,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
RGMA,-0.04363402936034356,-0.02085090755954325,0.028557805289739984,0.0014647030432137279,0.11585728368843067,0.052818168526610004,0.16559653657796156,0.012831506225673523,0.12035656390443428,-0.06573454401878244,0.16198658405528066,0.02845288561616837,0.10161066008893412,0.032812970718205735,0.02029467872258137
WNT16,-0.0009747371868885494,0.0084577436966504,-0.013917715008039497,0.0056603295060461845,-0.01427115712146576,0.052975661525210625,0.03564797238668449,0.03699923310823267,,,,,,-0.007041058983349027,-0.016973400507252462
CX3CL1,-0.04471037516442456,0.059498202186080026,0.0023220179509999823,-0.010691965724325627,0.025110593676946333,-0.01854912355193265,-0.026782347407873754,0.032002169475659654,-0.04096638252039168,0.0795624610253473,0.2120261732119694,0.06578788456244432,0.037490643479502296,-0.029722198550491182,0.027530643075661193
FGF1,-0.00043615138786833784,-0.011807163078800389,-0.03853458475061708,0.06777411484642105,0.006561373087027842,-0.002518847416495488,-0.007085239931647037,0.05191080891324496,0.03959238234083195,-0.13374931034816478,-0.09528088622980678,0.05865363972889807,0.06665859912017641,-0.023546482846732716,0.0034142121552945093
ALOX5AP,-0.04611182547891213,-0.03921871980916527,-0.03241330881642069,-0.007365493526079144,-0.020270479256569062,0.07816762505742293,0.11859359830783082,-0.011970584214764629,0.00909237144929284,0.02931473090379378,-0.06248079649807143,-0.04723660089153806,-0.06657966997441508,-0.013204506253954473,-0.07963859469799556
IL1RN,0.004986062207744902,-0.012754622863033636,-0.008452261892449282,0.0040687918426738755,-0.06601171916110565,0.006189558937751183,-0.02363391970574532,-0.013159212829851752,-0.01506339554443629,-0.07188238238587812,-0.004991654947853403,0.04238850684249836,-0.04953423560865478,,-0.0035775447813633054
PCSK9,,,,,,,,,,,,-0.02000735786405578,0.026209679841348116,,-0.016475336684537455
NPW,,,,-0.0100616336097596,-0.02593125748386882,0.026757862396847392,,0.030383173707369183,-0.01677734297485007,0.019325647318456537,0.04811298566244647,-0.02021316965219744,-0.027738732301726035,-0.029349789154410583,0.049473137830286514
CXCL9,-0.004904745360743531,0.02716235266637438,0.007313757078578054,-0.044401393736041884,-0.0227591746682846,,0.03961003345746569,-0.024851112181074286,,-0.11865075418745448,-0.038850571543789666,,,-0.03442781668580926,
ANGPTL4,0.08783335663621178,-0.08353139705836884,-0.0420868540631034,0.011620468691302772,-0.013230065060035363,0.07475418883895613,-0.03017548382120492,-0.021743272082267742,-0.02216642576662028,0.00836814599329772,0.029188707634990815,-0.0794768910357566,-0.12732204991490698,-0.07893303963000357,-0.061329572223325274
UCN2,,,,-0.015929702909319488,,,-0.025044078516169046,-0.01442703150486023,,,,0.041668064374572295,0.0753644841547148,,-0.018617048505208778
COL4A3,,0.000278008431588205,0.01885226701912888,-0.0167995183164138,0.03820799185145868,,,0.01092304532978231,-0.018996777065397943,,,,-0.022968458970228058,0.0344500441675193,0.047562287558449164
NRG3,0.09353432180453175,0.017238047311164923,-0.030675481939167384,-0.010150007588885398,0.08421119012983933,-0.02155000397924837,-0.09186479227001416,-0.024195104190748235,0.023322895785316416,-0.06502257019056443,0.0425264553014547,-0.008255797783683395,0.10781216683906772,-0.043738652659870654,0.02266879959308223
IL23A,,-0.03051236276295455,-0.0010966316063288934,-0.0015323410026761137,-0.03946421608027027,,0.04663447435519829,,-0.023112836539573866,0.033194114609662706,,-0.020007350884650887,0.01696422453422333,,
COLQ,0.11612961783598784,0.009412230492834565,0.03461239456970376,-0.0320827838324726,0.1354891980356901,0.096260003022663,0.0729080065045,-0.0008288870195005779,0.017612780266896104,0.030295439833904345,0.04152812567645302,0.016572323972490543,0.1332868807912373,0.0027849097379417887,0.07056467180854618
SCGB1A1,,,-0.01412313637290382,,,,,,,,,,-0.024721514573660258,,0.020924481309833914
TNFSF12,-0.022063125662429503,0.0025308237887855705,-0.01748413033043979,0.015375105984000366,0.06408242713087421,-0.0040174145045835784,0.08635842421418212,-0.007958480927770788,0.09351659044075178,0.05654237228347916,0.09354896618384391,0.01404857772327892,0.011329051142107987,0.0342551694868406,-0.013928259802771514
DKK2,,-0.03196023985759869,-0.016573308289394136,0.10945764670674583,-0.0157746176136297,0.010009918152943106,-0.044601962050351454,0.06107959126773639,,,-0.015764922660279696,0.013165969707593126,,,-0.021941276483826325
FYN,-0.003944149205004075,0.02406499269579356,-0.023496141405402366,0.0011487535789061001,0.02946827486426898,0.10560696372512522,0.08328443934263567,0.059572292819619926,0.0551109032158686,0.00525780698287957,0.03016069021595316,0.09545609034032057,0.14978989933807382,0.06685053349222793,0.06151071615698308
ACE,0.0598195989221692,-0.028854323046630843,0.11886261333051645,-0.030378216824309336,-0.038049997005014845,0.11139804417186136,0.10820006052053024,-0.005632006258204422,0.05041760689727012,-0.09202901257298719,0.13266696912363518,0.0752673260141536,0.08860451889003303,0.03657765869534377,-0.039103308472874625
IL18,-0.05729752917936125,-0.0011273182214332023,0.02157062393404668,-0.03484470741400424,-0.018289023193550132,-0.03506564294052647,0.12669015577989398,-0.012808748638300024,0.006920975619618509,-0.018921160151800686,0.027072552002176703,-0.010674997626774308,0.08557098729609806,0.049493954474628836,0.018050684409015173
PPBP,,,,,-0.014933129661265103,,,,,,,-0.024497077081165514,-0.022437904881102585,0.027044955510052093,
CCL27,-0.03234035785337703,0.04910136657734667,,-0.013952946960831306,-0.030090222334737342,,-0.03759968834593246,-0.020692724706857322,0.015088614448254834,0.04789481925881435,-0.02296587236055737,0.014238915629068573,0.0657649398625186,0.11395781964922719,0.0064086910938794634
SERPING1,-0.007003443360279231,-0.023876576748826855,-0.06392236063213426,-0.040001629082761544,0.016279695989172924,-0.010108685779245369,0.11439619509323513,-0.028892289244146656,-0.026006124391129492,-0.07673206114771189,-0.019837924905337125,-0.05338724890190344,-0.04714762378453221,0.0005859004435547015,-0.07776879723743152
AZGP1,-0.01176036832138429,-0.01397443717539571,0.05849764267019524,0.032938115093308296,0.11060921529442867,0.11344745099666201,0.04494612535418239,0.04123588712370459,-0.011850398036586772,,-0.027267870487239613,0.06310162361813884,-0.017754957951818258,0.010902652315849746,-0.04959934340677056
INHA,-0.0006548279217049354,-0.0296268322378757,-0.021642121563274906,0.053968064792107036,-0.02840829209428018,-0.021381937153614194,0.016547551027355188,-0.02626802097275824,-0.024993665841576602,0.05241501547740518,-0.01267390773234542,0.06882170213710637,0.0346466469444024,0.005092623601963307,-0.010331830140468921
SEMA3G,-0.04906733247431778,0.03018880166116185,-0.03557214037480178,0.078223510822688,-0.025800440015514875,-0.028296682717206083,0.0016264324697486063,0.025043550861217102,0.04050430526924218,0.0012356844090934045,0.03520646629210943,,,0.010943302697245551,-0.027333451722339655
OXT,,,,,,,,,,,,,,,0.007814905424315111
COL6A1,0.04132331510766958,-0.044992997934332576,0.0039254692645648934,0.06638173771558357,-3.12726307826803e-05,0.09376470671317881,0.13553157322491316,0.04159791978489861,0.02748774098811169,-0.10442334479601302,0.05908452435731343,-0.05959858292235856,-0.11458473395527884,-0.02671172588924406,-0.08411427769876337
FGF17,,-0.027171412075862534,-0.015488228453273462,-0.009691136373233471,-0.026831697936046426,-0.022619043173556296,-0.03688461573000093,-0.007723300262962291,-0.019943706007544394,,,0.04261531310927933,0.04622693781398273,,-0.00825165654017066
TNFSF8,-0.03511198535757454,,-0.013709353278828976,-0.020320668707641112,-0.014933125790507082,,0.05962921694132599,-0.011811474318288597,,,,0.0062924969490952545,-0.031795084472329815,-0.026279511996978408,-0.016973402747568356
FGF20,0.04022170833808838,-0.013847671563526143,-0.022237316428622582,0.05119098610484407,0.020108680757848742,-0.014173115114171905,0.014683940851966462,-0.026873554529663106,0.18739324750936134,0.05733859211591753,0.03145583385212603,0.06128789549790822,0.05036232224881484,-0.034041700443448196,-0.034342573694303664
ICAM3,0.014979618035028074,0.007742122407527557,-0.046778657150743974,0.004260555962567188,0.02772806082584664,0.13101513258725664,0.13468401853642886,0.08548413522929543,0.04484677139620684,-0.01534791166134101,0.036374611925278515,0.03325404794711322,0.02289621392373627,-0.0031242668799960666,0.0017759750293267111
LAMA4,0.00974498482311394,0.03989429173017399,0.019551400051811222,-0.00352798623969877,0.05434597255180966,0.09190558201097285,0.12933572621139253,0.08305974184048351,0.04767044008738848,-0.09042906962153638,0.08622857578337116,0.03179613974464458,-0.028263395063754127,-0.028296566856569404,-0.08747464744403993
DLL4,-0.024172454281053465,-0.005179575474884168,0.004390365015046603,-0.007748944858083321,0.013895648744414561,0.1094725607870495,0.09869937722524011,0.0019337640134244932,0.10381423575646727,-0.0008514176621009791,0.14041252047074518,0.016143241439916065,0.05306201205991606,0.00708683479237098,-0.04583414000919062
SEMA3A,-0.01728032570679295,-0.006746785488088783,-0.01247209855255478,0.0022636840550944327,-0.03348614962587095,-0.006423973581873257,-0.0036178920884015467,0.08042016979982165,0.015588744182824266,,,0.035235906438585186,-0.009687340856254455,-0.023712430907353883,0.055927813205994374
RLN2,,,-0.014722936051946805,-0.006649038709219777,-0.022905088805976307,0.02772300296231183,0.021671573902767815,-0.012031461499299475,0.008426665764901914,,,-0.018380816292301202,,0.01737077375438042,-0.018617046452286425
C5,0.0007717235031145999,0.019397433890799155,0.009978205611750937,0.027269139278082402,0.00609754677767773,0.03889992018344577,0.18239523476452488,0.02165754401711122,-0.015552114223096516,0.013334038223476426,0.08791869648612946,0.037223151843172465,0.02865142858004262,-0.0013146187582883423,0.027862472262674243
COMP,,,,,,,,,,,,,,0.03095358742796476,
EDN2,,-0.022864885767178128,,,-0.019639556880150778,,0.04249358629425976,-0.014610203689741244,-0.018715894546864544,,,,,,
C1QA,-0.07899297087349705,-0.0004044741009277928,-0.055288436308404736,-0.0588494076951949,0.027529084798982372,0.03445503355609794,0.13158074284954363,0.010248935469925937,0.014526642251019739,-0.04813160281724602,-0.05372005251553482,-0.010937107345152193,-0.02834444960544385,0.041179355333431124,-0.12201554577703119
UTS2B,-0.02977569262518578,-0.024468005257438828,0.0022718726619625216,0.008361713866691567,-0.01637886628779635,0.16588504011346167,,-0.01039990465138052,,-0.031100112654467736,,,,,
COL9A3,-0.02207287581043433,0.05235879086335253,0.054090047115564886,0.029652108606044572,0.07583680089739332,0.03019641249325714,0.14396965268914372,0.05302092268856529,0.08515887599867027,0.04929355859625798,0.033447340015870144,0.009254154283198448,0.04364519263363368,-0.002694971866090389,0.02412221590948159
DLK1,,,,0.0609537499932394,-0.013339932175528538,0.010569313342971887,,-0.032090529275717844,,,,,,,
HGF,-0.022784388739206934,-0.05474408118415895,0.045461458553488335,0.014548842741743227,0.008555186109840794,0.0478134376017012,-0.014282840358174518,-0.0011062526168525428,0.03854554089604607,0.08900457752040819,-0.04350060412759155,-0.032413303871389486,0.02923315874045068,0.016373283355574156,0.031556740406779346
P4HB,0.046255042279485556,-0.07782415292142214,0.05041068355965767,-0.020780131393802956,-0.03123881710573867,0.09967928940945767,0.1171078126051861,0.045223941599511326,0.058958644028861106,-8.082081112385454e-06,0.019933336657500307,-0.09981495238555248,-0.1148625844966931,-0.035091827058694194,-0.048916348791516566
ADCYAP1,-0.032749547917122174,-0.001772384767306776,-0.020805343556809415,-0.04140678232336044,0.027823613740371955,0.029498216376140515,-0.030011701931159034,0.07785921212162171,-0.021291660842243036,0.00715924060545911,0.007328187888461282,-0.058094128891458235,0.013556793243035437,0.007484138684241517,0.08641411285521321
GREM1,-0.046604308999614916,-0.03216229895653533,0.011395496293221216,-0.017724884358159086,-0.03265353928828002,-0.005542432404393019,-0.043731752885199406,-0.0329048390535319,-0.04125073238153277,0.0793885140576198,-0.006712901737752677,0.004791098735060592,-0.0004987218031620282,0.02258431092650814,0.0038461181771181096
EGF,-0.004120196002786674,-0.04788997120120248,-0.017499947893393927,0.045920683577617055,-0.004088290628977836,-0.01983456829436818,0.05333541454574277,0.007257815483326775,-0.0003628865104573747,-0.050183008485273656,0.056743190576896065,-0.022473579427238294,0.03380430511173197,-0.04746626501214816,-0.023439682034514065
VEGFB,-0.056195451348841186,-0.023816633227307784,-0.04248601200461718,-0.009311688778116082,0.04692890751813668,0.025835979579145175,0.06435021144123437,0.03003739894013455,-0.03284954734054249,0.04073035852327711,-0.05446904627303063,-0.021274101391300586,-0.02147750677539714,-0.05502675588358621,-0.016741427108639843
FARP2,-0.005730482247194344,0.034105982000095826,0.029847168138044552,-0.034230349925187316,0.02376378394140534,0.06808634608851709,0.0980945803451225,-0.009086197020951665,0.04748423168893449,-0.012735176135351705,0.12629034951771728,0.08138404014813087,0.05788930591667674,0.004875712583066559,-0.037209539104941396
BMP3,,,,,,-0.019336651112559586,,,,,,,,,
IHH,,,,,,,,,,,,0.0493172504565487,-0.03380496718665902,,-0.01839074083135272
LAMA2,0.07990993198525172,-0.0030087549219547085,0.04162184707724084,-0.002026800355356081,0.03334399655812958,0.038479521519301514,0.08151242714426792,-0.004953886764833914,0.030358623029348112,-0.04615078393080353,0.06540883753414872,0.03134554396975526,0.041665905536276256,0.04653639360806184,-0.09666258921197614
SERPINC1,,,,,,,,-0.011126958482769156,,,,,0.032727579705323334,,0.06538689548077245
NRG1,,-0.0004465538455162997,-0.03477416862911573,-0.00045291643689254334,-0.03020528621916123,0.04855530842178401,0.006823679575048277,0.01928214185211063,-0.029184454852756298,0.06472859575563383,0.013879125027871206,0.022268034093508415,0.008878111974473012,,-0.029301846199530114
SPINK1,,-0.006609228114305735,,-0.02594585041220523,-0.026704646371702254,,,,-0.01444944107947548,,-0.00623223635169977,-0.0037668062767348977,-0.018342879027320735,,-0.022324485132312562
EFEMP2,0.0358452180975024,-0.008332037382705928,0.008830606840058168,0.013044004089190995,0.036313552326196416,0.05722277429053079,0.12981298691741536,0.029974215162945354,0.04196632305566831,0.023939227566562107,0.09238689341525737,-0.05411384329750675,-0.07415668692398483,-0.008764710481446635,0.007619729109118144
SELPLG,-0.013911957516426337,0.0076750351509826025,-0.04607630348452381,-0.012468808721333232,-0.03876624983833025,-0.008050154701941304,0.05645195791612062,0.012533781495525673,0.04640069725641948,0.01653833587993437,0.09921257589996639,0.013231267604386575,0.00785490299713169,-0.01680557506429506,-0.04721391924358326
GDF6,,-0.020987284086324207,,-0.022973522626098437,,0.10830480735227023,0.04795611874638561,,,,,0.03303295197468105,0.0031067022238366613,,0.001703484829119674
HLA-E,-0.0408288616545322,-0.03474104000497705,-0.022331466703200235,-0.048393466362166224,-0.011429580678110533,0.04745948325524232,0.13937819597449294,0.008516111254874002,0.06695251136414403,-0.10244797704124627,-0.024435862880642083,-0.04281123850509087,-0.10342368721559658,-0.03164785221547269,-0.09510246732895543
PTN,0.08943251127238878,0.04373557246822269,0.08005805022719352,0.022483290429409577,0.1507878208240759,0.12051916033754213,0.2276452512180449,0.056532736456900004,0.05231343357900449,0.09571254184156323,0.21574388835727554,-0.049037460640318935,-0.019183193536455912,0.0006132858639112189,-0.05160625829894676
CD274,0.018326495428624093,0.02291475151435678,-0.00717169923989337,-0.0314601343920663,-0.04951825969808307,-0.0005432927636538037,0.16123657074481768,0.03933442827155752,0.07305078735690353,0.11147719968855581,0.005515938317616587,0.04563445047595126,-0.045823917945707116,0.003015488790879958,0.018166217409054313
CD14,-0.04331762477724124,-0.03741877228692785,-0.01954966898007851,-0.04800876288058322,0.06440547449407182,0.006598315969409864,0.06550327943187519,-0.02536138159307755,0.01699742347483604,0.033690782734603665,-0.004176382595229907,0.002480533913233442,-0.05925988236576805,-0.0197863883360571,-0.0850819977920535
SFTPD,,0.028372854932019985,0.004525401007765246,,-0.016770284173217367,-0.028021231937573738,,-0.019097899325843843,-0.024431119221824837,0.09433232097385667,0.03885858015905877,-0.028823597615676076,0.06221904622856559,-0.0296152473987891,0.020175519841356085
SLIT1,0.011958018617922688,0.058399613040853234,0.06819017463429623,0.03879031202203922,0.02014631006394526,0.03553314544211944,0.022926095495297758,0.02995527397637817,0.06549766527542021,0.05838570381035618,0.1009059384576864,-0.0014321228530180792,0.06202833475539764,-0.0231163899619695,0.09696748909173039
LPA,,,,,,-0.01239373743748402,,,,,,,,,
CNTF,-0.012453020958240314,,,-0.016164547039512277,-0.014933127153449703,,0.06763260996917707,-0.009484823446895581,-0.016777343052636753,,,,,-0.027077444045835296,-0.018617048505208778
BST1,0.020145890086041358,-0.061173887587586226,0.00852219654779245,0.018385982203444118,-0.03072271377637183,-0.019957329645330115,0.1349088977406378,0.05060843174845977,0.05603062864382853,0.05137390696383672,0.15462789079644154,-0.00512217854970143,0.07866367982534246,0.00555146419147637,0.011813708288682315
AGTRAP,0.06989128232158466,-0.041786543480436755,0.0009129924519007374,0.0025286187686828165,0.016584382232116786,0.059021466193383,0.13012877955567664,0.008639858279956558,0.04106928593103626,-0.03688327979933093,0.05091858910221251,-0.02837313763580228,0.014125637857690755,-0.06607632408478371,0.013536086295875181
LAMC1,0.022623080543885912,-0.015348710167718932,0.005538544720430888,-0.04160772308578222,0.031142461903492416,0.06861766840088643,0.16322532031714765,0.06645999996507508,0.03839621842610003,-0.07471360833970793,0.09248638467359485,0.026659279533297667,-0.06172594373682828,0.03289777299572076,-0.10640957598018368
COL6A3,-0.0554352154623064,-0.014989296735228252,-0.02150470024250508,0.019184140929689963,-0.018719747617807873,-0.00037262023908877264,-0.03851284756858426,0.07998516809684879,0.04620509573098268,-0.03685349021961699,0.01270021857412534,0.018810282057799818,-0.02758072906440486,0.0553473378807197,-0.0548811550980074
FN1,-0.01028692256821579,-0.050255485199490184,0.020565905690897328,-0.0018256325393063329,0.020388684040216484,0.12102116032813068,0.17712186590499127,0.018291346717648507,0.01247103687097788,-0.10101626184203345,0.1534683386118504,-0.03226819453081422,-0.058252372642802155,-0.02763112929321195,-0.11121510233737136
MIF,-0.004898492678494789,-0.0006649819224031715,0.028690517305578714,0.043209919191894784,-0.05966571748821665,-0.019109806764907717,0.0413849211187678,0.006005942176376931,-0.08526835171796997,0.013976276173411567,0.0688369344329045,-0.05153307160448163,-0.03436987724099954,-0.013964438656205072,0.056057710382283014
JAG1,0.05762879918835146,0.0169106640184981,-0.0015655451449374661,0.01919433030975351,0.06074889832065953,0.10936202956514887,0.1735769977393628,0.018070856063451827,0.05423678727155639,0.019227123314113748,0.16656829492224431,-0.023432323805042413,-0.04048067407066274,0.043274429393237494,-0.018642652635525916
NID2,-0.012748969771127824,0.06316448174780029,-0.000659596162380495,-0.01146295069600464,0.03366315781712527,0.14953582660825251,0.18241281263900666,-0.002278355894071014,0.0214796382098277,-0.08916588547561546,0.11190593202313545,0.012281110618649291,0.020226232858515065,0.028263677740983727,-0.044960843808415814
EFNB1,-0.024350037383916334,0.023416096067596787,0.0016199924979051546,-0.03275181472125066,0.03586794355113143,0.05433035098029542,0.08699288163988439,0.08031082668391014,0.03033336690725041,-0.004616314921390313,0.06935601512629103,0.010430543056330229,-0.021876159935607306,0.01470136076105828,0.0006298398287642806
COL4A2,0.0032576975854284257,0.002152816066125507,-0.006386081005469848,-0.05267114273653006,0.08944420116195353,0.15094413924032643,0.16222676217643725,0.06385898742155527,0.04678262462298715,-0.07008129935266988,0.09412808443438214,0.04614239449992336,-0.04399098682229347,-0.03384836391298299,-0.08573161961098945
SPP1,-0.08759794397244298,-0.08465515177636235,-0.06717347707885614,0.0384331484963189,0.021853884216742468,0.07665172213014922,0.14428875986265707,-0.0006697498506126206,0.03244322727638417,0.0024798912743438004,-0.20246953732754255,-0.1132138940862943,-0.1187302550981931,-0.04586015766000913,-0.04686631691083119
PODXL2,0.0026266901532415064,0.06938126694044526,-0.03584764929145239,-0.015478615066764572,-0.009775497731823232,0.14994777600103568,0.030197017735069703,-0.023994969054872813,-0.021274051350836487,0.009581625413038069,0.1516678538395387,0.07907474787087866,0.13177616750324292,0.010269113502439404,0.07376375334859134
FGF9,-0.00660675712966433,0.02228126166220884,0.007962778601442727,-0.0012834925623578628,-0.04415161236398429,0.009069855015806125,-0.07371396683171405,0.01247003582840392,-0.020699336423504393,,,0.029954502603340812,0.08776335040070397,,0.06227412179597073
ITIH2,0.013128607557986218,0.03556819083424321,,0.005892682533711484,-0.022759173264519206,-0.019711131220965218,0.020789451347065016,,0.06243148177398644,-0.024720071083573082,-0.010688817505386491,0.10029706781196203,0.07622281779084646,-0.010942549593008702,-0.05670532549126901
ADAM10,0.05776851187029727,-0.0787827207350466,-0.028310330830497808,0.011241500831077951,0.007080917438139946,0.008864925775488015,0.08907495680980318,0.054900440585920175,0.05147187370680032,0.01469830047053155,0.06187905303820184,-0.003794140545051079,-0.0030530850470719467,-0.03208485998796553,0.04403410456567245
CFH,0.09676315689457356,-0.038630716503406666,0.05007021765785798,0.015117531492028314,-0.0593966234045886,0.02343596583666087,0.07160824289545038,0.028587871203713592,-0.014309888744441128,0.006162411503079787,0.10966139032513847,0.05826315619634884,0.027548759934813222,0.09927487206653585,-0.021480499783176326
COL4A5,-0.039184903174081326,0.025114729445046974,0.002749459324933428,-0.021026512840982385,0.08045875222916989,0.06165216796585261,0.09219115674007848,0.004057033601667034,0.05716026897698239,-0.03713462508202105,0.006664621852778395,0.052508103020330314,0.08678061816429886,0.06444301750134218,0.02564141653128474
LTBP3,0.03449725019997602,-0.004140642220125756,-0.007718706286947819,-0.02585997769378747,0.01889424518784645,0.05307724726897163,0.05525981216961948,0.027051575770461363,0.04122611844866034,0.0269697530819279,0.05179340654099002,-0.08479223895783287,-0.046459910386904744,0.08468855301625955,-0.029277858111519294
GNB3,-0.002533388363650939,-0.03530773967768245,0.006891703682278401,0.03642841234284927,-0.0374747331310958,0.09237201533364393,0.03271084129301677,0.03927522560560099,0.032837186538595346,0.030809023347129805,0.09328646756637211,-0.014517757875715938,0.07930909404802527,0.00038787757225386323,0.04000829177849012
COL6A2,0.05014437284229523,-0.06719308846215127,-0.03475126337639933,0.014852436758565558,0.02121695057352672,0.03587214533426539,0.07017730782993145,0.02168802727498411,0.04822950798186702,-0.017856458093628003,0.08296879125586809,-0.048553777391381066,-0.1031999214981031,0.051342474128218504,-0.10056614820320121
PLG,,,,,,,,,-0.02713125149545409,,,,,,
GDF9,-0.03769604796167344,-0.06157475898269787,0.018379923535444268,0.0002242015801624261,0.016341748375717637,-0.010290753341310566,0.08687786062690266,0.03983575684657831,-0.04318269287213833,0.027170532552282006,-0.025272724880673367,-0.02578897413186541,0.06650840998433426,0.037312701780606236,-0.006316285832308863
NCAM1,0.021900325864098052,0.045964558472806366,0.037707696934099956,0.047939382254057646,0.11769934081107432,0.015038744719179395,-0.010679522687878555,-0.02199500685609269,0.048147835364163866,4.5252302307854734e-05,-0.14751992684050202,0.004588746330464299,0.04227759321150667,-0.04700689423801338,0.08830682469279226
APOC2,0.02268732810091495,-0.008161425425768455,-0.06689179904897413,0.02834931481927723,0.014772985153400881,0.06475853109039083,0.08568324950502293,-0.03951512869341246,0.008561584655553157,0.06021570249149604,-0.013385976893020037,-0.027420040616679835,0.0822936243456894,-0.03633934214657303,0.01117090019280855
BST2,0.0597801835467394,0.0022064751736798425,-0.0122375282629331,0.015718526277384143,0.05619283857303852,0.04821070133145741,0.1751111554710728,-0.04411765236255386,0.0445274004445229,-0.09552168079156419,0.016342038812036833,-0.007815404146523784,0.029684774486647143,-0.03491185305793414,-0.0224926006334397
COL5A1,0.033990243780039474,-0.0686045971306085,-0.033443978877873884,-0.005411320717355127,0.018708863927615095,0.08020434964180173,0.07508834678548941,0.02984210737468269,0.02060052007555014,-0.025517541223390124,0.08164424332472181,-0.010817593413881258,-0.09829939119284085,0.06578261013200598,-0.05702810306334401
CALM3,0.003210620634219299,0.0969696707658546,-0.014841314887928673,0.01663105530250169,-0.044111411592247574,-0.10942826857090833,-0.13535113754854067,-0.04033049514398537,-0.06063710242390527,-0.010207883757045238,0.09626067678066473,0.046144367125157924,0.11918366058567108,0.042131100308830674,0.12116678918940649
THBS2,0.04418278793237524,-0.04049676422635636,0.036181031324384924,0.017084057019567774,0.006739383187560764,0.05200805903963504,0.06836250328716284,0.009734652093961056,0.060278726085200136,0.06395762003703016,-0.020619591919045024,0.020993610422792332,0.02137153646025572,0.05207092557433001,-0.041693795227968004
SERPINE2,0.07328844440740863,0.013163790232101819,-0.011383136484169455,-0.04109499999577003,0.02040898197690745,0.013496384360712243,0.0667075573979429,0.0880815601276827,0.013756527227306914,-0.057063720122769106,0.06524418438900648,-0.002296181423879646,-0.05131788764207852,0.02036383377599339,-0.10055279536932706
EFNB2,0.0460133808472655,0.011346108446432033,0.014669677345387589,-0.0005930407626226282,4.264927991371646e-05,-0.00956961169351206,0.016307406304088824,0.06670683880393598,0.024911011558432596,0.02018124198945951,0.12870700460387663,-0.05060953237714003,-0.0352176572432912,0.06568116762664618,0.045713156749674945
PROK1,,-0.0010414458465964275,0.10541301820399063,0.03513594309702628,-0.01637886853574796,0.0629395519848942,,-0.015322888645797285,,,,0.005202077391450572,0.06524630351162122,-0.0077918941450633595,0.0036743359527165844
MMP9,-0.047361700373664294,0.0036284900731663656,-0.013917717667541518,0.007643415718118396,0.05628086038856262,0.12171694728961625,0.20796355936874203,-0.015838264879477176,0.022203103274351745,-0.09073383590489825,0.004729427611176505,-0.03466604357688989,-0.03395307805894975,-0.011979732241926232,0.0018691175516855323
DMP1,,0.02344991068233886,,,,,,,,,,,,,
NPPA,-0.03263656902927003,0.12815182371671222,0.026733082577691185,0.06345506376145721,-0.016428981836869187,0.00013746913823002075,-0.012716209998296953,-0.06075873583750348,0.03700564620567322,-0.038769332598983,0.08738851136487809,-0.012807131972574694,0.07538171281922296,-0.0020915452008240755,0.03884229110879415
APOB,,,-0.0141231377850067,,-0.02156032043525473,,-0.024348692751756888,0.03969147843653939,,,-0.017149960139864914,,,-0.02971287844393151,
C4B,,,-0.016219235828260414,0.0031798166223814656,,,,-0.01246046872443467,0.14141804853148893,,,,,-0.012283122208225418,-0.021551830696850564
NTNG2,-0.019301236609903363,0.01261687550063808,0.021102569824680704,0.015248445629958493,-0.03617357149404228,0.013287687715954703,0.03912537911662692,-0.03611752425343155,-0.006790940710349274,-0.027063016765251302,0.014666647957084942,0.04953723087946631,0.11457404018466098,-0.07704828256123655,0.021219637267969597
LAMA1,0.018263200321674954,0.041766895840185524,-0.04237940656964294,-0.004423416944577098,-0.03054839279736894,0.04804964378508106,0.14237399029959438,0.002234499039684912,-0.027946035073543186,-0.03692524956099085,0.15273445963502705,0.04060186383547585,0.10013629976733417,0.03237178101887239,-0.060310226093949704
UCN,0.0084719568735001,0.029184873904466283,-0.0358993017478105,-0.03200239389350988,0.05077176428387326,0.08988510133828,0.038265359606803134,0.03172562097545886,-0.038260523361851644,0.07905647351268898,0.026805128525096075,0.03190873727661821,0.02436333817365059,-0.019457399269636105,0.10624968824173932
ARTN,,0.0027187863804001467,,-0.02743355063590803,0.06746548666581044,-0.0203216625191703,0.0054736716030369436,-0.01583826641690727,0.06514347885447508,0.04347206308022195,0.1207983844213538,-0.03459484664588253,0.015649905260594035,-0.02367427320372309,0.10109384685135862
PDGFD,0.1127942968381486,0.010528954748491751,-0.017558481175938504,-0.04145124779777339,0.032975905885048,0.025081842697132387,0.11043847783691489,-0.044223471034219246,-0.0030285486785372627,0.02710964152804207,0.04750669099528163,0.0021101748776620015,0.12134756919011017,-0.007662915297028319,-0.040551428209028094
EDN1,-0.03776238116421573,-0.013081610289178354,-0.032053491636115455,0.06533948735801864,0.0007233307039271568,0.04069250731152601,0.10416783267445881,0.03800379913763655,-0.013556496975348352,0.031739473538886905,0.08571381011555618,0.03279894623738862,-0.036972223832274734,-0.041956335479369805,-0.0072253459631149205
