,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IL6,-0.009966851100728388,0.06694559644984834,0.05338777041762086,-0.022624943047844636,0.09256241253789471,0.18009063706052525,-0.030419878957786375,0.09584583325259398,-0.0057017964521786655,0.13345850918950833,0.001857407958607682,-0.016907092712755586,0.08200279914611279,,0.10340780416424472,0.031234151007168257,,0.07911865733334304,-0.02489866102861946,0.15942479338037666,
CALM1,-0.09548937687363765,-0.15078602093171606,0.0798071783282528,0.04801051403536542,-0.2726994183633399,-0.20256414196418526,-0.025199398436913784,0.1348254681636413,-0.02101914010290282,-0.21447302108404379,-0.009402458864968556,0.02304378780533299,-0.03792221669952875,0.004805194137443054,-0.12064717089486086,-0.09115373906807255,-0.05819531647404913,-0.15878992487292645,0.0007469748743634334,-0.15459932193558976,-0.0010396482566059505
VIP,-0.04349104198343455,-0.055918284738788994,-0.0010480590873863543,,-0.0301469413254166,-0.046158215685033935,-0.04759024247465669,0.11806295050323364,-0.011533633402455595,-0.04436596077569666,,0.0726246913762583,,,,,,,0.01246349009649538,-0.03737906787805251,-0.030953191041393185
NMB,-0.09059827312463226,0.005714813929615415,0.01305070015201092,-0.023052363477759113,-0.09016211989651993,0.02372582842093911,0.01170794879281677,-0.07389969039666909,0.03385927651549811,0.20039990169914085,0.003947119079480178,-0.062361911800734283,0.005688067464412544,0.008188099440648976,-0.09307452891971021,-0.028230648949404653,-0.022632707154247755,-0.13427264521567875,-0.02248012450549007,-0.03571221799147223,-0.06704159870825625
CCL26,0.019177090729055435,-0.030843628224087233,-0.0335998734858908,0.006303046828089165,0.14363778978328645,0.08176493955537902,-0.02052703396236039,-0.004829390264843309,0.006477857520271111,,0.0704554866193692,-0.018776508746683417,-0.04748007482257282,-0.03160934450044372,0.0898188955364665,0.07791230529345404,0.2007959250835685,-0.05150037696524905,0.0016472355281293774,0.04066382997761306,
FBLN1,-0.0979598871925801,-0.13911527674063107,0.01034613591697725,0.06049894408337317,-0.006895533108871792,-0.10378215465335835,-0.022055290921210755,0.06518772107101886,0.01231358245804768,0.06935160358460069,0.015252923253555884,-0.023274912955064814,-0.10330667800513053,0.06996058299016678,0.05539618691937084,0.13265956142586055,0.05210897162122811,-0.08819265586490718,-0.008716480391909597,-0.06522313503128775,-0.009847997559959791
SAA1,0.09264299472182003,0.13456989023817123,,0.016718721415533683,0.012775743763630977,0.18161532163246097,,0.18974979060955832,-0.008100434544598105,0.063643187418439,0.0379367931082757,,-0.00738007925143788,-0.04332998630740038,0.275829324389497,0.2099488860138278,-0.003907259119253165,0.15379708495348438,0.05373283095777037,0.05545452074376695,
MICB,-0.05909736093084947,0.07622446395772772,0.0069361147196454,0.09271523656755797,0.019544027528499288,-0.004151274182216294,0.04368985412165351,0.005596876782633036,0.013485014218420481,0.015309086830191049,0.035681023135909366,-0.03001372675091253,0.019063733888717654,-0.0080644726581107,0.06916264232965418,0.1684469375351179,-0.0037442750521065596,-0.04995006575339477,-0.023095489092974576,0.10585156896901371,0.039240644358303045
MMP13,,-0.030356447090708876,,,,,-0.019371713159069014,,,,-0.025261339248876247,-0.011331397347585917,,-0.025203803428178864,,,,,-0.03554786562834218,,
F13A1,0.12117427895969082,0.05373187717897241,-0.007395172123012587,0.0025119772180490717,0.05029863775190002,0.10152096391570403,-0.02707643842208088,0.1886122585316989,0.01181660725032411,0.1987439854261038,0.052237425099578,-0.0242683300458352,0.03767392013683314,0.05868159035022163,0.21162153223546906,0.1906307904222886,0.0010782981680430804,0.09952963636758494,-0.0022474293425875803,0.09137233680127788,-0.02797337432238067
CXCL11,-0.0635991386014491,0.05868233611524183,-0.022902555134993608,,-0.007418913218432279,-0.01766139490441632,-0.030419881091097275,0.014014817781120934,-0.0017813895429110089,-0.024502165051429207,,-0.01391234888442581,-0.030673731362979812,,,,,,-0.0205198809406896,0.020339959370642112,
COL5A2,-0.02972523834210519,-0.0029237751738407447,0.012135033052632012,0.04765823273938739,-0.1054802101175882,0.19606780975068183,-0.013785880172249467,-0.03603007951305325,0.03180371427157917,0.06988412802797216,0.004221763300190309,-0.09373529019959095,-0.049307432867777536,0.038310366666419175,0.0014608627318837685,0.03957987444602351,0.11229173883433086,-0.005989723784755759,0.033050391905036614,-0.07181434647751939,0.06987424084848319
EFNA5,-0.016622282803042364,-0.00951009427956353,-0.01971618111905611,0.02455590137155192,-0.06329827112425608,-0.08959014596678283,-0.017242159044411634,0.05007947603764697,-0.029035836384392073,-0.07817346725034617,-0.035859862281100115,0.027161797959223598,0.005511436959048243,-0.024821977207785825,0.010981852166680125,0.050116368666928146,-0.01831680330753313,0.05197032180879934,-0.014786880749302013,-0.03374926588185677,-0.010271965949159365
AREG,0.04859212283341641,-0.007840978736300594,0.00039718680112127593,0.09682443861230704,-0.029856852461040213,0.28901041378577674,,0.11487121518804294,0.03377248565374397,0.05378330933160113,0.004798691616387977,,,,-0.06446372667361072,0.07069208868871989,0.2150710140262715,0.06892022761919345,-0.015151550363854615,0.0891565592364838,
EDIL3,0.02732241721276903,-0.0482102909720977,0.01221847942306221,0.09410973208002385,-0.026909479334536836,-0.0842620621192168,0.07792922111794454,-0.05062057122314501,-0.025282863392737397,0.18267741432640988,0.026191380638338646,-0.05464278204126742,-0.12396309689678944,0.020401193870282705,0.0075668229444927505,0.0627509700493305,-0.10580266209453162,-0.0384833741979519,0.04291574587846241,-0.03629073312673974,0.056485683769772844
CD86,0.011997957654610607,0.030743513488403866,0.022197224652526795,0.06147272790049561,-0.047440596931302384,0.07158760047003837,0.05166877334370503,-0.016652810879362507,-0.016564279062047833,0.09229134438004785,-0.024500717636131465,0.029764254545960718,0.17578834961155704,0.15798257703120336,0.0767714422874523,0.10252288192796673,0.06751912662236906,0.05254887360695478,0.05246438876982988,0.10802475868023853,0.000980957851823329
AHSG,,,,,,-0.003679070631882267,,,,,,,-0.0274185829250176,,,-0.005436751985913516,,,,,
WNT9B,-0.011243437167628701,,,,-0.013297932079773435,,,,-0.013820065745451736,,,,,,,,,,,,
HRAS,0.01626819873088983,0.01704092066852415,-0.032353067637838163,0.01607952944891751,0.053749840412071016,-0.017744305661586093,0.017748691299953368,0.08012007071767456,0.013956562481209503,-0.004476864191769087,-0.04122588683706585,0.050730045549166866,-0.039802310569042876,-0.01641154186178392,0.026842246702239586,0.058233406775318734,0.024964022327352765,0.01680357723351824,0.01974379687345227,-0.04445853495256151,0.037081606413354264
C1QTNF5,,,,,,,,,,,,,-0.06933236695032824,-0.043499684349410435,-0.03659447091462025,0.025079774411560556,0.11002613149921524,-0.05243839131056717,0.02634858383660798,-0.0096998519786252,
RLN1,,-0.026430884658143756,,,,,,0.11142512282208013,,,,,0.0600481098097826,,0.0729027166482113,-0.02403991601122945,0.013308658413195328,,0.0019764214652809617,,
COL4A1,-0.03357924961896827,-0.07082078495040559,0.020444461800840676,-0.042546940630904584,-0.1005934860735637,-0.03046960419840812,0.010055737107624866,-0.013804978194916901,0.06198107219273136,0.23001808920346742,-0.031606107615044156,-0.09281614607519979,-0.13967189840205776,-0.06887046031212005,-0.01882229177647309,0.0858879548662477,0.10838865038089805,0.013560928911683935,0.023195497701185046,-0.1712773551172744,-0.017926345476557783
CCL3,0.014447618478647915,-0.09219839805703457,0.010063142325049592,0.09212885570560027,-0.07973793648173734,0.15861243775416597,-0.03923026504163299,-0.08522372993970137,0.04729414899856692,0.28460995148782764,0.026174919658038955,-0.03376706728029269,0.04473141438790662,-0.018126868116112974,0.1488800960762934,0.08336013391558011,0.09294289571846037,0.0806954592184369,-0.011786895058313613,-0.01734138204654221,-0.02805900179050734
BGN,-0.11621573594194852,0.002785998251291543,-0.0042244807558022325,-0.06800375437172025,-0.02132574200476069,-0.15202406502311033,-0.017914653516278935,0.05777566811885408,-0.04048675871426652,0.18298611731003517,-0.0622362328602609,-0.05497019137923485,-0.1831494511518139,0.06819020183240904,-0.008700913838982556,0.07562414483450033,0.07647111921217489,-0.005413697926281681,0.01201316622035601,-0.14214690886121087,0.04208164620896637
RETN,,0.05889288267570868,-0.031711708548116606,-0.022893263708304787,0.10193308468716908,0.10959130463794821,,,,0.05943237490551116,0.12665760444595492,,0.10817447740395672,,0.06687978787049051,0.10434265005680107,,0.008861033240460586,-0.030343200731337963,0.15396744921934521,
S100A9,-0.050293443685223246,0.13201995056146612,0.04739721232365873,-0.06757480498108955,0.2747297357999015,0.1736654714637981,-0.02613499204440195,0.06422414205714493,0.04862199635649612,0.3273686130599245,0.0731691181316895,0.03904281339154247,0.11548088156052862,-0.012552633614452137,0.1844521190909897,0.14054142952348112,-0.011142903079307683,0.12236436417702279,0.044946748420186436,0.17954248103805676,0.06856281198725298
HCRT,0.013833834893971015,,-0.00014103641035253245,-0.04797333960204722,0.02058645917857676,-0.018333399019447465,-0.03960382958868297,-0.017636387207819033,-0.02987579150725449,-0.014997655407799007,,-0.021568581300304552,-0.02450497816612369,-0.007940425678506802,0.08110322499936902,0.047046386262105784,0.02947475314338285,-0.02239362593734062,0.0141573571535639,-0.04703042508879088,0.07203919793718253
FADD,-0.07943042342168737,0.002561092614819662,-0.009709074797900176,0.05436145257615949,0.007972909272104091,-0.009852534562794774,-0.010242953123083194,-0.05668174705121335,-0.016360890576607477,0.03200735995238793,-0.004870787805003302,-0.03349429650307495,0.04493836048961565,-0.025970880068079506,0.058871158559248946,0.02730710273219876,0.051972478914864985,-0.017427125901156717,0.007115274295965451,-0.003142037627713539,0.08907955019168588
ACTR2,-0.03062706078488281,-0.006652716843176902,0.00430706517834591,0.005675989695111597,-0.025877397485225516,0.04326113287387741,0.018090147116162192,0.04619559171163613,0.005998212509372058,-0.06363898365480956,0.011522831301493558,0.05208773198608261,-0.02898172590700035,0.05070642035930292,0.05373224414966373,-0.003829772058612317,0.01473230821548383,0.018403860869624963,0.054276235034194355,0.015152072732914178,0.015425224911006093
BMP2,0.07127165947955688,0.029962563923075582,-0.007447570242410094,0.026869585360140155,0.09941449822358578,0.06312696731541681,0.018736006981874942,0.064316152985889,0.01188299847217765,0.11419721696514877,0.0052511274421901625,-0.022136206141723788,0.0324300003975342,-0.04398618305606893,-0.018966917571827203,0.07368066834756182,0.043385557256489654,0.0010237887583127968,0.0811092644813044,0.1614005172064459,0.05641828702278743
PDYN,0.02178551777280261,-0.07216560448013316,0.003949551523417266,0.01642629699924502,-0.0766439312294014,-0.07014599480695231,0.055614721726428014,0.24166819733500292,-0.020770131456911166,-0.11808313385260738,,0.05940740598047544,,,0.10825483836867392,-0.000651127686665688,,-0.01568262491619179,,0.009569598589293158,-0.04697265374988972
CD55,0.008785464353847205,-0.023542914038896114,0.023139160039163494,0.014619948281334935,0.04595210308717573,0.022900315872792464,-0.00765247900540946,0.02697178003735577,-0.0019122241915531567,0.15893727049318992,0.015330888666209795,0.0838832097031239,0.04349484446014794,-0.04784089374108108,0.030849013567264386,0.11021157759107529,-0.06130495803530971,0.06778162583799696,0.06409360637979786,0.07138023302845208,0.011460550503397287
OSTN,,,,-0.014717681004357261,-0.046834462185629006,0.021360359766392247,,0.02869161206842315,-0.04616810366116523,,,,,,,,-0.01710803966755895,,,-0.0252507623494529,
PDX1,,,,,,,-0.02819479052013057,,0.04890144523700152,,,,,,-0.0020019548088818138,-0.024527526717911356,,-0.050410332748949675,,,
CD6,,-0.03192365979917348,-0.028098800982683376,,0.0013028201589895666,-0.061226900410863705,0.04152322993476771,0.0068411680659640865,5.256033336761551e-05,-0.009448387581771052,0.024588820437734644,0.0073893762278534275,-0.05369511273290174,-0.04515089614266995,0.043437420770148095,,0.04523802487927137,-0.022123971718741704,0.14404796885930699,0.005843631614075711,
IL16,-0.05644681661610805,0.0455004581943603,0.01552339657930408,0.10503375496099607,-0.04825521494081918,0.05483583406668067,0.038873985030642995,-0.008426184434199072,-0.027488549906430557,0.051155158577257324,-0.03810214551811475,-0.028615151023870373,0.06392117642060706,0.01369915323032079,-0.021681252058213793,0.027921174782998142,0.09424615888969998,0.010157050052486514,0.06825104848835369,0.006169222135275649,-0.014151485039113447
LAMA5,-0.006853335762188354,-0.052473587917385975,0.030651939509370396,-0.0036191204219026565,-0.09159709918622486,0.02672311501404601,-0.03483483562936816,0.010542571220833467,0.1023243013628117,0.039602180074449066,0.06046901918518698,-0.06008024766786331,-0.07380817278872186,-0.015859856216411287,0.16510241623057725,0.02731995843708326,0.07889443714601274,0.06713398587060715,-0.029297266030319683,-0.03966798244596168,-0.040832252953559384
RGMB,-0.00926606313711177,-0.11381051669473034,-0.04693133961889817,-0.05890733520080992,0.025390041378930854,0.1289864775532844,0.02967530722679578,-0.008144054010778794,-0.03336434980233708,-0.04722831795320306,-0.010883799875428419,-0.05395161693968842,0.04574630524366237,-0.00828058799995494,-0.05285794420779676,-0.03766996246175716,-0.025882934541925345,-0.07981574229293416,0.022696957517342145,0.030972885757302452,0.049980427707879145
INSL5,,,,,0.011787826271104742,-0.0472327641253044,,-0.004088328151121034,-0.0019538461407062222,,,,,-0.0038282498554917397,,,,,0.04636963195082833,,
IL12A,-0.02009638771481593,0.0005921015915735381,0.01575282683877011,,0.08849689788380562,-0.03204038357579834,-0.031384627077081194,-0.07611129461183147,-0.029031873101671435,-0.05527498403143538,,-0.020381657072930895,0.11459614932021904,,-0.021891751834798807,0.0918311862601855,-0.037005765948971175,0.022355411017028926,0.02636226505271354,0.018228906634316713,-0.001484148531113363
S100A8,0.029480263782846464,0.07019514147342512,0.012893277585742447,0.07995095151899158,0.2233304909817191,0.1837149655755065,0.018734082666647688,0.07635815286197851,0.08780984316822223,0.3020361946930895,0.0701254413957121,-0.008332542644600071,0.0794289380738003,-0.06171916412081829,0.1460021235190076,0.1636362185305662,-0.0005023216386182867,0.07859841025883355,0.019998075388624765,0.04945920384073827,-0.012646007114026343
TAC3,0.05280358623730684,-0.016137127732815105,0.036061386410441994,0.009748129099373273,0.029059115069291833,-0.052578124135830316,-0.02287315246580946,0.1336925223394656,-0.03118380724342911,-0.10550081273171198,,0.033762586965779336,,,0.05155079303776312,0.014931354273430363,,-0.0314776764326521,0.02334451456389843,-0.1299894280769288,0.0741057930322822
TAC4,,-0.029472832517908935,,0.012427334566787058,-0.0354321005604347,,0.004754221555597076,0.005434110208776852,,,,,,-0.031047630428012923,,,,,,,
MFAP5,,0.07590938276566317,0.048594711089516344,,,,,,,0.06997056873263396,-0.003047773750915096,,,-0.024431108385695066,-0.0025174547119692107,0.11477250729417458,-0.023617616612003903,0.00085025934934989,0.07811693279191459,0.14947998228917747,
CXCL16,-0.07242350866353163,0.07279041906277103,0.009603772070146703,0.058750226779610296,-0.07537720343913479,0.13853767372931386,0.006955402654251707,-0.07895436219871484,0.013392628203749734,0.1097068358387146,0.058815446981739926,0.0009089395222545789,0.08986271211402008,0.054412192777733785,0.009703099793632888,0.05633894428850595,0.04646571280873431,0.06872700638712931,0.06705506770942812,0.10757788357582485,0.13651327467498706
AGRN,-0.07180207956854176,-0.16638756887175468,0.04134780149780913,0.009011773615308905,-0.17205831157592877,-0.09267338461131842,0.004571439228091152,-0.03265098288269905,0.014063332108824739,0.109157515654551,0.007752321195951333,-0.10885346071083048,-0.11749826712015585,-0.02006098612521765,-0.10122406434522296,-0.06647457489371818,0.10209782757635703,-0.010031323064742298,0.0008421528519258001,-0.09730574535720853,-0.021984688755781027
COL4A6,-0.03192686985214268,-0.03562641593354609,-0.004688378099620406,0.0169345962904879,0.04333974775608443,0.02962571711308928,,0.07159327536463393,-0.03835383985905084,,,-0.012249376173928204,-0.06813112068223318,0.014104110647680882,0.021337744080861244,0.03944855465136151,0.09005692077238403,0.025981439731420065,0.05853732297926884,0.07137839726049795,
FST,-0.04380862458352439,0.033355764072977204,-0.004321145340356708,0.0663542361827762,-0.007042285025997317,-0.06002367919849974,0.024694427913780043,0.05860954178007777,0.0478120019622416,-0.011133413923063119,-0.0287647796216877,,-0.06122676845174412,0.049049807976566266,0.08573253257402146,0.08158554063470715,0.1425552536091181,0.014527293549408049,-0.011105585155006115,0.06831020814699777,
MEGF10,0.032548466802647724,-0.06440951654597865,-0.04535957900033222,-0.06762491721527039,-0.09321608361066346,-0.09995138476106424,0.027710110009282925,-0.07928314118868894,-0.05479875073844166,0.09760154066711407,0.050726683672205175,0.03145444260161798,-0.02929424947752476,-0.08841090782054888,-0.04373755716894443,-0.058421029346528715,0.022568169493755924,-0.08222131839555583,-0.05924312696960135,-0.10316036542186291,0.005964911789570204
C1QB,-0.05314662170058106,-0.14414169907865212,0.03938998267807883,0.019171481999933033,-0.09064037499242006,-0.07876038756680638,-0.045004414110412186,-0.0225920285081168,-0.06629157608826726,0.2816796204656035,0.011955225058091217,-0.08532338349888965,0.04417786294159775,-0.027320467123084582,-0.0006063414853411414,0.05785241541475782,0.09337889072788276,0.11445122401078855,0.012670049994244531,-0.16116040041506594,0.016178026957860407
HLA-B,-0.08889269846934852,0.16311233199786437,0.07381150629585395,0.07307838163050324,0.05395121399383879,0.24148098633971507,-0.00529704962283012,-0.020340295111966587,-0.05592829625118897,0.29535451627296716,0.036909336813462396,-0.026924713978236682,0.11784610982065953,0.023329256504724227,0.3028246455009636,0.19555301548617457,0.08402796398432205,0.180863460850562,0.06481876475612446,0.08987480100671806,0.1452188516850601
PDGFA,-0.09767248893651657,-0.016626621625081998,0.05531815922607612,0.0093076344105359,0.053239011241686236,-0.013924225229699749,0.02884503681167128,-0.020387657244271728,-0.0075538492771513146,0.10161646366340285,0.06063039840954978,-0.03589313210349283,-0.0204338988962327,-0.04976496043493868,0.05459311982300313,0.007928434583089805,0.04014099296027125,0.01296842436823519,-0.0005620191753810055,-0.10307154057917062,0.018690553177108965
LAMA3,0.07228003183637799,0.08430941284028726,-0.0003920644455564244,-0.003373763884305437,0.20744329807722742,-0.01631079898274819,-0.04189240336575859,0.11735292658554589,-0.030423090476318734,-0.052811411103982006,-0.039965569909763084,0.00868811044587872,,0.043345219527563206,,0.004924737600052276,-0.019343157640806213,-0.007690457062024746,-0.036378082618579236,0.027143824951917986,
DKK1,,-0.019496317130606015,,,,0.23052973162787876,-0.02052703396236039,0.09494242328839865,-0.006350887343581198,-0.0001185663104910309,,,0.13849371951811756,0.06103976266392356,0.13642277917065632,0.19865622247377088,-0.01736958298486142,0.04023151157969807,0.07170690070903474,0.06601347571830206,-0.028591525809892753
INHBA,0.039322562499870414,0.021282405895677835,0.03581393352021415,0.03902671274611838,-0.0020619535023752634,0.04421433103152383,-0.02386629996053016,0.19645390381805056,-0.026267113739742276,0.015046339103650918,0.01589609594562278,-0.00913495958395958,-0.07919836400397973,0.03574202214977618,0.018291549404202783,0.004933109809422127,-0.03824729604867218,-0.0028679754530959527,0.06164154234154784,0.15256996002021164,-0.037723594147005705
LEP,,,,,,,,,,,,,,,,,,,-0.013344299862430173,,
IL7,0.007036703545015168,-0.01383961922085309,0.007856745391702499,,0.014548977338801132,0.05988393589797552,,0.050317214989807964,0.01423364597581713,0.04516790544457651,-0.04413291653055676,-0.014527079706586154,,0.015642311047781167,0.014625579643067719,0.018027999518460507,-0.018133015791229213,-0.026847551414300553,0.06258214994201537,0.04698755588195031,
FABP5,-0.07803865536276716,-0.032148344597544655,0.0018919255396248756,0.1159785994972286,0.12881027422517985,0.11412627008454873,-0.018584619532941285,-0.06065958008863442,0.002292855141714991,0.19746559564030508,0.024143951365523515,-0.12113034588273151,-0.07110933557970298,-0.047768894009845596,-0.0143727901175777,0.05597294177059088,0.013657369641140435,-0.015819148847350972,-0.04381009641247205,0.03801311830082733,-0.024524239322423137
CCL4,0.00947828316452692,-0.025690259851780167,0.058533656565364904,-0.012019913686854374,-0.13793992691865067,0.08131789049811285,-0.0001535917079657224,-0.04196912116925547,0.036779613899405025,0.294370252272431,0.00015047246354165755,-0.010969249160773097,0.10302040286594434,-0.014149651686594038,0.04879987089161977,0.07581506918813898,0.015616079552746517,0.07958941355878753,-0.0269168071988509,-0.05910769789844561,0.07407219149580917
FBN1,-0.034202182028448935,0.08581211440969386,0.005565140139301418,0.055383668135684246,-0.027147580686639403,-0.07275876438506501,-0.011777491916075572,0.03170458813202052,-0.00414979920609897,0.06377979226567412,-0.05075678832359699,-0.04834664254103413,0.029492094610832662,0.04351420903050652,0.029046579777973713,0.08932311339911499,0.06051434883048553,0.04410596270092974,0.03271630133953838,-0.000340602855100541,-0.043700607883346364
TCTN1,-0.09877526468243014,0.011322285135574959,0.004647487186841652,0.014036898279012574,-0.05328662974758408,0.003995803701574717,0.06031407216506984,-0.1217525635471521,-0.04395057961616518,0.12751055329845667,-0.010277809815960904,-0.07053101445551482,-0.004455796872775994,-0.06345887343964902,0.07446025689028221,0.07617419002148972,0.044879857085077995,0.002089424605124435,-0.007929670035448125,-0.04636814394600842,-0.06198081909979002
NCR3LG1,,,,,,,,,,,,,,,0.013241567215013551,-0.03517847142933154,0.06539357345997718,-0.04050753394152576,,0.003206036438831921,
BMP7,-0.10464285304665837,-0.07393519393782885,0.01994801574582869,-0.007301989193228096,-0.06441496605362759,-0.08464094206668153,-0.04809366971071181,-0.06762543459180655,0.03153469826727681,-0.05634295707699241,0.013920501359443872,-0.09068726116499395,-0.06045248584156818,0.057356646248175866,0.1388613041914997,0.06887858427173832,-0.03120585417383211,0.050573703655834946,-0.02449606731765817,-0.07643490555261019,0.08833121068082993
NLGN2,0.055757373041781605,0.015170977483821558,-0.018644238945552047,0.0057102257391389325,-0.06276559092612892,-0.05005074169310592,-0.022894742228370058,0.09066193031710874,0.03692929606137714,-0.03768583088983923,-0.0695885125078529,-0.006543976821998318,-0.0798683714014818,0.019849232556246123,-0.021644852319083096,-0.03569899805121402,0.002670579904211312,-0.05262070610518528,0.03292525651780664,0.010460761818137107,0.05571985709727227
CCL25,,0.047721615552776646,,,-0.03653305993135979,,,0.010173094006520708,,,,-0.02887463576254951,0.03487752781554403,,0.04837752383082799,-0.03211035610124701,,0.0058866881980270905,-0.0439132371246857,-0.036341295105244,
NPNT,-0.010539325993031317,-0.018767146784179022,0.07378685561445993,0.03280259352612681,0.016693742747184017,-0.030581153879276263,-0.02477241326153426,-0.09160065132968781,0.0736095992017948,-0.023672974263932122,0.029777748337614342,-0.100457732567196,-0.013800659439991064,0.03406649434235409,-0.07512480748744396,0.045471873474262646,0.09734752951037205,-0.1565049260384732,-0.028945127863923024,-0.13283672827253898,0.07738037111763169
KITLG,-0.07085448856417519,-0.004858895619773955,-0.007056465345003712,0.03690279222990562,-0.0544658314901498,-0.0429493645145778,0.026957781076130144,0.05697786442377305,0.009900396127889177,0.006613169395937975,-0.02428164930842862,0.06488791072171352,0.009986785557641216,-0.07135071305757741,0.02461691603458069,0.0103756459625599,0.023968811534694143,-0.04488418220349142,0.05022362768196375,-0.051734432096694295,-0.07451929781582049
MADCAM1,0.022097301783524186,-0.05003947076482233,-0.040892651862129516,0.012015850776640082,-0.0034614331393480378,-0.05544181588122479,-0.03138463058527707,0.04847394295419939,0.0067239104681304064,-0.018427533752535332,,-0.004319575971470903,-0.0303438437731604,0.020426891946313034,-0.006089002967075162,-0.029539419998417676,0.08458323102569772,0.010355930706719007,-0.034730835172546284,0.018436129646402996,
F12,-0.04142197570556163,0.03787163271893835,-0.01682146902950183,0.10011436763389563,0.06541847366947834,-0.05155607218588815,0.08113534750486895,0.21530904541484244,0.050729205578575846,-0.0927695062638096,-0.00218202646539525,0.03295701426734404,0.0428793563687836,0.04056642345318238,0.09712925109887381,0.13548389278376305,0.09073385348006056,0.00013275422089900597,-0.03127602958122166,-0.0001947671819795493,-0.05317958120959735
S100B,-0.15451333174626206,-0.23050892061850328,-0.01561299935602072,-0.04459944903212663,-0.3187080103004642,-0.25467243115610855,0.03863130836683814,-0.27145168183220975,-0.06468701348293476,0.1055049462463556,-0.031484333502817805,-0.006240707411025103,-0.14104877604523838,-0.018008115906401903,-0.11028473594025877,-0.06733474980197739,-0.10707775446415124,-0.02122187284434917,-0.055560090387319794,-0.2610917188984405,0.04942924786253081
IL27,,0.015230585852408588,,,0.002365951889116489,-0.01781828846993517,,,-0.026671268268992448,,,,0.041995818340459144,,,0.05334203992539234,,-0.003474734586736011,0.011658978012019556,-0.035194861054095014,
CD99,-0.061693782956518846,0.04249463535629995,-0.04818851547567135,0.0848680677596579,-0.11536755579672445,0.15991717362396946,-0.02959139069915071,-0.05274419923845523,0.09220566110791127,0.23330890501979476,-0.05614314262722365,-0.03148311634291381,0.09413373461173062,-0.00998530849184215,0.19584859470053204,0.2508063352119481,0.15337422548700586,-0.05886828642736071,0.005560839641890184,-0.05556243991800445,-0.04349338237598623
PDGFB,-0.01289761116187902,-0.058205860369709546,0.0138143561964357,0.05683922853874231,-0.1610197595015975,-0.00621971858383585,0.0247893592125629,0.10983839925363693,0.06822819396084845,-0.03571953358934307,0.01641952546257496,0.0498740807963514,-0.027255487100140842,0.08574079692720724,0.1130357663188643,0.06347388530907042,0.08334261677935939,-0.016447714139880294,0.05574689964503298,-0.10793385985215469,0.06144530487463614
CLEC2D,0.010439493863443797,0.0267332952533726,0.050932374202199114,0.028829643039497158,-0.022983597892511694,0.007472217790817655,0.033783882109749364,0.02335289926469927,-0.009699711376632161,0.10769035035827978,0.03537531671173939,-0.06345310611369945,0.02969730057159385,0.008058131310174178,0.0766151947936811,0.040511788448847556,0.06174911980992456,-0.01332515358891625,-0.014967869409784016,0.09648789776240345,-0.05329334523340889
F8,0.001423525741511168,-0.03493925228318938,-0.02277040888918805,-0.033439568339001406,-0.004820249285567354,-0.018339150141806454,-0.039722372579330166,0.036101378563800746,-0.049996069071464824,0.015144518723731836,-0.02690925375504188,-0.0496081244298823,-0.0855689946268925,0.05203968285834778,0.018448242971388498,0.07378545442510173,-0.019719851306451548,-0.03247222803886888,0.03125503078413471,-0.08109785990773014,-0.06427284421686182
C3,0.10562553363001474,-0.1379588607386995,0.03248231951871337,-0.032737312807412516,-0.26843216082905796,0.008515585625192262,0.006125477928393009,-0.057654539609328016,-0.10685322102231568,0.29018642105168163,0.027084392326923733,-0.13579965730332513,-0.05910312563302467,0.03862059008942296,-0.03479582506474219,0.06447246181740379,0.04337808262567105,-0.014153188993786333,-0.006616691831449753,0.019688923812065936,0.015147127594784005
DLK2,-0.009411212139757732,0.0007793458848290734,-0.02681574859684639,0.001984048726026422,0.06993199248894662,-0.03912508059565116,0.0887526168329502,0.002275150364397237,-0.04935461237791654,-0.0438536641364639,-0.04780229689389122,-0.002317407911632173,-0.08472885381693354,-0.02976456401602838,0.06524366812004173,0.09294511889414653,-0.0193431653672015,-0.017867790456051184,0.05791710881925108,0.030819425204874566,-0.01683395299485009
TSLP,-0.038343915343225635,0.09176511037261718,0.009457739722128664,0.0019100519340212742,0.206374692423959,0.11332037936779801,-0.02557031548526285,0.0059547274030503725,0.0021853065865026842,0.13400103294149177,0.06247701312094748,-0.016907092375720006,0.10311345807179316,,0.07006062526321297,0.00696963600349301,0.06329032069799723,0.018073893643854654,0.04377951934260988,0.10254692315660237,-0.049365201960004906
OSM,-0.021897975075612554,0.00620292328289944,0.09603130091882486,0.08980551118305397,0.1286807645846619,0.10123129564993984,-0.018391191903203378,0.1446186374630809,-0.012862989620939265,0.3286506644978102,-0.040655778069729774,0.025945206813794735,0.052815625725884593,-0.048641951638060794,0.09890869438349895,0.05702547094949437,0.03394486558118508,0.11115381583359102,0.05051829200323597,0.14855870003802374,-0.018647434236543085
PRND,,-0.028987302828850117,,,,,,0.04359363172809078,,,-0.05660499477432152,,,-0.034935255221411596,,,,,-0.013848300449516529,,
