,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk,ZH916inf
PCSK9,,,,,,,,,,,,,,,-0.01589397390781631,,-0.013623713748980954,,
FGF23,,,,,,,,,,,,,,,,,,,0.02451367170265705
NPW,,0.07732364536078412,,,-0.020809048532391832,0.0302512904672209,-0.05666937766152924,,0.032654813118187395,,,-0.030627967969182643,-0.03487038569655737,-0.04446716757000355,0.012976383615133908,0.048888455130748625,0.028100912188608308,0.011605597652115808,-0.062105484884433834
CXCL9,0.015047445269646487,-0.03464758418995387,0.028680509526593095,-0.02524292393636723,0.048289088811444,0.044313096375012205,,-0.04194942219520784,-0.009801886715919667,0.042151409619991455,-0.044218001678079225,,0.08491057477764365,0.03763267247075394,,0.10029882346950382,,0.13772482002827843,
ANGPTL4,0.008537346611543168,-0.1474657375659561,-0.015999869427457725,-0.05023382626125767,-0.05419278225266265,-0.11569777246867123,-0.02225154473427975,0.011942381874495579,0.049331937179898824,-0.04531181852112044,-0.007359915657346452,-0.07373205189499718,-0.004656242315456151,-0.07438260772652378,-0.02034264267874038,0.028823163138729194,-0.0455824391626508,-0.17443247905620826,0.032415412256872916
UCN2,,,,,-0.014428870792739981,,,-0.018200984139327504,-0.025108582735061776,,,,,,0.0015022648598836928,,-0.015394728772001352,,
OBP2A,,,,,,,,,,,,,0.06072031042545686,,,,,,
COL4A3,,-0.0364314456695408,-0.009635456321928977,-0.021770374307436238,-0.023210724488819775,0.02345100682585955,,,0.04019964375401896,0.015292630023735683,,-0.03467966771311184,,,-0.012577225846356729,-0.08726012084964233,-0.004571392196101599,0.07039022201308472,
NRG3,-0.02743492734629731,0.23977056698494306,0.08877111710349186,-0.021308733338264347,0.05857045982259598,0.0756202930508688,0.015377568829370688,0.141435813858015,0.060328656645319584,0.04494850996590579,0.234746669326968,0.154170213884109,-0.06344748213907747,0.051275169814257955,-0.035433763805918006,0.0741657788731015,-0.010032784884190273,0.09367473660082168,-0.014445288517451815
IL23A,,0.041349927309508025,0.07267338867515764,0.03844616491788437,0.11902547632867719,-0.006909102206941812,,0.08814523069864987,,,,-0.04219376204397757,-0.030151599381362738,,-0.020412438696204863,,,-0.0474468863106789,
COLQ,-0.027579465907961734,-0.03236044145381171,0.048301631923715234,0.04744330878292162,0.005441522350633287,-0.03757359244158879,0.03682223679436413,-0.02348584391995803,-0.01782825495683089,-0.03521718777265189,0.07953349192221619,-0.057399672146942936,0.1799556307662168,-0.013147427971532906,0.09906593627238597,-0.02651061778193617,-0.027606705446209263,-0.069717150965236,-0.0019008844353118007
SCGB1A1,,,,0.14255413661311492,,,,,,,,,,,0.000570342590933606,,-0.015762721296686568,,
TNFSF12,0.06994613118268375,-0.006958808487415642,0.040489851263764524,0.054834875218356505,0.014301710077326729,-0.016460561400353246,0.011969983582379523,-0.05075813162582484,-0.03047519472181008,-0.02654089358554912,-0.022277914171662392,0.05655970885728005,0.0699928497660177,0.006622103350564439,0.012165217589105272,-0.06093334074710793,-0.07103567677513922,0.019518187632046866,0.024609158605400326
DKK2,,-0.03662536739660299,0.027669463437575946,-0.00163120896066525,-0.014641590364913352,-0.0013149923049913478,-0.03654304009397366,0.12777783462028222,0.010194893284536948,0.01590971157614803,0.00024638179546457344,,,-0.02569211708660071,,,0.0024125650470716246,0.06514082761493155,
FYN,-0.04331418145856697,0.022351103877583208,-0.05038992737207566,0.0239590101924453,0.025509146538383095,0.04798324304334061,-0.14539308036116566,-0.16201625002128328,-0.04786548084283919,-0.0009815478132615854,-0.009341617439062323,-0.01013967339845658,0.018430200165213365,-0.010287877709025,0.053762415976558384,-0.024935849536499147,-0.022998320599391445,0.0331260594380107,-0.05783010936896806
ACE,0.023881428376161532,0.06193475964210244,0.07284464779520192,-0.03796062417139024,-0.036448924647008635,-0.05737707437756144,-0.022926215885910945,-0.11511543274308514,0.013272007220968957,0.02546903637386279,0.08191434026042076,0.062037717324849896,0.013760018859811322,-0.04848886906876498,0.08225251620671838,-0.02813253579471229,-0.06117456143898638,0.08167258970966154,-0.034599970076358295
IL18,0.03227079306517809,0.1037031421309825,0.0697806410340719,0.012659714776632571,0.06100819615873481,0.02852623257188006,-0.030108361340385095,-0.1991810036951475,0.0463103373688961,-0.00024223077403657064,-0.10329593697419234,0.019670351096117478,-0.013646706564912162,0.019483003415523045,0.04136691680773815,0.04791712283814899,-0.02572938972005336,0.10034044285487498,-0.03379056307803197
PPBP,,,,,,0.04415411333758152,,,,,,,,,-0.018814850046608104,-0.06758582804947845,,0.058111014929565746,
CCL27,0.03706549453876506,-0.0005577902706499773,0.09232558245424408,,-0.01555796205205062,0.02245004210033414,,-0.03935404314721294,-0.040769200768383314,0.05171988535609442,-0.058714551486448566,0.0029565372235834464,-0.030151598589782988,0.0705627399795694,-0.03306113665396361,0.03162178700902269,0.03452508205464844,-0.020413723932042206,
SERPING1,0.012065700134600609,-0.09080602245773507,0.09184288759624953,0.012604293315904652,-0.019333494348205065,-0.058090862109530496,0.012551723889386834,-0.2063727303956374,0.021809265068028983,-0.06139666737694267,-0.22082448096534393,0.03651489176168707,0.04280561033708524,-0.013784140872690644,0.05469319076472255,-0.028477539282492692,-0.022127070895251424,-0.07302416358774715,0.06293832342205136
AZGP1,0.029130537948227817,-0.07771047015095219,0.02954191161096446,0.0188208797512166,0.06684169472146527,0.003940337694869845,-0.0984150178990497,-0.03890658367070242,-0.01826195290457253,0.05521750887449247,-0.03491166155055636,-0.06614059060395552,0.128433765433711,0.09759124487402132,-0.0016041902240466097,-0.03602229386453756,-0.1050864338596958,-0.03360383902082159,-0.013452059819672213
INHA,-0.023583905902209604,-0.05240312847995509,0.05016652363779625,0.02892960445300562,-0.0037566162963159396,-0.06046487904156865,0.002914104924871988,-0.05568175619022608,-0.007926757942473113,-0.031971683442751676,0.025748078947567445,0.01803980618022702,,-0.03762289108779394,-0.03860893813123725,-0.022817189906190152,0.032243134591866125,-0.03314889591652954,-0.056048055729940156
SEMA3G,0.01051492400639854,-0.01545909048565855,0.07249779786901324,0.012058895786287433,0.005448369424791699,0.00656980593796903,0.015811847014635876,0.00035753140849908673,0.01152129140701379,0.028330972504733508,0.09276267294640414,0.1749063376215469,0.023530588565561155,-0.029657225771542516,,-0.014435222803336515,0.046876558620432884,0.03434858441522561,
OXT,,,,,,,,,,,,,,,,,-0.013199637370234272,,
COL6A1,-0.058028452560155354,-0.1485264060249302,0.058708140258094794,-0.008061909997305189,-0.07687264807825132,-0.05948747730737296,-0.04933140328964847,-0.2269368145084536,-0.15004313132125366,-0.03283155807890027,0.04316385224073992,-0.08904511945305385,0.037242051101104935,-0.08822361351799632,0.027508065393883518,-0.034758503819331855,-0.1207451122899895,-0.11770097018894556,0.022541431565605313
FGF17,,0.022828960972086962,0.022786642482225776,0.01933763444867229,-0.016249252500504657,0.04295157028422387,0.023960215146734947,0.08830351768598826,0.006393082558936771,-0.0036284176885806427,0.06159140000174555,-0.03640833889499264,,,0.07072496526315748,,-0.0016014119608715868,0.013549630002937732,0.0067711214428861416
TNFSF8,-0.018679890621046972,-0.018290113780680836,,-0.0156947007464434,-0.018406137570405816,-0.01945294626321347,,-0.029439111625300978,0.03636086745493809,,,,0.003052370788815937,,0.09856628143684834,-0.05256235158223982,-0.0140355723714019,-0.03141835964653183,
FGF20,-0.024871476050865322,,0.06052679318881113,0.031922102594694746,0.0539177548673762,0.019873688601556264,0.01661301182325779,-0.007452747867929443,-0.03709724082000615,-0.0007551813910962917,-0.04010593977241987,0.00616846361143513,-0.026018179452336587,0.06125428214406739,0.04965198879433641,0.016203283537072292,0.011799638639520089,-0.019927606873128115,
ICAM3,0.01472199037319725,-0.02592567510505479,0.02201177782925033,0.042196201286973864,-0.02026170372138372,-0.0092686067319612,-0.03542629177274754,-0.09487497421464186,0.0813704715810494,0.006744344337029473,-0.05674607228531501,-0.033631818041125576,0.0007225700754007321,0.05112232034352161,0.08101161319583655,-0.02183770014016706,-0.02153118215704181,-0.004991263791065341,-0.010224886496515592
LAMA4,0.0513102458458019,0.0024575826735944713,0.10400370645533957,0.00022744639353849353,-0.00469228156086419,-0.10416847308643289,-0.09303994286177233,-0.20520741450020313,-0.03939977006866179,0.0030014470645126296,0.00984250895345003,0.07689266926434699,-0.022462467508694742,-0.010065279657780982,0.033315905523005916,-0.04807089720026408,-0.10854712794970636,-0.05128651246563089,0.17300986028967655
INHBE,,0.010549053426154054,,,,,,,,,,,,,,,,,
DLL4,-0.03104285750861996,-0.025475483115447346,0.07786509442473229,0.014498280626552751,-0.01295547721437113,-0.08931386943351007,-0.030931726858240045,-0.12674287094349915,-0.005349120141429773,0.004023781366284683,0.06671639775986424,0.025222473169354984,0.0002938922020671022,-0.058864049996375706,0.04206638412170923,-0.024564104711954332,-0.054025356883182496,-0.04757984162122588,-0.022992541977868573
SEMA3A,0.03640341677704974,0.07136662059284829,0.009709530816695613,0.014415758190128535,0.003974568261730476,0.004297130575180367,0.0774771056884558,0.02114651007848774,0.02967002589985802,-0.012291193114130365,0.13745232309287875,0.00037662434390717524,0.07136098601969991,,0.05544336855810188,-0.025975327260086077,0.01923540242391238,-0.08506224417515543,-0.0872200830284903
RLN2,,,,0.002925112735589425,-0.01857534041736748,-0.0005950943446721217,-0.04252078078753298,0.008257384716146053,0.03275568857700862,0.041606935826931875,0.010613810584333068,0.07545361091584812,,,,0.06292541253707425,-0.015394727074407729,-0.05212489182248399,
C5,0.04061071227004904,-0.05655468241513037,0.0008733203639855227,-0.0159194404007787,0.019994365767998366,0.007050920915642521,-0.0072173178690076835,-0.17159490286734858,-0.02717592978079915,0.015948920842401196,0.015017379910237586,-0.024341683402563225,-0.08264322743840374,-0.005835022488691406,0.015383642325132696,-0.07675319936238063,-0.05154788484437827,-0.008166306990644462,-0.020429714124972752
COMP,,,,,,,,,,,,,,,,-0.0035829754227860284,,,
EDN2,,-0.024736332511506736,-0.031347087608021865,,,0.02324351325629157,,-0.03667191395896204,-0.040205477114597536,,,-0.00991330430611051,,,,,,,
C1QA,-0.005917962237741271,0.17882041032314402,0.09746187728112574,-0.010323410070609587,0.022769395734569257,-0.056647099978175366,-0.10605237412456306,-0.23470478080552848,-0.00015697589879589777,0.008748936232949896,-0.2993431288041051,-0.0080534706815467,0.01610463362617536,0.030503602578340797,0.07268468571868743,-0.006069732387671032,-0.08400814818345007,0.13075155497783325,-0.01983774915637156
UTS2B,0.10124853055537002,0.07080674322029107,-0.02272855065744444,-0.0018048419308046874,-0.018575340310650012,-0.02826476059929172,-0.01730092071158055,,-0.028619253867670162,-0.025054636106105456,,,,,,,,,
COL9A3,0.0212625044172581,-0.01730425614667352,0.012647410097942903,0.02820680128170904,-0.004266700796947266,0.05293417256474861,-0.10939312984954803,-0.16508788195282756,-0.1213951644174763,-0.0035853713247219524,-0.12466212068938476,-0.06885253523651876,-0.012760113453661561,0.031389722034259014,0.07730951938111134,0.04304687666878504,-0.09212650868622149,-0.020834993438761273,0.03410353314010607
DLK1,,,,,-0.021489676457987997,0.10154285049982306,0.05376229434837119,,0.08964769209263129,,,,0.033578945685457384,,,,,0.06010350564379184,
HGF,0.01128197130872575,0.14887028204189395,-0.017302665173961604,-0.04313594901036205,-0.04001288165683055,-0.026735608832384756,0.06574237929119994,0.14613846711921522,0.17315127277228212,0.031018660031471062,-0.0256910603369215,-0.022816308790946396,0.06461287811746623,0.005015373378806312,0.0805722428795958,-0.029026629619399225,-0.05847122923220369,0.06096994951364063,0.03918326278117842
P4HB,-0.010459132763493764,-0.11139599402859787,0.0067342830406904,0.04188227381877395,-0.026046198256726633,-0.11416735218375348,-0.17319634841876433,-0.19111564138414844,-0.11914810346185982,-0.00872270729197982,-0.16464158973797516,-0.013711154669276554,-0.027624913762183782,0.03953413876658987,-0.03158000025056022,-0.02913460566594376,-0.08111985055238034,-0.15659837363052742,-0.042156225954236536
ADCYAP1,-0.01742305274824362,,0.07172733644224602,-0.02381831107637485,0.004388765942409804,0.09832287925218655,0.1426009434213831,0.14821919478340195,0.0157331879759643,0.04037590011116041,0.08025404643136289,0.01583319436792269,0.08159066462939424,0.021328383594233478,0.0814804489077779,-0.013675755366925784,-0.006580161115166577,0.016692506397151217,0.06696369929668781
GREM1,0.10979854421688229,-0.01966875067334916,-0.03630016651183902,0.012263857307652554,-0.016054917513277152,0.061495161586569355,0.04210572536429797,-0.038790776571134965,0.008290972838535172,0.01273205766816599,-0.1283899277452528,0.06990836688438735,-0.02870268504305039,0.03627209274018212,-0.040692803138999326,0.04208524603296122,-0.05994530416883936,0.061259013175122765,-0.106753193806627
EGF,-0.05033128013447935,-0.045299803918383307,-0.014882726258458693,-0.047742379255920064,-0.029619706294714453,-0.020252119118524915,-0.048803205402046905,-0.08424239336501335,-0.039563193516702205,0.028012071190919953,-0.0630751082221794,0.005148072406166567,-0.027317569225866936,0.04849115466210593,0.09025085025782668,-0.026830894997453152,-0.019382639913213793,-0.011524181338058577,-0.029049245247660945
VEGFB,0.009906946978945154,-0.0868453140925712,-0.06780279329473134,-0.05592520630381767,0.0345530412915404,-0.056433010592941986,-0.03260979221695473,-0.11050521383146739,-0.04298756723393142,0.014102786216514753,-0.050492012374240516,-0.07423424413146919,0.014601461018829628,-0.057687517397451316,0.016257965481799978,-0.03462482552618492,-0.03860825166508355,0.050473688127062454,-0.014626851792095047
FARP2,-0.006154517594496576,0.05106465984198111,0.030266484051207056,-0.0018122609562391965,-0.00457397587103764,-0.05825056935211619,-0.09414771014063009,-0.11129735772942338,-0.031313388242084676,0.061674188740912586,0.014516915564892546,-0.04815098542939852,0.026317506174241015,0.0002540110418039264,0.0394950598889639,0.012436784354103352,0.00010076079896698267,-0.006148597665618743,0.022271240024146398
BMP3,,,,,,,0.06585313500925782,,,0.0577648501182699,0.03267672011707232,,,,,,,,
IHH,,,,,,,,,,-0.04844403126064762,,,,,0.0036697322667696864,,-0.01520759141469889,,
LAMA2,-0.01117948222345424,0.0514386735446946,-0.004771620042066406,0.05116237479135426,-0.022003799480871,-0.029365134782856513,-0.017928714816654756,-0.12963376591695994,0.0028292129521515982,0.017604973741740623,0.03832776403806048,0.05015059504331847,-0.028385767179594144,0.027015690953859195,0.058141344497445055,-0.046268018655731685,-0.04740675452914915,0.012678221660244345,0.11802320161555867
SERPINC1,,,,,,,,,-0.02091284774938302,,,,,,-0.015175141224622333,,-0.015018261965131256,,
NRG1,,-0.016077464077999867,0.05057967524393698,0.016373761877759824,-0.032485357228571016,0.053155098659252865,0.06560939994900941,0.011253601984781834,0.02670209253794296,-0.012889527752358696,0.20410723563675362,0.11439733898490909,-0.02689079158503728,0.07744856554921191,0.04428153604919951,,-0.02269238187813802,-0.032000235425173294,
SPINK1,,0.06487697097656651,0.04824267299268662,,0.03806858019836971,-0.05800857989759693,,,,,,-0.026378254245513016,,-0.027287733691974556,-0.029665694200157983,,-0.018460466141578362,-0.042980607810279695,
EFEMP2,0.015798185483580543,-0.10733292837935715,0.012448337108127448,0.017749307807164754,-0.05509673990241156,-0.05702429621633215,-0.18618734042348367,-0.1732677208977673,-0.033560503871143316,0.008972847496235056,-0.07188854828349296,-0.03427150727795972,0.015829420590394005,-0.01614325103730316,0.01125131043094419,0.003819538168960008,-0.1261310779963352,-0.11388466132696122,-0.039244336496903155
SELPLG,-0.0475059694805848,0.01648616164922228,0.003223713517120186,-0.017031584677663292,0.02087149427701969,0.03421136307344741,-0.004092823192265068,-0.10679646171686408,0.0593722377315545,-0.040802377802754336,-0.10546459317646756,-0.05277042181798065,-0.01953071492587069,-0.04495808345422822,0.08168349213785334,-0.01891006330222818,-0.07726919245909658,0.0004412336542019675,0.05000916582615964
GDF6,,-0.023064660260635448,-0.006850379605804272,,-0.02080905033276755,,0.005639018152788351,-0.022608749684749466,,,,,,,-0.02573057879565489,,-0.036581233398188445,,
HLA-E,-0.0053749910188129486,0.07897542153741072,0.09037810095354352,-0.02203074163019458,0.01920635926764665,-0.08404128332012552,-0.07533729067866367,-0.20420797814827088,0.02403660165160933,-0.08432829997832755,-0.28337903899035327,0.003795665651285604,0.02326725743388611,-0.008788151074514134,0.019504852847276537,0.020290542447340982,-0.020656489230722865,0.026880355599878482,-0.06685836071634609
PTN,-0.018109482041964536,-0.058833142743957,0.044654334710624626,-0.00857090351775655,-0.08218917230678933,0.0555576540781432,-0.19429993467372225,-0.2636085735468915,-0.1443726193892838,-0.04168199241760574,-0.07276210504345564,-0.10166561532900316,0.0608535969201408,0.01868963454786343,0.021724664695461842,-0.021184243363835013,-0.10172688418226701,-0.10545574406258344,0.06066832152485536
CD274,-0.019251071040485655,-0.0458823286176674,0.03341701636768516,-0.0048840427129336955,0.002048637599217216,-0.06243211906649579,0.03857412286170618,-0.052187371119881615,-0.015030387232370455,-0.03175927639230003,0.012091518078422207,-0.005341164536983939,0.019174427143983284,-0.03402878284947341,-0.04956009292855353,-0.0023422088875760813,0.027060622640720535,-0.03286543174386005,
FGF10,,,,,,,,,,0.02388295963483979,,,,,,,,,
CD14,0.006763849937524214,0.03604276592297559,0.09151337709293784,-0.020177804004502944,0.05192953766595375,-0.11390692955292751,-0.12780423599158347,-0.15573913844987955,-0.05632502451887205,0.02124076387722328,-0.2861806644835122,-0.05547003832731211,0.006115001061523578,-0.04229967636490683,0.0521170962504973,-0.07105316208927052,-0.05745283019632417,-0.027161013886524032,-0.034846391679297234
SFTPD,,0.09195095636331083,0.048568289731256147,0.10219188278163943,,0.03528863900597758,0.0763679499920446,,-0.018712875960366394,-0.010846473360884526,,-0.03651223459620561,-0.03452738788009709,-0.0540063697677419,0.01950630266590103,0.045257253290153204,0.03937585054538467,-0.0385319409232204,-0.04572994200129094
SLIT1,0.05985297888533348,0.04421511527414436,0.032442221320128674,-0.002251566182601589,-0.04634187545451227,0.09789855546083583,0.05949725852561064,-0.10159298633199984,-0.024417985647343904,0.06599132877712961,0.24132318858925275,0.10329599338553914,-0.017090489362518047,-0.007323039290856243,0.0573000369870701,0.009826478241110128,0.020675464866915655,0.12001308206082918,0.12019507313630809
LPA,,,,,,,-0.0005640173979403946,,,,,,,,,,,,
CNTF,-0.020431952130344457,,,,-0.014641588859754447,-0.016353288391460843,,-0.012363997234486156,-0.02610106334779732,0.0034929764681706256,-0.06996292875724053,-0.019587741008027796,,,,0.09499592576645947,-0.015394728772001352,,0.008389840340147883
BST1,0.02754983204041638,0.03635107441543731,0.02495047817423111,-0.0023373037609182856,0.008222090392744056,-0.025621386085533663,-0.03920840741456904,-0.14971826353854803,-0.000341873765813142,0.01100421323774123,-0.030125600280159627,-0.034309732034900946,0.027530835796331275,0.0321618948914939,0.049835311574798306,0.04059085236229006,0.014657508871659458,0.09551080799787143,0.10389691089511573
AGTRAP,-0.026546850996497395,-0.04207953339027886,0.01876990866196662,-0.024167638286467147,-0.0022659379202516214,-0.07149372477583574,-0.01580879661030636,-0.1723185238102993,0.03582059508335754,-0.08467778127281878,-0.1623411716917739,-0.0272605627180147,0.06414913273782769,0.010172346451910029,0.014577712330169173,0.05529027327635132,0.0065945716597675666,-0.007261560097169881,0.01842383247669397
LAMC1,0.01596902931219782,0.022249459446537265,0.0957889964027945,0.046872460937561866,-0.020459239978407512,-0.0582429140334988,-0.04381436390634822,-0.21049559252865455,-0.11743918769187454,0.04113665388959032,-0.06622142179552641,-0.014223728303773178,-0.007815983551394888,-0.019922254109804614,0.05017267353507612,-0.022518339552708523,-0.09282112401608396,-0.0694092230173861,0.02748986694986486
COL6A3,-0.005040269035792899,-0.00979883333288562,-0.01688453876492398,0.028749062709266422,-0.01434341270557796,-0.043129497521533694,-0.0594116606784384,0.010137832056973776,-0.04321331066823579,0.00669658638563625,-0.05085614864162048,0.0778960174527438,-0.00627662560888417,0.08003762005508572,0.04281763751233114,0.0614070505337091,-0.11491314293446195,-0.12311336417781983,-0.03964863625024701
FN1,0.03576081977496254,-0.10116219602676257,0.08491479411114827,-0.001629141407117268,-0.06206416077826837,-0.13595588064442107,-0.14248257398792188,-0.21328103245899235,-0.044091542586933805,-0.05990325390281393,-0.16067372052880438,-0.011283527674465752,-0.04469196759829256,0.01767607257106218,-0.012544728809124037,0.004832155038164185,-0.09031643544123652,-0.04190108355238245,0.028436369290183703
MIF,0.10534452783790062,-0.11662887886162478,-0.06996529866270224,0.06221918223509621,-0.0019024109889323538,-0.010328519071032698,-0.004189239764216868,0.056998390961407124,0.024558833204393105,0.049892435290580475,-0.009629302068861872,0.007016278121729091,0.009142061706131101,-0.030429909781736316,-0.0720255257339226,0.06624619874897737,-0.019907795756074657,-0.1003268121900514,0.0366247620551245
JAG1,-0.056922690945656995,-0.11071781907259544,0.03913941868895151,-0.012570185918235768,-0.05368076690445576,-0.07065670093640444,-0.07101622542238424,-0.22626005173129535,-0.092511257137841,-0.042416421635603205,-0.02667814508245133,-0.05794386128945457,-0.06738727690900356,-0.01694843090776164,0.0071614707336534085,0.0004294991812546103,-0.04775963212550709,-0.06126303235292656,0.06029080662197074
NID2,0.09378068007949489,0.09279130325464356,0.06860916850818047,-0.029413041082806055,0.004205361846981575,-0.01680857931416484,-0.10490369570042403,-0.15416146058531002,-0.026970762543907564,0.02917084578444076,-0.004075892098996023,0.03996841330991905,-0.028004222111885305,0.03954977402271613,0.0514267136670119,-0.02001892929599056,-0.08609614709415322,0.036158130984603506,-0.08554926606049748
EFNB1,-0.00914424802796901,-0.08231880365257949,-0.03478207450334887,0.04351575928773885,-0.0003202966541722802,-0.0053156590602207255,-0.06952875673713181,-0.04795400715494191,0.025463905533528404,-0.03875182785535495,-0.017022258904604123,-0.05414064711419954,-0.052273030606517036,-0.021250007776848417,-0.012040694869581764,-0.024898634177670263,0.02195214169419856,-0.02653858042157378,0.0029380452542745097
COL4A2,0.046338784602846315,0.023047256157555217,0.10065253576672648,-0.01866566507117801,-0.04177991180256068,-0.01858447602898346,-0.0874607477423599,-0.21827890545010095,-0.049788911332365314,-0.057886928168463046,-0.03587579355175394,0.049400173961979155,-0.02766028818637725,0.005391597888931214,0.04591308371811394,0.017336810626541247,-0.11209495903687473,0.07025876140617833,-0.009419600437696126
SPP1,0.046374270177251105,-0.07620380029100507,0.027731928348786433,0.016872088510316848,0.04025606052853127,-0.14245651219436425,-0.21906516922758046,-0.26153531435479227,-0.11944324321563234,-0.05306083597596195,-0.336307046047802,-0.08864251318968129,0.08127801671866451,0.03617198098721363,0.0005541099063927357,0.06806675444460221,-0.05823509163274153,-0.16721515904330164,-0.09521909553509393
PODXL2,0.04016271654515495,0.09263795050699819,-0.041974824175096945,-0.01721309560314984,0.0447221122268272,0.03311660044661747,-0.02413848166805247,-0.0201556262526394,-0.0004071040222390937,-0.07657981149267594,0.16718162816627807,-0.01100875449958879,0.07386901254101733,-0.012754987214812054,0.054293682660884475,-0.03716021879344085,0.0003524319186551704,0.1138702292272387,0.07972244304041652
IFNE,,,,,,,,,,-0.007426147199914354,,,,,,,,,
FGF9,-0.01867989360828954,0.2981253208888863,-0.004532827119635547,0.11926410686579281,0.03604003641731801,0.17005820643410877,0.12728433381855384,0.21900143782425097,0.12888370937366264,0.06522346501661744,0.18003153395858967,0.11165065096814088,,,0.054655559746841165,,0.04117671752386184,0.061800543433461294,0.10505054433582632
ITIH2,0.015062438517537165,-0.018290133252941865,0.09999406920315274,,0.009845997525537296,0.02767237643736975,0.028353921222432184,-0.04741982104302102,,0.009424560197894572,0.013988429420681566,0.008845718963730764,,-0.03008569027950793,-0.03418305725555853,-0.04828342196869427,-0.07084178219422906,-0.05693172731296514,
ADAM10,-0.005176956346776639,-0.035408649531803185,0.06605309687845898,-0.01826509894424844,-0.04379518570166253,-0.003113195161609365,0.028536083478308202,-0.13413005405617484,0.024029427230011606,-0.015803249255063302,-0.08484998289965613,-0.01699899479629583,-0.058232867550609815,0.005123376133457876,0.021389045608983602,0.05225101912397274,0.005474773376179284,-0.10030322842464134,-0.10496347543481507
CFH,-0.01224872346844602,0.12438312950503486,0.05580800740613808,-0.051464615263939396,0.006912804948222267,0.0022396003755908176,-0.06897019102267717,-0.10558759500260334,-0.02689376875464002,0.02753286666044421,-0.027563054151830624,0.06375716315291995,-0.0127776671339745,0.06401995255771553,0.058292680445740784,-0.033308831885085884,-0.06055500758390186,-0.014716975360464556,-0.04135629823561889
COL4A5,0.08835304156912085,-0.059451517606085386,0.02928050307250198,0.036699281778430376,-0.0293247244620448,0.05278915333866594,-0.05758301174460361,-0.14850476997768328,-0.03899623671616402,0.02655807357761654,-0.1852952126905771,-0.04937973598608406,0.1438106861752764,-0.04001519964886537,0.08603847614616988,0.0030365759560886797,0.0765960484054193,0.08173054350950039,-0.08021905668834388
LTBP3,0.011399397271470041,-0.10102728759856998,-0.01686587863642208,-0.01891574142947578,0.08023022191805142,-0.004567062273096528,-0.009703150532100488,-0.06140880600491896,-0.050434717390391286,-0.04329480536731694,0.05205383827600819,-0.006918093245350969,0.035277525044609716,-0.044716985870486885,0.021981591218053244,0.017731821443912284,-0.05612961614251385,-0.1095595617463479,0.03247496804411879
GNB3,-0.029130261261880296,-0.023472056827808428,0.0018898105638147913,-0.03817860870496935,0.004087164331920699,0.08147552120415448,0.018889271252361048,-0.10197727763384519,-0.04262980081593284,0.013084423698836035,0.20540519311260522,-0.0051460939391315816,-0.023488959120346785,0.023427258291191886,0.05936699540941688,-0.02729405271829662,-0.007773435397138485,0.02119516746369474,
COL6A2,0.03377683635393819,-0.10496175220997625,0.04740270063170158,-0.0038673764061756296,-0.09580460651902194,-0.0409445750000724,-0.054504548004551,-0.18770208517483455,-0.15095405360883318,-0.029957569511096304,-0.11849217970274409,0.05251190600118199,0.012643103200458748,-0.03389157184626533,0.027375786453114673,0.02146568075628492,-0.14362337600705408,-0.06201477054307999,0.11869762099406934
PLG,,,,,,,,,,,,-0.10529219792038343,,,,,,,
GDF9,0.003915428750874789,-0.002369092118139166,0.08528408303806366,-0.009682074055827258,-0.0448222097391984,-0.0054532470253257975,-0.024002797697313616,-0.06115449072596371,-0.03758083542544622,0.04728175428754391,,-0.07684570438283171,-0.035210574320773735,-0.035825084807736544,-0.0037106246375413045,-0.03009277955758005,-0.03430092468544058,-0.027162871962877103,0.010140129178401843
NCAM1,-0.06054661071489228,0.014648548389222828,-0.03158069071812687,0.03517700024947992,-0.014180523225002326,0.10826184217728442,0.0287901767346052,-0.0020003144413701145,0.08098905712001311,0.024468049711750463,-0.08065220066335241,0.01802247460934083,-0.010728239902896335,0.02477848016023714,-0.014007862727000338,0.07873142991545397,0.042117626822166014,0.17461973287777807,-0.18076154631387112
APOC2,-0.03512027247480936,0.03882883477011185,0.052905911766388654,0.018448146753375576,0.07082912042618289,0.0329531889120029,-0.01569259598334224,-0.152901755970132,-0.053632129786543185,-0.03489670536658592,-0.17487632079540294,0.01693568834434231,0.026628839331343003,0.0324186151545985,0.05035014383373119,-0.04177132670351354,-0.00990884332568595,0.006109496322301841,0.0022370127537097275
BST2,-0.03233925270825006,-0.10415675322431439,0.04378588792813397,-0.00256850202212785,0.012056754061921648,-0.038489963047369395,-0.013841417738728743,-0.21749066136764442,0.02311428154940543,-0.0288160456653454,-0.15415122776300114,-0.09437108724663518,0.15541854567254165,-0.010909753354567446,0.08287107582958901,0.03638640684835077,-0.04299907267407348,-0.07893925683809087,0.07382139167206919
COL5A1,-0.019548417135115417,-0.11720738667814211,0.0618344070134002,0.04782024334730227,-0.052198972632958675,0.014315790503056713,-0.029216750435636988,-0.09928237740448202,-0.04626945617278518,0.0034855818340983457,-0.11161801252553431,0.009621876139184015,-0.007089187044752292,-0.056408870554869525,0.01980664254818482,0.061896237258280175,-0.08933150964614722,-0.056078105247862275,-0.06494124082628389
