,MGH258,UKF248,UKF251,UKF259,UKF260,UKF275,UKF296,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
ACE,-0.0002982294682246981,0.005977558348491849,0.006123322504595091,0.040223460354294416,0.013409264114683975,0.008622243658185293,-0.01581070725835344,-0.06940779989048486,0.058627073088098336,0.08637287868131649,0.0399165078726906,0.015054540894232322,-0.03863072991940709,0.04557544045844727
IL18,0.06629122347501917,0.02135990278078971,0.04796133661519803,-0.02303203410757704,0.06089252344635621,-0.011993017920299043,-0.030836952241283376,0.03874619599301611,0.05021514659424124,0.0703233654630713,0.010511689676636354,0.01158067809946686,0.143960036972733,0.046170748077579246
PPBP,,,,,-0.013640308712485758,,,,,-0.020633951164297126,-0.018814848203537477,0.0788360229983123,,0.022992045995882015
CCL27,-0.005780764674422825,-0.011215445883525242,,-0.0366751681405607,0.027219399942244968,-0.0002229092392007185,-0.010740764188885109,0.07870851604580853,-0.05493821946934238,-0.038303874283520015,0.09332282637093878,-0.00588104656025053,0.02884415880743119,0.050541969160560134
SERPING1,0.030383000073940725,0.060086239999907476,0.034348710662264366,0.0414700452890349,-0.053866264350993655,-0.006561500168644546,-0.05695147859257731,-0.07091855574869953,-0.04884341063422334,-0.04708966415159056,-0.01991319284880247,0.031776450361198326,0.07615196721227928,-0.004863496927254426
AZGP1,-0.046140883176101086,0.07439203370557824,0.026493141871646263,-0.03695266645307669,0.033394298912478644,-0.013165413543948535,-0.020724373669150586,0.04182323331742317,0.02540397141673205,-0.008167616802035668,-0.025609715966701543,0.05069633679243216,0.08811170456976244,-0.05726095043250311
INHA,0.020347734905341818,0.011379477250454424,-0.02164212074641431,-0.00155241259019526,-0.02473896254780115,0.02421884126599391,-0.01654824795421358,,-0.04470077697779779,0.0687461252230752,0.06871168332755896,0.024475141184123795,0.061841000502352236,0.05260000111545967
SEMA3G,-0.0006420485767157143,-0.004153951410871115,0.0008441210911073954,-0.029347465823595976,0.05628206647872146,-0.005858317488613782,0.008558277856130048,0.002868469354714775,-0.041470954018036355,,,-0.02621676717504705,0.03394285545707954,0.035096894906009014
COL6A1,-0.05342202233196872,0.05447909419515756,0.03272388186411821,0.0028251432184126487,-0.030107686935912533,0.07939222857626285,0.015004817439264002,0.0045401631678512605,0.02994783135851926,-0.03559892798442664,-0.05899105182506362,0.08170881008851273,-0.04378671953870433,0.07621112873101085
FGF17,,0.022203664602833975,-0.01548822786868551,-0.019471815786843302,-0.024508770192840743,0.008626794720323025,-0.006872028435129626,,,-0.03200235039394476,0.022779382747052684,,-0.02326535047017736,-0.03418392409647386
TNFSF8,0.00594146116439017,,-0.013709352761382918,0.03886649129576441,-0.013640305176834788,-0.016782976583146973,,0.07852495927332545,,0.07588976544582124,-0.01741056809940529,-0.025444208035363007,-0.01505526531241112,-0.025330284212665838
FGF20,-0.022492196159883484,-0.02225822331081335,0.03873071304251169,-0.02574373744022189,0.011540619551028775,-0.02304209081893987,0.09905331119462854,-0.023691409019696453,0.1097630848486778,-0.024346568875086648,0.03408269156984049,-0.015916379261787097,0.047557794837514634,0.17520474116724244
ICAM3,-0.02823783990786291,0.02097519022857503,0.03639724356643366,0.04928631172173674,-0.024085737744291118,-0.015014007513608797,-0.030214383067834385,0.01718958644943603,0.12334072479280832,0.06356443582132613,0.044511418087932464,0.08040243676414466,0.05193094056869299,0.03327767270400164
LAMA4,0.048351247642958395,0.06142353340044202,0.021113381445217322,0.03446070991872142,0.0701966144787678,0.07825931957800648,0.0007000716990337709,-0.049127933136789786,0.0757716851041715,0.04819407492574664,-0.004915793331749527,0.12071221509422386,-0.030286580773813927,0.0762633906733713
DLL4,-0.019919489705124617,0.021469483057767115,-0.013658514926184974,-0.014828761121340333,0.02565195778302306,-0.01238480029211223,-0.015040112764700374,0.012968287755942403,0.05460336646917086,0.02007052131010571,3.22802702424383e-05,0.052813922535026356,-0.015441930499179512,0.053108980761206064
SEMA3A,-0.01036509052953282,-0.014002807875165942,0.00019101569193127177,-0.024235975242169267,0.018061472611888688,0.038323749050898054,0.059603995433023034,0.01081689733191954,,-0.02086608715923754,-0.0027247913806967635,0.08497094916114517,0.05201511287312432,0.03760889200885919
RLN2,,,-0.014722935496244061,0.037484762708449484,0.10031643020516876,-0.0010027114550260113,0.04573050625619153,,,-0.01548220893776994,,-0.042366309119093185,-0.026850824630247787,-0.022028920708514515
C5,-0.07673423295131529,-0.027876710197076722,-0.01459375403742192,0.03747255547280885,0.006766948533647571,-0.006201427005456508,-0.003033592447613811,-0.011891698735111996,-0.009588224118448604,0.029742106826614267,0.08006083559100458,0.01773878606415999,0.0779755101960549,0.11469764988305883
COMP,,,,,,,,,,,,-0.03047012139730106,0.01828460833640596,
EDN2,,-0.012671676190246164,,,-0.01793928164412558,-0.020759703640067094,,,,,,,,
C1QA,-0.021825543508969265,0.04377171781041653,0.004531284458388782,0.016436839545132746,0.034786243219445415,-0.010520631124677443,-0.005061796386301312,0.007801796437239978,0.03765722471270826,0.0072365581093975515,0.05337948716772754,0.03992597205565515,0.07536894011694209,0.09379747506186392
UTS2B,-0.023239274644817884,-0.013560121961710131,-0.016747708109122586,-0.02004031582574815,-0.014960882118741399,-0.014777270942444923,-0.0044087764294749405,,,,,,-0.028609500615494842,
COL9A3,0.053216116964487185,-0.016524149081715886,-0.02694776281548491,0.040639250259172255,0.10024885199984909,0.0366768355199799,-0.03351816563528759,0.0012301970631253983,0.00511664925499004,0.05249314600174539,0.11681133190854501,0.017518234641043517,0.11905948498515816,0.06371797662113138
DLK1,,,,0.002367751476709515,0.10618649030573366,-0.0048154522694586754,,0.0500310364382224,,,,,,-0.03634218396279608
HGF,-0.04146372868251327,-0.005906095112079877,-0.026270956001956395,0.0007664166386056301,-0.05547165385443279,0.04003627100724845,-0.03661342761916743,-0.0824767143414544,0.001168772338321944,0.041760993658633803,0.023214344057938593,0.027481244088741263,0.11163248098324273,-0.044627613458553615
P4HB,0.04071730747883803,0.020798493072959598,-0.055659505512647874,0.07275707037322246,-0.020862602228183376,0.05161329076854513,0.03362679137751787,-0.11172669885731705,0.0205414420528199,-0.09118468730687897,-0.09966233613405007,-0.0010634265605653213,-0.06875463343790528,0.006086264498323884
ADCYAP1,0.011659372291764485,0.046415192727086496,-0.02080534277153218,-0.004423784233841509,0.004447821666442487,-0.028337731058680916,-0.02055477691996092,-0.05200290574424928,0.029358693395398025,-0.02326609163610623,0.026644160489518287,0.1354413993771224,0.011387417354043538,-0.045396335609485666
GREM1,-0.02775719664593271,-0.017824284890858022,0.05188957634288513,-0.01732111563726987,-0.004419072529297156,-0.04675463269242936,-0.012195831189210745,0.07404437182933585,-0.009806236073366576,0.026432738643425508,-0.020256438106483966,-0.07769161337235264,-0.017317068234803033,0.028191890150849937
EGF,-0.031201791025811512,0.013206390145849787,-0.024079128145483016,0.02603555216384002,0.06807258861247485,-0.04191506370934624,-0.01869378274142435,0.005925968719952233,-0.042926865502722476,0.07282470527433275,0.01113967298224253,-0.03674138916179543,0.01645301933802961,0.04136112849217074
VEGFB,0.01857825595205809,-0.014315316969927761,0.006450018495330115,0.00290348176154719,-0.009509829976859636,0.011473844347645245,-0.06894861557523732,0.07141307815529752,-0.053778684421774,-0.09038841068606633,-0.0323078056681907,0.009319498781702334,0.03841614815876042,-0.07917556519250425
FARP2,0.044686966797760755,0.00943460191552694,-0.03230454973324101,0.022065283876481476,-0.005981736697979513,0.05389321925677714,-0.025335640962777774,0.09829295214263266,-0.06782439146300462,0.012008799080513936,0.04625987333373992,-0.04386391245147251,0.0858110955963258,0.01831059898124764
BMP3,,,,,,,-0.02971217993079467,,,,,,,
IHH,,,,,,,0.01736488030059974,,,-0.020266515225018693,0.06923632028552944,,,
LAMA2,-0.006305256371524977,0.06404350539270368,0.05826391541952551,0.032793937888791924,-0.013933196544414096,0.06168686690815419,0.015346861554265153,-0.011184580018952305,0.01962720664345527,0.05219949710308009,0.035798597130582914,-0.002313718604670258,-0.0031143374021646553,0.04226426614142503
SERPINC1,,,,,,-0.015810344976902188,,,,,0.1429787615478681,,,
NRG1,,0.0815030268739355,0.03430954446876897,-0.009207556354845402,0.05520383730127829,0.06463159326952227,0.024917208289442903,-0.024485984635151562,-0.009276421982445545,0.022984228020433428,-0.03277635824406112,,0.057678482747184186,0.016091746612396884
SPINK1,,-0.005099545702514663,,-0.0106454483892373,-0.024392717992172186,,,,-0.03242129625679484,-0.022143705534283995,-0.04143809064706401,,-0.03742895531007687,-0.05568631591881066
EFEMP2,0.025319700507731177,0.020388941324414045,0.026337716449128173,-0.03175132626354049,0.013447353140101936,0.01723779038189176,0.04276346597144906,-0.015865548666364068,0.07539762678729207,-0.0702057024401241,-0.04505485902236794,0.050521758439372955,0.04743316317820583,-0.0075234041047461
SELPLG,0.035055637751754624,0.012688725202262004,0.016081144420197608,0.013323012248900935,0.01788470498429784,-0.009114949826208479,-0.04023381640415983,0.05462619479131052,0.04716302678006498,0.009874986224165057,0.02296994967248735,0.05627661111685977,0.06528735170418344,0.08653885570680658
GDF6,,0.010614084870008356,,-0.022450191152807927,,,,,,0.036169375517174106,0.0490845524327387,,,
HLA-E,-0.01627292005367775,0.05454022851473328,0.051475301669276795,0.04975476204309649,-0.002971505570032249,0.0028939386037522474,-0.0347532716068433,-0.0051811624303694966,0.10852486671290766,-0.018636864686756495,-0.02849162069765067,0.04212496323004788,0.03875495509228341,0.06196354851108767
PTN,0.013659821664705087,0.016293703784459414,0.01314067717588859,-0.03072305157806128,0.030749262123987764,0.038307677469783356,-0.0029856456365075484,0.006236569467900348,-0.017101412739360233,0.022904771505874284,0.004785238830171959,0.03012748363310146,0.023113449399554842,0.07779200086962995
CD274,0.07536762013089778,-0.034123473353122734,0.0014914755783427436,0.020619175257086127,-0.0014923684969944315,0.04877241865631245,-0.014466524444855954,0.0052471210362518665,0.03207444582729493,0.012938288319367346,-0.01571890942389482,0.05591740404129792,0.099799270053817,-0.0026053993946537767
FGF10,,,,,,,-0.013625874073228923,,,,,,,
CD14,0.011887326749253762,0.0297753515813784,-0.04377240479293239,0.041059028683442196,-0.04812788747671624,0.005257394261874839,-0.0033519703258362557,0.017225605614204283,0.007624438263759236,-0.0026786473910977346,0.014055854656739556,0.04393186116252656,0.12624183508153972,0.05625061686711149
SFTPD,,-0.0032873066999909916,0.017975932737622328,,-0.015318413387393003,-0.02713629040166907,0.004178845655383379,0.06220974009317289,-0.038438529459002606,0.04270912146599982,0.06511679139292895,0.0752279712800359,0.009456900336282428,0.00353174631103791
SLIT1,0.026606771926131128,-0.013265909690090198,-0.04234569458853843,-0.03515912840679454,0.062221667002694235,0.006721164157885923,0.016653008073865265,0.05786250491988309,-0.056362330865992745,-0.018694607653537035,0.02010453374265636,-0.002074642791683625,0.008931602515750394,0.02490073725702296
CNTF,-0.029974477136891498,,,0.03971769103764158,-0.013640306421782,0.006634556464772296,-0.012195830135153827,,,,,0.09152389013623352,,
BST1,0.07408030100531425,-0.002033728007245666,-0.04515981899200732,0.045802926774204715,0.11891978208209018,-0.03875247697491718,0.0022539859972560182,-0.010573748223269574,0.05769723004642944,0.03424173186530643,0.0686592435326195,0.04790054207984978,0.029625452973679585,-0.0037406423565759465
AGTRAP,-0.06726851288933716,-0.00036711017778256837,0.04888860426887944,0.06876225781389939,-0.02606458494668044,0.03362130951293199,-0.016958514751260652,0.06417717436176505,0.021517785046312552,-0.05278519423684465,0.010891878977181524,0.06280452997623262,0.01779247717664633,0.008533760871093272
LAMC1,-0.056348580881277914,0.0582139467714479,0.03476357909976329,0.019543036101391305,-0.03449534669418606,0.061089769769695414,0.01283631123140751,-0.0883390233090413,0.031244914665314604,-0.005228923251115517,-0.027254756603470195,0.04596220510988305,-0.007202539275894302,0.06293545896735947
COL6A3,0.0021694393954100077,0.06666856510370185,-0.021504699430831314,0.02731373212071456,0.01104430360200834,-0.027942135130757287,-0.03363399526960338,-0.008961422298777442,0.1675452829514881,0.057550802208733466,-0.03145153278637799,0.08327116439079275,-0.0019267022411188484,0.11880562324800559
FN1,0.01630656493623008,0.04949679433248241,-0.003514696069184777,0.08204832071659743,-0.059777467866265234,0.054375565188558045,-0.0013999960528042177,-0.08220823511818282,0.14242121704531566,-0.028572368955113787,-0.09015742818960364,0.03941409129533358,-0.0648606196471602,0.001617331407656809
MIF,-0.041266373865198436,-0.03441163410223648,0.027893934814549548,-0.008643167255764837,0.0317868883018413,0.008304765887903808,-0.08097244939138575,0.011006960396192006,0.061794739886237474,-0.05157977588401019,-0.02867734851711216,-0.01898268917474787,-0.027337686751999404,-0.11557634910419205
JAG1,0.023945963936148427,-0.025351414565330386,0.0012094041769429404,0.005778362194332049,0.03767357548035806,0.038656945325834316,-0.022831535113399574,-0.02316591389983007,-0.0018820676917273632,0.015745680444274525,0.04763413454082835,0.05518352319075397,-0.09478637778842176,-0.0033006290334781935
NID2,-0.016465329858328936,0.012952106763419112,-0.02569235071784429,0.04227436513624255,0.010515290906134565,0.09300513006074299,-0.009661021836996095,0.002320246077267486,0.06204735506093413,0.10147249704245652,0.06071296799698353,0.08999727732946877,-0.03151819625283011,0.09482288883577182
EFNB1,-0.03339938001719428,-0.013621301034772423,0.026821676408033426,0.009440175774238425,-0.04001732498994097,0.023566511671977552,0.031556550640115956,-0.01897071037120221,0.07638004844514489,0.010394983014432348,0.04757312782064916,0.01936116469116924,0.011919187188798244,-0.013162485442724366
COL4A2,-0.030109789328386014,0.020633624378535213,-0.053057064411170134,0.031144704618418836,-0.030332402458537296,0.03100901845399092,-0.00028877333256813127,-0.052407307942086784,0.028145047495995553,0.06103254874688321,-0.029459749587186782,0.10346930854712978,-0.03880506407595525,0.09751833561734201
SPP1,-0.008945567531166066,0.03167400216408517,0.014959675088700598,-0.028672367573722452,-0.07422012244031483,0.011988266794037203,-0.0031152868662068073,0.058694068205143134,0.06435485765754682,-0.11398555399607724,-0.03968562692763821,0.006012553205548137,-0.040648094571790874,-0.05337631326386218
PODXL2,-0.0005189975263840412,-0.000620237424412631,-0.010208167321694534,0.008186209028925513,-0.03118042818262358,0.027867364370530345,-0.04313003526229869,0.020635443204748433,0.04874829758165952,0.03952404953387331,0.022716889181377257,0.06274372328455977,0.027613837195464664,0.04712747986599956
IFNE,,,,,,,0.007754049661980305,,,,,,,
FGF9,-0.02740413839604081,0.009189695641003047,-0.017144356691776497,0.008399053376669416,-0.021762474337558676,0.028675818428225665,-0.025311790032906362,,,0.0895408798845632,0.04165542548149161,,0.0521374823305214,-0.02226840660692962
ITIH2,0.016525504410827976,-0.021416197596909988,,0.034001397562173526,-0.020788820321720438,,-0.021346583277122484,,-0.05404338864573807,0.07878254079006816,0.043418161585554296,0.05522716424990413,0.10360648352149317,0.13737708887633965
ADAM10,0.06556658789434464,0.007714691696364681,-0.005049722238384622,-0.007019705100819049,0.03452545971505802,0.012790960411664155,-0.03632521315010221,0.015839636372849273,0.04865922940240749,0.042017961415849917,0.014397625880312334,-0.0014054684514884295,0.015410069438787918,-0.0018712365146347503
CFH,0.036431555301394136,0.01561104484331182,-0.027025100220328047,0.04928101929054776,0.08582234196117547,-0.029545137698724657,-0.02778777184976912,-0.06332246350668534,-0.014235942758457357,0.04722073082955137,0.05950960136270761,0.05567520372279779,0.004918245564298657,0.08652474657359241
COL4A5,-0.004316117199153322,-0.018285886077704247,0.023294381562112183,-0.021519908873416534,0.04625282138411991,0.05500244718289749,-0.015645670330242115,-0.012334054841729194,-0.019139250943716248,0.019750909407701443,0.08979831341356892,-0.036930092920835954,0.045829233560094135,0.04953282045481343
LTBP3,-0.04223005620336068,0.019903637656920364,0.0429001563748445,-0.01491023131705874,-0.005490129900248193,-0.0016380584343567612,-0.027734103448423777,-0.004621844230002194,-0.006402026781683391,-0.08797439788261938,-0.022340786977044797,0.05048302844898095,0.019131058784288328,-0.0016819598334489388
GNB3,0.0009994325396024792,0.018716587089542845,-0.0333490917177149,-0.0387641177372121,0.07725485668773854,-0.012552332013002349,0.04629270571905617,0.08130317654061028,-0.05884198540615813,-0.017670575325473895,0.03384643932619573,0.07132676960519549,0.006783505531832847,-0.041505960272273455
COL6A2,0.0306016782614516,0.0589317479122581,-0.03475126206474707,0.014627636160050105,0.011182263234948331,0.0597094837953045,0.0029222122652529034,-0.0524204528509947,0.0737145729961232,-0.05355212471981822,-0.04993976459685237,0.09499721835363913,-0.05063426241097764,0.10430287457870509
GDF9,-0.02942093816701235,-0.004430225799302891,-0.03682154797696037,-0.0014984458768414668,0.008168766567137666,0.005035221439310826,-0.01869378264192784,-0.008533003223367726,-0.04256475459220813,-0.002219540477759912,0.10645636041672786,0.016056798842201486,-0.030226100564157928,-0.0030121982303909626
NCAM1,0.02642374483080048,-0.041154552330646396,-0.006922397797691641,0.0056559375704939375,0.040401401101500936,0.02430724969781309,0.041847370518895324,0.018378362579298202,-0.038814285857562074,0.04065551704224911,0.01737597917676961,-0.1041927260940787,0.012062006388280339,-0.029000819747182008
APOC2,0.03781395093312673,-0.01986034869164532,0.014778101547160175,-0.054403507324428536,-0.0009204566562149839,-0.03764557618895078,-0.024606338649525304,0.05632964860702147,0.05296182468633286,0.06291838138472519,0.025429033250934877,-0.017772024577872577,0.10354178018071451,-0.03972889354016536
BST2,0.06741772462986398,0.04032062900434146,0.07397205026902,0.045581198657386926,0.0015836085374279958,0.011829744378929669,-0.04611898513179672,-0.019631780412482026,0.10401100319132543,0.0013383676153138418,0.0668011908143013,0.06389243765650666,0.052067950474381536,0.0558077516115836
COL5A1,0.0391205005746985,0.03529598401826961,0.06978960465294512,0.03407601893861067,-0.0105851889290115,0.011528590858814936,0.0032494825503700765,-0.004454166406506518,0.11867300419742323,-0.036679239153660524,-0.05456060237646937,0.04919282170901124,-0.0034454761065001046,0.03833747201048769
CALM3,0.005741599778373932,-0.012600637105149705,-0.02279604950941347,-0.011738049477549521,0.05186075403771904,-0.019132988093963528,0.022983840581711826,0.04116382788571886,0.0157986711708879,0.0828305297665643,0.07509153197558603,0.017295278526087664,0.02994496263919142,-0.06936987994322352
THBS2,-0.01249785484008773,0.021687193236431253,-0.006255438212727984,0.0032174086228275492,0.004146631189012071,0.007853592732263387,-0.009440141880653523,-0.05162256149303333,-0.03785153617128547,-0.007697940450283447,-0.003706081114902499,-0.038525770074190925,-0.011086416816671236,0.12469191233626616
SERPINE2,0.0020573907407922315,-0.03881455491522027,-0.04914231471260242,-1.5725833082529146e-05,-0.05141188142981181,0.024926072706970535,0.017817462816965394,0.028185140899445654,-0.02015850729108714,0.007695280702872413,0.011248345148895823,0.019725190033627955,0.07228218590959831,-0.05489233580066529
EFNB2,0.02273155442658596,0.03806606683105026,-0.000739970181019804,-0.026782162169436057,-0.035260708324120815,0.00782696932710935,-0.05749741688481847,-0.04967324526455845,-0.009186139616826794,-0.022599094834518954,0.008384876038454425,-0.008013499724089629,-0.0030940380533084765,0.043531510836317525
PROK1,,-0.020741310549274312,-0.01792387899796429,0.07384684100573385,-0.014960884172078817,-0.021772360875424206,,,,0.038949756880639945,-0.016752159645624466,-0.02621675192936071,,-0.02512227514993951
LACRT,,,,,,,0.015056853229344282,,,,,,,
MMP9,0.029558183750466514,-0.022794369946312367,0.14563459892227332,0.07790369808577924,-0.004349822059179198,-0.010349605305772608,,-0.1469500620379293,0.03376860944165267,-0.06838594097143012,-0.06178397923609462,0.04043195170325826,-0.051129877026736076,0.01910027698151264
DMP1,,-0.015191006220045202,,,,,,-0.02849693793845878,,,,,,0.07345136770891096
NPPA,0.06043494491070452,-0.016420878868498464,0.026208855959398293,0.009385537633121327,-0.012285370357297962,0.031211676733829873,0.05674304347988811,-0.017218029967206092,-0.030755961364948178,0.028461972400463557,0.10723601943711673,0.009201381438788155,0.015072333153583431,0.0025484395152550747
APOB,,,0.0757261917841236,,-0.019693756991866578,0.046252511553783134,0.009435863483724409,,0.04474031403814156,,,-0.02876844366606857,-0.022053638772239096,-0.004635328892753127
C4B,,,-0.016219235216081304,-0.026947505394398982,,-0.017705135631833888,,-0.026740688915261986,,,,0.04450728873675422,-0.0244206158860087,
NTNG2,0.0075659158975852295,0.018901066218474892,-0.018823219656371355,-0.044919019455118246,0.055827587742336524,0.05812042420520257,-0.033633995777501556,0.011035946478964484,-0.014356370012491704,0.025923330220151076,0.0477398661093593,0.06924202218816444,0.11248702718076627,-0.02971828189597819
LAMA1,-0.00255145578976683,0.007460880291825623,-0.02161717905966404,0.010712603582709654,-0.001714790998163341,0.0016894725166350544,0.0024314405162393993,0.032078642475688965,0.07068431979737731,0.04794141330427446,0.05727343959938167,-0.04316264431841564,0.03910204020748134,0.07699181699294402
UCN,0.020885156080957194,0.00045809426134007234,0.03603904127875793,-0.015505631476820268,-0.025435125718461866,-0.025660351127676412,-0.018036041223059227,-0.04016984260976503,-0.06370476887841042,-0.028137158290560977,0.024558023598226408,0.019002547959067764,-0.0023378979209308817,0.02906734131857589
ARTN,,-0.020147445019597036,,0.03760199011745793,-0.016179810279603676,0.0018712962100770362,,,-0.0003337305833788824,0.0011616601791834865,-0.01094317750923122,0.021473290992196074,0.032883281172638695,0.01822170592701605
PDGFD,-0.00019600377288586028,0.026189106398696777,0.030078877755368764,-0.04698572297188964,0.014885715347178061,-0.0541516401074623,-0.018969448079567706,0.02634357025945526,0.00231300008090155,0.045350588206589014,0.09304907145628626,0.06895249661404225,0.0640563620213177,0.05758536381895723
EDN1,0.058130655539512605,0.0032064734359688683,0.16474843172219472,0.033898841524043495,-0.007961603803017955,0.023515374018974945,-0.03227339052841196,-0.012659553276129575,0.09801636025191587,0.027542742184751834,-0.02389227084619262,0.07309376494536522,0.05732932296637244,0.03635685627006909
ARPC5,-0.0035900279583386927,0.054760916379288635,-0.004512490018783227,0.012504003067898445,-0.019028164241592097,0.07993707506845618,0.054022081617222995,-0.02298329360028849,0.0840262178910772,0.06066630277443278,0.026685097436426594,0.0010743882072453172,-0.013755911814498385,0.0004845063176999093
GSTO1,-0.006098198075854507,0.05529007908836917,0.002861925067216819,0.0227510787808398,-0.01317385978856676,-0.06166822743812855,0.01075491688268459,0.016776010309234472,0.04519593253478418,-0.05804799362394211,0.05715868299668357,0.04170867603323406,0.02962660996287285,-0.030631347726353026
PROK2,,,,,,,-0.02080872298941027,,,-0.013452832109874305,-0.017084276101562938,,-0.02010778729005667,
SYK,0.018118488457812103,0.012801298970987956,0.056550316700771236,-0.03681809097946416,0.006658084756136432,-0.03915469441624989,-0.0281206202684751,0.01970789457862567,-0.05307929273327463,-0.017294445670790567,-0.02291366689107082,0.019029050424053114,0.104263278817758,0.06487391939706265
CD40LG,,,,,,,,,,,,,0.010971822670112435,
ST6GAL1,0.04123943642383136,0.026892244337982638,0.09453064606856537,-0.007989146008120031,0.07340999745809437,0.039749074824046646,-0.019478458336069624,0.0523174407803985,-0.006940132312052566,0.08802825027734311,0.06675456129379559,-0.03693745735068242,0.09741511908577233,0.058840059471267823
WNT3,-0.0169404252765208,0.006773464023765767,0.024623586821892605,-0.038210076156510335,-0.02908085090307107,0.05451622035896759,0.04875614481496869,-0.028153487091563883,0.07835161191216847,-0.010379518280883706,0.15236327784647413,0.009380919111986859,0.06424439048394276,-0.018711804113322156
HSP90B1,0.018736170939494794,0.0008245498680321306,-0.0202256780670144,-0.008179646907761134,-0.03167063609233105,0.03299277487879374,-0.06030991572179623,-0.08537400435157119,0.07509158366525256,-0.07604198134412773,-0.08670181823865514,-0.014790861258548879,-0.08243464467360336,-0.020037611446952302
ZP3,-0.0312662215662242,-0.022350126506222624,-0.030700760348602207,-0.014095204432746781,-0.024624349901427586,-0.03118048267086327,-0.012733419854486866,0.032191995013923023,0.04183445121313354,-0.007798663722991178,0.00987024756152345,0.003842455264451234,0.07773753410076267,0.04041989763187858
ANGPT4,,-0.01188363075580955,0.12728820369592964,,,,,,,,,0.04649577744558032,,
NRG2,0.011496779325917425,-0.032911292850136414,0.04991134279534538,0.0027392708635210357,0.04706246902703968,0.03130678559227912,-0.03287614338747337,0.03548220209045145,-0.01801472619644145,-0.03472975977454212,0.09954149823691615,0.0298672494667925,-0.05663082819472535,0.0796276461938206
MELTF,-0.030644578189660796,0.0068261833760341626,0.03282079263492997,0.028695544706565754,-0.04174312782220198,0.029608695051322974,-0.01942039802943026,-0.04079691945483933,0.13852212067687508,-0.030447641401552962,0.047217941143959385,0.027040320544337137,0.0029647615737657972,0.09566505684900102
NLGN1,-0.042749856208461216,0.003029260787304766,0.029610263820885704,-0.008146378239675766,-0.052984608100044704,0.006998274061747774,-0.015965152624459657,0.03761687765708676,0.014351863741108651,0.08493735413438765,0.05526644016142901,-0.04746128227637251,0.06461583332601403,-0.0050728529838495115
SLIT3,0.05916991760980432,0.011210531662607623,-0.028613492700552613,-0.03699373272819762,0.005389971771822661,-0.011092493476905612,-0.04758739745477776,0.0027048707209600185,-0.0003924372948392316,0.036328928515641304,0.13187018084331883,-0.006828485247482076,-0.009430587553842289,0.1011010158289798
CCL8,,-0.01513769904880954,-0.012843545211385822,0.06624741395412594,-0.04373493443401723,0.001003020029729616,-0.011490344873258129,-0.03643967686085784,-0.03242133202018007,0.010572425746506003,0.08509215753808048,,0.024162210952961782,-0.0001693223582471651
S100A4,-0.018179028097316096,0.05085710653698923,0.05252407971362855,-0.015154170270674883,0.0029860723146350097,-0.013914042764689284,0.004595990782620561,0.012490661832125025,-0.01625727533642776,-0.0007586092056786152,0.004654961575005722,0.028912820803389333,-0.07593640068030293,0.030406803190489374
TNFSF13B,0.03444787348926404,0.049958568636172054,0.0025098340997615136,0.00970004300297626,-0.010901867828924019,-0.04431923619370603,0.001208379314992725,0.05123684815283824,0.0466424574550595,0.025153393488917448,0.04288324970788236,0.012528037339809575,0.04106877776900624,-0.000732363535469401
HSPG2,0.08174075874792275,0.03470083326761516,0.03703990726705132,0.02294957452838444,0.021037553129832656,-0.0016297719722070184,-0.0013786569724881016,-0.04243003186028128,0.031877301969317935,0.05311291346249055,-0.0370291647287429,0.08813717322376718,-0.009947083126461257,0.06862765594924082
FAM3C,0.0711249368282747,-0.01505214006686881,-0.022981777595459225,-0.028190090317466086,-0.00683178326506315,-5.896039493859835e-05,0.03369067252614661,-0.001417388710519911,0.00024808686743991136,0.011295305812037082,0.025670180091641976,0.0022764066884801235,0.09508249217225907,-0.031676509577792854
FLT3LG,-0.005068448168710516,0.058297609167663855,-0.04477575630550322,0.047269117988060404,-0.015045349144691487,0.04250189475959839,-0.04038232267497171,0.021014960579099608,-0.06708637005635558,-0.030787875096744844,0.049465736241576484,-0.04727562855577496,0.0428981248152192,0.03924416366056307
A2M,0.0441187318104978,0.04710655619833289,0.020072311351727178,-0.005557299920795476,0.016532279230626223,0.04790154785883873,-0.01756003610254,-0.042686039385808665,0.02340310398943555,0.039797114850672964,0.020760201777966093,0.08575322208139229,0.059765381785077086,-0.06019091792171021
VCL,0.014410008654822417,0.04877183173926804,-0.0012756405012471332,0.04312821715605527,-0.021774988925894728,-0.004789382506802711,-0.031239294728765046,-0.029968063514798794,0.050237077044385625,-0.02208661709925653,-0.022254795028730654,0.050118387183438994,-0.02419277815963732,0.012288410154002822
FGF2,0.10893783683141708,-0.019338195042817082,0.009412746665453975,-0.0481389071192797,-0.06203290731150298,0.004240729937883952,-0.017594465955898992,-0.03434682761927502,0.06574223263753691,-0.02793388572211298,0.0033723401151052037,-0.03853759415912227,0.015793978727142544,-0.04372163549898227
AGRP,-0.02288977519871279,,,-0.012921256236513178,-0.013640308712485758,-0.015976343193868037,,0.0561414240316945,0.11662726036813831,-0.01595119716435738,-0.01300886427683928,,,-0.018751064806638955
