,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
BMP5,,,,,,-0.020205840517176926,,,,,,,,,,0.050805083055434457,-0.04607128733194759,,-0.008517710141506063,
CAMP,,,,-0.012170706131453412,,-0.02393154010010877,0.019682914004544017,,,,,,,,,0.1141395177132395,-0.024855824579688733,,-0.001177825804996722,
HSPA1A,0.03422454056238501,-0.03104097507820291,-0.006184338848449808,0.0027049818396834707,0.010841211521949836,-0.003128165892051315,-0.013561410154350766,-0.00019685565629090984,-0.0748390248019701,-0.02830186250757604,-0.024148333305290252,0.018573933635502523,-0.02218900819241621,0.03415750689565778,0.036351248043900046,0.002126297522751765,-0.03141433623155349,-0.015907880529792476,0.045596451277670536,-0.07280310167346199
SOST,,-0.02980803925296894,-0.025441185220356783,,,,,,,,,,,-0.024943087668829154,-0.03664638510115283,,,,,
SEMA3F,0.09458944427081492,0.053162680596954795,0.007155154913480408,-0.024163493086332213,-0.019755324317384793,-0.04459171491244531,-0.04576301381315583,-0.017818509600459533,-0.04062843116465527,-0.019299578749584014,0.015886865914344753,0.04276414617638968,-0.001974345886591948,0.004525996643475499,-0.00796044897869654,0.014023304298301915,0.025226836428608124,,0.004080935015492145,
ARF6,-0.020384431229724883,-0.04826082695922689,-0.010967701994484887,-0.00487352588157655,0.04011501004295619,0.014118087713167086,0.04288219835659586,-0.00928697035111924,0.008381178737452756,0.019121121985561925,-0.013879912770355312,-0.030436626177840757,0.016067305116366545,-0.011653835276241675,0.03385120298969081,0.003867823150229849,-0.03355856677484502,-0.08983145653213372,-0.056739084962366425,-0.02611081416402273
IL6,-0.00892584002964425,-0.025369687212198407,0.010031225156047449,-0.01609599236795995,0.02076678747998661,0.08846605781890493,0.06716871229655547,0.0070838074893680965,0.06063736426598988,-0.045490913073373336,,-0.08577349477363928,-0.019571550794571985,0.06366170480435719,-0.0377665965549236,-0.005730716620626936,0.06499122278609833,0.09560790738716736,-0.03273405848454857,
CALM1,-0.016261073532400305,0.1372958270625104,0.011450047611827845,-0.02884151211112322,-0.05937285523166837,-0.047754763953903476,0.002235874346688733,0.07972726078238877,0.08416614541314064,0.032899513077269724,0.053095125181861866,0.2724654990537109,-0.0022386176220107667,0.10859526321724577,-0.005103240966789399,-0.021046475556917063,-0.0686817520053988,0.077571288842129,0.04778248859560706,0.11702474461534594
VIP,,0.1557304992322315,-0.003669873516150769,0.00884218162079039,,-0.006768980607975958,0.01938317782844938,0.02876198326046363,0.04821897104267181,0.011160641416657258,0.0935166149267825,0.12577536769426353,,-0.03796883097874809,,,,0.09968092605175008,-0.04222630023438521,0.016559677807442382
NMB,0.0056021541238790796,-0.00016730113268828044,0.04618787584507564,0.08136933905409832,-0.03623659559307136,-0.056581149434115775,0.012046907480485442,-0.014588700493998888,-0.046530346246726,0.0015526940468644098,0.007551722782220924,-0.18519896179402925,-0.0434732711265501,-0.09440012506041283,-0.020450767450019985,-0.030612970644787338,-0.03644856225654736,-0.007942500275681514,-0.03554749877056729,0.05653501686576931
CCL26,0.03374571309813539,-0.020293114309108715,0.001008337024333615,-0.012702311778912689,0.08161784189974225,0.03355997420584904,-0.0206565121715147,-0.013193712209349628,-0.028503679259795772,0.04946812890841859,,,-0.024056757591190026,-0.0037290575513034205,-0.0480649199068639,-0.04056181184088563,0.12333278497558653,,0.04706359940907035,
FBLN1,0.046094071940676856,0.06788940920455894,0.007688872270225002,-0.012914896427280147,-0.004242764110226022,-0.0021062680105153574,-0.04396363491960421,0.06882723709904891,-0.01998259532348958,0.009355262224015552,0.007383406574649943,-0.0009597049562421324,0.0987173088441433,0.0591039141949526,0.088022290687978,-0.01768776802175596,0.009017831401082503,-0.06572175746416727,0.07857770680350212,0.08304472140957865
SAA1,-0.022211599755749926,-0.0201623455512272,0.029359940384254907,,0.016909538939958328,-0.033422044035505194,0.0511730576079568,,-0.05358688998958215,0.005160501530283524,-0.021238162251263775,-0.12265839601262402,0.07906168626082852,,-0.025448593738467,0.06166817420069191,0.04783169686125995,,0.03820871481505699,
MICB,0.0836800470378391,-0.021678191275725806,-0.029400509615561045,0.004095164557585682,-0.04344384367495541,0.057084366102423206,0.035730534787583944,0.028953141539603964,-0.03881366892607726,-0.03183061342884091,-0.03381295075339989,-0.06836327075644448,-0.026907425170377725,-0.04571554473168653,0.0653214297046301,0.1362206094035169,0.021038408142128172,,0.026338081862669394,0.06927838327709454
MMP13,,,-0.01943355537731965,,,,,-0.025642902978699072,,,,,-0.005217829439395057,-0.01725946952923226,-0.02722282885014569,,,,,
F13A1,-0.030518863306326072,-0.07979260264157437,-0.04149332497057607,-0.017817706038721626,-0.059821694439250776,-0.054157982409377414,0.07773876251601768,-0.011564926181967474,-0.03744975853047526,-0.023031920445821332,-0.05272732341795672,-0.11416949363897416,0.027770832406364104,0.01300685362985154,,0.022464871897413047,-0.016173298258107222,,-0.07257702698978571,0.024691183646647626
CXCL11,0.010631480568642611,-0.029607867959609926,-0.03060320460357917,-0.024452399516780892,,0.0988989936112417,-0.02733172699791712,-0.010331648319757254,-0.02632559102697392,0.053614543098902685,-0.02711395179750149,-0.014575969491913388,,0.010357348519724365,0.03118234430377716,,,,0.0866694282743732,
COL5A2,0.12060256968880616,0.02331834818985748,0.02929806048721133,0.01425169073295762,0.02775962689759524,-0.0210622098417836,-0.007692838901268458,0.015703463221463383,-0.03192474668390422,-0.10530674784725659,-0.016726807306208156,-0.08155052569947567,-0.030297327999586267,-0.05714930862224013,0.05608034385867012,0.0158468965633525,0.05576852151272643,-0.03398191714233087,0.03229269038240955,0.23509307706004687
EFNA5,0.011510851044409891,0.07147085867379106,0.020390777484131373,-0.010025528303294543,-0.03603745133558841,0.026482973939711434,0.045824591877295984,0.016781345121503092,0.004137439943069055,0.0016483449602773166,-0.014679383794420275,0.16859113873673295,0.031024203037032943,0.10559294533239151,-0.036246064569264026,-0.0306616894139583,-0.018702634135875515,-0.023425663752376816,0.09148653875780884,0.029397371284352585
AREG,,-0.02325248685355326,-0.031230201151834364,0.02443638456391091,-0.013943391209162914,-0.0020638669419608575,0.09773471470484396,,0.036577911564980144,-0.04641430217602165,,-0.07623547176902457,0.009139574299342845,,,0.07600602121609701,0.10361535561701156,-0.01391998114909467,-0.03328344923793689,
EDIL3,-0.01181048869210965,0.14797082662147912,0.017346380016369355,-0.05426518984587801,-0.018037484283138384,-0.030086775042026406,0.055217161043045006,0.05513653723188612,-0.006637770143538348,0.06297797011782451,0.01003227255808073,-0.20600407707372523,0.005645047506780168,-0.0060354765750315455,0.08708070449832672,0.021193802583729777,-0.023550880733976157,-0.012813674701103379,0.012749175769174871,-0.10362429078938348
CD86,-0.00816827811639839,-0.015669958752534772,0.04331403874619191,0.008889806445458517,0.08845149238446934,-0.017893250745789405,0.02623557336778686,-0.06865867251962647,-0.02942858940703608,-0.030650798312588858,-0.045342858639304796,-0.10214941035873461,0.04635885318774491,-0.033505326582149206,0.03785852387441072,-0.01621037402990513,0.050258082510355226,0.023367381965120216,0.0709956706372895,0.16350808452336843
AHSG,,,,,,,0.02645386590079665,,,,,,,,,,,,,
WNT9B,,-0.0318135983359769,,,,-0.012136958229944062,,,,-0.019851540403773363,0.04531445142124875,,,,,,,,,
HRAS,0.05998381149811641,0.04735030293635684,-0.002990059562763925,-0.015203050476525724,0.003908324372326003,0.038354362162812,-0.015652397343708855,-0.030642651030701025,0.012019936772320702,-0.0020575779932236714,0.0005098184955006522,0.08839606189176824,0.016415202890029533,0.003200541658063,-0.10366592158485781,0.03209100482226169,-0.029903090996852948,-0.027971081511914683,0.008750594336205649,0.022419605058660145
C1QTNF5,0.024959990645466085,,,,,,,,,,,,,,0.008951774921305833,-0.02708853820270338,-0.019924147181744022,0.015223432391823786,0.07172475953769787,
RLN1,0.002629100963663914,,-0.016920493335097684,,,,,,0.05368737929367488,,0.04725616688352283,,,,,-0.015435234763143253,,,,
COL4A1,0.0603722190847384,0.03146241362473517,0.0019936317506268485,0.026027122167034237,-0.006979334958995611,-0.08924738504368196,-0.05495758090880709,-0.035434877956802315,-0.02154401481151134,-0.10734190299134413,-0.04472086028607851,-0.10423062230486688,0.009016382562988583,-0.06459771664331802,0.05776797172850299,-0.031470770655750414,0.0233361537707987,0.04191836245414572,0.036728767681614594,-0.03638999227539939
CCL3,0.02855374804022028,0.08641911998813288,-0.00619824687873496,-0.023566891117112555,0.005998598817759838,0.007322085452774579,-0.00805638110891393,-0.07152762267321887,0.001978120661786814,-0.051477707377474785,-0.04001862680449415,-0.1834953702393935,-0.03715831801407314,-0.08504913748992884,0.08497325741034494,-0.008827211223250355,0.016074680696601912,-0.02494892698744509,0.0707327010763543,-0.06241114039187969
BGN,0.0556521183608529,-0.039692679322131476,0.018023462694136058,-0.017633563240266967,-0.060113538150501244,-0.08268956060008484,-0.04369586930740983,0.01190495034093519,-0.05490586381487994,0.04618353892984472,0.01322216099687226,-0.09736680432951882,-0.010819911646946293,-0.06426457640611162,0.05523339194465883,-0.02669945210278647,0.04047687649647835,-0.13156421826415446,0.022814342507144886,-0.03389746709130222
RETN,,,-0.02280727756336986,-0.011988497789711491,0.06550836471011802,-0.014975473519155886,-0.02551056483379272,,,,0.03129775942566072,-0.038346241623681755,-0.013531748706755229,,-0.034185697418415824,0.040903315214461014,0.04864373845355411,,0.06689049581578901,
S100A9,-0.06173701957048545,-0.0369610502935625,-0.012350025180344754,-0.03402205338946298,-0.020492974662918606,-0.0017478435760023725,0.04493435800233457,0.02635912756829476,-0.021316092917102406,-0.04689656757848095,0.09698109508236287,-0.23460376662861238,-0.04170113297613412,-0.06813863866274072,-0.028861894689104422,0.04194673072957711,0.05985614649088365,-0.01447907576384803,-0.04167843093258616,-0.09885170486456038
HCRT,0.04662281732197107,0.2032545821459691,,-0.004586158662264989,0.06179316540977282,0.015272927302597446,-0.012207701012149588,-0.00036152755780952854,-0.015932578016731834,-0.012264400335844323,-0.02513556827639271,-0.016997247044634005,,0.031327568465161486,-0.040745400163072924,-0.022468719497489437,-0.05455770853656271,-0.030789993110780994,-0.038545138124334334,0.025726461233080068
FADD,0.03255110236816119,0.02924322016850848,0.00045382909763719043,0.03329126564077888,-0.0159410892207699,-0.022988511596188938,-0.011564004862191654,-0.01965619710137098,-0.02457369742290426,0.019810920792384938,0.01068352796522847,-0.011970219516675821,-0.020072593767139477,0.020558072937101442,-0.04402072109777102,0.06360229650648944,-0.004916073199008826,0.017165952223607808,0.05842685989051081,-0.03368886948692668
ACTR2,-0.04163285138452913,0.02987572448479969,0.013350316230413108,0.009058002234283847,-0.04704393621028538,0.005749234277808743,0.0029781419475132394,-0.02856121273051349,0.05877252469478598,0.023226107834797283,0.050250724248605674,0.0363101764077734,0.05060952641128515,0.024666203891841796,0.054830426048644944,-0.05192875172687687,0.015489205079079782,-0.0324573863982551,-0.012680040905976768,-0.06839029512312524
BMP2,-0.0004707139658767742,-0.05518836830279971,0.030360378908063364,-0.01844059754433287,0.0003418689405915466,-0.01588144237555037,-0.012863771841676296,-0.02397963762831898,0.0063445542315290395,0.020502551180940364,-0.025154535952532472,0.0015368246437587627,-0.014373142625640106,-0.03771399685563142,0.04789772320172882,-0.011953538908948954,0.024243607644148863,-0.02882342461869223,-0.03398227401861715,0.08994475730879571
PDYN,,0.08628379247995462,0.038466995254191456,-0.04576437138813987,0.0258899079784917,0.0034559947787582185,0.0565118117879554,0.04288636748468479,0.07380254229241325,0.08774789145334039,0.06292782056585525,0.17106617408873975,,0.053659153679480376,,-0.029018239568556623,-0.04347873245563438,0.04774258843125642,0.07726692496071154,0.03437881912165406
CD55,0.11883528251494888,0.019643081894407406,-0.01089801135399124,-0.04212529277453377,-0.04161575086203426,0.011947011389079377,0.019245671898023585,0.018233669191112304,0.015454805279174954,0.01954232866835436,-0.02049572330781306,-0.0568120862341059,0.0735731619731911,0.02890655582445112,-0.004877014397473246,-0.02171508543779039,0.014472813294063969,0.018782505448680556,0.1107725494502291,0.034953467264589484
OSTN,,,,,-0.026982086712054355,-0.00156021971751509,0.011300402203979366,,0.02061299650550175,0.016161112240942254,-0.013029318334802415,,,,,,,,0.06381263847971275,
PDX1,,,,,,,,-0.03732226839596665,,-0.025471743573373142,,,,,,-0.023240215399139758,-0.0013172049553419796,,,
CD6,-0.03306238682072833,,-0.0011146053570282599,-0.022364149618717324,,-0.02480987833217087,0.05905221334816293,0.021032046084653814,-0.024882803606003832,0.018099151391832075,-0.003974773702566168,0.09810381720122525,-0.022845249805668502,-0.007731698716854149,-0.05177262874659386,0.10192272876802447,-0.023800840358437516,,0.03399591571829109,
IL16,0.011370001639925287,-0.033013668121234054,0.025466064008811542,0.007306148422524032,0.012638396722487759,0.012238838629603982,-0.015315068514016303,0.0323207735990994,-0.04274203389520917,0.07922824555812487,0.032729584598465734,-0.0941470178474313,-0.026131772427930175,-0.05067223162131875,-0.05184839552086509,-0.03052534116773391,-0.02709140106279483,,0.030659749150857656,-0.025155264607780645
LAMA5,0.06903775795493963,-0.04791313258667146,0.012640172342616855,0.048455641181671824,-0.009905983770230562,-0.015312215561217002,0.03005511776871485,-0.009192259556624298,-0.04644960356496916,-0.03564483618541621,-0.020175880560928706,-0.009277675233776166,-0.0016340624064607112,-0.07677859445589633,0.0008956768124848191,0.012459240517271484,-0.017614363110265978,-0.028855312488807443,0.03088604527897416,0.023583529443954063
RGMB,0.0004627092938629876,0.047352579960194055,-0.0196496821042954,-0.03957965032212211,0.046928589449999135,0.012370715319565953,0.07404797876420728,-0.007715108586730686,-0.013279924845259456,-0.022246836834748495,0.023206941137367258,0.09569571082812954,0.037449088317050044,0.03787604807697425,0.023524971628639077,0.007959615861040086,0.017393194633403466,-0.03474824721090466,0.04412761944069975,0.05477329842937106
INSL5,-0.019648237893229222,,,,,-0.02077426203421946,-0.020270222978490345,,0.013973355384904735,-0.0015185724196890358,-0.014666520749471224,,,,0.008797478143991132,,,,,
IL12A,0.0952346388352021,0.03375531315308545,-0.05883802498382301,-0.022156517225655994,,-0.027879301011633755,-0.03263739911158291,0.04653173839064829,-0.03746849981900926,0.03220421719633762,-0.024340977857418237,0.17439956693034164,,-0.031044413889559332,-0.019176705572060814,-0.01921076072124931,-0.01949756472807016,-0.022233257341029686,0.07446309028248221,0.19101234081397378
S100A8,-0.013218227229655936,-0.01442082947822022,0.0106395730701813,0.03802930586237959,-0.09941801767758103,-0.043523367175938237,-0.03651634381348421,-0.01294318852708947,-0.013288768459415626,-0.08578408685283291,0.06840639368492872,-0.2515194731802388,-0.06562635933095744,-0.06089915011402728,-0.025687573331542413,0.043721759803898655,0.01390368964547115,-0.045317232942643663,-0.020334791982704624,-0.13897497205327472
TAC3,,0.17123225760644487,0.047203876866246504,0.015745033446779088,0.09430336978416204,0.008304341126660128,0.027061996628591004,0.019401334140229924,0.09855291590061141,0.07409168881677045,-0.01534669313685772,0.17728588827767025,,0.05595911853178488,,0.03854516320945133,-0.02027812759870814,-0.02646277078536718,-0.00842164538262897,0.07539537764195214
TAC4,,,-0.031773463171488193,,-0.005351042043495821,-0.02343134643110474,,-0.009873072024627923,-0.02488280663001083,,,,,,0.08399775707701913,,,,,
MFAP5,-0.03112158398941958,,0.0014513171907956594,0.03383089246598723,,,,,,,0.006950194724777397,-0.03882097470044882,0.00028946032857890086,,0.04947519321533386,0.047572859353422356,0.013765487205958393,-0.03758420546781731,0.02021912098405914,
CXCL16,-0.009522178879973277,0.0068276699033161786,0.046513948314338825,0.03157459563201749,-0.01649680216629205,-0.011257984522132234,-0.04059600495584821,-0.06450788767547724,-0.04212537121545971,-0.012317659460805383,-0.013362421482541482,-0.14558815461245478,0.027538213535836666,0.027610331716582687,-0.0900933391261875,0.02473275541495143,-0.047787476813991654,-0.011470660760476557,-0.016555915499914135,0.039234578442074966
AGRN,0.03752491222422994,0.009533571542925345,0.014722085468890759,-0.022441061748970387,-0.09163755357362785,-0.09271007543259818,-0.03009911409271036,-0.0672551757781833,-0.06082967564678408,-0.12161898335524002,0.041463887356463905,-0.026981959719771607,0.031490905134124066,-0.0409014491257957,0.05110882140447671,-0.042314277569643566,0.06329416502992437,0.01581162819555608,0.037466972219686374,0.08488675792764125
COL4A6,0.006318573109940643,0.019367983569424867,0.03833618005909957,-0.01333080344911172,-0.04540621485169817,-0.01656670462748953,0.0040113427790069,,-0.019642564052326186,0.014604941142338873,-0.054339713746598586,,,-0.0186576931635937,-0.008667523087787883,0.05210868869732152,-0.00438349004084683,-0.056665504953026226,0.11312960940381071,
FST,,-0.03527308889228018,0.05888449128355314,-0.0244524035558965,-0.05288357930596158,0.03631327833690289,0.019372895366073718,0.05430346352830801,0.02948816555630218,0.032139613514805994,0.024859582957787122,0.03336161511759847,-0.025999896430248044,,0.06240637498057476,0.04245209261496236,0.035467274750863545,-0.021790704957398082,-0.03999367602766404,
MEGF10,-0.00886525592436011,0.0891575837168917,-0.006137099738308662,0.012719129120044831,0.04758019403567045,-0.030117719443877686,-0.02773371501861474,-0.05699925145942466,-0.0009486802920032161,0.04320810656423351,0.003796790367594584,-0.11674135106969123,-0.003425883300924208,0.0108533492347488,-0.0036089976967092438,0.041171427001664915,-0.02088622843924087,0.02356052134325989,0.08665880405834181,-0.07151211305122632
C1QB,-0.09655566394810527,0.1277742242045907,-0.01089562235872409,-0.015132416044247882,-0.04434939661829067,-0.06632923597714435,-0.06610015539642493,-0.047923613355302534,-0.06508659022702681,-0.03192436245028118,0.022948452380873702,-0.29819923100967355,0.011981859595811823,-0.1172958420590837,0.06451348299404346,0.020302818320992042,-0.0105956158707172,-0.05403719726015731,0.05707752061973297,-0.07830047637649643
HLA-B,-0.026014384005315912,-0.0028659751775154344,-0.016730369502251874,-0.08334300870126471,-0.05459069810541886,-0.012058546222508222,0.02957440910284952,0.004667918479114049,-0.05168741311555642,0.09869172180129711,-0.09025453804429408,-0.2701806958508032,-0.05533537290535549,-0.10518476673419763,0.0650730122864534,0.0341629737710437,0.03641525434479946,-0.04996747875737083,0.028385745841646343,-0.01636859497758773
PDGFA,-0.021895511713452172,0.07102155651643231,0.04950931338092112,0.027192289577947427,0.020553510362609016,-0.03490248923090113,-0.008321117644822434,-0.020504315108289477,-0.020160381823949452,-0.054965389841761664,0.0033871764067815715,0.020987909097040177,0.04783570298192432,-0.056697729493455494,0.030195164584957822,0.016326202247095342,0.005907380541777487,-0.13158147652383081,-0.015981441244963535,-0.130556504403199
LAMA3,,0.053569482943615486,0.0058551959699155364,0.020157006632035762,-0.037062545348832666,-0.010805978985351865,0.004604505506091663,0.024470754118853313,0.07570434328096304,-0.03827633792850927,-0.024509257307563606,0.04457657826763181,0.0876059034063634,-0.036359946389082826,0.1522401241054259,,-0.019711931630949395,,0.03739884765932828,
DKK1,0.0728732389903759,,-0.009397323833631843,,,,0.08291497595324564,-0.02717223489812221,0.06795458378474739,0.008029630510383808,0.02151108622038911,-0.02046312190408433,,,0.05826537090535496,0.019639322733449684,0.011421060536136965,,-0.0524603361070033,0.1583167528764669
INHBA,-0.02525447471991003,0.03349895207628453,0.06474649169943868,-0.011988496047290997,0.0742825088492277,-0.01579181260404142,0.14071437613236337,0.01398266361762457,0.029956940828926786,0.04563670693993414,-0.03129191296981575,-0.02700701299592443,-0.011613406923082912,-0.03652694153091977,0.003674864282849039,-0.039683073240763235,-0.008247731485014835,-0.0020973792297009778,-0.02428398073881527,0.08206676709646439
IL7,0.003457559329815701,-0.02572046448651808,-0.04289898922472783,0.00394022814773236,,0.06588571527135545,0.018255805917880504,,-0.022117017039501807,0.08587398445741788,0.007326998259161341,-0.04451569932490127,-0.022194899146161205,-0.022126987683294727,0.025486486319399464,-0.013216367769138322,0.0009587505791652081,,-0.030311411422041478,
FABP5,0.07611960964057977,-0.035499427665172355,0.0301893096658043,-0.03180773839714154,-0.030206455212141752,0.050811605296151675,-0.013549133061335362,-0.01471217069328668,-0.04481009280131162,-0.026945222308545343,0.01130264768704058,-0.12565337725061318,0.0307925694461845,-0.11614118263066493,-0.04614999741022855,0.05152941553091283,-0.028131538786071334,0.007234891793019444,-0.0600228143325908,0.04982438422383946
CCL4,-0.03838278137323355,0.026190287198699723,0.015587025630683926,-0.04653501668336948,-0.02857402701465752,-0.03566625280009111,-0.04097044340566455,-0.04996968186195525,-0.013183276841292576,-0.062391214913315216,0.016795882808951383,-0.26452315808742144,-0.014521559973665532,-0.09116428810974209,0.043062882695480184,0.0239403972538882,-0.023063609143875407,-0.03746371073189112,0.04802974497696971,-0.13052256350751304
FBN1,0.07090749038685555,0.09681883960019103,0.017573446197182284,-0.04107918801248906,-0.00038574207432434795,0.029942707929429747,0.004790792905337737,0.005806404696416776,-0.06949650801506689,0.0030389265106563787,-0.015653402412732068,0.0401348237306681,0.06850336789060413,-0.018116964520165438,0.12047856355247301,-0.006445042495648835,0.03068369339254237,-0.08765575358340179,-0.03989895366353832,-0.027608613117978548
TCTN1,-0.006421432569753568,-0.054213339551961164,-0.00370979927906976,0.14480678238020447,0.05068623747280461,-0.0467058583169071,0.02667315070270365,0.003976451882571216,-0.02619389900329074,-0.05586768388563678,-0.0035498343418581524,-0.058690999158786825,0.024806430103823607,-0.02875708014229156,-0.06472611374487854,0.016830686333221424,0.025361894805310373,0.03358598652336088,0.056988393627459374,0.12731563649224603
NCR3LG1,0.05442698906520935,,,,,,,,,,,,,,,-0.02453599043056888,-0.0008844214797859303,,-0.04148830502040003,
BMP7,0.04078975037201219,0.017522457247474133,-0.0011617047403194092,-0.018176646622601243,-0.026201264361361203,0.04167328540094354,-0.04590463241507178,0.09921141926258757,-0.011040826632034569,-0.08188932632873229,-0.029416346050128668,-0.051335202339526355,-0.028757525365959907,-0.10694449407572179,-0.03152179181284997,-0.03837400785070049,-0.0059716170471706,-0.1050571402490107,0.014049463202305643,0.06942966541123666
NLGN2,-0.01166429809089261,-0.04872417692064739,0.04735033329044965,0.0032229324377290266,0.008864539413654532,0.006509797073565248,0.014373020901215203,-0.01968001595943311,-0.004479743605064017,0.003458934878891512,0.14445154931698218,0.1640049836847507,0.010847265937987354,0.008394740421544136,0.08048542855206499,-0.026014913632363707,0.009592170506465911,0.0676484069908199,0.0029290805309786015,0.03960387599917277
CCL25,-0.019648235299318063,,-0.038380125196906194,,,-0.02066169897947959,,,-0.02307231144054343,,,,,-0.03441000444078715,,-0.0002146730827872422,0.015433725489682597,,-0.04267771277130355,
NPNT,0.10975036942545154,0.0890103460187928,0.032846006960922554,-0.039955269602334725,-0.02153897555657044,0.00973298385220216,0.04655863817939702,0.07057356032970406,-0.07360708013982234,-0.03444990546328307,-0.0068766240250899315,0.06175907637110976,0.06410262669812317,-0.05188996938953197,0.05519244583522296,0.006849279792894784,-0.041641419952218504,-0.06561135261095666,0.06763187429219138,-0.007510651948061854
KITLG,-0.0451922181840566,0.01683591601753675,-0.033867279632431926,-0.01025130255198031,-0.02526028201442533,-0.03782102396571354,0.048516821682576,0.016799736218569283,-0.04471830973689846,-0.010332730949222027,-0.021467616178055544,0.11133064534550183,0.07837268340389239,0.04107447203117519,0.05600167044556876,-0.03311099434767496,-0.04744999123205748,-0.020542620525059164,-0.08518392072941444,0.10172424444123256
MADCAM1,-0.02024408246450483,-0.035527227352286,-0.0312982170236809,-0.02236414603854054,-0.03629606248730088,0.18038591433515663,0.07002661423059368,-0.01386859649029817,0.1125843301493718,0.008532181046202986,0.019662638473249963,0.03614077221305071,,-0.00877532585233153,-0.0599037023502782,-0.018586555533128064,0.021921223702084103,,0.051327425898735714,
F12,-0.018874448129172935,0.04042314547759705,-0.016965178045050582,-0.005556584664216433,0.05705041196280135,-0.008176594500945086,0.0203345377021485,0.05800840204452423,0.06485243923622125,0.07772970700263754,-0.024065368565668925,0.12723187562171193,0.08868064625548974,-0.01675952226745575,-0.05385100462518085,0.0523295100420077,-0.05294233567866205,0.05167671288177279,0.036436585937090184,0.08997762894484779
S100B,0.08591736897583309,0.11422639867775133,-0.0037540524181167516,-0.025535794748126478,-0.10399895600168815,-0.05883454284912569,-0.06475399983155684,-0.05399353959968312,-0.08846526613978968,-0.02569828606106685,0.017038489546317682,-0.21260212456398128,0.024230196069107552,0.05973052435952212,0.09734331588613603,0.006478130673096783,-0.030015458978453764,0.06818111511371122,0.060615419315561754,-0.14482557940416269
IL27,,,-0.025273354897244672,,,-0.004176593454054457,-0.005555133414231902,,,-0.02124223183787937,,,,,,,-0.016973408086345152,,0.008496926210437877,
CD99,0.09102231248050548,-0.04845439546864725,-0.03729717733744459,0.029703811073124656,-0.006740436368161899,-0.06037780356134706,0.04183253014381469,-0.04154037587393817,-0.06094704457241575,-0.01921901542899202,-0.044906461125962645,-0.2770631884821486,-0.09673761012417158,-0.10150232683175245,0.03381404576231021,0.04278048753416269,-0.005955322131627357,-0.07685741592214654,0.0006784853569901053,-0.11544885888160794
PDGFB,0.04509973321923415,0.07718426547232132,0.007637335253173121,0.003665740228413506,-0.05614435314969275,-0.018886761721521088,0.06824098807436256,0.03468439809840823,0.006272772896459151,-0.0017721479521788455,0.012863974764256459,0.05249885693119325,-0.0013577454153327142,0.043630689578441684,0.03828359857912325,-0.008411713356654539,0.011581822920330569,-0.00979141649201011,0.00501049711677642,-0.11235048876408267
CLEC2D,-0.02047692088948662,-0.04091007991466146,-0.02230707751907745,-0.04163146417284886,0.022936737491962605,-0.013300177069637776,0.03546726352306889,-0.06496839902535531,-0.08241511279447539,0.01081480612977022,-0.008332216743253873,-0.006540200337112279,-1.9806296714654816e-05,-0.061008279648786586,0.01934095157410522,-0.007260139283543636,-0.021145274022575707,0.008902753881842832,0.09743533541964523,0.14291829865135566
F8,-0.016588371477600606,0.01485297135136656,-0.023691767715087023,-0.010766872807316554,0.03333988541106424,0.03713617176549201,-0.01001177626097929,0.019416162724195354,-0.01572284089855096,0.02882801291356427,-0.011021351650891707,0.056888793108422604,0.04436996583669889,-0.040525633235231145,0.04554572885228162,0.03360879459674965,-0.03403256356646164,-0.04372815821547827,-0.04001076744023248,0.11960737493287742
C3,-0.14340341911065074,-0.060415644618823615,0.021263432939572537,-0.028724513825752543,-0.13885391790047596,-0.09725554702494595,-0.03220492849817021,-0.07271567162497788,-0.09118250096449326,0.05019358018613789,-0.048836507693539394,-0.26038795665644987,-0.014467728629863003,-0.09475872665250226,0.03158686557854549,0.005686647043120698,-0.07567744994309426,-0.06673283666552875,0.05465952130523474,-0.1086493062255407
DLK2,,0.05717556081361469,-0.004765213289654403,-0.013544076545838238,0.08012347597593769,-0.003158393584678968,-0.03676416047233517,0.08085490649248059,0.0721112668672922,0.038904701465164365,-0.027301223285649944,0.06110178224002844,-0.030819400473259324,-0.00665904157642739,-0.00020874836585403094,0.0254699319652111,0.0032597106774252854,0.245709030583167,0.01429389869189229,0.13098513092476047
TSLP,-0.0199482440438842,-0.07491604888047654,-0.05142019277831519,-0.012350340273427605,-0.03880067219734926,0.10315859803322504,0.0331100485266952,-0.03384817407418364,-0.030541362115066483,0.023060835213144722,0.0023040916955694665,-0.044515719593165005,0.006482510025911088,0.016281423021181587,,-0.00660490398049301,-0.03881888293020104,,-0.02435617161697969,-0.06541517101072085
OSM,-0.01903487771353017,-0.0025261727226369543,-0.01158308831630031,-0.028066869775252988,-0.00020486298157328925,0.019152342502066242,0.02792335264411685,-0.030094525585303303,-0.04625449671146653,-0.011756337923522391,,-0.18391735540387782,0.007186485940186327,-0.02796927285910027,0.08318748435303178,0.06252595326327097,0.006921319458530447,-0.05198784265538049,-0.06719508565272317,0.007129679670058912
PRND,0.024923214645457693,,-9.811437355053533e-05,,,,,,0.018103376324273016,,,,0.058054484323037,,-0.04009933235015234,,,,,
