,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916inf
LTF,-0.060711470279419304,,0.0632337771415514,-0.016272215094510295,0.09056945736086967,0.11561428081397153,0.01960663230245026,0.08010068320680501,,-0.014311321640025526,-0.00440805653796905,0.07369465146535915,0.06913999493208542,0.019837581772548254,0.01426881261088621,0.03755077228272179,0.009579882250200403,-0.023209424933675532
PYY,,,,,,,-0.01892690580565325,,-0.019699494052072827,-0.015656780984313622,,,,0.03216265105254605,0.007103564864535457,,,
PENK,0.01316894891551249,-0.037672181014831316,,0.02335507294116969,-0.04682832340562773,-0.027956238064247924,0.008904804545297651,-0.057352358841369654,,-0.027982063310230117,-0.011391732636721233,,,,,-0.024719762258068875,-0.019651543751783237,-0.028304312109407558
CTF1,0.060386626026543946,-0.04714151015731496,-0.015568368886226267,0.005431207734818178,0.00036034205736316564,0.031054819127614722,0.06063532364574019,-0.045034293580997344,-0.04214129479355996,-0.01696064006412173,0.11302320615733254,0.04799968339523007,0.04319727892594064,0.06459722141706362,-0.004226806979632939,-0.07127004544425294,-0.06619019054976641,-0.010645904496531347
COL3A1,-0.06694452447021812,-0.04013484869828498,0.012302397446273955,-0.05758014000281431,0.13023578874723224,0.1505840526191486,0.005378821354174813,0.04406700500285617,0.024520832029510567,0.00628219189135682,-0.010196650793518303,-0.1384227071186989,0.009371813726453912,-0.04282089919027879,-0.030796179261268413,-0.049783044607131594,-0.060463448165528025,0.09650597805417274
S100A10,-0.08101869510293705,-0.05098473133259005,0.056547064093366545,0.0522049224670996,0.030861771305766745,0.12879421922280337,-0.017158740072071462,0.0944788741227092,-0.04979239034686448,0.06299703200516998,-0.07634843308511041,0.06385870988656502,0.15014577903842816,-0.017869982079061323,-0.08348017489380052,0.08971755992647709,-0.024957994801444085,-0.024391482492854145
FGF13,-0.018963672171577142,0.002729604883324426,-0.03871827019571659,0.03957310789760693,-0.09550946448106953,-0.08327653692137654,-0.004787398145354084,-0.06249735080590819,0.04074615731145581,-0.0626488843166408,0.21306196216264517,,,0.07078376963305605,0.05996449351921526,-0.019600720772563064,0.009686865743261342,-0.01281841176894327
SEMA4A,-0.022703861509086636,0.050258894402633376,0.08810956871088867,0.07373798100937544,-0.04760506398390127,-0.06442044181138942,0.022887288956312528,-0.08486971746007926,-0.048498637568642707,-0.05854374409318936,-0.04044972889228995,-0.02854788248956249,0.06028018388919655,0.10934906940573716,0.02121923858206647,0.033811966331509444,-0.00790186713889748,-0.0535422941274866
EFNA4,0.01633128609910552,-0.028181707220388513,-0.007580246525479823,-0.03296216523363945,0.025546865728121582,0.05693766374111075,0.028062686950604824,0.04699481326499764,-0.01314457662067787,0.06987618056201146,0.0072675422094639125,0.03901162584288991,0.04617346949862984,-0.0026807706114240384,0.06470398746373374,-0.02222316877767468,-0.027277104017213612,0.14622876529100434
HSPA8,0.11282215225462333,0.04252313438796008,0.058288836437944476,0.04494697918822818,-0.11024625926732531,-0.013423695481277934,0.056473065821366096,-0.07822316248873194,0.003472318911873325,-0.08957702026911771,-0.025928243021418655,-0.053243183612080386,-0.02566567225225535,0.038258648446234535,0.05195397169879386,-0.07033975983780795,0.03067326626223381,-0.08817164891145075
NPB,0.006429712857691405,-0.023718584084854343,-0.025488504277996066,0.06852785985786619,0.026566536124897993,,-0.02257513213753583,0.02900691194998273,,-0.02581826037764309,-0.008241974191123632,-0.032931381835900185,0.07399382115487617,-0.05668431486653454,0.055011453801127166,-0.029440332675298452,0.01789170479305403,0.033990063851613975
ULBP1,0.002035566223769818,0.024492180986037438,,-0.03357773147817025,0.03365526926778922,-0.02993758646388919,0.012765182587525467,,0.023726183863910396,-0.017474660067673876,,-0.060381631862252726,,-0.00903814192815415,0.008619070992703022,,-0.0518334579384776,
SEMA3E,-0.027649062415666375,-0.029668696299535904,0.05198958389434368,-0.05757414116187433,0.0928966799850468,0.025218865834133467,0.0017534378714290867,0.04388435795392625,-0.029077017215405582,-0.03379376243096617,0.04556105423471776,-0.06797968473128822,-0.012032242886406171,0.052525751552739856,0.030263839952456267,0.05468031177303238,0.029574979125033964,-0.06112340551384873
FGF3,,,,,,,,,,,,,,0.04648001312947218,0.10419766606093266,,-0.025523265031494647,
ADAM9,-0.014307876948715702,0.02956081754650204,0.02791112736855929,0.0034397536932721327,0.06264846430337435,0.12652840011310734,-0.0035366957284890792,0.036816731926351196,-0.07000776518784137,0.03726756315756072,0.0700268517041658,0.03295528383091318,0.07562761621543496,0.025553082960335805,-0.05961097586360759,-0.08026586131561084,-0.022646902766310296,0.03226934232727874
ASIP,,,0.04605161420733858,-0.018049213148231505,,,-0.007366132867006327,0.07672843172125653,-0.016888699831241076,-0.02243439488016283,0.1499434279801003,3.9092181990585326e-05,-0.0008452364353980592,-0.022217620613689038,0.06397678816557698,0.12935194397948366,-0.06277110559609428,
IBSP,-0.046248438993755636,,-0.00983429862262753,-0.020657590405115056,0.1786211402218125,0.04117161641206515,,0.033480284611483425,-0.05253311758855912,-0.039521028258417024,0.025056910330553916,0.0622537148643812,-0.013625190490987708,-0.01684841341857087,-0.02315590332814057,-0.025441598133420767,-0.023835293101372456,
MMP12,-0.018350708683279784,,,,,,,,0.04765543447207627,,,,,,,,0.07135086206175247,
FAT4,0.005159629599157419,0.06507454424134876,0.06546728001692742,-0.010588704137718098,-0.024992475932275906,-0.01887320635041102,0.04408502529882975,0.021156559796594632,0.026132077682539338,0.09222538339956321,-0.026375580702917147,0.04015037114801866,0.06637149942519185,0.07392596141489984,0.025402896816590616,0.05145098613811707,0.03661598169746115,0.035802021605378626
MDK,0.02878569367162125,0.06420944952459193,0.03924487636688504,0.01751610281079849,0.18994802356416052,0.15792123357353574,0.014606845644823363,0.018093269367003107,-0.01584589944488499,-0.0022734990862150095,-0.060167187722954374,0.05291228203969094,0.07344066440734326,0.030192880805233406,0.024326446220615902,-0.014987566430283721,0.05015694486066685,0.13199403897936976
BMP5,,,,0.009870753465970751,,,,,,,-0.027980589951586584,,,0.0031934156327197475,0.050918092340188945,,0.02113196583682589,
CAMP,,-0.02013204244424485,,0.017426962966647058,,,,,,,,,,0.007438634661660298,0.018381948749776382,,-0.001305153375884293,
HSPA1A,-0.03473505716859583,0.03809499342720497,0.026205774182031398,-0.05467779536983937,-0.07598849463999968,0.08474147682639724,0.027847383372615126,0.10530995393291193,0.04322958282195908,-0.06203946531640931,0.01296466561252658,0.03328025413738318,0.08650558610288031,-0.054747743919013214,-0.060945905222502865,0.0851870708347694,-0.020722337153844972,0.10194276356322389
SOST,-0.030728673091044868,,,,,,,,,0.07345304461613203,,-0.05643233870037658,,,,,,
SEMA3F,-0.02862144284908559,0.0116393844145553,0.03080133724972052,-0.0036003592706041147,0.12405450605673819,0.08979037635673848,0.015413052007243775,0.03373619244155693,0.002707265214502422,0.01589682295047193,-0.03416918157269464,-0.01832023223768799,0.08836736243014887,0.03889350464189212,0.08275532336780077,0.009975662437453094,0.01978038292655234,
ARF6,-0.003619496632603971,0.020189238089491166,0.0863331904273391,0.03357644159681015,0.11578556246885129,0.02656138498971678,-0.02251637420019735,-0.022064914876394743,0.017800456648957103,-0.00431420755382847,0.03140341971934355,-0.023932880978629247,-0.04197136504460484,-0.034715696823380125,-0.03175510380119539,0.029038857806049274,-0.02164939583890589,-0.0997817121759776
IL6,-0.05823700634534521,-0.026625012389097407,-0.024556987860081793,0.016651793618439128,0.07023275413921036,0.03446004436870906,0.08257776629018053,0.05497421681637047,-0.02864103158112647,-0.0071482551044525205,-0.03140786744382216,-0.006060332804730664,,-0.04104827436266625,0.038413910508688996,,-0.056256060357026946,
CALM1,0.08508559301923668,0.02047433494456314,0.028440144248666192,-0.05459148843416608,-0.16584980776475586,-0.12619380137772812,-0.038491957633578086,-0.06040059365696723,-0.03292435541413327,-0.11472446376483449,-0.058110040789990706,-0.023418911461666463,0.020760337489815428,0.029418407524206266,0.011542958897810459,-0.05398646422371382,0.041454106869639205,0.029343252133092444
VIP,-0.04309942053221664,-0.009745980966926889,,0.01706249469926394,0.01630417219188053,-0.049598218332874144,0.028232662573827897,0.001234944511688214,,-0.0328240102354793,-0.02487458904326813,,,,,,,-0.032814290624362884
NMB,0.0365889984539921,0.0469125681044776,-0.007859891855206797,0.02467783197702524,0.03653576837804091,0.10847345715062391,0.06930905788068217,0.042605362479272664,-0.02237330705638856,0.06507858712044541,-0.02481300867663238,0.026305971567862532,0.03949781347161445,0.003311253184783434,0.11127321071410591,0.06395899633630761,0.007708657516484905,0.079304433402217
CCL26,-0.03429225898547352,-0.021011392199522555,0.0485313007131618,0.006082587996016393,0.03686638312099975,0.048776404437824966,-0.01405412937525115,,-0.045417511312405665,0.003092185583408261,0.0319928918404967,0.00441354362675285,0.019516492180544517,-0.055699014882472364,-0.02301290337850693,-0.023726613384618934,0.0343367855877291,
FBLN1,-0.01629102056821443,0.022431447135245856,0.05446816646182467,0.006871387323480803,0.025597396248797886,0.05485440824763801,-0.003180095980561577,0.06200506336656897,0.0013561245876935362,-0.008476560049082635,0.007929623848382514,-0.0052481801272068656,-0.0033749292474657836,-0.043828659555865,0.02146747286034612,-0.060396172783171935,-0.046802482960580906,-0.10171202287825665
SAA1,0.05895870913329314,,-0.03572246285541109,-0.0028196618940815777,,0.07808763779951271,0.0036482048678049173,-0.00297709484464431,-0.0008862778572613629,,0.07384314765198076,0.10338251989280771,0.04515848442047104,-0.030705043861128538,-0.10321420256759016,-0.04672152694876134,0.0029890116646619563,
MICB,0.07364164178607606,0.03131160005227166,0.011475001093371798,0.03607078792521344,-0.03019103912021324,0.14745463498981307,0.03301081554270516,0.05253182420173123,0.036895250054907444,-0.02172388563377473,-0.033236715946805544,0.09435278724964771,0.016923079063891046,0.026987714545368562,-0.010464317420315216,-0.038692471490778084,-0.022990699229854535,-0.035726334641930105
MMP13,-0.03625152710234812,,,,-0.005476911730874099,,,,-0.0436358156513793,-0.014920791340759432,-0.07502771839970619,0.01844142283030552,-0.012826574523331935,,,,,
F13A1,-0.04824251392611133,-0.029472966511252467,-0.029334926618674664,0.001851406489704361,0.02474539730431939,0.05340974184227486,-0.005182543988788999,-0.017879896929033377,0.01420057655347852,0.043815903635342275,0.013348946013710093,,0.06818419248513258,-0.049319770177927644,-0.06964047904267179,-0.05822775520122956,-0.06333252294031662,-0.029655308673382397
CXCL11,0.02517451472273844,-0.0063617461273068965,,0.029241267485092523,-0.03530553477837871,0.08348762833764373,-0.014213530951015648,-0.02867613349500973,,-0.01831929888228561,,0.009162729134089864,,,,,,
COL5A2,-0.05239176394287644,0.05982179960548449,0.07550629401178907,-0.06217235875721958,0.13546040946285398,0.11813315503905975,0.010677223867894119,0.0022741960262564246,0.005978213168189604,0.022326037599633707,-0.0915808720175695,-0.03886848442054743,0.09638934083198022,-0.005514484033618636,0.020202277459975333,-0.02783170777733298,0.01410884017786393,0.032337704483674595
EFNA5,0.05148083221767095,-0.02242913893518787,-0.03404261564213148,0.029721802560838142,0.03529839302871999,-0.04414040161252425,-0.007580981522735895,0.024621864572680546,-0.04341465155318193,-0.008320520315992709,-0.05508402520747487,-0.0023030440977524214,0.01859954092280191,-0.0367211402157891,-0.040289621442259144,0.05532750914869196,-0.010390796089307965,-0.0458733466530269
AREG,-0.0536909084087421,0.004830702640482177,-0.02582507916273189,-0.03194190902715979,,0.008269229504710094,0.056777618638010056,-0.006951599631462081,-0.029850696452328417,,,,,0.04362491714060595,0.06891482331515458,-0.008786016014674979,0.016337365413699588,
EDIL3,0.062163698293025316,0.041622494791753305,0.09549074046556384,0.06732185864886674,-0.12992235919903544,-0.0901398761414344,0.03402748559865327,0.1275921343501665,0.061966968550724644,-0.01584183140789753,0.006759258264453873,-0.1012989821412955,-0.08919827959041754,0.04318976772125817,0.04818734245905803,0.08618775260637872,-0.024695523381545636,0.03619399367711197
CD86,0.0058632433644551325,0.060596393908768344,0.020525348078506853,-0.013965393958044029,0.009036834153483627,0.1435007809045134,0.038572545269291346,0.03127290537116218,0.0378541542282324,0.01373203700276413,0.006349994553237617,0.02627072782439942,0.06057324409223718,0.0988081402136613,0.012428298684147718,-0.01868045106845866,-0.011184007590889904,-0.09284256614038951
AHSG,,,,,,,,,,,-0.0259467139437929,,,,0.1821469822834101,,,
WNT9B,,,,0.014817369023946413,,,-0.00036500282907961975,,,,,,,,,,,
HRAS,0.01105450122204393,0.03002272597170375,-0.006789080216586935,-0.02345613110977278,0.020612282480968292,-0.06914479684019782,0.011451641629808839,-0.019091378640878724,-0.0044804115495277715,-0.02983914051034359,-0.05393307678000441,0.10637877297232644,-0.02159848960792684,-0.010823746705997646,-0.04683818408834307,-0.0020905795588998578,0.0009195397871396922,-0.045550155597730915
C1QTNF5,,,,,,,,,,,,0.046327233789012774,-0.031138341058704767,0.048801974222182104,0.06270703984173448,-0.017071747322646113,-0.03263980248955078,
RLN1,-0.008244680652301701,,,,,0.11983860925823779,,,,,,,,-0.028536403911602164,-0.02292063992386255,-0.01898815305262908,,
COL4A1,-0.0251120109308828,-0.01012211066014157,0.03927272740352931,-0.055396040183841366,0.17130609456473764,0.1333978789696779,0.007562099476669113,0.024723931882628412,-0.061820691632330727,0.011003382639026659,-0.008671208415668166,-0.06442558347720234,0.08670646462230905,-0.012318362898821295,0.03716434019379452,-0.06314670883658832,-0.05830589455808434,-0.03157763860745814
CCL3,-0.013066793185989111,0.02369472085032412,0.029583185425648875,-0.032716664379580034,0.09908797768906634,0.04571173636296572,0.05123943636371216,0.04846171605333716,-0.022288567760767694,0.10499329591270265,-0.08108287125358704,0.025580199759136675,-0.04365450775370412,-0.059288885358080065,0.05064019674145728,-0.06713853995194306,0.020763918446832196,0.11052969056159818
BGN,-0.04520379771183648,-0.07435039901148138,0.018584584952533765,0.003107847614125502,0.14011671751459975,0.04493595645450859,0.04163775371309338,0.05475693726156063,1.0383803745324721e-05,0.018079768848368455,-0.042832743434744885,-0.009417136085466018,-0.0033462860147822084,-0.0690907328095658,0.003483723932029506,-0.12015887880987536,-0.03722997661959402,0.006775782364353516
RETN,-0.04254489848441278,-0.01983064447850449,3.215191168972513e-05,-0.021937402510455846,,,,-0.027581615655213432,-0.01940400630964276,,0.05870507794466426,-0.06635622460464877,,0.045974139244957725,0.02827936895173644,,0.08287309922230066,
S100A9,-0.058806259559303055,0.025158249517631,-0.018226805642038754,0.0703827186907747,0.023424685803502782,0.09167240443085921,0.05183358676299923,0.06324928685833835,-0.043402801651361504,0.026993687936509733,0.03799182118457789,-0.04060312873555644,-0.028378528740000193,-0.06789943725196482,-0.07298500078164533,-0.007982397500373736,-0.0012438923559069729,-0.0481372496127407
HCRT,,0.004647899980427402,-0.023514165728838427,0.018798673444141125,0.002163757055981546,0.06938446661689279,0.06263829135038629,-0.04398725033969106,,-0.028400760402829912,-0.03155234237666783,0.09370606367698127,0.05103753069198706,0.0682984336200384,0.11780835946281751,-0.048987701227429195,0.03201258424574527,0.06037189274950136
FADD,-0.01886243272347771,0.03019942350982949,0.017426864342911443,0.018211462622928686,0.038774708426392974,0.11301768833653543,0.05153758835668915,-0.03207131724307348,0.04183044837603258,0.0374707540742484,-0.023494773314596568,0.046662455732614495,-0.018455925980452884,0.003936216437768067,0.02039266181301212,0.0735531578051912,0.05047831914558368,-0.018258709707824807
ACTR2,-0.001085997401418286,-0.025414018069574336,-0.0016898687138451138,-0.00842177721113986,0.04692392956094579,0.011344451004281773,-0.0021300494288777933,-0.006651579904799881,-0.008599969019819456,-0.05793135115291241,0.07978729827504728,0.09018006934205289,0.03580686667479831,-0.13581705443725048,-0.08580617678108668,0.007953771265019114,-0.025422503021227016,-0.04686541134462188
BMP2,-0.009192594984830564,-0.0305033157854591,-0.01004648901990949,0.06743306723366316,0.08880391573289849,0.03183897523428428,0.06043593357105036,0.10579732605918633,0.04855761281191944,0.05025171677111326,0.039807745461844124,0.015188332694059364,-0.028986312259451964,-0.057526430473749814,0.07969341292699654,0.020655495664143333,0.03922556341382267,0.007750560881796396
PDYN,0.09616522833481518,-0.03558922024150069,-0.04806472693797964,0.03280627936728774,-0.09972389006319186,-0.07490647331395793,-0.01118709815658861,-0.04646305144732068,,-0.033311783287121824,,,,-0.04498353246869979,0.036157397486144424,,-0.0053702665977064705,0.049900612986133276
CD55,-0.05171605707919745,-0.0028601152114204496,0.07368063267351804,0.04588540311127982,0.007963983239716133,0.06962994845132499,0.05114868313686917,0.0333901237157013,-0.05368578222632369,0.03389028088549526,0.017278159217917786,0.03142713322415471,0.0523600612611565,-0.07114230788083802,0.0669458189838114,-0.007908622173051045,-0.017439392822537723,0.031619798445451514
OSTN,,,0.01760979338260621,-0.012231067090279628,,-0.025560101671024203,-0.02122729679143919,,,,,,,,,-0.019600718184581173,,
PDX1,,,,,0.059656443754407935,,0.01810955860062951,,,,,,,0.0438257349447332,0.09227299795142749,,0.02813599269248612,
CD6,-0.0013046618790172905,-0.03699341718471784,,0.02019288004129516,0.0024123994087143844,-0.033102803294090766,-0.028191746138886746,-0.0039528194962867354,-0.020707487567526592,-0.019715362020058448,0.042315392858300584,0.07938128634419299,0.06069899272120455,-0.033456246585969164,,0.01534742878375842,-0.03899061381641173,
IL16,-0.05527090130229748,0.12048147314861568,-0.03963101440366152,-0.04378540693209024,0.026555811279885922,0.06068544952989789,-0.017936910268502797,-0.039233266338127785,0.00706455433534032,0.0411282473545672,-0.050097953081548775,0.015678770558929005,0.025636643716423966,8.695079483587823e-05,0.021162261697326334,-0.07100554594667884,-0.009830428634969772,0.019015699043744665
LAMA5,-0.02448759430220145,0.029938356793281218,0.04183654330897698,0.016169254675000622,0.1295288208023259,0.08824840607816739,0.0016726090006250758,-0.04391607287379422,0.0024397703490828047,0.1050450812566987,0.05997577837939059,0.01982597796022114,0.09076014487960901,0.016355589244931,-0.05649482298613288,-0.03625252245156775,0.012648290996829596,0.11165413034886111
RGMB,-0.01936592277040735,0.019597568371279975,-0.0020547384566712763,0.06717929152161181,0.06833672433802378,0.07029505065081494,-0.007180531949525653,-0.05264468394422845,0.06097108489856065,0.003944284536638838,0.05217778352528017,0.020053502208074652,0.08112365099617014,0.02104263389501988,-0.008495850179340314,-0.059994659016778355,0.04486976034060564,-0.06842669001468112
INSL5,,,,-0.0009480741736922644,,0.054390008270025894,-0.014239976615758801,,,,-0.027317568281605045,0.09474643712188428,0.026227296396157885,,,,,
IL12A,0.041197025286500676,-0.03664996429835589,,0.05158033672324488,0.024717203078683993,0.009709851012568521,-0.035697307395047874,-0.028676149266475538,,0.0883870765484942,-0.03694342888669213,0.026713275378142026,,0.05177410326736774,0.05461216047353975,-0.029867514482358706,-0.007178649901816101,-0.052333180690583694
S100A8,-0.002614774070044718,-0.035826045470242436,-0.026226953607141272,0.02880122168533652,0.07700700170632478,0.12302357253986962,0.02476800596696771,0.07605078768808472,-0.01837771745249156,0.014821245862703928,0.12977143683433598,-0.056724119428175415,0.10841084539551761,-0.0023223808054624547,-0.021130687098805126,-0.02549917952719907,0.03250435464006654,0.0184793025540476
TAC3,-0.04176934206206856,0.0049204873530586625,-0.03071516699888012,0.031696534873283604,-0.06119089483882072,-0.06211543085996643,-0.014434682313087031,-0.047872291309109805,,-0.010952858421776053,,,,0.040444006425772526,0.03566848825632244,,0.06262268642832934,-0.04346165085175447
TAC4,0.020525932972670524,,-0.04805781266581434,0.01832116317674329,0.01093316749894804,0.0629143047030255,,,,,,-2.0339960577034923e-05,-0.004419528889966103,,,,,
MFAP5,-0.012300202544176781,-0.02213197593483454,,,,,,0.034239289581938344,-0.016782476019229598,,-0.02559380936166382,0.01065123018987124,0.04906820953434077,-0.007663401757836658,-0.04439908328866231,-0.02705875462056508,0.016642515192611212,
CXCL16,-0.049415178085769396,-0.0548875101104261,0.01860034837557585,0.014839861820529742,0.04815378249500245,0.08186875295825027,-0.03325519353482869,0.05317420977975531,0.048998578316989776,0.036612079778892005,0.006529829110671978,0.04742847614710641,0.055732572878074614,0.038903425734829564,0.023933442865458312,-0.054308853084429475,0.05938102319139353,0.1446153369711226
AGRN,-0.017547090009047247,-0.014616052962998055,0.039530463718991056,-0.04980215999279138,0.15413884862752933,0.10195358439277226,-0.029141642998877056,0.009437513092295001,0.02081386364909761,-0.024085250659042712,-0.02822765908308911,0.005448644131668709,0.03875376089847584,0.04733508691822383,0.10773348200603759,-0.07919894411786754,-0.005280432501344731,-0.03717071218911865
COL4A6,0.05722316791160829,-0.01813256275684397,-0.0428927757838945,-0.024268379041249483,,-0.006486098805131508,-0.004627818434160843,,,0.0049799339271221635,-0.03088948579432915,-0.06397610425812722,-0.012077586108064553,0.08653931848911797,0.12090111754736735,-0.05465616478824618,0.019236593113790758,
FST,-0.02490146197159455,0.025493099538451684,-0.02800938914230258,-0.009813059176244365,0.04664956546812949,0.005977356316866942,-0.029179957243993835,-0.02934372175976703,0.007053403022888599,,0.042815687098371476,0.05271714463419127,0.01877286723755426,0.05314494868012977,-0.007972190881791668,-0.06509873152090682,0.03074399203484072,
MEGF10,0.02663899235995283,0.01640821826709086,0.012368277912735448,-0.024601538684675114,0.08702683839961937,0.0847507100534145,0.016172529996774022,0.07110762652545577,0.08502202243434896,0.07784322068126466,0.03308102890177268,0.053146505909322364,-0.025067942760675303,0.11118243701945509,0.08765345745425951,-0.03921769302118113,-0.014178849099675195,0.014407612556475047
C1QB,-0.028634355340731426,0.04662488899099459,0.0063262918324108975,0.0057487956894006305,0.07330129982035578,0.11725782445953438,0.0004955657872030653,0.07264670932425783,-0.036203817068239594,0.01181686032244521,0.08814057006408949,0.08696409194731065,-0.004794515755629049,0.0047569456641677116,0.012378841498737187,-0.024710549823114443,-0.012474933421993928,-0.03827655583943413
HLA-B,-0.025456311777575038,-0.01809751922897852,0.06786315357971565,0.03373554913617415,-0.018626157728324363,0.16418399867418085,0.035788531824694776,0.08738272597299407,-0.03257589366342914,0.060351267769331245,0.06070135157621959,0.03370037185891213,0.03723742894382055,-0.04228549794006124,-0.08974636228375257,-0.04626899426787572,-0.09231149568219388,-0.09067659484003915
PDGFA,0.017555064236211355,-0.056156475881438066,0.02119635250110215,0.020066723038093075,0.10908819837778005,0.054116233517926604,-0.007292458296455277,0.023605198098305247,-0.030005145040798896,0.017128947041166454,-0.06952179624016533,0.013376062826961754,0.072248389589209,-0.006776088874518504,-0.08064469933828863,-0.043009503086121316,-0.057299816911269036,0.06313015718806288
LAMA3,0.02784841987081317,-0.016819032090391164,0.02604224481783524,0.14887805154503708,-0.017130315992509835,-0.02571532700488269,0.0372622894104296,-0.04122741225370754,0.009632732388504716,0.02630581961985839,,-0.03651344652306957,0.0007439823536216393,,0.07612756768185168,-0.022161497698436654,0.10452780233796892,
DKK1,0.007460419892113404,,,,0.02388408961383195,0.03784462658359881,0.045945281814757585,-0.03030445480304791,,,0.004183546689291185,0.016699566678121412,-0.05579445655216346,0.054593410663386695,0.028399597355182857,-0.01990036893096255,0.06465527494723888,-0.030310627297364584
INHBA,0.0016689611900194577,-0.0029105842869929397,0.15514288114069416,0.014856736187868931,-0.04138455081326543,-0.07538178005682172,0.02601670059625356,-0.036090283712213636,0.026136591471256784,-0.03157749848428957,0.050003762727209335,-0.026444692381296066,0.012752811781472981,-0.031868392819556335,-0.01714294544257373,-0.04595075825387496,-0.02975993442239201,-0.04571793013343418
IL7,0.016878223151020763,0.07797256671610359,,-0.02943023125622619,,0.05000575799910243,-0.0315454174840317,-0.030695893887578866,0.005546707823512997,0.10603978272555238,0.030505007290799083,0.05408248316756206,-0.0273777233493644,0.06881016028463717,0.06337915930298237,-0.02077503555444801,-0.02607907527715821,
FABP5,-0.032872024747376494,-0.01974899036032493,0.12212317271764953,0.02999325982640679,0.10421462039656411,0.03025815726595463,0.010400915525527318,0.047982061706037055,0.02365697872429285,0.0727770090816922,-0.052895975754516183,0.11089354432089867,0.10829828492755354,0.055590001935367915,0.033149467953652645,-0.029637303539782514,0.041668082526184945,0.04374205460530512
CCL4,-0.04845994551175371,0.019473669516777658,0.0022878482609434547,0.028169571879301376,0.024360858274170477,0.029187794574945605,0.05099651505634988,0.05580847341915031,-0.015308778859529817,0.09415078137498399,0.09908492986848844,0.07154551464076316,-0.04745907395499317,-0.01583320617028175,-0.06680736979080001,-0.0030580582822431774,0.04400158055855639,0.000573616614843613
FBN1,-0.06691181130277413,0.08949863857611237,0.05576256203841818,0.016363293470681675,0.11681375200780211,0.07282064261847022,-0.008588941045043423,-0.035780904294144086,0.043518398584402755,-0.0042602537396221295,0.03155477694424952,-0.06475416369632522,0.02162960459874884,-0.06904929160290013,0.05122303083076426,-0.03961104778647968,-0.04152223770583539,-0.006043956723851822
TCTN1,0.00920307776799857,-0.0035365512207244706,0.0010697002084135326,0.013056253743923744,0.05828711127133832,0.10643659094117504,0.07707626045397814,0.07791693652962416,-0.013140545702039676,0.024757026263156196,0.001538935780378793,-0.06661953346143937,0.0254327294971717,0.050316448928979365,0.031774691430792826,0.015323923339924396,0.03855653589648202,0.010061464594436126
NCR3LG1,,,,,,,,,,,,,,0.08164653626660846,-0.04151826758811271,-0.02077504658526835,-0.003993897157923815,
BMP7,0.09347547272720898,0.01016503618267051,-0.03235152503030564,0.019090980775661515,0.03521242118444791,0.0717225226913888,0.030717468841463428,0.048658961413589094,0.00614792158304436,0.052974119555895614,-0.018133060542889018,-0.06282500486796318,0.02585474391142421,0.07312852633085105,-0.027692500107344316,-0.057624096972384374,0.0017838664386448794,0.03086376970578333
NLGN2,0.044049529471280054,0.0393435305957314,-0.008917441359322762,-0.006390763755865929,0.11376772621908675,0.003995707846155159,-0.006899703221803574,-0.02597337971476893,0.056633684436108396,0.07060167283047425,0.03234349349098295,-0.031171432147854606,-0.00356879064107882,0.06643861042917518,0.05974163652046826,-0.03833191957432505,0.0031927053638848373,0.10729815566586126
CCL25,0.03628835788726242,,,-0.030267090151301433,,0.007703890703678231,,,,0.041199204711727,-0.026980651842213058,,,-0.039141286042515676,0.10524685242346601,,0.11399115694233246,
NPNT,0.04138113122837748,-0.042986851171399054,-0.03824309862245663,-0.033557613228197905,0.02161616491387043,0.11724296491589957,-0.040646893974272374,-0.035303452139446,0.000519295919387966,0.04116520517181864,-0.05740359945632409,-0.009188139654582277,-0.03328335250490891,-0.0173370418163844,0.08832006621042683,-0.07443581222220015,-0.008725366460167906,0.024145837168037042
KITLG,-0.01074774883651405,-0.0033814734717774503,-0.03795749437930068,0.04062959520703618,-0.05085573373482212,-0.0043844373858522336,-0.030371785502418813,0.0379547073254703,-0.053645375011405975,-0.011370798736337435,0.018856206803573198,0.014505352060934474,0.020734764243621532,-0.02284210868197406,0.05783162083190487,-0.014568498287291723,-0.009695470968132763,0.06157777248597899
MADCAM1,0.036162826832952875,-0.018836632002030732,-0.0018217892553741989,-0.004154554888422605,-0.025895669166522917,-0.019826688748393096,0.0014462678493949164,0.01322274955579512,,0.01029650509175876,0.09934577986778964,-0.028553099755731677,0.046917695187606856,0.016986399424324762,-0.007462625812259608,0.028903378148117633,0.01957309352809175,
F12,0.026482053995852642,-0.03285146727767726,0.05768253857515064,0.0027744923221302573,0.005215706065747749,-0.05410154409244148,0.005498363873064429,-0.08935693015914446,0.004882581510407962,0.022927080375925245,-0.07370673610214123,-0.03908739068675786,0.02563035121739532,0.04828888499699643,0.05977815121283515,-0.028232452167366497,0.03261858645966069,0.04062844210521135
S100B,0.10703976084244379,-0.024168342178636493,0.00921306004224703,-0.07651883273868626,0.030994105091163078,0.053550945521323015,-0.021100439421274705,0.14010051075294563,-0.02686242751359496,-0.14293881221019233,-0.011465498092016376,-0.05925003449680207,-0.08053871126937873,0.0917573415510566,0.1535890310548629,0.044018974712148974,0.04707664928890929,0.008132487818546192
