,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF296,UKF304,UKF334,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
INHA,0.19341194754960842,-0.048003540902398285,0.045663492821381144,-0.020520983836259037,0.009529740448150152,-0.0014296460499309861,0.05308035285879663,0.045113496091719996,0.05050425252236961,0.020838382132524313,-0.01098654299092834,0.071837228369613,-0.03414385111779253,-0.03830739450085525
SEMA3G,-0.014803347873302767,0.13532613924983736,0.03150177361901398,-0.018477775725366453,0.0704006159209478,-0.017609020286013775,0.018901183282798262,0.03043572723810689,0.00489473182994956,-0.024649444882158252,-0.02621677066877144,0.050257744671871676,0.050903095829084574,
COL6A1,-0.0023479950894203607,-0.018251864067175987,-0.03893223481393506,-0.06681705833456163,-0.15139202119430922,-0.00018175943250961727,0.07546026962427231,0.03386847593189069,-0.03319633501204281,-0.055241488645072584,-0.007477120097368839,0.00045715587451445445,0.023158719513646956,-0.10346956470311439
FGF17,,0.11434005401190578,-0.019947187408638514,-0.018396697519282218,-0.01411008442425471,0.03189305548816061,-0.009220734261322812,0.030231077295543595,0.012998736023721374,0.08004542817454931,,-0.021877676937066496,-0.03100861110495569,-0.04144784160624113
TNFSF8,-0.021468688091355017,-0.02403591207981062,,0.03264278685650219,-0.015240276474026407,,-0.016009923430675022,,,,-0.0055162157057261395,0.03822001400735756,0.048424912788368406,
FGF20,0.020710149219598954,,-0.021924810233923835,0.00643707331306556,-0.03117671190055943,-0.01864118519250083,0.06768327350499093,-0.01057713726855924,-0.012649541669855017,-0.005197453398876376,0.010278182351058074,0.06696864474941605,0.15164157614589532,
ICAM3,-0.03549523918568727,0.022429210898264468,0.035516168218365535,0.04442832415464431,-0.01508097133770213,0.05742814427840244,0.0419016320841977,0.029413058562562235,0.022389463350211868,-0.050296388862601904,0.00025371143260631616,0.06633689306244754,0.036458050320788235,-0.06503134473410255
LAMA4,0.035923666458992976,0.005034143358519859,-0.013855137339503778,0.0008633155597872316,-0.06320466769766449,0.10187861427675284,0.042919398099215085,-0.0379888930983701,-0.03535256578574266,-0.03487900427438217,-0.04682420526795614,0.006704124948682356,0.01235551217000902,-0.06924284059109728
INHBE,,-0.037805534391045864,,,,,,,,,,,,
DLL4,0.009062643761502433,0.05164941202775886,-0.06161929015441122,0.019121897599001313,0.08131941914567035,0.04531439459882242,0.0472105795926123,-0.016261012591008008,-0.03795104628449175,0.019217804857692956,0.006373108240220861,0.02898073752854814,0.09235438334843944,0.0398002573597028
SEMA3A,0.006202635938834583,0.10586153116648168,-0.03801301545323615,-0.007038472567920236,-0.01678916917074707,0.05179472521626634,-0.00580787367970294,-0.009879564221751158,0.008868600886606626,0.12162972010470377,0.028914932771356233,0.008449340547781525,0.021367099333472864,0.11022335049216583
RLN2,,,,-0.012617800311854383,0.024281765579031476,0.02888265130074995,0.10916143595394516,-0.031925519348149724,0.027765511283238915,0.023541833658771525,0.006654660245168645,-0.009088617410917554,-0.02745443088415206,
C5,0.07482897870700231,-0.0495367514193973,-0.02722986273705165,-0.003907239121220439,-0.026386981349108177,-0.0029898120227439167,0.01487064251317958,-0.01705949328839329,-0.0342900260909055,-0.0535578429020728,-0.038748655735441354,-0.020947865733402692,0.07199393397753928,0.047790375312382505
COMP,,,,,,,,,,,0.05434305403268603,-0.031191124870799468,,
EDN2,,0.055092974242291225,0.04274322124785879,,-0.02004351137731237,,-0.003812036290724434,,,-0.043788306263156045,,,,
C1QA,0.03944152534865029,0.02452378910037255,0.005911783442765997,0.02336739438016211,-0.004672254467182215,0.027732488206304345,0.13499035978891558,-0.03545793757234234,-0.03372784012636493,-0.07044533247432061,-0.009573634756560442,0.017571061588039612,0.04329116209771892,0.014370575516105693
UTS2B,-0.0182058932630613,-0.02584766069165518,-0.013357000538983886,-0.012617800239363668,-0.01671575355749084,0.09788153316295527,,0.01217938177446631,,,,-0.026903072558434996,,
COL9A3,0.02308156986430859,0.07886968669370116,0.011657486936303276,0.03639397865794142,0.04877420431254557,0.0041547301585953475,0.00893403415332199,-0.027272658397480894,0.010343699282981608,-0.08464357614759754,0.022151312604737152,0.035153440440737496,0.039460916146809744,0.14866945015206107
DLK1,,,,-0.006647127131527252,-0.013614313396399236,0.02352844079078426,,,,,,,0.011735930988201304,
HGF,-0.007533129530307637,0.06493543286269898,-0.005373158639842109,0.03341323352397834,-0.05528848104850152,0.032327371217850155,0.0638505918993437,0.04260912585732082,0.029648570190053295,-0.02530650957196898,0.0033502312381098395,0.011152689124120818,-0.008714675461097396,0.00017336755296519995
P4HB,-0.011368517960032009,-0.16167916440579125,-0.026250053740573907,-0.027534684925135413,-0.1301174022123394,0.03805319980367656,0.07680485861825635,0.013000377082555189,-0.023974090506507985,-0.08462187376662392,-0.008012250925025239,-0.0701214467586393,0.014501841816843474,-0.058332253683821306
ADCYAP1,0.02532584968427636,,0.031156920526547238,-0.025476691015892016,0.0773776823036986,-0.04113975942925614,0.023503769497824144,-0.009537098731974362,0.03691482366723357,0.12928643441001966,0.02107981888137854,0.07044583006340403,-0.04733126915510409,-0.020745287589462442
GREM1,0.03985472297865964,0.06491473584683652,-0.017557289201856684,-0.010905735165769544,0.11494021912834129,0.020481679684844722,-0.01671794385989243,-0.013185842927389444,0.04414114269675008,0.043797084638839766,-0.00896828149701626,-0.007742965320351481,0.06550421865272522,0.06944597919167315
EGF,0.013897692058496674,0.08394314375263127,-0.04452011809981047,0.0020880433526677287,-0.031060352594660914,-0.026087409705641513,0.013516632118486275,-0.005961331419970539,0.01693998578765438,-0.019314930756021424,-0.04666766089240253,0.06703170102153483,0.019502292318369144,0.03497135724675096
VEGFB,0.02488112128583142,-0.05636622715822544,-0.059908816994465174,-0.02398490006023165,-0.09511627231581565,0.04745565999738552,0.04104750694636307,-0.032850328550098735,0.04771016565916418,-0.027646311824303816,0.02895724447411475,0.020070597466728443,0.015367775335097589,-0.01622521300395887
FARP2,0.032031712017546926,0.004729752588580846,0.04962356508514836,0.016110135008413098,-0.04745719251682397,0.0027823113771282514,-0.012957230393602082,0.08956295374838305,0.011198466306711546,0.013702984633046608,0.12105205346382113,0.02900489450363402,0.04187565203719012,-0.00436014782995271
BMP3,,,,,,0.020013500749855938,,0.05193319012602128,-0.011668985798387951,,,,,
IHH,,,,,,,,0.01866881495110533,,,,,,
LAMA2,-0.011781984218284467,-0.05555703859653856,-0.015021216205556083,-0.0013266354182804724,0.022692023098785024,0.10742635194013905,0.06887302007903726,0.016445995754946183,-0.004222850908592967,-0.004159344406841842,-0.03941308754141791,-0.01759182374682173,0.05399626282426073,0.05122924486135097
NRG1,,-0.004733408093178948,0.0076740949304160725,-0.022066553902082144,0.10618713581890526,0.03088091697409043,0.05395424747873316,-8.981550920913848e-05,-0.04433681200437043,-0.03355839577940968,,0.015459111717781901,0.02790308834996718,
SPINK1,,-0.04063563797993047,-0.0284084792918937,-0.02497616359327119,-0.027253918540254163,,,,,-0.01661501182676718,,-0.03519648644087324,-0.06564938612512164,
EFEMP2,0.006478201757610293,0.06453024526602141,0.034032383494246615,0.019021103586504745,-0.05556034935341813,0.021270665951101435,0.043704723103876304,0.008334705339831452,-0.04459980440429721,-0.031294446977826476,0.023802611959952046,-0.007275082783327151,0.03756672339696369,-0.005285854704501493
SELPLG,0.09820911870385933,0.011400484275592527,0.03794835375283946,0.03050877803717631,0.10854504845731432,-0.024353046934464818,0.03277484829823363,-0.010682993476268277,-0.032529267959880565,-0.008057326608911751,0.04750570664797481,0.031475946876565054,0.04711123604334383,-0.03889479234992095
GDF6,,-0.030310371647928536,-0.021188910302313103,-0.014135107937655706,,-0.03252961265513321,0.0523982770478383,,,,,,,
HLA-E,0.05812302413850943,0.0662955235919518,-0.009388966821505725,0.01507842454678559,-0.024483096135273053,-7.82341381044503e-05,0.06868696438056965,-0.01969648288352507,0.009754626412386209,-0.08305742445849137,0.04064816740330769,-0.005934642839309511,0.03399338105562292,0.012002154474615126
PTN,-0.007397969383767134,0.1075847920521622,0.05172431384000849,0.008302138935009798,-0.00043194287191577856,0.04928843206033843,0.04626535891582631,-0.012710918243950634,-0.029168195423563928,-0.07403484913334724,-0.05228530600549702,0.0705829403192148,0.025923561182543506,0.04474743806389731
CD274,-0.035567162412962976,-0.04794245311856722,-0.033612326884424365,0.013812431450176993,0.022388580362524647,0.0463969150087598,0.020299478452716947,-0.015640862527177616,-0.049883785718899475,0.012369183468299986,0.04092123321916656,-0.007094085730412815,0.07063195101993879,
FGF10,,,,,,,,-0.014731971317947703,,,,,,
CD14,-0.010425425281066755,-0.054121120851343955,-0.024480905378733004,-0.02347300164398283,-0.14763616666789758,-0.020170342025774377,0.10742310897051216,-0.027003955356084623,-0.01478380326859954,-0.10381136633727049,-0.03504689709387921,0.051440109556343636,-0.020782050403331954,-0.03826465416347873
SFTPD,,-0.03286044816827198,-0.020139968107982815,,0.2386586862508672,-0.036854916485369295,,-0.026648835581206884,,0.03460873658777004,0.01859030020969457,0.010116034494025615,0.10340944288108153,0.13019735945756433
SLIT1,0.04426282677572349,0.07859960199407184,0.024020229433696583,-0.011989767297779688,0.07509817564553581,0.05252187783011229,0.04068811576811636,0.013156812083787689,-0.030942435257790342,0.02261986168520895,0.07041832256154447,0.055074932095656864,-0.001484226614650613,0.02242776019096706
LPA,,,,,,-0.01630085926334967,,,,,,,,
CNTF,-0.023482322047947653,,,-0.009945693609357582,-0.015240277865002597,,0.1397750343508208,-0.013185841787768144,-0.0026433782650680912,-0.01929180178721548,-0.02621678101407512,,,-0.0539406869306537
BST1,0.019741557131850575,-0.002279126681999031,-0.02355314293745217,0.04143538969302062,-0.04733097286948173,0.029318280958248257,0.08935551961937674,0.02204336392806069,-0.024347628482758222,-0.02302564232857433,0.03663298252827472,0.025088851298555374,-0.0006902857026149644,-0.03378084057256843
AGTRAP,0.0685911918487345,0.093356888934945,-0.012080481458549126,0.015375649398535614,-0.03677987915621566,0.03971947066334709,0.092375691399469,-0.04435355322753963,0.009106030500936986,-0.03872343613456503,0.08216434911027382,0.0160815359179493,-0.0043920574223986035,-0.026770841534967622
LAMC1,-0.0541016639586266,0.09192926433370949,-0.0413525616326445,0.01769775468055931,-0.1126927840694033,0.027376630004912507,0.06331213341216785,0.022026311449463095,0.05645818806870806,-0.09954416366414563,-0.01993883014493471,-0.02007811426094244,0.05080154168018217,-0.05818683097366825
COL6A3,0.01541664099144297,0.01751832515496241,-0.010352033741683753,-0.013209290379876207,-0.024462475600758683,0.02508967337391573,0.0674264103143591,-0.036364276592963436,-0.0013495311488033992,-0.037867113364734604,0.05749414325401757,0.01149638974091258,0.046524322621163086,0.04740818336430734
FN1,-0.07542416781406347,-0.10068016490696825,-0.056430521302184594,0.030370256598568266,-0.13783764185948696,0.04942071398222516,0.036905148159627095,-0.0008917863916278808,-0.03177722644539054,-0.13409465104654325,-0.01884761336606552,-0.0709071720741398,0.05274492257287626,-0.02305390201852345
MIF,0.022383072412933636,-0.08617906248658459,-0.06001184391977903,-0.005495547568160239,-0.03121377015261149,0.020564226526240653,0.052251667795843865,0.032238651936441494,0.016598165870695996,0.03512223697986451,-0.013615051990977203,0.06030647689998306,-0.03560804256873947,0.0065096827451426725
JAG1,0.004586618990527917,0.08369770313872243,-0.02136201103573926,0.04323799286357627,-0.035288546339981186,0.031914686276854454,-0.009993214801647329,0.03492199939414907,0.05959476462421948,-0.12728357025221387,-0.006296259447791002,-0.10536954117476967,0.062389843594756425,0.005756616737157942
NID2,-0.052548015362139495,0.10619768487332389,-0.019018315059864323,0.0357176056626359,-0.04298643916375317,0.08034309442330512,0.034060362703505015,0.004310162155842894,0.05803087283336878,-0.04295553330072128,-0.007479731133687345,0.04840096115366186,0.07015222972678738,0.0798081806442725
EFNB1,-0.00553087037642073,0.04112721305699867,0.005191975623598718,-0.001326332600150762,-0.031734037218298754,0.023118922435686303,0.10070059197796717,0.05865851362552297,0.046395023123025354,0.010593709903324897,0.02005440290880944,0.06167408875706172,0.06733160524290707,0.07131036926132721
COL4A2,-0.06952528347322212,0.06492156274952189,-0.056936561418131394,0.00977882467729105,-0.07167955348961594,0.08466189523066646,0.0673412648150793,0.01855706343760299,-0.02632405577219677,-0.07945354573252777,-0.03801198825459661,-0.013918470939353859,0.11361475284125709,-0.09389097256837729
SPP1,0.01466811769841535,-0.1451077381161959,-0.030475971928266413,0.02469116046736347,-0.1598951523963149,0.042118969930375935,0.09212550452261334,0.0009722207191926002,0.0020522099239904065,-0.1113730605629681,0.00039302027367113166,-0.055565712424788215,-0.07728512313142875,0.14108852537650057
PODXL2,0.032774693648153747,0.06394100476338756,-0.026985666523374974,0.028706298237776852,0.015235650023264644,0.09229082409756938,0.09241316168384812,0.06564661647582713,0.06318370093035877,0.049070999722362195,-0.04801003948164369,0.10059187137581932,0.012828382370831667,-0.034502295401963166
IFNE,,,,,,,,-0.014731970168507302,,,,,,
FGF9,0.001086187372531793,0.05340220960776288,0.11018804616277193,-0.006150023988779746,0.15418051202480548,0.027368663678149482,-0.04143603715734098,-0.02898701619713167,-0.04803879991264103,0.1504616718548048,,0.02208215094704545,0.03633973699291086,-0.030678427292069616
ITIH2,-0.018961826945147323,-0.024035937669238852,0.04299469900334523,-0.013287830606159576,0.08925067839985447,-0.02592505913370379,0.01659690468108069,0.0787438346812852,-0.011708761457037122,-0.02703943925495644,0.041885744731317474,0.04616541713844555,0.048664646583501316,
ADAM10,0.019207273221062273,0.115494226291369,0.018689635809561702,0.040491623578810636,0.035785280240905125,-0.013254828770547495,-0.0029460837827384634,-0.023657851181754192,-0.04009382458152132,-0.04179793160540895,-0.06409498947142346,0.005164045799362033,-0.03134050658157587,0.13398613739111767
CFH,0.009073246515672206,0.03517225872376544,-0.04570803025099488,0.01341891626675739,0.012321242335170266,0.04692645266498137,0.06437769239363084,-0.04831401100318637,-0.032584732176584294,-0.0012188371205843255,-0.037520369076337226,0.028457531455486126,0.06155731156696487,0.055601607719736365
COL4A5,0.0401420216712523,0.10056724391302155,0.03162336078727871,-0.002060061793232217,-0.049556981290316396,0.06977908192215544,0.019366881174071208,-0.027360117483237637,0.010626591549730875,-0.07096824100685518,0.008353467910555306,0.06656004080991056,0.06316986007570835,0.08474765910575782
LTBP3,-0.000703677579544987,-0.0165741284272192,0.055516959730175564,-0.01986396511400232,-0.0435726105764838,0.014938560388550999,0.013762785924084213,0.009275543829026936,-0.021234283951710394,-0.033562772608866975,-0.028736408874479043,-0.011082582808573807,0.07670238376203752,0.03903287460924719
GNB3,0.06855091606675884,-0.06647145055482388,0.10083738091339921,-0.048488192928430075,0.004122365345998493,0.01811984929861505,0.003520747303442088,0.009446472461710063,0.04598263408586522,-0.030922133693154684,0.0054968729736725175,0.002749210906551181,0.042590133020536464,
COL6A2,-0.012335197955626933,-0.006828059554746723,-0.002571378208478222,-0.03909673937083994,0.00018184130066685027,-0.015074810156337225,0.050185906102383576,-0.024429772170405498,0.013290536861336704,0.02460888585853879,-0.017182144179638474,-0.008301503002530639,0.014237910019884475,0.007809425804812878
PLG,,,,,,,,,,-0.05166241738309087,,,,
GDF9,0.12257075667161957,-0.059577235223551024,-0.0026491964875149524,0.027525408599647697,0.04284052242931317,0.01236098190409255,0.03269755654475612,0.007989121547333541,,0.0009252063274287502,-0.010203006151210873,0.025195844543712688,0.04842728657369509,-0.05707059652544935
NCAM1,0.0696170070112987,0.013627172639507433,0.05039214363067764,0.03833045676145364,0.02257504074013331,0.012347344488438987,-0.10740842128444167,0.026036397180105444,0.11175286915190788,-0.025524132091091736,0.02148787708140757,-0.021342323070091575,-0.03440842921788757,0.12182916217310508
APOC2,0.02473615263511737,-0.032676919535995344,0.01714162710633202,0.07100351319109874,-0.014619250057011297,0.04381084389134903,0.016073108661003626,-0.04270587554269738,0.001526503995453043,-0.047925647984742706,0.029892687769544464,0.05820571136828836,0.01162020575094554,0.05855286559084704
BST2,0.01766584131864687,0.08267925885516693,0.061867203545098844,0.046453517300534486,-0.12296453439986592,0.043731468149259885,0.0758068042006509,-0.006876754668476219,-0.003168308313393351,-0.0888562611917221,-0.021044964527743442,0.04150584413920805,0.01586083176147356,0.015196509824482094
COL5A1,0.04533358187370044,-0.06426287913699893,-0.014868214708252501,-0.01526496453542594,-0.01539675452358607,0.07620912388669192,0.02618861897649024,0.023296293053427276,0.006671425571632866,-0.05389920169776457,-0.026739768400517755,-0.02975380164879287,0.09941570194537164,-0.04438565618929382
CALM3,0.025075465932029653,0.09692634879894178,0.07690246146703675,0.023551759656663042,0.16811009934314453,-0.023049583600215248,-0.04099955237220202,0.027649022861686166,0.018352384646212177,0.11631713055284089,-0.023791415309709622,-0.033050907017898846,-0.003277741372016572,0.012347677652293665
THBS2,-0.016031334262325794,0.028629577020536517,-0.009824972210855532,0.006741604103217767,-0.08681588167880389,0.07528653390720697,0.007609107196313303,0.01939720510144481,-0.0167185307829665,-0.12206620067841818,0.029886739870595213,-0.011208971118090024,0.08828388488300526,0.08400596398165253
SERPINE2,0.018333259320839256,0.036372048081108034,0.014909556105596264,-0.028116411485422325,-0.1129294129213215,-0.027585182480770937,0.012963573556029511,0.023489470604145433,0.04905546537790716,0.07945680478059162,0.03986322158872787,0.027196006487330126,0.03745172348239445,0.004578097128662353
EFNB2,-0.03892270640232878,0.04005599283286475,-0.014452265998415984,0.018462193754073077,0.023679566288573293,0.014890743132345272,0.027119565624547308,-0.027762213508541612,-0.014343013018388601,0.004005207991704393,-0.05400726059631886,0.04714920937022743,-0.009654023298266468,0.030894717704200398
PROK1,,,-0.02043061979591149,-0.012227101948419788,-0.01671575585167925,0.16793657975604048,,,,,-0.02621675542308307,,0.08031509258565281,
LACRT,,,,,,,,0.043247371823408536,,,,,,
MMP9,-0.020175404624239106,-0.03179018735959057,-0.010448526843562563,0.027887077621358745,-0.10433831035591026,0.04536252607549156,0.04534926819110374,,0.013663817134586921,-0.030668462373118294,-0.05974734338538863,-0.06700409451066529,0.011931690062850385,
DMP1,,,-0.014963455258131165,,,,,,,,,,-0.007912215003541357,
NPPA,0.036560571340854005,-0.03963179308103071,0.019866903730001034,0.0019867322436375482,0.10431623587165773,0.023737027716537316,0.09499617449376642,-0.017314327643321546,-0.027595163467247157,0.050549708839806314,0.03560817134234976,0.003316764194989112,-0.004600374132922281,
APOB,,,,,-0.022003781988548143,,0.028982368507832767,-0.01376706979478229,,,-0.028768447499836963,-0.020738238392938882,0.0016618143560798036,
C4B,,0.14131019750423515,,-0.016966710653274226,,,,,,0.017621265046049932,0.006328547449502454,-0.02296403596598042,,
NTNG2,0.015848143000219892,0.07121725821773513,-0.019677826720771598,0.05391469530812356,0.0563407106457493,-0.01956902507082271,0.030948200841847736,0.013923326806336084,-0.028581217244836137,0.049684216957536054,-0.013603730245490638,-0.04804607912384331,-0.03340746576215798,-0.006897903578423021
LAMA1,0.010879920431563475,-0.014077109532601582,0.03538924047280266,0.05116120603752128,0.043908673208987864,0.09169810360437303,0.06832294492593298,0.006103738402250153,0.04660250817080121,0.009659222369007335,-0.02845383129348078,-0.001442812640741505,0.10001949361970394,-0.026328248575161618
UCN,0.023956862953293263,-0.0028223763341182957,-0.018206537536392068,-0.02020911668305664,0.008273233517747603,0.05882973758367355,0.0005975261673626771,0.03756101270124224,-0.02179316129512538,-0.02006801227253398,-0.011381212753040092,0.11691431378579317,0.08418094558923314,0.010664402904162488
ARTN,,-0.039929239344134095,-0.0028939121996612365,-0.01687926599951114,-0.018077658729896116,-0.02672806023148496,-0.024986130045001775,,-0.03584830933323456,-0.019291803128886925,-0.009202470762011965,0.05308602994614593,-0.0234776782571905,
PDGFD,0.02546871620209682,0.1363407205007311,0.039250214995724855,0.004970257960203977,-0.026332673847212912,-0.01505935711849808,-0.012684127595502014,-0.006466126321594982,-0.017923901960102146,0.018364852419121995,0.039809555844992885,0.02557124145202557,0.0007373440828132314,0.09235401683363531
EDN1,0.024447936206492337,0.06881894991799088,-0.009186433527925445,0.010913554728836617,0.06824169281349404,0.03635472018624436,0.0072693235758041945,0.03546071369396478,-0.034150278370276614,-0.08299081072489449,-0.012748475077820318,0.06722107710957338,0.10995451711285388,0.042922837294178624
ARPC5,-0.024822283911970822,0.0004913415219259292,-0.07471856932305034,-0.008270455312846824,-0.04019845385464186,-0.012401521473437357,-0.0024692759673168195,-0.018430355545497677,-0.009737666734933184,-0.09407040241911185,0.013560211413128067,0.0010535762755018898,-0.024083604413561936,0.05373765225139373
GSTO1,0.021750127414169432,-0.04204915263940725,0.03835734183121155,0.051979104579293375,0.055261098136496344,-0.027485460403335587,-0.007109148045469153,-0.02353506505520469,0.022363145552622678,0.10894650212976471,0.0315575822984935,0.038130418620610465,-0.00372671263233813,0.06779987970986644
PROK2,,,,,,,,-0.022497896912566078,,,,-0.01890844820132891,,
SYK,0.059075320845854755,-0.02713345337156631,0.00020280498818571325,-0.006723480248430384,-0.020341140015708012,0.04125154905510307,0.05112688503513741,-0.0005217660514963936,-0.01754792555749436,-0.05469796695804112,0.007510301171149814,0.031758459098776434,0.010868830844076454,0.10957734350624333
CD40LG,,,,,,,,,,,,-0.004178643901945257,,
ST6GAL1,0.012342066626920497,0.030577070208496968,-0.0035951698814395195,0.028524051643908137,0.02004529479347966,0.04958585847584449,0.0024749062581854975,-0.02908017711852506,0.019669161010925182,0.007967252389161801,0.049542885753839194,0.027205686629281484,-0.0062482304314777455,0.11574105922431124
WNT3,-0.018028927433391188,0.01771563827566765,0.03790206376041203,0.012283234282432874,0.022701922923524333,0.04827554686496763,0.010701229034560165,0.002651566653080321,-0.009521915243078468,0.1544928977813772,0.011116069185141695,0.032970737382895014,0.05139980611689151,-0.045856385869156246
HSP90B1,0.0020914879366607394,-0.06198675841205986,0.0019374922581753239,0.017555470909674332,-0.1348831828235827,0.07191673943457226,0.0381784533302901,-0.01803122458107977,-0.025040457884246903,-0.12452042742245145,0.024156801994738363,-0.036143962947373307,-0.03162436770659177,0.058557509031199835
ZP3,0.06098161898251958,-0.05904004387584218,-0.02201533678184739,-0.019524962611299913,0.02470785391934448,-0.021679366902932855,0.10097240183677232,-0.013767071019997586,0.002953324234209711,-0.011088899476252214,0.07638854623190547,0.04864319709457907,0.0256125294443389,-0.0105734916281291
ANGPT4,,,-0.011705622033388811,,,,,,,,0.01819841395315913,,,
NRG2,0.05085346192577638,-0.028194347517347475,-0.011769817689565738,-0.008095424602696159,0.019366106246536847,0.03584504863729284,-0.04023974838982871,0.03792020393103712,0.03804336669750434,-0.04469095503935256,-0.05255101797360718,0.11557779292624273,0.039640778412513775,-0.020929478740847423
MELTF,0.07069001891844422,-0.0046073996906064296,0.0008079645684571618,-0.03881505983856964,-0.046639485015437604,0.0547370757269344,0.05204624720721152,-0.02329714061085495,-0.02158294442782367,0.030402970074900483,0.0493403301377567,0.07713762997265874,0.09199465264296867,0.06775599998725115
NLGN1,-0.03582925678268276,0.038539857827686194,-0.009735322072834278,-0.010797174124400432,0.00795272631139797,0.030324400762725884,0.03329970346127495,-0.0034741961429534426,-0.0692842583021171,0.03704946641404383,0.021593702452857973,0.043876552693005624,0.005855272508158483,0.01105008077568116
SLIT3,0.0917229349777116,0.07759963507931827,0.029670604927471856,-0.023292024623338566,0.15552312925037126,0.00025354107631876406,-0.05911715120662526,0.0021572494972351103,0.04007168275232442,0.02061110022321815,0.01788595899420373,0.015121161372712176,0.043387820075291496,0.016730846801191614
CCL8,,-0.005800395467033741,0.06442456429118523,0.022953003341755346,-0.048864925212949537,0.03952460118671035,-0.021511813972655138,-0.012423087883862486,0.008793347490971073,-0.018000602482744883,,0.0758992924464537,0.0749823776582264,0.011239528573450078
S100A4,0.048386813932940934,-0.028210967173831314,-0.01557417582410049,0.005382927970370277,-0.06180779447930098,-0.0017002315438084353,0.11595795073100888,-0.04154092462135652,0.02537426878899136,-0.026339689513507736,-0.04110896501812167,0.042417057453217555,-0.025536595737391057,0.05232691767600906
TNFSF13B,-0.0012499265058355676,-0.03717343283739175,-0.007998490062039548,0.020291622780574416,-0.02215814792279396,0.0023460747636022787,0.0867267315459825,-0.01367723256935908,-0.04585511988455779,0.01340304379928138,-0.02369787021146515,0.030112771122808083,0.09638613889574471,0.1324763082463466
HSPG2,-0.05618704681748386,0.1064924440683913,-0.0025732987175183797,-0.007522694247659338,-0.07939752312433959,0.0848364658162731,0.05373478187225028,0.0459647793568164,-0.009733699092944945,-0.058574922899623,-0.03948467863025159,0.035168006805952286,0.08868122493120001,0.04634212386719681
FAM3C,-0.03637675564594765,-0.014809340897371973,0.05780987315698028,-0.033366460583073,0.011938714302866506,0.016746249757767086,0.035602482695338625,0.01890720624391921,0.044663106161251374,0.043204830503252224,-0.053305879154519065,0.06197504334275279,0.02096153547497069,0.03456435314712065
FLT3LG,-0.03068643328404672,-0.027820163842741167,-0.012526223036872695,0.013337428674087276,0.0214897347029046,0.03515401967367116,0.0001607212798003115,0.012253780893908968,-0.013953465554694374,-0.02111835541342717,-0.019948037641488975,0.11830884878873747,0.0366833035836698,
A2M,0.07606210976478972,0.03368553840083994,-0.019576483514986007,0.005064471216741699,-0.02339933067844462,0.04948515759095296,-0.02075087148825248,0.010717247632568507,-0.002592173221716654,-0.02023496541537845,-0.046141248737968786,0.04071401171374083,0.09455264522873728,-0.04404590712173998
VCL,-0.0019965252803989747,0.04641065169816261,-0.05419799580602998,-0.028166131190803845,-0.03450530945568018,0.04909515325436521,-0.0016722126712309263,0.05722319647702053,0.03672473034857985,-0.10325246424188936,-0.02352397276133056,-0.01041274666976657,0.011799526879713291,0.04447747243913208
FGF2,0.03739722562491962,0.03167306039825164,-0.013812614311080476,0.03864014395149847,-0.011790146310630752,-0.009962670775999483,0.05276977939916851,-0.05500580489263298,0.017250581847062053,-0.06049978036987274,-0.00763556801391248,-0.013347673960685822,0.054497553635320974,0.008944404669620746
AGRP,0.108884853065729,,,-0.004762940216718464,-0.015240280424399778,-0.017034928651067097,,,-0.026803789669383404,,,,-0.023369270766821878,
CNTN3,,0.00041924887173332793,-0.013783045220135716,0.037183821110973465,0.12351777855715272,0.0059015835630942546,-0.008158625468673093,0.01709061754249818,-9.27759201496211e-05,0.12361563545761198,-0.014229959349182668,,-0.01719202737344954,0.1251188601611217
RNASE2,-0.003454086083660766,0.0017919643189586098,0.012337131867712486,-0.01694955066481821,-0.05397879044679931,0.005324995078497638,0.09838361358116969,-0.024925971645575837,0.009703704961929965,-0.009759893902767746,0.030516320224492265,0.05584073852839571,0.0409980309972864,0.006486805226303987
ADM2,,-0.028117902192716735,0.0034067327252892015,0.022258375989302713,,,,,,,,-0.021315114707815913,0.11514373082569303,
GAL,,0.13152299605619844,-0.04676915444182297,-0.023820248729084115,0.04143915963185117,0.007375778356298724,-0.025470506744926673,-0.022588773716441062,0.025019098380519824,-0.02546838596282265,,-0.02102854061317661,-0.019553212100896167,
IL36B,,,,,,,,,,,,,-0.03357923843999909,
CXCL6,,-0.03142614912137955,0.09612637393788419,,0.08222916338232215,,,-0.01613875229759867,-0.032973147755037825,,,-0.03851323918505168,0.09129334460225387,
PDGFC,0.03112085342954677,0.029276798265994625,0.015002238588385664,-0.01415738997479354,0.00920984543067766,0.0833555146865483,0.037295885390491286,0.030644967623843156,-0.05074447647655379,-0.05744572997096944,0.011137323093049907,-0.0014331115322803129,0.025413190123519603,-0.008152460487653933
COL8A2,0.08370668678066905,0.06940809153441678,0.008212378114672,-0.02480532344038994,-0.007669871534678017,0.044830309474417775,0.016044642918013788,0.0008584820676337042,-0.055026477173782146,-0.025091522894956298,0.053077906487874534,0.09024101849480794,0.09954433891070921,-0.05148805870257186
