,UKF248,ZH1019T1,ZH8811Abulk,ZH916T1,ZH916bulk
TSLP,-0.006306243306372516,,-0.024921663639681065,-0.004333034580754796,0.04937517468030844
OSM,-0.00319908708592334,0.0022854052772057687,0.01157425432808413,-0.013357297249536298,0.010249247650474115
PRND,0.013856025644904273,0.0709222931127082,,-0.019297143954109173,
SLPI,0.0038267116086464054,-0.002102846300389912,0.05158390094817348,0.008904532934353067,0.06031307318375222
AFDN,0.023417675958735427,0.02554969803485322,0.017547373902309527,-0.04115351592228978,-0.06388656978178887
KISS1,,,-0.021503888224656553,,
ULBP2,0.007391023198400947,-0.05642693220493238,0.06837669276905924,0.052068386964619094,0.048273487100540934
ICAM4,-0.011554149396957767,0.08688272424636798,,-0.017676090424668743,-0.02387622895394898
ANGPTL1,-0.025842311491305732,-0.03398873157966662,0.008537862645772833,0.03565891407019866,-0.02412958027483537
LTBP1,0.017934071533160376,0.0769180382262709,0.006048340681931621,0.030153866124444224,-0.030636690928364574
NTN4,-0.024103985896623756,-0.056057971364135914,0.03150676572892005,0.0641149140076024,-0.02431362053661042
APP,0.016739572293085,-0.16742051481952477,-0.0622309345144328,-0.006337612697516234,-0.0076174709677054
RIMS2,0.020313863475761654,,-0.0007006134975012423,0.003882878873723325,-0.033692418116556995
WNT7A,0.024904974920264028,-0.068674842959053,-0.053000484490071706,-0.014594487269719129,-0.02205507262449615
GAST,,,,-0.02031201951324731,-0.03322416338553236
GPI,-0.017344589027393668,-0.026077711262949714,-0.0008168804582520594,-0.052208226836622566,0.04839441056939995
IL1B,-0.021321877265901946,0.03752944793441612,-0.00043741537153309,0.02828063616427196,0.030816524826174897
SFTPA2,,,0.1513987256872136,,-0.020323499447587927
HAS2,-0.029209871678669935,-0.00982165938441028,-0.025418642709670137,-0.00572613884676276,-0.005887442383337285
IL11,-0.017512764767111944,0.05851521459758762,0.0135162869462816,0.16843902717946618,-0.050747174293446565
SEMA4B,-0.008504004547447664,-0.027029544782032077,0.020452272827294515,0.050088635689152644,-0.03047080437719701
FGF12,0.002415510843485043,-0.042465826534297854,-0.03711126265875222,0.016067945859852575,-0.09668479885217206
CP,-0.01341673651496108,-0.014759078853991655,-0.004072592638437204,0.05229920752383067,0.0067277126263822545
NLGN3,-0.001839900428029487,-0.009750791018454955,-0.0036385222236667734,-0.0038317000046920882,-0.036791769275609516
GZMB,0.0372230852473904,,-0.021938148077570014,0.06136421420290757,-0.032862218713441325
PROC,-0.02395388591737821,0.040224875689664485,0.0179747624432514,-0.029216941851996598,-0.030661284204878774
TNFSF11,-0.011893066735376451,,-0.014467022973148426,0.0020185721852531567,-0.021192130204624716
AGT,-0.0009399397908888053,-0.04993902049280356,0.03899719864582437,-0.015549855460032548,-0.09282079637420093
PTHLH,0.009107955646602809,-0.03754388035341215,0.021979795948704865,0.07121237357611239,0.0377348831640245
COL1A1,0.043185811381009714,-0.005672231855669057,-0.014803322263327312,-0.03160540891312229,-0.031177707455104824
LAMB2,0.03797813663920061,-0.04651579916551754,0.03253006929470313,0.06429496228641464,0.006768824236837938
DSC2,0.06033528353787691,0.0682359360885621,0.009223987652399814,0.03910518377454393,0.007867467611829725
WNT5B,0.017131857244170146,0.041732571366542716,0.013329650834342666,0.06771435321091596,0.019172433506858624
LEFTY1,-0.0014989203401135683,0.08166011726471607,0.1535530530776701,0.026445935100369085,-0.016754798758236628
FGL1,0.007987165303788485,,-0.021210056755529234,,0.01295117674535152
CXCL5,-0.019082967181195423,,-0.010739358608690854,0.024410183825568352,-0.004937167837447126
S100A1,-0.02984589858826235,-0.08398530933590534,-0.011174252601637708,0.060787723308497355,0.06252863785117377
C4BPA,,,,-0.014834670811713805,
NPTX1,-0.04855273808621762,-0.014421736779169327,-0.0030698748359216793,,-0.05936395960859892
TGS1,-0.0022376660192324044,0.009850249744265524,0.027895432206366113,0.06778382789616591,-0.024657521626173497
SST,0.011920245836163176,,0.047273453769533444,,-0.0056944769087980875
IL34,-0.004512136601296861,-0.009753676581443452,-0.006250797694129639,-0.012006050486036814,0.0036784115389322074
DHH,,,-0.04155305055134754,-0.021909073807349865,
XCL2,-0.013316774812907878,,,-0.015484672017834837,-0.024129563960627834
TF,-0.08830674823646194,0.04332721529982168,-0.04819156729853557,-0.041760815202314006,0.0019539361268978254
IL33,0.032122032766875364,-0.0009972775288190146,0.06989346833851878,0.0127766164374865,0.023075136686463025
RBP4,0.042413803982661424,,-0.026934592562364884,0.003282353668254918,-0.03944656647182489
CCL19,,,,0.0009023339504394589,-0.031067154008957674
CCL20,-0.01898064891343961,0.16547255055835253,-0.021821108921023437,0.017593465883532694,-0.01342451447675756
NAMPT,0.03401096390200532,0.05461104483576273,-0.024150192869068346,-0.013556185575326936,0.0452753356301294
