,MGH258,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
LHB,,,,,0.02460563163356722,,,,,,,,,,,,,,,,,
PPY,,,,,-0.016995160744089112,,,,-0.014054130439170845,,,0.07776449144977103,,,,,,-0.023174054821764902,,-0.02862104621031568,0.06593896362942092,
ALKAL2,0.0446928751055832,0.008835591343832133,-0.0035078577832182885,,0.02629547934353715,,0.0039024804367428175,-0.002354268403214152,-0.017939912159603406,0.05666606018972233,0.10173734228589029,0.005821711841839577,0.0022781068248252153,0.014501709064208671,,0.05651336123640988,-0.020694367366929558,-0.015591502876893027,,0.02945530353616606,-0.012292666903498173,0.01863409707855272
CSF1,-0.002994668337969264,-0.03408001206025818,0.0019499683242661491,0.03451605102087883,-0.017603765397666817,0.006320526912903245,0.06340317059077899,0.05749361636049413,-0.0016966216909793733,-0.04125141322039592,0.09425937805106131,0.1256117320323335,0.13358435155095835,-0.0032759858061827884,-0.04171553444688849,0.021977567191388103,0.005080428412301718,-0.01878794305118825,0.06907773092991723,0.0929699704273744,0.05092093282757256,0.2209991557648733
SEMA4C,0.03906253134833039,-0.011094749491723505,0.012397518168956578,0.02058550264874163,-0.0401451991783179,0.016608493031916888,-0.00547198071312771,0.020861736032927885,0.030035239959171744,0.012951156257025271,0.056771329114217374,0.06516683562157896,0.10571233782771274,0.024494937243432335,0.08434539555977338,0.05310660116536297,0.014173919813851622,-0.034472017771909544,-0.007994839693040033,0.08451767000177808,0.027743660645122594,0.07141007868984547
BMP8A,,,,,,,,,,,,,,,,,,,,-0.02397017747989428,,
ICAM2,0.015037384569151746,-0.05409679333685766,-0.03218019533277659,0.054431566924953746,-0.018731976264188606,-0.06198539736294364,0.0038940787836126453,-0.0164453525386359,-0.012879579420919593,0.024185960565255724,0.04568170592140411,0.053926355393961546,-0.03183805842354794,0.013359341449088433,-0.008026562225940633,0.0404465136761276,-0.07866382596147502,0.05815555763047984,-0.03121306297564795,0.02040888901278197,0.03600924134744054,0.02629310390051389
SYTL3,-0.031169714278417644,-0.02814497464040483,-0.0029425660117947546,-0.02100075760102419,0.05913502086420689,0.08484542471811243,0.05690990010610912,0.0393230088180781,0.0409476215357061,0.00621039343323621,0.0070883608393419156,-0.026619034001209695,-0.008928855494043543,0.009604749934734425,0.010919296642085264,0.011547090389956962,-0.05223531612409106,-0.02297625842739159,0.003562684892450923,0.0245234145675691,0.010259592041603887,
IL1A,-0.03497258649171242,0.08195444285714473,0.009168669135593615,0.041055776084114454,0.0574173853440662,0.057825562321956604,-0.0316879364521648,-0.03207907597881715,0.01865320543504542,-0.03952464299770339,0.03812016589826736,,0.03242416520859104,0.10251874854531118,0.054444875730877015,0.04007796302870827,0.0017481511009524511,0.07236721866069494,-0.03024591391003316,0.02622062134831345,0.1331285230067314,0.023107200244286228
HLA-G,,0.020074094056447722,,,-0.021337935509279808,,-0.017115112886873635,,,,,,,,-0.0799904568635721,,,0.05257790753860408,,,,
PGF,-0.11875240006836314,-0.07096847493985026,0.010538089136743147,0.06213332850121649,0.013205784539837723,0.005986465932121699,0.0569861698631024,-0.014349582275726826,0.0380514573742193,-0.025353317349616464,0.08857459071406501,0.059942622366036424,-0.02723521331306331,0.03703735208093729,-0.017250952978584738,0.17025562228808155,-0.11766372850539561,0.02518045551692879,-0.04449292669788943,0.02941442926761531,-0.0018597816188788993,0.009637833327665322
LGALS8,0.024580425738908562,-0.08198699618299898,-0.016960095705049333,-0.0031848640747099053,-0.00021323354805190947,-0.027071639934576064,-0.015335628975623714,0.006538975980680786,-0.016894460678443034,-0.0362784095667569,-0.04485670834090436,0.020277153773251518,-0.013851530454677576,-0.028174624601918986,0.05129917560122183,0.06609251023892296,0.020895936697194913,0.022401137166446664,-0.010684105866279247,0.016604111372633977,-0.028455323902972524,0.0037815231347206146
DKK3,-0.024053544368638536,0.1048562587344439,-0.03739090020238706,0.019023417716896848,0.0049239640965282735,-0.007064973235548452,-0.0982827067523754,-0.10665677845632347,0.00891147912451706,-0.03584142032994804,-0.14480289855795941,-0.013349349815764942,-0.14265095013874687,0.07625308463763261,-0.017330527654711082,0.007697775012373923,-0.06567485287749104,-0.010770131389062697,-0.035633108754308605,0.11459724156292553,-0.1202145642278767,-0.05269163062290932
COL16A1,-0.05079576060218724,0.15613771410672728,-0.009729906094377145,0.02048961981956894,-0.026846044194436095,0.04520529653217332,0.08232196091311413,0.03391629540306495,0.02564494255231176,0.02264793931777059,0.05168234521702061,0.11394833464990736,0.15283488768038503,0.05722427434530926,-0.024008693493483363,0.12447947495414098,-0.023056904524265467,0.04489427378387399,0.035959959895244274,0.14350236091631102,0.0999237351751451,0.06669764209424614
TPH1,0.09520997588913957,0.12516420537138134,,-0.02450531668910388,-0.007539608021823047,-0.009163864813749905,0.0436376753584178,-0.019963142117479137,-0.032504254600926666,,,,0.0025628817604722073,,-0.05233152064047328,,-0.06109374371432605,-0.02552999656983537,,-0.04274765685695244,0.08845524712837846,-0.013591853344040497
TNC,-0.08106421117096207,-0.011620636385363559,0.04900069578607503,0.065517817236161,0.07199115442022337,0.01737657061269085,0.050824960193763084,0.04617808310302134,-0.0437166504127477,-0.03974285554488112,0.16004970294577522,-0.10181182230521002,0.18340696900352885,0.03007902788620708,0.08046965724500074,0.09381347232597256,-0.09301823020922814,0.024369366690548868,-0.07486589848910469,-0.13437770206329736,-0.1144936273208778,0.0536190514141991
TNFSF9,-0.0177462472462031,-0.03628886933147692,0.010516651415031513,0.012026998918735916,-0.016013401790675504,0.004378990294924775,0.017891915080560126,-0.028458351924300473,-0.023522853565431868,-0.023420123413420698,0.059473193253301686,-0.04738573741504632,-0.010828434794891838,,0.07327283554563671,0.008876666017455992,0.0036404054411690884,-0.0022430111405653697,0.08103353170156168,-0.011821184926201838,-0.009349647939026918,0.051436046183217995
C4A,,,0.10051704839251925,,0.0171381590715322,,,,-0.016660466698642802,,-0.004637763857256211,0.021683121003563777,0.017138492392949994,,,,0.033496668042308816,-0.019273940712933355,0.0737318636281992,0.03745197099875992,,
CNTN2,0.27433853185968915,0.04021083300380831,0.05204504062320445,0.06278638504856938,1.9461119701974097e-05,-0.03674217775937006,0.08038314251130955,0.2047782283267543,0.07123459642078595,0.044158241359579575,0.2852926339086131,-0.019932279295107668,0.10508897202991686,-0.03004099401709059,0.0475882740374922,-0.08765104151703738,0.13740436307023277,-0.013322452688596722,0.19690294400585298,0.060622270944769324,-0.14952591177634827,0.2452292781030752
F7,,,,,,,-0.01575103644874036,-0.027553127666158462,,,,-0.027621574615488014,,,,,,-0.019072788623237972,,,0.02189712785641742,
LUM,-0.027416243288976988,0.02078128796408845,0.007967845791560393,0.01370143266010079,-0.03426655073757929,0.02805664212024139,-0.010801532878774263,-0.016959171931143466,0.009612895160847243,0.011508454048489778,-0.06193543778799003,0.013930747693731715,-0.03611706824981494,0.057855695413544184,-0.06555779952732574,0.14386561410429488,-0.13141294095835074,-0.019535402349452863,-0.05237068286309336,-0.08565125827993528,-0.10523551641608907,
IZUMO1,-0.044669928131343684,,,,,,,,,,,,,,,,,,,,,
BTC,,,0.030562960616811043,,-0.004631046920149491,0.05878472314465649,,,,-0.026815143368526195,-0.0028821375625279547,,,,0.018990749273785173,,-0.02205068598347177,-0.018457105672847127,,0.08901652544316768,0.010321753751184446,
APOC1,0.23030921691000317,-0.09290141327833633,-0.03508010052881025,0.08682615355117611,-0.015875278240585315,-0.02693691413458933,0.08934458566606172,0.07844333004750399,-0.022432199138182878,0.05689534201322725,0.2656869490604452,0.0958775025954198,0.020979995844835266,-0.04492346508891931,-0.018688377786527332,0.08782944887406594,-0.04407095352800207,0.031118823093607043,0.10491371580794956,0.11312793857816376,0.2295789442523185,0.18876181948351445
PKM,-0.017034084807185174,-0.011027480221387392,-0.00854260654835591,-0.01643853028688943,0.01087500925218535,0.029345669077362326,0.016177956980251505,-0.07123299782121979,-0.07250769591906309,0.009028302814941604,-0.19683562313200917,-0.14412747843499268,0.10639033970163563,0.04147301586700603,0.08088918110016399,0.11842279160337382,-0.015813780018428952,0.05724833125528394,-0.026328661787112618,-0.09569042176010913,-0.15941593257409084,-0.06072514572114198
TNF,,0.016197352250907213,0.028560558486866127,,0.06183413784343171,-0.021946182294399045,-0.008873667320685534,-0.004400138206391465,-0.03800966378173531,0.11810652631554261,0.05862505181518286,0.011774554846756373,-0.006776466499068504,-0.010901426723227414,0.0125429483332086,-0.0045999815299548755,,,,0.14125181810982884,0.0925608858802813,0.03893185286929462
GNAS,-0.17512254475511468,0.08741203584023806,-0.025875507573198585,-0.04835976321188529,-0.041664067459186355,-0.02767872543301143,-0.0856066013799697,-0.14837871719654747,0.005206804661511568,-0.020759998233703166,-0.24025099445331152,-0.08550885224788582,0.17043239974570157,0.0646100302482396,-0.057789115783670617,0.05081556711770118,-0.09962992752616437,0.02790309674505569,-0.1192310735255282,0.1330135138145036,0.012796188366745748,-0.13173043618592514
BMP8B,0.1082046580102616,0.06753437601580985,0.018300866694217658,-0.00583500323919256,-0.03814983767229356,0.013340861404905287,0.07811590451520196,-0.03107974778533549,0.015763417667993627,-0.013611197710473892,0.04116784129239088,-0.025920527686029125,0.05358598850155659,0.005272210974317453,0.042962819275268134,0.009425956703243078,-0.026414688757421204,-0.0369940822990756,0.1469968374872852,-0.037095079352379,-0.050385534862964314,0.033781430144336315
LIPH,,0.017015629047791355,,-0.017585009526298177,0.00566827974653531,,,,-0.013432890572544175,,,,,,,,,-0.005244681420191526,,0.04442196250118311,0.02540432023822867,
CCL28,,-0.037741338228833216,,,,,0.05410660191242425,,-0.020684441633262517,-0.016099172785031104,0.07378653597243326,,-0.04310889104409719,,,,0.056937127617034095,,,-0.01949767219353117,-0.029528495728565553,
PTPN11,-0.07227203150996801,-0.0743944520865985,0.03233812173321199,0.07161720373230929,0.019256305987588894,-0.05824498954930656,-0.013256301381162098,0.04865048816078849,0.050928134302845145,-0.03292436642355148,0.1492529587535932,0.002559421035803795,0.02965597118391159,0.03316473059332393,-0.033601377441193,-0.000889597560621799,0.001491791603027049,0.011881703346232859,0.06596807676928088,0.037221509276630454,-0.024270824923350195,0.05573772589598238
ADAM12,0.021239156100689285,0.17037349241049332,0.057473444218367004,0.07078501014397787,0.045676631476488774,-0.029313813102897653,0.04315580184862347,-0.04350226367237847,-0.0572240005792939,-0.015558849684585055,0.0586445782998521,0.09704129161359523,-0.00956432744238152,0.07825358135984446,-0.07256740048168389,0.1051299453457325,-0.08739937608364502,0.027935452229549466,-0.04984837258954036,-0.07001007899623976,-0.0062632350927505085,
EPO,,-0.013108573717839049,,,0.025199862155781853,-0.012154593491402877,,,0.024874755261583545,,,-0.02511460148776777,0.03956281447798508,,-0.034669485088030666,0.07545172803738018,,-0.018247548578672956,,0.019190611971857056,,
EDN3,0.06994055900602816,0.07541326257234539,-0.006295857359141394,-0.020743208059120256,-0.013555546046177553,-0.035416221787917104,0.028239561195689673,-0.0066181474674122075,-0.021783209984129824,-0.014347633151014158,-0.02576455044878258,,-0.05491971162617446,,,-0.0665707898691259,-0.025998756984592947,-0.013386499624924377,,0.02234925070113588,0.1182549768082551,-0.04949590098014816
CCL22,,,0.04226694012336251,,,,,,0.07313313549289528,,,,,,,,0.03238419955834945,-0.016011429512960498,0.024203911720437003,-0.03765769847790377,,
CCL2,0.1282800348748047,-0.015648041456921197,0.012166461634188773,-0.04936564092297883,-0.032549541139777746,0.0026661113836706,0.00728861606818278,-0.02277050425331927,0.02170404744614622,0.002606487736066061,0.16727448333288622,0.07774829603098797,0.0863435902113218,0.1286142460688056,0.009275019863960501,0.014203551989894316,-0.015264395153197715,0.0444865480438572,-0.07075045403454268,-0.12082642878810092,-0.016417990804243,0.14678871811813093
DSCAM,0.006261169400980903,0.07053624453724992,0.0027746412521512925,0.0182046423656424,-0.012295569671417915,-0.01692906271407642,0.04102442178233416,0.025669462006751766,0.027630213851516053,0.0014931713221625138,-0.04156187827412241,0.04960607998045268,0.09057617395872063,0.07293864286116725,-0.03821932008956464,0.0034807410388955256,0.06497521241362549,-0.024493234610501933,0.10866339327308315,0.0898796176889868,0.07464442607349611,0.07727656853981602
ANG,0.022940903590373346,-0.05598418638245107,0.06341059909981832,-0.026499121732741285,0.010381073974355778,0.03660808621853564,0.08191398761152953,-0.01395227451612249,-0.046387926593972006,-0.022058431604465537,0.0063572921827741895,-0.03286542009211568,0.07630916718156386,0.03583776422257363,0.08683538617837334,0.0633602966191112,-0.06476151088193913,0.019351878014380514,0.045452639151594955,0.11812359497111766,-0.020071107877620464,
FBLN2,-0.06155788550823607,0.006080470849500262,-0.04831461818792263,-0.024113134777048538,8.361265712578434e-05,-0.011801837795619264,-0.02561503663756999,-0.02634418847198832,0.01156536667589391,-0.0021573057758932186,0.005067290943181504,0.041806478206655596,-0.07236032548705369,0.016063408580724473,,-0.09505294463944565,-0.10104298668473341,0.0021670362681630094,-0.0740499374268586,0.0657468446314713,0.1587437611505681,-0.07145372324759101
VTN,,-0.03689324343494609,,0.004828127979855766,-0.0019350306433384543,-0.012253121295336485,-0.01813584288570837,-0.040763042257773385,-0.011106433942379684,-0.008097831592659675,,,-0.04516889803280601,-0.025883607434813282,-0.029899000679990597,,,0.03828074064597841,,0.010386320589331791,-0.02672412692465116,
VEGFA,-0.0017304029701420648,-0.13657284462026284,-0.00098365805668552,-0.018086221432943594,0.03199187145229497,-0.01595681888413228,0.092989195761389,-0.06138712167148265,-0.058174914490853595,-0.025130284479070418,-0.033429903969534845,-0.15479808219204913,0.13321682429461612,-0.008943288788947804,0.03484659564113148,0.11539104684512413,0.06292338598327761,0.019871351323540308,0.07650261647779191,-0.08541042497613176,0.027855853149323914,0.01376813644132252
F10,,,-0.01828064913098097,,,-0.03251996284490994,-0.007280353723176361,0.10641674235867883,-0.015410050940820434,0.04972138522792759,-0.028858819002365192,-6.835019536199178e-05,,0.02458725038937414,-0.021504966851961186,,-0.05026437365761428,-0.03160357767501254,-0.0032838797843346276,-0.005790771573578504,-0.0014135550302703324,
SERPINA1,0.131523726373079,-0.01291830326129342,-0.040784477980055474,0.02831103302592989,-0.019786334290467503,0.03375518885808188,0.02525937344955905,0.025162273994894437,-0.06439749286913865,0.017964310792188007,0.15817918869531586,0.10336033877830977,-0.0019425510146867052,-0.008867711455717063,0.012864441573916856,0.04494129795919128,0.054595076929160165,-0.028569465451591513,0.14788473468227287,-0.05363547550938856,0.05609863980240948,0.09489284999525376
VWF,-0.1478001583718466,0.06320156527927892,-0.033537188191811,0.05181170108652993,-0.02714902170654769,-0.05788188303507926,0.03291686654903431,0.02843344083274442,0.007297797174766075,-0.0004850625480791979,-0.0026431652722059525,0.08972220963407676,-0.032893360507461646,0.05467485398157584,-0.06516728136182556,0.046948081867217197,-0.17221761644634437,0.02766861329726607,-0.03154115805824793,-0.008859396390040434,-0.03387511781088683,0.02145124234917011
