,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF304,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
GNB3,0.023836526682222168,0.001088175069653187,0.026590464308488857,-0.015909484757617564,0.013935117807935311,0.0586240002575413,0.0007728175972904544,0.03389985152864699,0.004703411428798866,0.0827383109046707,0.06253878945500287,0.0320261756451223,0.024431368135190916,-0.0036984721648528826,0.06500803398908811,0.01691117363284454,
COL6A2,-0.026850269746738053,0.08554491904957733,-0.013135908228337755,-0.0036749748468321644,0.014354550900098972,0.06963095361343206,-0.011478965401159866,-0.06483169697094905,0.006399035276566857,0.10796836918718788,0.030861650061646803,-0.11655746112280828,0.04569014343349295,0.003077865303958802,-0.0374978493867864,-0.04006310160817317,-0.02979398363218189
GDF9,0.03209015049417672,0.03570736142511004,-0.004990381286180658,0.07769136425479181,0.05797921804960856,0.07188308372843834,0.004205389277383108,,0.005197128354562361,-0.032233239478108605,0.014769550677642053,0.02950401067616616,-0.0028285682865893365,0.006646586385037853,0.029573939996723513,0.054534932929325826,-0.041078077711082045
NCAM1,-0.04384075541421296,-0.012022492020797502,-0.03823250786090399,-0.002600845974836572,0.033445128158984073,-0.009331630167593597,-0.04109410653339887,0.04469189258811652,-0.07928599383725715,0.014354041273094517,-0.025407670112679463,0.0404332829240979,-0.03117074159974252,0.05020333919498399,0.008096333882455512,0.01170672933572961,0.10428772978466476
APOC2,0.024787561615156807,0.04076591453031909,0.015620675989830713,-0.006047140579976943,0.019849093848092792,0.000333206814504188,-0.008311394655146844,-0.052718190413244694,0.06627378068413263,-0.023990131016902675,0.07594919969994318,0.06036729407592787,0.05438303732686612,-0.016701757040322764,0.014434436005898938,0.04923590914387455,0.07405729593486625
BST2,0.006694337399409842,-0.049905656211848635,0.045432317802325047,-0.044173889772148554,-0.011966631798873823,0.13511095320217592,0.031976040025635345,-0.019162129537440575,-0.018372568215716156,0.12496517779241499,0.03771664173855406,0.030081898329089914,0.04016517367323425,0.011771376353953063,0.04168532744826127,0.009821104940237938,-0.03992478484317904
COL5A1,0.013076162915139931,0.02574638323354101,-0.02121758921155838,-0.017306481157165435,-0.011445199570949565,0.08641876743673217,0.019814603867687675,-0.061682970212175184,0.038576041241295565,0.04361950646208099,0.03346806485130904,-0.11561473227922249,0.03146922729768672,-0.013438473413631696,-0.028114525851037932,-0.018922912571984203,-0.031947754977261045
CALM3,0.034844983429256286,-0.008159365702903935,0.03284315193582897,-0.04111952479493123,0.06131240136036112,-0.06823670973199583,-0.06117297327990601,0.08111855484213266,-0.051459199433460945,-0.02996051540591458,0.0023772947624176796,0.1316912586488471,0.022765568587461076,0.05070534314093364,0.013873362780365097,-0.07200924537605065,-0.0017207244157863139
THBS2,-0.012839559606735237,-0.07852187155828183,0.010016469253369993,0.021756781765243823,0.009956093367056964,0.007446333879439935,-0.04167055603772353,0.04178158156314627,-0.002337731815763072,-0.042253401870801406,0.018767814485532126,-0.029071255758075617,0.003929101766459344,-0.03246175244835134,-0.016903941179201857,0.0508174552186874,0.04613885322197977
SERPINE2,0.006273047685128959,0.016624276754794703,-0.004284294211960192,-0.04478790215506657,0.0028039619054339862,-0.005463649918167413,-0.044687297182120646,0.06497313266396344,-0.0875609231121957,0.07367407698588885,0.01601457312968701,-0.10613716285584954,0.0624883701581221,0.057304784126202574,-0.019819999405804853,-0.10290510356136101,0.011127308699729206
EFNB2,-0.03736081443926393,0.0038468885790908245,0.030418988005072884,0.03800004289876141,0.053051016290235536,0.07974672678450985,-0.027548110481434882,0.003609060576318368,0.02368370984177827,0.020838955551997218,0.02655263206903106,-0.010443467293329078,0.014966079839701735,-0.07514445106225213,0.051292346454698205,0.018866772431965377,-0.026385281734957383
PROK1,-0.025903158333810718,-0.016573312726462872,0.015194158664554517,-0.011682805230660964,0.1361853931417579,,-0.0052479296555199674,,,,0.05391962490362741,-0.026265940083788193,-0.01660304796926921,-0.024858559503096834,,-0.02543302235706319,
MMP9,-0.021695578552109053,-0.012869015611121026,-0.01006981360325623,0.023580964915250312,-0.03550169287041399,0.016107386462295568,0.11937667247940169,-0.03305519637953408,0.0005917729479075466,0.009967179891192907,0.03287878412463525,-0.03074102638270001,0.01171977718364986,0.018311307543778875,-0.005246631070357514,-0.015097406354934275,
DMP1,0.012938986396687547,,,,,,,,,,,,,,,0.09606810198452741,
NPPA,-0.023619089225891426,0.019130663469583066,0.010942279090378702,-0.0016494648616677246,0.10359972699240541,-0.033037656529529814,0.04341791993087391,-0.021921274969872753,-0.03870304259812893,0.01928792712283731,0.0498936134939056,0.0956808956562388,-0.0706984015583818,0.039410311701088996,-0.024879371433051845,-0.03308899076149241,
APOB,,-0.013058957292770667,,,0.011501641789621063,-0.01911033873852488,-0.024407157372488313,,,0.21701355201502007,,,0.08968137269940653,,0.09082070187899774,-0.025433021957738347,
C4B,,0.0699922991371296,,-0.021329080178385564,,,0.053659414903945955,,,,,,-0.018439162094714176,-0.030687893499684097,-0.001031503906606677,,
NTNG2,0.006194437103606806,0.044611665455484686,-0.044060602038786895,0.015739187826792223,-0.0031366097604524504,0.03296006842729391,-0.02272854069521719,-0.006519271857394807,0.019866037987597812,0.01694338819353872,-0.025428228138515904,0.078708362366834,-0.008193906364642152,0.08418763000095483,0.08502808729803162,-0.02209543499894969,-0.03680966090069257
LAMA1,0.04541064670035039,-0.02565344742459416,0.023864150911233017,-0.042212263166824526,-0.006145336378328874,0.1314091050526438,0.0008559871370240249,0.009709725150686901,0.08126400340578954,0.02154535711549068,0.030184612653383798,0.02741580818259253,-0.013970092206079643,0.06381483459012863,0.07236545466121734,0.04144226891517013,-0.05559648424046669
UCN,-7.84020953586685e-05,-0.005408555270996741,0.04841184108195199,-0.012000738931833668,0.0035618104252945876,-0.032014937503070925,-0.01123841387497863,-0.00283453214322381,-0.07510452212183814,-0.04665763400864255,0.02355988038271964,-0.024602748125557895,0.0069814330861891725,0.038824113812538294,0.07580944599501274,-0.04919560547067202,0.14097701948710625
ARTN,0.0714442617244403,,-0.040816404151239924,0.07259104673140378,0.00293623593496095,-0.028949311291334465,-0.006412352321113117,-0.02847747747650087,-0.03354638093135701,0.1124282625522219,0.020605668980797638,-0.04138242924724721,-0.022974085129285848,0.10901538628427702,-0.011914527783003828,-0.036677943493900814,
PDGFD,0.008442530715861063,0.05830241009482542,0.014977134125760943,0.026596596973440082,0.015930267652822783,0.0006264260670603361,-0.03794864941696292,-0.026716051056645266,0.026172592602485587,0.056826478119590726,0.044121649205447595,0.1326801398616157,0.06990351611760898,-0.007506233472805762,0.12429697299974973,0.10178133101717479,0.1675073575794873
EDN1,0.013426627720667174,-0.001145434906754589,-0.043598427479960414,-0.040160895152466715,-0.004772834002285514,0.08661259557776427,0.08984606519970414,-0.022729898383330473,-0.049793585765666525,0.07126788482834222,-0.01771979305327164,0.04329120529266688,0.09902741980436608,-0.03327540198717906,0.04989153372128835,-0.04024972916677069,0.11518034228347616
ARPC5,0.015355347890248387,0.08877898271889872,0.003437982407532097,0.03385852545062637,0.04456880994594817,0.03516089159388445,-0.03571915471356528,-0.07904355125707002,0.02036551473485195,-0.04953605208268361,0.023466273995743064,-0.023664777199579004,-0.04284949799611203,0.026496055126437542,0.06383899243860038,-0.012730924605953793,0.12366459199823676
GSTO1,0.024642242363998246,-0.004852830946973159,-0.010791586168346523,-0.006181150940076355,0.022482351940591925,-0.0792293593187969,-0.06994429288615621,-0.03081319716957159,0.007109965550196166,-0.03480197986920239,0.006362479087410628,-0.021065308256481265,0.0019805019820527806,-0.0045834746792008585,0.02751558272799845,0.036544070520489996,-0.01495551002162793
PROK2,,,,,,,,,,,-0.019555769048012595,-0.011773732862335224,,,-0.017194817728241427,,
SYK,-0.04140771373887159,-0.024944677522584124,-0.05584008254492979,-0.05179119267577147,0.029135213707914956,0.052780138764747124,0.024363833702219492,-0.021856828969499753,0.09413172468678095,0.053995216522716404,-0.018633313312748614,-0.04374923342198033,0.030597848545707542,-0.013279055039169112,0.04891196645972458,-0.06940432098828211,0.03994569644619086
CD40LG,,,,,,,,,,,,,,,-0.020394493021235464,,
ST6GAL1,0.03299932492850098,0.05997049553166245,-0.002286783558421124,0.040460019329655705,0.007062204950092645,0.051177870458803246,-0.007667152734941133,-0.021931075134326364,0.05966994923669697,-0.04516390687635374,0.0056306049290409145,0.10830731936543332,0.02067616766880444,-0.007112429569235564,0.042553288717601306,-0.02964305767335117,-0.07117155985542219
WNT3,-0.005884473626852577,0.004217370600634481,-0.02068314057600125,0.03526671723183212,0.06932469356693916,-0.04572968358027454,-0.03813502309170896,-0.007086837370021941,-0.000851351493579085,0.10836262430344502,0.054920157290936945,0.019487682146093397,0.05853845881461928,-0.0043542324669484265,0.018446944409756628,-0.04740545597273218,-0.05603054283223649
HSP90B1,0.011866894495571805,0.02226867976309815,-0.0008562062883017851,0.057554253910091925,-0.07921424788326228,0.035828144455541784,-0.003555833246982073,0.049476842263044045,-0.07202581041196586,0.05345244221918368,-0.027749284452886318,-0.11117579814451468,-0.09137486204657481,0.04649134430989571,-0.06811007175657266,-0.061358040407836226,-0.08864900897412024
ZP3,-0.02074960972739367,-0.028387454649485437,0.07394087064745333,0.07035171221984393,0.0010061630521500547,0.12744731952927482,-0.021121947144078262,-0.025391580139534218,0.0676753459784736,0.09540405293323219,0.00029431097889389595,0.01749586751503528,-0.027143764490556388,0.04598701686439437,0.04244127526974368,-0.006064685101923646,0.033966191182391865
ANGPT4,-0.020817849745282637,0.016374996186081677,,,,,,,,,,,-0.022974084101608224,,,,
NRG2,-0.013155294236527294,-0.002560277019374863,-0.02715112579920402,0.040078254312766556,0.025841685238925747,-0.03828483356769396,-0.04480596908461035,-0.03218449883246864,-0.057386086339432464,0.03317229990014429,0.013219316919204983,0.045994186688330246,0.01155837052998489,-0.0031140233755681704,0.06726330972752048,0.011482935330932845,0.15344998487009695
MELTF,0.07791435331983745,0.08667542819745894,-0.05742113509873504,0.011944609744999333,0.04950016452519196,0.04214501724811258,-0.0035756602119029635,0.005643775511270132,0.12229232134393332,0.029581217259835518,0.08460099437875658,0.03975482907557607,0.023345612334381406,-0.010014145854604231,0.04911604875098849,0.05722425335245506,-0.038994550676492185
NLGN1,0.056511233293046616,-0.001986900143216359,-0.10913430303723885,-0.015828794171450392,-0.02133710555401817,0.043038861766036184,-0.010433733904811268,0.06612416007224325,-0.03311632807136454,0.05023778159529978,-0.018072508780599364,0.08329347345383929,0.006667273564517508,0.03589939503248679,0.02475438370609821,0.050653863752563255,0.03794133072668971
SLIT3,0.04147885894232054,-0.0017972453597348706,0.07178145261703474,0.06051173130691124,0.03845698995566225,-0.012906012343460447,0.00040346353176321485,-0.014625583823353628,-0.044188894862662316,-0.04613771369992437,0.024845136560946335,0.03550920518410894,0.042328404547009396,0.015333444954888297,0.024057034450630482,-0.028859617140475764,-0.05858700032742232
CCL8,-0.034482309546969986,-0.011875782654465457,-0.030342451706744995,0.0895559675698197,-0.04788010480203721,0.037097994876065486,0.04857030399475076,-0.04390966510302762,0.033609954107181164,-0.024551875588565943,-0.0060554484736081195,-0.035748318630412904,,-0.009080458222637321,0.03346742726922475,-0.016382481076459832,0.1861360747864112
S100A4,-0.04535696067976883,0.05179491911851284,-0.04487484816744325,0.06279555074720676,-0.05620475007074787,0.11022466968229265,0.029210177605305497,-0.06511578666301646,0.1305923667556267,0.06899244939724497,0.026543551104759602,0.019720911689221746,0.03805411731284332,-0.04541994517324694,0.015048167052150828,-0.007860930228173066,0.06638423296687958
TNFSF13B,-0.056735481239952104,-0.019480834936050635,0.05109328255448651,0.06682926476665808,-0.031855506797142705,0.06450152466105472,0.004414117757482867,-0.03580079585722182,-0.10800124926869592,0.04095136027843518,0.023431384179053747,0.05938953580910398,-0.005036232306409775,0.008445475916141422,0.02428834403093552,-0.037008077429202035,0.04734135734368926
HSPG2,-0.00872699307596502,-0.016398126349834678,-0.08588783372824332,-0.03190275667215615,-0.024771399539036586,0.098930203470847,-0.019135592463549247,-0.05727327241967268,-0.02593053661815117,0.062134326040264316,0.037339584402968806,-0.07154421119106755,0.04440673748724081,-0.07399097836475099,0.006230155068897659,-0.0289785954645106,-0.05064767753000905
FAM3C,0.01579179715220405,-0.0429453355802691,-0.040157120603759464,0.018024685755012097,0.014403815968365047,0.12746686682577651,0.03772572895001555,0.06187522235711714,0.04579267748779406,0.00842789429541788,0.06559303867506644,0.0496494455532499,0.06619323830836531,0.05346702470712796,0.09855177122251407,0.04229737097337551,-0.0014595973215903182
FLT3LG,0.0763472182423817,-0.04140189809913798,0.04029938881922009,-0.04258761195209001,-0.0019079415967621675,0.06634189023624458,0.047539667644743856,0.03737414261709862,0.12092584207780509,0.05828190600421359,0.01955190856825454,-0.020348415567483305,-0.0034187764206643255,0.13418501550818576,0.04851279209544163,0.01886769013789978,
A2M,-0.049354125475510234,0.06449837560225051,0.02327446848574773,-0.049588200599858946,-0.022496979483160436,0.06569493399207302,-0.024665770220533702,-0.03110473694296539,0.018698605011007143,-0.04030358176172757,0.06619606764902494,-0.029257271743158373,0.11352444652357412,-0.08450962908134964,0.10184669528291125,0.015705832430140322,-0.05220518628724655
VCL,0.0062963635207418,-0.022941062809303005,0.056439685061498795,-0.03927427983641512,0.005801491087262859,0.058554337130362906,0.027956504948194197,-0.09551681677198193,0.01844512456777783,0.04365065489529418,-0.009900996696521771,-0.03425316785273626,0.0446302882399153,-0.032656217150485084,-0.008394231309779305,-0.03109819719975845,-0.0020103755571788695
FGF2,-0.005346808537766746,0.019602176587158085,-0.008207391179513274,0.03521028674043557,-0.036946864630431134,0.08282545119999853,-0.0006958849621826662,-0.006162713730964689,0.021871788559596702,-0.016778646672580406,0.00052725992056974,-0.028819251878024105,0.06442710708142153,-0.024723309990229238,0.05527169329224022,-0.02702527062091686,-0.14905987379164243
AGRP,,,,0.12545642598901915,-0.014933128839401566,,-0.014262694545628037,0.028233040448755558,-0.03710851533214188,-0.041378401514312574,-0.023187528487516443,-0.020396776110167977,,0.033117716254070464,,0.06078391448624572,
CNTN3,-0.01292603228749393,-0.01343112275475329,,-0.029944754766240388,0.02441888563191427,-0.033914458397546,-0.028472090085702534,0.04648251931566884,0.09881668148191051,,-0.010200381377347311,0.14448856225283124,-0.0260337451679976,0.0010630491574274224,,-0.05511054302511166,-0.036986101380355234
RNASE2,-0.01859108996071466,-0.039228361903410155,0.05083983020572451,0.018964350769346643,-0.014453206654558506,0.0850459835348613,0.03869895266736792,-0.0567853894805505,0.08440935999704002,0.004680352218603551,0.050366874374832095,0.03811060121272353,-0.020445025479808213,-0.03407470363115192,0.09796633120216393,0.02118449343679585,-0.049709164544804375
ADM2,0.08846210513715629,-0.007517927341079863,,-0.004179715729786385,,,,,-0.03427760727404642,,,,,-0.020949915896180518,-0.01938337341885591,-0.020318492198820055,
