,MGH258,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881inf,ZH916T1,ZH916inf
HSPA4,0.05315353302744836,0.001871387045808236,0.0059314976967390146,-5.995349027144474e-05,0.022091786126323457,0.059219332426969064,0.029167624882369535,0.04315098621842998,-0.016961485052774523,0.07350317775181535,0.015413930542676977,-0.12708329204233457,-0.09195036456945647,0.07179399977568578,-0.044127306933060106,0.0982977856519887,0.06496312106743393,-0.0014610715640839289
LMAN1,-0.03678953020847452,-0.00017099376427310637,-0.03573236526899298,0.095483619753281,-0.07267693133269713,0.26792182986490437,0.01687944417980526,-0.03170871197056071,-0.020085311764630607,-0.02056770724160709,-0.023369907911574717,0.07952536906094217,0.019860629351218413,-0.019997232072366165,-0.08808089309761868,0.0808073530304229,0.010141844404795644,0.01692119514639126
LYPD3,,-0.022280166709328048,0.006419418418984808,-0.0298358314763009,-0.004540139249194542,0.08529990419710956,-0.005729255872845944,-0.02235261280712745,-0.02972482606230441,,0.01943164148833936,0.056479446218095225,0.04516250666650031,0.04013392103366032,,,0.015237798142861171,
APOE,0.14720612419412282,0.016052218012192095,0.08921304165112268,-0.0974247070458018,-0.05715772486977428,0.22669261873901378,0.06759177528565452,0.02071488997297666,0.026650387650519403,0.07348770891419965,0.057615241018446395,0.06019075015067634,-0.00547369814449793,0.11420249976777365,-0.05211741250718698,0.18525135998832085,0.05154618153108074,0.06881239189947931
SOSTDC1,0.00460958672017247,0.011499030831372742,,,-0.02117523271386877,-0.02059331048235787,0.036247455866098406,-0.00786698626393731,0.026858853547740827,0.03700969490924036,,,,,,,-0.02730385895842315,-0.046565513196958945
ANXA1,0.1451094119649577,-0.007625088773940593,0.016840929886778624,0.08035594110361303,-0.06486842078876406,0.2982431691754655,-0.018361917326844245,0.011685148683380425,-0.005537881293231657,0.010375213430080025,0.06665509943566819,-0.04545077003934272,0.06264383865268493,0.11479461963390408,-0.03553656669924478,0.07497099682763507,0.04756071083724158,0.005513096244180421
WNT2B,-0.012250732360552644,0.022705011142667538,-0.005022639455182156,-0.005872947876101612,0.04030769695365154,0.14064518058808195,0.03245460934378607,-0.04196129298631907,0.060428470957094596,-0.010637048415074252,0.024832856225636135,0.01088769766363275,0.14993352653632158,0.05069355005520737,-0.018835911209043908,0.0872374097142906,0.012785341967370294,-0.04473695672794378
AMH,,-0.027206353564078793,0.014332405169178834,0.05041022108490562,-0.022836229240981304,0.090242755112752,-0.020121879361561602,-0.029028951186520296,,0.0431775927616409,,,0.05259605158699748,0.09905974405544204,-0.028997478148039026,,0.03046139489048561,
GDF10,,-0.016903498789662914,-0.04833036689351636,,-0.003918904063242253,0.008886680514399642,-0.018799433573962875,-0.009176178833400673,0.04168523909090595,0.04111249435053457,0.03313771300193607,0.09335237361997117,-0.06892091590920153,,-0.004931498513805508,-0.011506570161217143,-0.04325945000671833,-0.061270480992910485
EFNB3,-0.035985656285885924,-0.020518439765574364,-0.02981456832259532,-0.04801683930736986,0.026283663186522224,-0.1616951207240489,-0.04370463772237943,-0.009033972472286092,0.008997132057815592,0.04394136979514245,0.11953810065039797,-0.027298999971992775,0.11806997220345168,0.15234627710832385,-0.04994229315769233,0.03306905578076339,0.015153744478375452,0.006936593297270755
LTB,0.008806228498044685,0.018796871019640858,0.008705211826952528,0.06500654688057589,-0.030081549850719487,-0.04697800862243208,-0.02428841134628498,-0.028011307199724698,0.06836521330898947,-0.026074952717276292,0.20405143899177744,-0.016167675566169493,0.021835036018475265,0.05934987102377939,-0.0587210379577834,,0.13064717234389808,-0.05458535347944052
ANGPT2,-0.040066845995081736,0.06226802635129893,-0.01910423747507617,-0.024950558882779982,0.013748764596192004,0.34748532071405114,0.018911382682333538,-0.019523360579578646,0.026239921882711823,0.08374198449579673,0.059201914964116316,0.02872991333966298,0.05387747291991457,0.1380647491867482,-0.08557326647430488,0.006691450405390481,0.048752170963087545,-0.04291317003598345
NRTN,,,,,,,,,,,,,,-0.039808125716448574,-0.012495788984319649,,,-0.042830108559124024
ADAM17,0.023818784678735556,0.029457774152127428,0.049190477842618936,-0.003978733443303108,-0.0939624113735615,0.18070988047328904,0.04886826944585867,0.017332285486440696,0.0030334250834565153,0.03967722290999947,0.09418666197162576,-0.01938775653374518,0.06699966180687693,0.09080124769214094,0.0354536664274024,0.02880969302435827,0.04745270388339401,-0.06675039389652812
LRPAP1,-0.09944959894837364,0.010719744569149574,0.012017494368210193,-0.0156603586581868,0.004017518234961892,0.1813242724031878,0.019547434803298357,-0.031023196711374733,0.06186754506117527,-0.05249215183627489,0.016870906172871816,0.04400522559171189,0.047559547268019566,0.10271260406826802,-0.07055753689641432,0.0749634297790695,0.00040126720433842673,2.1857718794513877e-05
NID1,-0.11217845254044655,0.02754633278470097,-0.001707240985365252,-0.027365299327921234,0.015281386794554772,0.3745559597497764,-0.010277525587912218,0.029639099038357777,-0.007660068816691403,0.10071335438306041,0.03581993611269684,0.03216005858566868,-0.07691308183659348,0.13314383113712538,-0.12640607555159486,0.06937125931448518,0.054643784001605425,0.07446523947995529
MST1,-0.0022096105141223635,-0.0012725941644306283,0.03557821228606692,0.01420993534804556,-0.02938349126720608,0.2623234250409444,0.001638009094336659,-0.03307504701172879,0.07550703912296094,-0.014458592860448182,0.026524959940479712,0.005752011439576908,0.11454105426121025,0.03257280863521914,-0.08725103514171688,-0.0023846110700600468,0.01332191643713002,0.12410503805199098
IL13,,,,,,0.07635227252410222,,,,0.06345464927947156,,0.09842364112655484,,,,,,
DCN,-0.09909114311795776,-0.012371169135081619,-0.05598168073094097,-0.029235551874539405,0.049117722595707285,0.19313543502394503,0.052283091406501545,-0.05327372574577502,0.06044765896303168,0.06787665556820072,-0.01015032988384552,0.0347068699121141,0.027430481176183717,0.10464998954910557,-0.13219990586238775,0.0274920629159625,0.02391655642701823,-0.03231873513724538
IGFL2,,,,,,,-0.016548260776914556,,,,,,,,,,0.017287061043298652,0.043789510001517575
COL7A1,0.005931068711811272,0.0066461164895174766,0.06579135895399485,-0.032844138662153265,-0.0637871125523689,0.1755813740678772,0.029815204759796477,-0.002570668604704007,-0.0042883662821818075,-0.018288580038958696,0.08498474386325902,0.025378996873791675,-0.01139980420274186,0.04489739511082463,-0.04875536202373687,0.05948698560853419,0.04732969333703847,-0.08657972732082082
CALR,-0.10578641363175148,0.04848120632921626,-0.04474267502913278,-0.02846294868815506,-0.08372592232574237,0.3447342739654657,-0.03760468545275871,-0.020257671485702438,-0.030244116253002634,0.0023724635317349564,-0.02161815744235389,-0.06888243905736888,-0.02759088525218756,0.0037287577822333225,-0.07705905630415583,-0.04399889223198602,0.032101143514229005,0.054448548931704026
PIGA,0.023845345035074815,0.0352958072193697,-0.035651999614291545,0.05022025015526322,-0.06806064076868329,0.0973688959544524,-0.017954934538817385,-0.06421155354437236,0.046908401648492956,0.015481609958674585,0.11500200554511195,0.03687043598217827,0.023244709962223265,-0.059469772598161226,-0.01380338399358924,0.023703206111030307,0.008968140138404012,0.008963056004422125
CD200,-0.05052089669059535,-0.05066210163994154,-0.0017500882622931624,0.04410546305674008,0.05213255681409629,-0.21304271490423923,0.04130146804480602,0.015381190062805436,0.04873746202442565,0.011458100637532026,0.1374288241602639,-0.07712390296186901,0.04914561022275545,0.1951571648216297,0.037021019779727674,0.022590264959689903,0.03579850236081037,-0.07381227457978783
GRP,,0.05107465074233774,0.023179589141522905,,-0.019466716182278965,,-0.025693177263057376,-0.01071700733424923,-0.027320129234416228,0.039287303581698504,0.0672548611673343,,,,0.031728768227395655,,0.0865961144395675,
CDH1,-0.04987032399734487,-0.011249815095126795,0.044995739137105875,0.04207020265798493,-0.027523883033537967,0.1906800833822515,-0.042015863989642355,,-0.045377389533197955,0.01902119107588193,-0.059871260457081486,-0.001566010057627055,-0.020335405630120616,0.021346120638492377,-0.028584446787042885,0.013782453706601824,0.005706011846091759,0.010686636519763773
LPL,-0.0556146960830342,0.00966168049148991,-0.03380570303948621,-0.058796741485930025,-0.0599105183243459,0.3787130120768247,-0.030320360048888374,0.06851559573251761,-0.005202605004672197,0.03721469124035273,0.1154930443240264,-0.008040206606983414,-0.008056147791225408,0.2273021089410093,-0.0953447237941262,0.05275977412178878,-0.014414980539169493,0.032848476576441875
SEMA5A,-0.11236734123539474,-0.017843512990225935,0.0866196485794526,0.007122422867851769,-0.057175422273094946,0.3313633093822419,-0.030283383421962178,-0.011215344859322442,-0.05384025313406041,0.04170442123709637,-0.038696677090051486,0.021631208119617013,0.08213741919718758,0.1576163914545779,-0.06675089844079132,0.008598817995371823,-0.012605723162916829,-0.027890648477029257
SEMA7A,0.08039458230267674,0.011276095271218228,0.10283294859300625,0.0008798299603299601,-0.01213187270237964,0.04109640109860602,-0.04875136220957751,0.02918778649569787,-0.03334018992609733,-0.0031263168314873448,0.08744072383529802,-0.02756348021075802,0.019911364500983464,-0.01690867956955247,-0.011708059958789343,0.12512826174332922,0.02273279089153367,0.01567343514480517
SEMA4G,-0.03992209493580011,0.06267430067594618,0.06733690511033871,0.003539485185553958,-0.05225772290087161,0.09611106861857557,0.004975324983768709,0.11419345868528659,-0.011920411689160651,-0.038830985555288355,0.005453233262748172,-0.03184490421828878,-0.016837282545392122,-0.05864293171550194,-0.03430936220861985,-0.01409365285810754,0.06385810477446463,0.028925731845504166
SEMA3B,0.12897300250375462,-0.03716458577973739,0.06669629360230825,-0.06441155410455247,-0.0905227667236307,0.0642388716461885,0.03768232787247138,0.07547791656577493,0.013988742527543205,0.01749832287367859,-0.011309451797369224,0.013939221660765194,0.001489525184538036,-0.008981083942581795,0.12558091817561332,0.19747954081289343,0.03409768569720736,0.00021384253777471409
RPH3A,-0.1830153428802702,0.05203293427525711,-0.03252712890533988,-0.023326046068582518,0.04446666990481373,-0.21323131247561022,0.004290535265955472,0.014993289418157975,-0.00011421354157756506,0.06475402563655643,-0.0210074799067263,0.010397517418352152,,0.11502913848306302,0.09648474814462166,-0.015315260165124968,-0.007275348582105051,0.01158411075958691
JAG2,-0.006384055446372797,0.01622144125138708,0.05388169995151035,-0.018408409305650558,0.10079980258711316,0.006992897759350666,-0.023091228615647576,0.014147292745695414,-0.017939033873091564,-0.043542959744888594,0.034243659018877534,-0.006861163985098617,0.12385553229253267,0.09765241231899346,-0.055706094896936946,0.021207037245035455,0.030078517200394145,0.0531386703326939
CGN,0.04315041532840277,0.006181086448423575,0.03225831220148668,0.03381402247570903,-0.015145743085452622,0.15413505949810546,0.00843689601176105,-0.0005828107536537629,0.04435420072903015,-0.014385780683531225,0.055356600755199395,0.015416902411410636,0.004509568018332212,0.04785198899642851,0.03666860097554918,-0.015394846610381822,-0.008889300443883141,-0.04936532592389866
GDF15,-0.07652811863616826,0.04074381237389942,0.03173454275339366,0.10118244310612312,-0.02984124960638679,0.25831168042591884,-0.07477165797720918,,-0.04836106813367467,-0.024186866556273365,0.05742207184859441,-0.03884672501199517,0.13264036251101996,0.04009721564032624,-0.059356150291840895,0.0862328621388473,0.05652778482826063,
SEMA4F,-0.04949525100803474,0.044104822809100254,-0.005353838894606694,0.07368997323472926,-0.020577473225047088,-0.2458800213531505,-0.03499081468704673,-0.02814865808506591,-0.026848615855214433,-0.007328503162418504,0.0027524097414507657,0.0242247648398514,-0.011560834043844583,0.1452110527581444,-0.008195304274492035,-0.08120999186681448,0.04804142445209847,0.03377769815663197
NXPH1,0.008368498419231636,0.02739802557074691,0.022329923222316667,-0.0003654722852083398,-0.024613837986018145,0.18444998232857643,-0.043237521329824356,0.004027347911205123,0.023645642868990034,0.006245505118898819,0.07105269014166159,0.026380921891824692,-0.004180729916985905,0.12689181231808583,-0.06640735437668048,0.08585051598307637,-0.00033743707676523615,-0.10305258714947015
ARF1,-0.08461887306327165,-0.035506168279901586,0.012935966053757223,0.0843647449803345,0.08646253545683225,-0.16299567719688796,0.010550221698312658,0.002146703153602881,-0.01014169875206535,-0.056957697238226704,0.04275384448350842,-0.1622861489762357,0.04969559693650431,-0.05865552121805213,0.015968586880541147,-0.020161812516917697,0.04269077987471907,0.040874234665906936
DSC3,,0.17670521722215793,,,,,,,,,,,,,,,-0.01637271428108689,
EBI3,0.04631909280216665,-0.035054112808384594,0.030254212398074805,0.03057112826871188,0.02552566405814501,0.14664340578744287,0.03588656339789139,0.024092538621623298,-0.0066466398296086355,0.0002585686809491265,0.0874323461654037,0.019399070740252454,0.03454913539215856,0.06350593771041997,0.08091665739919948,0.017439290523726843,0.04579151970178669,0.0979697673295422
TIMP1,-0.0677203727348361,0.014020006720370192,0.023731529230896678,0.007992966633715647,-0.024008966232675462,0.25826444909041385,-0.05645808239479534,0.03324943503203048,0.04962439229982269,0.03289653574241814,0.170485979800795,-0.015118738340590146,0.0636805067573941,0.121524527413905,-0.09409708953946114,0.02848112833243554,0.02256960488645943,0.033661611652833774
SEMA3C,0.05753112596697186,0.05558247208026858,0.05556514128960151,-0.01179854188592201,0.016261208355112796,-0.03633132498758948,0.01642785051479493,0.01534832272420353,0.09391073668690093,0.006601129206061377,0.07478502809452348,0.011846928286601954,0.0329335030312359,-0.026246300767597507,0.004288100819719305,0.14386741603185563,0.020937782772237255,-0.036279572385797425
GNRH2,,,,,,,,,,,,,,,,,-0.017742067332349457,
GAS6,0.10548298196903863,-0.06572427339447327,0.0329612749778913,-0.05646609496702993,-0.035707501869039024,0.13045395249483244,0.01812784145376387,0.03651051396682135,0.11251799188866801,-0.08753906375339275,0.1351277424595636,0.03238775849043098,-0.006334471025952816,0.0015387439772816649,-0.11565954867548628,0.17595099394494093,0.00895664909436584,0.05764346306202438
MEPE,,0.009944016011478866,,-0.004697227272723895,-0.011208595315182902,-0.10386668699549925,0.09723094145027956,-0.007411830672454184,0.028842042859920775,0.003931302477657066,0.09899198487875326,,,,,,-0.022624501976928373,-0.049364967099520866
SERPINE1,0.0317035911209397,0.06022055598255389,0.04461803181233689,0.07965280465973518,0.029059668269083027,-0.2541367680150317,-0.04698061188928774,-0.023215694411279977,-0.019234728207859483,0.04250678953466952,0.17415898422086284,-0.023143520571465567,0.1127940758468206,0.06522589470863964,-0.04657087280805588,0.07692927020915168,0.017236755344749534,0.10924105319687594
RSPO2,0.029830919981385477,0.08201531973277566,0.00795919781874576,0.05772168556681153,0.05948729510312649,-0.11384611114035449,-0.03303102300014324,-0.034080955995021395,-0.005248876965764414,-0.055882028587229966,,,,,0.06494889360391862,0.02423115295572034,-0.02348966040988445,0.08818462824800263
SHBG,0.0724445564276336,-0.015956353053146816,0.006758558136906049,-0.016478082233020587,0.028534354011109476,0.04764164198868731,-0.01824322746401528,0.0181543766069674,-0.02509174293673265,-0.027986225803477878,-0.002159816073045913,0.03102419752355444,0.014636653602747463,0.031145217271993406,-0.029548559693354876,,-0.034326327480029915,
