,UKF251,UKF260,UKF269,UKF275,UKF296,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
AHSG,,0.11183188538106523,,,,,,,
WNT9B,,,,0.06620584590220878,-0.018332993100670752,,,,
HRAS,0.0029180261615240196,-0.012805923644528032,-0.039444999661001776,0.0428557879850173,-0.04662122604474715,-0.01284643002971649,0.034249490613844816,0.0564051235116603,-0.019526871697212924
C1QTNF5,,,,,,-0.04463154652530766,-0.023098090601389894,0.013487451019076382,-0.06996535397719728
RLN1,,,-0.019246213495438976,,-0.019909273237083455,,0.03680430727254379,-0.014030205223707386,
COL4A1,0.018014449957515,0.013173037172562583,0.042610508491287814,-0.0702431827146973,-0.03185185969488643,-0.016007034175787166,-0.014405463694918779,-0.012471649830838268,-0.062469798928547315
CCL3,-0.022142874910424066,-0.005134185827109199,0.031659844072524805,0.0437761401037083,-0.007354756617967372,-0.030348350785357286,0.011768655310239556,-0.014514366739385063,-0.07701075982417
BGN,0.023085909390860335,0.02602278653856428,0.0789104899211892,0.03590088662186948,-0.009874786213152931,-0.04842640030801756,-0.03609990906744919,0.002872689917444384,-0.06880954721159631
RETN,-0.010802299561324188,-0.020233389503957817,,,-0.0024011433506651585,,,-0.0243680281690975,-0.014396978846717305
S100A9,0.015567828511738848,-0.01893787424503669,0.071358925123387,-0.041500467917281396,0.06166839382880483,-0.058548942863771755,0.020732455449448975,0.018152136807172356,-0.013968798757371757
HCRT,-0.018509004968269092,0.00585253529316608,-0.028870280904204154,-0.006174105009297628,-0.02240669930459754,0.09617094117608435,0.046671526501909144,-0.024814540467394664,0.05851899232277121
FADD,0.040144962065189145,-0.051190555051288174,0.02363022121990743,0.02730153317261056,0.01604138423627297,0.03581659353490227,-0.015799026742958848,0.04288900051648467,0.04433208569585177
ACTR2,0.02507712702974255,-0.021346639448556987,0.017472351964934567,0.010942118313175047,0.00840189893739031,0.0014617511018487862,-0.015549657008840487,-0.040545651506343025,-0.1439521936744293
BMP2,0.0630955954087722,0.05413168393474392,-0.022829409783529247,0.047731521091797464,0.009772240239449266,-0.012468471275267299,-0.01976386116967809,0.05180429277495433,-0.04067318888747409
PDYN,-0.025983165826968378,-0.01424986632410661,-0.0792091662885918,0.015257011447178104,0.015654479278116445,,,,-0.013223724352694005
CD55,-0.025876151416126435,-0.05087508727225622,0.07404925451464495,-0.01697639484121701,0.0011461751500980843,0.030842358745043826,-0.0236684265115642,-0.03610599832657018,-0.021907881434659916
OSTN,,-0.020412472073200003,-0.01486083090256617,-0.015716214343585184,-0.020900851274519235,,-0.01850606015726254,,-0.047525595830024185
PDX1,,,,0.010287627258152866,,,,,
CD6,0.04539145271371167,-0.025676458790541333,-0.01924621304273088,-0.016823106427627913,-0.017325421024665787,2.9739502188993892e-05,-0.02379552080787408,-0.03166627263283832,-0.019766418321453164
IL16,-0.023571807834125776,-0.025437910932508825,0.07997404456412517,-0.014619542811603766,-0.0007537163075942735,-0.04978676538214868,-0.019180763598847895,0.020061433044642335,0.013826751415002442
LAMA5,-0.031192529785470952,-0.048913839930159776,0.10285249188237353,-0.049437092680219875,-0.008452803242827546,0.033587513705389795,-0.01844726555834514,0.0027180400614927793,-0.011754095704890982
RGMB,0.0633620083650988,0.021401878587029778,0.049690695220731364,0.019892377697092907,-0.013019625796506947,0.05578755589384401,-0.011476554727984612,0.03975408571211163,0.0482305078906275
INSL5,,-0.018176316222450813,-0.009172171222377304,-0.0006492244759934677,0.004492062644070044,-0.02881978158885801,,-0.024498302397718687,
IL12A,0.011954284149516312,-0.029265967501194583,0.018329261089866555,-0.018198006491718544,-0.016261013639561252,,0.08138475961235317,-0.005700015798717501,-0.060682719615155895
S100A8,0.024786052780195588,-0.007405899713478386,0.07095041879398872,-0.05199029210987358,-0.021852615298277703,-0.04470953356633554,-0.020664132155868823,0.0373543860706369,-0.03680077587957134
TAC3,0.025348838967271248,0.02775038354591974,-0.04422550324617456,0.04633975101096308,-0.0039060592401242884,,,0.000998247761996876,0.05392096777385751
TAC4,,,0.0011152034191291192,,,0.05489096527265082,,,
MFAP5,-0.012055898344163667,,,,-0.024140936668267256,0.06999895040320386,-0.025547581270909593,0.02808204417894099,0.08388178974865543
CXCL16,0.008974383857782259,-0.004191157101605918,0.03044018375587959,-0.02431991508900193,0.02447133019017095,0.008536711344376807,-0.02042363340132014,0.021409932247488477,-0.03439408079912619
AGRN,-0.024264324936971848,-0.0033189480189024863,0.028344649265324366,-0.04461805007444828,0.05094825633322072,0.009952859765966599,0.02395689294173533,0.029476243474983888,-0.08913935083107545
COL4A6,0.01665247814548612,-0.023726719590534417,0.11811770452761187,-0.010869257052324813,-0.010827899175408056,0.03295341197888978,0.06508739340032295,0.07312771780957543,-0.02012863146663846
FST,-0.022032968003036137,-0.0049712737825884585,-0.00225686643157017,0.047948277544196935,-0.008861271746001993,0.0047788485990859966,0.0005691017599632244,0.010320581303145775,-0.015019736373535177
MEGF10,0.05223182611071514,0.007731729918567805,-0.023304484342255447,0.02794956769571222,-0.005377757913482935,0.0191216304488358,-0.027598495621179577,0.05450356826079338,0.08338421380854562
C1QB,0.030205548449462966,-0.05690318699390654,0.07546983278983962,0.024936234754745486,-0.010910066338452111,-0.07199243871120357,0.023449477245099153,0.05521659741021323,-0.02053827112362981
HLA-B,0.050166826312058856,-0.03798177821180881,0.060564250092897426,0.07076322454921583,-0.005377269812700213,-0.07969873730986733,-0.036331685508357414,-0.01744447015785434,0.009266380082390146
PDGFA,-0.012933213973758234,-0.027069410669768416,0.04177306245697433,-0.10275410130939082,-0.011594219933823768,-0.050569620808596054,0.035437395224401466,0.006321465224722178,0.001008008199091788
LAMA3,0.026692628894013026,-0.02893112242268579,-0.020838568843215596,-0.017005563316259454,-0.0030893982746904706,0.01982760522744995,-0.02092382563333444,-0.02687174346922277,0.07697207853126281
DKK1,,-0.05257524281605005,0.000481897271791401,-0.02078714019776311,-5.081838125892333e-06,-0.00941587509032405,-0.01878897605281705,0.1091133657325539,-0.006084356233594294
INHBA,-0.010802297991306952,-0.0031124843473633885,-0.05824907642583129,0.0016928773315411925,0.04090794791057882,-0.01316018819519296,-0.042569073120079674,-0.01189894046074418,-0.0737236943151202
LEP,,,,,,,,-0.014244071267948369,
IL7,-0.020975363840060192,0.07384264558814475,-0.017106947776144223,0.030602298140040098,0.023817695322387252,0.08716684043735089,-0.019614794423314555,0.10634138079120681,0.0012952781938825456
FABP5,-0.00751434795719118,-0.07255323866941099,0.053973143726166246,0.014720593728432206,-0.08399762429836649,0.05266189777010918,-0.008693407457266036,0.06653650676926176,0.04602520789690219
CCL4,0.06542695121071554,-0.031996345739889666,0.018824640355074338,0.0330476442677428,-0.03790606243162627,0.03554100783204871,-0.020957760087118527,-0.00800813259332732,0.005771240636397908
FBN1,0.09987391577949316,-0.029794898505956135,0.09589172350718828,0.02860184970327063,0.016341876216564934,0.005725904099502627,-0.04659105624127273,0.014304776559905195,-0.04665187886947354
TCTN1,0.008428983563177539,0.03691878699886437,0.07067895048936881,0.06068329216991545,0.009489461589122573,0.03899827177159122,0.028222790116822286,0.016611089174964642,0.03805245446675105
NCR3LG1,,,,,,,-0.019614804838087262,,0.006691892869988724
BMP7,0.03225578456177483,0.03767107070323823,0.06369247771360238,-0.0026594645744470735,-0.014362807064484912,-0.01499649459680975,0.07923101930652864,-0.02054890823167891,0.020772368299409524
NLGN2,-0.010299309904025986,-0.06310186195487309,-0.007378465336837102,0.05717806844650623,0.009214323809714266,0.024166497167723514,0.03554146006039731,0.0592412849482393,-0.03254875442464471
CCL25,,,-0.01784584359560642,,,,,-0.022053632073103607,-0.029468371544787847
NPNT,0.011550304931494565,-0.05641907742872797,0.05158280372000121,-0.07338653421930164,0.015502761144764607,0.03295898645381775,-0.0648614490642848,-0.007147990583209166,0.05219737567976463
KITLG,-0.009972024496841248,-0.01726128378491157,0.03793014158340979,-0.028551641002023207,-0.03639513321076245,-0.019740502277195468,0.05102324127927095,0.07124608434394955,-0.04116997053431093
MADCAM1,-0.020151332483778216,-0.003634744143851329,-0.02310679542308856,-0.022965627358761988,-0.01697745144392748,0.10133906722684835,-0.025969178321680962,0.08523232484299752,-0.046654492150407886
F12,-0.025366847771219902,0.0008816545035806813,-0.0415818175054657,0.007579262996083452,-0.009472230582379908,0.02156578990858103,-0.011737845003349777,0.06922174583738377,-0.004944921424431518
S100B,0.003202294084085081,0.028360196438085218,0.06865357481140047,0.044217228248068924,0.022240956982914742,-0.0008792599515467819,0.0801051176912723,0.03264649010649659,0.08559426013989768
IL27,,0.05345448573033667,,-0.0244071609439043,,,,0.007167688740915846,-0.02448989793838633
CD99,0.05198058985579737,0.019298750320336393,0.08807804821845257,-0.02150653982982404,0.014288770858367035,-0.0010580105335271125,0.007367044099314513,0.08640006631272003,0.019452259963347547
PDGFB,0.03889597057349881,0.02029181489661044,0.0329065719008081,0.009199682641939306,-0.01929982639650832,0.014148274297022999,0.027526141389404256,-0.011961703765608409,-0.04765692195287342
CLEC2D,-0.0028334905740916615,0.04058200678915089,0.03693344402243895,-0.0033995366070336476,0.027204495617560397,0.04719721813344202,-0.027124009223858676,0.008355829132009588,-0.017788238525287287
F8,-0.01611456849140765,-0.03216235623587024,0.05494756585965321,0.01276727703783273,-9.590166484974548e-05,-0.015506969433641158,0.0003262101332271589,0.011015321441283048,0.05950805035945076
C3,0.06678327778480073,-0.0860293296031932,0.08562039440122445,0.03910037434439174,-0.018125453064951405,-0.07786143697568983,-0.05900443707896345,0.07305106364441348,0.01928769587861534
DLK2,-0.01220396205563054,-0.021192438670100223,-0.036675118800917075,0.06368762183668294,-0.02400252490878914,0.04055723457637823,-0.02092383399110884,-0.015856964866828988,0.030070422100393988
TSLP,-0.01112833965172396,0.04925507890107638,0.07265563604012806,0.02935182318900116,0.07737992109698318,,0.021856644763099647,0.10468303351306017,-0.048886157842048104
OSM,-0.025289801973450984,-0.046639564229413254,0.027135253951250365,-0.037144200026015865,,-0.0439850772252533,-0.045502638112065265,0.03370490577947675,-0.05961234058421964
PRND,,,0.035197070047315274,,,-0.03584427087478537,,-0.01852887939862216,
SLPI,-0.0005918233766457995,-0.05289236543305624,0.052502601714766374,0.033578954172235186,0.07093317445367749,0.048483887724788524,-0.024472324324323173,0.02226372930975883,0.06590347176546224
AFDN,-0.02261520968834115,-0.009962961165926048,0.028022482418503296,-0.012483389885602311,-0.0074992053001931075,0.046305403670163066,-0.045530369562239076,-0.002842969966034972,-0.01103972837387133
KISS1,0.017740496166243225,,,,,,,,
ULBP2,0.020967487570126984,-0.02326675299461484,-0.03784441921317887,-0.003533980003528392,-0.023216335711388425,-0.03613561997048002,-0.029338201714292824,0.04990937685633721,-0.007985382763935985
ICAM4,-0.01616840727649547,-0.017370582580060644,,-0.007863393984695266,,,,-0.016972363811800485,0.011806849039515574
TDGF1,,,,-0.021097363224372497,-0.01732542245503115,,,,
ANGPTL1,-0.03211469536889595,-0.018176316222450813,0.008329121031308142,0.023582837823822377,0.018250523177904657,-0.055767541982287484,0.004079224840942469,-0.025141036905995173,-0.027517904846971034
LTBP1,0.03667597569194746,0.09345932036147603,0.06041284049067764,-0.02730288397632155,0.0343173728463217,0.0060322410350427715,0.03261174708918423,0.0360164544536972,-0.06199689706062951
CD160,-0.012638286194615407,,,,,,,,
NTN4,-0.024901727919631682,-0.05596184646358103,-0.025852873922221343,0.04127984447287248,0.034680275462874506,-0.014616153648184943,0.01414745681701625,0.010648653505979747,0.029029413869106034
APP,-0.028433760271091377,0.06342178720048514,-0.028861785717886872,0.04308440848219556,-0.00962437618549992,-0.08882162931304116,-0.026997673681542322,0.010402714674183055,-0.03644089293987944
RIMS2,0.04964833703568885,-0.02689057669955019,-0.034144714861465766,0.032725475774494875,0.017316782133859045,0.0904719024511496,-0.008049917268051734,-0.017505322139972575,7.041456320717612e-05
WNT7A,-0.0007127436392692744,-0.012913474963006908,0.054365776799099666,0.0050985733717419214,-0.026080979008577466,0.004696257047896517,-0.012122571370161492,-0.021121104722505304,0.011104725638656018
GAST,,,,,,,0.12926864747677874,0.06603422606158153,0.019725225886147026
GPI,0.0047045172506803455,0.050459142865673705,-0.0060019902511053835,0.009599085570837457,-0.014978800096058084,-0.04583124525973771,0.006969014885857234,-0.01333231491517657,-0.06876226093552883
IL1B,-0.004465521409458645,5.43380095302979e-05,0.01237319695792717,0.0362136255488718,-0.005841650373317039,-0.006797720235468883,0.02732902240326995,-0.02584987811032404,-0.011431686336470574
SFTPA2,,,,,,,,,-0.0013775551344828304
HAS2,-0.032541011875542286,0.03230609679861533,0.053952412030945904,0.023531355646702373,0.05722874391831859,0.02808440042221544,-0.028295093299637655,0.0013153506339810383,0.021592614877890822
IL11,,-0.017911571993099274,-0.023678105254406216,-0.02352156606653011,,,-0.00257555810756589,0.05529307233763135,-0.04807846444782403
SEMA4B,0.058583983802870276,-0.019369408281278575,0.047583998509470975,-0.022533430462082997,0.011075865026451635,0.05002034320983657,-0.06735735612118914,0.037496170968088556,0.04918027046579841
FGF12,-0.01224746180445871,0.025213638860652622,-0.05165762954355035,0.03847246466791244,-0.032143037525063346,0.054368516597088246,0.0013489019641929599,0.025119295466695796,4.724793749219698e-05
CP,0.012037596318070503,0.023711843835159566,0.08600201970871456,0.053302343113144024,0.021860329957154926,0.05820155092998708,-0.052377801223779254,0.04825100308695447,-0.01432930296107666
NLGN3,-0.04351116711411517,0.01532333905453163,0.0365518947854666,-0.019788444386402478,-0.029751641287090277,0.05406788373076935,-0.023516375477007256,0.016997209024216645,0.02575798944794607
GZMB,-0.01112833965172396,-0.01540688664917536,,-0.01674288071073562,-0.014731970395249686,,,0.06731479838065052,-0.06466587196719131
PROC,-0.022714898622908365,-0.019448629443890815,0.08440735564323436,0.040665375139800265,-0.01161265812879089,-0.038436289776553424,-0.019881489338671208,-0.028053746878792578,-0.02061073968220096
TNFSF11,,,,,,,,-0.012815404403433171,-0.024167972083777266
AGT,-0.0020305113235220924,0.008398668847047978,0.11504290016839282,0.11029915721316318,-0.07576845826617061,0.06713133163616497,-0.01988692532241636,-0.015539675347498914,0.0668740199386442
PTHLH,-0.0215976318492855,0.03580152915945371,-0.015969749436814257,0.02682701694114871,0.06346367417194872,-0.0024325536571736463,0.050323041096943806,0.0689902161930179,0.07809876510561152
COL1A1,0.008532720629375927,-0.003162165218516089,0.009613298860827922,0.009402457746366697,-0.011648261992413483,-0.04610744981954086,-0.011835441515814865,-0.004965245475551414,-0.06762956163997341
LAMB2,0.0474131028337617,-0.03128742803302612,0.056911551890831885,-0.03227558185772539,-0.04425723727062237,0.00851342003941909,0.023599515626031686,0.05951199689544255,0.011584381922311456
DSC2,-0.014973633790658903,0.009970412185707525,0.08587631392846384,0.0417549534956909,0.0025775051105051674,-0.0147550642957963,0.03301791014092109,0.037504784802259335,-0.006336788876566923
WNT5B,0.005085274104852886,0.013719982698633736,-0.010720168972304158,-0.004996811012548766,-0.026161259806087585,-0.02807955062955175,-0.04536808035811499,0.1505868155152804,-0.0565961794065454
LEFTY1,-0.013196372228057583,-0.04039806058379652,-0.0258567003569591,0.041165190726718606,-0.020803577462233623,-0.03840004062297325,-0.03188289396738177,0.032710724535904755,0.01806001437096408
FGL1,,-0.019693752071253793,-0.01964879450100679,,,,-0.0306326446403511,,0.0353444450096812
CXCL5,0.07307620265981789,0.01214626555766694,-0.015367754036767736,0.0313849018922509,0.061291983162875596,,-0.01882694264850228,0.13563415493913247,0.07031412287621866
S100A1,0.08552760615386863,0.039805885597356656,-0.08492022037000967,0.002474644298290472,-0.017966332050649906,0.03980390071074717,0.06738720828560403,0.005585982985792614,0.03208068441054449
C4BPA,,,,-0.0026238795900827296,,,,-0.014244067777189071,
NPTX1,0.04231457204729056,-0.02142689585408479,-0.06432642955631303,0.0453735453227709,-0.026313219354020215,-0.023571362018939515,-0.018788971368611074,,0.012004615253052856
TGS1,0.047725840700614836,-0.028290052827391148,0.010937089365208716,-0.002117918399635989,0.03690450910227082,-0.02397069881682678,0.042838022477760605,0.04936004324503382,-0.011674984157822263
SST,-0.013911242792758386,0.05200611927609742,-0.09024943324055208,0.044347011324463906,-0.02408047552664545,,0.018159173209689475,,-0.052927264973183535
IL34,-0.0310210692841664,-0.02320888263171278,0.0066629277267836445,0.09748357861460466,-0.03580602096040128,0.035892303107863226,-0.047620880182173315,-0.0006754741167827185,0.027864977924951618
DHH,,,,,,,-0.016754036088333105,0.017272517371881364,
XCL2,,0.016537787150963785,,0.052222421758868515,,,,-0.01486819091094488,-0.02751788624188941
TF,0.013265401227837578,-0.008758082899326523,-0.007078196521165035,0.09393376152110429,0.09269913066160004,-0.040422278927847936,0.04656703334026739,0.00952012020727981,0.07709964426471631
IL33,0.05644949266647784,0.03799824599365981,0.03428320922358736,0.021727383055641907,-0.015175420033062692,0.01692888943362959,-0.011282183254105328,0.003953252961126755,-0.04207499109821849
RBP4,0.01130604474826266,-0.004322252184462024,-0.05671830939566574,0.11162634151904405,-0.0250314051190038,-0.04680138780377145,0.09613202398514384,0.08841078085993267,-0.014841447484201506
CCL19,-0.010466535747057096,,,0.051732639575184876,-0.025101215328413067,-0.022106669346769463,,-0.027230726796211066,0.1022062973191772
CCL20,-0.012779960508043644,-0.02232096792924237,-0.014158629343116364,0.04068969703622769,,,-0.020923837019290445,0.01448699303503152,-0.09087523484271177
NAMPT,-0.025929506225541764,-0.016992862727001148,0.03026428366967461,-0.048711344221398695,-0.06606611172435561,-0.02931446774856432,-0.03405355017665087,0.02728450143857645,0.02649729517789524
