,MGH258,UKF248,UKF251,UKF255,UKF259,UKF269,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916inf
FGF1,-0.08323764079989736,0.04037988724239839,0.018686211139489633,0.11055242893722537,-0.061599730120153164,-0.01993594504673295,-0.010478982239672504,0.01619697499292252,-0.10149414715973087,0.03464474204486818,-0.004475134587898106,-0.040715048029811705,0.010626173003915853,0.10624485025691077,0.015300312686898453,0.0359988235049347,-0.06467184125444117,-0.013465653022446497,0.016389388261746525
ALOX5AP,-0.09699803612803097,0.004279030532671855,-0.003131802425275303,-0.07172801222869962,-0.026363308273024577,0.05796155077892367,-0.031329438091350685,0.08025696137830092,-0.044713788004117856,-0.013872517266890367,0.03648884618048982,0.060747929520816715,-0.026072261181656793,-0.16247412216744203,-0.00565494431817679,0.052545506361175005,0.03199051157220343,0.014418084202957412,0.07761917740920658
IL1RN,-0.026998985035842214,0.0021652062093249582,0.025743656455060042,-0.019635575859175962,0.039334704433424544,-0.012466329607786597,0.04687570726646355,-0.03053652631981908,,-0.13438890831604905,-0.042274850787789364,0.022319632506756365,-0.026859408815091804,-0.04519308169241353,,0.026286462583608793,-0.03925235295954747,0.01068581226506354,
PCSK9,,,,,,,,0.08997643361360812,,,,,0.03942814921125879,0.040197027410678945,,0.04675136366349713,,,
FGF23,,,,,,,,,,,,,,,,,,,0.03409822966303219
NPW,,,,-0.04620952162774973,-0.02472661950470131,,-0.002796999751659555,0.043714529741756256,-0.05435949311058911,-0.06664201851546135,0.01800000136725627,0.12913748518646992,0.05073539262693333,-0.011056274549119484,-0.014384921575400807,-0.04550607453118627,,0.037984853725020785,-0.05220130484523478
CXCL9,-0.015288130169448714,0.03615513385369229,-0.02460569657092102,,-0.013880048818628936,0.010571269813756619,0.025464246315755387,-0.01814219471317691,-0.06744289223747633,,0.01930800357872154,0.1157917122264325,,,-0.036533135526204956,,,0.06110212084569772,
ANGPTL4,-0.047742074456843094,-0.07294322302351504,-0.006065729765108,-0.13311778946852348,0.06467062105784106,-0.027984389152852143,-0.0015680008441775776,-0.09712138394217198,0.07872943720289327,-0.0807528376183921,-0.06281101583955158,0.029053874921087935,-0.050701994959731586,-0.12286887642405668,-0.06579855790778413,-0.04678075659599334,-0.08737085511967521,0.15323088956617448,-0.036704836096786306
CCL11,,,,,,,,0.026692954040319624,,,,,,,,,,,
UCN2,,,,-0.008827642637490876,-0.017145291262078234,0.10263931945447255,0.020672871379209246,0.10751880811830895,,-0.022141881577697153,,,0.09307818130464193,0.012620653356351342,,-0.01859152923752467,,,
OBP2A,,,,,,,,-0.004462876438167274,0.07537132004098204,0.08535702917130245,,,,,,,,0.03587753351244023,
COL4A3,,0.09269338721139758,0.049212481322419656,-0.007329277190524621,-0.007211718239828893,,-0.004960116429145719,,,,,,,-0.015923363770387194,0.03064805405310183,-0.009159103912457365,,0.0058412116093250555,
NRG3,0.062410821681452316,-0.020821251592285206,-0.004735652607835769,-0.0462356911251401,-0.02198165635231722,-0.05059060670575961,-0.02044111515452118,,-0.040048499774399796,,-0.042244441155353696,0.05457933584912327,-0.041604794546972655,0.046362108358040464,0.0177368823455607,0.07105245750133923,0.056580243277817965,0.009715203638502295,0.030475855849786286
IL23A,,-0.004178710316139409,0.039903377972107225,-0.03054966313027511,0.03673488676282361,-0.016160517169141603,,,0.022154106846298566,0.02016877533334794,0.226400226579705,,-0.020491884999701577,0.030108088775293904,,,,-0.04249784224136596,
COLQ,0.028439660515110148,0.023300868321292686,0.04752036968407838,-0.0033022478032415105,-0.03273208419945467,0.03456945628004107,0.04248311725050229,0.012854395650519358,0.2148323129306791,0.07616699966476234,0.0064365729218364325,-0.0107041724950539,0.013242075060814927,0.08121512893395914,-0.010712025120688879,-0.051006817030989166,,-0.010793696461039086,0.038335158783805764
SCGB1A1,,,-0.02185970703911675,,,,,,,,,,,0.0774101416522697,,0.04222803494425443,,,
TNFSF12,-0.030626766034781077,-0.02603258526861352,0.0010714322186218584,0.09586328156706729,-0.039948159617157177,0.01096706888616613,0.03021173506478574,0.055769324436934296,0.03611152481507714,-0.014302863425908861,-0.08068021950035795,0.06396460640792956,0.036130478974892646,-0.008289323983490419,0.06387767218559418,-0.010041049339952491,-0.010250404109430913,0.08217070844356948,0.024225771684895526
DKK2,,-0.03150273443691767,-0.02565206865595337,,-0.017398058029100095,-0.023526472417459532,-0.03479783162169582,-0.0024771337511030325,,,,-0.027428532696632393,0.021446584618709366,,,-0.01522611041674762,0.06357187585010714,0.08446085730197953,
FYN,0.039839065339620276,0.033468950244516654,-0.015417623171579301,0.10912632047051009,-0.024013315646621108,0.057936546394189284,0.02162822865904817,0.10231009745856426,-0.04529712595451117,0.21707837495848717,0.03138222036952064,0.05456922343072588,0.06118601750554336,0.19232057221372095,0.08580937613227566,-0.004822446263931655,-0.07045640350119654,-0.010243167890475142,-0.020035544964445817
ACE,0.08517375871699344,0.08251246249805093,0.03464656312532613,-0.04355966220483507,0.02547130654200692,0.09155659229618913,0.0869564802607345,0.11531602542754771,0.033065208377500425,0.037194221854268954,-0.02201087095172156,0.07322031704071062,0.08095228434115928,0.053570602835340646,0.04821733708154446,0.0063386162872238125,,0.13251516982262404,0.10451778827471463
IL18,-0.12570785437720725,0.029298345404321833,0.023140879462235704,0.030334422161588992,0.007630830398846739,0.02181024488359917,0.011175944135326955,0.06506263593147661,0.004806923181316221,0.0008442425522444275,-0.03490803381173402,0.08611109976028733,0.034535746082726464,0.13024504487304117,0.04999424642758415,0.023734151928408446,-0.06581766135396565,0.07088227886613582,-0.04366463606410179
PPBP,,,,,,,,-0.03160981464669146,,,,,0.021852691904580272,0.014230960877125578,-0.035857137333028075,,,,
CCL27,-0.030731589254600174,-0.025324979058838258,,0.01450605373617245,-0.01045363351254365,-0.019832939855359666,0.025812256900704926,,0.07864556127817623,0.030564491005012576,0.13893893617183722,0.06178809500258482,0.006713592793234066,0.015529018618521882,-0.03849734584954259,0.034328729263188154,,0.03408684374201361,
SERPING1,-0.015202772675107149,-0.02939418956959724,0.03207620898596588,-0.060808331519403284,-0.016948455186865642,0.08398266110014993,-0.04642451109539103,-0.008355288864388716,-0.07938541005763683,-0.023087989133422027,-0.03776964117176497,0.034669432084108685,-0.0051429297796511935,-0.03198386773691932,0.1496468218901569,-0.004793502231691527,0.05799419235712568,0.09544384485480205,0.017796059525737786
AZGP1,0.007602242099523186,0.00687639917044221,0.0482764461221454,0.08342720524074666,0.004229814892827353,0.00899069502339092,0.004258716281252637,,0.07072445315240593,0.0017444269134749715,,0.030105988162581296,0.06592249769828307,0.08231949674679925,0.14396181076232756,-0.004608155661323392,-0.08500978560352554,0.11278398516195018,0.08809307290389846
INHA,-0.03059213338900373,-0.030218858267206588,0.04116764609938311,-0.00920251825741995,0.006665726147468199,0.14703193878694304,-0.005100850297286673,-0.026038398909111152,,-0.017187037778633944,0.024188168680276005,-0.03594650975539374,0.02473985773701249,0.00977036828760117,0.0008438829931652127,0.053831567309538975,,0.03041810368529494,0.002493423121039305
SEMA3G,0.008337536158920564,0.05979323122209705,-0.03637904026734378,,-0.03232327416241758,0.08042160058744406,0.00024510263884820337,0.08403313994581679,0.0635372670661341,0.095337591429078,0.005838749625770698,0.05792872011184292,,,-0.02873326390992451,-0.019399755628270243,,0.0022729302478356394,
OXT,,,,,,,,,,,,,,,,0.04357957584859415,,,
COL6A1,0.05026770126353623,-0.0053670211046063536,0.025953902360456183,-0.0359747627487145,0.011503722179482674,0.10973285675828447,0.1144845856378458,-0.02437314881598646,0.05915971987093414,-0.09084638128450731,-0.042217142506308696,0.07069738734042662,0.08173823267374253,-0.09782639125024051,0.14990443700744904,-0.037606104750808216,-0.01248498853340126,0.14058152725972528,0.0739252568571595
FGF17,,0.01689153291926895,-0.010122044577904006,0.004830656866597651,-0.032181443612961345,-0.01945575608581603,0.022010864868949872,0.05875601025377124,,,,,0.04691714312305683,0.06474640518112883,,0.023683357138791054,,0.06260165737817555,0.1210350997065536
TNFSF8,-0.03336534236308213,,-0.02121925601071989,,-0.021871329654797024,-0.012466329714285344,-0.009202386337091948,,-0.03204358336706171,0.10576706041179207,,,-0.021813614156117718,0.003970139890876931,-0.027886548313819513,-0.027991628053433564,,0.024532427837521194,
FGF20,0.03274305863349932,0.02063089973908721,0.07302213785759322,,-0.042963914322395075,-0.02008092278769678,0.004361924083086311,,0.038781492321894484,,0.013960707402895971,-0.029472390857510786,0.012387127368036202,-0.010682198093214839,0.07568351620770196,-0.03463254752509601,,0.016172361177821136,
ICAM3,0.0355196117572625,0.013506923900660522,0.002019927457482211,-0.013726279171049235,-0.002162416002614296,0.007748200728312071,0.005264858901307743,-0.011485325965657918,0.13501630837492595,-0.006094282547602372,0.08034509727819457,0.15789596043116588,0.10644608826523982,0.15908523700685426,0.08277990389616884,0.016848945537704427,-0.034020315405218375,0.061262032758146165,-0.04878402514975248
LAMA4,0.08975198363087812,0.04807238046578939,0.0039109975345860215,0.12362055048085983,-0.05092562875501879,0.1141920639744637,0.06635141786089636,0.08704914234661085,0.01985761970164467,0.08474198558095208,0.005952675021580711,0.01731866756265893,0.037075660534989105,0.04426380763441248,0.11699955031161197,-0.023323150354159924,-0.02245454436763223,0.07331168549349634,0.07997197690440588
INHBE,,,,,,,,0.048241723205830776,,,,,,,,,,,
DLL4,0.02277616390838285,0.08245084323741945,0.010248142865277702,0.12475221245999255,-0.019799861539601064,0.022341184154749727,0.004211553286045902,0.06699599334339101,0.0624503871822446,-0.014387745243857289,0.09476795426422853,0.03398804851465107,-0.009844511596119702,0.025030881813858583,0.002942206984115454,-0.014236975923741542,-0.006589576119453296,0.1400996687008553,-0.03598342022527429
SEMA3A,0.01775875535780087,-0.07443639816285326,0.0372742189409714,0.05784341956848541,-0.02746445879551045,-0.029036648367912615,0.022247031283339675,0.02060732797129935,-0.020379244238563205,-0.007134550375694098,,,0.10945055659710831,0.08679952721123853,0.0306985932111837,0.025892963899125234,-0.06264776551808425,0.022148626948468857,0.05764782720342613
RLN2,,,-0.02278807343874956,0.08052288059367761,0.06075015183084688,-0.016009921934107153,-0.013992017330327677,,,0.08015086743581458,,,-0.04030541544447317,,-0.034837130043066274,-0.005977610682638034,,0.04744316339300417,
C5,0.017958413425806417,0.057220895703397605,0.07600508754383077,0.06947102616989108,0.03655387613181981,0.008718276856964535,0.011994398994236969,0.10734518354141385,-0.02125168050967309,0.10399189128936889,0.0458805215610405,0.01821221010383142,0.10354238900354808,0.07423558926976011,0.1152550604384622,0.026167491184437747,0.011668422260208682,0.016962691486956102,0.07306008242177861
COMP,,,,,,,,0.10691110546443938,,,,,,,-0.0011789808427352126,,,-0.045708776605964105,
EDN2,,0.03350433659419608,,,,0.0732909501557846,0.004533828728989247,-0.024509055799970987,,,,,,,,,,,
C1QA,-0.1483484833627533,0.031524090806029074,0.022055358273558506,0.006910282071419823,-0.03689848893560182,0.06481632342835994,0.041815368701049856,0.07345369323896724,-0.045256867311012104,0.053509681731499656,0.018201652137606994,0.09076176955829679,0.042579276642733636,-0.033022513556034444,0.08476569005329339,0.005142478904522709,0.1178859596424729,0.054433749114045034,-0.012683958651036603
UTS2B,0.03920663966123315,-0.008608413785945651,-0.0006809529360425127,,-0.008517861974631745,,0.023337937206979544,,,,0.029676372778003213,,,,,,,-0.02719134786064964,
COL9A3,0.03354012264898127,0.03448596899308985,0.023960316890660867,0.12839856436411656,0.00015561028042014447,0.0837241653766931,0.08240287572931189,0.04108994142839835,0.07575471561823822,0.13932972701161558,-0.027074425534745233,-0.04934361755606554,0.11618041231297054,0.12645214086796805,-0.03958526507706899,0.005873671722162876,-0.03647001600192223,0.04570399540479345,0.039441476513504006
DLK1,,,,,0.08820601256583677,,-0.04594858157618109,0.026767451105454688,0.03670503386543788,0.05493077124277551,,,,,,,,,
HGF,0.0010955197305221663,-0.009142650531200327,0.032301808138156425,0.12336580173451767,-0.021033858427717277,-0.015535754208709642,-0.05123902272749568,0.10051231900614338,-0.031547326180977664,0.023647283002196408,-0.026429620545563737,0.07898803053311006,0.0048201006172247625,0.046014400562592435,0.12707774341756903,-0.039038426385748726,-0.05594748037116687,0.05953370398136428,0.014187032709158758
GIP,,,,,,,,0.08709115490298364,,,,,,,,,,,
P4HB,0.05083789132970148,-0.01378192273298057,0.0311969096259473,-0.14636784382691592,0.0787551069185122,0.06734443017137634,0.13692318444204923,-0.008979105215835123,-0.013975900711775529,0.044156597632094334,-0.04517984249410975,0.03770938730767287,-0.04708507888607606,-0.18397031592397986,0.12230057730144366,-0.057042443409740705,0.049405713227094424,0.08151656268228795,0.07112707543209099
ADCYAP1,-0.031120424190289247,-0.0037315274483035316,-0.03220238784018193,0.0022523645687887372,-0.01858041014166621,-0.03880800408837271,-0.012102988179586471,,0.059667764093472235,,-0.058189331037699424,-0.03594606286882591,0.09539512909404596,0.04279950235047783,0.03598023758928321,0.09180463049387393,,0.037756842923677494,0.028288202429166187
GREM1,-0.0923866036510304,0.025587711655762378,-0.029629866149051942,,-0.01907746218728913,0.0017667990089662905,-0.02141538811587343,-0.004796798684692408,0.014515846749582261,0.037892674177601046,-0.02188402679323928,-0.032218983364092416,-0.005370916696484058,-0.05420598573317714,-0.07302322861436178,-0.006182646419535295,-0.0633160741416264,0.1317712017999293,0.0015233624719858088
EGF,-0.03281577275813428,-0.01774803448906154,-0.03255513791758998,,-0.036581010416608155,-0.013574150720413772,0.01964006757085606,-0.04186882795739889,-0.0078212432561502,0.0976250499921733,-0.009837962512574825,-0.03175398742518884,-0.0006054089615575457,-0.029042514879696897,0.008896577365328626,-0.03865547002912324,,-0.013369358791938178,-0.06828272048366041
VEGFB,-0.06358300837054905,-0.026909053552353956,0.025487801314117983,-0.03354427138356876,0.02411495527450453,0.07872461264134825,0.010798512516740386,-0.13015005219241382,0.10940889417321095,0.02383189847246439,0.08211986720972166,-0.06371534053969409,-0.01395811743073583,-0.05740887346520345,0.11652781065081622,-0.008280622796922921,0.005957027716093472,-0.07251022658313468,0.011457735046164695
FARP2,0.08534451304266259,0.009763474013055733,0.03839426532932888,0.1261203306117137,-0.018340665138579532,0.03058922584908817,0.06706491596538298,0.08153368282613886,0.009529060003689659,-0.014968202125417966,0.04327668411589232,0.005006519112253733,0.05100883251784217,0.12483601751392595,0.030215698787355232,-0.04525827275997548,-0.02092251514701626,0.017569680785707184,0.024528557746983797
IHH,,,,,,,,,,,,,-0.0447941571921751,0.1218264512139717,,-0.0030083338942627287,,,
LAMA2,0.04772523934231804,0.0558341374917966,0.005056906918693294,-0.008905244520469955,0.06127814207028489,0.03757730878056033,0.0836523850957731,-0.019013666855079058,0.00710484925775039,0.09653971631451899,0.02912047903624001,0.07807289432140936,0.059910842794614956,0.07294530857516449,0.02821806913956938,0.011088434862503452,-0.0339186177159117,0.12088783030852358,0.08237124582066147
SERPINC1,,,,,,,0.02703379692876239,,,,,,,0.0792263720981005,,-0.029951439942238235,,,
NRG1,,-0.039462000585387645,0.010877869180397645,-0.0424663817117865,-0.0386011434600103,0.014585460253801927,0.061665974366900723,0.007311972882249392,-0.0041538645035653875,-0.018923862774526977,-0.07027786185858194,0.05253453649337026,0.0750748682232148,0.03694218089287483,,0.04166663858460732,,0.03847689263283446,
SPINK1,,-0.03589300892336522,,-0.0781529032249507,0.07204889432235498,,,-0.03475021586284142,,,,-0.05945277493145588,-0.02785426106920542,-0.025260857058268794,,0.03862234575860431,,-0.053905318658802236,
EFEMP2,-0.009197947366880696,0.03313604514363767,0.045811726475094156,-0.017935988169514902,-0.04550889235231311,0.07766967367697769,0.10107697549138951,-0.11621080071146282,0.02855114247527469,-0.12209459838845602,0.016549555959774136,0.12303142305788434,-0.016246469588425072,-0.047235223526882336,0.13426494413806625,-0.013507066591453959,0.014365124234586926,0.06091231513458709,-0.09885421070119962
SELPLG,-0.057304262452011055,0.08012307960738971,-0.034014970248361275,0.1321823484579177,0.02886349336143994,-0.012687898938532446,-0.07975500816508108,0.0458546922986548,0.02233684077014776,-0.00506987149397247,0.052511336334433174,0.1743120108465972,0.08974124379091349,0.09690724824301572,0.058215872928150676,0.007658114277271641,-0.041554044610132825,0.053663821247208726,0.03546533923634402
GDF6,,-0.011121706031121894,,-0.061602378145742126,-0.024726621644020907,-0.016009923661100284,,,,,,,0.015724307210726204,0.043488874212478316,,-0.016811542428944188,,,
HLA-E,0.006195701556256216,0.022640703292838543,0.057866683416098665,-0.06299104685031043,-0.0420167222612673,0.04870563374444421,0.025991802903633,-0.022698369818634954,-0.024748494476376517,-0.011714240281420147,0.05551324905932569,0.07504001180514978,-0.05929262732337771,-0.0569175779984254,0.023822223148736894,0.010258598457209068,0.056034996975930895,0.08070412297081225,-0.02752617975682514
PTN,0.14377136253910835,0.06929623499177708,-0.016564085300144835,0.15707997894554798,-0.01366238514489899,0.1193099576376051,0.12784599604107622,0.05307466399817787,0.13249405694519317,0.2576470109271362,-0.03716618394666758,0.17203783878983667,0.1347852685535372,0.02562977642302803,0.1600351078465087,-0.05828142963813238,0.12237451822529555,-0.008684468476610687,0.021812250573974803
CD274,0.07818963197568188,-0.01460841620199747,-0.0004350323284648034,0.013044379890729388,0.0013867256341226746,0.024063872261052447,0.07921310479301373,0.0605155851477613,0.015637378783666712,0.022973106858577192,0.07046882159994212,0.025676075833787847,0.09356531733065078,-0.024786059805721742,0.03169161623736658,0.0052646149957750864,0.1284103853580222,0.018267074609074337,
FGF10,,,,,,,,,,0.07558855041983982,,,,,,,,,
CD14,-0.04957990007348232,0.013212978058910998,-0.006138812288175811,0.021445292066322924,-0.015386800169081885,0.07189055057622498,0.04343669085546034,0.025586998535861848,0.06584602817880526,0.031060610972470287,-0.01487747819308792,0.06233925150871502,0.03188175119489582,-0.06008809595115585,0.08490660942988723,-0.009397704987843926,0.032348455729295976,-0.014566942371109719,-0.01986600418623738
SFTPD,,-0.045196895551178284,0.11108862396911443,,,,-0.022856980296981532,,0.00881803477448459,0.07640564162109734,0.019212753423794603,0.02153457918264521,0.14505260403900183,0.10433919100017028,0.06781820275683417,0.0493266720700801,-0.032602382576376876,0.03357716817366023,0.02006439580204059
SLIT1,0.009486314206584731,0.027993024259566714,0.04327521538899179,0.14304190003358133,-0.03006202546242146,0.06381743392950846,-0.017327682253789774,0.02187860085112461,-0.032837846202453294,0.18192008495237438,-0.06463875969093717,0.0726949150838621,0.05040838366995489,0.0026900132923309865,0.08041012486595381,0.0275459074659367,-0.017034933083441665,-0.00629687458554526,-0.0028988541989278015
CNTF,0.014223492243195154,,,,0.11723771634098665,-0.016750446126359855,0.046353376969233875,,,,,,,,0.00825750446388415,-0.006226905408395716,,,-0.023865836726519155
BST1,0.04984939823824124,-0.010946308132793675,-0.003993531778941219,0.10220035339892432,-0.07932605693824404,0.09116655966368438,-0.026976876095149135,0.06224707077159289,0.007856332843831809,0.1237324883032664,0.00711837206638979,-0.001925247238216391,0.030667965357820886,0.07190221845829395,0.05344362832139709,0.037140443302616725,-0.040471918457201245,0.13551263746253903,-0.06828273536637607
AGTRAP,0.005516032945610746,0.03547236782518421,0.05231365077712752,0.03358759193440524,0.03532569331836332,0.05808494585563228,0.031539233179432156,0.014588021111872395,0.11497786526665625,0.05924041681002315,0.0416909628430782,0.11114674893006948,0.01830105794700895,-0.018556318700877344,0.04029881508375431,0.06366532774908072,0.02787170862005651,0.04340218682314019,-0.02241123480231722
LAMC1,0.05295686000685922,0.04040348086121018,-0.08849603602441718,-0.10234207791099596,-0.01636653977716689,0.11194592239612113,0.10346037492352922,0.06631233403710761,0.014923931618923436,-0.015193091113102946,-0.03970167036807011,0.056471286210313956,0.041954612629760225,-0.05661192703908689,0.09807317114419438,-0.024214560172492346,-0.06203353905966082,0.13433868547770422,-0.06504849215055301
COL6A3,0.026453521140901413,-0.015741936718714464,-0.033284847986533375,-0.055378369874187386,-0.04856243537149431,0.035717767168164286,0.01261965578822618,0.04128989903579305,0.054808985288886995,0.05206682200304154,0.04882796047142796,-0.03315898515069898,0.060264246179822005,-0.04713217682472311,0.0235715056112749,-0.04118068736039842,0.06054926577469947,0.1503271471990237,0.08336175685028172
FN1,0.11393518592568135,0.06238080126479316,0.04573272766815599,-0.1568107570085565,0.012569358232465385,0.09416527039488912,0.09847263641987614,-0.030440416053252022,0.017876309482966115,0.06696184174724246,0.06647403525943586,0.07447973482449965,-0.05582203574550501,-0.1648580642278267,0.06381809196820948,-0.07384799536358967,0.03536881364933603,0.09419839007668926,0.05775576461112692
MIF,-0.017845168500256924,-0.07914648765850617,-0.0192847070951644,-0.1224249232742548,0.02319861745535165,0.006481102060466853,-0.012443177881508137,-0.2056457073708862,0.11578810151253183,-0.17839260511652555,-0.12783496714153025,0.06413660285744241,0.025869128631268352,-0.06005109326858888,-0.004754343443076143,0.06468013824073762,0.07415899565432313,-0.0449994819487399,-0.00429979523442891
JAG1,0.1047899491836879,0.04203756399410385,-0.031179406950407627,-0.034434575312531454,0.04920699021113433,0.07966163494305548,0.08618219224177996,0.17654417300691658,0.11467256896998462,-0.051283683309578346,-0.03459132534929751,0.09505448876851766,0.016108936909807622,-0.1195084139781668,0.048692378986084764,-0.007568055067695108,0.033026411583372946,0.08243992475017178,0.015912600095274853
NID2,0.023527069499650548,0.094500516766799,-0.030907373010255694,0.07001707941012682,-0.04812279295317962,0.02995378330030136,-0.006903785642633091,0.13150718113683205,0.01898681338003338,0.008989798354127748,-0.020865079553854936,0.08556230942972173,0.03142609237156764,0.03810643485033402,-0.022620936487604278,0.01941238475984384,-0.016872497881002684,0.1498391916429719,0.046655475872861736
EFNB1,0.03131230997182063,-0.04894652116920324,-0.0413102377385765,0.07848313506991383,-0.04314886397959291,0.006320770763762117,0.0733241972490906,0.095370663324111,0.006073738871243583,0.003587960370155687,-0.03066664802666297,0.07005636412042296,0.07575106035939243,0.023989636687660812,0.027898812678594353,-0.004644442184181684,-0.01725626323386434,0.04348939643388288,-0.011466973213803846
COL4A2,0.09596398981512329,0.10504633952587754,-0.0019154472292586217,0.004642862756238747,-0.03429355506707215,0.10365299311791287,0.09615588708819851,0.12368395313451484,0.01616255930162355,0.009700984327350545,0.01590197841109743,0.03357669319973531,0.04203237707940877,-0.08528350958276727,0.12144352123746237,-0.043795593198418435,-0.05795653955838879,0.10732134000081324,0.0018989011119946787
SPP1,-0.177749065762522,-0.09683210749955178,0.019924655769519847,0.005338611568477243,0.01876622618176749,0.07793645029288392,0.06626293720809746,-0.07686982098005123,0.003929407308772056,-0.1343948944298287,-0.11824296872554706,-0.08464410533708697,-0.06621621632606797,-0.19887120103937533,0.14969539061008225,0.013024411436708728,0.09975908750836572,-0.02362409582900356,-0.053868891468408266
PODXL2,0.03019711211696566,0.05084650155056176,-0.062247099653202374,0.006651716688369733,-0.03299525638777136,-0.02242848924938821,-0.028890344619268114,-0.03932051266560051,0.04338480712112518,0.12307277270944815,-0.025016823981705568,0.05087322932226581,0.035416290281898154,0.06946039932576485,-0.04504113818849184,0.09190677840920058,0.037904757834693395,-0.019027963124565256,0.07872317247003378
FGF9,0.021837289318978898,-0.012012506507573571,0.02848686401224063,-0.05461181155894358,-0.019648695826164537,-0.0388823613967938,-0.014445989738713333,,,,,,0.061940074815010446,0.12626779929773843,,0.03938896471988911,,-0.04712970094808614,0.05093543080996013
ITIH2,0.09622438903809254,0.08083587511923743,,,-0.023244474772849927,-0.01630983808525899,,,,,0.10645823547061325,0.0588366605469273,0.11495516810732746,0.04936831930590769,0.06793677501160775,-0.04330122618727322,-0.028524239276866047,0.08822656209565041,
ADAM10,-0.012575154852606955,-0.03505431835537645,0.06427640282758985,0.0006024669287421407,-0.008977369526109457,0.04129878399194404,0.036319875600934325,0.03206971533462348,-0.06509580335176543,-0.037520115413840184,-0.011083992755573733,0.008844402119097969,-0.04339972721496156,-0.045710217468486365,0.029493090904951128,0.02355785974339452,0.012978551219155662,0.059900911160909155,-0.06894592756824991
CFH,-0.04678900106590112,0.03484741855211164,0.00977759368367273,-0.04994405106358668,-0.04572561719941633,0.07374259822073902,0.03723895205364316,0.06254846287312638,0.04199063115545305,0.06506072192402809,0.10729831763048428,0.09656714068859204,0.003709347619110742,0.03034229046747968,0.05713788406296952,-0.006618308936921588,-0.04545117290652274,0.1084560988270316,0.029696957403541637
COL4A5,0.007122393412081716,0.015232639907595344,-0.023787441963854503,-0.007030624479953157,-0.0314680316037756,0.032051754846681546,2.3452231337915565e-05,-0.0017330737100348349,0.07801942875191607,0.17006583583681925,0.0396040009805632,0.010820919794569627,-0.017491725486715962,0.1249709861115391,0.04420476412212802,0.06942763759591879,0.0313756464486518,0.031898977286660135,0.027602540368925232
LTBP3,0.034914473162312235,-0.04278973524709854,0.03715624485788713,-0.014592587137497151,-0.020282240371198988,0.02136572037152231,0.07319197452092203,-0.02975927929178385,-0.016081109275144268,-0.10247557235614907,-0.02990756950473051,0.033689565906337524,-0.013511094055030962,-0.040176257944688785,0.028424686132192803,-0.04406878321196527,0.08722869388625919,0.05529725455843646,-0.08023704195037713
GNB3,0.004695959984602405,-0.007356270562588185,-0.019001463522073356,0.06709899068014667,-0.0031503852967021554,0.09807246333219188,0.010911372516366017,0.019989152983194335,-0.03226021836434819,0.05907949405787504,-0.010671957758258114,0.08655550772785534,0.057302627141778896,-0.0013151487491342934,0.037214190796399683,0.04669052796179472,,0.10135560013912923,
COL6A2,0.006753385593673763,0.061128868270703934,-0.03593052836306902,-0.07108419188218716,-0.03460553416821157,0.10368440917655777,0.06786084997521645,-0.023997159816294956,0.05635391695250177,-0.12337754805711866,-0.07627373624199815,0.054355441122638,0.04075787960736192,-0.1250999142394034,0.020079905411520615,-0.04357044213024613,-0.04826677070639408,0.15317368544953291,-0.020317839437514112
GDF9,-0.03582086097290627,-0.004861557614436505,0.08105138645217567,0.1366082959931864,0.10933075071527266,0.05842006337075791,-0.04569903825826423,0.0235973969396319,-0.04114688989856231,0.12058890962564235,-0.04594294897484105,0.06741551828492093,0.00870960082608191,0.049726178818890424,0.07938923237470631,0.005798027645258887,,-0.004159055821663103,0.062365552726895306
NCAM1,0.026929483667503647,0.02532109798585622,-0.016195114960697834,0.1475850790068414,-0.020079713588268034,0.031459766645146284,-0.036119097662917314,0.017779867798429147,-0.07089332006547405,0.20680923443396812,-0.03476991726416188,-0.00024541212920938736,-0.02831870756138584,0.038729560150293864,-0.08903892286401954,0.0390933683267473,-0.09633238003130354,-0.10202659328414737,0.07391847004573994
APOC2,-0.12226135741735646,0.013415860987328308,-0.020257824844161738,0.027383705970325876,-0.0049086037555528626,0.05516938192161924,0.050399820361949704,0.0794570874479672,0.07494276435316982,0.07537822079149464,-0.06417912189689157,0.05582742133372723,0.10943892685361009,0.06542749248948165,0.09697423987362232,0.011512987093257357,0.02325241226866346,0.01785815022414595,-0.033161557116194354
BST2,0.1370690466291326,-0.01303997355673113,0.036885329423620744,0.0015157134485939859,0.0145555653670464,0.08536250701941066,-0.028900259399001395,0.037690144348441014,0.11176366136827634,0.049625608870773406,0.01686551338897144,0.08150570989136703,0.002392485142399953,0.05308028914550144,0.09299560994651657,-0.012115999395180434,0.04675638552600938,0.0657920575261409,0.06971529964945847
COL5A1,-0.021851057000210925,0.02183830232765341,-0.03804349429975548,-0.005647652818690759,-0.03417574338964237,0.055344353427428064,0.11303003487670767,-0.0265114664191357,0.04453610548540145,-0.04449088709439626,-0.021214076692461642,0.09814375557984141,0.005305643986659403,-0.11684650278040629,0.12010787433098441,-0.062600270390925,-0.0344817939261427,0.14296375417027193,-0.05458483281643821
