,UKF248,UKF275,UKF296,ZH1007inf,ZH1019inf,ZH916T1,ZH916bulk
NRG2,-0.023647044724499685,-0.035322122808939545,-0.03517543196648388,-0.00873704203492603,0.03737582668679883,-0.08907061213853242,0.005020315285869553
MELTF,0.008650986145672099,0.08496688944716788,0.005628461393552552,0.13004731805735417,0.05182871699777474,0.06845273067764929,-0.035226356562855866
NLGN1,0.015995804495197642,0.0032963055305204963,0.036976482942054315,-0.04854862663919152,0.031824716158176634,-0.036724634453387854,-0.060359727236211844
SLIT3,0.08536541804895612,-0.012793849217010827,0.015784672893535235,0.04919745327616016,-0.01413320217566068,0.07344005780496422,0.13137161325440813
CCL8,0.041199657128743204,0.04598460454283163,0.08094789622425441,-0.00369507071909234,0.031187770695006313,0.032213282575497215,0.10039526726277406
S100A4,0.08943467782894025,-0.00017698223402003735,0.0029467010108918646,0.08088954885331863,0.025872945858679306,0.07172258741273015,0.032248206529244365
TNFSF13B,0.016297668468372405,-0.006466548603172192,0.014046835028018694,0.037401801840605056,0.12258442227306417,0.08214205780930775,-0.04775204446438535
HSPG2,0.1475420780890906,0.029445840547926157,0.018322135953744618,0.051267988133638025,0.12677593945751614,0.13202600916904153,0.17167824124301598
FAM3C,-0.08162846547043773,-0.0025031565250063256,-0.009817454584691547,0.017077662721180234,0.010376390802741504,0.04971616130461054,-0.06815238643429315
FLT3LG,-0.048754441270367065,-0.012355101672093135,-0.043206577704710335,0.06827542928467202,0.103710650034984,0.07717117463624319,0.052080804890235824
A2M,0.14814422060206253,0.05467065900052192,0.011488809021390095,0.09425614014122177,0.125485154145349,0.15674314108564597,0.0338212163640643
VCL,0.10973338421192712,0.03453529645198584,0.029492493355215962,0.03122358347317106,0.10217304568797922,0.09754581810127257,0.11679775540036783
FGF2,0.013902230893466651,-0.004972210340501638,-0.01213456911929604,-0.01062709135379002,-0.032190054176480166,-0.011394619627496013,0.024384721456732875
AGRP,,-0.011243784223832437,,0.02149580072952006,-0.04197961505975373,,0.006855344630954898
CNTN3,0.05713253158122921,-0.028476668259046822,-0.006277852027787519,,,,-0.03838183962571178
RNASE2,0.012922777854887352,-0.011767770944475394,-0.024873029245010683,-0.03334830081729806,0.12725494934359263,0.10747573205887695,0.05490468393673125
ADM2,-0.020768952230540476,,,,,-0.028231995415714015,0.0034579446277832535
GAL,0.0260679725613815,-0.032618911544248,-0.02235397365285271,-0.060623125735855925,0.025617519101219444,0.03493476255259218,-0.02089468849806558
IL36B,,,,,,,0.0792166705978138
CXCL6,0.006407243236980735,,-0.0159709972829493,,,-0.02441409786391596,0.30853346369773715
PDGFC,-0.041292599387516574,-0.0058319242682155,0.07320385846185452,0.15358925694102477,0.07727404817364449,-0.061690666859475544,0.038976557327488885
COL8A2,-0.02652708194795852,0.01764483231903736,0.0064973289001876685,-0.025529940197268525,-0.04366943570438899,0.03790341635494331,0.010189755482854645
SPON2,0.04579968474545241,-0.034252283530888966,-0.010619108152845705,-0.015339104234452486,0.14743605042494354,0.128394629451207,0.20059956112147945
SEMA3D,-0.014794013137369687,-0.028214046076103606,-0.04688222238493123,-0.029173126246556793,0.055542410342526397,,0.06718413024571775
BMP6,0.11881200520169664,-0.010273965329865103,-0.024840302106087793,,,-0.041457726774131266,0.07503588683871255
TIMP2,0.00981351436858261,-0.030692976230733797,0.011718277087711745,-0.012304951564919495,-0.055006434659688214,0.037566087994794786,0.02983296657487971
EFNA1,0.07367266443544734,0.008762261645030456,-0.039407863536374786,0.08296885550855437,0.04117641525595098,0.09300825399727812,0.04791300707414285
S100A12,0.042517672063629795,,,,,-0.0169592109983467,0.1746886747803352
TFPI,0.05215074286179424,-0.001139476839976503,0.008258751367933933,0.06392684572587015,0.1330152898666081,0.06646049401688144,0.11845655787322112
GPC3,0.0542706020608283,0.17356596366217328,0.023758493786872784,0.0020019409589147486,-0.023823830060617387,-0.023821522191383816,0.045576497596991145
NMU,-0.013612480348989823,,-0.016212139894065836,-0.012301937927259192,-0.03744535997503452,-0.02598529405699674,0.13100418324608537
SCGB3A2,0.03090719037157743,,,0.0365774232539687,,0.004133767928492732,0.0264290129742602
LAMB3,0.06952413538316847,-0.004237911490015199,0.01343135199136515,0.02129430075353061,-0.0032884699677266905,0.03962756085232761,0.04154148686128217
LGALS9,0.06662381557052635,0.03187027139667838,0.005188279617189287,-0.10035702500555198,0.04066738268700331,0.07168337003684576,0.10863861727042586
VIM,0.03814357416356121,0.027982277871787652,0.04948235532518909,0.07046192565829847,0.09015853721647124,0.06057609460732267,-0.002138353832976983
PLAU,0.09330626060671414,0.06353117903699064,0.025611878161100696,0.0882978042094399,0.03098924419784329,0.10327575494220628,0.0521889862267916
TGFB3,0.093696966884635,-0.023505243959799665,-0.0021581536597539185,0.16416858545400945,0.06537139732455564,0.11314775402925417,0.0778934396438757
APLN,0.02255834943903827,-0.010531574143419072,0.038712988673187045,0.15231903892462367,0.042243552645178505,0.05139949453503499,0.04403827022062375
SHANK2,0.014554222109365028,-0.02128087001711909,-0.034865427550111065,,,-0.043907915182975356,-0.0496698745221481
LTF,-0.004250464516283245,-0.012523430166237375,0.0183450761080528,-0.12131395070919496,0.01981277321390653,-0.04791740973798112,-0.06720514684762759
PYY,,-0.01277335357465853,,,,0.056489936207546956,-0.019212355355108658
PENK,0.017670871948679705,-0.0019855901762410987,-0.03964076531864096,-0.05445730448745649,,-0.02125883306868189,-0.009575127966850703
CTF1,0.020485409854171587,0.0556747626662427,-0.012966544584484343,0.17950493565173445,-0.04364577970652541,0.032005829655225256,-0.0382172946418158
COL3A1,0.1552875925618361,-0.002246029478722426,-0.011131185002498108,0.09908138345691635,0.12064858781169945,0.10598398403200113,0.20517814661800043
S100A10,-0.04771059935303038,-0.0017790139013083189,-0.007897563636871777,-0.14578726097309533,0.07397907726261789,-0.10383098470002212,-0.05707149948470133
FGF13,0.00922785511395788,-0.04081148290001554,0.028932808012636552,-0.02917315938845996,,0.18855898904318358,0.0005615347083780815
SEMA4A,0.05435082716382102,0.022852940502483203,-0.04666543142262156,-0.047439892677768346,0.09605390075449315,0.05423652308814611,-0.010380299129451808
EFNA4,0.014961941120820922,0.0039536461323885115,-0.0038175177928097214,0.02539764675122913,0.03378028174356787,0.0029502836293418444,0.06789152414268872
HSPA8,0.002834858890547365,-0.022238769291928213,-0.027519023710060327,0.1232811281399537,0.0653245998041123,-0.07816267419585568,-0.1419388981138364
NPB,-0.013562387094073772,-0.015235461503763177,0.04404937412298598,0.0420259835743195,0.04600307588671469,0.03131196067409711,0.010152266859404365
ULBP1,-0.004523872632766056,-0.015668174260279215,,,,0.018141128217847538,0.06276848413578065
SEMA3E,0.006515638982414217,0.07394333666613263,0.04815637993912147,0.023490628144885294,0.05456007108121948,-0.04341686006106234,0.041545495383789204
ADAM9,0.014561882718292358,0.0031452877918599614,0.03279952022127481,0.060965817240205694,0.037965091444401584,-0.0013747160490848085,0.020800964885064794
ASIP,,-0.014054130807785496,0.03429914970316241,0.09806979212751725,0.06322268651882813,0.0448138812596707,0.11828959135443988
IBSP,0.08245693452903051,,,0.12190330463873117,0.11620257290086956,0.11350901477623682,0.042212462499372404
MMP12,-0.01377495101575573,,,,,,
FAT4,-0.04518012912535186,-0.020759715736678813,0.014513340780564647,0.011410000168236983,0.250043398812326,0.09822816982424976,0.037921816218091604
MDK,0.10117830140949788,-0.008370898263321758,0.0272393187229383,-0.012258628283098446,0.07526251188185296,0.03499532488643927,0.07263319610337617
BMP5,,,,0.055994897926664074,,0.013833524813368374,0.19568299173938358
CAMP,,,,,,0.011291234701121816,0.04775946998548438
HSPA1A,0.01776383434166133,0.03497579822618986,-0.0014534069247537443,-0.06328683864222329,0.03486957114278361,-0.0596441336712154,-0.008743040304292349
SOST,-0.02133712956699139,,,,,,
SEMA3F,0.1378463195975258,0.01613204907322156,0.012897811990850024,0.07243401000857333,0.12335184301776145,0.16484666643499607,0.16142914722961324
ARF6,0.030159028129618737,-0.03370535511778992,0.02267788632550065,0.1015394470392394,0.07760860149350915,0.04884386019976274,0.07475149109537618
IL6,0.018132880750512618,0.039786799961216195,,-0.03683549683954745,,0.03751432656413199,0.02827716144962461
CALM1,0.039451787605205,-0.024680456324977278,-0.04074950091972035,0.07031210327635139,0.1201246446784407,0.025956270780687258,-0.11842489695564136
VIP,-0.007044348606282128,-0.02479315607566248,-0.033579651289829836,0.14923710050731634,,-0.0046354357724525536,0.010100924828951807
NMB,-0.045662006994056946,0.018067682157016603,-0.05523196444869622,-0.0015278130776880507,0.0403031342908276,-0.06011950457786441,-0.026209070865173916
CCL26,0.14415315199441667,-0.009484823644045274,,0.08304994073048953,0.09895650670802261,0.07113364452844574,0.007755841610082854
FBLN1,0.14007382667349533,0.03724367230434193,0.062421380956575255,0.14076005431928,0.06260997970799996,0.032860238533391,0.12713069705936372
SAA1,-0.048149016423712346,0.02795670142438356,0.06845273745293531,-0.04772304909127436,0.06409109834688764,0.05332645435043986,-0.0493652022134437
MICB,0.03636866077749856,0.010729003767796267,0.029444718327437558,-0.00476200457806761,0.02538197326059322,0.08161170775244685,0.07513437631868447
MMP13,-0.016298623096434362,,,0.08407318422995846,0.09554586838881787,0.059368776070183975,
F13A1,0.023170017320586444,0.037251106883846564,0.02231239788467816,-0.024420219621748233,-0.036434944263052785,0.06483834005417097,0.12949713041849148
CXCL11,0.03105094893114827,0.06173695872683779,-0.017925220504239697,,,0.09129668376052577,-0.04106374823901472
COL5A2,0.13665835390540726,-0.008833146373683962,-0.0007846764665845219,0.14816128969927037,0.09326893448833505,0.11563617013967212,0.19335658413332385
EFNA5,-0.01910662121934697,0.002736288630808406,0.05502220886634031,-0.026369237926036848,0.21412978954497788,0.037433795565106204,0.04160433002782215
AREG,0.006036044753942648,-0.009586850894078293,,,,0.1408183462222048,0.13385647768000228
EDIL3,0.08962929993856603,-0.024187096082961997,-0.029846129979113498,-0.07408106590342764,-0.04605341552750269,0.11625233194471403,-0.03860000435765174
CD86,-0.004569129462870057,-0.038935664654043654,0.055255570854060077,0.019966624471453785,-0.019624368878635896,0.021256076827366653,0.06893646387247529
AHSG,,,,0.01867980940771361,,,
WNT9B,,-0.011243784223832437,-0.002688810874807548,,,,
HRAS,-0.017658003071592255,-0.02404142117810582,0.0097768628698382,0.021491860116215362,0.01611741899112109,0.07522742221637292,-0.020836160886952948
C1QTNF5,,,,,0.010759227575214384,-0.005506888015792932,-0.038808230285450974
RLN1,-0.014190956730251364,,-0.019702326023931814,,,0.09109092299295969,
COL4A1,0.14719191752025024,0.00680265836853973,0.03588233349311624,0.12149292843878383,0.18741335929672778,0.1444819674602429,0.19017462760741713
CCL3,0.059008791106578,-0.01675502862381704,0.03066293850160246,0.04370208585110338,0.0213141959388366,0.04204258499023265,0.1012390702290145
BGN,0.12269985701063275,0.07976222428574013,-0.012822584489810017,0.13921640099780744,0.14850984997914787,0.1251327148711792,0.1797537371482725
RETN,-0.000856316382910546,,-0.030346368907691833,0.05550437836977351,,-0.045648360685406196,0.013015791219337183
S100A9,0.07461887502416371,-0.030814434197063256,-0.026361868783106996,0.0013279218983744952,0.0788618142649889,-0.030434698737459787,0.0030352503130774496
HCRT,,-0.013477029757715937,-0.022173792562006033,0.011240963061133752,-0.0044369587129344315,0.0039036938666346956,0.02719851125275149
FADD,0.04171105261024992,-0.021618822697772384,-0.0034732793803759206,0.08517988775963584,0.007918903269191768,0.038431415354358386,-0.04545705836991217
ACTR2,0.0622625361392282,0.08575817153270099,-0.002726107727760393,0.0675700556319097,-0.008177261068133553,0.0544361107233975,0.02644900302596291
BMP2,-0.015509355842906065,0.016150312402928798,-0.03279946602902963,0.024861153630496194,0.03415708580689144,0.04553516075126697,0.01343298076253947
PDYN,0.006200289636313882,-0.0373133341534247,-0.02148561065614509,,,,-0.05190235497863477
CD55,0.10413176032525424,-0.046273103947435064,0.019037687840242797,0.03559904996690734,0.07810709854050173,0.07493073123521363,0.092920339447905
OSTN,,-0.02082652460430218,-0.020683597089886208,,,,0.02395482802845749
PDX1,,-0.01442703098694345,,,,,
CD6,0.049608129732573676,-0.003990614918043272,-0.01714533169870008,-0.011482223964437937,0.12980577137814642,0.04928841669944721,-0.006444415126569571
IL16,0.07474274565517948,-0.02001083302637735,0.07930900243805147,-0.005392616230629211,0.10185591287128984,0.0921257301517044,0.0889308468808098
LAMA5,0.07985199993848285,0.027623899704581796,-0.015600415784616451,0.08079067855911808,0.04899604934413019,0.0727028717242302,0.10572211277807528
RGMB,-0.028452559717422003,0.020252710550552624,-0.02419591803982664,-0.03583427665431068,0.08457838022647113,-0.053589333275707945,-0.0724712986577214
INSL5,,-0.017223107755604823,-0.007795830519603056,0.03711159545792227,-0.026959413838349756,0.03581325040131288,
IL12A,0.037039614566660245,-0.01255142323302811,-0.016091988310728052,-0.04332766496903519,,0.021500253048201197,-0.029770921088394194
S100A8,0.06354498170037003,-0.02333158163704352,-0.021625467989473374,-0.02729998183044399,0.06225473512942888,-0.015008566353303242,0.0987797480074433
TAC3,0.027691186874060112,0.02717285277591642,0.03695809338085787,,,-0.04675412480483219,0.009928174649563911
TAC4,0.04103415112769906,,,,-0.0064722355619199,,
MFAP5,0.14668542605194884,,0.0064933239265357245,-0.0050651096722132945,0.1001432670442087,0.012302206770405619,-0.04542716026343678
CXCL16,-0.024484489821924187,-0.005213517182477922,0.0008650921089743864,0.0748170611755075,0.017338205917574016,0.05365532377881504,0.13215773245422927
AGRN,0.09819295532769154,0.026235176806884728,-0.005217585154407346,0.11577931641282906,0.14507170217775275,0.14662844765570537,0.2017231723868831
COL4A6,-0.019128112187917844,-0.017301494455053558,-0.0029321620577126414,0.08144445660052778,0.057902745751524036,0.06629306820193087,0.04952502302770429
FST,-0.0023233924894661036,-0.01920664880730542,-0.02884833730330313,0.12902082455233882,0.010398399743596529,0.035570114630336,-0.0188734823118044
MEGF10,-0.007787309879403845,0.017865639016381753,-0.003805438292140469,-0.018007350570428914,-0.05594010374055977,-0.02302660463300051,-0.05932764234960897
C1QB,0.096874604012166,-0.018677608879761807,0.01574611575685854,0.013471383696624137,0.06867795797080603,0.07180050899653051,0.033410921247146425
HLA-B,0.11064169262642283,0.00417592952977244,0.07933611631408988,0.05969392142182432,0.08963602278656581,0.10915107338626702,0.11951183032848638
PDGFA,0.06360954126021126,0.010033227407323693,-0.031084170704556487,0.037379026641213994,0.04920567536085441,0.0798381851945828,0.040003893246383634
LAMA3,0.02710559678209381,-0.021679470499168272,0.018492963157720442,,-0.03592122714235018,-0.03285669235225332,-0.013910029540669189
DKK1,0.16980818986791213,0.05031196262461599,-0.0168009781489399,0.07501915435945215,0.0868476674865773,0.06961932976996561,0.06498806694969393
INHBA,0.10710056902762809,-0.022202105823574275,0.0039520519444198494,0.017122127844114234,-0.03616060716655773,0.05450619988032105,0.07405879223675255
LEP,,,,,,0.07026407913078017,
IL7,0.0018384316676203873,-0.021289310324744057,-0.03158695539707385,0.09319854015523026,-0.028879859585733164,0.03653975953394713,0.0013719455361055474
FABP5,-0.04224684666994507,0.03115582540307452,0.029602276518417257,0.04711092379495435,0.11544178344565452,-0.0033982748019657605,-0.03412095051180207
CCL4,0.004869291317674745,0.0035785311323389643,0.11318062942511457,-0.042634793969381884,0.09764477069354614,0.07621812963633261,0.08218310067022397
FBN1,0.06874589710154486,-0.00282278294648722,0.038274242878066383,0.012672134653377014,0.06934325272686734,0.07971532375217935,0.15589052285443933
TCTN1,0.0069292499876513905,-0.007108836483111198,0.04147787710518097,0.022611419426373,0.028559524169097936,-0.0005823119953099652,0.0022701424490440374
NCR3LG1,,,,,,,-0.02374636355565328
BMP7,-0.055993918885758866,0.016717647807261322,-0.04415969695332923,0.006669680409319243,-0.09019131634482537,-0.01943793295814777,-0.021298971177655134
NLGN2,-0.019400922268623468,0.05066270332117099,-0.05506877148793158,0.0035413696767054885,-0.04804154351743685,-0.011380434491917887,-0.01714898452334979
CCL25,-0.010731278235387175,,,0.06140620142426998,,-0.020108485560449144,0.01561910746663095
NPNT,-0.026262277029596007,0.010841721303511105,-0.01589172530339906,-0.046335494237192486,0.12152481663448371,-0.05504389535415733,-0.05976555930166264
KITLG,0.1250183921881889,-0.018952903207678718,0.008739971059118574,-0.0011215001657357132,0.11895151910072901,0.04066872748615441,-0.03253093035612373
MADCAM1,-0.012884145927217271,0.040212546431357014,-0.016800979092531247,0.06974382591798493,0.04079441108806432,-0.0008636252449259876,-0.02549799577220967
F12,-0.016811892700818856,-0.017349401266889317,-0.019469535393645356,-0.018012191308366732,0.07406572146267959,0.05258875430769112,-0.023006095431306686
S100B,-0.02063927184559823,-0.018497816298129216,0.009526842605536207,-0.10676061984801516,0.03908455014811727,-0.03387271205359939,-0.07272332232169057
IL27,0.04275518559181472,-0.01203146286684836,,-0.029173179884167125,,-0.0004389080458361198,-0.0203003438771763
CD99,0.025637585096394033,-0.02229019503585549,-0.01353728216695827,0.11694563780616697,0.06741402052789908,0.05976694247103891,-0.04700920441928255
PDGFB,0.0682559550628244,0.0037116549143129335,0.02457422867759593,0.1445308280352593,0.20221311638816944,0.14108855625897995,0.10717884270887297
CLEC2D,0.0015535044828182984,0.019087667150608268,-0.013121113313851445,-0.01651810523449953,-0.07452370066933534,0.05117400337006779,0.028864362385000553
F8,0.050021671799936974,0.024217290248784846,-0.014957858210230508,0.12209463033783648,0.01603411484737553,0.028251197434975898,-0.02787822048157924
C3,0.05375219487423117,0.017143900705646958,0.025299104392680665,-0.09607563478678788,-0.0022909556089399834,0.08478212289070633,-0.09344642258312914
DLK2,-0.0007390613553463014,-0.026818926489743895,0.02495521743121557,-0.026960533457879545,0.14149456924392972,-0.02970467887651133,0.05075235901659159
TSLP,-0.03484105548154797,0.0003880381555553449,-0.03326408239534693,-0.03887703116815463,,-0.01523343295791848,0.03388141461226297
OSM,0.08280303321507197,0.0019705877179556877,,0.026779078480656474,0.06414587055761535,0.0878579406610864,0.06847011163536595
PRND,-0.015563518417616017,,,,0.22290289046856768,0.07818215713406929,
SLPI,-0.052037332437701006,0.026767247926709804,0.04573684666036187,0.042942519188463014,-0.031385633249183024,-0.0029310859404274585,-0.01937487833298918
AFDN,0.008132603480177083,0.031956737899915,0.03494581401394643,-0.012035183120208254,0.018292480215949036,-0.017927593392519373,-0.027859877544130326
ULBP2,0.043151536714249844,-0.02798516443563621,-0.022975013192085423,0.0562855184084587,-0.033803001944544206,0.010359356746568538,-0.016402842046715566
ICAM4,-0.013984435066157083,-0.013959476263161139,,,,-0.03179414352235207,-0.022570841513589224
TDGF1,,-0.010399904470898513,-0.01714533311419749,,,,
ANGPTL1,-0.0023219124385998446,-0.03727113732952799,0.012913081071281259,-0.030430596853848482,0.023211908471762188,-0.002409980674283352,-0.02281034133251014
LTBP1,0.020899949729522457,-0.03524061487969889,-0.024362453979782157,-0.035215191793323,0.005281269425994427,0.017488602613431346,0.06356722353674776
NTN4,0.09364073926073499,0.051724718922027374,-0.02198372744682184,0.09706837887299624,0.011105239603238247,0.08851553765989888,0.10341732036993369
APP,0.03926401588980446,0.06991397190644646,-0.09220315761570957,-0.03954468426589957,-0.03290238127840437,0.05943218154134519,-0.014859727177878368
RIMS2,0.002593839282396561,-0.022827971589845567,-0.05013628502248793,-0.007648916619020853,-0.02345209171734809,0.021810449880071813,-0.08014532094240304
WNT7A,0.004870583134033966,0.006953874311517381,0.021466655213688957,0.07755367785339454,-0.033530470176148366,-0.040165901057257945,-0.03994825596567575
GAST,,,,,,-0.036535412985425675,0.0004982280360831187
GPI,-0.040734987534595216,0.007172416752889332,-0.024623904847698594,0.03663268976516339,-0.0349860380386934,-0.11263398588353184,-0.08412159721873723
IL1B,-0.05961298864704703,0.027325436127655454,0.019516955844170715,0.08598153022176518,-0.025511652257267498,0.11803751262182785,0.1044861043577697
SFTPA2,,,,,,,-0.019212350740888503
HAS2,0.01625436669917294,0.049818641262205525,-0.02039518891444282,0.030740743898743605,0.028119692818872697,0.01995923143246637,-0.000277441047560143
IL11,-0.02119637831401461,0.02536686228507034,,0.13409304543560802,,0.011799351515755733,0.10400654151886722
SEMA4B,0.0007606922123552792,-0.022263163399298545,-0.00733763198885235,0.014304611061124385,-0.0071056682856730944,-0.026606943056937414,0.00793749732131321
FGF12,0.06721168407480936,0.01840128246411085,-0.004381065553582206,0.061993356117529014,0.04467951052586012,0.05534159019290247,-0.05092759137886842
CP,-0.08167547789862004,0.006350675267749517,-0.0026239816298097023,-0.05105468644958859,0.044312420447592524,0.03285804379175566,0.06641083749214818
NLGN3,0.01699169032996011,0.02933415241444615,0.035245366188905614,-0.006860669025532882,-0.05350408977534113,-0.012834743315173439,0.044629569162800774
GZMB,0.019801278815054328,0.03754391668030444,0.004935365475748601,,,0.06297280042675878,0.026559305901692164
PROC,-0.016927023637797415,0.03387640642524123,0.087640074140633,0.08023899361021967,0.04570964434694132,0.013491846480167472,0.12779053991797307
TNFSF11,-0.01439463986350537,,,0.12042631106918063,,0.09448050847201489,-0.02003349076215068
AGT,-0.08841826247196578,-0.01173139098750616,0.03710751824473732,0.00893375350843756,-0.05482665361003946,-0.07809680790876676,-0.013931022931092413
PTHLH,0.012175081864459045,0.03484342392530599,-0.04959234112376967,0.08007446564684559,0.12596552292252067,0.025997902205532015,0.06044942430607003
COL1A1,0.15460530845085574,0.03562067128217124,0.01431769679861179,0.05668409965535303,0.14001274182572804,0.10077271848531211,0.20618260198171134
LAMB2,0.09252129081495494,-0.002365300804769212,0.08398937947520545,0.0970868543655663,0.10502444304238612,0.060344673229711265,0.14394960466902643
DSC2,0.029366659219279674,-0.007059069583495338,-0.029837835422219114,-0.01726979243359904,0.018788610333823813,0.030952440425037954,0.06334553484052623
WNT5B,0.01564602045242517,-0.0018457805193917846,-0.014398944862922952,0.014517837940706962,0.12623811312025304,0.09474882572177937,0.2081602125017358
LEFTY1,-0.03355241818382685,0.035371915148025644,-0.020587334391573734,0.06204060292151194,-0.03592125024862825,0.008697745162377887,-0.030679414049158967
FGL1,-0.02722457141337231,,,,,,-0.004846306831232977
CXCL5,-0.023096855185661708,-0.012669861969000887,-0.040210520629061774,-0.037182308511449734,,0.02492546990841168,-0.039082681347980985
S100A1,-0.05970418749223616,-0.002065756959978581,-0.0033880721771866193,-0.1132285662254835,-0.06961902459287718,-0.07832251301901039,-0.08800119648576611
C4BPA,,0.0770521871074315,,-0.028307008839212576,,0.0356212904954525,
NPTX1,-0.06230039620182439,-0.015441175177733999,-0.004701200876094078,-0.037828248651993635,-0.048271031492230554,,-0.06398411883514203
TGS1,0.03440838049095365,-0.015470825279896707,-0.027695673134076743,-0.04575230616167526,0.06076116843613994,0.049672073729051205,-0.012758577641907413
SST,-0.045631480311297386,-0.0032653047251018624,-0.0464722347809725,,,,0.02876552837403303
IL34,0.03122471908232975,-0.011751658872235128,-0.027837382811018663,0.14806366571491622,0.06962124686111054,0.09090812280064095,0.09173216148648551
DHH,,,,0.0653479714453892,,0.04469742922477944,
XCL2,0.005564703251294449,0.0513345522176208,,,,0.08166018621551072,0.1296972126536874
TF,-0.01575334339571364,-0.012582432486456335,-0.010553322640266347,-0.17864163423800175,-0.11223616517162634,-0.00406966118600288,-0.1277855899491734
IL33,0.026180495178538665,0.040137023977774064,-0.022500896668816807,0.010404314851361458,-0.04090389038168589,0.03981050371204004,-0.04724390148099398
RBP4,-0.028994445864635822,-0.034301546227582774,-0.017388893763589913,0.035606761592674174,-0.02647687927464235,-0.04920103180528911,-0.030409447803643855
CCL19,,-0.009620659119699148,-0.012812336869976872,,-0.02067964483594599,-0.017531671497811027,0.04056078425425664
CCL20,-0.03652141239943373,0.040949526169895445,,,,0.05947532226763433,0.08299003143447639
NAMPT,-0.03251946659774285,0.005480368373476783,-0.023644066263570043,0.011298934470102303,0.06413750790687282,-0.037949666564240765,-0.03082468458660912
