,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
ANXA1,-0.053327512430599674,-0.20662960393050087,-0.024514689733437352,0.01032643215837382,0.007724226739738165,-0.003481368757132306,-0.10415836539641839,0.022144172463395298,-0.03907213160153325,-0.3453008248694199,-0.18823381174784776,0.027430964679032013,0.0018919885625401753,0.05337547009100548,-0.017229427872905465,0.03983308886305047,-0.009408150339741744,-0.014106585733957325
WNT2B,0.015060314240423056,0.04087150397384185,0.019932174635553485,-0.039435691097118655,0.04577687972430918,0.04717653833097557,0.047474153208006,-0.03716364011989064,0.032787919621423384,0.16940812353667045,0.021498675532856542,0.10305912022520597,0.002063995343830837,-0.0011196575370275683,0.006097728555584009,0.15241151829642227,-0.011915300273108644,0.09258773522387327
AMH,,-0.009556722817635106,0.012091497608509175,0.04540381949297562,-0.011420523882418111,0.0010791454507582646,-0.040823106016048556,-0.01499093581488434,-0.0003539887846586009,,-0.06935488852291734,0.025796183172729158,0.0645819178343216,-0.0159236433717598,0.02118700078644032,,-0.01815914080914052,
GDF10,,0.08597959310712923,-0.02281494541615228,,0.04720110805954713,-0.05315892906334096,0.16821643670890052,0.04469657370545167,0.04399595447639266,0.19313008262399992,0.11648124210877595,0.026371458283957372,0.07424291622836415,-0.04032033945736646,0.08560776070735468,0.05625827869428581,0.041580538325567136,0.0037478566461878406
EFNB3,0.033966095335771176,0.09905499671002546,0.044108956321805,-0.012542263744334477,0.02284262931145377,0.06441898548561498,0.105998688099996,0.03327712843947515,0.008241582395709459,0.2897885735069674,0.23517130658952293,0.10854976836936035,0.07353285714807083,-0.05377023847583034,0.09260206843480098,-0.041185719250296224,-0.01578905863173485,0.18719176799813098
LTB,0.07093644918073762,0.10827365412956903,-0.0020212283290663444,0.024793353409900826,0.02111741687378244,-0.026355015295692664,0.0044198234642168896,0.029000634543688363,-0.04832503730874139,-0.08505452562509333,-0.008206907928624736,-0.00016697231844826162,0.12695257959837486,0.023023655190539526,-0.005425988645209832,,0.03297171751966688,0.018364201521521756
ANGPT2,-0.010722827729327028,0.1048054288099699,0.01907349634686793,-0.012315404019772635,-0.028736528498866907,-0.07141912310222033,-0.0868303241213606,-0.038204090493648826,-0.04885389542431509,-0.024622359445777026,-0.05539094232914414,0.0016633336702202865,0.119243233360167,0.011824465122309107,-0.003852703051170769,0.051632936803705995,0.01129009700797424,-0.10595214279185429
NRTN,,,,,,,,,,,,,,0.060957842637537764,-0.04588479413426328,,,-0.05190993621519917
ADAM17,0.04559376202041312,-0.07312882745942431,-0.0705459842459097,-0.0014086620287603385,-0.057507339903324454,0.005050350431756134,-0.05595954886061911,0.0050504931511607095,-0.006269753167528431,-0.04954673529849241,-0.08088046129145426,-0.07755398319850709,-0.04472163066415191,-0.016440504723585107,0.028754361352794945,-0.04424406421256142,-0.06976140971834521,-0.02825343952897529
LRPAP1,0.011919140858148686,0.08832339289716942,0.037455215551234364,-0.009057516781685681,-0.05265053839186933,-0.007901396250038316,-0.07950055390876126,-0.0015833011686902647,0.02533168704268721,0.15320032526678617,-0.01959443889614322,0.05060603071831077,0.13409073572225907,0.0017344454255453646,-0.001731821034312497,0.05772632817228864,0.07606223381958804,0.15484969667580167
NID1,0.04852886475400036,0.08233852471315496,0.02197205498832839,0.023686249550686433,0.012975949788735088,0.012939078919108359,-0.10414643300661937,-0.008246390172381308,-0.028604074123656637,-0.05644246989965713,-0.05089470393897968,-0.08836928020591939,-0.001018553248208652,-0.01904324903577276,-0.0028978433044556007,-0.06262830522160567,0.004119879718272506,0.09759333652894331
MST1,-0.043302753641984035,-0.07374296489630416,0.03930332049147881,-0.025669239187408762,0.018927865867214462,0.011606862024421818,-0.021736174583549733,0.06648137618511987,0.026424063848086127,-0.0006871057865427317,-0.09570260024508395,0.017432425154685963,0.12132372594702986,-0.0530087954766061,0.03296142142132915,0.0014965850876581335,0.004458775861928957,0.004133535208474471
IL13,,,,,,,0.05544989780390139,,,,-0.03220575791530577,,,,,,,
DCN,0.009405913831730162,0.028689382819684375,-0.0026602882200489892,0.013513185902770434,0.0584353983795407,-0.02322094901252757,-0.03547373747401333,-0.0224054168296282,-0.009536172590350925,0.02067621969044538,0.1026622498621521,-0.02995557410722696,0.07422425101501394,0.025760067814714144,0.015196850943118083,-0.05139235262709673,-0.006852130851958083,0.04194055094838514
IGFL2,,,,,,,,0.010028034460149582,,,,,0.06123664338986718,,,,,0.0006965966380135092
COL7A1,-0.010239881144221833,-0.019485603887585492,-0.054394788572159056,0.022475549508416067,0.016089280747592166,0.002652557276637827,-0.023006517824754453,-0.031122596767997515,0.046181712110138315,0.009265926441322027,-0.056492405194731865,-0.024501767423258172,0.017250407075798866,0.02445308743890383,-0.010259312128871429,-0.02157063316754419,-0.003934121826554273,0.02458495537663718
CALR,0.05809549620761955,-0.165005271559743,-0.07693821643619422,0.03130602058520457,-0.08385848292139297,-0.06293810789061019,-0.14090119266777643,-0.07037724652779019,-0.04374216050986584,-0.3142983563182572,-0.25660311095116506,-0.0742232274648233,-0.17193008383214395,0.030589004120986238,-0.0743989248092684,0.0006848272516124569,-0.08759283805600261,-0.05505789894953524
PIGA,-0.03721275094812364,-0.0844622615421615,-0.050256183906200846,-0.022370541024576102,0.01569585820213797,0.04269311875100332,-0.017126289453977032,-0.034338190950782804,-0.002657493354463776,0.0089475076387444,-0.06646585886013603,-0.010346827338826317,0.057575889569375135,0.02641362563499469,-0.009783771292744915,-0.022256639041189172,-0.06053214090525615,-0.06994687301361141
CD200,0.03906214073114615,0.15261459911934247,0.005485205474783912,0.02577845038518738,0.001604315682298964,0.07908580161332014,0.09935085315409735,0.0855646064140244,0.011469759914945789,0.20408253097332874,0.2637811480607772,0.07282858138841344,0.13241881313032214,0.058041597833298826,0.12915656646656226,-0.011226153775149494,0.03639331802236882,0.18861328642845596
GRP,,,0.0031645192548430986,,,0.010160744879703802,,-0.01914159032116607,0.014384122672992595,-0.04488361592826354,0.09844760334047636,,0.10302839249579232,-0.021280553826890244,0.02427018631308593,,-0.033627153773333356,
CDH1,0.07079934246449401,,0.008274604448328364,-0.01285337209465313,,-0.018937455824430394,-0.05030292477909441,-0.03947456368469682,,-0.09015952074282566,-0.011684739540611343,-0.010579081198298868,0.11636745231450055,-0.04433172014029722,-0.008214745368143832,0.021111333494865388,0.06608235251048196,-0.009966044833685527
LPL,0.046585528015969234,-0.17992834781058736,0.04206796751495762,-0.04629443747616928,0.02936840400503537,0.02540930702677407,-0.10489474943831893,-0.05564041021610118,-0.031206448763765306,-0.05805988731168669,-0.06728241196781169,0.1690669781206823,0.27426923995205843,-0.021072494071956206,0.07256389450990736,-0.027836757128380643,-0.01689233477813748,0.03787811855421783
SEMA5A,-0.01429413144231202,-0.014995100523259534,-0.008138690968852537,-0.05355468028353918,0.0038368878703134456,-0.05246840992743532,-0.13555352373703589,-0.07048498938035844,-0.03326483452137324,-0.09426376133614792,-0.088738948244051,-0.0473740663969552,0.10344023216460976,-0.0019171123939266438,-0.10600459811575887,0.03808713314498451,-0.01873477979639429,0.042366245515601156
SEMA7A,0.07980746328768462,0.047973361249406814,-0.019377409549213267,0.035544275424577526,0.07985805393976528,0.010427632495078838,0.09625702822461878,-0.04798708163634118,0.02614783782573663,-0.031164703689962523,0.03509238701029931,0.005937404309189628,0.05863925301338747,-0.0459050864333991,-0.003987730218597105,0.022055721942322158,0.050077732070967586,0.015168390610703672
SEMA4G,0.0046682311781940196,-0.04292004583037367,-0.044094994809855174,0.04222892603025326,-0.03249325786869868,-0.022107180212573317,-0.052102849656177765,-0.022811188333654277,0.0006206174021808811,0.15389818615949954,0.052377043819525806,0.07320789667541902,0.1252538574502519,0.042261691999551106,0.13169544317703918,-0.04399506024030871,-0.02365378789658011,-0.016702185713237037
SEMA3B,-0.06595744837517034,-0.05921618289935695,0.017418048277509417,-0.014700028901714748,0.039273243626075614,0.04965887599496494,-0.020568410805841927,-0.03754270031791048,0.016174537447960394,-0.29400956599716105,-0.10598222411371197,0.015098353495406464,0.023387907818441786,0.043654659077209314,0.021135318604012826,0.026433725312425663,0.007699838998338436,-0.07908867478863164
RPH3A,0.030522054895941515,0.19277510864044708,0.09243518828918904,0.03585938094638665,0.02952584422011688,0.07411085337599234,0.14139988758106017,0.003118934676915969,0.0892171082626875,0.4195305561431429,-0.027000613061601765,0.057766496365422186,0.18200484239472323,-0.025524993706201867,-0.02542651066642302,0.15362556056682308,0.03514193121678087,0.13375543245817903
JAG2,0.018191069457400087,0.12585514874195253,0.07663030360420307,-0.03802126325675154,0.07017945050119662,-0.014041541626691785,-0.03320029656384131,-0.00020638783473064508,0.002130882465588375,0.10867053414940087,0.08692238663611257,0.11599648335068202,0.10685593897850584,-0.003117678082883408,0.09811312994498214,-0.06503197007114078,0.014416340019331836,0.11939975457285178
CGN,0.03469169065040546,-0.029479956132032536,0.0095874536542473,-0.018642495242841256,-0.03084856588728081,0.013039265869158123,-0.03807510592900338,0.013232152893640306,0.03129524327855352,0.00245963126783884,-0.03527442137128382,0.09124899616102684,0.10019292959306328,-0.004669140649303815,0.03772273372692245,-0.05399723072644214,-0.02833306521234463,0.17800505244046597
GDF15,-0.005234449325417881,-0.07990784325823252,-0.030238139169763992,0.02931938146902435,0.027170279751539943,0.015580169971053914,-0.05512323403686822,-0.02024400579218436,,-0.13507870700515184,-0.09920318752137845,-0.0057626408803110405,-0.06175271752768445,0.02914037773477418,0.0019781953228341694,0.009238435891733524,-0.019969542433183524,
SEMA4F,0.08606793451880816,0.11666762830485196,0.04827077824538793,0.018814346916726333,0.015858145378336474,0.02601080705828983,0.10354352036269439,-0.011279500569881178,0.002734189289535869,0.12181948856877955,0.1080427006124461,0.09489611245927992,0.13642510754693565,0.03893251804788241,0.1401882231471141,0.006887647185701821,0.03999347265925393,0.0527785637367702
NXPH1,-0.028523052047339223,0.14490335477759708,-0.03427896416280081,0.08289132841068213,0.010633943257367934,-0.07229406785883721,-0.009151171947170808,-0.022694814684301425,-0.010243436989195604,0.27221680478700166,-0.0007208247728219323,-0.0005762050838384983,0.13331918854277675,0.007319615913628246,-0.03236962989462706,-0.037917213804012924,-0.0059568253705117044,0.07987674123023365
ARF1,0.013120223395493054,0.19589848591617853,-0.010711686445719034,0.03187842477724494,0.04690861106165913,0.04357940445133004,0.07416343338612805,0.04920279332551202,0.08511988353392394,0.20387217228885302,0.07247980645886098,0.049992543551301505,0.09464047936565256,-0.030833911222071797,0.07588531796370562,0.032514739020538946,-0.046310638077769695,0.08503459735819958
DSC3,,,-0.016626757991388123,,,,,,,,,,,,,,,
EBI3,0.058603575577607724,0.04505785416979535,0.0068868791693071545,-0.027302307620883075,0.0585156456127071,0.025373936350130098,-0.055079860939987964,0.02509022773116809,-0.02677953037107785,-0.11186951747762088,-0.04524398153734698,0.08695657767652736,0.09451776111796775,-0.0004917515825625753,0.06861326363793516,0.04294858160420412,0.03823517525405328,0.0865131274081961
TIMP1,0.01848884012914866,-0.12402734080210552,-0.06876042632344918,-0.04515006257338089,-0.05492139782502722,-0.022369658700089348,-0.08165423875203036,-0.08666906513602587,-0.03134055030289403,-0.37188083689298657,-0.18103486020774132,-0.1202302179091728,-0.24933386594107793,-0.01941504232522285,-0.009364290124024533,-0.09391406176903543,-0.048369670929386946,-0.002111836723520768
SEMA3C,0.10893294859408723,0.08156072280334768,-0.03366467326075806,-0.00622801007150178,-0.013040792761623015,-0.06563000293747451,-0.006516029336828944,0.013936925389046843,0.006720990499543616,-0.10100373191595455,0.09082957521200341,0.0707120393315817,0.025612873699733855,-0.039953321518880806,0.13376776710238492,-0.011377608225591194,0.0014209804845815382,0.04318367494015358
GAS6,-0.010274196085562003,-0.024159471668311262,0.02184609865519874,-0.025279488068885768,0.005655840219580507,0.01701050272256951,0.011674359154259935,0.000725829646753662,0.005331606587631719,-0.028066857592445163,-0.052446676485989,0.05141415084162147,0.054607261945889364,-0.037382238607087635,0.07231783544385256,0.11185891296843993,0.010422159064181378,0.18110761168558956
MEPE,,0.1616899741337618,0.020487180047340108,0.07711103989183579,0.03617474501869982,0.058036436969885336,0.01833883283869151,-0.006833998221580772,0.039696803821797993,0.19412033608896812,0.16998237684341436,-0.009457484690400454,0.016941256116809824,,-0.04281820733715733,,0.03763109323947007,0.20161584060135554
SERPINE1,0.0001690455822988113,-0.11291661655719552,-0.06921611832480742,-0.020889846691886486,-0.029046551629986605,-0.0014763381042665453,0.1036473575790919,-0.11564086039303946,0.0017113588735145544,-0.12601423825008323,-0.1157942797605177,-0.03221925837987925,-0.193688838461835,-0.021113136393908695,-0.020257370287126625,-0.08493294700963408,-0.05957091368115898,-0.11907147838606641
RSPO2,-0.0177100963533227,0.3375399784076254,0.01940828419598017,0.02308494688949434,0.14258336709855213,0.0521361929572512,0.06959257375551108,-0.024608334877557238,0.01893840460025008,0.17179617861582408,0.2662743915174473,0.06667590591179025,0.10559689838487324,-0.04431428422798465,0.03272946106666218,0.1744776291831052,0.039345769350040284,0.22654064383658207
SHBG,0.02881827836755406,0.04688925643768732,-0.02153656639245744,-0.011789359325284387,0.005295009128018835,0.027801619823393447,-0.00625240667574986,-0.020940432955588076,-0.014890745907497711,0.040795659178280534,-0.022129325974620133,-0.034608015958023805,0.09222798729644158,0.016306882890327733,0.05565739348522754,,-0.03417446820756723,
LGALS3BP,0.04335644016271483,-0.16566937366757273,-0.010009543738378547,0.027430209022379585,-0.009227817062223273,0.005832346520995954,-0.13407184817600892,-0.038432641423663684,-0.020108273235046638,-0.40477697565496173,-0.14617169218303816,-0.03285114853613916,-0.05547263846400861,-0.08992551448451411,-0.06609238319501971,0.03484072059702409,-0.05457150928611814,-0.08927285121341016
LAMB1,0.04642887351083389,0.014227241359808244,-0.020754602572516552,0.004260089984150538,0.020941107796476597,0.00834286319221284,-0.10274769180783896,-0.04759962186128972,-0.007786195072746573,-0.007693352955786426,-0.04645522295002988,-0.03429976074521213,-0.06138314476565688,0.06690109732947068,0.010792526902677534,0.04635351998294853,-0.006164345329220427,0.11826051266116253
SPTBN2,0.0185114607389045,0.24433708397778509,0.08485431578311453,-0.030883237028821252,0.08185816297502789,0.032281998627960135,0.10244943796227433,0.07168231816440755,0.07226509946798818,0.3754475378843647,0.35320936538588504,0.08670535986164793,0.19787694615923276,0.007833450363199875,0.029100018294928438,0.002080070519274197,0.05159664136949833,0.12413544799414136
COL1A2,-0.006286322073856461,0.029233778187277376,-0.0213097718821356,-0.05705275994197696,0.050711038711887604,-0.07245528240820022,-0.06709461630441904,-0.04616756995221016,-0.022614084327308902,-0.11722678209856037,-0.07470173898795719,-0.10420101849669054,-0.03693984347207752,-0.02698455540422144,-0.0013936541150272497,0.026222812080158225,-0.016009136726733594,0.03289376879064893
