,MGH258,UKF243,UKF248,UKF259,UKF275,UKF334,ZH8811Bbulk,ZH8812bulk,ZH916T1
AREG,,0.023497121221204256,0.018331332924170645,0.05697644723029813,-0.031060577272594335,,0.031124143505924958,-0.03320996818327322,-0.07581440060958809
EDIL3,0.03864469506818775,-0.07337375757813128,-0.008805009852557071,-0.027107858388277575,-0.017627901852584362,0.03569935686785786,0.007266564316894041,-0.031055021005217124,-0.014324501798575053
CD86,0.04078717461618151,-0.024804734679703684,0.0702843803129552,-0.016610803518109448,0.04201494442627774,-0.012260464818913084,-0.048300857436771864,-0.023346419199543056,0.03645367419888691
AHSG,,,,,,,0.012310977718072326,,
WNT9B,,-0.0006308980530562719,,-0.014405437088750918,-0.020602609137836826,,,,
HRAS,0.0060042485720347835,-0.00874047032524534,0.06354476412406952,0.013640275404325768,-0.005145429133014113,0.01345078126012059,-0.05181146402594983,0.05835682404506801,0.024499635785228804
C1QTNF5,-0.02533592956739634,,,,,,0.13127479408436,0.07587831895915526,-0.03241100751939739
RLN1,-0.015602696669714143,,-0.017159620716513533,,,,-0.016768522166237226,0.08672993138081098,0.00885018388561984
COL4A1,0.005818195956782312,0.15440425577824687,0.08367539665637805,-0.03849732782577512,0.015991769104144727,0.0010481521677365325,-0.06113184282313416,0.03973178095321619,-0.06989926030413009
CCL3,0.0010959692954268005,0.08203512183689288,0.038851818731987744,-0.00866913599995031,-0.013335488293546735,0.0769843937568146,-0.019658919093420272,-0.007009887176317654,0.06964817675137559
BGN,-0.024299712697234754,0.09734284638178176,0.0688549627873322,-0.014489677628451778,-0.01951030974870907,0.022386778555824795,-0.05039545211631264,0.015955284701118063,-0.045437899607670626
RETN,,,-0.02312959940428453,-0.017774489914797187,,,0.10392959872667731,,-0.028504077640916375
S100A9,0.031324027258553315,0.056751003023208915,0.08293205889067538,0.007641543012225489,0.025554522952329673,-0.03499689055066916,-0.08919845418821566,0.04718057893154578,-0.01461816029194997
HCRT,0.044879856895983304,0.03219792847685212,,0.06001686157576996,0.15850128193285903,-0.02041915960425764,0.06607234663101712,-0.032682990350473624,0.10507686911250637
FADD,0.11723625364278084,0.042970127886468985,0.05131740761006707,-0.008180315111381115,0.03164462007258271,-0.017505709478189725,-0.004321711825072618,0.018290180210258477,0.05831988442587102
ACTR2,-0.03961615917348302,-0.020368081154676764,0.04263846857013895,0.01578658374679712,0.020530477385070883,0.018872622955654967,-0.03938157931313062,-0.048096121888565296,-0.07537768660386165
BMP2,0.06561135273847718,-0.1093807094807641,0.03858150127467538,0.05356857869342949,0.05337628805564244,0.03016893203594007,-0.025051647084080655,-0.040898633719138024,0.05267297436668527
PDYN,,-0.04091113306202314,0.006705603916272356,-0.028908456723885787,-0.0012946676745346658,0.03515055195645763,-0.017370909575937333,,
CD55,0.030235820261385975,-0.027031459604253575,0.04437724160106359,0.010247375331975091,0.02820167913179029,0.03445268139271845,-0.053010886142589315,0.04986569952479412,0.033134184579757586
OSTN,,,,-0.029787544011241236,-0.015375982438884042,,,-0.02405651487301486,
PDX1,,,,,-0.015580660024741863,,0.07115256313424928,,
CD6,-0.025482138900809092,,0.03979027340105993,-0.02944701091677887,-0.03486237819866435,-0.014174660045481728,,-0.030932424047109205,-0.03957765341538527
IL16,0.040793108805762986,-0.01954866506213795,0.07882304759927806,-0.014157180399889835,0.007170027410600206,-0.008289229645305115,-0.017558623804837973,0.01541475916124552,0.036721159744603264
LAMA5,-0.006053445351364164,0.034992519950727066,0.032109645316456076,-0.02576219463140301,0.024628744657765125,-0.03433241202785305,-0.0883182324364935,-0.06447831033391713,0.048345778070554415
RGMB,-0.02743895130161727,0.004629105085361631,-0.014574135207477896,-0.005873377069437503,0.037769050954316895,0.013769285737288648,0.020508822919935842,0.06296853532123212,0.01904605784142222
INSL5,0.04626479870842103,,,0.034315955000969914,-0.013636183836597164,,,,0.0017084613672929826
IL12A,-0.014292489800783459,0.03344343636558791,0.01972836230782244,-0.024571925004886735,0.028972264443260506,-0.019295488329848846,0.17024947086877934,0.022261895660907322,-0.008910046446253381
S100A8,0.008117565360929172,0.119385335079974,0.08054981317608684,0.03638291727829554,0.01269613272509257,-0.024655266536297817,-0.05709557915658459,-0.029189583305489708,0.007682968236272556
TAC3,,-0.06427939643385747,0.03700755471113629,0.07475412249221694,-0.046146755993111105,-0.007109289296625174,0.08859890027809834,,0.09834533820575361
TAC4,,,-0.02429625302355349,0.06576776005437455,,,,,
MFAP5,0.013914134192926109,,-0.0181256947266253,,,,0.009963234786399868,0.05813414340624924,-0.04669823089761815
CXCL16,0.003330557248759946,-0.02489724040292048,0.02701792928991654,0.008883364698950314,-0.0028630273876372736,0.041544580640201084,-0.023312879622154573,-0.013489228366544093,0.006939932155819071
AGRN,0.041028590359975414,0.11446207307546014,0.06579847663087589,-0.031231092987843934,-0.008378718536998786,-0.011155939589388991,0.03625239969565482,0.016483219372414062,0.00734320468389281
COL4A6,-0.020894473889515836,0.025623015313703715,-0.007641229755378412,-0.019663132784821243,-0.022493541191395294,0.16260297872665397,0.03128364050326642,0.04264698213872494,0.03150411321871702
FST,,0.04165911474585973,0.09172605384571587,0.03065511928447659,0.01188157483482501,,0.003890724449734765,0.034031524424872346,0.021283495677320123
MEGF10,0.024305079735554885,0.037707972159232876,-0.039085800415832844,0.04313010829593174,-0.03028888428121053,0.06333253738916536,0.047992623547739956,-0.02786976949747524,0.03647020466652954
C1QB,-0.01522071605316787,0.07298348359636693,0.060466925667148334,0.013969738221905862,-0.017973379464350816,-0.026440627023003944,-0.017435765013689427,0.00765526267406702,0.06301114031061086
HLA-B,-0.068436390290555,0.1675307113976988,0.04340737020803942,-0.0247060846617791,-0.046647720327748096,0.022919609448788566,-0.11075268490305429,8.954256814359683e-07,-0.03404275887661277
PDGFA,0.010339512793821821,0.15123517369918182,0.0615809857889038,-0.04423256397703708,0.014762677169951145,0.04174329847811971,-0.06491637904678813,-0.013161628511205989,-0.048664723025476996
LAMA3,,-0.00019853451887628967,0.01354462050860155,0.035110536001300464,0.02699634232904488,-0.027253948788531334,-0.013201404557733045,-0.02719943187643549,0.023007031336477572
DKK1,-0.015602700557496588,,0.06304385331666036,,-0.030139186848637017,,-0.035633068067855385,0.056025210779622935,0.014117256986300179
INHBA,-0.019464354953232097,0.02924882795423358,0.022551883185673093,-0.014034030330195334,0.006457248694171843,-0.02270312387092511,-0.020184196012082056,0.008519457772728677,-0.056804651609268446
LEP,,,,,,,,,0.032834690799968216
IL7,0.0579050283377992,-0.0017340955442164043,-0.011178139633615431,0.023690666466637388,-0.03185445705673305,0.010505138309580702,0.03971804661765544,-0.025497787739029738,0.05267721329978122
FABP5,0.11082305567730115,0.155970309120661,0.027990344511253637,0.014124776254923782,-0.023436340532155712,0.008877260150154498,-0.011777505021831952,0.026305181769594687,0.040774848660714125
CCL4,0.08875034472098393,0.05620132081088386,0.003148543267840862,0.017772461680830885,-0.02426382827882549,0.024338374584872147,-0.04025169180097104,0.06495723103036914,0.04522322083658837
FBN1,0.061443368030716206,0.035359943432778644,0.033967895164634665,0.038118336747535536,0.044371243995197825,0.004345775988064601,-0.01634614810685325,-0.038458472992055695,-0.05323600738163788
TCTN1,-0.056956050785505724,0.059343588110790206,0.050562317505322654,0.016753693637910117,-0.02453655536947663,-0.01767338884123284,0.01140504539570629,-0.0084134644614894,0.03183581361205435
NCR3LG1,-0.018520244718784783,,,,,,-0.0198771659375379,-0.025497801277467005,
BMP7,-0.00334438767432989,-0.03835492370526208,-0.025396090477967165,0.014933116592274474,0.03689293788192686,0.002131178530182688,-0.06344889238619358,0.013070146641820496,0.04136091963567719
NLGN2,0.010885284084506645,-0.007489138471283378,0.006550503807768901,0.009271341607312933,-0.02613710735967077,0.0257730624727838,0.033726738013398185,0.09801855638968746,0.0703904151158342
CCL25,-0.015143463893511294,,-0.03892252893508276,-0.024523509033858974,,-0.036325887294722525,-0.010970745807223842,,0.039642855612522884
NPNT,-0.0031771984277941456,-0.013996940894967726,-0.026278319971665933,-0.050220901528500915,0.009124500014083157,0.0115258687809339,-0.031335271842912675,-0.03737152635365177,0.01873862400328732
KITLG,-0.07016901984155648,-0.013591957069892854,0.10195416930017857,0.008428395947488258,-0.03985029189244141,0.0072911958662760425,-0.02245826577439853,0.0286665142117701,0.05353843613367621
MADCAM1,-0.015602700557496588,-0.04779195571657598,-0.02363716917609424,0.02198470613500273,-0.03459757315722136,-0.01971056682197318,0.08829567426334038,0.0740520786303351,0.04301611539904893
F12,-0.03159867930317182,0.09884317042019217,0.04476623341808843,0.009481975074695129,0.01007262157521554,-0.042430205090030884,0.008765429147832416,0.049303996417966636,0.0177671018007238
S100B,0.013597201802104228,0.10053962861758108,-0.012778061194489203,-0.02036177945352154,-0.08112476978337102,0.011361851089030432,0.1360290396158224,0.0840347626361745,0.07201252343859478
IL27,,,0.0020324663017317196,-0.02110625086297766,-0.022045916380773887,,0.09088067595363046,,-0.015470213897533605
CD99,0.024228650618527258,0.18292569277402615,0.058734794179368784,-0.05228694271255395,0.023175471861773142,-0.04278357046098401,-0.028127676963574873,0.06582652523750213,0.013884371828500467
PDGFB,-0.013955602976581917,-0.005098287801744691,0.054004081307624845,-0.04160573829260577,0.025710285783780533,0.03341467930207347,-0.03330402227598566,-0.046423624007780814,0.0008567047966315147
CLEC2D,0.017086620331739334,-0.00991044932651749,0.04620481113716561,0.00919187230064159,-0.030323283026396516,-0.008079424369198437,0.0638356466577886,0.056691938914597416,0.027431872810679346
F8,-0.012038142521540337,0.006142159405573562,0.04932165663108843,-0.020017379655601342,-0.02814750208526661,0.04858864976832324,0.028450853426262544,0.0048229062746797105,0.11704724929245504
C3,-0.030924091155854237,-0.011456754185729705,0.0848392896686547,-0.014906401809835811,-0.029082593676056336,-0.04057793551486524,-0.07714783469045418,0.09193289148538873,0.009650292066364845
DLK2,,-0.02114350781939084,0.0018880606558121485,0.003675159469701704,0.008650675070357038,-0.01844075936695433,-0.013108045487459441,-0.027199442740926498,0.07248304748543889
TSLP,-0.01537468932021578,-0.08818842185626338,0.031160228471818825,0.01607844991951461,0.05226634551820794,-0.016006088340120895,-0.012328375078109789,-0.011402419084087971,-0.02193346132840822
OSM,-0.014670731441324478,0.08703380601388801,0.03510895639595214,0.051561200383192576,-0.011757706388398815,0.07229104010662589,-0.024882475545099193,0.052591099740697866,0.00954610693914809
PRND,-0.015602698613605004,,0.016862928831110856,,,,,,-0.0026707051609556665
SLPI,0.04373957425205602,-0.0982038520251404,0.0096560080952348,0.02638654363653229,-0.03299065024225818,-0.04642814405424036,-0.09560535033083126,0.15900925439667057,0.010290554033959624
AFDN,-0.013710158863525765,-0.04978659884457633,0.03224399658816142,-0.04847005677041193,0.03395258388061652,0.0064028657495526844,0.06206917139324567,-0.001838156598457547,0.003483329662070185
KISS1,,,,0.029419485985136246,,-0.013609607568366175,-0.014828235641340951,,
ULBP2,-0.029327891078209545,0.037254716680703716,0.030072762676918156,0.02343043382435411,-0.018017412432293673,-0.022243769507194013,0.059012944719225004,-0.010802813647986863,0.06784631639515801
ICAM4,,,0.003480276338126534,-0.014405435623654641,-0.0033328313222434017,,-0.0130088596442789,,-0.019853127732959195
TDGF1,,,,,-0.019056321485661852,,,,
ANGPTL1,0.050154247840879476,0.022332751265008045,0.02613347944287382,9.801162569099092e-05,-0.0035683301019245025,-0.017662894477500298,0.08900435584673011,0.005580517862955057,-0.029408291182559457
LTBP1,-0.006560145543075029,0.02844666165702246,0.061356534798092735,-0.007569023492708391,-0.02303389354405806,-0.016454465294600824,0.013538658990380334,0.06598819765516557,-0.01605369160865501
NTN4,-0.02393213347288151,0.026385256108875158,0.0380425254714272,0.008398088494630088,0.010777602637548234,0.03812842632406639,0.07479097315088075,0.021526822636930888,0.04468275290036582
APP,-0.06342787004173188,0.09112482661435897,0.05151639535557754,0.006633902822543249,0.0256273788892044,-0.03213250710046775,-0.07795585508064952,-0.010594056074388455,-0.027343501899542395
RIMS2,-0.015602697317677685,-0.04929921345485046,0.014197974749085665,0.01518533218721474,-0.018031927326612147,-0.02405237974399254,-0.01606445201923189,-0.007637578129567626,-0.02047654647903794
WNT7A,-0.016049579966077327,0.12297591633482917,-0.04497630380148278,0.0288977406207009,0.003398852526379459,0.028363138498795563,-0.04089057107166329,0.08500396626999669,0.0175917300201058
GAST,,,,,,,-0.014828235909649325,-0.02942936696885166,-0.02281370530601456
GPI,-0.036925803032081435,-0.039270911967720736,-0.028709650810232724,0.0618732929228519,-0.005278292724072434,-0.044613732767319135,-0.08915507083461272,0.011840506876420789,-0.029801516158957726
IL1B,-0.019464362729292164,0.07261653358852256,0.05899758994806924,0.012460117252042534,-0.032846714748383514,-0.03499975410448754,0.004601200326887657,-0.049676388506919814,0.049797354325410124
SFTPA2,,,,,,0.01977038690635109,-0.012813581828220403,,
HAS2,0.03570272179303594,0.11116714691095737,0.0536473117420331,-0.017254695908017332,-0.0112912894789602,-0.02580892211567851,-0.04110728329932225,0.0059287373764099404,0.01405396945167182
IL11,,,-0.011844894476346004,0.10773935506734329,0.04550416131192326,-0.012249379538245104,0.05157185248866567,-0.030932428950557613,-0.033248128780700346
SEMA4B,-0.019220306515088575,0.06417514215548414,0.044934053870887065,-0.001330801789187075,0.02096885244197042,0.0475223215886459,-0.02813659861787103,0.10112801874584003,-0.012996391112290803
FGF12,-0.04082153737714872,-0.049374987280716244,0.06818556771862921,-0.03675544580824938,-0.03026484513270395,0.019137769841794564,0.014405397307377239,-0.03555892787984525,0.02875806636963136
CP,-0.032309766232273635,-0.029654451850657654,0.050172900881300414,-0.013704219967759893,-0.011966295212936016,-0.023798909606911667,-0.05212712269488088,0.06835073103154667,0.03488397024944893
NLGN3,-0.0010526662900869255,0.08952679184881264,0.0182656008969522,-0.01843955860697233,-0.008670743422619951,0.04331787188648871,0.09317634083366834,-0.08394054729035733,0.0718950179808537
GZMB,-0.01927890170190268,,-0.035187346985012004,-0.018307721140211328,-0.04326386261866002,,-0.018381907094895362,,-0.045506948504876514
PROC,0.042995491043641226,-0.02066228230507431,0.054727914855075666,0.018377976826216436,-0.03692217561301278,0.04530535882955729,-0.015663665599064236,-0.011991265540663518,-0.032815383075016163
TNFSF11,,,-0.017405913153269344,,,,-0.015663659580804463,,-0.033964219377791025
AGT,-0.05119355669476993,0.02522512750133112,-0.0473625500104091,0.007325100977478968,-0.031295318416186144,0.021509011524297596,-0.11763320688423393,0.07952544107310597,0.03196508989332428
PTHLH,-0.004789965191886687,0.07544077521657691,0.08030986184175767,0.02182204677871491,0.048282313834995726,0.020515224100063807,0.021689498533157606,0.05362743732257005,0.00722502746851742
COL1A1,0.023070105159974545,0.13357261299833847,0.08966973737635374,-0.06135182097210892,0.002870001110402702,-0.021255227641808483,-0.09027056793243664,0.048565192993280826,-0.09781222350249433
LAMB2,-0.017870137568538856,0.01420288472346453,0.09407302359431319,-0.03788832425219908,0.021447493940200076,-0.004395279460161485,-0.031235388160370855,0.04443485260666659,-0.03713447034776427
DSC2,-0.018454174834210232,-0.037629812720085365,0.019813792654558588,0.03444401696862356,0.03938257457415492,-0.020031846744930356,0.020738220821970996,-0.004674301615087105,-0.0035840023479038557
WNT5B,0.03833943765158108,-0.060394255895921276,0.011411436798930948,0.027462179884640753,-0.01818078398507999,0.0898542318456003,-0.013557888019884114,0.012112139540608005,0.0009136649763327444
LEFTY1,0.09168214259191793,,0.0014033122696794876,0.005404659438251835,0.019061412151668216,0.023275022276675175,0.07986629767147817,0.0338407989150411,0.03981719333725124
FGL1,,,0.029315599430866326,-0.01567362697518948,,-0.01256367222216025,0.0566356553866097,-0.015158942073321621,
CXCL5,-0.007338056751224927,0.04288885216821629,0.021651308924594236,-0.014405434053909125,0.0008911632883533449,,-0.0277290197336675,0.03437135861965336,-0.0522692702455523
S100A1,0.04229766321756741,0.0020138126943851416,-0.015123190672460004,-0.015370395104503913,0.003411696359053886,0.05227237531781373,0.11153433239089601,0.02407228526037896,0.033227547093504735
C4BPA,,,,0.011550504390438317,-0.007771109033493924,,,,-0.01666175084114365
NPTX1,0.015635557035562457,-0.005383761712628348,-0.03930849387069485,-0.020889024762863678,-0.04884543409603489,0.027278832060041946,0.0032654272878840664,0.061896826204369766,
TGS1,-0.0019525160402079967,0.020730207867383763,-0.015147264318491855,-0.0047670049285721315,0.0026956179532634313,-0.013432109730685753,-0.010724968845449073,0.0315515338737417,0.016470919734648926
SST,-0.020011410112851277,-0.05096904009962529,0.02155153712296819,0.03705655248513389,-0.023630428351026946,0.014315041374734626,-0.019697716469854323,-0.051652277523238976,
IL34,0.017658389517448924,0.03772412732550775,0.07028221732622837,-0.033590702689100936,-0.024660563603294626,0.010155295684963634,-0.012568665558026666,0.06054494782246804,0.05618031393873669
DHH,,,,,,,0.035057548940822,0.006764895568734007,-0.007429748942789664
XCL2,-0.029327890546422,,-0.0020176207140399,,-0.010862520053488898,,,,-0.017391808034881967
RSPO1,,,,,,0.046205274025337736,,,
TF,0.03945397440889444,-0.014423047848758216,-0.0020118366704071303,0.008114700550679753,-0.05995317144286107,0.07099673521541583,0.04011045586887797,0.021472587099771675,0.07595036279879104
IL33,0.015488836320310482,-0.02093546431436519,0.0023090038502082523,-0.022537370676226635,-0.032610652751356835,0.048600345923637094,0.03179856767861685,0.015352979563658185,-0.04291345576638731
RBP4,,-0.04710613357414735,0.03679315198808283,0.020939803138362037,-0.03584858259865145,0.022234848494987712,0.10169170773153477,-0.032372608424128035,-0.002810470111832453
CCL19,,,,,-0.0176284670308238,,,,-0.031852669630532904
CCL20,,-0.03918903094891334,0.011045027114849587,0.013173226376697985,-0.015354279132676577,-0.011427840296222505,-0.06958435583059339,-0.027199446677339496,0.0781301543130372
NAMPT,0.003382405123565119,-0.013898673499177673,0.049172171866806794,-0.0006237542794949175,0.0033930623699891605,-0.040615693858568135,-0.14759391318885165,0.04301420831811018,-0.02921247298087071
