,MGH258,UKF304,ZH881T1,ZH916T1,ZH916bulk
ANGPTL1,0.03465360114074724,0.054735073942890095,-0.030733012065012243,0.026715103315684666,0.06578835303062482
LTBP1,0.03677652882628035,-0.024351072491889413,0.09102410239420176,0.0244524659479567,-0.078797139130139
NTN4,-0.001548159059479268,0.12277151572394035,-0.04768551658030071,0.01221754851776031,0.027573058979892894
APP,-0.067787456462678,0.14671204553759312,0.0817900494969616,-0.017754291178001886,-0.047723721262177166
RIMS2,-0.01986353498142437,0.07997853469684138,0.015622021602504038,0.018171348141652322,-0.012273997605746635
WNT7A,0.001789085378421296,-0.02107604726054226,0.015447157613874527,0.06862852172716832,0.06787497098349865
GAST,,,,-0.030633746683613537,0.07570849048376144
GPI,-0.031584420491437205,0.14731123402633378,0.061369031819613715,-0.04321560372984339,-0.045363172494086404
IL1B,-0.024779757120993357,-0.06112986167232494,0.09056403652488157,0.018171578308706957,0.02082503878373136
SFTPA2,,,-0.013492872600787903,,-0.01988584372275829
HAS2,-0.03345093099480797,-0.03348952834271586,0.007385387919773055,0.015211110689789606,-0.06730795643820996
IL11,,-0.019104680492356852,-0.03708916020909806,0.043490984590198796,-0.018884319828301733
SEMA4B,0.022013556351451576,0.051004590487154194,0.010051277659522819,0.01841152514780142,-0.05370431270018719
FGF12,0.03170097709595089,0.1676891087745419,0.014888957727758823,0.021751684629775166,-0.031893257953043104
CP,0.04114287509512411,-0.14590298164442828,-0.029430874523616337,-0.01540081337306631,-0.04591161794224729
NLGN3,0.05511278499989172,0.035060374271996854,-0.009214466129559704,0.1475500897983645,0.03743273089298097
GZMB,-0.024543649765307617,-0.03257553571262634,-0.028574070362734228,-0.06066065484000753,-0.006075901259156549
PROC,-0.06065480426251639,-0.016220676481867865,0.03631778214126939,-0.025714322687847353,-0.030001009797043645
TNFSF11,,,,-0.026897717978197105,-0.020735768979565625
AGT,0.02469881638403424,0.008398471169835862,-0.07121320767106315,0.1637141785816716,0.020356984230785073
PTHLH,0.01475724826073294,0.0740794471059335,-0.021146235615247817,0.06422101570802896,0.0702453531168063
COL1A1,-0.018154017770319802,-0.03078235643245029,-0.048450009340656644,-0.06389279130128966,0.013380431827402131
LAMB2,-0.015889513279692298,-0.042473239762729896,0.0014506395477479987,0.016709320502612122,0.041749286742385164
DSC2,0.031481955740383406,-0.07617736390736289,-0.026265215279912702,0.035060355076097574,-0.03457888538068915
WNT5B,0.01930472627013474,0.09457950824109136,-0.03997153726475816,0.0001951403785327944,0.01601973877079869
LEFTY1,-0.022057003042120254,0.07446942085826697,-0.032705202572437274,0.0472787576497073,-0.031754887338641
FGL1,,-0.03378995566306947,-0.01897237693025558,,-0.025970936622759247
CXCL5,-0.03262611798434779,0.028719407043151332,-0.030984486744370533,0.023079259352281643,0.012268249505114057
S100A1,0.039088959174434355,-0.059811985312367456,0.023732053306652914,0.11270477451230533,0.06812552016800939
C4BPA,,,,-0.02237303619585703,
NPTX1,0.06373611356323566,0.09232683845593027,0.037035263248480575,,-0.045039193139044954
TGS1,-0.036403641143313334,-0.013317631202986601,-0.07549500296305066,0.058134084889013005,0.02335944234733874
SST,-0.02547619406510505,0.0014182607692641276,0.0008530119159469911,,-0.023110577517121957
IL34,-0.021031664773672274,0.07167946744804249,-0.03129017734594259,0.01670782914515429,0.015621512590011698
DHH,,-0.019347047409351944,-0.006177532222071788,-0.03304235783395274,
XCL2,-0.03733685067005751,,,0.10342023995607691,0.12483828799945475
TF,0.02945692920064845,-0.14978267815985957,0.019306932639868706,0.005387663820213116,-0.021313004841828534
IL33,-0.043354725754213286,-0.026753316218064437,-0.03724630661369397,0.006672377360695234,0.010690917915527705
RBP4,,0.04979491462890519,0.017477343523379974,0.030958618949945477,-0.07307293721258495
CCL19,,-0.03794146135374649,,-0.022595392878129204,0.0934698434602682
CCL20,,-0.03467914896261905,0.03895405607551515,-0.018461118844493793,0.0642167273650162
NAMPT,-0.004454896274161602,-0.07512106339895316,-0.05511170579007432,-0.049534639239443665,0.0029751492396769843
