,UKF248,UKF259,UKF260,UKF266,UKF269,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916inf
ADCYAP1,0.05890847725882492,-0.014867348771132832,0.039264514559703874,-0.008013048386115046,-0.03820705706414302,-0.023031766108740737,-0.02294384810817907,0.055623619270732734,0.05447148141848582,0.0034982227767163315,0.0430711435442331,-0.025765601641694717,-0.014991598000720993
GREM1,-0.025159155320670885,-0.01136832858785225,-0.02309904836747925,-0.039599156999821326,-0.01986042219800866,0.09185804288363243,0.005854767138500303,-0.06622793362087837,0.0534494151337851,0.003789098099858649,0.03761755614075375,-0.009115059815332574,0.08478084112976435
EGF,0.048096900607421,-0.004762846107648843,-0.03136899315949379,-0.023034613448571307,0.10260124177317424,0.009075701889377492,-0.02559381520518289,0.031493008102635264,-0.018687495607062447,-0.01517513555781528,0.04108759447156566,0.02902004691038709,-0.039292556083930764
VEGFB,0.004010293136809812,0.08203877185441971,-0.01907890133284822,0.008458422555077769,0.07642703747243339,0.01988589502823481,0.06787353500384342,0.01621618861936324,0.022320036270090417,0.0030682140831066423,0.053240231601596216,0.0472526366608369,0.06965459159728254
FARP2,-0.049967685519702494,0.04839501776181579,0.03056262280705733,0.04276105835416548,0.07349524641175612,0.0435439894392102,-0.008434504519125082,-0.13916508052798918,-0.025382320296260377,0.011401007514891237,-0.04445993248341586,0.024648012987028255,0.11425877628823314
BMP3,,,,0.10913665262580546,,,,,,,,,
IHH,,,,,,,,,0.0013400717503515844,0.025501718931957518,-0.018390747901399596,,
LAMA2,-0.07148750699198357,0.008407133487117637,-0.011989314650922633,0.010165136768132122,0.07197839749863129,-0.004596402231432558,0.02294641072749075,-0.04732379367572635,0.03509597906507893,0.013329832215706815,0.0010140819351586612,0.027973006389499417,-0.05398179971821843
SERPINC1,,,,,,,,,,-0.015175136765030774,-0.018161789213441706,,
NRG1,0.10577607969313708,-0.023002560739583264,-0.006377440476020906,0.04662106878721672,0.01663512106152917,-0.03156961512585201,-0.025193967474120664,-0.043440791583811575,0.024281299028455404,-0.02037786943817472,-0.0350067085892131,0.04281105325618184,
SPINK1,0.0080234848843112,-0.014971572423221887,0.06841176633493966,,,-0.015630351704843806,,,0.02457578290427594,0.02216892280538038,0.046756793802730734,-0.033635583816994226,
EFEMP2,0.049002105233224215,0.01441616616191622,-0.012965215979371008,0.025837910172793275,0.0956802907698606,0.07109677050911119,0.09066424873526881,0.04424913376786089,0.033745883213598615,0.009154716410664992,-0.039866158626818214,0.04263639114329083,0.025543214303175334
SELPLG,0.054055982799276474,0.06051170842058866,-0.06303327409048053,-0.008704297942829052,0.008702413280438534,-0.027393863470130717,0.027193503222035686,0.07533459459397676,-0.013931563324262548,-0.006090157971173846,-0.012268502638753495,0.10162695945249266,0.0036600626004126033
GDF6,0.013703658641848821,0.004566031974336867,,0.012083285117852657,-0.01915672258168574,,,,0.031723432677665094,-0.04470382148087047,0.05377006583890562,,
HLA-E,0.09948290590140756,0.02891521130454691,0.06152880275291288,-0.06530270205017515,0.12376520505382785,-0.016672037590385918,0.06736485445298324,-0.03277174012866187,-0.004450528639680731,-0.003683041190188278,-0.12657390516308506,0.013808590604471368,-0.043054034744895026
PTN,0.0192182790220649,0.014550977471210532,-0.024890790823566752,0.02935160131339556,0.12916184330346236,0.061601670270835136,0.05280653105639845,0.10666030897471757,0.07807556232286039,0.05946912598440113,-0.08924362412467639,0.01239275284362594,-0.040557616323323935
CD274,0.03214827894925518,0.018646026104587304,0.04063940583600203,0.058352337553724196,-0.016402566692716992,0.05538862405262958,0.0358533569584714,0.05579192470827162,-0.05044358529329019,-0.04956007836409125,0.004706389990179363,0.03412714857231485,
CD14,0.11071581232557703,-0.10033627702617837,0.07041343841736145,-0.018417300447025074,0.11534649481611595,-0.02768268620585004,0.0006123509160171148,-0.04826273287201152,0.04680330516310727,0.027535135365325487,-0.10414692744983296,0.07287138210226222,-0.008018867494029481
SFTPD,-0.005344748395060289,,-0.01728529285736074,0.028957762002590745,,-0.026427803254100265,-0.032348690237201445,-0.026931033230792083,0.04142649270420142,-0.04053615184343989,0.044456126758300976,-0.01828053038304087,-0.03817186813941401
SLIT1,-0.019870668474907146,0.039506098522005643,-0.03784317398623194,0.06727518786247266,0.051882343283108645,0.04652899299291928,0.014857424963345404,0.10507651234092764,-0.0023986791929955457,-0.016280162795496295,0.055679296186901345,0.01590062277921268,-0.021301985032217436
LPA,,,,-0.014393302985908272,,,,,,,,,
CNTF,,-0.010367564521479092,-0.015391717484180417,,-0.02004279697734021,-0.018148506308525637,,,,,-0.018617055662256275,,0.02364994754679187
BST1,0.05076283904371398,-0.017503245022709838,-0.038501893837260354,-0.02317718071920031,0.08900407303119992,0.036024390068999816,0.03517438537060599,-0.0181883660383657,-0.009842024142817683,0.03374899969918776,-0.003933853412716965,-0.025521909475667664,-0.0392925646480292
AGTRAP,0.014195975138839594,-0.045935567520913975,0.03785814712515919,0.04573745494809826,0.08167702627829646,0.007187911913630358,0.043988460709880634,0.07371095041394968,0.08208140981292832,-0.004486250254621896,-0.018874999156276467,0.007813992509536153,-0.025657777252318065
LAMC1,0.02772283216070186,0.0030251458530701743,0.01850508062631604,0.036575099902159125,0.07855373359737738,0.0024867089604541713,0.048287705115427335,-0.03140683004015679,0.017557987736105254,0.0446332178475665,-0.08218394366473022,0.014339351739969714,-0.014801335574310537
COL6A3,0.07646572569368529,-0.041679263063594374,0.011977205079837672,-0.030717026879369887,0.004847863382261841,0.0022810755444807648,0.08260059409518113,0.00145348587640749,0.05789004653948713,-0.016488717834932918,-0.0760672154134494,0.0048197185764017915,-0.008958835445794216
FN1,0.038041824663903434,-0.046652125826404,0.05058524490903493,-0.04777317710027526,0.10044640066255821,-0.011476777094594959,0.028559543499760764,-0.04604562386072314,-0.011711900791078993,0.02340870261007695,-0.08184591923201374,-0.028085382835855956,0.019170176852391838
MIF,-0.0351750009992506,0.024473713073457963,0.05132123883853615,0.045963170083102474,-0.026585412450148612,-0.006235874399730092,-0.04438237285946378,-0.005843112044843353,0.030670805667162508,0.03885127623811878,0.12708723787895881,0.007036249111182608,-0.053369300068748494
JAG1,0.009254362710904122,-0.04023925040404997,0.025649307547383853,0.006619972103568726,0.10204731804061,0.07227564834861042,0.0648764702491177,0.09021614701297916,-0.006777340435155465,-0.0012370128949772167,-0.03648694857490014,-0.04601785013137564,0.13832742698917738
NID2,-0.017871957874540604,-0.052130941173243524,0.12994651533383356,0.021767296583176717,0.12081960686561696,-0.022075889100905695,0.015432818225835978,-0.060226811488555285,0.003841953182009229,-0.018590999790034,-0.022699927093709344,0.04137132829349243,-0.016303931915689244
EFNB1,0.00968318744054137,0.019173099079583998,-0.03360624926860116,0.08062220159666607,0.10843983287585057,0.0046836350053592445,0.09753176052435482,-0.0047879536986003704,0.012126831289521394,0.019155466723111837,-0.009347341882553222,0.05773668362037959,0.04367718435913251
COL4A2,0.024984079308404922,-0.07234720483756643,0.023894149092355255,-0.026495985813854345,0.1160598917078033,0.02626061763131303,0.02504734148639394,-0.0679116632192277,-0.04031906346763738,-0.003178873870022,-0.06225431378889606,-0.015092697229309096,0.030591833051967086
SPP1,0.10158208253337846,0.026602936101929823,0.011959523902850985,0.020615624656324223,0.14461364840846005,-0.043673116810112426,0.029507862384527104,-0.003988101052523601,0.02228824886465546,0.033627351133939665,-0.09894453837800225,-0.05726742370650671,-0.11793730516212403
PODXL2,0.035186115445356284,0.007530862258610227,0.024352822758384136,0.002107122328120878,-0.012802043052742112,0.0641609325738727,-0.06114104368866545,-0.036624389508566425,0.06700984474475793,-0.005948847713996576,0.07088009131633238,0.05533229529900073,0.08951868122001413
FGF9,-0.021258135876230856,-0.02838673249760266,-0.012069078069615559,0.007731550990671369,-0.04652480713627809,-0.03389250053821412,,,0.0018114418111068286,0.039785442452646175,0.07633502260226714,0.06678661735134182,0.01907571548985446
ITIH2,-0.030229175813678306,-0.013851466430679889,0.006872407112183113,-0.006880949672237292,0.059400670305072505,-0.011632443374624938,,-0.08095803436065532,-0.01178578530486751,-0.034183047210019496,0.013719408614228485,0.05403181369945473,
ADAM10,0.10805321794043755,-0.03782319753196039,-0.0007631321040777444,-0.0006311425868768129,0.046774871368688305,0.010968473224106361,0.04830172482488115,0.06751756072007378,0.010783606618541493,-0.022709284580433295,-0.03710863699926795,0.003618818221724674,-0.00767211705864503
CFH,0.051458445315761055,-0.031093044967065466,-0.002825029516299218,-0.04224094580558493,0.08328986153269231,0.06882999879716598,-0.020509570177003528,0.0016895486488322533,-0.009578751635419465,0.010252999122845635,0.02439227802698438,0.042586119199436515,0.03908569386569715
COL4A5,-0.011966220252405173,-0.02304409524596969,-0.024766438476756643,-0.03992317494510002,0.044983176162654306,0.06496145761365216,0.027013860310358996,-0.04219162156781558,0.029036788256979567,0.01452635912477705,-0.009833072297209398,0.06045604932312758,-0.030272011957039616
LTBP3,0.04915954602371167,-0.008852521758620661,0.006952706744297778,-0.017899478005038234,0.05015618596269065,0.0349477339297681,-0.04501952866590975,-0.040482605714022145,0.005005681358885967,-0.008615115533222535,-0.05062390400853994,-0.009485900698761372,-0.017550280837537256
GNB3,0.011407751795744804,-0.036381778371533564,-0.011456694564240541,0.04303364318535851,0.04344316564020307,0.03451141938735173,0.0030288449547159826,0.02413497115520061,0.03438671119856019,-0.025622295527697674,0.024221360546526183,0.05824569388813674,
COL6A2,0.043220807089161345,-0.04346601191047381,0.05443704687881688,0.01124061186089548,0.07850879100564931,-0.000928656018509649,0.03887768119806766,0.07562253030364288,0.054000808948453424,0.011163567754166605,-0.08349006301413162,-0.022931773825956642,-0.025864763493497117
PLG,,,,,,0.08177237161595795,,,,,,,
GDF9,0.006066308815868459,-0.016463806096805686,0.0938834270070786,0.129951213418098,0.035051499867826304,0.03754476159542191,0.2805694652764254,0.0023217190243924714,-0.016239468907451673,-0.036529685885204076,-0.041480576474793605,0.17821224983758854,-0.040386964968694455
NCAM1,-0.05869113983426352,0.02335935626345294,8.949328648700212e-05,-0.0007155290585706676,-0.05495719273251479,-0.03474881078714395,-0.06024677623874708,0.030932879441627707,0.0639804625512913,-0.03001520691367702,0.13938155991977128,-0.02276063756831625,0.011963239627936665
APOC2,0.08869243553635703,-0.010255791265469997,-0.015639824636226513,-0.0077184573216307105,-6.043386026248477e-05,0.024197367674646156,0.05271998360043218,0.1018916041167891,0.02047449517936718,0.0069394921558049395,-0.023967882780329908,0.10128249016130579,-0.08320994797331278
BST2,0.08333040842623869,-0.08797396579967713,-0.005559185480565647,0.02740551345397696,0.15384774110481503,0.03057006649185539,-0.0513772845408727,-0.05058223409024619,-0.050975929600385564,0.04045681103273992,-0.04514080363478765,0.05494462185415819,0.03544184742937486
COL5A1,0.10041895269142011,-0.036560229023760715,0.05315871644838994,0.029898837687357245,0.024645064069854672,-0.06867052753588325,-0.0009465469147643017,0.009997529266006014,0.03778347070062314,0.02806515979714761,-0.06785266982966522,-0.03418682275296948,0.04458402136272193
CALM3,-0.0088460096078703,0.02465735395350292,0.0005468840726959084,-0.032129747386056104,-0.07808256657515251,-0.0340618203068424,-0.001155092553970589,-0.06450165585232336,0.018960210655252958,0.021342000183065996,0.15249082434897906,-0.009209591156445937,-0.014373663781376273
THBS2,0.0005617822458217856,0.051377952062567976,-0.0013773921173369829,-0.019903850922942938,0.04145487219757749,0.04528828834623572,-0.044709784218342215,-0.024318498721120605,-0.013988144467734769,0.031297715382438966,-0.05815533807523098,0.0036670705508122566,-0.053143099845609026
SERPINE2,0.04727972052491429,-0.04070134578381047,0.010357940975948506,-0.028837592746982478,-0.015992491662055915,0.029681761264490347,0.027733022600931224,-0.1018568161336697,0.04325563958738081,0.028622917275613457,-0.14115522301750286,0.05723136765721532,0.07899403324641628
EFNB2,-0.0035234048060989493,0.0400235504165928,0.08325369808232792,0.052318170035965096,0.08942591824060597,0.013207021182521836,0.09441675399958491,-0.03559773423756246,-0.0366433488502736,0.018790362022375155,0.04092073910760057,0.0024690438544530202,-0.02505202326335366
PROK1,0.016643627955770925,0.033754171216420534,-0.016881857003040852,0.10169823419610387,,,,,0.013108621024228207,-0.016752156363599606,0.06799765607180691,,
MMP9,-0.008951963515936596,0.002776607627408402,0.04907110168515576,-0.06252267711537382,0.06296849916243286,0.029441432516144693,-0.0032902503944812144,0.002848789275650163,0.04880010612361142,0.021681389561445902,-0.03222376493022352,-0.028659341012601147,
DMP1,-0.021442256298507628,,,,,,0.020237392279395725,,,,,,
NPPA,-0.010157992769128448,0.013695606235303205,0.030260640048740798,0.04124068889069074,0.1346040782236712,0.011247710733872837,-0.011255626523051022,0.08443459658120471,0.08340933635513798,-0.02721199363370189,-0.018715043324492635,-0.01027564236299884,
APOB,,,-0.02222242920707882,,-0.015367755704724973,,,,,,,-0.019818533786158145,
C4B,,-0.017686395170024675,,,,-0.002082906759978245,0.0269257906248488,,,,-0.02155183898213144,0.05326882703824198,
NTNG2,0.04594723371245189,0.03100151964676258,0.0022239897040661157,0.011671749193030607,0.01491367827941332,0.05628291940707918,0.05987902621215532,0.014800594823452261,0.03661788558198761,0.03647015667482927,0.0176519528981169,-0.027024064521814665,-0.020618871613820762
LAMA1,0.020078556075383537,0.06422599254919627,0.0024815743577438305,0.024619689707410766,0.10937183876765227,0.07048341536397291,-0.0428928585110885,-0.006013737734535067,-0.006989127803844858,-0.005406397597163898,-0.059344053125093124,0.06412311159584995,0.03659701890812489
UCN,-0.026089511909462237,-0.014483495822488113,-0.022686122059524874,0.030330199920120086,0.04835546944970517,-0.03292144113016938,0.08432224616051825,0.11166926576985763,-0.014825967674229423,-0.02269119252497075,0.02389696425645408,0.10410472367912496,-0.0201302577957759
ARTN,0.0801602547367437,-0.01759524133746601,-0.01825729284010934,-0.023600293881582503,0.09283568376267083,0.09436988927902136,,0.04183602966721125,-0.02876671456876924,0.004987779756836537,0.011390767855495918,-0.006591347733219617,
PDGFD,0.04802743293023394,-0.010525434551904116,0.026175442966906694,-0.017179870133365943,-0.009523154429089211,-0.016241690170690142,-0.00937562795451236,0.08630309770288987,0.04362206537108462,0.05041906430586131,-0.03420537542727807,0.020262047071121475,0.019007240185324598
EDN1,0.03667488333783656,0.017198860672343313,-0.021362285724433765,-0.005676070128616644,0.0975760848853572,0.07629728439056799,0.03549386092285934,-0.0058804200655992525,0.006594907119744063,-0.003493592373478908,-0.024135851726597532,0.01895465491823113,-0.005271635367242124
ARPC5,0.01811163288513816,-0.01838575157086649,0.038807833077956565,0.06773314910880762,0.056441452161815335,-0.034510489323443104,0.07969513628879356,0.015509148114759709,-0.05479004298011998,0.025530343448157942,0.04268018163866158,-0.025872054180540695,0.02958610775767077
GSTO1,0.022551667244789606,0.03335875107993523,0.01670035205338887,-0.05183047300550975,-0.047700237573594866,-0.0406207826697265,0.004695076740578933,0.11115500707121485,-0.030579203626163464,0.04799719633812405,-0.00398307562126825,0.04408814693629558,0.036485065769819226
PROK2,,,,,,,,,0.01901413301967785,0.07605379271876948,,-0.018069891589704738,
SYK,0.016273807927200973,-0.006883542327420048,-0.04406541738618915,-0.007675350677379667,0.047190597244567346,0.0068241553975490745,-0.018415954440684352,-0.11285057486825831,-0.04318563000495639,-0.010074172451844493,-0.0054662592090035395,0.0674721304774955,-0.10269225828926014
CD40LG,,,,,,,,,,,,0.05463319535902237,
ST6GAL1,0.04449542360985755,0.0440115215536023,-0.01188626949866122,0.03023343158511564,0.031077157663473836,0.024958290451210244,0.00020687561931491484,0.05620794556426984,0.005507373416641245,-0.010747040195386602,0.027561147404029897,0.08233313726831128,-0.0036310636805447437
WNT3,0.017831185240108502,0.03608346328591807,0.11593877747504298,-0.011872447482175925,-0.04635315204410642,-0.06711668259373421,0.0460929879708935,0.02644315218253033,0.04289704003179197,0.028590410670768597,0.0248593554780015,0.021370518628932706,-0.05508786429731065
HSP90B1,0.05648776219149144,0.02120015578935321,0.032116153925424835,0.007183384702311312,0.057459873239029666,0.026598302324348937,0.04340624200816464,-0.032028406219123465,0.024233954560605484,-0.019950394775910655,-0.11529721535461918,-0.047837119463294005,-0.10486471504146348
ZP3,-0.009962552514167921,0.03331489963265988,0.03680159554139564,0.09683667954888549,0.0680546145494482,-0.030400522460784347,0.022853041687948047,0.02125750399762459,-0.007071355854053231,0.027993122955970264,0.0704901336383047,-0.017420445277140328,-0.04698609678976553
ANGPT4,-0.016773862951004574,,,,,,,,,,,,
NRG2,-0.03091994557410322,-0.00029089309315628956,0.016629931483748008,-0.013078880302993895,-0.015702557456171298,0.03936835114377884,-0.013535258000227908,-0.027926393793392842,-0.014270182649937875,-0.04564488743159782,0.020803602969144415,0.028373150062573564,0.03127661823094904
MELTF,0.06992087381586198,-0.038514240140511635,-0.01649368653335753,0.014830912634950162,0.0296153165856118,0.01800254929141933,0.052130364083302544,0.04652426661548072,-0.01357380583986801,-0.018706960472679942,0.010532086850187935,0.07831090223834188,0.02007574478024145
NLGN1,0.006625612255437404,-0.0022507062142768748,0.029946244405197053,0.018694832056050305,0.054560201770419425,0.07075180985913425,-0.0020306039029139786,0.04863497019800497,-0.022168621657492255,0.011717417471590686,-0.012098878065256495,0.036202182274867926,0.13090198328786756
SLIT3,-0.0286533675336261,0.08406067027759048,0.07141216997690215,0.07571604894286965,-0.035352831246190895,-0.013324582879559824,0.11920766316739383,-0.035130343459554,-0.030849538459952492,0.0022794672260057955,-0.017480096128433358,0.030093216776660575,0.034445164163170415
CCL8,0.011333326317363356,-0.02272393797713222,0.014395866805024086,0.005593577264931427,-0.0012323141777738614,-0.01693382771182361,0.006354368297524839,0.053755296239712126,-0.024987041408578582,-0.028467277863914845,-0.03761755067123128,0.003136826940611161,-0.04698600905708209
S100A4,0.0508003385918545,0.016316813223680157,0.04732152771364414,0.03555886846450171,0.13683973905653948,-0.051164802250969824,0.06297873544747111,0.0017666538039659164,0.01965442025341202,0.00918520844052227,-0.05196446252450785,0.009102100965349762,0.019603941681871337
TNFSF13B,0.08983900899583422,0.02787932794175282,-0.005267316657255698,0.03726659661736822,0.05192175809357839,-0.015106372463341677,-0.045926464013711706,0.020898463174844357,-0.01944079639004412,0.008534561952764108,-0.023721614015682124,0.04841170017285202,0.1366478520972823
HSPG2,0.05365166573948863,-0.03252670259255249,0.03548519023887664,0.07762672477814317,0.10542841077177786,0.03462018348997493,-0.008430731592181374,-0.029813321792141266,0.04087783039697302,0.008440403043974936,-0.08385864703831161,0.02293541411852691,-0.049795562307882096
FAM3C,0.002530527485099328,-0.03686338742336114,0.04871483160902312,0.03382152215746892,0.053484005497866215,0.021366032677489644,0.07107340329714947,-0.013200934356954845,0.010911214902687386,0.022055222708287005,-0.03710535330668554,0.041665710271637214,0.10100500377469815
FLT3LG,-0.017904264777238492,-0.012040060645625553,-0.0039003083928748072,0.020461437690534746,0.07944589414996005,0.040099620984428715,-0.01830675880283248,0.048175808599818015,0.03474556960221766,0.015050682545833121,0.06610841377831228,0.038594947417041885,
A2M,0.07062631538126583,-0.05544655135900406,0.06614565193124872,-0.0482862232147223,0.06685947176772193,-0.06104754999233248,0.06337503923422216,-0.061269577145179346,0.016871691189374795,0.0074346237367585565,-0.12770862708398661,0.006132711103007156,0.028814886244735455
VCL,0.007099307095269823,-0.05018837185493713,0.03948058819590324,-0.02727678640736696,0.038973891997209666,0.08687599779674449,0.01931160339677306,-0.013351365561592223,0.04929672735437162,0.012989674739519844,-0.027637830909786134,-0.04065438851921207,0.012378566889934967
FGF2,0.019059396177185793,-0.017763478152925134,-0.028001701662370194,0.019514622856849247,0.058590191578235855,0.05407060020849675,0.040053025976350846,0.08659818530746427,0.0275517994488609,0.005075013055048071,-0.049751548866400305,-0.03131271018569516,0.002401483481564342
AGRP,,-0.02096796530084263,-0.015391720069009822,-0.01504147023521719,,,-0.03574828301257396,0.05949785647783816,-0.015747224097530713,0.05031056115013444,0.002884510430100676,,
CNTN3,-0.003619449266123523,-0.024830642561037758,0.0011411881818185563,-0.0070335747087090965,-0.047934884369788516,-0.03880846888354556,,0.016596695304309336,-0.028065720920492032,0.013862529437693904,0.08078540852261197,,0.0011419182862973097
RNASE2,0.058504911359612104,-0.03348239175819861,0.040174101689039676,0.015425392191472733,0.09806106200996556,0.040975844753533094,-0.051513004998017295,-0.014840378946093776,0.023027191539886714,0.027574523806065926,-0.05841503300636627,0.050187621337679456,-0.02448000653876101
ADM2,0.005909693986646628,-0.015874903845028508,,,,,,-0.04224957231868847,,,0.09307884510463585,-0.02036982664528149,
GAL,0.02258515896399933,0.08362773662793611,-0.03593441222953835,0.058113271352230406,-0.023731155695744875,-0.02395904583783136,-0.03930370898153842,0.04616917677764922,-0.0367209707351758,-0.03818186792791881,0.009830132158400782,-0.020095961610593658,
CXCL6,-0.017886194122355936,,0.03189574273769171,,,,,,0.007648731999507144,-0.0068763478572901595,0.04952035757903528,0.02079601249743726,
PDGFC,-0.015257237995819175,0.038769566813383845,-0.00982026817837741,0.05932533254685894,0.08827052441892287,0.012162851020686372,-0.016406174850755708,-0.0316715005735536,0.03372770058471702,0.007996732985675162,-0.020297955302467852,-0.054604301958981416,0.0706251458325841
COL8A2,-0.025365846819213195,-0.010242454215162369,0.04155432647839151,0.1127301243393853,0.061016320690757,0.06862698941555395,0.011162471706942541,0.06564006592604585,0.038693847785134725,0.03587443621026266,0.009049332443555103,0.039116191512209304,0.1021427735692675
SPON2,0.008202535885432254,0.008760783126546491,0.06537243640273425,-0.05015727154391752,0.0672321558415341,0.06983684001961228,-0.08613304359684082,0.05242735495369402,0.008342439004578359,0.0059924392976687035,-0.03350404159375652,0.07534858059155272,
LCN2,,0.07748012919908036,,,,,,,-0.006792006355546979,0.035687349186626346,,,
SEMA3D,-0.017001852335598075,0.06187303672226997,0.03415791046838357,0.012820263540398037,0.05231485294836302,-0.018343573541742715,0.0031860948027649543,0.06959545861590377,,,,,-0.0347196835120826
BMP6,0.04513226142667549,-0.01109121745765423,-0.01863281993339664,-0.019668488626296943,0.07181332302009712,,,,0.03464145100072504,-0.020552178814118152,0.012401222904962803,0.04241832489820985,
TIMP2,-0.023705743377024625,-0.021555594487252402,-0.015688202971788433,0.03479396025534408,0.0529636661869967,0.022082196115038796,0.0370347081572324,0.08509350529664675,0.039427240446961255,-0.00980443870181289,-0.07849654265400585,0.029859883618591904,-0.062362488907776424
EFNA1,0.047485412037545284,0.011996297501310631,0.04118885752290195,0.03650056842540582,0.03683170519762694,0.03041318325548216,0.04529567201674061,0.010547090301097283,0.03254119878727492,0.04385774717547186,-0.04184515357966404,0.035222510088431004,-0.08016133585641771
S100A12,0.018026789706200915,-0.012790424037550409,,,,,,,-0.016852246276350707,,,-0.022198068364041236,-0.019695778728563443
TFPI,0.00028748522316027333,-0.06742506857675318,0.034158082338360325,0.004983134232498589,0.08891680653167625,0.018511676556023992,-0.08172537190270006,0.02303077508337509,0.025353163478671427,-0.0369193642798556,-0.025186276287444485,0.025264101085066937,0.13182167427434466
GPC3,-0.032874711545486726,-0.016074251289442936,0.002461392626636631,0.08305203680047687,-0.022509898617600325,,0.013942001407575498,0.02547565676704183,-0.02082299613116069,0.022940311743012077,0.010273486361930479,0.03477213908083596,
NMU,-0.022281301348501006,,0.06579467264513651,0.013416176017347617,-0.0076051929091640914,-0.03555366736341434,-0.04003313385647811,0.09353648911867674,-0.0225552085040903,-0.010377148006389367,0.05728776790876323,0.01586076981790184,
SCGB3A2,-0.015962375401957267,,,,,-0.025292660779673654,0.14693635872654043,,0.004047409081018575,-0.02356497606450556,-0.030069019074004857,-0.03204332068304816,
LAMB3,0.007337094925933034,-0.012389512443550854,0.12333201707436466,0.026079642780368523,-0.0891076557181612,0.02943961984254159,0.03788020176955525,0.0020340378737118067,0.0031033381889378473,0.046533228228963656,0.019766672574095454,-0.023259666760861553,0.06921345247719768
LGALS9,0.030928721666942296,0.05070754962087252,-0.017255587495910177,0.041872293957676325,0.1004674770810869,0.018475084145899837,0.01856372593277959,-0.025380025902506265,0.044043479601299916,0.008465463015790594,-0.10694104231891319,0.07681644979696486,0.009034028866847236
VIM,0.06512142588472228,0.022554879268870245,0.05610796131067899,-0.08201737502006606,0.13502486922423018,0.039053047412674846,0.12108663517510732,0.015606517868445517,0.04515596442696698,0.02991935744233401,-0.10278670309243897,0.07942536618273634,-0.02561344571215212
PLAU,0.04157546759383712,-0.053262114538664126,0.04958524524032711,0.055278097289316395,0.11939906888849061,0.06395911858131904,-0.026522982678959243,0.015691711326041607,0.009759358339727468,0.018003856742733408,-0.08651473613423678,0.009321405171145207,-0.04503858602467217
TGFB3,-0.011271576304275397,-0.03997189385059895,-0.01257689536350481,0.0018652847521670823,0.04535655355075128,0.066700189447163,0.02242529208519351,-0.08924044803675481,-0.008860193336076379,0.011738054904924513,0.04881097891995649,0.02774168271658232,-0.05975816212067702
APLN,0.0024457799353533546,-0.027175398868594425,0.034287968478369436,-0.012930800971726752,0.1148098245553956,0.03408969193819286,-0.0132396473246043,-0.036504659844565156,0.033178988902781745,0.025659690565064504,-0.026656237604659887,-0.041857270498599226,-0.016619508470958885
SHANK2,-0.013774560990566766,-0.016670706984079645,-0.012858189047756229,-0.01853409241165662,-0.06466843529620409,-0.009785848466402907,,,0.032096574099585544,0.0760334680059988,0.08791973148950193,0.00829939954942893,0.060597540277342876
LTF,-0.03336468407161366,0.025138441996048352,0.06313318388526715,-0.009544450849089189,0.07022695606789782,-0.014523050182569483,-0.04711387892769011,0.018874046410629345,0.02248709437925618,0.06574507644916809,-0.023320199911006652,-0.04925140693166447,-0.019704820185722605
PYY,,,,,,0.02982654254111813,,,-0.022269744975002437,-0.01866355555000798,,-0.033635599135246504,
PENK,0.03361437506362448,0.059986957117139854,-0.0011086861924867442,-0.026270575879957157,-0.06035017490199283,-0.00147341638443324,0.006554670244696875,,,,0.03763201901739149,-0.024129534365074326,0.011452838860470415
CTF1,0.01644608184680648,-0.01643072333585049,0.04306160804514095,-0.01008593258521472,0.035755612474338345,-0.015367647007979263,0.01958909897038798,0.003113202544541974,0.09409931093722564,0.028815951354555103,-0.004864713205052301,0.08767744577731931,-0.05842257425258259
COL3A1,0.033904078505732994,-0.0428743884022211,0.02941496238026709,0.0113576467657121,0.12438917191452059,-0.005579663067605008,0.050558694420549985,-0.08813327709802246,-0.042685582945447005,-0.038075252804669404,-0.04734075082009594,0.03049907110204142,0.08825039848570745
S100A10,0.07480429406014807,-0.010587913178872484,0.028507414452843508,0.032946728896075736,0.10912867118455419,-0.038302647516384986,0.004572667558445308,0.11462415343050048,0.05477286290903789,0.04975368190080648,-0.0988874503865429,-0.036436455511325086,0.012708589315197078
FGF13,-0.0007924362062980564,-0.0381595759629561,0.07408628115641633,-0.00895387801490177,-0.07907152968213646,-0.03881913735866425,0.030468664711929088,,0.028056994544535772,-0.03593408221283239,0.060386274191706314,0.06850686909547861,0.05366556556110957
SEMA4A,0.11134806350021573,-0.003371359943394389,0.010443981739284748,0.0075481173504000154,-0.027107454768828136,0.012557117272020777,-0.042892860346530594,-0.002983524269607993,-0.0023390998232479506,0.017714889967602763,0.0043893407146385925,0.05989097273347507,-0.007514384597135185
EFNA4,0.025077171659518758,0.0764216121443001,0.07504357599398558,0.024836839533579087,0.007798343042683866,0.052727936077966366,0.011008139740459472,0.050229107558417196,0.08822577391342483,0.014128054727839342,-0.023193910721274254,0.011730614481896441,0.008307061342024864
HSPA8,-0.0493907307193831,0.01340109949850552,0.041148009727214795,0.021822408462635997,0.013855519419657977,-0.04918854622676714,0.10091735957629946,0.028486991574919993,-0.006421903907252518,0.03200866950859758,0.09489330390625834,-0.04398662563608983,0.018756652337340297
