,MGH258,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
SHANK2,-0.019774017888175524,0.084475212067786,-0.008030974252690302,-0.03445073955483822,-0.019440948882721514,-0.0664581994740124,0.033021274583056204,,,0.04344825701860667,-0.005901902485760457,-0.04525198377854043,0.09191777338936782,0.004096420070210986,0.010559211825843604,0.051837175999500364,-0.0017251847820438666
LTF,,-0.029197641046733256,0.029555091812557863,0.00460962721444895,-0.00639670094302438,0.03065421820627621,0.046131264453602674,0.08422437312205837,-0.0005927500971908228,0.06870305449451865,0.09596102225524149,-0.0024713875388110936,0.0008127681403713489,-0.1161401583665321,0.14441277356451127,0.0520687803265128,0.10295739048858961
PYY,,,,-0.013490780309334422,,,-0.0155369343951738,,,-0.02726715564389796,-0.024708229297863638,,,,-0.00733513711874803,-0.01988585444870566,
PENK,0.037040660357979496,0.03886123868259168,-0.05052060525835493,0.03692153623320341,0.022326702142351502,-0.02334325185668088,-0.02776787146273697,-0.006745020229497194,,,,-0.013737100145137288,-0.028640962860277747,0.06478552566755469,0.012935528063907855,-0.046478012651937434,-0.045575153674415024
CTF1,-0.0016876465042746744,-0.009576741213984101,-0.011330593859922333,-0.013857380279896789,-0.04256845702729581,0.06846436830332438,-0.028320687272847575,-0.022534546216522046,-0.043762770287521846,0.035744690727883784,-0.006107554347928131,-0.02747237939660055,-0.0041690635249404554,0.08052733889140809,0.14175370382568742,0.006815482607423211,0.009988226231604426
COL3A1,-0.029447028340393165,0.01299012522320092,0.06780286913657008,0.007026820672655368,0.014757212290374138,0.04059240896177605,0.007588807646186149,-0.003609965781234232,-0.04088541109742872,0.038554410568133246,-0.09138092236368466,-0.02455679846111711,0.021765823511077313,0.03414550958516815,-0.010892134844209166,0.08124826320864112,-0.01593710470984813
S100A10,0.1310062526538947,-0.07751812521927626,0.03606236367125431,-0.006745837392524742,-0.0726604974829737,-0.02609623870598001,-0.01942316776012692,0.0746717431160789,-0.025665160136756127,-0.028130155796036057,0.059249739280936034,0.07408665161471596,0.04556055242510036,-0.037712491218816,0.004878169547299287,-0.011535231162668835,0.09215565641115428
FGF13,-0.025591445983493024,0.03406759318454686,-0.016348281272583174,0.011349431067490633,0.02841855358522429,-0.03307702272113042,0.018498542292396655,-0.030162532194009505,,-0.03831130991620619,0.01763010420157204,-0.042118232150846084,0.08838500788160639,0.011627797113264001,0.019573826017372162,0.006170560861911799,0.016904579139293743
SEMA4A,-0.010584740379918167,0.04500150621755734,-0.053811951145209834,-0.01867819115567332,-0.014945954656637837,-0.04509988617469342,0.09917451123539911,-0.049048759893300015,-0.023575646909783095,0.1052888792466882,0.004101000811443645,-0.010312902098256053,0.006789361887064789,0.07609008348991006,0.0803568606042983,0.0335367915260403,-0.04179416749075792
EFNA4,-0.01969969220947412,-0.035695887962866296,0.101304806738023,-0.03906153227944199,-0.04419692617565881,-0.0019576665791524368,0.03703517743956281,0.02416016958924974,0.010941753801173718,0.0494503936783156,-0.003336953361990475,-0.007359899027713131,0.08888502234239147,-0.010917117791945114,0.00637455231011712,0.03937505838000066,-0.0035695283833690403
HSPA8,-0.05416526225313189,0.06472134706927365,-0.04880936250793963,0.03187931150916531,-0.04434472396188802,-0.10808916152397322,0.03232825334659394,-0.0009210662878294866,-0.06833622653918142,0.01410753510950835,0.01119374668044353,-0.05995506143605131,0.02677864606576453,-0.06966427735996893,-0.05433250594518196,0.00957938199324119,-0.10971295487870826
NPB,-0.010405568887859071,-0.018036190582524123,,-0.01609117471439645,-0.023591272271826547,-0.0064501601644549504,-0.024350898264609542,-0.05748300210062002,0.017045158636416487,0.02418193033791338,0.04107104686826334,0.052197507474608426,0.07559064955812339,-0.004251615430851766,0.0810104659073874,0.020989609903605325,0.09504649817533085
ULBP1,,0.008659428316464216,-0.024778013161441955,-0.016548191166738762,,,-0.017340898318845246,,,-0.025160651870105185,0.03862589493667491,,-0.026886249444846872,,0.020084668723745362,0.03216094463189581,
SEMA3E,-0.01613677099935937,-0.004817516305260591,0.002071653981951414,-0.029719837228888536,0.0165541847104205,-0.024432312033611632,0.0436067488276011,-0.007936163814297195,-0.005063568963179394,0.036594955052800006,0.08779791801055836,0.004439833372956531,-0.012975874863964156,-0.034980079157748804,0.059350890338499156,0.004758619229188129,0.07104516336141856
FGF3,,,,,,,,,,0.011599337529591986,0.00036179968035268814,,0.03214036830253968,,,,
ADAM9,0.04413968390264893,0.040755587000274256,0.025897428444644283,0.012757516682241387,0.01642665030449608,0.0546194257967077,-0.021437335895709224,-0.03548908556751536,-0.004377624304450566,0.008510125725348228,0.06030536166521521,-0.022371865004899925,-0.0025209209141744383,-0.0822934525003004,0.13440316150630907,0.05334054628349823,0.13154468709111372
ASIP,-0.004162264332750593,,,0.003555880416936351,-0.01533255591936981,0.04359406144725634,-0.02226266828396804,-0.0012987210269275347,-0.07078058714496697,0.10881520826796737,0.001965250046386693,0.0418487288151534,0.014745141713641044,-0.016230551813449394,0.029481315459946384,0.06512779081367437,
IBSP,,0.04287792000832556,0.0398077676420767,,,-0.018958140324516013,0.08282092020090867,-0.13507509751065247,-0.053656447680341536,0.06395799168166788,-0.03911338977387587,0.00036811922886868104,0.05003694894957111,,0.05241632846190708,-0.007618472655469342,
MMP12,,,,,,,,,,,,,-0.020123873093996887,,,,
FAT4,-0.05034017129057935,0.04125096287486729,-0.06769589154544993,0.07748400203136478,-0.0409353557194014,0.06164071146350146,0.07312360746782914,-0.03889230837016282,-0.04806479047738046,-0.009126424204034755,0.03835010871387944,0.0664118587462667,-0.017080661230946023,0.0030822803310540043,0.011307689607281917,-0.007014927596832184,-0.014963481068351603
MDK,0.00021543508576817055,-0.026680664184050733,0.0028187311596027135,-0.0308270995796752,-0.005900513848659708,-0.05093512696616366,0.006079268587996435,-0.1194506855358693,0.052603605675756046,0.03681801072128588,0.06471457745264493,0.01601835071670969,0.04829514958536236,-0.059889532955513906,0.0197962958244653,0.019021253846531208,-0.07766806431186939
BMP5,,,,,,,,-0.03392886122581273,,-0.035618293346134755,-0.012256185703013392,,-0.036975953151477746,,-0.0384123943045471,-0.020556489472143197,
CAMP,,,,,,,,,,0.0013527605147285917,0.004223000433142411,,-0.029469359184894874,,-0.002449710904189517,-0.008041122374680423,
HSPA1A,-0.03079423734726775,0.02227930553844066,0.010244373751807518,-0.01840381736711823,0.005581816940828766,0.05668404897226433,0.049606020928713,-0.021287416817993027,-0.05640162350535105,-0.06156945405626137,-0.028313096503689586,0.027628937300743058,-0.002375759148336809,0.032269225925566095,0.012318535079938658,0.0769729308420733,0.01589253167063841
SOST,,,,,,,-0.02139821181370553,,,,,,,,,,
SEMA3F,-0.020966780606033013,0.07974525665498221,0.02212272815372209,0.021970639449043625,0.02585727021948344,-0.03607636567094067,0.018374165392673853,0.07355131021252832,-0.10340588372218844,0.006465216707906283,0.08869948857576808,0.018514319453792328,0.0005361035774081862,,0.05529306342805913,-0.01836299942061167,
ARF6,0.045938515202164375,-0.0164338182008956,0.02551685302772397,-0.019863823064280625,0.031637719058146566,-0.016296919619916292,0.013572317809735184,-0.03236845202299924,-0.01207420908464007,-0.002196504046609697,-0.01821759843847259,-0.024517937441314024,-0.03788727078780895,-0.08886282856853078,-0.01105273854287763,0.08938766748485676,0.0220754277221044
IL6,-0.022655673471385,0.07911969245308938,0.037080927707257426,-0.03314443146067502,,-0.01951961094139683,-0.0220922616356951,-0.03808472865454144,,0.005387761496975799,0.008292936907156993,,-0.005958341233238023,0.052068867154708716,0.06129727840431591,0.07320194299969478,
CALM1,-0.0253561309349206,0.011865904076005624,-0.04325372168736932,0.021891933840800723,0.0016741307025789,-0.05556063977789485,0.013015087898304719,-0.0453899171561395,-0.010930729841727264,0.009067039577502026,0.046201405434868635,0.02711553563232547,0.04849653776945337,0.05131968986134536,0.0012271548353020281,-0.024467320835311227,-0.019079667102991617
VIP,,0.0560959167468973,-0.013795404733794345,-0.0053218812032463855,0.039828469776876416,-0.0663360018956976,-0.03257275516123676,-0.03016256916521201,,,,,,0.1981046511703577,-0.009072333684595688,0.021970079806070426,0.039001262025571304
NMB,-0.10603917649954721,0.026058211323110078,0.010734271595191022,0.045327593173506896,-0.0006733328268269242,0.027021018535621263,-0.022180445831339005,-0.06801075777531305,0.005083660750487919,-0.002553961122609981,0.0014463004833911752,0.0655131669817305,0.002152529723686049,0.11173899810267984,0.04397434264513409,-0.00557338482048642,0.057324280334625395
CCL26,-0.025765159842760336,0.06547067970830849,0.0547703829634425,-0.010017547177935706,,,-0.024535001427163715,-0.01440000150309199,-0.06579837489992335,-0.046393193897473865,-0.014899035225330705,-0.026848457493123434,-0.03582293869168143,,0.08222895343579582,0.09346735948202216,
FBLN1,0.047378134876198484,0.02534369843666973,0.04201346615859293,-0.014195092096611236,0.025945512166008045,0.01734410703786032,-0.053000333968453626,-0.047920179259814996,-0.016455146923292346,0.005479783084563372,0.04194920704972808,0.0044813156370207075,-0.017143015069212546,-0.07785257954651743,-0.10488861384342688,0.09561872511352969,-0.061521823549730965
SAA1,-0.018877539772602377,,0.021548181527575008,-0.013980399026101285,-0.017736570627634257,-0.023322064473263942,,-0.0008959548581392806,-0.0749435751753182,0.06146142456424462,-0.004877089683969506,-0.03856642060996863,0.007501295116748095,,0.12342636268848024,0.02021792202405358,
MICB,-0.042688363495460416,-0.030901333393643426,0.10684754541755032,-0.02249631806884459,-0.007012768973364453,-0.048837652752989534,-0.012988330364047769,0.09246556647558656,0.012849309537448457,-0.04180474696139485,0.013692959823864597,-0.029543393788137882,-0.004889616502309648,,0.13772951517878537,-0.0057464164896209105,-0.023837877103356546
MMP13,,0.010009435790853534,,,,,0.07674788731236157,-0.03523987179143787,-0.028644923354125437,,,,,,0.038888016939491434,,
F13A1,0.049369649398252495,-0.0335422293793483,-0.04123482707054884,-0.032549516242984126,-0.021097703693297533,-0.0651592917109415,-0.031711087526567955,0.007721306658529862,-0.008305330427964776,0.048474021332634065,-0.030111119385586017,0.03135187192247239,0.039937721165078044,,0.15859869588137132,0.06647974022255783,-0.08911030032083993
CXCL11,-0.0531537636994868,0.02943739108675593,0.015583569659864164,0.0015508235013936172,-0.022643603309982226,-0.026631687490827775,-0.01817907175075234,,,,,,,,-0.007828169421284,0.0073955224157593435,
COL5A2,-0.06306095320970982,0.030820591303689453,0.03698183851624089,-0.04241781184387221,-0.047291908862853574,-0.041058570627989795,0.02088793471448379,-0.034321214141524004,-0.06006435553273072,0.0024655875453529047,0.05940446988860053,-0.05738802147859597,0.03153799543603642,-0.05052193107106686,0.03258350249041965,0.03983876649608061,0.06952844859609841
EFNA5,-0.0435660872005777,0.026358727850829138,-0.04544110547712202,-0.003772720929529728,-0.07540961065143428,-0.005794474129008485,0.009698817653259013,0.06122059125685262,-0.028210965723527288,0.0006372857438948659,-0.027257354950476327,0.06250759333156135,-0.004647814869593277,0.007700930495329064,0.035756831913872696,0.002659598772478195,-0.030410305747530293
AREG,,,-0.03534289072179842,-0.031005990453244415,,0.04473456862466321,,,,0.021123510386590556,0.0072562156484952895,-0.018991103059164804,-0.026771998612044535,0.010481019092611689,0.1150958910113966,0.06375864253847051,
EDIL3,0.09056398386170791,-0.015280982438160331,-0.03538293679133819,0.10515653119732932,0.011388827395603639,0.03629666072667407,0.04002510502558481,0.14760518863061706,0.010990115210478832,0.05146756872274649,0.04456154718356216,0.012961906304636386,0.0009508066270253859,-0.024206766297071223,0.050201368814160624,0.03973144330532547,0.14501613436410682
CD86,0.0025621882606814955,-0.04338168226130817,-0.007533621078635799,0.012219778958834079,0.012762868738466642,0.06647758111890416,-0.024314609788242764,0.03838851737050901,0.04280184765121837,0.04879837975571731,0.028931002774354998,-0.004813174734868186,0.025944831155087552,-0.00808574105005783,0.061627990327063106,-0.0020103957960014153,-0.06958321642767121
AHSG,,,,,,,,-0.03146261241053252,,,0.017726552819860325,,,,,,
WNT9B,,,,-0.0118753013390486,0.0769784978310777,,,,,,,,,,,,
HRAS,0.022428208496622314,-0.0530583290592941,0.03579111918338108,-0.0439572483530167,-0.016314075575884816,-0.007641085556553612,0.04614964531239125,0.05328443571558985,0.09055777978780506,-0.07541154452837721,0.04502815359024163,0.01220426166890742,-0.007316189064207927,0.016762520719822937,0.07050825067900277,-0.020074652296276304,0.138623673167439
C1QTNF5,-0.02793834795763271,,,,,,,,0.0102438410246866,0.021810674930082364,-0.03415907946026766,0.016928095056466835,-0.02362230421562134,-0.07608559849180442,0.0019707676666690776,0.03393839814944645,
RLN1,-0.017205351296714542,,-0.02739772345991075,,0.05545347696719639,,,,,0.061773001872055165,0.08409340720941917,-0.040801940278946715,,,-0.0036938341930127304,,
COL4A1,-0.0193280692293383,0.031154800813917787,0.056629404754952414,-0.02831928350204801,-0.01914862545760746,-0.0498100053433395,9.506373543660415e-05,0.03361561004675908,-0.079698992356154,0.03335853547548811,-0.028740062997011682,-0.005561350520299871,0.04060333257749606,0.0065934607770189385,0.01484885151399605,0.01924397941860197,-0.005976094279640226
CCL3,0.11642170002292995,-0.05280228879169548,0.015686943065834097,-0.06408198307167558,0.02072165870229111,-0.011675435928525667,-0.04943635915966152,-0.024053679517039215,-0.02071883685376426,0.047065538310758104,0.02750359991440173,0.022738039743685226,0.04137242979191257,0.014029481411151906,-0.02565625393273435,-0.02050810585808974,0.09840704677523575
BGN,-0.01999984893968176,0.01894254130616871,0.0033254979470907784,0.01689109407037497,0.01412621789012424,-0.06830925338699562,0.004455391535314282,0.0064209865519852865,-0.041302622177190544,0.003508105110793991,-0.009782351676798227,-0.0024934244902149933,0.014443742308048397,-0.03454353408067115,0.029433747503263337,0.05193758040408772,0.13974746206922342
RETN,,,,,-0.030436458727036028,0.003774592004099251,,-0.014742735171604073,,0.06581417257581654,-0.028742095648960637,,0.04795194713851479,,-0.012139361106539594,-0.02686321273396517,
S100A9,0.07097984709247673,-0.037888236585759155,0.05000085005945554,-0.0318151834102998,0.0025930510576852076,-0.010194321912217044,0.00013713073919649564,-0.029160385730327684,-0.002772848665379427,0.015091156808360512,0.014173102202405223,-0.07604930774453357,0.01719077068447816,0.0413821542093642,0.02741403768758532,0.045216420559981416,0.02585399663032883
HCRT,-0.03668120318889719,-0.014504454915316833,0.06037174263443147,0.042997110459885475,-0.028010509691255573,0.11171858534938026,-0.0029866903147674063,0.017679042783753485,0.006839220459644626,0.03302379697491154,-0.030674718151771717,0.02533805917684958,-0.011268447219865332,-0.03217318445737317,-0.001821903942718171,-0.011711852040520969,-0.08124024755368026
FADD,0.002820427315378274,-0.013635690170601714,-0.0034893878270158005,0.012178779399166709,0.04489693655127988,0.003407355865704988,-0.04378962512065682,0.043112623701820264,0.034035947235496744,0.11380215952219694,0.05336340201793736,0.06153350251079183,-0.026896617929904252,0.03903089373692268,0.031186148975042932,0.030298550267546093,0.01338126492203938
ACTR2,-0.037093975720242076,-0.0010402364963018993,0.038831328448706466,-0.06706129267490513,0.022440810829152565,0.005182102321415426,0.005309821337069858,0.03326791569796743,-0.000850222671766907,-0.0033934287206021105,0.009384450124210781,0.04199635335239962,-0.0799765877043844,0.05523407571884004,-0.024559672640833866,-0.03200054645143239,0.12898346211670592
BMP2,0.018266805574232527,0.0009518626150974703,-0.04404935873283941,-0.02542670810568571,-0.021466415884313483,-0.048039762952844164,0.02912621545802579,-0.018559602104161545,0.04013634611701975,0.013537667610566788,0.06606518971195861,0.008788555361790261,-0.03347451078325191,0.0032293880595649278,0.10600566874748461,0.07785790742733995,0.14609851921556755
PDYN,,-0.008487728357484573,-0.0284040452863696,0.045230529619885905,0.020309644101949447,-0.05983051114265021,0.02039550981957529,,,-0.016447935786122175,-0.02409834472097389,,0.003014698800604807,-0.003557274467754429,,0.008142160475030379,0.039070837085448694
CD55,-0.04084374472819065,0.08610334514482966,0.01798212112709303,-0.02160906458470838,-0.007625222265121988,-0.04114120547289088,0.040495249075962414,0.09509864559068078,0.00353380155252576,0.0036315807196124214,-0.04070893179078083,0.02129782629770868,0.030684902260361267,-0.0006930805010251315,0.06501615079963682,0.011633222605367045,-0.03776601211679176
OSTN,,,0.016170178801845597,0.07726888572615159,-0.026128056132760598,,,,,,,-0.04211822658976375,,,,0.055599790104968176,
PDX1,,-0.03362497024243914,,-0.015237337980446323,,,,,,0.027008131246827435,-0.03523855049390511,,0.027672095558116668,,,,
CD6,-0.028099575404238648,0.031147738547153556,-0.012623874698081015,-0.006399452512310362,-0.021658427549697542,-0.032605103082032114,0.050756770419762884,0.039322655955984206,0.021802153705288634,-0.00678710739261475,,-0.017694244890218237,-0.02821855743213975,,0.05350178345360639,0.05643547799831698,
IL16,0.04003596850155992,0.0053134515216808785,-0.029784176197234405,0.02180315391983183,-0.02730845928384214,0.07514528948555059,-0.008549160437357104,-0.022687277786864368,0.06572414306176007,0.04448639744415806,-0.014364906153404822,-0.0496210328649421,0.08819832414187394,,0.0826357287334258,0.004719980771411044,-0.03741407918452642
LAMA5,-0.06603127171385942,0.0382788725009436,0.05120783365497865,-0.04589187248628744,-0.014019669849717102,0.04693807676857736,0.001169723738028746,-0.066672111051111,-0.060557788790597616,-0.00774184148048884,0.07007246811195235,-0.011355380489997673,-0.02930858758950351,-0.00037077241271475073,0.01364182998349411,0.019475362207972715,0.11917437396054759
RGMB,-0.02335181879690946,0.00047403318007697905,0.030828809113661582,0.06276509861946063,0.005573417792297283,-0.13677059573698394,0.06752657757397235,0.09592299878020374,0.003223373127172059,0.03889866965532732,-0.03893833491043858,-0.005113461389364259,0.01727478925141198,-0.003214975592083903,0.06575738212222516,0.024176093101087714,-0.06041733338148552
INSL5,-0.016698949934705627,,0.05053348084514232,-0.018190458881200272,0.016356202830648536,,,0.06110389812996982,-0.031923936309766594,,,,,,7.758073320383739e-05,,
IL12A,0.02745251687976936,0.032482911921767874,-0.006565386624907537,-0.019717843353466397,-0.020327816870694182,-0.026631702137877338,-0.026632426300264658,-0.044797070900614966,,-0.013933386031523227,-0.021314634207166668,0.037086009771837104,-0.02311654302033348,0.024976928806852042,0.07068694913471252,0.1288724072609026,0.010218789454230664
S100A8,0.01909453967126169,0.015112971400838072,0.07173459976163846,-0.06877928450230857,0.09170027441366252,0.020436183770806974,-0.04524840569313606,0.038515921576102424,0.03639760459233832,0.026143911182566607,-0.039452726567716055,-0.06202259539738174,0.07348697848881808,-0.06980029219384729,0.037508296668437635,0.04123033136407417,0.02181362525313964
TAC3,,0.02091688655569634,-0.027236149435738675,0.015151012163582436,-0.020501083988677667,0.02706833340771847,-0.03391890507445501,,,0.05531922392952769,-0.00552274446745111,,0.06286881890442673,-0.06092174564569494,-0.0022948870791446017,0.016378770550968258,-0.02320953020862046
TAC4,,-0.00474055169850013,0.045270335147587805,,,,,,-0.03528661840551042,,,,,,,,
MFAP5,0.045797614717315374,,,,0.018756795758369967,0.0017828229672118686,,0.018243761772286565,-0.01170398072696439,0.02700177396691853,0.02702795027386948,-0.048636936934281526,0.09971874710677406,0.06051461457313146,0.04086424436229368,0.01919958998294416,
CXCL16,0.036538138289253605,-0.0315506243059813,0.013987856910183978,-0.000688713832756608,-0.026501343910896213,0.04250216718914333,0.01689709704500621,0.052563520608620316,-0.07344008411297492,0.04219245837554938,0.009697533646263398,-0.020166877945271628,-0.010489772640145237,0.035221181971345585,0.0015658906792911226,0.05529274931196815,0.14575403311082674
AGRN,-0.07461960731005784,0.0154472379684586,0.05015714885014079,-0.019715023283521125,-0.02443630075139237,-0.0288201169799521,0.05191405496392595,0.049694948154113475,0.009299904828569846,0.010369776147522353,0.021109096457870506,-0.025790659002411058,0.05422362419465395,-0.05440223020777966,-0.00968987981461316,0.06388063387363695,-0.081954600871029
COL4A6,-0.023040681430855234,,0.031179913962832963,-0.018273248239159857,-0.045380582338032716,,0.026061339163469876,0.018194550242738503,-0.019824289695448534,0.011743964896475665,0.015204202809137006,0.010277451307121438,-0.03560312675025234,-0.10745189371581977,0.10149789422876455,0.032185923640889125,
FST,,0.0460406673450516,-0.0012302568207672592,-0.02095941347286954,-0.0029019292989291502,-0.00891411623034152,,-0.04212929181906145,-0.0014987382822875782,0.0033442855583657584,0.0047059114419980425,0.008395331457322918,0.031300817189718395,-0.026345337248293035,0.08149288163170214,0.006629345339869176,
MEGF10,0.08449184150085992,-0.046977545374529174,-0.04003654023378398,0.04314426311450316,-0.027896989318797732,-0.0017524430033395814,-0.0003442171028339306,0.009226430142133275,-0.0039344276685154235,0.06879504094006388,0.040508905222940775,-0.05032374894241103,-0.008818637795695366,0.16658761593498464,-0.016205892679052574,-0.005882251455564009,-0.015244243800824826
C1QB,0.06804809603775891,-0.07061804474214153,0.010244656381548436,-0.016919436492435973,-0.03827645170775597,0.019692745182735935,0.003062235211004554,0.09697273696941056,-0.01996218411183859,0.08465169527755234,-0.046541216200577766,0.01191991399231064,0.09213703179115153,-0.06556242382592554,0.08265576033989479,0.02921982826566071,0.004816889422437806
HLA-B,-0.12274283394531466,-0.0272094934666027,0.0023861372269520053,0.029711163556134654,0.03165980848078337,0.02542140664625287,-0.021999051026094993,0.012116420088208998,-0.038542764046402264,0.02345317334064708,0.007668163353979126,0.04587916054032127,0.008938986125989852,-0.18144278891120372,0.012153229449748039,0.02256865619329825,0.18119814858033897
PDGFA,-0.03886133158144722,-0.008508539617877911,0.015223228459116124,0.016813682619963088,0.005771414842584461,0.021512780209600308,0.0036930290644335033,-0.022431164528028427,-0.044323746314020133,0.030410596252962305,0.018858948143994345,-0.017149976731412993,-0.02119329006827264,0.029617254014495005,0.012870756039013359,0.005616189146825934,-0.0005824761263476233
LAMA3,,-0.019708539674297774,-0.0675179316767017,-0.009888212710052701,0.013282226772798422,-0.03828813111737435,0.01758856471130949,,0.012171779171313967,,-0.0183140667702267,0.05459300340881695,-0.0068735322427010016,,0.041355637912600524,0.03176928985272489,
DKK1,-0.01720535558383645,0.08924090205067346,-0.006772999675268753,-0.03379082076435347,-0.021223431217166543,0.01482640139595999,,-0.04083751759023986,0.00567324515633534,0.018059051151856617,0.05161458698640951,0.06869436941868143,0.0012136930450938315,,0.06842293097221078,0.0515420785547758,-0.030156245647016692
INHBA,0.06408902717173333,0.02346499581688827,-0.011144033534820628,-0.03379082224211254,-0.04066804063003726,-0.041410860025313204,0.024796167234045402,-0.05127729449890365,-0.009564652009265286,-0.006911381273265952,0.06728539511156799,-0.01473004630471147,-0.03852028722851729,-0.0787784151637345,0.011727065078102476,0.07546781560128756,0.0021436012909616825
LEP,,,,,,,,,,,,,,,0.06687324637727005,,
IL7,-0.025591443490120856,,-0.008524909967146567,0.03958767435011566,-0.002136615849221714,-0.02850745039975039,-0.018982331920281443,-0.03188543274140895,-0.034198028324282835,-0.004914251583445029,0.0026501851765071897,-0.044641611937513634,-0.0018171603485195658,,0.060333372791643664,0.031656585847864786,
FABP5,0.0001734100054197989,-0.0636623139536367,-0.028511172432986693,-0.0068554587999436365,-0.025582173779415535,-0.04742283191777019,-0.03946218795759991,-0.10854123803589823,-0.010168984632098959,0.08068852558179722,-0.019428911750521152,-0.04292941626959807,-0.014434691000422871,0.005726453170445293,0.14385730842385616,0.028560806021026654,0.018965962847971234
CCL4,0.13426247835797683,0.0015531733259377513,0.00203724364426018,-0.04117865380380672,-0.00582112328213126,-0.03517469702728171,3.96394850548044e-05,0.013382285761530431,0.06498369756831557,0.026863253224905927,0.0021790096940732242,-0.025520511727761274,0.02364724776238296,0.07850745196812349,-0.05175146423861394,-0.0005432967111791266,0.11544478688028807
FBN1,0.006664368199253071,0.01689318294361563,0.04445139728273783,-0.04923919485804677,-0.009249661490347104,0.04048280274793959,-0.03146328119962452,-0.052482173187675646,-0.008947662017259902,0.027439692048400615,0.036828614498060484,0.02479495071512876,0.007458363230555458,0.025104821463295245,0.02336043086731823,0.11150446601023827,0.06254302185549038
TCTN1,-0.0442282140094986,-0.006878711868875561,0.013483796374280526,-0.02483736667758749,-0.048239996658077974,-0.031567452281288745,0.020789767692554036,-0.01814963321545913,-0.09649752044279471,-0.0070128939251627295,0.024050430765929717,0.08541467497441638,0.0036503663549046494,0.06103995633220659,0.02858696668344441,-0.011637754265831562,-0.07068450259673938
NCR3LG1,-0.0204225797138215,,,,,,,,,-0.006579465873349386,-0.012458099077155447,0.04045880607035692,0.017934684747414522,,,-0.024578804661147653,
BMP7,-0.01822444899087826,0.08586894253509703,-0.0028599616219960808,-0.012643804730143132,0.008155008246215211,0.07080934106135475,-0.011110865221583307,0.010109414707717302,0.025740358085349174,-0.018688603313145875,0.026818952259864616,0.029564960476455175,0.026967619530952863,-0.0750805193037005,-0.006046185463800912,0.022145443911113727,0.029257878115729566
NLGN2,-0.0165055037087596,0.0004963442960775966,-0.01507210694326114,0.032178036632165834,0.0007766648138588711,-0.0008733938833761178,0.022546338272241697,0.0258249620040494,0.02564034184557156,0.024860586621001532,0.006689134103944384,0.02566167882497939,0.02880702981646569,0.09577586713623051,0.026711949674153832,0.0050414931982525986,-0.03962196579933844
CCL25,-0.016698947730152076,,0.004978963406557932,,,,-0.025317605192063216,-0.03271635064594155,,-0.027391439168633982,0.005359832162310757,,-0.016096323849520842,,0.06234567651527848,-0.02528344228752304,
NPNT,-0.052323379735104945,0.03283348744418751,0.009252185930402328,-0.02197251373825204,-0.03639559799623317,0.05450500597594138,-0.007135276512465785,-0.05311567951126885,0.010959339564801641,0.03351576315251015,-0.000498417142098883,-0.010619148650966387,-0.01741136045009242,0.057595374822769156,0.02676182745799538,-0.02061403432005282,0.041337055462230064
KITLG,-0.08137138921135391,0.08072366928409945,0.023783632311756564,-0.02381502597944577,-0.03423575764973433,-0.02626815665491222,0.018672328763510302,-0.021013914476187247,-0.08534637358130338,0.04226696497804331,0.023157668609175126,-0.0017269508718028568,-0.027638308380871907,0.06795188549829105,0.08162109905611768,0.011984034919633662,-0.04781813481261707
MADCAM1,0.06470147082284738,0.004256301622201152,0.014031862297893147,-0.019941969684181493,0.006920893394947428,-0.03772530965764778,-0.0026898424220993134,-0.036991274913061735,-0.049980322307370956,-0.025160648251697195,-0.02150275835284417,0.0459943585652479,0.012283976467688147,,0.007281040639109438,-0.02764035066370145,
F12,0.024257895677233215,0.04082733206822121,0.015214315350331836,-0.028623754384565984,-0.0062550879950069495,-0.04697751374792858,0.03021037732717557,-0.03493443264687938,-0.049980341762667704,0.040322613992256395,0.03342336402734172,-0.01716554082164584,0.039629591503617265,-0.02074731012990581,0.09107547831208992,0.08385657963805158,0.04312281411743263
S100B,-0.029021785453496957,-0.04854421118103264,0.033609563641127146,0.001278213848564843,0.004858350636973542,0.0998092125684987,0.024711581775012,0.07580601114597915,-0.006730366516219916,0.06292321329334186,0.046472975555047494,0.0214977839251382,0.0063714007326017555,0.04791951117618283,-0.0055390114556924,0.015308360481655953,0.09704771240945172
IL27,,,,0.009416251371845683,,,,-0.030162553384804065,,,-0.026081165682459745,,-0.020123873093996887,,0.01910946315278511,-0.021011982973386863,
CD99,-0.07513953267298118,-0.01924746936658462,0.004203965932671127,-0.03401853256367457,-0.03665744626463754,0.021252100579681098,-0.042601083050223275,-0.05982690671349374,-0.08997600740659584,0.05777244786456526,0.051775690280275,0.0212318086302331,-0.031127645791577844,-0.030630461242234085,0.1147207025254273,0.035697601604478095,0.06961902888509373
PDGFB,-0.0003009633461388834,0.03401057193577504,-0.022244676916324868,0.02083887160962236,-0.020067227167775193,0.03450972736988487,0.03854535838797733,-0.046278201530779765,-0.013451172055374366,0.004487909526481237,0.04272972407489894,0.0033017218429140893,0.05635957473317089,-0.08075997377603412,0.016829589395716788,0.01422996861515726,-0.07853902236775068
