,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
PYY,,,,,,,,-0.030139803695676523,,-0.020207246914436486,,,,-0.021382530536215173,0.03116037667036474,-0.01419959873149971,0.002319802299273999
PENK,0.050693444270926334,-0.022429330444712195,-0.010685451744209111,0.014649160369275318,0.17565564402149147,0.05613630742792197,0.14930868624997787,0.040225117669159115,-0.059116094668202564,,-0.024050281750526356,,,,,-0.021098887970988623,-0.0024938774998477216
CTF1,-0.07171763051413771,0.025436540170617458,0.09718002344281487,-0.004246613466390787,-0.04265646319892163,0.018544185262899252,-0.060631285344194374,0.009946888312985083,0.006828205545661889,0.010914088018842276,0.022171268984928463,0.06755386568973848,0.07419945734555979,0.037651564786486194,0.04696132354645321,0.06187421155754411,-0.006960312329758932
COL3A1,0.07875914310086414,0.0350196506428544,-0.015573759076404653,-0.002982961864190266,0.029842549072476333,-0.005001480877203949,-0.034449408745777454,0.0002452395760115322,0.03664391426420416,-0.10059777216120055,-0.02160276560939205,0.14894338240648447,0.09987370414462189,0.03920723815147385,0.009620035055582964,-0.016577541284073682,-0.0259213405849426
S100A10,-0.1091916687943949,-0.079472222843378,0.008893090942220622,-0.036493585902926,-0.1103771779660378,-0.0439093472220258,-0.10480662354780945,-0.05641991492290939,0.04545354659518605,-0.10918312560286508,0.06287291173979216,-0.12311320681932472,-0.10860013033163761,0.041171290556109345,-0.09005928100919251,0.01922223000222805,-0.043680019854511636
FGF13,0.09132539109455942,0.015084673934611718,-0.008567700093585456,0.02689583889680491,0.08740988877958575,0.02954585949701653,0.14790220791773753,0.04307320384568643,-0.05555824443646361,-0.025319171663095733,-0.02983592780157753,,,-0.004389414530020102,0.011608946693616794,0.08679176180311957,0.0011823047476531912
SEMA4A,0.013056371736195727,0.014744136577738104,0.02460724778681324,0.04209335624278401,0.0882345735671814,0.05166308139104815,0.08904939740829385,-0.0005186946814552749,-0.029165549125312135,0.14920513326656343,0.027570838353828005,-0.07931068131447466,-0.0850096646650074,0.012484129143749693,-0.005872612294108213,-0.03831979505795411,0.03204707426261203
EFNA4,0.014480563764358372,-0.014398569247193996,-0.05337944180209767,-0.027195106476882495,0.04839799216800281,-0.02879125626815446,-0.0341136877469118,0.026531617295712604,0.015779445376042044,0.06639379190664754,-0.0495318479716963,-0.01717081144357226,0.00242502652374739,0.02618342578220473,0.06522376745680682,0.036960718703017446,0.04500698321289761
HSPA8,-0.03963487160171625,-0.007924011046382472,-0.0013711365731916972,0.07902301573622197,0.1227524223575742,0.04847564130132306,0.1165061388294487,0.09797722161568899,-0.006694953123377687,0.11719401532005363,0.03175017063991859,-0.02645581345486942,-0.006704905002215459,0.036669947560447044,0.0205995501313299,0.0031835973383283977,0.0430151900635907
NPB,-0.0276904640450078,-0.020209953367081115,-0.019672989327092067,-0.015231518535258178,,0.021338966817151844,,0.012409917076498174,-0.010455262771062422,,0.00865575797791947,0.06143664569049821,0.026007003631410987,-0.04489584121303571,0.06859858604387674,0.04299928890415032,0.0717247307869865
ULBP1,0.020519213883032017,0.05133603187524519,-0.003039986351452777,0.020165271065953477,0.21667068047404203,-0.050664211780964516,0.014647989341012715,-0.006114559613573918,,0.06278606239600966,,-0.03405787132931192,0.13245309040187975,-0.01973063908644247,-0.01913756581646554,-0.026748830578592706,0.034508024879520524
SEMA3E,0.0116202370259184,0.006113028350066926,0.06591025151971143,-0.010403749734027265,-0.07892160423711969,0.04165975283559826,0.029829166009259268,0.006311817660864818,0.008922253312063295,-0.00376725175425615,-0.06305851793525828,0.06306030230941097,-0.06560694338276375,0.011184332385793685,0.01855144192589805,-0.011444088344044336,0.03409975427027011
FGF3,,,,,,,,,,,,,,-0.01807313139728378,0.05118208864386179,,
ADAM9,-0.04878912434232759,-7.51889745882779e-05,-0.033626245972540936,-0.06042167260986094,0.0011241213161075154,0.025650318090303267,-0.08625634949250068,0.0056996006922875354,0.04673743418019195,0.08719792233401981,0.0263596013320648,-0.03247837421595785,-0.06428493801654962,0.027528533041314102,0.029354288639662825,0.07167614833391264,0.020208135068641588
ASIP,-0.04572308731369954,,,-0.014030877342312547,0.0878038734295111,,,0.010932333219133276,-0.019551563331945014,0.017300719779842298,-0.07076950373238602,-0.04395003366444304,-0.03246551454212792,0.04875034780529802,0.05244277057159802,0.06150371518418029,-0.014175807203785912
IBSP,-0.04458927834510528,-0.009842776338047084,,-0.005787132371809759,-0.012080649917446359,0.04531046858142034,-0.03601832954588646,,,0.02275785972241361,-0.018633174699312128,0.13227538428614094,0.023661975226198485,0.02232929483225415,0.013087467175215136,0.054557088341423476,-0.027261682086312175
MMP12,,-0.003047592933087036,,,,,,,,-0.022763164297475755,,,,,,,
FAT4,0.1123600135043596,0.024635109568632872,0.02544304083287464,0.08123917819658696,0.041687831516642015,-0.0011625667644347296,-0.005292800193162466,0.0007503063115464592,0.0035353653116731642,0.03555470839804326,0.05154508580699698,0.13336367579159727,-0.06542216358005427,0.06775685008589143,0.03015182481350675,-0.019023032349928744,0.05560386425042613
MDK,-0.004615336296646177,0.04615880575190308,-0.03928284338281989,0.05800842460487545,0.049074150491387164,-0.009907357900253476,-0.10710108107466944,-0.0061014064262149,-0.0016095992733658902,0.11632922717350598,-0.026142442001630187,0.13352576327582905,0.001188818950364606,0.034823987856609125,0.071634169251139,0.014213010780447052,-0.036806757676324096
BMP5,,,,-0.023009549485146892,,,,,,,-0.03356147446148907,,,0.07958263919880589,0.03265396603850361,-0.0008192654505998489,-0.025105462402782816
CAMP,,,-0.01669819137269237,0.004270776495962183,0.08860806961255155,,,,,,,,,0.023564144476813285,0.021361001714109106,-0.023049977354135276,0.05986252540833911
HSPA1A,0.018068648313694834,-0.014311674995155309,0.00276765843352085,-0.031008263155944623,-0.04055101585685311,-0.044440138198952685,-0.06159037700863363,0.016315445943986002,0.016513563539379657,-0.011935442508340752,-0.0560193117262958,-0.11881502829807389,0.05276246514740285,-0.05655292533354542,-0.05174886591611737,0.031833685581499266,0.0061845294191942525
SOST,0.06358088825694111,-0.0212381554385851,,,,,,,,,,,-0.038004756548100295,,,,
SEMA3F,0.017087575278691865,-0.002123193915139826,-0.023351091420756594,-0.00436937987892573,0.013655543743678753,0.027923607927532207,0.020893764650348996,0.010926035010492326,-0.02957037753762185,0.0698241198313441,0.03322776985912808,0.20539200949943143,0.07384697463254887,0.02226313821191757,0.0985829046577611,0.07527747340629541,-0.04241851372760805
ARF6,0.011126129168358674,0.027161536194204042,-0.03868713819382594,-0.00675069309263499,-0.005263334783490269,0.037540790293503525,-0.009628625034567323,-0.019746201380096355,-0.010013246111483815,-0.010011627612513053,0.03672201254574015,0.1225701240597221,0.07848184190522238,-0.025377657463604767,-0.02782245290536323,-0.011071422600742275,-0.062161949970040556
IL6,-0.012045356135449674,-0.053303820899157396,-0.022083678464553846,-0.02201957638367891,-0.01184100657045739,0.02236480735970186,-0.03985612618898973,-0.006480873663203673,,-0.0085250020416149,0.02304327297065806,-0.017307746547909945,-0.04899491585025,0.014341071752280318,0.032154301214318004,0.0947669178785365,-0.05025790100373684
CALM1,0.10972799435504942,0.06115348462928156,-0.047832343844239796,0.021479148051056378,0.15611341419898517,0.015092304762298513,0.11538444786423173,-0.007621136201270119,0.0007261426828612245,0.07776297063902202,0.06308676749303314,-0.06404489503952508,0.0923432418941608,0.001645513090409953,0.045284330987987,0.01553480945023837,0.02316148181048436
VIP,0.08534254626259734,0.06391543094389496,0.021382544991383395,0.027270276936743682,0.1126952560056749,0.0677446672337911,0.10723438811861033,0.09594893273572588,-0.06163970489441037,,0.06799552799706172,,,,,-0.007000060922996106,-0.042348270038380646
NMB,-0.04113057614957075,-0.017835757483196046,0.002419033738973608,0.020637500080575907,-0.009203362667212323,-0.019136265773449308,-0.01963143537607021,0.0005818214523492822,0.02993944763611092,-0.07779145089876816,0.05893146742585611,-0.060722258096370434,0.035372962980286894,-0.05700251382143518,0.04497181296288297,-0.0002643823192791974,0.021952750890139892
CCL26,0.004994277471847856,-0.04438765335612173,-0.01742755355925755,-0.0007162385903169249,-0.03168739298410074,-0.025519256121644428,-0.04862916353658698,-0.022380240322070474,,-0.054091313742650346,-0.00645608056798541,0.07672056386193214,0.05996622703010495,-0.011779410256680525,-0.026782991388487526,0.07067401921187479,0.05912087194001906
FBLN1,0.09202903789655108,0.03491550844784047,-0.06715322965781276,0.057880738702023024,-0.025716775419262317,-0.00979057276619515,0.009691438874580353,0.010467450329350769,-0.031838467073389075,-0.023238230238032946,-0.07018744771228778,0.11148418712214837,0.04370643243977946,-0.014594214888383358,0.028090425400443476,-0.07765784881680847,0.01819626925466153
SAA1,-0.05383009860721841,-0.017402372357491813,,0.03717069978468304,-0.012605308857208727,,-0.10831225508532151,0.017802784623386372,-0.022617082614361662,-0.05124700423993365,-0.048807241896523544,-0.07836736698157054,0.012225518793415687,0.04549326839709063,-0.03321203388002013,0.11778948014911901,0.05684404356201053
MICB,-0.011116472168127573,-0.04641685290264248,0.01909181363385736,-0.004379928184145227,-0.00656820260805586,-0.010201043740870809,-0.024575121136193742,0.0030838299944697697,-0.020325817371215173,-0.00933944110027942,0.0254230401292069,0.13036772072886296,0.08608923315672332,-0.027457487510756697,0.02144395347144782,0.008080348085545707,-0.015082872464773613
MMP13,,-0.024287347827618197,,,,-0.03430347013834857,,,,-0.020667059772486167,0.025725912523919307,,-0.050996589802526374,,,0.07724022780362655,
F13A1,-0.10844897971336172,0.038279829180917664,-0.024445867153758998,-0.01470619330723218,-0.016025155920915055,0.025646754054456107,-0.05920045565941881,0.012067210456303646,-0.015435050756172025,0.07999691480576288,0.0665176901844818,-0.05930979444640883,,-0.026775851089169606,0.01390557169962489,0.048799927285282464,-0.05245900627293465
CXCL11,-0.007837473376179648,-0.06014540403560024,0.03550864759658624,0.025816456999376233,0.05632365648225366,0.01561211595459115,-0.06321262146164268,0.027752751313366436,-0.0288743668379038,,,-0.03587775821287375,0.08374102391415865,,,0.06306785651795659,0.09638648947141522
COL5A2,0.005633532962623173,0.021079127652736694,0.00800299776434915,0.0069620370492444565,-0.04916773518438658,-0.017989028308148934,-0.0467441316597137,-0.04118257178749858,0.014433128372428699,-0.10633072329409825,-0.04862629535822877,0.15143789760969245,-0.004545695023545974,0.03839782986967556,0.02427281701060374,0.02790921092977107,-0.05309988786356211
EFNA5,-0.028761731000143877,-0.007824581907333131,-0.03275185521651915,-0.03437995403372635,0.12228998263866302,-0.02140379885794476,0.1028382921402042,-0.006901951860663159,-0.027980936017973388,-0.0024626686108144354,-0.01549928063580163,-0.029171375092205225,-0.06789983866003514,0.07852075213586034,-0.018211378286900087,0.02923453658333582,0.06548702309263668
AREG,-0.02006389864887336,-0.05859746046369522,-0.010243791964191258,-0.03493488860731932,-0.00820673063811166,,0.07955066108803034,0.001880718412577469,,0.028469657711740648,,,,-0.05820940836673988,0.051683149631737896,0.0890393537022626,0.00850870239511187
EDIL3,0.11971194253281568,0.05980679139025516,-0.010255030412392162,-0.0005346237690044993,0.07591941192565274,0.04566979170412137,0.012107542844517595,-0.01934520168428328,-0.05157632901151666,-0.07441771717587062,0.010152003671948325,0.07569044517127593,-0.053102012770821626,-0.029345978919298292,0.07728555271453873,0.03107674402015978,0.0012927437831549771
CD86,0.05993404910666288,0.012999180882597737,-0.02264129739518405,-0.003791568814985393,0.03392797788163195,0.009124199746199978,-0.025816404742423988,0.021020881278905366,-0.060349354285798434,0.0016880671166496688,0.0071540625853917395,0.024861979291781956,0.14588924298926192,0.007061255853929265,-0.01928758135112166,0.0312649293822295,-0.01895427924012104
AHSG,,,,,-0.031125821731488396,,,,,,-0.03112193055582055,0.029050977219135483,,,-0.018924637729101173,,
WNT9B,0.12544132425128307,,,-0.01382105044101757,,,,-0.015524522006645584,-0.02922425389376784,,,,,,,,
HRAS,0.021323282105382285,0.03279060456791474,-0.03921353354634069,-0.025304604661566227,8.55178346819832e-05,0.02759384789841329,0.026077285363718592,0.015249134577663836,-0.010332328485591295,0.024616613525028218,-0.04830969993743848,0.06396651581996601,0.02921833881407023,0.015018442229172245,-0.039852484716984986,0.02195900502918961,-0.014089008045479162
C1QTNF5,,,,,,,,,,,,-0.047027522708824286,0.09686872164806964,-0.029415476964489973,0.04603828163656488,-0.023648488903169323,0.05862672797439899
RLN1,,-0.02114661466033259,,,,,-0.05322769172890265,,0.014768540623772098,,,-0.035327378861484564,,-0.016385338423017818,-0.0023608457060773354,0.008681703633615005,
COL4A1,0.0032240444466680286,0.0190989907084257,0.06244821859832102,-0.007430741025897301,-0.021919572510336115,-0.0041946527680746925,-0.05110622134118783,-0.056994028653483984,0.02463577727034678,0.10525897851375976,-0.050934969226375464,0.14655120300904365,0.09743645542389749,0.044212711766924186,0.0636464078872721,0.0063137806617653445,-0.009127818420201704
CCL3,0.05956501865023807,0.018995116401205932,0.008711357011207278,-0.03251414644502466,-0.07983538331993749,-0.008150792519666807,-0.002363150417708873,-0.018715446507545752,-0.019947981183995336,0.028090309002696642,-0.06275956317541162,-0.06281477036167804,0.021383926826688056,0.03597302038175027,-0.0398593875406781,-0.04435116100584384,0.008213128600918723
BGN,0.05194794964704783,0.036527990759418684,0.04609549175967095,-0.05189333310011128,-0.09410248952923511,0.020571850376060893,-0.03232635575053494,-0.030515354048717417,0.02622154791767101,-0.12229343126957148,-0.06013416181766207,0.13514478153150916,0.08408301130648059,0.04018140374623648,0.0125167302225222,0.020273210954506328,-0.04970340618189014
RETN,,0.03093892480790046,-0.01644820178891264,-0.017053430601394623,-0.014478551405820555,,,,0.01605102248134509,-0.019904142999397335,0.0081755473540758,-0.09332775780631741,-0.033304428129907616,0.0381559952853141,-0.03565865080554635,0.02793160875517255,0.09117320476479482
S100A9,-0.04040172653309024,0.019507916010133113,-0.01867179478314218,-0.023445577189660397,-0.002773086968588782,-0.007046790949112094,-0.03667553862025282,-0.03323351664424423,-0.007592981489416222,-0.026299243730715932,-0.017595146619252953,-0.13514732135848137,0.051626194983291684,0.007278862439108198,0.02779179483407626,0.04187137428418477,-0.026018139402250246
HCRT,-0.046362391624396905,,-0.02818287410951573,0.024327512500742582,0.011280599327423056,-0.01868544714483907,0.05219951240152465,-0.031800186922267056,0.013614848734430973,,0.014800261221828466,-0.0394070161799599,0.0795480047082225,0.04261677624468625,0.08554795374654749,0.040537629640101915,0.04987102542194953
FADD,-0.04457235457151281,-0.01639730051768264,0.013567380143869797,-0.0325179544185409,-0.04216017012512323,0.008571182543973916,-0.02126524059650867,-0.008973027666144051,0.06544992227320931,0.0015705265817923643,0.010887530501467462,-0.006791957798120779,0.025214033147722508,0.0006426539957564662,0.03891514497109729,0.06000107537912713,-0.013030748492770434
ACTR2,0.090071863520397,-0.016196320053963868,0.029733792111448224,-0.07414668183196708,-0.030774844198933338,-0.010397425386144514,0.033299642617688446,-0.0632004274700607,0.061909464990929156,0.10411979859578956,-0.016031072781165365,0.07088418404796001,-0.07597786974007464,0.04108430419642151,-0.0405232049037297,-0.00863501753892851,-0.025014079429796568
BMP2,-0.047395841117856385,0.010129547895086988,0.05443456111117951,-0.014229819909581528,-0.0723353764693385,-0.026389791412309627,-0.08306588314136887,0.04654944777360581,0.0671305120520819,0.0027533121108963086,0.0073112137308214515,-0.0004704812554513389,0.11513272211452093,-0.03435637499751041,0.0031390664271857597,0.053151526731329106,-0.03343836322493155
PDYN,0.1304233919072534,0.04803665178701133,0.015480796124880366,0.030629003860704457,0.1627008141440999,0.03196078720391908,0.1812585918333373,0.05225670845590567,-0.05066188240134642,,,,,-0.01612867236281944,0.05379519219551634,,0.015846072459886975
CD55,-0.019376982005397184,-0.019189515754142412,-0.006558590164437469,0.020219240000424247,0.05027582626454505,0.025617040655335283,-0.03207569395991976,0.031069597978493246,-0.0109419646388389,0.05601856553446448,-0.0009815172196746575,0.07159253233681236,0.08916619950372122,0.003960551747489839,0.10527213247155222,0.04475189785969491,-0.012259778197052727
OSTN,,,,0.034778053268592526,-0.02223058411554075,,0.020954242137850135,-0.013667728072554246,-0.03331762472654198,,,,,,,,-0.05731808236163306
PDX1,,,,,,-0.012016452804741675,,-0.0016046058097213616,,,,,,-0.02467074846493548,0.019328892085234542,,
CD6,,-0.03331377318361524,0.0553342120032035,0.033885005718187346,-0.002121514418803161,0.006198709139114255,0.008675175028883762,0.08170005266933751,-0.027618103604846254,-0.010549303638746624,-0.04554455191133933,0.23516643300985657,0.022798351389506873,0.0033253348830690668,,0.025107003435243785,0.011328726716655708
IL16,-0.0012399739824404533,0.014348368664974881,-0.020853912250438224,0.07655806265465648,-0.02731228196113429,-0.0068443210744455925,0.0007424994192761335,-0.0467492978684289,-0.006422164660532825,-0.02120457680030197,0.04346043360651484,0.08415049299937079,0.010346628862266257,0.07554254500453228,-0.020628372870380295,0.024918014799292013,-0.006663842220858501
LAMA5,0.034993919478243034,0.005223314175108658,-0.0328394203422501,-0.009063749515259895,-0.05410304976308222,0.0745684434111369,-0.04116429610503466,-0.023044664059619614,-0.0049220212441789205,0.048242237801996664,0.009143611774595384,-0.005157056520077343,0.007343292835939622,0.05786411723095879,0.001094976204100332,0.10328443177568536,0.0022623300381048104
RGMB,0.07103708431778354,0.04156068909665273,-0.028362310009070607,0.009382554104566999,0.009223580494013195,0.025942744024852797,-0.013698811488128163,0.03806549706967761,0.042163071368888146,0.10476038126194155,0.01133432992622164,0.028018927015410304,0.01770630707434371,-0.014886144510927766,-0.03152721126402206,0.04653539675559482,-0.027397088780706746
INSL5,,,,0.015097332730928262,0.12872178205637844,,-0.018345000447788872,0.04327021784698708,0.023321707606024495,,0.10350603214059849,,0.046911802133124146,,,-0.028953240111346243,
IL12A,0.005974181250414159,-0.03580568093427526,-0.007478675745489382,0.015491454650510992,-0.03187264873773791,-0.024361307142665354,-0.041649910609846304,-0.029946013575687814,-0.014459687111634652,,-0.007999182764405694,-0.01151956587724864,0.02811450989480887,0.10833560153136065,0.0065378004992321034,0.009098814446923936,-2.7380693446608367e-06
S100A8,-0.08975071850791234,-0.0713985012836649,0.022176215268116684,-0.03250298753169587,-0.08805704488826414,-0.012345371699111533,-0.03307205619707377,-0.07038337888498805,0.02276288419816666,-0.01545552400442823,-0.0005682270187872768,-0.10141259616012077,-0.029854975670134298,-0.007569583491870337,0.024753449654497477,0.08536388421835048,0.04658558710019021
TAC3,0.07562423141476848,0.030177494096786068,-0.012160009137700748,0.029672785345972938,0.06791079887771631,-0.009814885225853578,0.09770951286218295,0.050019886379428745,-0.07483931301143461,,,,,-0.04480075780716351,0.01655543365703611,-0.03450622106737012,-0.02350567984493659
TAC4,,0.0180806456641705,,-0.02668261806539546,,-0.044048322714862614,-0.0002543399165685908,,,,,,0.10007374388661597,,,,
MFAP5,,-0.022337153493486153,0.052854441882856436,,,,,,-0.017166026425253132,-0.017810097144852922,-0.03069863718920602,,-0.02675254038955461,-0.05947939549563884,0.04988026061593095,-0.02748481260287563,0.018400843065715704
CXCL16,0.024759263141015578,0.05593842566201434,0.022562969531217895,0.030876445249867483,-0.10714203911359045,0.029691823008174405,-0.06734539259187645,-0.03583827558068959,0.04331342046500204,0.04027425562888021,-0.0066974100898115774,-0.046507403436516194,0.021767555296652166,-0.025454908031548595,-0.011375031404837919,-0.019351321526367576,0.04053649574846056
AGRN,0.03713891098727528,-0.009745264964682478,0.0672414058555443,-0.036111954070578954,0.0010420548380826852,0.0235598596098917,-0.05933060780018023,-0.042971326906619256,0.026117565984600504,0.07895029934805596,-0.060213185167514616,0.17753470044254666,0.009863786417623883,-0.0009910558231432558,0.03885599463037335,0.04218575498503144,0.010962355714617468
COL4A6,-0.03303488498310895,-0.028503703119271306,0.03736387387419208,-0.0188654567281169,-0.022725623664304598,,-0.051370421058092135,0.014621183469856488,0.06889164024580038,,-0.04077570750257062,0.030143468156499625,-0.06904570328124257,-0.02865205822658963,0.01744180751259054,0.026516280795894062,-0.02563264514085951
FST,-0.030436128618185315,-0.04444310162370764,-0.012830834518532098,-0.00274790501566998,0.046719110736284424,0.007133005589657967,-0.009662277309821226,-0.011090584383774344,0.0032676247468646983,0.0346363625952859,0.0455412427013777,0.016941546348645798,0.01638853999184341,0.003980349318439714,0.10133076880005454,0.03151631220766635,-0.015609886605745376
MEGF10,0.10839067140696992,0.05877226623850335,0.039513435838145455,0.008915348075998102,0.0007730776953074991,-0.03854731723163976,-0.03209735888177485,-0.0007440518354491651,0.04937430934959566,-0.03186364665173385,0.019608744721606616,-0.05754786402784394,0.0002893879337377395,-0.015109601485415802,-0.004076153375282313,-0.05732610310826678,0.09943510307861116
C1QB,0.04416975711883899,-0.002529912847710204,-0.0243156180856137,0.006939209557370188,-0.03862212473158307,-0.06133936557830939,-0.08390299692716514,-0.004377384662797764,0.016920223972283533,0.09907871614562544,0.05138475463019397,0.03496098627812832,-0.014549594087728306,0.0014720200896373983,0.060217250475660664,0.011895450038871016,0.04851345236547038
HLA-B,-0.04386636093823912,0.009185946614013011,-0.03251400254462408,0.07070285863846004,-0.145287039148999,-0.042233225640219696,-0.08507774994572148,0.09943391266834034,-0.012371225187551045,0.01491092189722945,0.016123089386057783,0.01888224939177108,0.05200532783002973,0.0674919493740938,-0.050427295747107484,0.04365551671694445,-0.018189697303554242
PDGFA,0.002814958250677846,-0.028471397098620052,0.006826193897149195,-0.00811787346764641,0.04319430631346961,-0.009181684516547921,-0.07622436563338822,-0.05284765247308734,0.02544004790688126,0.008273006945398492,0.038710111270045276,-0.05275953796329639,0.004380172365944067,0.04061786351822781,-0.044011542312330905,0.02792840586327132,-0.003417527549679292
LAMA3,0.12152152330221193,0.028739342158198417,-0.02374206643798376,-0.02645180321230549,0.021582924349732063,-0.04080141534742594,0.11734119761100993,0.061005346382774654,0.0010222092507902324,-0.014802695488570619,,,0.15848058281585137,,-0.01665681069509393,-0.03175828382897901,0.04085846763578376
DKK1,,0.014571421295661316,,,-0.041381272159504025,0.10808045352840262,0.039643103298806194,-0.024519249565380617,0.04799452959700712,,0.0543032559959982,-0.07408374299014622,-0.0446344700083667,-0.06842988222297675,-0.031217864659475632,0.052925511826579785,-0.05613492542627335
INHBA,0.08738415699739198,0.019135337991414002,0.022840567800840875,-0.0017258498689669032,0.059791768717233025,0.03108334213379139,0.18050805332825406,0.05584301982218117,0.041897666416725265,-0.02215866093628756,0.017260965113037277,0.03477939864269595,0.0645528056764775,0.061869774162045456,-0.03996026600347448,0.030263154686144864,-0.03969529860829829
LEP,,,,,,,,,,,,,,,,-0.01683430994069375,
IL7,0.08088635926638264,0.06328391422722256,0.07183872089412406,-0.02287811449290034,0.05949621011489485,,0.050347551827234875,0.04529097891125611,-0.04505077494492859,-0.008408841665743811,0.041072846148239715,,-0.05611185315390739,-0.03080443682277196,-0.019023819279943,0.11660922272162043,0.025230949293697475
FABP5,-0.036453626502253575,-0.02682788075958314,0.04359423419099948,-0.006555486058065573,-0.028998464741730044,-0.04319782140808685,-0.018955074760742305,0.03930953199173849,-0.017377036080933748,0.08731656454131323,0.11599979672224865,0.038466412575175996,-0.03627940873611579,0.013234032411473851,0.041123047111067956,0.0691472594075016,-0.03904226096312582
CCL4,0.02313599860812806,-0.018215098228238063,-0.0035924206436331557,-0.0270708188743083,-0.08665595921947977,-0.03471400841716874,-0.0186658541231658,-0.06492630761561775,0.00875784884145347,0.025085881854452267,0.07562368568393198,-0.021961081903975433,-0.0353609552708043,0.029386449161004264,-0.05763954440930714,-0.04946383928468065,-0.07358977391775576
FBN1,0.012380562127488452,0.0405572336713636,0.043138348416990824,0.038952449999271506,0.02023733509150562,-0.0016270046518895023,-0.02422630125987782,-0.005339192160161094,0.04837517682376774,-0.018968895425557002,-0.010659956923933575,0.08273216615920881,0.05577491503180607,0.05883862847366334,0.003928024738520054,0.02015909292436078,-0.06516981253872495
TCTN1,0.014328882678826184,0.02786826302542608,-0.026340016908991373,0.031599508568068646,-0.011126194541104695,0.012871577659478318,-0.04363651755059594,-0.02163738018421399,0.022289307622854488,0.07434576302745773,0.00035714632151632596,0.029781983888573258,0.04605428717188855,0.020979380534493983,0.08097090434779468,0.023805288286913206,0.023403462796651356
NCR3LG1,,,,,,,,,,,,,,-0.026046283902903707,-0.025079921513547886,,-0.026682685642110605
BMP7,0.01903317114398617,0.04174116609866605,0.016468997586674552,-0.03237783697819315,-0.033812264600351846,0.04138706266848558,-0.025758093218794145,0.011456830035428817,0.01676207441635178,-0.02453654820805712,0.06139918130961162,-0.08739911926588263,0.01958858562949677,0.07156870014829518,-0.0275817116748181,-0.006861751820774686,0.06943809697568822
NLGN2,3.324917898101801e-05,0.03308501319009452,0.060163530390431506,-0.011174381904144718,-0.04338648211767492,0.021133216778855362,0.028382928111761033,-0.056969637248242,0.03337767422984066,0.03304591887657086,-0.007358060721160846,0.056730608183159656,-0.014650460351015969,0.024550183679546943,0.01295373353164923,0.09204749217356753,-0.05043986206000521
CCL25,,0.019885800855655566,,0.03931497740108728,,,0.012996418551731727,,,,-0.032362093126825454,-0.05486003157684382,,0.049847245819624464,0.14705908705666257,-0.02606401432938944,-0.027447638394507777
NPNT,0.06907559305539425,0.04955595792882612,-0.020865472497674283,0.07234250391992651,0.06665407744558004,-0.023515145285119082,-0.09091744025885669,-0.05957938886802145,0.006567666434832563,0.04000558617612239,0.03965340029967856,0.06752519284081608,0.06861045412303138,0.02102400670215077,0.030011946684299354,0.0015397610666652785,0.04945374048348633
KITLG,0.0951763950640888,0.00200490114319347,0.04017168638200555,-0.006326041809501931,0.005857950868858712,-0.010819249426042099,0.09386493054392654,0.008799740097387737,0.045680251180871906,0.09886648855288485,0.005915016948401054,0.08639455267247505,0.02058069989625721,0.007230108268346962,0.08643822180351567,0.07414650598622141,0.0028759888685787657
MADCAM1,-0.03065541734787912,-0.04999803930749586,0.02316951278121876,0.0232918744993362,0.05471209768814695,0.04935663869445983,0.004865959132139932,0.044754936414760575,-0.027063412326724722,,0.045738409846339624,-0.014247947263481397,0.05733840716153093,-0.019730636248936412,-0.0195569547604768,-0.024774408192298914,0.044200373580456115
F12,0.14229023748205546,-0.00028442596673548343,0.057164976462894125,-0.014734793226832224,0.07917297342178047,-0.02224924629539939,0.08465974445830421,0.08887645476449407,0.008241742838935404,0.04721868569119595,0.07155812477539125,0.002299692018162784,0.079525819066827,0.076612984664425,0.022040826022672738,0.07407311015496726,0.042411199649193626
S100B,0.05809120652187637,0.06678076581281633,0.03201899651359482,0.026007313153389455,0.0006173960974110889,-0.08297118170257742,-0.12497637588486372,0.04851518587564926,0.018419345041500404,0.03584175366218082,0.05149264666501535,0.13064984329027554,0.10887819131965706,-0.006406066275915397,0.12088877518781549,-0.06684499705487375,0.10379866983922931
IL27,,-0.008217381101960223,,0.019654276736834644,-0.005104802118027502,,,-0.028389250079012645,,,-0.02983594876291501,-0.034769441234796826,,,-0.006671832062531827,0.028122318463572386,-0.022810553406712477
CD99,-0.07643850407341606,0.022236388976513765,0.019915821557975468,0.016753284299266397,-0.10048352423182444,-0.043265774014578325,-0.11693488216974632,-0.015307490020518367,0.05073296104066292,0.012875236374465835,0.09901087352025914,0.05909967127904192,-0.010166971776789187,-0.038909918564928515,0.08942281398999714,0.08496800685224397,0.03583395084635593
PDGFB,0.07308441478406397,-0.02019864806335235,-0.011601681586355323,-0.014102973820093696,-0.017236048880652166,0.05486326262794891,0.08706252964999747,0.026255679174387186,0.025277516529970928,0.08030502843134463,0.01838678829448264,0.1245448030771958,0.002191732575610521,0.07050510147993877,0.037107213585059765,0.05632588138936102,0.09491814489171324
