,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,ZH8811Bbulk,ZH8812bulk
ARTN,-0.0420169595723804,-0.027333821239864026,,-0.018508595560482653,0.05229809583709841,0.014614580008474522,-0.026305913380020023,,0.01230138251456759,-0.007967188899940206,-0.02473415184411881
PDGFD,-0.04290568034826625,-0.02097474523856872,0.05908022350221947,-0.028387380491607984,-0.02722270754037494,0.025499152255255765,-0.007786922437306911,-0.017299810091410496,-0.02613994835499322,0.0751663457739663,-0.047073537839663684
EDN1,-0.05263309713425202,-0.01019983634641068,-0.02018965151568932,-0.002686694912945986,-0.03913749511836772,0.12150915253178653,0.08905057392061594,0.07258158913437385,-0.007822314711095827,0.022150957036947905,-0.010368782012483932
ARPC5,0.039756436162184314,-0.013851713041854143,0.015528525879662606,0.012805238931672713,0.05408093152882832,0.0025736279159574676,-0.0024188064632329163,-0.022471224839808106,0.03708091459157835,-0.008463700449334468,-0.03979073425873976
GSTO1,-0.002589734284069208,-0.04200692007579476,-0.012199536867797418,0.02622982427253114,0.028914884733354424,-0.001157444455103833,-0.010051739743466612,0.039780328177191925,0.004184501772248701,-0.026455411555296453,-0.02916731295842972
PROK2,,,,,,,,-0.01897719714625293,,0.038513321517146724,
SYK,-0.019397869878296743,-0.017083930283041626,0.056580917401433575,-0.06072013600685892,0.09846177117488326,0.04791862836920624,-0.01802890842590523,0.021782780943844816,-0.03581490541114403,0.034151026199480315,0.001988329096434751
ST6GAL1,-0.06702425553219589,-0.043656681555515865,-0.047242323162546285,-0.02107739713767306,0.010935650101313471,-0.0058649360341850604,-0.003627929042267551,0.013493222006415515,0.07335305063304959,0.0353219105778306,0.012988774913518759
WNT3,0.09519023241630922,-0.02775337252354975,-0.0006357001279523253,0.018224284545611702,0.04780253281194936,-0.002207905954070881,-0.02634123364196019,0.03504705626816961,-0.08604573958359814,-0.03296355146079368,-0.025776475698723284
HSP90B1,-0.02292351319568186,0.053045010505643364,7.642605344742168e-06,0.01696915600563654,-0.046284859921209225,0.08108091678813163,-0.009503869344665758,-0.028236974522308472,0.02686571606563126,-0.14107442079049498,-0.03481603665738574
ZP3,0.030847746393133903,0.05053761874404932,-0.028686162291302,0.036849581906514904,0.017427715182228642,0.0639063277813997,-0.0045839902554337415,0.03762772592893724,0.01862751306148275,-0.036450426171690156,0.023371988626148026
ANGPT4,,-0.01612239360593352,-0.018490151444785864,,,,,,,,0.1020904523780125
NRG2,0.02811829468083655,-0.03659418347676572,0.03242360636755246,0.03541590543655602,0.0007256362843674412,0.0341175236945142,0.0009806318905521676,-0.019613537954462718,0.14309386673335414,0.02476736887589268,0.015960050379102555
MELTF,0.05697058783779524,-0.02698447897859952,-0.023720270229045326,0.04640674225932864,0.010204764991927276,0.05804181694671605,-0.03743343299742085,0.004216512402275809,0.03921737405028268,-0.0041560816753006885,0.09249312243428363
NLGN1,0.020783136097808543,0.0012256801994102297,-0.05469626376799986,0.02921965634415988,0.014710628589331354,0.044310996846110486,0.03596571590857583,-0.013730487744964156,0.024844223962274203,0.0504913184483404,0.0013150189387741164
SLIT3,-0.06244145335218906,0.03819105535996873,-0.026735862109239537,-0.025540367901700372,0.09459275541213358,0.03298868998076528,-0.03675226665198731,-0.019921532302574447,-0.010486492120203597,0.009789035495194073,-0.025118493915393333
CCL8,-0.03312117561770594,-0.008682517474489148,-0.012000745849483917,-0.016885901164523782,0.040438644086080215,0.04114775537427341,0.027001565501032578,-0.010478996719271329,-0.01701591688932951,0.00014190380731683605,
S100A4,0.03905678516423922,-0.07413501726506076,-0.0021584662306714944,0.005003970154093575,-0.034280031167591124,0.03369513211041814,0.009724008761251688,-0.007489600778571572,-0.06431731305059134,0.01505965157603904,0.09152933669829014
TNFSF13B,0.07577573496364248,-0.04281622603005451,-0.0041618552580407475,0.0035518694350417214,-0.014110470357728618,0.022826953547002902,0.015561595089581673,-0.002909632137321861,-0.012184612054462082,0.00835728325097611,-0.019164900455086387
HSPG2,-0.034135127832639556,-0.003966802055676793,0.022584095772823214,0.050153182230710386,-0.020011981820251375,0.054266687013447605,0.025793840323843402,0.005926385648319967,-0.07796650000762176,-0.04462852674526526,-0.048084175004658544
FAM3C,0.013840273772178462,0.014560407598177493,-0.0026713978910633583,0.05108670498070995,-0.026171694606205165,0.0446452439603585,-0.035519876152261015,-0.011435479072499123,0.034545349229092935,0.005211606660112099,0.012106014502547242
FLT3LG,-0.03390130095080153,0.07049883023775713,-0.017740940456896483,0.032910455477988036,0.0547991926019669,0.06079938345052238,0.02664964487140682,0.06879935672776472,-0.05803235328295292,0.004154695012369494,-0.00439056465509408
A2M,0.002320754086046662,-0.06439571794192778,0.002421835495366855,-0.0075032101291408046,0.008686003026616235,0.07150297492163674,0.033099627515686736,-0.02986733595117023,-0.03307819282659463,0.012070079235620548,-0.05225617426941486
VCL,-0.03603557012109818,-0.019258663305376584,-0.0075102794192756644,-0.02517175645384784,-0.024111634839090724,0.03458362578732861,-0.0008529403314546473,-0.03715418472497834,0.03762457026013816,-0.08387018092970842,-0.02549911106144213
FGF2,0.021549424698546784,-0.06982521276612627,-0.0485606123526684,0.014761452153716197,-0.015724513209483496,-0.013585182544048202,0.07284490598006302,-0.015153612962795875,0.0101719561254416,-0.0413338821701609,0.03948672726804299
AGRP,,,,-0.022056394796538828,-0.0171122633249983,,-0.01867489825401789,,-0.020833464666132936,0.13233389019442088,
CNTN3,-0.0038455854680305265,-0.008707583772575961,-0.013572452051604983,-0.026119580394192064,0.049143694147374864,-0.027062849792853273,-0.015398027206190395,0.06142948716672959,-0.08215366885008211,-0.008844212809570902,0.04441210388192507
RNASE2,0.06455735746006604,-0.03349852824983008,-0.03964114324013724,-0.038311653558739146,0.0015439713754931896,0.07423147606491334,-0.005821933791834231,-0.02895199981193859,-0.03330484864915538,0.07702091827657453,-0.033634129432344666
ADM2,-0.008610000079687607,0.06901617786877663,-0.007350751691527032,0.00046737767368304505,,,,,,,
GAL,-0.037776545404731604,0.007608957054466307,0.03484200687312163,0.07522766937939337,-0.05525795347022637,0.0826567562572611,0.020819797842919877,-0.01905385262342305,0.08749727472662526,-0.027895057178544326,
CXCL6,0.002662236699920955,0.02354022711133297,,,-0.017112253516698313,,,-0.013613196168349759,-0.025628648678377854,-0.012496291213836469,
PDGFC,0.03819942918195055,-0.0308771545081243,0.014752191258735751,0.004417765679949758,0.007946849780261708,0.04600452455971883,0.010169509146649432,-0.025565685362729407,0.0022021891371728575,-0.025958686173353628,0.0014629170292662674
COL8A2,0.008802855141947273,-0.016167698751413297,0.00938588795988629,0.03258433900021132,-0.010045454791718433,0.004723279498113636,-0.008281788223655787,0.020896742918731306,0.05390713885075005,0.01981155269055639,0.0327727279899527
SPON2,0.007350968481650587,0.003829361808919852,-0.027562463569540528,0.016915362654686402,-0.02029446391175007,0.03569702112225334,-0.01086947569437042,-0.0027176876885780187,-0.06209516267616201,0.04497719181011014,0.031120120481957027
LCN2,-0.028550641719700644,,,-0.016379829194380042,,,,,,-0.04129669767746359,
SEMA3D,,0.025633341360895016,0.017935449961759827,-0.025758792848399607,0.00226044855466657,0.027726145805301375,-0.040847786962935936,-0.04585566564946683,0.02572117308247859,,-0.012902689834935309
BMP6,,-0.019715637474214984,-0.013004430925519086,0.012875275236263486,-0.020715665290037516,-0.019970542812943495,-0.017064117683249263,0.046880268489241386,,-0.03098554842072587,0.01939063942317426
TIMP2,0.04032081076535927,-0.027960598075623202,0.05001028792372878,0.00993532924846231,-0.02766939289311617,0.05002278249101781,0.08145623907671537,0.0020203794300985563,-0.008052050412116497,-0.10421783976700809,-0.024034117845317136
EFNA1,-0.004523475556539802,-0.00010926734188706455,-0.031563741857742134,0.03473836540787391,0.019646856967799158,0.03404146817824321,-0.006779688880016984,-0.033590073768841086,-0.03652415316590182,0.039001348153772195,0.08205478598660008
S100A12,,-0.008987009096400335,,0.030370290123190143,,,,,,,-0.019132680439277606
TFPI,-0.02080762451473315,-0.01371281201475691,-0.009405529342634984,0.03922162693877842,-0.03598218847837285,0.06882741809801789,-0.01725814892152229,-0.026104097995464093,0.032948634575118575,0.026973414852319213,0.04672834940575448
GPC3,0.0016154905911452088,0.07070708941886329,-0.02047657183610951,-0.016908652194520705,0.00772065030727262,0.12159542407572052,0.0034592180067946755,-0.030912799041407164,-0.02234178997424681,0.0928783858451863,0.010560367369365652
NMU,-0.00045707027321852854,0.01766018317998232,,,-0.010147645545051617,0.02303054835607219,,-0.013818738853726215,-0.028338755345984446,0.04006359443542841,
SCGB3A2,,-0.02692316425286849,,,,,,,,0.042792855626825645,
LAMB3,-0.09177690837915282,0.024499865841878583,-0.005511225860394044,-0.005291180268984094,-0.001968549745674164,0.015675386014226363,-0.0046536092956568605,0.02996950889891612,-0.060352827501633455,0.0496065531908448,-0.03031900586379033
LGALS9,-0.0758973331872461,-0.07186892826641376,0.034927392495377955,-0.025540273774504806,0.03202371561125152,0.008083841907629688,-0.01536993830806619,-0.005311454082198069,-0.008495849238862086,0.06345430156040849,0.025304678263827242
VIM,0.11822613067774063,-0.03399537349883049,-0.02037445906697808,0.005975948236403222,0.018989014090156686,0.06735726488693727,-0.0025949709866117986,-0.005241024707653005,-0.027622089263304523,-0.09389634401639532,-0.0027310777932436276
PLAU,-0.018085106247985146,0.012411541777445004,-0.033637914727996494,0.004527918259597526,-0.02026521128129784,0.10060571156599503,0.015842285153128834,-0.00360637294469762,-0.06579239634204506,-0.0038900169660370334,0.043419520924020134
TGFB3,-0.014221332732020704,0.020574795313298234,0.0065538288912290075,-0.0018819921621748969,-0.055622343546758386,0.004487072178241734,-0.01377432529171969,-0.03630816796388875,-0.0028418140210815894,-0.016492475135049995,0.06210921182117802
APLN,0.12125503810908539,0.0002991737561525527,-0.01843809343446773,-0.053888646638123115,0.011950451177336464,0.10711658265497444,0.01312829255690972,0.011909753457381525,-0.01330301154670612,-0.040401608453313656,0.022580437624814955
SHANK2,-0.054292275662687635,0.035685208420398414,-0.03813102699001899,-0.01888172179040837,-0.004020827470143161,-0.0173174797934631,-0.01121578478521466,0.036091021408372205,-0.025066084826846656,0.012633762927043803,-0.018639067189522143
LTF,0.00025191230695761506,-0.05565423629388781,,0.010107438035903953,0.029988880298650093,0.10734966637395583,0.08238829139703183,0.05570008086479234,-0.03284666762352559,0.02570222007579276,-0.020104919591637453
PYY,,,,,,,-0.021215373189368905,,,-0.02813816040761676,
PENK,-0.05554907827270804,0.004109075777402036,-0.010724845003560395,0.018978353627056594,0.08013883102415582,0.013450468789900293,-0.02056072663944265,-0.033788592220367744,-0.02893052856001299,,0.023342638057320206
CTF1,-0.015201583525637705,0.009556592328024452,0.05204105760771208,-0.04209213529281785,0.0017601105330637308,-0.004450626049720239,0.07691393121125512,0.05033141024745688,0.0486768437294521,0.0542959362929818,0.03885199527605239
COL3A1,-0.08504203602892114,-0.017952599946035142,0.007754503353757532,-0.0012119064881113038,-0.028956843498607186,0.10406769028878689,0.02288385131148597,-0.02742888285593188,-0.04426051699067793,-0.03888154110022826,-0.006203382997703395
S100A10,0.04084263281066469,-0.0445642781909344,-0.030856281622446594,0.03422547502037032,-0.004585055707032658,0.0816245733515542,-0.009959831135501775,-0.0010187323357372096,-0.015620293912791782,-0.04966647943881332,0.032732460454347925
FGF13,-0.0872097131424674,0.047645225655627205,0.03645160504234274,-0.024109285847209786,0.030130763013883875,-0.002291245334617415,-0.03959635145884172,0.03707028050094463,-0.03423027518572625,0.008153627715710708,0.07250862716050062
SEMA4A,-0.0387745954744416,0.037028013548058146,0.004787046648894249,8.515926194308327e-05,-0.009055463835814884,0.05766369272070654,0.0035715041803869893,-0.011337260862685527,-0.026702899067200463,0.029081042147485435,0.03724971182231496
EFNA4,-0.0006294483660325872,0.021343104868616035,-0.01774876096277246,0.029237823688732616,0.05096810264150788,0.002269613383466806,-0.021099116385205702,-0.03748362595001701,0.05360506756729052,0.005191442540322075,-0.007485410659185197
HSPA8,-0.022924362588957945,0.02711305587663742,0.051108750566902096,0.044167430718916496,0.06715932332431299,-0.02281532319491125,0.00871408901112036,0.002921909236275999,-0.007102330647745157,0.010691278555863482,-0.01698606516075755
NPB,0.03756598757620642,-0.014981069022004414,-0.015321182102453807,-0.011666954376127,,,0.017604904565467372,-0.01591836280611244,0.03584018388891828,0.03596632082250689,-0.035713025205994876
ULBP1,0.031226275302267924,0.015884377199499373,-0.0261274539027308,0.010120785930900097,0.05099760815723602,-0.006957860047178646,-0.02602340584913887,,,-0.023962587878323408,
SEMA3E,0.054980314744001633,-0.053440693982611136,-0.034629213624479904,0.012806261061967849,0.028618315519397506,0.00310533123032421,-0.012384177321931597,-0.030779419171082248,-0.03685703154223065,-0.02418782384684838,0.0046041127490783675
FGF3,,,,,,,,,,0.0070831472349228465,
ADAM9,-0.03769241439757828,-0.010615901147654443,-0.020920673909596538,-0.0360635628024179,-0.008040219747365695,0.05409641300487271,-0.013369332395292753,-0.04264523238457459,-0.05667326673216447,-0.06735046330660421,-0.002057734432046638
ASIP,0.00495621183379891,,,-0.010747293871642841,-0.025401751349497126,,-0.02334262714929558,-0.010345740791649068,-0.0353334739228085,0.07133396346439098,-0.045052698849496337
IBSP,-0.024065484215209758,-0.026163025424084878,,-0.043956507646221256,0.07756901895594322,0.06584955648557211,,,-0.04959879022731504,0.01682107751645194,-0.022517959394334878
MMP12,,-0.015215868011313367,,,,,,,,,
FAT4,0.026798933190930203,0.00947938198506375,0.003531298472715942,-0.026047742794117222,0.0633644415616492,-0.02081917837532968,-0.01769118507727437,0.006013775206938338,-0.034769084133455794,0.05241291945610577,-0.05584479118425206
MDK,-0.09061616626464096,-0.028381593728372633,0.0353841713191612,0.028039487265436445,-0.03325467409625105,0.10698824718046844,0.05787586908389733,0.021197739005258485,-0.05709153514049212,0.07618447073393814,-0.025995111168419703
BMP5,,,,-0.01762472753041856,,,,,,0.06487595730290147,
CAMP,,,0.08694098367582628,-0.020874502760186743,-0.02488196778523486,,,,,0.014191025953381751,
HSPA1A,-0.009083566398428377,-0.05276236875699657,-0.06471020155121684,0.008074417460410472,0.005620244795097019,0.008464335002211202,0.022486156459987833,-0.011104963250384983,-0.034963203797515885,-0.10097706638198863,-0.025627103277585675
SOST,0.09690023699114872,0.01982143879929273,,,,,,,,,
SEMA3F,-0.020083975376854708,-0.015001966701705397,0.07700073528931374,-0.048280920283946545,0.024390432641324032,0.029556291634226725,0.05374230761073544,0.020912488797980813,0.062126092535734485,0.03265518126621252,-0.05441114579866316
ARF6,0.056229431467372734,-0.030659198773681916,-0.04361645613167483,-0.001188943607179447,0.0197837872652963,0.011106502069254716,-0.01230998069087495,-0.03585505409466564,-0.01966126023884197,-0.04292063213216018,-0.03596174613160732
IL6,-0.039696851419724004,0.025486044276759972,0.020515916220483637,0.00572081511567754,-0.023586682319194155,0.155489587988393,0.05202197535166938,,-0.018958709981466534,0.028002684328481235,
CALM1,-0.028797447044910843,0.007605840590877272,0.035661488594033335,-0.03126385099524571,0.03740642788876744,-0.06801399227951231,-0.06360057007723911,0.05584670562584793,0.0258533394858135,0.07135429765914017,-0.0506754481102414
VIP,-0.04232788535431359,-0.04860484625490055,0.016356697591840767,0.04630132433839018,-0.014900840622990892,-0.006068901530132461,-0.0064599039276778585,0.05309303378461267,0.014973120561827528,,
NMB,-0.05110401104752271,0.006786365603869016,-0.04823424038486294,-0.03263541069592334,0.030549773331577205,0.0946777357727332,-0.03213439693580134,-0.011124494218387251,-0.017332805871901353,0.03545734671533463,0.012237310647613494
CCL26,-0.044154866293531776,0.031288757792913055,-0.013572452932404439,0.010852959205138768,0.028291958296994397,0.023763157645089274,-0.015753425446782068,,,-0.0203045972298063,0.026678882688385558
FBLN1,-0.09868399548002835,-0.025635748860087848,0.005776864163125403,0.0028434405033375904,-0.02503248052589809,0.06552604613267707,0.06937296680533972,0.045532460397533975,-0.009295640721622181,-0.0007597609081981008,0.056415192576193936
SAA1,-0.04713459997343995,0.003594180097516664,,-0.01615632199856058,-0.05245871834218755,0.0850242218943651,0.07730445232505721,-0.01196786518902991,-0.024925390073340936,-0.033542900777572986,0.08483679882580818
MICB,-0.035232680963633474,-0.019276786491443973,-0.011385539760286669,-0.03069339939711994,-0.022364020311537093,0.025176852520020415,-0.016870605429441667,-0.019053853693763802,-0.038772587659936464,-0.035934576619382555,-0.01863201019504495
MMP13,,-0.018003526656307535,,,,,,,,,
F13A1,-0.024423654602598457,-0.011004849257864378,-0.019038264906663164,-0.0409806315977987,-0.003257192226053584,0.023559166585319164,-0.051186819323603826,-0.015481607599207038,-0.04964279040810796,-0.059871747619155105,-0.00902113777278413
CXCL11,-0.033893675141614156,0.0281133765021952,-0.026127452018365305,-0.015638571615906354,-0.023073634168288577,0.10363829080676272,0.03272988336950319,-0.01527891707461854,-0.02114310126640853,,
COL5A2,-0.05431588340501706,-0.03218414048048197,0.007402701226928162,0.02247959882393991,0.06864583174104313,0.1126644469321168,0.0069601332762160946,-0.030742873330846045,-0.08286497560981423,-0.004019047476021528,0.026292840766841276
EFNA5,-0.0094633033667593,-0.009225853761600643,-0.025506908463293718,-0.02633416715715732,-0.013657680080110148,-0.008422934575064397,0.006386336730269407,0.015937461943490355,-0.07335402474865672,-0.01471275814680069,-0.051648630146141045
AREG,-0.02810685753056002,-0.025627278085356316,0.0073032807882122885,-0.004224261785146081,0.04901344187624113,0.04196835466101235,-0.012304102885727253,,-0.045594811279531564,0.02635084501023945,0.0188114683801563
EDIL3,-0.06407095415051903,0.04179995822756209,-0.03114290214431451,0.015739177308367706,0.046633768387708864,-0.11873914554232597,-0.023826015954906982,-0.00788330623495212,0.04050152852458917,0.014042377216091799,0.025931299933871763
CD86,0.04637675726200665,-0.03234308625381389,-0.0724958021926343,0.05029668038974818,0.010878981566443239,0.07141539052391717,0.06320649117800729,0.048651339929491326,0.0019746593516563613,-0.02147850585041303,0.044752454527015796
AHSG,,,,,-0.02690711532310323,,,,,-0.023695975705481546,
WNT9B,0.02498447104134762,,,-0.01058657182159735,,,0.04106776400086126,0.05710667399918899,,,
HRAS,0.04741350767122974,-0.021640407870528157,-0.02529167848384724,-0.02507048776542448,-0.060109983379522565,-0.006534189978231755,-0.00573894939951786,0.009566097097135328,-0.008403215682821267,-0.01777997731679657,0.0655000785365564
C1QTNF5,,,,,,,,,,0.08194654344557141,0.09909407854274889
RLN1,,0.07137504776205542,,,,0.002786197364164764,,-0.01679366819646949,,0.08349842511789447,0.04388276476887175
COL4A1,-0.022423552004053417,-0.04990176665648676,-0.061971600407950425,0.030568305974772458,0.016820876534372448,0.10970499693409608,-0.017484912452102187,0.01978066308998128,0.0030978578299218,-0.013742056155988634,-0.027910823309994597
CCL3,-0.09354486331423875,-0.010812802945349292,-0.03188699652107707,0.07600383271783223,-0.014338369805429544,0.021172884469338727,0.05576455191428309,-0.0407633258318821,-0.013456470850233335,-0.03004362994426766,-0.03877963502425386
BGN,0.034961520502476764,-0.024271239742876753,0.000570055471680354,-0.02718382389611065,0.0012240346913630763,0.042435265952664496,-0.05373102238563111,0.04138369473143751,0.027612634901332218,-0.04110501007287705,0.04023514484819813
RETN,,0.012294196797602219,-0.012809740841916419,-0.013062492510012017,-0.030308603185095945,,,-0.015117572603724469,-0.03654071125705145,0.010947214820266839,
S100A9,-0.030719944579341015,0.002043598883502799,-0.002602649943676291,0.003784862832120138,0.013209127727652073,0.09025324226796722,-0.037265727464917436,0.0984617989547834,-0.05466113725731534,-0.06915186011414197,-0.007697454410183998
HCRT,-0.010581502557499149,,-0.02194861895277846,-0.01578531698198541,-0.015042942998614695,-0.00044761879256445883,0.015535555823905388,-0.018900271698445895,0.020506351780645846,0.04370796935116243,0.055319014996678656
FADD,0.006113541284562611,-0.010156477040625236,-0.009051860265115386,0.047223336029126,0.023483652455138965,0.06486534691295057,-0.011684055338452405,-0.025051198707707622,0.047153359749548054,0.002498499321887872,0.0012206881126494925
ACTR2,-0.06722514439353393,-0.04245844393051803,0.03747657170941969,0.04938918905055457,0.04494617722557072,0.041837657770272714,0.02870333628877441,-0.03509359656903166,0.03303591137598627,-0.006645170985295945,-0.06770050643642794
BMP2,0.12079034094442322,-0.020608285754251457,-0.019703826088678714,0.029417835533096685,0.02391747058042075,-0.0296191033096331,-0.008702073001930858,-0.00879846141562415,0.018234767070988075,0.05382035796949542,-0.02631156194108419
PDYN,-0.05567211442834901,-0.006539934001847511,-0.002454470850230276,-0.04691629332581811,0.028659496281341165,-0.03369368004276178,-0.0012237700869860816,-0.015215024218709822,0.031140484707929728,0.06172442074424094,
CD55,-0.022364517759342527,0.003380981282642591,-0.02076841760062802,0.016944824147669447,-0.01510138702341717,0.01942443664898786,-0.0481024417398113,-0.026165432053523435,0.015781179825863495,-0.046019419857085866,0.017081978837835386
OSTN,,,,-0.021890899395912804,-0.019217513216419707,-0.02020519607951159,0.10604300830258857,0.014565273527286919,,,0.011892162931292348
PDX1,,,,,,,-0.023961980275080327,,,0.021965096705949202,
CD6,,-0.020105787859988074,0.0037880868589784617,0.07246116919868414,0.06581533599379341,0.03115037989965609,0.033099259000575344,0.02440435249571956,-0.025885441788190137,,-0.022306830782019667
IL16,0.018593227846076615,-0.014990212724901877,-0.021782236763884705,0.02183845582669948,-0.008166075258176182,-0.004826180035478684,-0.009108956064831655,-0.013421011485737957,0.0162532732036022,0.04111787449883292,0.08873342551530847
LAMA5,-0.025286483909475063,-0.015013563361341246,0.002690076242392109,-0.023503854568150805,-0.04335202337133309,0.08340729199179786,0.024765873197961447,0.01938747616498247,-0.023182897835137592,-0.047260669660313295,-0.018960372758748525
RGMB,0.014522512464129946,0.03650675593663559,0.005719587855635263,-0.023832794886743027,0.024053340036647698,0.026522626251266113,-0.007990717963615748,-0.008087260503555212,0.020857602472378223,-0.02862949208845833,-0.01322922845660121
INSL5,,,,0.01436810616197541,0.026188254344661984,0.042053354757268555,0.11394694923309463,-0.018274803083256436,,,
IL12A,0.03904401543879159,0.0040348397278149135,0.04727814977623257,0.08521413423054279,-0.027552719495642537,-0.022038833676568018,-0.016645640131928305,-0.013716325269593852,-0.02114311289481369,-0.0024540024678778604,-0.0375254385939064
S100A8,-0.0702960827024365,-0.056240665210522754,0.04598693111531938,-0.030644951337172568,-0.0208640655587125,0.10932645337423728,0.04044007209727943,-0.01843289637819694,-0.045846936821350846,0.03952905647228296,-0.017824970903788512
TAC3,-0.05775920239409775,-0.03815391128187512,0.025781654005993134,-0.022546679299265966,0.08624012262329275,0.01586580564668355,-0.053411918080923694,-0.029239066039746374,0.037061421426860884,-0.008452860483950215,
TAC4,,0.0683349879657227,,-0.02043820429880167,,-0.02616768592051442,,,,,
MFAP5,,0.0679524768931722,-0.014296301683592161,,,,,-0.006670636510367826,-0.025108039591091844,0.036449538464677175,-0.023949279232060208
CXCL16,-0.03890511224668634,-0.03901643784213267,0.05777866574549965,0.038429076502810244,-0.007742527939648441,0.04434590185533289,-0.03134272538906537,-0.036022476364672006,0.027757129676691413,0.025921292786421413,-0.006837930317938289
AGRN,0.04643960148345691,-0.015463117779877626,-0.004108103270937688,-0.03939668940184443,-0.017289536693802385,0.06450697621169457,0.011590763715348767,-0.021650847750074104,-0.011183840257553911,0.04889203186874222,-0.014386208771225588
COL4A6,0.0827596766060269,-0.021128992039539725,-0.0066934036464590995,-0.014450458266668634,-0.040324948711131674,0.019000140678327386,-0.028736201456599116,0.009588879285571903,,0.08561745146908512,0.00665674168687452
FST,-0.013725396132345689,0.06494755858025233,0.026224230014048684,-0.023657275821073142,0.057941862518428776,0.0650535223081017,-0.01918470357459027,-0.00026730277888172195,-0.030838494797320586,0.06863701840968757,-0.033902555463274114
MEGF10,-0.07831794474988052,-0.028073863953643717,0.0023842835959433126,0.03850695325327758,0.005795634853007192,-0.017045931258550258,-0.005922514576562235,-0.022832508510627212,0.024565230069000604,0.045658767702635196,0.05164728355525234
C1QB,-0.08905678281432802,-0.06727952599294569,0.03145521876266155,-0.03960750478053191,0.007189599671218757,0.06287630521119013,0.027912461953472054,-0.0065675675079777795,-0.026059608284801514,0.05256600799926952,-0.029161839644713108
HLA-B,-0.044350739064150435,0.0036779810570764784,-0.019804671824948623,0.03793581475008392,-0.02278269306440024,0.08731663547224724,0.07859909571039238,-0.014717379917041874,-0.045837669443426786,-0.06784583691656357,0.008234458305213632
PDGFA,-0.08168100935842633,0.030084309454657447,-0.025508776747732543,-0.004951761879317689,0.004573346260648174,-0.014704543901632235,0.0006586126461241579,-0.010345975326719324,-0.030298669360217603,-0.07515566058586028,0.05393632941221166
LAMA3,0.005095863057883945,-0.00382897635938775,0.10643567179703084,-0.005506458883316585,0.08452502978525968,0.06239438101213611,-0.00470852150819852,0.004139561527953625,-0.012558753647411349,-0.020856377131848923,0.005833100788909185
DKK1,,0.01883574254464418,,,0.004458407519471427,0.04609540089781531,-0.026059800342177798,-0.014320646814325972,-0.05219869468322411,-0.02660872320955188,-0.017613504354942282
INHBA,-0.0723010761957666,-3.481280220263756e-05,-0.012809738980135621,0.039868431682368866,0.007104046262937418,0.006170535597151754,-0.006425781590816358,-0.027441022167158102,-0.04108253064002551,-0.007399808928579145,0.06895145126417301
IL7,-0.03109006944054765,-0.029858739903012816,0.040060299483763474,0.06618392948651103,-0.033275263353736595,-0.006579106140594121,-0.003319025804372989,-0.016391106922352,-0.02263228384820261,-0.039791930867811916,0.010040649644407212
FABP5,-0.044901105911167485,-0.01928890252225168,0.005959909088740934,-0.006492829937854927,-0.01263060458412196,-0.021946949741417678,0.022416547228079564,0.008753288631738796,-0.03125555923740479,0.0790619552276181,-0.06849162407673381
CCL4,-0.0867692355084632,0.0034223285010650502,-0.02490075156896326,0.029952978537414337,0.013020342690319278,-0.021756206563637345,0.043152327771107196,-0.031974137254075025,-0.011162113138741471,-0.04106108927839791,-0.010288378749388028
FBN1,-0.05115180306932024,-0.03628574510459815,-0.04389321845543819,-0.03805519034851084,0.016234469299756495,0.06938144786746335,0.017135029640167648,-0.017515741478198576,0.01604228655008599,0.0673242155121616,-0.044278589499800534
TCTN1,0.07451790925224219,-0.010364795856131313,-0.019486978475449696,-0.002225428459843025,0.0652483411389774,0.04113798975158892,0.008454023064832039,0.016849405279391952,-0.043496032107787526,0.02841162768632349,-0.009569105757247804
NCR3LG1,,,,,,,,,,-0.005804077526032816,0.036976951753445446
BMP7,0.07464408306582822,-0.00720983833489082,0.032540526923750805,-0.015480434547202035,-0.05424414856643292,0.024613720291743753,-0.011131558187568,0.06816194674400922,0.03166418042740156,0.023748077761986758,-0.016297465795862363
NLGN2,0.06602831413005138,0.06997718723504538,0.009665527098777637,0.025296937135041102,0.03573628503071584,0.05616396430654011,-0.011368951385408027,0.07791597527010888,0.011103877179586576,0.09665088608108693,0.12659175286638705
CCL25,,0.004613326416798078,,-0.01802235420591815,,-0.024263701768604276,,,,0.043645810739853894,
NPNT,-0.0593661083896168,-0.0027434397278182166,-0.01867943380277345,0.012011465001461084,0.02939881459684424,0.04515175287247339,-0.022011431183221047,-0.033140686039408514,-0.053847234673606366,0.09045741594631988,-0.011345413035851543
KITLG,-0.026825082880996932,-0.0589016792092177,-0.03378898408372959,-0.005163747570678715,-0.00177566613617188,0.0741172427850453,-0.041067995244040256,-0.018395922838263325,-0.051668227696097586,-0.04839859350049893,0.024962177408771487
MADCAM1,0.10259847148932244,0.049618959764394815,0.0026467293891484682,0.016827641800212213,0.08919065064005975,0.047081098036517,-0.013234856323042903,-0.014320647618614768,0.04581736237217077,0.008541235601290583,-0.02434450042287539
F12,-0.02609097259875015,0.01731255064581376,-0.019551207063523715,0.012940114261332313,0.017845966519494178,0.035123873776685445,0.048094844590663544,0.06595349144711489,-0.02818113213723712,0.06606604767635901,0.047483541584793565
