,UKF266,UKF313,ZH1019T1,ZH1019inf,ZH881T1,ZH916T1,ZH916bulk
CCL8,-0.02138192487164767,0.006790403750071706,0.019738576187414415,-0.044221950381794495,-0.0023952742827710012,0.07479746519496899,0.019363196641927666
S100A4,-0.061509931261954205,-0.09842581682435443,0.08077720946083161,0.06210044827948638,-0.10177890649127076,0.0012703209453988782,-0.020558002583514083
TNFSF13B,0.0035574699688470353,0.03822873687822381,0.06504674680583478,0.004117353646885068,-0.05386922713645209,0.04588445210787262,0.03273010511306626
HSPG2,-0.03401769654505557,-0.06114250297198619,-0.005892823318859346,0.07712995349851505,-0.0629397315834912,-0.004962129906086216,-0.006904724590292357
FAM3C,0.0505785521768529,0.0006798074481852119,0.05937112078070657,0.024051021993393564,-0.026980009890577607,0.07589854185661382,0.011398359688953363
FLT3LG,-0.025437657172619067,0.10282012652837114,0.060485238079568,0.05735256376848227,0.013392346813518096,0.1104288406965178,-3.237130319955795e-05
A2M,-0.09016116579097154,0.05987563615917919,0.010812199225554082,0.10330077708859985,-0.04042376924116079,0.09622223549334054,0.02348759323374538
VCL,-0.012108287340789024,0.01842141632287419,-0.014254430048209333,0.009337410393398742,-0.03633411551364785,-0.022669688256693347,-0.0054958494148857825
FGF2,-0.023725835889240977,0.10261488114859174,0.0794988061440776,-0.006090031555228187,0.028564216899838717,0.07342829446196641,0.0032968253809619397
AGRP,-0.012951851840925021,-0.013375924849372929,0.063549173759242,0.1185492197796406,-0.014068528290522509,,0.02127669430561385
CNTN3,-0.005414571751727095,,-0.019628842142483397,,0.03591267481259193,,-0.0014929584700264205
RNASE2,-0.0018054838841115352,0.02539766766811071,0.04524577466482159,0.020539479091882647,0.023384351882077284,0.14676274155239613,0.05089491818916634
ADM2,,0.000863223340841894,-0.007043598675502146,,-0.023650300377614633,0.009543510138215224,0.05881300174226856
GAL,0.01783079182877511,-0.015587058943076186,0.026259356130822253,-0.010531752436476572,0.10804250491795465,-0.018931779529091326,0.08778703774124667
IL36B,,,,,,,-0.03357923415730067
CXCL6,,,,,-0.06123625658648854,0.005551351887738905,-0.01252970781766249
PDGFC,-0.04987639324169772,0.0026906555484533475,-0.00025936620383175494,0.017654292126306887,-0.017235417437167465,0.09833449132579773,0.04326460063763896
COL8A2,0.01016885228610805,0.05279818138603056,0.05752339937136982,0.11669265852709802,0.028409775197304435,0.14847927270161276,-0.022821190886225487
SPON2,0.00373158582687246,0.025125145926738163,-0.030853389599967914,0.04225218651458642,-0.0043846726250164085,0.013646637009777198,0.015289446303748639
SEMA3D,-0.025769433578757276,0.03033787823043825,0.04491640845480161,0.028041203957624376,,,-0.046292633623051506
BMP6,-0.016936067195497697,,,,-0.0063434612264105465,0.10928783393218952,0.056906110287507215
TIMP2,-0.07036552998988074,-0.05346450537924641,-0.027948604074794766,0.03536293556155928,-0.03209356156976248,-0.0002899984724134318,0.05781581628320513
EFNA1,-0.054014414011156725,0.08762693838545939,-0.07065668766580903,-0.031889995188133693,0.002643078890127681,0.09047274442305787,0.05102119753381922
S100A12,,-0.01621068750360364,,,,0.05107141419969971,0.0011246719112497328
TFPI,-0.0202135095444689,0.08422687814461517,-0.024733096639087997,0.13162358073844996,-0.0423972864539436,0.031779141629890005,-0.08335977541164291
GPC3,-0.08000860286769647,-0.015587059163032298,-0.03644305631884212,-0.04229607410317783,-0.013520273699860292,0.08874436980423074,0.08772896524524486
NMU,-0.03960977495344507,0.03853482469387075,-0.04397124478133969,0.11441686914273412,-0.038518697139908784,0.05387385452938058,0.04451537946891389
SCGB3A2,,,,,0.0436971786186324,0.011273283585611362,-0.02564360269765637
LAMB3,-0.009173869046945572,0.07807028096381938,0.041030572679092985,0.0001154205681039186,-0.062307772696754936,0.11823872394738938,0.0016841710183726226
LGALS9,-0.06272898025590651,0.0979264381568606,0.04799800240888855,-0.050511400840551425,-0.05707118166098307,0.13695297660817823,0.040191958086768176
VIM,-0.0707202316113693,-0.08762919024318984,-0.07608076796452547,0.0885030837690037,-0.05580654576475657,0.2156742463173806,0.0727888836523134
PLAU,-0.05148376285940578,0.017508194539269193,0.02550173880609262,0.0271065315957253,0.07540423835017716,0.10691512689925532,0.08748678301414445
TGFB3,-0.04382077317188289,-0.02574282015390626,0.023890071391096234,0.011997435672421074,0.05236797137103361,-0.02634193078597102,0.03658819959957736
APLN,0.03865183363294193,-0.00960883929555244,-0.07612630101202135,-0.015302753582603398,0.023168031839912666,-0.06768528805184854,0.005011147303370829
SHANK2,0.017211049105528977,,,,0.03989563364966651,0.064827142423712,-0.061246295066841275
LTF,-0.0211503145424355,,0.07101001122354238,-0.021434553430234805,-0.006465917832611379,0.023326220899088253,-0.03663293982927128
PYY,,-0.012815005912275405,,,,0.060523881180794076,-0.023369273559247727
PENK,-0.0016670786600114168,,,,0.005329031241130579,0.0008913482021673014,-0.02216818321611788
CTF1,0.028211934006349547,-0.012117269601048813,-0.01407335281528563,0.0871759573405786,-0.03282748649752828,0.10959693626535465,0.033823086095280154
COL3A1,-0.06489832520786754,-0.06565553410149502,0.012019970948844182,0.06351384187429696,-0.06085006777059968,-0.08800154759978832,-0.008067087082216155
S100A10,-0.051090563455896916,-0.06561037170328249,-0.10338928903816179,0.0370318457126127,-0.026861761450647843,0.0013371552044898062,0.07166164193721736
FGF13,-0.004554498123059724,-0.01605687978824482,,,0.0525381751194346,-0.008708873535008285,-0.07724892856823706
SEMA4A,0.049786992922602503,0.004683548863635394,0.015530664274857548,0.07520437232188651,0.0067113378730110865,0.08519013562740343,-0.016917073951042774
EFNA4,-0.024114875223817146,-0.005846598751818545,0.010513358027572035,-0.0391983365227502,-0.018761637241358316,0.15234602017599913,0.033555611583518025
HSPA8,0.043619174385250814,0.02415648248320453,-0.0005993619574387034,-0.020670139065120045,0.05153841835795182,-0.038515777277520126,-0.04911783949481176
NPB,-0.020321661208874468,,0.13389052603033685,0.19393567605316459,0.06119825026367158,0.12330584666119519,0.02790276014233762
ULBP1,0.002803153551529503,-0.022481291995583925,-0.03879357837335059,,0.025813158724273415,0.03567792534895816,-0.057685743311926496
SEMA3E,-0.04265220340673818,0.020934304179278124,-0.04367512347852777,0.016239060075571948,0.05645708042113699,0.07878483985634793,0.06344546980517116
FGF3,,,,,0.003612899677659427,,
ADAM9,0.011072345724348252,0.0018611230613298886,0.017694339451615398,0.059957138924900684,-0.008830618286043902,0.11114069787885836,0.11989890626412911
ASIP,,-0.025678832348230398,-0.0391850656341718,0.0010229015067193077,0.01643993254465337,0.13658804485978704,0.05142304423219982
IBSP,-0.028199944466299906,0.011149260741151149,-0.06102787292480725,-0.013870086118843567,-0.057024217448332665,-0.03338238586945004,-0.032068895977989155
MMP12,,0.14486955296703155,,,0.04912924694511911,,
FAT4,-0.02955568115886381,0.04255149987687667,-0.0456030095017262,0.09381859354073967,0.09857113655936312,-0.0061715605689699315,-0.04507712952748821
MDK,-0.0437301461192194,0.07690453727243997,-0.023367229667376463,0.07040600768305416,0.03359727996267102,0.06603316623662489,0.09788209826859853
BMP5,,,,,0.0010355395272194118,0.010967256532502934,0.0556661887412479
CAMP,,,,,-0.038059125053509245,0.007673655698232182,0.0625574865055016
HSPA1A,-0.02940764197646398,-0.014290030117382047,0.04273219883584595,0.04395261070827342,-0.00257568962787738,-0.019225283742794308,-0.06041795698921945
SOST,,,-0.024525192200683697,,,,
SEMA3F,-0.043820772566015166,-0.02318316090641594,0.055732268531906194,0.11278190165911849,-0.017064212192055606,0.14224629254877447,-0.03692087683803421
ARF6,-0.02244671790227729,0.026812125201092458,0.021883043610429326,0.043270953190217246,-0.0377457208575293,-0.03191846083728127,0.05296415729756083
IL6,-0.019462175736744757,0.020152998471990893,0.016387425588475866,,-0.05006034746230263,0.17956285732176214,0.03525261472949031
CALM1,0.07815303207604894,0.0028833779012101403,-0.009975429892999252,-0.04747305280077383,0.08704165419302091,0.11120028614561303,-0.08332067946729302
VIP,0.01984985286863313,,,,,-0.018913218963807044,0.01629416649699198
NMB,-0.022970757134688317,-0.0539749708322101,0.06330308957936176,0.07062471706780206,0.043945800625888945,0.07341886659825637,0.10028917416249365
CCL26,-0.01313288402245034,-0.007240129078263131,-0.038491488804889985,0.03922369227187362,-0.04626465390362924,0.02664034568354565,0.09292305183630047
FBLN1,0.05004349393377705,-0.034756547514795476,0.02461918040599744,0.0271716110180556,-0.06467442078052064,0.0005957075071165867,0.03996391834140751
SAA1,,0.003631888746862674,-0.024342052672927886,0.02733523022875538,-0.0814971355779858,0.07781814240915204,0.02773602677138083
MICB,0.045925314735843055,0.13347485973492793,0.09128712300354568,0.044082186325862395,-0.05475128271041576,0.15334198687508707,0.010288603856801484
MMP13,-0.012393727350026484,-0.023288939958189748,0.022342917634833988,0.025707823223905857,,0.08045853649259146,
F13A1,-0.037619870064553466,0.026631423857413423,,0.03804950056227396,-0.0520784606589731,-0.016388765097588024,-0.005184860105756122
CXCL11,-0.019462177101604614,,-0.08106838217475866,,,-0.0015674691991345955,0.04692123110800935
COL5A2,-0.06752991541098183,-0.039330943946350706,0.07270369772138188,0.06650732334498163,-0.02878921854223249,-0.04266944776827132,0.03404145951797615
EFNA5,-0.022123271890091726,-0.04548958659811755,-0.04520152417934856,0.04604306610830881,-0.05237464090466952,0.09058809769567376,-0.039100645048323425
AREG,,0.06626115324969807,,,-0.00976191819499711,0.05092611654331097,0.016849692258557182
EDIL3,0.07364625629497455,-0.05353829145483845,-0.004916132021178906,-0.06253376997191025,0.05787514233891461,0.021731376812682657,-0.08718174868940956
CD86,-0.04111174610060444,-0.005315485092088641,-0.02510683007327167,0.015896984021327755,-0.019116958278220453,0.09609419043150111,0.014955208402667529
HRAS,0.031427019739842965,-0.07478719326515403,0.028883088735180164,0.02716844372516978,0.03663937593871486,0.10732273477000162,0.05649072863142965
C1QTNF5,,,-0.02326990485477974,0.053441919446654176,-0.030507763149976972,0.1214816569700707,0.07270005829565825
RLN1,,,,,,0.01879533324425948,
COL4A1,-0.03135599851915843,0.05244050708112604,0.028388104635278785,0.10325035182778898,-0.039404625417361276,-0.061386973384984694,-0.02118264566016074
CCL3,0.017680427220024088,0.0934492485695446,0.011242010816799555,-0.040490429468233,0.019247913874602517,0.15374626754832,-0.015641112591310527
BGN,0.004766594587273304,-0.07008459298066434,0.02709580804828593,0.06790104518280164,-0.07020972934085987,-0.052019974880584886,-0.04564571927310886
RETN,,-0.012622783860468561,-0.01984219702942598,,0.01169794616567848,0.011024383238160813,-0.0148482945058857
S100A9,-0.017896390346049066,0.05679953661862273,-0.03270578843945098,-0.0014485307273609275,-0.017352134518836434,-0.06679265190227328,-0.01470468380265246
HCRT,-0.025337927622021295,,0.03003308524877868,0.05922502175357726,-0.010060278520792639,0.11867319882784001,-0.001038715935176038
FADD,0.05295530437625176,0.04046212830971122,0.055825709354327104,0.03205707604038196,-0.02810488962268674,0.12255758042118568,0.015610234681894791
ACTR2,0.022564608571557496,0.00272416287872395,0.018044349435962313,-0.0025367960982998336,-0.03732054183338486,-0.11799871753206218,-0.1077501760571757
BMP2,-0.05790879067003324,0.008061296831717177,-0.01143665375199006,-0.006319556485010974,0.02414096649219789,0.06330611428296182,-0.00789401822192942
PDYN,0.09295722275768746,,,,-0.013781738193819835,,-0.029597049584606166
CD55,-0.005415348037088119,0.05519503084902014,0.049977597894137644,0.06918450174191908,-0.04407860909664463,0.0802738312292606,-0.08182662819531954
OSTN,,,,,,,-0.0015081140951803086
PDX1,-0.018038598007735697,,,,0.05587919614457133,,
CD6,-0.014504217484933269,-0.021310671427958637,-0.03466741525509191,0.057848115497812616,-0.03644373803316112,0.0831170066082307,0.0019668951397599473
IL16,0.08877548935297096,0.02369488682961075,0.013452438907016253,0.16457388731580191,0.017509263534346613,0.16798597776678903,-0.036028263813997596
LAMA5,-0.058941804177125245,0.07723641159467448,-0.036467225068474336,0.11339230263639258,0.00304340038751356,0.04140249728710648,0.0581089811743401
RGMB,0.04393812450288989,0.04624858675408679,-0.027177147094964906,0.04596797700146705,0.06204669909115383,0.08944327519057,0.012971510991840162
INSL5,,,-0.0060444886448750195,-0.04786289033223272,,0.010723076700689222,
IL12A,-0.020079406905398167,,0.020728607110081326,,0.10176756073447439,0.05953819736981191,0.05161500927212146
S100A8,-0.0068022436104177375,0.1051041540719695,-0.09041002836270237,0.04813137776810463,-0.02846120725795036,0.020874088715675754,0.06377940509060867
TAC3,0.04935392572614151,,,,0.04194281781149621,0.06786747055237212,0.013166473247587733
TAC4,-0.015914509516157867,,-0.030110477883169427,0.13047023267091587,,,
MFAP5,,-0.04553806186856974,0.028151416892068404,0.10279492483606181,0.03986687098011981,0.014595716192461385,-0.05016738289203591
CXCL16,-0.0721938345913052,0.08527674079424705,0.0549758897925212,0.001681062733476829,0.005465132961846261,0.021029275250648852,0.03233049003604757
AGRN,-0.018918325111456608,0.02021902733048192,0.03241616312865746,0.10397999513503896,-0.06143845194965495,0.08554613053298271,0.031693045291787555
COL4A6,,,-0.046527057985616425,0.06969611820832222,0.021191313418121714,0.16082892495836723,0.06509708562520505
FST,-0.004007709328700108,-0.02425341174638809,0.09949690410891383,0.05593298005017962,-0.0005615831558098979,0.11591167820800417,0.06865859162836144
MEGF10,-0.013172045945040501,-0.02020724653673144,0.01444267772976012,-0.012338480372067133,0.028258955318335516,0.11194774492339271,0.05147139379207103
C1QB,-0.06358731694753232,0.0654525043161428,0.11542880103666198,0.017923454705217022,-0.02847273296320023,0.10661329381626511,0.09827408424556959
HLA-B,0.02335276049345401,0.03417226255633295,-0.0074891272985855,-0.023456133826583198,-0.0705610888823768,0.004650899265243427,0.010728482276465773
PDGFA,-0.01926262163056531,0.056396424324400445,-0.03354244146446216,-0.04156311185203989,-0.00850095300020924,-0.016606725243673223,0.01664359845854531
LAMA3,-0.02680212230529931,-0.005543200865738599,-0.03836519513989015,0.006477071794339491,-0.030182819668013713,0.0052148538811195,0.01645439888379945
DKK1,-0.01313288402245034,,0.034431683987343496,0.01740400867255501,-0.05287868291735502,0.0654060386868826,0.11301206605268689
INHBA,-0.02412468504006366,-0.017068373924973092,0.05749353467335289,0.014543493716771638,0.009434318941189145,-0.02007134141918734,-0.03667261608070538
LEP,,,,,,0.06057570776616895,
IL7,,-0.0018763612118342656,-0.006232949764308723,0.007883328546038338,-0.011910901649194058,0.09334598435099345,0.054850690180348355
FABP5,-0.08957648876144311,0.05593206335007713,-0.028672472439329966,0.08315123280576084,0.06314294873557792,0.15561814679895972,0.10055855474405395
CCL4,-0.05415004234420543,0.08706425092891275,0.02283981522562132,0.07733608305374434,-0.005152039819731118,0.07534821561889522,0.07747814280025615
FBN1,0.06029308180742468,-0.0440527911351915,0.010743795201152461,0.05478831540997335,-0.018372295540225844,-0.019130008733330674,-0.011240960115370038
TCTN1,0.010421239980090874,-0.011229381208647209,0.11671103636500704,0.105131269525952,0.03974929936131896,0.10605612145485321,0.04036831455835216
NCR3LG1,,,,,0.050309001999493355,,-0.02888429116120071
BMP7,-0.031703074650798795,-0.02682580314806168,-0.09491952496104787,-0.044685410138140966,0.009173012699367569,0.10914631831532502,0.041220495170205367
NLGN2,0.0021732922083736615,-0.025943911475205583,-0.004662659977129769,0.04194781591754572,0.023448184398726202,0.11160760734170418,-0.0036557152519323456
CCL25,,,,,0.04298684157966764,0.040145881708882954,0.040555016136131786
NPNT,-0.0381465527277936,-0.021144399652584526,-0.056385062966495605,-0.009286500049151642,0.039856920719683275,0.10370286102282307,0.06349087306542768
KITLG,-0.018437623889517717,0.0337404291487261,0.03975881549640303,0.047220960946621385,0.009929777175170854,0.04427816543014241,-0.004064795568746809
MADCAM1,-0.02007940914988851,,-0.06075800648847954,0.11629291175881319,-0.027809251424105133,0.05778952194429047,-0.02549746328065275
F12,0.03861204801779456,0.07237102626583199,-0.05464790002926427,0.08128338199781336,0.06539301403789125,0.10007659465110615,0.012725182965821875
S100B,-0.04015302229924947,0.03944579624097701,0.061691398702916116,-0.013587635385735996,-0.04158769700072473,0.15840657135381003,0.051314833804204235
IL27,,,,,-0.025989604926256887,0.015859944735021468,-0.02469266680966247
CD99,-0.07519521173540736,0.026159440949179776,0.035948448534024686,0.08869961284664236,0.017879254346239683,0.13772936758037616,0.11409867742202301
PDGFB,-0.007442399983168447,0.0412489222254737,-0.014086003470055614,0.10973939221833776,0.034813472208280474,0.08304428526674404,0.01397224435502749
CLEC2D,-0.04995712235275778,0.00874636462652772,-0.02784992171792033,0.07742331832936465,-0.035604386396983816,0.06071708146608873,0.037540526325070114
F8,0.004803397957717937,-0.027745776751424905,0.018240064137207714,-0.01541827978468731,-0.019409364759299587,0.22013233019417852,0.019129785342018157
C3,-0.06084739933512287,0.0033162634994348917,0.09915567825257045,0.05483913364527454,-0.014443758322321407,0.024857432208919034,-0.04653623516919823
DLK2,0.010768396424825197,-0.028749176423071444,-0.038793527208125435,0.097742874083287,0.04090877893638474,0.04124737512433855,-0.026004744187595203
TSLP,-0.016359498810261053,-0.015266414058324107,,,0.06559822335164091,0.06246334659045697,0.025560316047731294
OSM,-0.01946217872643815,0.07617218018198915,0.07768974203153667,-0.0030368111094368714,-0.020620101728425728,0.1018719864055978,0.04024549964123003
PRND,,-0.027309044828203944,-0.03129942575159431,0.040602709362634354,,-0.029159947865734573,
SLPI,-0.0211140139861977,-0.02865542502983427,0.0967200264696999,0.00971238487932368,-0.05008399515171563,0.05198872422376058,-0.030320855144904853
AFDN,-0.00033306402120518094,0.024046614183588732,0.04828552273153994,0.047327747415424073,0.09142492357513479,-0.02364853560046259,0.053526122802344756
KISS1,,,,,-0.0009414551213454882,,
ULBP2,-0.03572805765382229,0.04819815312851816,0.15705932014794688,-0.024147434757336817,-0.008097125262571512,0.12841453153526225,-0.0614489835538278
ICAM4,,,0.012599430410470135,,,0.015982827414660523,-0.027454425032443323
TDGF1,-0.01400479565359121,,,,,,
ANGPTL1,-0.02421350029824838,0.06875734460920842,0.08627917128585509,-0.0016485226573305985,0.028727373531587684,0.012247568408978669,0.14363540036751113
LTBP1,0.014686903299570392,0.02370288195505628,-9.91847421058216e-05,0.005423032949642934,0.014581404036709471,0.03863771529960376,0.004941016477842942
NTN4,0.02620303170627529,-0.008335547263833246,-0.07394765602719751,0.08460670903368289,-0.07692958312859464,0.03860740892638609,0.030167731662584935
APP,0.07486974870517897,0.06458924326368234,-0.08533447527867584,0.0225442994725073,0.03679676260764578,-0.004912269651725047,-0.07264726510865903
RIMS2,0.008559466338215506,0.007953228474073325,,0.04420058043800876,0.020332267169651554,0.019080883627657617,-0.011638601170749508
WNT7A,0.034589127827613426,,0.03865956335535636,-0.047622993990823766,0.04001715441170585,0.08566266021252342,0.08125102294300583
GAST,,,,,,0.05498066333933115,-0.025160592927554574
GPI,0.08414137343193863,-0.05959036767795346,-0.024796891411988018,0.0028375464638207806,-0.031920184348962564,-0.052721162201211515,-0.01808755960142585
IL1B,-0.045376330466121745,0.11154238706060117,0.026416051807026504,-0.025242701957022048,-0.0007271971851825849,0.035246562002478984,0.04199175265482332
SFTPA2,,,,,0.09583656771718262,,-0.023369267946662955
HAS2,-0.0773957508257237,-0.060227327687089105,0.019177298763869987,0.025311871800325514,-0.01752676358169187,0.033590465409805245,0.021690811277093755
IL11,-0.014828398321209793,0.04987045784218768,0.014078928448083661,,0.0775130528793728,0.0665123903731564,0.020527848608793337
SEMA4B,-0.038477105074329165,0.07904572594193579,0.03547612780041137,0.009921334710988597,-0.024031239841014726,0.11157988711345716,0.07324360375771519
FGF12,-0.050066123839041916,0.06456108377356218,-0.040381600053216775,0.05614133664993899,0.048482337979636046,0.09632447472972917,-0.04647109363588634
CP,-0.04397707166103143,0.07902646458237352,-0.05497505936747301,-0.006470829284692613,0.0058808981881483665,0.022770923852024134,-0.045779092879662885
NLGN3,-0.08830292517816461,-0.022251410049702998,0.048159758421740084,0.04056110552483229,-0.0031885476010952234,0.17421936002868846,0.027030794401346266
GZMB,-0.02727609507907153,0.1293798087840059,,,-0.039128357942326795,-0.026710670733036523,-0.005639408536206936
PROC,-0.03431894232467793,,-0.03998786896634546,0.08526125612200693,0.10953526157115959,0.07849663378108121,-0.03525631833338808
TNFSF11,,-0.02070400518407059,,,,-0.023411105090225887,0.12047288532779336
AGT,0.027164558841344024,0.050018637683648046,0.10852028105720726,0.027338126298170413,-0.07962582065052726,0.10974852630746501,0.114205185982864
PTHLH,-0.04745503889551205,0.0636918977740181,0.12146180592431587,0.06422611797756055,0.07239735020142989,0.10003815578804034,0.016373989634111533
COL1A1,-0.056203424525956766,-0.06633008023073103,0.005278276154966188,0.1054648452868181,-0.07976154392347672,-0.1271833475439223,-0.010295661371502542
LAMB2,0.03667239475186926,0.004603744253728426,-0.1325728532045064,0.00498556060352383,-0.0011441597954546183,0.07522051852363053,0.05921489344202259
DSC2,-0.02276690561951679,-0.000496204923117682,-0.007723836394515579,-0.04601855316650844,0.02662148706522024,0.15247946512089391,0.04853578150568539
WNT5B,-0.025833438628895533,-0.014777158910941847,0.03838656477190392,0.04515052315208429,0.021095128518784326,0.05484082831471516,0.018152810204672486
LEFTY1,-0.01803860065116912,,-0.05532374762348349,-0.02919213132453446,0.007255809971035993,0.0997955641032544,-0.03731742445423705
FGL1,0.01525563246050551,,,,0.021122042230837024,,0.037185663318029194
CXCL5,-0.011609938908773383,0.0287279492301645,,,-0.05770720441995279,0.08833951773321269,-0.005406256235054885
S100A1,0.051394573281735384,0.1673914014259935,-0.007311258114941097,-0.043100204682319336,0.01233971449603441,0.0680418286983082,0.015188358862907854
C4BPA,,,,,,-0.031265183767003636,
NPTX1,0.014731946800182654,-0.012028609022582508,-0.0862565817013863,-0.025889748849490777,-0.0268025281795247,,-0.07057526653584362
TGS1,-0.002674365613563004,0.03586577934707395,-0.001175269880386456,0.035297914042230545,0.011685025365049239,0.09595825550689129,0.06371685927738673
SST,0.024165232546504416,,,,-0.0037061600844722135,,-0.06355621508559291
IL34,0.08946987941860488,-0.032328504806397915,-0.015654915045037642,0.11135517295101549,-0.025716641077060218,0.05205420925273384,-0.042748028827474284
DHH,,,,,0.0013269883090106281,-0.03452435634477584,
XCL2,,-0.015901696232721033,,,,-0.009835806769458966,-0.010048998550741291
TF,-0.03439385671138021,-0.023602011742823944,-0.03206658748963561,-0.070660075427894,0.04152163456339833,0.013577154802668316,-0.039568872164621426
IL33,-0.010082017141760095,0.13300355227687183,0.05467889760846752,0.07196274724845128,0.019044044100947684,0.087250382703234,0.03579901291006012
RBP4,0.05007479448222989,-0.018647396293973127,,-0.019268883780784295,0.06846117803068531,0.04034848922797373,-0.07328020046409908
CCL19,-0.014828402693621364,-0.018781776115820215,,-0.03671398713737735,,0.022546696483005692,0.019581820584393013
CCL20,,-0.018512131009660416,0.008291099586156587,,0.020048770775007344,0.0249408477585946,-0.012512160036260067
NAMPT,-0.07319382831426885,-0.015845714910593268,0.07401117922178536,0.05273153994112683,-0.02797987610770083,-0.04510767255979871,0.003287291940746406
