,UKF259,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
FN1,-0.007140690248271591,-0.036688220692079464,0.02993259844658552,-0.019059208015861893,0.046628493420613884,-0.034926276282981644,0.033932219994941,-0.02287202597185262
MIF,0.020098100656275226,0.03093602555874483,-0.049895917592719184,0.1174230135280995,0.012614448664781557,0.028619828464901784,0.06782544580520437,0.058607775474317704
JAG1,-0.00800678386925731,-0.01602329411298843,-0.04884939402208629,-0.05328169836970138,0.08919495991625162,0.027360316343367462,0.07091655016510365,0.035841167623010615
NID2,0.025384163200394303,-0.01296694023225752,0.022053491072162444,0.05678311994951084,0.025093475002041402,0.05259769781867366,0.01638349649979554,-0.0053212145578891345
EFNB1,0.00792365687482724,0.015197599990165284,0.07867853560802965,-0.038389143209642124,-0.048901463456037686,-0.03363796886389938,0.04000189768354994,0.06304232917301332
COL4A2,0.0010721682217707,-0.018698258861210314,0.022351543536212826,0.0016105591144781812,0.021981369445399877,-0.022763639775059706,0.028284738562496546,-0.033329158635235286
SPP1,-0.04815682795670027,0.028504776990108824,0.017420762548422123,0.11390709655303831,-0.056776734176749596,-0.0023485981293773573,0.07206425311376101,0.018038387174422844
PODXL2,0.023456546771763818,0.036238653406244686,-0.015065004971754824,-0.01594053277693161,0.04513770541972431,0.06984730185631398,0.029698251810960287,-0.0055032243357697975
IFNE,,,-0.021520590855984584,,,,,
FGF9,0.009060316310473193,0.08214522281311727,0.041712838396766004,,,,-0.012602481190209668,0.0166048312382622
ITIH2,-0.008990211994013798,,0.07384502947398372,0.11162386553528156,-0.029835489976809,-0.02774635733104038,-0.020901907563861188,-0.007565714397432153
ADAM10,-0.02732877531961588,-0.010556162294746122,0.028858589618077045,-0.05664912727972305,0.053119004272388914,-0.03553219147668967,0.060285730942918635,-0.015670174992627704
CFH,-0.004435982561490885,0.03688318429580675,0.04263997650998657,-0.02746360518180112,0.042032972355574225,0.02372507316416308,0.005630474134076972,0.05497108485173925
COL4A5,-0.0018892559763346686,-0.043988402484173114,0.008681051161573474,0.0356601584830548,0.060733294527270214,-0.021284620648128184,0.04961048141701774,0.02445724702171893
LTBP3,0.027745089149543208,-0.010080106803686312,0.023417526846557672,-0.06848764182426097,-0.06515033373616777,0.0013808284347563084,0.046277712267785265,0.0006124498565204446
GNB3,-0.011354224055340232,-0.03560028539604465,0.013096529107937422,0.018173859682604366,-0.02146401030762435,-0.014322966831863437,0.011698695776472841,0.1781343485344183
COL6A2,-0.001549896140682585,-0.02598165965057557,0.05173116413532059,-0.05002941445586483,0.02133365860511154,-0.0019530177582165566,0.009405106877044983,-0.05837614082315214
GDF9,0.011548586413799824,-0.02625074314475839,0.019115619224466834,0.028829073281846973,0.04184049147855072,0.04082240110866953,0.03898228863765827,-0.0008473023391948571
NCAM1,0.041483314663523514,0.04252098175353263,-0.018664626487411688,0.010115113445531457,0.001300828083537909,-0.018510319576841693,-0.025827795050588583,-0.05533429826182779
APOC2,0.018070958567444034,0.0028088838287112887,-0.015463515641777689,0.05323515688048674,0.03529552378349083,-0.04182656215938712,0.03134401813014971,-0.02979676568705762
BST2,-0.016971319090456374,0.08567811911474232,0.01481546211887111,0.025353836540130115,0.016016850164050866,0.028649461623556572,0.004637353435946524,0.12808291940084662
COL5A1,0.05219943870004344,-0.07138830111746476,0.013405166223650752,-0.0333272906140963,0.05799304630008658,0.0650560249583558,0.02402731277415225,0.028795547745200215
CALM3,0.025616714766344507,0.024332185571567324,-0.10090059672066863,0.02975980887275785,0.00516357322309754,-0.029441518454979936,-0.0027081659615283095,-0.049898979757118676
THBS2,-0.0009517888752402604,0.003710133535506751,-0.00035280994526004,-0.11780579751686066,-0.06599771251649586,0.06665661205572292,-0.043242014581401485,-0.022316655639696897
SERPINE2,0.00451969161185367,-0.018963641051253567,0.0066495239813011186,0.03150895297620181,0.021707468865484445,-0.009664189667290853,0.018439539520045633,-0.07737810922248331
EFNB2,0.019904188264038815,-0.06160617366278335,0.06277229020864887,0.027086352201881835,0.07806011736453,-0.022171835776659998,0.05591295740274414,0.004830094739329132
PROK1,0.09779492801156074,0.022797955582405646,,,,0.15164400703796574,,0.022486733186327847
LACRT,,,0.015250050427480004,,,,,
MMP9,-0.016059789208043,-0.015374945044843153,,0.10052533264630842,0.007015581333557745,0.08318147120297475,0.07543040847281637,-0.034788729723015076
DMP1,,,,,,,,0.08048226296954557
NPPA,0.0594485066624111,0.03274761084860245,0.0004132954841528204,-0.008326314353064607,0.03939885963379528,0.04829925241944347,-0.020919254577368825,-0.04855244622233721
APOB,,-0.018678160071519626,-0.020111055951813204,,0.09649008387964021,-0.03853825828741849,0.08699958297766049,0.15388343741340682
C4B,-0.028343221803667593,0.010349533491396293,,,,-0.024527891811030683,-0.017558875840634966,
NTNG2,0.12048149605031379,-0.0032351242272041403,0.052930207526039844,-0.02396204436377822,-0.012123971415951522,0.06998102829067349,0.032852821576772974,-0.06688774099990688
LAMA1,0.043024173080856605,0.02829834940051207,0.04210016927636622,0.05161643614016106,-0.003114010924850901,0.10929927107134225,-0.01043638718976722,0.07462786451565946
UCN,-0.011988550901947793,-0.027388697463134437,-0.01826178404090898,-0.013718383628562916,0.005834732795250559,-0.02495970238451066,0.04928488953478607,-0.009111825718531467
ARTN,-0.028197143800228922,0.07508438160572614,,0.07293199954123228,0.009985935518818231,0.010820376668793336,0.023498269736753154,0.025076600045244937
PDGFD,-0.026377291817288314,-0.011512997280854222,0.03877344850093721,-0.0672547134006098,-0.0409515739414665,0.017641594297512612,0.04549084546249466,0.02106738437896342
EDN1,-0.02350331082522015,-0.0026160881168475047,-0.0028283936540177677,-0.022657763680306482,0.015053395480682753,0.006474619330212828,-0.0162737694555791,0.011818309889581742
ARPC5,-0.003957668453496338,-0.0467254139535081,0.009254522489122051,-0.09263218315758873,0.03273860646190554,0.002086288909716107,0.062125930786971664,0.12600869550905128
GSTO1,-0.03303337603604192,0.015668189268433386,-0.00768572262132049,-0.04193620571753969,-0.03219902105035417,-0.02104569560452195,0.03303029551498908,-0.059259036006436616
PROK2,,,-0.01580220489603227,,,,-0.014457872074319278,
SYK,-0.033633581416618666,0.031808563289198746,0.034699676013139745,-0.06296235011006457,0.05103683346410443,-0.03351716254796742,-0.010394870193297183,0.04372898004486745
CD40LG,,,,,,,-0.01714824639503614,
ST6GAL1,-0.007314399848540912,-0.0021386639019239863,0.06494832604755087,-0.021552001574545177,-0.006762142953423646,-0.02427077560035137,-0.052405721115897363,-0.002324706218860852
WNT3,0.026878024353787763,0.006994495958542292,0.015957228484989646,0.07017842255175635,-0.018855385169037085,0.08075696236624774,0.02562342655335563,-0.051803508667364315
HSP90B1,-0.019924689292130607,-0.027013942718639425,0.0009247419337667479,-0.059039209681827194,0.04334424653410875,-0.028804412939742844,0.03004819263182306,0.0029258613793111776
ZP3,-0.020397356735765364,-0.031762407966803755,0.09571138183348289,0.00604508929970789,0.04856259403116456,0.08957618701811337,0.09874893056618692,0.03900243771353079
ANGPT4,,,,,,-0.01471847523334562,,
NRG2,-0.021102509596734802,0.00636402767963193,-0.01439248223676766,-0.037911202718900645,0.081626375906754,0.05164591770787006,0.022623942633087046,-0.06355627646809159
MELTF,0.007946518188585043,0.008420689139963583,0.004463030522943814,-0.09185624672307825,0.0779259835490932,7.551154056955101e-05,0.02339722829801808,-0.009816417087875463
NLGN1,0.04286255072907358,-0.022941308259041695,-0.0016424114183437252,0.047070041346661574,-0.026117917394017743,-0.009988385184119332,0.05567183656809146,-0.024129701213767465
SLIT3,-0.022238281474757537,0.06967560121467471,-0.049838703655204285,-0.06829902153497487,-0.051278948338171176,0.02964372283839952,-0.022545648972569797,0.02939716485056396
CCL8,-0.03262714871593554,0.015549367835956748,0.09236902739497029,-0.01893062378262585,0.07538337900038349,,0.0592499184014336,0.048850543140852014
S100A4,-0.007914137483348361,0.010683301099415779,-0.005256714910172837,0.05849577166129151,0.07146385104268073,0.033751015984662944,0.05810702845131868,0.01806124462115925
TNFSF13B,-0.019372418569754447,0.058599739316009467,0.015427473347994974,-0.07448573977005989,-0.029546602134072907,0.04226495591799302,0.0002693112455207558,0.05480907301478875
HSPG2,0.04834816328627306,-0.003143123073262757,0.03971742775221015,0.02252858478839364,0.08692961252352106,-0.014858443749102297,0.02926490530636878,-0.00996962340762642
FAM3C,-0.02812853634733696,-0.033239196874478835,-0.01681467225963176,-0.04680115789149591,0.04507041193981562,-0.012018100073571542,0.10104312676029893,0.07763701116069327
FLT3LG,0.04790139901473158,0.02229236634773494,-0.003118069685851689,-0.052585424460191446,0.10401069595822728,0.02605489377545992,0.01090185386659071,0.04865686330640529
A2M,0.029728482738531833,-0.04596148571252076,-0.01216630490975157,-0.02184001695761366,0.04709592535211281,-0.10254007144151812,0.10179493329052666,0.12126721908110061
VCL,-0.03243939498392878,0.021229270930988895,0.008748092312594921,-0.060240416606591844,0.025257836246473216,-0.015402040009494272,0.030864074815430572,-0.010241941264278867
FGF2,0.03210683593776496,0.009227955775236697,0.0023462590068063244,0.08375877549009685,0.036305079246104925,0.0031140568299558467,0.05336449363676174,0.060694111914056985
AGRP,-0.033602081463192775,-0.010914867622999666,,0.071114490850218,0.12695279737322726,,,0.04122199482988164
CNTN3,0.0221178961769759,0.0965587072832006,0.04623000147207642,0.0649993306703492,,0.07338124972420722,,-0.053916149252241974
RNASE2,0.011319705330852045,-0.022275441279210592,-0.02563811065245312,0.03500576406113597,0.0197673488423438,0.007460594067367036,0.03984675718110211,0.009850987932056082
ADM2,0.009366918000586658,,,-0.052979986140265695,,,0.03372305514298344,-0.018516441814215127
GAL,0.007468528080706734,-0.014577312259198935,0.004775549392244409,-0.06455113062112475,-0.045233091321004004,,0.03441873435348748,-0.045750878241620434
IL36B,,,,,,,,0.09704441476506101
CXCL6,,,-0.02357563049273358,,,,-0.02944818524377922,0.028891536970250726
PDGFC,0.032532726756714,-0.017647134524633453,-0.0023040744306758424,0.0431481916531956,0.00973268347563453,-0.07032005629993941,0.04722179781647422,-0.044316043769066636
COL8A2,-0.020548633327265246,0.03716821509591928,0.006413219328528212,0.0025327119302914303,-0.02000503942846614,0.06187615588483019,0.04120778102050754,0.056028520270402435
SPON2,0.032299649709447924,0.048040234779893304,0.031050534289936916,-0.01529385735720923,0.042535176413459885,0.012143337303685449,-0.005710764318918462,-0.020270936094642915
LCN2,-0.02495404892866316,,,,,,,
SEMA3D,0.014785404600972284,-0.005533786458106347,0.016771713056063498,-0.030610907904669964,0.028100082198716052,-0.05011632891923608,,-0.03426871201882113
BMP6,-0.017774161068604313,-0.009973419029251276,-0.021388159198613022,,,-0.03517594776282311,-0.00844719663769068,-0.018982986721457065
TIMP2,0.06421154431808868,0.04005376266523319,0.013052059624488287,-0.09018575960823264,-0.0038575931780295745,0.01569973699019818,0.013563066187754687,-0.0761577654460705
EFNA1,-0.037348732944098156,-0.009722817546819505,0.006181158913860952,-0.006002040401107399,0.049160989026307646,0.025651212816318537,0.09027615285771472,0.02945967124359002
S100A12,-0.020497213930494067,,,,,-0.02391338832439006,-0.017760860994160844,-0.016264970710039423
TFPI,0.07317243095547184,0.057799534529459275,0.021163261549713656,-0.0352895978683613,-0.004418033237728757,0.05719662361429722,0.001225230201788536,0.0034108605528819663
GPC3,-0.025759690725260173,-0.01308278830004601,-0.0020133790199439853,-0.015441010862233252,-0.02609936133820429,-0.041147245074539686,0.04383861007517496,0.04271414437707428
NMU,,,-0.023931593805169044,-0.05800584468848097,-0.004525213999583421,,0.11096647678783893,-0.03979473720920116
SCGB3A2,,,,,,,0.05517406557029367,-0.01898300371343453
LAMB3,0.00506898201619037,0.0031501600778251772,0.041061585638788,-0.06723631155226147,0.05483418600244248,0.033274029760995444,0.11308501112787046,0.033413828006741586
LGALS9,-0.02614836676007412,0.07209984504177495,0.033586792523569824,0.05920576448486831,0.03703010823313966,-0.01247612437711676,-0.006549641773324511,-0.0024807149545762333
VIM,-0.025357769254278312,-0.06305012357625808,0.09651640979444844,0.01234157680440567,0.0662135848212721,0.04958530176907921,0.13548481559663866,0.07772125844411618
PLAU,-0.008430942644952272,-0.00022194380011846925,-0.01401237802716206,0.08376455303113196,0.13603991912613406,0.044595799026993184,0.14288535377252512,-0.01774907896292772
TGFB3,0.01332431089853924,0.0068070292414626025,0.019816530289431596,-0.007610143009239117,0.06280257920911671,0.07214266521026863,0.042253510703842784,-0.024615653616659156
APLN,0.070899505521785,0.002162929780126679,-0.02463425074940562,-0.009064709243364609,-0.020164884436372214,0.03257139943336472,-0.038656124117683474,-0.0387945618862969
SHANK2,-0.016727217628138075,0.05009646507821849,-0.02389905215270379,,,-0.0366211648740835,-0.02534763270766973,0.027677089474833962
LTF,-0.013620365577671012,0.07349388185472182,0.07632136955272704,0.15790914121984168,-0.017339639515436687,0.040811657899865114,0.14197841652297294,0.15347667010218774
PYY,,-0.012399692184918718,,,,,-0.02691212545611206,-0.01729940258339794
PENK,0.0554285480634162,0.006904448813753927,-0.04351994036142724,,,-0.042986977847071554,-0.01930624316871377,0.07130105026636442
CTF1,-0.017370901617071603,0.030470100138322992,0.02946896515259141,0.0808254669613503,0.043121906926430725,-0.006807917171310954,0.08128777648208807,0.06273327376095877
COL3A1,-0.00901974942176891,-0.018083090232872655,0.014748924894173988,0.050157211399703645,0.049016590852592454,-0.042623465875355544,-0.03938051328583219,-0.06901633433977512
S100A10,-0.08657927247861637,0.0015141349828414203,0.058769370768645836,0.07716081117300908,0.05625110717587481,0.030223866557189845,0.014387366363226432,0.08497244666078446
FGF13,-0.023996973290238532,0.015208889161442786,-0.011077753168665062,,,-0.03408510732589166,-0.026633496958082294,-0.014993171027603475
SEMA4A,-0.007351757018260056,0.03663724290310414,-0.03307658653859104,-0.07102533354885603,-0.04940310889139123,0.0015098845836645253,0.021906381156327044,-0.021351871761027718
EFNA4,0.0747899458807838,0.004549025093132,0.006296387296066058,-0.06517339563982781,0.017335029706734978,0.015385000233626945,0.05907201571518223,-0.015032594850548895
HSPA8,-0.02652847403445954,0.08435291737718183,-0.11288666355466666,-0.012167044102082943,0.04477751202043704,-0.02722375713037093,-0.005514777950322782,-0.020053565410763693
NPB,-0.01777416277638866,-0.01478977559320341,0.05627292937317217,0.047804297722105156,0.010232018620302562,0.03992325359964787,0.08693195924491114,0.03916191533880457
ULBP1,-0.030459576161261496,-0.015209830119520708,,-0.0573554802779742,,,0.015968517552313575,0.0648674556284161
SEMA3E,0.0144757587778231,-0.034377158661669564,0.001990134525934372,0.0919547043592107,-0.0022395157474373924,0.03044873952127326,0.011323161092472032,-0.06213871259548227
ADAM9,-0.02065954032735345,-0.038332138299531485,0.012242800897171356,-0.0667428953811524,-0.004757889770922687,0.07947542952019881,0.13412883140510853,0.062869680718583
ASIP,-0.01637309485594107,-0.013643002593215376,-0.017916979896653227,0.02311189138468602,-0.06210870079243922,0.05431260473324094,0.03827405285662154,0.08896423387279562
IBSP,-0.03824337754103451,,,0.09752536078545641,-0.021844635954089767,-0.021510381795240677,0.08299075210325323,0.05591142014542896
FAT4,0.016683626938098075,-0.006723181461192839,0.036619662879064575,-0.031013577701207166,0.0060780843992857755,0.008843689265680823,0.07823715614551056,0.06646487284626053
MDK,-0.036447142398927414,0.02918452899933388,-0.003655521443845918,0.0024831251516126192,0.017341621588732217,0.025604640056271624,0.03112806340763914,-0.019327127781413794
BMP5,-0.026850604357908727,,,,,,0.03858695923556816,0.0027504333223195665
CAMP,-0.031801513743375136,,,,,,-0.021091560296645794,0.10236446566409028
HSPA1A,-0.021487716382660792,0.11980390764573612,-0.038069033151763236,0.021479713094680306,0.043898891347718516,-0.05208428407961646,0.014175328515300746,0.036691085551906144
SOST,,,,0.07450575686999361,,,,
SEMA3F,0.054483836613451006,-0.0030524590605617596,-0.016517500814158127,-0.008206704115107526,-0.0026433081619699683,0.013283460057899814,0.03694828635944928,-0.031974255786827485
ARF6,0.0027681157922104654,-0.01823715292182362,0.018693523094391953,0.07454439465669578,0.013486698618792661,-0.05774734902696691,0.04991146646764665,0.007775392992436856
IL6,0.05566465598913782,0.031011771627454315,,-0.04169409701568395,,,0.1032784657266623,0.06054183115714496
CALM1,0.014032898007041172,-0.030031189583958045,-0.06125856377430809,-0.02971657495499295,0.0017652495406872385,0.10036330736829371,0.0488424780676019,-0.01653689055662302
VIP,-0.006144677406402087,-0.024067877071905185,-0.025383083039332,,,,-0.022263990699649523,0.04149021222405878
NMB,-0.01829670560461618,-0.004903801707928238,0.056568284654674644,-0.07721980480587563,0.04583061471360647,0.015530045796036401,0.09048402665237303,0.028085060099538175
CCL26,-0.04568793692197615,-0.009207362258234873,,-0.04041276278663286,-0.01009625131808767,-0.04125991962635985,0.045257256625176316,-0.0367111186384251
FBLN1,-0.05880990720619918,-0.012648098979168026,-0.02165142753349936,0.07533979310849365,0.01067615644003326,-0.039573867966135386,-0.051077602377331596,-0.01487879408674805
SAA1,0.09382807200554485,0.013546078863613953,0.007095866117431353,0.06772335637757951,0.1320025589001466,-0.010069961559849204,0.07791137014922671,0.03615769971344853
MICB,0.0003014297634374952,-0.0015748960102107692,-0.03299788004165936,0.03687963038129728,-0.04673631908835805,0.025829806381585208,0.05622439759633801,0.025706593655948372
MMP13,,,,0.062388618042137016,0.02741233517103882,,-0.019306235012534863,
F13A1,-0.05019344925820106,-0.029917022805697684,-0.04955817792479832,,-0.020885614360551457,0.03091998337850975,0.058441606705885656,0.017700544457910396
CXCL11,0.05569734823060236,0.07509180671542122,-0.026460362344428813,-0.05770765240804084,,,-0.03145256593004964,-0.009130080427887625
COL5A2,-0.015002695293822671,-0.03113060262461123,0.06637756297263785,-0.14844801244363565,0.02875659618898162,-0.006397087139153638,0.04888734984400418,0.055979314130569745
EFNA5,-0.04011910551306396,-0.030585946676792933,0.01067615116113209,-0.0668294918208413,0.058415870356298465,-0.010094157644753278,0.009770637788213105,0.04200181568077642
AREG,-0.040766677022001485,0.06042715902551403,,,,-0.034956439701789306,0.029480685763363903,-0.010971142975458538
EDIL3,-0.011863902773131978,0.03986257932586203,-0.041869320775484095,-0.04832956597078975,-0.061480295940204314,0.05732018880973741,0.0033369494401697653,-0.04427699244810089
CD86,0.007367018152590807,0.003133367455287994,-0.002569463144634238,0.08550746992943206,0.047267438669690576,-0.003014639375914635,-0.03250869612104355,0.009073322493158972
WNT9B,0.0017262908899111724,-0.010914867622999666,-0.004153049036413849,,,,,
HRAS,0.016219542919893,-0.006282157984383349,-0.03845367280710493,-0.020679191729748723,0.001281219900978443,0.08136097090996748,0.05317642869916472,-0.0327544142367465
C1QTNF5,,,,-0.06993062166955571,0.00355749824009746,-0.01760773494494084,-0.0156613544002055,-0.0420078950785444
RLN1,,,0.01315579322219385,,,0.034554076932048594,-0.015172718846095945,
COL4A1,0.011882978791809776,-0.011946492904701027,-0.04405320345844791,0.008991398248571553,0.08137327933221143,-0.03105463935365854,0.034610256180269666,-0.04207161339530955
CCL3,-0.001638479806497977,0.07335226025474204,-0.031674199279814845,-0.04387112900075556,-0.05841030930340393,-0.03683300111747614,-0.029045231736776287,-0.057175806460716856
BGN,0.02857923733789711,0.0506097621415052,-0.01903605518920267,-0.09563072507155614,0.05056461138382506,0.014266685900470196,0.0023297287255571357,-0.04223718171888379
RETN,-0.01990021222791348,,0.029826879618321766,-0.00012165783137081399,,,-0.02635237577414167,-0.023369251392593455
S100A9,-0.006059490745958753,0.016969803833514215,-0.023895601276694746,-0.04681806788622457,-0.04948035472640495,0.008789349261653489,-0.0014814259499660461,0.07871081701922436
HCRT,-0.010645571261179104,-0.013082783592102567,0.04052234049857266,-0.04281685745893972,0.13610766046905678,0.008257139335162237,-0.01317425139333905,0.027273781769799926
FADD,-0.04134207016410761,0.012442825689052401,0.11258490979977089,0.0069475061612913865,0.05323581629823893,0.08611840168231988,0.024103550601780932,0.03897919983111624
ACTR2,-0.0024686157837785464,-0.03961557986904106,-0.002536175936620627,-0.027184464457164832,0.0562222696086129,0.07745438514513754,-0.06845722176528668,-0.08206541339690374
BMP2,0.03457762951509441,-0.021311421442399888,-0.0017023305047724983,0.01989197773428492,-0.035432853807308755,0.02459149118048987,0.06403796491093204,0.021678933159341853
PDYN,0.121293964834532,0.017739619962205525,-0.021190284837251414,,,,,-0.022047930399352676
CD55,-0.04164814866448285,0.032212946107982705,0.00013465185981226453,0.0030401272601720216,0.05896213032172949,0.01292477597101141,0.026761690676069365,-0.05448072544236281
OSTN,-0.03334995549315474,-0.020217282240375688,-0.010962209787913358,,,-0.03408510282546326,,0.003289513037037993
PDX1,,-0.014004994251101766,,,,,,
CD6,-0.03296869668443991,0.07114549075473042,-0.013782693492308784,-0.04831976718794265,-0.0019336064337714814,0.054708274535757453,0.0498346720845212,-0.033140059678331855
IL16,-0.03940756123199351,0.06907860331872666,-0.02569253766819019,-0.048061060478493296,-0.05100757900002919,-0.02011248225507913,-0.005077215955684425,0.01442671311545304
LAMA5,0.0626788331186898,-0.04665906717403967,-0.04712816879757412,-0.004153749717017316,0.03221045264724218,-0.01709961554359835,0.02455362406942224,-0.0010071371457732103
RGMB,0.007112594187905799,-0.04006687298745244,-0.04811311320854412,0.06280657213159131,0.05205751813480217,0.03294438968934715,0.01791911420600022,0.011971398332802854
INSL5,-0.027605953349684485,0.04869102882428362,-0.003212557723295846,0.05568675840916159,-0.02953444015689227,,-0.02649325854900096,
IL12A,-0.04310389571606972,-0.0021098881383967757,-0.02375423172303328,-0.10419635179437099,,0.037630167671918145,0.026819055250796052,0.0545124992864668
S100A8,0.002587863429815464,0.016733751264171013,0.003362616314597743,-0.046789796287846706,-0.03863485780706589,-0.04328398067625632,0.04876528786849399,0.00770047798993918
TAC3,0.04626805370398008,0.015480574935470061,-0.0409608824719812,,,,-0.03157443632460912,-0.00992167566722547
TAC4,-0.001466137824863551,,,-0.0071973339959591045,-0.03264542660166273,,,
MFAP5,,,-0.035231712779713945,0.010218514060706122,-0.044752558299344464,-0.03538090333406067,-0.02224595768648273,0.10257345327895519
CXCL16,-0.012566357622996184,-0.039740292427747875,0.020751885150502712,0.03315996584557282,0.12495179946459055,0.025954999605427517,-0.007685037611194797,-0.038629546136813776
AGRN,0.03690404529017781,-0.017907625057370556,0.04492331527990725,-0.007037213039406259,0.0976363946854843,-0.008821873673403206,0.04667903927595704,-0.005176864825487075
COL4A6,-0.02201472544974864,-0.01679537048182566,0.06390238068945564,-0.024800485452635926,-0.04141003324520877,-0.010556381311692349,0.08528697481680785,0.01207285240731111
FST,-0.036040963025456195,-0.0283488160555795,-0.006842666571337952,-0.009704668376399552,-0.03582506480682808,0.04182054977697317,0.12506723221135965,0.06844810231834964
MEGF10,-0.0050851134141703235,-0.021056183060706557,0.03847063702819204,0.04221280399872725,-0.004757885174115793,0.0006654441421385663,-0.006626479854199146,0.02678021578186219
C1QB,0.0387308656236476,0.08960674621477327,0.02637765069764626,0.12189120014891267,-0.010216191604771477,-0.0008044224501875406,-0.0064518029691646925,-0.016174866686514865
HLA-B,-0.029209287571198696,0.10791160085206765,0.07880271212967108,0.017922086656958058,-0.0033546104401098696,-0.002467825999374219,-0.01711613048941662,-0.07751755252527602
PDGFA,-0.007165183580460253,-0.08133420143441347,-0.022249217063391558,-0.03162472496150211,-0.009394052849768608,0.05626973474123228,-0.013289511822863392,-0.07194169885507196
LAMA3,0.007683856531883059,0.006837886169472716,0.07856051903823418,-0.03897556395405794,-0.039352240362463924,-0.03853822705392984,-0.029059974680484057,0.06622643439060735
DKK1,,-0.013259825972846228,0.03357601674046549,0.013569839097962371,-0.03297515874700126,0.038718236288248324,0.06999080752318303,0.051627951734185655
INHBA,-0.035803347843354184,-0.021682778671443352,-0.009965060164588252,0.04850593254095164,-0.013696241381910997,-0.04146356748571879,0.02789649783775627,0.055464559463190385
LEP,,,,,,,-0.015404000520758266,
IL7,-0.005469726213885313,0.03468860829267703,0.020142711031837165,0.022439717695470863,-0.008054668346705497,-0.036127208013890764,0.03232569371781551,-0.045864888429008197
FABP5,-0.035027871111873936,0.02593327478190064,0.029088310980225043,0.017774433042866102,0.052194315216450515,0.08412796064060114,0.12920724098163158,0.04873179068576452
CCL4,0.004114412653020086,0.062009141420544554,0.020446642443762174,-0.05582718836495813,0.025067766441950235,-0.0883064229460953,-0.06066137541391504,-0.053077230837923754
FBN1,0.006975099615291999,-0.00941773089344848,0.009977546240088907,-0.10246388741192523,0.059117363716453444,0.02350645815372416,0.005484000890684998,0.00918227262095761
TCTN1,-0.03505405440557535,0.04882766998558995,0.08038834142926594,0.05581838178934533,0.04093287840073481,0.03188347860974911,-0.0033866863955920117,0.017702683978251622
NCR3LG1,,,,,,-0.03612722719618001,,-0.021381964649729527
BMP7,0.039788450386802295,-0.026887392878260974,0.0008867525273308025,0.054182373188158404,-0.0430734708147748,0.03253525761239724,0.017096887049564333,-0.021257209594947635
NLGN2,-0.06642274260455186,-0.017236888759109982,0.03646670246649442,0.015544261494592116,0.036316079693184095,0.051960038952069375,-0.010514921973468499,-0.009794464112605194
CCL25,0.04747715013530731,,,,,,-0.0064797992392952065,0.11389495725123651
NPNT,-0.014035885341123457,-0.03685253643559694,-0.012944313619985335,-0.01908820412453159,-0.0706132590451139,-0.027060721450845156,0.0024035907695638425,0.05673565304474921
KITLG,0.04007279563012169,0.001801285351017764,0.013069956966841304,-0.0009540626805596236,0.05022345838907676,-0.012506029031868237,0.08207756165904086,0.009487159809153154
MADCAM1,0.013621692641876564,-0.018329131449404706,0.045660856711289145,-0.036131739628301386,-0.02949451532996745,-0.03719953346685964,-0.0009885707519720552,-0.006596365464715277
F12,-0.03134772769759293,0.05421530190329881,-0.03517850181259667,0.011920177681782256,-0.046239329589156344,-0.002333363733945917,0.10564960772543318,-0.09067222731716654
S100B,0.046937943446188034,0.0493022246637273,0.07367863498850831,-0.010148124586057485,-0.026146506145273522,0.02186775993675336,0.01739944698742632,-0.0587345527184193
IL27,0.001172052833586235,0.011831162268650244,,,,,0.06324667182073228,-0.0182790613030853
CD99,-0.028495561750288265,-0.010995254376895571,0.11680848459723199,0.12947227218708152,0.053955073433716166,0.038144167141367404,0.0951331396056499,0.06206239430883202
PDGFB,0.06986066815124133,0.03598441877842058,-0.0009256259242736601,0.023725260723345343,0.06250682281003964,-0.0025239318247922567,0.020996516736627648,0.018327287450809235
CLEC2D,-0.018270017011090624,0.024010192423775147,0.045446593791909295,-0.060710112404658574,0.09075420480706714,0.05467594757386596,0.007648379014657834,-0.0573050575732773
F8,0.02070874864633359,-0.031023123661780182,0.011480447180424746,0.03566242772751796,-0.010472490396223489,0.08298580747662346,0.06005653084253222,0.04858891191676503
C3,0.07391105275070085,0.038168486563510205,0.018420632276520625,-0.0015694868612440862,0.03348211142234205,0.0005744396571059564,0.04089474590022005,0.13672220543226757
DLK2,-0.012822930941235561,0.046907528678123485,-0.02645624162925477,-0.05735540463127736,-0.00870163368390021,0.132327405727029,0.006795707988691941,0.0811125774179002
TSLP,-0.02411241740986448,-0.022507947846923546,-0.06340385199134005,,,-0.04696612003917956,0.04116414214888465,0.0334245942894294
OSM,-0.002113724084159333,0.024603167946214092,,-0.07854640452463366,0.056249329106377144,-0.012149266498254752,0.028221247344882062,1.3278901888879765e-05
PRND,,,,0.03455070310294049,-0.03673311922419512,,0.0004784295076481835,
SLPI,-0.04448261490590934,0.03237355173166571,-0.0035410843391022657,0.03259481931652203,0.06641066871592129,0.06395582805236563,0.10044229594593558,0.06353137282790121
AFDN,-0.0007507434865859373,-0.02178829668893266,0.023120478156758707,0.001768301136157602,0.003044279888361598,0.011700793679436492,-0.002802541012350248,0.0009761621026719089
KISS1,0.05485116434863267,,,,,,,
ULBP2,0.05475728085283231,0.006241412731111957,0.07176783118667118,-0.056856979286760416,-0.03703169304943483,0.015068320673872202,0.035266203598921596,0.11094111156678482
