,UKF243,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH916T1
HCRT,0.12173942714661931,0.10053552199185585,-0.0008402880400590981,0.02474535110427258,0.06843821792510373,0.03994939426916835,0.002354343694541079,0.019003817629607535,-0.01913104384881802
FADD,0.03718175926065168,-0.003060267973002452,-0.02056165476206973,0.04034605635277981,0.03962037193094079,0.058319466608816366,0.0653969368081978,0.06918289485780582,0.023594735503476315
ACTR2,0.04793230171638999,0.007657345309420756,-0.031437967522710254,0.013972523228862868,-0.022973801043363995,0.0035813432925019917,-0.04737609750357986,0.01222945525045549,0.041624965915952654
BMP2,0.017353105707444465,0.028177423591513685,-0.043904658613572005,0.0892774562040871,0.021124596987828915,-0.017330405337587333,-0.04361613671855184,0.1081164419885086,-0.027599375894838817
PDYN,0.05476501025490048,-0.0053922423114674805,-0.06425327302021164,-0.07432128369713188,-0.034692716630335706,-0.01274829840542052,,,
CD55,-0.00524083113006927,0.002063674143766822,0.044406530116752725,0.026414476381456303,-0.0022661428429442366,0.014104600312321282,0.14122008839552602,0.0790108900442447,0.05957065945597721
OSTN,,0.024975063965842623,-0.017786458397844502,-0.01486083090256617,0.005970126145147256,0.00638052902497877,,,
PDX1,,,,,-0.014217521352888366,,,,
CD6,,-0.023154436258680855,0.009648934944616423,-0.01924621304273088,-0.01874969527003876,0.031442144089369066,0.053989008724085,-0.021000429570782294,-0.013041008946460353
IL16,-0.04737350767219818,-0.008972200875831284,0.018793577666545283,0.06549030408451138,0.019390721497570526,0.010202524425199913,0.09669841793941336,0.021097486280404733,0.0040924696012452485
LAMA5,0.011053934706273465,0.004670860985785235,-0.044086990572017995,0.04509907446833158,-0.04467310610237655,0.007732369977709984,0.012670940588826538,0.04453071647080527,0.005838658249910903
RGMB,0.012607019853309098,0.0045702529920658794,0.01564609042933132,0.05994951615729955,0.04686889331974928,0.07845058682669775,0.02831550921548542,-0.02213645413222046,0.03061869584977963
INSL5,,-0.0044179872921125156,0.07932079009347236,-0.010221053691238345,-0.016972993438498715,0.003109375337427509,0.04084460203306343,-0.0399846102960947,-0.028054202629300237
IL12A,0.09413688278898469,-0.03872360657786537,-0.025500973697159045,0.016321169307707373,-0.014767332983064908,-0.017251978966842576,0.09508755456671733,,0.009801321903841007
S100A8,-0.058664543610231115,-0.0020092818906472048,0.00697152779231757,0.1325772921772831,-0.0515650709591609,-0.004464827965293722,0.06653084125344932,0.08446110844449409,0.01838759547954333
TAC3,-0.008407417710961458,-0.024123853022264583,0.0038835644551638397,-0.05158503302936052,-0.026856375889483718,-0.01592295432415217,,,0.07718992315675836
TAC4,,-0.008146816213934786,,-0.019246215381723053,,,0.08957878951236226,-0.027643565000069908,
MFAP5,,,,,,-0.007807132973059758,0.08158065598662446,0.0400001462756047,-0.036340256396397236
CXCL16,0.0004752725453658227,-0.06705862938562875,0.013774288048372196,0.070188950482799,0.0071659308644753394,0.07467940579969214,0.04115752464613455,-0.014113656000853595,-0.03206085594974798
AGRN,0.04616944558185632,-0.05322339393368718,0.008214390132260238,0.1032938515730991,-0.019492860567347798,0.02351597279475167,0.11358300107569888,0.046073579739168584,0.04927325700913586
COL4A6,0.10781855830512227,-0.01546128929686029,-0.012226454198406669,-0.0032636699855639623,-0.017050241804722047,-0.012071646930218905,0.15223388514826117,-0.02095960812732238,0.009110842878095075
FST,0.116107730144828,0.02315275091468215,0.0007627691850978779,-0.028677210407156425,-0.028779011999065858,0.05176404744390224,-0.0029916842937232372,-0.04850104649094138,0.011240158322338531
MEGF10,0.08029712848140629,-0.0036748634962333114,0.020240828163253066,-0.006542814367377092,0.011485154926140802,-0.01696494514806923,-0.09791974465390904,0.020654669715584245,0.03649454254421027
C1QB,0.0060670597464625164,-0.021117879946494014,0.09695192888855768,0.1282102464286856,0.003877571406492272,0.03259991045827194,0.06130153724433178,0.018686129142693266,-0.06468168094627025
HLA-B,0.00527001301245921,-0.026371708747326167,0.004236787196169704,0.13019999277076347,0.06956094310810979,0.06632374394341974,0.054217563270584496,0.07653480099427626,0.012229003277961899
PDGFA,0.07516228544519006,0.02641587632511742,-0.0358972555315334,0.00942327410634651,-0.0639808538377959,-0.03457524904411671,-0.03750152006949195,-0.009447210333159579,0.04795869069112477
LAMA3,0.005683116730959584,-0.02167872147402268,0.09702060359908436,-0.014056421460492909,-0.02136464079270273,-0.044789364959881,0.03197366053059309,0.015365727382389425,0.06521859328625526
DKK1,,,-0.044124393017754886,-0.027396513416253394,-0.031529241942741676,0.05168941100046142,-0.06299795033042464,-0.04464275824923716,-0.023473734248812626
INHBA,0.0206975037547464,-0.025145256526855227,-0.052001027006874444,-0.04653557424213737,-0.0017477752084838819,-0.020774256678123076,0.11116331932312236,-0.037549014119329864,-0.047966024301721026
LEP,,,,,,,,,0.06049707026312187
IL7,-0.021000975111309682,0.013036672918226445,-0.005357746076328952,-0.017106947776144223,0.01933023128693335,0.017396513444610122,-0.058673975648421146,-0.01040314009243235,0.007210336867630405
FABP5,0.03665305774235566,0.0168626196086718,0.03341717404462808,0.020452391715186667,-0.009903230025310863,0.026292634907413685,0.11445412308376422,0.10756904116995873,-0.019556869564292454
CCL4,0.04514521918390069,0.016655628817218465,-0.005659265549506133,-0.024293841360101667,0.00986422167697532,0.07670585593063801,0.07596828061106631,0.003584576572328453,0.07197955354969406
FBN1,0.012229859390541215,-0.0015170932782051264,0.07159027949525248,0.02560367445863323,-0.00017825560984778698,0.029780695224570473,0.0483985638153592,0.06794418953447795,0.05095071484751014
TCTN1,0.05116681586697873,-0.017426404256021075,0.04276023854674337,0.08114839619442914,-0.006117951191313953,0.07609689219562277,0.08968449090570901,0.015027898838134112,0.04879446209166722
BMP7,0.03818700691915018,0.0015178520870374073,0.06253322043763693,0.032209774842758616,-0.019894673449939327,0.012299637071385143,-0.031130338398007128,0.05489029939269594,0.0716782189811413
NLGN2,0.03128615083217324,-0.006995855084076341,0.0009110631592523969,0.021482399117324687,-0.01302785767053869,0.02353922694252934,-0.08728700083638048,-0.0897325835955036,0.05428609523476228
CCL25,,-0.019283044665159003,,0.02549775864667655,,,,,-0.02525469123723843
NPNT,0.03784948359478595,0.0014126503335972844,0.03286791550173993,0.09806276301580526,-0.02357587207270576,-0.019868741341308605,0.03608398049982069,0.031356082242258713,0.03774823311973361
KITLG,0.025049822652421127,0.048389130903028314,-0.035625611370186064,0.03405735256600292,0.03169250862908169,0.054910165815768075,-0.02239490469146331,0.0676908913146177,-0.024301018355852775
MADCAM1,-0.029008279294111736,0.002640144032715215,-0.018590618188164175,-0.02310679542308856,-0.018607277738890055,0.012216094920821433,-0.00126478769226399,-0.03987033753489705,0.042057528866431174
F12,-0.022281734956176316,-0.012480987368261386,-0.03060146641094507,-0.03735440905884187,-0.04732142538308535,-0.009684692309327163,0.1281061991455442,0.11290641746767983,-0.0014242002552017322
S100B,0.13146668904437295,-0.024088420644302284,0.022822645854457493,0.057721894878410375,0.0032252382134454667,0.07885032709392693,0.029334859908122346,0.0255839219029587,0.03761719272588977
IL27,,-0.02446828788508835,-0.01737131759472691,,0.011277405713212703,,,,0.1036391265056572
CD99,0.06785758876473479,0.0064011372472896864,0.009642528471742741,0.07389753260219546,-0.014560749186911377,0.06528341423368093,0.008346542785618688,0.0976009104501051,0.002632693470969401
PDGFB,0.06883894301510245,-0.009172810820108393,-0.019627094748799794,0.041592839994447996,0.03496960216474399,-0.06022780927476433,0.10856480554810118,0.06689192288905,0.049911562004066996
CLEC2D,-0.02751048925798717,0.0029998885571135706,0.06428899952524667,0.053315672128177775,0.028959258088178848,0.04370450936927666,-0.03916040266285912,0.047914610025757635,-0.012028049996778045
F8,0.019483711518894088,-0.03906303978034369,-0.025798210844139708,0.04986415791545533,-0.03145077620933039,-0.016005803537420038,0.01654992692081565,0.15820364345964064,0.012179030829775778
C3,-0.009683494690371795,-0.023796094430107568,0.10070566275582743,0.11496292525650281,0.08013138773757307,-0.0038527758132542674,0.08771191453658939,0.08425457662085876,-0.08967692168867597
DLK2,-0.0421934536334087,-0.01741045355865274,-0.02872538605168541,-0.014184144448695694,0.028569229906578432,0.06319494776316487,-0.010127801167834695,0.07014314898572929,-0.018158584959794628
TSLP,0.004739864337644183,0.02606485942099328,-0.04274373590966492,0.0656102917043782,-0.022849508067320945,-0.02559864554431553,,,0.05181394572860773
OSM,0.008392188773774916,-0.003940965593743314,0.011477221315069053,0.04232255614873443,-0.01838652399067357,,-0.012265187179176316,0.031043981393854562,0.02114480856006301
PRND,,,,0.08101126256163609,,,0.09099965077200356,-0.020637156224747544,-0.021218324792628016
SLPI,-0.11668186209252678,0.01715120447846201,-0.0032152241159457548,0.1038480541793359,0.0853254464901979,-0.0037281214909237054,0.05847945549849168,0.11195693424488226,-0.006739216391821481
AFDN,-0.001344578179088396,-0.014231149440613334,-0.005708590127357475,0.06820681562608626,-0.026968136857382242,0.05323961380790026,0.02017245023398483,0.011217645675112613,0.021800796438108203
KISS1,,-0.002149007392861884,,,,,,,
ULBP2,0.017032908747293456,-0.01028471907284505,-0.029905667888699347,-0.030183849798886584,0.013136606268433963,-0.023403189387065797,-0.07449834617163989,0.1588564800266097,-0.028505464050361067
ICAM4,,-0.01132711710092061,-0.01513590040925093,,-0.013756756468205242,,0.0667021599212281,,0.06697616471931499
TDGF1,,,,,-0.010248876849076832,0.0318897769522237,,,
ANGPTL1,0.10854590820892779,-0.028279595212419146,0.031038509548505715,0.07684968415597608,-0.009813122370820465,0.01224425068816224,-0.1035133683523332,0.08778842483620028,-0.02879022930736555
LTBP1,0.03162353484086306,0.032153812821670354,0.06794590086711877,0.05564381620683417,0.009034528467108624,-0.0034222149572326406,0.097372244341674,0.027342344841040766,0.002431882564650875
NTN4,-0.04301762471886334,0.008010193026840397,-0.024823635051003913,-0.044365391255961464,0.03294978617900857,-0.00298304142306072,0.05468906318331528,0.05940621722925882,-0.016305650066190707
APP,0.04143840428598215,-0.03858379547094103,-0.0805958417426695,-0.07935380906991522,0.0167723705117377,-0.038457825223812685,-0.08573748506894685,0.004527069543742752,0.03543464736081371
RIMS2,-0.007232899215975018,-0.01811293896045617,-0.03854877094422941,-0.059540974489818786,-0.009102488345489837,0.010487447997213078,,0.06782042131863524,0.000735410076595148
WNT7A,0.09605944632923787,0.021971766275404432,-0.03915465947886938,0.002628455643665574,-0.02518160834180794,-0.017902510389136154,0.003867431410827202,0.10405657561857609,0.010569588852821603
GAST,,,,,,,,,-0.004232756891628868
GPI,0.014614706590713504,0.03551324973386686,-0.04228464189721328,-0.059386985612476954,-0.02933149762530036,-0.05452387392217718,-0.1583116852845278,0.014301845085208067,-0.0037621924001199998
IL1B,0.017930620535560046,-0.018900757480414816,0.0032762671767418974,0.0426988978631665,0.01223987262588263,-0.03923357558629769,0.09364600716825894,0.021743568468793408,0.03443042258880303
HAS2,0.011576498538442276,0.002491645500761255,0.009138942543801085,0.031057297818825002,0.05844417832168468,0.0009461482856476109,0.008722682682324389,-0.005110204325236294,-0.0019785636083218387
IL11,,0.029994574654790954,-0.01560729288215573,0.009192464730613213,-0.023208739516980628,,0.02895932849095731,,-0.0009342314107088619
SEMA4B,0.008354056015299125,-0.06477583977763168,-0.015242555839980883,0.0955274215303565,-0.029289602367712303,-0.004439691188916532,0.0429591865085503,0.09657355742359636,0.051069165377533046
FGF12,0.08826286415927691,-0.009700191015432465,-0.012765662615075201,-0.049882879257533194,0.02678283345808712,-0.030125460341698506,-0.03577409042693343,0.06420916307568401,-0.024207317602039598
CP,-0.05243352214187479,-0.00545200239136814,0.04995963983467581,0.04882191962754916,0.05938894409934957,0.053051270917093336,-0.05398217108904997,0.11974201110860416,0.02036118222275766
NLGN3,0.11758346851303275,-0.05615751585526913,-0.0011985502280077959,0.0676549019594321,-0.05475379995481954,0.005046773987805353,-0.023485626365423347,-0.026277651256206878,0.07668075521674327
GZMB,,-0.014395517541007414,0.05087767206921029,,0.028632616589349597,0.046156676046702004,,,-0.027776899357977836
PROC,-0.027957789241156213,-0.02709163206535081,-0.0169466117214204,-0.011144943486292741,0.007882465099460874,-0.019583209591836452,0.004301774190281635,0.054092086956237205,0.04764288964711209
TNFSF11,,,,,,,,,0.012935205668102119
AGT,0.13256590933753182,-0.021854917830005816,0.03582632357572785,0.047293389080423014,0.026429054751633305,-0.02309076293568624,0.018111304432758685,0.031173307371278238,0.06368422172495335
PTHLH,-0.046744153316647136,-0.014773730609944441,-0.013758168411756408,0.0418904685734523,-0.038406678422702345,0.033710832328855383,0.03790858671051086,-0.025063725674873256,-0.008346552595449867
COL1A1,-0.006250875664552325,0.0017396298299890082,0.02074374887625065,0.08648019174134532,0.0035772420985383255,0.019526182696843232,-0.0005265253946147125,0.14993783590559467,-0.010895512967955415
LAMB2,-0.021103420936298346,-0.06383737361734418,0.030668238331852726,0.07649067846342952,-0.012482561262314298,-0.08316598695284773,-0.0329055591213191,0.02460126442047587,0.024559709596507735
DSC2,-0.004263354197992379,0.032773032916676714,0.04444055166391265,-0.018783927044977257,-0.028473751331578704,0.03206085807905234,-0.0056731603828552605,0.10445395187522143,0.019749342828812588
WNT5B,-0.042038640893396546,0.01297841242662124,-0.032399405621694306,-0.025751397853041622,-0.011611850706010063,-0.010668336179219211,0.030832863348809,0.025400243867681988,0.07270292241409947
LEFTY1,,0.02716462410236632,-0.013595232104606553,-0.010850454606480276,0.11393363379735975,-0.03508247751588159,-0.015140256217868813,0.0006325225148759545,0.09270082576857756
FGL1,,0.01077808522420871,-0.017160199933486393,-0.01964879450100679,,,,,
CXCL5,0.07881175504154482,-0.011327115866616302,0.012317019218194834,-0.015367754036767736,-0.012485869978753127,-0.018360624460500623,,,0.008701780805014414
S100A1,0.08929096262740421,0.041717193580544924,0.08190068669869596,-0.06324410869131356,-0.002155852945041964,-0.01563870375215459,0.0148970045422811,0.0016737439023202605,0.02334959502838934
C4BPA,,0.014266154221252643,,,0.003801641404045579,,,,-0.016311577724828812
NPTX1,0.0057751623884386314,-0.0242103458587974,-0.029863441016998192,-0.06432642955631303,-0.017160395822183195,-0.014174077060627361,0.01282935151419558,-0.0003463246714307732,
TGS1,0.08025300647830748,-0.007552974998942931,0.041237740604547955,0.029683083038778316,-0.029715627132067022,0.040207265586582296,-0.030144048752883186,0.03753474017646433,0.03404630267267091
SST,0.01914500844825575,0.010938802541753995,0.013800765063307237,-0.07124656097808926,-0.019527249244289085,0.04058064730415886,,,
IL34,0.00048598873053491427,0.004704601221050031,-0.04269260947184239,0.01765249462424731,0.07608970734035067,-0.01258432574772081,0.056397373619773934,0.0054007872979213055,-0.03200230302902199
DHH,,,,,,,,,0.09318343331564512
XCL2,,,0.0073306126799418374,,-0.0159387477957646,,,,0.1563088649142362
TF,0.068049940727892,0.05378962086782483,0.01520274585445881,-0.055657261879524404,0.026270246056300788,0.03583785025569974,-0.1286239385784325,-0.11917736937090646,0.10956273080454292
IL33,-0.011069240080277674,0.009902805988369574,0.029895661583086996,0.03565266626631419,0.008515241687349302,0.03009599483540839,-0.05300509760689904,0.13756140704852193,-0.02939862822254085
RBP4,-0.008805143153547973,-0.023064590385140554,0.005307368407477402,-0.05671830939566574,0.007466403920355559,-0.011340033881566193,,0.09853971654549658,-0.03007678082836855
CCL19,,,,,-0.009480947714534702,0.043314309741445324,,-0.030670827814910758,0.05457226202348591
CCL20,-0.015477094435850896,-0.028328520836747893,-0.04116554200011503,0.09292507685123229,0.06533479508905624,,0.10055798148657118,,-0.04089275049348557
NAMPT,-0.09651995599002892,0.04133379656239862,-0.006838140446021891,0.09592548217908285,0.007936298758114675,-0.004058094438445774,0.0030015435004176047,0.09844550526907177,-0.06847851080963908
