,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
TIMP1,-0.022140369264298968,-0.1495464966389465,-0.03257493382354993,-0.00022436489905374466,-0.1400029468278964,-0.05633527359058929,-0.21800328272727984,-0.132944111383383,-0.21585543671938395,-0.23589762087328958,0.0670781951032966,-0.33134080828888035,-0.18801342938922952,0.03304534194134212,-0.2273905265870158,-0.34058256902104,-0.04082095917159864,-0.1525501916769798,-0.03352015929456927,0.0032628850924987943,-0.12529418999382555,0.04806772712845427
SEMA3C,0.0327706165984576,0.10240531805510567,0.05555367157561604,-0.012163330787660168,0.04076763894202782,-0.010923845979306278,0.04592845327246802,0.02130083273315989,0.10531423325072452,0.03609259189702523,-0.010274764317695416,-0.11583208040592687,0.07085140694639455,-0.11896892758064034,0.04866072369337323,-0.003402952339666008,-0.020142607624551764,0.1453963072213415,0.011520687869023464,0.03498665394862395,0.025271637058017674,-0.01715664074500883
GNRH2,,,,,,,,,,,,,,,,,,,,0.09340691600429368,,
GAS6,-0.027727018604741496,0.00892233171695991,0.011351080795823748,-0.0018040081033334511,0.13086191603702949,-0.023792459536612656,0.016779650797576352,-0.03009805802724865,-0.13427923333107494,0.01853889957881308,0.006198873181804305,0.019452028208387033,0.09057815981793763,0.046620213068317165,0.08077496766026286,0.08297626729360909,-0.009982880827295851,0.05653510011975634,-0.04629564731548871,-0.03227969826473647,0.11016296579000996,0.06321721338048074
MEPE,,0.14338109469962165,0.09881914524924132,,0.05536386942125894,0.10055760888535814,0.2485345921693311,0.11954560289734957,0.14980126667847818,0.1369847410371427,-0.028392371673012614,0.22263877336339188,0.22648179765643914,,-0.005725752849111895,0.13485119168452875,,-0.04184466500629502,,-0.005558261966853687,0.1948779084307036,0.09105376161068132
SERPINE1,0.00957008449799328,-0.2569662837998766,-0.1282291943449031,-0.027566484517315155,-0.11787204102533784,-0.024901365532464963,-0.15014946172463428,-0.00026668304936000185,0.3359744635068461,-0.25121557768721997,-0.018578495335500465,-0.10243364253728307,-0.03199153705215941,0.1649257107357421,-0.19311276857826765,-0.3146731612254552,0.00040642766989542104,-0.09124224233587139,0.02363757833005117,-0.022012108869657297,-0.2541210473261361,-0.04048751701176358
RSPO2,-0.019520840687141428,0.4525491343128109,0.05678994410728182,0.048055625648637385,0.09991416346163423,0.054305362177479666,0.18734935972455544,0.11524975557685121,0.16547854618250568,0.007476307491551725,-0.00634512375275914,0.24989372547631067,0.27011460771394397,,0.11789965630873608,0.11864658901174659,-0.026561275540592733,0.005864917914954698,0.026414101388001574,0.01863356855267421,0.17616897893224753,0.06886588049610749
SHBG,0.06112033789295825,-0.01520485756079451,0.021394386698761026,-0.0006075363962804928,,-0.015474737131413868,0.029264921906775185,0.041147574770228415,-0.038617531511380046,0.007516208777399549,-0.06841299031366803,0.02062591424672132,0.07921054536586389,0.09282867613198759,-0.04720758464106573,0.04414864950209521,-0.0004253150454219645,0.0035637169100741902,,-0.04844400939706804,-0.02463932870211379,
LGALS3BP,-0.009045490934658533,-0.2082627386419832,0.009385468153905974,-0.067163501196837,0.024974083112872313,-0.06573772572150127,-0.1416421497311633,-0.19642498000995093,-0.41391568251431965,-0.10779091910367045,-0.0044026476912486035,-0.400834396830099,-0.15938315700528544,-0.0280153824815091,0.009801550707006714,-0.11859738364148005,-0.019586932778595516,-0.13807708677940217,-0.1366955983380089,0.0006355664400720098,-0.10443080328309962,-0.1564313802213631
LAMB1,0.026243293032982732,-0.11583126800195996,0.043533937828622256,-0.05335810070823936,-0.05355603632170253,0.0015234364506770458,-0.07815198161369875,-0.09071950026823418,-0.20812121010397747,-0.049222286277113565,-0.009191780259090735,-0.040516041051971645,-0.026184611754085006,-0.07474779600409948,-0.02755068566039907,-0.09890830574664407,-0.03442860322189956,-0.15051632815013036,-0.016480543568445534,0.007266073871981705,0.04183644589661103,0.04380677347538989
SPTBN2,0.024800028999649983,0.33344823450471645,0.08708914502060633,0.022580156434791485,0.12601499847244343,0.047676607806122054,0.14730078322468657,0.16361181232060493,0.3702092759583774,0.19336210055306544,-0.0447352155389486,0.44111693806575714,0.22670391862507952,-0.15712830146953316,0.06335313031487162,0.17953239463912565,0.017972556232094216,0.11571313507117024,0.02250695924278435,0.01693533132633968,0.21117916442505055,0.12643539221681896
COL1A2,-0.0583309756280386,0.0389182072610073,-0.057363774756992475,-0.022567972921335912,-0.04216025705019944,-0.05238473783463836,0.01703084657722042,-0.06073514811975523,-0.217159436963425,-0.03813469322235434,0.03636172006168755,-0.0983309691505389,-0.10847301264166373,-0.11479113759919188,-0.028661204565274073,-0.09138772203097872,0.011064626187784749,-0.09773576549599507,0.07324674686598588,-0.027977353458952952,0.05899279604985881,-0.047648094843746006
DEFB1,,,,-0.009914710362082973,,,-0.04623655747509367,,,0.016858341502811836,,,,,,,,,,0.024356342312754693,-0.05538858196885608,
CEACAM16,,,,,,,,,,,,,-0.011033059765831361,-0.05903810625589264,,,,,,,,
SCT,,,,,,,,,,0.047500051369988354,,,,,,,,,,,,
WNT11,,,-0.018825717054911196,,,-0.019632186325563798,,,-0.05804998441966388,,-0.00834330684571073,,,,0.02536107459643033,0.10053948887423982,,0.0522657510283089,,-0.003108486215208518,0.08448745755420906,
LGALS1,0.029884486535491993,-0.2367696409349421,-0.10647841107528885,-0.024814559761241556,-0.10005313900790827,-0.031370750146846996,0.007494553996124692,-0.08479678112998064,-0.06908761545159516,-0.1077305455689928,0.018323930088629006,-0.3623426129546839,-0.0029108796921389585,0.18704344788696184,-0.25307389189091584,-0.3390387858900928,0.016040741744634678,-0.16446442075294013,-0.009150970004521926,-0.015758078315135978,-0.19384872337812964,-0.06335991456993896
BCAN,-0.038217462494649954,0.05415269559031191,0.09121740068875554,0.03289253303467172,0.11986022600955686,0.016492922953389045,0.01318648130855325,-0.199210688609342,-0.39880377655027116,0.13586477916290776,0.023263692136979784,0.3107742460334087,-0.30266703651861765,-0.0952265588300817,0.21211461433154621,0.33497945023726816,-0.024226989866472745,-0.005090795472453587,-0.032998973551464576,0.025212862524353643,0.05835390472091856,-0.013688066138726794
ANOS1,-0.005766300616571814,-0.03835512819766844,0.07895664460951148,0.016608215458135945,-0.029732106801167724,0.06743705307560689,0.08339840389725532,-0.07280670521077036,-0.2042074949214217,0.06494581889942685,0.004624079850251311,-0.09109044397704136,-0.15404236926446307,0.014237931555319865,0.16334454767206577,0.22896152895521263,0.02516998944265437,0.11867581093762157,-0.006997873069343376,0.07014832398665956,0.10780336321045642,-0.0624564979006975
EDA,-0.027481265062019308,-0.06145051452195949,0.000412718270179689,-0.031259810351158844,-0.0463603580435413,0.027493802031682023,0.036026350876185595,-0.07923660434219511,-0.021326951518265243,0.020390686699141475,0.05132398737013235,0.015887904760036896,0.0010836120417847452,-0.06657293073405447,0.05263045501543323,0.07731042883672978,0.05061758068911906,-0.002316105589950962,-0.05076502657133253,0.1227305350518545,-0.024612154371459593,-0.040330699297516114
FGF22,,0.033204299126311385,0.03024323901716301,0.05892846582740341,,,0.09930180638609351,0.010370119666124101,0.05508405518047038,,-0.04331610631790435,0.09441620063581335,0.094074127931546,,-0.013175315679951127,0.08318217169043578,0.05427425558499967,0.031057604322973102,-0.052035106208894996,0.014993097699423738,0.0838705831666225,-0.016069352230193585
SHANK1,-0.02326640951023917,,-0.03575943028766125,0.02128732467451206,,0.02570427021004789,,-0.00027702136723493,0.057714109069150386,0.02374388287197856,-0.032782827534100216,0.011766851038176993,0.09737396968595335,,0.109418808443782,0.0551659950880134,,0.0650519899871808,,0.08416245493246817,0.025623204477163063,
NPVF,,,,,,,,,,,,,,,0.010805591859194363,-0.046285793709890985,,,,,,
RAET1G,,,,,,,,,,,,,,,,,,,,0.015606381770931885,-0.06016365398457817,
TGFB1,-0.0524261593251088,-0.038456232674469654,-0.051074835430854816,-0.01661828772402362,0.029777404423272376,-0.026333434479621713,-0.036571647381374146,,-0.021033989961312574,-0.03446909654471163,-0.029944729205640553,-0.09618859637910954,-0.0030707785087180544,-0.026618926220529603,-0.035878239773311574,0.028704027997761016,-0.002429250305643014,-0.05182155169458009,-0.00793603204763519,-0.03637278375758812,-0.053795221578131325,-0.0617628541704949
MSTN,-0.06921027120268228,0.10239877409684348,-0.02071465826127464,0.04025993321455423,,0.06906665678982038,-0.05640821491713515,0.009322198805831159,-0.20114200421849973,0.0003765507818698291,-0.057895974292032366,,-0.020900669826528995,-0.06532642004404453,0.04424802575224423,0.058087121504806355,-0.0697773956891864,0.058532771391503834,,0.015457580093366627,0.030683483844145546,-0.022303267826922275
WNT4,,0.05937206089491098,-0.017808649059182606,0.010097095121941402,-0.0031526258189938923,,0.08354277092313096,-0.07780446089969019,0.07298294621964622,0.012324472376412711,-0.0028488609994426653,0.04660538661629689,0.035101119807426584,,0.10373969403713913,0.16073875896120904,-0.018893910119580228,0.1023183768500889,,-0.013072563581338138,-0.08982005445900468,0.0042494859403855315
TNFSF4,-0.03186232872368675,-0.01900791437892345,-0.014026704752931262,-0.031719773554163166,-0.015731963144753627,-0.003538366510885102,0.040263992851609455,-0.012722726896296254,-0.0666437251603501,0.02759486744399092,-0.00355719847555055,-0.02985007454248261,-0.04399317857790846,0.05280689920776827,0.06846627991649354,0.050737850446876544,0.0944062536250778,0.01978679930439651,,0.07822368836048339,-0.030729835561800957,-0.034588978649422675
NTN1,0.06006491994105191,-0.1454717983047938,-0.011219693911753243,0.03463240525979634,0.07238762725199312,-0.012341471832108174,-0.10220006452545996,-0.14294981531576376,-0.27297018065376755,-0.04996032218115742,0.010716793120048404,-0.0661219391240143,-0.008491622865686574,-0.021461302800117182,0.040106357575023385,0.12063200706188973,-0.05935112164640215,-0.031123058378169578,-0.06833316388936463,0.033455359582955535,-0.07566875211196972,-0.06711585177073688
CXCL12,-0.031936113774305,0.1600023471099861,-0.011323462916004232,0.018169004861208173,-0.04197650439841803,0.022465927380178486,0.22619183053609046,-0.0053339021170363534,0.06837413890122829,0.01977428727014749,0.03658872250812345,-0.10517048332858149,0.06644771563892012,0.10220933817554739,-0.03769230551981733,-0.04277648222129682,-0.05016810870415474,0.008083249938001072,0.01902199417056793,-0.022546997467349922,0.12714671698342336,0.01400700606066679
GNRH1,0.033933542549762365,0.00829430989608891,0.015003586390983351,0.0050858842315262215,0.015807033418638695,-0.024890857773673558,0.012475577913767171,-0.04449503814320348,-0.06839394052321399,-0.05000687078952546,0.04873943423901225,0.012359397230132964,0.015082915355642003,-0.07948353733863825,0.031990981360126056,0.03187508385970379,-0.01914559735040552,0.0531166148020239,,0.04115046361808715,-0.04290552582409868,
FGF8,,,,,,,,0.023871342432907106,,,,,,,0.010850896764946752,-0.0008969746666054277,,-0.014373940960644826,,,,
RIMS1,-0.024946563923335295,0.5366423160156801,0.06802039236303625,-0.010826873242609655,0.04637203048600504,-0.00918668654821947,0.15041754798278048,0.031861505636743684,0.20188124753170025,0.10169818717103983,0.015606502808716203,0.31160105395740173,0.18920364847502955,,0.06148482351655023,0.13078963465929963,0.015639009805060274,0.09892490803615314,0.03784267408819553,-0.007731940288171453,0.11392744342371945,0.14083778542225192
FGF14,0.0060803936035838235,0.27341735269097417,0.01508235896044329,-0.016462003357209095,0.11879294145607985,0.009628928368050129,0.07257705649241308,0.08398487516786855,-0.14156243018598144,0.01398784986243855,-0.05815522952790505,0.36828653443840936,0.18066888399742825,-0.050622068407987726,0.06836575486967311,0.11840527983807252,-0.007949428000536466,0.05673248113069675,0.10195513351343027,0.01276151976502459,0.15865672944892711,0.21099189917416766
IGF1,0.011042948900358802,0.19049291762203543,0.07284456994147921,-0.025161214895909518,0.06009693086287472,0.041968554600732635,0.14907942603118973,0.08205653666974558,0.09088315090118104,0.06437280066759522,-0.02299909082369171,-0.08065844121207637,-0.03517501876523976,-0.013598395015527766,0.08529604085155103,0.08384475237598622,-0.01798774573524665,0.03815698356630476,0.07841107993242759,0.05914798587572538,0.025603705225709622,0.07674963321698115
TNFSF10,0.007271186628276687,0.006334667014694603,-0.01336046135247264,-0.02165251694289478,0.025669264239923693,0.017045662316095403,0.19288596736302097,-0.0022294312058762514,-0.2023058874614346,0.021702756476595912,0.003246648317099629,-0.1198098451200697,-0.03441776061470446,0.08932374150934629,0.04550122988347574,0.08456921435460166,-0.07383858722128578,0.047534668967787776,-0.05673308049991194,0.019169394154794947,0.010716262411121207,-0.040978868865540474
GDF5,0.026977440464941525,-0.00932864232999779,0.033232022251750655,,,,0.09551375847833432,-0.013714657850367573,-0.06320287527978519,,-0.008400378513527316,-0.04138650021430855,0.041987673235611464,,-0.007952799765988899,0.06294273192284391,-0.047659857086780305,0.039392172952901,,-0.008029574571325188,0.07130150189658369,
CHAD,,,,,0.03795472791114601,,0.012077849360882506,0.04146307833897228,,,-0.012156797085533739,,,,0.060037667502790444,0.07868729449304449,-0.021287167772323038,0.009831541457541556,-0.0015719454673434295,,,0.026277328474483132
RGMA,0.031678093419785974,-0.15521144162100856,3.1951628852312916e-07,0.013014517939342265,-0.04184355212616256,0.04526126588591777,-0.1291047925877543,-0.1457839728459365,-0.2630813266644779,0.035981635194514326,0.03245419800985027,-0.054347769870298136,-0.1615752347072216,-0.09184132423945977,0.12279510643069667,0.1976864840577522,-0.03464272742759764,-0.04062370838221081,-0.03485232909668789,0.029111396571131275,-0.08139060463688566,-0.08620249883201983
CLEC3A,,,,,,,,,,,-0.003516423029471851,,,,,,,,,,,
WNT16,-0.010266033796848203,-0.006651700067727635,0.039607454581849,-0.019868701511321547,-0.00219788165770025,0.04657358846623803,0.06912769116192247,0.017718972355662273,-0.03511809811453801,0.012813868337697792,0.05225790431437575,0.08946029836887401,,,,,-0.017585467440096127,-0.02373538552191681,,0.027906221098452564,0.016999424969537612,
CX3CL1,0.021565325099101203,0.08556795229980321,0.03157149730790011,0.028730282548506174,0.01971717656854465,-0.01059805090016323,0.031397845689457214,0.06690895553324722,0.04848559194219093,0.00839236769928993,-0.0172004427514049,0.32844497450131405,0.1358052310589345,-0.020704304081502443,0.10030657486386942,0.07229569949482915,0.01631118396341576,-0.05973058020813887,0.045988138218444115,0.04664739412937842,0.15501010901388632,0.20405528852502677
FGF1,0.03309207390846926,0.08428651648375614,-0.05118822135708304,0.028506704119445992,0.03768609702647251,0.006481863999861948,0.2228475675813227,-0.005545915432831657,-0.18324024200875028,0.09776717652900539,0.01549848149796471,-0.2574097856860416,-0.07064041813717754,-0.14938237150150924,0.1671166987208747,0.20698410073636578,-0.06239819385795342,0.03242410507413477,-0.07905857062043538,-0.022262207655905024,0.15613562432956754,-0.13112196819001512
ALOX5AP,-0.019981953674588954,-0.0026064956533463557,-0.03288377459676597,-0.015682266514284622,0.014750850543728277,-0.025195169676470095,-0.150455972199888,-0.07929985234657255,-0.37817403656235454,0.07036993599627889,0.006770927708647652,-0.436837257444626,-0.13726098383874988,-0.009855735573523053,-0.022652284380609688,-0.18270016918217497,-0.019832731696584813,-0.012191027639300129,-0.06801440659818499,-0.03754450646953606,-0.1617160538706889,0.02777965539512417
IL1RN,-0.017372305244198118,-0.06306731891518993,-0.041188846082960764,-0.03641085836041304,-0.008613904871003235,0.025476580800664114,-0.08041449789972162,-0.020925359118201432,-0.009714379823363073,-0.06183261185524673,,-0.12522567940990278,0.05018709425245683,0.18194643155332288,-0.09404745684483576,-0.13492976747263952,,0.027513038928821273,0.042657072231862866,-0.030093677580678706,-0.10178448565554526,
PCSK9,,,,,,,,,,,,,,,0.04911989228244559,0.16874698619634862,,-0.030719192695804944,,,,
FGF23,,,,,,,,,,,,,,,,,,,,,,0.02476122624496486
NPW,,0.4333139259159805,,,0.01755629358314122,0.03298964005705635,0.13344599979176197,-0.006165834236311669,,-0.007661298906255716,,,0.07140134217869809,0.06271815894533264,-0.04697608964820805,-0.024218992210928495,-0.019640013188357022,0.07903046856836546,,0.044117981601062006,-0.009444452468179055,0.0515441468555645
CXCL9,-0.018484271049588268,0.07910405994060737,0.049231320440970276,-0.029695337099118684,,-0.03153173954008663,0.04245933274058735,,-0.05923289824460391,-0.04619510082912348,-0.002327930312681071,-0.07636643139254885,,,,,-0.02303807942872463,,,0.04659088690425081,0.013385442387190924,
ANGPTL4,0.0875967927034067,-0.3405780117936616,-0.12300620702946963,0.03532106893163965,-0.09328337144102881,-0.03001199087283152,-0.13397573832249704,-0.08791328196540285,0.036640178983443614,0.030338385704838024,-0.012730416190705161,-0.06974169099372882,0.00873413408188507,0.10433820636552055,-0.17031639475507937,-0.3073751731711968,0.006216937363424988,-0.13462325461308675,0.04872476698712466,0.0301620167661529,-0.18368688157900706,-0.1798030929313749
UCN2,,,,,-0.030715697175590837,0.005514563078797125,,,-0.04095533234367507,0.025569240504151845,,,,0.01002904272310651,-0.05213570800137523,-0.05405168276953429,,0.03681076219540802,,,,
OBP2A,,,,,,,,,,,,,,0.018064534854919424,,,,,,-0.01024794930575314,,
COL4A3,,0.009387202755659867,0.010464595544562685,-0.04920681685929301,-0.027906281159170248,0.015887015230280566,-0.11138560013565041,,,0.005284618946768392,-0.04148951039851192,,-0.04635086804922585,,,0.00090981559860398,-0.018044831774978197,-0.019831491124661878,,-0.011126851880718316,-0.04165613247838517,
NRG3,0.149042165478449,0.319854235228777,0.05712131028732988,-0.04557626652259774,0.11738208756570911,0.021531399846607614,0.16688347845959423,0.13031477198255,0.26432486466437566,0.08188246904632827,0.012188909528178044,0.23379188239425797,0.15247444537932306,,0.042413197075330526,0.25005284792879634,-0.0013992487701293605,0.0746668866595347,-0.0382974069920111,-0.048613015822240244,0.13254832052648532,0.21634163628202485
IL23A,,0.05753995482723826,0.014696484933232817,0.011428317877778408,-0.05513660607799387,0.08228452456459152,-0.01811775050631428,,0.026690404213113455,,,,0.012340564281266467,-0.020314742721842118,-0.027232823788967908,0.0769515688470167,,,,0.12615201866865677,-0.03826221912388968,
COLQ,0.05874509291227377,0.04672341933043459,0.033780292570976,0.022880221163202902,-0.04214740904662065,0.017078294974224507,-0.013796013491973071,0.008784036634187422,-0.005895405210989623,0.04553074351934352,0.02512284776609995,0.19841403573111804,0.01415222830547829,0.10179908358009705,0.07104638577746164,0.14353999382914595,-0.00014414859992165145,0.07444539380232504,,0.018573571155603878,-0.0027740573116083536,-0.009583953051217222
SCGB1A1,,,,-0.032155430779298486,,,,,,,,,,,,0.05990150325862174,,0.00537598780397905,,,,
TNFSF12,-0.02599004168277426,0.009890661784832475,0.026523343337489416,-0.013536962356342068,0.012553960251088975,-0.0009394543541055128,-0.013207200589808336,0.021201468322623162,-0.16394590328320055,-0.010487006658153598,0.03411304578890095,-0.037655658050095256,0.06411921490305353,0.02825371018260029,0.09808642666162586,0.06246400025937129,-0.051931636244334556,0.036212686472689666,-0.11447822597329615,0.020459940950325467,0.09846642390520721,0.008480422219063977
DKK2,,0.04537872897946858,-0.04846125364602977,0.00024003524156060657,,-0.003248309475318737,0.042522865715722336,0.004278005558173022,0.15707424892745597,-0.02596189745608766,0.046046186939547235,0.08106122481240428,,,0.0018925930474975765,,,-0.006873422438030787,0.08243911189109154,0.025512438523705345,0.02241957654192403,
FYN,-0.03973479362230615,-0.09579346498389155,0.020533342760992914,0.08947030151871561,0.03699634178044103,0.028800735367014916,0.06106738049947685,-0.14837436274023205,-0.23740854049192217,-0.029439156113867694,-0.05560637858322861,0.008307942134200006,-0.03515374868508008,0.12851216157669323,0.15899025018760912,0.2925595862608453,-0.07745880554068293,0.0862781438449269,-0.004733927942841206,0.011158378538787673,0.003155853102725841,-0.006504787024113205
ACE,0.0346619817291319,0.08428009844309534,0.04626851818557388,0.012662930837756105,0.10861783440938136,-0.027101749427268538,0.008020052044926968,-0.04475564533702785,-0.11792688475591193,-0.06983693040437533,0.004920582270312802,0.0991528411466289,0.0027453930253737747,-0.15471941282186852,0.13692404091318675,0.16787440531753275,0.03702302966950792,-0.025287982735770733,,0.019360737448983138,0.16787183685815604,0.06740553052953215
IL18,-0.009582298144295981,0.1012927505734588,-0.026122988626792933,0.002465181701566306,0.08265576427114284,0.06104478355066771,0.05265133243723942,-0.1215515888875204,-0.3006466881060335,0.08707447843627346,-0.08159817087899764,-0.2655291807137921,-0.01971176750927193,0.01575911958413432,0.14350752538059572,0.21634069727166436,-0.0342432938526667,0.015197821696469625,-0.01904760431523,0.004060099104839079,0.037213703346635096,0.05006493793019818
PPBP,,,,,,,-0.04215532657716519,,,,,,,,-0.05302346797015237,-0.05640539217610177,0.08990049165383752,,,,0.014633659755923904,
CCL27,-0.019774022929435624,-0.06461633041080933,0.054640865802955726,,-0.03842441765968142,-0.033172742130615405,-0.03383139567517967,,-0.05037993463445569,0.034950845024643566,0.021991199290249893,-0.04556888820697305,0.00653322463405749,-0.0511907735913054,0.09277540057440996,0.042818970075755906,0.038696830591650626,0.017268109924890054,,-0.040207512926679415,-0.05936533941470328,
SERPING1,-0.016156969913160214,-0.06889369690392917,-0.052570164684916196,-0.020199035083600502,0.04599345977364292,-0.0369103691349532,-0.08274638999723319,0.034016167367480886,-0.27664848408375253,-0.0368661458698804,0.022084159719261403,-0.32208686356851934,0.07676135770475363,-0.002470083093866335,0.007479765100714457,-0.0058397427434248115,-0.00025659790006811326,-0.06887761861744339,0.022149070561342556,0.012041886528946215,-0.018639507076583458,0.10068392727547984
AZGP1,-0.028835801327007027,-0.05394463507377783,-0.05240002571102784,-0.0068654066300049815,0.016145020491571318,0.021996141708543675,-0.14461123319156766,-0.16454850064405313,0.07262276695976475,-0.08475265867388167,-0.05791101747215035,-0.06313313573269004,0.00877987699145732,-0.02459893504301331,0.0710470478148798,-0.05682919845488271,0.02696146887094099,-0.10544627321427873,-0.05036044130541966,0.03794246688052487,0.008288706970537636,0.010880474169149485
INHA,-0.010341235547332564,-0.06038593272159713,0.012089142677662663,0.03232624880362278,0.09473635022588674,-0.032591872274961,0.012959925004624406,-0.0017886003132264498,-0.11150146600758862,-0.006165733516871192,-0.024348444607049442,0.05881886461656092,-0.022854480118902683,0.01698932313570101,0.07244137477812694,0.03815777272867541,0.056854244388937276,0.014418604485762796,,0.0035820718544497597,-0.052502737656574344,-0.001006191208535903
SEMA3G,-0.030001478704481468,0.027566234627969814,0.05072834474159124,-0.010772887329336756,,0.018237956779465953,-0.029509454183604025,0.045938066800412916,-0.02383128246346143,0.029306913184570065,-0.014459276065425186,0.08914154425146538,0.00838946855286312,-0.03838836593172665,,,-0.018119419717711582,-0.050888564572582846,,0.026486710492159303,0.022443849072605455,
OXT,,,,,,,,,,,,,,,,,,0.0022161493565571854,,,,
COL6A1,0.03598895294830693,-0.25542389962698214,-0.09944937923915283,-0.06277541641091165,-0.1537172011665643,-0.06674875860095934,-0.14702041112939002,-0.10217851786509359,-0.379624535990561,-0.14698392086847717,0.073967980853198,0.05951700143949699,-0.0826306614636349,0.0882159680223972,-0.15764428360662724,-0.2702848642289123,-0.023420498622187074,-0.15828170570094785,-0.06553254656940918,0.009906489924843257,0.0309370463766005,0.12698457878216574
FGF17,,0.2682454655888046,0.05976599480580814,-0.03526346023810272,0.03700826161211338,0.008750708519317094,0.13733566801746017,0.03045333151655608,0.10963952748869082,0.03138209869595038,-0.06667168140680789,0.1390020862209151,0.06893446716313076,,0.051739086071222684,0.14408025474163083,,0.10237557679071374,,-0.007093877024872964,0.013660156597834606,0.212194094091651
TNFSF8,0.04501247118999981,-0.031529239170775936,,-0.007875990911094246,,-0.02439557167257469,-0.04215531565024818,,0.0029765343007808124,0.005793711263948918,,,,0.01652852833260277,0.007823684384086068,-0.000934363760317471,-0.01758547427679494,-0.01195419226648516,,0.0019197874529283657,-0.020337994784241448,
FGF20,-0.028584646794348696,,0.00042745926084942956,-0.03707943295764502,,0.04503927041827537,0.0660298324743146,-0.006582969624751705,-0.039804289458159656,0.04679212390453388,-0.04988197084882815,-0.029027068353077067,-0.056592510547669145,,0.04743127560601047,0.10001353460530878,-0.033548117934099876,-0.023590533924150843,,-0.00140126007140078,0.0883091312066509,
ICAM3,-0.02443241669387393,-0.15457585079153713,0.021240202513963927,-0.048805793562459884,-0.03286343579724743,0.018892470932672205,0.028012876093079817,-0.07212929733004636,-0.1207826912885177,0.06131053143046994,-0.029952832484594495,-0.04447364288687413,-0.044422923645469736,0.04506289485410914,0.09019601207994112,0.0738140054712295,-0.006155520788616036,0.0503657625426823,0.06270278588268376,0.0877834646752583,-0.021654447091425826,0.0883880006478405
LAMA4,0.008056188197103433,-0.1383382501218538,0.012333060873908628,-0.012578536129103141,-0.025966850236857356,-0.003470369957758418,-0.11603857013897488,-0.05614409157458274,-0.2904566650970102,-0.06842635389717652,0.017952072832761668,-0.06854307737392701,0.012195103112530808,-0.1468343729365832,-0.09260630121183627,-0.05416469761852692,-0.015499820452040623,-0.10582443525767582,-0.020529612219584735,-0.031586948422131216,-0.023918158958950258,0.041638153242889324
INHBE,,-0.049591616570918665,,,,,,,,,,,,,,,,,,,,
DLL4,-0.0029841391463322,0.06212472598507777,-0.026472078019763087,0.0056428351896482785,0.07506045829618618,-0.009290808058047818,-0.0025732452284442796,-0.036043123166557806,-0.13616411253503394,0.008078486410225905,0.06560532434274753,0.009748347599216696,-0.056985416413089386,-0.055495269324490976,-0.0020178844292222313,0.10840568363034812,0.027889756966589862,-0.047177126006297816,0.03875673737680625,0.030092581150094944,0.006035946649779162,-0.003139345807061146
SEMA3A,0.01896275788567274,0.056928272258332344,-0.03513957645396187,-0.013279973961111101,0.06184311954288737,0.018988338961228517,0.030251721582905646,-0.011987536834915293,0.03686199168238416,-0.009799361136790639,-0.05924388509301184,0.2222350459225763,0.10260575507819952,0.060245496794049294,0.11351581592582066,0.015239007017737468,0.004158536569652648,0.12494806259768856,0.11413571389174072,0.026141529600373636,-0.05936659228477265,-0.056224241180301816
RLN2,,,,-0.0014207909847570729,0.05996776334541242,-0.016778183731905292,0.018343578708880412,-0.062964505443018,0.003676160526615525,-0.04930096389745313,0.019127720649920906,-0.01124286835417659,-0.03663124016806499,0.022148005459244245,-0.048804724583327505,,-0.011151559553516611,0.006784384146765107,,0.06048656576042281,0.031378719643779376,
C5,-0.009054729312745195,-0.05934611336044298,0.008652303717556592,-0.013567282986483744,0.036903045629688366,0.012077319427562837,-0.011166836276357445,-0.0677732995554203,-0.1992420163770942,-0.052337764255287855,-0.07044373475629391,-0.04776702347776497,-0.06374114270774829,-0.062313243190435734,0.09466454699881872,0.08485816399154614,0.03435480678030856,-0.03861059853603087,-0.048351212200697956,0.05932311253647585,-0.08950178961483524,0.14792365752081624
COMP,,,,,,,,,,,,,,,,,0.14969195030183308,,,-0.023213717323400225,,
EDN2,,0.11064674939246817,-0.028183902624965073,,,,-0.05544128745236039,,-0.03325483597825034,-0.03931694649729488,,,0.04772036465884419,,,,,,,,,
C1QA,-0.05093754405452585,0.14039791879364397,-0.011210798314129116,-0.06135685587748353,0.07759242931198126,-0.0804015818225464,-0.02103580126659214,-0.10207254922845589,-0.32874233163494876,-0.009515587417838275,-0.06032097753631464,-0.478942294405974,-0.17163661540206793,-0.08067488338497546,0.06997491350738265,0.037149798902243174,-0.0659999204885119,-0.10222691171507661,0.01629273609148817,-0.05673247544754387,0.06079186586088144,-0.23714521966477559
UTS2B,-0.018205897144974514,0.01881454187890463,0.011836187956462619,-0.03813103371105798,,0.0033192048209491013,0.020817188203816596,-0.0005658394220394588,,-0.0345113889130653,-0.04183332933461197,,,,,,,,,-0.0024666531949879126,,
