,UKF260,UKF296,UKF304,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
SLIT3,0.03589776171169793,0.05625243880934789,-0.07205996395851924,0.006528862218168486,0.06667043732486676,0.011200306248742823,-0.03609834087811545,0.03528755968716727,0.02248041747900164,0.06838467159597261,0.06768329565329409
CCL8,0.02462794354888401,-0.009694922454717238,0.1527390229050525,0.06166689455285973,-0.00854750389211288,-0.03391847177683242,,-0.04830407543085789,-0.03830669054946851,-0.023352323678040802,0.12664677520123835
S100A4,-0.03332925585749152,-0.02972755678472178,0.0037678744187869292,0.03893133648013536,0.020868107717061928,-0.01539696977998813,-0.021292284136176783,-0.02748362720964406,0.12683904333545967,-0.010099934596040569,0.01298916494565847
TNFSF13B,-0.050700332204852594,0.0030213377704160077,-0.03095290673184871,-0.04712546807429096,0.010341388501869143,0.053523543787630384,-0.008127802626144858,-0.03143908523555985,-0.012246333878808118,-0.035925330394221605,-0.06965579786012265
HSPG2,-0.059266420717732415,0.07580653972822494,-0.048191540460347314,0.06568572936350077,0.012256442166407233,0.017026047973794495,-0.04419414708427007,-0.0359338309536408,0.03465938991454469,-0.0507392822731211,0.07494893782761486
FAM3C,-0.031414416514310615,0.001434102180118297,0.04124669169805397,0.009864244477638756,0.009259970645029954,-0.0328982982263123,-0.06378392652624923,0.0195036241059653,-0.06956617343206789,0.0328441544303188,-0.0844941827011228
FLT3LG,0.08439005717726042,0.029147113228710074,-0.025315025581901372,-0.01043782269466086,0.10284738290714038,0.02146097454525512,-0.04969963421946934,-0.0070088063131841915,0.19627607722946958,-0.0038763389847552114,
A2M,-0.023359704726251086,-0.00041065411244226767,-0.025239799656405795,0.030368385024092993,0.030624157864662157,0.01469206802745208,-0.014434046745557505,0.017735064080474025,0.09536882461109523,0.038861657202686,0.12110507741017182
VCL,-0.031892573823773085,-0.000586970205807354,0.05204772260354383,0.08945977244262389,0.017614792919846696,-0.07923710033962493,0.01258619527242948,-0.01729535916439961,-0.04632593473794298,-0.011322966386844446,0.051777240746560906
FGF2,-0.026203337021498973,-0.04053736352424979,-0.010080974495332651,0.046526034326514545,-0.053777727029755154,-0.001099079173685657,0.04204050269930118,-0.0034513735192287396,0.04399088444781601,0.012368386329446165,-0.05441495181363722
AGRP,-0.02283325671308657,,0.06818965307597155,-0.005276024411246028,-0.014467023633552746,-0.015499926318405449,,-0.012350680600921376,,0.007682982861848937,
CNTN3,0.01681422827827549,0.025717882530010592,-0.02432162309396939,,0.016599329432097683,-0.008252304234218905,0.03744710337385638,-0.004472571121598013,-0.03830665978884988,0.032121367680112055,0.009949372254852575
RNASE2,-0.03457239112383702,-0.02678571246897485,0.045638792828870775,0.08943206189523784,0.037443683842283734,0.08068012416772145,-0.0021486124706653264,0.004376785086190908,0.18452776716359046,-0.04513942857267002,-0.05895093777760669
ADM2,,,,,,,,-0.033563343864523115,,-0.02031849464712619,
GAL,-0.010196371660485815,-0.0013627909949804277,0.023346261903630195,-0.04939613819599265,0.08741921442952315,-0.0364446480873219,,-0.03383481753581235,,0.052152679972150284,
IL36B,,,,,,,,,,-0.027276627578260416,
CXCL6,-0.022833243625663403,0.033035125021131276,-0.02835116931645007,,0.07813401031910389,-0.04912694667066206,,-0.0586448674870894,,-0.0022404888762494893,
PDGFC,0.01908035478770132,-0.021998136544736317,0.017386773247556653,0.023145657440519194,0.057315022149506685,0.000641296187892917,-0.05607311078816745,-0.020257424139667288,0.08116665376280795,-0.10228160895926536,-0.10179385357698781
COL8A2,0.04036148102085246,0.037232530346490336,-0.015090676085446886,0.06865662581060707,0.04802505839277963,0.036711288927819934,-0.1208090492163229,0.02656800555237814,0.1446426358991713,0.07883877967931313,0.06847407749897778
SPON2,0.006072573038926192,0.08410253532588134,0.06807579220835373,0.02108672838432967,-0.004158064862856074,0.02225890302584773,-0.010882080559060604,-0.06644877017082995,0.06770896468579929,-0.08293049182104612,
LCN2,,,,,0.042591212735345656,-0.03263655749231073,,,,,
SEMA3D,0.021404490450412948,-0.019560813627179357,-0.025456206213806315,-0.03810891046638015,,,-0.057034600257243995,,-0.03616430817564234,0.006648176771083963,-0.031525998150906245
BMP6,-0.02764135255321935,0.009353569512594721,,,-0.02555826937094353,0.04247912793778833,0.07768126843905794,0.04573016369946087,,-0.02083044452905015,
TIMP2,0.000156692565624713,0.005531654634028575,-0.005731048188848448,0.01955304081416562,0.03558556178238489,-0.05029410850052483,0.016860724572527998,0.053083744291175634,-0.04924182676498087,-0.0049349311154777585,0.05057286848301844
EFNA1,-0.06689043616958384,-0.031076749918077136,-0.02331790363010892,-0.03198644018972087,-0.024905911693791687,0.005238270667226311,-0.007600265084585574,-0.02616507030846661,0.020337668231591995,0.0725131830357043,0.06046426674680946
S100A12,,,,,-0.015482210937523073,,-0.02749599648511727,,,-0.017847906397107573,0.03977087079613503
TFPI,0.003916813877864708,-0.0011138330994197112,0.021153830791904478,0.11044183881194156,0.03522837427819636,-0.01665780622270034,0.0354469495668634,0.042128702999056133,-0.04084811179498688,-0.03336793926605566,-0.034677332256638174
GPC3,0.04948139254294659,0.08575783072905489,-0.02471514898586255,0.06870889144775671,0.06338238002104622,0.058266018503983996,0.0003750798430460309,0.02388234807861277,,-0.005718425376847844,
NMU,0.0688778755447968,-0.012784773695222582,-0.031349169482716266,0.08348646652465701,-0.05119703219171945,0.014953820144162498,,0.002892916890021897,,0.013152145896305862,
SCGB3A2,,,,,-0.017522533066380463,0.0312209459126801,,0.040982144344252194,,-0.020830463174716884,
LAMB3,-0.04713428714770212,-0.028573301837399406,0.005036150837610478,-0.03798910053981047,0.031907079333596676,0.05392222463524155,-0.062128335272832735,-0.029637213713926483,0.011654580759841554,0.079521892726652,-0.005257479097321293
LGALS9,0.030768160482461306,-0.02825678966512589,-0.02384076212393107,-0.05267962249747583,0.005036731065374999,0.08109105024769062,0.06779544911699095,-0.019702800305999326,0.10817562415960143,-0.004316185517491186,0.048312807194901566
VIM,-0.1391783516685491,-0.0562581738503477,-0.03003071191834488,-0.01047703904150069,-0.025329119062814612,-0.14324915693045398,-0.03173585522308292,-0.06446334077389239,0.15072302752676847,-0.00845784127188211,0.028292831454053712
PLAU,-0.018428382564783692,0.10512534806321523,-0.01778590570947859,0.11162961785789452,0.017193302909013903,-0.012879442816657021,-0.018536526788605106,0.03442937713885936,0.11771256501455636,-0.03091890284011851,0.02010044607094876
TGFB3,0.032198977592700254,-0.016668692309916154,-0.04428218399066688,0.05834652045110251,0.0031483101306275393,0.03263867141998163,0.006375689541775572,0.02178210379865695,-0.06925690053153802,0.02343763193969089,0.07814062863283958
APLN,-0.07748045605897798,-0.04488844101623176,0.04588486603487225,0.012257784180061003,-0.015270309948180886,-0.04734161657274755,-0.034784675099288134,-0.022887152110224903,0.07409591545259868,0.003979755188519888,0.14214055657139138
SHANK2,0.04825351755893791,0.003663517979677757,0.027320815272776005,,-0.00500381748324119,0.07736251408927154,-0.02678661401132543,0.1125201669276817,0.03379186684327916,0.0758671695496639,0.0006048921548447257
LTF,-0.06103633220755331,-0.07159347038073771,-0.01648961712948741,0.021078817778335503,0.0061445172848067315,0.012753376175959206,1.802980436400832e-05,-0.021900473651187486,0.12592901980625573,0.04076237077537527,0.09201454200374505
PYY,,,,,0.1484009547761118,-0.0222374364420959,,,,-0.018983011008054808,
PENK,-0.013088211447033699,-0.03126041454217632,0.04593453092447422,,,,0.04970434083708935,0.09598454489004381,-0.007452422111092988,0.032233027861033874,-0.03537966893544289
CTF1,0.012666532431001725,-0.01412762174115787,0.02173301368753877,-0.025935973653257106,0.10133652918564108,0.010962326252476274,-0.04864850241169079,0.04514922749283735,-0.04612181658143398,0.03550966699118954,-0.05102385939077115
COL3A1,0.03187617973077967,0.05188487840623108,0.03720661440353246,0.10013734452549103,-0.003179048391504628,0.016244625747546895,-0.0011698720518239813,-0.03212329972347369,0.15440700115042602,-0.04694535147841324,0.006127911321586995
S100A10,-0.09250444047547246,-0.020018461889932206,-0.017252758889995033,-0.023402671558602827,-0.046936133986425314,-0.11861901310760432,0.08975445139967907,-0.08173462915886912,0.004709705414668873,0.017478562803891068,0.015795166030308165
FGF13,0.023310019838556698,0.03290593098933631,0.054023238977029604,,0.012123142966617055,0.05407325645899824,-0.024931610357359243,0.0482295695998963,0.06933883842921161,0.08043534571192316,-0.06705486099785508
SEMA4A,0.04178994664943166,0.03457906438739012,0.026844243337734594,-0.05394994511413527,0.042284019469250166,0.009117145961510205,-0.04892936745643068,0.011705648274592749,-0.09497050139349181,-0.02271906749237521,-0.02784366104860363
EFNA4,-0.019827117816379428,-0.0009259471472299157,0.06554465902455855,-0.015399630927357216,-0.047930357714699216,-0.00727876969228405,0.01455748552943423,0.10461178744334827,-0.038826273021727385,0.060015363552460545,-0.0549207990174496
HSPA8,0.049254853693618504,0.019566851589774347,-0.0008666426187987837,0.05741320489222328,-0.03475625633081924,-0.008221221105989348,-0.000244234105198689,0.07429232300643908,-0.027163311122430523,0.049228648191997994,-0.06973737349744574
NPB,,-0.014727296624446934,0.08787168738043469,0.0519297302278075,0.03751923826285624,0.05560877631145235,-0.06428072458212934,0.0977632387102752,0.004738080376186926,0.038489006598954455,-0.049168846814692434
ULBP1,0.1148238070165989,,,,0.05002472399648508,-0.018937503987933483,,-0.022470005968780106,,0.02588188056284345,
SEMA3E,0.034201317229261854,0.020040774707186345,0.06697153535722268,-0.04463340445543586,0.027682573676005864,0.037642339965990985,-0.056651986036983834,-0.05281730764879646,-0.0015275245508111486,-0.010695463423532272,0.05230782335525855
FGF3,,,,,0.059358241192790935,0.06694779292465917,,0.024584486536862345,,,
ADAM9,-0.020252175502304307,-0.03028968703705206,-0.004538589629032821,0.01591619994198753,0.04089133561885452,-0.08770231794084134,-0.04542968886074816,-0.012048933814189413,0.13576826385162266,0.011490620321222902,0.14531649852051676
ASIP,0.09230832905464471,-0.009571637189959651,0.036797879755581527,0.05611171738967497,0.11841011904812783,0.1532687740015984,0.05394685981223834,-0.051204273385793246,0.07244264701625797,0.025394356405996247,
IBSP,-0.021471462120347635,,-0.013027148454626318,0.0834590010454627,-0.019104122601728026,-0.017631316846755733,-0.03236105543724969,-0.011139500556992631,,-0.04787799528061508,
MMP12,,,,,,,,-0.024889779713909526,,,
FAT4,0.08080605016378127,0.08214651909653632,0.04555432711575877,0.02356427431829652,0.05490519957255133,0.054076216167875925,0.003825289601479719,0.0005525129565353087,-0.05711468276751909,-0.0003352932764989624,-0.05591714619244227
MDK,0.011634889456654713,0.02544225784926401,0.022605037677283113,0.0005114193945196671,0.013470643131910206,-0.01762535097999457,-0.03564663767832026,0.04406058908590849,0.052413098836577555,-0.03685940407747112,-0.0627151045766514
BMP5,,,,,-0.05008976886681951,-0.01520193948202837,,0.046260454015040975,,-0.033783677047668575,
CAMP,0.01283045661321483,,,,0.0421782165745726,0.051508063791202416,,0.018942339078744423,,-0.026060242603267333,
HSPA1A,-0.027016560687759168,0.059789170118035084,0.010005044469999613,0.028154407317297667,-0.02916354001082557,-0.10128506543136996,0.1067081873757382,-0.007155103867142402,-0.036802843719262464,-0.057605691428936005,-0.08055431499922917
SEMA3F,-0.03584674608119006,0.00507247265376546,0.02276079762074922,0.046358176879396286,0.026122889993708525,0.08465144825658422,-0.038854486396774024,0.05592420513708391,,0.012101144453070487,
ARF6,0.012973758729162534,0.016974095440212483,-0.005336280326713473,-0.07186565253890755,-0.011810180693772479,-0.030210643753329096,-0.023211770517846186,0.017406469389857484,0.04492131237144759,-0.07302869576714077,0.04490488168523325
IL6,-0.012878748002505158,,-0.010308691756463007,,0.03506139576880444,-0.056915530751074125,,-0.04006783173323257,0.11417091970903082,-0.004684844010090195,
CALM1,0.04923924054817032,0.018388048287327773,0.05703751474774621,-0.031790461998495355,-0.04956599771589428,0.0382331323378458,-0.07910801648561232,0.10126362409360419,-0.01577666117353537,0.07522425227874345,-0.07189814255246176
VIP,0.0016431099418934198,0.0368440601715949,0.0018432249984757035,,,,,,-0.03390460841230903,0.11406725430450773,-0.04101702716369837
NMB,-0.03999443423515413,-0.04710350898512413,-0.0001418317957459565,-0.02051994306137088,0.018279479784445236,0.040655213124097145,0.01177885905877828,0.022123408076342926,0.05741741016472773,0.008262023962253076,0.023002769089586574
CCL26,-0.0365504921576735,,,0.038278726453924695,0.002276531368368476,-0.04498077391718887,0.07338586515181639,-0.026086517574505894,,0.04098613210852541,
FBLN1,0.048118627911055124,-0.003712412872523241,-0.022603563421037018,0.012102506342665366,-0.01317716674341329,-0.007834296996145629,0.0910712956625371,0.007606385934363058,-0.03172583125836445,-0.030078780203195588,0.05123083612714601
SAA1,-0.10657811528426925,-0.011072388709004479,0.004583512709999763,0.06098790718977915,-0.014577875365022917,-0.05963995433111666,0.020963888074461548,-0.07041795271950296,,0.032936010853661955,
MICB,0.017807173441674755,-0.017628179392865848,0.01270291241774059,-0.02384899972659349,0.00998849123232847,-0.012432256338792167,0.053095685374713666,-0.014825249144629198,,0.04172128415304502,0.09330151482651076
MMP13,,,,0.0194608249517442,,,,,,,
F13A1,-0.06786415226240547,0.0570956823621587,0.012989914955513767,-0.04358862151661624,-0.02328845081579821,-0.04335286641606452,-0.014264069250660713,-0.04648049803479472,,-0.037645402828605345,-0.03706838021666368
CXCL11,-0.030787640551249593,-0.014135696402888287,-0.023389124077560955,,,,,,,0.05292265839067482,
COL5A2,-0.06798670280569691,-0.02788111083318596,0.009205020665642138,0.020514251619550356,0.04052708493609737,-0.05841562341778737,-0.03497955860272472,0.026143002303025013,0.07180719364460535,-0.008743033330590714,-0.057821641484813564
EFNA5,0.018826843549920192,-0.016906139732945788,0.08623898783623184,-0.028501452169866992,0.013560997013676405,0.009082182088557444,0.0050796374892658185,-0.0661857175183792,0.05068004506264041,-0.0103852161031195,0.012006152295559533
AREG,-0.079869886565014,,0.05351704813239238,,-0.003633387021374529,-0.027220742313092395,-0.03441803111440457,0.03127940336220772,-0.042788886601298017,0.007773886158295591,
EDIL3,0.015983635321188887,0.05120139500133183,-0.02085615782186117,-0.013043297826925806,-0.0356501318842363,0.01984993590481796,0.045312904121047506,0.032881820027227636,-0.027159318241859597,0.03576599294686325,0.09694295879695204
CD86,0.07040406407948857,-0.019748868220026607,0.044291780971550794,-0.017126444190128588,-0.001680821254330477,0.06065481743128864,-0.008828870202097211,0.00018616481408534485,0.12439485146227709,-0.016608036425393193,0.18755957803578754
AHSG,-0.03590273594513556,,,,,0.024913469792164095,,,,,
WNT9B,,-0.014306986641900629,,,,,,,,,
HRAS,-0.014853238868528521,0.032384395708080806,0.09905031215286801,-0.04767119407692101,0.034934933943797285,-0.0007718323996292151,0.0008601197976957716,0.012918967828830417,0.04035997917891032,0.05721598741141942,0.09447647454135157
C1QTNF5,,,,-0.020647019522738733,0.007856625927658463,0.04722666328032167,-0.04867350883382842,-0.029216739020142345,0.03486594760574977,-0.03888743408414544,
RLN1,,-0.0155371086809868,,,-0.015677858538795393,0.09792630628123891,-0.02415244004581294,,,,
COL4A1,0.017572495806332075,-0.038941417438133605,0.03225140653135873,0.05294252787640851,-0.02384183438814346,0.03297083916321478,-0.06771788660480879,-0.01231487621037636,0.07980437556375729,-0.03073775616072351,0.08914347579972745
CCL3,-0.034188194266591976,0.024461833304415773,-0.023991429322907574,0.054083486635099515,0.017092906168240118,0.004973353446708827,0.016536420052339598,-0.00944580772617107,-0.09710369105984051,-0.0665628982005047,0.0806893757094717
BGN,0.004146968020969228,0.01575359393340572,-0.03325171858329207,0.08715732884319351,-0.0013586679759787425,0.005700249863183161,-0.011540098567360045,-0.06381855323722116,0.11587421194128565,0.027408667621305307,0.12112034184228526
RETN,-0.02130711533617824,0.05985265928686592,-0.012838654233415667,,0.007362175225829052,-0.02364373364208127,,0.06303143086270012,,0.11070159334906883,
S100A9,-0.026907711249003007,-0.02078877487965297,-0.02635551324606463,0.04491153986392113,0.01321905798691352,-0.06342565489832594,0.001349936324039028,-0.020560040222796186,0.04562448779985813,-0.008409690434336519,0.04674825803784823
HCRT,0.04802079551004836,0.14922035859243746,-0.04388772094056637,-0.058536117351193226,-0.034049240262226915,0.043184538806904836,-0.03516015622662741,0.058286872895438206,0.16030294780401685,-0.033217548794222486,-0.05725070527785274
FADD,0.02694289882453689,-0.058396834884623425,0.051320400531445536,0.09564779566492655,0.04241751116943435,0.03410431739108957,0.011461259729785905,0.02276549231690208,-0.05365211611906327,0.12675206203092718,0.08827763519316642
ACTR2,0.0004307895950507542,0.033831378482320984,-0.01762716878619363,0.024488262731677996,-0.005849392479617807,-0.038106762922614175,-0.056816974223532296,-0.048112938811668525,-0.03327790241698252,-0.0005578438595530332,0.02786453309514369
BMP2,0.07510183384221486,-0.02724918927316198,0.016290429184512054,0.13484021487035117,0.04208234564994883,0.018569380139151135,0.0423319283388287,0.029588268964453827,-0.024233832591802798,-0.003936045496146088,0.15802074799852514
PDYN,0.04766299847141523,0.009904530424314177,-0.02983676323533049,,-0.029474372238706418,0.07271331158669829,,0.029583576616919773,-0.00035140065582240856,0.06295763355154753,0.061595919525133255
CD55,0.0031516970103228786,0.03662100172311589,-0.015164846897403899,0.08564191788063708,-0.008868157333882066,0.06397996888814111,0.08715854334493171,-0.011197110956387703,0.047859422624542666,0.014491843277678662,0.03173986551716856
OSTN,-0.025642336394895836,-0.01631093179094459,,,,,-0.024931607065513152,,,0.027633156227719887,
PDX1,,,,,0.06593879873519874,-0.005484642470153181,,0.02622183476355755,,,
CD6,-0.03225500524266119,-0.013520681855061011,-0.028635241450995663,-0.022655017284848828,-0.018380812902659527,,-0.03205763785806882,0.009216798236385383,,-0.006767262549424483,
IL16,-0.027087025229640294,-0.049746959771984706,0.023874958148423817,0.03202066082516823,0.05994639351582587,0.0715209975780864,-0.016522576398901534,0.0824961928745638,,0.01810417751190339,-0.0604218141617202
LAMA5,-0.0007362364113849419,0.04043224397334679,-0.011954108359852077,0.011110644468058819,-0.010202673042794767,-0.10133106831539734,-0.06020313190808012,-0.040913606818613765,-0.017982099649800305,-0.02006188310538654,0.08426679451782616
RGMB,-0.03338297110457943,0.05005753480790792,0.05604905807093428,0.039397190117373776,0.016153990877490615,-0.052501098508339075,0.025341865368175245,0.025348549604575384,-0.03417047573664943,-0.00986613217423121,-0.047257681584965766
INSL5,-0.02283325671308657,-0.016907420005349384,,-0.032252654968414465,,,,,,,
IL12A,-0.026422574858983302,-0.012690023044652478,-0.02338913694124673,,0.057972378428386095,-0.012813391536909295,-0.003361544450952142,0.08054975426549453,0.041605353735263265,-0.025125829556161088,0.07393897585128709
S100A8,-0.06721855970633207,-0.017053684220915,0.003393823247591576,0.018206876115696678,0.018799797765482545,-0.005843940028597906,0.014260166487580236,0.006462283488074007,0.1012664660950122,-0.007650527761516176,-0.023003977025471852
TAC3,-0.054994980031466786,0.03364011555154561,0.02217052348822476,,-0.0198553670445311,-0.04760688122663207,,0.09211229060147337,0.07789622801047073,-0.03712714120267671,-0.03114170820609012
TAC4,,,,-0.0356499623790708,,,,,,,
MFAP5,,-0.025755469797438358,0.06905048914934117,0.0720530606620237,-0.014061271057211517,0.014985716134182595,-0.03441803670299962,0.05291068673805802,0.008799199386888664,0.03791656036190639,
CXCL16,-0.027616976122479188,0.008270372331863245,-0.03769813509507902,0.01985853928974902,0.05478962216244058,0.02887348668238634,-0.06615196164196127,0.028105088288787057,-0.1203789832008838,0.048685802040120185,0.10077398113475451
AGRN,0.06949226920415993,-0.02725695197202121,-0.04746268921816988,0.10912866776627762,-0.003118371825877282,0.07204605810297612,-0.053959628670409356,-0.012239815941329047,-0.05176781716746516,-0.05867799675005946,-0.12495094694604394
COL4A6,0.068420497228374,0.045414500410335235,,0.05206639296322759,0.03406651873954201,0.00669239444524269,-0.0026068430927938227,0.04986256201660232,0.1414413871725248,0.04631827300145856,
FST,0.0008418099194540656,-0.022749585576989625,-0.03411445521124679,-0.003619633663749356,0.009833399018118036,0.0016556113027264019,0.016181335865177428,0.055741365730837426,-0.02642017370386691,-0.04260805584300757,
MEGF10,0.08762388313443548,0.004886617645194308,-0.05435336147542671,-0.003974102312670314,0.041739953220653415,0.056432887846318364,0.05328284029358621,0.02266624861249757,-0.01873573892824242,0.10907930667782217,-0.08227888749475959
C1QB,0.0343970348485213,0.009859037735069815,-0.02919970376233227,-0.029880042313138396,-0.01154505637172153,0.07593679067510456,0.022407515937631226,0.022372684710138424,0.07008102458401531,-0.01703896479634081,0.03728998740139036
HLA-B,-0.08878059556872353,-0.038395783709894285,-0.019593106380987543,0.004854134496850999,-0.007392916134572886,-0.09719170388030667,-0.007176226215920059,-0.0833920463088427,0.13456176449209478,-0.037389059396345126,0.08753213676158077
PDGFA,0.013913291368549494,0.03021887938687622,0.0030325428994501863,0.050233125146459175,0.015128451578834946,-0.030485699334564097,0.010888448507899735,-0.03887539112814181,0.0536931812891772,0.07759812512240682,-0.01925025834012199
LAMA3,-0.014554043377418271,0.061389515908710474,-0.0026636125258039487,-0.042974040608265054,,-0.01648268238446491,0.06250045543613732,0.010659645310439078,,-0.030131024868433963,
DKK1,-0.0720717679655862,-0.013249127190865082,0.02192760015993543,0.10848632750397644,-0.056952039832285056,-0.060942821480979445,-0.025312755072199208,0.001244545764960697,,-0.019943290634741484,0.0865947703906741
INHBA,-0.018745817936956524,0.09129131905263879,-0.009328509431286668,0.017183781578273806,-0.032549360859160034,-0.02193436791267568,0.050263169364105645,0.015460403089659448,-0.045551659943139595,0.042967711715683365,0.1097753678821041
IL7,0.047072740954107725,0.02214600839282626,-0.02503650190264199,-0.03455016315784725,0.0008135961222152986,-0.018509600291879803,0.08811754885933104,0.05624882295750668,,-0.02956290812547827,
FABP5,-0.06897269154303977,0.042557125170269154,-0.08045762034808687,0.05398015574337027,0.04192296000148753,0.032534850392811135,-0.007638176647046702,-0.021535434556609192,0.03615075853686857,0.01787348500420245,-0.08780984604828097
CCL4,0.007642428711829403,-0.008091070494667825,-0.03783939051326112,0.035755303449090024,0.012273925377418142,-0.06330254538742909,0.008024491644878735,0.01124008678720718,-0.039215171532263844,-0.011659782926047989,0.037828607800601884
FBN1,0.0646822321860053,0.06390377514199447,-0.021148356218325032,0.11616460270642538,0.017013956172211245,0.011385891594076256,-0.03959618426717232,-0.057228689849168936,0.01257464574760482,0.01457315076014131,-0.02404112703938631
TCTN1,0.026769749543321873,0.03306880199431076,-0.05154333116253809,-0.055536227961306264,-0.007933812798116346,0.013283629772140556,-0.06113064642604117,0.0801528125772569,0.13931056833761055,0.03778831747503316,-0.028617076244897177
NCR3LG1,,,,,-0.02492166740464667,0.025202256909218786,-0.02642532244757688,-0.005787955990581607,,-0.023462895227907277,
BMP7,0.10321289445052023,-0.0032854963391621113,0.06045709012041406,-0.03182169319806985,0.04484783067336154,0.025025445058046155,-0.01594341415299958,-0.024913499867276142,0.051069050073030677,-0.023196274074649526,0.036247543923735415
NLGN2,0.05696819268409024,-0.02249888126142396,0.0661163136526587,-0.04191925538515897,0.021729808960556603,0.082495901346761,-0.001652338780320152,0.02254018328176109,-0.07663853765108823,0.10851341680755168,-0.06815161152108799
CCL25,,,,,0.017670912999623586,0.03977427181815612,,0.0020880725333525508,,0.038775266546120526,
NPNT,-0.011609997326341326,-0.030660986910828754,0.0682199121045969,-0.02246318271422615,0.03154876533217773,0.05099422700037221,0.0033148606663467957,-0.03285556110960767,0.10096107113611338,-0.022435566698138575,0.04660236503510182
KITLG,-0.0024314815851979024,0.026150349135728945,-0.04706553419897893,0.0361240141658115,0.009746450471508135,0.03927744358043623,0.04049241144490695,0.0532076226818195,-0.017837463112092153,0.0211376704455984,0.03287967246015306
MADCAM1,-0.013391947187441938,-0.013249127934974243,0.03171092420656708,-0.0047344697049079175,-0.01887871437288758,-0.01935250868998787,-0.03498601778165649,-0.026632422613527957,,-0.03821152536204542,
F12,0.04572075126988949,0.029549585617736192,0.013127941546125788,0.00799989189248,0.010652255565350738,0.05242473130940209,0.007043589487922714,0.06383360475715844,0.07332722712663997,-0.04567002735720135,-0.03598007956426511
S100B,0.13880944318539915,-0.052010009630416715,-0.039931517094735275,0.02671483953387235,0.06533738772987954,0.11758136705356267,0.05982249218354756,-0.0086009572175138,-0.01190369243811487,0.01890681543427353,-0.04721855108267615
IL27,-0.02504383725095841,,,,,-0.023473080859323994,,0.00585576513804925,,-0.02005801184524032,
CD99,-0.06137475844026433,-0.02167755079157575,-0.05873543653472938,-0.011212521615272098,-0.0049582063873809985,0.023019143170678744,-0.10384988045101948,-0.0753649045488144,0.1276781887264925,-0.000554400643378881,-0.015550353926881007
PDGFB,0.0013273982632366356,-0.019946973333817213,0.032498859110867084,0.07902621775895079,0.03807882342360173,0.023934762848628378,-0.028928175438988103,0.02403500813554936,0.16055458511279888,-0.012455194726160811,0.02314652260443033
CLEC2D,0.024117402521998843,0.04087889897946643,-0.048191063708161265,0.008822094630066932,0.07762098318206542,-0.005275942229154078,-0.005675180889062584,0.030178344296084837,0.021441605242935452,0.07841451901172598,0.014162751177622022
F8,0.02513629819494058,0.07170010417080498,0.022079551970844224,-0.07487252409217308,0.062139547037628896,0.09572801297768324,-0.02787120880175185,0.023157096981040674,0.06937364751515072,0.008944705922790157,-0.054362675201762745
C3,-0.04278891634867611,-0.06548450254260751,-0.03167455885416765,-0.03998263286184903,0.004114560460858014,0.09248992322422867,0.05604736970599664,0.021062091812657145,0.06517605307296495,0.051592568123554484,0.017465749062644382
DLK2,0.015659239969364948,-0.018731464161701402,-0.007709749589437942,-0.01292185698969001,0.033794806984489986,0.1445803454614737,0.13536676375374723,0.11656485954115711,-0.04373222672837013,-0.006696518761814211,0.16333710425678788
TSLP,-0.055744396734851466,-0.028405113937906085,0.06026418031421769,,0.13176640227329922,0.04453251036583624,-0.02361253334385585,-0.01735571963073936,,0.034081298957788844,-0.06541535013392409
OSM,-0.05172510849922825,,-0.005730948523628375,-0.0041939099102901185,0.04533422581633035,-0.01376801272136647,-0.008895255257060884,0.010864566913229803,0.02360589179838207,-0.04553687344713164,-0.061705110206586894
PRND,,,,0.08440045413113782,,,,,,,
SLPI,-0.046010625359318734,-0.0002915869469759205,-0.014550820759015395,0.05764176327248611,0.009881465361524762,-0.06846348069241587,-0.014759291628197306,-0.0699161151988624,,-0.014416802327844308,
AFDN,-0.029276654093762445,0.05661662694913273,0.060441249251728224,0.07706908173985451,-0.011731280909172671,0.04249423598611607,0.02543719934640219,0.06772580681736198,-0.022127969765288323,0.06777007722333656,0.016124968876018723
KISS1,,,,,-0.02150388810830181,0.02690061749249516,,0.11585718757011357,,,
ULBP2,-0.026419439864506237,-0.018117925593097075,-0.0076128501838336315,-0.040439920732370176,0.0736178631337419,0.06435912343293115,-0.02603865833110822,0.09209387971591187,,-0.06243180553019822,
ICAM4,-0.021821086652117842,,,,,-0.01624227943042091,,,,-0.022301405787791367,
TDGF1,,-0.013520682971311808,0.004034286570440985,,,,,,,,
ANGPTL1,0.025685009386709593,0.011679203819272167,0.06152163876484269,0.04628725054665777,-0.025558269060103046,0.06313972114157884,-0.0012603425144762429,-0.034311504698333474,,-0.022538046616829226,0.019724742057018973
LTBP1,0.045263600432704866,0.021865870719887184,0.04140329731500323,-0.020378969665005058,0.056934902515388644,0.03764642462634893,-0.014692025792415922,-0.029815343571118088,0.025861572863206644,0.018331794157618028,0.10219873707677449
NTN4,0.010870548831726716,-0.007113415235601995,0.013114541127507847,-0.021224145364422988,0.04562076630864038,0.04965353863328883,0.0355471568250181,0.023392540224986696,0.01155618715871239,0.02300257738797251,0.020146457085871518
APP,0.005857217086755674,0.0008564158275596562,0.02969142469527217,-0.08692548397019968,0.05987884459128932,-0.02112843243000264,0.05789695303403058,0.02906028325605499,0.07502604026860195,0.011883206685211277,-0.013209311098247615
