,MGH258,UKF248,UKF269,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
EFNA5,0.0006842601211255649,-0.007126790093312553,-0.028159361773441135,-0.00958942675519329,0.017814611055349646,0.012571676440741364,0.06577747645652096,0.10964673137788536,0.09881384867317143
AREG,,-0.006732437414220943,-0.061850420503399915,,0.017582768987239882,0.01468592350475716,-0.029328828350343002,-0.11082992869051256,0.03221264761700134
EDIL3,-0.10330898987667841,0.02195660456416388,-0.12402012910878563,-0.05008127399059285,-0.007956857916053394,-0.006463641887093832,-0.12166586247700345,-0.13697974518005757,-0.13127101455193124
CD86,-0.01954272440835549,0.028365519868575145,0.08921812725323733,0.031705035876429144,-0.01297433152790271,-0.008218676303161393,-0.017403701527442993,-0.048346983785238724,0.033000555585259224
AHSG,,,,,,-0.0016945267717499472,,,
HRAS,0.007018124391334879,-0.01644682042766509,-0.01673341556436075,-0.06613537073676766,-0.028984506188405076,0.006138350730695369,0.06035087073709612,0.08281088038351231,0.002046281970166907
C1QTNF5,-0.040130533671849586,,,,0.10452021566766483,0.03292878848592496,0.035474948686679546,0.13789355610852677,0.11643264166872021
RLN1,-0.0247136992708322,-0.01982653891027069,0.048560444502851546,,0.014303428751802185,-0.023262657510222925,0.02709039284047628,-0.019719158860356925,
COL4A1,-0.0006921526564923719,0.09082697328649043,0.14776947844847194,-0.03905046276276572,0.037628154953788386,0.08958663534130208,0.047042609301055735,-0.17514049093524697,0.013234957944592616
CCL3,-0.06769262348199592,0.07223020639374897,0.05115637409011935,0.08546400824783831,0.04944511950014805,-0.03368921452230942,-0.028619346613732152,0.2581074452088034,0.11414306736572685
BGN,0.0017680748592298818,0.04429558664861726,0.06773592684759247,0.020912056561985942,0.006004758045866386,0.05592674975169041,0.06050675599446646,-0.15722319732581866,-0.015040692613081321
RETN,,0.02540808594987586,,,0.011748038782742366,0.0013247445925546266,,-0.024467398713006305,-0.032081779472715385
S100A9,-0.030516267034069285,0.04726669272049653,0.1138513351124055,0.01835136907955248,0.01568605559420433,-0.058090311189458746,0.006656158478167898,-0.054227785390158253,-0.07251925504572697
HCRT,-0.019162096448701264,,0.04724798477076408,-0.00732955073149323,0.04282661862996561,-0.046149040463547564,0.09235909177389426,0.1870922915928677,0.053514021320257836
FADD,0.001334778430520649,0.020338576518411245,0.0884973330587562,0.043719182689599644,0.04370688193159166,-8.151163277715923e-05,-0.02230182287929453,0.08168787485022724,0.06656073885999232
ACTR2,-0.029056161884243887,0.0015721181274173073,-0.0007620748773141079,-0.038233741473750416,-1.3744365373191423e-05,0.019478892313579785,0.055027457046668116,-0.11188453744760517,-0.1229138859739405
BMP2,0.0019382396610824137,0.039781779969716144,0.022821694376364547,0.02008095408485583,0.005384201721038791,0.03662030719856963,-0.003879758351777278,-0.09266910398668182,-0.07718768568332608
PDYN,,0.012960150403105886,-0.0988954561021874,-0.026266151969298213,-0.027607078092692704,-0.024098338309127134,,,-0.01329138837950502
CD55,-0.0015948063973909084,0.006595484699685016,0.07537910736675599,-0.0035541983740901284,-0.001982916397226872,0.04792789806420267,-0.004006140961803851,-0.06873925972107599,-0.0299775879034265
OSTN,,,-0.025691176905427757,,,,-0.021245109044503344,,-0.07051733888972146
PDX1,,,,,0.036535062693021626,0.03632197694150952,,,
CD6,-0.04036212014520361,-0.003722166157047412,0.012282158744459745,-0.01554545100408306,-0.01721633061770567,,-0.008828671890588113,-0.02603831454184621,0.0215646579314412
IL16,0.004271512463660885,0.03185363863511421,0.08506358211466493,0.03379377801658494,0.0369250359850527,0.06427723190148037,0.02849576386081638,0.07025227941209113,0.048363820981596625
LAMA5,0.04353700516486498,-0.008869848381530834,0.1055196938189598,0.045420535203245474,-0.04492320551571333,-0.015390113085278096,0.08350257965578231,-0.06924142919645324,0.04849713834145612
RGMB,0.04288791265599197,0.01961488260517238,0.0681697745724429,-0.03420316985308372,-0.016545654380353877,0.03384338491572025,-0.04595010631204392,0.0680039750860867,-0.08054335235655352
INSL5,0.1479277179058191,,0.05758326926759488,,,,,0.01181209626946489,
IL12A,0.0711551328212607,0.007687139304156487,0.06688787983403627,-0.02116149999146788,0.024505738193406935,-0.020091566900355566,0.12758088209451524,0.1322954489839228,0.0845373386085952
S100A8,-0.11027566079832893,0.01424827297650267,0.12478235550025764,-0.007548980721160209,0.032210126016504095,-0.0007322095080776298,0.06940080583138215,0.025389049917109094,-0.012102935417855584
TAC3,,0.0353599291079923,-0.057451719849119696,-0.03359707576551176,-0.040150648629871125,0.06585193554244347,,0.11483261356957629,-0.008092621738814525
TAC4,,0.022202006259592184,0.1067813376792932,,,,,,
MFAP5,0.1251798848927267,-0.003992442626182452,,,0.06960170127860693,0.03238179511641335,-0.029328833112583597,-0.041376358889484405,-0.0786947283128445
CXCL16,-0.007696545951884023,0.013634280254825158,0.044578018035824105,0.023713728492613526,0.08520409298908678,0.010620216371621678,0.026804189862350846,0.0412166636574027,0.06879860509545667
AGRN,0.06754828236036997,0.08292909513894453,0.10967921946743374,-0.022134950479589327,0.015226667129313498,0.11296707015375627,0.09342634059186848,-0.013738940348131634,0.03774532177528733
COL4A6,-0.033095544639413325,-0.02672436170320552,0.08465560309567031,0.04071676747989216,0.09594390938700423,0.12138668204645729,0.020031326040523212,0.062480961086647885,0.08962720518805974
FST,,-0.024317848952926734,0.06273209615081356,,0.03180666292471161,0.049245286216056186,0.12878694770443963,-0.03644276260742871,-0.04981880185436995
MEGF10,-0.06996694691334898,-0.0006530309859050098,-0.01638555516990786,0.03181911533977596,0.03231986476498403,0.023389103267428338,0.011854058540738992,0.2937457793600817,0.042751940615615845
C1QB,-0.07845986095548274,0.06616431551896426,0.13639073316389566,0.01483436803919094,0.09683835301686926,0.02460697146571852,0.07066750424521062,-0.08388308501508995,0.06651124712435189
HLA-B,0.12625910103202317,0.019759186221550953,0.09641962607114991,0.0616509198654531,-0.006008825246745028,-0.06120639056081477,0.09744107887038923,-0.15339169322501175,-0.01307980555284598
PDGFA,-0.007266431698680419,0.03217123582622819,-0.014470375274251513,-0.026491946651984906,-0.013845314015354274,-0.022404630901955814,-0.029212673273455413,0.04024238851229401,-0.0238227949408613
LAMA3,,-0.006665927700639623,-0.05814712058217284,0.05247401020424524,,-0.018314061897402818,-0.024020723667317865,0.10672122745787392,-0.03769585155278875
DKK1,-0.024713705428837326,0.045904721239676455,-0.04736267288038047,,-0.03917735207193456,-0.02314228574901244,0.02439348657602162,-0.14178644995143688,-0.0017886351161545146
INHBA,-0.03083032535963056,0.005926310627820211,-0.08151811377785971,-0.02489867824996578,-0.04741986484115616,0.0411610266394512,-0.04160617174399216,-0.04480693075783945,-0.06886415124658814
LEP,,,,,,,,-0.041344337557759916,
IL7,0.029197039059737,-0.04318882369348341,0.0743332346188667,-0.015082914798682253,-0.027607080318503383,0.025596220522737828,-0.022517945087587768,0.047285577917451596,0.07876025122026267
FABP5,-0.02614416453848799,0.03843689452554664,0.09796178402337383,0.07683181181175913,0.01417346490080509,0.02550123938742322,0.04768211472864776,0.009430590159321945,-0.018043261107408542
CCL4,-0.06523266499659654,0.025055021680579485,0.03448394471078595,-0.036250135359139776,0.011953331385389789,0.03361633043246016,0.12045224219287452,0.21406378698500345,0.14969094253492504
FBN1,-0.019987700458967098,0.02602106153205262,0.09140616986711313,0.023888164146509204,0.06935419799298312,-0.029722283219332277,0.10147060862308246,-0.094310329801576,-0.007160743357023598
TCTN1,0.10610982910175049,0.009302075614713076,0.1265281745677555,0.07948833060421774,0.025996120188500442,0.05493249415332587,-0.0036646897189276553,0.129181254608388,0.035196973934778164
NCR3LG1,0.0338842197767775,,,,-0.023342801423152235,-0.027575220934485768,-0.022517957043832373,,-0.012064583448106613
BMP7,0.053576731555140915,-0.027271870178159997,0.1206478852719451,0.04724469417967495,0.021364438889699224,-0.02282489292128825,0.0770522436923501,0.2960869949208354,0.15350806752782586
NLGN2,0.02251016830180611,0.0483947829608011,0.018801901794235267,-0.005694256164236465,0.04690404675334115,0.05504358307086442,-0.0058792189990156075,0.11198320284826137,0.012284396424233804
CCL25,-0.023986303169591806,0.01818049889154696,0.08549625682885452,-0.02102494860875769,-0.041438346081151364,-0.0028167755615761776,,0.006053073275477974,-0.030195115819257854
NPNT,-0.017699762993442517,0.00798979120573195,0.09106721952191825,-0.02685604376278277,0.11433284695612195,0.043386200841847834,0.10984859427524331,0.19978631982504758,0.09729299439018037
KITLG,-0.034062081723978566,0.07486147123890777,0.013617037383168707,-0.04459653259293616,-0.045563406642671916,0.047253309357056295,0.017494583361128316,-0.008322924494059906,0.025203357357317522
MADCAM1,-0.024713705428837326,0.008469208636145718,-0.02037667010986659,-0.021616719541105292,-0.017682688464438746,0.015695116992768977,-0.02981282998930204,0.017171417361843404,-0.003568827429648445
F12,-0.0307644734908576,0.040915895044180466,-0.027171369543542205,-0.011299128124773109,0.0050327965124878585,-0.008900093145194262,0.033947214390676515,0.08727276909336054,0.054191429334537224
S100B,0.0004919201286678324,0.007730094404457426,0.09263556150291473,-0.10314902882732208,0.05195592265282457,0.08687799864061348,-0.09864455096076487,0.31430966111482994,0.17990594822425562
IL27,,-0.017793589123193603,,,,0.03994151061319315,,0.07815144102557355,-0.02509386389157878
CD99,0.04912116919904847,0.06915142347469505,0.12289734047365439,0.01761755084746878,0.06145492561891698,0.04345385090314043,0.10969036277995182,0.0002845097153102428,0.082081641531359
PDGFB,-0.008559646160307174,0.06546790181163736,0.0008875815912262705,-0.00833486555605844,-0.001797767697753641,0.019383029872137948,0.012371509559205147,0.03847642404185303,0.04940637552237835
CLEC2D,0.07307120111426614,0.05309987282837168,0.11938228469914261,0.022405742559890016,0.002256735410016436,0.024669008716720196,0.038532909860568995,-0.0025670620353950907,0.00489829363425992
F8,-0.03516593557941798,-0.023419749956591962,0.0871126352114407,0.054357950828464854,-0.05493023568206545,0.021755942876875205,0.02668593961522675,0.21793461642238285,0.016626946398642536
C3,-0.09417846393437616,0.05543372608464268,0.08334631732865727,0.014672250047872233,0.05996987898604041,0.025291345851720427,0.07264902446590528,-0.1584670170172583,-0.23327523010030235
DLK2,,0.01900892035102137,-0.03133115403548929,-0.020224112627551326,0.02761285502911523,-0.02118136863859572,-0.024020733262111512,0.026435233284525152,-0.020305931322394534
TSLP,-0.0243525498370949,-0.010127960292078445,0.08200876014840897,0.05846525767788199,0.1849520303647368,0.04248920900246749,0.0514253882819049,0.052379626919626346,-0.03487175380080177
OSM,-0.023237524422800845,0.06991102341298668,0.07967393008598121,0.020159903324179947,0.06273753862708051,-0.010640672016464407,0.05117916801655631,0.017117182660511657,0.03518611397621334
PRND,0.013376616228679927,-0.0217441790115382,0.10437815768956023,,,,,-0.01925044666302638,
SLPI,0.015990809071575334,-0.05370015214492576,0.14653022754940143,0.015042603823532761,-0.01641034063648751,-0.06228305019010892,0.04174158735034768,-0.07491602182016557,-0.17088184185189398
AFDN,0.04353895682272031,0.03569077695489036,0.03373141810246405,0.09649427763655744,-0.01800048886362327,0.02235424357355652,-0.051872635837303505,0.039758046089404364,0.0230722921359351
KISS1,,,,0.007499368961628741,-0.020141549190411827,-0.02057093426515112,,,
ULBP2,0.01622524794689571,-4.218189433752774e-05,0.07427556630194712,-0.02439490103541666,0.06942024221965172,0.08425039428965618,-0.003635549678042208,-0.016926899267075454,0.003593421905106349
ICAM4,,-0.019538002352319638,,,,0.027070560695210237,,0.1128595920331041,0.008335899197558071
ANGPTL1,0.04476183808145379,0.05541263111190159,0.049924067496206405,-0.019371022642464975,-0.02393907236231891,-0.022890783749223813,-0.018846892540046126,0.025878158878970922,0.024816607509675254
LTBP1,-0.013401081372415892,0.03324447295226941,0.03020440065985821,-0.017515583319305535,-0.021978524673305865,0.0013051105368415109,0.04048161357716713,0.06974981043135861,-0.038903846198745366
NTN4,0.028549431334336493,-0.009074440450685357,-0.007577449553277076,0.036612938825754913,-0.027266577567114644,-0.01963493283387744,0.013004915549738425,0.013509671079939604,0.005774626331564201
APP,0.09465662426211795,0.04035549465279412,-0.1385737980377116,-0.026647638874175622,-0.029637021112784694,-0.04419511588826663,0.037784983495438726,-0.14080866556414307,-0.09669932227470536
RIMS2,-0.02471370029716607,0.04886704402475719,-0.05303594373827141,-0.040388362504842366,0.0001600935770382899,0.05849151880499034,0.035150285137631986,0.01367150393787388,-0.04396142405616806
WNT7A,0.011308015846391574,0.027761699260279167,0.005456367370049257,0.08307330799273069,0.0018912885732429567,-0.06763264031475069,-0.004957594381899863,0.2644576388369696,0.06801207461804734
GAST,,,,,,0.16211599032380639,0.10632205689521716,0.019801960820394735,0.09229580526463453
GPI,0.07035036364863977,-0.029225822949103104,-0.05104916428976681,0.036389975746599613,-0.09626189995670717,-0.05353936425038851,0.04978775076245472,-0.018099755118811484,-0.09212487604193223
IL1B,-0.03083033767642515,0.059279700469905355,0.13316384640891,0.035071248271438225,0.0044683165725913935,-0.03655409137413065,0.03787325132958064,0.12471514588672247,0.09831468066681438
SFTPA2,,,,-0.011961399404394602,-0.014315934649593959,0.07405839346415613,,,-0.023748962945951278
HAS2,0.0953638316707351,-0.006314798054568935,0.07530259396456009,-0.015682497980448528,0.005267478193659835,-0.00016646551520680243,0.008542672340364951,-0.03527056391338026,-0.1024210805082908
IL11,,0.018116032407433726,0.12187638389250938,-0.013433982108297916,-0.02683216648009491,0.02049722799662066,0.048693802662712234,0.03206216389189318,0.011096165429870736
SEMA4B,0.0147190552199856,0.017272226281320576,0.12185773811488468,0.013837231756415623,-0.006559122687348246,0.002657898230482432,-0.0032249233629804315,0.07902727079835359,-0.020550653660598644
FGF12,-0.0023727342711783645,0.043348243725440425,-0.06472240536420881,0.016838445210543968,0.07634765318201664,0.04924367091720211,0.04737735940348452,0.0383970514198428,-0.08828870742482861
CP,-0.1009010460747656,-0.01675334161975952,0.0397529556903456,0.025342247438487807,-0.0012798975261789382,-0.042605111993030874,-0.08019997972853643,-0.051228310415875285,-0.13805735229673632
NLGN3,0.07889639525659449,0.05002286256518439,0.10712735505769001,0.00802492196234272,0.02216528874197213,0.044139187151875606,0.0401460898016975,0.3185752734848499,0.1325857955494206
GZMB,0.016363946302796792,0.10059517988038127,,,-0.020548297314169676,-0.025500876278427682,,0.002722486899562968,-0.060647220204837454
PROC,0.028797986169414227,-0.040505887826252286,0.08816908502714502,0.033995059640158504,0.0016149734667280948,-0.021729910636928654,-0.05982825530288542,0.11831037488611727,0.06834946848038975
TNFSF11,,-0.020111109686123865,,,-0.013550491511501563,-0.02172990228790931,,-0.07349811259250276,-0.02476399875293818
AGT,0.08132789574465252,-0.002412140084827036,0.09934955986650713,0.06881476947449972,0.0027367236216197426,-0.03599841714508731,0.0652095285517482,0.33346818063912903,0.14315269799666064
PTHLH,-0.005943226122394836,0.045082277806161315,-0.06998154929843559,0.03891183475958956,-0.008327205948654276,0.07017683313586637,-0.001504308211955951,0.007053538165389576,0.040884533660137966
COL1A1,0.003515405149214082,0.047134259152423655,0.11158753065200007,-0.004555654315821539,0.01548055829725058,0.04120968609504005,0.03100926182125616,-0.23657665267572037,0.048013939506027094
LAMB2,-0.0020996199215547653,0.09470579783131906,0.0933352640309809,0.015905509571625388,0.04108899921337001,0.0138631155465122,0.12688629921851394,-0.03959563239185064,0.05349455560721045
DSC2,-0.05139600450081108,0.04275419874924042,0.027252951378305853,0.0673513258611863,-0.0004956323538634137,0.005803693780084909,0.017327827920283406,0.10191444066988846,0.04162502976163327
WNT5B,-0.023176953500751503,-0.033346979594643486,-0.027010967882725483,0.023673308589079477,0.03828659330187572,0.039454369060499095,-0.03063313767399756,0.00927126348514631,-0.019459446511694525
LEFTY1,0.02391006116595357,-0.016099394095358894,0.03757665560471806,0.0370385919948602,0.05569655754420232,0.0031479086258435966,-0.007781548098063639,0.15869732156980934,-0.0379237438085246
FGL1,,-0.010838471081639968,-0.010717729965868264,-0.01377866914157192,-0.01986633287012176,-0.028826301273072598,0.07435118729551078,,0.10406355642017157
CXCL5,-0.04059257843476421,0.011782063300874553,-0.026567537857491174,,-0.05153939511739334,-0.06961325695518149,0.05097772370600048,-0.0069025040389166965,0.014315175567192544
S100A1,-0.049774131659496866,-0.04858264904861631,-0.09742396079420405,0.002456865752757145,0.07576894276887551,0.1041189885640643,-0.0875409569462277,0.14082772445757538,0.05008542080370503
C4BPA,,,,,,,,0.05675623788473646,
NPTX1,-0.010903781846365632,0.004216449998328458,-0.07415271158659774,-0.018462451810074835,-0.02238675599104556,0.002531587856213105,0.001730509345264217,,-0.11533455965873382
TGS1,0.05316958605114851,0.03985534430284496,0.13212736872057115,0.0011220876243590119,0.03520245738143449,0.027781371416924258,0.03219761254871294,0.029781106170922996,-0.07104445276258946
SST,-0.03169682664370847,0.0037932150355181847,-0.08816607100685034,-0.03703462284505755,0.02114315828738613,-0.017402840909557807,0.014062220977154418,,-0.05543481799942579
IL34,-0.01868314441236991,0.028471662844655608,-0.07051354028708766,-0.01310604751295468,-0.046086033894941404,0.033917636048286126,-0.04532801598091071,0.1157587742396048,-0.0161526256180176
DHH,,,,,-0.01691029724453005,0.09739582762300236,0.05710489107356389,-0.06106073620235476,
XCL2,0.005709571909502121,-0.02251859212487003,,,,,,0.024425026274303655,-0.028196527959210477
RSPO1,,,,0.0390249139510326,,,,,
TF,-0.11935537215769779,-0.02516772245864525,-0.10357215605445043,0.012434262542959276,0.048342525832040295,0.07618829296686275,-0.11219847988213069,0.015858769083546984,-0.0753164500746045
IL33,0.10182964033194214,0.00242806253855133,0.07035932419239281,0.06183960740823939,-0.03818383391196766,0.040312420352869575,-0.05095287077962953,-0.04709174900443444,-0.12289142455194615
RBP4,,0.026638888215871508,-0.05053388992090525,-0.008543604038931375,0.05284260161416166,0.11122773416723958,0.09486689114749901,0.06919958820504209,-0.007648116628103993
CCL19,,,,,,,,-0.029810473092357487,0.1081221851741525
CCL20,,0.08052343284540506,-0.024477221602028337,-0.012532994148529188,-0.041341743940402034,-0.009406119637143173,-0.02402073673848886,-0.02287080517318667,0.08304860961655808
NAMPT,-0.09629353289167306,0.040172852299174465,0.08990132728390043,0.015014726319005285,-0.020429814421201332,-0.030230763318125492,0.09662459641351616,-0.2600372661312874,-0.1394836108354153
