,UKF248,UKF266,UKF269,UKF313,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916inf
ITIH2,-0.024120536650359556,-0.020549675941480487,0.023005317908806496,,-0.01803657382874384,,0.014081954920057123,-0.03038496385710847,0.03714965890936113,-0.0037082993755113516,0.04127653001088728,
ADAM10,0.002539265431643793,0.0360339963101975,0.034417075327295446,0.017955600287262913,0.01612091647064688,0.09089072981440899,-0.014814719783466738,0.03226390429591181,0.003361713591484531,0.011314799254647847,0.03236133795661913,-0.0008819752003955192
CFH,0.07515566195752325,0.03309436718388035,0.1326320264199587,0.04571894351215169,-0.012763394610548926,0.05481140600552442,0.03723846548620543,-0.0031754783934606567,0.0679190149658995,0.04213986897784733,0.04656835207487027,-0.02909148548159621
COL4A5,-0.010728858879065153,0.032988347038912014,0.06865714994443041,0.042243946670714155,0.02207008055568757,0.09819748047097086,0.001854974861881713,0.01959980178922106,0.013480605488934034,0.07375225228652027,0.027881386833287298,-0.011598171596474376
LTBP3,0.02599886180984202,0.07696450590604849,0.03875439848058507,0.07042789613800739,0.014193895152538506,0.014301249919919821,-0.0803649770017231,-0.09514651974671545,0.05389080185765797,-0.01741285208321714,0.030410813957046853,-0.002156175037855682
GNB3,-0.006672761382660607,0.11298901836097691,0.09098447745135727,0.02919288718662649,0.027394979929632392,0.02319835218254746,0.03534565367780927,0.05645287951282256,-0.028814877806198794,0.04973627357047059,0.025120598021109917,
COL6A2,0.06768116314669245,0.009699950502806143,0.06681543241287785,-0.11889377412559389,0.007364777874528303,0.133371305578477,0.06692042342776608,-0.0515471401036262,0.07396511870926016,-0.04152325875051173,0.07383728679253618,-0.030143365341560962
PLG,,,,,0.018285130777496477,,,,,,,
GDF9,-0.028991760950954692,0.04454842848825985,0.10690639483295405,0.04143578822629353,0.035769614135151916,-0.051510358806352415,-0.00603076259631402,-0.041200721746906414,-0.004648455936405884,0.0331706254859006,0.03580786028038368,0.10831592011233807
NCAM1,-0.0485640713259635,0.035382700513157436,-0.07270034216725432,0.07748263343990064,-0.042797715911722614,-0.10134274259229588,-0.06758407967091537,-0.002463021321087816,-0.04747070933422798,0.026332221283203474,-0.05025427787609723,-0.06829309699909472
APOC2,0.0030764377392070935,-0.020440756866318615,0.05485847560369426,0.16076347046986658,0.007552564719739752,-0.005133048819502533,0.05847890387001915,0.06833482479041583,0.013172053816869053,0.004622313376663945,0.1540556691493517,0.07322388259173204
BST2,0.058521228770809765,0.06423947847038342,0.1551507960377561,0.055237819305325335,0.015530303081902036,0.03444399318053213,0.0710566708472104,0.08114437491815168,0.08523995859230522,-0.02731126421217107,0.10840972296811141,0.04311034760101297
COL5A1,0.09721438394673587,0.08215988920983425,0.10913144870365722,-0.08923178484726756,-0.033951828363569754,0.13922256929115134,0.0464058018083771,-0.03284029251396058,0.04870630921927521,-0.0013055887658488686,0.024063508784279063,-0.04599726666792037
CALM3,-0.022802631421320548,-0.015643327877229173,-0.10877710461743188,0.0422276763770428,-0.045917007354700085,0.1175363425675351,-0.022299832794299094,0.07793701507927495,0.07587635006526983,0.03386300384181405,-0.03829518653808272,-0.13687624874101811
THBS2,0.0014322067292319208,0.03516730877840256,0.06522459178212602,-0.061995459845877496,0.021426304365146347,-8.574501433914025e-05,-0.04704443550862375,-0.03744247589929023,0.009998415400177176,0.012265227615640629,-0.026494495289732786,0.07832421449325888
SERPINE2,-0.010064219870527795,0.03905077480903983,-0.011682274363885137,-0.019192145542520717,-0.0275222728638002,0.07415623552522041,-0.047747147648507265,0.019724365354140353,0.06313455062265003,-0.050169559200630924,0.0042724698498801264,0.10955360815354578
EFNB2,0.008225563520634544,0.015422183842145418,0.06922637044486807,-0.0038352168050713766,-0.017247370965561334,0.033614137652439445,-0.044799057527059455,-0.04472934897143765,0.03941284297239485,0.0477995532000177,-0.024738482162623483,-0.008208132697679794
PROK1,-0.02336042796656137,0.13721975326763217,,,,,-0.024271139961098573,0.05315492195028619,-0.01686461887852858,-0.02387683771478304,,
MMP9,0.05416655932953046,0.05676358069241088,0.11799644811804244,0.09904264889993077,-0.0479806521748228,0.220215355987771,-0.003603784975909619,-0.0245811398978637,0.08457082179764583,0.01286885479859528,0.05705898648043491,
DMP1,0.0644981033253543,,,,,0.037396269141757116,,,,,,
NPPA,-0.03238812686689616,0.022099170940360287,0.023598471503237475,,-0.010770507196310208,-0.039991232923918596,0.04408713594994714,0.07621949617752857,-0.015437599527965036,0.05464321035942885,-0.03302353966157514,
APOB,,,-0.023222017685710472,,,,,,-0.01850606205772252,,0.049415151618334936,
C4B,,,,-0.017700209450820705,-0.019227132232338115,-0.042961562878214996,,,0.11698711989641057,-0.029475957881196627,0.009285035076949825,
NTNG2,0.02286411225678773,0.05920587676423767,0.03742698129942345,-0.028737494520156198,-0.010705316246567391,-0.08183684766042745,0.014661224877362392,0.035793913290079374,0.019304579251697446,0.006813364126738636,0.09348391762747829,0.056030901093266194
LAMA1,-0.06257757187113448,0.030931076919367802,0.12106374222873446,0.10442902092503978,0.043941930404399934,0.033456765151009364,0.03209190914989401,0.10119642702285885,-0.013575746294009,-0.01462507927974427,0.09607778223902289,-0.08004588470231283
UCN,-0.020817406074214874,0.037393901063867856,-0.02903684547603758,0.0235652269333366,-0.005155117023666627,0.040044752066376865,-0.022500399374441416,0.03545155981669312,0.06118715208602759,-0.01002963713954166,0.061372275207402065,-0.04714931729306936
ARTN,0.08764927090686328,-0.021186180269395536,0.08189328150297817,-0.03476413578467622,-0.012868537255630343,,-0.045681114769242026,0.00810100258329646,-0.002052087812086333,-0.012730153577410586,0.031008083029914937,
PDGFD,0.09130889798,0.08817181372823123,0.04017104612899149,0.03870198199148267,0.036404609019408216,0.004714195926877463,0.02245977604068724,0.026495674340833063,0.03508326690426343,0.057699915296589945,0.029946382606713923,-0.011214778761547476
EDN1,0.03963936733563743,0.04247143619646193,0.06036546409019842,0.09950916412401958,0.012109534906209552,0.11972910188430429,0.0317946849357855,-0.01893616468033688,0.0521678310429225,-0.011894758130231047,0.0419430525397405,0.004910715076178578
ARPC5,0.024903609630685743,-0.003380186135626846,0.04465511215125136,0.07054888445084499,-0.02469082958691663,0.0759589502503809,0.05730803636324122,-0.02188763310369341,-0.03754158539942503,-0.0008418432827005723,0.017454538656447246,-0.03191138152275416
GSTO1,0.07059968365609384,0.005919549830372015,-0.09164365625933392,0.011112227514139091,-0.028220659602813253,0.07516533246695004,0.0439562876421584,-0.011593130721266486,-0.05808438322666921,-0.011998862864851849,0.05033549217192867,-0.027245896490257455
PROK2,,,,,,,-0.021089723041997615,-0.02661750605923814,,,-0.029949045347657802,
SYK,0.013435132399271773,-0.013291246268813636,0.08305958741989576,0.02370295079739346,-0.0305414064524799,0.0013028277491124779,0.07681289698213181,0.0532569079182618,0.029720062275373667,-0.01731476252952106,0.0762317897568192,0.01086845927655331
CD40LG,,,,,,,,,,,0.023287693598854103,
ST6GAL1,0.03139909871140024,-0.012239955961180455,0.08052861411767308,0.08368426740230286,-0.006297261339274748,-0.07163937892717415,0.07381924680063312,0.058409673174408316,0.0037527026046601155,0.030234613862292103,0.036336377315128565,-0.042938811273511755
WNT3,-0.006372694695327713,0.030009790417110063,-0.041906100993303226,0.014890421647905718,0.06665931385321248,0.023634518899341407,-0.05148862716925,-0.010183622723759927,-0.04438745120504519,-0.022738036408713757,-0.007420336952608614,0.055887725533801294
HSP90B1,0.01699574199008741,0.057615560468318956,0.07146125371270784,0.024252284207589136,0.04283627831942605,0.08148141767198244,0.012998365785404824,-0.08014631715129292,0.05253274488008461,-0.021654896812958655,-0.018872055823056996,-0.03876843677865387
ZP3,-0.02517239781217271,0.046565965041281764,0.08818926582037442,0.06885731954623787,0.035691811235522765,-0.023808351099138998,-0.017601818097530333,0.007062998142774047,-0.027571397969159746,-0.0047243809295817755,0.07222340110280201,-0.03268749834550136
ANGPT4,-0.013384241058095287,,,,,,,,0.060826991135757964,,,
NRG2,-0.01744012196471546,-0.03136267331643757,-0.056653410997805055,,0.018868758771359875,-0.043456648295117944,-0.06650705013094006,0.05163463257600249,-0.04546338800793617,0.003150013014907429,0.04789893529341748,-0.020595525924000074
MELTF,-0.02144494301291015,0.043449646906612106,0.11358007771512928,-0.04486950960803146,-0.0037184510206337085,0.12159960680431811,0.11668934397814638,0.017510347773123623,-0.017977691224747017,0.009228773589590653,0.07305128252913819,-0.087337039944536
NLGN1,0.027732151740705483,-0.012917352678250138,0.06253190450110777,-0.023636012837761098,-0.006257606642264536,-0.04668694649586842,-0.04821823180973401,-0.0009569261213989191,-0.05381893649453763,0.05807436790277658,0.03176521078951255,-0.10187853598864301
SLIT3,0.04492821285115307,0.028439379205792356,-0.05072936536082462,-0.03340396891277201,0.013510174860768671,0.006438509022968265,-0.007967719301315075,0.059920438852641804,-0.023698644579664953,-0.029645129344030755,0.0617954947279146,-0.03577115641440052
CCL8,0.09784978731426865,-0.022291560522961596,0.02062344085752492,-0.020304478768674094,-0.012007245881860681,-0.0185529391077412,-0.029232682767303474,0.05006509440138982,,-0.02111258210477948,0.047480859093893685,-0.03423583091439296
S100A4,0.10605659205248825,-0.012269772178376577,0.12256103819501968,-0.08806562945875335,0.020396071843216994,0.026163673666813766,0.08999975465681247,0.05951124780006715,-0.005054584703789862,-0.013830076693051412,0.027833604920555102,-0.0322891427326573
TNFSF13B,0.018586580262392693,0.09590202431670651,0.11621522549548369,0.006799545458365706,-0.03233314490467822,0.0027769634506735158,0.04151348743371183,0.03137957055456199,0.054319480138356906,-0.025423671511443795,0.03174680935563364,-0.016116934704689053
HSPG2,0.08343599394935845,0.09184743778707431,0.13384296245721236,-0.11462018702112015,0.01485377896834567,0.12841020488385657,0.04802690284243292,-0.016872425614736872,0.08720998198771299,-0.007885244896367953,0.05797820556659259,-0.03908804495049603
FAM3C,-0.007919017867674693,-0.012423096049511346,0.06571120997923093,0.02054733234908651,0.0070421968797082695,-0.028473005005831685,0.08915553373041708,0.05042403153084383,0.05356538690959634,0.040383725224490366,0.07989116726418029,-0.08862386306003489
FLT3LG,0.015140097163907755,0.0021228317059704314,0.03887169069674944,0.09902144329500759,0.04512479235314681,0.013599838758057613,0.026499608597358087,0.055406176861018994,-0.04516285154515533,0.03024075553014364,0.046737421115931106,
A2M,0.0934824891451843,0.08850903667910374,0.14159032094920396,0.11926905458759968,-0.054313876821150936,0.02749135247168962,0.10743985453181824,0.07290549114065371,0.08288220261125492,0.01565971636205279,0.09410843266692696,-0.06351627456038028
VCL,0.048225092053523766,0.026707726041943554,0.05859113048196175,0.0003795922075190889,-0.016830613675794946,0.09938075068166088,-0.022156883560596082,0.012645570243507088,0.09839192468169597,0.053031529094413575,0.04984344776956959,-0.04327899674756847
FGF2,-0.0166324414546155,0.04405860374393965,0.05494014021742775,-0.037160827405304374,0.028222366740386494,0.0013205526469915712,-0.007451639023747341,-0.05098402515325278,-0.008674946078516543,-0.021391751741285953,0.034630578066285465,0.07889031280241295
AGRP,,-0.013502853037298292,,0.051166425394008334,,-0.0558192087611804,-0.025006357593482076,-0.020267965798146898,,-0.00905586339597782,,
CNTN3,0.022110057530659383,0.05691804582026098,-0.06010747002482027,,0.011556005897923185,,0.03750422309332238,0.04964805805363398,-0.026443890968191875,0.029081468933382277,,-0.09055964238878553
RNASE2,0.04413505854184893,0.06212756188916827,0.08798369904940499,-0.029013303135454475,-0.00012737290064094003,-0.03467450053285308,0.09913654825940656,0.10577187828603649,-0.03506304952917793,-0.00017435539549971716,0.09714450675459921,0.0409575892434021
ADM2,-0.019045197773424703,,,-0.007340266713661664,,,,,,-0.03130378458848241,0.017353307399042072,
GAL,0.009756738620081654,0.015285036173050054,0.02106641024359359,0.019747994762463236,-0.01698860761815506,-0.011046252242264302,-0.05831235522504479,-0.0017905434480502413,,0.04343119102298183,0.01734471829420539,
CXCL6,-0.014271795020905535,,,,,,-0.035564477610174394,0.003744787862435941,,-0.04013369943202885,-0.06100102634320037,
PDGFC,-0.022740375810062597,0.04450980740224129,0.12155246270142708,0.02269444026607236,-0.04721776527159769,-0.0010005449542378714,-0.04409883318500864,-0.03534486864766639,0.055934155768636695,-0.03177215069650365,0.02323484821129959,-0.010033869272106206
COL8A2,0.08731303793586966,-0.004347433634629946,0.12333885437690578,0.06340608977546665,0.05063860836776428,0.010110779405044035,-0.034212285201886135,0.02341623562970918,0.0726511145324578,-0.014936342327717234,0.10437759543048696,-0.05335755218432462
SPON2,0.08691655359766312,0.021678957687718995,0.06322911634249614,0.06454208590346444,-0.03741106878858918,0.16390821600843408,0.1176225690320703,0.03815973007431339,0.02886120174958057,0.031252841648413895,0.036356403697622164,
LCN2,,,,,,,0.07367635053252004,0.02585298181043027,,,,
SEMA3D,-0.01356615889604349,-0.02817227559670862,0.011942230738787207,-0.02049207183841113,-0.013006852414939287,-0.0010353093659893119,,,-0.02379565146091144,,,-0.028163192381943068
BMP6,-0.016367225054708688,0.024953251944554673,-0.025778134890530977,,,,-0.01358005173674157,-0.03202054614658223,-0.022217140333191797,0.03177515192058974,-0.007708349209558277,
TIMP2,-0.015662536736536586,0.0321227906096154,0.061728979925723536,-0.009253464466457743,0.03196225224508519,-0.07710027826294708,0.01547369080082489,-0.09199222326967928,0.08640266300240991,-0.042113769955835996,0.05485423749602058,0.06725825672314587
EFNA1,0.032872368157598066,0.08283967626448431,0.022083103728995603,0.0047121220720813695,-0.0007955568027118319,0.03165613565995854,0.05894016380189728,0.012300078225176881,0.06839016776759037,0.08292260593795056,0.034101161138425026,-0.05471375813990011
S100A12,-0.019566218210588807,,,-0.02011528209445229,,,-0.026761116373896866,,0.010560251869115241,,0.012316495852745454,-0.03486446094080744
TFPI,0.06125045461683292,0.020630102843069414,0.026338796151024177,0.06905961491474565,0.007275150626040508,0.10697549964458357,0.02733368312812688,-0.015578925020536401,0.12197680805011821,0.0303631016636809,0.036161996216263516,-0.06880662434924047
GPC3,0.08355274216719026,0.027328856228173375,0.11639508825350309,0.13819264346726706,,-0.02172104468683614,0.08867578010042683,0.02209575196111275,0.05961771297903704,0.07875902776634724,0.025000114826646266,
NMU,0.05223159725994271,0.0409550525546757,-0.02264780174781992,0.03336064664798316,-0.025209989926632367,-0.013569640742509626,0.041643245353706046,0.08463334606129558,,0.0010198934013817944,-0.012929833003244524,
SCGB3A2,-0.022350658916705,,,,-0.017934232127328677,-0.0346837897150418,0.14737774939405968,-0.014884831562048022,,0.01418344557655074,0.015292117703353628,
LAMB3,0.057197599960305844,0.021137355015368686,-0.07054635287565163,0.0266987797535406,-0.017649954217497904,0.11245746608867246,0.06667904358285427,0.014923262981093565,0.025013893262038785,0.03846155783728461,0.08452574535319014,-0.011252064177967093
LGALS9,0.07628755926257899,0.04199123216087536,0.09680539069687547,0.02979139407842372,-0.03982391768642763,-0.05600515758553756,0.03503388447970089,0.10330157158292788,0.07062018083556885,0.043682965762880756,0.07901198627029077,-0.06513543091226333
VIM,0.06192577369684732,0.046928500130917684,0.11865833986016626,-0.08315578741210153,0.051399430427776706,0.0636346926388356,0.010510428960005896,-0.06353640090408542,0.054213834573455716,-0.07293674339011613,0.13205395706764014,-0.03753280196864883
PLAU,0.0925593430466679,0.003154421617652905,0.12734473788517162,0.03287407051608048,0.054798449441880455,0.10473509936026656,0.03973913588219908,0.01996450921053555,0.10473990704788938,0.0253261715416727,0.03400021542508805,0.14427971376489118
TGFB3,0.10840572219281294,0.006586870631389052,0.0965005469663935,0.04407903834455232,-0.009172303245554068,0.09518681441514677,0.05122646453761959,0.04678616548386834,-0.058263622006646545,0.0790327257467915,0.041485396392929724,0.10027082910614461
APLN,-0.008586429879417094,0.03995633322569965,0.08758914766233963,-0.07074311091771775,0.044578926904795056,0.11724059431822699,-0.015257184820335638,-0.027804985523572173,0.045658711821391994,-0.024036037997699888,0.02536416747819698,0.020774460966077154
SHANK2,-0.006356838687009923,-0.028905533103191248,-0.04519730189874864,,0.014090703225487167,,0.043392085100253115,0.03386357760895551,-0.017585474276794945,0.03199603213134777,0.0171515253731512,-0.06315032091666395
LTF,0.01218377904422879,-0.022050096964261034,0.10237189541932247,,-0.008693709929053533,-0.05376411345880736,-0.013071456921645389,0.09554887037217538,-0.005155600722917328,0.0007177758616252453,0.006865703061147901,-0.05413077352143431
PYY,,,,-0.01590169811799714,0.05069565512372324,,-0.03536402371055895,-0.0010839793286822987,,,0.045878832303765375,
PENK,-0.037373454054662573,0.011335952334251945,-0.017156059410078812,,-0.019227126886963975,0.08289430039712449,,,-0.020642336085322288,-0.021518551219043457,0.04668757182535413,-0.04295277140521121
CTF1,-0.057396865012342216,0.021320097484955204,0.009502738072844175,-0.03401702329701222,-0.019609909547866886,-0.035209717863097865,0.03881321543031886,-0.021154577955950014,-0.051986812255651466,-0.011421816176344572,0.05936123118940463,0.007950515329112232
COL3A1,0.09177894613179315,0.07076394738922284,0.17681638861974686,-0.060381395880701426,-0.06755911547333164,0.1923843073521099,0.11700786528643577,-0.0020682753722406112,0.12633949125255933,-0.011319493486766695,0.014900033161462541,-0.05506289495974925
S100A10,-0.008450580744963946,-0.01315616596889751,0.10448781293405716,-0.1247676134752397,0.005549480049018469,0.032131861540393734,-0.008850865145359486,-0.022218660587036976,-0.028466711390690784,-0.07390598890227501,-0.05447224864936207,0.057973153832235974
FGF13,0.001994848156864768,-0.02316602994138175,-0.1033818983647353,0.018680861209565518,-0.026586220046949438,-0.04118634603547827,0.08332014363309818,0.03704381905853641,0.04405765654142615,0.004874651637247201,-0.006724111228521114,-0.11657673517907663
SEMA4A,0.0339854174354171,0.030075558841328093,-0.030947898598479098,0.030603727225524482,-0.012249405418429995,0.07007753018914675,0.037701985795856596,-0.03795601604499096,0.08938980210268638,-0.02915465145416628,0.04837686588754155,0.05502800961041356
EFNA4,0.06783152389269953,0.005641463522766396,0.017983119892293557,0.06336552950621369,-0.03525070143597197,0.08103010012198948,-0.04366466834297717,0.007752722918066639,0.015334653433667446,0.024465958539476664,0.060087940178824795,0.09643026204687823
HSPA8,-0.01479005050358934,-0.027705368530089525,0.016674880637165237,0.11821139425096626,-0.06489560673117155,-0.049357720224946555,0.06225748897171445,0.035160330631782484,-0.020980402179893613,0.032787847928281766,0.007273413366273423,-0.15653624740242286
NPB,-0.012436753747574872,0.101743568609633,,,0.04699460409164805,-0.018718515696166133,0.03768016248402226,-0.05590056846077171,-0.0082361616101031,0.07502819096685848,0.08696947218045151,0.024803931102362255
ULBP1,-0.026088477812976036,-0.019083535885311153,-0.0054875542981108515,0.04094635051520925,-0.012007245595248604,,-0.03263200243281117,0.09345015907916032,,-0.008031478186351599,0.028478871392471863,
SEMA3E,0.045837239808065505,0.0014429939191492461,0.04577620214878463,-0.023471361686191797,-0.008773983581566001,-0.008274637107133602,0.02555464210791247,0.03647991267709147,0.07127881786379155,0.033825621556391836,0.012968368856785898,9.356919775636333e-05
FGF3,,,,,,,0.048408339369759024,0.0750694058786833,,-0.013134064321527325,,
ADAM9,0.04434137638282262,0.041443937425446345,0.11380032023653933,0.04161902287526498,-0.048311409188136166,0.02139785272283442,0.008603666387250455,0.005343218681691328,0.06672916736838985,-0.036880018419910225,0.05426523417817724,-0.0718675223360988
ASIP,,,,0.02575630224492533,-0.015415194805718508,-0.05790588856124525,0.010721244136897292,-0.0005934753529696839,-0.014969160006828035,0.07416250578018166,0.16519674736186635,
IBSP,0.09041684120788161,0.06671842170171338,0.017336996975147814,-0.02200429582673313,-0.027155818232677136,0.26293215476523574,0.10423702736215985,0.058600520889216315,0.028232431397565354,-0.003032808685282339,0.055977672325266105,
MMP12,0.06741337468242266,,,-0.01791302736100229,,,,,,-0.02321414414976002,,
FAT4,0.08593336857706352,-0.00724510450092759,0.0531149919487044,0.07154247532395228,-0.022889304071427655,0.21274797901571973,0.03229808294874506,0.02671414240274066,-0.01759647942577777,0.025071828479822967,0.033462342464467054,-0.011648992494932646
MDK,0.038918466009398474,0.004505488049210858,0.15881507110114357,0.10368690062549976,-0.024437422096018957,-0.08492721975100882,0.05306822778607853,0.0897443003640576,0.07725626571512045,0.0261949008397842,0.07595438569620207,-0.016189808564208884
BMP5,,,,,,-0.046329194447194966,0.06574256028045876,0.010502736549581284,,-0.004376316227113217,-0.02207454336527471,
CAMP,,,,,,,0.022114489746417235,0.11042899629465744,,-0.02257820085157181,-0.023792814693099476,
HSPA1A,0.020228255907943492,-0.05210233857572401,0.09928039927092472,-0.011055163537620403,-0.011432286109238647,0.07958761569972281,-0.05924461157361392,-0.0515396953316808,0.010376869868090789,-0.014260605822696911,0.015512421029793805,0.0401131966276152
SOST,-0.019566218267042728,,,,0.031022616443952277,,,,,,,
SEMA3F,0.08784480150471939,0.03026796810477616,0.04369966268401224,0.10702750713118277,-0.03770604655325097,0.08985750785308437,0.11563016513554175,0.04902537469850303,0.10554958651141959,0.006276739697288913,0.15261509313733854,
ARF6,0.03459412372285843,0.06697122389158791,0.04974474242189016,-0.0015871012141034438,-0.03304363101019966,0.09544693530411044,0.006258389827729792,0.005551387392270049,0.03976963908822585,-0.01225682310685824,0.024745278622965414,0.03763572052533921
IL6,0.033031363495947506,-0.020290140899308518,0.005281036846339603,0.01253958729693908,-0.015297201237031655,0.06406970467287766,0.010814476262579994,0.009729815933445449,,-0.047131918698541546,-0.008949917811669922,
CALM1,-0.04769292511884578,0.0026158276202376714,-0.12856397989450108,0.0759242357136267,-0.011209105394664283,0.16018258314931105,0.04175962368569684,0.019878289907559167,-0.04566187482412551,0.03872592033993783,0.016565663687303486,-0.08475031507303993
VIP,-0.014000284548601286,-0.029151960867458648,-0.03256408975193666,,0.007604170135533152,0.06896374671503366,,,,,0.1513523433674952,-0.049796819599935024
NMB,-0.014676784126981335,0.0548724228170139,0.09994259878602643,-0.06599362478472763,0.0023783401081685796,0.12907923879324132,-0.027398038818892093,-0.0098838167679723,-0.014790588922214338,0.047515195455182645,-0.01704336640085922,0.0159418118165707
CCL26,0.09652041451106728,-0.013691586739025326,0.07312160065667139,-0.052450222138941835,0.022886662331331253,0.018990275745896023,0.005167477066689233,-0.051232068898550566,-0.01981300315669264,0.005140557853667809,0.0110648353978891,
FBLN1,0.04757519445555357,0.059787467629829574,0.057212558102003465,0.02282750152884941,0.018227653663343325,0.19721790065038455,0.029763592011494127,0.02234428767054073,0.03712859049240197,0.029383979467759423,0.007348115191912138,-0.05652816944685081
SAA1,-0.006842205024073945,,0.03176535506835421,0.028378649856211774,,0.057841239365184434,0.030694283340328796,0.04347133977800453,-0.015382280544552379,-0.07770227275973254,0.08933699101907391,
MICB,-0.03194499260121136,-0.02288554728533626,-0.009114909001706303,0.032546271533948165,0.07101504045063511,-0.032253568324793654,0.08179946392514724,0.006450480133976369,-0.032310302669827845,0.01405740450861194,0.1242618161463624,-0.05421594699384558
MMP13,0.12430673719469713,0.04303563746733404,,0.050110822711916504,-0.010252422960454508,0.20472370110497842,,,,,-0.01922685362512525,
F13A1,0.05794322110366612,0.07902000883781035,0.036910091183024574,0.11338647397388933,-0.0219575023751873,-0.07598709669363564,0.041936228556932985,0.025305231888818006,-0.006287658117989227,-0.07067166309887134,0.004519768813322351,-0.04500295536154024
CXCL11,0.008069600087315838,-0.020290142322232613,0.042030549510406585,,-0.01258761658083841,,,,,,0.022780874328841263,
COL5A2,0.06927071214656103,0.08184779491225151,0.163271944894892,-0.059473208151807636,-0.0156734928501421,0.2232700405942219,0.04674121382491706,0.03344655965322495,0.0779724070396688,0.03250050989161291,0.04313249497799948,-0.07019850167346355
EFNA5,0.11340668914573368,0.08347727748988595,-0.04906537515810568,0.05895334492885371,0.0034792559288331867,0.05665973193735953,-0.009770854493873857,-0.012390065262807894,0.06740221456966758,0.01258828389910079,0.055970445371666504,-0.03847293061469341
AREG,0.034527880983176835,,-0.02055005161117745,0.06490341508564842,,,0.09542016437574899,0.05989557576623338,-0.022595517319373985,-0.01933742563779901,0.05351318339845969,
EDIL3,0.07418162686706965,0.0455225014659901,-0.15453001930369048,-0.032338691686740334,-0.012702560263442946,-0.007111645393934822,0.0136523106813556,0.0800221781942526,-0.07375214634409945,-0.044202880929328316,0.053386769913481735,0.012060959244258351
CD86,0.03271044936757393,0.04112714065338246,0.05734863021079072,0.041341155516105954,-0.0416970044761,0.09531116423750995,0.06223012403999516,0.014762153374216517,0.04499708029149289,0.026683616056717915,0.07529979872457004,0.02969689820923676
AHSG,,,,,,-0.04296158006845613,,-0.02448748278594737,,,,
HRAS,0.0038908773115401765,-0.018895920195460155,-0.039063669734313675,-0.03943967050656209,-0.01885791587713829,0.003022716769352944,-0.00659127548027601,-0.036001103444839866,0.0158926754771611,0.028312209970616817,0.05742216374147717,-0.013589728548716413
C1QTNF5,,,,,,,0.0020591230045530155,0.005839316216500648,0.05413502092012415,-0.01363405271164197,-0.026045637546958298,
RLN1,0.038282271099910066,,0.024259358023803072,,,,-0.010409488182656738,-0.02737682426204136,-0.015856132953866363,,0.07603937497588759,
COL4A1,0.08673568226050532,0.058975602511155384,0.15303136553392063,0.0671386957774317,0.017516770611116925,0.2250172678502967,0.13069290148800863,0.03918525957269933,0.12784686076201204,0.0021043639511218845,0.04052398517070579,0.06960435106688259
CCL3,0.09140962218342853,-0.031057094478428367,0.10526501488398818,0.003475952078377421,0.016339235908044793,0.05959636403905198,-0.020498857683231883,0.0037101623635927444,-0.035615435647220285,-0.04620198100311954,0.05075950979609164,-0.025214442889403263
BGN,0.0998057003465658,0.09842266968534227,0.14344960413724026,-0.097182839698039,-0.056289431669218175,0.15006574756229374,0.09617413942040248,0.010602133104082402,0.08980904479107048,-0.023627732070167273,0.05168847387537076,0.11340507410490565
RETN,-0.01754054172463836,,,-0.015663176414583292,,0.06935637387230115,-0.035375032433932495,0.03567415530180363,,0.022754405281091992,-0.015494577147423033,
S100A9,0.06574914967743853,0.043588394543293274,0.11922225392985993,0.04090827518230954,0.009265929022038514,-0.02586672931770408,0.03275424551636478,0.028398808321980752,0.030090891336081366,-0.07081521128668618,-0.008156523171916803,0.06928158632313136
HCRT,,0.0020268390263305505,-0.0008178953505003163,,-0.019514823403027397,0.16249376447334926,0.05812692783156479,0.09975245936726099,0.016041389631024906,0.04894281889896893,0.030254581039989004,-0.015518099110025779
FADD,0.05227234497816623,0.07172966535346606,0.10825690691595183,0.071240836463368,0.016400945700183012,0.032864287008268885,0.040938104588531476,0.05445209168997607,0.018263399617656814,-0.015480078984841694,0.0617316746883816,0.049258528688556236
ACTR2,0.03222442929276946,0.02569421301353148,-0.013101608385773152,0.08526918938644841,0.01679180153073034,-0.007018744113883565,-0.018881897515138447,0.012279342219805717,0.00946030634029447,-0.05516736691612201,0.014342986870514803,0.05123067488071819
BMP2,0.04509355039116721,-0.005053576395007743,0.05354618506865757,0.06141257595787307,-0.014560544637999752,-0.05884296909261777,-0.037686676514276894,-0.03939124178689527,-0.03811696975773697,-0.0706010306232792,0.11538396214195354,-0.04570799366871957
PDYN,-0.07159379940549554,-0.011010574105161626,-0.07929435051562708,,0.02256872297941799,,0.011035840892518772,-0.028360301165344805,,0.01211992088847261,,-0.07556858230821648
CD55,0.10253674342982774,-0.006900211452987539,-0.00550801498544016,0.09039362015296822,-0.013432170193664278,0.11409292089559482,0.010679396215355654,0.0816530167269991,-0.012551561465488451,0.008540072569703317,0.05239651401116692,-0.0630318002327313
OSTN,,,-0.026081027186186344,,,,,,0.013563189616271471,,,
PDX1,,0.08114337855293731,,,,,-0.008386096661301664,-0.002637509799638277,,0.013016273910330327,,
CD6,0.06716767613634073,0.08109757668083464,0.06155339592791856,-0.026443675957622335,-0.013546884051381155,-0.06287096843531187,-0.03177137135773917,,0.0022284246287194993,0.03788088559345833,0.03041741389711173,
