,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
LTF,,-0.04690411514238451,-0.14766396696366024,,0.0011110104869882964,0.04748096918421809,-0.36295263767427377,-0.14749332462874248,-0.40243313016389554,-0.1700780091131907,-0.05094863099802136,-0.6547823981439943,,-0.16306851460661692,-0.012155399021594172,-0.059075994814429586,0.010077283739702328,0.019695164171309926,0.02155025806502159,-0.037234430967530166,-0.09232201214756129,0.13865974599161365,-0.1473766564838318
PYY,,,,,,,,,,-0.05660333311904704,,,-0.012815009190238123,-0.027212115777197815,,,0.07181929658682737,0.040715174937871336,,,,-0.011944999188483088,
PENK,-0.02595287750993961,0.42889316010376477,0.08803491302576665,0.0004898145976036452,,0.14182655362162994,0.3490884057514765,0.22876443751705217,0.35558331983937713,0.13163541349977137,0.010075796257279937,0.015924650214148264,,0.17814855977277821,,,,,0.014938388333328327,0.05959029489891574,-0.03137720542249486,0.3629253955270052,0.11475883937743116
CTF1,0.012821725532972,-0.02986151001273091,0.055249333836523744,0.0024173970782906274,0.07643162750365347,0.016846632941408177,-0.016991025344729852,0.07001011844321502,-0.1563159122179935,0.009809445490092255,-0.016417076280762718,-0.10304891622455918,-0.027413956858002683,0.021985299395194904,0.061192635066378516,0.00624995019901004,0.14984380843061892,0.0008728447026424481,0.017236860637669053,0.01721865538504865,0.022165376159028593,-0.06568633682027641,-0.01905143799952184
COL3A1,0.02501765418273077,0.16184395939226667,-0.10773459347260915,0.012125300563171128,0.020490220572319962,-0.1319265747924961,0.014717010458253504,-0.2701507196104991,-0.39625857880578974,-0.13066104673177617,0.012689124375929717,-0.36821447737422114,-0.021307478278134433,-0.033653429364162366,0.11033838901903355,-0.04095628851321284,-0.0575558771938015,-0.0874274916252855,0.05221879784766309,-0.025470810103393672,0.056614334501073775,-0.022223282995119345,0.09866534673705331
S100A10,-0.12844324367683763,-0.46486189892742785,-0.12872989117450467,0.10927374859852122,-0.10202933767321247,-0.10010176490872777,-0.4325787160108462,-0.3232337743494194,-0.5352013493813313,-0.29023143605082696,-0.2216633238266099,-0.6522345941335561,-0.01800918942408219,-0.508753934424545,-0.055991365439059644,0.050924371463936226,-0.15958901901412426,-0.12963073277580714,0.034952747874603673,-0.17412929409389516,-0.010308414257717582,-0.42660828337682133,0.01456722859632265
FGF13,0.047480179167853465,0.5542804971205947,0.17247585449392536,-0.006991027934918164,0.036149573517283616,0.13877721850777586,0.11449451205006218,0.2740470971745904,0.5056008240203587,0.25375829417651,0.0942795735370616,0.5206151222377924,-0.016056883895449583,0.5173917914686668,,,0.1322278673503437,0.10358657059662978,0.1268433996488019,0.10645703168811652,0.1429026772231662,0.3025686102012085,0.17307285161926267
SEMA4A,0.038110665434772824,0.16501384478653752,0.11126638216046227,0.08070498173703429,0.028378662192041274,0.0200400889106807,0.14884929789798348,0.3307668579407839,0.3353763043979626,0.1687692233190239,0.08168172285720553,0.24894491951570205,-0.031549565918460094,0.4111335431784667,0.06526913470899971,0.08229416402958575,0.10991208480664943,0.08396038137791928,0.00632881734741035,-0.003478657536242199,0.06283009585929981,0.1414368862910211,0.09836539825453701
EFNA4,-0.015225171574054692,-0.16734439469124954,-0.009419625163349514,-0.0414027847437162,0.01941563592963394,0.0015185555804903233,-0.05593232998736159,-0.1056931159934909,-0.19519810587865374,-0.05169964617881843,-0.02069485518885594,-0.041556790421710135,0.06919457572114596,-0.12469504446919145,-0.022899012036760154,0.0845468540934162,0.059987270480562446,0.06516459234002023,-0.005436310171590355,-0.057015717435430796,0.002398911673888925,-0.03540591526793867,0.01142892965297054
HSPA8,0.09955691492882479,0.09283014810908079,0.10601615347566536,-0.015171931937686848,0.08999582898813295,0.05557641377718443,0.3372887748257169,0.39948619842029026,0.2632660691917868,0.20116807843917364,0.15178078260862465,0.20345656506970772,0.005831125615573821,0.5064258462471429,-0.025215360028219592,0.02026052497761483,0.03218654083535156,0.0766381126365855,-0.043196235901123974,0.09584920911497327,0.10381801476198667,0.2752081767971183,0.09568996341866971
NPB,0.0418147544834681,-0.07640142345136927,0.029891812669632707,0.03911429639989529,-0.030903080935756673,-0.042113173999731725,,-0.0444281995794149,,-0.07836450029432891,0.002244220638540557,-0.027955243404792836,,0.0801814658144726,-0.04548517261454373,0.03980456388923716,0.07272209590624347,0.015525241497422836,0.022682915653837742,0.08514865364677023,-0.0640511289912125,-0.07415142926864457,-0.009026466966273303
ULBP1,,-0.12482745418071961,0.09103084362713819,-0.007920754159431978,,0.008285541972348771,0.10987314971670409,0.0791600364063945,0.1033216898645814,0.045421001031803514,,,0.07914544833386941,0.04877418210908226,-0.06215149543129218,,-0.004816135960617738,-0.04236726483488088,,0.028106503359210205,,-0.09475108036536631,
SEMA3E,-0.0411258805137484,-0.1573134485296201,0.045296720475093276,-0.018369691141192558,-0.03982955287503642,-0.0422418358309953,-0.06580427042200165,-0.24354794011239125,-0.026082404214378317,-0.060554209802444095,-0.05887250232398974,0.18076634897423285,-0.018915320457223952,0.2019396691067887,-0.015814365317168226,-0.0356905855477485,0.11485901591697098,0.13354329316725894,0.09349305691422782,-0.006584244619575516,0.03295251262688826,-0.08822106823184533,-0.007693730775845631
FGF3,,,,,,,,,,,,,,,,,0.07431934683643104,0.11973292024603181,,0.06773577272970518,,,
ADAM9,-0.03040590433392262,-0.2543413338479186,-0.08500505836362782,0.020886778949437582,-0.041613183874802576,-0.05595911575641991,-0.05003820047849868,-0.14602974291626317,-0.4184106303364198,-0.19485779508053025,-0.0159150403176717,-0.34225680220064914,-0.0028450000591827263,-0.38623884658157315,0.023873305471942927,-0.052372287727900424,-0.032492221138237444,-0.05824889346264311,0.07312344039304929,-0.12917780853570923,-0.0388869243472892,-0.2633499627065185,-0.04608156828290083
ASIP,0.015402744953478818,-0.043734085838164176,,,-0.033852027823870534,0.07459758509748181,0.04334841871204206,,,0.0012154364862789187,-0.021031103967454702,-0.12063657834517191,0.09371861526191619,-0.08400200189163372,0.005653606856432431,0.14674038058839925,0.07436158827846144,0.12843892691973452,0.04168023113430354,0.046128485682141514,0.001455978168719968,-0.12007426777995107,
IBSP,,-0.07262169391754815,-0.07325226701710238,,-0.02224021532031957,-0.1401803791808783,-0.20966934352854627,-0.0691239819956444,-0.14567821872958236,,,-0.6159770125733586,-0.04568428889701245,-0.03422004747228589,0.165711258652874,-0.05637164093790886,-0.08568633620374447,-0.062179488401266185,-0.0015311521269767603,-0.018534303559796208,,-0.19000852553891268,
MMP12,,,-0.029104676963868453,,,,,,,,,,-0.014435918010317782,,,,,,,-0.054484216398104066,,,
FAT4,-0.007602145661773108,0.07375147381929235,0.01996962700639979,0.042833812514866114,-0.03808533475029238,-0.013232122159658374,0.08298960439941697,0.013470703571223628,-0.10074512059647887,0.043060069238984616,0.012285609614192908,-0.11988622825652939,0.016467207337629113,0.002853253142388375,-0.0059385286997661,0.020564924631416945,0.08260390024640157,0.09019642680103385,0.059727759384954275,0.11078260924640805,0.04682029952858353,-0.05084350747762314,-0.02836762767851121
MDK,-0.020090016121120494,0.018546723958503042,0.02155289335154363,-0.07219126053799745,0.09059474777773453,-0.07276510842506773,0.26129607395747545,-0.41389613754258037,-0.5264439542875405,-0.36589378120267246,0.034741383897401945,-0.3537325518604137,0.04995971268231644,-0.4652168144355751,-0.021833789602335514,-0.03217814851906357,0.08090255660897111,0.09653908003326589,0.030900862779641308,0.021161489845855176,-0.17423865297799998,-0.27778810992239605,0.21476134523813747
BMP5,,,,,,-0.03464483518932067,,,,,,,,,,,0.08128740742158179,0.12724745422511902,,0.07092547739556526,,-0.1510399439482034,
CAMP,,,,-0.023490650975403767,,-0.059524054296600855,-0.08547983569396544,,,,,,,,,,-0.007701566848047432,0.039811722999494197,,0.007024636474925017,,-0.06667132951036642,
HSPA1A,-0.0389301467548001,-0.14981528366561847,-0.06696368891169409,0.03950728847719439,0.045506570992288324,-0.05773557378828666,-0.139519161203083,0.04530088006548249,-0.38137262439425607,-0.16281624117250132,-0.06698875145868606,-0.11805822944158431,-0.10182569444371778,0.2850114863189725,0.06314750907003831,-0.0013061849446298706,-0.12295478347571566,-0.10967182128331732,-0.01960645139354073,-0.04093729744079169,-0.15182073394238438,-0.13387086153151184,0.0783549993778324
SOST,,-0.03848145884170431,-0.018144279552956822,,,,,,,,,,,-0.07662740400551785,0.018814556148219676,,,,,,,,
SEMA3F,0.02366147813567608,0.1548790601595431,-0.07672411133604164,0.008559050926885019,0.008926944579900505,-0.11673440808475367,0.025448020907507297,-0.11613042664273224,-0.13813042667334874,-0.08236436283249245,0.07678575441071135,0.030454926779413347,0.0012123107328108466,0.02431206138716076,0.09071560961305968,0.03357644589154637,0.043470381920846964,0.10229807846877005,0.007130469653026126,0.048966792563524895,,0.06532198555993754,
ARF6,0.02782734292819036,-0.19760105305720063,-0.03980845632371012,-0.06775653430277097,-0.04686163301538363,-0.03567232083910782,-0.05823308458006378,-0.17162200107202621,-0.044036572627132176,-0.1272558458825643,0.016941735531718096,-0.17322121749512218,0.01831780186925973,-0.15310274101742918,-0.018266436163972232,-0.024771482177545972,-0.04390674874332358,-0.054379548065349774,0.03547779050256299,-0.11286494857557611,-0.013728373680567578,-0.26279878646644755,-0.0633206692941124
IL6,-0.03417424946485621,-0.051446145882960655,-0.07246062782434766,-0.04660723722457553,-0.07370263202311911,-0.052138973862105434,-0.0810729803361045,-0.047598370329417876,-0.14900399639235531,-0.16686540032998282,,-0.2566199508576438,-0.03643783455108932,-0.07910447369091933,0.0013955351627170734,,0.10679067049519703,0.025672496839767987,,-0.029722079851874195,-0.020963524536737384,-0.2475913613324766,
CALM1,0.04604510700392058,0.5503910639362258,0.18212275740578043,0.11138546634836856,0.12385018204657972,0.1129919313506716,0.4534426802742146,0.42646966694399063,0.5563967226286366,0.12248340918662863,0.08939214845991343,0.7381246185381467,0.04645359583044163,0.593318325885659,0.1621267110984264,-0.013231156570482124,0.11884885966341974,0.030486582676095303,-0.0033855158171349365,0.2050811707321818,0.17396288695686726,0.6085106643333459,0.38017244570037556
VIP,,0.3600126777242313,0.08864520331085948,-0.012824734515676936,,0.06761705519477808,0.2754951495582355,0.1515293303782007,0.2373410000261242,0.08334313927830461,0.05918423316349487,0.3168288814287457,,0.30070787365477314,,,,,,,-0.10848368080643522,0.09569604509718516,0.17890313652278705
NMB,0.05250985533005338,-0.24499363729880516,-0.09261982291232955,-0.029634343327866536,-0.05339966978166833,0.03425543784054666,-0.028483522249388216,-0.13724944017686266,-0.4307366067911981,-0.0551223969545066,-0.08794097264947787,-0.3541569660061473,0.0006125634075957137,-0.5136359627868049,-0.00017265542044918075,0.11405963459576778,0.08666087263072766,0.13465842634802214,0.017762202794269686,0.05389167021761546,-0.012480050837774283,-0.3180073160349144,-0.14056733006713848
CCL26,0.03457565977214518,0.06045249068710581,-0.0657997422283656,0.03318954913048278,0.04042757673409147,-0.02094328926178195,0.03795217925134407,-0.06583565019983328,-0.10182820926382816,-0.055281757628498324,,,-0.01731980123722592,-0.08897289973706825,-0.01443091083017977,0.11851927607008948,-0.06419881037769508,-0.008312784406810337,0.016831665151965162,-0.037422081475449114,,-0.09936644451862199,
FBLN1,-0.028162479325445012,0.3059095215045414,-0.05498852100720304,0.003501589604298671,0.045276836002219496,-0.04276890804430445,0.054776273395095505,-0.07921697398536068,-0.10275532686364114,0.01142146343292596,0.04452898996241966,-0.08459657414905351,0.002160535342691279,0.17692487174852958,0.0182491958703006,-0.01547033258728417,0.02795189177665787,0.030168158436637872,0.04262573085064121,-0.04192023787871559,-0.004225649530876647,0.019406667366579606,0.011246387244595195
SAA1,-0.028475240618491333,-0.09785696069069404,-0.019590097798090785,,0.04120446212815429,-0.03292950548632614,-0.3229480443282973,,-0.2213110127041789,-0.10783948160550595,-0.059955178128517986,-0.29846733284030436,0.14523340485281977,,-0.021940038189585443,-0.052589440012027935,-0.1253393479348521,-0.17034752267962322,-0.01709872351709705,-0.0823467239098623,,0.03705102629811151,
MICB,0.08356292480095083,-0.06719014695925092,-0.08488739917115498,-0.01332183131904959,0.09530837809214347,-0.01908223132966213,-0.03700443229099434,0.0058017487495498395,-0.20474220065344031,-0.10276408946731931,-0.03332770069145714,-0.06822307880520405,-0.025099985700768126,-0.09158507060703103,0.08717728598610561,0.07402238569555436,0.1452482556056607,-0.031322697297313025,0.0709244836972359,0.03318526402555651,,-0.10371700337876036,0.027765138892503597
MMP13,,,-0.047673018394443566,,,,,0.01750804869466589,,,,,0.01127276850286426,0.04599451840426464,0.16318937997999886,-0.030094450971346904,,,,,,,
F13A1,-0.0009260576596817328,-0.11947705787286554,-0.0900631026570594,0.04270806701251104,0.07343875544217948,-0.08968417693162384,-0.15858542801774264,-0.20314423033892196,-0.12768005879469574,0.03435195391821457,0.04115248773371349,-0.42973208809602803,0.0378070992840342,0.05038062298504832,,0.05049800233021086,-0.0924804947712304,-0.10706841346539635,-0.006212356419657828,-0.1167519421463115,,-0.31016725625135716,0.2355360225399575
CXCL11,-0.019694856093151095,0.09036627601441499,0.04682350663179366,-0.009632129857524183,,-0.0022477246100611136,0.08310345823976477,0.07100925758596063,-0.2850399271725746,-0.06932523619412283,-0.06015517947082642,0.015853606112824867,,0.004326053758065767,-0.03991032991100128,,,,,,,0.12689068867526368,
COL5A2,0.049232388625549545,-0.07304136330830953,-0.050123853014992406,-0.05512335822193781,-0.0412019285930707,-0.005354892976312416,-0.11603262736226178,-0.25171751249840274,-0.37980545920954056,-0.23586517855519823,-0.0541332296444115,-0.15307285737736942,-0.03628031956925533,-0.467395183658556,0.01907669068627931,0.08389626719928883,0.03681125756693986,-0.024409448095377397,0.07401042588928246,0.08387602372887498,0.004923755929982279,-0.01798209793506989,0.15660475824832643
EFNA5,0.020053744991173402,0.08717470104129506,-0.0005557757986698829,0.01313821220969311,0.025603557972149138,0.03840583489034176,0.2169919840122636,0.12140223627667521,0.28863889787644703,0.080487379278716,0.04443994408867594,0.35839735681414636,0.062405168093216216,0.2823475287973522,0.007168990179099316,-0.029638533653076372,-0.015664940745915925,-0.0033972199835447317,0.052194883873653966,0.03894632360260583,0.022180238916883633,0.14549861570868383,0.15723723532003062
AREG,,0.012447337829855786,-0.07249204278826411,0.0036800222803024724,-0.06003753533478148,-0.010005600825745736,-0.13647441466618213,,0.14923440713674488,-0.11289837307401628,,-0.17026051727594785,0.10696955735995119,,,,0.08781015841273188,0.15982284996919108,0.01037709740614894,-0.0005226794161362546,-0.133331357845231,-0.12261307177676764,
EDIL3,-0.1494280590094771,0.5459406369662144,0.02916008333346528,0.02881002930647029,0.00674738636787416,0.06003426227943592,0.32015311576658817,0.21237027758619945,0.2500490920393698,0.1296745174465534,0.03316419859903067,-0.49231667294723924,-0.05610481063676297,0.12044450344122773,0.08033122076623016,-0.08980306411481903,0.10257032025318329,0.12252310089387972,-0.033360151919023945,0.11145337228035887,0.041046737046035335,0.4192419117540857,-0.29675329522103316
CD86,-0.06609903495329592,-0.12449727542645324,-0.048060313914408584,-0.016108107434398132,-0.022353169187764865,0.05046203705062502,-0.02603497269533865,-0.015959739235464062,-0.240038713867707,-0.027652032744116182,-0.03328022278053204,-0.24437487681086362,0.05539911142614061,-0.15570091652781187,0.003340003617377672,0.055052079094285306,0.05229693074960314,0.06930138642246139,0.04598969353154396,0.012208499048903794,0.01745991940304971,-0.1038231631658478,-0.01956895592451061
AHSG,,,,,,,0.02424741336144445,,,,,,,,,,,0.036981941510677574,,,,,
WNT9B,,-0.007709824064910422,,,,0.011019228674908607,,,,0.05549868288552179,0.04855059024196527,,,,,,,,,,,,
HRAS,0.06173624768277729,0.08676027997481327,-0.0004817025354260871,0.06922918205833775,0.015268732290681281,0.019820208825166333,0.051809256385621415,0.011734971444946824,0.20759959593688782,0.0264903164849617,0.05636677012514028,0.18980923590061224,0.0229915746302647,0.20391953740136295,0.03140622993384009,0.062219026448132965,-0.0620084149257302,-0.05741178599552418,0.08248481593669335,0.0615474866978566,0.1189735486063283,0.12772364702748193,0.09861824739875226
C1QTNF5,0.03880763867745047,,,,,,,,,,,,,,-0.057310144217399966,-0.022790699389357617,0.04147372431446765,0.03873969826484091,0.07077885787636662,-0.0021370639394528773,-0.07120202104733327,-0.06997274249871796,
RLN1,0.010564103927491004,,0.024386006721354426,,,,,,-0.06848619797857909,,0.06185001392999158,,,,,,-0.04446089165888251,0.004934233365007734,0.14302672979537923,,,,
COL4A1,0.033778919703724306,0.0533325162713591,-0.07507908525949303,-0.03405973844180472,-0.03359518688948649,-0.15244594833483036,-0.03676682975426142,-0.2947212358814674,-0.4320887758820835,-0.3007517201893634,-0.028886258050479514,-0.33382697170456715,0.037085938711454054,-0.23447844455969566,0.10235091188671994,-0.006959401632768907,0.03510863445240771,-0.02706457972831778,0.02550045828060404,-0.009127043377684376,-0.08359149505637704,0.2236961916247115,0.05388314353528676
CCL3,-0.04264088817494304,0.24429523868126296,-0.062291127993183246,0.0024768427723324367,0.05479732384460274,-0.044375524872935064,-0.34727678803907364,-0.20326342882292658,-0.18624563573550976,-0.19464800425075623,-0.0634749542542839,-0.5841428724501877,0.09435329038531672,-0.25478210586938754,0.04567794869775589,0.008835197588952152,-0.0053568487847575385,0.04703898735937405,0.06941875446792613,-0.04399568956624852,-0.00262568124767872,0.02161536580669114,-0.00861798325002027
BGN,0.030549207007380733,-0.03189897965268032,-0.08290671752498084,0.011015158657503347,-0.10868346955291916,-0.12592498743637365,-0.07474191391400842,-0.22861718735559744,-0.27473327027476374,0.027444583767465627,-0.022540340633931802,-0.3424274926981191,-0.06834511450365381,-0.09288446855870487,0.058018394296460614,-0.07450559567490876,-0.05516159568290068,-0.07372654915124521,0.036535886661417806,-0.037241105407540595,-0.03153073846119718,0.18131914229901017,-0.05334566623363284
RETN,,,-0.03314782793063169,0.06353450144748207,0.011218162654948155,-0.04559837516299625,-0.06658357783330128,,,,-0.061043874263659155,-0.05977991745182368,-0.012622787089262615,,-0.007501670089444408,,-0.0258935637122465,0.09370993373528248,,-0.01482488742600769,,-0.07314360796353744,
S100A9,-0.07534022529404785,-0.1562418363973165,-0.10300335465297761,0.018341144661991677,0.08170847353131247,-0.09570715860850282,-0.19041635230174433,-0.15647006509552405,-0.3678796348104695,-0.19132111766376458,0.034104774273307666,-0.6662601614565395,-0.013868792504470021,-0.20798868822563643,-0.07211473463115939,0.010297800965002588,-0.1445835924487503,-0.1069201380487545,-0.03566730514038087,-0.04346543942864808,0.01196679936813557,-0.28442369230032966,-0.042558404410416535
HCRT,0.009071945262335025,0.09665915713156269,,-0.029736031893626228,0.00778330559672272,0.03961656335151375,0.03302747475008781,-0.08459900618532469,-0.07478977804147677,-0.03029614190892464,0.02755055452499334,0.10176330672174665,,-0.002597352321351147,0.006823570555706004,0.048101540988550864,-0.043770704944516466,0.03954050126794813,-0.05514302242709558,0.04253513179769381,-0.06114784871122649,-0.07556590985941773,0.05771928040757668
FADD,-0.005638161523408579,-0.07564976167788193,-0.011188103077537157,0.016733664784758878,0.03662857213259315,0.01049189792040846,-0.02501100379656624,-0.1801331148002324,-0.37030618670934357,0.00682176710581065,-0.04955809912992823,-0.03596556005132918,0.05923792482887969,-0.17519684031305366,0.03355466642291134,0.08042374585438469,0.18080727270426855,0.033888729765078895,0.027230811656056036,0.004371379700853788,-0.07092369778927525,0.09641191269157956,0.027428112940752723
ACTR2,-0.016627732054925303,0.04006876522862722,-0.006118755440838798,0.0214620515702265,0.00506464864929562,0.011824653008666927,-0.012461779791701877,0.06549355286828007,-0.04183500728943945,0.012607032761566444,0.0015274168721503719,-0.035145340031392344,0.07148743662385709,0.07115818801115607,0.05764415133583632,-0.13715687396409135,-0.11795220748212852,-0.12448309321735365,0.06424304845652622,-0.010814249255226394,0.022186558105559355,0.12567705507822938,-0.10300393444260171
BMP2,0.006682549490733925,-0.16085863463159825,0.023942313312152186,-0.008373258875902902,-0.050934542230029016,-0.02674200595697024,-0.09050567245646322,-0.324041758071944,-0.10529281690366517,0.013043776640038068,0.017290392315740467,-0.0806605202515942,0.06514393177502845,-0.11724146166356147,-0.003717902738770452,0.056338457199913775,0.03330872687916427,0.07781575022477115,0.06507023250512947,-0.020253983588556426,-0.006397365028775362,-0.11264817526163283,0.06234218887016504
PDYN,,0.5953624283675776,0.20808727360828463,0.22905473620659475,0.13746466590289363,0.14663256783952075,0.43007255089790974,0.32877279468524173,0.566500309813958,0.256817743547732,0.08748369094922694,0.23666306217091468,,0.26758901400836005,,,0.04158169889482976,0.10563701833563104,,0.05571425392944831,0.036286200721354134,0.23218298311174695,0.13243262691739727
CD55,-0.04766297683881144,0.16781532394305798,-0.03806208898641162,0.01357483903195904,-0.06870469255086929,0.0032417302414943132,0.05502845921111435,0.03162426146257879,-0.014786357159934274,-0.007163288246528458,0.043062810386155094,-0.23788510095608165,0.031714633050433955,0.1058396018005311,0.008051010973411923,-0.0515422026720584,-0.030424293933184115,0.0721627839795191,0.012641821272054099,0.033313485287260886,0.044801453670310326,0.08096407662794489,0.028701164654541148
OSTN,,,,,-0.014228697141521487,0.07097025412981157,0.018115561542406365,,0.13226624156990824,0.0890612269667627,-0.035008976166854534,,,,,,,,0.002520039566212072,,,0.07497070512082861,
PDX1,,,,,,,,-0.09771173388616894,,-0.011370170841036135,,,,,,,0.04294035770420405,0.10132247826912208,,0.15580795753566692,,,
CD6,-0.042385934849116846,,-0.041757436460425096,-0.05646111172981043,,-0.04408484853813315,-0.03492172438672415,0.0412922674549653,0.009824589221567712,-0.06492809044471914,0.026533394334444876,0.027188621952857824,0.11980187543827014,0.09251168931542798,-0.0055720741284144915,0.05159358356525922,0.0004890989151652944,,0.09371076315360137,0.0071869947560800895,,0.06129887861434738,
IL16,-0.02622786263579958,-0.0403979858349946,-0.06313655335748894,-0.03204002530939094,0.003678733124228627,0.06081474423195563,-0.011493928577822995,-0.09575557848565208,-0.17173785966894925,0.02906913925152755,-0.017026011450260493,-0.16673059767806456,0.07857255582508697,-0.09492553636810158,0.0260842670145063,-0.01563782035923488,0.05976366535200952,0.06473311085192225,-0.00563991592991758,0.029586516858373352,,0.0457066057248113,0.09608110656149321
LAMA5,0.13181366027609104,-0.02378012318507202,-0.003062740262870529,-0.07932589180929572,-0.1319618301018545,0.004763021426579334,-0.1987334806028252,-0.07239716386099265,-0.2918071381037448,-0.1582351821525872,0.0007828376828656517,-0.03807243940873754,-0.01908584510657038,-0.4554669579700663,-0.04740655170494117,0.04076804888170893,-0.11024083634541247,-0.048799812286926814,0.051367391446235366,-0.04379998111080657,0.04811646836589914,-0.17915636304311924,0.04262127924480983
RGMB,0.0997969649246326,0.11273558704660683,0.03575554500268529,-0.03758063105835456,0.012946239933516587,0.029355275454205538,-0.12501415571499794,-0.14828454962370222,-0.0821755608899754,0.03411060690170074,0.03147785154523148,0.3067752511707122,0.050664584337131224,0.1538356176506993,-0.05576988631671357,0.03243220936607291,0.04222683091318992,0.03279221950803876,0.016635712600001146,0.011975484763182163,0.08566768898910218,0.07168779898383543,0.06976248716982521
INSL5,0.08430886556382909,,,,,-0.05693015815825299,0.022451083816421375,,-0.13285082907736856,0.028784782374187804,-0.010010579313478558,,,,-0.04313960120764525,0.0922756182779905,,,,,,,
IL12A,-0.009500472326224701,0.03276026428640864,0.02256349658948518,-0.001630411110768903,,0.00919793404273524,-0.09465497085029731,-0.009065878314055836,-0.22563701996404428,0.005348415155306767,0.07560019129208016,0.1214715020860584,,-0.009423296489208763,0.008784900891266054,,0.009401580040476348,0.08295634725974436,0.05991825563907121,-0.050839115183925296,-0.0172933104274499,-0.13649379551312765,-0.07157309904433472
S100A8,-0.050261470994063244,-0.060292515733104624,-0.027420786311730106,0.0789714006243363,0.11238997040117268,-0.1460855257675737,-0.3372272453597327,-0.22753414793561533,-0.40272231749276133,-0.33311388916367096,0.03489669000896104,-0.6541038265278796,0.015104991243646481,-0.33476908993553356,-0.13614749593012473,0.025108897670340805,-0.04359752344273674,-0.05794486148069516,0.039534894935823614,-0.003077298461995468,-0.0982298137055381,-0.17781082745711013,-0.026937922178172383
TAC3,,0.49082414100903193,0.12070435272756451,-0.033943223838834545,0.0981197430482287,0.03771555152636385,0.285401224092614,0.25678446737356403,0.41893763958224045,0.2305018592753826,0.07299773026808,0.34790101260866924,,0.3836091343927298,,,0.09583575400624407,0.04492144386159021,,0.03404387501737769,-0.0327245177250708,0.13837482707482604,0.0815103658660631
TAC4,,,-0.02007658809143542,,-0.05121488872381102,-0.06008489088696216,,-0.1244800873540586,-0.0663391827334827,,,,,,0.07040776046082453,0.042702450974810534,,,,,,,
MFAP5,-0.03989782826416636,,-0.06302334716410511,-0.019514985097495555,,,,,,,0.024798384723829656,-0.06717077846195428,-0.04714187203337407,,-0.03490536872489113,-0.05791829251497674,-0.034118714988501275,0.07526386658223942,-0.018380120511046486,-0.0039522480778979826,0.09518442188037239,-0.15556100610456564,
CXCL16,-0.0762106371201115,0.10429253581330354,-0.05050257428919984,-0.010207584783715626,-0.014938622434006997,0.06622022616862694,-0.14300770084874653,-0.24456419801146068,-0.4379612378547397,-0.1314063440865151,-0.15704865111917032,-0.42143469670999706,0.06430298343966546,-0.10987250929806447,0.05149043027436115,0.025838812211040067,0.13492476918806134,0.0029504518245816787,0.02095677307965051,0.017458327097328995,-0.13020283180642692,-0.1573075481431901,-0.005884993665410175
AGRN,0.07798376863223817,0.05677138750828223,-0.06915163341291343,-0.030867952103470927,0.05306124988645927,-0.039422410891937175,-0.031062514735000317,-0.3875421071050179,-0.4719795262655284,-0.2257304616805125,-0.046818813244964175,-0.11609320851933064,0.01236086360106095,-0.1500579461225155,0.07804940724425655,0.0006179694847485868,0.0920728629448403,0.11334215307723243,0.004404085335229391,0.005792502746901243,-0.05061378466004806,-0.0470356114693735,0.13016088738739165
COL4A6,-0.020501694664237635,-0.08109957928319923,0.0026618240926934906,-0.025872614712029576,-0.04084689751521163,0.022440950586879716,-0.09663766368304016,,-0.13871707646254772,-0.06548096157351556,0.004053684682877125,,,-0.027616620459175425,-0.02337112146722955,0.04059100122579462,0.1792955887396342,0.04836046209736122,0.08866404725503312,0.06673079112883333,0.00470404416008904,-0.0778540004902523,
FST,,-0.08063636156158077,0.03366896942743811,-0.048170187323179646,-0.04145382417318829,0.002775400313610858,0.05755982222741397,0.08917503318313727,-0.011279416587381278,-0.029512264973639662,0.04111923808179409,-0.0021990086149626343,0.19287968344179296,,-0.0030859325939270486,0.13229860326226592,0.11246975129660908,0.09905015249696607,0.04859732970979822,0.028320035096461776,-0.01312571180023596,-0.20728452405907877,
MEGF10,-0.05260336254649539,0.29612044278868704,0.06464509633226931,-0.004919235131655778,0.05714768810982119,0.047246933306986066,0.06721242486372178,-0.16240763708918132,-0.05869217439434293,0.10275277120133956,-0.05968346915869972,-0.2687954491849437,0.26371236379657625,0.013940220373035543,0.0888867655486258,0.012103067996313116,0.13849314356567713,0.12524060640194365,-0.013056033377432694,0.024542405948900108,-0.08953471479959625,0.23910636483546627,-0.23476853219362734
C1QB,-0.12951529746646126,0.2928349813958407,-0.07565792730724855,-0.04916671722379981,0.13535528011255393,-0.07009405223068307,-0.01998722529686595,-0.3440702164206727,-0.5225601581344341,-0.18609656450860934,-0.13012998718970942,-0.7536194125321882,0.05007368584623204,-0.4236346339641279,0.05647060230251875,-0.02090263413912318,0.05958123859102296,0.05068181475170056,-0.023533140131277233,-0.02001238244759938,-0.15677881475329328,-0.033080053986082845,-0.2069583014120825
