,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,ZH1007nec,ZH916bulk
TFPI,0.0006237244576947402,0.009112403230706785,-0.005080434361318578,-0.05146291588729223,-0.11217569624810844,-0.005360674171110795,-0.021629168577577396,0.026491948925398977,-0.13761312332583306,-0.04414985483307418
GPC3,-0.03639497434625279,-0.01542016878004867,0.03911045158170394,-0.08201840495361216,-0.028974713283189783,-0.014777276802787273,-0.027527441924537877,0.08949149772380885,,0.021631095153077925
NMU,-0.014959145404899047,,0.05507971602907467,0.0013458205759499554,-0.050600710657651676,,0.11901719456595668,0.05537738296992873,-0.09205330362511882,0.015178431778403202
SCGB3A2,-0.02154613947974478,,,,,,,,,-0.021577404757834442
LAMB3,0.03966589099940993,-0.03941030507529615,0.048459836036984824,0.08137603139521986,0.19813918199468186,0.06961405986955628,0.0532225059936455,0.09418913869628534,0.08565378435473538,-0.06684617140820256
LGALS9,-0.026940159316441597,0.01767570390719717,0.009995343690722268,-0.032998407347346624,-0.11070603602869156,-0.04033325018433617,-0.10552619297013617,0.03576652630104605,0.0952041455646467,-0.037118816700683364
VIM,-0.08805515617386533,-0.005837494127791812,-0.012149968822467645,-0.14339064421446682,-0.16254082010526014,-0.08917105069039066,-0.12190101703590804,-0.0463495810955704,-0.15416400222068322,-0.014104384592223117
PLAU,-0.11234612326039758,0.014972353090172577,0.03027240285857886,-0.06413021711846831,-0.12886892487021653,-0.09041472909985009,-0.08965799793167072,0.020962772345751828,0.00846017249089883,0.059206452809323344
TGFB3,-0.03162949146053476,0.007069470374279285,-0.04648260791982688,-0.04489178485795608,-0.09250685072305541,-0.03686439679412644,-0.055123762746040555,0.022070826938829977,0.11056159210426476,0.039862046401084504
APLN,-0.04000092226347165,-0.043737347226959294,-0.04798346849409622,-0.05556754327813912,-0.134033488600253,0.028807514280431663,-0.012487088952729862,-0.022522985144663034,0.01817103998509299,0.07786770310890305
SHANK2,0.10901839831317574,-0.003482378597714262,0.1006764176616093,0.08107352835734559,0.18454427555363975,0.12269680071773097,0.11602813950540701,,-0.04832695215303796,0.057282786155360615
LTF,-0.06993231184920008,0.012941320609055378,-0.022599951075300474,-0.03366199512895043,-0.0835641195585415,-0.04636885853992353,-0.0964387058005687,,0.11366839287142104,0.04256185600591078
PYY,,,,,,-0.01400570577796918,,-0.02360200825509552,,0.03043383752440033
PENK,0.02722057564911257,-0.007599860692238442,0.036639408932902455,0.03175720701870613,0.20977828643833543,0.058680384000407954,-0.01997749514098971,,,0.020286385592717983
CTF1,0.07044101166438221,-0.018096113959053042,0.056374557583745724,-0.04459745219414106,-0.07711904314435664,0.02963971388275163,0.0349534806623229,0.004706895455898366,-0.07710108458737534,-0.02489563915151078
COL3A1,-0.06071219396657958,0.037641493011529324,0.0556862775643462,-0.07612128087636127,-0.1566496459070953,-0.05158000068010947,-0.022479734769923904,-0.0610348072395094,0.06426502349306192,0.025290457973227987
S100A10,-0.06813746848085263,-0.03212300458090373,-0.03674758101733819,-0.024632559719690854,-0.15693263383750208,-0.06961829709942555,-0.12621902512359875,-0.0033618133447861106,-0.08874531526864635,-0.04302756933598706
FGF13,-0.02471022540096991,-0.03660681243115389,0.03221929074639356,0.024829442364498796,0.11113857402360518,0.08010034083167475,0.11204737954285399,-0.016121606669185013,,0.013032587500511362
SEMA4A,0.06963663402296466,0.04793281526597841,-0.02566915183283753,0.06719792534671847,0.11020425654739939,-0.021235419371378815,0.0464464171748666,-0.013536038548597557,-0.0793105851373358,-0.014704166567473649
EFNA4,-0.014079110031786059,-0.0013952828897126456,0.03558631636187188,0.014527183140461026,-0.06585892547258573,-0.025557624945803468,-0.046413072083307604,0.007209315259322335,0.06194030118170774,-0.04002547418214543
HSPA8,0.06778941819655813,0.0005612109435079814,-0.04622683272093412,0.12770520676973648,0.10119651692652813,0.08641226414266195,0.022613292266193644,-0.012458438032544178,0.07990809437347582,0.030495649360117873
NPB,-0.011989088640255215,-0.010639902196776213,,-0.009316714589752556,,-0.0002678077918856145,-0.05458960443747466,,-0.03898237292611122,0.008935025178519242
ULBP1,-0.025149414335721793,-0.018233596450551146,-0.013448863524904377,0.06240133749455431,0.15411530547221583,-0.01717981401554423,,-0.003072364596002434,-0.034840195881047475,-0.03688630399493618
SEMA3E,-0.010755732916780308,0.024350740245166487,-0.02372800559285495,-0.030096938286562354,-0.03165413837050943,-0.022400955740528094,0.01023876395934042,0.011554878001616918,-0.0047267910332516976,-0.04448189402446957
ADAM9,-0.03392336324352281,-0.04129548581339167,0.016281130898317914,-0.015364157456836312,-0.10721949076870761,-0.01902356099519988,-0.070695447664443,0.01658916920314122,-0.04543181914031806,-0.0016669934848488562
ASIP,,-0.009801200209394515,-0.021227793961306765,,,-0.015410050297945975,-0.058524922378081996,-0.008798615276048619,0.04301140938653558,-0.06426658128841953
IBSP,-0.05635018491637063,-0.004365592710850609,0.00014684413657178793,0.023808250501828988,-0.023924845802467714,,-0.08727077199805063,-0.04583454521089753,0.013670405708524666,0.032908084336351236
MMP12,-0.012176994182331861,,,,,,,0.032189257925542905,,
FAT4,-0.021844483248674627,0.06459796089256231,-0.01607088015661022,-0.04703964062597437,-0.07109365422153176,0.040828326363971296,0.015999551760455585,0.019869997753325933,-0.061968929658385664,-0.002542815253795924
MDK,0.006121533438617843,0.013622039393353342,0.057040235041907514,-0.11116799286011946,-0.17159375376085442,-0.04974189277469718,-0.03073848566111806,0.08282251480982311,-0.009256542327181651,-0.010379813738879423
BMP5,,-0.01607320737897101,,,,,,,,0.026696869056201118
CAMP,,-0.019036902058106098,-0.02079342003744535,,,,,,,-0.026994714328799508
HSPA1A,-0.04365891164635735,0.05896090239979406,-0.027870873574138134,0.004199597212826492,-0.08176639756209292,-0.014027239645411697,-0.04363214303144731,-0.04587200056807616,-0.09459565235845081,-0.018337263802628945
SOST,-0.01886192570178521,,,,,,,,,
SEMA3F,-0.07703706903506737,0.01818147579645362,-0.027667816255904892,-0.033510232512141275,-0.06453891828530238,0.006612645118474796,-0.009762161993183024,-0.0057877495629323995,0.031795593030959066,0.060216656254475726
ARF6,-0.04481586616657205,-0.07343215610336626,0.03235288764130991,-0.052357282996833225,-0.04849135510120073,-0.011137131679677326,-0.04730054760860298,0.03463867444429685,0.02567589106429925,-0.0638899956875836
IL6,-0.04174038611028884,0.012248529424179987,-0.0051082152491822,-0.0309752208901967,-0.05768662894507972,-0.04115925596976898,-0.04007220848205789,0.040538662631189964,-0.043416514058349474,-0.05779359559768053
CALM1,0.09441242893419301,0.02892441174982213,-0.0027466608009815785,0.11756719857242799,0.18436324237376747,0.05547394015898712,0.17189928444753855,0.0033747644326099125,0.1599994010537304,-0.0007051495331184692
VIP,-0.010473415086542212,0.1094824809203887,0.02054337332145904,-0.016357230741783666,0.11863536797430166,0.01497601998328035,0.02556954514494945,,,0.01622709350502259
NMB,0.05503666190834007,0.03317910647697832,0.007952940057463454,-0.03438130916113613,-0.15637736228993168,0.0023875143776551635,-0.07930371315868731,-0.04280989243739932,0.09189246437936331,-0.04120385032033966
CCL26,-0.04007660646052899,0.1107846214215383,0.04070465311379151,-0.02090177321504212,-0.032959802721041785,-0.010399903873167063,,-0.018902657637921504,-0.07356384835701099,-0.029480745156135645
FBLN1,-0.04210245887771667,-0.01542506439016029,-0.02702381090555103,0.022878781620917277,-0.0024627650256354734,0.005947445330168233,-0.062533822896266,0.03356778604446011,0.01591571488383222,0.032722639207458035
SAA1,-0.03877956418694939,0.0013226650146670807,-0.019849254093614304,,-0.05900166918584581,-0.012748367343051448,-0.06954802954138115,0.0015024107524691098,0.07534933551766297,0.030251752916139348
MICB,-0.04670609362548099,-0.027991432651882617,0.010121253502247553,-0.012098937906486314,-0.07025819116492728,-0.03962252328610751,0.009555903611063798,-0.028820568107181872,-0.0397897422198922,0.02828512021448896
MMP13,-0.014407908848335926,,,-0.019725361003453425,,,,-0.01651911455361195,,
F13A1,-0.04745938549198074,0.004306594045550476,-0.060542509276415295,-0.030611784926337638,-0.04330446753434175,0.003237388473987438,-0.04901486818079114,0.03476192891975777,-0.07749311992547812,0.06912233179025863
CXCL11,-0.04183995004894581,0.0007839170792131426,-0.019282227643437434,-0.019092685424913464,-0.08574675391322617,-0.030892642747801735,-0.02605053099534856,,-0.03587771470523926,0.0671914377753696
COL5A2,-0.0533901426563845,0.005567471638461423,0.014476889256432488,-0.03277116407516224,-0.15720624334629488,-0.05496137798121751,-0.03889358182957728,-0.008723978762187362,0.06614824102215287,0.04116366205336303
EFNA5,0.013532504112364147,-0.00033234335395195545,0.12003190589224255,0.02054805243616416,0.02125041158616026,0.034373331451237076,0.18370909782651954,-0.05343318750612119,0.0010022444835323778,-0.06074188676396757
AREG,-0.034761591718336426,0.03613416298700912,0.013513508952078233,,0.05072042414633957,-0.0321894486223449,-0.05617761696821619,-0.05824195892465433,,-0.03738716432463206
EDIL3,0.04503822428252227,-0.01999929645971983,0.005496880733028607,0.056165999281832746,0.10986504500652144,0.042378209823129676,-0.13912572465084452,-0.05085634623691618,0.03059499535500435,0.027278526199924456
CD86,-0.05023715561668028,0.03860015330270307,-0.014934936730925252,-0.03258190894570556,-0.06905538435635152,-0.030822369900861662,-0.05020395250648994,-0.015238021237478654,-0.07161299414393475,0.09568762136038453
AHSG,,,-0.022485799987301387,,,,,,-0.03420375807912852,
WNT9B,,-0.009654626661729962,,,,-0.012328566084821505,,,,
HRAS,-0.018691435031285376,-0.04655962547397311,0.0558150780603281,-0.03808239860078068,0.07557668099036964,0.010712049684603996,0.029998897644751627,-0.012147841315428289,0.067832000157879,0.03670143732039674
C1QTNF5,,,,,,,,,0.003283436005078165,0.04152699618991152
RLN1,-0.012544741345965038,,,,-0.028772858051634043,,,,0.0858531518563243,
COL4A1,-0.08657299040114871,0.018490616436904424,0.022824789639077244,-0.08463806640047426,-0.10741114810026903,-0.05830288625694513,-0.015139807038694015,0.015615036611557881,0.006824736380714609,0.06732736066954262
CCL3,-0.026397178074060543,0.0700384710595544,0.02621253342115129,-0.04981407379879022,-0.07408339912406366,-0.005071103928513778,-0.09776346408501527,0.05425172120511268,-0.0660020762685741,-0.02987783257955161
BGN,-0.07941283655876315,0.021871482128733497,-0.019032061749921735,-0.06040761996267768,-0.034856915915681685,-0.019033620438876638,-0.041369296032823424,-0.039388045589942994,0.04325223734144348,0.04403689495585395
RETN,-0.016909164063475268,-0.011912589890386384,-0.025328363183153495,,,,0.015542270542082553,0.0797169915896431,-0.023285643274841096,0.1072120762456083
S100A9,-0.07898597718281179,-0.04891274584932008,-0.0036740833131795204,-0.026131829419624972,-0.12210419885993777,-0.002501709177920458,-0.0943260982259176,0.043350293508476544,-0.07373122888020629,0.04388430279451747
HCRT,,0.010443494611834034,0.017258932279767596,-0.04032683270401913,0.016025473399176253,-0.014777271485068922,0.06905822722890412,,0.055445338633613755,0.03014830666627562
FADD,-0.027811646356696165,-0.012104420573645799,0.024624990303237778,-0.042476036765817904,-0.1193121461357626,-0.0013384806934668488,-0.0405257852208797,0.01301162908787892,-0.07465366219588948,0.05828359966034793
ACTR2,-0.011737287948490951,0.0018440980405232212,0.013352685068240132,-0.00435016857548719,-0.031034611486041867,-0.014863805494321978,-0.07142835839337248,0.03865433813785138,0.07331226252433234,0.05216414805801792
BMP2,0.004498067398841288,-0.023340389269425707,0.011305891173740593,-0.0921653162910172,-0.0023190077051151578,0.022092424301357067,0.027589997058370376,0.03292851657318598,-0.053756793195488595,0.014918695005201712
PDYN,0.015678466670626463,-0.027124636191411436,0.06889272383796585,0.035333195262027044,0.24013749846620133,0.057280445835201615,-0.05852489015297885,,,0.11207542673126977
CD55,-0.05304780891016328,0.0028301503292933587,0.07349429782970725,0.0060451415753608965,0.019469096815307795,-0.022353091404354465,0.012503042206608571,0.008883897708991628,0.08897146500137312,0.05442462481571434
OSTN,,0.008628641327471615,-0.016059735621926842,,0.03089498521093054,-0.02283583354055007,,,,0.0001008853005784875
PDX1,,,,-0.028709511485098316,,-0.015818927274795648,,,,
CD6,0.004612577176383683,0.010032010446923116,-0.020201234735541234,0.008552896468312634,-0.01508696521788091,-0.020861587511600055,-0.01497746022626908,0.009501363226804196,0.026990465602286184,-0.008913404196158435
IL16,-0.04301710513120206,0.018102559331184414,-0.04122618760657688,0.0004747360620237821,-0.046055793083389,-0.03641801284367174,-0.007802391293176619,0.002099337133077473,-0.03725620695802439,0.06178989541074101
LAMA5,-0.002737057992419613,0.005865979442193299,-0.033873131126761005,-0.016533075366528194,-0.08302330049828359,-0.07887859603293285,-0.03650742972403845,0.03172120512806754,-0.04067720978262353,0.040118504693167904
RGMB,-0.012805882853323864,0.024710482442411762,-0.015749340870091583,-0.07161410436695118,-0.07526622525283488,-0.0067725777725698615,0.07924823023991616,-0.034262620132805455,-0.15996499706318798,0.031073282778291418
INSL5,,-0.016525371539839608,0.08800667564754257,,-0.038181610888529185,-0.01888476494425301,,,,
IL12A,0.10227871154888332,-0.023695138391400052,-0.02302531996632424,-0.020129098577560584,-0.10512604867159268,-0.01838139090535035,-0.02605054532277031,,-0.048425281726341605,-0.028744909316475012
S100A8,-0.0573451511348724,-0.018479201562796196,-0.035326783018002635,-0.030780349276002462,-0.12274028928236282,-0.07564479220586105,-0.1045739223788879,0.058926546700578585,-0.16985125851834354,0.0471311372059054
TAC3,0.0010679445663512972,0.008284885784232036,-0.016797641810339638,0.025605994205077257,0.1746281950527226,0.009393252047050847,0.09878322701161753,,,-0.056950724544909924
TAC4,-0.0386872307332435,0.012840718938157908,,-0.02532889715364265,-0.028772860871606087,,,,,
MFAP5,-0.013251001045880692,,,,,,-0.03093575324445682,0.014210454807946513,,-0.03887127652562678
CXCL16,-0.07397534873734186,0.018395493637866453,-0.0004985268931788217,-0.028686601117153106,-0.08996802186626833,-0.0527564095900975,-0.05796534499326615,0.036024523440081266,0.01925696926370442,0.020184521540066856
AGRN,-0.028360993884302126,0.03935475544563158,-0.03571717281726169,-0.1062859864539704,-0.15033278602076,-0.0274711898317913,-0.03466515086927117,0.02506942535456852,0.09230807987887284,0.06933498245042855
COL4A6,-0.016909164363985797,-0.013178371809746493,0.0021834821231742673,,-0.04555673841154843,-0.01897071426390256,,,-0.06892697397786324,-0.042594851614611164
FST,-0.037409127416573394,-0.021574705176993732,-0.005062530113355412,0.04749408847899825,0.015523637870838382,-0.03202056719691208,-0.02353525030580488,0.009065771251961788,-0.039808850504688784,0.019394859469462542
MEGF10,0.002666903565341421,-0.018026164580547975,-0.007150532203157547,0.01225180580069551,-0.0018523476918080807,-0.007615486710446645,-0.07796776904963218,0.06654924590273063,0.09173873727846386,0.0246787821449264
C1QB,-0.07739567385044094,-0.031208427428199747,-0.07069651347291198,-0.03421370034413876,-0.1530822508178456,-0.0027547921796053786,-0.11933263931546083,0.0446737139155029,-0.06609774846691374,0.07306294756157541
HLA-B,-0.04545465853852843,-0.0033763439262517415,-0.012071481981099173,-0.04302787203046664,-0.18006736871390575,0.0165584216171896,-0.14152095028395642,0.05460668358344897,-0.16850409584384296,0.047304829004512085
PDGFA,-0.028275035081436785,-0.026857188645561598,0.012833964066882348,-0.0325387005900515,-0.04439347712873009,-0.023841067438225148,-0.02893366854851109,-0.0017188203712505436,0.13530513397441624,0.042585189445780776
LAMA3,-0.022413207815683973,-0.018477776753237606,-0.006564727698429563,-0.0030345603695832116,0.07839546636784239,-0.0237710702564366,0.006284144576331735,0.049643590202194006,,0.05313380343768569
DKK1,-0.023560380841495226,,-0.013507364519567406,-0.02090177321504212,0.10712225014038898,-0.03508057227009838,-0.05620197664217979,,-0.0792497152895509,-0.03982066730348303
INHBA,-3.2037102499082665e-05,-0.021432464874041567,-0.01374774265843482,0.05825608902174962,0.18836486000269825,0.06269444658810387,-0.028718467366920356,-0.0020599378002604924,0.13539507990399172,-0.025977329901847507
IL7,0.08180515599864056,0.056993026686051086,-0.027807548572643035,,-0.025574681491315737,0.051769564464700706,0.049346883431785685,-0.038131557516860724,,0.00808009947870524
FABP5,-0.06722374254546826,0.02757169539169869,-0.05583069936587851,-0.11640037824941935,-0.02248747965529119,0.00135675522125838,-0.07259565025632797,0.045494367221595486,0.03857670312358392,-0.02955624060604619
CCL4,-0.02595854808771125,0.05723763778972473,0.02139461761630571,-0.05739111875731625,-0.05407392493358853,-0.0260911105174463,-0.11200750147003856,0.08571214989710356,-0.024902734732152425,-0.008881607474915284
FBN1,-0.052094915827328475,0.009932310249269855,0.003759433453576852,-0.055793019664187704,-0.0685902440953374,-0.03917070896131072,-0.02962608177582874,-0.012623587492955533,-0.021980440696424366,-0.03538695632627519
TCTN1,-0.006034584753913425,-0.01793768753779164,-0.032635063441944716,-0.031987518237657726,-0.12918641076887313,-0.05691579247685836,0.021291517490292053,0.04893598578816495,-0.04837800865543855,-0.0772432595972069
NCR3LG1,,,,,,,,,,-0.024304230917808114
BMP7,0.06202790834180218,-0.004630977001962195,-0.045420292391364976,-0.040589689953032276,-0.1443669574524005,0.01595420707742843,0.00409856784179846,-0.0336074091305902,0.021391046117523984,0.06101854697286533
NLGN2,-0.033607928905272144,0.025019500660210522,0.018744363330746784,-0.06174434912085894,0.016359327075006397,-0.051211316463460145,0.017908879308869707,0.029061444337768288,-0.06473287945311733,0.015865975732431644
CCL25,-0.0029088160175761166,-0.016435830631085703,,,-0.026679321868155043,,,,-0.05485996505010633,-0.025000996924979917
NPNT,0.09148116495625024,-0.03930552555058086,0.004954720006007035,0.009068507301167848,-0.16827331179489977,0.007150528101100187,0.061456878756522386,-0.01209679259003101,-0.017497682851088547,0.047225321960544506
KITLG,0.0048487537231253226,-0.00578754485114517,0.013071361258698727,-0.015870508852778836,-0.00731774215518965,0.04125778351411535,0.008511155236053095,-0.0064963531380619055,0.06829205932865315,0.020903041632642998
MADCAM1,-0.005804901635482738,-0.02758422422573416,0.025945664257174483,-0.031957584916272215,0.09216780025326717,0.007477377120972012,0.09630844296861342,,-0.05446854470923036,-0.039581719438282065
F12,0.0005661864121585921,0.05386005422902418,0.029641128013555677,0.08227479908981371,0.09914045528885183,-0.009695496852466333,0.08733469749294073,-0.028993077157080504,0.12150449786534549,0.06063729239417456
S100B,0.0920056879219007,0.034942101368602194,-0.023244228963480926,-0.09327575756699068,-0.14277512070336335,0.02573830846279663,-0.14081309083512505,0.03183893599902082,0.0807373383080718,-0.022832855876068012
IL27,-0.01873749741522432,-0.020855453197107573,0.029735776994567448,,,-0.013192238671444157,,,-0.034769399071177466,-0.02077725476347073
CD99,-0.06432008003882381,0.0329108621597498,-0.047773825149588146,-0.07814938716125604,-0.18618324291770527,-0.022444883646519937,-0.09931765362251464,0.03251657940174983,-0.1733456135709219,0.02891888877166902
PDGFB,-0.050811245481643626,0.09682229954582115,0.03177255435668075,0.04904546862042323,0.04148830973733951,-0.06785059344957567,0.059105718147941765,0.06309649403685501,-0.04964369191601047,0.013018082798120011
CLEC2D,0.013211312897200499,0.00016552762364497228,0.027795557436093264,-0.044495186557362905,-0.07847671878269151,-0.010824466153962856,0.028257577409348197,-0.014545100948251923,0.08845442749953925,-0.015150498652259366
F8,0.025714567119842137,0.013171690566500974,0.05210158300315817,-0.027004482388459226,-0.05931847167645542,-0.0255667431013878,0.03134155432399651,0.0181718774234808,-0.054457581774451785,-0.0571040889183484
C3,-0.05923386279638933,0.050784248941032756,-0.08976569061727369,-0.02561727394974154,-0.14566685522753242,-3.724021621545179e-05,-0.13804643720421725,0.0010958072523981123,0.06186704979082038,0.026632905195178597
DLK2,-0.01227951179219895,-0.014839734640942412,0.0862907939125191,0.04974181005206421,-0.00785097185632147,-0.02940637253176312,-0.003326705822104349,0.01780114445561427,-0.06677933627281596,-0.0029490781798846423
TSLP,0.0009651592897176993,0.03774509843816712,-0.029196205939920117,-0.026037124325417448,-0.11642183943811388,-0.0024386759631051707,-0.008419632440932743,-0.013409531028710354,0.09092758027663403,-0.06055668033589904
OSM,-0.05230060016216942,0.0033225607042041863,-0.005160316869069538,-0.0183254229509144,-0.08173883447934611,-0.02068940714269064,-0.07741230042885656,0.04871404894693484,-0.06061453749638001,0.05164894211601105
PRND,-0.013758079648425346,,,,0.04420797715238629,,,0.08215381760181902,,
SLPI,-0.006712055044725983,-0.013172926089652532,-0.0662421062657538,-0.007085113912310641,-0.09343026464178567,-0.016031889493921158,-0.03685862281019594,-0.0368634204637958,0.0663371158575733,-0.06792847845975807
AFDN,-0.028293733708003834,0.025227764867855662,0.021985888718587903,-0.056949164434312735,-0.001375616349666236,0.021062693101363276,0.11315752502293235,-0.0296130023780195,-0.09843740151606933,-0.045178699337070215
KISS1,,-0.01551498489978196,,,,,,,-0.038527644346326405,
ULBP2,-0.03936941844097639,-0.025494012487013766,-0.00025531447386682363,-0.04220630905037329,0.034601483876319686,-0.04084366196758766,-0.033728537084658276,0.06237791239820723,0.04217648265093046,0.01517113989706298
ICAM4,-0.012362177132173996,-0.00965462567981199,-0.013666495798952438,,,-0.015306263638099147,,,,-0.023101092631293653
TDGF1,,,,0.04386726510975422,,-0.011403270197371383,-0.035205993116722234,,,
ANGPTL1,0.008081590389110292,-0.030948220976578043,-0.014300415553114272,-0.004158495176861773,-0.11843948560267831,-0.05598675763736361,0.08111713980097354,0.033332142359881495,,-0.023346218959381108
LTBP1,0.03710674630205614,-0.052550300835287125,0.01798998644149788,0.027900204262247888,-0.007023902296204596,-0.05163271230983876,-0.053216060119211595,-0.05964629514747899,-0.06534165623527968,0.039307808919790334
NTN4,0.01267346817902388,0.05415883275280401,0.06564717740002067,0.009386630822739942,0.0654829607328867,0.020470307960206657,0.09248732004738917,0.024084422514724042,-0.07126607481500973,0.02010294191099945
APP,-0.05803992880917106,0.005920147321328311,0.024141066701834517,0.10303135036538089,0.15066442901725413,0.07191715892924679,0.10050474159586552,0.002431781624646745,0.018092805511533857,0.13543850824932324
RIMS2,-0.016364790508239593,1.676637401146335e-05,0.027765599961569472,0.008602647214446764,0.16386463062874929,0.01320201392357449,0.06265112135841361,0.02510272644808958,-0.04479756398936375,0.03535754796904089
WNT7A,-0.008562999411685994,-0.04530356230857812,0.0062949630135959314,0.06362049456918212,0.030118191365732003,0.03520468594110507,-0.03246636181029104,,-0.09295130896805799,0.03479080271491171
GAST,,,,,,,,,,-0.0006937174689423508
GPI,0.04272752065458823,-0.05555760187845702,0.04398104648175309,0.07633787208933332,0.08558719750337979,0.05415875182004892,0.13062214445037243,0.04714137399603702,-0.09787449421410739,-0.0576389077132711
IL1B,0.004317010278043832,0.028041261771041603,0.007611975104446049,-0.047301426461466574,-0.09598080233955622,-0.06202248115332667,-0.027680302593368292,0.023682866720597016,-0.07113257736091014,-0.0534317821714409
SFTPA2,,,,,,,,,,-0.019663701677358997
HAS2,-0.06089562946564134,-0.05272150410405842,-0.02374300155707283,-0.08679885113840353,-0.10485105430570191,-0.008369027107656907,-0.03750424575235562,-0.007851847404216484,0.12000654887820099,-0.014290037902067489
IL11,-0.01873750223293267,-0.018639012743315243,0.08918590729571203,0.008327329866552765,0.10065404269441434,-0.025822881038557854,-0.02788536746231333,-0.022524074233346854,0.021496786510109094,0.017782232066028046
SEMA4B,0.01246982452892297,-0.01021315141076307,-0.01507957540619425,-0.012687357087141535,-0.14322817954818237,-0.06159293945648214,0.012832621823269231,0.03800245297272688,-0.15919852839701676,0.052430201997602684
FGF12,-5.130098004665655e-05,0.024396074574372387,-0.021348638431619583,0.03133049715467137,0.1779132404885328,0.022023837205473372,0.10889334965249906,-0.005931375945507226,-0.021015886286275966,0.023857883893906598
CP,0.042272053821165015,-0.027604084408246864,0.009939631993055687,-0.06549147956638504,-0.09040870738639795,0.03250812709550137,-0.09588220401935434,0.029465011241753995,-0.08701940072149905,-0.049690555090544195
NLGN3,0.1077045104760162,-0.0036925468297872893,0.007462716322550641,-0.03260058100308702,-0.1441260517307228,-0.1061554735164059,0.05566186896077652,0.056075118147741944,-0.013919928988072205,-0.029857404027794545
GZMB,-0.025724121405137006,-0.01226996526011886,-0.040422612827195704,0.09196420749905891,,-0.015333088636018398,-0.02513037757232146,-0.010543461981798874,,0.0003450078504961232
PROC,0.029717920129692113,-0.023091450747418828,0.032108344254516176,-0.015031331339342523,-0.07078092357329917,-0.022094166762812572,0.04391824755007631,,0.02192296178341565,-0.029665872612357213
TNFSF11,-0.012724796311375533,,,,,,,-0.01726679592720907,,-0.020504132535154852
AGT,0.018944597900388504,-0.03744623087760867,-0.0388785465445064,-0.04415448825494845,-0.19156235881632908,0.050070921216219436,-0.060245243752866835,0.0270924851275884,-0.00945200442349703,0.0036310739406965084
PTHLH,0.021304486004800047,-0.03687273353848328,0.06575461146087716,0.10207378377974573,0.06665555485110858,0.011192399771605094,-0.020886854525183476,0.03916646445406224,-0.06672152942891298,-0.059365314642232214
COL1A1,-0.05847239850229207,0.01015953208642331,-0.01893764171755517,-0.07274926651787987,-0.12429382617964298,-0.03691363354815815,-0.07608213676334016,-0.06612474970483419,0.0843338806092759,0.030586624090587884
LAMB2,-0.005630358528527106,0.057414721882726935,0.004174177007850755,-0.04226520339879958,-0.12944706302552272,-0.04286458040954964,-0.04803587050582152,-0.027249031580576163,0.011978980473354975,0.032831365217963156
DSC2,-0.06508866345806762,-0.029641117462234294,0.08236226317346533,-0.026127292196634424,0.011063604262128776,-0.02247165733157697,-0.02804160348653112,0.015127365797262553,-0.056945687265001606,-0.05555037882062883
WNT5B,-0.026659312138919054,0.004111436038163875,0.07378027319940571,-0.04111546821420389,-0.007273387533388661,-0.004225813031042054,0.0206011162474489,-0.015761005753053867,-0.05716927449452885,-0.04801625719826793
LEFTY1,-0.029660185401770744,-0.026455809327041148,0.027504481451275445,-0.014735664839900037,0.00499548318370433,-0.021485392975909436,0.04792954053062812,,-0.05328188213851526,0.03825746869889619
FGL1,0.005894713449665249,-0.01050457656705475,-0.015494274800912356,0.001244410721531436,-0.029374711820440658,,0.02044152111604465,,,0.013323265155505692
CXCL5,0.0969468969054502,-0.009654624627757352,-0.010113571732313822,-0.01847791465277843,0.0429062806826618,-0.01389222947193423,0.12236067543614429,-0.023675504587287153,-0.06339766052639131,0.01847148375470115
S100A1,0.1259289375549036,0.030776873837656114,-0.02501149691674721,0.060214311602663835,0.1396531454953451,0.029712341607102562,-0.0662287280325764,0.0009000695271962591,0.0007723630501177094,0.030628367181997358
C4BPA,,0.007036068411919819,,,,-0.016512118008223556,,,,
NPTX1,-0.001532948702127118,-0.006158372965363319,0.03519634990458544,0.107791928739762,0.17594505005361102,0.06116892373222155,0.05987229972709299,0.012371778919392971,-0.11239097672179395,0.08480291121306607
TGS1,0.016578694313176406,0.01825402959497145,0.03591761209037869,-0.0648475565979563,-0.048935899259133046,0.002944485238970975,-0.017662887745217137,0.002911529333397091,0.006078300853144508,0.06411537552440556
SST,-0.004791710186339585,-0.031055930345063144,0.03170326654853105,0.05073204465563043,0.19005366930653386,-0.014656311890466924,-0.011100455927256319,,,0.03654891556297468
IL34,0.058942447903442656,0.015216734971989767,-0.0041170426885068796,0.04239590155844169,0.19830747548859834,0.048309840958817594,-0.018082327682703146,0.010879116898176139,0.02464803890090943,0.008097973945838397
DHH,,,,,,,0.009972859922287304,,,
XCL2,0.009113963003804936,,0.01341560264657089,,,-0.017734025922970548,,0.023951091820913293,,0.06195937210437596
TF,0.021874441536004183,-0.022776364537327776,0.011575033957857792,-0.10302189790532637,-0.015233796246879034,-0.008161952962084372,-0.1429275010863779,0.026532266450534744,-0.04181695619316872,0.08665247377118644
IL33,-0.004147090911371607,-0.04798293196279318,0.03046967665348303,-0.00659126995525463,-0.09775845671847944,0.030055401726195082,-0.01527672657472882,-0.04622782387369628,-0.06304236020394165,-0.008718908462111007
