,UKF243,UKF251,UKF259,UKF260,UKF275,UKF296,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk
GAL,-0.025517627795386102,-0.04040331683444833,0.08106541441085637,-0.04834352262493106,0.0436704716318035,-0.007093836539544732,-0.02528422936076588,-0.026342166900358788,0.13771477361108603,0.009544381734851849,,0.005008404182687944,,-0.05709281611751648
IL36B,,,,,,,,,,,,,,-0.0310197797560991
CXCL6,0.0294447670163374,,,-0.028427046899153666,,-0.020039010343631324,,,0.07379396702833621,-0.02544543687954837,,-0.029265951873590233,,0.036037059040712964
PDGFC,1.968131855096369e-05,0.00021791583350277757,0.010538949174092298,0.04177409851025627,-0.014465629492950239,-0.051073616586145676,0.08217859034596449,-0.010271700722934922,0.024105854161786466,-0.009799265933997457,0.0010298183043746577,-0.07507643890983304,0.04573158965866071,-0.03556146900704817
COL8A2,0.01656652671486338,-0.019548409638842874,-0.017164833202376658,-0.034696883636668965,0.005770553327403818,-0.023628924337479033,0.042470344968237955,0.0017886800355661997,0.1446878837806307,0.024678369623614867,-0.08912232638544543,0.021440933885505033,-0.012047125621768275,0.03862983765227992
SPON2,0.07659605529748202,-0.004079826052753385,-0.05434002871901544,0.02828899155958672,0.02888557596581398,-0.030905659432203993,0.030257965659908154,0.023558255057913743,0.014690841199008556,-0.03475165070611415,-0.021429315142805636,0.010687646060853288,0.06368336585195962,-0.058201171908999705
LCN2,-0.019285634536383288,,0.04962444159756404,,,,,,0.1265341128923199,-0.024656623585552404,,,,
SEMA3D,,0.06519183803530132,0.01157726972097572,0.09723803717631342,-0.028214046076103606,-0.00022796161097593835,-0.019358163253444496,0.033798075452414963,,,0.04166445851870895,,0.08101187567914098,0.03609364651650059
BMP6,,-0.014537254267785822,-0.01478786145639829,0.0080349011295049,-0.010273965329865103,0.03304561992257586,,,-0.027819944552787457,0.09572635702813799,0.027312825159100145,0.09847353516501797,,-0.023688991597618322
TIMP2,0.02962006340175048,-0.023610281562886314,0.014970811580721442,-0.00032645233750666007,-0.05484690555622714,-0.022738041379801222,-0.03685374507700782,-0.03128854233824869,0.01867194653152966,-0.07137830195550075,-0.10354535914301058,-0.053072879240832295,0.0315676823482314,-0.031057967240581727
EFNA1,0.012630385103269493,0.005748837731770806,-0.010724098567486023,0.0016216409863188588,0.004111212502413382,0.015491582525482522,-0.01394664731725611,0.09138871280929442,0.041144814795745895,0.03144495590761187,-0.0004539179041280397,-0.0715277212194753,0.059317449204495325,0.029769909209782997
S100A12,,,0.03543457241700524,,,,,,-0.016852246276350707,,-0.028061316570872616,,,-0.020297161881808325
TFPI,0.0009271269472639592,-0.03532699845063293,-0.03500487440284896,-0.015495553414480088,-0.018222928165845,-0.03842597162879808,0.04890733264233973,0.08383396974161904,0.04058988584508363,0.04263812957604161,-0.04579997073287613,-0.05100342581570165,-0.011080584905006338,-0.04853690286967319
GPC3,-0.027528081189814358,-0.022890131295939354,-0.02143171405584249,-0.01260736419691172,-0.013477034607531989,-0.03979084095837509,,-0.04330690619398015,-0.037466104580012295,0.05680546201777115,-0.0410881035544169,0.005316580640715909,,-0.029662224867580404
NMU,0.02979370028514721,,,-0.03526652931362894,,-0.020341574998351635,0.01624153759970175,0.00684847292027681,0.05243407812107458,0.06829442793940056,,-0.0256061706155359,,-0.03767120013459843
SCGB3A2,,,,,,,-0.026691607029172112,,0.003186834764253244,0.018889424100739103,,0.06163211143046239,,0.08458134182128088
LAMB3,-0.026535745106450154,-0.0016364052064877193,0.03354019904677562,-0.032244720734999906,-0.013059113720649437,0.05943128448607562,-0.0073333636061066205,-0.08420844139444877,0.004650856155337519,-0.008603537564048677,-0.029383695441595643,-0.0014221102857669811,0.09344296143766169,-0.047205302527337255
LGALS9,-0.02786887042462617,0.02019600899814623,0.011936318411809135,-0.02639876895157125,-0.015346255650781083,-0.02744202124825821,0.016443102443739435,-0.11311123498191553,-0.032017653436414974,0.03342144601267663,0.004062638914228294,0.003653307872080126,0.16617311804922016,0.04511652301812593
VIM,0.010103935051570525,-0.007168841722318527,0.057309704536868844,-0.031047515213481355,-0.03637135996042287,-0.011318286506944865,0.1301834695278376,0.10344671271031897,0.0658741367735977,-0.02456021629274202,-0.1438690746232,-0.04457670511015724,-0.08464189964237095,-0.047631057574035934
PLAU,-0.009525602860145591,-0.002779019163087515,0.0054454974762249055,-0.010168731110605555,-0.033363501701950626,-0.010109716611978242,0.06192414343795016,-0.004321116074787085,0.02613016621395699,0.007502103189846271,-0.08549109729322599,0.027651354544433383,-0.010546181881394797,-0.00014638219252955466
TGFB3,-0.05881618199597321,-0.027513101566533013,-0.03543202203479354,-0.003211582887911179,0.02298249842437396,0.029610922674120833,2.325901923941424e-05,-0.05358371674301329,0.06489796535054686,0.008681856593120308,-0.02102050796958263,-0.018044437867559427,0.14923990234562323,-0.001320876005985953
APLN,0.08218882953287736,-0.0033494179862826024,0.04311325426472904,-0.009575787534542144,0.02399183473302252,0.06425482912847957,0.12592229306822839,0.1445074102296344,0.044139728879622114,-0.05044986157759369,0.06946836566040887,0.0046291049496367835,0.0671319201734419,-0.00022683883506838715
SHANK2,-0.03667381619155246,-0.025591293036662043,0.013980071556405264,-0.02030913235091742,0.02490793350526784,-0.04652433875791938,0.04111584593109533,,0.04101148769649425,0.04951980324184995,-0.027337349131551905,0.01829086583572637,-0.05364086566826239,-0.05718338178205241
LTF,-0.029446920404049542,,-0.045848969542952187,0.01113852765024557,-0.0353498574704775,0.01758725120009637,0.040323375143836285,-0.06979589469969741,0.02766884531382697,0.02203588727395356,0.049980661088456974,-0.026684481193222705,0.08067537776741047,0.022768363324152583
PYY,,,,,0.0722469649183817,,0.0669511283424531,,0.01720488711658994,-0.030171956684098163,,,,0.025403064690225435
PENK,-0.006589040394070184,0.05914698185530502,-0.010458443613367337,-0.028027850040494403,0.002413744675737502,0.006772014120358907,-0.02861582874155169,,,,0.06367739819331894,-0.01767786210659861,-0.07100423183651232,-0.021878580674778055
CTF1,0.024894241594836688,-0.03021795229193543,0.03829927375222226,0.02030650875190169,0.0038069847768645833,0.01304732972090236,0.05044692957644843,0.044231799945895385,0.16954546547990265,0.015672383570813218,-0.021243891633388114,-0.018903162853430286,-0.04285779805146961,-0.01773747002087532
COL3A1,-0.03732016572781148,0.0013556288980300889,-0.10664595525933131,-0.03028787835815359,-0.03594638848480331,0.0397159309220699,0.053943284611117026,-0.045611861146259876,0.015404922098956483,-0.02250235796058509,-0.07019610397044419,0.009166616734524314,0.10950428624673872,-0.0744635267576913
S100A10,0.051011269998835714,-0.0009109903801956191,0.04118557569245502,0.02989812061059846,-0.02193897394562123,-0.008533101516695665,0.10201623321416807,0.2423664015897121,0.049110363994109625,-0.019300200283834754,0.025129459197635543,-0.023330076188394392,-0.08414761018679354,-0.02403797864038383
FGF13,-0.03955060452969338,-0.010586719000627838,0.03943499460434668,-0.019196737836185935,0.030518656040135175,-0.06001776216395364,-0.06406781817975717,,0.11189240298908189,0.011638132517032631,-0.02544420644067886,-0.0022378720880737194,-0.07142538418940038,-0.017009248379619587
SEMA4A,-0.04792740846026261,-0.04723069320398457,0.06658742503025278,-0.02232542013665373,-0.044397600651702555,-0.0037855352588488317,0.007274429260306625,-0.033544430655890245,0.019237846306011226,0.08095608239471548,0.0027957050071056202,-0.025401373928364883,0.0017796427009463937,-0.009717062436955685
EFNA4,-0.012193538578845142,-0.02773193115170849,0.030989079965265558,0.029994558904821216,0.019461233572191716,0.05286239225197254,-0.005929508832798078,-0.03798277958092331,-0.039047096870688726,-0.05846712413279409,-0.022254648145654452,-0.019489552382853832,0.06912884503837773,0.0491703023666837
HSPA8,-0.005734113755712668,0.010612868802550092,0.08430077537467438,-0.031966356993062196,-0.02016424171746193,-0.0032847422391330022,-0.0739665831098776,-0.14073184296016164,0.010979921598996198,0.05401531578675046,0.014297864079741315,0.02818478933180465,-0.027158846381455,-0.020137322289758796
NPB,0.062185294574080854,-0.017127079314893587,0.004992395747738346,,-0.015235461503763177,-0.023432280926576274,-0.03612313550128768,-0.014231841185575226,0.04172076667611483,-0.009038244885481312,-0.05785081776836643,0.0746804647879125,0.049837612840335256,-0.03145907235415013
ULBP1,0.01836388915458661,-0.017636432592973754,-0.0021673366338125968,0.0008434460574950066,-0.015668174260279215,,-0.017870443443338612,-0.046100136191784956,-0.020549312435433773,-0.010068038515763607,,0.009989259340927842,,-0.019366992292438857
SEMA3E,-0.04784084366276849,-0.0014776424930681958,-0.032233769492301126,0.03074341626257972,-0.003018698789252461,-0.037685774471380745,-0.034559156969088387,0.030862143523380084,0.05181362406771327,0.04698895748307177,-0.045476569589385916,0.07603452463941927,-0.11207453286124315,0.036176888677327816
FGF3,,,,,,,,,-0.014793460802184525,0.01735903821658542,,-0.01995292293807202,,
ADAM9,0.03119008595256817,-0.008425317633551569,0.04902863389975849,0.03408176231300292,-0.01482841970586915,0.010275154817884904,0.1090129951077675,-0.01844863576313412,0.08129527745793545,0.03220442827388712,-0.03838369608445099,-0.049370111600069,-0.08266817406196127,-0.016062441414851004
ASIP,0.12958972360280277,,-0.013622193329270667,-0.02480244714796634,-0.014054130807785496,0.07768915316759625,0.0354137099948451,0.09764038805342452,-0.012168340450695387,-0.004396729508983107,-0.029856836296462467,0.0368693722511158,-0.02805287237552522,0.052027707811386104
IBSP,0.01467122838503024,,-0.06056653140080149,0.01244052057336124,,,0.013043895083992235,0.004733754540632803,0.01706938510482132,0.02436487135164413,-0.033026401559359556,-0.06728328147329984,,0.01033127745542538
MMP12,,,,,,,,,,,,0.04741174322845219,,
FAT4,-0.01830558614459245,-0.03684433922356538,-0.02386786536717602,-0.05196357350715339,-0.020759715736678813,0.017549253850528274,-0.014313697495833121,-0.08208585100065663,0.0332553584623608,0.07332455203787552,-0.046728205763007756,0.023841956875839506,-0.035854096198705485,0.003473073891090039
MDK,0.004553691455410116,0.004521354623366984,0.0163904548426523,-0.011841378455559149,-0.0743418679120812,-0.006442874855750363,0.038199992185209024,0.03436913607016524,0.03496778434518648,0.05120380791688153,-0.00939222740081591,0.017932636565380734,-0.003586619758458827,-0.024989378969798536
BMP5,,,0.04132977936629265,,,,,,-0.028607744565425412,0.0541744457996828,,-0.028968529856872875,,0.013092135289036301
CAMP,,-0.014537254267785822,-0.02645842903783843,-0.022336272219088932,,,,,0.04398545560815654,-0.04519625761306144,,-0.01818916740271018,,-0.029636471137221815
HSPA1A,0.015039064934713324,0.030637933323844124,0.052349735851681865,-0.029785471076454767,-0.06568856379577888,-0.021753933237275133,-0.05982323808332952,-0.056239992982806436,0.05179757537272889,-0.040003467776512175,0.04620747710147469,-0.014605753145132518,0.15550734121837398,-0.03693690702110935
SOST,-0.024338530481086855,,,,,,0.07075309092125262,0.11818549365626944,,,,,,
SEMA3F,-0.05184491024625247,-0.00484182965516669,-0.051987145169867494,0.04697384543947266,-0.02797459721794442,-0.010819214925798234,0.02678978634212881,0.03612173098626563,0.01221585406796336,0.08734502668291833,-0.029195631684653087,0.05807758534026894,,-0.019754149339038678
ARF6,0.0719453935800884,-0.024284145723739926,-0.0007416184457779726,-0.007216075614262534,0.03372747146562317,0.03187896180604419,-0.019924807611652794,0.0027339249033709783,-0.02397578736180357,-0.07406327712953197,0.023587558909514375,0.05709333827438443,-0.032908135975728635,0.011934080601922635
IL6,-0.03283106623224014,-0.019225797683230305,0.05234727108575362,-0.049056266623035416,-0.027035218759502516,,-0.007880153728907852,-0.0496124028660522,0.06610527914313749,0.06275904147313704,,-0.03221482161213943,0.1196253284112999,0.018005414551338365
CALM1,-0.0565213399842431,-0.015787350883296723,-0.08383326893771173,-0.04477901127511013,-0.010889145166950826,0.008057657041151208,-0.10205863958278263,-0.013844918114350454,-0.03055327702190646,0.08379493868947069,-0.07382889639689028,0.04149731792662907,-0.09067645771891904,-0.028869110522633905
VIP,-0.028592006290280393,-0.033113332220305894,0.029049885122771592,-0.04033272929801201,-0.02479315607566248,-0.03523898571333648,0.007143590853676963,,,,,,-0.03205665071161667,-0.01890277168611936
NMB,-0.0010823257111052596,0.04875591511436281,-0.016887019980366156,-0.0027226099351738892,-0.06360987695010939,-0.02369807349224795,0.08665691927629865,0.02879757228800948,-0.028776847665892513,0.05646695588065844,0.01326313055274195,-0.003069045739879947,0.024955847652631025,-0.012843989932779121
CCL26,-0.029826111185176238,-0.015172228638527905,0.05451175332940287,-0.02036734388318771,-0.009484823644045274,,0.0677519547623502,0.01570645642812223,0.10232732548967582,-0.009380565332182624,0.003319134586730742,0.04689153791848296,,-0.03457909623035706
FBLN1,-0.07351583948675322,0.015258540871195365,-0.035590706942292015,-0.04621004684657457,0.025865581146105283,-0.01603385706165966,-0.006889311450331073,0.09748610566272878,0.059376854975000136,0.04735576776553405,0.07099695558630398,-0.034075437102551794,-0.01995572312672649,0.027228019968086617
SAA1,0.002500661573500248,,-0.036027090849122916,0.0009496197921019773,-0.04589136396105972,-0.01761703653927643,,0.0482637983262641,0.11302011874899484,-0.0565211345587005,-0.027091935991031307,-0.06234705453984574,,-0.07765985183491804
MICB,-0.02311075396329459,0.0635592068185251,0.02741062806555484,0.07264861991789852,-0.01776119474062436,0.02198225375627821,0.04760797082966175,0.06790722234470657,0.04425103769337685,0.051357041819056995,-0.05022770558976246,0.033523241199491585,,0.05454744929598962
MMP13,,,,,,,-0.01525873217288808,-0.017439543490600784,,,,,,
F13A1,0.00587107494396244,-0.021282292116490967,-0.006105296908256862,-0.04258741232080087,-0.030818564243319097,-0.007101536398439063,0.0799497756415215,,0.04116932074171792,-0.06270633329134459,-0.03071728476411871,-0.026939462676997244,,-0.005225983096969269
CXCL11,-0.048126267677257945,-0.007161464107627846,0.0003716811428481975,0.054917626812999595,-0.029740609809342882,-0.022490998697984807,0.0521675900565077,-0.09008466971693462,,,,,,0.007950459404559856
COL5A2,-0.0020847945502269587,0.019534381129082443,-0.035745103647125166,0.032854382457454756,-0.026791959938210673,0.017223170519463992,0.06878161429424381,-0.01519879503496102,0.047889315549165846,0.013812692607488459,-0.07738918510621368,0.006659092591844784,-0.01875431250851435,-0.008153736614707094
EFNA5,-0.04154224345372428,-0.028513390246735312,0.0014411224637041827,-0.0131946829012459,-0.02152208000006594,0.009888801176812996,-0.022572692707611013,0.08425154337377046,0.0606192927582617,0.004035423550289593,-0.06064496670490385,0.10373842899560652,-0.02445319729112372,0.0021389822756188344
AREG,-0.018985863351944878,0.04175685388075572,-0.03391732355255581,0.002935675513616087,-0.02935712167203153,,,,0.05800981011593336,0.050367216681106476,-0.03512566883583274,0.0008339160143226627,-0.040456694719376324,-0.012832318434987836
EDIL3,-0.036195212146057344,0.009810056995619461,0.014077005344529565,-0.03019056161151717,0.007910389775316317,-0.04643516232790406,-0.05243330782439383,0.026922290407832266,0.014379918284447282,0.02597435306588631,0.039241809344696905,0.0028626005732228163,0.16582329412303803,-0.05631394096026831
CD86,-0.028459876105759924,-0.035045678932277974,-0.0038873431135169082,-0.013474261408330421,-0.02094923320420828,-0.04055948550934124,0.02891717443072079,0.04633565212625093,0.03693778314499445,-0.01329785936561241,0.005517737310762232,-0.008159055772102032,0.17909927038177004,0.03064232774099197
AHSG,,,,-0.04469836941489936,,,,,,-0.025408695601141704,,,,
WNT9B,0.06518867908513816,,-0.013418478155558595,,-0.011243784223832437,0.02693889494182675,,,,,,,,
HRAS,-0.06724150163878999,0.040052282536833864,0.05642292851020505,-0.06897479548685097,0.018011054319483008,-0.033885860246544115,-0.05575737544184084,-0.04360281500960662,0.01931099558672961,-0.07351173659642611,-0.0129200893099732,-0.024331442274772876,0.01974374490794745,0.009013970502214827
C1QTNF5,,,,,,,,-0.05981678419632172,0.02084164522275157,0.04438735634923482,-0.07108613151028312,-0.014580230371480866,0.1225810306804805,-0.01862993436030742
RLN1,,,,,,0.03225841930846369,,,0.008515806593870636,-0.0004248180816477407,-0.02464901631957302,,,
COL4A1,-0.07635460223277586,0.007355431435309337,-0.03779358322003622,-0.015446942039289117,-0.012224859751278273,0.003984898114183395,0.020152301277625045,-0.029410539838478016,-0.0037164032781934146,-0.004903301238469946,-0.10465607013676624,0.02845550329085518,0.021719947669504847,-0.060959930084944394
CCL3,-0.058389069096069585,0.032133471209281665,-0.01708315861343903,0.018784174023296116,-0.03695247557246996,-0.022352174325071167,0.056296969135782644,-0.07230459277729923,0.02995991735662409,0.004125756238189861,-0.07346452449819378,0.04513012308103953,-0.026755061262996503,-0.05754476325091284
BGN,0.028913214101495312,-0.01821074226322009,-0.040257155571438955,-0.006828718292561611,-0.022331443733087986,-0.003891398765445032,0.02480135684840356,-0.03267378990986072,0.002309243232920872,-0.04193072972050144,-0.01441137201578074,-0.004901514313054529,-0.031606428355469195,-0.006193057988965854
RETN,,-0.014319616197734291,0.06930690302990794,-0.03535957544770554,,-0.038075969187103334,,-0.05066161508230648,0.0018156363104008277,0.011998336944775024,,-0.015627059379680612,,0.09352922356565789
S100A9,-0.04527342610972837,-0.04654544287577244,0.03843669910863975,0.02598504319479852,-0.04093990678662025,0.0026679451932781085,0.0788209509364992,-0.048733708932872495,0.01790124865581135,-0.047308732061239166,-0.04083760119465523,-0.05020075485044183,0.11025799716337945,0.021260965737315392
HCRT,0.011980912831378419,0.01533822318835487,-0.03471312489755847,-0.03796246665004405,-0.013477029757715937,0.03447561516965749,0.06453290594733416,-0.08358147532998528,0.04924348700018432,-0.025443319218461956,-0.0356763287520626,0.0008281614531600527,0.021696942070295527,0.011711894141661947
FADD,-0.005517827040547135,-0.05913414435314173,-0.021899058957172292,0.035415210934283195,0.0007274224602996864,-0.002897938217935155,-0.06469828753850133,-0.05515246327226308,0.046785089717146955,0.05365784413185723,-0.061862723307278676,-0.04582769897023566,0.03520164784280985,0.006858947842023103
ACTR2,-0.004265379097364731,0.0022176230291926302,-0.07498517644761991,-0.028406882854362565,-0.03552874227647268,-0.03214505170150512,-0.047462185909064966,-0.07552940937606019,-0.016914460150117883,-0.01587691996570603,-0.07030339248336523,0.042605539012237924,-0.01276338751224429,-0.03550633125710261
BMP2,-0.004764221655505645,-0.02202630253794983,0.04279080704541149,0.009601480080196245,0.013222049213982873,0.0077747815039621625,-0.008782584821621399,-0.05448855641764552,0.051959279004713976,0.020864783021945842,0.023787416151637014,-0.03118808398586063,-0.028646850249609366,-0.008581783187578724
PDYN,-0.0030427898543546245,-0.027261734806875094,-0.0212011558432972,-0.027443604677080048,0.03371740969518918,-0.008988541151114313,-0.03406626148513717,,0.051383354688806955,-0.02942720841361776,,0.04069235283084538,0.0017327355301834393,0.0580055742997597
CD55,-0.02257344917766018,-0.016319086106061493,-0.016709235626345003,0.0046423228170921205,0.006114331395793511,-0.05032324787638569,0.08655827195783251,-0.019047060155581885,0.017026375806460253,0.018080605012376516,0.005762672282472414,0.03399386508174079,-0.015178721055047261,0.005495415885308717
OSTN,,,0.015417587434807789,0.0267115158567341,0.0060474095466612745,0.05369733430563956,,,,,-0.02544420308115213,,,-0.017485121587145352
PDX1,,,,,-0.01442703098694345,,,,-0.025694399253915184,0.009804227425683204,,0.0009589876266253754,,
CD6,,-0.026712774589955076,-0.005979269414578068,-0.0037399576153709342,-0.003994925794779384,-0.02151246244478693,-0.020161895028570912,-0.023190489624006806,-0.020007348242776217,,-0.0012331725262410326,0.045470108006618874,,-0.04135569427424197
IL16,0.045214724423676994,-0.017155151739259248,0.0004906737385268243,-0.019215731929093642,0.060689916883632636,0.031470012122358136,0.06719360150424825,-0.011026672874449882,-0.008728059394035809,-0.046856227489344066,-0.034046123572636165,-0.0002028175795607456,,-0.01368326771395616
LAMA5,0.019480106829892915,-0.018571937044348463,-0.07660843147363916,0.03211418842773238,-0.019972457418433603,-0.015600366508819586,0.05138379325165063,0.11285870829413244,0.07146493034043123,0.03940453224931717,-0.04739700895738402,-0.016845087863570588,0.019923126193748024,0.011543905259035835
RGMB,-0.09170368472000745,-0.0310553549022353,-0.007554605538314222,-0.003134813984009204,0.002794554694709605,-0.013783772675537652,-0.01663684956001696,0.032373836242952155,0.017646591565022008,0.04229774920644365,-0.053452793835495255,0.06702738487378673,-0.057127605949810895,0.04841320525033669
INSL5,,,0.04113265631488083,-0.0016724670169939318,-0.017223107755604823,-0.026901027758978843,,0.11734432159788423,,,,,,
IL12A,-0.04580012367880719,-0.026464768857209567,0.04591353003028828,0.023690136508799052,-0.029900427227086534,-0.020190819301718958,-0.0018240245524951191,-0.05790769547600912,0.09988819128998375,-0.031553346748067285,-0.04407137233538101,0.011701578781140917,0.028698018452496317,-0.00869883200393488
S100A8,0.0008324002822706065,-0.04187175907252179,0.028315881287009605,-0.012561393605710054,-0.03232988066708562,-0.006009740209828959,0.014307349271261,0.01613414752887148,0.036138294311059804,-0.0067193865728307186,0.0032111335637240346,-0.013434754948914739,0.12615542892258275,0.0024870935194179805
TAC3,-0.0390156858616922,0.022184230801073873,0.004366898379616628,0.022898844648950475,0.014261810952468463,-0.0037054084644050425,-0.04357420795789558,,-0.006567888931392534,0.11548265956981141,,0.0381759490338198,-0.0479968651975234,0.03322106946117779
TAC4,,,0.0984740463661102,,,,,-0.021700176255811807,,,,,,
MFAP5,,-0.01598139694490769,,,,-0.003160491050369179,,-0.045482056871658176,0.034570206576612424,-0.001227610055482971,-0.03512567453932979,-0.019652825469518513,0.043630970010463774,0.05788740824550196
CXCL16,0.011260384819207074,0.0035699741836637917,0.02019956789158364,-0.017424209489711552,-0.04404494823274597,4.646652733576295e-05,0.05153811391246723,0.054863741183643046,-0.06633056258263881,-0.007212790189090166,-0.05694702046618481,0.010570048239666913,0.018034625853921907,-0.01398391688989879
AGRN,0.011910761694999402,-0.05297603166660823,-0.08751816959947313,0.015285279890009395,-0.043816976050598935,-0.002044893549874883,-0.024861493072667266,-0.0004991778849287125,-0.01004548153005184,0.030437607795832648,-0.027309565373134868,0.07288479147612603,0.004363471931821603,-0.07238051046576782
COL4A6,0.030793772031055086,-0.04009213609614807,-0.0028866280803034284,0.02412865283873865,-0.017301494455053558,0.013998224055736225,0.06440924665045669,-0.010719038614531112,0.04421576691839119,0.05022913986616648,-0.00503552239746006,0.046641654231978344,0.012751384904551336,0.007526795869193803
FST,-0.028800792359441735,0.03968480384673866,0.01846686194615502,0.04666081704303042,0.08141545598926773,-0.005016050250138134,,0.031204156351833656,0.04095942846051814,0.023399826300997652,-0.03530139025322466,0.014377657531575432,-0.04680746795078003,-0.005878801903125372
MEGF10,-0.05678484187725309,-0.05804437152704655,0.006883253556808119,-0.018121227741667852,-0.010163341045514876,-0.022242749843388882,0.0005958865308894287,-0.029754643765974323,0.007706558314226226,0.04120674245327616,0.023276628223286633,-0.01867534026675898,0.07378721732853757,0.08023469809562929
C1QB,-0.09925335748588142,-0.014382347353773969,-0.06141106552332117,-0.0176884263373239,-0.04473118590011634,-0.019775714795025837,0.03566644188520367,-0.15760272051298624,-0.021507010579782417,0.0006009864389510065,0.006174052365904764,-0.041847781881330225,0.062437225497067914,-0.04684344532886074
HLA-B,-0.024816598210249622,-0.03111615188839978,0.024386660115421396,-0.00353230722874164,0.015835564931591974,-0.03658598443955339,0.10496782078944848,0.001365534604708895,0.08174916906666117,-0.02866608236267155,-0.019128128929519383,-0.06826491553905019,-0.0010536302587076428,-0.0825233860831773
PDGFA,-0.010096171741781,0.03188346039982719,0.004439767108699488,-0.04125164998540233,0.011193225042335194,-0.014607564891675097,0.001724968731923278,0.0042619220173227565,0.04328803147621016,-0.03657466963313631,-0.021612281669391796,0.023442804223760917,0.011293177286930741,-0.06234627543731409
LAMA3,0.05319032175725145,-0.02066957126962091,0.018699076093170612,0.025932103891664917,0.08656302485674912,-0.03297835598179734,-0.03876574484504624,-0.014287947005561248,,-0.022363853865834844,-0.028768417703443284,-0.014424933806424803,,0.10273690269769786
DKK1,,,,-0.048216120447205406,-0.02335745952824174,-0.021080397732530204,,0.0856918444044273,0.11151948874581658,0.08018992300690266,-0.025833187524096888,0.001983267680817496,,0.030328493303950568
INHBA,0.008007342555301517,-0.014319614116506669,0.0190999669084445,0.017947711287422483,-0.013862331277636827,-0.03344442162507243,0.031204581211603417,-0.03919955158385071,-0.01068932864510985,0.03662562181915708,-0.0038749275783495673,0.0036116150658384296,-0.03768922278734249,-0.0076179307389839
IL7,-0.021000989148606333,-0.02780511298472793,-0.02221173281100837,-0.01310638830799509,0.04583453868325448,-0.009986517122882722,-0.01956200208125435,-0.05055815661148156,0.06500126787700818,0.10404492596934001,-0.026968615062347837,-0.02415942512159932,,0.032375765093375926
FABP5,-0.013019839902812745,-0.05289407758670993,0.03301634715561069,0.05969177651991124,-0.011257843012248369,0.027188711596823477,0.043554195917623606,-0.08461307091548566,-0.016114686403171895,0.053688861402856995,-0.05498727773897286,0.021030197412697637,-0.06270348651198622,-0.015823722439506558
CCL4,-0.04290412128296492,0.01397495006707487,0.014876635332677154,0.0505872583937828,-0.06651314921009492,-0.021161057119283656,0.05628084338902614,-0.03761305718463287,0.04698508457064208,0.07169565870058642,0.0052101060670991135,-0.0017365415926303047,-0.025407424382767687,-0.022519284951329294
FBN1,-0.037702634010435734,-0.021875291274821712,0.009545605162434625,0.03574140612816244,-0.027064298796868967,0.037034198651933796,0.04809987162765536,-0.009215209139835196,0.03838423881300367,0.026097511083838083,-0.01100505613139547,0.009898405885779754,0.07222940811721644,0.018256800299567347
TCTN1,0.0033435251465362536,0.007740529251025503,-0.04997845906510735,0.08397089200228429,-0.013408388809903363,-0.05785323820907935,0.07251500631871928,-0.04427932216429409,0.007973644608176204,0.090496901106661,-0.010595492746994858,-0.04091802972742633,-0.028381978158468428,-0.018696802859148168
NCR3LG1,,,,,,,,,-0.027127009082567065,-0.03367293475099613,0.01100616100898859,-0.0025868273848507397,,-0.026682691631211144
BMP7,0.021297524956644043,0.01789863709157252,-0.01029341290603683,-0.0036732676120727883,-0.018002318087493627,0.019853005080948033,0.023257393436400518,0.16081952964273055,0.0191301894949212,-0.035601560066482754,-0.021210144719361442,-0.03034362243071564,0.012288117846119499,0.03028098098336682
NLGN2,0.00426384447783138,0.0047384483596621865,-0.020228043990407788,0.003032283322909552,0.0020128050635260246,0.004106503409896491,0.038369835039901656,-0.09225054454826971,0.013368643381559091,0.07464421174510186,0.018203584419212847,0.1292065711939678,0.039166726387876306,0.001824542550757418
CCL25,,,0.0283165761461465,,,,0.02571007215821096,,0.02645321441765192,0.004207442592657118,,0.03608458620859604,,0.048943829958177386
NPNT,0.05074960191035689,-0.02707546044769586,0.0014360509659646766,0.0028767116335465586,0.025555160684115723,0.002503120659548525,-0.04754407741493129,-0.03752755115327196,-0.032658624231516546,0.0009646731114208466,-0.07947234561186985,-0.028971308059995104,0.13985991087125046,0.07981952076502943
KITLG,-0.0506234525092909,0.0009331411550847857,0.005993152672967609,0.0026774204267600936,0.044590159527291215,0.03423692015075062,-0.018810824823991643,-0.04923960477326053,0.05876063575631445,-0.002620040408390674,0.014851484299149662,-0.021082408436618,-0.015472428392428355,0.07288759744172058
MADCAM1,-0.029008298683583872,-0.01385329292871846,-0.038337920582495195,-0.033367685181371814,-0.018881474896965306,-0.007608947691958249,-0.01608451280199216,0.03680436085008395,-0.020549309480192523,0.0364661173999227,-0.035705333358499444,-0.013290561167287393,,0.06417858134541576
F12,-0.04810387466655825,0.006696802760948764,0.07362265265584747,-0.009268961696719943,0.029654089785190657,-0.013290013227851385,-0.021083702479361182,-0.05208069366943941,0.08584279693524179,-0.0011579867384795043,0.030609500519134712,-0.017453435988373563,0.027168155984048203,0.031380419477309025
S100B,-0.042140814635401216,0.026568605551181852,-0.07554422560122871,0.0058410358395807795,-0.0004073713645566967,-0.00632759172498565,-0.15131962931790952,-0.1952652916986003,-0.03753474294897178,0.08299231887901289,0.02106407937351588,-0.031043898925183812,0.25400601856776645,0.005039547826339531
