,UKF251,UKF259,UKF260,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1
PLAU,0.004172517717602045,0.01370083777627656,0.02828838424703088,-0.008819971341992602,-0.052619536463665156,-0.048657108291291024,-0.027409844319317096,-0.02546200531530432,0.03093418530571619,-0.013038514715851927
TGFB3,0.010650615379054063,-0.005179473697961812,-0.015873621994632697,-0.014928236431765402,-0.004511738588188866,0.015703198648397535,0.09661109348532941,-0.02111644957112374,-0.033006723106074276,-0.005499887368162137
APLN,0.015356883869473358,0.009844957190737432,-0.04853366878033404,-0.03180186369124087,0.023353186427337587,-0.054905153706103424,-0.000832232827365212,-0.09791349793842813,0.022438015525432328,-0.04419275908279275
SHANK2,-0.011909578583933036,-0.04018939098359271,0.01970190768220987,-0.01421221739643116,-0.018770930550256498,,,-0.009256983593585275,-0.0210590741535818,0.010354804007964366
LTF,,-0.010799507104501302,-0.03769403052431261,0.09684045087905313,-0.016239350586741075,-0.018266352374915917,0.04453790042974596,0.021688003789006396,0.1089451214171807,-0.04944317762111335
PYY,,,,-0.02413004002552196,,,,-0.01781053137750334,,
PENK,-0.011186898940429874,0.049262779672010176,0.028633617600075493,-0.014271703732898064,-0.01023823785638897,,,,-0.024719747644087294,-0.023124882637830375
CTF1,0.013909413028727106,0.025422010268461904,-0.041857481237396646,0.008715759561353911,0.0056776383888085214,-0.04188970442404562,0.011939637604651844,0.0168112296287869,-0.014184711716458048,0.023423823923769117
COL3A1,-0.011027306817786355,-0.018895380114097228,0.03562043100376896,-0.0562195346518309,-0.01546024290662157,-0.04056723264791408,0.0086174584044024,-0.01885129926465653,0.023394434608337684,-0.028761057074756655
S100A10,-0.07057035330192654,-0.00373718090207578,-0.0764760112356619,-0.014776897011165614,0.08760875503555354,0.010600603873065932,0.06393846450950387,-0.11484119480476848,-0.02286673800096158,0.037364573015605806
FGF13,0.028663415686564473,0.023039924923054806,0.010768965873556814,-0.017908034202001395,0.003794617707532483,,,0.042509883473487435,0.1823239607479104,-0.0247213951232645
SEMA4A,-0.012212707384804814,0.019923358826112993,0.024539758529228923,-0.034692181088639834,-0.013237669118039043,0.024049402109399428,-0.04245892152061662,0.008047458956656553,0.06964250428523554,0.08334497869357947
EFNA4,0.012524458107015215,0.03518713150960009,-0.019831807282586437,0.029760744981834474,0.01128528685795299,-0.031281852327230845,0.024537649803925324,-0.007080747509172126,0.049040228708474735,-0.012241114578854285
HSPA8,0.007518904230926804,-0.008371238423817026,0.03466810821881984,0.0449924508890613,0.01628950093699016,0.010316844110668275,0.025610198524644166,0.008299929224999524,0.04141010582493508,0.012269307773476719
NPB,-0.015321185462424902,-0.015875541903397048,,-0.008332140187146257,-0.008018504336311785,0.026354793601139508,0.012994731221393514,-0.0023375383133222437,-0.03686446176866594,0.0731120094381302
ULBP1,-0.026127459632542593,-0.005989175399270658,-0.0193922509862553,0.03605479502480352,,0.07419223493686723,,-0.01516753110759624,,-0.01734394086121468
SEMA3E,0.10749259698937418,0.0066284218329768834,0.05942568686352829,-0.026924598457416817,0.002426785806275644,-0.0029927831355178957,-0.05196051710120962,0.04493596700574785,0.02888990934095736,0.031178097862677095
FGF3,,,,,,,,0.051677037720233576,,0.0019953105359509864
ADAM9,0.0012587723768388134,-0.011874715876903932,-0.04051651991862288,-0.03219851260903796,0.03917435378224521,0.025320619128781797,0.02297438933815056,-0.027053062329641418,-0.030447931621332445,0.008623392015937967
ASIP,,-0.014624134860466256,-0.005795099304379535,-0.004887435797213181,-0.03234125202851776,0.012984013993032145,0.031604897946599646,0.01993008377394119,0.06896233680730568,-0.01379635667616147
IBSP,,0.007288390015960176,-0.03459370846132116,,,-0.03358500947008221,-0.04266275560306457,-0.05704165348947204,-0.0254415830926998,0.012787668992536699
MMP12,,,,,,,,,,-0.0162481340375146
FAT4,0.07076162224153533,-0.01774745234316325,0.030602729860985237,0.04095763887632405,0.05348788071421393,0.048001702682847286,-0.03821677539044893,-0.020229678422647765,0.0025159567024645962,0.0304699806971944
MDK,0.019644288515975557,-0.028158398513360078,-0.013079229071955955,0.002352440112441962,-0.06438438915402489,0.0823968403480311,0.01364787517180249,-0.00029679421459836953,0.044032915324779584,0.06245852932717052
BMP5,,0.023119143843681005,,,,,,0.01945720210739191,,-0.010733305223475714
CAMP,-0.013004433777421226,0.013141680371929114,-0.02998254978809723,,,,,0.09897602312995378,,-0.00769631412781032
HSPA1A,-0.009933825806362918,0.0751300015043285,-0.048103856813178046,0.048392484393023225,0.012816199892256819,-0.05266290384378136,-0.009263498178311,-0.04723347105799615,0.0030118818793702746,-0.03883277081652038
SOST,,,,,,-0.04901312312862242,,,,
SEMA3F,-0.0258187604136045,0.040941531269306275,0.10558784363957083,0.040745466311245475,-0.013557249831231381,0.005321127003450891,-0.002432262532524791,0.044823426127191555,-0.0453106156421766,-0.041175014163874375
ARF6,-0.03753445887532392,-0.07289785746890826,-0.008997163535400735,0.046907907584979584,-0.0095687256333405,-0.04177420447781461,0.020763134208482463,-0.01772133304413997,-0.0023588734687458204,-0.019791334776439948
IL6,-0.017198613175784236,0.054167025802464054,-0.033702464731171625,0.06991312794843857,,-0.007817633719599544,,-0.02826854221185057,,0.0023988773661586704
CALM1,-0.01890846322616753,-0.010555613935436869,0.05361652402359059,-0.031368809561068176,0.012526499972913267,-0.09675574872917381,0.08874304973171779,0.021510029947434617,-0.045523396887931694,0.047363955950130855
VIP,0.015841745037976137,-0.024790061167302365,0.09690481550848815,-0.0019465244834548472,0.005556654469589867,,,,,
NMB,0.053799230968936455,0.002515165842644916,-0.04267459727345472,-0.032996364214770736,0.07075771729849435,-0.056293705100215356,0.01099512325969747,0.03604582522042864,0.0274270383579755,0.02712903781242843
CCL26,0.03338301438858737,0.06315399418472564,-0.009701359974573855,-0.017917704448414427,,0.07246044211364004,0.015797562219552523,0.034833195601010176,0.019057372237344182,-0.02892365235863766
FBLN1,0.033831461996004106,0.02237514114964084,0.10428531302680218,-0.010603251845956204,-0.05654771994035799,-0.054896246387276915,-0.016359173869290828,-0.019771943219101126,0.023839364811170487,-0.06358449964935259
SAA1,,0.026238626794454278,-0.03704447025879866,0.00836023096343266,0.035451256512847654,-0.031005002655587848,-0.03007697810384994,-0.07257059233411246,0.0723840105512194,-0.004391775348333756
MICB,-0.016622268797950146,0.04227912614453024,-0.048638519496563636,0.047559189722958424,-0.006887113197496182,0.06098707637201227,-0.04016698035537757,0.028750601335512743,0.015793559130750187,-0.011725105583797435
MMP13,,,,,,-0.036409481007708765,0.03973290388280496,,,
F13A1,-0.019038269081799217,0.012972546931205217,-0.060451352971150445,-0.027221589153687904,0.03142129123421999,,0.00773986099153128,-0.09417866316109012,-0.041291558357713594,-0.014625874262168674
CXCL11,0.023861622184907078,-0.0001853407402107386,-0.02780352386974701,0.041300260470537885,0.07097700611327853,-0.057845627052759585,,,,
COL5A2,0.004192697508757644,0.025844129634369502,0.025387487441453648,-0.03531171374424094,0.007838373790152025,-0.04806021089099141,0.11097040109330922,-0.0014690641070903008,0.00014832737953762972,-0.006880429031013769
EFNA5,-0.025506914057018444,-0.010175569373479146,0.02595088503331028,0.008263187126064428,0.022709271402399055,-0.0484777098957422,-0.022430809120265918,-0.041005231100067534,-0.04992392883771193,-0.008960716510505293
AREG,0.01770010999029666,0.016020410655601513,-0.028614127545254428,-0.027032694960657404,,,,0.020081806759956407,-0.02705873423016734,-0.03542435683805777
EDIL3,-0.013758377523731564,-0.015223971072883213,0.021272220849829115,-0.014955655951204426,-0.014049468134441419,0.003054669086849293,-0.024204893705415318,0.010965680369374713,-0.0711872838039355,-0.04850266118783043
CD86,0.01173401163311766,0.03255221102143109,0.0011255889491499109,0.029117388997557447,-0.04347717713533023,-0.005002494810502901,-0.027573243165862057,0.00856197610633623,0.026788285717123245,0.00029324865768619296
AHSG,,,0.024110022044433636,,,,,0.09160210017908123,,
WNT9B,,-0.014405435998874918,,-0.021240542804489154,-0.016766280558695886,,,,,
HRAS,-0.048737350313882453,0.0067083748591567245,-0.053644727332930686,-0.009238601720457696,-0.000265034569029172,-0.03148077675137085,0.027119359771718067,0.0471187134214196,-0.024760032579984905,-0.011980474512029183
C1QTNF5,,,,,,-0.055920191018136674,-0.03930924230030271,0.055451599625065455,0.0505798666370379,-0.01907278799551056
RLN1,,,,,0.00979991982146584,,,-0.01676851856737444,0.007170441378754975,
COL4A1,-0.007677799975305814,-0.023542897259803342,0.07208042606589514,-0.039788092345035136,0.001587727420099227,-0.03953249380516569,0.06345829651311034,0.04090398159537685,0.041745099902443364,-0.04186896908075511
CCL3,0.08413884446196451,0.05383999394866488,-0.04763379257475097,0.03174884250215644,0.026722119539027478,0.002645977128780323,-0.013023241023442093,0.019325745147165823,0.01881844137953261,0.00785192503493549
BGN,-0.013709776408048508,0.055134616734205506,0.05919297654183108,0.06750210741402304,-0.01812864012670935,-0.0661291343632445,-0.0025331309734871773,0.027085311183137048,0.06447852039515174,-0.045005844691064306
RETN,-0.012809743651122566,-0.0018843407853566662,-0.03652159716017589,,-0.008090283748426177,-0.0012538133748147338,,-0.014191634009768523,,-0.020442172925120315
S100A9,-0.023421518305330718,0.01889351650807635,-0.015095615145777615,-0.047152828850031726,-0.024325045151636377,0.0005798026290431509,0.018478901033232024,-0.03937509583365773,-0.049865082703330635,-0.009136473055799812
HCRT,-0.021948623766161968,-0.037266349673608964,0.030463800333061477,-0.02545934907211943,-0.004973065080150239,0.06219652506409819,-0.05494529170254465,0.014921964924293773,-0.049483864546765684,0.03094364637289909
FADD,0.04454370632399513,0.029639558636090288,-0.015448734026436607,0.00019324627636393835,0.009725881436416126,0.02984866501968986,0.008406022135126742,-0.05195505987177482,0.05621101974756437,0.02666769900035791
ACTR2,0.0021839824584393938,-0.00520365613649851,0.016526952995117625,-0.017149289462373624,0.055862242626835514,-0.10338769307800325,0.07052808537743807,-0.08161463651217593,0.012458835065825296,-0.058234429679920714
BMP2,-0.01970383040977389,-0.017450244845513357,-0.005479112199626029,0.033013545985224386,0.018406182741174608,-0.004310219802792967,0.03455170561444216,0.012035186137505711,-0.020713869087721815,-0.007128268965256209
PDYN,-0.048899359712935964,-0.030912114552272888,0.0012715238243961487,-0.0008998908696286801,0.07861252525267158,,,-0.017370905847790066,,-0.041620885394767035
CD55,-0.025043286765539546,0.02611877328640648,-0.02022152241855693,0.04343741837297203,0.0032278825095333904,0.03367548516171772,-0.008983691442645606,0.022301048211363986,-0.024436409567776422,-0.015361542305490618
OSTN,,0.008781583546622083,0.07156631605790652,0.008558155117601645,-0.02118124270563194,,,,0.0864923143881105,
PDX1,,,,-0.006350320321334084,,,,0.08712315720549628,,0.017902676608450723
CD6,0.03077241981228203,-0.019579136711678352,0.11263077183555066,0.011215829721267308,-0.039209744823411836,0.029253537677396687,0.15057122994325128,,-0.025203042555371397,-0.02278382999937941
IL16,0.018990396959907938,0.05615072372213915,0.0014770858566777467,0.05467791901000861,-0.013524420887531053,0.11083380592728219,-0.033598856480066566,0.042038367943082994,-0.0005669380544988873,0.03352057069755433
LAMA5,0.012793715370646792,0.0030554553395528545,0.034579952662622544,0.002802160521635158,0.04416909414799413,-0.019854778825394156,0.014228762892200975,-0.051118754432330125,0.08979095259409774,-0.002292025698682302
RGMB,-0.020238262812519055,-0.007840186029816612,-0.002208208215045551,-0.012620704709406494,0.038312969698275,0.008467249032201148,-0.03671502205640909,0.028464731302927593,0.020089456864998162,0.04090137080848352
INSL5,,-0.0123422243890292,-0.020620125046269484,0.04537286728760832,-0.008231331524628856,0.10175514227767002,-0.02538302760527999,,,
IL12A,-0.010095087604780116,0.008695403749069578,-0.03320078183550233,0.04692154890704835,0.021553065021047552,0.10784548230625265,,0.05482267125886756,-0.018114265541451038,-0.01866443341815725
S100A8,0.023152168294354878,0.018218133771116755,-0.04256923969612021,-0.044192593433739345,-0.05762206490462407,-0.039090614760787776,0.0847231138298921,-0.031203110458673678,-0.07536496269356951,0.01140895325629023
TAC3,0.048068740298204835,0.03829825170801596,0.09151672685141579,0.03215958552686888,0.0027386017204148426,,,-0.03812956831062175,,-0.0068376479505315325
TAC4,,-0.016611732421298073,,,,-0.05346150538484744,-0.028056728355582938,,,
MFAP5,0.031073632636724566,,,,0.007961669224053133,0.04713134248484799,-0.05784016714587647,-0.028703986715507456,-0.027058738623803563,-0.042206335285390854
CXCL16,0.006761449816463847,-0.01257271841231986,-3.6257433430422584e-05,-0.03963019982189164,-0.004787474484756915,-0.005076659952068585,-0.011532862565187832,0.02545943818232357,-0.04508298209951063,-0.02276809508479435
AGRN,0.0021986806395551646,0.0334532498384424,0.03952432371698381,-0.04839484622457782,-0.01626347604426297,-0.040018845522095295,-0.013204234837701783,0.12966108512721933,0.046812639513246206,-0.048316829074980125
COL4A6,0.010129671579973286,0.009990100321819595,0.06851614596170977,0.029195805487155897,0.034009220346075474,-0.014806373132541682,-0.028192747539341877,0.017451563101609256,0.03407397844855539,-0.02259867953461626
FST,-0.026127462063983083,-0.03219109816578752,0.027282420241454466,0.06456308778431202,0.04460567927522717,0.02923180251505869,0.06656514445334627,0.02426331992322045,0.08601351386870161,-0.009100476563164334
MEGF10,-0.062263369085555915,0.009473579993766303,0.024968213090504357,0.0348798912158922,-0.03382158691990428,-0.013602863164237538,-0.04753798659306773,0.10376378664194522,0.02395277671862742,-0.037961265112483135
C1QB,0.023011591256767112,0.0010339052839643537,0.06228931123855362,0.009896465633271989,0.04681851891450813,0.0427639121906774,0.05054653371381671,0.05916353345652858,-0.023497308584637118,-0.0017722952588380702
HLA-B,0.008595511922942323,-0.015673108938584722,-0.024610953876040436,0.06559237606630641,0.02411008731167929,0.03990020509634187,0.08594632677426182,-0.06364652426699298,0.108785776797557,-0.055750716812464275
PDGFA,-4.603457838966608e-05,0.01906568492718203,0.014408191734894438,-0.07857230191223168,0.030149036191869007,-0.002779850471168774,0.011481913005760137,-0.004674153957216194,0.014915391342309663,0.03666228653543804
LAMA3,-0.018490154043677876,-0.007015757212013905,0.04240858243725232,0.027775622815917195,-0.002186185568746265,0.08702199225854913,0.07408768627655841,-0.013201401724445581,-0.022161484596865705,-0.01886964041921856
DKK1,,,-0.005948350446807709,0.0024259252133869385,-0.004806678021566505,-0.0332899963224042,-0.028340112774011564,-0.029616015717139763,-0.019900357166139655,-0.04004154535951987
INHBA,-0.012809741789341359,0.027222698308647316,0.00938319151829219,-0.017818843381953428,0.04284642181858572,0.02631310259200503,0.00434351722061042,-0.010609096224802344,-0.020009782711671996,-0.036491744121835465
IL7,-0.024873318153682076,0.02601049423144997,0.004343931892913584,0.00027618771279159024,0.010665362427581718,0.009361659279758688,0.07795432220270423,-0.025186985326189428,0.028791462678782038,0.017233366801350656
FABP5,-0.05980086910653631,0.0753877528101298,0.00977744980196382,0.0506407413730132,0.017883803531640187,-0.04360347855859277,0.05846596518904015,-0.029906646892421843,-0.04650567304290456,0.025343358142836152
CCL4,0.02578058591328772,0.022902521814375652,-0.023443063219682498,0.006117796199773925,-0.028199179143258177,0.05626736413344415,-0.025037749348698075,-0.006448578611498994,-0.0522239199520329,0.07082099266246207
FBN1,0.02557599816436915,-0.0225242694085955,0.09687675984617997,-0.025912310962366528,-0.033043997822907414,0.0067473818496500615,0.03297938630505076,-0.031407945965576584,0.0694950170380329,-0.0674806577407977
TCTN1,-0.011785969042766017,0.009432140962654961,0.018786950394070752,0.004147685950735957,0.02377857229119955,0.04191754349021225,0.03016734898029262,0.004534030952385239,0.0398373438389571,0.003822917279142644
NCR3LG1,,,,,,,,0.06358564486181693,-0.020775034303348122,-0.03794920745710157
BMP7,-0.03858669748063948,-0.00299998327704468,0.023795214947773525,0.05827103016438756,0.01967232560811133,0.01669000835086807,-0.03245378367285739,0.018321580980130245,0.0036305543759272813,0.014593273559192535
NLGN2,-0.014610123709835362,-0.011105074866631455,0.0643601636863353,-0.03122685892238773,-0.03425117696829442,0.025279365570037852,0.008314897994300343,0.05425977238020357,0.01198242976546994,-0.02135997639952271
CCL25,,-0.024523507178477302,,,,,,0.02786967202820899,,0.12186295602648779
NPNT,0.04535454796008358,0.03957164173964169,-0.03502375797833118,-0.03262093140661984,0.03943012839059789,-0.024916139221538486,0.012657220409818109,0.08061878079555579,0.04903764710794015,-0.046749918879341434
KITLG,-0.015306453865326973,0.022129475128548903,0.013107781619414881,0.03789216738664834,-0.001667601626380711,-0.03453792371373785,0.023194069454719333,0.014943241525424365,-0.00835456215124948,-0.07908321300960253
MADCAM1,-0.010323939290030898,-0.024975114410183685,-0.02420390162282794,0.013884524260442519,0.005840741741482915,0.08380951388415585,-0.039739833100113836,-0.015499918983644714,-0.027505273435863394,0.09048213489798208
F12,0.09116325858762246,0.021948657982934276,-0.003951746126790951,0.04536412819775684,0.07286624176296354,-0.028891267150004313,0.08584090800463802,0.019665711319588258,0.02099326518372691,0.04384395011912471
S100B,-0.06384488771567814,-0.03375489031738519,0.09714397698043373,0.01417052883562972,0.11864530573779872,0.013198683939500265,-0.009620168128854079,0.08597278967295535,-0.05826966289883901,0.019106041406524006
IL27,,0.025688382056715846,-0.022616443297692728,0.05274956132330811,,,,0.0666671038091965,,-0.0162481340375146
CD99,0.05967943400948512,0.026986337437214274,-0.021486810011424873,-0.02733168117190831,0.051823922745292794,0.14663757302219146,0.10048069207736177,-0.06333592001198672,0.056615794115870685,-0.08908160639917083
PDGFB,0.0038001728352656523,-0.021404645791765264,0.03899622800326296,0.058417433085330095,0.03036760766081784,-0.03329518399543635,-0.0048976759518125764,0.06673044080865588,0.0445097438146863,0.03603907273042404
CLEC2D,0.017600969288967667,0.022228850241500946,0.05043856042227998,0.03660340999465774,-0.015346051588017297,-0.06397673694445553,-0.05856350069999983,-0.027014092709012723,0.016066574841296793,0.025503292256044002
F8,0.056083594258831186,-0.01913776028835449,-0.0017673815009013885,0.02657264797257439,0.004020533950745361,0.003642049655485749,0.0247434480793288,0.019496866439040656,0.017853394905938843,-0.020536764331922936
C3,0.027757992255693593,-0.010187059182520625,-0.004227012438876099,0.017092109079265047,0.020859817721925432,0.03680641791282694,0.06439977096431594,0.06911775291668254,-0.030063156983565202,-0.06467979040571271
DLK2,0.0739908468137551,-0.022142010778910655,-0.037398778837564046,-0.044821516992303,0.02250625124509215,-0.01938850792490408,-0.0268972631955383,0.04835680941772814,-0.02216149344900832,0.009188066854917746
TSLP,-0.013196373364018434,0.0875796484963255,-0.013323175651748223,0.0242967936563068,0.03622191863655853,,,0.04133734678127797,0.003372517125561431,0.005140407197151379
OSM,0.03506828263424103,0.04287726778565441,0.010267733493746125,0.00917641554299451,,0.02039504094421472,-0.023581660353681724,-0.02125629569727141,-0.04819415107487626,0.04260602331494115
PRND,,,,,,-0.03596062850495343,-0.0315698477554584,,,
SLPI,-0.021588998766574875,-0.02724733653914674,-0.022200955902079135,0.023092980364483644,0.008127632568191944,0.07433512254501383,0.016495254327771172,-0.07708571155197451,0.003620489553436925,-0.017941760902064747
AFDN,0.03795884179193151,-0.0148009716142944,0.03136196000906337,0.00042154678147296687,-0.007649110844817724,-0.01893578455713151,-0.02279166524694143,0.0588701090217814,0.03934778034789922,0.020220982595712197
KISS1,0.007335743495004192,-0.023149535432918745,,,,,,-0.014828232458902753,,-0.021370564853535313
ULBP2,0.10441837956685852,0.03217220624107147,-0.018001069013498176,0.05945785826947792,-0.016720683095751993,0.008823629318144469,0.012551513181525552,-0.003865446343748671,0.03853458823206214,0.02635561330037475
ICAM4,-0.019173061373004827,-0.014405434533778752,-0.019706060377899008,0.08006796440438552,,-0.04160531912019547,,-0.013008856852315455,,
TDGF1,,,,-0.019646376315946814,0.03854063059224495,,,,,
ANGPTL1,-0.006248704836001212,0.03868844797134784,0.12282052870906665,-0.00839981393666931,0.044995055143817735,-0.13027305277161466,-0.018867958582084555,0.09059774923744131,-0.0348437884554037,0.05189502052517609
LTBP1,-0.00921614953010211,-0.00011841959003772048,0.010299436495920248,0.035277852022112074,0.02201820046698281,-0.01349945716493934,0.004278043100933482,-0.012732377665435078,-0.00857133808636867,0.00783047086549305
CD160,-0.014986920648097563,,,,,,,,,
NTN4,-0.018313408517823065,-0.013181518489774075,0.10759678321510828,0.04265232278426025,-0.01863651102180548,0.030420380005935877,0.13818100183465515,0.07935835891121855,0.06644736706066974,-0.038460897363981665
APP,-0.011303711988332316,0.03376033339989016,0.004553148931120506,0.02822574943607296,0.01163672914470556,-0.04269034904483353,0.09500185691353293,-0.06025734705847634,-0.0007163609918242529,-0.009310967363928915
RIMS2,0.053895873214038846,-0.008950927017601728,0.04452169076540111,-0.008769305564823289,0.0016257404937853716,,0.04118435899175167,0.003848046704293087,0.0413227247119465,0.02382188405448893
WNT7A,0.0012030474059456214,-0.028516667462230978,0.05664179928558705,0.01388197996570824,-0.03831942149322623,0.13439044383694826,-0.03156985738645753,-0.03944665817383522,0.06923749427967274,-0.006184999836207631
GAST,,,,,,,,-0.014828232727211068,0.12144835757256045,
GPI,-0.023385548087793705,0.017635882142351046,-0.03052354668149124,0.03655148947901222,-0.03640032266124298,-0.06160397196078431,0.02522147139233839,-0.05024031773793603,0.05968095155419561,0.0032351471607314983
IL1B,-0.03382535175150087,-0.04880713185847918,0.023934113783433606,0.036007309060852186,-0.025588575348415042,-0.027458123683276867,0.03039949403085079,-0.001346619006459187,-0.012413321223946493,0.08235553652804728
SFTPA2,,,,,,,,0.11336777900247706,,-0.017385738539365234
HAS2,0.08235574185594513,0.04808005880650774,-0.027519903148804183,0.04968835050673125,0.03841870278127566,-0.09399699313941803,0.0004652899514271153,0.0015244064768002268,0.03043010709272872,-0.028191469374735077
IL11,,-0.017657988941137136,-0.02031978591001678,0.05227812769602406,,0.03172277074609538,,0.0082577262659751,0.03443254000777537,-0.02995866269870608
SEMA4B,0.05733576292212433,0.025359373670316356,0.020118940960592663,-0.03230196286943178,0.03284784247569221,0.06015104861372042,-0.051122199561278954,-0.020763232346968433,0.06765693943545614,0.02669808158566932
FGF12,0.05004782854560405,-0.004930022220264479,0.08353718568184205,-0.010317140548813285,-0.03774782732233146,-0.09816747363383778,0.01918389495655708,0.09229176864027125,0.08967146341449603,0.021269648774637544
CP,0.036596321860518505,0.0008417174661357156,-0.035977098188153825,0.003252903281926059,0.024564828134912644,-0.00648265710407995,0.09889479913783031,-0.06240468936655257,0.030765757383526847,0.007543256431398702
NLGN3,0.0067926322941582904,0.008046576246623647,0.05602251140806838,0.0008030508498584762,0.00727107666664199,-0.03209500387816756,0.03146348187166308,0.04839264528482354,0.01207293895177497,-0.04517446170871199
GZMB,-0.013196373364018434,0.04500710013268545,-0.01983875353160588,0.002234035346467924,0.033459343057763546,,,-0.018381903149767655,,-0.01489341815086968
PROC,0.03467356282344975,-0.00024739612013893275,-0.02206350099786687,-0.030269556197835924,0.04090045350461617,0.02291299373787668,0.15638127775432015,-0.01566366223732593,0.021380932598142038,-0.03262405564140505
TNFSF11,,,,,,,,-0.015663656219067453,,
AGT,0.027314354935686475,-0.006565520084552922,0.06795438015686618,0.029936026160191427,-0.015583349471649232,-0.03933752021182929,0.0011016993112019774,-0.06670841011908125,0.09848229519242685,-0.0003139652875119235
PTHLH,-0.025611225266442564,0.0003000627329278514,-0.0054630769810655325,-0.02208510486523596,-0.019011691377051426,0.04723132674561537,0.10971131190265887,0.015746475103505662,0.036246048050444395,0.02517780431240581
COL1A1,-0.025297212718514275,0.04533655985259822,0.058041607040587195,-0.007042279932943281,-0.0046168107733387635,0.0033447494057946858,0.0026529365880358694,-0.011876765627118643,0.057218999704511365,-0.024008990076539897
LAMB2,-0.02456799730986445,0.0287216550085049,0.03405496004022203,-0.00880504138539188,0.002741647007140019,-0.032266899376851815,0.002374016672090715,-0.025850946203923662,0.022698584569853457,-0.029626252245558624
DSC2,0.04159922087259931,0.021774859811112414,-0.030761351472376387,0.008591260530228656,0.07233464869338617,-0.08607587208438873,0.0986497026874108,-0.026516187347609632,-0.039129516014421786,0.06425284418400842
WNT5B,0.1157071165487068,0.013074131274444196,-0.023567722311947856,-0.03314364299644544,-0.014690215599405988,-0.0009648046481180671,-0.03865659579791965,0.04119838759653508,-0.006907524504555506,0.029751221604323353
LEFTY1,0.06616320614192192,-0.008887840308758041,-0.04582958673637859,0.0010294964346941823,-0.0027360713587303276,0.008652129447012017,0.0068590806887814885,-0.04347513125680502,-0.033768789510268606,-0.033380298582292335
FGL1,,-0.0156736257893657,-0.022341580404388828,,,,,0.22045856397373376,-0.032444587058538636,-0.02444614979618551
CXCL5,0.016144624768989774,-0.014405432964033356,-0.022496973387961746,0.0004496949450798275,-0.04312694391806447,,,-0.04427006317116483,-0.011039717661492855,-0.03992390658773416
S100A1,-0.06296110488975042,0.02507641567508822,0.012562429368312086,-0.03973222340881952,-0.013044854278660029,-0.01868451264463469,0.023350074940162873,0.11213959447795065,-0.018563481732771694,0.028623058524008305
C4BPA,,-0.02547575220649142,,-0.007881329666340432,,,,,,
NPTX1,-0.008404782594481937,-0.03078987788346444,0.03730223471282708,-0.022891478736674943,-0.013695236680559539,0.00661793969484455,-0.04544850018807489,-0.038410858359215934,-0.019900352204859608,-0.01320629974493734
TGS1,0.05377659457896181,0.014277968036129693,0.03796895452292739,-0.04832480436026021,0.0002462867493146151,0.021674953588732823,0.01045621278896634,0.0047168166064736556,0.04152213501198673,0.041861240208820365
SST,-0.049292684046156644,0.0009225786235635348,0.07132900015549115,-0.009655726012031096,-0.043148907911099134,,,0.032777193441725916,0.016656144223204983,0.04582219601826372
IL34,0.06764118584357084,-0.02654688132258099,-0.03167196611476244,-0.0019130507425278295,0.007969894240463779,0.018932024462745146,0.0006736280860352631,-0.009767331307267639,0.07161309568123145,0.023685987791295597
DHH,,,,,,,,-0.04273501896533367,0.03552279919285575,0.01662849261397073
XCL2,,,-0.03040138660358757,-0.021230451254480472,,,,,,
TF,0.03637895107555875,-0.024096341990724725,-0.03478437086226064,0.05600734873109589,0.005510128961728799,-0.056450348919704865,0.040560042344282586,0.07766917169269437,-0.05381755511718147,0.006093712753080613
IL33,0.00939656794873511,0.012736322763292921,0.06046911081021792,0.010564828684658564,0.06932901817282959,-0.05394735565775184,-0.022935388066176465,-0.015582697960322564,-0.027871675335397323,0.026117332856777562
RBP4,0.045230643700340134,0.0009137686978712822,0.01153243756188169,0.023255965351333355,-0.05443051637444325,,-0.005516927379677928,0.030055975900258033,-0.026376472354675426,0.027546771471340367
CCL19,-0.012411583207258952,,,0.061355157806227766,-0.0038551116485471167,,-0.019470452840169537,,,
CCL20,-0.015154922991178484,0.03240220493958669,-0.01774186768609562,0.020310836937241956,,0.03167286782707429,,-0.06958434089638832,-0.022161496656308993,-0.03108306569278101
NAMPT,0.0896632036706801,0.03551069206020867,-0.05485475655984271,0.020131926485089043,0.019454062054867077,-0.030824344809969526,0.08678656234513349,-0.07468511967995246,0.025274400544853436,-0.05000298841435266
