,MGH258,UKF248,UKF259,UKF269,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CCL3,0.047743694442405546,0.02137357410261267,0.0038688131835526354,0.0879848783516878,0.10570492260152609,0.03251378969731436,-0.03315845114792734,-0.0030031406061893336,-0.008763463340561804,-0.051264194832758715,0.02156291653015024,-0.06536712269367814
BGN,0.0278345564097174,0.07361160204440859,-0.02470124588973943,0.07629457898480896,0.07007469090211069,0.011579588761854635,0.1256548892506664,-0.07062389681569108,-0.008170998294969953,-0.043572049980410685,0.04595442806270662,-0.0032671921378196024
RETN,,-0.035847470865661715,-0.019686235797226358,,,0.09726924304317316,-0.04853742032248415,0.027783308219096428,-0.00967579543698447,-0.02203712751120428,0.011805215837088816,0.05423303696672566
S100A9,-0.0349472983168619,0.0618677721511155,-0.03276531901284028,0.11730235821655387,0.059549187167267356,0.09378350640839095,-0.09439851975137761,-0.04620258656982964,-0.06458195933605006,-0.07039327684230492,-0.030240093236272275,0.0031659525295472646
HCRT,-0.001289972389226937,,-0.011583820892606287,0.06371271426590973,-0.005637832026846698,-0.030373850509954888,0.07395844593558544,0.09025437240663378,0.030673776508054956,0.09793476065530829,0.045061907609320176,0.006793339691446357
FADD,-0.04411884675210188,0.060318921865936896,-0.0051791842483765,0.09637864216100102,0.03950569524204401,-0.018278498301876157,0.03458095250859109,0.043985088552582,0.03925225482197272,0.059791460879763586,-0.002283912568104651,-0.004434235591316428
ACTR2,0.011984301683037853,0.006619118582490005,0.047404264656327445,0.06633987640088944,0.010600766515473196,-0.06971832721134547,-0.06499351801626731,-0.05524339156786367,-0.05290086956041541,-0.03106855325909887,0.034256301304828124,0.023697975040819292
BMP2,-0.03625812265784845,0.02573589060771902,-0.037944691221599255,0.1083334280702909,0.01571360465832828,0.019748131955323097,-0.06362666770804723,0.039935958817577714,0.09963400949219972,0.08289228169098288,-0.013383161815157085,-0.006287190825380754
PDYN,,-0.012347233568624327,-0.01684529357435154,-0.09225752108058884,-0.006613632352408483,,,0.014509031879128408,0.10577277410349215,0.014089490571217531,,0.06366738126164409
CD55,-0.05309278097193752,0.005546110100875171,-0.05636891534809368,0.003029530107039366,0.04301789319127448,-0.047957769688744815,0.011746375844154484,0.011691939177653808,0.02900667040874288,0.03790805568617693,0.010769837475222411,-0.018725789568350873
OSTN,,,0.0018767336756715673,-0.02004295829400926,,,,,,,,-0.04108307494261195
PDX1,,,,,,,,0.038351553035670755,-0.017325643175103343,0.05052422643566718,,
CD6,-0.02548213553672093,0.006807881655950599,0.022541386369378927,-0.010899511946230633,-0.028755830371727104,0.01090628470726038,-0.05746559875120221,0.08633100988744662,,-0.004055140329998721,-0.0297474065187971,-0.016628198075457196
IL16,0.047982243751613744,-0.013809849008536431,0.021745346109724187,-0.003133975285439064,-0.0022175298952389184,-0.040470954183608084,-0.03475511409558057,0.056345208186545113,0.06969935486194437,-0.019200449614931257,-0.04337149978311307,-0.032854447739836076
LAMA5,0.016757401049169167,0.02128136795642731,0.006964290219344286,0.1109441358311342,0.08841250513288627,0.08738074526445724,0.04004125358601321,-0.04472421095806393,-0.062481210824707936,-0.07386172480355473,-0.09133071364990557,0.012213659021099407
RGMB,0.08617683611679289,0.015608340903116052,-0.022655623925717315,0.07902917171903996,0.02012081714319031,-0.04380023538472184,0.03985111196664101,0.029010891068795522,0.04981294138666807,0.07690558836787534,-0.01826254452917073,0.010795825892863178
INSL5,-0.015143463893511294,,0.016193896290158463,0.033335372812097475,,0.01816270740716294,,,,,0.022389541745080104,
IL12A,-0.029715771960415638,0.11034245320702642,-0.005621563334508579,0.024726101180040202,-0.0011883508090130546,0.14301113713819105,-0.040509882957594896,0.12610415741047332,0.06910559777218984,0.1319460248963845,0.02293059044177266,-0.029277368175723684
S100A8,-0.080269869578042,0.038531999113937954,-0.028596085434735557,0.13969997339345347,0.07689068884411288,0.03684434331111524,-0.06984474125952113,-0.029406138253120738,-0.05804596786385378,-0.03276018889338583,0.006607965958835956,-0.06140303540167307
TAC3,,0.03155623746120473,0.0012088905567056545,-0.0633243916856409,-0.07107927335818034,,,0.09342008292256211,0.09555582274544332,-0.012334976346935466,0.007079566614603478,0.05369221644876276
TAC4,,-0.010217914044040788,-0.0016629797285860337,0.16749128712070502,,,,,,,,
MFAP5,0.11420014078551609,-0.0029688603733802462,,,,-0.028610263375501425,,-0.0016809778488062815,0.0276257899578991,-0.01308536300220719,0.0013381291297975477,0.03193845264852955
CXCL16,-0.03822163692053788,0.00874451486649805,-0.013513172306744847,0.08211907043669017,0.0832451242759313,0.029398605231796816,0.09998147986642358,0.0045850855589828834,0.04727406549940166,-0.05232040459264065,-0.04258041778337698,-0.001090908402143201
AGRN,0.05822463587546849,0.041836253457097426,0.04587997546071116,0.11613108248770417,0.06591749136756132,-0.005033417570843567,0.12153053076167725,0.07970819772060293,0.13876052798689065,-0.009022417520964568,-0.006257572048765658,-0.044214678575294174
COL4A6,0.024506042455086755,0.02252010336907636,-0.02177801277953467,0.11487084361880964,0.026522092710616663,0.14596775293316192,0.1438740077831475,0.11014986205884007,0.1136416163013149,-0.011039944233076044,0.0022475285385693522,0.01373129225066496
FST,,0.003993605557154245,-0.018243719986907065,0.07457663175214693,,0.10322329078254482,0.11265119935210204,0.13020766096700498,0.08305215955629618,0.01029847844169143,-0.001726509576382414,0.05480151211467894
MEGF10,-0.04752144960171793,0.020773884059461848,0.0341744996037984,0.0038007613462126295,0.02020039999638889,0.07419012919259212,0.09863481244061591,0.07562121035198116,0.10415424174578028,0.023426177418510895,0.04350891903423432,0.02862284149018235
C1QB,-0.10861755767710653,0.04170345191365158,-0.008542360772699589,0.12924259421438195,0.17278271943902318,0.036660776247352124,0.03373667121620726,0.04189041922314449,0.07626995126980694,-0.028875437581365307,0.019760084849634596,-0.11204629213582702
HLA-B,0.06165322183050467,0.03728649818252728,0.004921205833714293,0.12268324119161693,0.15904583141527304,0.016278100852903123,0.1364713195759537,-0.03690502608342839,-0.1006244150992626,-0.09665630275254974,0.001273096720303415,-0.10997276179477394
PDGFA,-0.030341499722545958,0.009706771722400165,-0.010942525366831374,0.02472754261648631,0.06450039621478049,0.023868607849890262,0.016804976403064126,-0.05912621215647712,-0.11660596335506823,-0.0007725533293747152,0.024769823452965124,0.007669311368540915
LAMA3,,-0.018065557618922493,-0.030535582398106446,-0.023771221319230318,0.05999457376297449,,,,-0.02452190515459429,0.026635457461330593,-0.04041615592018279,0.009784605854002548
DKK1,0.10370728689748104,0.03418650200120092,,-0.02640474680924359,,-0.000107650884298863,-0.016772182202035416,0.07816837612673523,0.03185673582721648,-0.02007140370234902,0.02113139507364633,-0.0002222399871463125
INHBA,-0.019464352383596704,-0.03194239691288074,-0.008916019497908385,-0.07727370493385333,-0.035733293865448476,0.008801955714245356,-0.029551972920672704,0.011716246231907767,-0.018633873435536893,-0.06596717481205906,0.050092858926611424,-0.03340545004108724
LEP,,,,,,,,,,,-0.021423641750783956,
IL7,0.017324589750266066,0.019635128978551825,-0.026410167375140667,0.02633131613369765,0.024509233954698104,0.072055069506379,,0.1051494463108183,0.01801712396001531,-0.02932594741696255,0.008485309569243309,-0.04896435950612972
FABP5,0.07527449463487851,0.023734393341394693,0.005503437079085557,0.04492027672833018,0.09297414193703814,0.05077612860361146,0.0649087038398766,0.034132064908337034,0.07331434738368188,0.042990642308580025,-0.06360459419821453,0.025305818619999067
CCL4,-0.016871707881809056,0.014710686230234896,0.04012767058319976,0.07471274272197255,0.1202460335705114,-0.035242759112926465,0.03574740857167723,0.0811004596105057,0.005919571198138049,-0.0370439551475486,0.08064375514046818,-0.05811080647315444
FBN1,0.016370934356999912,0.038556591525209155,0.04081145083859825,0.06851773479607672,0.03575586613099992,0.008489848552410131,0.09211411193001873,0.04666535259737106,0.055283193501135725,-0.03570256029012652,0.008928829585067594,-0.027478764286755098
TCTN1,-0.007569921039645196,-0.017458096445460716,0.03353747271641533,0.13379417841054939,0.018108865260701566,0.09440388171020178,0.12824491529732562,0.06605324371837791,0.051295462750833506,-0.0071097034716332465,0.03390577088501697,-0.02959758239948242
NCR3LG1,-0.01852024227378846,,,,,,,-0.018082774571752877,0.018216583451488688,-0.024437802635944347,,0.049088524409534484
BMP7,0.037633136088850196,0.043163022592538604,-0.028983087675813465,0.05423942980936985,0.11484610966467637,0.056284272848826256,0.05036915078467018,0.03775968864634553,-0.028157291224252413,-0.034128636060480805,0.023017280755328717,-0.06940646741811342
NLGN2,-0.014002024734999167,0.010183013846155727,0.01134033498187541,0.03529332995130064,0.02367685688094468,-0.02615829648909441,-0.018574988792838667,0.16892623039738777,0.14773984395050407,0.08066962701072211,0.030959232604370168,0.06049434532274241
CCL25,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0
NPNT,0.023024400154932893,-0.0232819201844933,0.02480619017131147,0.11911327462982321,0.09609783041029268,-0.0063401084331918284,0.03644682936238029,0.003680389974492837,0.09306600246135939,0.028445571379189228,0.023489996606631307,0.07197774660285773
KITLG,0.028590077725743072,0.04395777141816338,-0.009200222193696159,0.026657637311951164,-0.05005507361437066,-0.026343004368487025,0.10830627021196747,-0.015595401588820222,0.0934595134957345,-0.05508433988166977,0.009073210859069758,0.07927430630501962
MADCAM1,-0.015602698497667137,-0.005632674472218165,0.025940282043297878,-0.031164377012943133,0.06323797966348987,0.16825026416134028,0.010045888710186981,0.06992518486863282,-0.015274883428413264,0.030170939543443607,-0.01188255148794202,-0.02108638483906446
F12,-0.03159867513159332,-0.003174440003517484,0.032918625385915896,-0.010004169661193876,0.03861882065055664,0.012015456411644889,0.035762240094345164,0.050711665339436884,0.03532676877584356,0.1021592276457897,0.002605780138861534,-0.0288826123879676
S100B,0.0921371923610954,0.055522772810645354,0.03513529755116525,0.03634340904881648,-0.09438759574523475,-0.025430051530575783,0.04792170743920829,0.15363299171602438,0.21749015050922488,0.041003439397649596,0.03713870340631404,-0.00831509432956902
IL27,,-0.004323160325140301,0.015728838232345475,,,-0.02780626211202315,0.04680006566729321,,0.017822646947923994,0.05621807425102,0.005779369309683302,-0.023240528603514627
CD99,-0.011291063808087193,0.06336289830820804,0.01757839293788824,0.16887879272699804,0.11808734881550206,0.07801397888218461,0.14166883836902358,0.07006318682355844,0.04152361498483456,-0.07909990540519751,-0.02283621608443589,0.054590411890877856
PDGFB,-0.010659335999201333,0.05853546253591263,0.06734150143155564,0.07373481996411646,-0.030308212282541432,-0.009346199998810027,0.1399764009930698,0.08166871218576076,0.04809426057974201,0.04038581187337755,0.015045120751997567,0.0029276564130093453
CLEC2D,-0.05752279109393485,-0.021817482746475565,-0.02088852771585833,0.10636942466007238,0.04314873604134845,0.08046352845180098,0.037951791900813936,0.04957339179368549,0.05216986478290814,-0.00396494184823595,0.01674415752552404,-0.0559371993597039
F8,-0.05743726317131897,-0.001535110692453519,0.045736878225232265,0.06718439920844586,0.04785595356201708,0.08480011279154633,0.15715554611645577,0.053068397021313815,0.06176624838068292,0.055347133502096316,0.041538690987725446,0.017099095394010985
C3,-0.094303010342887,0.013259541165492219,0.0078620060014859,0.1272676568281957,0.07644061205538492,-0.034203911274522374,0.025152995548414357,-0.022825030007490695,0.012100960641206174,-0.009786782539418983,0.01817144507590738,0.1084153191262403
DLK2,,-0.017230982969110815,-0.013008120849455804,-0.0006693635097867351,-0.03628416897166178,-0.025697289873313756,0.02082426643496947,0.0193165295287586,0.13404721484552226,0.06222046821335022,0.09705313914467208,0.0015624166661405532
TSLP,-0.0153746872904878,0.06796144644849392,-0.04464677912099117,0.0986897603888313,0.028158778673749683,-0.03705543664047728,-0.02096420604134016,-0.0026044611860383737,0.003460440810976652,0.05289144842757983,-0.08200009324195703,0.04288958843714974
OSM,-0.014670729504531256,-0.04596581528532882,-0.02447024164971446,0.10343508974317421,0.057278992714668325,0.04030061871880081,0.04378706732480042,0.008904095212896352,0.06157199360106838,-0.0724763152380305,-0.03928770211820669,0.006459332810334833
PRND,-0.01560269655377581,0.017948443493575515,,0.07188196592674759,,,,,,,0.035607141737558266,
SLPI,0.004852076458768142,0.002001783643913755,-0.05502517495607314,0.14785909759609603,-0.008814871510605716,0.022460771500408996,-0.028221694073644433,-0.08889936969222523,-0.18941739184599504,-0.07727851621421974,0.038588574944681445,0.01129308281790542
AFDN,0.06920425663560384,-0.0065314413660224795,-0.0058159661119766195,0.10197576942966514,0.05199970122627517,-0.012516302154310203,0.00410126295126629,-0.006595307836137857,0.01848789647618271,-0.0023044464337660755,0.03237057945220224,-0.06492990590643809
KISS1,,,-0.02563939948726023,,0.1016610441420844,,-0.0028542465319806886,0.04713771284130979,0.09321722849919417,0.0050062998956467665,,
ULBP2,0.037050075994658496,0.015297171189266354,0.0210067300905953,-0.0021619504853323244,0.010982436391874292,0.05014172354334955,-0.027358287959817342,0.1117631936344495,0.14038960775701415,0.043494931498557786,0.03408977613457925,-0.0010612230323235065
ICAM4,,0.014751201929798478,-0.015954820858906527,,,,,,0.07482367304232168,,-0.025527100723384395,-0.006066094632462694
ANGPTL1,0.006796295247755997,0.04244631906073217,-0.026204256822255172,0.09816210528902636,0.062184657912239344,0.023230724334075428,,0.07556014953321648,0.06647024753546213,0.037242341355050376,0.053498794959058585,0.1336860557478514
LTBP1,-0.031354548563009274,-0.009371949929047291,0.008017100987444334,0.008149930245091657,0.03794887749698584,-0.06347599830376789,0.0073104270732316625,0.07231503243724816,0.011502428832221431,-0.06739459197425898,0.05455888008357212,0.03196872723299267
NTN4,0.048313310951794516,-0.00601069824122132,-0.004167444108137183,0.04033054365064355,-0.03181478829298619,0.006340624642973963,0.03672808112183644,0.12098576876043364,0.06607161794647061,-0.03233510854882,0.030371129815885172,0.041826307128876083
APP,0.10517288713390312,0.03947860536577167,-0.008214470575929611,-0.11132067830181105,0.02756590090464031,0.03998408698625694,0.11794061573373912,0.021411165731657293,-0.14196541329049625,0.003182816541314059,0.08675459890644471,0.014451455600871172
RIMS2,0.014413576480676435,0.024657952383917454,0.0043577768539976745,-0.08030353594010917,-0.08319242829892626,0.06975767869828531,0.018575563817294083,0.045340454218686585,-0.002757636588135945,0.0021782101769743383,0.06890677532384706,-0.006181085146292475
WNT7A,-0.016049577847251976,0.00787188969355862,-0.06650556350550993,0.04124169771453916,0.06093754840537872,0.01787795561971223,0.11794557619189672,0.12506844511728454,0.06774932109160502,0.052309017964632804,0.06717529079778159,0.014562429318441763
GAST,,,,,,,,,-0.013582106363381731,,0.04338703096445213,-0.03595660485571301
GPI,0.09811215480760585,-0.05138502560811175,-0.008981895136088372,-0.03875673299252148,-0.016773482778323127,-0.024229589040478002,-0.023641648370104493,-0.10014425461922384,-0.15458329888237,-0.05784118968896033,-0.07937932561498769,-0.026409171454603506
IL1B,-0.019464360159655743,0.03393898331252004,0.023245886144975466,0.0402167327107594,0.042010626354580985,0.06193644388751005,-0.06929208036582006,-0.018413849054656636,0.03683951288189814,-0.040048766580222724,0.05498791205817323,-0.0697269647703868
SFTPA2,,,,,0.04716845588942282,,,0.0064637914195091375,-0.01554414600723703,-0.03978955525015911,,-0.021994956816292207
HAS2,0.08049559664899646,-0.002763761131700986,-0.01126820427362076,0.04960924145359813,0.013498457509728003,0.006920236458595845,0.03382014858107832,-0.03611504407535729,-0.03250596979983206,-0.0109899078772562,-0.016901268039400823,0.030002439065837685
IL11,,-0.011457287348915194,-0.011162630194388786,0.06776162404281773,0.05249992790983781,-0.04838064522403617,0.031692997623463635,0.030293510238829865,0.03549607798722912,0.014871522610721676,-0.055900247195341736,-0.017463970664589115
SEMA4B,0.011912860468127853,0.013093646669670403,0.006617098010071489,0.1097507779693634,0.006812770469258278,0.07198520843498818,0.03183182222185785,0.022665868869382776,-0.05436911418809274,0.003097510459523411,0.03648943640639918,0.030988368091584485
FGF12,0.014048732022935941,-0.020269224971545163,0.013744813633799688,-0.07654507245238328,-0.06453215462352097,0.056112185171029276,0.062363826477156464,0.07006187364521053,0.12098060047563138,0.0050744938488638605,0.0006854932376668554,0.06846959311711852
CP,-0.028785034450227398,-0.011704745329904226,0.007333839492609484,0.09535329199816141,0.023407118836799874,-0.04672684867853994,-0.06277442494681937,0.0032159547071102064,-0.10020279837089578,-0.07334304607971584,-0.0019868421618358875,-0.024776667588286103
NLGN3,0.048171539063527044,0.07276669891409293,0.031255290004813426,0.0962289929631107,0.09531291450511695,0.030600109732582332,0.05425957766383923,0.10146112588700629,0.16411141889766703,0.010741105611269617,0.01622978979956197,-0.019748576987110276
GZMB,-0.019278899156750358,-0.00964680796268211,0.036585429845319935,,,,,0.012414482300355188,-0.0001220998578494833,0.001886535883747806,0.0036122251018024664,-0.025442356407678668
PROC,0.06679173741932554,-0.0071412647599344466,-0.023369389953838166,0.060741192518163414,0.04254755347508249,0.048592119496973174,-0.05734713805745096,-0.02579378475103323,0.005028126530095147,-0.014383694263179191,0.008235491100787268,-0.03318294783620105
TNFSF11,,0.07594771329797806,,,,0.05952507829028078,,-0.025893835664679156,-0.054014457703009805,,-0.050196405442322914,0.020311490026258292
AGT,0.0763242192912275,-0.005484622462227308,0.032190549322920516,0.15069433153340675,0.05425822724103866,0.08119261758851064,0.15425561233506768,-0.05186099171911426,-0.1018616180315986,-0.017475867105438636,0.024443188999386908,-0.018835247757056955
PTHLH,0.07681852891185033,-0.002842675569358226,-0.02360070481612084,-0.0028288109485515066,-0.02687689837321852,0.01983870124028364,-0.057219632959847985,0.1423490550567958,0.05621167351123973,-0.04517830312948032,0.021954276017689185,-0.014445564166985728
COL1A1,0.023724110222399883,0.07668201572840601,-0.042726116714103674,0.13847754236444726,0.03707800529221856,-0.027695810650183297,0.1180117602976388,-0.018687846925944957,-0.035320132444609936,-0.01692243184706701,0.020720569279657566,-0.10347185257842119
LAMB2,0.030354087145509138,0.05230429175526545,0.02250339030204808,0.11000846058077442,0.0901768953252687,0.007489673191882005,-0.031038198958295026,-0.00835351318801369,-0.023617780448948328,0.0009308640523397858,-0.03837414417912092,0.015150007458175248
DSC2,-0.03244824474095972,0.052361439992495123,-0.02481258590356383,0.014387980340558403,-0.01864674397133755,0.024956563606574136,-0.030389138226528743,0.01810646788840099,0.03649903753393176,0.024280627372908568,0.07912655210487746,-0.0019852890729686722
WNT5B,0.1930241064718278,-0.005560207009520276,-0.024760518673542113,-0.02382308773238817,-0.012923929278143561,-0.020205699722341146,-0.06314679464997178,0.07345133848280488,0.03390245290319285,0.024249759858061694,-0.039761890509691665,0.01681171561609466
LEFTY1,-0.017325652110235065,0.02241081736851121,-0.043719737304051515,0.05580100530137955,0.03422247790497184,0.019156049781389302,-0.01626409103785519,0.10248360106878264,-0.019470338294550357,-0.00888461399494707,0.012907051114504617,-0.0069025628765019284
FGL1,,-0.0019187915939909864,-0.01735941328895618,0.031444846343293205,0.013605383527252976,,,0.05177787394608748,0.014505021264469595,-0.00850508616586727,,0.11235793762582255
CXCL5,-0.0256276325856623,0.02082172274317571,-0.015954819120326095,-0.02072665083473496,,0.05006311759522497,-0.0121186086480114,0.005608852924856537,-0.044889214562890745,-0.005530820822305906,0.01662405864678913,-0.004931127144622258
S100A1,-0.028822278567318088,0.0015083668033280344,0.038581516657994704,-0.11277395505501424,-0.029397600407827594,-0.07933653688075656,-0.08016233462554961,0.11620658767526869,0.12353627015316596,-0.004280038546617645,0.06378625331787674,0.014238985797739459
C4BPA,,,0.02820052685244498,,,-0.026980675761632787,,,,,-0.0015032894956067068,
NPTX1,-0.023365162690688942,-0.020481187630734057,-0.03410150417513452,-0.08675772931223324,0.007025850817533569,0.034542983307320606,-0.060706105598686146,0.06438848773265826,0.004784384287767665,-0.038821726869721865,,0.013491502638481447
TGS1,0.009501671006154247,0.04757556090226325,0.01144432412894965,0.03529197436615979,0.13556717382454525,0.02611888218569322,-0.03596190692668785,0.06272416756950089,-0.017368272098574493,0.002624432609706177,-0.0511724073925325,0.05187882407468864
SST,-0.02001140747099503,-0.04678169521098982,0.015172944969409049,-0.09051783390263252,-0.06546328939242296,,,0.07502379222656531,0.027717522036124306,0.08007281969736257,,-0.02916717892881075
IL34,0.024940591031764405,0.020150127418420042,0.025682817152573593,-0.10064022043690245,-0.08099858958847095,0.02973045540428402,-0.10406791406272024,0.030809386231208418,0.02379020567609287,-0.031897385866777185,0.027263718341138523,0.02936830668668298
DHH,,,,,,0.021239496214052387,,0.030716991529403867,0.017579681069188016,-0.010718986546577143,0.13398050752189206,
XCL2,-0.02932788667462734,-0.006829292344386757,,,,,,,,,-0.022362342167937258,0.013238034002684071
RSPO1,,,,,0.006011878624865191,,,,,,,
TF,-0.07929078206599492,0.01003376973118165,-0.01189732713237244,-0.12263925485285607,0.01948696207623639,0.03374157618968321,-0.05079357527271411,0.0679980996809069,0.14780234178373705,0.0637661718354722,-0.04318459270243352,0.010422162801509099
IL33,0.027501426334882218,0.04244747211886193,-0.03038378260871159,0.08367869893411285,0.07005156814152143,0.030780003885989508,0.015086523131390745,0.029393518260498692,0.0463010557180671,0.026403301435940347,-0.03095763074925639,0.011721055573942062
RBP4,,0.0006630627308636885,-0.01382001075501501,-0.0713847344326923,-0.13534472516440388,-0.0316432090602909,-0.09834252648056795,0.17912361406367588,0.07519491949342295,0.06171164692452018,0.015191587204313456,0.033595069096509354
CCL19,,,,,,,,,,,0.002564946157245011,-0.033622197426891584
CCL20,,-0.006842212283163264,0.006110479926902478,0.10175867207789412,-0.006994638267527034,,-0.085941444099494,-0.03552177325465668,-0.08656340634325248,-0.0005582825047672492,0.006461451403838766,-0.02057599858349762
NAMPT,-0.014775021327839673,0.012395621203244962,-0.03320372326620257,0.11333841159684467,0.04283350028480982,0.03892741003851421,-0.015976215726537218,-0.08053626320922158,-0.15765071019944105,-0.012563621181581053,-0.038477167520142665,0.047090640214348375
