,UKF259,ZH1007inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1
IBSP,0.06137196520737746,-0.010377398751487774,-0.0024960325794259482,-0.004464317742253497,-0.0009535362691590128,-0.06393610240408744
MMP12,,,,,-0.018078430647647935,
FAT4,0.018263436139904235,-0.047264435266194046,-0.013874702106530471,-0.01861974019057063,-0.03244127515594504,-0.007691828798376287
MDK,-0.0055231257631229505,0.08671190005066527,-0.04572474464340852,-0.09156589894899582,-0.047788564714780796,0.015794040363820754
BMP5,-0.014870398968735363,0.046361698439796324,0.00630849475711185,,0.02207431650949202,0.0025146343487473803
CAMP,-0.017612311099970385,,0.016095066296241245,,-0.011695902085762166,-0.03823272121372098
HSPA1A,-0.0167668440921069,-0.029702164746248268,-0.03089350593326636,0.06899270989156997,-0.04586615515394819,0.05833708855639852
SEMA3F,0.024285404758626217,-0.03094002408702004,-0.007064260944363034,0.01175317689714818,-0.03324613365148147,0.0037095939593952986
ARF6,-0.043548498982518974,0.05992274899971604,-0.045123095576820094,-0.03746016091346391,0.07629511103229536,0.003896573687858197
IL6,-0.03528717247275102,0.055994634778719986,0.06820113513293384,,0.015614899520971264,0.014527959657760488
CALM1,0.000602354146513451,0.032735047548129496,0.016861920349506444,0.030419078934992225,-0.004981613352899266,0.0014237277045644687
VIP,-0.015371163716641758,-0.02674071511127618,,,,-0.040357988577068245
NMB,0.013596523019116277,0.0366990598138974,0.05750142313477598,-0.0071951366493435715,-0.01790875311191437,-0.053518737920379575
CCL26,0.03772786818995697,-0.029565007994374354,-0.049313466935200126,0.03140816575684907,-0.03218180266331026,0.053153724115595845
FBLN1,0.02869621846357268,-0.030348456640516528,0.017408222733727215,-0.015137025564376091,-0.039815116389340564,-0.028157306828058358
SAA1,0.013749736341316347,-0.04374387013704869,-0.036199249387734965,-0.026726745153386033,0.026024951472192987,0.10179782676762329
MICB,0.009395714707958998,0.03792464680068195,0.03868522997104902,0.038914148371790996,-0.03808512173072782,0.023664185004688938
MMP13,,0.0020890695912010302,,,,-0.010454629983323332
F13A1,0.02817894042070846,-0.013309522515232897,-0.04436281800385109,-0.03663153569325108,-0.027406385507572396,0.0009557624728537386
CXCL11,0.05930389462579961,,,,,0.007990063998331142
COL5A2,0.06588346766560975,0.024146882736998124,-0.051486252011844244,-0.02167547834839419,-0.05505764073067232,-0.04095096043855425
EFNA5,-0.008541654009390552,-0.043569193649230384,0.0004546047137624925,-0.002273230493242236,-0.008388454248848008,0.07816152817885337
AREG,-0.009743042747648171,,0.011505643270029288,-0.03717951110145489,-0.009011309550237526,0.04021192897269146
EDIL3,0.013647371143698938,0.020600581058500864,0.024900171976937835,0.03639501022329219,-0.07615818256225053,-0.006533159622619839
CD86,-0.01891658266641375,0.06812613863529733,-0.019966464028401396,0.009160014023998412,0.05748612736758788,-0.0021557062376068438
AHSG,,-0.027893272304432983,,,,
WNT9B,-0.008932140733899079,,,,,
HRAS,0.004605673081742012,-0.023053346698018635,-0.04565257565525786,-0.0001791111208320651,-0.06487711744539854,0.05039704593828829
C1QTNF5,,,-0.017347145893970115,-0.009801460444644897,-0.021221272192734387,-0.043935455328257295
RLN1,,,-0.018765555693497762,-0.026090275467114288,,-0.02750362332317393
COL4A1,0.10482037503546757,0.02650176316127588,-0.002546700988381848,-0.0666284167597284,-0.10664226137156872,-0.06731425522103494
CCL3,-0.010654027355617745,-0.009485574632414898,-0.06501403998179646,0.05809718997006723,-0.010644297553951418,0.03286667286310299
BGN,0.06131105911088455,0.028071552296170085,-0.06317345358742112,-0.03514271816772937,-0.058193060256916604,-0.05189039548824242
RETN,-0.011021133507723687,0.1084274205890105,-0.031041602190392547,,-0.02274491364120628,-0.038678880017229696
S100A9,-0.024429609078245654,0.06271062174179556,-0.009088769708365387,-0.005828343114673298,-0.0393264689202431,-0.028148783153629068
HCRT,-0.02310712983274971,-0.05093340850018333,-0.00024235551743373294,0.013716734451389281,0.025184132015167067,0.006086914594447788
FADD,0.04545141293558692,0.044376877706212445,-0.03601009468830212,-0.005923509207585544,0.03585958409612651,0.001110891070353267
ACTR2,0.016999848665701887,-0.0203487258578228,0.043245076899145085,0.010461616148778663,-0.06623778285776585,-0.0033538365396893846
BMP2,-0.023405718887773853,-0.015537991690655815,-0.027424446624120472,-0.008654956817745807,0.010815658291932167,0.04635656003526335
PDYN,-0.03958438498893283,,-0.035279242532241094,,0.0795522821695521,
CD55,-0.026961813019997703,0.05120445960553565,0.01817081258382427,-0.01567361903052799,-0.001789402720025919,0.03634651166889344
OSTN,-0.018469868952007605,,,-0.026931957803984146,,
PDX1,,,0.10111216084120583,,0.02307171007348385,
CD6,-0.018258720237425162,0.05155367126034009,-0.022000847077621483,0.023757665484814224,0.03396474614771174,0.010400046252511945
IL16,0.026808816884127725,0.058556560903597794,0.00943979193679598,0.051215567243024014,0.03496914822136772,0.04209523282410283
LAMA5,0.05473508637615682,0.04551492241332091,-0.050371326170789196,-0.03416331597577797,-0.020680995768791063,-0.021643107442216824
RGMB,-0.04734458622069197,0.04664589195644742,-0.05191697040357599,0.02772737034782751,1.732674934769333e-05,-0.03855433411691935
INSL5,-0.01528872627037128,-0.029366970030362344,,,,-0.02999889368760162
IL12A,-0.0305359841712528,-0.0022420547233278033,0.09720174532345248,-0.049109457183463615,-0.0207669178718452,0.013878757320788282
S100A8,0.03371116249195088,0.06061725183451005,0.02277624761553078,-0.007476029593326921,0.02152109835076003,0.02471766483042732
TAC3,-0.019023165948043978,,0.02654111714548363,,-0.03458446574779576,0.024835557931686587
TAC4,-0.017244195781362263,,,,,
MFAP5,,-0.027513892332536257,-0.05951667341736004,-0.03717951713844262,0.03007428647351625,-0.03618191031502517
CXCL16,-0.04462174677138866,0.1029316279229843,0.06403371908160262,-0.008307402026980026,0.007832891547860203,0.06434073546238987
AGRN,0.03185505232019395,-0.013632647545041482,0.03198726537604919,-0.08654502251451986,-0.09307681379515129,-0.019500422070300755
COL4A6,-0.01219219300471759,-0.020496408591421555,0.006128626994172663,-0.05849929931072985,0.035771862860307715,0.05944487073237674
FST,0.008664623837633645,0.05908701487449606,0.00820835467380903,0.05391917899195219,0.0020133166094478006,0.036707818144787886
MEGF10,-0.023151518662259223,-0.052658767046795105,0.05659625844314731,0.0009488961511333607,-0.04810478849726932,-0.03740634170030725
C1QB,0.018984909076159795,0.04636599611314448,0.041837281484505,-0.03596852868739847,-0.031016445882856607,0.012348512663866421
HLA-B,0.011896907273043055,0.0196875424247856,-0.062969364675767,-0.05726794542016533,-0.038517127489929776,0.02939983608753443
PDGFA,0.04599691115767397,-0.0012924433587793583,-0.024119391279321712,-0.06434325153546802,-0.01922803185745238,-0.006856555796525337
LAMA3,-0.017095026891481405,,,-0.030450543457989174,-0.02099524073824532,0.08069991329963096
DKK1,,0.054613432942348016,0.012393040109623008,-0.02734368665909436,0.0037474674024214833,0.014620360462829067
INHBA,-0.019828606453331787,0.013935458991283234,0.04012295030350701,-0.023345125174797914,0.04762679356381577,0.01995791444503844
LEP,,,,,,0.0015373972562261107
IL7,-0.014785456376772813,0.023807352681759465,0.04251771685030572,-0.02854550408100874,0.02921252593667535,-0.0038548433910487795
FABP5,-0.00844731908278687,0.024824275156895278,0.0007310008172499548,-0.012916406200356577,-0.050272450554258864,0.0066188544093026295
CCL4,0.03528366639565366,0.09472364789515841,-0.05537713259526653,0.015749712402764023,-0.00890667570979597,0.05569151084116462
FBN1,0.005589489358852227,0.011491973420981471,-0.04245159377366779,-0.01780466654145276,0.008384141592620574,-0.03301946678563256
TCTN1,-0.017915807022410992,-0.015794897228248773,-0.010101877106031295,-0.0926327599974137,-0.07329081304306458,0.00916069577869778
NCR3LG1,,,-0.02982989905792697,-0.028545519237677248,-0.042224055609240786,
BMP7,0.04270692593157088,0.07142106076541893,-0.0031457117021894973,0.006778943888642082,-0.0038828147143594605,-0.007419486226712509
NLGN2,0.028539101579079056,-0.04097121884148259,0.04023761318582706,-0.0784653822505944,0.013255132499315479,-0.06448506621638933
CCL25,-0.015205885988043084,-0.0020224356470582355,-0.008031271642454568,,0.007740970816079968,-0.0336693498613811
NPNT,0.024952804325837966,0.001171020878749821,-0.014192267192506358,-0.01376685304553052,0.007523168306763087,-0.026369626663213786
KITLG,0.08904975533382786,-0.0767206545478489,0.030437416089781334,-0.055784174879835884,0.026444338698987505,0.02502203062092304
MADCAM1,-0.025520010400437092,-0.009760034335563963,-0.022596808429506274,-0.02471478204740493,-0.019344181054702033,-0.017384813667395478
F12,0.002961558121618741,-0.02233652430593158,0.01031933600619375,0.08619097045133003,0.03025003764519212,0.02592262003327505
S100B,0.029071682820194934,-0.06717771746854119,0.046382381968386656,0.07006258307202519,-0.007863580528173644,0.0030785392074601584
IL27,0.04468908270711643,-0.02674070112110874,,,0.06218910418592593,0.08450580946177634
CD99,-0.005450045970146684,0.0631431426682654,-0.012892793690878564,-0.1228627842642247,-0.016200185720688844,-0.0005288123850235402
PDGFB,-0.004929007787581542,0.029404744836757406,-0.03001906975815238,0.05169519269915182,-0.06313804800720355,-0.031132224242333688
CLEC2D,0.02317082675939771,0.05727824473290502,0.027380520808228594,0.05512934245131054,-0.05833333434787275,-0.008791464862076962
F8,0.005881043055313484,-0.023102344547880686,0.020033809327717852,0.10113825335649035,-0.02441874054331211,0.01823727309823631
C3,-0.03911523774429875,-0.057530457368152065,0.04406428349685384,-0.030190265823590214,-0.058875029343343245,0.02252944082843493
DLK2,0.028859456194230765,0.005983269857883842,-0.014989386120660995,-0.03045055562109821,-0.040355642235905216,0.03578647716732627
TSLP,-0.03190329432806619,-0.03563543895699431,-0.0005190993432932013,-0.050831032441361924,-0.032306172323970046,0.04616766087270762
OSM,0.03584438207783233,-0.0545163822678818,-0.03262322124134826,-0.02418283477498377,0.04826814874494523,0.030034162442870438
PRND,,,,,,0.011031933364168823
SLPI,-0.03807486000868196,0.006463680010666735,-0.028306102520348195,-0.020990838175649937,0.023132297693063276,0.00406514601264545
AFDN,0.04418430876513584,-0.0576421421588764,-0.007930580575733967,-0.015289045887195367,-0.0015866332417052282,0.037480806847583696
KISS1,-0.014353950024654786,,0.07782306631483175,,-0.023777885738367418,
ULBP2,-0.04295749887721461,0.1823553978098607,-0.04545025504329192,0.04259303231872302,0.19585915238195103,0.04985899466438765
ICAM4,-0.008932139825461101,,,,,0.09369568457447247
ANGPTL1,-0.028632268746585584,-0.002128752404891418,-0.030591877091500765,-0.05500662162874744,0.0001301961320010232,-0.04002671846919621
LTBP1,0.023130639447593367,-0.05201715526268969,0.01561331734898024,0.0036235092217051165,-0.009580212353918528,0.005527795127132643
NTN4,-0.0063260588703408374,-0.049192535751277924,0.01678110072215915,0.03683232086688685,0.10138753303384551,0.04856864422576105
APP,0.02780710721428057,-0.03666256935805005,0.009285203381607397,-0.04756515069307861,-0.034055498177819554,-0.06133174656189895
RIMS2,-0.022218756332704013,0.04026612674243889,0.042334049529679826,-0.04016479899311691,0.028862613756981216,0.0031371238457945346
WNT7A,0.010822334686925747,0.042773963463766836,-0.023435018019805114,-0.038688220712161,-0.007402485018596966,-0.0021173782056290347
GAST,,,,0.09392920029719183,,0.007843759586331088
GPI,-0.006535057259912588,-0.015230002744081544,-0.07778529965328267,0.020851440059095977,0.05893576667113835,-0.046067231209555304
IL1B,0.023283624096081337,0.08667955426453064,-0.0063696292152987145,-0.06794076993110047,-0.008333641464186001,0.014365065928581281
SFTPA2,,,-0.018294414529599276,,-0.019344182397582697,
HAS2,-0.001980520365628633,0.0037319806126658644,-0.005418030021352882,0.0470390723062693,-0.021277551968947882,-0.020374358827375417
IL11,-0.017244197087823824,0.12401766055411416,-0.05425688710245999,-0.03462974066146396,-0.04479820873563134,0.028652717359632384
SEMA4B,-0.015765404789065757,0.05768461086909731,-0.020236144641366093,-0.004172537308863893,0.0056939197378033995,0.039391341087509586
FGF12,-0.02428314394130363,0.04676675166617799,0.0774261679736371,-0.023724756970473434,-0.0030431419630871617,-0.005229184149065485
CP,-0.04699656544935389,-0.022627064459964426,0.006407672829191646,0.00032542408900537023,-0.0664745414873071,0.07691310058194743
NLGN3,0.004941006127995247,0.024225848646341242,0.08334501682527852,0.008833542279420736,-0.023649624501997545,0.024088036240664124
GZMB,-0.011351765360111413,,-0.026258786320565775,,-0.002035555121031664,0.0774622419646351
PROC,-0.02136344522190836,-0.028269438628778128,0.06093439392868004,0.035932862923623805,0.027425975776646138,-0.02105833869480995
TNFSF11,,-0.03043060033659295,-0.017316250378263422,,,0.03378588388864531
AGT,0.03775695278296604,0.05483793366454975,-0.06516053189864766,0.06894882193939718,0.007649807034405894,-0.0604365351547893
PTHLH,-0.03864509431146238,0.026408821761170695,-0.06025725759436853,-0.031532993013789354,-0.012612837968539788,0.045915141509700684
COL1A1,0.023099216707874425,0.022775439212301067,0.006303624923931052,-0.031656665752138845,-0.038362271789501384,-0.07119107249809425
LAMB2,-0.003907584775532989,0.04274111546248473,0.02394530679173744,0.007321711751517722,-0.06363992064378264,-0.05936812036822552
DSC2,-0.03572437730828038,0.03275306800914406,0.008089866155305213,-0.020074154910857202,-0.006460078273177483,-0.01103245858590513
WNT5B,-0.021067682490836355,0.041578346441113495,-0.05231228981700042,-0.06602438420005946,0.07735301873635667,-0.0001637886299921174
LEFTY1,-0.0007686151851135926,0.10742526540646416,0.019302334548862776,-0.009131576666170465,0.07174382745088731,0.05590432608422621
FGL1,-0.009718486227839168,,-0.025387300068411493,0.016808080085379373,0.00214856953473241,
CXCL5,-0.008932138852135004,-0.034082023380562335,-0.006532870844149818,0.03745748876860858,0.0027580875556931284,-0.022931943584058492
S100A1,0.027078572298997097,-0.04834015858447757,-0.011805258423891796,0.08046352978752479,-0.03508903751578726,0.03929114621358127
C4BPA,-0.0003576242518733602,-0.02594675198272707,,,,-0.027922861318634848
NPTX1,-0.01909137095580796,0.03714534171973761,-0.041986781179235634,-0.02734367984214701,0.004739214551302593,
TGS1,0.0156474570409935,0.005039386233463667,-0.006594957669240044,-0.04851705952930408,-0.026420375577237983,0.10840570187786829
SST,0.014538605557668383,,0.0669619350014018,-0.01873918312365523,0.029158435740540632,
IL34,-0.01904649584378139,-0.020584266971821277,-0.032394776673209155,0.01060982805503634,-0.02138663700898951,0.026596950684350612
DHH,,-0.0017698632981944064,-0.004187069917924981,-0.015437115553388869,-0.0030420156549311747,-0.04123880046325681
XCL2,,,,,,-0.02914633932942639
TF,-0.008039662114814241,-0.007143028941705168,0.050383824080178496,0.0716616714580292,0.07353788533672506,-0.02244454020826503
IL33,0.019417706758054983,-0.02823435600664277,-0.022849612385175293,-0.045926210202290235,-0.0043345597061442845,0.0399009007132715
RBP4,0.08074706743762472,0.0931182090656602,-0.022642705394540087,-0.006711764196773487,-0.037510360904330076,-0.017793195369516228
CCL19,,,,,,0.03304527381785631
CCL20,0.01811398624472394,,-0.06473309091197296,0.08508168515410174,0.04310963442620027,0.022627803983616048
NAMPT,-0.06280877323944888,0.006563661871099047,-0.0124241181743835,-0.016013991163109913,0.003329676714864556,-0.00917448684649973
