,UKF259,UKF260,UKF275,UKF296,ZH1019T1,ZH8812bulk,ZH881T1,ZH916bulk
F8,-0.012603447149811393,0.0471007270995602,-0.02621320387892095,-0.005396552294951748,0.04678870753474118,0.04672002418828968,0.020420109117222352,-0.053821749014164186
C3,-0.029461173598704864,0.020028720412991963,0.060271162815985393,0.06900092538995764,-0.04502739975039682,0.014936015732376722,-0.0148928418461356,0.026193755930892286
DLK2,-0.014183492958680875,0.07774319946891306,-0.0016299457872727585,0.033632379311758664,-0.03348434573062441,0.036073068221662445,0.035711521907057876,-0.03995488227074172
TSLP,-0.02396593272173107,-0.027944577406344775,0.00944629818973673,0.0023895090743158163,,0.017381993831839228,0.06499003075088779,0.049351088744106084
OSM,0.031037267714024937,-0.0025928097901101997,0.01425465311485332,,-0.09893206556388463,-0.028073446475466172,0.05471855019059063,0.053723301389028554
PRND,,,,,-0.05169227875277165,,,
SLPI,0.022981036993303453,0.013657517877513924,0.08875858169390954,0.009284010213446254,0.005192811093484552,0.03657808963087525,0.002376016818046192,0.04294770523339142
AFDN,0.03753853322799005,0.005116247848795611,-0.03309486642936852,0.011707046875084228,-0.11397077101789717,-0.0038080879757806927,0.03600250157208209,-0.01469646808567685
KISS1,0.004954352747388667,,,,,,-0.018460466215527434,
ULBP2,0.019228476493910355,-0.02669592593019383,-0.003471024459433618,-0.04071256577617543,0.03989884969251355,-0.025948120764171887,-0.019977089387868616,0.010400837300725684
ICAM4,-0.009227679514599232,-0.013511381110630227,-0.004733002936586097,,0.10171374394907559,,,-0.022028907692683824
TDGF1,,,-0.01964637644788324,-0.008404993544642863,,,,
ANGPTL1,0.06491119051824501,-0.014138105877391146,-0.06066371222998497,0.028634632546041934,0.09156127080607449,-0.03831088817684035,0.035337815145497935,-0.02226265703695381
LTBP1,0.06337715510936849,0.015476732625650882,-0.005628983362624159,0.03693824619499741,-0.016956574251037398,-0.06700515025387474,-0.04547147081592099,-0.02936093464550125
NTN4,-0.008478684495971812,0.02107608548181337,-0.020981978659792518,-0.0451453749381641,-0.05067666282672256,-0.007736875849940075,0.04760106876564222,-0.03858466394576851
APP,0.013659716758186113,0.025018072430625194,0.02536240281164888,-0.014350716911919035,-0.03811039590847472,0.024862522144361358,0.04397099387787914,-0.012455623551107933
RIMS2,0.002310010148360528,-0.02089642635327491,0.07324867852536895,-0.01486257560738691,,-0.0036155132599938935,0.07290929802505222,-0.005425879498922615
WNT7A,0.020150208868059,0.03330412610410827,-0.016014963844523892,0.019709105284378015,-0.006852834393785072,0.049737941093358946,0.06273129697038535,0.07874720113278263
GAST,,,,,,-0.02002325139605141,,-0.014194525294381284
GPI,-0.07684886579919105,0.07542490320601745,0.019592534230324785,-0.03869219948418567,-0.02942300362439664,0.14082887866538601,0.05739895633375072,0.023402158626004334
IL1B,0.057050575322742623,0.03819404228399725,-0.014703916863751148,0.03942423874476429,-0.02929957883735024,0.03252587949713114,-0.05740602105929396,-0.026368602015101744
SFTPA2,,,,,,,-0.015018266533317712,0.08912856550091779
HAS2,0.01586096732766378,0.049657110645040636,-0.038146216181301866,-0.005433039590607716,0.06862767671755947,-0.03011763077011827,0.027878367471711577,0.01874452694984188
IL11,0.11564446344041619,-0.013932179555512066,-0.004534998419494069,,-0.05007477015860662,-0.02104590974800983,0.005250439572260932,-0.03478967363362545
SEMA4B,0.06822264703298597,-0.021758183533786044,-0.00643665532972013,-0.02145127777207236,0.08324874342501383,0.040277691733907876,0.030941259921286837,0.03053268807798008
FGF12,0.012765052806998488,-0.001646327941463362,0.04664301282261134,-0.023941916806963236,0.06691477047433712,0.051035181312504264,0.006018535400195198,0.015390958802328809
CP,0.03249503774871524,0.03551145579830154,0.040916759027627335,0.03937731029929365,-0.04474259928991752,0.0726888914429756,-0.011974154925213528,0.05012355907048019
NLGN3,0.034805914184384994,0.025186802558205476,-0.05610459309199313,0.031607243530571726,-0.02226672373760855,0.016231115922892614,0.03583997543751261,0.0068453501802424
GZMB,-0.011727363735333125,-0.020279498125656836,-0.004502953655169207,0.0010751543829194319,,,-0.007750606508218392,-0.041252680000263636
PROC,-0.02207030226660049,0.058648284374521936,-0.030601314443521245,0.03069571110207062,-0.024836051007349636,-0.007374159737221329,-0.014326950200474135,-0.02828899826648321
TNFSF11,,,,,,,,0.0826623773792978
AGT,-0.026486904967981596,0.019531767165491577,0.0229789276146403,0.01705508652252361,-0.03608094681248562,0.08646596594066883,0.07601578791817086,0.0232879410562327
PTHLH,0.026417026395466957,0.00022621037502768788,0.05408343490912518,0.010684535842618465,0.003479346201204306,-0.03964731759545504,-0.02143598792583241,0.033288067888178
COL1A1,-0.024215265740972262,-0.03100275962102637,-0.05421607196379101,-0.031892897119042925,0.05674667696518848,-0.014822343799192237,-0.0337644939992406,5.827218412590333e-05
LAMB2,-0.02495059306083637,-0.060879699101350805,0.005345001191179925,0.02347753655767608,-0.09235550665776998,0.07309494001676783,-0.04212765177211608,0.02929999545722339
DSC2,0.017320705528804152,-0.01878060002930486,0.021861010081184032,0.028619647277529938,0.006840618797950174,-0.035407996064081126,0.037638412135509114,0.07425783621275653
WNT5B,-0.03203783407391846,-0.02892201357542308,0.01242341055417744,0.0876209372555676,-0.09985817327296483,-0.027859264242940017,-0.043312774690087576,0.07291433625139912
LEFTY1,0.023282972854854207,-0.008656684571635924,0.05110704731638139,0.0034283976265167327,0.06929225497939859,0.007074741972428756,-0.0035925344571124604,0.039903146737320705
FGL1,-0.010040043934591765,-0.015318414826133275,,,,0.009144207361651667,-0.02111723885190378,-0.024488901742653328
CXCL5,-0.00922767850906848,-0.03300673269014449,-0.02393453502214767,0.025548568576889648,,0.014807190733976515,-0.034487339656481555,0.004714366176782931
S100A1,0.0008988769918235383,0.01591847137568226,-0.001456269841546315,0.03121364260753847,0.057970404313182684,-0.005578690345404689,0.031516764903303164,0.057106033444750806
C4BPA,-0.02568714942535452,,0.010539081640602969,,,,,
NPTX1,-0.004194737798431372,0.00805190072572348,-0.006976505563544508,-0.006047708328384566,-0.041933179726859,-0.016617872589981264,0.03903903738660255,-0.03570928874778733
TGS1,0.08520400208113035,0.0037711224204652863,-0.03340446172621474,0.03735778699739033,0.044554832315255616,0.01676396082263628,-0.010798037291470662,0.0969481739968207
SST,-0.029682577218005667,0.002272204534764782,0.010267248442755677,0.005711618986583842,,0.037363230015317536,0.06694885174972462,0.03609432481046946
IL34,0.023897777158680408,0.030846043245511566,0.04867758062684901,-0.012163491044407723,0.009327338646926366,0.035780139206744825,0.022452440442190438,0.040340493795997044
DHH,,,,,,0.007677681308748266,0.04676361824332637,
XCL2,,0.04909012014594432,-0.0027951026424369745,,,,,0.024013511787690348
TF,-0.00881152547376062,0.07659933854135254,-0.010009127927466928,0.04776787270865868,-0.012532545189870369,-0.02652486699929575,0.03008548326718577,-0.022553202429541185
IL33,0.07525916672014793,0.04270313200291194,0.02795453731671166,-0.0203885899352437,-0.005903559088247461,-0.007045949414142249,-0.019021705785733412,0.07271039409145527
RBP4,-0.01878965727230682,-0.03182450997393096,0.036993303549760555,-0.03762213616461566,,-0.02202578388819283,-0.04318543380259449,-0.029878239033993115
CCL19,,,-0.018174310280567468,0.011290197283520936,,,,-0.028663465627578898
CCL20,-0.023077938461756545,-0.0023830649706272833,0.023024472694776633,,-0.009327531620496508,-0.018506050749589574,0.027896357901118374,-0.023144803015218852
NAMPT,-0.02695249022496475,0.004171175480171312,0.0011881814198500072,0.001451493237497832,-0.09818809075133043,0.02219533872042854,0.032471696823454375,0.1311430425675113
