,MGH258,UKF259,UKF269,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
DKK3,0.06988204690457026,0.04375561996921396,-0.02228776588317178,-0.09348195270997739,0.02494100939688043,0.07221503581647386,-0.0004361869488033329,0.06703298975207915,-0.020264279919826093,0.0595388188839258,0.05266788679328042,-0.05792900255414282,0.004390983620401686,0.08234592841796894,0.006010987968482864,-0.09635001795222745
COL16A1,-0.09384017788500625,-0.0385537230708463,0.01323468320260213,0.026388330586414016,0.03684105236474767,0.05950031373883532,-0.009673695779263209,0.05470739630422142,0.008536286630082698,0.02852742922641131,-0.0303143122787433,-0.03645480937282534,-0.02962927311443525,0.06171128643635845,-0.01454115801153752,0.06186261663426323
TPH1,-0.03205267287417044,-0.022427058148932515,0.02286169095824206,,-0.020265311481199855,,-0.051317326036309015,0.016239098741131816,,0.012431262433470067,0.04455885936209505,0.07156380835021961,,0.02985246969288345,0.003157178656861528,0.04726363530039607
TNC,0.009610192573219118,0.06577377068053242,-0.012555795895095366,0.12565558779197478,-0.0016191107258245224,0.08024014977914848,0.03952062053644231,0.049674162160545834,-0.022420320128362935,-0.0020863790914523233,-0.0030834227866792883,-0.030976700772162125,0.07005406988330255,0.050628935344153005,0.03201693901642303,-0.013497829380913012
TNFSF9,0.010361375667956954,-0.020210882087957845,-0.022008761688685336,0.02951216572988659,-0.02390385040682961,,,0.06665897970975625,-0.060054607760374655,0.05523969674619197,0.02379034882774957,-0.029475968991600817,0.02131709989105219,-0.015260321796019934,0.027291089965165355,-0.06473948561492313
C4A,,-0.013833812012374184,,-0.021087413468334506,-0.01781397862877277,,0.014176293549053247,,,-0.020775768054647235,-0.0017832001286795691,-0.01927394231507705,0.04194311190255343,-0.004387726258833268,,
CNTN2,0.06673545394394832,-0.027694014999202595,-0.00361816078428067,0.11793167082219974,0.10586605535963167,-0.04718404343285364,0.07409354834411008,0.02475436213655182,-0.006121142341997712,0.004411848908857778,0.04293787875650792,-0.02079042832645245,0.11184433685994512,-0.028445649152742714,0.04413240862931242,0.011765112556523353
F7,,,-0.015462051099151742,,,,,,,-0.026176268233682565,,-0.01907279020866093,,,0.1213203368626099,
LUM,-0.0479015728879743,-0.017836471131393417,-0.0075044049571076285,0.002755080942953646,0.030468256197228576,0.07667471177291517,0.00127800947146697,0.12165120386355435,0.024703259246936737,0.005759664861913443,-0.03760348313338902,-0.016197704689895495,0.0998326222051699,0.015607991895484076,0.06849842469865253,
IZUMO1,-0.01644025219601371,,,,,,,,,,,,,,,
BTC,,-0.03167104339038978,,0.03125403215795591,,,,-0.038218596377222455,,0.09390734113360258,0.10685289871120797,-0.018457107207091525,,0.0676730352667336,-0.003980738485008729,
APOC1,0.10994930259890853,-0.03313795967487634,0.018757622452410406,0.10697529852629432,-0.047982334602693764,0.04525402502813912,-0.10713160431488529,0.033494614387050856,-0.01607813538124137,-0.040520662131925914,0.12845568515612776,0.05339883333419122,0.06199561793333476,0.02349565028082145,-0.035178619078193106,-0.013280885955593022
PKM,0.034192407468368304,0.03476334325199406,-0.007655207100905405,-0.02533406471312723,0.012402138162122432,0.02325524142682933,0.04884113979689259,-0.06966931832830571,-0.019614570928336347,-0.012169448767941795,0.029184427298649344,-0.023879527104649106,0.029805082005014947,0.007992816658110826,0.07113529954473664,-0.06047155383451323
TNF,,-0.030540281143321805,-0.02269247857824395,0.07389207224601825,-0.01018452457561179,0.05684285519544728,0.035383308430493345,-0.008673078748129842,0.09162302245026105,0.07482306235566451,,,,0.08618620052228973,0.09150170279295453,0.017197713092374185
GNAS,-0.02645526414300771,-0.01430553695870536,0.0065951000349648275,-0.135712478495049,-0.005331945860094954,0.04835005536797044,-0.012065732262054181,0.04437402760004947,-0.005909032396083648,-0.04373588159796175,0.03688181121473257,-0.012804378474136811,-0.05384545152171538,-0.0257916675566275,0.004166091215755689,-0.024624960190613405
BMP8B,-0.03985173100340734,0.15792546686745712,-0.0053222282957246505,0.043239136916937176,-0.009554749059462807,0.03563512610023706,0.03827044099651399,0.024024404356293973,-0.0058490193840595485,-0.012239287025934707,-0.01677869349293487,-0.06737289957819072,0.06083672171341286,0.11603730599062553,0.07590436511650074,0.03267191673541538
LIPH,,-0.01752562436310381,,,,,-0.05263508334123745,,,-0.01866116955763717,,0.00891381297123702,,-0.00022224585935617022,-0.0031300680903682365,
CCL28,,,,0.007271094696144295,0.004688003197794029,,-0.04787027060473417,,,,0.03299694917698087,,,0.028639443430478546,0.04001391348321639,
PTPN11,-0.008128568108349336,0.050763891641726226,0.006448679827654083,0.0037292056034180696,0.039940837707100905,0.021564216154794567,-0.059051397487628915,-0.0924572439104922,0.04445736388120887,-0.02072164840237364,0.03130698754248022,-0.00907628262987701,-0.0032393152198571867,-0.027553948485116383,-0.05180412870941579,-0.1183703528019103
ADAM12,-0.011070528107522739,0.0232074771967674,-0.042108383806138246,0.02593324029886256,-0.0037815314138404717,0.023269890837616065,-0.026064467303344243,0.0620523777736778,0.10921499480460657,0.044046488214944925,-0.006829891497715608,0.0042541669962739845,-0.04192379845428522,0.048222532594266065,0.07119550549086677,
EPO,,0.013875401233843796,,,-0.020265314457229483,,,-0.05292064452020342,-0.04144442661000026,0.022204527116469787,,-0.018247550095497948,,0.08478185589110714,,
EDN3,-0.024162877367951974,-0.022242022146937837,0.11806169224706754,-0.05371612122747215,-0.020474422343061995,,,,0.037844935036216276,0.080825437952817,-0.004411919477117221,-0.02771269256041209,,-0.03521806553129944,5.290978075193606e-05,-0.049335924142394315
CCL22,,,,,,,,,,-0.022937320560332947,-0.05411194043501539,0.14669281323867692,-0.015053374022358557,-0.015871690243848796,,
CCL2,0.09210728332064023,-0.05015060006791999,-0.030331370595190317,0.10345970469869961,-0.03143506849674213,0.03492882305698467,0.06939639639234485,0.055638997119434215,0.021221370665265613,0.027432238340664907,-0.0128374387312113,0.04857696915730884,-0.030118589299472115,-0.011725971100999471,0.020568480861427207,-0.09582182736598671
DSCAM,0.0021770639657017416,-0.03433761702715711,0.028366309983029577,-0.008520871076065266,0.0142241235369011,-0.0661086921341545,-0.03785882096979595,0.014741450932387224,0.013175054041772886,0.010195611216274764,0.005440149129339267,-0.01431238867205062,-0.09504852351814218,-0.04046299359092054,0.069852773178551,0.07369346198449532
ANG,-0.023260950095622967,0.05059090303022137,0.052501845521885755,-0.010635621601448143,-0.013948295314469542,-0.06669046916703127,0.06664639673087784,-0.0393820310658925,0.07972078897355837,0.0640045564859581,-0.004266545072452837,-0.00012638757367103114,0.04075168354388266,0.022877530267393836,0.006532098924316073,
FBLN2,-0.0016044992516337816,-0.027091628035041383,-0.032749893073705724,-0.019263040499482995,0.08270554356092931,-0.06540423318370427,0.04590266582487752,,0.162139569705919,0.0348214719528175,0.09096157794877142,-0.02595900066257725,-0.07029837581656519,-0.017032606144237784,0.03407912702690957,-0.030731468805404095
VTN,,0.02618625771266332,-0.010769213345498513,,0.002973151872862659,0.002533549690217865,0.13412665570872467,0.05001895468739759,,0.03470556713713745,,-0.0077060292649157,,-0.031609805463065556,-0.005155275262406083,
VEGFA,-0.03246831331817221,0.022063925921980945,0.03719604729331036,-0.09898064682532672,-0.008344199269746895,0.013930059085674988,0.010320319347250997,-0.09434072342985947,-0.020687869531621158,0.004130856903254449,-0.046464479501772994,-0.008186792774420205,0.06683185199939444,-0.09586687413207852,0.010569139711708368,-0.024396603834286584
F10,,,-0.02514162482477901,0.021029306346676286,,-0.027738384450172897,,-0.034860180063126106,,,-0.03564591167140974,-0.019259913610065047,-0.04383134809422023,-0.010650287148394218,-0.03362426241955681,
SERPINA1,0.047853798290159046,0.0026949853820419714,0.0011883857495370003,0.06600893578330937,-0.053385367734515965,0.06286238862254527,0.0002862595133570792,0.11592337015666053,-0.039679447134748566,0.025074475922918935,0.04181197685255404,-0.0009220450710813149,0.0032080063771548818,0.022494123843064293,0.07855974513685123,0.004018312211374492
VWF,-0.058091015205664634,-0.04043594503208511,-0.019020173991861396,0.026116114446163026,0.07255638847689352,0.06756299270942731,0.034383327140165926,0.07316948016863853,0.06668782141859896,-0.03483585708356415,-0.0015264347076236204,-0.011272224263203894,-0.05825232683865537,0.06063910332592982,0.040039557139285455,-0.06821395111561676
GDNF,,-0.014532743124846564,,,-0.02026531287903179,,,-0.011585972417661454,0.1824552984912384,-0.04234400340562298,,-0.011093562928871042,,,,-0.012573871107768645
VASP,-0.027253308054196557,-0.0418078404204741,-0.020725048874042248,0.08982184624589007,0.057480122248609114,0.09595136462176965,0.10197096448519863,-0.028236810087389555,0.016436689040646074,-0.028999364018096583,0.03137703513914612,0.052547048843040976,-0.04089065582768714,0.08827256622313422,0.047696139369636716,-0.012168454018638376
ADAM15,0.0063889507867936485,0.06428992119200783,0.061706009824454115,0.04217496348822234,0.009255191158168408,-0.014800274682284901,0.04798937844323146,-0.005634907695666126,0.01719600361376827,-0.06660259739360525,0.07548335632285014,-0.06263031096384578,0.07493883817002374,0.017004253308669833,-0.046588056475250335,-0.03981469027003755
WNT2,,,0.0005620414452517672,0.11046553708779998,-0.018965328272460197,,-0.05828019605282801,,,0.09439081012596397,,-0.02191026333609486,,-0.011485062964411492,0.04540072958451258,
CALCB,,,-0.017092050556664386,0.02838119869855169,,,,,,0.09498651388027786,,0.038251897372956506,,,-0.03934543693977986,
OLFM2,0.06466983204879534,0.003743485014422709,0.05731064438611237,0.007771306986745124,-0.026263667080897193,-0.03282461630787261,-0.020821000207013263,0.02226506854670653,-0.03246260916718802,-0.007009715710119319,0.028034705516421128,0.042974970049344384,-0.09381582483687295,-0.0006018410144988076,-0.008320393261203722,0.022099283796868797
MFAP2,-0.029599851859562258,0.016855459714522496,-0.030545339976722236,0.07456558405463923,0.03535500923568365,0.12318968526643544,0.0636307422883585,0.08218171983220039,-0.0029731643968417382,0.14554946655964673,0.01272623697857146,0.03448501507432769,,0.07836451834562867,-0.027458515470291742,
HLA-C,-0.08169105725271819,-0.030518982469640698,0.023684094221331553,0.0808606951768466,-0.031293068374554145,-0.011550160680244578,-0.023122115443644026,0.10387063804892346,-0.005794181038863286,0.03409738938167159,0.016517678507144747,-0.04282507184544908,0.022291695634721304,0.12049197473895766,0.030585771381003313,-0.08294201694701721
THBS1,-0.023667321228215563,0.009383709281840385,-0.005046029190819142,0.05163514694596652,-0.02169248111621813,0.059127411917824904,-0.024845647068036474,0.10610552182031047,0.001750228269221604,-0.033798293793050674,-0.018110058451970838,0.020880134005841187,-0.041442226287777315,-0.008914918211110366,0.11047383197428252,0.005188978720100125
HSPA4,-0.032376342235609985,-0.02849959139998588,-0.007372330166327062,-0.012798723195957993,0.03727921113291872,0.07464083726415423,-0.016152105117036287,0.12953790319725428,0.06486906830720866,0.016451760842539975,0.022957300520344313,-0.015767025030941594,0.024019998263564102,0.020755959444654835,-0.036394098750475314,-0.01932515129513842
LMAN1,-0.004253557762711016,0.026200415991134183,0.01667193384795723,0.0017719607851153054,-0.009413061546808247,0.045938376241360865,-0.0057052086236925705,-0.02356847450780855,0.03707827376789683,0.0020909897456361606,0.05275689456815262,0.003963317692633827,-0.03619027013489409,-0.025664930303121652,0.06268939645600996,0.02478592908159337
LYPD3,,-0.013099757186560394,0.03268379316735895,-0.040908407729671914,,0.06358861786504123,0.03916827064522226,-0.023890176937550172,-0.04508715760270751,0.04268460118759622,,-0.001598515912959135,,-0.008568518135760405,0.07665925150208042,
APOE,-0.035416386894351545,0.045979431571706315,-0.015830919716257285,0.08873319675137435,0.07114108473429737,-0.08056992431433656,-0.05627695327056358,-0.05923882368665256,0.030080193550974795,-0.034794978991246873,0.015392841344311172,-0.0656080938537492,0.03919811274394615,0.037032974572889385,0.052668098556565256,-0.04340862321702222
SOSTDC1,0.03758207072262081,,-0.014381187765331805,-0.030058535200996342,0.04881714117849776,,,,,-0.04185819354323971,,0.009728431643123522,,0.019010542483064843,0.14323689444300786,-0.03207640874074869
ANXA1,0.0710700763796733,-0.028448278710593137,0.027599651558227717,0.0749348434794791,-0.04139413425362445,0.09350690998985477,-0.004357883998550848,0.04223749176621414,-0.0405412799444477,-0.029576620183806166,0.08331675646084213,-0.029675676767319935,-0.09660428564564127,0.01489382198306981,-0.03942403104756438,-0.008926701689024624
WNT2B,-0.038362315272069354,0.02177321341306682,-0.014587175723901695,-0.0018223762383012879,-0.011070563761268758,0.083254722973198,-0.05779320861935055,-0.04047221850617094,-0.04566410806067818,0.02035781517915972,0.031755655474048475,-0.04441844801868715,0.05342278876565716,-0.035845798031380084,0.08208155063003136,0.09281135686191701
AMH,,-0.018202674001762353,-0.03506624904619003,,0.10755762730631906,,,0.14408413339677345,-0.011544569881908278,0.016873371198112365,0.11769142774595633,0.023137300098495652,,-0.021811041392932242,0.071986784677971,
GDF10,,,-0.02754119360331947,-0.02835982018252877,-0.03898779432690795,0.09849423680322841,0.0672529344578231,-0.005375842853492732,,0.03768514042952249,0.038414839033981435,0.034762916533637826,0.0319283532926278,-0.0430444247650012,0.04550768092760615,0.034737691524738455
EFNB3,-0.006267240569837967,0.012233918739154833,0.04543476044436486,-0.04485011596239315,-0.017012950161303792,0.0015926020588688744,0.042615695857360275,-0.003530200578100507,0.07472070647907585,0.025483259454993468,-0.01270953886346837,0.02653107626123424,0.02605292253127507,0.018780285063504203,0.006421924896473115,-0.06916020742715484
LTB,0.020312170072726465,-0.031038804477626407,0.015228077740392854,0.09472340380284537,-0.027855263517001846,0.023355652850149285,-0.053210414852946225,0.02984589858411531,-0.012310896579758554,0.06095143233974254,0.015829804141322786,-0.019335593860810435,,0.08351584424441745,0.09584622646679386,-0.03760083351941087
ANGPT2,0.04007292897397694,-0.03640593739186309,-0.0486657667036706,0.03223233831765498,0.05772668214513051,0.10103045621755868,0.002745264146694449,0.041634510555211064,0.0573651732057473,0.005238412927766287,-0.002422864427486029,0.002555466612576244,0.007590665456333944,0.06174209085887773,0.047951746780194246,0.0002911677608027996
NRTN,,,,,,,,,-0.03625162258765272,,-0.009070275968533992,-0.0162481340375146,,,,-0.014754464825694107
ADAM17,-0.05684192707768575,0.031662830864652415,0.047800247984047355,0.029229346811007362,-0.02115047795783399,-0.017540672863058108,0.11801029260655164,-0.002441805162318606,-0.043081489894323574,0.04135457191662271,0.038228356065325875,0.0029683386727371226,0.012232181177136803,-0.01953243482972425,0.10015350376028602,0.011176747303021052
LRPAP1,0.022901882110317448,0.018167898117243956,0.0532888900341011,0.00625745759221632,-0.07149232302818641,0.04052344719536166,0.019339728450529666,-0.0036830370457825294,0.05352184232366562,0.04032961432004384,0.002980443915631835,-0.0035150464328557985,0.08269439559079925,0.016835929396534645,-0.018902566224073516,-0.08045834823387564
NID1,-0.05534027025009878,-0.03874799177886722,0.037186157787576925,0.009964786808411055,0.03927006627915145,0.04336826712854252,-0.04666607554771086,-0.04220933159717193,0.0596060747367722,-0.015952570323771977,0.019916037371790905,-0.016886479940403952,0.03486921027888144,0.044327649553282,0.07950862455596718,-0.03148698287351025
MST1,-0.04444789717903765,0.03610466823620623,0.04585591918508307,0.023605241199737486,-0.023043153813374472,0.025962148068563715,0.16677181502756447,-0.013420999560444912,0.14096210198660167,-0.0038543192852252954,0.04041427414756557,0.009611255648080482,-0.047148997243105686,0.07530467582215651,0.013583548963438224,-0.0493358634251494
IL13,,,-0.017313046056885485,,-0.02376736475582567,,0.04771738334375631,,,,,,,,,
DCN,-0.06806812548290976,-0.07582086069442784,0.0299427886923925,-0.04528385544925887,0.030370579214671393,0.035992559901931925,0.014446784374142358,0.08748614209522988,0.0254954674649878,-0.012864542303708437,0.006262632678609614,0.0014913751399519247,-0.024153824308358256,0.02541273407726778,0.11497779112963019,-0.09291797048663383
IGFL2,,,,,,,,,,,,,,-0.01044042381398965,,-0.0370226594494053
COL7A1,0.06013473633973164,0.008602996420290675,-0.018893024361438162,0.02531412151587039,-0.023700016175086627,0.08601198047163035,0.03266879744530528,-0.029703882338343864,0.01937599207879511,0.008564226887966214,0.07635886548674624,-0.04842522273893416,0.11113659121236723,0.0480250140424891,0.07390180517845567,-0.013949399731044466
CALR,-0.024365690684391716,0.031291294841942624,-0.006785760717829254,0.06303418140412818,0.027400817639148242,0.08010739002200906,0.0374442765107676,-0.01213810959541063,-0.05645958610567642,-0.04511216372185571,0.061084786571507906,-0.05798805604609042,-0.012649264838365043,0.027667459134509242,0.05845017892546867,-0.019130004495998606
PIGA,-0.021129636646313805,0.005444613078575751,0.020578687451653064,0.09383871168581122,0.0007474001292193816,0.10599070527791275,0.1382623497266455,-0.06955669141882262,0.044411878411535835,0.03961747636578399,-0.013096491903067987,-0.007898947007570623,0.07952235081746246,-0.011654881421061986,0.06220925464145928,0.1624528479663148
CD200,-0.043340671656581516,0.021925433953585302,0.0009451135258076137,-0.03968205684397283,-0.04015541188243578,0.04311414093357254,0.034136114756389675,0.058481619642757054,-0.0424140895641207,0.021287406789139207,-0.016728380579769272,-0.025759951269283116,0.03920901229538581,0.04172553552219189,-0.02721745827397646,-0.044857413868848985
GRP,,,,-0.022682834397473605,-0.02047442542461528,0.06384028188690642,,,,,0.03496967359032949,-0.01782154727571516,,0.12253855045657874,-0.038164278345202356,
CDH1,-0.06343133677597217,-0.012309682578238983,0.004142243576526344,0.10029608254586768,0.0601194921925204,0.03772968334926742,-0.046934543226385766,-0.04680502965797515,0.0325633219539776,-0.015970329199865824,0.006766553667393051,-0.00255345556197058,-0.005060357879277838,-0.027988337481912578,0.05795554839665371,-0.007057989172634498
LPL,-0.021125079011251702,0.04937584453565868,0.0006633002215951194,0.08503002070131944,0.02390704073922989,0.07861932929919874,-0.020194423843002764,0.07097254258225047,0.05769368216404418,0.028746249817589244,0.06032493770976949,-0.047733245937920596,0.1192751180457713,-0.029699934031980655,0.021103903434763448,-0.014948962412226974
SEMA5A,-0.08571634602115975,0.05172870425781152,-0.016110338956282496,0.0022433465420772323,-0.0029752756782037895,0.019217554922115073,0.03533248677374028,0.07114812467732028,-0.0004856768384151255,-0.029196265902816296,-0.005308366964200785,-0.024054168145824305,-0.03905499619951861,-0.016628587071030262,0.0353844309463433,-0.04958258643512725
SEMA7A,0.034915427720304947,-0.03717471032150628,-0.029491484453246033,-0.08740414003983409,0.005954748928398146,0.112925036739561,-0.03388189533911255,0.008809354073630723,0.035916817324256764,0.05016684807486154,0.06492318118948691,-0.06220470954223178,0.04586527595335286,0.058594430852220006,0.035782484607630984,-0.03099136897159281
SEMA4G,0.0008541870324497432,-0.03956662711608305,-0.0029333486275006392,0.017999017467912794,-0.027017520180230757,0.013721336845575121,0.06583632254757497,0.06569729019145935,0.015376569779873601,0.07369151206074576,0.028251059386631423,0.008321485849543064,0.10489185491897773,-0.012449939340709901,-0.05509423370981571,-0.03817188732723435
SEMA3B,0.09629855844583275,0.009477314367414655,-0.016214489220402473,0.12874171385015823,0.038898471571283746,-0.054655322426019316,0.015108847864023623,-0.009769787031546406,-0.017645746631051607,0.010287793687688942,0.03514514847484777,-0.05377138869702304,0.07359770390597614,0.05743313542048427,0.005513514430109717,0.06112461825779684
RPH3A,-0.038032735587827146,0.009520165603294231,0.007450456299574482,-0.10077135952715645,0.08544905818391003,0.019743233830013297,-0.055469912321349006,,0.03945490653076133,0.032939015918018885,-0.006555785524650564,0.06733191455257918,-0.060324834453690176,-0.00824439554785178,0.009995533398098897,-0.026499530059060108
JAG2,0.029951203156843274,-0.0323531047004992,-0.01870180789586094,0.0659583852984041,0.018882257442275587,0.045340260609858046,0.03558417331177169,0.054256680103939414,-0.0420450364437742,0.009685929334250082,0.06950365808419252,0.019767859214201287,-0.004623784520155693,0.09871459985623858,0.012421815585390556,0.02362763291852375
CGN,-0.03161726308082273,0.014806526817017994,0.019893572762265423,-0.03148917568971502,-0.010805013892155805,-0.04495434912525517,0.0678750080237893,0.052352085608181366,0.02356188660981196,0.0643030817841042,0.02265226489211048,-0.05160851507485768,0.05769999117332919,0.03846201667031271,0.044274269263128524,-0.03400504500525214
GDF15,-0.027804936693750164,-0.025427592882971636,-0.0035618549074005403,0.017130279446282502,0.0034218917937373196,0.0007976309920364824,0.03454210752302051,-0.08610611034077362,0.04525977200390111,0.006470705582270534,-0.043311166393669276,-0.010626966581710844,-0.007629182490161972,0.07519877490073934,0.0037855105965585332,
SEMA4F,-0.04745489612346811,0.001997996120627011,0.039238603683637095,-0.03252065641665314,0.033123907856152816,0.1671187542907965,0.03926951064032422,0.01927102152529319,0.026116496382576033,0.0006198991717806154,-0.019666895774366148,0.029434577058119183,-0.006475970483143271,0.0699488738361931,0.006071917237749938,-0.004016135363362111
NXPH1,-0.022566033423108874,0.0009383444971209658,0.00899955858122949,-0.04727532845093701,0.07987879518705054,0.021454917642753438,-0.030920851887325785,-0.023110652346678983,0.07257959259837499,0.07787358133626912,-0.03961279434219862,-0.004911166805556249,-0.014203406037455362,-0.02111130913516019,-0.02901664762691217,0.029911195251608416
ARF1,0.019242206957328045,-0.0034888435215886995,0.05543809911169302,0.04199547045366589,-0.008740760561846516,-0.005037308247323584,0.053364562056935176,-0.017602716840757916,0.06793611426272944,0.011745506936078164,-0.032079170959053854,-0.026683150507284484,-0.06041942036687371,0.030650074464977067,0.0037559736397123613,-0.016320309930309827
DSC3,,,,,,,,,,,,,,-0.01938261823951033,,
EBI3,-0.009273560768887731,-0.05968114920630148,0.01934609231634905,0.014967187617462517,0.03328592786109433,0.036673302620381994,0.05274445796191203,0.009681580807337435,0.004953011115469285,0.029570416002260253,0.02403447494277203,-0.03196647068421674,-0.05105376510055124,0.02428604059565948,-0.010413076568441293,-0.04801468373705077
TIMP1,0.011904347516084025,-0.006272353359537992,0.01371909921180504,0.07500162629778462,-0.03350699363893838,0.10675197982562357,0.05755812090495676,0.021691150841456442,-0.016301556896915863,-0.021920705102956538,0.04134989783308867,-0.06523992476409284,0.05367474342342286,0.023860017642500612,0.07430745751208388,-0.11039772833140202
SEMA3C,0.09618188170772694,-0.016162874601016185,0.053071896941169164,0.06651950320503396,-0.02804705718863365,0.013814025344155904,0.058181498591512955,0.04622706042794549,-0.0555637840786258,0.012413270527983186,-0.0126803705506986,0.02768386378185976,0.0012294553887348583,0.04018681420799901,0.08081594989933244,-0.1143893924280821
GNRH2,,,,,,,,,,,,,,-0.021003708485883885,,
GAS6,0.02629471751636976,0.029560683821027695,0.03503313638352946,-0.01993414948882949,-0.05025779510729627,0.01489824274288407,0.04088078996066119,-0.14238675451090615,-0.02331520563641548,0.016291142858944136,0.056352062631257895,0.022259647259305883,0.042099860893074895,0.08357273382545846,-0.01119734165609439,-0.07853424318203384
MEPE,,-0.011798786209655824,-0.027251278980075778,-0.0925137983408414,-0.02873846217309854,0.018920863746326778,,,,0.04226597652567667,,-0.027501764896313254,,0.02113118042451246,0.10531598138626812,-0.034004797830967604
SERPINE1,0.0016097453272352345,-0.007568732738550569,0.013937463759052814,0.034124622437967905,-0.004899511750318607,0.08130898192155907,-0.01317146434850749,-0.008003374892781388,0.047097404098485014,-0.02766640137973774,0.02255995450051446,-0.04491679416648695,0.08907637088059606,-0.05983487184541906,0.008752339501668439,-0.032431770471794664
RSPO2,-0.01817844075809841,-0.014803606118877106,-0.03867687360820787,-0.022027063543810347,-0.04439337611810501,,,,,-0.028339595889409413,0.03496659694272105,0.06007553830923209,0.0005314278377229104,0.06967134813431065,0.031513439249511124,0.002599293162819885
SHBG,-0.02042258070149972,0.0001518130769033648,-0.016092352234598862,0.028949473675732054,-0.016331109599175244,-0.002006943472177987,-0.044956020214839035,0.04813165031533623,0.008935712571213401,0.0139801923391532,-0.043243286576836536,0.0037690311058546887,,0.019997813942927503,0.024394418170997797,
LGALS3BP,-0.09606040479796754,-0.02004439359087594,0.03552714012513364,0.11616324245793253,0.03972480323322781,-0.0033533232096131776,0.10797014954813644,-0.014394452620581994,-0.04751304322817326,0.031956820015542065,0.019195998788249707,-0.05381728023274465,0.025162588292257884,0.07582551498340434,0.05984644089616444,0.025007996382951297
LAMB1,0.005083038266626941,-0.04918962954783653,-0.01669178470834416,-0.02469911155697579,-0.019442194271977874,0.10068014499513583,-0.008210100014034542,0.026879674180946847,-0.030707226002435386,0.002418427492952428,-0.0036937036145703937,-0.056594345946554665,-0.020116279070640074,0.07525992522307809,0.0705760260815705,0.07525337187657602
SPTBN2,-0.03644786642808894,-0.029293151435245086,0.014399030612329234,-0.07558388358440597,-0.01690206161820191,0.06119510504887174,0.041815043612576146,-0.03942168495724717,0.009653723218654401,-0.005591245009831562,0.002000199187889765,-0.048919921790125935,-0.06297717775110796,0.06353790056253356,-0.020831745960786643,0.12551302361291172
COL1A2,-0.00645095120174493,-0.0064862547992647355,0.0043122136194307355,0.07074759311479409,0.001085436705681024,0.04511383946521434,0.007849833143724914,0.07602195318590291,-0.007701628613981679,-0.016095899792881434,0.06590030787853383,-0.011968588445053323,0.06999974204128506,0.005810865430245011,0.1063325070129793,-0.009875440650601771
DEFB1,,,,,,,,,,,,,,-0.021337311201954368,0.03627908180032831,
CEACAM16,,,,,-0.0070947900199344735,,0.08276348958984987,,,,,,,,,
WNT11,,0.03645163593124929,-0.016868345341160804,,,,,,,0.0735037369858178,,0.035573704332949284,,-0.02572316087634184,-0.02846614138152015,
LGALS1,0.04104470632291637,-0.0010189714351287835,-0.028243350586594322,0.09304009150346937,0.010257082913359736,0.08345095102038172,-0.01006186624507912,-0.049376371572628225,0.01615020466811877,-0.0066903133455348,-0.03710862275318285,0.005140258533205623,0.022048487595653324,0.02224889409908484,0.042670895002284936,-0.07201279072506458
BCAN,-0.09636506201612043,-0.021945025665317693,0.04041327647611405,-0.057689028507757624,0.09878920833377562,-0.10405216146194443,-0.02955224057813134,0.03876161249000917,0.10743778028189926,0.01093473330692121,-0.013040185841456192,0.008661977697744391,0.06584144937968485,0.0057238302987122685,-0.029870224952471106,-0.03491695333815593
ANOS1,-0.018964895023774124,-0.03871148487590484,0.04338888638833971,0.025239353097985643,0.012701886767717949,-0.004184477908370402,0.027646613561498782,0.08004628324300535,0.11916383779458524,0.05541356452691896,0.0510497255021767,-0.07325051519446978,0.06585151483465328,-0.003609017352501154,0.042043090692642726,-0.045669365435288406
EDA,0.04712055977960889,0.06689508662733797,-0.0006321824962402271,-0.028857061730532055,0.0925775892915211,-0.03909635154806845,-0.0629537823526146,-0.0656823120667188,-0.04816087644529181,0.07618345694893094,-0.06602378675946784,0.1152981203411689,-0.05664440673546618,0.02097459581269242,-0.05046129637996945,-0.01657980646569762
FGF22,,,-0.01546205804370179,0.02648014905502041,0.0022114369591893952,,,,-0.043660736156912586,-0.015771703804709433,0.04117112374297869,0.029151093104318734,0.03104189455983424,0.07673448416376176,-0.027139146125447322,-0.053366409682228555
SHANK1,-0.021666436077936932,0.08668266469595938,-0.014711166196015178,-0.025486690261573745,-0.022844476774673307,,,,0.09822617889903225,-0.012398883218223156,,-0.053396434216372426,,0.07974387136080742,-0.020179449552500967,
NPVF,,,,,,,,,,-0.004254081903967163,,,,,,
RAET1G,,,,,,,,,,,,,,0.04460783698763046,-0.026215969772542404,
TGFB1,-0.0006428626814673893,0.03880398529353739,0.09861964613972306,0.042914561044628666,0.01668195704037819,-0.03335879883463048,-0.08413543749043598,0.012403400382109856,0.06550055420926064,0.004626445234860746,-0.0625612893560692,0.05167395189922374,0.028240064125786113,0.0765047673280756,0.017255721456184897,0.10031843342035934
MSTN,-0.007277811144444761,0.04847230234209824,0.062035743953282006,,0.05801448255663928,-0.02731760481195712,0.11916397557471159,0.05902149440063083,0.047734679428021246,0.039758055657028814,0.0035122259851674484,0.053401652585252715,,0.046696266967588385,-0.03544942271729861,0.08704735480730053
