,ZH8811Bbulk,ZH916bulk
WNT5B,0.007384530732771081,0.0048882271338698755
LEFTY1,-0.05311706660736481,-0.027624700942094706
FGL1,-0.008616261815154912,0.021134989923804314
CXCL5,-0.043497190921024845,-0.0015705741426846173
S100A1,-0.010047267638483997,0.02885762278411839
NPTX1,0.04157426755204008,-0.06907805193408129
TGS1,-0.08107230495956594,0.008937510478017534
SST,-0.03931408833395114,-0.06850205663282846
IL34,0.012321847723130726,-0.010530265045437224
DHH,-0.0343477164775308,
XCL2,,-0.020539128636965262
TF,-0.012277394207327662,-0.01961995108714998
IL33,0.03839360834673875,0.0633557772316233
RBP4,-0.016806320135807053,0.000847885458756492
CCL19,,-0.026444417877404112
CCL20,0.027410899966361136,0.014321370767463848
NAMPT,-0.02621585861787007,0.09342427195037128
