,UKF248,UKF255,UKF259,UKF266,UKF269,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
LUM,0.16459844049170905,0.010104731709206163,0.05958125786035334,0.05060817871265965,0.11144774647965164,0.03373211408276617,-0.03802554933290246,0.16980186896804284,0.1585789013562584,0.007070220522965448,0.1508095994748018,0.1487642319548844,0.05540414989504049,0.28135966308347615,0.18118799884725567
BTC,-0.031537050070967965,,0.03749449617459679,,,-0.0037077612003332924,,,,0.023244409894358737,,0.03333686468263509,0.09287337027999278,-0.00025298308756591266,0.02469703489703239
APOC1,0.036373775867818973,-0.05240465706514793,0.045837446158810774,0.13102183405438358,0.08364404257698875,0.024541890207430646,-0.04841063681896026,0.15827098049445873,-0.017632855815672,-0.12261112030315553,0.13124603834984916,0.006182547537769889,-0.013556027336380897,-0.12214299199192737,-0.03739343329397371
PKM,-0.002552854584899825,-0.0384790133954334,0.01801518285633361,-0.09394191477479008,-0.03685626760298088,-0.051287216436382704,-0.055398461031319235,0.13621305145435725,-0.14187444504683172,0.0677808112165725,0.07599024460020819,-0.05760669615089886,-0.013016776458863928,-0.058313929707777025,-0.00863336027051915
TNF,0.02004013041906749,,0.017838851311969158,0.03750106655683468,-0.02108220208195983,-0.003128410693343756,0.03022217054766909,0.08516325547641568,-0.0906847536410002,-0.0226540215632569,0.005839185422511435,-0.01662386672473949,,0.09902181802049079,-0.02112024610852847
GNAS,-0.030532844986014548,-0.026402694653814084,0.02706839692661808,-0.12767121816503615,-0.01677843178973015,0.03727348508516999,-0.01520833633095153,0.16217390620215735,0.04247349635628162,0.06379878192799628,-0.06875561812436856,-0.040383743225422986,-0.013886870453775806,-0.08351901942941416,0.0230771591891928
BMP8B,-0.0213198421452887,-0.027403348172077988,-0.0152289299890565,0.15628204065406573,0.02209520024212995,0.003694772688140552,-0.032876901600112245,0.016328372058870562,0.021209963547863107,0.0241916283795164,0.055141697554394756,-0.013156425825273361,0.01694079471462475,0.2749511468182566,-0.003930311099345567
LIPH,0.02267401042600674,-0.021947626129294216,0.06330341005131995,,,,,,-0.033929130004419175,,,-0.01687741925873024,-0.02590749297636282,-0.013424411991647059,-0.0206870847933795
CCL28,-0.03501894958069788,,,-0.016245526792439808,,0.013311339963908516,,,-0.028485776392393858,,,,,0.01914575143853752,0.005789570540100015
PTPN11,-0.0370147264174168,0.0344548292217612,0.0011366332733824354,-0.0347427424997275,-0.014884974292611788,1.675116196995155e-05,0.09894765513462206,-0.05739307640531269,0.008104213430472696,0.10192447280005945,-0.1689106217112563,-0.028680532045851227,-0.06847947837018209,0.00841447016627649,-0.07350625902658062
ADAM12,0.0996610628661569,0.029324747021772284,0.05500333177272986,0.13004910956249544,0.023307903927756227,0.053189041387400944,0.12965159039621935,0.10277657267528593,0.08965653764483425,-0.0787140178199357,0.15254788848263584,0.03039327889099713,0.03771105359854889,0.2624195438948725,0.15204461529869503
EPO,-0.02527392268844934,,-0.015228930415482577,,,,-0.04349445657134228,,,0.029353137978320183,0.05967825017068383,-0.018329308342811847,0.011238408940797381,0.05402694023181632,
EDN3,-0.016470368412496765,-0.025889333441809728,0.012597381545365176,-0.03246422326976059,-0.010278229178715443,0.018858555010781746,,,,,-0.02837190741349626,0.09394844695783906,0.00930105752738668,0.06093498105828882,0.048244869547555046
CCL22,,,,,,,,,,,,-0.020744829233396076,0.01952936435069455,0.040474763960823286,
CCL2,0.07335858555390558,-0.030699703963292295,0.016703224346714517,0.05039883633932801,-0.007846494693845199,0.011600093246797782,-0.12142914671713503,0.14356090161316026,-0.08257461525625154,-0.12904997993278058,0.11654280537400544,-0.007793498631039228,0.0022712897459039594,-0.08362589513498893,0.08283296232129791
DSCAM,-0.020222947569148355,0.03414339292958019,0.017254181447090795,0.1787699918791747,0.042278565869991576,0.04919264962392893,-0.017907999789864636,0.004251395385161091,0.03129943087842891,-0.049867076835907874,-0.004486588134719275,0.0187755532204997,-0.0233472606684675,-0.08334159637305731,0.006417365449426814
GPHA2,0.019803943304633996,,,,,,,,,,,,,,
ANG,-0.03151247223856334,-0.022734440308390245,-0.009155834347140082,-0.009961226012584722,0.04712352137048409,-0.019803828939450183,-0.051008488320463334,0.04399710830153917,-0.13177780616020845,0.0867557593775406,0.12283812198139141,-0.0470571399099307,-0.03594542228782108,-0.0015012045682489127,0.039287192586683825
FBLN2,0.012647240990043036,0.09203430160289172,0.1661721226716726,-0.023665390316062556,-0.0071697335846863655,0.006083532608519105,0.10762521364372356,-0.05092680130350291,-0.016713716808517624,,-0.0682269728126224,0.10710030614986785,-0.023976136644066295,0.09950236848057258,0.06940871947316002
VTN,0.016788123743775495,-0.004271101883583523,-0.019582181017916138,0.030214245195896116,-0.024214453125332627,0.02602797845807643,,-0.006441407008246644,-0.025354052110463033,0.0644993421097885,,-0.02095165377165263,0.07359264500503643,-0.021389190043298787,-0.005558959550353715
VEGFA,-0.11810843406407541,0.01571342128948443,-0.027209285461156925,0.11175369633152137,0.04218523263509678,0.017892248403889515,-0.07567661415496008,0.11468764700310548,-0.13347882671336092,0.10796980964076376,0.15137779607994936,-0.09016999195483522,-0.005104390240486159,-0.21501716760262793,-0.01659509825478693
F10,,,,0.03884666224388248,-0.02335755494479026,0.044414515205260456,-0.04065753884069088,0.04307074887050704,,-0.0006881412561002102,,,0.012335587344767272,0.08456213459224138,0.06080476612255299
SERPINA1,0.04347156965809605,-0.06046989002294305,0.013771381183401467,0.03629437922331157,0.03536246175569236,0.042437625363764185,0.05596344640983127,0.0684409976951709,-0.1331233912170865,0.04128947639332082,0.097092458443161,-0.07191657040088997,0.024578866968889383,0.07247891818659524,-0.030379840995096094
VWF,0.16044605333886564,0.04240228166673206,0.05260989612544815,0.0842617573384044,0.08325287157413444,0.030188478304154394,0.0617583485646469,0.10250569871887318,0.14391030486273962,-0.09197154467262413,0.006774308431010754,0.12021641805409786,0.05859614848035102,0.3106949954429015,0.1137712675664425
GDNF,-0.0042811547496215034,-0.02469779726344772,0.07929543305789298,0.1437643368728096,,,0.023413056726810343,,,-0.0972327585603064,-0.015885812255676007,-0.0031394613061689574,-0.006305417893874705,,
VASP,0.13332059904258864,0.002099294521932045,-0.011720639786077828,0.1709398444401201,0.0311791872891072,-0.005346363142812792,-0.10174328734431236,0.20945032964679766,0.054647046254602184,-0.052341026384488926,0.07452643483845232,0.09850399100143901,0.028926472563972655,0.29181245230856,0.0832889138142662
ADAM15,0.037634408360968555,0.007544654006532614,-0.023064874526985142,0.1060303708687712,0.03513623740751863,0.06644090287420035,0.05660346902686219,-0.0327984047539752,0.04425469686839235,-0.017402635172105288,0.027347216267312364,0.04343288076587586,0.029052491764118126,0.1255604205437618,0.10856921530204001
WNT2,0.03694043216407791,0.018346329172576243,,-0.008330667463270748,-0.03687237939046917,-0.034954151342789314,,,-0.0040285260717903,,,-0.022735687386607095,-0.026805681453914276,0.12583296711858985,0.007029376999901032
CALCB,,-0.010853307632571488,,-0.02641585597248233,-0.01587918492853138,,,,,,,-0.0198978849333995,-0.0116628893759474,,0.006044889939501486
OLFM2,0.03525347363276368,-0.039343634918851705,0.017104780965937448,0.08181527290355202,-0.004670923373555091,-0.00539625677355904,0.029923776770818363,-0.05263224553118442,0.04846953211964439,-0.0037867859518644588,0.1120526639315958,-0.03372080367187304,-0.02966302752187926,-0.10421687909870989,0.08568269242721427
MFAP2,0.09668494992775784,,0.016853135515447783,0.1497157613244831,0.044734231817802776,0.01696444471038359,0.1446590203260951,0.21356219766753473,0.19776841114984364,0.01390600254897102,0.0885585902022995,0.08761903029673532,-0.02720724466723996,0.37721211775108243,0.12174072861510762
HLA-C,0.006443707474237947,-0.05798952193244798,-0.004163493526322088,0.05203568302817993,0.08758541953380541,0.05118993980089362,-0.015952739346981017,0.14935213960174143,-0.002019081847668993,-0.10904566445808549,0.0754451977334086,-0.014690766227112873,0.015489248250804614,0.2055279289031704,0.08743990820706948
THBS1,0.049918800765969405,-0.007975038986864089,0.004364806676861706,0.08178127821141298,0.07063970919095316,0.0659774614822273,-0.09462487761951385,0.1445328215024225,0.021741783671984666,0.06404908375477522,0.18247903643350316,0.09556312316854286,0.09227515673003632,0.1578686628262831,0.13153728666626102
HSPA4,0.009667165185882428,-0.026371510855393642,0.0036235757634248303,0.036933494210878375,-0.01301287179316778,0.007965468794703142,0.06215512830293271,-0.022850590893559473,-0.03584719069973437,0.009495558926446742,0.08433060628488964,0.02124065432665795,0.03443614673867283,-0.009298642353749007,0.0016229192187846213
LMAN1,0.007898466018760387,0.07189322010110903,0.05587968822641634,0.06437270271119808,0.05230736622144859,-0.006022657569787663,0.02438991997321237,0.06609493160446982,-0.00808001291778652,-0.005415168881738808,0.08067646581372974,-0.02450802947166195,0.0319510797244005,0.052175490294870785,0.03540803885024967
LYPD3,-0.0072200620453941235,-0.013268523609841345,-0.0111655274058479,-0.008779332037840794,-0.008537989007270862,-0.018179893264495636,0.07845480409140776,0.03822423988120311,0.28190671877409906,0.2111666305776699,0.009930522442078335,-0.002786105633878114,-0.03555602216626521,0.21823816320776612,0.06931014954382464
APOE,-0.01788429686534988,-0.06910621851231352,0.011314427975543693,0.04699676270446959,0.005535419016907273,-0.013571229332595115,-0.01100925777704686,-0.11269512905283076,-0.061634020418454755,0.06473701468691885,0.024928783452060767,0.005635250088404526,0.03397494723225894,-0.05488845966765495,-0.014567703223128836
SOSTDC1,-0.022767241924582182,,,0.004400765882514517,-0.03478680922811691,0.010923523074429299,,,,,,0.05822765562847166,-0.03147230696822598,0.0032219770575844598,0.007922017712611997
ANXA1,0.05662649054946951,-0.10206997811916736,-0.07378990042721845,0.0978442810123798,0.04457039111781712,0.09775248168171441,-0.12713010912727085,0.09889384577806712,0.06385514642446018,-0.01664965540195601,0.16207590078579776,0.07756205407548192,0.09162434549825796,-0.13237952203282768,-0.02933886363411683
WNT2B,-0.03664617637848145,-0.01283607361840891,0.040107031400498205,0.009837535504601442,-0.020652486474224137,-0.018279947670964962,-0.01030136268640442,0.2530296172301833,-0.010484579540922419,-0.02155394177626522,0.044549486838068225,0.018374149058975858,0.02787765656794308,-0.002062585617594822,-0.01661130294383729
AMH,0.020878371333530984,-0.04159243509162148,-0.015514978829905933,-0.006209344552440334,0.02811018081654999,0.0321599681444143,0.010526446089616904,,,0.028906430095003363,0.03524559058553923,-0.021734426898368745,-0.05218435444674777,-0.024082612748475982,-0.042605819189414314
GDF10,0.09336702284770224,,,-0.04107500691067506,0.0332920228123325,-0.011474160186362322,,0.07752750265263937,0.07255797750378351,-0.005791231227092845,,-0.02826390135241731,0.048286971631962154,0.09629419496342384,-0.0031890244974666334
EFNB3,-0.021001788052206972,0.028938665308896775,-0.024474046353345474,-0.10250630977782842,0.025661096055034548,0.005811903960377208,0.018090472860631885,0.10459306635080197,0.032335084809778744,0.010513705998168213,-0.0007634781996892704,-0.042258459304679245,-0.04936375462051471,0.08558166939641347,-0.025247776585148686
LTB,0.003336138876164102,,-0.02645580502784034,-0.027111900789856116,-0.025986362538294498,-0.04478169597283026,0.009056073558518493,0.04175968279436264,-0.0594434577874277,0.007293728931661848,0.014639026514019077,0.007801290665352093,-0.04003072853875223,0.18859178297543946,0.02832994005340445
ANGPT2,0.10987047471724605,0.07450105689600833,-0.028706107109299234,0.22136391464092528,0.07565722248969381,0.00047755134191838694,0.09043607824133325,0.23700426903727007,0.21197872582240848,-0.11481147876493006,0.16636858056363044,0.08874211228187003,0.07171433130011196,0.259867895417766,0.17433175010147353
NRTN,,,,,,,,,,,-0.08796438917799022,,0.07496335120721978,,
ADAM17,0.05371629420927528,0.015666265687525355,0.0037520098890321016,0.11964334644260366,0.04006522874556109,-0.01417242088050142,-0.027897301757468792,-0.0036630249674376577,0.011839980200181321,0.016055646003047312,0.028248597644192464,-0.06967409386217603,-0.025832743877053973,0.061123834303304224,0.06434097425551454
LRPAP1,-0.01808007444667482,-0.06962024191415862,-0.00731765868280854,-0.10164429141341934,0.03552361470212346,0.0044517736249337515,0.010968710380703942,0.0694781557498283,0.05722085908339709,-0.016340742955169647,0.06414193194373562,0.019241435278139565,-0.019983288192213015,-0.017950886089262964,0.008803984538752694
NID1,0.12537112828951727,0.08033561209650028,0.06976810516530565,0.17718283689574071,0.0909001164348315,0.03545218101095107,0.02628693991939622,0.19704696493849508,0.18725689566554746,-0.0710791795433518,0.09288178619212523,0.0809627072037404,0.07193744183778852,0.321884005712125,0.24321280799317657
MST1,0.07460292136617737,0.0474676559607495,-0.010820893344178248,0.17084698719991698,0.07665414492971445,-0.024641442847736325,-0.030777349813425798,0.08499898390086884,-0.032901111993602926,0.011205629097241376,0.056487234817987016,0.07785157432909064,0.05850442989047204,0.02025814979236629,0.02847418439915037
CCL14,,,,,,,0.023606524206265255,,,,,,,,
IL13,,,,,-0.0160844984106528,,,,0.035733002886844535,,,,,,
DCN,0.10304869319577581,0.05192156155721415,0.0409538660433882,-0.02655061462586217,0.081731732705867,0.034635424035330924,-0.057155575324741734,0.1486077705984656,0.2612858397117769,-0.022862671110654893,0.05824491961535002,0.15024973678124026,0.09215997895526326,0.19856476758155048,0.186075894028706
IGFL2,,,,,,,,,,,,,,0.15042768139171822,
COL7A1,0.0579368679123352,0.010704835997612495,0.0026844639803133654,0.057003408170757316,0.003544820123821563,0.027686769105526525,0.07263064520267148,0.13731711494690454,0.02313932892931714,0.1050107751324247,0.17171755776654324,-0.008750144007373582,0.050518143882707804,0.17048427821210743,0.14387654288735274
CALR,0.01918228064692147,0.05008441566114698,0.006059286732909134,0.15965485339229496,0.02695180380684849,0.017391553864318652,0.03227799821815573,0.020035336995200204,-0.03724994016252108,-0.029876032480425963,-0.011643222072632142,0.028630795637229086,-0.02270496372527619,0.2376432866560364,0.10871972427995295
PIGA,-0.004434046363783566,0.035689374403331156,-0.01166108342597823,0.10308483170502007,0.004328947379676544,0.011713403172565504,0.05868883019442617,0.18797656812166252,-0.045513629407422984,0.01455257614965166,0.12890118536857623,0.1116861131627783,-0.011618401396152675,0.05047377890295154,0.06207966148634497
CD200,0.04547406275509063,0.029135239622442795,0.019866107994214507,-0.09137923336723057,-0.012531525567151088,-0.027190537940754555,0.05682601554606999,0.15665474453019204,0.012546783584870961,-0.038355036548178005,0.08640141218961009,0.06598210696677613,0.004776996318159777,0.18303926137138815,0.019455526902393383
GRP,0.02232870346491105,,,-0.03526087337595605,,-0.03638825134395265,,0.060970965424437425,,,,,0.012646261178541436,0.024247852814434433,0.05515276240045929
CDH1,0.01523419247307428,,-0.037539119431254285,0.08893790210372378,0.07717192531945152,,,0.03702005116551752,7.509860543347533e-05,-0.05230983431493891,0.09452061488182023,-0.03299375606667254,0.021390220479369525,-0.037889637986187295,0.037170135744974055
LPL,0.04337086743978852,0.05608176446743257,0.012821777515603542,0.09204994451896263,0.06106403269147464,0.00582217702749645,-0.010566735656666316,0.20163956488206325,0.004433090931512707,0.03544019562690757,0.02574165558737351,0.03519185955593594,-0.00011362717149314285,-0.13909430587449745,0.07806121969262632
SEMA5A,0.03538419535517215,0.046223145162661385,0.02951422424924921,0.20483762546102405,0.040847624264201875,-0.052705785832385714,0.05479907552911721,0.03153484917002446,0.010292150072283983,0.009913996889364266,0.0559082899344048,0.054268472331868045,0.04472327811294613,-0.0002560867286296991,0.12028016229222337
SEMA7A,0.061777861629025425,-0.00914716128175573,0.0425964473565811,0.09828011246613355,0.04376641023309964,-0.05386918815942688,0.10593931671455771,0.11165298415377127,0.04843532324040277,0.0033313334553887494,0.02297838403148308,-0.00011421227058403548,-0.04910817417928621,0.2852801539194236,0.07068128384365562
SEMA4G,0.020046072807398733,-0.02788016886969904,-0.03372446169268186,0.04240143884406136,0.011327076857169188,0.0023304730531613113,0.01279286309285991,0.1152967933916548,-0.09651519826220395,0.06170937742178688,-0.0302020078424668,0.003443255646942946,0.041268594845912984,0.06140775752868961,-0.02231063782641282
SEMA3B,0.05986177985735899,-0.01208998313283206,0.0010895876798449353,0.07780695538692443,0.03369541817597309,-0.03675397670942332,-0.0931733750473888,-0.07744058805234524,-0.009241491141139034,-0.06426524209076544,-0.007630034126854906,-0.0232675418892801,0.10064269398719301,-0.05664604687705032,0.02661919031634972
RPH3A,-0.01240905561764088,-0.017930842711626132,0.002023042747188629,-0.0005778697801243995,-0.007176159130742048,-0.04384945088736503,,0.05192828030254008,0.0023840345901555665,,0.05902958014003049,-0.008329221521987893,-0.0704576053186253,0.0428035333621424,-0.014856434147118661
JAG2,0.1248186146029192,-0.010193163265772279,0.03635485072869154,0.03683392610674029,0.02942496103468456,-0.039146278037440606,0.03300856454828052,0.18230675617416972,0.07198274433182775,-0.010327588627061433,-0.010873872737032343,0.02416193776550463,0.051976892508038365,0.32449270194008745,0.1109459064458483
CGN,-0.019814458430734254,-0.06764322561625498,-0.03478469408159092,-0.023638614914058245,0.015566393997606662,0.016786997409887764,,0.060962811124425045,-0.029670821169942678,0.11024538501783357,0.037633852653021695,0.008286522255167347,0.014649634862280757,-0.030878190129898633,0.023395037115142157
GDF15,-0.03714381471805233,-0.03347208447096175,0.015129024857728473,0.20135139660442064,-0.03921498073307898,,0.003374343387125221,0.1210368074741109,0.0011312652188651387,-0.007881920048646752,0.025594046256605673,-0.011497831625765582,0.033614716272029485,0.08534486847865565,0.025933340719991413
SEMA4F,0.032706108867279295,-0.027264973427111806,0.0037279803626792695,0.046234776636863206,-0.013242502835191306,0.012515628810483214,-0.006474860974733809,0.07603190239469021,0.041531535456663146,-0.007170002325910138,0.10797724345082314,-0.0372482479954072,0.0317958688208222,0.04412772091487824,0.024621661771496748
NXPH1,-0.00010698766238949605,-0.025530956388931,-0.014534476417963191,0.11686600553474544,-0.011183906027572134,-0.034321579828461124,,0.06216069501759049,-0.037583406737034905,0.08800467904294615,0.06883980677176278,0.05204425739467198,-0.04493807198483569,-0.04319213177238852,0.09978401947916198
ARF1,0.005536435023414536,0.029022973867382187,-0.0031690751706446884,0.0010184576220110724,-0.067066738392022,-0.04609813287466111,0.017643725327453834,0.11430506846949184,0.129073322162492,0.025418936458330203,0.1044053561269078,0.05450275368422754,0.01364972878591151,0.11979829573995997,0.023391508100413575
DSC3,0.03257831748792011,,,,,,0.051925189527660266,,,,,,,0.07358977595207238,
EBI3,-0.0018572302350719294,-0.04082133279526866,-0.04317019186213299,0.06395338127114743,0.08242386065212483,-0.03937544454490054,0.04184963645512325,0.10165434023052952,-0.01741828595782618,-0.035718079215407615,0.11370674325592174,0.016565197629665844,-0.007171994976768762,0.11130500362420848,0.03727223884987972
TIMP1,0.10324016201843027,-0.019333332056654363,0.03066236281970709,0.16008503570097798,0.10326275307600526,0.036877331367495124,-0.0501995285232209,0.2778772837758532,-0.17136464348600633,-0.1492542875790582,0.04490757432176506,0.03052799863213024,0.09297612176894292,0.305774058848966,0.09269822942438045
SEMA3C,0.0054829055379231354,0.07193915327797219,0.01354550441858919,0.056947841415493944,0.010066146912277274,-0.03211304297186006,-0.040883350783308396,0.06193297118760638,0.20731919108223273,-0.058973998778710526,-0.03054974388202863,-0.08312918872445094,0.020123560127242507,0.07564316162698231,0.07567027506506475
GNRH2,,,,,,,,,,,,,,-0.015450834663140435,
GAS6,-0.043617854027798664,0.006227550743308241,-0.033798365775112485,0.009723236762185582,0.01714622256602925,-0.015770485192976576,-0.016324074011690073,-0.0019801208144417,-0.05943612963342618,0.0014805736045886515,-0.04652898592612393,9.460194180304528e-05,-0.009589200728025375,0.008700606526285301,0.02664061815547538
MEPE,-0.02626247031399775,0.065631200600257,0.03728389257752024,-0.015869270595547418,-0.02531750634770371,-0.007605146671616531,,0.24971497573348303,,,,0.009411034019190826,0.07200607935245512,0.062342152352252905,0.049804280091428454
SERPINE1,0.08945825896222796,0.000890034532191992,0.015468657277955506,0.07176705498591356,-0.010556123150655083,0.02693430671357042,-0.07749645482936061,0.2027450028040013,0.03410072614371548,-0.03671896638974606,0.16085185814380928,-0.020435911022318405,0.04969444840598791,0.06235140643227409,0.040034251120706715
RSPO2,-0.00410317867682168,-0.02227366721320402,-0.012617796457729629,-0.01939565223688265,-0.01727209724693462,-0.023758661001605164,,,,,,0.00849533233906252,-0.0033755594927875198,-0.008517065101328746,0.031050994596520744
SHBG,-0.021255657801098306,,-0.0201898523070236,-0.029105876028917926,0.08274279683011339,-0.03376306163397514,,0.024698141439873977,-0.02413482871223216,0.0018019632226221715,0.08817030023697449,-0.02746441975959996,-0.03163840843712127,0.05124931258800953,0.01869793470970902
LGALS3BP,0.009105533145824383,0.016734805104879742,-0.005211659557138212,0.15919016320280113,0.05440559373695962,0.03420548842034197,0.03622683150829915,0.019316421784487735,0.03393421918141177,-0.01110419292331619,-0.08863902722931097,-0.025937344671206685,0.03576730648444157,0.07072615305421526,0.10888336267882455
LAMB1,0.14045186288059475,0.02439420213965755,0.032262981738622284,0.18991957493628236,0.1046707347256903,0.002666852697172727,-0.019246322943059235,0.1951312859883049,0.14606953966924244,-0.06529883161714024,0.0811203422304414,0.05160176834981433,0.04791369350964229,0.32003006522193295,0.14955807608042232
SPTBN2,0.006092806498906892,0.026275617168630735,-0.010533497114168882,-0.05556162422771371,-0.0007162087571603013,0.022178170583418522,0.026819040558317794,0.013291467095613392,0.0019626351090543783,0.04072868426354598,0.028654276780323465,-0.022089565023649668,-0.014325902306322998,-0.03807626008990796,0.05107662584786411
COL1A2,0.1245023505250263,0.013007942662314113,0.05598955149167342,0.1940871707795982,0.10346876633059221,0.02498203278753566,0.05516778329068937,0.16850228718663535,0.19935297602868013,-0.015810197789590304,0.017920816710024583,0.10889826609221886,0.09552902108066319,0.273307153089487,0.22732017064780488
DEFB1,,,,,,,,,,,,,,0.040461589483901717,-0.032391279504968604
CEACAM16,,,,,,,,,-0.05903806575715541,,,,,,
WNT11,0.004826768539810703,,-0.017053752983272594,,-0.015671354014699143,-0.025492595523847895,-0.026125887993164804,,,,,0.01031783530868257,0.010940055206562386,0.07550212849711883,0.02955805293956461
LGALS1,0.025788891210490956,-0.03345379736044033,0.01702634163446548,0.10556024894369313,0.09081039377995012,-0.07439848803378686,-0.0004351354413377549,0.1771929158715711,-0.12847269269747097,0.05420942986612417,0.10746850260292369,-0.03992279830302707,0.05766379287206563,0.24938365550558717,0.011958035617396194
BCAN,-0.014155712991310366,0.06608920640902398,0.01206927199033032,0.22179025834973776,0.07780474452488155,-0.03497794708689947,0.002041422634103465,-0.20107619009885408,0.12535671548870572,0.006894060338261453,0.08430851872984187,0.06798307490937466,-0.06938640566692646,-0.10916450392914134,0.07051531288890911
ANOS1,-0.01048325529728558,-0.005827914169161632,-0.02931278687715084,0.06321673541590683,0.07719752930143933,-0.056894652329541086,-0.00834487020715023,-0.022840399607999207,0.00520555408614361,0.08439941335734323,0.08178237382043405,0.023667157131584328,-0.05119820582384713,-0.01925398812734852,0.007610719127734033
EDA,0.10673783125206701,0.07056237838457838,0.051038961380114205,0.09601662721040842,-0.01873766378370006,-0.0038340183389056984,0.010909671490210222,-0.06342751358817382,-0.0665728850666068,0.05073655088907237,-0.038352960467746056,-0.01318751433444593,0.07968611383754158,0.07998785728771023,0.041179510687570774
FGF22,0.005317243243282363,,,-0.025021213425468102,-0.014364857992764006,0.025871828818538674,,,,,0.07724952091156517,0.03348452885751196,0.04941770384713501,-0.017631415630889383,-0.03652701455770927
SHANK1,-0.04307773847538673,,-0.020561873000619346,-0.023039084112320963,-0.01366725003336716,0.022494637073292842,,,,,0.06255507933433037,-0.03285255354156586,0.03976290274123238,0.03068917370252573,-0.007679574562114544
NPVF,,,,,,,,,,,,-0.020744830623904684,,,
RAET1G,,,,,,,,,,,,,,-0.024501903582516426,0.052809907917993205
TGFB1,0.028624219060340062,-0.052255184874927606,-0.026274335181066078,,-0.005484916798334619,-0.013711879071427879,0.04049834456698669,0.12251409650824684,0.08518636724191293,-0.06195443806482069,0.09264953406561936,-0.003214802508808121,0.008083119947509444,0.28823493909752146,0.08072537422746655
MSTN,-0.01224693014733892,,0.04024451494093793,-5.82209467967782e-05,0.05042864791380949,0.06522402706532239,,0.010131955489809833,0.016821138153638643,0.005992969830437489,0.11248443574003378,-0.0234891739605026,-0.022966761189788493,-0.05362954070733358,-0.028906351336810104
WNT4,0.02959352244597306,-0.04798902466482507,,0.04340111419633923,0.07997572243262942,-0.02023491680768637,,0.01737617724521562,,,-0.010690441721290795,-0.017364275671720223,-0.01627815683774758,0.06973013077739516,0.020786106463442155
TNFSF4,0.10479578516326533,0.07581595120467559,-0.023689075047834744,0.11562826010588761,-0.010405061029476567,0.0023848784574673665,0.06738643925344467,0.06575278277232487,0.1300090881042398,0.02354007839852339,0.046957859780596335,0.0718306924494991,0.027104004701963086,0.07819923799577799,0.14837951726986753
NTN1,0.03495824827091547,-0.008849797858866274,-0.003191953373742385,0.2024077788474817,0.02974436865649481,-0.007712182190522893,0.09251044678413824,0.12458755499580869,-0.014301708772140369,0.06549767581326393,0.16258036856791716,0.025587415071897022,-0.022286972272015794,-0.005471620413192751,0.12141662063123265
CXCL12,0.11390261415797952,0.01686943528246644,-0.03900644629125712,0.1343492407370755,-0.03548172698881665,0.033316942964896644,0.13399674847355245,0.17831029272734822,-0.047989252944968475,0.07061023367278589,0.011025169897348247,0.025574850991533664,-0.024128794894512518,0.2996963973902857,0.13708475096326733
GNRH1,0.018152800121731007,-0.04479122860299948,0.036488023478358875,0.10374159833852732,0.060917873962553076,-0.031826320984192864,0.030499487976187196,0.009153605635931577,0.12705900661367062,0.10005448462165571,0.0037263875423794793,-0.003958675746456978,-0.03145031558257801,0.12086118143233172,0.08113050494818674
FGF8,,,,-0.021454201438299507,,,,,,,,-0.03128804740563767,-0.02010877310004969,,
RIMS1,0.054911627903818545,-0.029847944501372844,-0.02839437363948571,-0.020670123043160616,-0.02402778888839385,-0.023409043788672826,,-0.036577787307482366,,-0.01930903268742129,0.10702755233232608,-0.026993244105784697,0.016794555222031157,-0.11000230500817908,0.040856178613432444
FGF14,-0.024234388418280624,0.001169417740437953,0.0017843370663427672,-0.03241738983984563,0.05344282437062674,-0.04320673210501684,,0.05875330273608767,0.055181517265998785,-0.011095846744240748,0.08775817484974728,-0.007456874622933593,0.0012913697706067255,0.028669085065147554,0.04467073303584278
IGF1,-0.01007053189233184,0.0169217066772327,0.0011275470504240191,-0.012156236751618777,-0.0392229676105265,-0.015219865792729789,-0.022975187660653422,0.06244606234090159,0.11159688459924964,0.07978333199351295,0.009667624994473363,-0.00275549302808985,0.04342888661880538,0.13421447340065348,0.044192143948877334
TNFSF10,0.017533288177486568,0.039292830650261054,0.0008581785768610531,0.08467069386271243,0.10277948927040725,-0.02010025043167325,0.0959160862302582,0.07940993049020116,0.09005407877637099,-0.06299320733102444,0.10240133349982146,0.1156542569990745,0.002999857017114968,0.2204713854097783,0.024002125515257097
GDF5,-0.006083927033092635,,,0.026904023568095316,0.1453060612367823,-0.006999811051216511,0.06507906574289252,,,,-0.028593706063537058,-0.02986118801637565,-0.013266779273127008,0.001935106582609108,0.0974293267628259
CHAD,,0.020252803991720365,,0.03826208167355388,,-0.015406317075516207,,,,,,-0.041830151719931874,-0.031071122298544605,,
RGMA,0.007376273736628946,0.02926190185432254,-0.016208486151891213,0.14404474708843995,0.047140508261796416,0.03155144501525113,0.028712976324106246,-0.03912582329855943,0.13842552080073223,-0.013227141565300492,0.10392038236384846,0.01086922484771478,0.0008476839480925283,-0.09512669681730664,0.025965367318331278
CLEC3A,,,,,,-0.05245791617464585,,,,,,,,,
WNT16,-0.0021245567108312212,-0.022273670627186763,0.011342823084364387,0.06208040374798813,0.016292036186341577,0.1021908675215898,0.13006253003214777,,,,,,-0.019878457920013682,0.012239477612920779,-0.03697305609767342
