,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
ALOX5AP,-0.045476838175705546,0.036059138221839884,0.05658401286932125,0.08386479423191519,-0.09591362241914346,0.007957035716196928,-0.13295561075916512,0.046438022781626814,-0.04744646410925909,-0.38612096165690546,-0.032991872481829075,-0.14075100919862532,0.02812837875740583,-0.012065521659904724,-0.05142869135157313,-0.084836312279606,0.0028286242069160607,-0.05776653310758947
IL1RN,0.01716890310275457,0.052696383762550515,-0.017218694957989812,0.02475467036103047,-0.047939077724355635,-0.04497158573749071,-0.0052324272524102025,-0.018396804559489853,,-0.07237724990632724,0.009446503974032986,-0.030173376332226436,0.09708554068414904,-0.004855757573557904,-0.009948933178774082,0.033233369013487266,0.056025910625111565,
PCSK9,,,,,,,,,,,0.004432187395527248,,0.003908194292366222,0.06097832313357979,-0.018564336067523567,,,
FGF23,,,,,,,,,,,,,,,,,,-0.025734467271274094
NPW,0.06344088227308071,,,0.001183696256386943,0.08649195946900924,-0.019536255628923783,,-0.022768042295016465,,,-0.027706558598838967,-0.033606571768074155,0.09261508877548258,0.01592108808853999,0.004060792199745759,0.028613502171005358,-0.033236665692082404,0.046228259650340005
CXCL9,0.011292725944918793,-0.0023157363514623498,-0.025941724655092833,0.07213568051184556,0.02887334504764447,,0.004184724836351648,0.04831243741814371,0.036507562301578735,-0.05161829565524877,-0.024644957518238364,,,,,0.1458177362930307,0.03176504864240324,
ANGPTL4,-0.15470551059435836,-0.011377119336363853,0.02377577745889722,0.003140727423801347,-0.05390589762567747,0.029015828965893584,-0.02686512899921677,0.043450315248544175,-0.02604342350108344,-0.057026304417855556,-0.031131168307467528,-0.17621444345761755,0.00810188272874763,0.0028995263069515145,-0.028519475608192398,0.19065037947486482,-0.05490206219992754,-0.07792569712598081
CCL11,,,,,,,,,,,0.0688395186368117,,,,,,,
UCN2,,,,-0.01654746507062494,,,-0.009064075432026034,-0.02571566254686016,,,-0.002635715794183219,,0.03002700741625077,-0.010130187363991537,-0.020977607417300922,,,
OBP2A,,,,,,,,,,,-0.022348063468746092,,,,,0.09665208434024407,,
COL4A3,-0.041258018530412714,-0.022973974361697246,-0.039901684668661314,0.0383083710092004,-0.1455960703265644,,,-0.02449521938596622,0.04024567518370051,,,-0.03805230379848669,,-0.025573156271982204,-0.01701440927870877,0.11152128734071434,-0.04992748740439014,
NRG3,0.0939375198538996,0.09045315927237473,-0.0018863126566132657,-0.018752005385305557,0.1978020703567617,0.08428097295852836,0.10750004057105238,0.07311078281735671,0.045461570227478,0.17868876883179077,,0.2984905484706026,0.015235137593158227,0.0713155038613697,0.033104923199649076,0.018212174657390733,0.07998637968230678,-0.005779312623541027
IL23A,-0.019843223188702325,0.03632569552994636,-0.02184155903425909,0.030844808051477848,0.04135921347582745,,0.0031330596640446115,,,,,-0.0462971521232728,-0.028766699163671645,-0.04150442164648855,,0.031103548720710274,0.09127963126718884,
COLQ,0.019063107239408055,0.004150532420535045,-0.040231567198665275,-0.0045716913591881195,0.011020958090561367,0.02465973547109328,-0.021242662926887704,0.00911354447284067,-0.04487078165787352,0.0885964977244693,0.04098449403375028,-0.02887349933376734,0.09382302778313076,0.014061172447333344,-0.0025657581114016657,0.012931381137112058,0.0077710378011244365,0.11765664813856477
SCGB1A1,,,-0.01661599721817243,,,,,,,,,,,0.011640949491971727,-0.021479051959109784,,,
TNFSF12,-0.03735733752733302,-0.010750532591701674,-0.0033563841414066143,0.012952437159469126,-0.011026499697372197,0.062252827097807606,-0.08860642568295524,-0.02510880940014464,-0.0017739754052485666,0.02098661288990118,0.04269820497257343,0.11257308084072236,0.028608074577525202,0.016203935982477793,0.024563301247277576,0.09518409401245545,0.03180626744036843,0.07172286004908113
DKK2,0.02623801303873954,-0.03949992038674217,-0.019498646558481582,0.00030968656937421676,0.007355723319605392,0.011235241277478526,0.05254783362794867,0.016069300827593655,0.032730958856341454,0.075656499001737,-0.04433787580848972,,-0.02066886666942206,,0.007208901907277245,0.10259148969720866,0.055415128721301346,
FYN,0.016778609638587336,-0.010369053747013133,0.01790545457874964,-0.05451871178868207,0.029322067081605674,-0.10787532490517127,-0.10523141726319331,-0.08438948099535873,-0.04202417658437748,-0.001995055489116609,0.07344934676838472,-0.09664992049020582,0.019713321999443947,-0.0035520811969613577,0.05587790291613705,-0.06395262860510853,-0.034615268503406724,-0.008573611203597615
ACE,9.788328136353812e-05,-0.019679890053573467,-0.0023805012376968164,0.03743761349718055,0.03510551328813731,0.01859884931368704,-0.045685895482640765,-0.04047008776097465,0.031160985028878457,0.1449248167685582,0.07527769858026562,0.054288488242208804,0.06840733244555293,0.05133982203126082,-0.021209223527487813,0.21197284607437375,0.07350785781577217,0.008164977889272463
IL18,0.08768385474463403,-0.018514357009314513,-0.07494281889331428,0.024677966333572176,0.06615619114774879,-0.0454145678564994,-0.1388373853641407,0.00864373097732853,0.004640082430799021,-0.22790960617334202,0.01728124178520662,-0.0030659888705596742,0.01604425127530901,0.02246204967451381,-0.014221135136490296,0.06639912636754401,0.15301267675528304,0.03427362776232866
PPBP,,,,,0.06575937957257641,,,,,,-0.02088516624256157,,0.018425636592341487,0.0758505312796386,,,-0.035264103288424206,
CCL27,-0.02697697461808441,0.03245697766497426,,-0.03156757318718582,-0.02489162664691556,,-0.006477382438068787,-0.005321536390398838,-0.022269414814611994,0.0029903591489922874,,-0.008183696488164105,0.14351099980888812,0.011864551935547283,-0.006293992958358986,-0.05479007617945754,-0.00670813935940916,
SERPING1,-0.12987696303391394,0.020288135084226402,0.032995960302704797,0.06504746897011003,-0.05112808136617885,0.009901470725567152,-0.07817487597261252,0.0486768426669693,-0.006558824761952267,-0.3005583791268515,-0.019719190942006862,0.17483472743925094,0.03503164757510009,0.033416297477263525,-0.03355732260649948,0.11927412230570286,0.019955679281417397,-0.07933397410264839
AZGP1,-0.06385997912459916,0.054806737061295324,0.04348198152866793,-0.016690559935238904,-0.16924810244439398,-0.06460387351110512,0.011312493273128553,0.013409515451738916,-0.01612856086025719,-0.08404268182946047,,-0.159572639552509,0.10089085663581517,0.07473868919872217,-0.08646304563003208,0.0710450663947178,-0.035787543981995476,0.010260771473712101
INHA,-0.025107542012702082,0.12420687383391463,0.025405058577320703,-0.025275877656334156,-0.0379932406445857,-0.0523924241425212,0.008582294876088296,-0.002048449485604547,0.03694592288077662,0.049922662623121616,0.026915683039480415,-0.07470991553402503,0.0084453289066479,0.07222210267152222,0.021467091275252908,0.037979056207083514,0.08471780209885059,-0.04462874183025707
SEMA3G,-0.048721620281106846,0.050073163518410964,-0.03390021341533061,0.10394657733708378,-0.009467739006978537,-0.01026568893688521,0.07349941587690687,-0.013080439459026028,0.00018542183608074783,0.012960988866050674,-0.005468409377609379,0.049492929599867064,,,-0.03079921177787998,0.10581670559891707,0.02435171923656444,
OXT,,,,,,,,,,,,,,,-0.017986468933905854,,,
COL6A1,-0.0931466066569525,-0.013223738096995794,0.02529963217614944,-0.019642573210864905,-0.10425443629274807,-0.08635594983708555,-0.1380433885757525,-0.14062957917752839,-0.00471261119565832,0.07182987654923426,0.03896173367730499,-0.2897985138893357,0.047547494510143784,0.00376026975279608,-0.11873362742751702,0.31622951803133925,-0.01791999386262591,0.051217637999696135
FGF17,0.03002757358994356,0.010617455795966124,-0.018222040352719293,-0.031059333199290048,0.081844442388552,0.00998880327986804,0.048962303329923754,0.022128012812014815,0.02674393446107265,0.12031073301877795,0.04184018495846981,0.11303728576154096,0.05134108014919735,0.09744232866548926,0.029662141974974063,-0.050350707455797845,-0.06378180999623852,0.1275547924623668
TNFSF8,-0.026667605189420532,,-0.016129177679046168,-0.021108714805642116,-0.028427047615166255,,0.07169176569495507,0.08527757520514477,,,,,-0.03821858276276264,0.02843269900778793,-0.01912555469115338,0.07280510716331376,-0.05256687761080324,
FGF20,,0.02674907164781664,-0.03844698014183159,0.025114333705870073,0.03286032274286471,-0.01068165105798891,0.05100641788816201,-0.004328956300891093,0.03758872578184137,-0.03794161612759678,,-0.026515389914976602,-0.010555896457179643,-0.04759916431218963,0.0032437497964440845,0.003931869157499894,-0.03891330882758689,
ICAM3,-0.020456251133026765,0.0071668601148936325,0.06523318941963369,0.06085373723328779,0.05378264039749846,-0.0046471251230739115,-0.08340002927196202,-0.06306817269347546,0.0005383525089525216,-0.06684538260202041,0.022502415536684407,-0.09470295440069064,0.05210815583864582,0.07890022381813433,-0.02182123441627802,0.15090520841218907,-0.00289207735923109,0.007447822379266391
LAMA4,-0.12292276142395156,-0.0305679889657334,0.025908138074242075,0.021737456677177285,-0.03857989487073791,-0.0029450211295220397,-0.09881698755119485,0.005414838700354426,-0.03421765927057207,-0.08806485162135402,0.03275585177748374,0.005713274039699707,-0.033336972993850494,0.02312036540995149,-0.10089622802761206,0.1779573101947417,-0.04137430161650396,0.0767629595733524
INHBE,-0.02723363585848723,,,,,,,,,,0.06780973009851604,,,,,,,
DLL4,0.08141859771831102,0.0005439646766996728,-0.022976570553395293,0.07707381040985366,-0.005874281079937455,0.0426958171125271,-0.019165191310584664,0.013218196921142882,-0.031183489752270564,0.0950838145371779,0.07477580248257815,-0.05349599545584961,0.005547357606679001,-0.04735576647525982,-0.05298656728820458,0.2555784482525674,0.06626479750930282,0.019993462290845147
SEMA3A,0.0030251720835543744,0.040610303471541626,-0.030365567374666287,-0.003654996672499996,0.026132069868596522,0.005839811634648628,0.007860204268958348,-0.032699247791334124,0.03729219998398069,0.25539109917370056,0.0465096223084453,0.15850446921651526,0.045069741562022814,0.06043117281706442,-0.05646741058668485,-0.024900568668002915,-0.05007225282345036,0.005164636000945362
RLN2,,,-0.01732166694586549,-0.021302761743906835,0.08210209136919437,-0.02887942065820359,-0.039124967592413996,-0.021445645540962104,0.11253883739793791,0.01878026938984121,,-0.02894356867913354,-0.009906043622783016,,0.033841573739512514,0.02582948752587947,-0.0003484487904155267,
C5,-0.005749244512785171,0.06234467959210502,0.046493794081515036,-0.0208083225977961,-0.05840715847804466,-0.01744916959599743,-0.0854896419862959,-0.05397101256044125,0.03626851799961887,-0.06644267500211964,0.020932708920384964,-0.062249638306992046,0.07566300993930808,0.060358895903618405,-0.030880433445997994,0.05959167987771696,0.048392447799213804,0.08976869566139359
COMP,,,,,,,,,,,0.017599896468696186,,,,,-0.0023266678334119273,,
EDN2,0.01232444234369048,0.02230928739659959,,,-0.03738631994432924,,0.014596308284964707,0.019323376763988848,,,-0.021774050277831067,-0.0660056460868706,,,,,,
C1QA,0.05729302983829734,0.02429716850882689,0.006069462100167854,0.05383651739385321,-0.017455302583204716,-0.0789176867185138,-0.1192411641098437,0.05328822719891626,-0.015922022915963546,-0.3891603201024854,0.027695199761981898,-0.1632055193696896,-0.01586583343107836,0.00228539945718257,-0.11682867143093122,0.2092581348704613,0.07895559848041554,-0.08603807578763191
UTS2B,0.09932374847218386,-0.030240206706754,-0.01970383026175714,-0.02130276162152002,0.06487002754433775,-0.03437893763867322,,-0.018537454392078274,0.006131462653702764,,,,,,,0.07625616723605204,,
COL9A3,0.019514928863482554,0.051390440964318884,0.011465767462818004,0.0064194581297375404,0.08119397964600672,-0.09775398250868456,-0.10920165912814483,-0.08163660896916936,-0.0278508118264653,-0.14400091082347324,-0.04742700024824883,-0.27891845099386325,0.10137849145672233,0.020730774437547266,-0.05860637272367379,0.02485626614285035,-0.005343323074282319,0.02880101670406216
DLK1,,,,0.01786494024340154,0.13467851612803883,0.07869978445137783,,0.08081620018822877,,,0.011368775292555743,,,,,,0.04232693355621364,
HGF,0.08798795845454672,0.014874598169280658,-0.008734763677551325,-0.010433788954391942,0.023516877803852327,0.010498750208067884,0.07178482570335054,0.02760573514828092,0.03796267337623701,-0.11693985952470284,0.09079965441381205,0.03318082661690322,-0.0018584938792284374,0.041420222456284336,-0.08284756320920661,0.05259724921565206,0.011888088069685969,0.029542522861850065
GIP,,,,,,,,,,,-0.001126836990384127,,,,,,,
P4HB,-0.04145037407445006,-0.0008060541640703806,0.010514846828167232,-0.026058726056838167,-0.1142616642752658,-0.0692636059901652,-0.12487506296367623,-0.0755821872968552,0.0043409682934359775,-0.16151001853722854,-0.02324264694756109,-0.11173959919739959,0.02000908751843679,-0.03404842037640713,-0.0848000789345173,0.2464814487008718,-0.020240488353257636,-0.11971464191147499
ADCYAP1,,0.029280988073654743,-0.02447767418902209,-0.027691893881291202,0.10415581634056403,0.021493523730402676,0.14462043077247683,-0.027898410778498015,0.09630802471704202,0.10897132285584302,,0.18845137327849149,0.05112269389296324,0.05030879928373656,0.04203834962784198,0.02927734168345295,0.026519704928060158,0.1387413341637734
GREM1,0.0580403843834631,0.013646836975145191,-0.04057973170429004,0.04676658746485542,0.13087601373800017,-0.05197441551014015,-0.08046876112603371,0.07652940778610005,-0.025286284940746685,-0.2585185336454898,0.05009071723805836,-0.004994682015541487,0.04649000004290083,0.06794714662730197,0.03475660106037037,0.11050794919133936,0.04276478149376886,-0.09289736853084891
EGF,-0.04313812369446854,-0.01068835190943853,0.06763755378261087,0.01278159661065235,0.007436587499753457,-0.027847305590095503,-0.04545456971644589,-0.0005890598858862842,0.015363393152740613,-0.022289249270865275,-0.028395649549761873,-0.03204469123713019,0.02609928021538028,-0.030855470980252903,-0.012367230751402782,-0.026881674773001643,0.002326922059618182,-0.023198068760116673
VEGFB,-0.037977598751795884,0.032762584448375834,-0.08530226807051836,0.015620435870021623,-0.08983585680537315,-0.060969547856493674,-0.15374867815903068,-0.04232667543234357,0.02310365759417326,-0.08916331555073001,-0.04662182852252445,-0.1824975262628195,-0.051764741604106976,-0.009517000146604223,-0.019458764104148308,-0.08458084766930511,0.015069806678790994,-0.11983295298816184
FARP2,-0.01140872884778618,0.032284260430851475,-0.0037816506600016455,0.012522295618178489,-0.06866132910912637,0.01858540711018931,-0.10080104672816073,-0.043232107679656295,-0.02596473163603904,-0.02187465432488076,0.018695486406045344,-0.0650313054323951,0.040992135461217945,0.05484289071519062,-0.04518698528256572,0.010533527159117602,-0.05030831144628645,0.02729051341094442
BMP3,,,,,,0.09081895389347762,,,0.02292940102999876,0.036669682389560365,,,,,,,,
IHH,,,,,,,,,0.052222985311697105,,,,0.04184445385656038,0.13124529694411682,-0.020722604937377927,,,
LAMA2,0.03305596838903047,0.010949145537094774,0.01666672295826578,-0.03305770978548507,0.09360501808193802,-0.00024154796212659158,-0.04026195279743784,-0.05464352799238627,0.025972709584812792,0.05436061455675444,-0.04158766106972822,-0.09106129158843114,0.044308900342613325,0.04514894901100368,-0.03223303739074344,0.2627023174265484,-0.034510641507189965,0.06043038186837768
SERPINC1,,,,,,,,-0.019833401585032922,,,,,,-0.03085547343487365,-0.020464615405741175,,,
NRG1,-0.01192290262522193,-0.01710941490589903,-0.024405889873316145,0.017281395962711648,-0.01891293068077544,0.07201638803158046,0.01979495324967439,0.06361066683414987,-0.04476842207291548,0.17596611483323918,-0.020997419150678445,0.08087956186960096,0.0586512939384745,-0.005839620512433214,0.019043944016560902,-0.027870957684099466,0.05952343591028471,
SPINK1,-0.04797197795728767,-0.017716762123712673,,-0.01382700097700205,-0.010823972800037116,,,,,,-0.014931710048493401,-0.02894356867913354,0.0522969674950289,-0.006698914459005456,-0.02515513051212155,-0.05114133428687104,-0.030031972978792388,
EFEMP2,-0.060746252487883255,0.006771915761412105,-0.029870131920607553,-0.01016296930201299,-0.08345658942366094,-0.028424449193786675,-0.07845011651437424,-0.037831738636355486,0.006295890578930189,-0.05229239195931062,-0.0443882957652214,-0.21382637717852981,0.008388938206246109,0.03865935869622579,-0.014607959556987253,0.15532856894600264,-0.07598379562434554,-0.015307253180660464
SELPLG,-0.019193263404311576,-0.046893160420633566,-0.07867674661807406,-0.006368920784233229,0.14593209090852213,0.0229160245049315,-0.04694636120914804,0.03880520934125965,0.015655504953308537,-0.09653120068340257,-0.030713844450835998,-0.014909967984520576,2.594208059300594e-06,0.060488042596664716,-0.008750513011038113,0.09085738237440877,0.0338199898505549,0.051168798186998966
GDF6,-0.033629055621755,0.021035567479931034,,-0.023864447778380798,,-0.026026866655553833,-0.039124971812831214,,,,,,-0.046690150139422536,0.052251206565310265,0.02061537012349907,,,
HLA-E,-0.002671099918667284,-0.03612590366908533,-0.02375610376738696,0.030620045081839808,0.021882755253768805,0.01678637430761468,-0.12649105176030953,0.044257513118202085,-0.005571858996313534,-0.3799907340934456,-0.03198308225788798,-0.1968480214885246,-0.020502511992703174,-0.025060149083966508,-0.03888723766100723,0.2457471766582282,0.0927834489232534,-0.06624612822033348
PTN,-0.03775842354320336,0.008158912206126826,-0.009169633503876944,-0.02678014707342936,-0.06354310895790652,-0.07897247764703368,-0.15156215146720323,-0.11733303724961652,0.01776462571654077,-0.18819347047857735,0.007814578243210961,-0.3344009782019074,0.0718543173891027,0.0732922532712829,-0.04341406418480271,-0.13875055148506135,-0.026018563849540398,0.04396809206353127
CD274,-0.01270566257710426,0.06363626989794463,-0.0035256747571724627,0.08667493453727255,0.06234629102637304,0.03956572063514551,-0.07424928764023848,-0.03660661159534973,-0.029994237665286836,0.07100867234495559,0.13533340183291467,-0.009026253048689967,0.08639325112668389,0.06726088339708551,0.10452908949940924,0.021353963108421296,-0.04817088551594472,
FGF10,,,,,,,,,0.011910666824815203,,,,,,,,,
CD14,-0.037400334885735215,0.013159627438916816,0.037744613492617506,0.08281758008327186,-0.17670150389319755,-0.10441384281915558,-0.009680316863499376,-0.04083953461234036,-0.04883540694640503,-0.35070002968290415,0.017847210362554645,-0.20691328041111198,0.004882227569209515,0.010720066172527964,-0.11944109312148057,0.0655434119736369,0.08445242976378592,-0.02159316354861287
SFTPD,-0.02045764783312052,0.07442948581831273,0.019085917459435896,,0.12524160649481897,0.07494064003423245,,-0.016675481291794126,0.009719671382404331,,,0.03202294970380252,0.03751364876837345,0.03196835908066593,0.12270201577282423,0.04098999064604168,0.009175089121300066,-0.06284151382421488
SLIT1,0.02261348595930839,0.041757869998957656,0.004395888261868373,-0.022378813936182993,-0.011145404430438616,0.0001798592580845709,-0.05982527729478718,0.08242661310393767,0.050450047808780124,0.35125243901765174,-0.02578721687336135,0.07351060665356654,0.0012096439520385258,0.026398256792982855,0.04881261454645068,-0.037540248704688715,0.03516180356688675,0.09209388319469732
LPA,,,,,,0.10464245399674822,,,,,,,,,,,,
CNTF,,,,-0.016791416578291345,-0.02842705020969572,,-0.04093465693022158,-0.016906355198208656,0.011624618661334823,-0.058949639242647484,,-0.014053480650963634,,,-0.020977607417300922,,,-0.06284178348702679
BST1,-0.035442602077874474,0.03471708095483632,0.041270713447646726,0.004352550465804749,0.003962421211449842,-0.05535956903904625,-0.09132221066702072,0.035150631236829925,-0.04749628130666848,-0.12217056488039493,0.10491421842448583,-0.018858750348263863,0.023518724181577903,0.038440530611938285,-0.08473822144426851,0.09163032165785867,-0.028251760634680163,-0.06468649203910537
AGTRAP,-0.019050443356529147,-0.0037046510648222324,-0.02535588359296779,-0.0339615828496389,-0.048322435062825075,-0.02107787848755638,-0.10234690620378799,-0.035015923375016786,-0.026371960633770182,-0.2008483526793407,-0.039172702512196206,-0.1016799307739529,0.014472129576263934,0.044242434250970075,0.021602764641331377,0.04715022261368542,-0.006672643121761839,-0.019957943549147178
LAMC1,-0.07106991473185656,-0.008934434803616016,0.02531020353079036,0.024497351440377946,-0.06052813734162445,-0.03579016841785098,-0.10695088037216825,-0.07820366346513734,0.023919848572415428,-0.06176455691002794,0.019538591107422267,-0.1951118925385638,0.04116380184678757,0.004563887107033473,-0.09202672089498377,0.24276915244515468,-0.03672764971111225,0.0856860577990842
COL6A3,-0.028843698260959037,-0.05095928332668067,0.04086305989201031,0.012556668953513114,0.03923034623983518,-0.018761767122311403,0.005813020700434384,-0.035052213471698124,0.03744058159329177,-0.08077488003039418,0.042510578020592424,-0.035699161141398636,0.010365279971579471,0.03179420473557428,-0.06912669349314372,0.29708015582704694,0.03855831563611757,-0.04411821733362806
FN1,-0.12398645412341779,-0.049602024480597764,-0.004020861551324273,0.07539597652101286,-0.11873316828840308,-0.012191797840891623,-0.0852070186934413,-0.056320266119936326,0.02897431537040823,-0.13370369998272263,-0.0048152906870764095,-0.2794403598714902,0.0013409302938195147,-0.019501418270939798,-0.041978264775023276,0.25678817373695717,-0.02799008176054205,0.068310532230966
MIF,-0.10261261459655398,-0.015752312786349396,-0.01482696128811726,-0.035235221252111364,0.047999240691748074,-0.03274068382633055,0.011538854221340626,0.003021185894143629,0.031121073578366777,-0.04679755797675731,-0.11935799031505298,0.07664896649514757,-0.039440893229738934,-0.031394816215394354,-0.04928279254407468,-0.1679658529128531,-0.06929565859789662,0.10708298200676236
JAG1,-0.036725499125625616,0.002662534332507637,-0.03795212138092552,0.049397513229466346,-0.07511990547880154,0.017712262001195064,-0.17350096473029408,-0.0849805118428966,-0.006350264604931676,-0.08035311987658449,0.07290766312353665,-0.3142399175210203,0.05402853796475609,0.04744678651857426,-0.0008469408740235264,0.16183559243075402,-0.061642575152772244,0.07194606803293868
NID2,0.049526765537842125,0.008453005001252047,-0.030227283295807327,0.04656118408455479,0.0685372508566329,0.0003936898265052156,-0.05936968725822927,0.0221674954728079,-0.05361415900264079,-0.04527058122038729,0.10011787114217423,-0.014448957592921814,0.032010130823144745,0.07210968776313988,-0.043671487942177095,0.27222117422084763,0.01396235293004118,-0.03724685129160945
EFNB1,-0.018145147682001348,-0.020838402670892833,0.05667923004150356,-0.021599293282775343,-0.02050311682513184,-0.03685380868844412,-0.0557388212344847,0.010132802291670361,0.06111401540530621,0.037079408524376606,0.0855635033595059,-0.14000192086609686,0.020105909318222405,0.056096123669699044,0.018514582000163246,0.09616020860624812,0.023606341016966435,0.17735510336982296
COL4A2,0.016139606131350074,-0.02175020264631268,-0.04822913572024195,0.06835814627509919,-0.054207214870237774,-0.01811230121664639,-0.10767856782222739,-0.09976076385027345,0.009839153295481042,-0.1341925089825681,0.061485778426152146,-0.21727556842080198,0.0381842833872167,-0.0029316409939422936,-0.08062943087770728,0.27880474734404437,0.03128626331352804,0.008371300321286827
SPP1,-0.10506249710824941,0.05571107995075602,0.05599384275250884,0.0070870305009127915,-0.18475355654073183,-0.09012246319428761,-0.1556402573101445,-0.04625613170767706,-0.08359951336637508,-0.43737919990448465,-0.00898218331025421,-0.3471989178109727,-0.06026787474702517,-0.0590769506199567,-0.04951841299066741,-0.1499815721562475,-0.06663267587018977,-0.2597718239121979
PODXL2,0.022019814533947604,0.011000301712676169,0.05078124227735867,-0.0034265925311347508,0.049849098699270684,-0.004666709797493678,0.01125223106206422,0.02314567040507678,-0.020630376226573564,0.15227016139503338,0.056526916891163854,0.1068092114596131,0.06828392198855364,0.04655880225742211,0.052969290731612315,-0.036887511441214375,0.019930020171858763,0.1285428943773472
IFNE,,,,,,,,,-0.028251268991356555,,,,,,,,,
FGF9,0.014218627635707895,0.022070288752641363,0.012244533010155694,-0.002125109371817137,0.2777252423092643,0.00935268037317041,0.1531644153273455,0.03124247389088586,0.026526397516745168,0.22939306935864945,,0.2556132050180162,0.04420982728484215,-0.022853199641649675,-0.019292923637169567,-0.0036711677359025346,0.035687357233411376,0.13353428042735319
ITIH2,-0.026667633580636438,-0.033193314099304004,,0.04403368098105471,0.1124748148046651,0.010647585284381198,-0.0010775658108626972,,0.06321047513266374,0.017018676711173863,,-0.014441900033116553,0.00591648181464736,0.09302472567887969,-0.02153925108872602,0.19348266089945904,0.010348028661106436,
ADAM10,0.016683202244874757,0.023357009601005986,-0.012830605251447481,0.020228938695062076,0.007144150862171068,0.0189549395606122,-0.09175561725333518,-0.054137200959731534,0.015254132160703437,-0.0856308658061828,0.03031902431049761,-0.12590881743814342,0.043870425296233834,0.03663811987913249,-0.0440600914941421,0.0875938095799246,-0.05095655840036374,0.01738879964108728
CFH,0.11660384903536218,0.017873695137880338,0.03715875033475735,0.05246166666098616,0.11691403008503308,0.030004633921164814,-0.021548167772403353,0.03206722329168765,0.0483098696402943,-0.03199217812731006,0.03438484206904494,-0.07138779084569638,-0.0024690588097630592,0.04988607549955683,-0.026985112685526936,0.2932465287808059,0.08589265960599717,0.007004070876538283
COL4A5,0.003234041697914375,0.021064180996156846,0.02171718045172322,0.02570715606997792,-0.05545490454088487,0.001797693444344633,-0.09039327129609018,-0.0012474459185841914,0.020873390083217598,-0.2565610464037551,-0.034655880829778635,-0.1302817135919177,0.017454981218010476,0.04608844754738932,-0.01165185209652275,-0.07711482592358546,-0.011374673432814085,-0.051665910291136694
LTBP3,0.012898262251575896,0.004656620321508556,0.02644348567366275,-0.007883595726623909,-0.03471065284119116,-0.062358184304081944,-0.013533589457481968,-0.0375125952082201,-0.020351478184352286,-0.01859021318573321,-0.012344879777988413,-0.11104122796089345,0.0573544410160929,0.007627725306583274,-0.013850976936993354,-0.030347226628218597,-0.04222921612939314,-0.022791600107075382
GNB3,0.00786338884958932,0.05716955878995788,0.08331803990662287,-0.021048106658516107,0.023236374846093907,0.0084315513564706,-0.009906102288436646,-0.03802682057093477,0.0823032792828944,0.06955870070156245,-0.005458661167136946,0.012792478294489196,0.001665004448798827,0.09797952510239476,0.043017200716071,0.06196759461606596,-0.0015295081890006417,
COL6A2,-0.07903673310166785,0.020864112191955466,0.010076231721415044,0.013858234701595029,0.027503708498766242,0.013801084346834268,-0.05469361019500189,-0.05737970408363022,-0.023537900610063795,-0.1189686792215284,0.03143630210522581,0.022727355818345406,0.010314243353560583,0.0639596579476707,-0.1086930919807493,0.30415554091612995,0.001198543173068445,-0.018510777799186466
PLG,,,,,,,,,,,,-0.17454093706367899,,,,,,
GDF9,-0.03839068575216591,0.08917210677209653,-0.011500823762259981,0.01069895113399059,-0.04773612332829681,0.011585921591994867,-0.08288586004931926,-0.018837552065640487,0.0600892894537292,,-0.030377840375670682,-0.08773817053161612,0.011201396163951242,0.06428565436460913,0.010004190465432643,-0.05322403072088978,-0.008984435567573798,-0.031411158309146675
NCAM1,0.053381243730941635,0.007899302704055517,-0.019121754559346248,0.013869893465820085,0.02859702878986365,-0.0228641015414608,-0.08674495244327868,0.08439264096487921,0.007501620008108588,-0.030569577611796614,-0.06697378787243088,-0.06728290597771208,-0.015002474445120213,-0.04337642726156901,-0.001980826491651184,-0.21552875467710278,0.03094219105387101,-0.12706132075033252
APOC2,-0.01889603158896251,0.08112142413118671,-0.038497671608211534,0.020923788937910522,0.029801424959116325,0.012094697914269455,-0.07206825946155163,0.012659572792813756,0.013542818592936514,-0.22291363740303458,0.002775113822857418,-0.11505211784773725,-0.013448337593711095,0.019706065986211684,-0.01656474781250304,-0.009100792255945515,0.047400732704521366,0.03150888993415325
BST2,0.00035067727959574914,0.03862616100467972,-0.03285439072485015,-0.001596950282402622,-0.08558310199905698,-0.0008797609367949381,-0.15529479992967796,0.06284232723326916,-0.007084870954408704,-0.23513563953755623,-0.03989600415060936,-0.30305263859657516,0.008088890812952642,0.05036845387599868,0.019187142819106277,0.09184555119568881,0.019093241494118448,-0.0032579231122839914
COL5A1,-0.0897266870693989,0.013431752569694314,-0.012053985940479914,0.019111045114029824,-0.03856584770917185,-0.053598244296800296,-0.06920527692208367,-0.0803250191486731,0.04737236410995807,-0.1241697925716946,-0.006839641600308268,-0.11380238417799213,-0.022886236831802066,-0.004715803316521381,-0.10450375847469529,0.32219433324646374,-0.007653012645150991,0.17136865702782206
CALM3,0.08908622898351944,0.05057145054364822,0.07431363819189712,0.03278698050146472,0.1916146861502833,0.10551546882182897,0.16113085960185067,0.06932696604960446,0.0499233499539286,0.4034523322770231,0.010457122626207533,0.35094551722664397,-0.017466384411783966,0.03959020726574313,0.08104665975283894,0.08017718133146684,0.08783170305090163,0.2294077760078473
