,MGH258,UKF248,UKF255,UKF260,UKF269,UKF275,UKF304,ZH8812bulk,ZH916T1
FGF20,0.01058135180306397,0.012142354102606539,,-0.013144682965624547,0.019428885286026817,-0.02213617480335913,-0.03524522364076655,0.00308166868842185,-0.024686908178913648
ICAM3,0.014172481714472643,-0.05068778338021299,0.017096901354019603,0.0038879609562343376,-0.012813892018811715,-0.0539277103728193,-0.014619700464266543,0.05633507232332113,0.05537789196067137
LAMA4,0.0018405698002168715,0.0013499646585565224,-0.012707503885287874,0.03781311152879503,0.0797647802200947,-0.006009670660464654,0.09281723534813546,0.07583096459241863,-0.010915456304141745
DLL4,0.06178036308923081,0.03511555534529274,-0.05698462369984212,-0.030703085425104453,0.09011474692514469,0.04539610490555093,-0.027463941885516516,0.053991814027262136,0.040012780358369526
SEMA3A,0.03587743304018122,0.017520735852525872,-0.04090800729206129,-0.042025838725162475,0.07031888924646593,-0.04699546818628593,-0.034885440402426963,0.056270781199208794,0.02097231478495938
RLN2,,,-0.025706536247632715,-0.0031086462219496,-0.014713878315029093,-0.017095556310354025,-0.0254929613761828,-0.033340068521591174,0.03460439919171647
C5,0.00035197254376716203,0.01567157707056426,0.04328449861877423,0.004155138374367445,0.0708054108385746,0.06108410201351318,-0.01393128974940987,-0.010732988520869761,0.02377944444198193
COMP,,,,,,,,-0.02397839123515706,-0.020444286964478985
EDN2,,-0.01761134444842776,,0.051184751759930244,0.04692648433850123,-0.020759702376827307,,,
C1QA,0.026351560628718147,-0.034238310966906854,-0.011706950859758064,-0.00041191845344934117,0.1349189789396235,0.030673068987298303,0.10899514013930572,0.07249045658080873,-0.06242823648124208
UTS2B,-0.01629463626931251,0.05384872656162634,,-0.02928434636862817,,0.022367390844651773,,,0.14260135578753316
COL9A3,0.07863746522096884,-0.030622922778207374,-0.07609966392684597,-0.03825226241055596,0.06643734691099337,-0.003704626802367718,0.0955997485943873,-0.06089962377941632,0.07537361998452635
DLK1,,,,-0.023850930064265415,,-0.03250761144231566,,,
HGF,-0.041728099831988205,0.02271149736796578,-0.0240462261259663,0.016402720662271532,0.01701118237626994,0.04285594571131569,0.12875521372254678,0.010029442606330872,0.00880636469482276
P4HB,-0.08869362913737586,0.03785523450946441,0.05863641203623661,0.013171080067833374,0.07232081018040976,0.016252932680733075,0.06434656506631095,-0.016523973088321816,-0.07156145367964745
ADCYAP1,-0.01792206743975271,-0.03346000547161338,-0.0357901879877556,-0.04819956022681406,-0.03362040788781555,-0.028337729334313846,-0.04009707334036197,0.06084914215874851,-0.025353726224872048
GREM1,-0.0331366717040925,0.03149945133324292,,0.01403890982615757,-6.493064203215162e-05,-0.022147243846532112,0.030560163571590793,-0.011096780744411113,0.022871187425854082
EGF,-0.016572692817815173,0.06114161493668693,,0.0664723923517428,-0.020785045354186755,0.033933672086817655,0.08592419324488534,-0.031054593005651467,0.02686849422573703
VEGFB,-0.014601691372942835,-0.02218568465121629,0.03615535341795757,0.06597198910309285,0.024998114308245688,0.020967514253223178,0.05673210122410171,-0.02613570839514301,0.04103043503521514
FARP2,-0.07824808757271139,-0.04338528032282741,0.0262881699366659,0.014815107756562786,0.03711806687583461,0.03378327999302135,0.0790923787894509,0.04589501588823803,0.02093610476221947
BMP3,,,,,,,0.0038855646303501265,,
LAMA2,0.0007088547556209676,0.005757994859994533,-0.018465155893879544,-0.014891653767578448,0.06489464524749554,0.01981588649349415,0.05259716081654429,0.05073057528159735,-0.07230007395917312
SERPINC1,,,,,,-0.015810344014833694,,,
NRG1,,-0.010544869782791738,0.08978690357693961,-0.04023198128443863,0.026838432064727802,0.00023589867379499466,-0.050091685498430634,,0.003531449503432945
SPINK1,,0.0713293755662499,0.010827950607073089,-0.01586779259004113,,,,,-0.023069609445610317
EFEMP2,-0.04276499561424149,0.04548047148795942,-0.0004050868600885946,-0.04303544004123595,0.06785705339582619,-0.0015215020716274666,0.0015006897887145999,0.0593139250920863,-0.029292738049700815
SELPLG,0.00789835998909966,0.034188036295494016,-0.007904973761729535,-0.014705478588748757,-0.027298144461557886,-0.02402135460036167,0.10905856942361895,0.0729363320481988,-0.0037602446665726875
GDF6,,0.0392493777936353,-0.018304977126324493,,-0.014713879902217765,,,,
HLA-E,0.0179650652968531,0.012309827054757928,-0.040903178978269145,-0.0092357003894242,0.1408034083165753,0.07496977777903216,0.12959590331286375,-0.02126188345431006,-0.026302536080885487
PTN,-0.04470868334449713,-0.05946441635797939,-0.011962109097647057,0.05196622768821242,0.12296900218157922,-0.009210678449069374,0.030553707170662754,0.04127948091132378,0.10646835371760209
CD274,-0.007717007049979085,0.04941147917254404,-0.005679602895773697,0.020332430748984387,0.06010501493213338,0.021336325742835546,-0.019618847038954567,0.011906020010999201,-0.0018288682361025676
CD14,0.027173615789273072,0.012032277363999349,-0.056343463892499515,-0.0012426863291986876,0.08630935096824001,0.016879335641155808,0.10286665177842544,0.06768066718538189,-0.04226092549415683
SFTPD,,-0.016659139221660842,,-0.005432306688906887,,-0.027136288750410346,,0.032106389900254946,-0.005494533374447736
SLIT1,0.013703765796436194,0.015207857645016056,-0.026357389539150063,0.019517339527304552,0.05197992405635624,0.03746545900708982,-0.0769834556943589,-0.043240347507996935,-0.0033836007005194064
CNTF,-0.02101714488827146,,,0.015299510388622496,-0.029681489609296813,0.1084522915663747,0.029140358135388372,0.08067410711933114,
BST1,0.014495810368098223,0.012061632343714015,0.11485785546113009,-0.031220087002201254,0.07274415460649564,0.01328107634318773,0.058488281004261164,-0.014707405081068402,0.01084185507887335
AGTRAP,0.015095913889502868,-0.0017768944818963713,0.0009591351334650561,-0.015636744844015865,0.09568499268787804,0.02960993466377596,0.06554790393507888,0.015328391075027181,0.005075899121900585
LAMC1,-0.03179046389871445,0.0021927516231473815,0.02891280922974094,0.0006239249042357842,0.08647108621736363,0.0002735512210812831,0.06080575641331499,0.04184486073360951,-0.010327557541635982
COL6A3,-0.007927917847130692,-0.0192050592951681,0.07982361735896501,0.015576721224025343,0.009958319732931608,0.0438426448461458,0.05503934470378852,0.010193239504611132,-0.0880584832795461
FN1,0.0320134611360187,0.02605761758274272,0.04697373255447969,-0.03079121727467431,0.07744002487212666,-0.02524173105744907,0.11811837133414183,0.03898529226999353,-0.07599042281678668
MIF,0.054655250845566855,0.016654191657401254,0.024443675648247346,-0.032203353782433324,0.005992504504718471,-0.02664074628447033,0.06262158460711004,0.0017231319484113628,0.008425043524531264
JAG1,-0.033825972008092536,-0.011728550448525343,-0.0015717186369082375,0.0427273669217889,0.06591803480115507,0.03361540210281103,0.08122752342365057,0.05434792050476633,-0.07146084956154104
NID2,0.03191115022700684,0.009753539706305912,-0.07324643807898225,0.08874652450760585,0.12008219378151885,0.04761529041023722,0.05010293269931315,0.008251279166706345,-0.04005972129162461
EFNB1,0.09970767249254428,-0.04197737399018134,-0.015088841994218049,-0.032150046133306576,0.04265597527660493,0.019519694212194204,0.08214905237123492,0.09355751919305387,0.03545456955183899
COL4A2,0.04200910430901522,0.005913499836221074,0.01090881308232859,0.03841993225857128,0.11997977756434032,0.020476139910120077,0.1263263871446166,0.06483222338504531,-0.038080697221508336
SPP1,0.05883851601559847,0.06488652481709851,-0.07852646554837325,-0.053179850769274485,0.15634112405805958,0.04494031672060077,0.06887515771733098,0.002537488309543932,-0.059243798966169076
PODXL2,0.012118645050748465,-0.03807555532268745,-0.003986640057122016,0.022136921111097163,0.018714433652554135,-0.022444526178786686,-0.04161948193687095,0.004730213991575931,0.08118487609923626
FGF9,0.055032297970258305,0.09529729762564884,-0.012192337634466501,0.021546170810268463,-0.06889884586224215,-0.014113187041597365,-0.06839144013394073,,0.08454231106463217
ITIH2,-0.05579724151472365,-0.007423647989283642,,0.014767198107187624,0.039455654867677624,,-0.009342480801703324,0.05500388354607709,-0.0388105863026093
ADAM10,0.06338853761288656,-0.005942707254309135,-0.021578213153868774,-0.025436201378413643,0.06781967029821574,0.04142019242986235,0.08196828771148224,0.03634509533007814,-0.010134228519998591
CFH,0.02502919165464757,0.034502418115729946,-0.02333005494631854,0.011115883035165674,0.1349767258275483,0.016918135889925124,0.07524904533061447,0.008070092327980607,-0.014421706587617903
COL4A5,0.04203603693560534,-0.05043520485038618,-0.05462190265006685,0.06002345600610673,0.12380530113471358,-0.06512151876812645,-0.022303005189692585,0.004720582518679662,0.06313994756094002
LTBP3,0.02015669023647847,-0.008692209959974476,-0.034469819224683,0.036154969176702634,0.019291797794132415,-0.00508146385314055,-0.025075646243587813,0.04600734969961435,-0.05429190218272903
GNB3,-0.029964582809729693,0.0056873311164259985,-0.04811886444692267,0.05389046350337713,0.07646612602659644,-0.022527653222418405,-0.002045548509098953,0.022433079012163733,-0.031862180876080684
COL6A2,-0.000332470795078239,0.05275571311898278,0.07383442936081157,0.010894655177201139,0.08355404620280252,-0.035486534267491675,0.04833391132521899,-0.01329935765699913,-0.07762885189610463
GDF9,0.0021780361565076033,0.026115090507221807,-0.0367337069673687,0.019745591636482773,0.012065353016433805,0.01596230209630127,,0.021119422223916627,-0.020876481933229465
NCAM1,-0.010389872009496596,-0.08487732714538716,-0.08838440054657175,0.04628016176070421,0.012339747919888407,0.04003543502284236,0.03635535471322905,-0.013975417890951504,0.08856096206978799
APOC2,0.059504434623499955,-0.03566826502695763,-0.05082800034765078,-0.07232134138986097,0.052273495084228815,0.0143906630463197,0.11568692337894272,-0.02093791523675131,0.08289554701933823
BST2,-0.031653154235802346,-0.038974631312950335,0.01770965716302569,0.004040268682219798,0.09516190633848709,0.09607653646786518,0.008026916099524526,0.05473967417601863,0.009893802265918213
COL5A1,0.03496786564015356,-0.034009551831813825,0.04486631321300249,0.005112254290618579,0.05141510888337479,-0.029004822529847398,0.03641973601453898,0.006821925518869113,-0.08218231544949473
CALM3,-0.018783364728571606,0.05178502603551868,0.019301389834346584,-0.016245427809718136,-0.09493479894265724,-0.009601093850013814,-0.11484737580558496,0.08957175585283839,-0.07250605964869587
THBS2,0.003919734270302686,0.007865287575416345,0.04071396871910084,0.044558332399571465,0.1121418381926827,-0.005782288006051392,0.08193831540162885,-0.0345916595293018,-0.057231319632736505
SERPINE2,-0.036901481852736936,0.014508985862693896,0.07751618351853451,-0.011264444928468535,0.0012659149659760048,0.01699439394926078,-0.022914077930958558,0.06918971518169457,0.02295306617038748
EFNB2,-0.010202869542695048,-0.021626694094132672,0.06377982270880936,-0.043226966638618455,0.035121576676902425,-0.03427902335546093,-0.03239323179832699,0.08925456268388506,0.019396560659364917
PROK1,,-0.028826680773002156,-0.042020646607952974,-0.016938785035588315,,-0.02177235955056365,,-0.020631212015221972,
MMP9,0.05054691132273971,-0.03911215766413998,-0.01478962717228141,-0.021043582199504394,0.057645578660214435,-0.02250465989698505,-0.03011244507515305,0.01975177937060521,-0.031330421781495824
DMP1,,-0.02111275880497602,,,,,,,
NPPA,0.03664871034470869,-0.06454266295558045,0.009061900047191918,-0.03335427827781337,-0.020115092542720654,0.0439697510999124,-0.019969725211383692,0.09162902033733891,0.004962635023421879
APOB,,,,-0.017456728932431227,0.010191062917046566,-0.005861088051899459,,-0.02263925989847452,-0.013592921018373998
C4B,,,,,,-0.017705134554466304,,-0.022912796690295726,0.09506524757839455
NTNG2,-0.004354035070865875,-0.010009193538920626,0.04759189927896734,0.06848473739629818,0.021628714865643293,-0.04054377370209763,0.08157573720186942,0.0063318065622061095,-0.044886090895429845
LAMA1,-0.02906322965889447,-0.041766869643154125,-0.019607944363956662,-0.05461853708089695,0.061549389106190504,-0.03259646621414472,0.09584158078926103,-0.04923311986303546,-0.017266407297078994
UCN,-0.005882696876483141,0.02959159597807408,-0.011856017260659107,0.020717261669272038,-0.03812607403135117,0.020104764493607596,-0.032760946342382,0.0420017383075107,0.03884358554953629
ARTN,,0.11027617058869786,-0.004364716835810282,-0.03167026948317837,0.055766689900715184,0.04006138399569924,-0.025942259321169024,0.04395786963830043,0.1503013304670015
PDGFD,0.019022151723181658,-0.011753907612806003,-0.006044937102434143,0.037755801030150284,0.03591723747389471,-0.011115375759605533,0.021221346050314747,0.08016684023532497,0.006164968957079819
EDN1,-0.011686770168394207,-0.009650247066223513,-0.05668717909657457,0.03136049633804214,0.04935230997434328,-0.006928154388055573,-0.014121858532198408,0.0003283850320689834,0.0822266432023718
ARPC5,0.004763914430303581,-0.03649301043118686,0.03214259340073489,0.005750528236214377,0.028350816868661068,-0.011691166311557191,0.11231005908693972,0.0018124668326490216,-0.022407931409411812
GSTO1,0.05634246300205492,0.008868444696683266,-0.08284582870435638,-0.04801022526695747,-0.1590907413273031,-0.008070565799282973,0.03592370619857922,-0.04142617601297666,-0.016881141489149484
PROK2,,,,,,,,,0.12065374430460514
SYK,0.041302745276767645,-0.04474387822826418,-0.04224508126032801,-0.007955675136481268,0.03775643703021125,0.029115996865944425,0.05679013498934237,0.04907234851404404,-0.034342411901858584
CD40LG,,,,,,,,,-0.014699824724755839
ST6GAL1,0.002267182101279626,-0.03780009233462401,-0.029058835027461743,0.020757292471172913,0.06074208604619716,-0.0014127285455315993,0.0394771337282699,0.03982016554670391,0.05822042016187744
WNT3,0.037466146301364876,0.03196704536918533,-0.04674575667054154,-0.017978435245932657,-0.046734606962501944,0.0036918447892906,-0.030038676173113933,0.020551593248583723,0.09364773331446619
HSP90B1,0.04153415246603526,0.041782247036311664,-0.005232692114630351,0.003546921339433928,0.014019066936641515,0.02665286721478038,0.09978250833381544,0.010451373255918458,-0.06743299386131794
ZP3,-0.04588890415432192,0.012900173677297788,0.056132534069621494,0.015829934617006425,0.04713370262426008,-0.0010574782599701898,-0.023131085156597956,-0.03372927435567553,0.04178259590112859
ANGPT4,,0.003623077923548838,,,,,,-0.028547963050707392,
NRG2,-0.022005790762078134,0.01719367596422851,-0.03383645442588069,0.04943632921616323,-0.004000876897767309,-0.044014961005608075,-0.029319261705069922,0.027016831587512884,0.03597304657596483
MELTF,0.10018594614217836,-0.03920327439341645,0.012241258087808961,0.0028695409895186687,-0.008513102066957321,0.020457994459403644,0.07284427346446243,0.0009166533166318279,0.03932624752043936
NLGN1,-0.06789979428002468,0.014739376689868522,-0.03768273016095553,0.026348817382488874,0.017475243994793725,0.005419900256660504,-0.03417251977456099,0.013907770641511287,0.06259047528336115
SLIT3,-0.024428334783196316,0.02117973537653434,-0.04541478000839065,0.04834820315976676,-0.05585328487144254,-0.01741316819090404,-0.024459580619252505,0.004809065334863353,0.009036607912085479
CCL8,,0.06754044589763328,-0.025706530946052644,0.046837603378585044,-0.02968149025376801,0.01298546097027087,0.14950925451798808,,0.004236103480256484
S100A4,0.04654197078898397,0.02761529430810156,-0.020197481352008204,-0.032389518547907704,0.11580700931308069,0.0075493984536970545,0.09737918811962283,0.05458048951143032,-0.053243963319765546
TNFSF13B,-0.03143255084468946,-0.030996253743391593,0.013137360830427412,0.048661960896001936,0.10233049244061411,0.026645620964550858,0.1251502035471923,0.053762728509234234,-0.009465943722924256
HSPG2,0.027984219598005584,-0.036294132483941914,-0.05271734211456323,0.008229061161582818,0.10731840937430857,-0.003295671191813093,0.0868699768899485,0.12636925960676143,-0.032169673905466614
FAM3C,-0.012624346156064776,-0.017681571006461595,-0.010696519867343126,0.03274525876072314,0.03697047206384882,-0.0004784495223473823,-0.07959017021322284,0.015144938952569537,-0.007062645786348541
FLT3LG,-0.07125589817202108,0.02177883138653288,0.0401418265582312,0.05368657365192981,0.0547111106360354,0.026678327408048232,-0.0417255285023242,-0.034294139384886915,0.07048654704353166
A2M,0.06926923827160332,-0.03028035337037924,0.03147290072955158,-0.0025912826829477455,0.057584744364847236,0.016693374002403526,0.09969703720897824,0.04334787510716935,-0.0255951852783795
VCL,0.028559642482214858,0.0007823719464541104,0.01367292244949475,0.03896404589253591,0.015787386619751962,0.04963967809751905,0.046851576167859024,0.0523273613012945,-0.05230784203737222
FGF2,-0.04450210489338277,-0.014352736704602595,-0.0059992815273145934,0.05464121905705474,0.06031371818649151,0.0024999670555431405,0.0061212947467967896,-0.04282030812124238,0.07086065318318478
AGRP,-0.016049578433487217,,,0.0719041826255869,,-0.015976342221698456,-0.01939703364890806,,
CNTN3,,0.0336841387289772,,0.04147540497322448,-0.03246415150478951,-0.012135922846053247,-0.07648931680848849,-0.017168591950187027,
RNASE2,0.09256473336382946,0.03358767770698161,-0.042022321791959756,-0.048019134059840554,0.10161224600524169,0.0574249892588669,0.07011682436118333,-0.015800585407574022,0.027863666168785908
ADM2,,0.09213414331568719,,,,,,,-0.013971035785738422
GAL,,0.021584763966912193,0.013290949592414704,0.022424847339466907,-0.035143600566138695,0.02248668238557738,-0.04955239543045924,,0.045795987194846594
CXCL6,,0.05900600508603248,,-0.02669944811998969,,,-0.023861598095042763,,-0.025243581855168663
PDGFC,-0.016641376182504407,-0.033323689112266755,0.014319981775994103,0.05359019955164776,0.08034889261207118,0.025892639881767335,0.011420065277437665,0.027299315105876146,0.04560594733871435
COL8A2,-0.019841757862735867,0.040010079042322864,-0.0615636874397353,0.00906857554487488,0.12068849764594869,0.048322601924249906,0.048585319490123825,0.05571075690416422,0.0604512058766064
SPON2,0.04551523063507928,-0.042225014996903364,0.022236125556302676,0.09777219727828416,0.03571158489572349,0.021392279692503763,0.017939296215743684,0.08663408799981184,-0.07599050229895982
SEMA3D,-0.02214469405078175,-0.016740589357859856,0.010777547136195876,0.047766083142112635,0.02082881867289631,-0.0400894615724811,-0.011787952172080503,0.0519760662387716,
BMP6,,-0.020197094525294373,,0.026412688758785604,-0.02526325781120659,0.06046886937284765,,0.0657739695510272,0.11957203769922696
TIMP2,0.04694634841849903,-0.009154428759754514,-0.03634356807086563,0.061254900369039494,0.09103196623271655,0.041216783431263636,0.028915707414372143,0.028963991428895088,-0.035415052177597495
EFNA1,-0.009000627545304932,0.013662264220222646,0.027251807983455036,-0.011199397260584183,0.05307361322203868,-0.0461842482122679,0.06917767905331441,-0.00593303905491623,-0.020360307954738102
S100A12,,-0.024144640119560686,,,,,,0.02241350058509256,0.09650977571038336
TFPI,-0.006935334388347567,-0.015864591589506667,0.0073578272282226395,0.028556243888019542,0.09570853214972189,0.01665314590583346,0.005437588061209579,0.06588895743879299,-0.029371236554366218
GPC3,-0.002617021812901098,-0.01718580916088796,0.009956765637113467,-0.008943811937160857,0.011716050486064927,-0.019149577467630827,-0.020801362560293836,0.025441126135707093,-0.03340077595043904
NMU,0.02891116340619398,-0.04068700918588731,-0.03124723735221509,-0.051227789847017036,0.04918462478275034,,-0.026384847639279646,,-0.024180520588030042
SCGB3A2,,-0.027580629540707377,,,,,,,-0.021977525275624243
LAMB3,0.03371305534044202,0.03936616675957106,-0.04777436522628105,-0.019222727292234537,-0.10266941085230127,-0.03236943791763363,0.0255848044064065,0.041759489067218825,-0.01977818909324408
LGALS9,0.0007838058690196538,0.011170517387157908,0.005563249778437902,-0.003313169608926239,0.05992156493188714,0.03734908253097804,0.12452433839333488,-0.0021216943554149665,-0.037371595848012286
VIM,-0.06607343929888018,0.0719319844312078,0.022256840470541262,-0.060353208084647954,0.08721234537493783,0.014778201477280177,0.12439225708420693,-0.004871281272602786,0.005304411693976133
PLAU,0.0920412872903025,-0.018731384136671032,0.01022388349381115,0.05879821289242733,0.08658763972273949,0.06279118993149137,0.05092071789395103,0.026686514891548194,-0.005193172573616996
TGFB3,0.0024291586747882433,-0.06299268193182346,0.04003451125751363,-0.04741328528093332,0.043520973202513316,0.005702163851116157,0.0533909294719104,0.02309894638878291,-0.014480168874896537
APLN,0.03642018201523108,0.021966622171824757,0.05221144842860604,-0.02567326684265488,0.10872282690691536,-0.005675771982211475,-0.0006501045206043888,-0.054395067972904325,-0.023681418956842958
SHANK2,-0.019005066323474006,0.0033962016719006624,-0.026070878987214833,0.04631218410435521,-0.0473310821619707,-0.03271706705181937,-0.03171427827363484,-0.02151306535925961,0.05521825758842428
LTF,,0.023136754171351824,-0.008406112825092616,-0.047446457503937334,0.12429624223097861,0.037401370778271714,0.1398570540556547,0.0007160146146089287,0.017788020735627758
PYY,,,,,,-0.018149714007758,,,0.08318422069624241
PENK,-0.01653628600939335,0.001134981463078126,,-0.0035152661296609274,-0.0977758697272155,-0.03877405031655879,0.021520220769462632,0.014473930427662087,-0.01654970334201388
CTF1,-0.033499770576382565,0.031503231970461315,-0.03896032422958666,0.04562142188763263,0.06012631697368317,0.02935038265273291,0.014034493603310076,0.009521019545261685,-0.01198196259987497
COL3A1,0.04550030319076983,-0.015621412798109385,-0.042745579339471734,-0.01918950056218538,0.08761739672883914,0.009185472426807107,0.09567365591048596,0.07397331371740373,-0.09766118143426654
S100A10,0.04855627942523907,0.0947428581054072,0.08147601175218193,-0.05789711047066728,0.09101299927043162,-0.010752704576162526,0.12424216595267204,-0.07238405525963616,0.02380098696133959
FGF13,-0.005856857677605875,-0.0031746005371423415,-0.03742201196976634,-0.006076972588171861,-0.11691054622627942,-0.0701010764409996,-0.08879440561448389,0.054272831043153856,0.04922460265041985
SEMA4A,-0.009077084601450758,0.04822943752069399,-0.043868805995717436,0.011912352349744864,-0.05686631138208875,0.00315073966014149,-0.04526302624653362,0.02700119451144832,0.01557062169130702
EFNA4,0.05500599699051712,0.03350390692331562,0.03374702069903285,-0.02090828546331217,0.09447807038049705,0.001685587672456706,-0.03507246124026257,0.06625367450895456,-0.03601680827055631
HSPA8,-0.011838767824243925,0.02623720712488345,0.03018432661773716,-0.057639499028607696,-0.02501421452883896,0.02599430455563334,-0.010742046658672346,-0.0878725453565737,0.03942363606815651
NPB,-0.03564614020144426,-0.015346907627161569,-0.025706531909976044,,,0.0041881712622234306,0.0014441367219234819,0.03998187984364553,-0.017891853400362152
ULBP1,,0.09993514322776648,,0.0361623609247621,-0.029937584877907188,-0.022262977391619348,,,-0.02948591584218192
SEMA3E,0.03028842266210591,0.009880100217302373,0.06716171832143769,0.045585298841023185,-0.020399971375841014,-0.014659384759365662,-0.04396621004486661,0.08202720227846466,0.043223083077892445
ADAM9,0.0070081210664224985,-0.003977361124712623,-0.0372801943919499,-0.006937475721687768,0.056525421090309634,-0.050447433499499414,0.10282091675750231,-0.028493180826253985,-0.007666483055867317
ASIP,0.00237076793176297,,0.12013183420195943,-0.029364600953541608,,-0.019969575984726994,0.11227981027681559,-0.019841810788591124,-0.0037421991180473517
IBSP,,0.01636515647296998,-0.018535254259670737,-0.005168968037500391,-0.014025975121163615,,0.10032334179231288,-0.007107243670640017,-0.020025754973440942
MMP12,,-0.015587440421889547,,,,,,,
FAT4,0.012864034482566632,0.01358438814064756,-0.02764643086063335,0.04827805031710855,0.04813744229585671,-0.029497570962929067,-0.020025045737054485,0.013327095661238894,0.005905646736451275
MDK,-0.050124716281829795,0.011411551454643672,0.029727743302049442,0.05235788075657467,0.09909555781358421,0.011742845961713419,0.08780000607266597,0.03844154110805236,-0.0439238682946236
BMP5,,,,,,,,,-0.024380488695221737
CAMP,,,,-0.028354048980424606,,,,,-0.018080113405768393
HSPA1A,-0.03706722377788397,0.08908701072974279,-0.08679254710704197,-0.06832137331207308,0.1361018582324763,0.0635825935566938,0.010518288615010305,0.04573191580736039,0.027675411528728096
SOST,,0.04837119749697201,,,,,,,
SEMA3F,0.02139833559244655,-0.0014992908345997436,-0.05478413134701252,0.043702443822023894,0.038269379679712084,0.025112041265754313,0.06535590959723417,-0.031267168404514656,0.005966396065816991
ARF6,0.0626870169994647,-0.02061042012450396,0.041876801401013276,-0.012800816715107955,-0.0194643227413748,-0.005032736325151333,0.055744240480412474,-0.021038841206700454,-0.05220644275522071
IL6,-0.0004690697612067552,0.0458438475545527,0.04079342185468132,-0.06684407001397619,-0.007920660548246366,0.022357495552590104,0.059915571336318675,,-0.02497856751618199
CALM1,0.0024268341221246026,-0.03984965765969897,-0.005047991122923022,0.005276985592858837,-0.11367617399480623,-0.06255683699750962,-0.0999159850117495,-0.006498469520515252,0.1019687273657495
VIP,,0.022754508040321152,,-0.032716783129543826,-0.03833196159238202,-0.03522870399639832,-0.04562363215968414,,-0.019085144534264332
NMB,-0.0613293885274751,-0.02315207523560875,0.011964274215164326,-0.04328795556921223,0.05708380466501748,-0.044200453593453724,0.06992957164964467,-0.06029694500949021,0.05858909623325338
CCL26,-0.02476323094353938,-0.016548512246812485,-0.046436010485065016,0.039761850003260484,0.022941193755386217,-0.013477027434280881,,-0.024238097031911855,-0.012304277920953021
FBLN1,0.018541134638268942,-0.01463023682941854,-0.02960215871901988,0.035718123286473086,-0.007322156596290856,0.019494450187073242,0.03421047171617512,-0.02162542664457965,-0.010696157964084936
SAA1,-0.018143449522055065,0.08491088206167172,-0.007746784628743954,-0.0834089903162913,0.041818113803269934,0.1157184394505443,0.11792308343531573,0.0008316212525567146,-0.032297871734924086
MICB,-0.051283276554949374,0.03310905536057506,-0.041390076919285715,0.009244784885551924,0.0479909178654624,0.052589152067485066,0.01104632958161105,0.017724885274445833,0.09410107422584356
MMP13,,-0.018443173858398325,,,,,,,0.15700096749369688
F13A1,-0.024929201946630817,-0.005003312288286457,-0.07469536300253178,-0.027842945639927986,0.0073721958995841075,-0.03749269995781883,0.10205925463999037,-0.003936575536241495,-0.08102714661131293
CXCL11,-0.02293176438014188,0.031903897408421866,,-0.025241484042719507,0.0656264154431171,0.07135333552798145,-0.019685321346164807,,0.03958837649615239
COL5A2,-0.010927574143449439,0.01112688902334876,-0.024043325265418414,-0.016215074650635257,0.08076719650202158,-0.003939201545300447,0.011500691666643486,0.10848185703129858,-0.06531720058022251
EFNA5,0.006506325675982239,-0.03306825272508624,-0.03433381479583254,-0.027761025588382112,-0.07163211981058852,-0.01093020458373462,-0.09958956899123592,-0.012722295081217572,0.0985144078027299
AREG,,-0.0021118221533501006,0.04530054840355269,-0.01681816493108772,0.0038611500269521213,-0.04171366269038478,-0.02948574156596343,-0.027642066018055068,-0.06365744628591576
EDIL3,0.06208566512569236,-0.04779885272099493,0.0489258171197081,0.020792066558575652,-0.08430096746938298,-0.016492197954277803,0.04067797521103429,-0.07546661842486221,-0.023467513849057126
CD86,0.05607897153261953,-0.018497190264450347,-0.043987582586312406,-0.037138066193213484,0.06930644176397571,0.025762104452269917,-0.02686246275676439,0.018735953652106497,0.04208948496113576
AHSG,,,,0.08413110530487512,,,,,
WNT9B,,,,,,-0.015976342221698456,,,
HRAS,-0.07368213213609683,0.0021407784314367373,-0.05776792848440776,0.020496613410618668,-0.037653497708525725,0.03463143865393396,0.014269664238402067,0.0249294613012523,-0.00996300333828819
C1QTNF5,0.042869796178758024,,,,,,,0.04587881705515795,0.10709319949767507
RLN1,-0.01653628738286225,-0.01605818360511026,,,-0.03310280231906917,,,0.08231879942274521,0.04900637086937995
COL4A1,0.06000046309688118,-0.0032746625272300684,0.008005232436620026,-0.0003654685298884554,0.103454380101605,0.00541426925465774,0.1314352402485196,0.08349134126494645,-0.04785876504898319
CCL3,0.03107722135765143,0.010315698407367872,-0.029073720872407314,-0.021390488681939032,0.006401703190287413,0.08020336480947422,0.07361448419202059,0.005566639484983557,0.06392939684523358
BGN,0.05802205025783551,-0.014108730825256767,0.015429304204853842,0.04559178588742326,0.03632054086022224,0.09155153486709879,0.08318464119674109,0.008950649364772712,-0.058553376211175505
RETN,,0.040985953418526865,-0.023016137301138176,-0.047289094772945905,,,-0.03402129300942738,,-0.0038482223664142246
S100A9,0.09807017023662584,0.07470251737456143,0.01793598811848871,-0.08808807591528005,0.11143139707541938,-0.005693647652068012,0.11734475482294475,0.0019472367075991617,-3.981482753563544e-06
HCRT,-0.0015152178250714054,,-0.023715304948932606,-0.02922189069955728,-0.015208197005851756,-0.01914957057650597,-0.036937847137880016,-0.02693491618073839,0.049599572193409616
FADD,-0.02455919623253265,0.05019102548933095,-0.04628677841480069,-0.022940824697223555,0.05534046915300998,-0.002583889986860405,-0.029196069859286772,0.05058915016020251,0.060529762088967994
