,UKF260,UKF313,ZH1007nec,ZH8811Abulk,ZH8811Bbulk
TNFSF11,,-0.020078332215398453,,-0.01615276585989341,0.08261984235289067
AGT,-0.11085332311870996,-0.0562285089484222,0.0320903580845559,0.004506740644536337,0.08782782602763478
PTHLH,-0.02197761617301589,-0.03167939936670423,0.11028445700695523,0.03882768727298258,0.02059327560030317
COL1A1,0.045127140526133105,-0.018908518697996833,-0.011942655128707126,0.0072596963205445045,0.01332682176798774
LAMB2,0.018251423904918275,-0.02935553554886298,-0.0777696673302775,0.0023682366953020548,-0.011746042267985705
DSC2,0.0012356004597938687,-0.010674249733210765,-0.047522157803445944,0.0501472013951052,0.009021592210419288
WNT5B,-0.039752301508620747,-0.02255520653676329,0.05678264825049211,-0.05268594920832844,-0.02893986806522373
LEFTY1,0.020721882665146987,,-0.03186278656297859,0.03326650485340198,-0.0007903573332815688
FGL1,-0.021054628275260678,,,-0.023681519085370934,0.01687664920564382
CXCL5,0.18979236797729437,0.06977513910645886,0.19959366306606977,0.03945063189083822,0.10009692841762691
S100A1,-0.023188976143172446,-0.014164168384457825,-0.05871097944730917,0.04373806953558034,-0.02036642131251444
NPTX1,-0.049249968386899955,-0.011665105659380778,0.0627810382381638,0.007678157766917679,0.04881677381722276
TGS1,0.02751180319034126,0.043279354315184794,0.056632827278453195,0.044870039716549175,0.061700754271516105
SST,-0.05184072350192577,,,0.03271479410301351,-0.03371883908689234
IL34,-0.011828194113952369,0.022993032880370346,-0.010964920928639599,0.03971849252035492,0.04041051273532177
DHH,,,,0.023981840417847615,0.01993449138918431
XCL2,-0.028650161824061715,0.009880766744131004,,,
TF,-0.05397233610565067,-0.005766894938277026,0.04088051136868358,0.02916491629691867,-0.04069441147284023
IL33,0.030683527436102562,-0.008815044540064583,0.22311020637438092,-0.00645972523047397,-0.04242067481331188
RBP4,-0.04374168183514191,-0.018083873840538237,0.08952262486905119,0.030477901103661716,-0.019705924479824426
CCL19,,-0.01821419271759145,,,
CCL20,0.1479174076304775,0.09186641359774496,0.09466453932236381,-0.040914323253452914,0.05488329404098729
NAMPT,0.16769201108680334,-0.018043273560400946,0.22931436801024385,-0.09918062477576137,0.06408429907674283
