,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk
LGALS9,-0.01593121449583285,0.0598287714659045,0.024351033803511148,0.010358092845532962,-0.0042418985781289215,-0.00016166413010559945,0.02034052407842246,0.021328004523948497,-0.030370952699430836,0.015205422875658977,-0.07634491169451542,-0.03640762061253721,0.0406200040543814,-0.0013430115076122416,0.018701883423630238,-0.022335304656851983
VIM,0.08892463956846304,-0.10799293727255467,-0.13136195516882188,0.10462162239750686,-0.010449958542797106,0.019353631168247,-0.0045753338815131975,-0.007793842116272309,-0.09678251283575981,0.07300550122410161,-0.0979016177025311,0.05142184426605755,0.056937205371293494,-0.03861905311459059,0.02033791739796748,-0.012630695519181804
PLAU,0.05794769150004807,0.056769886730747295,-0.028573771864855636,-0.033508586321439805,-0.010082160218813965,0.019804563082645794,-0.03418692263047756,0.03830963851885101,-0.055478038968060306,-0.005760502269750136,-0.03918969016874332,0.05487797608203166,0.053810330153297725,0.06061325337420713,0.008945001058860657,-0.0685832992916893
TGFB3,-0.0004579271699676994,0.04022593796097672,0.01575294439112234,0.01707398949959726,0.010572412456395421,0.008591743697801373,0.026631071362917733,0.029057274860636764,-0.03743189646306433,0.01522036456896472,-0.04237024697708883,-0.0042306818742053375,-0.02030686092484678,0.041614499661024235,-0.026487047082750438,-0.010670623739547072
APLN,0.0369282808682692,-0.049837131390638126,0.040337649802107835,0.01650514117401,-0.024739171104494084,-0.08475995336022327,0.029881225444180187,0.03870624028327785,0.0017317093076228644,-0.00018550694512874572,-0.04693575299982215,0.0769722616166055,0.029396703358805485,0.014131806109779368,-0.040466775242420816,0.01646689803285424
SHANK2,-0.018742232018361938,-0.03432842150092539,-0.015507676861293689,0.010853217366086038,-0.011773759967565595,0.11243522877478618,0.03803156382577263,-0.011200524030485996,-0.008384638372974523,-0.006539714167766438,0.03784080659705921,-0.013349176023221937,-0.02082871830468189,0.07675608699340469,0.007065766252905177,-0.016134279332871707
LTF,,0.03171928833496855,-0.003617324306893236,,0.0020136262256164957,-0.029704368308255423,-0.009779741925710147,0.011203853105464567,-0.0055209122411715,0.05231765614713105,-0.05298363222662177,-0.0431403942754208,-0.02911170320426696,0.014097700959356132,-0.055773285491610924,-0.01160131004027901
PYY,,,,,,,,,-0.0350755101849624,,,-0.013759192944261587,,,-0.02691211148770984,-0.021174100930933883
PENK,-0.016307594187516105,-0.03566243476911024,-0.021546298951150216,0.09401214366125606,-0.02506422401403451,0.11086886606468718,0.11553724753294409,-0.026591546165760455,0.07002463625345148,-0.06872197677237486,-0.03987016270053821,-0.024590661927872508,-0.024449349315480016,-0.06472264005744918,-0.01930623314804965,-0.016257044861020455
CTF1,-0.007627452600974791,0.01757008109786345,-0.051710210865329904,0.01291542487566123,0.027298422544928893,-0.024585455014150305,0.002440238978093948,0.02435620826598398,0.03211500523378316,0.03233212701072026,-0.015239543217573705,-0.02508022436023451,0.005643135261790019,-0.03575916981000221,0.017058301821005088,0.021249662162401057
COL3A1,0.042964782086851803,0.07357048320935539,0.02528713003766342,-0.01931618069028716,0.05140413783444401,0.00018212040912923618,0.038898234185209116,0.029031327380886082,-0.016352046677596044,0.0378330168023331,-0.019486391567871006,-0.026214181685637276,0.036265786023237254,0.011774453383981321,-0.040872345504472336,-0.05680742327654775
S100A10,-0.06161460059136055,-0.10672198215466507,-0.089233900936165,0.04245117616609876,-0.04925619761064936,-0.08664582834129114,-0.04343190630358864,-0.019006792660222982,-0.04883720083697559,0.0772906305403937,-0.08903937376724778,0.010499155960731756,-0.0855087223032254,0.023111912292280413,0.05454667073861935,-0.045199208763314826
FGF13,-0.024256113300818796,-0.061624088548213135,-0.007356932018126924,-0.003812190740428862,0.0065269297724964434,0.06700579770428583,0.055806067558522,-0.03164682509895559,0.031078854905709302,0.0014802533767578803,0.05354296797806432,-0.029380857034710394,0.11242882078614046,-0.026147706909977433,0.0045014374633021706,-0.011452113269345093
SEMA4A,0.04343251104715738,0.02586264980480031,0.01679255845476323,0.03445740096512765,-0.056021880390440336,0.04955755935572647,0.045770458813280596,0.038702101914195305,0.054988756499871866,-0.08518320014584213,0.0849590320156178,-0.03788721896686368,0.03542443999616235,-0.024958656812753457,0.1035620079351777,-0.01583211711575122
EFNA4,-0.0326400347289181,0.021594519961671253,-0.007525078551966223,-0.022287812641509433,-0.0074175817397157855,-0.01250166158316432,0.04229133570649862,0.01697031680140311,0.034087672253005345,0.012218236337706474,-0.035517390645573466,0.07202293888093439,-0.013344366760149802,-0.040847850527230924,0.05145670130991041,-0.05621566188114366
HSPA8,-0.012193766717099484,0.006820105280212972,0.1098684874992638,-0.040876864572573404,-0.045207924859656294,0.08917446148960641,0.031663958687490126,0.08908835823582584,0.0526221228193135,-0.058732947992228404,0.033595160740937845,-0.07407788540566693,-0.026119681423792025,0.009557231374116478,-0.029162489093195482,0.013265948605441499
NPB,-0.02148038275741309,-0.03590106570978081,-0.014857285103065958,0.017634386492265654,-0.024846443880536664,,-0.02360030127765648,,0.005324474767982558,-0.05263123263680985,-0.010225457749751823,-0.03104197403855189,-0.008111538174174125,-0.07304694339532514,0.0007189677714913414,-0.011876694555043957
ULBP1,,-0.017967377745251832,-0.031166006872812544,0.04066719884477768,-0.027925822346974837,0.02124977249935402,-0.004193418012005418,0.02196406246421721,0.009600980634575432,,,0.028897635408990242,,,0.013040572876699142,-0.011868674080593996
SEMA3E,-0.027528115277618097,0.09263207761192181,0.07166042000162778,-0.007291909460354871,0.028885232920827644,-0.05829922926781584,-0.001863807834755773,0.06435248823177842,-0.0069360123074575465,0.020985982788674924,0.01947891618067807,-0.029697988243308496,0.07189933549719792,-0.016670245827098907,0.050441911560025504,0.035056999055535255
ADAM9,-0.010452278634073834,0.03438177144248155,-0.02251799020956,0.009920349063740001,0.0439468844964824,0.031481388148813995,0.003676156174915616,0.023550149989219272,-0.12286445383252202,0.03663057658857438,-0.09475965275899487,-0.013879481555377137,-0.026929530915145453,-0.06568066287533365,-0.028447466138201885,-0.017627675895567907
ASIP,0.010148922264738887,-0.05730936641494484,,,-0.022887895627312315,-0.01757496990359671,,,-0.03859251256203109,-0.0030243438763832586,0.007596914122372848,0.04838361380075645,-0.03766836157045948,-0.053842517163446464,0.0014326733454254087,0.025130003582888107
IBSP,,0.0011418888845732436,0.007826053537709585,,-0.015113132451518834,-0.01683326312021575,0.06359470175775475,0.042546077585890775,,,-0.055456708975388125,-0.03473111450610312,-0.00478163505118089,,0.012545783759138422,-0.022232724448896884
MMP12,,,-0.01509014402127473,,,,,,,,,,,,,
FAT4,-0.0318562991833932,0.018408989688727458,-0.01742022216558274,-0.001103300972312101,-0.014788730664234792,0.020443362947557383,0.03735576251270658,0.05414488847113674,0.011710311227076975,0.01925982976300406,-0.05535518833566812,-0.02927442781720941,0.0023058335383117183,-0.060088487589119506,0.01129293086852396,0.05034208481922695
MDK,0.042696418550551084,0.12495953707903285,0.05454048377011172,-0.004362379217825428,0.03787000348576065,0.0946539951733718,0.029918244885910435,0.019368382256993315,-0.06615589946639747,-0.004249169440200975,-0.04166114493536887,-0.03377644724163769,0.0521674574245182,0.031591419792264035,-0.07277356808263995,-0.0055592193713397305
BMP5,,,,,0.0121286160897195,,,,,,,,,,0.03164990009317572,-0.037683115040173486
CAMP,,,,0.01951049810649693,-0.0029547952031238433,-0.01721534192469854,,,,,,,,,0.057536039739282355,-0.029068212989607756
HSPA1A,0.09161571443546933,-0.09781493271341295,-0.06706036616270374,-0.04149685903141375,0.09111105721193002,0.00314369050652426,0.028996391111967685,0.1025396471171046,0.03263855562136688,-0.014347770475377835,0.02780785758997772,-0.031659677439397384,-0.09306575960795502,-0.02702688610284325,0.059448388219957245,-0.015217621870006547
SOST,,0.019911408499489774,-0.02337433779606328,,,,,,,,,0.15762262138367372,,,,
SEMA3F,0.05752129901217796,0.07027869220381015,-0.03025211161228661,-0.025531920855586265,-0.024745985520539394,0.04993663669515066,0.06124908921493305,0.11246103227560658,-0.04855848906233236,-0.003178266475316911,-0.0483796545058207,-0.04822439925001336,0.0026875731853731504,,0.043801230405302496,0.021233602233376465
ARF6,0.05979955185546352,-0.007389485855719051,-0.006024594425537472,-0.04588900759557293,0.011710988373710141,-0.0572252133457628,0.026712586456046954,0.025412037921616976,-0.0026435543272614738,0.018741119921401313,0.001072066008227045,0.020874510337419192,0.01677855596748948,0.05059277885638032,-0.029319536684712145,0.002527250322063358
IL6,0.08880004056928374,0.07208615713293004,-0.04272611011815748,-0.016074242970653164,-0.04542499652439425,0.044227353959195845,0.010079833044021843,-0.04804999831684548,0.005565591565220089,,-0.01758271865760672,0.05197977253363249,,-0.07210341006847765,0.032813833170052,-0.054612076651956935
CALM1,-0.017543703264834336,0.08992760453546465,0.030516503483653066,-0.012688943115303,-0.005368890391287489,0.12365847994368522,0.03765557202972914,0.0072220634436491,-0.04466508190288816,-0.03173266529825304,0.09325220992715133,-0.08390806662418931,0.03940197612887579,-0.061252413547105686,0.06562821858899077,0.06603529198439449
VIP,,0.011840034033179337,0.04435897858490948,0.0005587881887578182,-0.006564807370623703,0.10962385920542743,0.03643171936481962,0.003800382076040888,-0.014221326627470674,-0.042139127278179,0.035301487405692125,-0.028845769158223688,,-0.006967919958872674,0.033891978337984234,-0.0417452337252927
NMB,0.05457585314608071,0.17289814169675416,0.0160273026730605,-0.03065841408952704,0.03366637177206566,-0.004676860944816358,-0.03321210699458391,0.02350511604157942,-0.0033117285772997786,0.03444763523929073,-0.03351335931932454,0.014047825000920286,0.019553780936988115,0.010457834081061249,0.030032969730683163,0.001874404723479301
CCL26,0.01369511141486603,-0.009565835978210195,-0.041789597172231324,-0.030936309784772624,0.06216381101144402,4.5060311674089036e-05,-0.015251706855490649,0.0262269545355391,-0.0036371521839730432,,,-0.021727698009006285,-0.02346706463669727,,0.066644666621214,-0.04493362863775954
FBLN1,0.05209266638781605,0.03879876083205487,0.02235445615910843,-0.03351010482304517,8.595766079552265e-05,-0.01283475080996762,-0.00917362793230882,0.021200917166919922,0.06122717901355411,-0.002176288074169232,0.010528860419284764,-0.04007674773051727,0.07210136290620764,-0.0898833772089857,0.03570300561189358,0.015213777567154025
SAA1,-0.017892531116073234,-0.014387874000111121,0.059325230219303325,,-0.01866565537815081,-0.03253684104455323,,-0.05477550054865435,-0.009629509852853518,-0.060466265694013185,-0.05879780166217903,,0.005469393871244168,,-0.036293412180018,0.029591326882154642
MICB,-0.031046384430145908,-0.0014644009495567846,-0.04420643741133743,0.0007052115213697822,-0.009896197633298293,0.011973890649903667,0.03124869360145042,0.04188326497029134,-0.036265618190975096,-0.04207840427199627,-0.03655724113252603,-0.025066746098749957,-0.03826920912431088,,-0.002634633005877569,-0.041452613629829396
MMP13,,,-0.017854769108968466,,,,-0.014393296709720914,,,,,-0.013112404596082854,,,-0.01930622499187498,
F13A1,-0.02458443864198778,-0.019155138472153076,-0.02435942744015818,0.012417237378803845,-0.04556645953625732,0.00986395031913053,-0.013195152881065864,-0.04216036127810628,-0.03530157928185707,0.07669682536263582,-0.012748425302690816,0.020594898687498805,-0.019556321992144594,,-0.07994999376940998,-0.12329454009925968
CXCL11,0.12479847476503228,0.030881974719537988,-0.023886091032206788,0.02655784273029119,-0.008740225526083006,0.03000326729993588,0.0753808597540874,-0.028761760682658497,0.024692915508607957,-0.02777225484138982,-0.019935049423698427,0.06641170753375784,,,-0.0026926002473148503,0.03632546653751475
COL5A2,0.07572883918845083,0.11949334662248806,-0.005424966352722023,0.014075442936561287,0.031022830060465856,-0.0055538598700474095,0.01272479283978494,0.05398193286279984,-0.07322845242967839,-0.0053639425533982925,-0.021797492195884668,0.04620434344756162,0.07727503055277382,0.003455902558659272,-0.029304320683373918,-0.015000764033531944
EFNA5,0.02011747425772177,-0.00338967056315905,-0.03940941588878156,-0.031333241872354076,-0.045240448078012904,0.06755605442606012,0.04617215718857276,0.00809274848511693,0.005398295277887095,0.0026869960251262545,0.01027408773471583,-0.05094295800510531,-0.022310099319016258,0.093083263819335,0.04608388955838942,0.04270199087788483
AREG,,-0.03552574430024455,-0.034144250601809256,0.08696933037858554,0.014927907906961501,-0.041414611549001626,,-0.012068647127359503,-0.02254168166062624,,-0.04298966385625509,,-0.026762750767252992,0.09422461944270613,-0.030098840594684872,-0.05443994527309208
EDIL3,-0.0028888340184322027,-0.0515063184013989,0.02090531574676369,0.017492928650543787,0.04973160371685328,0.14008294312619565,-0.017317499749169782,-0.03864581498142725,0.053503918762428125,-0.028375388047267837,-0.0484601550567144,0.045128495838756714,-0.12549807212099157,0.0841290475179684,-0.01038644769288391,-0.02520893219321255
CD86,-0.050737909048861905,-0.07470254553885575,-0.050751174153885324,0.0001760156534761046,0.0002602881086606152,-0.04198366920294875,0.03795823446799294,0.06924882126367041,-0.02705771257542633,0.04896507331377863,-0.04724103002914608,0.03390707683676448,0.06802722058247355,-0.011791714891057722,0.03140176899493581,0.016681930664035352
AHSG,,,,,,0.058618604065756155,,,,,,,,,,
WNT9B,,0.01694846669926117,,,-0.009344455551465134,,,,-0.030875326965267787,0.028886240682189243,,,,,,
HRAS,-0.05537794124743037,0.047255402022131486,-0.01730496519265568,0.005761167061241205,0.017569541931356986,-0.03268614890875255,0.03022626726883371,0.004997012509553934,-0.04797142338877582,-0.04073293848921542,0.07299594600395069,-0.013028441317901922,-0.04448388129825737,-0.032592172598339825,0.04652277687907699,0.01352333465259386
C1QTNF5,-0.026480556586570073,,,,,,,,,,,,-0.02263462105969355,-0.018849768078778847,0.03782056430896597,0.05751088387765419
RLN1,-0.01630759554199034,,0.07440173663852591,,,,,-0.03327254469272823,,-0.0013431065424983784,,,-0.018780438986139097,,-0.015172710970885944,
COL4A1,0.058819140132420296,0.0877229047365702,0.015055945971836683,-0.024843024892550504,0.0079419506897306,-0.06920128951973684,0.03072795551670389,0.044557468341523465,-0.07135554310053793,0.011250864351790355,-0.00318129289124158,-0.0547943938391948,0.0770197020498652,-0.07445990066887172,-0.0133481356706968,0.0019538449722156163
CCL3,-0.04466769271662563,0.10367558669657179,0.049252266816795356,-0.004165133207960523,0.012257809971337534,-0.0640306959004098,-0.04879936834796992,0.13530109229077195,-0.02186144299314382,0.035007629990612306,-0.05127278352838007,0.08228689244400146,-0.014766728193202036,0.1072551263741587,0.05930634263834167,-0.039169267356975276
BGN,0.08977954254965641,0.10654564673618223,-0.014618321531278539,-0.00357165394185194,0.07531868721261659,-0.05943506890673554,0.02378048374989373,0.048098922529010296,-0.007197997211580515,0.006054372903550918,-0.07969798239985026,-0.0077364774123837325,0.05242277790979596,0.03925892230174491,-0.004840772741808525,-0.028710849905116194
RETN,,,-0.004672893268386087,-0.03303701608415982,-0.027818441439528867,-0.0209699237453823,,,,0.013490576201051077,-0.03445288728970604,,,,0.0994899699135755,-0.02860346681231741
S100A9,-0.03526765655678785,-0.02525805245066598,-0.08693286983848479,0.026550138934722925,-0.047444662042648626,-0.046834710630205716,-0.012493027223864946,-0.020327596373677665,-0.03705722402822444,-0.0819309872167618,-0.051415995556857504,-0.0755993125705883,-0.026637162328471263,0.04895681295333558,-0.031060184794767784,-0.03916111525320181
HCRT,0.022437969281691995,-0.013037221428246178,,0.03801216298660835,-0.024234091123605677,-0.04429950797393314,0.025040522885381552,-0.04182852510770679,-0.03700779844281761,-0.022606636012182157,0.050466741019732635,0.031943147959877856,-0.008549150355579757,0.003078730049516819,0.16552240201440815,0.0184931928282416
FADD,-0.0386270006348997,-0.04011956643583386,-0.052594702453255114,-0.000353110589541824,0.003140012149339732,-0.023611665727652005,0.033116219672442646,0.011589326118742988,-0.0060757972078728795,0.00272557908238776,-0.05034339301538634,0.033023427463511994,-0.004632532980305374,-0.05908987192601732,0.07567536641093305,-0.0652198952840644
ACTR2,-0.018134101804136,0.039558360353847744,0.0011334913104897794,0.02652177595166749,0.029468567900265343,-0.021011204359383365,0.01953674787922465,0.07116094518517074,0.01675355058129476,-0.06135106487518626,-0.00883409177533648,-0.022123340820200003,-0.004466126677312236,-0.06583565323426258,-0.029729901881405514,-0.020310393294252868
BMP2,0.051511328368474316,-0.03507075910512546,0.01974247144233203,0.0016554559835205887,-0.01705565972077131,-0.06851856715517372,-0.05065252182470267,0.033447170026375594,0.03158509391774463,0.0646090597939223,-0.043257792938040905,-0.01435111733843969,-0.008647032592674188,0.10282834917001613,0.009743811097413372,-0.08006036915955161
PDYN,,-0.03370358575250114,-0.004501722313074228,-0.05191673370664076,0.035467877052390163,0.10491234941468146,0.07408921240764355,-0.049230136365251455,0.03784050896750875,-0.017270265315349944,0.05039527382703788,-0.029274424546408828,,0.014411990292324876,,-0.06661014946226453
CD55,-0.04443201992152688,-0.11901600332660445,0.028305981458742316,0.05490996733860619,0.01623122452727366,-0.009011835190640104,0.0011653663529202702,-0.05668284749640007,0.009294416971362915,-0.026377375969554903,-0.005466843944106715,-0.03622526690712314,0.019393384565205566,0.10111516769550957,0.024392465306384052,0.0025748217054262553
OSTN,,,,,-0.006314044543206658,-0.013296217719540612,,-0.010269545728597155,-0.005174075130281911,0.021727004122885838,,,-0.019386303182292168,,,-0.08116819417783853
PDX1,,,,,,,-0.02094889503537172,,-0.011115033319754938,,,,,,,
CD6,-0.026633371367516714,,-0.030683632933149983,0.0033874984036878415,0.022325830770246802,-0.016725058342839404,-0.016844287429198652,0.06326618673584146,-0.0016024780104600955,0.005932231077907661,0.06372742851022759,0.058809567135325154,-0.02492735767861172,,0.030433990424183807,0.06513245211344695
IL16,0.008604098254202355,0.08169798095548438,-0.0497005335830088,-0.07400268257827612,0.02520747194288478,-0.04758432762434331,0.028245164597454946,0.02641936705893199,0.017195058732131868,-0.023524079087063318,0.015000437072535972,0.008513561495017606,0.0375523181226417,,0.04805620762859303,0.019187998730248373
LAMA5,0.04745727155994771,0.045109779838570424,0.005488844753295167,-0.017999499066979473,-0.008670022581776774,-0.05736920827684547,0.021694463677843043,0.030857147523202535,-0.10530379937395498,0.014131072658629994,0.023929732227247792,0.055876055171388425,0.03407280476667645,-0.02104329097772019,-0.011500288007482573,-0.01015077995378728
RGMB,0.08540959689364226,0.06859876698135367,0.032633098469800045,-0.04492477464039316,-0.012982255202355778,-0.05991554096123789,0.01346232050431432,0.007738001433518358,-0.00331182079671286,0.0005098097457138568,0.06647564658317975,0.02907576742191042,0.04099297102189102,-0.008188716297502169,0.038716297922444486,-0.04752009250158103
INSL5,-0.015827617629819997,,,,0.013915942916829235,0.10972211177778397,,0.011471038063230365,0.033538221105992236,0.029113729550591747,,,,,0.11972823634824152,
IL12A,-0.031058275667425944,-0.049280613920210777,0.04580456453939517,0.02904102317195179,-0.05194305386953135,-0.019063182267853605,0.008551965531461318,0.05926538985853933,-0.037581715232063856,0.028046646470732847,-0.019935060387692244,0.03427998418963595,-0.030088003198832626,0.06688148122965246,0.05270354169432336,0.008558693713919109
S100A8,-0.08227685073407362,0.05010208278558431,-0.012279083983779467,-0.021612452490341442,-0.0400477032749947,-0.04660432039726642,0.020773030170362895,-0.04244189809239482,-0.0653474792978818,-0.0072294846845290155,-0.03493683668567157,0.026335272209662097,0.026710584055344596,-0.011258039126820402,-0.02456656713388203,-0.06556582153857878
TAC3,,-0.014638761470771406,0.058449389918461256,0.021735468522810625,-0.020762568425395693,0.15826574789200767,0.08673055374162607,-0.009758724505735136,0.029718986711689852,-0.03683155968061451,0.05223604487028527,0.027762526005248495,,0.08053960065072349,0.08005899462346826,0.008430720060931601
TAC4,,,-0.016404973793581176,,-0.0024192862782908783,,-0.018482112038332665,0.025680751083272467,,,,,,,,
MFAP5,0.01174750336731629,,-0.01642108973810071,-0.008668912321433936,,,,,,-9.378133312145572e-05,-0.023673443355058724,,-0.02676275511282918,0.08023607716618286,0.018808429909431667,0.0012381709298290903
CXCL16,-0.0653127081955095,-0.03067691614373719,-0.037914281574774646,0.0437522039275308,0.010579894924448737,-0.061320010730971077,0.018723490215201026,0.033449001319925994,-0.012582244285386198,0.04229449254608455,-0.06244672990158532,0.016402269718573035,-0.012312858221595478,-0.023328169701423863,-0.0020474854523755514,-0.0034729415056902065
AGRN,0.08027126999516558,0.08400367192047532,0.05325812398579927,0.04044402636494307,0.07281105802792943,-0.06420581694528944,-0.013424426615161132,0.03387774473783092,-0.08327610377095829,0.025238775498411154,-0.029850301449861595,-0.027819722118902414,0.06200642700294489,0.024257926600904086,0.01589301536250221,0.010985373223318206
COL4A6,-0.02183844475514916,0.022027962379996057,-0.020954409742773582,-0.017153927505622148,-0.000648412846837796,-0.046940751468310594,,-0.015454839047310306,0.006075875611028807,0.05394486446496976,,-0.01417466632889569,-0.04337740940471781,-0.0017778448730709803,0.018246572007218683,0.03167913669321148
FST,,-0.007029653074089651,-0.03882500248400318,-0.0018391429254180853,0.08175113063710723,0.0016658869612530376,0.055104643115175295,-0.041922514452732276,0.004193167809922486,0.02985680754080255,0.008320012656093442,,0.03188775447359127,-0.05208338958619097,0.0002406834639026916,-0.07764386560615112
MEGF10,-0.05477357811562216,-0.0003754054356230832,0.04132092236046482,-0.01603932658226481,-0.020205778970304362,-0.0314557983622178,0.03270770844028962,0.009813856400083918,0.027932345266418662,0.04620210322166073,-0.01713240976174266,0.009196583394333283,0.0013671373739916333,-0.03319142654986248,0.09609455704452995,0.06607418002309534
C1QB,-0.08329856349471368,0.09280379880105419,0.010757758009323094,0.015178486050009982,0.0030314112965252383,0.005444370051620925,0.04014398725273781,0.01692509356058619,0.028756940489624003,0.004009404122235375,-0.0794220578146962,-0.01540948795205142,0.028338120555981876,0.02657426500231748,-0.06016187869050998,-0.08480117583039748
HLA-B,0.06349984750436008,0.09543776574669295,-0.015396973283797957,0.0457151885383167,-0.02118358390544406,-0.10197920378264531,-0.005518439610575449,-0.02352878465522674,0.057728592846161816,0.05312368656313195,-0.05525490462915454,0.010299079088862129,0.07796435153153233,-0.011310971716414773,-0.0032696767180026656,-0.055160245797841526
PDGFA,0.0008270365412559516,0.10007394972359815,-0.0021287383457258163,0.0020660261249835386,-0.015965880964038642,-0.015799231596602965,0.03678448841870522,-0.01954021457810393,-0.02903525849981242,-0.05017443739528,0.04557570483792132,-0.004250251616024284,-0.02747511047591925,0.09457427723801426,0.03071354001155939,-0.03043056829105677
LAMA3,,-0.06569292318794398,-0.02777520698894377,0.04804105092174884,-0.04314955482161369,0.05131878398696741,0.07196332634523625,0.05355988258214646,0.014576639774717992,-0.008548751474439027,0.06709528244890423,0.009671018110575334,-0.02191906997027943,,0.07409616493734317,-0.03360886012477086
DKK1,-0.01630759960541508,,0.017706157850349825,,,-0.05226973733733917,-0.015251706855490649,0.013817207560211335,-0.018437492197431953,-0.000263208722543805,-0.04921622165315275,,-0.0196826760071777,,-0.06385306215311318,-0.06692665886730301
INHBA,-0.020343715883368564,0.009341792300767957,-0.032103876527172316,-0.03139184579599851,-0.037011181308537394,0.07872284569084828,-0.022142067970777182,-0.03024893140278538,-0.04160872049270264,-0.051060645985265954,0.055063175806490804,0.02216593099299684,-0.054793571785864865,-0.03254745791578088,0.03025517366073558,-0.06540926771041329
LEP,,,,,,,,,,,,,,,-0.0154039925255044,
IL7,0.07679564355555503,-0.039296383667965895,-0.021633865456733965,0.04508062728350995,-0.003378935624027418,-0.023022497304610166,,-0.01677099079828967,-0.001644871885127367,-0.00884559093685238,-0.02133914468838608,0.0238033275810055,-0.02054777452992773,,0.013927368417476648,0.021031307294906206
FABP5,-0.009857544221964878,0.14333604520024942,-0.023249564876269467,-0.10927767832413836,-0.06275773215556255,-0.011708727996079268,-0.006946156900749572,0.0435399211265166,0.002835941942981711,-0.009923152113909543,-0.03977048648169639,0.07641855201962038,0.02813411378869395,0.08145018127004405,0.026786963786388965,-0.026688970543246
CCL4,-0.06418176700420816,0.11723994729921187,-0.00136511613657475,0.03260304165757689,-0.0026216982498139876,-0.06604055838998416,-0.050117899033226866,0.031205812564712616,-0.026327439629067084,0.04242954770774015,-0.08362819865860496,0.04721497074845706,-0.02018144393244613,0.0943613803372545,0.012873967102929327,0.03306869464458344
FBN1,-0.00518790822072966,0.014867643143716434,-0.05162895409264643,0.027256893549255683,0.009576631824024845,0.00012921210421000122,-0.009806879410433398,-0.00792287695327076,0.004676924143569741,0.051864769158349804,0.014931810193174877,-0.052827156867296325,0.005582460881684726,0.06123162949294054,-0.01846428941034404,-0.02099346014518768
TCTN1,0.064117370502712,0.043621544858755974,0.020129887159419043,-0.004389820755058391,-0.0334629802002578,-0.028162532040578288,-0.04660241006013082,0.0436041083183188,-0.003736894882080886,0.06182128841036546,-0.04065667396230785,0.057870564279221784,0.014720974028041914,-0.0678134591875111,0.02575086620931931,0.016866027019258364
NCR3LG1,-0.019356952622098127,,,,,,,,,,,,-0.020547785440080384,,,-0.026171070094034746
BMP7,-0.0316207600415149,0.10337874631139146,-0.0005201067197847616,-0.008608267890080692,0.012279920784252931,-0.0779537784430118,0.03667175953235495,0.043382714213345476,-0.0066508987901152394,-0.015871643446134724,-0.07226281217900174,0.04821640921689259,-0.052026366945773304,0.03969645379494571,0.10028746193177736,0.01986065196343545
NLGN2,-0.04003049730918868,-0.048882684917956366,0.053377707925442094,0.03221682345145829,0.07717510433209634,0.01732926390151035,0.011016331967547364,-0.05553059074356469,-0.049667177505043666,0.0110170069081875,0.011333597295683987,-0.022837962742791873,0.02187189937709498,-0.014143950005745972,0.05400418017452757,0.010588241403402879
CCL25,-0.015827615540297556,,-0.02558880455007679,,0.08163250157892918,,,0.03474948751400078,,,,-0.021880881317133404,,,0.08353157469839464,0.030631621211936903
NPNT,-0.036385791162607435,0.08863955661284344,0.060043094288495726,-0.01936006630935408,0.0037072426321913734,-0.05079613827911298,0.016544793966096445,0.020695786473866492,-0.03176487248012533,-0.0103805417402493,-0.016368369954554096,0.040228278468740615,0.029868951184374704,0.003207977648457743,0.0634174562022682,0.0872989209858814
KITLG,0.03842694360526934,0.11622155166611799,0.031769189540176615,0.013084809514372043,-0.021988354879971035,0.040682608611975,0.043877762454713365,0.02004510048603786,-0.0017118591995517825,0.030749930006847122,0.07820726829900897,-0.03396278335208043,0.016268250460787573,-0.016224577646502834,0.010381958840375646,-0.04309847890134082
MADCAM1,-0.01630759960541508,0.04492482972890992,0.052762034556380025,0.024076760378848493,-0.014413863530121945,-0.01389736514384664,-0.02331896494799144,-0.019528333784970542,-0.014361481022887599,-0.05602538192684582,-0.028239138537824605,0.003803999399916743,-0.02720440547911778,,0.02648598113227719,-0.04262204211953399
F12,-0.03302624492709747,0.04878732675953436,-0.058720569334477606,0.02189424865769059,-0.026168178794967398,0.1145202936852003,0.009103445402049336,-0.03064763596896209,0.0016612735453583856,0.003065485351096588,0.02741746407152909,-0.045520755858912944,0.020273317964668924,-0.032039939418877304,-0.0511095755840535,-0.05978942038648999
S100B,-0.012793613156632473,0.19063955351246434,0.15725829777659875,-0.010530673019069675,0.03953901986597329,0.0026907750776458492,-0.02374074673764286,0.03354896324795325,0.013731904709943461,0.04248081530274773,-0.05320405786418304,-0.09346499387133844,-0.06186431999671149,0.04366406283468139,0.08792518635876867,0.06501226574244931
IL27,,,-0.0232201420449272,,0.02145232310935632,-0.012985880361813152,,,-0.033038285197348284,,,,,,0.004734078919728862,-0.02237318237369057
CD99,0.053149608032375985,0.12900436899856432,-0.035748692312111856,-0.007186106395852899,0.05227838015039656,-0.07074429259806919,-0.019757507006260847,0.020985716058142926,0.0031504005185282622,0.061604084206244615,-0.10448872512295097,0.009140643069845742,0.010850107268039692,-0.032128314009429504,-0.00869124082215919,0.04676506393766419
