,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF275,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
ZG16B,,,-0.01739577004732238,0.035497305629803674,-0.0036450648344494114,,,-0.015940734538359574,,,,,,-0.025383018365888983,,,,,-0.0076421612586141325,-0.028290663979843977
TGM2,-0.08176211776245741,-0.04452107470947124,-0.0520024805841756,-0.06524404556277913,-0.015413130872596607,-0.02259250707046039,0.004226264026059014,-0.009145009940595536,0.025239058353656738,-0.015133721737614222,-0.06840567065184652,-0.016434741789710154,0.0024776392955812854,-0.026039618070431706,-0.017235532294121836,-0.013091134385835495,0.029160597857196303,-0.035126921004510175,0.07759157146059995,-0.002141725924575416
VEGFC,0.07613532674385631,-0.05819101812887032,-0.00986388030934055,-0.013972620286773787,-0.032061811187435646,0.0030941903867183506,-0.008851170397725865,0.058130264758919824,0.0059052180666409925,0.07405046017224418,-0.019374105656480227,-0.041948026029610924,-0.040209741956726226,0.011289381563047698,-0.024921651389993596,0.013271592452529435,-0.033168898564531125,,0.07057959928971709,0.05880774189493408
WNT6,,-0.05593902913954568,-0.020240664911688102,0.047750063277367145,-0.03110635358361852,0.03984723802227961,-0.024746497269438342,-0.019457328227157292,,0.035977509893157844,,-0.046925153927547175,,-0.0241392534460205,-0.028908467018560688,,0.011559896977213232,,0.06947508803327465,0.015385098671142591
NRG4,,0.028004711002382575,-0.011554148379945825,,-0.02737117202318432,0.050259873379339653,-0.0039050721963454897,-0.030624732082923097,-0.0016216733106498302,-0.019971388874314266,,,-0.03325383722730205,,,-0.039684182301914894,-0.032771832313123125,,0.009846596869106924,-0.02406634367005389
PMCH,,,-0.013316777805092599,,-0.006032681947659906,,,0.02366014218975543,,,,,,,-0.019683196499536974,,-0.018868667974349308,,0.003486854672136164,0.039629804770794246
COL9A1,0.0015444603690758936,0.08495451112875688,0.029339625994035723,0.000821248731700028,-0.028587191473339338,-0.010108116258170364,-0.1443644246548763,-0.02242930101555641,-0.005764290531313578,0.049114981707339384,0.08278244678745796,0.06521353864106245,0.022621671132545967,0.024834774347640497,0.06475205073309111,0.10021626597424929,0.0013110920639340332,,0.1525477641426806,0.1135081283764004
GDF11,0.016377768407489703,0.13576556326379852,0.005302415220760317,0.049321152577143854,0.02157076971832242,-0.0011491974331021152,-0.13702904867153212,0.0447116025271063,0.010662182413476875,0.045392679359832475,0.041178788129838044,0.10779506781096865,0.007322318337102906,0.06741130010460662,0.0968192796375591,0.0509126514495417,-0.0026619487533484153,-0.006231422860665336,0.09277328891920159,0.028752229261473052
RAET1E,,,,,,,,,,,,,,,,,,,0.07372188441415055,
IL24,,,,,,,,,,,,,,,-0.014675317005440523,,,,,0.023190087167038496
SORBS1,-0.05969704882981149,0.0023737064895150563,0.0022356965506239927,-0.025314048739530127,0.07659715145784456,-0.02353310673019966,-0.028794463777932884,-0.0008239015060443191,0.1361964554586631,0.05375876083142716,0.050041812705123125,-0.11177481542710346,-0.013907908081222253,0.021168293488659846,-0.01966376128922361,0.05095090705323396,0.007728067421060295,0.0044427751101474965,0.021018895993594616,-0.02875565313882834
DLL1,-0.009687199642440528,0.14489648724367057,0.07426801466782178,0.04244929274948948,0.022484732741229807,0.08159467722082782,-0.1336376727620873,0.020277538908608794,-0.023179907157504665,0.09946915218312855,0.025546238498298447,0.023197954387948562,-0.03031246588963957,0.018866901936765424,0.10312450214799987,-0.0036390792554841737,-0.013291547235233774,0.0070586557843916485,0.04963510081702364,0.1294713218711189
TLN1,-0.01581309734091172,-0.06939050036999277,-0.009705003520356607,0.006139723880722687,0.03088601276084095,-0.11354434591969614,-0.13996713870661162,0.01697954687164909,0.01749672244595754,0.07138625588204751,0.011165589463253363,-0.026355434686445287,0.015375962705053278,-0.04755511283044876,-0.052926446114176816,0.021554591341628467,-0.04862002585598573,0.07110971862079934,0.07985752411844688,0.010519638315709455
COL2A1,-0.021930698776206608,0.013543429284857477,-0.0259841337391869,,,-0.015135894748127775,-0.05886690695831081,,,-0.01509382203852122,,,,,-0.03208216679703002,,0.0006236577436159489,,0.026779865622818613,0.10652704905375612
SHH,,,,,-0.02337064304574531,-0.03837051725232673,0.012088075214736217,-0.006756472056443876,,0.014853821459257776,-0.038231032846087434,0.03763050607748938,,,0.012986317187384133,0.11984138814161578,-0.006208353851652077,,0.06196039147883221,0.11116649925045023
PON2,-0.04372906040850984,0.29222935699681996,0.04073898250257255,-0.074826618984937,0.026179081796533478,0.027170285577347436,-0.030993882454077998,0.05340871460624055,0.04330240610663702,0.1319359267136062,0.06834473325766047,-0.15969510568303003,-0.025769263134223334,0.05075595818991118,0.04674669852904198,0.041965839789669265,-0.05667533475470816,0.04717851502828168,0.07650570342120765,0.14029213993501718
ICAM5,,0.10047448379166826,-0.011746655843120865,-0.03317372749593817,0.005822827711718414,0.03712174989118928,0.04842056374526671,0.02553224779468517,0.02048999150643505,-0.044236677406579404,,,,,-0.04102154773376177,,-0.022225857464952505,0.06964459445842325,0.08570163578929392,0.0057431457988305346
HPX,-0.024910688388675693,-0.006374647214719716,-0.01997075045027493,,-0.05184079715859278,0.037472376907382185,-0.047723167841925,0.03069460790557962,,-0.0077394332871087565,0.14262206598850424,-0.04182291257977741,0.02284253818940848,-0.007880560691323129,-0.03716605306978016,0.021675010583042758,-0.03812893957915843,,0.08402741749225177,0.13158664742163573
SFRP2,,0.03728255533054329,-0.01667826709369396,,0.028473808287967976,,-0.018832306216218356,0.02741673434450091,0.003175367882447532,-0.01654322328819016,-0.03438238475414219,-0.03700525664592739,,-0.040128196271542745,-0.028943647243195883,0.032739982761150144,0.003532737132501481,-0.0071330290862298175,0.07495727357232655,0.05988226316010211
CFC1,,,,,,,-0.04171841648517502,-0.02006156619661692,-0.007978937325409833,,,,,,,,,,,-0.06356739236579004
CD70,,,0.003511945360800802,,0.02797080024708163,,,0.061224639761190386,,,,,-0.08010911188710847,,0.02701509511577854,,0.019752976596435153,,0.09250173894766202,-0.016033306548902067
HP,-0.009858034093338693,0.22263551463078451,0.01586585078679781,,0.011205642928145057,-0.04819740408499281,,0.022217501910821957,0.07856010159623122,0.03888536678484895,-0.020906725217759214,0.055685768659978374,0.05563658505142371,0.023619517381843893,-0.07513581624295158,0.02157813926485865,-0.006417101652741626,,0.07402477797573732,0.06457495406760744
CXCL2,-0.008046027979342538,0.11606448811985812,0.002237259266456637,-0.010295628408779536,0.047375295285999604,-0.03761026618739235,0.025533210991201736,0.05333912823313492,-0.017510304643535608,0.008926518122472322,0.05599364532820402,0.03528760925773224,-0.04366639546334729,,-0.012284324691962336,0.026198915404919986,0.034450555645387945,0.0023520984186369727,0.1009740709122054,-0.04695224121977278
NPPB,,,-0.016183930516179473,,-0.04100570680682444,,,-0.017566723239333004,,0.010211123092672742,,,,,-0.03866398229311476,,-0.02820117445236554,,-0.027368030108036016,
CCK,0.03465876501257375,0.02835802393605826,0.050582824815408364,-0.051567643695014036,0.023021666967436096,0.10041252487856198,0.27785130798455004,-0.03408726052420179,0.0026856293342351133,-0.08379218234434724,-0.03202451548803999,,,0.012806775191097047,-0.01583426882124918,0.003195674340674471,0.09420848183480252,-0.12599734796058065,0.09505496922035382,-0.2345236300361115
SEMA6A,-0.031688654959769476,0.24128168250797502,-0.016276996556212658,-0.007662868232273251,-0.0034188225278345675,0.0497388466628115,-0.1712986143670556,0.0030676865286034813,-0.03140965923376085,0.09061411786727397,0.06106465919511093,-0.1157543121332073,0.06439106525548288,0.02895285418065003,0.006417990618300917,0.1016675647745203,0.006813640607806929,-0.01061680196134512,0.04724606515165305,0.2730858244305996
IRAK4,-0.017147675338562197,0.07509422516637362,0.09329222068096053,-0.05645008776733648,-0.017761416898327376,0.03713130299718525,-0.058011563927032446,0.04886491418707158,0.012855176011513751,0.05841442613368197,0.029886089260350173,0.11338894946195786,-0.0884520334666433,0.008983653767893831,-0.02488417042828511,0.017728147468651274,0.020627312713872612,0.05388034425698687,0.180724823638295,0.1630805813479479
GSTP1,0.010218226123261492,0.13080692800410695,-0.00312615859156645,0.024330404549386866,-0.013666089372097484,0.014888939177693945,-0.17611010227744037,-0.010430896189296456,0.04442331454718343,0.1418925345817128,-0.0154159317679031,-0.05276310525983506,0.008851622588794421,-0.061793812798320136,0.019625923643413656,-0.030351201808323076,0.005935637690522049,0.20785315558911774,0.00717135536428094,0.180225404591462
VCAM1,0.025821148405276995,-0.07271527330931066,0.022329316447361722,-0.035816623605343725,-0.005034069531198523,0.024005423553856754,-0.07087637998333472,-0.029920579322638745,0.05061242387942814,0.02536992411203689,-0.06334484530112697,-0.026631258050689624,0.003208081738132176,0.09624463496911011,0.1058579019906345,0.006543404704466828,0.014263854230725027,-0.0028408296384600075,0.11872909408973911,0.03201578513264958
NXPH3,0.090321382586883,0.01768480314368158,-0.02020941825152977,0.012867295471444164,0.018663689423761905,-0.009479670542819466,-0.09827535772636614,0.02344068530502751,-0.018013254444867063,0.03547796766734897,0.09935987640455356,-0.08076303160731144,0.012972358879641635,0.14171096034906783,0.07013126436565721,0.03354845058885416,0.01308314857802008,-0.01168753007974007,0.08854508776152277,0.07517277566373408
MTMR4,-0.022601348387826032,0.030348758545370492,0.05772981553198502,0.012026029767888155,0.03237295130484985,-0.05969131758330288,0.011540127820300408,-0.02087701293252414,0.01296852180812784,0.05407022357165633,0.011257754701316382,-0.03570498435595177,-0.05901853750207084,0.04844506083435563,0.025523439405534358,0.022126993723344028,-0.009558785961655597,-0.05330743455005793,0.09744591401899637,0.16521574482427082
LAMC2,,-0.05022550497053002,-0.01270269321221339,,-0.04664733156680171,,0.039033862234706916,-0.02211454474115482,,,,,0.01419114240125787,,-0.01804196353873311,0.0423167083583761,-0.01831498536269968,,0.09073064181257373,0.009115852252446323
IL10,-0.004266980812332944,0.045149347174468786,0.0003597197096854265,-0.032242740249057454,-0.0006404467905215402,0.017207632938111755,,-0.014942925969375725,0.008877493589213841,-0.014188245434914724,-0.03160847179517384,-0.04525313578554125,0.09832194768174078,-0.027330816365140478,-0.009215320529792124,0.05581370237021012,-0.020591628517895984,,0.16917471550413898,0.02073276291239274
SEMA4D,-0.07564787201357798,0.10082883698113651,0.018438425293223384,0.025584268010446207,0.020746237216812843,0.04408757255824984,-0.06987622972090056,0.0022629374767389847,0.017243150758300158,0.07285647645395649,-0.024116866022336373,-0.023938737760875062,0.010529805987431898,-0.03316139870289332,0.035769006468765276,-0.016753809175148432,-0.015596376624825629,-0.05699956067792294,0.11716654414072443,0.024994560012412112
TRH,-0.02143888003764992,-0.0024955891233233557,-0.038378506631128816,,-0.013791971191289302,0.15896403798667888,-0.06139560116991976,0.00165021116901353,0.05003311497377093,0.04103986708581749,0.059200380847544004,0.003677304014148204,,,0.038906563746210404,0.06803873837903707,0.014645646628736525,0.001320185949520832,0.10231168567443816,0.13838785784743854
SEMA6D,0.045778127229614524,0.2084582462214369,-0.010949522596474954,0.006210918553343012,-0.03452132921222347,-0.005427631463783856,-0.12570327716847693,0.05914330689974572,-0.04201106874797326,0.06417370591488689,-0.050037175712399344,0.0267543993292553,-0.043447208878936716,0.10418633081269466,-0.05331673643356071,0.0715289201288915,0.04834523721986984,0.053173924196316204,0.09248859690154866,0.2519383796318574
CEL,,,,,,-0.029386022979142466,,,,,,-0.047399631492502536,-0.02717627084600317,0.06389672786280697,-0.022223524418162312,0.04607576245310052,0.0565212360042412,,0.07234844928694553,0.025731346733678932
PDCD1LG2,-0.01249689807586882,0.022805742795765215,0.013418388931389302,0.0016439967857490463,0.014016267458290363,0.0018590044286993402,0.003037139025392758,0.05320766660828101,-0.060909103545284164,-0.0024283943946053414,0.020947782591262724,0.06055550063276881,0.016570278930587844,-0.026931923943320057,0.027585866249800032,0.013774939754443659,0.04237356412921511,,0.13381403671826375,0.07009408760301318
SPINT1,-0.034017204708991805,-0.022921651964283134,0.03951817979220257,0.07791068697580658,0.03661117322523403,0.00879104973167078,-0.010833559085127505,0.028917759043258915,-0.041318670410015114,-0.014873454396107532,0.004188217144553139,0.036136913642754113,-0.09865199553039107,-0.06176321483508763,0.001258071288531522,-0.004993428136234235,0.044529559224675386,,0.08146066150473978,0.13204002530995318
CTHRC1,0.005772904850793105,-0.025512912206895003,0.002976513270232153,-0.011108190919289395,-0.029350111064017116,0.047338639193805036,-0.23510665515667462,0.028256884260114388,0.02250068654249483,0.032984535759259796,-0.03383622176464345,-0.06213793501761998,-0.03783852757204413,0.02649755461459856,0.022164623730816815,0.025800335756059552,0.01701063415200621,,0.05837852179815267,0.05917403215090699
PODXL,0.02009285102978781,0.06833824602955821,0.038890655311590624,0.04337535514274531,0.03246279471476689,-0.02990748673595316,-0.10833721235880221,0.08676172429572354,0.03743727474594381,0.04204295531921601,0.020919572840772394,-0.11417293166204412,0.07709422820310659,-0.02991299718270654,-0.032325575974124464,0.006856759473684425,0.002912763563757125,0.03592282710541943,0.06514095463859636,0.16824063515325852
JAM3,0.08599929300299959,0.055135892837788386,0.0682301695488122,0.005675967987134841,0.008960250787017362,0.027105765828226693,-0.08544746509000598,0.05415970161583055,0.005651527915396884,0.10797003189745039,0.02108228958192625,0.059040525058405305,0.03165673442681024,0.00271226156996658,-0.06260358160660556,0.023362349337777515,-0.031937302911159565,-0.05792575718925636,0.09402091304423571,0.12715260320709842
TGFB2,-0.019630857598757927,0.022302099413857426,-0.03564182581441096,0.014446663810340073,0.02841453269617521,0.04333920290313408,0.06994236935273992,0.024751448651901424,0.09787660820248495,0.033734574796186814,-0.019587485269051526,0.02346687914394906,-0.037802217955800334,0.019879732888623578,0.0029835634227307556,0.03975051038647598,0.0007965224891130916,-0.028404549955202453,0.07860254676694986,0.11989137619012084
COL18A1,-0.05598792040055761,0.06093879085739514,0.018792146053488543,0.04873059045944899,-0.03944190229643196,0.0655449352991389,-0.17151686566989943,0.010628069018090835,-0.012498376068826493,0.10151030123017267,-0.06521628379813003,-0.10229742234704736,-0.07834769430749601,0.0470565228866248,-0.028862593520091465,0.028215262371097834,-0.020386371627086126,0.03572949522353649,-0.01078333248248509,-0.021889313951020783
NODAL,0.035754138268679125,,0.02951465336838841,0.025694582646736422,0.0468190631939087,0.004228089510056019,-0.06306893830759328,,,-0.0032717053326293925,-0.018104977172323726,-0.09825609112092731,-0.03400692963351806,0.02763024740188425,-0.0013856150682575925,0.022526803410074316,-0.020944559411537042,,0.012559147652688724,-0.033997471229510044
INHBB,0.00506675458143199,-0.04604553428334375,-0.06325766367463354,-0.0245275786719808,0.01621647872410638,0.0657120228642913,0.008215456453457153,-0.021665559531968817,-0.009086497261001733,-0.025498418586041096,0.043051477919349795,-0.07244334928200234,0.0518723468439069,-0.01828088183246348,-0.026640315680610278,0.029027479003365813,0.012338249758546352,0.03829451090200858,0.0979131932561398,0.20825105157337087
LCN1,,,-0.012702696070371085,,,,,,,,0.033305017938450095,,,,-0.023334752421816946,,,,0.06958988154345784,-0.012120366340811657
