,MGH258,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
EDA,0.07115277587760785,0.05797877569970538,0.06516401713359314,0.0917351092526492,0.15430105166299402,0.08333795440219846,0.005516332454093752,-0.026163281687123476,-0.018809985324392632,0.0063648521105031455,-0.027089612520514672,0.0062466856141860675,0.026664824142114373,-0.027462552465741304,0.02154297486337586,-0.025976109443480007,0.06942527379844263,0.04588399200691245,-0.0021661599376480095,0.06549462946759389
FGF22,,-0.01925811815281842,,0.02449589532007626,-0.024012702780664957,-0.021636730003311462,,-0.013818737912614395,0.04163747350176909,-0.06144757889160834,,,0.04183325619975107,0.006936747353595089,-0.048081072863396704,-0.027356102927388905,0.01171805209381323,0.0342838659296357,0.040601173297395064,0.14561578460872268
SHANK1,-0.038578439578284204,0.014835553104619223,-0.020561876758424632,,-0.057170750859541306,-0.020585974397287793,0.03193686222040423,-0.017299809798087696,0.01484209734832393,0.031832533896360045,,,0.0037429137774398187,-0.021415302412327253,,-0.013596080973987942,,0.059873204831446404,-0.023118172872081493,
NPVF,,,,,,,,,,,,,,-0.015212279961956789,,,,,,
RAET1G,,,,,,,,,,,,,,,,,,-0.01776808301515498,-0.022246613953793588,
TGFB1,0.007680643267038212,-0.011420674827402172,0.009985371889024023,0.054122105611920164,,0.08267000628924376,-0.037738995672653534,-0.026807818510742074,0.08828931598885831,0.013408973180781731,0.01092653351355084,0.03854137704921899,-0.14538677995368463,-0.012708246775114835,0.021637814735165836,-0.04406972854856789,0.02614601986032946,-0.022221291379059312,-0.07276262726145906,-0.06579480321502419
MSTN,-0.10162726983337235,0.04320301692919359,-0.055226703897838396,0.15143314566114652,0.04132578904529607,0.0582323746960952,-0.036304186129676036,-0.03916275073615274,,-0.0001509836561348408,-0.030622753752839266,0.0373163194443907,0.05172606501578845,0.03945957548617494,0.03398248737251248,0.00031983520661757995,,0.040910599831313434,0.13417545882001583,-0.028042563357823205
WNT4,,-0.036111552598837145,,-0.005714167249855311,0.007985058229078726,-0.024532462196754225,-0.035109612789655915,0.0641195326261641,0.030412990469225028,-0.037571586952044225,-0.0529767455350893,,-0.026079140607533014,0.0038490092048530196,-0.0009068602625430127,0.02145339100876429,,-0.06717522225432694,-0.06444304179935724,-0.02070011739347389
TNFSF4,-0.06528682177722307,0.020955437033055302,-0.010789240471673173,-0.012490627463776445,0.03416834323196099,-0.028529304740194238,0.01937344237399275,-0.012869881096603083,0.02606327596212101,-0.032059553261809,-0.03132019750901063,-0.06793156715958328,0.12123057231344317,0.021863687412704187,0.08208260789128922,0.016696690296261234,,0.0523178145544576,-0.017363939980174926,-0.07394460609182113
NTN1,0.010576486735915528,0.014382057866436721,-0.02165757149166816,0.02754950550912253,0.42061449286252517,-0.004322338222059158,0.045229157926543764,-0.0037093607956018367,0.03567868984936298,0.04281790808497495,0.0951734571548454,0.005545740301465153,0.08785677708269787,0.05741564715115241,-0.020213334354584268,-0.0023204721295536483,-0.0023749464080741727,-0.012343583330088186,-0.0629389691079364,-0.046130628539745026
CXCL12,0.024911670883453554,0.022238064390024168,-0.02863603254034588,0.11200824374784811,-0.02021434712447308,-0.01136307974346245,0.04111295192338095,-0.05652347186758961,0.029868235857754857,-0.030176223947732207,0.05101509245661473,0.026595623305565114,-0.0132522601825038,-0.03706058009702761,-0.05940585285551012,-0.064783218543844,-0.01642027748897685,-0.00236387937241161,-0.002234615201758307,0.13183461332448013
GNRH1,-0.013796924592042908,-0.035931726497054284,0.015576723406729233,0.019403897214561452,0.10859067192245059,-0.04629024294832213,-0.037066243658690254,0.04127387507935093,0.023642411623724137,0.035627486322163386,0.010515156770170309,-0.046554299671497074,0.04209436896534102,-0.022159870132835716,-0.0075371691359548505,-0.025706665864931737,,0.07234837327233976,-0.009863349943694652,
FGF8,,,,,-0.006176288408756903,,,,,,,,,0.05728366773213321,,-0.02180972401994319,,,,
RIMS1,-0.017365966703088903,0.06301713551124395,0.012024284993473815,0.051733956873196256,-0.07642670074760703,-0.05904210196198828,-0.007033540810612608,0.0035030349057417172,-0.07918368114892724,-0.050777267345703495,-0.051372299219743796,,-0.021448977877763245,0.07421519320582409,0.02880166292773236,-0.007764523439320677,0.03352668237151124,-0.030728190188933302,-0.0398124533222724,0.007433308525020459
FGF14,-0.08520132000157139,0.017076940500860456,0.0006292520493271878,-0.023012511765103615,-0.06886630436339557,0.04572469787198924,0.0617098983746306,-0.019240002387193603,-0.1008291649933532,-0.019397142386998443,0.1220182936362959,0.03737223072148138,0.08863231262743448,0.05549492959410636,0.0759178873127217,-0.03760760236107946,-0.04353422349344323,0.08128479040391204,0.0324896359935034,0.18325789158117345
IGF1,0.02119284078967328,-0.02631125874600435,-0.015983966398230312,0.008823969140089462,-0.004863427464103965,-0.05154797895616872,0.029771850599949027,-0.028119794835038677,0.043845146262650674,0.00417581420640331,0.0812538481709044,0.09372821423753701,0.017992171136215065,0.017505817295819005,-0.00935533874284815,-0.030827180989011597,0.009370307893167064,0.01246067239721042,0.016674949496630016,-0.02674502194858863
TNFSF10,-0.015796745274046384,0.002494625546772051,-0.04420782969482867,-0.00729592683383263,-0.0262574401383584,0.007171470544450396,0.0018493556649561808,0.02949986715113711,0.08130951549863513,0.04693763545218479,-0.03909455593493051,-0.017651413398266945,-0.017611445502210825,-0.031004133649506462,-0.034107562090646144,0.01773955556118779,0.10081741666162879,-0.01973113095998696,0.1015435157412698,0.03430189281081253
GDF5,0.013433508777949483,,,0.0026312584165165296,-0.009321968434363575,-0.027485923802897334,,-0.013818738116488472,0.03681078033612867,-0.002313453390115318,,,-0.06859611661670956,-0.018615688356515274,-0.044813419177835434,0.007699649278025802,,0.0549240693261594,-0.027868869200154755,
CHAD,,,,0.014204247347756004,-0.04117060828539182,,,-0.011612658147245908,,,,,,0.0071055909838847455,-0.008782372410075944,-0.02539672318644641,0.083831412345828,,,0.13570848704146105
RGMA,0.03780663316277442,-0.032480347217989904,-0.018512317551442087,0.1021372917213941,0.2885311819899837,0.05471511583668386,0.025475933664353474,0.02470495549323915,-0.023449104422964655,0.04225837371862867,-0.0005229270214734033,0.09999236475198119,0.014875252232863323,0.07349185893932295,-0.0688700778357134,0.042168843836358855,0.09897408057637466,0.0965046989978475,-0.04000544595794246,0.013224928221551831
CLEC3A,,,,,,,,0.04463947995527752,,,,,,,,,,,,
WNT16,0.10371490617804675,-0.01517535459009325,-0.01950508771985635,-0.00037905956505289857,0.028197336777242427,0.053882298308355746,-0.012871913282684205,0.010082939425595693,0.01961839303633935,,,,,,-0.06434458419504238,-0.016248131892926773,,-0.03338317861840353,0.035353401421582824,
CX3CL1,-0.05702326278700775,0.055710579201484464,-0.002473894876939944,0.01902999290914854,-0.03941365264601586,-0.05168842197486418,0.04986253904023907,0.009516060228470045,-0.07864490101532756,-0.04861036666899564,0.017826906939260263,-0.02853462179865657,0.029556516258172585,0.01779172975448814,0.013058340160112886,0.004540189488687462,-0.007036425363828619,0.056580751449637236,0.021432752263119692,0.03746713099537375
FGF1,0.1318631570877031,-0.039026935847468636,-0.031740812770547945,0.10908759359338764,-0.047751656293885864,0.08754780482851925,0.03313456999910955,0.01873661403726143,0.10024182068221055,0.031349874561839394,-0.08253117473641368,0.06504381057788564,0.03597621612838191,0.014060211163121847,-0.019252225404094856,0.0811597807874048,0.029969330335285326,-0.07979308420634393,0.07273359272250883,0.11236731259545671
ALOX5AP,0.12790412751028174,-0.017132925036757916,-0.05895152339131569,-0.13863936481243117,0.1220296230800743,0.02985906865182323,-0.0470514182413892,-0.006076217984331665,0.13253443104112456,0.025045874713529863,-0.05006719830028791,-0.06192998074572462,0.04310522673185192,-0.052187325755729964,-0.020056089585383425,-0.010115523666266868,0.020400691614992226,0.015761857617661103,-0.05126665683059853,0.03836192838624484
IL1RN,-0.04264365453006456,0.03228152180949759,-0.025102023447637685,-0.17635784958304776,0.04796691221005706,-0.021976324834152242,-0.026569846500512452,,0.06490262024972558,-0.02954211445776557,,-0.04198503770352369,-0.056844069195953625,-0.03795889952261179,,-0.001935999467270595,0.09389821336524587,-0.006978525927677153,-0.07011965554930898,
PCSK9,,,,,,,,,,,,,,0.0830591091048975,,-0.015771350196818742,,,,
FGF23,,,,,,,,,,,,,,,,,,,,0.009690689674011077
NPW,,,-0.014135108167794425,-0.04220678080652713,0.03442203105555165,,0.06368860963413,,,-0.032903483480739855,0.01700097209176066,-0.07074101342562183,-0.05771166886833901,-0.0034332245738261193,-0.00022506601676676243,0.03659873160703609,,-0.02388376019757487,0.1014759032677216,-0.01903829361226254
CXCL9,0.015902276107861945,0.04097752551256934,0.01310054956502328,0.02418175230086546,,0.07641676844503763,0.00573614124268403,-0.013818735858191501,0.0266821834092109,,-0.014894436514853589,,-0.03582300564233465,,-0.016645889621592403,,,0.09000698963573232,0.1296510962085931,
ANGPTL4,0.08184463276626854,-0.003946112690828576,0.008461986824127214,-0.2742644891054792,0.07518581066525615,0.0445764442907881,0.02357551845000849,-0.016848805719600953,0.025118014759406053,0.020701967425687848,0.04741655326141356,-0.07865029613419987,-0.04145587191560559,-0.0921501971808352,0.006418061186793849,-0.04550640357566179,-0.001855819971682509,0.03346338006817921,-0.014348768348166984,-0.11744122764021808
UCN2,,,-0.00980120014026737,,,-0.0067529380046407695,-0.023552847197825133,,,,,-0.04480878729569525,,-0.02801788771351844,,-0.01782154727571516,,,,
OBP2A,,,,,,,,,,,0.053137751642582144,0.034047169384857905,,,,,,-0.01600635923870478,,
COL4A3,,0.006749414835406953,0.08553181977533536,0.17850928709784084,,,-0.014696404370257777,0.008130632341871924,,-0.000320067572634057,,,,-0.012763380634403342,0.050533180946531836,-0.024925455326387586,,-0.025891952996801124,-0.04485516456518187,
NRG3,-0.06286923200758703,-0.021574726741606657,0.07556403945279767,0.08970696513373672,-0.13607229151716646,-0.017042296251298855,-0.018208140275585594,-0.010972074818261335,-0.047524677275477864,-0.03270160236662683,0.023279726531197927,,-0.0022475695510789967,-0.028823015474449026,0.10850198435467591,0.025232408815617252,0.007485282899564612,-0.015435598817749793,0.011596090595353105,0.09684897339587097
IL23A,,-0.01073288256631522,0.0035504401800099633,-0.05853242321995017,,-0.014498216727763582,,,,0.053199125980336236,-0.04787779218242282,-0.10509714255587153,,0.13385797420785583,,,,-0.00536928843157997,-0.05023389922835054,
COLQ,0.029713707079302293,-0.0312234862168954,0.003750391466443133,0.048375901290556814,0.08661076034046626,0.001014804266331608,0.028575125522858714,0.01292817119470083,-0.01722969241213142,-0.02365452573384815,0.11281168328205814,0.0617192374340819,-0.07050208850710808,0.05542614281560973,0.025147558124989963,0.03156568049280608,,-0.013598087414164087,-0.019703995595317624,0.09397970465424427
SCGB1A1,,0.017989575162741366,,,,,,,,,,,,0.061538574708308126,,-0.018247549985663185,,,,
TNFSF12,0.017706206499014086,0.04030298283804545,0.01807564761373692,0.0966659649809015,0.00592550664120843,-0.003582286541921498,-0.024172269510369725,-0.001155268933660362,0.014311115794485857,0.04750432657023872,0.0796009702449505,0.005478599121184059,0.06383296957812629,0.0280421242631335,-0.0056993645328909225,0.033560768159735785,-0.00816766235878235,-0.0035595978816224667,0.04728397668878628,0.10674167364938304
DKK2,,0.08431576661376008,-0.009945695654197142,0.07566025555639377,-0.025300592866366947,-0.04147374699004223,-0.012402325912942849,-0.00950876068149234,0.01485533246647985,,,,-0.03502002760098384,,,0.032992587953338745,-0.018075270490609967,-0.03579791277358707,0.10312447559078629,
FYN,-0.00011404103761155584,0.0028935126843075546,0.05273385919086707,0.1811349779617072,0.346141242756323,0.028309176726955213,0.014996264448156615,0.0018115176418895093,0.03136184097348512,0.10141951323905668,0.012813306539725311,0.12287621825445326,0.06285871520204295,0.09841264950336061,-0.06378961607611525,0.04470874576946497,0.007286572252034586,-0.005884477006690777,0.0692904591362267,-0.03409418100938162
ACE,-0.04600423891277773,0.026296548710543884,-0.0018966441321788493,0.13162512724406214,0.12337167899340162,-0.08448820737640796,0.04485807897472928,-0.014419092168787768,0.017015283821819823,0.03059857772186081,-0.004544916556935147,0.12314054218808695,0.04460495616399431,0.043844211281279494,-0.035091404876838136,-0.016891815203575977,,0.05979382966333743,0.06499401955144304,0.12915525675183767
IL18,0.10279550383662873,0.008658087679971685,-0.021751692557054503,0.14491024717349588,0.13479835723166525,0.09144685239074164,0.08320132218373676,-0.014782461483297007,0.11238419626677032,-0.001861113955745846,-0.053921711212234644,-0.005972949831976055,0.07579917548107272,0.026470825918520798,-0.005030812063852955,0.07172286508162139,-0.02308810748494314,-0.0007035817678522335,0.06682876000883144,-0.018882990067694647
PPBP,,,,-0.008574199357912279,,,,,,,,,,-0.01909332754755635,-0.017434282589946764,,,,0.08562019818186141,
CCL27,-0.02910679026711342,,-0.02309145209777296,-0.02050263682929295,,0.011867567652065777,-0.0354927839613521,-0.009795391583189561,-0.024411884315876087,-0.03707970020388592,0.10115746108833153,0.13093524609631785,-0.0027106849359002146,-0.021348910157382387,0.019130849079096332,0.0019526192184809506,,0.0013782731581941517,-0.02340605911477504,
SERPING1,-0.028471839299005416,-0.01653864897890688,0.011311831736303176,-0.18941330865608066,-0.08334197228851746,-0.011202240336645785,0.042299694989456633,-0.00017075123487437195,0.06846345354752223,-0.016976717187716116,-0.05151120876673253,-0.07331819679295595,-0.0257304693964792,-0.07748798080177279,-0.04731129370066071,-0.00255101584598327,0.12818003749072684,0.048677421651492164,-0.018573824849373883,0.03688265137244683
AZGP1,-0.015814660996614282,-0.05248610056285547,0.029810867297375507,0.24467618988580173,0.35042132499347733,0.054696479443098946,0.02036902732263679,0.04116801058012445,0.03520240725621145,0.043177201330956594,0.06649545362267494,0.08551791859021907,0.009950071931283465,-0.0041935465331327144,-0.05420510967613142,0.011303499396163801,0.040224343394111794,0.069746302422491,0.0243918482334567,0.002253439948555584
INHA,-0.03777220065814292,0.006016469847403786,-0.019823266178510213,-0.03557864857943443,0.0009203157250368514,0.09948524576076902,-0.011311351143747976,-0.015091716555417942,0.09534924397224208,-0.012767627059416744,,-0.030084849256420704,0.054765735050964805,-0.03918038677836537,-0.0606922275489164,-0.03007457339194016,,-0.004910331211335649,-0.006321680653838638,0.051539336135164156
SEMA3G,0.013223349271010694,0.02205443951664573,-0.018477777624886303,0.07911241457347155,0.00708377460963701,-0.027587503961912743,-0.001116806218986395,-0.01843289664595929,-0.049549318985519286,-0.03414966854900509,0.03014943668842612,0.014579565493710894,-0.04021189470093767,,-0.025012583610146598,-0.026165501042867453,,-0.018368880333909227,-0.03761204545319626,
OXT,,,,,,,,,,,,,,,,-0.015280422597880244,,,,
COL6A1,-0.04146854631625211,0.0015962138706774951,-0.002164724240284512,-0.10791668259530929,0.26168046064309297,0.035168717403214936,0.0066946982957646105,0.010051160448865953,0.007055160408164477,0.04217906838753067,0.08142589771987463,0.03823325296903959,0.028593599249855328,-0.07974044795724881,-0.022723322872447507,-0.013758961330505155,0.11692808956380489,0.013574241283298715,-0.054879101781954556,0.10541972173125852
FGF17,,0.05617758922726976,-0.018396699410467208,-0.009999394368761376,0.0005582116855293933,-0.03429766652157707,-0.010564170591789346,-0.01913024296687347,-0.03410814645276897,-0.020078192067475478,,,,-0.002526012990320855,,-0.004216493105769812,,0.17445083952043955,0.019107753112887774,0.10143928035099449
TNFSF8,0.04563685576325993,-0.0043995913094205625,-0.012502866005814746,0.04257228219165747,,-0.021976325021894037,0.01379453575784514,,,,0.10834172442270036,-0.024739394371643103,,-0.017668262635702786,-0.04214379658249021,0.03002295563600254,,-0.035514317467619835,0.016900032072583043,
FGF20,0.006581216084815002,-0.03309452499962012,-0.012333567370376932,0.07267874557206269,-0.049172027775639025,-0.03539974443450548,0.05723815633950805,0.0861742499448201,-0.01551237765160389,-0.03596920186048688,-0.05480852585799301,,-0.022012692569087028,0.03036763949256227,-0.028719036949350685,-0.020688203865917007,,-0.010112874122049604,0.024625456387491702,
ICAM3,-0.023471379646113198,-0.026656172750749395,0.03293180250955334,0.10201058874043811,0.10957405105381997,0.0413732758003498,0.04836661249656605,-0.027554995937831027,0.05755009609231997,0.0017824061539804476,0.0847400214047341,0.13164328420602214,-0.005833036097422334,0.06151067314676544,-0.013082183439755583,0.08417730349225892,0.01327226377784174,0.055071514136091376,0.04523795246832915,-0.03656430134909066
LAMA4,-0.0841634291539027,0.03585527217450903,0.017692241214068705,0.03646860949977151,0.1604267888453785,0.05944193096224607,0.0425425557988121,-0.007427221895936121,0.030576544429735432,0.025355664358572127,-0.004058938810635803,0.13580234817828107,0.058338497819412895,-0.017669937783745128,-0.04195190994546579,0.005354217550974949,0.07265076594096725,0.034642294685084195,0.008908841412289143,-0.027499038266793015
DLL4,0.039667504606818185,0.028277679671843355,-0.0016409995671373512,0.1117655058568397,0.11047058382910421,-0.0322977961271973,0.04414980753774097,0.026930318727183836,0.012236631678944542,0.022620621684987012,0.028303602351137314,0.057868735977332685,-0.034716792859442125,0.014772013018373765,0.05730872539503228,0.040793056969586905,0.01831403716820044,0.05279066196656635,-0.04649800065043583,0.019455154390257825
SEMA3A,0.07620863199081214,0.07737240614529385,0.06370847551152214,-0.003212201591450518,0.07701403989736527,-0.004697712172186231,-0.0007849676985825616,0.0018666937374520662,-0.06151122410905053,0.03185080966802808,-0.01674213441163092,0.04165914384092176,,0.030378096497851774,-0.016483087903131702,0.01453072850327348,0.018287887722530413,0.002874317735631131,-0.05474933491151402,0.03375508946363231
RLN2,,-0.02966255759078541,-0.012617801608967331,-0.0076871430765116265,0.05892703687765392,-0.028223162395256685,-0.0401529963108692,-0.02355411066917345,-0.03865306122472196,-0.0036227908136524977,,-0.07504276031939161,,,-0.003142854831390456,-0.0178215453105136,,-0.017599231201461684,0.06331831981164204,
C5,-0.04182253881584327,-0.00332953916962133,-0.00037905327363012763,0.018241879760618834,0.17635924698395228,0.031436159999844226,0.03292679338978266,0.06832976102202301,0.028769168227156697,0.048181632359353216,0.0084503461384837,0.08401174884620796,0.06302713973873632,0.03262802464927974,0.016981150440325787,-0.02551063301315322,0.09739169913764673,0.03165485215924429,-0.016403481221822974,0.059985391239619684
COMP,,,,,,,,,,,,,,,0.02151983023761547,,,-0.021740798964040672,,
EDN2,,,,-0.0772851272134063,,0.024284482054356446,-0.048759118324019475,,,0.03106488691111744,,,,,,,,,,
C1QA,0.10624875962369074,0.014029949439028787,0.006873989590430325,0.03603361380360785,0.1580350660467502,0.006584329374710014,0.009125716932189935,-0.006708846969587222,0.10263865281135798,0.06465008438315785,-0.12749091716659008,-0.002706541050673543,0.015150126403485594,-0.05811363991178196,0.0006140236169818247,0.009900716905380068,0.06039898477535825,-0.10077288847674302,-0.018397447745167415,0.006049798917892885
UTS2B,-0.04468986569985967,0.006237657245923332,-0.01261780153647661,-0.0033019316897941273,0.04807340965723608,,0.007015584435503953,-0.01226897098806298,,,,,,,,,,-0.018751946088212467,,
COL9A3,0.10442489497073591,0.019783387786611473,0.007464661422526352,0.204237045541543,0.33745623371979766,0.03947826538530031,0.05727460695723048,-0.02130782044311379,0.07796652929979782,0.08960520499182774,0.11265489448778364,0.07634629108665587,-0.013168052847176362,0.014066161818582466,-0.02600990159396935,-0.05350260238867778,0.007546823206957638,0.04080767041885855,0.0761585019483205,0.12953487264093616
DLK1,,,-0.02100094743287379,-0.04177159585853381,-0.021123386692886683,,0.03287942352459194,,,,0.07669591614053246,0.1090081322403851,,,,,,,-0.026635570368837028,
HGF,0.08342005971219317,-0.011998813096588044,-0.03548066974625001,-0.0303041365912771,0.021663248577264302,-0.06112582407954137,0.02983690944239182,0.01982989974674577,0.04770837704355205,0.09392887827899755,0.0032030177015251824,0.007078901842646842,0.011995221514807045,0.06195853661509054,-0.007718578064118698,0.04297176771227106,-0.02380413271033617,-0.00864434622685188,0.05357901135030236,0.008519635996700836
P4HB,-0.07782146449844601,-0.013742504786731122,0.011184196728630195,-0.18948618828112307,0.30692805720876337,-0.016773285800193827,-0.037378454313894825,0.021695834091831078,0.048231551823456606,-0.008278070602941829,-0.0190477641723173,0.03324867950450975,-0.01646811893194372,-0.10698573200397668,-0.05833435965962876,-0.08380043184854663,0.0882827546331075,-0.014459060267783184,-0.0421586993285625,-0.08310188805445128
ADCYAP1,-0.030198170599679976,-0.04191689071204866,-0.025476693634902067,0.039585370238414595,-0.057290943852628916,-0.01839857802074301,0.03174416896890964,0.04498297457673425,-0.01663060465050846,-0.02502996763266282,0.09255994983695177,,-0.06603337572260998,0.028301897643707424,0.005696169300437273,-0.005320782657010081,,-0.026961579330302476,0.0439702145057039,-0.04249101034724763
GREM1,0.1392702737065965,0.023974717022861452,-0.010905736286881776,0.011834083325144063,0.1679884948446904,0.08189242501468799,0.08078694556348073,0.013892708798928012,0.161913735241483,-0.030029464787683844,-0.06425166123793528,0.05023443258296952,0.041155547842777,0.03182601552287193,-0.008935843650827944,0.04960603513674787,-0.016614412599236232,-0.016158940189290247,0.051645263238748434,0.031907471738060376
EGF,-0.00020020958153767904,-0.04127908027197362,0.05216189424213365,-0.023041090411967138,0.057590132207322474,-0.0011066767536169464,0.04017720140548642,-0.017048407255120034,0.023546864995010876,0.01455257645337531,-0.024935384998621257,0.015598157046566521,-0.03744906050914735,0.03771285238597106,-0.06207810852763693,0.011865702471688652,,0.046588521425319995,-0.03384639426784905,0.040871352099267774
VEGFB,0.04763785159601914,0.012069777728622949,0.012911573037327624,0.0006014610409477698,0.16427424264627524,0.02089081751131623,-0.03047995078971653,-0.020343304915965647,0.06548967433337967,0.029207937610637565,-0.009751028479155453,0.019572893198864925,0.10986678842962344,-0.022707009213525225,-0.008714874911342303,0.030883278159275447,-0.03520800314524725,0.01641651506777978,-0.06657399028600636,0.00509676794930981
FARP2,-0.07740532758778193,-0.015964667551399084,-0.009694649347248499,0.026321865855850616,0.19287969476950498,-0.04041832099103396,-0.004371390213654724,0.029385669203690585,0.007569618329275086,0.025768482220168275,0.059910744212376583,0.04612620399095084,0.022624501768289573,0.05624495986081926,0.08267697429114644,0.008299742190217457,0.00619416911685639,0.10334794792127551,-0.02524503708881563,0.03387384218968536
BMP3,,,,,0.01953042315341765,,,-0.027096995343543626,-0.047182503426668236,,,,,,,,,,,
IHH,,,,,,,,0.18150613447873604,,,,,,-0.018785137657520438,,-0.0176049096649062,,,,
LAMA2,-0.03621723926954513,0.01779375361913902,-0.021481698082981483,0.07167674294553565,0.07815462855321055,0.024339090670003883,0.01322975523829559,-0.041426646706885985,0.08312989768193157,0.039560755800724,0.02396493297297321,-0.03490771016450738,0.02362438653923074,0.007498413584256526,-0.01681575217180934,-0.0152322956934545,0.029420628670074032,-0.043510759251079424,-0.019236013545874803,-0.0002570017502299234
SERPINC1,,,,,,,-0.02141754054843653,,,,,,,0.19412387689089358,,-0.017385734401338632,,,,
NRG1,,0.04506380860513536,-0.022066556170529265,-0.05249770829422038,-0.04397141550215864,0.009480082246973096,0.0010352347845567992,0.019325670564049637,-0.031022568582640075,-0.020874025313696355,0.03305086993629443,-0.046596676673490565,-0.038685080057025874,0.01477511432504399,,0.06390627855468389,,0.05808055177130034,-0.03687822513097802,
SPINK1,,,-0.024976166160826898,-0.03815575604151393,,,,,,-0.028338035800850286,,,-0.0522282733086393,-0.04205141753527241,,-0.021370566181862505,,-0.024532611091175292,-0.02477940330552721,
EFEMP2,0.023787415450200376,0.018979529314709104,0.044170574645430366,-0.027345642239070017,0.1283139439544458,-0.010368542315544899,-0.016428449541304395,0.022758229064663845,0.06421760210677024,0.08937528904890792,0.06082395073354075,-0.0637104363155501,0.06759840459334626,-0.054571279842216616,-0.08478345432429676,-0.0037009131388757357,0.09515154501159255,0.010204190281781359,-0.03301014759465468,0.13575151554562084
SELPLG,-0.07554666596227065,0.0557946952346382,-0.03062733647281508,0.11053511292484004,0.03030490604438547,-0.008917788176595907,-0.013974813650013877,0.08151408239161236,0.03565484451761805,0.07375548231020428,0.048417922791439034,-0.07297109921368619,-0.03930179835599881,0.056482471511160905,0.04956385425668196,0.006260192311581481,0.0028910367989896484,-0.04224411161936129,0.07277092099295702,0.05027077139375118
GDF6,,,-0.014135109390748248,,0.12314075344727957,-0.028223165439694237,,,,,,,,-0.016650631670548345,,-0.03228034090310678,,,,
HLA-E,0.014607148161994397,0.05836370152115688,0.03876110421316093,-0.03603402916412151,0.10425308313092022,0.041189246125137025,0.007798336503462759,-0.013742055634026952,0.12204696971401813,0.03634392187960848,-0.07117637405050223,-0.022375670547484287,0.005976537841464129,-0.03074201766262984,-0.037509544809452344,0.0649128383071426,0.06534191578229574,-0.059311269700150805,0.0327138818139647,0.007320454965582876
PTN,-0.1445075126124063,-0.04599365274132892,-0.038679840443364935,0.24409375090744498,0.41740824922546205,0.07172281684048092,0.015886800723556173,0.012511220639728138,0.12245195811859459,0.12680536400327846,0.18181346561600692,0.05654247446797896,0.03066764468178854,-0.033360518376778885,-0.10078806387187354,-0.04490921803334774,0.16147384990116714,0.11357296201165944,-0.019223558072304067,-0.021101566604662957
CD274,-0.0812408576321795,0.034306850304112055,0.05134458913624158,-0.05661340861773273,0.062227060395749684,0.03603209356998962,-0.034302960328814636,-0.01319322063990468,-0.007323121563140745,0.015329978180083664,0.007172991750065367,0.07206579521962024,0.09933801913872349,-0.042329417025656124,-0.018251239734502652,-0.02685023857113315,0.005477287906733179,0.01223546224567424,0.031841536564642586,
FGF10,,,,,,,,-0.012426562008374352,,,,-0.01111479510216779,,,,,,,,
CD14,0.11850210520233488,0.008904270041372831,0.002992799749439123,-0.17169079652325422,0.14108779438587302,-0.01961117450691247,0.01655283490895418,0.02638464539709634,0.1751099087555908,0.02633866922982158,-0.008875099687610164,-0.10061020279978426,-0.03192529121538798,-0.035239171475723904,-0.0318502537974945,-0.002363908698693544,0.053902778048758544,-0.04439455864789275,-0.055046430260903896,-0.05900990690037608
SFTPD,,-0.03233777064252236,,0.047602508952141964,-0.037157833588503004,,0.012981608657224508,0.05283495882982159,,-0.04791395925661961,0.020689634080898744,-0.008512623022900725,0.03898939174199968,0.14583165801110257,-0.008354008708926565,0.08426877785188304,-0.07458502831183482,0.04939053893340991,0.0337577570537488,0.010941128337712663
SLIT1,0.04198396362254994,0.011141966928709007,0.01928726606355464,0.16033478126624387,0.1211305899488321,-0.05990605283768523,-0.013333085195550917,0.0611027871086438,-0.09516427513121527,0.03642706407990344,-0.00175966960444711,0.08269621405685212,0.04785848122880616,-0.04289847508087258,0.05274119112469067,-0.09726197330347562,0.1657831653573131,0.04563164470252718,0.08008980621519926,0.0672862266800108
LPA,,,,,0.0019175473030378597,,,,,,,,,,,,,,,
CNTF,0.06630854273571304,,-0.009945694631777309,0.04377536924865207,,-0.0038414966515101295,-0.014348859848442969,-0.011122386615611534,0.022965927931043132,0.010471542782405207,,,,,-0.007652128114557149,-0.01782154727571516,,,,-0.09241869537340218
BST1,-0.06545769488923671,-0.027302391876194616,-0.004317871832202939,-0.044454330397071376,0.01063876803615239,-0.008758584989575833,-0.05490828973034466,-0.020891643449870788,-0.0032199362504029016,0.0035141080191508647,0.110327352522604,0.03544030720364738,0.062415171895820215,-0.004658413252724357,-0.012144743323976583,-0.018573944810299763,0.07951533172292158,0.04408462881592425,0.0018063467405691834,-0.022442302132593895
AGTRAP,0.06345383385098731,0.0024767721645906336,-0.0027443880688446456,0.004782931493154874,0.1609251508849598,0.028352292866475712,0.013394932180648276,-0.007969368202678804,0.05042792359685429,0.07437886724138454,0.09795504065439342,-0.03602588825156508,0.02908573389171867,0.018375938925065952,-0.0415775779088617,0.051533252614812265,0.09916407455699486,-0.011139610211906443,-0.02116700556150024,0.03412237113745086
