,UKF248,UKF260,UKF296,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
THBS1,-0.01865033425211221,0.09313149736868268,0.0401711754034676,0.10860613388492732,-0.05072600236187863,0.0687462936863664,-0.1440599293924189,-0.0348857214452904,-0.023714089303272932,0.033543736203996026,-0.016673950781952357,-0.046298145454215386,-0.018660392893173297
HSPA4,0.031747352110138044,0.008086609786451666,0.015885118313068856,0.010016105118343598,0.007006610903330728,-0.1225950053694442,-0.07570502125670955,0.03984724482397056,-0.05496652458662586,-0.016695202068865052,-0.04970254830738641,-0.02195416582821647,0.009511473209929521
LMAN1,0.07154442887939334,0.06778987625532684,0.002282545337264171,0.050352392770908166,0.014377475128190965,0.040641169763159665,-0.050225898954471375,-0.05353678290651763,0.026157088117228253,0.0025636192286397188,-0.017483150872332848,0.022879120083819038,-0.029470811245040272
LYPD3,-0.022777483623127828,0.028409459669251878,-0.020233204284356612,-0.003785162304108603,0.02150183492836762,-0.021926652331141563,0.11768565319231424,0.1540226523539199,-0.018514217625945118,0.05703015352353514,0.0648756850443545,-0.03888739743915377,-0.030534114364157355
APOE,0.07480593400145122,-0.07191145063263985,-0.04009955308137538,0.2329816094822236,-0.010737322592581275,0.0039536242297509745,-0.01737281889214951,0.1130277097070129,-0.004996516160096032,0.05418855277371144,-0.009703132356739705,-0.08052443092663562,-0.026536566146020776
SOSTDC1,-0.03363510358385194,-0.04706965739172594,-0.012178410480026897,-0.08834431461369101,,,,,,0.054756764752232234,0.00191669308129738,-0.031271569747080036,0.034609117507525634
ANXA1,-0.02291527729124183,0.10580016791416973,0.003039415769538001,0.23728109441846204,-0.05433701701363621,0.06547098503844966,-0.0667461485681975,-0.0641934738150131,0.08561209911101403,0.07043024150545926,0.035082758638471406,-0.014563994466601537,0.06234271550128027
WNT2B,-0.02026055122495133,-0.011157924370948955,-0.00879913921246746,-0.04911764711511462,0.04974704390191259,0.0963212752612877,0.022612199392616602,0.03270657647607082,-0.004643154150066774,0.03909277139422227,-0.014303169209837853,0.03316276454714056,0.015383008451860492
AMH,-0.027813628184899672,0.04225629355341899,-0.017175175591613502,,0.03192680649036571,,,0.03297714949938363,-0.014348648513322286,0.050415257863448554,-0.05090082587833734,0.02314411176050612,-0.025682660836255266
GDF10,-0.017280802782050634,-0.020252913765836756,0.008167235075601723,-0.09343375085249787,,-0.008963750328830771,0.019651291718818898,-0.04471684224528697,,0.035958843686950785,0.009091430348696455,-0.04954577703339925,0.04098160976932158
EFNB3,-0.009006426707157776,0.0018163683542853377,-0.03745599598140987,-0.16345737928534598,-0.017426001746523728,-0.046530739627590315,-0.03028765278306516,0.06893343878428863,0.042250972338170864,-0.018460008557193985,-0.028452177643504852,0.06253298913379468,-0.0137343948042806
LTB,0.07096263866044376,0.028849185577253685,-0.018174064187358657,0.0277171991679453,0.03253479766628149,0.03689792005251237,0.13947523723180358,-0.09361062597471098,-0.049509390670623495,0.013402848924314224,0.047133015829908864,-0.047117088606594915,0.0019299504494207475
ANGPT2,-0.016442528081195104,-0.028351032581156926,-0.03097321842520342,0.11668614045155447,0.10460770320259326,0.04952682353129656,0.002173707492207992,-0.020960995342781567,0.05320795047404043,-0.004914861422854961,-0.005204932507269208,-0.03969332227546496,0.00253330523038004
NRTN,,,,,,,,,-0.02988608300210381,,-0.015949552379162745,,
ADAM17,0.026327677358296803,0.026767470563583494,-0.007884143588002915,0.0843700323099827,-0.04044211391575679,0.026822175157442375,0.02359662625437414,0.01578792894823235,-0.0167073005179784,0.02556481008208465,0.04224270990057707,0.0022286013267510765,0.02977206328443973
LRPAP1,0.021323908919511844,0.03515342911306322,0.03410690651156099,0.005567381279449819,0.05106386186887746,-0.014646859926415392,0.002166913490975049,0.02410623244807553,0.031092791466679977,0.02856040570771007,-0.06054738197755472,-0.0002395781733928143,0.03048960509460101
NID1,-0.019744336259669898,0.027453312080227704,0.04085661667899202,0.15295873976122726,-0.024107233455181717,0.04993470792107305,-0.05929505607255156,-0.010329638972234064,0.004774376283094634,0.02815857589974923,-0.019529220510137744,-0.05414608091543174,-0.02849504453093437
MST1,-0.03590080158125793,-0.05506148496999039,-0.017998285792712797,0.014805149181822755,-0.00477487255839633,-0.017083453730887505,0.03210029539573738,0.055711809752061525,0.06648063105486544,0.04981795480893767,-0.047379582599008714,0.06636887249754676,0.06505390727567835
CCL14,,,,,-0.02932752758366376,,,,,,,,
IL13,,,,,,,0.06031572515604494,,,,,,
DCN,0.0012277572829823829,0.012694298823716522,0.034367521763098936,0.06820413905597551,0.021364372855808243,0.0657030098397226,0.0024610132736332642,0.08034070365505001,0.004511656059966688,-0.004491391693271593,-0.0409296642631176,-0.07492122135063793,0.02807498702029439
IGFL2,,,,,,,,,,,,0.031439538450857236,
COL7A1,-0.016145677102161766,-0.008309234991659824,0.03453293269659418,-0.006857394339309471,-0.05997772775431045,0.00269706709688934,0.05905263328827308,-0.03896635153148072,0.025217891918635296,0.03859013432161507,-0.059840339017721574,0.01719984341238386,0.07151669874921396
CALR,0.00014640394991881294,0.024341337796031075,-0.008662857774112968,0.15769174832183586,-0.03940664541424714,-0.02340730253574921,0.021061075739576114,0.03802933524931176,0.08537356291363138,-0.011714892911854785,-0.027500327960129817,-0.02352635480829196,0.019920614265207897
PIGA,0.04743427925482379,-0.0014405765433496572,-0.00966982260820097,0.07567991035972077,-0.0013588900476197599,0.03478881188919465,-0.0324368996618087,0.10149383378275817,0.08173445685470887,0.004579913738822852,-0.017853473735683738,0.013660722894098984,0.04390998868995851
CD200,-0.03800153855785167,-0.008619430894988974,0.0027270772948032257,-0.040249461773824914,0.009981679688544881,0.0044304471661192,6.334646287152265e-05,-0.004026715382473785,-0.01224396579168383,-0.010958130660763545,-0.028110927306028075,-0.042010603246639466,-0.03196924583165426
GRP,-0.027710162731095212,,-0.02124448683599082,-0.01430958776542373,,-0.025974565680196127,,,,,-0.017494051999784203,-0.022250386379537315,0.0020466533578178446
CDH1,-0.023213531005920794,,,0.152514754022912,,0.011060457677001582,0.020999428611921916,-0.008176521686952501,0.03481813726652361,0.012318900846503847,-0.005017054190776529,0.0077329230659043124,-0.045373239131560696
LPL,-0.04491232539500712,-0.030064997495196175,-0.021298496046603794,0.07366649936809291,0.10531507054475668,-0.0026741100833334824,-0.001581110785349624,-0.029933668353750723,0.04724026992166285,0.04527853082134472,-0.014182530563505196,0.032579176873898955,0.03912079535832591
SEMA5A,-0.041294099622601214,0.025852769916548377,0.021790398287121933,-0.022748781023450865,0.09605642206776017,-0.07159556589990397,-0.1261532853477892,0.006365467559791841,0.011662136184834089,-0.017821750038383957,0.033298599158183895,-0.022974009274586777,0.007498978891996207
SEMA7A,-0.04127159294417368,-0.004386320304918139,0.0404086655090653,0.021288591313746778,0.03230994171244476,0.015393501248375465,0.08455507088476266,0.022456968336079377,0.00027881577977520986,0.027223120669228208,0.005763782435623969,-0.07199614635774396,0.022543288838746452
SEMA4G,-0.015211366415160497,-0.025238909313945224,-0.02198463258025979,0.03022465164686345,0.013460950405940194,0.08559354921052979,0.10745167773973567,0.14458430823838442,-0.0049919490918932516,-0.0071471693843444695,0.09176193402962811,-0.03858064772944702,0.047268650654323806
SEMA3B,0.008674470886182563,-0.056213613603030586,0.05540567694294175,0.18870848846816962,-0.008084351406095903,-0.010400063936547693,0.12347301126001746,0.06731912303532757,0.0063447825412226416,0.016368728434256505,-0.042582828398946476,0.02667183331097578,0.0022728267252736726
RPH3A,-0.010742947967801796,0.006384803167751159,-0.024717642783992775,-0.23881819946204047,,-0.08409346258785076,-0.08122334540019456,,0.08204867938283476,-0.025300247634906722,-0.020131870351170936,-0.006218715938331092,-0.056066575510872775
JAG2,-0.05196375950794864,-0.02359187818542787,-0.010887605752393743,-0.07787963034347442,0.04371016216638526,0.005739561944145662,-0.0018923638094327894,-0.0033828977262644303,-0.03769294761217323,0.007344359993995901,-0.018484236000330865,-0.06354738637013262,0.04144405698957737
CGN,0.05476523376747419,-0.023286858941211994,-0.016089732578713524,0.02669286494129836,,0.051989406781132064,0.18720835941133956,0.2575492571485716,-0.029184485387739878,0.06985370084492129,-0.010526188567008658,0.10429400661520714,0.12206312433454902
GDF15,-0.07173471903062044,0.043070424719709295,,0.09614565311080014,0.005476062405791608,-0.03335222297527501,0.015908164945599587,-0.018134227203635778,0.11192002277489942,0.001783665257224248,0.038763746678190936,-0.007330448755278613,0.10045884917496359
SEMA4F,-0.021561510238564292,-0.03733207117284074,0.03294963803695659,-0.027800128939682398,0.061550850172198725,-0.06067327590262941,-0.01296102770862634,0.11083309383970566,-0.06645661410713354,0.0048332316263602895,-0.017692527639295495,0.018322901675634728,0.05423965732340586
NXPH1,0.013057830389999739,-0.007720348810448105,-0.014891299874344158,-0.07983632261270487,,0.06207124948442747,-0.03960121572458262,0.054667600865840035,0.05338607857962948,-0.00014426610934415842,0.00805106241396201,-0.06166786889256841,0.01536099394393534
ARF1,-0.031190938259463126,0.039064924844670175,-0.04717477478871973,-0.031168139302013412,-0.012098109524487394,-0.019677225757424296,-0.02534548721385375,-0.046784674403522304,0.05345240838863968,0.03331072879631106,0.024826757275668646,0.031626079493040235,-0.06264232237521233
DSC3,-0.012593662641447572,,,,0.06529997728815616,,,,,,,-0.018751945553544973,
EBI3,0.033282978397892994,-0.01449105806496421,-0.013145028645732169,0.18660872568589107,-0.005613012133547324,-0.06168667006137343,0.122828415263285,0.038860053676979145,0.031877324636776096,-0.0023700994857615795,-0.002375314583037874,0.007132168644619521,-0.04661458925227374
TIMP1,-0.020579330166783406,0.1011960915427598,0.027904402141641232,0.22958861035168956,0.00864967625062057,0.02463474400920814,0.00638784272539786,-0.08738827831605206,0.015043478006435384,-0.0020134371836307502,-0.01667799636721043,-0.010508499195744888,0.02739607036560154
SEMA3C,-0.030255763088542695,0.026311401350303056,0.011180520379515887,0.16452443036008224,-0.04200022352290506,-0.009015777736557515,-0.03460768162425819,0.04279304939490499,0.022236139976805673,0.036873387376025614,-0.01470570860183733,-0.019006275944879258,-0.045383112071678354
GNRH2,,,,,,,,,,,,3.238454194825819e-05,
GAS6,0.028018758857268473,0.018464014037648892,0.017126545568612598,0.08327634915466878,0.03748012799135484,-0.023281906265220302,0.019124388311836937,-0.026359627020643706,0.006611201260355288,0.026192539468133554,0.008865032618254425,-0.029921903741978034,0.005707047660774608
MEPE,-0.002635865006320721,-0.043027544074518996,-0.025485923563477647,0.0049833936900271734,,0.03972704768411349,,,,-0.03136762245831806,0.029802176750878477,0.006591157618144824,-0.0496501616955364
SERPINE1,-0.04943122217200097,0.1314794333482212,-0.015185649045775301,0.08239666645888427,-0.025123101552553307,0.027479081138419747,0.0491756411093548,-0.02371008177100105,0.1098433364763581,-0.015000724538611118,-0.01879634942407541,0.06424931622217894,0.06697860271004359
RSPO2,0.04507929683710449,-0.016124796101542535,0.010018567211129299,-0.08008235063185863,,,,,,-0.02534523481196499,0.04859124537710797,0.039389029662388664,-0.03367399250772852
SHBG,-0.01631251574974676,0.010873446310225592,0.06134866988668485,-0.00029791869922960384,,-0.014135355368289226,-0.04754042023708514,-0.06829150614425794,0.04827688541265279,-0.011184910339398814,0.017926583685539732,-0.03931452127655067,0.017484752972392895
LGALS3BP,0.037348955874232724,0.04472978198648823,0.010350795089723572,0.2732062727200716,-0.030057179016861273,-0.12515718068446172,-0.03422805576931195,-0.06012652153829324,0.05954240108055145,0.029866477851978598,-0.05440488686950469,0.017047104586774584,-0.02510428111519785
LAMB1,-0.05992976864144902,0.10504078541297501,0.041908707828927555,0.06310915556130405,-0.024324719115497596,0.03218848487146955,0.0007348177944180371,-0.07183491166772907,0.03943567269589325,0.007302057455542498,-0.01319142694008261,-0.06938496907938423,-0.009858028426221625
SPTBN2,-0.01965418057288509,-0.038366104948878606,-0.01031459135599606,-0.1810145558330812,0.002374109444528025,0.02402189843620944,0.09344709430028153,-0.05692529981957968,0.0015694429602392701,0.012502069457784476,0.009431017648904543,-0.00030764013515944535,-0.010069597068271253
COL1A2,-0.019458515781136193,0.011178897461832153,0.007311616202993447,0.05546958791486277,0.09854319318064855,0.05545392887470352,0.021525925981167104,-0.004209999721249048,-0.016023631933422145,-0.006570197435922644,-0.04341759669363526,-0.06500306247127083,-0.020988288714290128
DEFB1,,0.03240186989452501,,,,,,,,,,-0.018590735009390107,-0.026028258799541272
CEACAM16,,,,,,,-0.05903801253037037,,,,,,
WNT11,-0.01805080850462399,,0.005749186595438112,,-0.031841870506342566,,,,,0.015265973694990258,-0.006999102946980072,-0.024886179269371318,-0.023367372657469028
LGALS1,0.05641650381029697,0.1376665996701228,0.006889772225534004,0.1846679462697656,0.036935825063887893,-0.006477902680721733,0.06834425412207033,0.006935121586056727,0.09920143094298556,-0.013291495726879432,-0.05335724601249114,0.07728143764813075,0.013584799000051967
BCAN,-0.04658424292240048,-0.11259172335770197,-0.05612407254910803,-0.15617233451084075,-0.048936919654126984,-0.04605421047738737,-0.020167834698984997,0.05827814641466989,0.013700867172040596,-0.013791669356458732,0.03856571255016561,-0.0598875687501731,0.029006308744983143
ANOS1,-0.029013765992112108,-0.011268922554898047,0.024925362690263596,0.053963470335734134,-0.01487307337600573,0.01904519078093292,-0.021674343944861812,0.016162890077268437,0.004891086467534823,-0.011482408227517098,0.033891801938749924,-0.03498028467538997,0.03574843337760873
EDA,0.03736518085207848,0.015623035071770017,0.021651034558267772,-0.057050011205613704,-0.01170881929165365,0.014535558240148284,-0.027105361344402955,0.009007957943623735,-0.033130839025795306,0.1585785528973174,-0.02484495939612032,-0.0016767089301312661,-0.02937328982516278
FGF22,-0.0010080629221285136,-0.014494249992017625,-0.018761935561715248,-0.026055134004705265,,,,,0.16408687845131806,0.03679966620176825,0.030641044549533977,-0.03593882215915208,0.00015819142055994054
SHANK1,-0.0180508073457844,,0.14539968402956838,-0.030892322568361347,,,,,-0.03774675771958515,-0.03248662667599504,0.08382921597606566,0.05833593559837795,-0.03525051257224684
NPVF,,,,,,,,,,0.021370536960775306,,,
RAET1G,,,,,,,,,,,,0.117569488758858,0.04743669842329237
TGFB1,-0.017746509488176587,0.06882761355549255,0.03629933511336506,0.10393134651880812,-0.003600856868237268,0.06739059189154732,0.04943015671309871,0.06486491914034119,-0.013903209452391914,0.038986363096827056,0.003522530478207375,-0.05430178401543915,0.03015680278044281
MSTN,-0.0368822151315371,-0.05748514158678736,-0.029585910128047132,,,0.05921773063669957,0.026745141749075194,-0.07462716822354466,0.042851849575650816,0.03455470221122031,0.029979783945264224,0.05434316065135398,0.004813936731648834
WNT4,-0.01216259445711941,-0.008176942418040917,0.007705920051570802,0.03192988539080998,,-0.042335729602708976,,,-0.02988607662086317,0.008038307242761587,-0.021879187205863824,-0.006228350849867768,0.1054237890496372
TNFSF4,0.08629197839866441,0.00520236172423403,0.09956363419840053,0.033726468671399445,0.0228421536056859,-0.03334620747357482,0.042196574787267994,-0.0520122567230572,0.085152712771327,0.0020762512139600882,-0.02272036905451307,0.016392882618707038,-0.005718791756504691
NTN1,-0.026496442506240746,-0.02288724511961958,0.021791427360800752,0.1483355648536727,0.0539541742988444,-0.006481592586240727,0.06559223748227182,0.12049659194403892,0.08263594440573539,0.04441262723053027,0.005335945595616623,0.020352484548578277,-0.006466604174344788
CXCL12,-0.005803540344777647,-0.031680133024617654,0.029076641560568828,-0.007502710373198239,0.08096819236172971,0.039036640580170236,0.03173129832758467,0.03449299489976131,-0.014457178936698551,0.0068281230463298455,-0.04397695918106487,-0.032018299266194296,0.05036034889209055
GNRH1,-0.0352089292375174,0.025868803685530788,-0.015155856130800232,-0.007603464336234888,-0.010782827945873048,0.05615863705437876,-0.007331269173191871,0.034180626872875895,-0.038598272582156166,0.043950938461205985,-0.025234270763628008,-0.0032394975046189283,0.03936085804632789
FGF8,,,,,,,,,,0.012185504639680192,-0.02062774092806332,,
RIMS1,0.013255874857822716,-0.010586808643707635,0.03164204939507579,-0.13178401433911974,,0.061465011912294094,,-0.013507156038504275,-0.00047119881915406574,0.056000037109511805,0.011427070121273789,0.003933266690979514,-0.07586839063502401
FGF14,0.008723934422625505,-8.038218523357974e-05,-0.02238580137260961,-0.17295953526498176,,-0.0017163327295432274,0.005286583211839186,-0.026749651753483386,0.0762917928615165,-0.013619688116830196,0.0071781648603543415,0.012373613097217885,-0.011268047905610529
IGF1,0.03568857736691809,-0.028180809470061338,-0.022169105970715083,0.042405882454958285,0.010848675218183368,0.021683808520109964,0.006308248439134119,0.0180163595368301,0.04675880298871112,0.028815518546045815,0.012088688106920402,-0.012865689005752662,0.041934642863467785
TNFSF10,0.00033349005151737075,-0.00215251419498795,-0.004922366064874852,0.09845412831325934,-0.0166400692749742,0.023472578724490583,-0.045109490558540695,-0.04740731753422703,0.10348108454960409,-0.012675870506905893,-0.008423062357133105,-0.000640661593287372,-0.050967148651585165
GDF5,-0.018645670806529947,-0.0025141132229281322,0.0413694017438821,0.06107549164141934,0.018068049833080458,,,,-0.029179053553257516,0.11983726335214595,0.009803365848278452,-0.020271969554009072,0.04621715111972167
CHAD,,-0.009177122356510541,0.001997166205874146,,,,,,,0.0005882053953482357,0.004686921123326633,,
RGMA,0.03305344127731308,-0.056394229851189116,0.017883773598734425,0.09525810977554758,-0.04864573529797693,-0.12121818356316405,-0.006870705281828324,-0.020724900368646635,0.03258268764124817,0.06967855144492935,-0.048733627621562144,0.020134216723467435,-0.012703025920344882
CLEC3A,,,-0.020530549690450248,,,,,,,,,,
WNT16,0.06747174361153657,-0.03057009193550772,-0.019543702086195294,-0.056443683520219376,0.08049022302530814,,,,,,0.03111990532013605,-0.033379268238736666,0.09168647418528011
CX3CL1,-0.06448661051037165,-0.021279127965559166,-0.00027784105198681234,-0.14007264130144614,-0.020880230283692448,0.05120785564232667,-0.023872414642167435,-0.025981184134093876,-0.00041994553120175757,0.020584620639944966,-0.03217656235803035,0.027411258099725815,-0.026458806103407707
FGF1,-0.05010884602229003,-0.02702544003930209,0.03170559628767327,0.16963402647760206,0.007001944259000394,-0.01910484933011006,-0.038604259655767005,0.003665331043136272,-0.063844426195422,0.06603972475985632,-0.0010353836826394302,-0.03601511480029925,-0.08472837951259944
ALOX5AP,0.005525539038738727,0.03308328733860945,0.02750790346377062,0.24318453160771183,-0.07030977410863659,0.07595486230947243,0.029973594327786048,-0.00971361716647063,-0.015271318650652005,0.02857213737697111,0.0040909178811845215,0.05582997200665651,0.022603485483587094
IL1RN,-0.011864029577535488,0.0802170308526043,,0.16800215269379798,-0.011103130674574344,,0.10532171003014479,0.09525437950320188,0.16666863603901402,-0.0262689522948923,0.06935702283192068,-0.05125089567335356,-0.005340782304184466
PCSK9,,,,,-0.0027050880712502787,,,,,0.02928213666900945,-0.015481530092839943,,
NPW,,-0.055547067314733196,,,-0.03467763750496741,-0.027635406019173164,0.02938897535880405,0.04947807550556414,-0.027569885835989585,-0.015593033231323362,0.04719387796579398,-0.0472316879789119,0.005657551392720819
CXCL9,0.0729091498105459,-0.04127115968722322,0.05724387056371252,0.024055682975797864,0.012789722431824802,-0.04129822906194247,,-0.08342527478002494,0.0012706257510969076,,,0.004067314678614647,-0.03452736992011425
ANGPTL4,0.019935997764589212,0.11727360298362667,0.025858394895307803,0.15612674634317383,-0.061769956674692754,-0.03268367138224677,0.11124291613369212,0.1113570494356621,0.11430185668954668,-0.004709472935142281,0.039949019004137123,0.03613480817512428,0.05056984090668693
CCL11,,,,,0.020503626274853224,,,,,,,,
UCN2,,,,,0.04710001338727393,,0.053346399588232216,,,-0.030939551938988404,0.02513283956840492,,
OBP2A,,,,,0.01151409082931545,0.10354697716511632,0.056470054357058014,,,,,-0.02106333646599674,
COL4A3,-0.02443906252652847,-0.04814947570115939,0.0287354724655741,,,,,,,,0.007593498122902867,0.017001752782827943,0.08890536817060575
NRG3,-0.023506650596463678,-0.00300814822787731,0.010166290039433925,-0.07719963702833732,,-0.01962917853585925,,-0.022713648083826088,-0.045682941959394895,0.05930545879342159,0.022636898396662188,-0.022033642033469705,0.03964149632005887
IL23A,-0.019924584819487036,-0.028547025829544482,,,,0.0007652757412867762,0.1279226495433138,0.039271636565732,,-0.017893371865563976,,-0.03040660704650872,0.04018159686948701
COLQ,-0.022070832598044134,-0.017222864622935014,-0.017718784103467108,-0.03406877093399649,0.010134730172970908,-0.01192598878612934,-0.032976065709781344,0.013263196915546772,-0.0806473400257683,0.01933204803707485,0.07856726598827309,0.06868337023626435,0.032330883094991616
SCGB1A1,,,,,,,,,,,0.06352027651966342,,
TNFSF12,0.027239736779371002,0.02064584789788979,0.03514179205226453,0.04724539979736772,0.05669236778991586,-0.005304267430553963,0.0020141517024973256,-0.03251346372494693,0.017619230989253214,-0.015033063960454342,0.0076859287455490755,0.057466377486995505,-0.002872582007888182
DKK2,-0.0208700491286442,0.019803835802246615,-0.012910206149512134,-0.05017292812349683,-0.019341533452557725,,,,-0.025382968701306956,-0.0211218831837362,0.03515116465792597,-0.007185355649046837,0.003997621020404032
FYN,-0.004655118695743613,-0.012433789624359912,0.0054880332241745294,0.014847619478733674,-0.0065989396683045504,-0.005376211849650522,-0.008963205206619548,0.033542251541122704,0.004277997583421264,0.03717867890322913,0.009073464620427756,0.020939960234049645,-0.026663588932512645
ACE,-0.021798305809557734,-0.015012680381711949,0.009314024387465734,0.0366963805642162,0.002628405139656448,0.06219662193812563,-0.024896997597674424,-0.009258305559402397,0.039938371352801746,0.01848866670445058,0.023927089974352667,-0.04809853384085099,-0.006595298200371466
IL18,-0.03721741135842653,-0.038348479091700284,0.042650575208480285,0.13905022145559037,0.03686626120565396,0.06861346988127588,0.05685266631626799,0.07943622124656141,0.05837634857615183,0.024272354008510664,-0.0009704686672403429,-0.04418537151067651,-0.039745428750044456
PPBP,,-0.03198809618198953,,,0.07163416861316706,,,,,-0.02190871307050242,,,-0.024119306900210982
CCL27,-0.01321493268001199,0.0018020708634386494,0.02861021925946229,-0.039806899771171265,,-0.03812658811014836,0.06091795507127442,0.09442954842082459,-0.04568295569018281,0.0007396333231263113,0.04163014289259389,0.048688993714803654,0.0802010576638789
SERPING1,-0.020887854931708704,0.11013453710155093,0.026100073445224702,0.16383068407562065,-0.07387338194055801,0.024020276218429327,0.02339586152738493,-0.026318770510518046,0.003967386456975367,0.020109200212990237,-0.004534645541967257,0.027929224064650936,-0.06731745511193528
AZGP1,-0.0017683389891569527,-0.01445219363732644,0.02133775335509978,0.12099153847109187,,-0.045443717853882314,0.06125706955253563,,0.049559167914409126,0.08615697971179821,-0.03486615610571432,0.07819961000934347,-0.03685641831522793
INHA,-0.011569205774297108,0.010771821860464319,-0.020490280322195714,0.013055128353334623,-0.023672521924431398,,0.04355275286083702,-0.05085480804330607,0.11082109032661025,-0.03303418960856099,0.03531653644016762,-0.00887431953354844,0.013412790417770276
SEMA3G,-0.04819195376800036,-0.026158758738206837,0.009733658963086441,0.01980611437143291,0.005817178443094718,0.04902766675669267,-0.08206909416163481,-0.009739407397420328,-0.045682924627106526,,-0.025684674218387268,-0.007169020936244029,0.005642601292652755
OXT,,,,,,,,,,,-0.01499962395915298,,
COL6A1,-0.06080899310493937,0.1432605746147826,0.00611213730356725,0.018357915385621548,0.06902560210334248,-0.01976970092929335,-0.00043730884322618383,-0.03750812219567629,0.05426860144146637,0.010860793458467511,-0.04488484182663614,-0.027199916127940517,0.00942784019563331
FGF17,-0.038132382083501296,-0.03038114501363865,-0.025973456338353223,-0.07802602705530907,0.0800564429137477,,,,,-0.03370876797619958,-0.0038647059849332603,0.02095160985778212,-0.036653583229341244
TNFSF8,,-0.031988087890480466,,,,-0.013504561562971668,-0.043942722705082315,,,-0.023772602816125837,-0.015949552379162745,0.016253984050970043,0.028242820077225846
FGF20,-0.026226413615988802,0.07991634951862744,-0.026689774541324107,-0.011099084580844267,,-0.009406461996140725,,-0.05413404523960882,-0.024974776483136583,-0.02585069565631436,0.0025723026266779017,0.052335669339891366,-0.020105763234566046
ICAM3,0.022651264974418245,-0.008462180700670823,0.045907954928939454,0.1596064024285754,0.040446496950376054,0.08898203359419432,-0.05487062282852522,0.11326153014816837,-0.0017453463686664306,-0.0012718991694131996,-0.02640706420180094,0.03289146477103309,-0.003948645480214166
LAMA4,-0.009757692702531361,0.08010331700193446,0.03528006046086175,0.10293296738544293,-0.04590257116165543,0.08297714949983676,-0.05496701742394853,-0.04461483806308468,0.01699411761198546,0.004380130424551001,-0.03967139988939897,-0.08383648564679584,0.038911753766107504
INHBE,,,,,-0.025969780386740013,,,,,,,,
DLL4,-0.02870227920477228,0.06998338183971295,-0.018622885484845277,0.06570530325305686,0.006525743035732477,0.00608760718755177,-0.07807071248094405,0.035714493160237,-0.005005951321824468,-0.0035025847830725096,-0.012342863573932843,-0.0022238679011592506,0.012052572445751584
SEMA3A,-0.021422033433878475,0.053671524405193606,0.016639909539274855,-0.08776524065470236,0.05600616207964796,0.04831154883685603,0.04855043911516058,,,0.04150669505897679,-0.030011237760084828,0.03138654658716723,0.03642154123225362
RLN2,,0.058947543734712615,-0.03044459925661641,-0.026918848593872106,,,-0.06657274684398441,,,-0.016438697107225807,0.0035647138596722554,0.01192403483047052,-0.023620426852205206
C5,-0.008424697138961986,-0.054087525988943085,0.049343345113435154,0.05745924739084492,-0.023643233038642655,-0.031932746672004006,0.005810391716178257,-0.020392736711158387,0.041031059094475575,0.037862727852578854,-0.008744078851931503,0.04056316826865812,0.016380647200909645
COMP,,,,,0.006876746976024697,,,,,,,-0.0286094893154627,
EDN2,0.030193761201909638,0.09793341201319082,,,-0.016386925858930625,,,,,,,,
C1QA,0.02418706227158455,-0.04796872803546174,0.016228038965707306,0.2662949970979143,-0.030091903382687822,0.040820179167048325,0.04760205869885074,-0.09525905631715288,-0.06354473496167017,0.05128110679225595,-0.049761808907736474,-0.09246164338517157,-0.04729587078357682
UTS2B,-0.01597761700406213,-0.03508499303565206,0.0229824366372147,,,,,-0.0513977683024819,,,,-0.024676351689843234,
COL9A3,-0.0560640795670216,-0.08329807832757909,0.05828315686141708,0.15942944485846958,-0.06325608113519503,-0.023813838987579286,-0.01889393129579005,-0.03679443357188341,-0.07606321136148915,0.027956826753097037,-0.030026814499450334,-0.002003927105924756,0.011987464469187154
DLK1,,-0.028575325010328275,,,0.0010961458363274665,-0.0349289314491826,-0.010323799343757331,,,,,,0.03497527975168215
HGF,0.0398253798027957,-0.04166885790014663,0.07301234164781956,0.10721023019674263,0.021120637799074558,-0.05558617139467964,0.02376358532670839,0.08639460517323182,0.20027934402458727,-0.012116906913639773,-0.0493033794040403,0.01722423492187065,-0.026453805137689943
GIP,,,,,0.07856856188586055,,,,,,,,
P4HB,0.007900321570903281,0.057786886447278904,0.0563754435291761,0.12070195495749658,-0.0181074130180688,0.01853901247513628,-0.028674776688482218,-0.03293278025590823,0.08397814991093948,-0.015644835466683327,-0.01615953106821022,-0.043284977557133654,0.003149980518172549
ADCYAP1,0.0018792070229283625,-0.024292239853610377,-0.025451222523104455,-0.025127089571822477,,0.022822417187797327,,-0.007433426209520169,-0.02808892837591126,-0.004276495991760493,0.03642386335767383,-0.03547969957562805,-0.006969125623535114
GREM1,-0.021001993799287674,-0.04369692115618461,0.00340469562670235,0.16277335642399232,0.05821366198129964,0.010921742905843477,0.008303865750425346,0.02567527077260074,-0.07169989462528455,0.024617323639177034,-0.05447133915039732,0.026968755865782425,-0.01821208210330358
EGF,-0.024407438410993337,-0.041027583644688385,0.07915214105919978,-0.002163680829812842,-0.0514637165097456,-0.03454296815950644,0.007837950610532728,0.07544941672205564,-0.03569511559750558,-0.02009901841379536,-0.022025780093738772,0.06091025413029577,0.05266750165241226
