,MGH258,UKF269,UKF304,UKF334,ZH1007nec,ZH881T1
HRAS,0.023011052819082986,0.018930793062668885,-0.010190466278102581,-0.011187817938111097,0.04731587612850434,-0.011580828559694886
C1QTNF5,0.05148680967635032,,,,-0.04778209954387453,-0.016475585032035008
RLN1,-0.018679888953751556,-0.011210847629379479,,,-0.035894221854617984,
COL4A1,0.0367387355280694,0.1136486223605137,-0.0007687513973335661,-0.016387713537024586,0.016097058974953872,-0.029735776668819294
CCL3,0.01493297741019686,0.037563774946063354,-0.023385158334744496,0.02864814925434241,0.1043791734784466,0.011385594692894697
BGN,0.005217495700599327,0.04177441807340654,-0.08350484751496494,-0.03719827513704088,0.014639681991686233,-0.04471888339676032
RETN,,,0.01850919375188403,,-0.05299128531516428,-0.017658496405803924
S100A9,0.0414341987177382,0.05420020062344423,-0.017876342182538967,-0.006061400325841927,0.008695722915024764,-0.050089437613700306
HCRT,0.03302589739767565,0.0502150413572086,-0.04097848926495988,-0.00337861149710073,0.0036801812388901475,-0.04427533502277181
FADD,0.004651045540433873,0.016780445862427214,-0.0391565235493773,-0.018742779193617488,-0.12118818499906465,0.0101131169914276
ACTR2,-0.0925677164249558,0.08217274640028674,0.006593830043310122,0.006200158440360974,0.00222411134683444,-0.09219550116982468
BMP2,0.08453912441722929,0.043282859276166846,-0.027574510970463758,-0.03687254284977736,-0.013323867231221928,0.04619918453565377
PDYN,,-0.05094955750951174,0.039258421079006844,-0.023950014514141783,,-0.035953235394399506
CD55,-0.003573304406341056,-0.029799198500652626,0.007505719437311506,0.06439888437227229,0.003846217492674515,0.035649364634753905
OSTN,,-0.02036627276182605,,,,
PDX1,,,,,,-0.01229434858147019
CD6,0.032652930681483124,-0.02637629261986859,-0.02673706698026632,-0.01417466013338599,-0.03700530263824967,-0.019681282495173938
IL16,0.042037249084365784,0.027323463738516324,-0.054160748970368405,0.04711933084042902,-0.01601511574522908,-0.06369814742009046
LAMA5,-0.018463727909435228,0.08986205239378416,0.0664559681154375,0.10219006152169346,-0.02568528979872908,-0.04852688137280372
RGMB,0.010554919595486174,0.08224984575596185,0.0005521394510263617,0.011703181603098663,0.08097651330415823,0.011522789030240392
INSL5,-0.01813008784564158,-0.03500136703052686,,,,
IL12A,0.030255175538762044,0.045318977315395116,0.0740430308059452,0.13671406106422365,-0.04358314247725195,0.07771513481233486
S100A8,0.031202860101484296,0.06278941782563667,-0.0193846624125955,0.01779337697319533,0.032090494699734164,0.014712361817883171
TAC3,,-0.058105501059693886,0.0846403742917962,-0.030634500750519603,,-0.026850383946839702
TAC4,,-0.026376295825379304,,,,
MFAP5,-0.012528804111154363,,-0.004392880234308123,,,0.006401046837321627
CXCL16,0.0023460883432720476,0.11690886110972168,-0.044727466351293696,0.018849227582583474,0.07154703091210884,-0.0371829611645991
AGRN,0.019811880866175916,0.061792295167110545,0.04940376056967241,-0.02003849183854527,0.02276403101755488,0.012364829496992929
COL4A6,0.011955005724387981,0.0742072549278812,,0.04541372613731201,-0.053126131091207965,0.015242149747328165
FST,,0.022608615297769294,-0.03185307431541444,,-0.015145891229521438,-0.0032995915173992412
MEGF10,-0.01957334847842024,0.01631378759273963,-0.005353095981914298,0.0030987344179661085,0.03648615795769719,0.06234461664530781
C1QB,-0.015319978217645898,0.09713031167468447,-0.05371681823658835,-0.01739205695342509,0.06535129186208376,0.007449277106506944
HLA-B,-0.011833345542387677,0.09027310980634085,-0.06836635733862627,-0.006161269500858228,-0.0526915177977808,-0.06888187911059393
PDGFA,-0.03167165472205192,0.025032403724472657,-0.02113792784733264,0.02672301515350387,-0.061869670819725706,0.006842278084497798
LAMA3,,-0.020260310150825533,0.037214234325680814,-0.014932172172986851,,-0.016300100715424426
DKK1,0.005773079658264267,0.004852142805897891,0.023932962545174633,,0.06484368214230131,-0.03915863567598719
INHBA,0.018892514988118978,-0.06661962377854264,-0.015117208074616285,0.006815926901100605,0.14498262913274215,-0.0005977251518881599
IL7,0.005672120875392355,-0.006672804885733998,0.023546443393338105,-0.013752910162335267,,-0.013516633997887493
FABP5,0.05102294726428332,0.07107318420989052,0.007042864084887802,0.01320670241795438,-0.03217004539104958,0.07339509327990075
CCL4,-0.02946830483394799,0.03828394497859526,-0.0035350841857519793,0.003964940813392781,0.0972695558184671,0.048106744966208155
FBN1,0.0470069566153537,0.0492361464524459,-0.007167596316797734,-0.006171557471904294,0.0013573947175030512,-0.052364256978963054
TCTN1,0.008345205378173952,0.11196123440188327,-0.046974975055547825,-0.037595728126545276,0.09656834461216825,0.021580021678402967
NCR3LG1,-0.022172841148333476,,,,,-0.021314199545407225
BMP7,0.02338168768647615,0.06931024303699071,0.04364325816463928,0.008989008714191855,0.0010856141350276164,-0.04641678489597986
NLGN2,0.0047801484750101975,-0.01036466235347542,0.01659243344492267,0.04911272996127053,-0.025162208501013337,0.02876928658309355
CCL25,-0.018130085452152788,0.022479525144580386,,0.11196353369887815,0.02554655644707787,0.02896222176928843
NPNT,0.043607011049012094,0.14646805931088885,0.02872934563317575,0.026359727858457905,-0.008317629467685704,-0.008088406660441612
KITLG,0.03331605818704883,0.014504408552478427,0.06774423756104894,-0.04066403042705595,0.05470145399813403,0.014932934408500319
MADCAM1,-0.01867989360828954,-0.03166709192263754,-0.030935774950015947,0.04767709032328579,-0.055342583055622716,-0.015018265490743808
F12,0.00044699583842775355,-0.08564105361699538,0.061650058027082955,0.02295024587088818,-0.09207632420664826,0.05568633499700542
S100B,0.07229573097470864,0.05553749182091305,-0.02984163956398068,-0.08877882040296672,-0.0737971173186829,0.0392917482167646
IL27,,,,,-0.004343105027640788,-0.014035573300032798
CD99,0.07866936799544652,0.09773602622312912,-0.04500620240010326,0.023891376868448975,-0.08217524556099086,0.017724981089031124
PDGFB,-0.028736049089611602,0.029126804476817755,0.045736443366870085,-0.024670740891689746,-0.038367495914253175,0.02111612530181717
CLEC2D,0.022528900838167575,0.11044963259447256,-0.009981634370237604,0.07064718576204698,-0.024595967958801306,-0.06833782570237892
F8,-0.009380896750826997,0.030327581642223468,0.026691435985549114,-0.032509899132705355,-0.06407891745501217,-0.0040152130822338865
C3,-0.047758252229151685,0.0630347718039028,-0.02767960157659454,-0.029164772608048478,-0.05493423763408174,-0.006801944673622693
DLK2,,-0.050262026260111135,0.02724662752722361,-0.01844075948131484,0.04039297039452954,-0.028086428459517702
TSLP,-0.018406913579082126,0.001584485755890461,-0.023376891521976063,-0.016006088439382775,-0.052498521338860266,0.016155718427994393
OSM,-0.017564119843859888,0.054707557580297966,-0.0347395458414466,0.06886846847499338,-0.005724895796636004,0.03240138546365301
PRND,0.134108286372107,-0.02128786118925134,,,,
SLPI,0.035772176546114386,0.11007329145048982,-0.029400954354775223,-0.026413381902848043,-0.10266794759640835,-0.05749976814491782
AFDN,0.08237303154930774,-0.03510678612385543,0.030265646834118774,0.07115774104130629,0.008355017859859589,0.021605834222072604
KISS1,,,,-0.01360960765276626,0.01973793192919792,0.060553047850512236
ULBP2,0.05873467899964052,0.02378526745330565,0.0741942129680024,-0.02224376964513892,-0.04053984213767496,-0.017026018125170968
TDGF1,,,-0.029513919748837505,,,
ANGPTL1,0.020991862991916677,0.08685270324847855,0.09159666916231886,-0.017662894587036872,,0.0808271466343471
LTBP1,-0.0025745670786384966,0.05999739320733435,-0.05794815179030638,-0.019683125725053895,0.0788118193495855,-0.00469448385519991
NTN4,0.07652097867390718,0.01511976672693634,0.03806888854949149,-0.03383149293316144,-0.004871050044740801,-0.03039477674040833
APP,0.0196919596867866,-0.08664234546477802,-0.0036370434517584674,-0.03508677306095045,-0.0337519877502885,0.0016675610474561826
RIMS2,-0.018679889729507643,-0.04357516980497759,0.024619797725795894,-0.04326053767401476,-0.04551641537341833,0.03112449888448574
WNT7A,-0.019214907388581105,0.06901685516513617,0.015248686488455197,0.024598713609690213,0.025540380006740596,0.09612853408077143
GPI,0.002968530095576071,-0.025905062291350808,0.029321996827747998,0.04230785483279941,0.0022823507090582143,-0.06518746762622157
IL1B,0.017279963281301745,0.07176404085687609,0.01364719819205128,-0.025149077620820907,0.041654353247012936,-0.0006235107140109072
SFTPA2,,,,0.05067282528117624,,-0.015018266533317712
HAS2,0.12892640406239111,-1.2215890407521395e-05,0.01023447352323059,0.02911624875815701,0.11225473499948647,-0.010249768683999806
IL11,,-0.00888051161770546,-0.02337688627958762,0.015111314421208756,0.013048725144566415,-0.04128215762480628
SEMA4B,0.006328851928691468,0.08565191502976656,0.051547293026591536,-0.014995685015001928,-0.027430194684058173,-0.01446909206283442
FGF12,-0.007999799878341247,-0.0369029839667349,0.07682215616397116,-0.016141463769589966,-0.006389803095675219,0.00671294042048805
CP,-0.007036651624865303,0.03570617871937381,-0.02666600260288467,-0.02679254087842491,-0.020319276027767213,-0.011520868554790778
NLGN3,0.009307448311991408,0.08787340352271672,0.04440719260245827,0.013648125029230983,-0.12310827879969102,0.04636393877130413
GZMB,-0.0029173883339989513,,0.08730264462506984,,,-0.03180442129308017
PROC,-0.004704298009924322,0.12503422872006706,0.007416795265753275,0.029534646235358057,-0.07286288317012106,-0.02818153292200016
AGT,-0.012787240490558842,0.05745584546411969,0.0034231389372655677,0.0663291992871232,-0.0762968232413904,0.036453719282130925
PTHLH,-0.016583258740676732,0.05750681877757683,-0.020392687989089737,0.05041164644508303,-0.03721698466135985,-0.009718584712220722
COL1A1,-5.419756817261647e-06,0.1215301535745745,-0.02310728361237014,-0.03421629098766818,0.02517459737526506,-0.028879795557365886
LAMB2,-0.01574093915543986,0.07816747620881224,0.06864479516280012,0.05105241588675642,-0.025340220161738616,-0.01111978089457992
DSC2,0.012001697388225588,-0.031205421113237226,-0.026201713204396078,0.011373394833804683,-0.025387930383504426,0.05282368820164434
WNT5B,-0.021061192691030916,0.04102723851918105,-0.045750161519345224,-0.0242102901153469,-0.058086650539921535,-0.013750858273236804
LEFTY1,-0.020742651545937258,-0.03543574485459624,0.04817777910231202,0.01640114970928284,-0.05413687851129567,-0.01345918711849633
FGL1,,0.1164038875854801,-0.02828293934618981,-0.012563672300073958,,-0.02111723885190378
CXCL5,-0.030681965059062247,-0.021060993998351672,0.03200754412881171,,-0.026640460142723355,0.012678484201022851
S100A1,0.0016943073187256617,-0.11695251379102484,0.002242358452357275,-0.05936587795375693,0.01935717722646986,0.021485752166023102
NPTX1,0.05430638195794517,-0.04340753842225554,0.05208649289680847,0.02648951456308701,0.03395670104413723,-0.003940446898510238
TGS1,0.02019807334681809,0.02065957945989163,-0.03570611599358999,0.017755753996252614,-0.012310213824418638,-0.017001879149481567
SST,-0.004685648140870668,-0.042751817153396716,-0.01012849287629529,-0.0038402165968579264,,0.0032795418421541424
IL34,0.0034727376527232115,-0.03133553482236263,0.09336036877571602,-0.04383926215594027,-0.027354698896725156,0.016030131498483133
DHH,,,0.06607528687586672,,,0.014833977907117131
XCL2,-0.03511199059059705,,,,,
RSPO1,,,,0.0173025195040166,,
TF,-0.00876207666620993,-0.05469902929565174,-0.021650097683182996,-0.012977420652177331,-0.08372537690321111,0.06304939608511552
IL33,0.015491306167309456,0.08080540729538523,-0.0006524788883377618,0.03364841864115115,-0.06405397967274647,0.05911578366254958
RBP4,,-0.07773055001536287,0.02228670569549083,-0.045496597234515254,-0.046084993491372406,-0.019886034621988853
CCL19,,,-0.04642596497244436,,,
CCL20,,-0.019403928961045383,-0.01703262022305461,-0.011427840367092343,-0.012965390369165724,0.0014606737538626336
NAMPT,-0.0034448586822958443,0.09273172706568501,-0.03561366477198587,-0.03234485282950436,0.04995470721881163,0.048533697405732865
