,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH8811Bbulk,ZH916T1
CCL2,-0.03045634365412367,0.03494128980345033,0.047886831564921836,-0.04272017093436684,-0.06406143655586807,0.007991482663453302,0.004897403219701719,0.01886719478550345,0.042347992731922274,0.04691887932985445,0.012498178511329013,0.008081707750831106,0.026343144844506953,0.06495659006414005
DSCAM,0.09112898759022603,-0.06062035396348439,0.01720372835958637,0.03215845299910647,0.010327300563196777,-0.011068222536949869,-0.011474953032814279,0.043093360588239524,0.0024669229851852076,-0.020279895853382,-0.008895756074452841,-0.008139683105910832,0.04035453143956373,0.026361944478178693
GPHA2,,,-0.018191906494695636,,,,,,,,,,,
ANG,-0.018205841007624617,-0.03361216862434552,0.055955024197714934,0.10676751230340617,0.005073518008393334,0.034858929134658274,0.06387920550298885,0.062412911435955586,0.020767614164716165,-0.035014511296437165,0.05852852347880337,0.02935898146359727,-0.002104536301586376,0.0472539090406362
FBLN2,-0.02116837561285485,-0.06610384287081883,0.05385064750894649,-0.02119356796351904,-0.03018421988490279,0.04221112365300307,0.0279975742070385,0.02834478316101075,0.00941011417662382,0.08916930639687357,-0.03285936470708635,0.0351762809273467,0.015587679215231808,0.07146678771792139
VTN,,0.014836143324500404,0.01244215392123187,,-0.03162589404472926,-0.016727765882189338,0.054624514269812526,-0.014997317160325022,,,-0.013552786142908979,0.023097639140198346,0.06382014792669781,0.041547871379892555
VEGFA,-0.03429939155277593,0.033789996060213275,0.0299371186731502,-0.026316032715345616,0.011170754535283461,-0.07456446642380651,0.11806010026322586,-0.019112326586517594,0.08433677869775694,-0.046657698302919624,0.09537889295342965,0.006706226187431099,-0.04030492663533805,-0.08236970550143442
F10,,,,-0.02425029841266747,,-0.015607288641261471,-0.010399904904055344,-0.0067923495677897835,-0.024707082148480646,0.030503467012686747,,-0.03189166388123323,-0.026701071812618906,-0.010696622806624267
SERPINA1,-0.006658325420425667,-0.07432124679385942,0.045994580920299954,0.01303839979370095,-0.054461490838861024,-0.004354152152647557,0.021728602007127628,0.03949534250980625,0.005446538144580967,0.061271730045184804,0.009885084163893635,-0.03432721315061046,0.049596684850936344,0.05949328005155881
VWF,-0.053957410158799235,-0.008587443083614373,0.035373381013974754,-0.006032683381087257,-0.05275371035176804,0.015085571823261612,-0.07365575245966606,0.014061670249606034,-0.04335034790092589,0.01659391165974689,-0.003044834069637181,0.041143975973429614,0.010633292668702337,0.009208647376873524
GDNF,,,0.06810703871059488,,0.04082567625313273,,,,,-0.003079776309243599,-0.01631018900900801,,0.06621699746876067,
VASP,-0.011424392008921511,-0.018839740822082524,0.034942502722988454,0.005666660544536622,-0.05529682585644603,0.043251111548713396,0.01848385892004528,0.014929180942261108,0.047764855443164035,0.011786967383189602,-0.018350586213215194,0.025526700054459485,0.02296975439248777,0.05460922879329299
ADAM15,0.0018616592777124699,0.04003722693952533,0.03465316472460803,0.00023137442602785585,0.017350185781308668,-0.022389709754923354,0.043462852967557856,-0.006958024271974838,-0.0046919541393690934,0.08857720511836167,0.07022124609318263,-0.017084172668777077,0.022133959937035257,0.021224231103398522
WNT2,,-0.0376026290271277,-0.02855167916967906,,,-0.013441633632136022,,-0.012760402685195833,0.1465130136278953,,-0.015263918725960862,,0.04739222586276875,0.04299541892482583
CALCB,,-0.02392535632701826,,-0.030736594995680783,,-0.020205416025578737,,,-0.017052297603218795,,,,0.06418316926434876,
OLFM2,0.0032801430371904015,0.12027777779595034,0.0367421058859019,0.0448915770390657,0.016970467131316724,-0.00025101571989382017,-0.02296659276400933,0.04333274766909442,0.007144949428376978,0.05723014011790092,0.05349041429869929,-0.029239992927244208,-0.001883111871874373,-0.0033387045063869554
MFAP2,-0.015316564930779632,-0.05045745737619983,0.03301873469253779,-0.03197648205690054,0.022974717012787155,-0.02703764037834703,0.008403895120554946,-0.02703934197164256,-0.019823599184876025,0.06373473224096574,-0.03817685754383424,0.1309944789253204,0.036804863009568874,0.04810970287065973
HLA-C,-0.039025775365019194,0.11047864354384852,0.05182106166690119,0.0035880921386303713,-0.018913220056215638,-0.008557157256006986,-0.017498615929627787,0.03928491992529578,0.004352183106040243,-0.007416606045463482,0.07472878773233957,0.058815328723510536,-0.00975283014571784,0.0795246672050163
THBS1,-0.020947437410658184,0.050441821103701996,0.05891172573356546,-0.03480803108113097,-0.06242502400421093,-0.06846326085389222,0.027272985750748685,0.03643259704810418,0.031197468692353895,-0.01164309320139128,0.002138829328799194,0.002388188007637386,-0.014299404180303123,-0.04016305705580826
HSPA4,0.0018942572227882868,0.01359608413270833,-0.03177027225747909,0.007719816502698515,-0.01467409793631409,0.06381044472406683,-0.03249279525916507,0.07038838717209174,0.05770366329412064,0.028490703021083447,-0.04287529041790597,-0.025304526653287245,-0.0050880604705227945,-0.01052480461935667
LMAN1,0.003354339575758035,-0.029429270961209127,0.040490663737050514,-0.024648967935634508,0.016325590471249547,0.004465467824729276,0.046074067315143026,0.024405082005275216,0.0717875656770339,0.003919592076756422,0.022079588885214736,-0.029892315526179828,-0.02227064762475324,-0.027211800464316458
LYPD3,,,-0.024900133444515665,0.04578411416307448,-0.026073894263998993,-0.01672776732147324,-0.013279517005762067,0.022872125413857063,-0.020519457218199554,0.044287568204347406,,-0.015349448346802484,0.03050168716643133,-0.018735292215961482
APOE,-0.06424984229270446,-0.02769841047736047,-0.034840345896380125,-0.021299320169089513,0.005616271840683453,-0.034450721188757506,-0.10137857063414936,0.025841047467548593,0.007255407319397094,0.05965650675375886,-0.08654080820128746,0.011945274540441841,0.04497981719335139,0.0870692171091237
SOSTDC1,-0.016075858450218656,0.0422893597995466,-0.006562913246215519,,,-0.020883389648196492,-0.022940646300670484,-0.010119188290577627,0.004903875403774223,,-0.024801075413283146,,0.0077126967358551604,0.07738144716693271
ANXA1,0.010746039413422663,0.06898738300638732,0.02746823001389041,0.005602114925292908,-0.024809876929327825,0.015287395265653233,-0.0453465622294689,0.057263081979984934,-0.016471858709158786,-0.03643937219163014,0.07570109433082203,0.1006484221653316,-0.028166199378930248,-0.016245275924032757
WNT2B,-0.03584391411229518,0.10169306115953052,0.010143455702535113,0.0434844793335525,0.030020151174301162,-0.024024921477885413,0.07325165674664467,-0.02117312681346914,-0.006017884444111381,-0.023703011389346367,-1.28933609215107e-05,0.025365064053699,0.08994067226027139,0.025673665903864194
AMH,,-0.004782743130068607,0.0859874524524182,0.02363688736867883,-0.02013677094135267,-0.0207717309825817,-0.013671894150653438,-0.012650040366724671,,-0.03384132489661725,0.020507577605238404,,0.018706077295046548,0.022489691069694867
GDF10,,-0.03669717161914002,-0.01889121302515198,0.0550571751076062,,0.008386809690622053,-0.012773352891005207,-0.026104092886948416,-0.011736017827343567,,0.012715171046144795,-0.054807319760390064,0.014505071231000475,0.02281149327399243
EFNB3,0.0069472195486097845,-0.020247633518989037,-0.006363466179168486,-0.0151559792523674,-0.023672234091330124,-0.022108486831235785,-0.0023902563208138827,-0.008191171584877971,0.02088363519311435,0.0008809594518838954,-0.040818987508118874,-0.02820082211453394,0.02531331241256279,0.0181862230501567
LTB,-0.03191896582742441,0.011607397676815867,-0.03217090078371132,-0.032142381836537254,-0.0067080302574313395,0.03721731753527499,-0.016502861539279563,-0.025385728848076362,-0.007615669133716189,0.08629937631964257,0.05868117802459868,0.01781733890708127,0.08775407348145921,0.07253526221251166
ANGPT2,0.03218131445619641,0.00938807165147851,0.052118300289161854,-0.02194758886818805,-0.02942767544739155,0.031886790430686214,0.07147071352378745,-0.034416860851067814,-0.02248837988288494,0.02673511520858975,0.04513533662302084,0.026082391901594244,0.02482121806486535,-0.0004715517262376376
ADAM17,-0.06508505334739074,-0.12017713692043878,0.024799339568467842,0.028557687130906582,-0.02057673539056559,-0.022369265884893588,0.03652909949031421,0.010795523846726563,0.036278941094857464,-0.019474117782016985,0.039969686032271474,-0.024212585303862236,0.03355475226069054,0.01679961079054225
LRPAP1,-0.032469838912583704,-0.010789110750783785,0.008531063920806417,0.025967075546361,0.010320022647124873,-0.00684266322364728,-0.03989446484195377,0.08372804827662428,-0.019383900512111002,0.030703290734402925,0.04445092513299353,-0.007933065895590794,-0.00028282809646859255,0.0702599015364823
NID1,-0.02693332089744251,-0.02263444231981982,0.016403328093805167,-0.021712790018336016,-0.0341836554392556,0.07724279998907951,0.048585809818088875,-0.032957589309877196,0.011824904950125847,0.005570901522018734,-0.01886078800155122,0.05242203047073337,0.03773011084486766,-0.015604748873957783
MST1,-0.0170527428054619,0.06099572112962104,0.07933413464412115,-0.0535980492242869,-0.03559828606536868,-0.02117554779285227,0.041157642638871846,-0.003444060749746571,0.026754957608149693,0.07995223016109401,0.09447728464784987,0.08342803416673912,-0.0029406159453158765,0.09143524453891622
CCL14,,,,,,,,,,-0.021262442172163852,,,,
IL13,,,,,,,,,,,0.017009686741786392,,,
DCN,-0.03147679713227692,-0.07417842071256506,0.026851049082783348,-0.051572584500744645,-0.016403616637817687,-0.019669402280972224,-0.023764423266764235,0.023202259890693112,-0.041296633316218814,-0.03868842794759085,-0.041622325589698694,0.04707055650046476,0.047127193689680554,0.03205854900658781
IGFL2,,,,,,,-0.011243784223832437,,,,,,-0.02202917995645507,0.03731898543351602
COL7A1,-0.007088173096800223,-0.015325268936316045,0.06018342111561322,0.03552571498525747,0.06294412108350733,-0.021412330145280975,0.13208044203528946,-0.02293268326210662,0.014920494667135298,0.02948479709111363,0.05635234177682585,-0.016015544715543936,0.03656843750069885,0.05870577854622517
CALR,0.011859514752477728,0.032392669571387846,0.03714662232981611,0.009395567400379027,-0.04217449769905309,0.002370838622334585,0.07323806720417228,0.028675386961717664,0.0023638712094061183,0.006383171148994373,0.045409972498662805,-0.02471289193085245,0.00277423437477575,0.012096848280105425
PIGA,0.010297257063197934,0.05852157729161649,0.04068489072062168,0.0328741371987531,-0.005560282907915297,0.08357928257420041,0.05519319345144339,-0.005063629123148076,-0.03826086496211698,-0.016816447175669512,-0.01861244270524137,0.01776761879917964,0.03805148941032199,0.05679245688652162
CD200,0.01623270108945359,-0.03524448454896073,0.016963196691361926,0.0634464606033891,0.01139572823970931,0.030556329397032005,-0.08125401470065641,-0.04964929863101109,-0.03983326065604436,-0.015258421230672616,-0.046780318410172037,0.04257000257180906,0.03941253349401014,0.07690620971482293
GRP,,,-0.030292492410044627,-0.018701201977746714,,,-0.0016694192516825373,-0.015647212141275582,-0.018859461846681937,,-0.01647848964976202,0.026325350804001044,-0.020768080405477295,0.02817519698547
CDH1,-0.0029795434931169595,,-0.011941167315561371,0.0025935268799378974,0.0740003658207358,,0.05228985318184647,,0.12406507499418695,,-0.026816437031563018,0.023545383607383497,0.13968172205671786,0.01175398517062778
LPL,0.057027742475182115,0.1757122878622223,0.02972777046969291,0.00016166305150347722,-0.009982662617978599,-0.02444973421201422,0.11644424140966592,-0.03086063738327795,0.029507422226440958,-0.029517236776650017,0.028153763601856546,-0.03154941606600204,0.03781527389071804,0.015467973204484205
SEMA5A,-0.020718083425950332,0.017059868749434257,0.06791916670314277,-0.00297466262932615,-0.014929004466221748,0.12123314851086583,-0.003637293188496996,-0.011122783212770018,-0.0064681638314502375,-0.0064702053230104,0.023144231298578174,-0.010897889724715282,0.022167380122214645,-0.018059255299131417
SEMA7A,-0.029959770930428103,-0.016177510125878206,0.08524415395252406,0.015613379856729918,-0.006306001905721503,0.08045414606467081,0.05847525234930066,0.032547026026282976,0.05915793826722509,-0.009331112013133148,-0.05094668017600444,0.03411798802879268,0.05823247453068934,-0.0075469786120864
SEMA4G,-0.040889137124398976,0.060150303865263245,0.016719786757916064,-0.01950289021005804,0.049777767317050386,-0.018380514617534125,0.024528144776008627,0.029095845480443475,0.04922319734075407,0.0021407841184995164,-0.018695448478257114,0.08874123741465119,0.02471517889337142,-0.027611401265537197
SEMA3B,0.011516529752952231,0.08303296983135759,0.05731162997651868,-0.01712126647440089,-0.0378991577502321,0.030072580111118647,-0.03685756106778104,0.041575831140833575,0.027430947121400637,0.056812068667077616,0.028716346913717262,0.014663759685892622,0.036585491012010835,0.04272168464028662
RPH3A,-0.009587187332390059,0.009186692982083619,-0.02484179808073819,0.043535025483662455,-0.005139951830401774,-0.025778780272924615,-0.05125082985637735,0.012837416604720635,-0.01691686644872998,,-0.08022561549024593,-0.06646804213913275,0.04936384844100172,0.0368943964714471
JAG2,0.04610134611343031,-0.03739319656638733,-0.01590344283755951,-0.020273306979209364,0.011724465913849005,0.045816765385398306,-0.004913091466216351,-0.00437927468105872,-0.003950492809500752,0.057539219273669465,0.0814378419594198,0.017839828450043973,-0.051530490815236356,0.014659979512165047
CGN,-0.029541659680795366,-0.04126397482020293,0.08735539364232274,-0.011989665571616615,0.002080725209504892,-0.006167583276755573,-0.015367958380410614,-0.011850578500630642,-0.004076586834871734,,-0.032318691899811694,-0.021266450670564853,0.05694098583285981,0.03991029541892222
GDF15,0.015043891438036429,-0.04755056400655898,0.021882714620156302,-0.029272817798287193,-0.018572826730104894,-0.029107289864335077,0.11494706529466485,,0.04263292981680984,0.023399683112028072,0.08398511744272703,0.005253690456282836,-0.046437183562696056,0.08712786173345005
SEMA4F,0.02152689506780159,0.005372619952921922,0.08101401606000827,-0.005371228766749795,-0.024477337203815442,0.0034508098340733633,0.0012036684131611572,-0.04921875433735983,-0.062129942354481674,-0.022406718201238695,-0.011341993056217931,-0.014490099743515584,0.035357917629780355,0.04637493533613769
NXPH1,0.005192788419882157,-0.01954629566908043,-0.04523956604081871,-0.012656654489377158,0.021763839948313705,0.03532727871183883,-0.03918961417183147,-0.04651307193539353,-0.04392766164549483,,-0.013125558559542835,0.09655243545714552,0.008001820715772733,-0.009932527031801494
ARF1,-0.03213007261907258,-0.05591950277406542,-0.017436847587224285,0.00961898136395923,0.06139279600564801,0.0005883289305901295,0.043781306820260185,-0.01011735706574436,-0.021225189044751895,-0.0006352268224103996,-0.04802118378669629,0.12348291161343117,0.08611938372425282,-0.012801418822762263
DSC3,,,-0.013767274977155469,,,,,,,0.0120562850763066,,,,-0.015249151532593036
EBI3,0.020579663142887117,0.04215743738598062,-0.016105136362795196,0.024738987623311393,0.022192103539706416,-0.01823442214899543,0.003799151149451232,-0.006959185243818865,-0.013792639843765853,-0.02061212219614287,0.08467961672288653,0.00024118914997655434,0.015679005297988022,0.05120969551222112
TIMP1,0.025954778865403955,-0.0056263152836845305,0.03051122631204533,-0.02057400475975773,-0.03136572767463272,0.010871792519927183,0.11593364337171265,0.008936237010398173,-0.0193552664104427,0.026277424035817763,0.027263899946361095,0.07541539423610719,-0.0014269740808334757,0.009189137574188478
SEMA3C,-0.0464516690732441,-0.03103861326804344,0.06087832579288021,-0.01375943114900685,-0.019989927067507327,-0.001322724088168985,-0.03276207633105104,0.024439546906750452,-0.0028662823808734716,-0.03716218301696598,-0.020254523222913344,0.002278463674256264,0.018366195657494255,0.01126404381482697
GNRH2,,,,,,,,,,,,,,-0.016524533965940877
GAS6,0.02788521817597877,-0.006952066971124049,0.04059542400808102,-0.0170097742034616,-0.040130313050946234,-0.02943622552667059,0.01832690227896186,-0.00028614466504031774,0.009232411217550862,0.020360897729640254,0.051958909370497325,0.05299624671289931,0.031973796342606754,0.0716124701443969
MEPE,,-0.03804806195320885,0.03643214385139634,,0.023137416341462342,0.029982214100408938,-0.033472080877253695,-0.02514280265457346,0.05850500876412399,,-0.03021676650580491,0.1347350768934369,0.021269978655055335,-0.0019331239256689693
SERPINE1,-0.012543088583775163,0.06363679630598713,0.052730093292375914,-0.03321208717291065,-0.007785740773291485,-0.07435206555797075,0.1290883354626167,-0.03423263992545512,-0.023551515130205616,-0.07460686606906644,0.02148869302340008,0.02695296004375028,-0.03068388109463185,-0.04718731307785369
RSPO2,-0.016985066323750523,-0.06856034898594528,0.08764506471589939,0.0977247357522032,0.02080834470488358,-0.027484328496250196,-0.02244306518447938,-0.03535182406584669,0.016099586700269182,,-0.03572924630161785,,0.12290912896626122,0.08849515262901643
SHBG,-0.019081883442758272,0.025910382922723463,-0.017832690638926705,-0.004374761378388763,-0.04094337256412784,0.037609060645817344,0.009874903910795263,-0.019206374408494414,-0.017321176064787086,,-0.013143813070114278,0.016889699212084462,-0.02506340441096953,0.03707023246963746
LGALS3BP,-0.07585559039742984,0.12954360429020242,0.05156191479646937,0.005282162302635329,-0.06648618338278894,0.021112429058378297,0.0027136928798259176,0.03393206072614895,-0.0056543494187507,0.0316583582754171,-0.025879092149917616,0.035161073647252294,0.044304356668241694,0.06146194306234397
LAMB1,0.04818449815351375,0.035535616040567666,0.039331017640843915,0.004236065572985806,-0.06012763250142955,0.02524679030689814,0.019586345536552262,-0.0009626949839504306,-0.009310665855234965,-0.019058401773111598,0.047114433853092996,0.06003821524685997,0.015941499740665426,0.03837813593561154
SPTBN2,0.02474589979933561,-0.07616041339776088,-0.00942702612920934,0.004284452937298569,0.033734921262140165,-0.011504107707995054,-0.06515571004328352,-0.046346912780579036,-0.035493223880619915,0.0425082542521327,-0.052717443545266814,0.006375403316946077,0.0360120745569139,0.0023430222289077896
COL1A2,0.03224694558647223,-0.04337066036362213,0.0633048628591238,-0.011396435240581055,-0.03153514327638143,0.044894974243409325,0.00787790639510417,0.045564011084258185,0.02988233789737754,-0.01314845683294524,0.004744126799224608,0.05657836964676206,0.04453188296755412,-0.027327400837312315
DEFB1,,,,-0.016553304274321327,,-0.013606999922027813,-0.010017549555029827,,,,,,,0.03157476584515349
CEACAM16,,,,,,,,,,,0.03457100118658393,,,
SCT,,,,,,,-0.009207362521180349,,,,,,,
WNT11,,,-0.0020965694168348665,,0.0064556096517139104,,,0.014383642329845167,,-0.019426749208534,,,0.07229438241980138,0.01965222673564304
LGALS1,0.022618185885853962,-0.06014222705132835,0.019017036038659854,-0.04192846914575102,0.04416044929572699,0.006687412834998267,0.07210744997610298,0.008692462030446432,0.01369922827691336,-0.006263264272889867,-0.021520435347706732,0.03630074998354706,-0.050219546999666964,-0.047268970758855375
BCAN,-0.009348892298501322,0.08432235315736726,-0.0443762586700262,-0.0019910167980157793,0.01886799841778432,0.07204431877304195,-0.07823133734832717,-0.01834290643608266,-0.05082601343667603,-0.019600089079914933,0.03528485024941702,-0.037943399062289315,0.05781552713621519,0.04440235592056209
ANOS1,-0.0051434987168522735,0.13674928742538967,-0.028053171387800318,0.061378437569496014,0.0021483985158923025,-0.011834543258357472,-0.03948387553354164,0.017772589396634265,0.009271061805520162,-0.023035293483290097,0.03798594597896156,0.0586856562109186,0.01688816457115634,0.05722150816403692
EDA,-0.02391142457539919,-0.05671708960201445,-0.01444644151331125,-0.014850493863368874,0.03073779554745822,-0.01567667223471448,-0.014427030615105797,0.018000555764616268,0.05572309607675832,0.05350526667362608,-0.016117042959347624,0.02564305533851289,-0.008540832917222903,0.028518608111838456
FGF22,,-0.013838232918904346,-0.02054289629029769,-0.02279364351522762,,-0.01974217543921655,,-0.01381873745322731,-0.03654941214705818,,-0.029821515585976982,,-0.001321597801208201,-0.02922558320377688
SHANK1,0.024611719128390438,,-0.019732974859211157,-0.01847430805601494,0.036597798563832204,,-0.013477028273079417,-0.017299809222976623,-0.008356356476880987,,-0.018385984772647482,,0.019821456292069006,-0.02718616255816739
NPVF,,,,,,,,,,,,,-0.018967004491891502,
RAET1G,,,,,,,,,,,,,,0.02476906153960997
TGFB1,-0.03792126617805499,0.038436164821352974,-0.0019148630434000786,0.0056263084389058474,0.032705991823347824,0.04482058503025987,-0.021936406250918264,-0.016398675020016712,-0.046019779503349116,-0.008597401424347277,0.0014348552314655814,0.04202291478310196,0.0024097330594074953,-0.011514648475527087
MSTN,0.033816197040409154,0.06250793079597616,-0.0181952931580001,-0.0401219350564559,0.03128409713397014,0.035040824629802965,-0.012834067493119461,-0.013149126071462196,,,-0.03002861472629366,0.016488037308715425,-0.03900718881843571,-0.01460057067938309
WNT4,,-0.04186413842713891,-0.013296035243607486,0.1402869366646953,,0.11598246918562814,-0.014148201877693648,-0.007012677228421979,-0.026763475851464776,,-0.018234105982543287,0.09262801060625478,0.07720943844809462,0.051305822415047095
TNFSF4,-0.027723384216615427,0.018734677693810525,0.002423640111413506,-0.02710803380344228,0.06736577391671801,-0.028100374456977006,-0.024207741263400268,-0.012869880668759584,0.08952588529188972,-0.04229378456499866,0.08860476736409999,0.07307609392566168,0.07065468537045023,0.13213084836685593
NTN1,0.03901125391444354,0.0504177541703192,0.04489610259690567,0.0187654663045197,-0.02247075417504086,-0.024395291851715597,0.049288680797131036,0.027460116504724616,0.014964333752288256,-0.0012327535186688861,-0.02845567658598573,-0.00024137379200859772,0.039237899888438246,0.10833348701317809
CXCL12,0.0601339693148797,-0.09296622175935886,0.0106091409599709,-0.026204697608126583,-0.030893422351780477,0.06008961441141739,0.03102530160529695,0.027436318405026437,-0.031157399886959168,0.029291856996529166,0.03429149953172026,0.03961366850656055,0.04704218713406527,-0.003896451098331299
GNRH1,0.009593117956759465,-0.023687634629726156,0.015052535921793044,-0.01924702695558422,0.07252502907603327,0.12816453277976883,-0.021354746055156158,0.10109473025294011,-0.019823599059365638,0.029119672203392802,0.04727644029814833,0.028515523196296008,-0.042427069935167254,0.08054916865707683
FGF8,,,,,,,,,,,,,-0.02617994386815261,
RIMS1,-0.021705983342543235,-0.06561569002099996,-0.021143105963942057,0.009934996847370476,-0.01526058514156288,-0.01912851215332838,-0.038822486339638675,-0.028106666775402585,-0.0371904013453572,,-0.04801146349003546,0.029227871782991344,0.008798022964640809,0.017182875457457863
FGF14,0.004051938542927975,-0.06029920413112686,0.01406124711461498,0.018797519584835668,-0.024997080596231264,0.030566993969783893,-0.014413847392566034,-0.04030807110688565,-0.06109119584628673,,-0.018582649068962637,-0.030598169232075898,0.06012540707314746,0.02269232119651531
IGF1,-0.008326073947646636,-0.0369172113548371,0.01614581530376314,-0.03104412883108733,0.02832777434850226,0.0027888354826344614,-0.02397047086679856,-0.0281197939002304,0.04514241754801828,0.0016058554684675577,-0.029119465417661194,-0.027195587688323176,-0.005902331738739927,0.023200762066132554
TNFSF10,0.012749978454213084,0.07834225928618635,0.04275006423285408,-0.04533919494322332,0.017833426024319927,0.05268757609368455,0.005514612993678817,-0.0011919864699995127,-0.02501912005440246,0.05240762103005703,0.09091054857863529,-0.00965503500155285,0.0610856998310403,0.06547178468713101
GDF5,-0.01698505961958693,0.05909046350621076,-0.0203832740669248,,,-0.018038759483367237,,-0.01381873765710138,0.08014908245263501,0.04551064030680047,-0.013349799123434421,,0.004317250644993536,0.015462122438203748
CHAD,,,,,,-0.019269164310025635,,0.012688416127008228,,,,,0.047032283258808566,
RGMA,0.008566108832073583,0.1906523145075683,-0.03318873219799698,-0.019232978807823483,0.007487725488700765,0.009928330414719846,-0.018704869385035704,-0.03315147290630792,-0.02523534819706129,0.003197194158330469,0.03500435043761597,0.0027210461269355545,0.05707084347782256,0.008796693876631845
CLEC3A,,,,,,,,-0.006409741291865508,,,,,,
WNT16,0.012498229630777406,-0.04984289332040088,0.024876429205094523,0.0028618351983291136,-0.005190126646218863,-0.011855986624024602,-0.015838267515071898,0.010833300710493982,0.01326240702715249,0.03210835284242071,,,,-0.023612006102704163
CX3CL1,0.03829392781794023,0.006315359582272932,0.001814001349470764,0.014209918850185636,0.05810532913574591,0.030420243129901655,-0.022241442241695778,-0.014195768984920034,0.014465707307995112,-0.012600358718733525,-0.06682381622827009,-0.03164348127005951,0.025940361326154057,0.08778814044787443
FGF1,0.002686442070970308,0.04639210419826068,-0.02692374041258305,0.01146792248606925,-0.04759194816395296,-0.04344039226999385,-0.061783480741286805,-0.0032747693754004567,-0.02566905453758716,-0.0028794039586326242,-0.07487274695854933,-0.06946141598704408,0.014610306495206034,0.08558947623152986
ALOX5AP,-0.06664521085913665,-0.0448351115732204,0.07505682628111011,-0.009805505917277673,-0.02455821379457512,-0.03919959790218423,-0.059357591830021546,0.04003336972427342,0.01820435539098431,0.026043126359586465,0.07565597275146642,0.043366333675437005,-0.0014103896976628968,-0.013935876088757427
IL1RN,-0.015115627523332509,-0.011019343297358548,-0.0015469131331705094,-0.027406560942247655,0.10304807657864296,-0.06360644536337062,-0.013499645054630902,,-0.03526247889549494,-0.057778498404888336,-0.014337271583946579,,-0.012496716774329524,-0.03799788696679244
PCSK9,,,,,,,,,,0.043152195793224726,,,0.0008854848356815558,
NPW,,-0.09150739352111653,,,0.05923341039159361,-0.021542797073578156,-0.012773354094829612,,,0.05467574472830264,-0.015968598977425665,-0.0029597422740308696,0.03415364066616523,-0.0384089834878185
CXCL9,-0.0339413007325829,0.04512302406144664,0.008244834803851612,-0.026623880917571594,-0.012033063538867347,0.11771206329835703,-0.024851112181074286,0.10989130895447213,-0.017847612567090575,0.14347325881417838,,0.027574988113425146,,0.05462547865836876
ANGPTL4,0.015491255355478453,-0.007897011752203836,0.024038410493734102,-0.003942663989384727,0.023061686416457144,-0.035129287690114,0.05079752305041054,0.029273611355798743,0.0038040996502814294,-0.02671302950480081,0.062133201823082476,0.008698170346572935,-0.0038976105755294138,0.0008283544208988433
CCL11,,,,,,,,,,-0.001765935319245681,,,,
UCN2,,,,,-0.022887894151735064,,-0.01442703150486023,,,-0.03964789049889295,,,-0.011979907713770796,
OBP2A,,,,,,,,,,-0.016222233587686017,,-0.017739211676459497,,-0.017128783177981013
COL4A3,,-0.047122816109022324,-0.026716556062036868,0.025501545065484268,0.030252172227622186,0.04995159620170966,-0.003814327342403735,-0.019880266003155952,,,-0.01808104628221728,,-0.015913663068905914,-0.02770759060962882
NRG3,-0.02743492734629731,-0.058886216999684236,0.017849473660275672,0.02881865097359135,0.036517962308025134,0.010064845620485582,-0.024534166371848416,-0.038290270541724424,-0.012492689740673434,,-0.048509554515709714,0.09121830922373697,0.06152138939718972,0.10077955332480405
IL23A,,0.015372603991738149,-0.021781370982000954,0.006358394316330394,0.03209818847926288,-0.032785513745871034,,,,,0.042009015114051584,-0.03466623475663235,-0.025827370502390826,-0.02472676539723458
COLQ,-0.027579465907961734,0.04045920752962793,0.004147373439964338,-0.00115726400160331,0.00019152351650866082,0.015613686120102112,0.05852637323461554,0.00931349543111658,-0.03902930260634536,0.007301720109886361,0.0767405383561171,-0.04313583152445954,0.07919785524539666,0.006677781374960482
SCGB1A1,,,,-0.017052926786672837,,,,,,,,,-0.025290404571119914,
TNFSF12,-0.04846491249746595,0.025759708341505923,0.02615511300558445,-0.04740394809229557,0.04226297363651257,0.02731172620891845,0.009442057200813212,-0.047714625621349725,0.028188987165570285,-0.062098509043400314,0.029875973936423987,-0.017984321947450466,0.024965374403021268,0.07112779917197251
DKK2,,-0.027509105470813994,-0.02281494377935491,-0.020011377459629165,-0.023225322015761413,0.12469063958316576,-0.01479130460344416,-0.00950876036538519,-0.031954904819656176,0.05434060969442969,,,,-0.027387286173526496
FYN,0.08967138778726381,0.10845781577522776,0.00013055851039805592,-0.019682857220870348,0.0091221186225923,0.006853374854089395,0.009709897692545166,0.0036192290901745855,-0.022529210574500445,0.056728532345840396,-0.004285740307437801,0.023429687162836957,0.03754493756091236,0.10193595151038937
ACE,-0.014051042122606223,-0.05354192696951572,0.04359650520462926,0.029763339156493988,0.0063748742055698355,0.08517922554173904,-0.02436750886940466,-0.014419091689442637,-0.037261771814145826,0.008963010082171914,-0.0021704524243070632,0.021359168082959793,0.030573392890041847,-0.006479061654404948
IL18,-0.019438855114461664,-0.0014577617446214172,0.0485338893028578,-0.0013284901599695355,0.027943862614768836,0.027894257967841198,-0.03980086594388805,0.029218800550584918,-0.00690105077687112,0.02685393701843202,0.04799017416432161,-0.0257070624045249,0.04676935811683859,0.04542654979722787
PPBP,,,,,,-0.012405930648222025,,,,-0.015160331264420655,,,0.01030858177475924,
