,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH881T1
AHSG,,-0.027121369361867886,,,,,0.06202676299625905,,
WNT9B,-0.009514359190136717,,,-0.010914867622999666,,,,,
HRAS,-0.042956149407818195,-0.0075211081089467694,-0.057134749480639124,-0.004925713762041747,-0.014546134445917038,0.0722290279814502,-0.011382380703788143,0.04674635022906263,0.039535034426846104
C1QTNF5,,,,,,-0.0659184083559914,0.09294089087379684,0.061388102154356576,0.01675901999105817
RLN1,,,-0.02421709921619756,,,,-0.022649981119321032,-0.017927702878164687,
COL4A1,0.03957351076950422,-0.011711995478848075,0.07657025936652022,0.007768154096420607,0.009752379669155795,-0.07446428222864365,0.024505385838369056,0.0317711677921108,-0.026838368442511286
CCL3,0.0008088833336351895,-0.022297037184646575,-0.06235338260943893,0.017106207832427587,-0.00972896271353576,0.075582616277689,0.011974042256337547,-0.06338898747003568,-0.07471364164425622
BGN,-0.04270314904693519,-0.06875723389948674,0.04839691273816073,-0.030961148471510602,0.03127548456348162,-0.09605757442041007,0.012356344946202559,0.05587151415854112,-0.03612237349438655
RETN,-0.011739517546670053,-0.030549942346271144,,,,0.08628806721836423,0.07602304946935054,,-0.021709807713380245
S100A9,0.08981680742301267,0.015740646681749144,0.1275231786324857,-0.006572528602199332,0.047697207444914964,-0.0008295802801644054,-0.06960166038142016,0.006765186377937388,-0.06696563380480651
HCRT,0.0656991966472401,0.01682658842249152,0.0186371166656821,-0.013082783592102567,0.030557312845336516,0.06023020814581454,-0.006932593041147737,0.013842709658170393,0.07072528261461056
FADD,0.015109450526051857,0.01008913491938516,0.06327461142882577,0.030159007585661448,0.028066169685284813,0.06445991850239621,-0.013223693990747458,0.023985694448746226,-0.02018464323016932
ACTR2,0.03934613972259391,8.448543926563277e-05,0.03623186369866098,-0.0025454243709507685,0.0022954006934132296,-0.027045671095093912,-0.038019081020358766,-0.060690425141623414,-0.020823448434885188
BMP2,-0.020395951404937048,-0.004621845254697136,0.007876192440084,0.017702891775489102,-0.0005149407389879231,-0.09538912109357446,-0.04698336262319366,0.013011479317632323,-0.03582728710019002
PDYN,-0.008556232359522041,0.023310012256525757,0.005423320223529037,-0.017137373840153996,-0.028403389013603342,,0.08272310882722433,,-0.026678092720198398
CD55,-0.008071847458242434,0.012854847762532194,0.03971260950877583,0.0038652642286397445,0.01993899645190669,0.07666055707113537,-0.0002664442338578222,-0.04487784711458595,0.029379791054571107
OSTN,-0.019673779515948665,-0.019370537045700124,-0.018699066000066277,-0.020217282240375688,,,,0.08782658283427805,
PDX1,,,,-0.014004994251101766,,,0.05823469022946249,,0.03454306194305814
CD6,0.03904781512442481,-0.009675103720518122,-0.007822895725024651,-0.01846942008731053,-0.016810360831574795,-0.02915218746986347,,-0.00202611001253282,0.038720744568414005
IL16,0.006211399111691396,0.024619257208570527,0.012045919333182636,0.04719240730961042,0.04716234194491132,-0.07853844143949895,-0.008804991448346212,-0.013701266015759637,0.03236441868455841
LAMA5,-0.06615707789399294,-0.07056113457947108,0.05572770389812584,0.01726611933313285,0.08036752195284588,0.010103553918423708,-0.05884264158827596,0.024696957091041877,-0.05892955766014275
RGMB,-0.028366812322291966,-0.03942930809795134,0.05955733162953623,-0.011354570186927593,0.04766579157224125,-0.0021906910277364245,0.04969509182921823,-0.03623033313232046,0.012214484073578625
INSL5,0.0014865809201207478,-0.01724852362216353,0.01681756074855455,-0.016719276843700403,,-0.0018366298870680486,,,
IL12A,0.04426455768242703,-0.02777211430478517,0.010933532377878422,-0.008218764387842073,0.007507616965142874,-0.05946480976051099,-0.007386102352957832,-0.027636675917599746,-0.01982182921901867
S100A8,0.025099395269582023,-0.021191056826711505,0.130768472657997,-0.010617880214678624,0.0018039058559879142,-0.08799285333205605,-0.02805592864128295,0.06441217202789276,0.002825095402672055
TAC3,-0.006357617650294748,0.10830440643955512,0.007700697059052094,0.05120192769673763,-2.7711257319950383e-06,,-0.01657899680876535,,-0.00886966652982157
TAC4,-0.018368214014615258,,-0.024217101589668513,,,-0.055694563610382074,,,
MFAP5,,,,,,-0.06665998768716608,0.0533348458452966,0.07529820401704909,0.019963638151066273
CXCL16,0.02723482808913927,-0.06824448186786597,0.008678048588575188,-0.041828917357686374,0.011018718895329566,0.06892397008045727,0.006506541026874862,0.00046355331940320366,0.014974577986586754
AGRN,-0.007320250969095227,0.004906855695437186,0.0492827685458515,0.0469770363784487,-0.01765945434072375,0.0011209157119209067,0.09128808057898675,0.0705694167758213,0.019276589140509434
COL4A6,-0.012986909523504385,0.011433681202214337,0.12039535000290903,0.05013491168453111,-0.01375291122253804,-0.00796975183776017,-0.001546107864080198,0.0066942721389815635,-0.001532548388749508
FST,0.059524607361794664,0.019139329121678917,0.006498704557956851,0.012306779109786236,,0.00459606031830903,0.039842167002263014,0.1513349971572191,-0.03457626966753447
MEGF10,0.06320157583848711,0.013353285645476538,0.01795905046344788,-0.004517496737045919,0.040423961666577406,0.05468312367581797,0.0294461399624017,-0.0034091845870862767,0.003746634154629526
C1QB,0.06605687114566411,0.047816811862115796,0.11165161530545452,-0.015060670249458598,0.008913806570149856,0.011526719979121407,-0.00114239989082956,0.0072237790806112655,0.008889150435310779
HLA-B,0.04308832464888617,-0.03860775237268501,0.0762181443324675,-0.06417662049206088,0.0042773121690804355,0.031021235848899303,-0.05309073758705901,0.02251364438471581,-0.053150068814703494
PDGFA,-0.09053131388792243,0.03279131912538956,-0.0004854363534586245,0.021241991270293376,0.04669334180956856,-0.033283960075706255,-0.030021878464140513,0.018095940723390724,-0.004812190987470736
LAMA3,-0.018209321937049334,-0.044491160915201715,0.00019284755801789755,0.0314549203408408,0.06087666134132315,-0.03705748573036001,-0.017831718324183652,-0.020923822605152877,-0.020039761263268525
DKK1,,0.017859716465939052,0.011763924084790335,-0.013046652374081546,,0.05936356659808735,0.02810645069920897,-0.018788973333599645,0.013034065091544802
INHBA,-0.007325085216679323,-0.009578927605608762,-0.0016859654637539757,0.018591699578004453,-0.001682262028045323,-0.10111204395274913,-0.025475602520503994,0.06484782059735544,-0.03554357498489164
IL7,0.0786882328451002,0.020023214296080016,0.13896732525934474,-0.02066653000037191,0.06438014746420524,0.0026423159557590944,-0.02173693351522114,-0.019614791584581338,0.10943045681675649
FABP5,0.01955002151860484,-0.049081160340314435,0.04327924960141227,0.00975882899956566,0.045428210803858574,-0.05594900705201305,-0.014594163695146547,0.11167773561125591,0.030575400532124892
CCL4,0.042202171215665024,-0.018858305375940798,-0.06888457654131186,0.0022508250486295276,0.04345261399193071,0.020759541201686965,0.028280925868513412,-0.011204017574157748,-0.04511851633823888
FBN1,0.01478804864695707,0.033191967354099065,0.060414042680099075,0.029980060814113377,0.046277999282420386,-0.038904821484979965,-0.013549263723834203,0.09768450329164656,-0.03506453844908553
TCTN1,0.05621034893827498,0.007629993992754221,0.036588879758501384,0.01451430013454776,0.03888613709055074,0.07888387857152225,-0.004723248038599169,0.0020872835842253466,0.045411178600758766
NCR3LG1,,,,,,,0.034418820105163,-0.019614801999352536,0.04466407832992468
BMP7,-0.07126071044600167,-0.049694324343878216,0.00927129238355581,-0.0069179012473907075,0.06956006362251863,0.036759417942270625,-0.033548241405177315,0.001153988142546472,-0.041692752770915976
NLGN2,0.012126710788954108,-0.009323252334836893,0.026302459876103076,0.018711304663941525,0.06688796618832918,-0.016520347027737674,0.03120859170775359,-0.03774286956665318,0.08391716971887742
CCL25,-0.016197042277384194,,0.18739702897501748,,0.06353711301376658,,-0.013046002841523635,,-0.011323828704284717
NPNT,-0.010642321696267922,0.02705622598286018,0.07657812739354848,0.03759691531081868,0.10244580747662144,-0.04995557754579632,-0.05347783225650085,0.030258316544067344,0.05158650147463047
KITLG,-0.027322465045759727,0.05399861253026006,0.11269637159503959,0.025098879076190704,0.015754144124808942,-0.0006331600221250795,0.002364518393872259,0.09994767617047105,0.09269176438943626
MADCAM1,-0.027183466172256865,-0.002411756992157437,0.05188715660355075,0.04323615340119945,-0.008665306586714355,0.13595312722092154,0.11447965027783215,-0.025969174563315333,-0.018463840210391835
F12,-0.044645363908484094,0.0661573986333365,0.04719039535199284,-0.014889377911422962,-0.04416621297093782,0.055572332283812434,0.020445872611692718,0.0030583623495979142,0.0956495052301093
S100B,0.04103704319842775,0.06704484078156256,-0.0318883731768471,0.02950141488881917,-0.08350344629101669,-0.12292452031064376,0.06638926385938673,-0.0854215589905466,-0.009958882933044732
IL27,-0.02055245425252017,-0.018918423413739217,,-0.011679504149887089,,,-0.025394250542542407,,0.11195329704334438
CD99,-0.004153648781274035,-0.008574737540069358,0.099345756265754,0.017507520690528168,0.04051853638664092,0.034617148289968085,0.006709334120808656,0.006288626657001419,-0.014838391569674075
PDGFB,0.031327921635832236,-0.03730554175145652,0.044394044192055,0.010200178591333738,-0.011071586358762006,-0.13227765986078097,0.004212201748898927,0.03724901760628335,0.025130611573911634
CLEC2D,0.00989679430052851,-0.03279174354014322,0.10593064779909445,0.029331222498555472,-0.022501036923608338,-0.03784475326981611,-0.007906504258356066,-0.025473792783073965,-0.0066488124439395314
F8,-0.001038379167784815,0.0035362826078077594,-0.004892161401792679,0.010426160477473476,0.05705349074625681,-0.04512345437560603,0.05329828216278526,0.10512342487292498,0.03256252704647398
C3,0.04798070137337143,0.04786263858220256,0.08065687151316837,-0.03634828458827802,0.006101259288870753,-0.0993655365209377,-0.030163768691152608,0.01587226337958991,0.017422643070067058
DLK2,-0.014624135205549362,-0.03128369584434199,0.02643528862831196,-0.026034387231129077,-0.021869718072396266,0.02838499862310802,0.008924422297056547,-0.020923830962926066,0.01727900977907477
TSLP,-0.03398282792767546,0.04212771623302135,0.04637398192095502,-0.009685023933813628,-0.018982333236645183,,0.024216005823244287,0.06610893403770833,-0.039464480751678174
OSM,0.011889637764939717,-0.0012242219040040437,0.061493146035165897,0.0009134780706023509,-0.040440301695274135,0.08492484269973932,0.05683537294077136,-0.045502631526737496,-0.030275906112768806
PRND,,,-0.019545212127580754,,,-0.012353136596012006,,,
SLPI,0.0002138869220856549,0.0100172122595397,0.1210550731373143,-0.023973535112009434,0.012662527990514932,0.0010744522051604557,-0.08482971181165992,0.05069101966841187,-0.06037197933456147
AFDN,-0.048615531147102105,-0.014725306057223275,0.07277914709683256,0.0135529283358239,0.03180188302270332,0.06722283215475125,-0.027101389877696593,-0.06396838733300891,0.06890634135845293
KISS1,-0.015289575075047229,,,,0.17075077237771974,,-0.020029150689585242,,0.07577349957938394
ULBP2,-0.018259762881033797,0.023552385070716542,-0.05860371614839282,-0.010944722628935727,-0.02637987722248785,0.06411580909988868,0.05411754241782721,0.03809058054492209,0.011045886198800692
ICAM4,-0.009514358222484563,-0.016483917879511856,,0.0063803057350971,,0.007588696521791323,-0.017571639432846484,,
TDGF1,,,,-0.010095674048163888,,,,,
ANGPTL1,-0.030498589016815056,0.024766505737042085,0.09252173655029118,-0.013186167304122908,-0.020947213445972907,0.05510216569111567,-0.03402117232226269,0.0029532037467206534,0.030679169297047906
LTBP1,0.01833737322375244,0.036419473910900446,0.00972304611391194,0.0368114678383239,0.0007678897574436174,-0.05519114332031279,0.043979038523063896,0.025435298006384242,-0.03242068229620498
NTN4,-0.003373989879959776,0.039663244686461374,0.013438550803116681,0.05587916166769919,-0.023189997622949758,0.12402655161352044,0.04299604917359554,0.03014583659991498,0.06566471566457657
APP,-0.01837810763040777,0.038118697325925655,-0.08677199446836076,-0.01475506927433177,-0.03470274749770689,-0.014684490387540394,0.005358227002247708,-0.013521572744476944,-0.023533674439218073
RIMS2,-0.010833636086052015,0.05253871728638238,-0.03397097662646912,0.07905447070668073,-0.012205293378283728,,0.03165884956833147,-0.02759888769351697,0.003905951066253286
WNT7A,0.011277961882178566,-0.03897137198719881,0.03126170763297127,-0.03162487468032049,0.07076660999554557,0.03180888863737407,-0.006443144393706984,-0.002566513108690795,0.057163829540087537
GAST,,,,,,,0.06357078712901827,-0.022639254254853785,
GPI,-0.01174775374313411,-0.12281642568667056,0.006811307345651786,-0.011573608871216296,0.050629287928236,-0.015406547180512367,-0.0030083544439168408,0.040032061556635336,-0.0584428474859834
IL1B,0.04820295515474122,-0.03436842897136956,0.029498124796977193,0.018458320492979827,0.04071152269514668,0.06533687400537623,-0.04432568066116966,-0.028901286853829707,-0.06077321955021967
SFTPA2,,,,,0.040223649093861516,,-0.017307869089646363,,0.0011845224585031817
HAS2,-0.04142064839746302,0.029358121957354683,0.05591473671663408,-0.02913170055285539,0.014054704440063003,-0.03407301968931439,-0.033890619280820676,-0.011001561363838126,-0.012863218254689118
IL11,-0.018368215406235133,-0.016997293007669646,0.03778938156892444,-0.022861809414100077,-0.014527084906452242,-0.0592758356576404,-0.03529307273367566,-0.023795521136185657,-0.022030002334952087
SEMA4B,-0.016514764757127185,-0.001107662977754035,0.06835431617797474,0.01281272157459179,0.03401982451495209,-0.10432387610548013,0.03719903239193351,0.020936816716151028,-0.016509010949848316
FGF12,-0.024816687992909744,-0.0017876444576001593,-0.030181374083668527,-0.03806523340947352,-0.00932303555890443,-0.06080816382929029,0.0319737272910242,-0.028145824397913466,0.01819301557371139
CP,-0.016768661849090417,-0.011656077076524156,0.04565245231440158,-0.030326309852968338,-0.01086303806169088,-0.05170449426744468,-0.015303823806980667,-0.057560076680621776,-0.04412238768899444
NLGN3,-0.006698720282909101,-0.03169072908771526,0.046794011873105966,0.009838534999539291,0.010561332609274308,-0.02328174552804734,0.09097433873386597,0.06424790532687155,0.03529369120873147
GZMB,-0.012091700779898613,0.013847326722299753,,-0.022920365580060626,,,-0.024829251171268846,,-0.039101170045325394
PROC,0.0834986995321167,0.12051073160153153,0.005853265365481799,0.024432380132893523,0.005897033660388649,0.05899005065635215,0.1153404221606533,0.03362629184489135,0.018880742742096338
TNFSF11,,,,,,,-0.021157594583918207,,
AGT,-0.02063768760377226,0.06982465162244236,0.061925367031971386,-0.031120397410614925,0.0953441004076659,-0.07735854424147583,-0.08024176126989589,0.03896991677697315,-0.004688132363057537
PTHLH,-0.05942785919199102,-0.016584129073492507,0.08081491386647076,0.03340732517436253,0.09780083952833672,-0.06900719312518425,0.0991521805301294,0.05785721665611621,0.028502515122396297
COL1A1,0.004171871607864661,0.03667480699738753,0.07869953059139395,0.024027231846584323,0.0024601507671538885,-0.008462432234995628,0.0004913181986398121,0.08034548079657958,-0.01834248749734069
LAMB2,-0.021098861450503093,0.008705318864918132,0.04203760324166329,-0.026722381488171857,0.07542676144809889,-0.027087796101762655,-0.016476828327017842,0.0589837671705265,-0.0030555142286499623
DSC2,-0.029861778214017573,0.07052995963643037,0.04214251701699611,0.01199098308902477,0.01864247103282677,0.06779604473931546,0.04707512344360651,0.04149935971769117,0.009618750369826299
WNT5B,0.016847214323002034,-0.003283333375912345,-0.008942681509083589,-0.023671185169780267,0.020123315100640363,0.003475839392767852,0.04606279669274872,0.004231469190615066,0.0769982220195395
LEFTY1,-0.026071445476083897,-0.028467928545632303,0.09004094630512859,-0.01902169470048095,0.002350357223000636,0.04678455184989766,-0.02918141761283114,0.001244856542334594,-0.019364393248185875
FGL1,-0.010351960578177725,0.1387780702881131,-0.02472365829373781,,-0.014899818602102445,,-0.013825603571263495,0.03936696073311161,-0.025962074254616132
CXCL5,-0.009514357185714726,0.007969098845945684,-0.01933691654863545,0.10002719523546538,,,-0.027099653505694047,-0.019178532631299886,-0.03371802023949914
S100A1,0.04188089876760042,0.06579687682554622,-0.06178272429614797,-0.02226288592688549,-0.03853012369128124,-0.012724081670622873,0.13974175279226714,-0.04890586222146013,0.0169265854423052
C4BPA,-0.026485178745170774,,,-0.014618697827073248,,,,,
NPTX1,0.008470352866247977,0.1136861525969514,-0.03493892763815224,-0.031403545765367025,-0.021912980550914236,-0.0027833573672547277,0.02567550911995202,-0.018788968649394343,-0.010354684076339687
TGS1,-0.0032271588342320068,0.031442872574411224,0.006385974898126499,-0.01572091910670693,0.056434742291463974,0.058214921859994426,0.011550441353979618,0.0027853541300746462,0.020333323411477637
SST,0.011933997892012957,0.08963163084002358,-0.015307690883419803,0.0809522393338926,-0.03143825910400818,,-0.0339670235130244,-0.012415902715319645,0.07370946198845324
IL34,-0.0016027789490705082,0.0442567589032859,0.018374254582792068,0.0033218182824192462,-0.03238687085980313,-0.042476333606624304,0.034337861736961614,0.012951256069700923,-0.019676933917211696
DHH,,,,,,,0.0734257793066551,0.02668546684249062,-0.04474779337846438
XCL2,,-0.025430448835875263,,0.09107596974869779,,,,,
RSPO1,,,,,-0.01375291122253804,,,,
TF,0.013217479106365834,0.04337525465506856,-0.10484724536481846,0.029792696485829294,-0.022710304836427095,-0.0549970780592793,0.09656873382634797,-0.0842710146020624,-0.013115692299501014
IL33,0.04458083812159455,0.05621963404497832,0.025222349832406628,-0.03937609307448255,-0.03443408733896342,-0.02744232575725084,-0.010001023883919977,0.026074328603928786,-0.028336057354829178
RBP4,0.03895284287534463,0.010169317899617548,0.001467553521679575,0.024986293221200242,-0.00435185393873193,,0.04797355739496223,0.014904187836270573,0.013749428817176139
CCL19,,,,-0.009339224112371725,,,,,
CCL20,0.03894201375903654,-0.054203227075522366,0.1116050263694128,0.005975389945241409,-0.0135527849196176,-0.03620152179405597,-0.06886418375329759,-0.020923833991107234,-0.03301055038544393
NAMPT,-0.038924219440535944,-0.06336173258686688,0.14211173246070294,0.0009250164108337983,-0.009658120277501766,-0.08367085720607004,-0.09459487791760901,0.10123357872665154,0.011148049248901807
