,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
ANXA1,-0.03223239464066005,-0.03151435528284377,0.0417252493369981,-0.08650900544226797,-0.12230796145656002,-0.1376122579081443,0.04328294960986006,-0.09137497001369423,-0.20634205636447012,-0.2131350996932719,0.07893829483104639,-0.08855908331429345,-0.043574098890959874,-0.12337241794947215,0.0543891787845235,-0.07293198869151876,-0.023177108599719737
WNT2B,0.0715645494106818,-0.02044352024045632,-0.029672102811801732,-0.03993224922062841,0.07646882622713397,-0.013292302415121188,-0.02684692140896929,0.01300924068028728,-0.0012652677465098611,-0.04478342708190254,-0.010857655556011349,0.09121403281146993,-0.004303104026609869,0.008155043543789478,-0.03819606486684494,-0.01938419205695329,0.05858342418227313
AMH,-0.03618333194005072,-0.019489025659812056,-0.01950409070600242,0.05182056759748663,-0.019184005833749882,-0.04022056135271736,-0.036812690508289836,0.07091924241366639,,-0.06085168054360054,,0.014734882735530173,0.01631069025197693,0.03736628474411515,,0.0876469880568854,
GDF10,-0.02746312211607683,-0.01632849530454085,,0.00019165386527682305,0.09872199950242029,0.0066747366203064665,0.08370262130610999,0.036355099522941005,0.09471776843224315,0.18826085470962953,0.07038850955290843,0.061494052337991455,0.009488583736642284,0.043831646379911944,-0.045581639004413976,-0.004312776357204495,-0.055179741335607435
EFNB3,0.01850979730940707,-0.032571653842677746,-0.035388541907666916,0.1143010696300361,0.12871333960952644,0.07742502565707482,0.05021989564346365,-0.0041524744583264035,0.24647626760514152,0.2500603330851015,-0.021836183359117557,0.0683661369492515,0.10558261599584864,0.06816556567769097,-0.014076848768778348,0.16205093037756327,0.10580831860201978
LTB,0.008700280834558547,-0.023821399139568097,0.028799758654033857,0.11513945894957493,0.029933543609192415,0.016873679512965832,0.0699262127440114,0.07197322095619363,-0.009728105685401231,0.04974608803424595,-0.031620506187375004,0.14095103921252122,0.0046178635904555055,0.08072666138473497,,0.04175222306318311,-0.038878542816804126
ANGPT2,0.06747849291754686,-0.008338855297855226,-0.03495265205349825,-0.03446695431403426,-0.03280734793241525,-0.10458657798829984,-0.09290032228716648,-0.026430593901108225,-0.012003201494597233,-0.11375836576000316,0.086130489369633,0.05079190443836757,0.012876332320176905,-0.03743192825559796,-0.07018981729265975,0.0332832500913069,0.00248549570693754
NRTN,,,,,,,,,,,,,,-0.024563445091453532,,,-0.04605468482392273
ADAM17,0.0018090419574263404,0.024786153226416825,-0.02126652737101689,-0.023921074920005374,-0.029646005552959962,-0.016282172404476044,0.004100223470619877,0.023023599196770366,-0.023508012430074787,-0.03840251764183138,-0.0173036381809572,-0.06708907820083412,-0.07183558654679813,0.0006357607075434162,0.003613008725731463,-0.0785388478202682,0.022816355218411712
LRPAP1,0.014229815270217378,0.04138083785901378,-0.03803023327901809,-0.015097027703345393,0.07720809843855923,-0.05865616858818758,0.03420122246021728,0.08856056086792731,0.11186441503768184,-0.022582356693114983,-0.058308205355688134,0.06315357524551567,0.0532087494021826,-0.025110161138755898,-0.015039896660871662,0.08742512217626522,0.11960037368572067
NID1,0.006664196300469492,0.009052255404992956,0.02199869428311685,-0.019633657602467037,-0.03754042388745727,-0.08710153103674619,-0.06328964188592939,-0.007447732188527971,0.00795474608257012,-0.018887611863313038,0.0832709155274377,0.0020274517102931667,-0.035484342627544914,-0.06040113525696118,-0.02507886051523921,-0.018564677641995445,0.0912143817552642
MST1,-0.06741851439487184,0.05248406492127416,0.04466249819565596,-0.04207865795674881,-0.0031755958724154253,-0.06279721228232618,-0.018869487772851523,0.012839589048932143,0.007152021355880214,-0.14010504213001065,-0.0423853119948691,0.03323538826944143,0.020545333097022993,0.04673328788339469,0.006544872102154273,-0.07338428658735399,0.01829943360278293
IL13,,,,,,0.019977361146688265,,,,-0.01759256181645917,,,,,,,
DCN,0.01369729485188949,-0.012261433013332117,-0.054866587868750184,0.0370031380041319,0.03895476054986743,-0.07130562041616385,-0.02107618081505607,0.008278557554596623,0.0035731719409642796,0.08331708610613124,0.11370322799951126,0.08750931512967451,0.03538668117683903,-0.03899373961360104,-0.005880008244108739,-0.017988068886149598,0.06501648450766168
IGFL2,,,,,,,0.09916837456923208,,,,,,0.038943094633259415,,,,0.053259043501016866
COL7A1,-0.010695131931522836,-0.023706406289333695,0.037168521824207275,-0.04797378279004826,0.027544161109651424,-0.05236690931219696,-0.013234674096933165,0.00996206435521318,0.020166428809678862,-0.0631664161392194,0.05203232511187812,-0.01887296829381597,-0.033946613785131086,-0.03421978983761253,-0.03510035830399861,-0.026008321707855865,-0.06166660873557578
CALR,-0.028783862983291192,-0.002791785462936412,-0.022502701461667024,-0.1309418024883379,-0.14242490597013394,-0.14889251185091137,-0.14599859546202829,-0.006430159466273834,-0.14796159509696508,-0.24574229685601515,0.08845832627401728,-0.051951163443626894,-0.16548541434931785,0.002124244262296519,0.033575412006655495,-0.14998912415586604,0.023107900009773783
PIGA,-0.024240670691934717,0.013344386351113407,0.10698881458563361,0.03697426608626136,0.011587775416874148,-0.06408113451164214,-0.010494710794983628,0.050832356954215896,-0.04926031825522375,-0.07496493458513066,-0.009547001084786611,-0.030282326621143576,0.009466496105165893,-0.05140408225410731,0.09302721382881038,0.053420714521743705,-0.06393326120826787
CD200,-0.0025290582167073173,0.016336528669598553,0.0120490763852389,0.10397908171051584,0.1507852775184926,0.13002775982784043,0.07036908973345041,-0.016429393097849444,0.21231402376982858,0.29527039691317053,0.038423636768449586,0.13476332217925924,0.12974093522363173,0.10121222942964425,0.010680442163551728,0.1288322721271282,0.20542261061983155
GRP,0.02194688976847419,-0.013859856402899913,,,-0.0017251011614381464,,-0.023617873529715075,-0.023480299045534156,-0.05206037139978152,0.00011937578282375824,0.0270433568823828,,0.08792812919132986,0.05226460782336389,,-0.04134132936745951,
CDH1,0.00020782015475111584,0.019554458624570316,-0.02657255591699217,,0.0336400332740699,-0.05476743883498244,-0.03604903668197021,,-0.063533753725756,-0.005375767591053484,0.049581750764735776,0.018329583564219428,0.04679586353164752,-0.003082923837449805,-0.07357773753191735,-0.04524343506574479,0.030981636153564397
LPL,0.048638839185732655,-0.019089564289163356,-0.04897782966269414,0.028751584302954394,-0.003023587487584396,-0.12759206754433328,-0.2411092342401296,-0.043031593269051024,-0.0368842279594641,-0.0947881290728717,-0.044676735054700524,0.19653351211520048,0.2748771244701829,0.026100140048229428,0.05823996464028432,-0.22015432679727795,0.059458921632632646
SEMA5A,0.058216730881097606,0.02333564095086765,0.0038454213967944336,-0.05715292745335519,-0.09529840328409177,-0.10974404793155734,-0.015837449054754874,0.019964581004528366,0.018642484157157815,-0.08589436991830648,0.014691410015038287,0.11859698422236026,0.07933260376337296,-0.07360199852213793,-0.02922814732866548,0.00040623098004518064,0.019025269336246316
SEMA7A,0.02819375633960922,-0.050700165212033396,-0.026582320317933956,0.0924368134852208,-0.017494816416851494,-0.0035730909086912704,-0.04905984839153843,-0.02760032626426478,-0.002205062722316907,-0.0011164957967881445,0.07725683572792358,0.07564220230026064,-0.0004787034594805762,0.05427808804183319,-0.007121275418815227,0.0691336430288175,0.08846421529745226
SEMA4G,0.02394914918502547,-0.022566208299812308,-0.04239547904488885,0.07588208253057223,0.09146888268213761,0.01218226963607297,-0.03609767965748571,0.03363618000536773,0.16010335033483433,0.055515820125361215,-0.031125812621533817,0.08012306431977916,0.1407535738304467,0.074217280185098,0.11863102372126964,0.016501522286934068,-0.03946900153380845
SEMA3B,-0.0315642729806344,0.0029085087237776448,-0.02493553837848742,-0.01129429283659913,-0.06516220453997112,-0.013528164240948453,0.02846096769123252,-0.023034379193170015,-0.2585030416013014,0.02237810384727532,0.027308090835805675,0.08326708012590367,5.9897668483694465e-05,-0.01890776740826929,-0.07296677890362814,0.04797077435619654,-0.11203295355939322
RPH3A,0.07756331316362267,0.05293727349763414,0.055462372375509626,0.12779818403943988,0.1287968116555358,0.0693620396576768,0.051861759613560474,0.0720317806628043,0.3051956653120235,0.022774629508275742,-0.053331571830321264,0.04400270762795516,0.11681305933818756,-0.027085362375724575,0.11474085225421304,0.15067267542572504,0.2102844542850346
JAG2,0.042331886039261746,-0.013753962161415334,0.04578675745813313,0.027666998461208032,0.09396291007804375,0.043599188578940545,0.05288355689064287,-0.010511225081181089,0.11006190969365014,0.08491470378611014,-0.013772139488141289,0.07780804132361592,0.10597772884388267,0.05379919171137811,0.11458349583045387,0.07124998396652632,0.13469992567691477
CGN,0.049517306897868534,-0.018870537009353774,-0.003423858882968908,-0.026120338744947076,-0.011989479288537592,-0.05211647781674274,-0.023603765145392013,0.08878036021903436,-0.030580763553820355,-0.03339921755646406,-0.007636499623923789,0.030077145412606015,0.11502899576058848,0.09368196701262559,0.03147240147597629,-0.025992815161815636,0.24199133581807242
GDF15,-0.027633260051538593,-0.006256791752404219,0.10655782523319937,-0.03315261023228353,-0.05144144820904235,-0.08179735136409429,-0.14605140694924135,,-0.11031813859703483,-0.11546864332892391,-0.042800527057268466,-0.0393113985256476,-0.029541483085837695,0.026534546859449327,0.051812422388163484,-0.21218081037065184,
SEMA4F,-0.019020812150047035,0.0051660828585563005,0.023246921374429796,0.0438319901625692,0.0618795436396926,0.11236630472681952,0.01817571122297104,0.04532470453580877,0.11715499356913907,0.14349526351821673,-0.024861718171187486,0.07539529462450374,0.06048180227582814,0.1389001759424521,0.16258338165181913,-0.0013589613388754543,0.10123925701854868
NXPH1,-0.018218232773346298,-0.010895839867584575,0.02095558579908782,0.1292580105071128,-0.07979349320055676,-0.033122396019950255,0.013218902818907575,0.09782053815352468,0.25287437187519995,0.02774845359361444,-0.049746344851390185,0.05139377634993501,0.1234524397229179,0.017288799206505737,0.130111379296821,-0.0007725486223027163,0.14717869844118087
ARF1,0.0003304415572424185,-0.060888848035565254,0.059587509200745244,0.003757204000676682,0.15493143872278464,0.105867060455908,0.01804735977400991,0.08307879405844547,0.15047134605742196,0.06653442552655067,-0.0016015576057387569,0.003583035723676271,0.1131123904604888,0.039873761106857385,0.0474159996065949,-0.0028179745244666845,0.0875573878304504
DSC3,-0.0018463422958521578,,,,,,,,,,,,,,,,
EBI3,0.0007054255688039029,-0.009798083075135623,-0.006176138745198344,-0.04366533876796776,0.0457374393236676,-0.040656294616353,0.01341447758533742,-0.007707724318240729,-0.11825701938769563,-0.0415002217654756,-0.05041680550604777,0.011414130378365158,0.06941018402417604,0.029366104644738943,0.05405393117739513,-0.06036845494233548,0.09786997490065952
TIMP1,-0.016615127498302937,0.013190126475464498,0.027559483686565037,-0.11245133065454066,-0.12590913587609434,-0.10195301724799546,-0.2193340455586126,-0.030434045473882204,-0.22069594325081784,-0.24779187602834465,0.03497871164280866,-0.14631155325594578,-0.28587890300068663,-0.039224223036303026,-0.026312124406981,-0.19522837579085792,0.014149533853533168
SEMA3C,0.04097831311981149,-0.03858051785483936,-0.008937218843224714,-0.029020619201122536,-0.023230714411273987,0.031907913494265285,-0.042024520695306315,-0.04365915246297895,-0.12434147811859353,0.08126959624729937,0.028583512076125996,0.059421541084760304,0.009788713072633862,0.10353199941454334,0.06967226625889153,0.004693694708700704,-0.006284098319279595
GAS6,-0.005763096441375026,-0.02712385937248354,0.021073212098150138,-0.018938375863796823,-0.09386004092646479,0.0011434658826429617,-0.006319106637079397,-0.01699753788956684,-0.01071442735112369,-0.07266650635637206,0.13598070124638656,0.0024834915297384996,0.03877105291848913,0.051681063302234306,-0.01804608856820844,0.08506153966189721,0.18090535082667877
MEPE,0.05303168902875473,,0.03428194235128916,0.0857365463978435,0.11482154416299929,0.08592654608328537,0.09851866072239984,0.04931201214005009,0.20195072878619588,0.1839944727639529,-0.0031082930900935115,0.013859834089478941,-0.016764123477533078,0.06583234534011338,,0.16284786081319055,0.338679807631822
SERPINE1,-0.08984688638642839,0.013075187930923588,0.10027185628035717,-0.0533038201928893,0.06878737067473432,0.06201189859233588,-0.21847867140613839,0.009421931318383842,-0.04460322911384968,-0.12453478078509582,-0.02416827340308094,-0.15278382535269877,-0.23145603843451334,-0.04744496438868572,0.04809561405111122,-0.22301223937168677,-0.1061241296988219
RSPO2,-0.019549279631507932,0.008854205038853393,-0.01586200337876496,0.1756270735788649,0.08700747614183546,0.11226243694541668,0.020377652239002758,0.06707423818109667,0.221586731518272,0.27818101216783636,,0.04883703477272611,0.06153472188532035,-0.03085317302760218,0.08777878590585235,0.21511884353201682,0.16183116830502814
SHBG,0.07741341111689377,0.010181631795277606,-0.014152792891649953,0.023054049764451467,-0.041110275688379175,-0.0014369151017024158,-0.011901485486720664,-0.05245058304740707,0.133449441632739,0.09846679834394868,-0.027100042600766854,-0.004830919889504891,0.13556853761821352,0.06757195749726227,,0.01258722474078265,
LGALS3BP,0.010763927717209545,-0.015665705687789234,0.05827341219742366,-0.09729110480164642,-0.11224430932610874,-0.1064966642203397,-0.09145658565169969,-0.039666702609853124,-0.2649675168762641,-0.1090229317205152,-0.024808000836763853,-0.033429579389684175,-0.10619531650095497,-0.027088048258721232,-0.03699396780074101,-0.15994619189728165,-0.15104196991596575
LAMB1,0.041346261361628,0.004515468868463976,-0.01776789859711212,-0.06710148484726752,-0.01658693115351688,-0.08011701950307308,-0.06360733274649127,0.026284123239241366,-0.01150922586261608,-0.0411355417639352,0.11347624945581271,0.06658036464863264,-0.09988663652749225,-0.0016038290950684193,0.09261762895922185,-0.08880595241443513,0.20079024076733326
SPTBN2,-0.010990564110882981,0.014559883597365717,0.03082999549715845,0.12333076565675741,0.047451656751932754,0.07679308810517738,0.14550027298406176,0.085652419460364,0.2577573746429446,0.29394536988372616,-0.006083431052179694,0.06566942340868996,0.16155814857133216,0.06615810972317522,0.08338674577560594,0.1295507021642949,0.18716496231998106
COL1A2,0.011191602147029422,0.027717115479004836,-0.03835871349180031,-0.032300653223416506,-0.09073238432278527,-0.1024521556484008,-0.07408095168727673,-0.04821454819032704,-0.07434857498538489,-0.12927902162233296,0.10838018999319876,0.01877147175857251,-0.05893454234849537,-0.043716479587471685,-0.027460686653491582,-0.05152032570080103,0.006554179145661807
DEFB1,,0.09182523169971905,,-0.022616436542014888,,,0.03698059586688224,,,,,,,,,-0.003906421066369963,
CEACAM16,,,,,,,,,,-0.046733042404698145,,,,,,,
SCT,,,,,,,0.0668969394686719,,,,,,,,,,
WNT11,-0.028686836167780196,,-0.02143850460320124,,,-0.019347787036455115,,0.014312442805281704,,,,0.06508180399753574,0.07948732413617388,0.03960636975116309,,-0.045865984653752606,
LGALS1,-0.06984091976136383,0.03766864306879533,0.07739372090549422,0.007511938791920553,-0.009163394359708988,-0.05125366546183438,-0.0746761992783981,-0.03261725352555027,-0.25400115970684656,-0.13655756692875937,0.06378259101813,-0.172256001794087,-0.2265892543898034,0.007234172076742602,0.05178631014982513,-0.1265548449424939,-0.0999684539440395
BCAN,0.10029404086975494,0.04072913703693838,-0.12545325513386868,-0.040109094098591626,-0.08067553357420439,-0.1324153581514042,0.09611381883984323,0.06895639789077129,0.27319930644631174,-0.24228017211368352,-0.046419475103250854,0.16040977517621097,0.22836229273858163,-0.13814332069010846,0.007643397653780252,0.08502184539484373,0.0026026487277247177
