,UKF243,UKF248,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
NTNG2,0.05873634044327519,-0.018643181995519176,-0.010572195390363585,-0.06968708765407325,0.04613676195997928,0.016229041991789935,0.09573285887757443,-0.0017160953979729384,0.04940017904050729,0.02751838817857886,-0.02601813907773623,0.00869740498991346,-0.015359966179134496,0.010132727677451936,0.005076856760312966
LAMA1,0.002452027982323985,0.055984979439535905,0.020013165813452093,-0.09102777496492799,-0.014960805036186998,0.01076302114902985,0.06288443952189622,-0.025913210346900063,0.00920038431165817,-0.056027829164213706,0.0990601806111585,0.06524435334566057,0.04623562185651971,-0.009272346730304656,0.12779021505021818
UCN,-0.04143066701759771,-0.0045992002208898675,-0.050207044787075744,-0.026838406716741495,-0.032034847423268516,-0.03655711117055113,-0.03104748369441249,-0.045273286736393345,0.02707133808435067,0.04562146853966401,0.017888614593122056,-0.03989987192118787,0.04715403848165199,-0.012696412767752387,-0.008449473373411091
ARTN,0.055879251817229046,-0.020356410904399495,-0.011635633770893754,-0.024268465010492818,-0.017983113915009133,,0.21609901205947912,-0.05166916884471662,-0.016777344660523916,,0.0002642005350129219,-0.006705837436520184,-0.024649351384797374,0.05316612617156225,0.0419662429921125
PDGFD,-0.021560082791115376,0.02525212827369636,-0.04157422668453899,0.014818348100557628,-0.03440884698733151,-0.01171631280647973,-0.023064737339362845,0.020841003259861556,-0.02261998282612374,0.03261837684507387,0.04296566472787962,0.03830842713977938,0.008184407087070529,0.0900054479864232,0.04845745565708286
EDN1,0.02761408695818304,0.010071963701593406,-0.057002268180536046,-0.0036533335291130766,0.038170267466619445,-0.03201832520085446,-0.01394483593520755,0.047246073403312466,-0.023098732418454025,0.0818614622480627,-0.012693906732011076,-0.03407729959027672,0.018762826758775233,0.02640598149178443,0.011600309135623
ARPC5,-0.006203404159134066,0.004047031926043785,-0.029881042488517685,-0.03694149279370032,0.019658684680570027,0.036046757930075425,-0.010683327314750126,0.03420173129252972,0.00848158900260284,0.08866428663983024,0.018263072074546437,0.10448080351575897,0.02326395034501931,0.018512843596564372,0.057760438596627564
GSTO1,0.08888804962924957,0.00958856234219871,-0.006486642516401378,0.1184215172589263,0.029269660121716765,-0.0012265112404334212,-0.04587235063305582,0.06532133854461689,0.0592721163338764,0.08326637196351606,-0.02448431353660844,-0.03415583916108311,0.056759776599131846,0.0504608024123734,0.034977540728332174
PROK2,,,,,,-0.051524806961349576,,,,,-0.01345282933926946,,,-0.036399707790071685,
SYK,0.03941816468410617,0.017072632203009357,-0.0017617023742212935,-0.046280275432530875,-0.01433091229969187,0.0006084975622844466,-0.03225487867787486,0.027920067944757508,0.027341022754611262,0.07181947293260856,0.023630187353608712,-0.021013836956871736,0.02265686910537557,0.04755787041963344,-0.0346503049716073
CD40LG,,,,,,,,,,,,,,0.1032074410463694,
ST6GAL1,0.1609285112212242,0.05667546428724938,0.0018051103086094606,-0.09991372254796196,-0.0075182906992360896,0.023496149132276566,-0.05143061234394275,0.09369827964846333,0.07725954471209832,-0.02834321542921301,0.02266971027881706,-0.026957734740587658,-0.030175745165521194,0.07980195946178875,-0.06606635680142958
WNT3,0.024241900941819956,0.04224587851546746,-0.017149364984153523,0.14893947971332475,0.011159548902193407,0.007969121356457774,0.11032344071643334,-0.01283426294892246,0.04047584422007835,0.020304070422981872,0.004209186254776607,0.13723324678925206,-0.0361680927653111,0.013764691076721855,-0.036378572961694194
HSP90B1,-0.04483147455761858,0.00668012205032477,-0.08281244870076082,-0.07390043746264795,-0.03219685960015044,-0.02734381775539697,-0.12906081992992544,0.03779874072920946,-0.07757612168725057,0.07744855993483478,-0.06807166978620213,0.03469804247702122,0.027198501071413195,0.023292575475970592,0.06427113658670938
ZP3,-0.00882743156519128,-0.02396002783874459,0.014052967198011806,-0.04511785098585121,-0.0178246222690339,0.0009779473347329998,0.07369518658081771,0.012096630546283998,0.023037322800149904,-0.018341944592095167,0.1128192191230984,0.03512580927336503,-0.022322698231116676,-0.031086267547787958,0.07742935562679823
ANGPT4,,0.1888619293591213,,,,,,,,,,-0.006505041689708716,,,
NRG2,0.10497423254690917,-0.007422735734831165,-0.03781963735945709,-0.039083960744250724,0.017324121289674622,0.004926659280120171,-0.008712090197682603,,-0.03663867794698154,0.04369383219198766,0.06489818175677982,0.08195031458885511,0.030415573853826806,0.016486984476829388,-0.005981896538611492
MELTF,0.01258434883207605,0.033729744977624654,-0.02791009796841071,-0.036918435120716214,-0.017910031150434613,-0.007850565023591324,-0.05642104130115636,0.009501529062530462,0.034222148707541665,0.13995391135805707,-0.003533199355690817,0.060966793279918115,-0.014041094502161742,0.021446822470107728,0.07504625396094586
NLGN1,-0.0429013699934018,-0.003366375600755211,-0.05328805446184391,-0.0007175427764238355,-0.040173470399793916,0.0380439634974616,0.0793370141905096,0.012191488585934378,0.051340016006182994,-0.015125745686328873,0.040523904527370355,0.020428819597124524,-0.02385684546296821,-0.0040257725634729085,0.12864179126915298
SLIT3,0.21648614578741848,0.019335957471667276,0.015907303558070275,0.19832424094955203,0.02628638697104066,-0.03799963814727956,0.008466192033315872,0.06668894908893573,0.03683809141867877,0.14113293423486903,0.08541212307947353,-0.026136216821947184,0.07074273253790452,0.15274898417098434,0.03653726107742365
CCL8,0.012226672193516553,0.06041005854494507,-0.006800024906122964,-0.020893940108666183,-0.0013201385861208968,-0.031265252042723145,-0.03790848019093028,0.04883078459511941,-0.015654436753912593,-0.04897475979916484,-0.027012525484266147,,0.0541468610931228,0.006700426727207882,0.10867440857103726
S100A4,-0.02594073159946245,-0.0024201895413909,-0.057657732998507856,-0.08639453246227809,-0.012875009265252289,0.010197585881098821,-0.10562088802298691,0.05398780156786375,0.025424778374965325,0.12196269501311835,0.010467787917107119,-0.00028910473334185224,0.01949778101958939,0.04212044290911067,0.045332334413383524
TNFSF13B,-0.06800950950174704,0.05480946388829424,-0.02398715891932912,-0.0794658727234389,-0.03193931630584172,0.07677835645418472,-0.037637875790458755,0.011124172433230349,-0.03383635385775923,0.023285016317959158,0.0657355040966917,-0.016819620247178677,-0.06869811418339114,0.015190788379903297,0.055622557650233856
HSPG2,0.020474597174361765,0.08159730221728743,-0.05282018821472009,-0.1033754674697619,-0.03977726866175163,-0.005920745794037835,0.0005261451548459476,-0.01533243385983661,-0.004198998041119759,0.14180238178233917,0.01966643295859566,0.06498021866918234,0.09614300026480703,0.08019762994290777,0.035415100297486964
FAM3C,-0.04969335875001916,0.047220625541673764,0.05051557809756355,-0.04248289338068445,-0.014038827090679206,0.03334441434405116,0.11197104357528748,0.0018522903501044011,0.022429251799377912,0.028580462450032693,-0.027811026096954027,0.023936229098779294,0.014636279378022796,-0.027631030963020334,0.13072625181168124
FLT3LG,0.017596883462863724,-0.005929463205968849,-0.00854333071401366,-0.031669449536638465,0.006184488518122018,-0.015217734351169384,-0.051205188605536855,0.022836226106651855,-0.06387195882142872,0.0331462560909908,0.002792149020538276,0.039764490904852914,-0.023816913170614913,0.08261570694132894,0.027551428230144625
A2M,0.018056230836333644,0.04594243816036069,-0.10206452569616989,-0.10298470877103338,-0.023961576405107606,-0.01658096968640983,-0.09722764181289659,0.05738487633362323,0.036685286707552694,0.13152832068294554,-0.013455141220692926,0.023687136077654387,0.05103998502908222,0.06025284294558386,0.06452345564417904
VCL,0.04334395341754809,0.03748050728761643,0.025993706765334187,0.03513100453412078,0.017755542728313964,-0.01800006176659556,-0.006939229677248799,0.08616774665140019,0.01036993526166434,0.07199193638205925,0.00408570692534036,0.009400427036177215,0.03383826131280563,0.044900593118046034,0.07923379842626133
FGF2,-0.09901053740549227,0.0275411432157464,0.02556320881653203,-0.07548182264148987,0.006626727469536739,0.0006798928580356834,0.06854412705116275,-0.07203611921716993,-0.06968155962311426,0.055508856728694066,0.05777831063960701,0.024693324542178857,0.04007005493945773,0.019394973009770885,0.05888291824152666
AGRP,,,-0.028610353004877458,,0.0739151825034792,,-0.01838253021266834,0.008040061283533106,,-0.046695388534776144,-0.01595119387921535,,-0.0131209988366157,,0.04375123959905714
CNTN3,0.04674620471340858,-0.018724589609737163,0.03412770424289428,0.07148197439701538,-0.03233303164263612,-0.031411430487350143,0.136327618832455,,0.033730092717566273,,0.0022003362232243797,-0.029163831105920784,-0.03844713981584556,,0.001141414034593236
RNASE2,-0.0035679505442496877,0.025300229686282122,-0.0011220660412523348,-0.08122510948972145,-0.010302517789560931,-0.00805306530160408,-0.07253979490892784,-0.03786260999289295,0.04942624577300787,-0.03328099900103698,0.0063813412877773545,0.0017670644261643545,0.03650836495586103,0.04970592429562635,0.07106801422017212
ADM2,-0.025251326730349667,-0.013372173049894766,,,,,,0.020485733910627982,,,,,-0.016749346437627065,0.06924824402434482,-0.03592821533827016
GAL,0.04690013611703279,-0.015782499621367754,-0.04960447447793394,-0.024738929182929834,-0.011605313043651148,0.03486673353718619,0.06126262158342969,-0.02341920461571615,0.05513737531311693,-0.010798769893206973,0.03292617097790166,,-0.016884821811817188,0.031078181521132613,-0.019531750767991185
IL36B,,,,,,,,,,,,,,,-0.04823194662563983
CXCL6,-0.02625505135756268,0.016297425066664657,,,,0.002213607984328565,0.027191970026515137,,,,0.014033983862510488,,-0.0026366298857098255,0.08684160042927716,0.029710209675706572
PDGFC,0.05084802292534773,0.030570089720164038,-0.007834123047422793,-0.09866904131815356,-0.012701883591331658,0.021765956689194215,-0.037424663933955216,-0.004383248338885447,-0.006057731218023984,0.08956922925243244,0.015845001127832332,0.0536795740767285,-0.038924561676892046,0.06216940008954585,0.03705633989032509
COL8A2,-0.023310580246273215,0.00632557333544521,0.005034191987302075,-0.06627934743540663,-0.005621740118472999,0.04185529794144891,-0.030280765351139893,-0.1050363026490441,0.0026097710436405967,0.003643658214961718,0.06145530011290137,-0.023909897318622232,-0.0031338363518070562,0.06798451197529637,-0.011854010925095563
SPON2,0.07481697099859023,0.015820052593089304,0.013399833690017047,-0.03762168897584655,-0.01503621712764088,-0.05013518991031439,-0.054790032394884426,0.014776098041911179,0.03833864907431272,0.07367723154296718,0.03141095802539853,0.09956921626342503,0.030931695341915207,0.1261375683442485,0.07336341314385025
LCN2,-0.02266751926003234,,,,,,,,,,0.01664437911144808,,,,
SEMA3D,,-0.01861856518387233,0.029878342743323353,-0.056390038080929565,0.03217455349414155,-0.009957002983873264,-0.014097529044063396,0.05193973791945373,-0.016957672933536158,-0.034454272790478094,,-0.0038237101662385465,,,0.03235534485881605
BMP6,,-0.022462824510265503,0.00428904484576997,-0.017783776729004844,-0.011665284824896647,0.026955776916601483,,,,,0.03437710131235274,-0.02450232944588674,-0.024356365174867507,-0.01781180095097148,-0.021460813045326987
TIMP2,-0.0530672296918578,0.040027166625717876,-0.04657724955553816,-0.08782635623838077,0.04684527700215945,0.002612249668543074,-0.03757919747580356,0.03187141483862934,0.04482395839790258,-0.021203881103051315,-0.042766486857814555,0.05489600094908407,0.07547175560906945,0.021679140715129084,0.1270977323343456
EFNA1,-0.05500733106359895,0.014397966796718509,-0.022973180346400526,-0.07964380383606842,0.03006273944831081,-0.021690893690221334,-0.09566144121627389,0.06072394275160125,-0.0036133860479884666,0.04024791127387509,0.025825893000001394,0.0018714044015894062,-0.002128324147422127,0.09233141730679274,0.08051635970265253
S100A12,,-0.0005335160265457314,,,,,,-0.0029187327689716206,,,0.03420552941247746,-0.019907876882679604,,-0.003921586303516126,0.08085296876872883
TFPI,-0.08321618997367666,-0.01626907281222098,-0.052857927083253285,-0.0999383345985712,0.00499563917261285,0.033001274307928125,0.03991708701189898,0.03815482485695364,-0.02807390935792532,0.009232831053445746,0.02905390637291657,0.043932729661401125,-0.032774018798246915,0.08867583682504149,0.06897081088575287
GPC3,-0.03235534249001022,-0.03819602184245041,-0.08572292407893323,-0.02346580988112579,-0.015302119702005458,-0.014789097504037235,0.03461617031874006,0.03380863261482481,,0.012212347992210108,0.02429942843883103,0.045051192357566376,-0.010679144555865727,0.0864812292095209,0.16306203080791412
NMU,0.00945329296343458,0.03694517165662197,-0.05640776624929039,0.0005534267726207228,,0.004451437978748838,0.10206798223126468,-0.039023785098545864,0.04461688826464117,-0.0729994613034998,0.06545018066422302,,-0.02560617051319337,0.001959915031552377,-0.050192309069010975
SCGB3A2,,-0.019106915455273637,,,,,,,-0.023381740103397313,0.07309311835783794,-0.019320167663827683,,-0.004924658458689443,0.020566227207262356,-0.009125137560541062
LAMB3,0.12835085327748127,0.029534456142938245,0.027324764797572516,0.1614807080261701,0.07306528465226018,-0.01696212941186188,0.11795608094961439,-0.005338174914098376,0.0749833265671426,0.021167726076375157,0.016748128843505503,0.039175691366510695,0.037108818259648145,0.06109649188117472,0.06486881570495485
LGALS9,0.07629331456012724,0.05416032990952537,-0.028106845443803565,-0.10298301189354786,0.0006405233660659259,-0.01714024234342125,-0.08004204325814318,0.004401440888363431,0.003715384345497811,-0.03461374786126702,-0.031139671639751506,-0.08111969215854582,0.0365103819725511,0.05714216568598217,0.047881037428145354
VIM,-0.1315601058662441,-0.09848720439610582,-0.12847243067718192,-0.1282829996095712,-0.007142662470736311,-0.037728335948895984,-0.10499520109477621,0.033898235096555554,-0.05644070516489169,0.04562644770332296,-0.046911409758856416,0.061987047781289,0.05768411004270939,0.039705942451365765,0.05902345650376429
PLAU,-0.026585720660991345,0.038991112250955154,-0.008989602303257608,-0.09548140800647875,-0.02777148338592711,0.05977655767594779,-0.009347111743277549,0.047749058024307595,-0.03979496915490965,0.07420547960516662,-0.03430863133583664,0.04719926532512636,0.06940631566763916,0.02764127845058676,0.11449267190111989
TGFB3,-0.013408550365420996,0.055466542766904464,-0.002781065644783495,-0.053097413148383434,0.01740529809507121,0.02143384304563738,-0.07252673334829214,0.0905267958087563,-0.009825492175065481,0.15174432338459276,0.11239032432556365,0.021766930678174656,0.03197971086969345,0.062354945647956406,0.040402894788226396
APLN,-0.07201971640052413,0.039671876532148,0.044939695687923394,-0.05420435950588528,-0.013903806667088786,0.03876073715215286,-0.02192243884107965,0.006764053742907489,-0.09440728993342688,0.07138997773628279,0.027851422364390848,-0.0173307501438262,-0.00621797308234431,0.021283357406149544,-0.0021234627571804065
SHANK2,0.2250478638906684,0.0668337974996888,0.032157082837384256,0.1746797482163642,0.01894820523549331,-0.0034765201643984496,0.01604829039538749,,0.03246794670175926,,0.03217597331082632,-0.019394263966027444,-0.05795521900042258,0.030322721547279906,0.02403416788887169
LTF,0.028896672103884857,0.017237148263293155,-0.030016613132406725,-0.05689324436853666,0.031184379805018245,0.06621192617102967,-0.10039501787092146,,-0.0027508619670987312,-0.010113127939258356,0.012791098025189301,0.08400237610752945,0.028568079412249092,-0.0023816443737796787,0.03160043223317017
PYY,,,,,-0.014503144874780289,,,-0.03475267654742781,0.10823447899116734,,-0.022558199307816308,,,0.09142421325609387,0.027034517948730213
PENK,0.22431487475643722,0.004549371993478571,0.02966898746381735,0.13276613327264347,0.06812623447600531,-0.05132718509922398,0.060052238232854285,,0.0163421374553667,0.0668087121998451,,-0.022765545507207035,-0.017677862035943882,-0.028322482725483066,-0.021602944424193343
CTF1,0.0031721026377532166,-0.003172412044033622,0.027071240749700715,0.03791701922246694,0.016084845062820888,0.04654320848563458,-0.0415290149216949,-0.010238479225214682,0.02735025930849659,0.03103617966892248,0.02577698063504985,0.021184851422927017,-0.03937521840104155,0.0600685969020047,0.04460356913968705
COL3A1,0.06913873602548382,0.034290728452448314,-0.04719427945603461,-0.10248878668955017,-0.0032636559284419777,0.03592296039685907,-0.029857969770862147,0.011170933070710288,0.07710271948174843,0.14336577054368238,0.006475190910982476,0.054406270205948036,0.06773924423474625,0.06435200949459477,0.10431464092984304
S100A10,-0.10987269784252358,-0.07103172329808873,-0.07824157462606295,-0.08258283443017901,-0.024114257044018945,0.009406323510594445,-0.11915265450782472,-0.021864929121199694,-0.054486137710847184,0.13004853024259705,-0.03968048804017688,-0.011609235760314914,0.0023312438804876556,-0.008992807287615494,0.06261313233988583
FGF13,0.25063358382271766,-0.010118441387935762,0.05089514911683926,0.14824783125652016,0.07192001304827897,0.008641726029915,0.1357010150143702,0.038843555568258255,-0.007543769477202374,0.14137672518868605,0.10916480094115924,0.09430394759435218,-0.010597558019317362,0.0691824448927825,0.011273286521606078
SEMA4A,0.15979416653672956,0.039338478327773665,0.07677526551689261,0.11259945192105404,0.025675835964242767,0.020517268003069744,0.014615135193798643,-0.007788681505865804,0.01956945885626268,0.03252249827585518,0.010912767794313062,0.01078553830570426,-0.043645926930557154,0.03317811990744733,-0.014384505247419419
EFNA4,-0.07544142412331409,-0.022306137108022775,-0.024230376018412294,0.020479096167036682,-0.0009496724744571378,-0.004095291687239891,-0.016177344066758605,0.03649340948749109,0.01596892540335131,0.06174620110392223,0.03744208010415533,-0.03452828214746384,0.03242254482138028,0.09640562029765398,0.019389689981265633
HSPA8,0.11632001073733271,0.05973680493075322,0.07561373206281166,0.0463842128504771,0.01667725684899604,-0.005158986172333583,0.02676344969673543,0.054414445607803466,0.07043397994359915,-0.027074665457787174,0.01049299742914564,-0.021593173341570435,0.01571263747411625,-0.05395772771583089,0.046376510985262055
NPB,0.04403769891596742,-0.017068538861985696,-0.027619440189347227,,-0.0014846832321885172,0.003907087460560213,0.03428894164653332,,0.013713826310863302,0.025501574363645828,0.017618446665183484,-0.04649524675187128,-0.04704238572320907,0.07336760872958144,0.11017244300867664
ULBP1,-0.060041359131052824,-0.03580453600986219,-0.0012837316439755669,0.05175141368319892,0.09278636315079918,,,0.07600233201147392,-0.01565443638024234,,0.02076472326584436,,0.00970459424836219,0.007597971887557901,0.062241197772226226
SEMA3E,-0.06021097350917643,0.026021605465329233,-0.07318211372067636,-0.015680932404598544,-0.023805078333409654,-0.008830502353882113,0.0017494678359960974,0.04189020530794198,0.09683983687308176,-0.003027354466781766,0.09481943583043147,-0.017339045482089133,0.05011637165672735,-0.01862524996986576,-0.05297904965377238
FGF3,,,,,,,,,,,0.029037364871798046,,0.005230452500123178,,
ADAM9,-0.07258820711068868,-0.019011034940953023,-0.053409862039642944,-0.07773358596216252,-0.004253543741947404,0.058567629332528945,-0.0525587534555396,0.023511042045383252,0.017286814936779075,0.030042047593930178,-0.005611922507409433,0.030128193920235257,0.05543316525614986,-0.026098687920615565,0.16559516557449538
ASIP,-0.004216385973091162,,,,0.000991244428053287,-0.011595725319804533,-0.04191184161136501,0.043769211484868856,-0.02009754730682397,-0.010326209033015064,-0.039841020429703035,-0.015229392322876505,-0.018682829860519338,0.038588334753693526,0.0026136051293888262
IBSP,-0.0031077448410052966,-0.015155734806086812,-0.05442295214649538,-0.040564217304670004,,,-0.119267063097711,0.030020718104542998,0.057570687111143735,0.11184335574285004,0.0038612741705992422,-0.023430316765826003,0.06986918293511317,0.04916362796746738,0.05827661003269454
MMP12,,-0.017336054862872437,,,,,,0.04834951509116833,,,,,-0.012420918036869037,,
FAT4,-0.008358681240494225,0.010280589466314178,-0.046101316754002544,-0.03217379961853361,-0.023571035055792534,0.009583540075002329,-0.02053601535470832,0.020819410998823472,0.01638051122198367,0.021861027058734685,0.0770236596151581,-0.038268067801290745,-0.005263950340313754,0.03167674995002357,0.08631731404302657
MDK,-0.013344939797495507,0.053358123584346585,-0.04836349197304335,-0.12011679158937162,0.0022852369175173667,0.03450108401727743,0.03278863416203177,-0.015552945951126116,-0.0052022706472902355,-0.10629871418531112,-0.010879128943214508,0.08698937727496907,-0.003512827647191509,0.044585347640099436,0.10860809595004758
BMP5,,,,,,,,,,-0.03875654605694583,-0.03207917375599949,,-0.02795100752608035,-0.04677012916157044,0.043821607788862925
CAMP,,,,,,,,,,,0.11200572771241026,,-0.018189167330011868,0.033398491592495576,0.02372420260535863
HSPA1A,-0.0650778104042657,-0.02645525031828419,0.013724578870517593,-0.05006853445198025,-0.015080598841509665,0.028470305313286072,-0.028822188452921827,-0.09352015010970605,0.06803843410404574,0.03492022652642052,-0.010203510023295302,0.030333906092373766,0.08209479799820492,-0.04740704697312805,0.032935369082328164
SOST,-0.028606479470515866,0.025494618127275454,,,,,,,-0.01931716219825628,,,,,,
SEMA3F,0.09795057492997235,0.014461374206955709,-0.04337239132504903,-0.06200422554188084,0.006001118213930921,0.05514813616762794,-0.02104744308071515,0.005418617582554742,0.022562877601589457,0.08452966421270634,0.0556083151261057,0.03540667085813545,0.005054309786876696,0.13793101284104747,0.06006392205080938
ARF6,-0.15047609518606136,0.01683609191254431,-0.077715218689165,0.003731077277263036,0.06732960803777888,0.017629655813047564,-0.0304204923123843,0.046181596375764154,0.027456183293903164,0.08311250229170214,0.016711181421668116,0.0426597720746694,0.06538383637636128,0.002400301975109952,0.07736059410847247
IL6,0.004117909936622951,-0.008565200577970345,-0.03328223103608025,-0.046718787319067,0.01596632903092176,,-0.013306806086209788,0.019224727943671825,0.0473962349319275,0.07630948785076735,-0.04358816218300104,,-0.0322148214833835,0.05839740574598239,0.050006829342911785
CALM1,0.15736535665805962,0.031932411437960904,0.060136738493672744,0.1218239931727843,-0.00499920240255303,0.0036831462826357464,0.09401453753624196,0.06887449160396884,0.0707804638993002,0.02684199814365994,0.032587081246607995,-0.035846666303323026,-0.032256937502869905,0.05244902614418856,-0.09135464089813826
VIP,0.05196854850109262,0.0018609381114183074,0.03691189748611709,0.13645042640720798,-0.01761903858781823,-0.03506642281319697,0.06375577542692394,,0.09001349669311218,0.10269747423021151,,,,0.03479209616494957,0.02675322021328728
NMB,-0.14262815813162144,-0.07196082356086593,-0.07440050121688349,-0.04700674049430779,0.07323820507440373,-0.04865849605040203,-0.04296656886299499,0.0036335046959573704,-0.06471769920179632,0.09082371154975133,0.047509681404005445,-0.008433318293512022,-0.060730775119470996,0.03975314536226941,0.030061936895806
CCL26,0.047263725052919425,0.06517491645101639,-0.02901024907242794,-0.026693222356063764,-0.010769276104142252,,,-0.03022721602014831,0.08770821230491473,0.05079847920748752,-0.04542603708034673,0.0008012466838169284,-0.022110742959410384,0.06448994591621236,0.013863074676666814
FBLN1,0.15068557024687587,0.05965500599264505,-0.03176346189087815,0.06327823176350535,0.004111937252296423,-0.00413486286432204,-0.008897646288427099,0.058705674084937945,0.03047991766601611,0.05993839698208892,0.0053144982165136065,0.031665341249644374,0.040864788717627734,0.004736786551367587,0.06622133316111226
SAA1,-0.019891900685120683,-0.020315741497570605,,-0.054809252919850185,0.03233775989852592,0.039622444369318104,-0.029527276947402956,0.04058987404051646,,-0.02901006418470451,-0.03816821958982993,0.08585180382831954,0.007467747526881082,0.0423396114073329,-0.0029477428475849395
MICB,-0.04566494784633692,0.0652027751532429,0.008398897447934197,-0.05690014394118195,0.00963681426171673,-0.013642968533638923,0.028623998890666913,0.032643553636975624,0.07677848256002569,0.03599459546125761,0.01166211735737971,-0.007668814803621464,-0.02616666151290603,0.05747209771553422,0.08196800499909651
MMP13,,-0.020512147293001774,9.698288791890844e-05,,,,,0.09336074366397319,-0.01336658784103499,0.051499246322563245,,,,0.17810334593663862,
F13A1,-0.006760216759418628,0.026913170539250093,-0.06613368680193275,-0.022923790757036308,-0.007323344325991463,-0.05054078352258441,-0.015309526759482921,0.027828788708231533,-0.01680230038052753,0.025911852217663723,-0.0569496335550547,0.022265326632986335,0.001001950373774718,0.022731651999407156,0.10277830074140167
CXCL11,0.016168484198023598,0.10447110297694005,0.021825589318977538,-0.0651707858921569,-0.030971345519363338,0.0008939077507143935,-0.018655739890018206,,-0.01641109456623375,,,,,0.023829378709072195,0.020232763723129377
COL5A2,-0.017994961423684674,0.03810972795975047,-0.0038492173080613397,-0.12139183192048249,-0.02235140302675577,-0.015217267428927175,-0.010124919588990667,0.011806848258459098,0.009802007078735167,0.11910504470804205,0.031152333039227494,0.04158551421367307,0.0496161788312675,0.06075575502457597,0.11043340071115183
EFNA5,-0.02492277327817765,-0.054777383139084486,0.037222274891458226,0.030439188075899376,0.01951117349240363,-0.003969957151931955,0.08250734572787961,0.029004167772030978,0.011690528153388634,0.10573759769752002,-0.005132669496558493,-0.020829848806205947,0.045932341228124035,0.04050895168840301,-0.04465345832241099
AREG,-0.02231518088692664,0.042601096976687465,,0.14205920351008666,-0.01660217443749348,,0.04787695887695637,0.014530944715432766,,,0.07100705377837187,0.016623479861752704,-0.02708021929031439,0.06795064906151771,0.057589306030131494
EDIL3,0.19554363513867168,0.0380933213573948,0.03340856968603243,0.0693672706197508,-0.0026646162322845786,-0.023489576877040456,-0.06498386157304016,-0.00633559176141393,0.05615466116478053,0.03984648828133015,-0.031238575942940817,-0.08418040887666421,-0.0301296484443525,0.07445682147881341,0.0014208939494081908
CD86,0.0023390957757151182,-0.0082263363988,0.032989713724189094,-0.02300775080532109,0.014424867083657728,0.0006181366764261314,-0.004606222010395202,0.1070878250775601,0.0005702292843510447,0.07457564813864076,0.017343444254382372,0.08957090700244436,0.059267765544152376,0.04898338216957322,0.04638330923373729
AHSG,,,,,,,,,,-0.035939378538085015,,,,,
WNT9B,-0.0305311946202807,,,,-0.012766438397394025,-0.014161500106474632,,,,,,,,,
HRAS,0.026674890082897796,-0.026106115822414757,-0.03345413853211409,0.07065485134196217,0.002377993629283226,0.00047630507960047704,0.008478905690711205,-0.015856223476680642,0.06462072462601896,-0.004208840649403575,0.010176524494460071,-0.015170596386751244,-0.03202252054663268,0.003032925647052285,-0.016848315929966343
C1QTNF5,,,,,,,,,,,0.010584699855321159,0.01808796206908301,-0.014580230313206724,0.11663526842028164,0.0587957098650258
RLN1,,-0.01785960648069785,,-0.005960642628094524,,-0.0054506269778128065,,,,,-0.017286248194358103,-0.017487047727424588,,0.04256137568969884,
COL4A1,0.019278243773084583,0.05591038105736978,-0.09340512277056645,-0.09948447415504957,-0.010071403215432444,-0.014068555826435595,-0.07869426412868458,0.010703855946701217,0.04090455731006965,0.1330171913662666,0.04994258781335358,0.08210466201981184,0.07706506536915972,0.0339801287211262,0.03998784147468785
CCL3,0.1103763277938187,0.0028489555030266154,-0.07742767238647123,-0.04544906810779558,0.03631813193513001,-0.009909761648057309,-0.09417186922830167,-0.009134547587303542,0.01403125365168689,-0.11047912189449112,0.011201898534473039,0.0522996480353484,-0.02039326632341759,0.02593603669309561,-0.03642951723205355
BGN,0.024943038840618863,0.004493542579001143,-0.07581415100354859,-0.005427807236832098,-0.004020888264453802,0.02245170101204289,-0.051923248712900834,-0.02627884215643734,0.031095659770931566,0.15546721081715645,-0.0011349362385962855,0.10119136333973987,0.04049300499542202,0.10359992121647844,0.06810034563397387
RETN,,-0.02407311619767754,,,,-0.00692842338139787,-0.03224191172422114,-0.03423139463484381,,0.021598042932540754,-0.013155549280687292,,0.007947729872636197,0.06436357463280588,-0.0005613996715466566
S100A9,-0.03763302579663808,-0.0033059116045220573,-0.03172690399433029,-0.035343880432753154,-0.020675091230085277,-0.031515354547403875,-0.11084244180399383,0.009451940594069138,0.025728370809719465,0.07533209166791731,-0.01792432671917871,0.013958286987132761,0.04651582259248888,0.03931608052004078,0.06880820612840985
HCRT,0.011425946800416831,,-0.005143425143514684,-0.023480885288780628,-0.015302114195418298,-0.01694544919986385,0.030807691821708973,,0.0015372173773773698,0.07198319825367566,0.043403700645054055,-0.0042540907256707235,-0.012738331497442615,-0.027095252033474963,-0.07103320815082308
FADD,0.03312427489727955,0.012589544159720172,0.006747450373419919,-0.07062163047761041,0.008009125288720383,-0.0007253756539869796,0.01762274984897616,0.0059497048480842635,-0.047195890725815856,0.11082307120521823,-0.023019979899356675,0.03505758919582721,0.032794145999833324,0.07630150927902037,0.003225397923514607
