,MGH258,UKF251,UKF269,ZH1007inf,ZH881T1,ZH916T1,ZH916bulk
ANGPT4,,-0.018490153377510837,,,,,
NRG2,-0.01832656950937279,0.008644105522456907,-0.0194781420311069,-0.06014659383737297,0.04557004297800924,0.007439852625398229,0.045301943958480556
MELTF,0.09790997890471437,-0.033270090015324535,0.013378676086504112,0.10043437402685744,-0.056855409111592106,-0.05278686542443223,-0.006123052373086732
NLGN1,-0.0028086932339122564,0.05706553097040788,0.07673884085312756,0.04471393114195226,0.09358605929736734,-0.0028226384078712577,0.012706509604002296
SLIT3,0.1179643553746363,0.022033481245237067,-0.02081116373355903,0.03491320176509653,-0.02754256353428577,-0.008092484511275661,0.006770481345570273
CCL8,,-0.012000747103889068,0.05963683394623713,0.09560507810530999,-0.0012470807809488629,-0.05411864181381108,0.020513017756156344
S100A4,0.02070277293451887,-0.07227122935757693,0.10648961595645541,-0.01198267653598384,-0.05649584842336649,-0.09521441383931492,0.008636677790327917
TNFSF13B,-0.014045223721128654,0.04427396148106249,0.09366864251617782,0.015284175500634132,-0.07346180332018501,-0.022577733372216684,-0.02298356659064577
HSPG2,0.01805823818752767,-0.020094785890764407,0.10079442671432483,0.08710616262057516,-0.07566570144915538,-0.01888335902728129,-0.036327538288229565
FAM3C,0.05355281098196773,0.06304338056113842,0.07058074010129958,-0.032695523297463655,-0.007378013235822469,-0.039773024129898006,-0.018197406134527944
FLT3LG,0.019517108613251125,0.04936559833126353,0.0634160888976337,0.008389684112902258,0.009347881325093767,0.010185175560480717,0.10766777841901949
A2M,-0.024501892186102624,-0.01788863082083958,0.15053538345791764,0.06324515674629053,-0.04082132933857155,-0.02333256930028384,-0.09478300332741137
VCL,-0.04570361343955287,-0.006689435649265902,0.04936639120198808,-0.015297291045481845,-0.07309448849404453,-0.045654246054299505,-0.033185273468422774
FGF2,0.0387037739321473,0.018298218746783806,0.018111068156838144,-0.056463119504798015,0.03373398730033781,-0.014607053837183607,-0.027505435586976382
AGRP,-0.015143465892713735,,,-0.03862140850082689,-0.01351765766452986,,-0.017046309362029582
CNTN3,,-0.013572453470296285,-0.0637335761742905,,0.05018048251937882,,0.04093355361834857
RNASE2,0.024497525874627068,0.05376521842704246,0.04952693588298209,-0.048191349512389,-0.058813418672890576,-0.058019836303009685,-0.0013679860540945943
ADM2,,-0.008149934812233637,,,-0.017255693264496462,-0.016298057223158274,0.010147834232908989
GAL,,-0.026812641602331114,-0.031552624755927336,0.008589931210202063,-0.017395264173165826,0.03642519131596481,0.032443630989644257
IL36B,,,,,,,-0.02449379325101741
CXCL6,,,,,-0.030150686087148444,-0.0294481631786382,-0.026559211703439275
PDGFC,0.026380766374211693,-0.018822380752734506,0.06842128763175713,0.06177195835938979,0.0036177145787364764,-0.004230035137493182,-0.010970156599582268
COL8A2,-0.04865635148873563,-0.028775395757915084,0.12018892561000717,0.02690604156145317,0.05201341388014894,-0.031194031450363768,-0.05128228946085942
SPON2,0.02149325471269258,-0.045482179294545975,0.09011016263928823,0.01955841152342816,-0.04990171873485797,-0.014858339259541942,0.036977713695767564
SEMA3D,-0.020894469001310128,-0.013347197744933627,0.008485088424868925,-0.028496872727570687,,,0.027740648736771567
BMP6,,-0.013004432284836692,-0.02268185618400435,,0.08280618173634645,-0.008646085139954629,-0.018705266996715743
TIMP2,-0.05052547569426214,0.026077469029395523,0.0869441517831617,-0.09994865731376676,-0.07058201050723732,-0.031078372098555556,0.05811926242432929
EFNA1,0.07589749024206803,0.01571100920257236,0.019344421792453846,0.049206648703579214,-0.05442490705284891,-0.07518879488265753,0.029205393228899968
S100A12,,,,,,-0.01776084768617941,-0.016027015363243968
TFPI,0.0583886824624614,-0.03160208597271508,0.12014725307917822,0.01478769273166205,-0.07802688328243809,-0.06585392848073215,0.017345831278629934
GPC3,0.15214417634544578,-0.020476573976469577,0.08421465579160281,0.004667347880172608,0.0198480771425508,-0.005859610247067431,0.04208151723347227
NMU,-0.033105618648939766,,0.15614374321692742,0.01789738724868224,-0.026380266579324352,0.034154583406304645,0.1519180106151572
SCGB3A2,,,,-0.02399777497156126,0.19161543123973893,-0.025638110878734646,-0.018705283740101806
LAMB3,0.08602395799548772,0.01643302710056147,-0.05877623733447001,0.058263422188847495,-0.012609719313283967,-0.009552640203954925,0.016384200511395445
LGALS9,-0.0007216297007661485,-0.03916082027990841,0.10563550881584036,0.018609801962897222,-0.01782553479046775,-0.0077150322397682766,0.04675334410521082
VIM,0.0216354039600875,-0.10687594379632172,0.06944802661051372,0.038628427624445086,-0.09418201079486803,-0.015868893543893047,-0.023251636019221845
PLAU,0.07528325823020841,0.04904294314241356,0.057130943907147014,0.06409454031091542,-0.046818543373022804,-0.020878273450193222,0.10376725242152346
TGFB3,-0.004451909001008162,0.030441025764228965,0.06698315306670147,0.08908031154763671,0.018056303978374072,-0.0678344316634215,-0.01038006776071782
APLN,0.04780046256665487,-0.014654536802298527,0.11694378076177767,0.05920706679099056,-0.012659007817406765,-0.10496392740024876,-0.09085421058749199
SHANK2,-0.01793209552830341,-0.019891277774982334,-0.06434205487182111,,0.02402087767745284,0.0428598800512081,-0.07101716189471118
LTF,,,0.08732282794646117,-0.12088389732983917,-0.01685673166854162,0.012081882533979623,-0.09159527470060141
PYY,,,,,,0.03333047673824135,-0.017046313573004228
PENK,-0.01560269537378731,0.002798992936348602,-0.08341514810028296,-0.012518607132544138,-0.01821227867011336,-0.019306228702797634,-0.025858275667261607
CTF1,-0.018250330156402747,-0.01659025651557538,0.08856365881775852,0.10335434578630764,-0.0016876422584868708,0.05810929658948506,-0.013700341020240635
COL3A1,0.01969868763003908,-0.01668206463641111,0.1118342313838447,0.011573949647786354,-0.095505034862678,-0.0681161836623174,-0.020448658746045442
S100A10,-0.027644767754162622,-0.06237321378183029,0.08159253325891555,-0.0678056859792374,-0.06556941787200503,-0.020256249978252452,0.002665013120480522
FGF13,0.13681346216440593,0.027733608077399007,-0.11132826205001162,-0.0284969051012213,0.03009395834063327,-0.01105974092853128,-0.016183843275805063
SEMA4A,0.10332222597693722,0.0002655608457639108,-0.054471752007188,-0.015196694225278789,-0.015456048201050718,-0.05362897098258759,-0.004254119555036215
EFNA4,-0.031229163113159212,0.05663237601831858,0.11091052255738547,0.044607636688517555,-0.0006180220023172821,-0.05931709103103523,-0.021165959214904877
HSPA8,0.05770377458338269,-0.01974366902204414,0.04118084969655314,0.13586161490803023,0.06561187000174223,0.04995688988729442,-0.059378872842837035
NPB,-0.03363366275223561,-0.015321183703935079,,0.01438609629627584,0.06519202258265666,-0.0014036349167040113,0.045559584000312375
ULBP1,,-0.026127456633762116,-0.026878560151331603,,-0.008651431545870357,-0.022116774421318822,-0.04849084469379689
SEMA3E,-0.037994500107881655,-0.03391993297274978,0.0714750871170713,0.0075765090459876,0.02501365199799921,0.01002289084721423,0.17461478985224635
FGF3,,,,,-0.018761475195081322,,
ADAM9,-0.08688185721322599,0.07416822340847247,0.04331935355734999,0.07279810164524035,-0.07314703356221389,-0.006060029080076089,0.06660711581853747
ASIP,0.0035334421144877304,,,0.05081527699932867,0.03527503675224862,0.022802349602395282,-0.009585138339325946
IBSP,,,0.03811266590838965,0.0391654598638299,-0.10649708861348033,-0.08124246606330461,0.009180731168991261
MMP12,,,,,-0.012796412833528368,,
FAT4,0.04568734525587762,-0.006137501310897279,0.03145448002950003,-0.0037817221516935314,0.06554302040111849,-0.0001740399915471123,0.003751134894433387
MDK,-0.0028815372375221434,0.07124109990387292,0.12189615578252766,0.054909036637945476,0.060488556542682134,0.04224736832378156,0.06490069550630542
BMP5,,,,0.060843209197841266,-0.0093588451041299,-0.02283218389624664,0.06911080394146499
CAMP,,-0.013004432284836692,,,-0.01873904115316343,-0.021091544493014827,0.06165158842406868
HSPA1A,-0.049079369910245405,0.0034607908500716624,0.07435504168347774,-0.012936649061051906,-0.05995396637099525,0.040804848967707835,-0.028801366154880284
SEMA3F,0.1354523463206646,-0.00030736361095218793,0.10760531977866437,0.07703241015520708,-0.01081898428271457,-0.0331121266427316,-0.0256114623363792
ARF6,0.04008562173910542,0.019695204400729128,0.025079018040419482,0.042034367674552243,-0.008723092342282811,-0.07499588118102286,0.010798055404715864
IL6,0.11668541791569947,-0.017198611201812555,-0.04545170197649677,0.11499366299480573,-0.03318870262537427,-0.02084051075868769,-0.011418183299389031
CALM1,0.08525994867142116,0.06262079555765608,-0.091651299907756,-0.00891786017294074,0.05466625875255604,-0.0009042194091136197,-0.06569934304139594
VIP,,-0.029621830825268834,-0.037451597699991034,0.07551897391447315,,-0.02226397401753175,-0.025914580375475598
NMB,0.02746916950786775,0.003490163639565622,0.10142783505166676,0.05464324262355666,0.08854181952835273,0.010884194710910755,0.03994561211958423
CCL26,-0.02336517091342707,0.08158402607066148,0.010926813754315656,0.02317803827808995,-0.022779169311382623,0.023715158498192,-0.036174037624103726
FBLN1,0.02155807211725451,0.06674822238803023,0.038957649239294165,0.04558417950395757,-0.045612795890735004,0.029517426224819412,-0.03166035120065296
SAA1,-0.017119123106694344,,0.04732705692596115,0.020499998181548382,-0.07851759181003096,-0.011455774334751255,-0.02492924079343858
MICB,0.002458085287412281,0.024330281053154327,0.08332776365925061,0.07168388603922081,-0.026957701693259627,-0.012385513241558623,-0.005480553769829778
MMP13,,,,0.03319094061898048,,-0.019306220546624838,
F13A1,-0.02352177167617674,-0.019038266896680936,-0.04473049443166106,-0.025628262536947454,-0.1308003258805508,-0.0605304449850237,-0.022463397330497178
CXCL11,3.683655849189304e-05,-0.02612745474939642,0.03101869981276884,,,-0.03145254236305232,-0.00623721971063884
COL5A2,0.045176548095286054,0.02203629926541367,0.0815992351444559,0.06638984161595114,0.0007095300252798462,-0.0662754528972598,-0.06739061282761065
EFNA5,-0.028806250644919287,-0.025506911129461116,-0.06431274429612208,-0.0013557617838735327,-0.0026731199400397147,-0.018973508447844872,0.02525852286541814
AREG,,-0.0368927811442216,-0.01333428946660455,,-0.0278988770904644,-0.05001203425733196,0.016759858505411646
EDIL3,-0.02061272695111432,0.026480554695768585,-0.09410325786853875,-0.0621652465544699,0.035478467332982266,-0.05530171319715977,-0.07318404760108561
CD86,-0.035037914008936,-0.053410871449675934,0.05874403474640981,0.07118998236830869,-0.02542037547016853,-0.019649917571846844,-0.02553107792433482
AHSG,,,,-0.029725192644055303,,,
HRAS,-0.046825845058822826,0.044025114485684025,-0.021519170708868263,0.025181233828889895,0.014920333225964482,-0.00945509145265969,0.007072819107692113
C1QTNF5,0.12243612143807037,,,,-0.01502100293568543,0.015693874362211743,0.08302882700222934
RLN1,-0.015602696669714143,,-0.029720355430786476,,,0.14733208100463532,
COL4A1,0.012774536509654075,-0.0423448728422263,0.11015871502160579,0.05122049129337888,-0.09021433359180613,-0.0567936874695627,-0.003972123993644699
CCL3,-0.01697538355075097,0.0886169836118996,0.0670470025147977,-0.0043911215286854405,-0.08651689779089436,0.02571673527097073,0.09015552069981798
BGN,-0.018064960447274396,0.02797042035634207,0.09196590442082704,0.027066603673314836,-0.059861382506886454,-0.0804556749034314,-0.057226000426794175
RETN,,-0.012809742180883604,,0.07623575130815276,-0.01609947846074203,-0.026352356028650298,-0.02302736093249922
S100A9,-0.012722840882032096,-0.004294970629601693,0.09215577480373564,0.10585397844419843,-0.10431087958680335,-0.05243757317934971,-0.06079248854883581
HCRT,0.011834118486982919,-0.021948621247007586,0.009296312946496545,0.09252602627413285,-0.018091095120550654,0.021469059157511676,0.0780050828697996
FADD,0.09723593911920478,-0.03789649928310444,0.06915660828873281,0.07015136452490432,-0.0022892790001666262,0.06501412570745418,-0.0004436607281468731
ACTR2,-0.024199440518518876,-0.007167858398531859,-0.010853234032312769,-0.016201100276235905,-0.08519482266121314,-0.033257561429861256,-0.045896646347989026
BMP2,-0.022569525854830047,0.08043234771632773,0.06561674359359455,0.18437612004991377,0.10527432252905261,-0.01818736350515155,-0.07918707459323313
PDYN,,-0.009590226145088868,-0.07869641514748456,,-0.03277902747347592,,-0.030726968417302828
CD55,-0.017710925233074326,0.012717590904776576,0.07053101814895998,-0.0030409249748756463,0.018019316406815183,0.007181840852866042,-0.035996421329061785
OSTN,,,-0.022948367299663902,,,,0.03044227475089072
PDX1,,,,,0.011727030197897365,,
CD6,-0.025482138900809092,0.030153695745463237,-0.02972035473170634,0.09738055126652,-0.017943678574280433,0.008593887226752351,0.07716747974877852
IL16,0.018609517794573288,0.046210587553821084,0.10798135183468317,0.05881420758699708,0.013270677151769498,-0.011834192216408707,-0.03708240332156607
LAMA5,0.01567198275945665,0.017437447643242662,0.013632531656376207,0.08177837498466506,-0.0678250996632054,0.011121953722330836,-0.0024716116766130406
RGMB,-0.01707141048782576,0.051506854234107335,0.030776369904207276,0.006229990099179176,0.05918838640665932,-0.04811781418881757,-0.017506330945671975
INSL5,-0.015143465892713735,,0.02248696006654139,-0.007979704495259914,,0.1041040377972688,
IL12A,0.03461361519310717,0.058740011244195305,0.10248642011545903,-0.006777202266862259,-0.01469939839068296,0.0181242887462947,-0.044630455383347506
S100A8,-0.03893213839772227,-0.009601650937049986,0.06201213249775544,0.07893136609945305,-0.09653586392967396,-0.005774579256599551,0.012720341000308395
TAC3,,0.06628484762840273,-0.07414278398597453,,-0.024479840643324542,0.024167381491357935,0.033046573918951654
TAC4,,,0.10027521534925803,,,,
MFAP5,0.05634688369038069,-0.014296303177945486,,-0.029320896488808784,-0.004110556678539774,-0.013069572500555031,-0.05780192855308386
CXCL16,-0.003252628814174564,0.006118728883018404,0.061973503577276184,-0.015031610773304761,-0.03718791147359264,0.024762678020090793,0.015275962989848381
AGRN,0.024364628435506956,0.006467309120848087,0.1022345939650404,0.08246623653145638,-0.046585685326055296,-0.0637758790945318,0.008744448048902002
COL4A6,0.024506045690313533,-0.02651604984405532,0.055696290753390026,0.04452855230056392,0.03993320480184375,-0.030513499182263978,0.043994567414128063
FST,,0.03618039470282259,-0.0013437275305664919,0.10868983716926436,-0.021990502991764443,-0.0610001559971669,0.032490693701260336
MEGF10,-0.021811543989261675,-0.019436140370884057,-0.022091390224215378,-0.044424623813917256,0.06782843507616634,0.02927720862939041,-0.005520088626990987
C1QB,-0.024859065004525543,0.0782567862746796,0.13377574244016266,0.052102111184566716,-0.10500133635460301,-0.005835815846887528,0.12463886473509184
HLA-B,0.04677485469605241,0.00586877039635524,0.11962020250764266,0.04490174390038273,-0.098148020443716,-0.07223887012784656,0.010662967530689614
PDGFA,-0.03569443574144112,0.011616671929897933,-0.013977838119754598,-0.030555077415356124,-0.03893627086181432,-0.06505674265609987,-0.006791157591078797
LAMA3,,-0.0008716988331864808,-0.05620416206815308,,-0.014861011625522603,0.0007568357088039077,0.027780321671867135
DKK1,-0.015602700557496588,,-0.042306197865274675,0.1163791810530874,0.00256597848856409,-0.04913365636043991,0.02055148854275115
INHBA,0.05204174766794607,-0.01280974031910261,-0.06750340416302701,0.15418608335586836,-0.026147945227519415,-0.01642489736637624,-0.02874779115956611
LEP,,,,,,-0.015403988978741637,
IL7,-0.023207635998268406,-0.02487331529884575,0.045488141723981364,-0.030124664106409713,0.06352941059079513,0.020897423550586807,0.03594154356395655
FABP5,0.1231668261703726,-0.037410850422431516,0.0667732576717237,0.07584347297990479,0.0597514478995763,-0.05652310289485453,0.047994023911370746
CCL4,0.018735705110034088,-0.0510198337369862,0.09964725064772871,0.12686306470366493,-0.03303099350318415,0.006182117383528534,0.09622325588300935
FBN1,0.027190214503924368,-0.020026075165247303,0.019853538325394687,0.010760405517401239,-0.0593227924810445,-0.047363854875684654,-0.07813641729744285
TCTN1,-0.04311677782185671,-0.025152055127309725,0.1222796841651765,0.03501337647659522,-0.0027319037793884643,0.0512338477148449,-0.02252050117981389
NCR3LG1,-0.018520244718784783,,,,0.02226919048001636,,-0.021069148051157113
BMP7,0.004400114279552029,-0.003610726268883299,0.10011452026938762,-0.006348429074324017,-0.045702198571484776,0.036919857146827995,0.11861914504864532
NLGN2,0.046566489724665004,0.0817103964037188,0.006062828654867873,0.040844401948068376,0.028724198181315497,-0.027756594807792773,-0.021886149082755182
CCL25,0.078616826203011,,-0.027557878579562645,-0.0065766698925526085,-0.013611311045562739,-0.023849494923528378,-0.021673169063455833
NPNT,0.03891748802785326,0.017472469503772927,0.09307457817041609,0.009202822310265393,0.039753682166883186,0.06905045863422024,-0.0005997911715552694
KITLG,-0.028523308873064625,-0.024834274749458426,0.05657314229545577,0.028049194031080943,0.005346469377998786,-0.04656183843563055,0.01970979032267692
MADCAM1,-0.015602700557496588,-0.010683657059710455,0.007306142835006866,0.06946136523355673,-0.013692345952312557,0.1198733944090985,-0.03431308358551996
F12,0.028383090252471727,0.013612414987084574,-0.08594103375254697,0.052302605090197456,-0.003940300806465214,-0.05548521187190942,0.059396813336623756
S100B,0.0772483507243897,-0.04606510418953215,0.09445178722223349,-0.12942638554258917,0.02287090486867077,0.07553051077119476,0.11052571907211775
IL27,,,,0.12731403663396518,0.015701893378851466,-0.027462189232902407,0.09353566574041423
CD99,0.05844644193400037,0.03522841836251244,0.117549700568376,0.11769630536945735,0.034500118882550036,-0.010289147159089098,0.03259656954008559
PDGFB,0.062310820631655495,-0.0509138688566076,0.018553711287192055,0.09648736260618429,-0.016121549813076546,0.0006971551401927101,0.03259086578026374
CLEC2D,-0.006007011767001985,0.022699795013843754,0.026897659610159802,0.035921878256422894,-0.009726370723610447,-0.03670426333715735,0.03428895011223779
F8,0.049982086747762354,0.03698267911762505,0.05544958133233978,0.10562290787829674,-0.04344114518972246,0.011414638563402146,-0.028754687539918812
C3,-0.05734261649002706,-0.01747262993610232,0.11412263119747258,-0.09397819055721388,-0.07125579008533511,0.013396552936528342,-0.09750256703430965
DLK2,,0.07488410959590856,0.047110523329261605,-0.026335569390931613,0.048779537409973185,-0.01714822310630779,-0.021583330216128287
TSLP,-0.01537468932021578,0.03552632584763755,0.11052793872340876,-0.03797583432990696,-0.02926592285911524,-0.032614365818709946,-0.034041336502956064
OSM,-0.014670731441324478,-0.029989525956619245,-0.024012324906685683,0.02605292292708222,-0.0020071144429056353,-0.04145570918044396,0.0039990179049491925
PRND,-0.015602698613605004,,-0.023986797354048534,,,0.0012570483464191542,
SLPI,0.005112292199904921,-0.02158899628869647,0.10477457515763693,0.059317574268823454,-0.11452003837904648,-0.06829821092445489,-0.08655091313940981
AFDN,0.02985305110088785,0.007121097230438693,0.05221105332206788,0.0250429909894357,0.061297827732008696,-0.008092177737837866,0.023284635324919215
KISS1,,-0.03306859517595526,,,-0.016830644658650324,,
ULBP2,-0.029327891078209545,0.032287644088702376,0.03631695618336285,0.1325557153303344,0.042757309161263975,0.007011183841918838,-0.008378516291049683
ICAM4,,-0.019173059172415758,,,,0.004160943923491312,-0.020026156862902107
ANGPTL1,0.07249287091368935,0.011128947316233857,0.12590670354828254,-0.029725194284602362,0.01726103516262924,-0.027188312114494694,-0.02023865496313728
LTBP1,0.016348876880876412,-0.03137493572156541,0.07129112465966503,-0.0018782537200166375,-0.01795139412465695,0.030465584479778852,0.0072102513255333026
CD160,,0.007105208943690105,,,,,
NTN4,0.016535882083409684,-0.02952933425870394,-0.03495595172251767,0.01917521816840979,-0.00177468609055017,-0.012299346325237211,-0.03130919316106433
APP,0.02999311351992918,-0.015561568625674699,-0.12418665618903897,-0.003962373687010285,-0.015092457835803203,-0.010009305241883572,-0.03851093605879691
RIMS2,-0.015602697317677685,-0.027234197432309783,-0.05092171448714854,0.10391481426188064,0.017300504350840146,-0.018930808772364322,0.011087058370513977
WNT7A,-0.016049579966077327,-0.009176409440750004,0.03302602085230375,0.017573093837318893,0.016376670475734146,-0.017268888184620284,0.04229469458569215
GAST,,,,,,-0.021091539678302542,-0.027866725054473667
GPI,0.03179171203786074,0.0015778046282977289,-0.06789189730313844,0.04920403368531196,-0.06141999483153529,-0.11126293070892937,-0.05417130209605982
IL1B,-0.019464362729292164,-0.024055876215691628,0.02389925484903984,0.11160634882071832,-0.06249517949370155,0.05478594969870678,0.07636823978347566
SFTPA2,,,,,0.09229946787093034,,-0.01704630947900106
HAS2,-0.04373978095825939,0.06872575533192406,0.10036453865266451,-0.05433432685120138,-0.03867329756136609,-0.06052488580250854,0.026081109059889862
IL11,,,0.004660669135664232,0.01168607596387278,0.04237192416158282,0.0479734323033375,-0.04256412830978107
SEMA4B,0.0380363533654477,-0.017238100524744743,0.03841235808823083,0.06336375291995554,-0.014767736246218466,-0.017152029119525816,0.0697620434924172
FGF12,0.015583925237989824,0.0318718799717524,-0.10286431669325434,0.045174851648780254,0.03637804948770238,-0.007883785484246841,-0.023923681511014355
CP,0.014562897602503188,0.019617789212146707,0.041780834944200075,-0.012614811702726486,-0.046904525505524035,-0.06835046470747314,-0.07120083948708077
NLGN3,0.04059253886495264,-0.009039222120380669,0.11095099215233474,-0.011611674153831632,0.030742156061976268,0.044838498130489776,0.057559573213801105
GZMB,-0.01927890170190268,-0.013196371849404026,,,-0.02899650025672717,-0.00406010660927531,-0.017414347844242513
PROC,0.0024589574882770368,-0.013876992409322662,0.0812304636059084,0.045292072592801,0.07923277914014865,-0.030338208760982376,-0.0063767633411800796
TNFSF11,,,,0.013686806398055786,,-0.0038301284621451628,-0.01777487242878309
AGT,-0.013918363895439264,-0.035135115156133906,0.07983702731043003,0.027074034035711552,0.0028505365169138367,0.014080731543962492,0.16970167448847007
PTHLH,-0.014240200657393171,-0.025611222326912916,0.01955822354126824,0.002362425767893815,0.011205492890909876,0.002749168370894707,-0.050746478847797934
COL1A1,-0.02629445967520216,0.08103767741731695,0.10110347803112261,0.04842516536276648,-0.06961512441111095,-0.07564526490511143,-0.01286709445108585
LAMB2,0.012024602301513834,0.00796502543621051,0.06426919807243092,0.04651105419922259,0.04608666998750212,-0.027347292454334912,-0.009313758761987305
DSC2,-0.032448249024696285,0.0037231677421329075,0.06955460653740571,0.04517259895225267,-0.030892536181353715,0.02102399324542188,0.07760684201663648
WNT5B,0.1570078342175037,-0.027529606412328152,0.029340907787002782,0.015588510363448327,0.05809048415918802,-0.04346360703570177,0.020729274745211367
LEFTY1,-0.017325654397524568,-0.015648716738944822,-0.011245635198422824,0.09103351995744036,0.0754243736489557,0.050909404161097765,-0.027220551694560172
FGL1,,,0.03521109103228934,,-0.019252858467317037,,-0.022262501370480966
CXCL5,-0.025627635968958618,-0.031574117548910506,0.039812461592087185,-0.03632039653251458,-0.031442551461251765,0.014041769526058087,-0.01266277698949206
S100A1,-0.009469653095969607,-0.06192947534512711,-0.09029783373792379,-0.05625900972896518,0.022496001286221024,0.05754018439375375,0.0024895006613507133
C4BPA,,,,-0.027650832528943202,,-0.015403985203724177,
NPTX1,-0.02336516577529961,-0.0303536733455429,-0.09386723054452047,-0.07137507631725218,-0.007823188653401638,,-0.034474978488075944
TGS1,-0.0029019869496063333,-0.0004366621996831283,0.04202878380897976,0.07271090873116144,-0.005273221980985722,-0.044280349142070755,0.030764472124614837
SST,-0.020011410112851277,-0.00926777923070256,-0.10978361335385822,,0.12164667695438804,,-0.04970450513087643
IL34,-0.03665538350593894,-0.033182904281725,-0.050512635431285424,0.01028140854023458,0.018083269777276194,0.023319417718295248,-0.01260551973139231
DHH,,,,-0.003634581147812292,-0.033014901716650356,-0.022749884580467436,
XCL2,0.03710491054007822,,,,,-0.016078931691487497,-0.02023864127961633
TF,-0.021185542627989284,0.004109902125008855,-0.05775401178923896,-0.07173554243423814,0.061766592779637385,-0.003725842228347928,-0.03794614010125489
IL33,0.033976688532307724,0.006471149133374372,0.08696359767507623,-0.0495740112819402,-0.006069282863990717,-0.05118635302595223,0.0055472621441625776
RBP4,,-0.0009368886639146759,-0.07796230926193524,-0.03242917568612789,-0.006933615062856113,-0.013627000606921461,-0.04775583976533299
CCL19,,-0.012411581782718874,,,,-0.001093847298671072,0.08932008890474759
CCL20,,-0.015154921251771446,-0.0047132716126697715,,-0.00919048230355516,-0.025789987719822403,-0.0027683989114555127
NAMPT,-0.04445620682984088,-0.03546656810359385,0.020516608228182572,0.019011096584998773,-0.06426301211418034,-0.04024398682092185,-0.047567953026436335
