,UKF248,UKF255,UKF296,UKF313,ZH1019T1,ZH1019inf,ZH881T1,ZH916T1,ZH916bulk
BMP2,-0.0021001643646082206,0.013978946497434535,0.04162445830196228,0.0001514768747942944,-0.07682863193937274,0.0630853519278645,0.026811161666812845,0.1389831000260854,0.04996317413855265
PDYN,0.015543988887192857,-0.008426009989965637,-0.0633858936763147,,,,0.05164795766905279,,0.04359080475126967
CD55,0.026526970506963617,0.015293384810729836,-0.006249420928348768,0.06454870991527692,0.013186569015489175,0.022623162177688734,0.1188021704781405,0.1675965363547661,0.033219207417093395
OSTN,,-0.011445734188310951,-0.025213305268937107,,,,,,0.021739559256865767
PDX1,,,,,,,0.031910210221008,,
CD6,-0.02568468761382231,,-0.006219979744232711,0.019575527277783538,-0.03482571775972402,-0.004215558280816775,-0.020151737094250253,0.15656385741384865,0.0011090472938643655
IL16,-0.01958208098577699,0.024784687274852626,0.0075343737743459385,0.058003397029881616,-0.058140170259230586,0.08897702246986344,-0.030491538718757413,0.12778934143369172,0.03526798387082008
LAMA5,0.046384931342045264,-0.017221285703797686,-0.021523770186343286,0.11419958467398743,-0.03212631328724517,0.06649268628906918,0.028449566851062657,0.031285013835732185,0.046994510436139524
RGMB,-0.024017080154473108,0.010420949664170561,0.026978461247225236,0.015886274826980407,0.004539605688829247,0.10079968518534273,-0.03211383387452835,0.0141060512193815,0.013416542133980252
INSL5,,,0.0065888468262964885,,-0.09583386468705268,0.003721064219958831,,0.025048163247997194,
IL12A,-0.04232184522242057,,-0.03191882178828218,,0.0250254448061944,,-0.016508232165798647,-0.005928269129954552,0.01679683696079473
S100A8,0.0003309640780447739,0.03623986915022447,-0.0363133079175022,0.15073328088074195,-0.02653008202993714,-0.06260745075376821,0.03858965673694607,-0.027543070287886353,0.03732861466132858
TAC3,-0.06741797233801274,-0.0361082030757298,-0.012960139763486764,,,,-0.01341441111252096,0.004465705779171543,-0.021191785959726876
TAC4,-0.0028500698793866848,-0.022498395407954546,,,0.04396926490091096,-0.006358066357906644,,,
MFAP5,0.010958813249005788,,-0.0291326767025891,-0.028415791795273097,0.02833691127626728,0.04520975771425381,-0.016769350287598538,-0.023920579423828556,0.010347844005440433
CXCL16,-0.025027340697888503,-0.002081287594426534,0.04614428917546971,0.06352794861987045,0.13565781107868252,0.021688735616245607,0.05316707247958564,0.05835912052543245,-0.004788867009165601
AGRN,0.0966235203139519,-0.014033060221139556,0.021473322769157033,0.1251751666844023,0.004556095469924798,0.09365077314216692,0.15606580988763338,0.1680790257072096,0.058631182780837635
COL4A6,-0.01754053926885905,-0.05042398299651365,0.026699176903810656,,0.05917403122760323,0.02906333406781175,0.019190530546242056,0.02523358430078218,-0.031073560508988518
FST,-0.0020352898893312107,0.028002251558292952,0.05525043843455983,0.03847453104883266,0.005069911360688168,0.021654410943757994,-0.0186790501004908,0.01750505551936849,0.03361041222314507
MEGF10,0.010846138614878117,0.048082623610038976,0.03954652821280749,0.004071437561246815,-0.028530415783588045,-0.00910582403242164,-0.019803038593984412,-0.06429074825955176,-0.052708386929816664
C1QB,0.008997976876010724,-0.010036175965490522,0.0025167828804112478,0.11851381877585979,-0.05922067878131464,-0.03046242612260662,0.11319496421976014,0.0656399165739382,-0.014525334930475815
HLA-B,0.04955080197397878,-0.0023465620950042887,-0.0032813626258882903,0.08131061103732531,0.06909583820980113,0.0028222291276433988,0.10056822369614891,0.2469389704508198,0.05646877124010263
PDGFA,0.01440078916850992,0.062054163535486956,-0.028630170321833178,0.049247878316695484,0.015884350504410786,-0.022662236023848148,0.0038523133274642705,0.11457571897359446,-0.07076221911809187
LAMA3,-0.008742611869472594,0.038203711022431,0.025552465605562888,-0.05002183088526269,0.042828172044401036,0.038550539421651674,-0.016689732709622918,-0.05309940621833136,-0.02581679825573325
DKK1,-0.009819878509066158,,-0.006141528234029619,,0.05142861672038009,0.06605941981861795,0.0010727263476739877,0.12484344275289945,0.07219468360183144
INHBA,0.14645749561898663,-0.024365951707714016,0.032984937161731905,-0.06692468533931356,0.054706348337862844,0.07641859893648406,0.05867118766688318,0.13632874231973519,0.06332156355318795
LEP,,,,,,,,0.09056420427259218,
IL7,0.011166439269586506,,0.01365125730770048,0.01383944825974033,0.07566143687473176,-0.05427085623107121,-0.027952596047134154,-0.008754763074713129,0.1543362388809646
FABP5,-0.022012699090795528,-0.029804377146549415,-0.011272047683715933,0.11625822625188471,-0.04573673540623242,-0.0012166027328176518,-0.046520824721739226,-0.0766293403711965,0.02073824088287279
CCL4,0.05953012001424742,0.0474136891145351,0.007733552656289476,0.16955178963977832,-0.08199969304745379,0.01611960682343131,-0.014317106047582786,0.056789958820952995,-0.035753366438294
FBN1,0.10787038527807986,-0.032307391484053,0.0854359131676023,-0.11253821025932259,-0.005792523164030192,0.03984148874542488,0.10535901887448383,0.2187177327146075,0.029718173811418155
TCTN1,-0.016437488462287913,-0.017933634175089717,0.007299890356067887,-0.02553716110124543,0.08810149186837253,-0.012649112892137356,0.004589668308371077,-0.058182272520199106,-0.0059597857656180095
NCR3LG1,,,,,,,0.01243947872323078,,-0.02010342612769452
BMP7,-0.04553215325172542,0.003535514823028416,0.03428985937123556,-0.030296624395278318,0.08843837825884097,0.05710072405603329,-0.09468697487489883,-0.10310135184152669,-0.018065656433086802
NLGN2,-0.02144248435989601,-0.028220743908922895,0.025430989112841893,-0.09897574722535007,-0.08323670909881435,0.0407088398651563,-0.08880822499564232,-0.0009221097731571328,0.057069310426585355
CCL25,0.029524532766209352,,,,,,0.01256166571647612,-0.02973511305722876,-0.020679761334549535
NPNT,-0.03208334604883672,-0.02202718328295988,0.0327272670216162,0.056636378489163454,0.040788169117912956,0.12318282477266321,0.031582650716761404,-0.1015889681892045,-0.015353788138210709
KITLG,0.07072097677469012,0.011149647189707386,0.015210536917502019,0.0736579071942069,-0.04710892437485208,0.11045653745044084,0.09553070592128743,0.06645792268714347,0.06139820876511911
MADCAM1,-0.007302679544358595,0.0003887921698488281,0.022373358177843417,,0.08597883753221325,0.047845608840537165,-0.015377256937160067,-0.0013610743662652133,0.11243451087827393
F12,-0.0437675280196042,-0.017752037673569095,0.05865575496401242,0.12550811007032617,-0.030410316733211887,-0.009897672954982534,-0.008545184303224682,0.005837660786803168,0.04966021649106942
S100B,-0.014112236770926722,0.016160579789491893,-0.008130853020382866,0.055608092949583604,-0.05347943162434089,-0.0676422760167509,-0.08823974953931059,-0.08097896598527159,-0.08389860157959002
IL27,0.05258915229561671,,,,,,-0.014371074810734262,0.03597178399045786,-0.01718606145926928
CD99,0.07066354330974962,-0.019786652409070727,0.0862535550497133,0.016977953147724028,0.060243933329903195,0.06448777219191955,0.030786592767157978,0.008615398205415603,0.03728251961848261
PDGFB,0.07825941672586662,0.031985704583640605,0.019739211055697953,0.005607593054576001,-0.030003010001717827,0.07401762559712559,0.11928725761451808,0.20966841000651945,0.029160356936582907
CLEC2D,-0.036019477833198206,0.033775286282688145,-0.0006546449656971455,0.017779489642651792,-0.023978340512279598,0.1815385338379309,-0.005561361619501223,0.10617372623871961,0.08158225563931773
F8,0.008460930586944276,0.015807004919324342,0.011587974093008031,0.09766625739209825,0.10271663879912503,-0.005852066535149218,0.006629587164630953,-0.017116672705209876,-0.04424407345125838
C3,0.04166073532655163,-0.024077114241767554,0.01378560522145182,0.09171559346278726,-0.07025803232550591,0.009783671084433385,0.0009174871244605038,0.010592601852751724,0.03225629883930289
DLK2,-0.03503389678103878,-0.03358255972788457,0.006598639817062103,-0.02222426719870515,-0.04366859231507795,0.013651827117531691,0.02318259832145875,0.011590064521714651,-0.031530912387318005
TSLP,0.01418063612351225,-0.043088472393537705,-0.02006631300858245,0.015465513525592858,,,-0.03286723961511605,-0.07197672347218922,0.06019663055537036
OSM,0.004987890650609264,-0.06139355670122526,,0.12731064394892144,-0.031181910905098326,-0.023178216314090786,-0.027725536482643115,0.07679701357006677,0.06537017056821827
PRND,-0.014271795527121536,,,0.014434624644842416,0.14772559417200917,0.04275241040654488,,0.14348322118712942,
SLPI,-0.060768288579246814,-0.046642358734503356,-0.03961282023557697,-0.038065952876799106,-0.01577136169928108,0.07431700337850324,-0.030609611138616957,-0.02554622146129144,0.09938173932929835
AFDN,-0.018384779739439576,-0.01786562673719625,0.055206223762815046,-0.04295878303900381,0.0811492521003495,0.08020286689182111,-0.028595929433704845,-0.0022567252622060817,0.02611636372584878
KISS1,,,,,,,-0.018901738842670372,,
ULBP2,-0.008378472435964901,0.05087045469688661,-0.02370314521624538,0.050776298768896486,0.005764146855632483,-0.03920877759734535,0.015995514804777074,0.05644385388552957,0.07253704001688521
ICAM4,-0.012823771108247508,,,,0.005576314325572874,,,0.04740185320706215,0.08399403583609204
TDGF1,,,-0.02140438318494651,,,,,,
ANGPTL1,0.012574739421200302,,0.02286049413017235,0.03023392652334777,-0.043263611518485005,-0.002639944810408652,-0.03502511805797981,0.04999568968081185,-0.019310999381058666
LTBP1,0.03905078757071703,-0.00573166853113535,0.050457923109332725,0.020221089598710086,-0.0872166655698024,-0.021088395752867105,0.01049864996375545,0.14875990443449272,0.026614459951476006
NTN4,0.05062926471412917,0.004794076348440553,0.04279168440927614,0.006650515137260817,-0.07146957218045463,-0.060925963860430914,0.03847838692738841,0.1270515545320386,0.001166297950179862
APP,0.005350260537928104,-0.04702378919951928,0.06725710937961095,0.07948152937150668,0.06344648309647498,-0.04530257675833762,0.0025363635157329228,0.07343900764958337,-0.014080183386583756
RIMS2,0.05176628294453667,-0.055259071300259074,0.06490886395765884,0.014232658560453231,,-0.044071027912436514,-0.00710025234076361,-0.02739925571587027,-0.06975062400733034
WNT7A,-0.0432631648459489,-0.04227037366147354,0.028110027848459024,,0.06598913079066944,-0.015786633670258458,-0.02423216241585645,-0.05524616046411927,0.03761886855546159
GAST,,,,,,,,-0.033663003977204835,0.08589296492654011
GPI,-0.12125785316843783,0.05233971251983699,-0.014017447692669327,-0.017707830986303193,0.10120815652469972,-0.01844490578567453,-0.02809087441721076,-0.11791039599785057,0.1085256533669316
IL1B,0.025603279804992912,0.0022120509132904837,-0.028384117883012355,0.14487824284743434,-0.0721011334449975,0.03654038720622372,-0.05850814054016151,-0.012125270098593153,0.02538345014106808
SFTPA2,,,,,,,-0.015377258004655297,,0.10558460469978546
HAS2,0.0012517713600533936,-0.04466661758698821,0.036517996281082765,0.013079426549717959,-0.034086721151518125,0.022571411855068984,-0.05053661842707183,-0.038275105387728964,0.06947754776479245
IL11,-0.019437145836556122,0.03611107047178588,,-0.026804957243990752,0.004045360879438517,,-0.0422689521042385,-0.010994615327806313,-0.028044999068494638
SEMA4B,-0.06906741083454317,0.05717889628483519,0.016774504147045184,0.018372403757510876,-0.08424248491422538,0.041371867504905284,-0.05689678202745588,-0.04637108371418461,0.11637001590404902
FGF12,-0.06417635283889406,-0.022355517379576386,0.012355473538651867,0.11476792752738785,0.05934336820584265,0.11340354446703435,-0.0029965456127293002,0.004595492010828341,-0.10630233588043872
CP,-0.04394218265090044,-0.029078989907517554,0.037200431858714265,0.11144102347927316,0.0061907006267651,-0.053857060676215686,-0.022510502579473252,0.028956527409027877,0.004401568551114353
NLGN3,-0.019312525905943432,-0.02746950086612065,-0.04137810176693166,-0.03250337301740806,0.012724879722500563,0.0974216247482086,-0.0553749028978239,-0.04441522130527473,0.017110232231550056
GZMB,0.038996699200233916,0.030668715150527597,-0.0038028210970745403,-0.04027623810377528,,,0.014276934556077328,0.12000618889999286,0.029503088895256473
PROC,-0.026586046242262764,,-0.030402707337484094,,0.09604488172918489,0.0810739677422859,0.03667817650338867,0.030978568180158993,-0.024538348100500377
TNFSF11,0.19425290502953146,,,-0.008954229409332397,,,,0.15105103771176168,0.012082279426411073
AGT,-0.0648572451658397,0.031828928091252096,0.051384819187387284,-0.0001657889391304312,-0.012565118452674287,0.12871175853964845,-0.02979459938552819,-0.1355837705960014,0.04009520203743381
PTHLH,-0.015221693429800908,-0.03751523570645685,-0.03051080127565792,0.08052385332073943,-0.028624181650114593,0.11324967076446729,-0.013471624578366523,0.03573899506877422,-0.013541943623723558
COL1A1,0.14376156414510205,0.038009446182793255,0.0027818339975016182,-0.13714411472417717,0.0010575740845814223,0.008669772717680595,0.17491687285486454,0.21701074656208083,0.09110878868538431
LAMB2,0.12057259522280869,0.004375916159442552,-0.0003030409303234049,-0.033736271020125254,0.06353233581274251,0.09622027784330696,0.12090190649098094,0.10246896426847414,0.08526310614773833
DSC2,-0.005485057778834939,0.04363583937565187,0.013445810441376244,-0.005892473873843222,0.004174367331696555,-0.00268037325394179,0.047071386735187334,0.09946887846483635,0.02274328900465078
WNT5B,-0.0033083642468359647,0.07202424285936342,0.02335550639839397,0.008521033477345157,-0.04073169081213546,0.06881549840246523,0.006181968051230644,0.039776533511442266,-0.026096330078344637
LEFTY1,-0.018848020825721946,-0.023006555326003438,-0.03756732803924062,,-0.040051665060656695,-0.06750299467684008,0.01481488844880894,-0.06545151096431844,0.011939408573278947
FGL1,0.09834828286407846,,,,,,0.04583367275493921,,-0.02124208110515331
CXCL5,-0.021179889128167536,,0.024883532810070937,0.131895267002943,,,-0.012897554701655893,0.08169362267387571,0.07441507584380855
S100A1,-0.020373994974864508,0.04277488902288516,-0.04432119168708023,0.016701327154664786,-0.06066097631926056,-0.042736257110994734,-0.03802807102589787,-0.058473535064594524,-0.05170298683211986
C4BPA,,,,,,,,0.009693605602185152,
NPTX1,-0.05495333246282683,-0.032823168162543076,0.05970127511465343,0.03454190575128962,-0.07406356534149353,-0.0737671537660211,-0.015048510519823893,,-0.0513521084781089
TGS1,-0.028029241745171275,-0.04678846245160144,0.036028937064668594,0.126566051568457,0.02775101262525249,-0.031798239387846525,-0.015613911334961997,0.042563869068954846,0.07812132927192462
SST,-0.017770492409884063,0.051694344341573044,-0.005925877110948787,,,,0.021942357107334727,,0.0768953683844617
IL34,0.009008315634467483,-0.038556428586606364,0.051717061096772675,0.10189156955269597,-0.02691758766597363,0.060286467789339465,0.04386168838902742,0.10640702221888738,-0.04100869141435258
DHH,,-0.011845991900212178,,,,,0.06038664528435043,0.07456383162766403,
XCL2,-0.014780081703441592,,,0.09411758744187193,,,,-0.005556864861739241,-0.019310986324733274
TF,-0.04073815551809111,-0.01986543590901331,0.017924926562257654,0.0319179678115193,0.03313953189232479,-0.06406229273777937,-0.09211567884262403,-0.06865848045364513,-0.07945581423885736
IL33,-0.06878161770833147,-0.008107070525841602,0.01448888825492187,0.05186641641658854,-0.05162258812854856,0.026582955721496868,-0.04967039723367279,0.059514928963705735,0.05281099813518513
RBP4,-0.01530918106726669,0.0005492439668497384,-0.0314899826591966,-0.040871117880509615,,-0.011922003566497108,-0.0008640345896829058,-0.043748818711650816,0.0037878596344221465
CCL19,,,-0.053944378394772986,0.08601452812259161,,0.09515353782870022,,0.06355717910161195,-0.024863167324294836
CCL20,-0.03349025047809463,-0.02403330771151284,,0.12893358475463365,-0.047621681218812995,,-0.027492206882745073,0.014797313341146383,0.03727675617219676
NAMPT,-0.02976596018672024,-0.03133574781538019,-0.00047952457450622915,0.051146870819846466,0.0362762562397773,-0.0430926582314914,0.014098384056590887,-0.1516857099474171,0.11147832923958018
