,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
MDK,-0.016014849173942323,0.020741030232713197,0.07094510510282638,-0.01786457152766169,-0.03603737808927066,-0.1004274146653191,0.1821462538211707,-0.034911354542077985,0.006642165317835205,0.09876992539738033,0.026234588414327752,0.022751401446403502,0.011987973645864253,0.09082653392400673,0.07329586626235562,0.1322117943247139,0.01824350858313524,0.057018156201455436,-0.06479243236823934
BMP5,,,,0.03764091356677856,,,,,,,,-0.003219256060780811,,,0.03004087687875533,0.03893392274121242,-0.021049555387536566,0.01402861410111397,-0.043440312451740966
CAMP,,,-0.012026459003614876,-0.005286840860494203,0.09011345631636634,,,,,,,,,,0.0077046006211041775,0.07931219211879678,0.056024756348641395,0.029816237928886016,-0.00372594559906588
HSPA1A,0.10195072648825276,0.07105029366829257,0.0355074570160488,0.0014421638421217484,0.008387576245989611,0.007096490672256714,0.17071316203280454,-0.009729902905012166,-0.015663149373851482,0.05715429368725285,-0.00823377231119157,0.021812915496164733,0.04090885739750765,-0.016192589157431953,-0.08690441365775856,-0.017710245915635407,0.01880887803720707,-0.02459556416906965,-0.0007442309945083389
SOST,0.0017771136735846831,0.007314845703389847,,,,,,,,,-0.01838598548387151,,,,,,,,
SEMA3F,0.06010942302190669,0.10188077835555294,-0.010345986116519698,-0.014677343245047422,-0.03655690770493687,-0.05143854756638474,0.09720656636033716,-0.020457695252747703,0.060823123320281704,-0.0290235283899454,0.02375405993456264,0.0743703426938262,0.079786566657623,0.12127146165726507,0.1537704426459566,0.15322561660846995,0.07886674345336066,0.04678260726064284,0.008170246213640629
ARF6,0.07253106246112952,0.05243402787330732,0.008198885864523539,-0.0005504970752978036,-0.04386872393979158,-0.013202406350266635,0.06932355010131146,-0.031402259516020034,0.009677237192811258,0.017833238587906496,0.08955288976350645,0.06828851621598397,0.08949516692429685,0.0037076518059845623,-0.07512104942155808,0.035668797306140816,0.0752274013723816,-0.00013439747639641767,0.016985593132022858
IL6,-0.0024638968918848153,0.016510733335354022,-0.01590522277384504,0.06125543731924629,-0.029854837737953898,-0.02284546788561833,0.1295309763082195,-0.029163778488311417,,-0.02595062495307874,-0.01898233391070643,0.07309646991287219,-0.004052846557785317,,0.055917869127291915,0.030898456079908303,-0.012797847003500158,-0.032558308308657954,0.05265228186221375
CALM1,-0.09042057664136774,-0.04755216784718023,-0.01441101176285283,0.0009105996873935648,-0.049736157994982856,0.06948070074710971,-0.1753615008443181,0.003469621699426824,-0.017060984353356956,-0.08925923385581935,0.003779160909618991,0.07559581093790603,-0.048074695965500056,0.05522078948300157,-0.007955277533500038,-0.07653635835540835,-0.012728829816742301,-0.02766995612743752,-0.029231835251572753
VIP,-0.01775238262358965,0.02994375428424588,-0.027394178094763695,0.005724446371895103,-0.04852722808103682,0.05996141170550321,-0.035076222980206025,-0.028714670158319598,0.06578653154739823,-0.04508838642776819,-0.027987488336787863,0.19496219298429407,,,,,,0.05799208235882808,-0.03422534553872553
NMB,0.02885997193266133,-0.05285045674716706,0.07733003427466083,-0.018532210811004514,-0.030072521328620858,-0.03286312306058724,0.128119738389806,-0.009815226175782881,0.015539706243954563,0.002093897835331326,0.09978153120158985,0.042267044702586194,0.015850973627791438,0.16538868124073203,-0.02376556831811904,0.02791443708688384,-0.061765045734708625,-0.06459529892605743,-0.04110207650725362
CCL26,0.07589223537718089,0.028786761833185057,0.03935112093230495,0.020655029863281126,-0.023989024833344814,-0.015415896158721146,0.1923102564208681,-0.014148200832518906,,,0.042762614108239894,0.08346902228572653,0.10026164178048887,0.21004387806919989,-0.02458898735472289,0.04334881700971302,0.03636857971550472,0.06729583756180314,-0.059202608263166666
FBLN1,-0.01775563833936129,0.061654686866632245,0.05934588981976945,-0.02666597432000148,-0.03627262239744553,-0.047946069359829986,0.09097499013179033,-0.03272844362553768,0.04823502049100168,0.012254965422946438,-0.05083402239904342,0.047232493537674544,-0.030239307258574835,0.054784717396716996,0.06877650636587365,0.08440623072422371,0.02417232783751055,0.0962733335958778,-0.10136726559594568
SAA1,0.007259506516676191,0.020326206131141264,,-0.036727455134908306,0.0735578667959416,,0.20964063152021942,-0.01561464760234618,-0.011794016045978878,0.01894008041073172,,0.09342437240789712,0.054100393606199865,0.011399576594215154,-0.003035294428835106,0.05183833787046242,0.04973470190791617,-0.06168191790496165,0.02413187610188324
MICB,0.035213255318606536,0.10975325938318972,0.02371323892892837,0.08474098615137797,-0.05974134249108128,0.004021253899959135,0.09381728117697406,-0.04271566939268582,0.07463314474408314,-0.0028098158019818254,-0.0038719815355958823,0.01731130856394586,0.03890954005967784,-0.001431734549026567,0.02174730123137274,0.03518262267867238,0.0358158505135728,0.10307189995171574,-0.031846167684680536
MMP13,,0.10734896579463114,,,,-0.01454824496438843,,,,,-0.012722256379684322,0.12657172747136253,,-0.027128666912825238,,,,0.0861473078118388,
F13A1,-0.010209896449312974,-0.024893754591082215,-0.01760653070567215,-0.07487660954633654,0.0004836151872672726,-0.05552229754126113,0.12134082635013957,0.07015846646640396,0.0023126677497324233,0.11393291349895004,-0.0272471176571783,-0.03812037840199007,-0.04988517486925937,0.10333357139737419,-0.007715746391159076,0.002496371037759956,0.04396221750078656,-0.039715764670840835,0.02128602946661403
CXCL11,0.01488132474863861,0.006896058121422509,0.0035416478186280323,-0.006588991513380375,0.04576837368573241,-0.022845469487744553,0.17551319925141737,-0.03315446395306512,-0.015056970503679138,-0.006414070497439776,-0.015620003775526263,,0.12124763532319693,,,,,0.0002566661235194245,0.05341329550892059
COL5A2,-0.01307057205190106,0.11940248356968942,0.031978084443683316,-0.04449641288385593,0.07232655346631975,-0.046449042821339666,0.2187957837773653,-0.07958389643980632,-0.036757531499572775,0.05794402404512944,0.03148156267344333,0.07143327174027411,0.01849500850855658,0.12309343021046039,0.09501158583986444,0.08001835276875455,0.04406357075469075,0.05672101341455304,-0.08064982192693487
EFNA5,-0.059988437500750454,0.016212165657110672,0.003903966964376162,0.018874123716808668,-0.007189930580451004,0.05993968721009311,-0.07372928429256076,-0.014073468427318804,0.062363575288277906,-0.05193067378892222,0.026684266971170198,0.005595836821474128,-0.02421072141548678,0.07657452502362215,-0.027210562859834524,0.04192383061461235,0.007490416514738895,0.06788792164053806,-0.032420083886987125
AREG,0.011973961370694904,-0.025702314298604173,0.09664836546205252,-0.02192054693059538,0.015303630968125204,,-0.01613534492216222,0.011162267114334476,,0.0029845216147694783,,,,,0.029317284001881543,0.05882403309912881,-0.02723110358952848,0.06384897224570679,0.02061666347957354
EDIL3,-0.020209496751840184,0.057516151006544565,-0.00713153386443806,-0.016877171755868763,0.011580993785188488,0.0663829264983985,-0.17330530400263772,0.030821732116526012,0.012155392699142247,-0.001705422083113331,0.04425174854835174,-0.06814230323065122,0.08220013117050781,-0.15434785652926003,0.0627167141609685,0.12270644718141673,-0.05711251593637672,0.0785159886424702,-0.06317107134830906
CD86,-0.05275455110147674,0.0481085537054936,-0.021847085677940786,0.04453120973261539,-0.025986098933898687,0.04256767213142257,0.1735543853093416,0.01983484633697249,-0.0353570469128543,0.040108047147927164,0.06140828655156826,0.04220296659349516,0.02285142984625952,-0.004154974498051511,-0.032676127844085814,0.07738705236933079,0.013454689528325297,0.03605904975711659,0.0627427757470103
AHSG,,,,,0.0113335036725597,,,,,,,-0.0377202020374204,-0.05132949339046401,,,0.15169440749469884,,,
WNT9B,-0.008474058268177778,,,0.09331119879024391,,,,-0.01677198472911635,-0.015239424342730885,,,,,,,,,,
HRAS,0.018162250508050433,0.01505284994117508,0.01062793014530957,-0.05943106766747149,0.024126641512651387,0.02284734467762922,-0.029541886452701605,-0.03746592322107336,0.031129683858727917,0.02486057529795635,-0.03300049238193079,-0.0447140417168356,-0.0013983151165094857,-0.021493970907129976,-0.08629327884682139,-0.06937344036873855,-0.0360018416280194,0.005399376502996245,-0.04855217643633561
C1QTNF5,,,,,,,,,,,,,0.09071036565511069,0.00017305328654741817,0.040875840586652064,0.022283701989886728,-0.024189374438530975,0.051634749813839136,-0.03854833344391308
RLN1,,0.03041386411321449,,,,,-0.018629000072912356,,0.01826401117191058,,,,-0.07308086576181108,,0.01638195167063671,0.01465710761071297,,0.06105881429708792,
COL4A1,-0.03552201585288955,0.08430128741831086,-0.0656362430745081,-0.046014204627021715,-0.0012099140205638636,-0.06574761474554387,0.2015393672443743,-0.07103315294124041,-0.008986163582459432,0.09006688097630008,0.05401580005653604,0.07415530427673624,0.017643852403364954,0.16782664513109585,0.12102556707714285,0.15931575288142902,0.08492095335502714,0.05660709170938653,-0.04320853629247219
CCL3,-0.0049215809319485175,0.08079852049452321,0.0009230541516859378,0.03940915789616153,-0.011303974366894646,-0.03592621701368588,0.1288601515558636,0.003143931353456449,-0.0401711843637213,0.07226870446504234,0.059342428247336494,-0.0011934514666537483,-0.0438947668840556,0.03418048860880244,0.03092167751255989,0.09763238286718945,-0.041171096611261365,0.050202416109757717,-0.02763099055080773
BGN,-0.05769868368276051,0.068282915389155,-0.05309614557114972,0.0033292837150074323,-0.04778313602852001,-0.08633141891984208,0.15243152771666674,0.04945284004944478,0.07031991249497462,0.004662669101499892,0.05078505479827926,0.024336889975603012,0.027746811489474416,0.13272949145856355,0.07250937572131555,0.10717209451910817,0.06812006948088396,0.06017357679248184,-0.028544622549567005
RETN,,0.015156411688818046,-0.011846410193923162,0.0637786914490902,-0.024107634969569688,,,,0.02315885324369094,-0.0005702999587148296,,0.1467004796009998,0.003931551286523638,,0.04028041724892205,-0.032737244599726746,-0.011265547611423076,0.012418681515416394,-0.0009871209820605565
S100A9,0.037963189599886545,0.05116297844473617,-0.028203624082513652,-0.028142668158899445,0.01984404370216852,-0.053970236847767604,0.20090523177028674,-0.010994945511545942,-0.009511142564283957,0.08669887066780368,0.04767071852643344,0.07869340220983952,0.004635959675336464,0.0383895364658309,0.00399211568769542,0.048456991748617596,0.021309761495064024,-0.04801611960181038,0.024201468182934654
HCRT,0.004994920925379907,,-0.020298017462922407,-0.02983721529319377,-0.061206637461471376,-0.029742656710478804,0.05910835052250587,-0.006101669842205255,0.04249453108072761,-0.04997212473354391,0.0031963685042911507,0.062351233655274424,0.02732066256402002,-0.054460510043515584,0.05181733759618626,-0.022107737722233588,0.02016119588961201,0.05528870473484971,-0.021783679800936914
FADD,0.027883773932671833,0.0632774129632845,0.002364418601674641,-0.03117502661832295,0.0011509938528634224,-0.09281925803328558,0.16132241779182077,-0.0033350466355714756,0.016750777816467288,0.01743669405604277,0.04447631510298215,0.0487975026502668,0.06776706268817369,0.01236875146679351,0.057700644637201766,0.0876090793053555,0.023815861681020217,0.11238312645449688,-0.015191896373054571
ACTR2,0.008879803023838869,0.03822870902170746,-0.026287026791496564,-0.0490483592684367,0.032129184165119444,-0.0747943111084366,0.02178067082162925,-0.05133552491522904,0.00625635122271951,-0.008712135453890704,0.0644997015096722,0.009142407355180831,-0.08780388053198465,-0.009561765060888518,-0.01813807529005226,-0.0733426910947413,-0.011559733929295235,0.03805024371741225,0.0801265562429536
BMP2,0.03424393483338871,-0.025994290711426022,0.053426127681121836,0.06265556606650338,-0.010727957526842722,0.023223936810963013,0.07028681205843128,0.03218205128437192,0.011432813567430842,0.0731829765182676,-0.0053176016339458515,0.085802329894337,-0.05234489065932582,0.10575253499598418,0.0006766756117329032,0.10589166085047927,-0.04742249507567707,0.04751758013822461,0.031228361929807213
PDYN,-0.1067181551088949,0.0013219784199665797,0.01596239691906082,0.07655238943405988,-0.03376990193709143,0.07317264967345803,-0.13913929233208872,0.011361269761230168,-0.026418396401910942,-0.05080738759453613,-0.028403389455996284,,,,-0.04486773144668394,0.03155468940785877,-0.0457761704566274,,0.0805201052205074
CD55,-0.061259244050234696,0.03396891305505556,0.017278883632950014,-0.007943775392742797,0.02741752127828274,0.05874325436773109,0.010652009466180976,-0.0071311717192968785,0.04278454860471822,0.07403686613889732,0.005427417165004286,-0.002619775897306726,0.00589287187889288,0.08512404231906343,0.05123876750258514,0.05048270509176886,0.02470105288896259,0.0861130856981774,0.04438358622647112
OSTN,,,,-0.0017197020123573049,-0.03387268711082983,,-0.029741569580637547,0.041905310352652325,-0.01737397379400381,,,,,,,,,,0.1269939924661758
PDX1,,,,,,-0.021174416317146696,,0.031639810321530674,,,,,,,0.024777213506150267,0.0029807987098161392,-0.015111838293754478,,
CD6,,-0.018729866398756175,-0.02209908986670226,-0.03824255154398294,-0.01499590564608416,-0.01702562135087829,0.04203790661671231,-0.00818164204544342,-0.014401873249038273,-0.032605107462794485,-0.01681036109340218,0.09857563843560002,-0.040900503823355625,-0.0028509587541933825,-0.04088242891566219,,-0.02889596398431893,0.07704747306401721,0.028573986456074764
IL16,-0.012891612841367325,0.016899014712146877,0.01523528184269169,0.0035560144886674907,0.06916808561140123,-0.029604870052649487,0.02091768971272067,-0.022109461718022198,0.022691764583623722,0.03299811006644661,-0.0036214239127365386,-0.003690896034035736,-0.041466466655390194,0.04247743242181709,0.04100291502582172,0.003333427098512961,-0.019617174871623823,0.09775504257252994,-0.06000331387189623
LAMA5,-0.08055961030600073,0.013653351417844187,0.04282055238923963,0.040407142345337176,0.013676251115426924,-0.03180421375617095,0.1323957527576461,-0.038095620073361675,0.07151097956731495,0.07211308520049109,-0.005608858618811635,0.08067485779010533,0.024340809275917058,0.15040291132601089,-0.03169849058522828,0.07458711036247775,-0.027798897956703483,-0.044944617633460145,0.026519114270688687
RGMB,-0.030783466328118722,0.011965741062380028,0.011767515579630997,-0.01823779830531667,0.014127563250130102,0.013332489077563299,0.11284852575972501,0.008019861121727484,0.06363648137054774,0.0314473823128455,-0.05395458490485447,0.0026528534309327163,0.00843507044621677,0.030198774947383367,-0.057318159987127505,-0.023590483113279003,-0.04928032655110937,-0.032980033720569665,0.06612924671477685
INSL5,,,,0.07855424456006989,-0.030161984791588166,,0.004861504294048933,-0.025691145837950794,-0.018009337287538525,,,-0.03971309033526662,,0.0637964411357026,,,,0.0358011013922544,
IL12A,0.01898345857231382,0.06752626827241225,-0.021893918331377688,0.05499456759137533,0.08094605721887069,-0.023569998124796654,0.13140353051100054,-0.03727874456958047,-0.013517077420769994,-0.026631705716064418,0.06457330209576052,0.01670315937436256,0.09892088223271152,,0.08341022371974592,0.016358599062987565,-0.023671472085838096,0.09977926488817533,0.03085283123155031
S100A8,-0.07485178046227912,0.08846729024422388,-0.0070819876108681335,-0.09008327150233425,0.033667131199411324,-0.04644076222271539,0.1882110979746825,-0.05022709769940684,-0.01816513406731835,0.10364566290792777,0.03350721564044853,0.03960038045108248,-0.015976856624912047,0.07271684822425749,0.05946626943279321,0.035414199155874126,0.025892125592468423,-0.01853496763447881,-0.045916532237357546
TAC3,-0.088765151013741,0.028617143357772896,0.092474658541359,0.006392910997669175,-0.03412143286233921,0.06388828769769553,-0.09964513922529007,0.01350760438045856,-0.00879764709624508,-0.07084406910952615,-0.036330819553083614,,,,0.007602457389451459,0.09837670553897357,0.0006654007330984483,0.0219091585444323,0.02381092316761784
TAC4,,0.015807197461914925,,0.005284753659048276,,-0.018681077644382805,0.07798836077391123,,,,,,,0.009088679792144614,,,,,
MFAP5,,-0.030436198954548025,0.08447078597994691,,,,,,-0.016728222141747368,0.09359749677327604,,0.002413015191909,,-0.005851133810094792,-0.041227564652532335,0.061256843277761035,-0.03252146386564921,-0.05767869503742291,-0.03655374346328917
CXCL16,0.010413287354775928,-0.005874576495503669,0.0157343817251655,0.0038667897799177383,-0.0012088791365919502,-0.09749743781943504,0.09386316841435693,0.04086930922784818,-0.018262742461798865,-0.02055900714142242,0.0058701542357747685,-0.01524614592967543,-0.16412940185554964,-0.004877066632185926,-0.049883235860191465,0.009989340776857088,-0.028766494244307196,0.037355970204630086,0.008047289391835726
AGRN,0.03648773553732395,0.05664449816477727,0.03771651163294761,-0.05099967950849216,-0.07255863547399197,-0.07684577378144207,0.18674087232516218,-0.04361529751592449,0.07639461525905884,0.06307210249253684,0.017076741867542596,0.055176033050002404,0.06554863193817202,0.16828259599292947,0.1489690629711804,0.011179917067632984,0.08535899802647738,0.08639173345290552,-0.022667125387840437
COL4A6,-0.0677624904466736,-0.0002902506600836447,-0.022640787389802033,-0.02553632255460049,0.03319448272663307,,0.1047041636596501,0.03990839878070401,-0.02020807838083448,,-0.013752911436744552,0.05922724234845016,-0.024358609865267042,-0.042187519178004264,0.02408460548566333,0.0804021457717172,0.028384988034048427,0.040727597853638234,0.022966772079959386
FST,0.06634995636276231,0.009240600386091008,-0.024162593832155705,0.030860259561679648,-0.002730029332005576,-0.0075327969010844376,-0.005864465105951731,0.047068383276952966,-0.024232257770736176,0.018656661182072987,,0.2531101432012069,0.006750490423299395,0.039297540581121775,-0.009845579388590863,0.04159138492500156,0.0015906589551463427,0.0656636758991536,0.02744986489534177
MEGF10,0.0291528691289301,0.022643275434254168,-0.0046065339161609495,-0.02770533432072769,-0.007860282337896181,-0.0582269036161358,0.02892983462683499,0.045366486835796575,-0.0017156685351780577,0.017657915042589286,-0.01147525809658525,-0.0006580350015305701,0.06416542610067592,0.016038761157999827,0.05386815610495291,0.026806412383626396,-0.009673868527588956,0.03843403655210243,-0.045312156326891714
C1QB,-0.08672217768837029,0.007848298370395924,0.04859111971500672,-0.03874391216910273,-0.10744038730799105,-0.05744590338739692,0.18843148355124814,0.03776696872336157,-0.025583067574454384,0.08407126165918133,0.08805143621990598,-0.02237311623452824,-0.027989773719358235,0.01183035374705844,0.05188095466488351,0.020010362094454313,0.07544004606842016,0.012895633606367167,0.0717506099604592
HLA-B,0.02982228534515148,0.03394734477122777,-0.048495464436164516,-0.011472870215809354,0.12840072215322454,-0.012067885322349772,0.22249897760415968,0.03446486661530269,0.056664566432174227,0.10038586842569124,0.06791860668378642,0.058718587796362395,-0.005716470918896063,0.10807955732791168,0.0066944255031768695,0.09740672190564753,0.10183343480879606,0.07101688790844747,0.13348987371802534
PDGFA,-0.038919989803517296,0.007392413069831289,-0.023448004207852643,-0.023459176327340597,-0.04427353943617146,0.03180068866094576,0.05267287083034293,0.023365975688548604,-0.002898728504226827,0.025005081249102744,-0.0055385145669661195,-0.09437601217020994,0.05576833794590988,0.047196993335205835,-0.03714434140541331,-0.0012635935159688583,0.047971143985117363,0.00790189886961843,0.015758413897724883
LAMA3,0.01721339186574921,0.053217482999467235,-0.01709963566140839,-0.027806199218045013,0.04950758561776373,-0.007528533450170761,-0.05920990456806055,-0.023807404573487317,-0.022077905029723927,-0.02370763107394844,0.03592376822855982,,,0.04827372110481356,,0.06144253971302911,-0.007414432393234218,0.026510296545472455,0.06314565075737101
DKK1,,0.04259912253655873,,,0.020493238736892766,-0.015415896158721146,0.02534080120395151,-0.0015747748751362076,-0.014112620392129209,-0.00538908178224014,,0.05024585388005259,0.08798635747178335,0.029370288921087798,0.028588624439277954,0.06141248727382651,0.0034796781220117422,0.07293930551731352,0.07264845144519017
INHBA,0.01329147573738522,0.04135633120908886,0.09663455568987815,0.032721887484197895,0.04194339446677225,0.07562867380695339,-0.07375238771656308,0.02830870051488742,0.0164750602565454,0.09171832472911687,-0.02692464644611654,0.07389432715011167,-0.015069901697528691,0.0036813344387466463,0.005737868489556376,0.012358572053418686,0.04314556027366531,0.013484874321883838,0.028457545554858407
LEP,,,,,,,,,,,,,,,,,,0.06072192066830514,
IL7,0.006450294225770098,-0.05239297137506023,0.13361745854301485,0.007970849154701358,-0.02830549777256754,,-0.03423681225715775,-0.03175656705535046,0.049727462075413224,-0.028507454229959598,-0.01631018900900801,0.04151575277320303,,0.10241251148161837,0.019407009585110737,-0.004723738396702429,-0.04008176589782249,0.07812505226214783,0.08882042021895634
FABP5,-0.042216454992853994,-0.008364790834208182,-0.01738051785099398,0.024006689484772893,0.06198014726062442,-0.127915285427689,0.07196712531698146,0.009009523014685059,-0.007734917620687419,0.04419644474609123,0.029157951454056214,0.12177545490447521,0.06682434342418882,0.03678481565369978,0.04977178793448323,0.046093067261724366,-0.030026841895903815,-0.02915165908604088,0.05466314581731461
CCL4,-0.032046861542971546,0.05543679113685413,-0.03830375883801025,-0.014357453248893256,-0.03719308272061454,0.011314320134971852,0.09582765906309045,-0.005096619819422931,-0.01185839133468895,0.0759247641472113,0.02173108294889732,0.05085148556338767,0.04446785833637036,-0.023188671577662537,-0.03769742476651958,0.12610935053222072,0.011133572964276814,0.031160337188891492,0.007276823611370512
FBN1,-0.015355471676040688,0.039344585601952156,0.10971363298561013,-0.04217428703612589,0.004057628224566922,-0.0790476489724981,0.09151580595716698,0.020108662200452907,0.03483422972266333,-0.02460098729548479,0.03056607154265919,0.055976442094384675,-0.00528713846113048,0.06061639021389069,0.07572051401542601,0.12169676392241356,0.07517040426599733,0.065450694884834,-0.02672137761936634
TCTN1,-0.017678262714145066,-0.03503398631469822,-0.006462933526334844,-0.008541480516097337,0.05013796087750496,0.02586717138543567,0.14363584146675334,-0.033651767663570885,-7.322179376547388e-05,0.012678942362490748,0.04082825569403843,0.12405557642144285,0.015121969702329329,0.07807954135192507,0.02243552944512431,0.030714502194396285,0.015530967493317867,0.01224790165843798,0.0417951827853923
NCR3LG1,,,,,,,,,,,,,,,0.027158513794385074,-0.019977411489281838,0.02543594741409399,,0.00828680519695769
BMP7,-0.02280756711284732,-0.05849585060490133,0.05362106219982298,0.021720724539427562,0.002767492333978193,-0.04848514621226047,0.0783690850516349,-0.01024593902195396,-0.017381322054257124,0.030869042853581812,0.0314968024605812,-0.08584956230356781,0.0687978854272214,0.024892942299084394,-0.01970946299734898,0.001145901090788835,-0.04179158041899299,0.04309251844790891,0.01520547197383192
NLGN2,0.03859497047380561,0.007266059962649202,0.056015376924183756,0.03627290532770295,-0.036607588986669146,-0.046030462092539484,0.0662585649603225,-0.020473471504417487,-0.014645969970642495,-0.0662319787320739,0.0030582994033302568,0.04820107131630165,0.00928647138639194,0.07435206844032308,0.09834308145908176,0.03283288769225663,0.01681593199808148,-0.014926914698421473,0.008944575347535868
CCL25,,0.06821160695736683,,-0.002945571062322068,,,-0.03571559373118571,,,,0.04924480845935849,0.04350097857965137,-0.016318906512038007,,0.0855222605463718,0.0680496565069437,-0.005269018394646077,-0.0050951803517084275,-0.04392337031001105
NPNT,-0.019125440042786105,-0.0044000436641183785,-0.03669786266462279,-0.024864168983285036,-0.02338086682084726,-0.04477792499039566,0.12286859930535328,-0.03107191128135783,0.034549484192360994,0.00042255896201351173,0.040386882280984686,0.05239976813082112,-0.006913717094362424,0.06657056422859128,0.012950731535103807,0.08715813782413576,-0.016226904917715463,-0.023148373831110205,-0.059264137733044064
KITLG,-0.08339287138807101,0.028586576245540122,0.01616426415191589,0.00817121831452898,-0.04332788394004156,-0.008701675029130586,0.04299299269741471,0.030236288648608577,0.04596381434997652,0.015439557392153108,-0.03441004936392112,0.09520499258472852,0.034258130608387304,0.09865079622759733,0.09354362851038146,0.10203653302925725,0.011554744404225808,0.0323334552599158,-0.07570274151899367
MADCAM1,-0.010794318879003372,-0.006962470994372149,0.007723384488357025,-0.0075740601495921,-0.01242493101174977,-0.02357000075946776,-0.029123931336163127,-0.028164877796556978,-0.01411262118473464,0.005567510259123123,-0.023375639667536103,0.027648089011440606,0.03930867014019416,0.04041377249970193,0.04249170709805878,-0.03649436414092982,-0.02204974492052976,0.021070891504633493,-0.05368497268554735
F12,0.04764849382563885,0.04736308662981115,-0.027818714183838026,0.017082736044535755,0.010168530916285293,0.07375422801569836,-0.06052061516642266,-0.04708509158617443,0.011687868654092598,-0.05892635820344446,0.025411681983321513,-0.032590419097346154,0.05483011109479374,0.09179058083894671,0.013092355750134042,0.0013042453809994777,-0.008119803883527997,0.011398419923747164,0.02791144846153379
S100B,-0.044136311161823726,-0.008886543104390196,-0.04020271811929578,-0.011929456121709014,-0.1532098645889788,-0.051708405543617685,0.008382116047512923,-0.004990887211861389,-0.030649280327568224,-0.0032605979923284187,0.0017307846719151075,-0.14512102227437004,0.0008755781344178078,-0.056296199732783325,0.102383221110164,0.08259403363323528,-0.030087906379256672,0.02455056839015052,-0.05806100996691241
IL27,,0.016326058312497047,,0.004016584131196957,-0.03308208933040575,,,-0.0025307707179241415,,,,0.1267719969353245,0.012325648696919392,,,0.01680989956928276,0.015504011083665474,0.042462457123296625,-0.036502826576868555
CD99,-0.041607981922792775,0.06717082400321915,0.0048753033816787104,-0.042978014759382815,0.09340457327174476,-0.06479993004697929,0.1904657645681673,-0.044429232829345494,0.023638427109122468,0.06940332876127021,0.024428699098095946,0.12352080844127324,0.0428335453456505,0.19891659466958644,0.09133663696010293,0.1513948160713884,-0.03646183102990595,0.03859592127039764,-0.01832034919408696
PDGFB,0.04926198300872583,0.07817527966869467,0.07685828269419621,0.024902438105096,-0.01820766187863051,0.04368948177214102,0.05632447262619755,-0.018802339995747618,-0.015382989797368896,-0.04620165180701897,0.009135510247728329,0.052286874275266355,0.08345501197655679,0.09619201844741324,0.11435638496211213,0.1310000175672087,0.056875618464118476,0.0793529159632208,0.009117412358021664
CLEC2D,0.023776164248265196,0.001796994235296536,0.07028795339396728,0.00960073048856022,0.027881794590272336,-0.05864163646477927,0.14273359703844685,0.00565682368364589,0.0758491349113394,0.07435304985751016,-0.019420788064530573,0.009557159637581915,0.0882182002945346,-0.08476560333434932,-0.013744735536567465,0.07872293938382113,-0.0032663221858770185,0.04468613145054284,0.003598013725906724
F8,0.07301923831898746,0.05777888196545398,-0.025344965125473965,0.012195024387204283,0.026406566243046915,-0.04270819224840571,0.09766607800361296,0.008495003414389378,0.02283428958906136,0.044642410245527585,0.003659164940482927,0.08166802201174023,-0.0030730225861184553,0.04115270475559613,0.047785410583073507,0.09253899681648177,0.055859797191438715,0.07788525558420545,-0.0727168530231737
C3,-0.08722774097349179,0.03358506432823848,0.005575049542262947,-0.028777409450035003,-0.08646534369300111,-0.03624458570654244,0.20821060183126092,0.05270054085319453,0.08569486146780252,0.08618423837012439,0.12528370758101381,-0.10875217567498875,-0.04088082739707113,0.021054211675018426,-0.03074944604560726,-0.028017883278032972,0.004876113786840793,-0.003614468159615888,0.029046317066918518
DLK2,-0.009215686818398173,0.0560768021925232,0.010727935217091035,-0.028755619881320804,0.017515384983570206,0.041355542324886474,0.01984711505307251,-0.02510299691973644,-0.019952260952338582,0.07708359807051443,-0.02186971841302495,0.013204253499631077,0.08506499453916183,0.013132710948461072,-0.0015827851266860481,0.04809003966870586,-0.05711994266549748,-0.022909819424061055,0.017689127422360815
TSLP,0.010569140557324136,-0.0019504958717641715,-0.012203964122937332,0.06258724606592758,0.044151685721115566,-0.019203423591998763,0.1658846016290594,-0.010027576166190802,0.08713845369244658,0.008485525383766469,0.12064631120915667,0.04593262944305966,0.06356308447794105,,0.025733180891569084,0.008912665371120882,0.051574023398032846,-0.046322565088765325,0.09246038476192689
OSM,-0.030480361469590527,0.04228944525994796,0.019041172283146626,0.010233872525079922,-0.030492245319739087,-0.02284547139503811,0.19778998460507827,0.009887410266092455,,0.0701212279434304,-0.0054253038679086835,0.12112555573317203,0.03988116387152234,0.05770931670805594,0.030462505402359594,0.06730045863646027,-0.05745281150964942,-0.055533233435897125,0.07025186608213563
PRND,,0.042347177124671016,,,,,0.02137827427284142,,,,,,,0.03743593645291599,,,,-0.026770147043753093,
SLPI,0.04356568122103565,-0.04234825611870288,-0.01996543740690195,0.014793194738403298,0.028230090948290057,-0.03145468315315369,0.18862081501160405,0.012121295735215686,-0.017930996485205287,-0.03028619831201441,-0.040331249919835874,-0.056479293295464895,0.05149263189357188,0.12614732494001077,-0.011059421316033822,0.005851301425428627,0.045912410561998525,0.00326055115865222,0.09968934981526191
