,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
VIM,-0.206482601326322,-0.15161812905368938,-0.05367111204873308,-0.26308213252598983,-0.08806249137584192,-0.0975704728589368,-0.3230548709413509,-0.5034845501983206,-0.3321796721253812,-0.22003403921073453,-0.41430892296384975,-0.30296468584172237,-0.04773354991710777,-0.009647960232076263,0.0006384343288286184,-0.1013124916383134,0.036985129686114976
PLAU,-0.208000837360278,-0.023939167005273074,0.05988872992246038,0.008002663204451244,-0.0687473961312531,-0.13518527770705377,-0.15971780321723594,-0.32619702437129433,-0.21822904970170331,-0.03926562754727252,-0.22035800726766766,-0.1680689822471769,0.03261347774262886,-0.06016585751508263,0.054207335409178284,0.012624295542181183,-0.03051089431753497
TGFB3,0.11448561286716799,-0.00615326924646664,0.055854664734916556,0.06857558771946747,0.03760098338755928,0.04678990446116994,-0.03287941588614608,-0.2612460381085261,0.05933061905436185,0.02145711685071977,-0.09218606445618058,-0.141466807173834,0.0772007456754988,-0.0018340051345947178,0.01132707295878582,0.025176739239144656,0.001861449889917906
APLN,-0.2062863239185651,-0.01098917090615831,-0.013504780842177625,-0.17217094940486713,-0.07866640553242261,-0.26917177417445104,-0.13217894024568871,-0.37491713349916744,-0.14235453909881987,0.003423505432769956,-0.06819162659146195,-0.2830468654024797,0.016733868265134448,-0.03419089227791254,0.04062104478866299,0.20567051036525996,-0.03438392448373624
SHANK2,0.38191247568275405,0.12229420890725896,0.019378005385940537,0.16212690392270468,0.10990706167624265,0.334649551659688,0.15379760424871258,0.3395202811607832,0.12913595175479822,-0.023216116863550816,0.2318870165967304,0.2282565958074785,-0.003736835243011407,-0.045760532193368016,0.03937686613432331,0.17923015810707524,0.28531294361791515
LTF,-0.0008375659676764761,-0.08707926725633623,,-0.003414407478684214,0.016724122165667796,-0.24093534590905263,-0.09917117704804672,-0.3660990762544056,-0.10681339743382759,-0.06002890712708863,-0.38028502786698615,-0.05778596339554004,0.04558267527242413,0.04544046696929073,0.0723325191472872,0.04629773297698763,-0.09407647551980927
PYY,,,,,,,,,-0.03727527356929066,,,-0.031650754137817365,-0.021079033047428145,,,-0.030132908911225234,
PENK,0.2119970888855886,0.048225359008477714,0.006091421021482255,,0.09456200690292449,0.36483370697074274,0.201856873525574,0.4818731026442323,0.20590136679609733,0.07584142786314704,0.07708644266482774,0.11215635503079191,,-0.01783488422041683,0.09316885295414093,0.373730973462508,0.11116708411215245
CTF1,0.006046404383791973,0.062241457627611435,0.01992253460260991,0.05545807288669741,0.03931474182286675,-0.05345112528918636,0.03159055418499416,-0.10821563694878802,0.04389083078514776,-0.006003872926676343,-0.04221817009283568,-0.0321582803612866,-0.03139350725163942,-0.021536055598566257,-0.03358296741813564,-0.02532114235013581,0.10348222549792523
COL3A1,0.08489022154451573,-0.04363871647701238,0.0035755284080490213,0.1177019472249044,-0.008220977971971043,-0.058420397019006094,-0.136813302803711,-0.35849375328752764,-0.12026222170322076,-0.020708388818066595,-0.20082506812538434,-0.035079978548921205,0.019322715726820053,-0.0318336341627755,0.019887302106544286,0.07825441540616325,0.1401783448492364
S100A10,-0.2710658047286228,-0.07932848751821565,-0.004438338848165168,-0.19430705928638578,-0.04521814445136666,-0.29537310931029465,-0.26741317101567935,-0.47790583321805574,-0.24298305015569543,-0.12995800678543823,-0.36288322099402137,-0.2715209989845065,-0.0423091255640632,-0.012307771113247112,0.02044497147251058,-0.18569489265408287,-0.019260574824942943
FGF13,0.3729183499653594,0.12259687353716728,0.06106953747387086,0.16424167384116312,0.16609649719104222,0.15857403081575,0.19907264845117334,0.4479274866063794,0.23351771040202515,0.006170768456949631,0.33224975507966364,0.2586435979662054,0.057640189218767755,0.0033396796982470335,0.04428665027907038,0.23011697671197204,0.16119405217141972
SEMA4A,0.0995397396729487,0.14154286022751386,-0.00021723823975165185,0.018627328845880833,0.050898403368338944,0.1983403064308047,0.20661945252307154,0.27444591399880325,0.12167451707132643,0.06030810032587891,0.15823662420148457,0.21541202213576713,0.033590010563061254,-0.017981739129189156,0.03768981685511469,0.10782847294376925,0.04735408195142099
EFNA4,-0.07518121220753973,-0.0008054786544564567,0.05856882674700909,0.018936498252869444,0.04434085904264627,-0.039971542432167315,-0.049738752827947964,-0.19848161180243523,-0.025262946673995194,-0.028835141817266118,0.014658151755698599,-0.06380381660870245,-0.0260792209285653,0.003522551426644818,-0.06683549962637723,-0.01237794763504472,-0.001960879557994408
HSPA8,0.04585430295228923,0.052688944646136736,-0.059968309573369565,0.10133999483457296,0.16934347648696585,0.25800250413437326,0.3051481129849136,0.2578769252079423,0.15926501607875007,0.15914283649480443,0.16205921340015633,0.27678382132152973,0.0332332808855549,-0.042003630144912076,-0.07395998105480339,0.20844605617513629,0.1842243712094749
NPB,-0.04115665336390483,0.033791418102709685,-0.034016272211250774,0.03704062160089975,-0.0357502620878588,,-0.028203966268779256,,-0.033589256650977416,-0.02182511768524431,-0.07165185046998435,0.04598440021274419,-0.035296956610170856,-0.06318923745690137,-0.022302547820942473,0.00014150608487646432,-0.012114774269064356
ULBP1,-0.08581077948391798,0.06553511965221201,0.004259871637154646,,-0.011281953300441554,0.12031358790416695,0.05477626673667683,0.0719231525025622,0.020643968970201584,,,-0.024807455673262268,0.13243615270296563,0.027083818812745578,,0.0018267312599157396,
SEMA3E,-0.13256247789550793,0.06313523787970629,-0.014258361114001514,0.0684193609771913,-0.01571795545578973,-0.13343096925057468,-0.2568139654003831,-0.019067167932691417,-0.03366169157336789,-0.06923774510215368,0.10433896932414172,0.0590058835965083,0.049033644587350565,-0.014092390775850125,0.017140110793605844,-0.0808107332966064,-0.040504330246657776
FGF3,,,,,,,,,,,,,0.04949985611821315,-0.05111484576596839,,,
ADAM9,-0.11341073500714398,-0.0014525185161408803,0.00933661265057728,0.008200105435597335,0.013028360909412518,0.009357605425709502,-0.10023113274976092,-0.32324830633793916,-0.11204286480662252,-0.049537465450468214,-0.17640819849563383,-0.21448565269103903,0.03413111983392342,0.043513411532534546,-0.04386299167396978,-0.011407731170800814,-0.02709721241258531
ASIP,-0.04239084365704731,,,0.0857978604744186,0.061882264779789066,0.0005671950191705184,,,-0.010694446569259752,-0.025007098473135023,-0.11249648929887895,-0.045351947970285224,-0.02690036763261734,-0.0063643357328646575,0.11362710649882525,-0.027399294294635876,
IBSP,-0.031022784685424586,-0.05708710712215547,,0.018477040178508815,-0.09241761529128383,-0.1496950590040668,-0.006142419444534843,-0.1270142160971411,,,-0.3300241132326127,0.05236524173184552,0.013416848776902496,-0.0006261606300276524,,0.055282949392060514,
MMP12,,-0.041446376972364946,,,,,,,,,,,,-0.021659347294232127,,,
FAT4,0.052660074136245356,0.03354519172165386,0.05036314674033132,-0.014746831437349601,0.045303395836429596,0.10602564965230049,-0.04225923514284495,-0.08091315225015153,-0.04234991501427787,0.04962505760555364,-0.08301609658020905,0.011847116962632109,0.07077248818076093,-0.0532425918895864,-0.03250704689870558,0.046979240090942676,-0.0825636612314254
MDK,-0.045924977227821406,0.025932518933261237,0.09893016174096772,0.10364526121378423,0.03443274870196461,0.20876101079843198,-0.32701023103207694,-0.4951593753182071,-0.3132522825867367,-0.01606861022405915,-0.14458015007513605,-0.2330827518734466,0.05624109924173462,-0.082133234837373,0.0652838756725763,-0.04140429943785798,0.1583627965994087
BMP5,,,,,-0.005226557337059048,,,,,,,,0.028913116837288682,-0.061883184721619806,,-0.08789675951307575,
CAMP,,,-0.03606848256602079,,-0.04269042478639523,-0.05250782850228998,,,,,,,0.0840899727467815,0.12199697202589074,,-0.014598135385688014,
HSPA1A,-0.10657671511098993,-0.07613616113299114,0.030414989245035464,0.08615493726668418,0.04046206430311383,-0.06098246081628364,-0.005852799675056209,-0.3616555831334171,-0.29522565803649503,-0.09603649732929531,-0.07993209219843339,0.12857971422923195,-0.013938480277852293,-0.03584188779204471,0.04790306561277107,-0.08922309598648312,0.00597854479105238
SOST,-0.038228666269120984,-0.012940975058744914,,,,,,,,,,-0.043590937818139434,,,,,
SEMA3F,0.06780559334356834,-0.031003716779155286,0.030107777107561948,0.04006159179675925,-0.08192464244863494,-0.023457720441996864,-0.051043857108322446,-0.18696833110150307,-0.046094778329963726,0.06476149381943706,0.06673285279916898,0.022648022460568167,0.03219708784669354,-0.05437730262663971,,0.14096725377526068,
ARF6,-0.10328195819162413,-0.020116333772553664,0.05572278079906987,-0.07058657239268036,0.004114945770423476,-0.04019038758798564,-0.17835604964693533,-0.09006096619166468,-0.07798672281752199,-0.023023595334865532,-0.024162484069469907,-0.04134104266274541,-0.001837125849886333,-0.030860455356031283,0.03560364510285571,-0.09589643092090046,-0.04375928931145976
IL6,-0.0457329965118569,0.008023944573198266,-0.04054131466537058,-0.11434264608330866,0.0013378264807843397,-0.05413206420342573,-0.013198529675963014,-0.16303346809908836,-0.17016882054575866,,-0.14890794693263137,-0.045004807486148796,0.03319576626972593,0.07022411258150597,0.08067818268844268,-0.08495325482880399,
CALM1,0.2821245426815709,0.09554868397657013,-0.03377380621631288,0.10243338531709167,0.03410114984336191,0.37629515834508553,0.3450699525623485,0.5449674101808883,0.03227195116684055,0.020256532406148497,0.41685375108636336,0.35110953873005757,-0.007347321640732935,-0.03411509686545344,-0.022162071612224873,0.2858813538296142,0.33482101883324367
VIP,0.25032715524801574,0.1198488710314048,0.009182227288266958,,0.13029805424761595,0.316331294597174,0.14041967492335003,0.2664094388549085,0.13189475484820354,0.08919548128227543,0.16846277267981297,0.20712412223909837,,,0.08120497457224232,0.0920147814837244,0.29104162450483806
NMB,-0.1937836646925645,-0.07064137761092361,0.08361132661725486,0.01653758271758641,0.08106476725616847,-0.007913571227187282,-0.13868613858252202,-0.38663071158327417,-0.047756783703564114,-0.08392338278444907,-0.2218237209018676,-0.250711661065351,0.004410286815443046,-0.03564128426834216,0.021106315393522434,-0.023185022625762493,-0.067361125172693
CCL26,-0.008771590277036964,-0.011822893067832404,0.030933134460910942,0.0871212782637324,-0.03188734984098041,0.024756012107269142,-0.0375810748783567,-0.1015330910412765,-0.03328448228465832,,,-0.04998098583613607,0.00287047022509474,0.011427295258977073,,-0.07577187136056862,
FBLN1,0.16047348266327316,-0.018796734700768182,0.04433259115234883,0.07611999270027804,0.04846677346643676,0.027228257520579377,-0.03807308499498412,-0.08136932780257243,0.005980235933333946,0.05770333264398956,-0.07656846942058634,0.08478008291423748,0.06621901333064431,0.03448475293191452,-0.03673691209773203,-0.01653270103088075,0.21643196492317882
SAA1,-0.038436109885437476,0.055809945517986875,,-0.03763325025038076,-0.047889142634974236,-0.18701271974774525,,-0.1705774685787927,-0.10280867971437166,-0.01305186880134558,-0.16220973438584357,,0.0043287531219638456,0.02183925316910174,,0.015529517522080497,
MICB,-0.029773074426067622,0.005052572338990505,0.030043916520749406,-0.0063635818851053485,0.007339233695901762,-0.051716664487851054,0.027231725754887318,-0.18652834806247218,-0.07915499362351684,-0.013434937320702063,-0.07123514620188175,-0.0412395770988218,0.0629942560519006,0.005847618325042222,,-0.07862331648078358,0.03139199410145369
MMP13,,-0.03466374913958262,,,,,0.009871559838700614,,,,,0.027106678328442952,,,,,
F13A1,-0.05799128103011824,-0.05326977246068842,0.03307396180040873,0.11027572116162682,-0.09390931861373127,-0.10208341011876854,-0.12396232534223973,-0.11601954924808136,-0.008039035269963036,-0.022267112955605548,-0.23783637460189183,0.007738844417973397,-0.008075454066743822,0.006324877237154841,,-0.039876764395425895,0.19221563539187617
CXCL11,0.07022826932298822,0.09223279000832352,-0.03173873626692743,,0.051650600962722934,0.23006898313648655,0.04150684350545807,-0.26152734239268643,-0.06882093509284931,0.0012015197740724679,-0.00013882463824510324,0.023073911821337424,,,,0.010336019406819557,
COL5A2,-0.048135821006046,-0.026280094989265312,0.05171448088133135,-0.04528901945981279,0.024118180807209316,-0.16309304328351368,-0.17599581360266406,-0.4029771033669669,-0.21544707627979656,-0.019978342046520936,-0.05766141400801234,-0.20880745130733888,0.01980912888661614,-0.025872042420023597,-0.002890090354893987,0.005508377422122651,0.24549158705917634
EFNA5,0.00755381873246583,-0.04518308033853334,-0.05651401601347574,0.04770630251986983,0.10671431528419462,0.25320887026062244,0.07632999368511666,0.20866413254824637,0.09763192196693311,0.03330605280366562,0.24914711100150733,0.14559423264020221,-0.014289307871685142,0.03788638491160444,0.14705595774634947,0.08922141475036194,0.12918947407234452
AREG,-0.029821202002177093,-0.06966092829880922,-0.009613393078659648,-0.10872739056038727,-0.03499558374963308,-0.09540389304074003,,0.15292354535520522,-0.06675435381285356,,-0.051795731569497294,,0.04111267809543589,-0.031173553456699747,-0.04383428102287416,-0.0625712619864226,
EDIL3,0.3133399734084602,0.08829122594011593,0.03829124551685027,-0.0025075020596842627,0.104126838384,0.32720313213541946,0.16446463749239465,0.2872666303446436,0.1781961301477483,0.049428292818357956,-0.33332663626261194,0.06914044065548612,-0.011789320340184354,0.047853387974411916,0.0063912393676975685,0.19360103166391895,-0.17118728631397365
CD86,-0.016998211776654275,-0.05064347278587173,0.012160857631545847,0.1354377013466882,0.06751961525072282,-0.10044289376550102,0.023197436207902322,-0.2725732518047304,0.0034850789480187585,0.01918619684016708,-0.13899741887748515,-0.07660022194937975,-0.0003765623140903805,-0.009301157366155766,-0.0040983676302121744,-0.09177132650445931,-0.01550543899047806
AHSG,,,,,,0.016633923261407117,,,,,,,,,,,
WNT9B,-0.04080078609950128,,,,0.008021789305406594,,,,0.01652476638148739,-0.056544345157212926,,,,,,,
HRAS,0.04160709684747182,-0.026665982859419388,-0.03555560306663414,0.03561684197582253,0.021224024510938043,0.004313811289996307,0.002212586280242271,0.13819177107475125,-0.003462469083566119,-0.019124945121277007,0.0668387159200323,0.0781402055086087,-0.07015325145141903,-0.045454484711687816,-0.02869289193834182,0.08218239998972576,0.060989243388630716
C1QTNF5,,,,,,,,,,,,,0.016418840880300045,0.033915987710510936,0.03235047696430687,0.03579627547333075,
RLN1,,0.0906676244008992,,,,,,-0.04740081998870677,,0.013832596290600645,,,-0.01615276964188646,,,,
COL4A1,-0.020460327619381307,-0.03563961771112584,0.010952422045835073,0.0617867911914106,-0.009862520395223326,-0.12059777393860999,-0.24204885900807976,-0.4311367853575247,-0.22882457954065138,-0.03405603882116008,-0.14801280331405384,-0.11968413039269882,0.0636035662245466,-0.010375564813127217,-0.006966674945126021,0.19730159686706875,0.11827769804692205
CCL3,0.13816847650009165,0.010282404267953568,0.06284817298884157,-0.04561109920361099,0.017597785819115936,-0.2824686216684577,-0.08131125836251255,-0.17348168567794392,-0.277329160404614,-0.03601371164696851,-0.2943742773631982,-0.10079248879817325,0.02360685230900154,-0.012098627773236063,-0.0985032617103833,-0.03630949703390245,-0.11629304275338717
BGN,-0.01848621753309831,-0.043701134311584705,-0.08393353486408248,0.0619402168288769,-0.03558707022418629,-0.1657741497344398,-0.10134393270398717,-0.22373247097683824,0.0011136987418191124,-0.016961703272692887,-0.3011554510254732,-0.11663918110849657,0.02249815117052317,0.02329812700325314,-0.03539490350440103,0.14055971570188572,-0.03640311986916605
RETN,,-0.04830487195997329,-0.035528499238305915,-0.037052718730118915,-0.03293567115823807,-0.06395952892163734,,,,-0.02265720568864419,-0.025169564346570854,,0.0064365132581437855,-3.613812249756623e-05,,-0.027595638103659156,
S100A9,-0.13683227209171334,-0.07208542567948154,0.012443018763195198,0.10174927822339463,-0.07036181178828864,-0.15866106909659874,-0.04355018160656214,-0.31018402824705815,-0.1616571285378735,0.03713820074694532,-0.371520883017474,-0.10513950718946896,-0.011479143090590865,-0.005671128437670283,0.035337517557850494,-0.057842553005685395,-0.1395214302157651
HCRT,0.016008663083081888,,-0.02373277397876307,0.07594022247942343,0.010694975204347576,-0.032374247952433426,0.004272396726205297,-0.06322210841646284,-0.04556911165480716,0.002403246998403159,0.0008680819581547247,-0.04351575950123067,0.04801811219716457,0.022939789066474342,-0.012703473018961653,-0.03902174795228372,0.0371387104404613
FADD,-0.08777736258868732,-0.013817656874749413,-0.002601477908330244,0.051443043068078245,0.0209861118657556,-0.08251779544594717,-0.13063554449980563,-0.303682443182789,-0.01803401399407408,-0.04022342498264204,-0.050038518557954194,-0.06527823729153917,0.06953710605423387,-0.04411344380889103,-0.00157044155576694,0.09173913604060745,-0.02923081847469739
ACTR2,0.056254480293945336,0.0005212187592722953,0.014870852124247104,0.006071812909664967,0.0118805956726174,-0.03280769220553095,0.04030110524257142,-0.03546076344514571,0.04982527072948758,0.03282118745943662,0.0030780535562307423,0.03926664285001868,-0.03693312859721112,0.02463289047978421,0.0685909662742535,0.05772785968888704,-0.03556639112510123
BMP2,-0.08022627399621782,0.006644297001403669,0.03593101821363781,-0.07509005238397932,-0.015595485096978114,-0.041379941575760006,-0.22277551126893178,-0.053611170531414204,0.02023498451101721,-0.08134650988254305,-0.030003411853833845,-0.019146275695181902,-0.04980151317650477,-0.009906538814820499,-0.01076601718244603,-0.008450184477525047,0.10734056728672514
PDYN,0.33977401642725275,0.22987998408749755,-0.0695656587645396,0.1342329528394338,0.06642212635088755,0.3636073299894735,0.23192203440413553,0.5719832982182457,0.2500403024111281,0.07934448077277527,0.17393375006699668,0.1851182061168467,0.025421900712892773,-0.0017742450721513993,-0.03704306476475792,0.1958330837257358,0.21263856842915366
CD55,0.1290315036391218,-0.03587529603645422,-0.015992561684892458,0.07332220974874681,-0.026988668856413475,0.04029481850961081,0.05806104651399032,-0.020354463852943698,-0.020853954597336914,-0.044575651482664284,-0.15557727911017827,0.036660168383913665,0.0037063696306309066,0.05273168807544996,0.1387167081481687,0.037048864484995093,0.03558469861083734
OSTN,,,,0.13796420176722626,0.14290090679537437,0.05235769233153804,,0.18225201753970854,0.10674071885482382,-0.007518458631979635,,,,,,0.16685514660886672,
PDX1,,,,,,,-0.04251768502109038,,-0.04579467322256555,,,,0.08164085027645064,-0.04254335517139667,,,
CD6,,-0.021026393328129608,-0.0066796008714207315,,-0.0031703211593606217,0.0563627933885788,0.0010331748749886518,-0.002500695422646136,0.03753779231382515,0.02642091871898354,0.032974100253331244,0.0306220288807344,0.0954029983412476,0.01964970037747302,,0.032040810165849004,
IL16,0.028603061239993864,0.011541641829433784,0.037691735126278325,-0.011038285566175428,0.054382738986829715,-0.015181099842260239,-0.026150098716164673,-0.1699197803639271,0.04242644710252686,-0.010782338785027523,-0.09340333298593748,-0.06699150826881098,-0.009985449843139229,0.001040150832392285,,-0.03700275982863345,0.020995514434491203
LAMA5,0.05893931522542969,-0.029698115571449,0.007570801294449088,-0.13941326673252533,-0.04934342956344039,-0.19493205279057177,-0.045382326059039045,-0.25593110252894113,-0.08743160991966534,0.04393138552291427,-0.0016525001345062754,-0.23751620957581357,-0.017637888421272032,-0.06317009488993774,0.036223030738369,-0.029501348448839625,0.16750426063464868
RGMB,0.024961071555780198,0.036772507592629615,0.014635374914612522,0.03316956972085296,0.0161890670671041,-0.035201811518821936,-0.11781427753907835,-0.1481378362385926,0.0720116755116039,-0.021796126554621518,0.13785977591611673,0.10655028487803316,0.0024538673160603365,-0.006094616384787392,-0.07365669984901849,0.15017697824740467,0.13028920330888646
INSL5,,,,,-0.02823356866430664,0.03733528431342906,,-0.09422920622421249,-0.019511039194058808,-0.0016385462962609006,,,,,,,
IL12A,-0.05362801343726762,0.011122904802113193,0.037954237467465755,,0.046136690672912144,0.01388462953343863,0.021379805236932337,-0.2459921220975406,0.002275932163117193,0.09506225485277928,0.07033354441400498,-0.00039799281475107743,0.0569222540198518,-0.02488036130921637,0.02752178581207366,-0.058360759321533257,-0.033414210033654426
S100A8,-0.10571573030508881,-0.006016979718305358,0.006774103471506495,0.19149108164056536,-0.0694643766586898,-0.2685108249608243,-0.10860866581469165,-0.35832332490784535,-0.31006033283454226,-0.003949872612754229,-0.3710725526979159,-0.1731751343732926,0.036274534143201094,0.043692384714121034,-0.026045853277089505,-0.06842248547494381,-0.12669812608942435
TAC3,0.3335184323488692,0.12394427134131886,0.046690072541945266,0.19892157961800022,0.06612166337079049,0.3339915548206008,0.20772850200884088,0.4140647986193904,0.1805083658739597,0.14818270711673312,0.27066872862940705,0.2126975881457369,0.05823153155107058,0.045160599108416376,-0.061392860946687604,0.15075210244522125,0.19659376331894246
TAC4,,0.05499621442099269,,-0.06120202715243757,0.03774077996241806,,-0.07903357249296397,-0.08863516347838214,,,,,,,,,
MFAP5,,-0.05448082638794942,0.05776451360645826,,,,,,,0.0029209959218759775,-0.000686354840241643,,0.021523635174837727,-0.017428272564255207,0.020702779232994437,-0.0799815851583984,
CXCL16,0.12032530071236945,0.02028653960683738,0.0004566182290110379,0.09164663168325199,0.08605434353020838,-0.15869087976073734,-0.17697545758695038,-0.37880553969834646,-0.08726647549006819,-0.09201927733874815,-0.2737174000153499,-0.07477732670867654,0.04190363671713263,0.05782898392788957,0.10629284717903204,-0.053071508996836186,-0.052465001107947946
AGRN,0.008518793017351691,-0.04927426368234269,0.02958376446130192,0.17371874810074608,-0.005074042765662265,-0.11986970420111949,-0.27611898429091153,-0.4413195357702586,-0.11066793664085561,-0.05706725859356086,-0.009459648256085858,-0.08578006974653019,0.0444326396776955,0.041697696661604465,0.08254423937495166,0.04658036260766132,0.11577411871210266
COL4A6,-0.011180241927294304,-0.01919731067523108,-0.0013712148037458463,0.10387488398435833,-0.044279565486272536,-0.05546967096489611,,-0.129876301560472,-0.09424065211505703,-0.05814675614509062,,-0.032606482137354224,0.05167952612190696,-0.013566378017065176,0.08560121016334991,-0.06193671856074911,
FST,-0.04523756601701703,0.10114257288279255,-0.016726944782520556,0.02670708175167282,0.034704670727472686,0.12202697325491615,0.12914878295909624,0.0009785605669395971,-0.0068656622601078205,0.05695578891489955,-0.050261880446128164,,-0.0004591619971771237,-0.03319057668152925,0.018362428301661207,-0.01906375822711314,
MEGF10,0.21346871042803675,0.030875281445104343,-0.025291801516346052,0.09013712412451673,0.021244893511418134,0.03025078566280561,-0.13017432696564143,-0.04414325275514772,0.09945253461854944,-0.04996514980433157,-0.13127898785165037,0.009695337761471913,0.05143848644205721,-0.0075603946871023895,0.02005806299574447,0.07459011394668974,-0.15673943196369486
C1QB,0.1598817382858904,-0.026315137084097318,0.10507647396946473,0.2294049976096837,-0.017334630446379194,-0.06074086056094186,-0.17353498808406817,-0.49361522086233955,-0.08929175168196252,-0.10753469992892284,-0.4328248714593393,-0.22988438154609603,0.05447446806348433,0.039503160977466596,0.056223439854507735,0.002860387582084563,-0.15723670681793275
HLA-B,-0.22536531393103595,-0.04254988171685261,-0.05398313975596296,0.08375807338679073,0.07433867533404741,-0.34726896352979286,-0.03982844605253479,-0.4910167798714435,0.044283809926342295,-0.173742239879878,-0.4200410578415248,-0.2819077742813734,-0.022391217914987504,0.0019263370074957124,0.09089714493872313,0.002490238809592597,-0.10145476326196842
PDGFA,-0.0009995155741130111,-0.00010477637050085359,-0.011046864696025472,0.052739293251972005,-0.04509496100836892,-0.05136772956497503,-0.09515937726214159,-0.0945775438855808,-0.0236517988205429,0.05285241712961,-0.04189704838947749,-0.12427680433407862,0.0006998148125248503,-0.08212525686959118,0.054940149829549055,0.1785165940704086,-0.032913551745107676
LAMA3,0.15337339570066072,-0.015790009892074474,0.005690227677424991,0.13273570984592614,-0.029328398258148227,0.06523630884559886,0.04428952983198987,0.2297116037266381,0.015180954445556803,-0.020596857639648684,0.15894512956160428,-0.052643312454598946,,0.005857642510629227,,-0.03770218448362074,
DKK1,,0.033932271417388714,,,,-0.08134429476136265,0.019214982878198977,0.18545758584490787,-0.12641023929192496,0.026677756100233263,-0.08404054033074602,,0.03906847295989894,0.01874649025021715,,-0.05603355036990558,0.008150751185631994
INHBA,0.04321655903261986,0.07026452553215864,-0.0355284940745576,-0.0796154052597993,0.004727287885515531,0.07838820478624094,0.1826643557855036,0.4658505368204227,0.09802850379250178,-0.05193459008557124,-0.058587215002480715,-0.01583253063856029,-0.02380668512023872,-0.06986697900390483,0.021504276365588118,-0.059039886647667225,0.048126685299708385
IL7,0.038186287820770284,0.019561326357641594,-0.0415411915183027,,-0.006498872142367706,0.008549660711474649,,-0.07878313126406161,0.017620858612952116,-0.04595428048209699,-0.07348758064724918,-0.02120337719253584,0.0300333679377224,0.027964399325274315,,-0.01488659728966222,
FABP5,-0.08621424675441833,0.02993031196780928,0.019438315567540415,0.07834765582381618,0.07226370995640777,-0.11089415430025633,-0.32209971332229964,-0.18368121060270912,-0.0785299427901742,-0.026818469836293008,-0.09792981600574413,-0.31271062512779807,0.03787541654142932,-0.0974657487489722,-0.03778525410134598,-0.06911473027674338,0.0599673156445376
CCL4,0.08499693884373534,-0.033416464957196315,0.03986211289041075,0.06965154549055433,0.07728959777257371,-0.2502852619397989,-0.0987712118794849,-0.19029368147642348,-0.2780524690027381,-0.024103263107611853,-0.3243087780150689,-0.13367716601042698,-0.02212895421405392,-0.026957969669400617,0.08735682499176015,-0.07218542019216755,-0.10535450246477689
FBN1,0.08167518614253239,-0.024817322857791115,0.004370099388952661,-0.022279436404857033,-0.027375328564858057,0.010591601715253562,-0.10316923040722994,-0.19453171893944676,0.040905261990746886,-0.08415193121731648,-0.0197293171789983,-0.04989502863384673,0.010241252002046432,0.03486715025755603,0.005197137918555252,-0.012247156820793385,0.00046145010432655995
TCTN1,-0.07764626848470907,0.06928200126405029,0.012937233913792702,0.009331585249473582,0.06738747072424549,-0.08569746091098548,-0.06251768985018118,-0.39000642176011047,-0.014115390467851341,-0.0935021770046214,-0.02936474642611479,-0.10416939474808436,-0.019686074294185733,-0.0606195077555123,-0.022018560248498034,0.02295879798698153,0.20605772614833823
NCR3LG1,,,,,,,,,,,,,-0.025676590440131524,-0.020040221727840576,,0.1053974186829523,
BMP7,0.025089114601693965,0.1054442400784171,-0.028139338005751992,0.08884110790972727,-0.0038431351831403815,-0.08009220518269115,-0.016379276411813023,-0.2749286007683807,-0.1431499161054544,-0.054271525299092224,-0.033776084908337764,-0.19715351418079555,-0.015874412283902736,0.06153399734009324,0.0042866034134620935,0.0906736419403273,-0.029681664676248005
NLGN2,0.05718510014046988,0.16722819098989536,0.014555462723335046,0.07171310293649338,0.025717153221785468,-0.0337809414393005,-0.13898561013999863,0.007987856078416627,0.038104789424435605,0.07788781815846131,0.13903301141747978,0.006225580182512277,0.0889663721528081,-0.09405792457602079,0.02355755262376675,0.01827487147631488,0.16672513324640317
CCL25,,-0.039881145633497296,,,0.024325137709678566,,,-0.08218598997953243,,,,-0.057884985243936725,-0.004972064195156098,-0.04955604595615395,,0.024029538367030687,
NPNT,0.07695460578971276,0.02341912515462694,0.0007003938269500871,0.045732592902122546,0.0036503747164555508,0.12180152313655412,0.00124080840040297,-0.4610829297451529,-0.05229011104535239,-0.026591388063376607,0.10089587761387482,-0.20857516798081155,0.05716450818022397,0.009452538532247517,0.043702691916492495,0.01708872957364257,0.00032250051466746954
KITLG,0.03387594208513959,0.046954178295272805,0.08063476294241076,0.07774507078708605,-0.0065393901068956295,0.04170864752431781,0.08960909451420851,0.028546127760603928,-0.026203344959258336,-0.034171225867359295,0.17214192898877684,0.16382490454650242,-0.013044687307577416,0.017263043400989206,0.07011332242101015,0.026042580395767248,0.16575723176258117
MADCAM1,0.006892392722570975,0.031123881726637978,0.006061449444067036,0.07827293225952152,-0.032385968253168584,0.022096101994886024,0.014627355325881086,0.12006952555538848,0.09574294026939345,0.026898966759672873,0.07947634077793078,0.06686434789966302,-0.019450585272576044,-0.023175813418340484,,-0.036267858008115925,
