,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
ADAM15,-0.047566880320878385,-0.005015855867161828,-0.005316522670063425,0.0034126888862765865,0.04692763843690629,0.011318070425199485,-0.022244160832178964,0.07510864343838008,-0.003318687925896509,0.03988390795848448,0.027050062409432474,0.01098606209079645,0.016981264366589154,-0.028952547622319375,-0.008693065572905908,0.03655155930875348,0.04183040733467581
WNT2,-0.025668754342869655,0.08991817888419558,,-0.0244907350972402,,-0.020110664155272996,-0.006492583496516877,-0.00662754235253921,,0.056916616858239066,-0.02880281649177266,0.05900534626375206,,-0.028805229648549795,0.10905371861752455,0.07756701394549771,-0.021122044939809407
CALCB,-0.026866279731125087,,-0.020057975331448038,0.08723242048422808,,-0.03023027906641526,0.06308085507877814,-0.023290050195505646,,,-0.019282610250963277,,,0.04435549604216881,-0.02635076254954766,,0.017934663050876078
OLFM2,0.03583972791233701,0.002254220396878237,-0.01765407953478605,-0.026717303255570632,0.037417070067972236,0.03899370698585462,0.011999726470035001,-0.05816760754935935,0.04586488909506902,-0.003303037477270905,-0.023760285524444136,0.036733009846334146,-0.0340714015414787,-0.015976599688510878,0.007863884959722919,0.0659869062928514,-0.024277985973998665
MFAP2,-0.03444387032675579,-0.02353591452782898,0.01656568019203829,,0.021885994917766747,-0.03054137459204465,0.048884056162591,0.059893495407787434,-0.008065491196780445,-0.013590550988331278,0.0013986554698585379,0.02765409722326981,-0.04894973914131092,-0.04089947462764772,-0.030586322707365998,-0.015941662305818276,0.08905767488541062
HLA-C,0.06165160853968261,-0.013265076090078702,0.01713008642983961,0.008202274622261878,0.059299644504486625,-0.01576152021577916,-0.04415223310232258,0.12504556967657063,0.034841263493225284,-0.028120275807316377,0.11854115548546254,0.0883161959575835,0.005718616970606614,0.03807996419916537,0.0014902478999870893,-0.013132282171946619,0.07215038260868993
THBS1,0.0716278863936309,0.009294036549351884,-0.022714898278736215,-0.03463201830406579,0.013720056639501325,-0.01874035139851199,-0.013104916513957114,-0.047357075262476664,0.03345674260191683,-0.0025791953521811387,0.011866082929049235,0.04834101057461953,0.04776101826654338,-0.07531623837139485,-0.02328213649842409,-0.06842394418206858,0.12775156390618408
HSPA4,-0.0011637630872068183,-0.04792316608396786,0.014347711313382397,0.08769786197912217,0.006899288163547228,0.032216658492478074,9.516033149829029e-05,-0.01197523150253,0.0208900601450737,0.001285758730310475,0.0007406270453974666,-0.027474788382852677,-0.01693719912982129,0.053928849915694216,0.03058609741110816,0.008580753066985032,0.0559879736278702
LMAN1,0.0005592417315314751,0.07060580379777169,0.014576140686378929,0.03468982554991567,-0.018438841419815697,-0.04407756690228873,-0.0691931086544496,0.05608418482734457,-0.051793951452864945,-0.03692833508261632,-0.014193242285500118,0.02935316082739672,0.03413894038670585,-0.03085241386421048,-0.02661199410122012,-0.02125734285714883,0.08177049772816834
LYPD3,,-0.03684212480708071,-0.012779958896974298,-0.024461356000875654,-0.013774867990271637,0.08019323730264401,-0.017435643010421123,0.008631832823594898,-0.006867312359187865,-0.018207496158199814,-0.02320324834262631,,0.08690446013506352,-0.03899027390466407,-0.02686763330685805,0.06333338563777322,0.03594341303499379
APOE,-0.011394762810139581,0.006214058070158431,0.04120256467736343,0.031291961805057875,0.0032709452373950476,0.100127095369257,-0.01676433066528587,0.02393195982401551,0.026173194852850228,0.01113401699735286,0.1227087572299365,-0.0033557147367133723,-0.04878816005015741,-0.06613034634309618,0.04372052433581331,0.014044803684938928,-0.0015961218005979701
SOSTDC1,-0.032507163087366515,-0.05440410822541926,,,,-0.03124462748594087,0.0038691092266958387,0.00953361443839566,0.046731978508774516,-0.01765651900569934,-0.024093338321636622,-0.028864305218268764,,-0.03874758142887358,-0.04557453710831948,-0.021978782744030843,-0.06287606506663185
ANXA1,0.05951995583265164,0.05564560311623469,-0.01593405207984543,-0.047574799309430524,0.0038870237414374348,0.0384318415456336,-0.05974713023954373,0.09374181609303468,0.030869142590183068,-0.010564865321825668,0.13103606393439693,0.038930581770178566,-0.011936868455189497,0.016114397959142473,0.0017206832008273309,0.018183621414592507,-0.022398155243813382
WNT2B,-0.022535344307016925,-0.004257403478456246,0.01771531784837299,-0.0030525042977967796,0.044673290409744305,-0.025262344527404654,-0.014264234699489814,0.03208711016198968,0.012857265063148639,-0.003588629158267865,0.053191031130087066,0.012314464223229439,0.09289627807365146,0.07111875014015258,-0.012314690547655235,-0.006043722146334697,-0.03259735827818847
AMH,0.09235052669567266,-0.006511244072596814,-0.01716059159469993,-0.021410538716266588,0.03988084420454312,0.005287130573802863,0.005066204001489645,0.001331858840925514,-0.02105987240472234,-0.015455631209263696,,0.015654294661995433,,0.0012083843190313118,-0.010460581223177312,-0.03514197842839622,0.012132713273903013
GDF10,0.021061437051032434,0.009125297925363339,-0.014377662802046063,,,0.008256245801805433,-0.01557950025106116,-0.016383839543088342,0.06405069534125435,-0.012179152171361158,-0.006364624394492382,-0.0071172649502373835,-0.050518417862279584,-0.035809261245381474,-0.03650887332729852,-0.03482255218105754,-0.010570437806394028
EFNB3,0.04219105652980448,0.005624323564074147,-0.03198999744668225,0.07275339622628321,0.014289023364178272,-0.025020323150546562,0.0321871240772184,0.02509370367407829,0.007334882915980302,0.04182623546490114,-0.06530937273330535,0.02549882104978245,0.024196999606727575,0.013331211754909962,0.022307014791760397,-0.00042523958144712184,0.020273849473046394
LTB,-0.030466439827222015,-0.040312221110503414,-0.0057469146374447225,,-0.03263842437429325,-0.03564780432645213,0.08775820780318459,-0.01794252457179748,-0.014035051117371463,-0.031015906011359395,-0.004394919809119675,-0.035281533028795484,-0.0411037326484148,-0.04305345710256734,-0.025736751707512807,-0.01201603810337991,-0.02205205144045814
ANGPT2,0.029854065391643363,-0.04841476156822546,-0.010888610654986641,0.00028803619147198505,-0.0030708655615783666,0.014960676651384393,-0.02302458275376642,0.09339249002820885,-0.03951983611084206,-0.020664710381777418,-0.015214409614569761,0.016559125720390373,0.008625279764517867,0.00043873043785679034,-0.005529693407325303,-0.006269542488670355,0.046504965920219826
NRTN,,,,,,,,,,,,,,,0.009611655018506214,,
ADAM17,0.004910850424330839,0.02104884284831887,0.05692773570557425,-0.052540748849130396,0.022560015099476,0.036999926445334196,-0.06276702112432388,0.05603037191676784,0.008818094636543858,-0.006344181896726893,0.026178631484245738,0.034976446874115386,-0.010520703624424445,0.02353699268169746,0.0006017699006276909,-0.006031783746246497,0.033262715295496674
LRPAP1,0.05939318011750367,-0.03190350301396936,-0.007169282654021121,0.03199479819175707,-0.0017408387434762157,-0.029665468842062885,0.02626134717783532,0.06361488594858365,0.04907107431551316,0.010060995986065663,-0.057848026578152044,0.02796758762009775,-0.027730881865507494,0.034454240870379405,0.002816019231750818,-0.02495545281252556,-0.0724573907807406
NID1,-0.00976083774835424,0.016919628571792186,0.030478854576442362,-0.06415416273171176,0.027773122717250978,0.0010025580943477921,0.006817838274640376,0.08646150952470866,-0.003025666600482286,-0.037032218980404354,0.03708987801415035,0.06712332814464779,-0.008562419106205131,-0.002561153697248983,-0.04286583362220913,-0.005356079641679566,0.07975106351060234
MST1,-0.008873503264846776,0.009248092020358548,0.033537900145501905,-0.017417055679304294,-0.0274778174719993,0.01366514838582199,-0.038792795720765716,0.03225175167393417,0.030492236174957738,0.006737785219445951,-0.041170001183930154,-0.014827505843214028,0.09933500560589885,-0.005531021013204485,0.010998800736549451,0.04437156003985607,0.0382443428477226
IL13,,,,,,,,-0.02359118412183395,,,,-0.007208151364141668,,,,,
DCN,-0.11489332001594227,-0.01891196011483466,0.010677668785309402,-0.03710967528405138,-0.006927870843636596,-0.0136490654993287,-0.06742180609145354,0.03520034253667056,0.07783111653409949,-0.029435336813785986,-0.0002663755775081936,0.018322716857040164,-0.029310729632906974,0.020770591732507393,-0.06222251585115294,-0.05862125325604232,0.010610653878882095
IGFL2,,,,,,,,,-0.01731966752308595,,,,,,,-0.03482254180751326,
COL7A1,0.0020319366250100943,0.0730533430249644,-0.02935921360321371,0.016021472388635775,-0.016213450785101186,0.09659791605927215,-0.041994888767520604,0.06887087709521042,-0.0063226418687161836,0.03398010251062804,0.044684066634167394,-0.008497208530982734,0.06447719322514885,0.029192947695058903,0.009242267617355412,0.01012051998024067,0.12986524235526825
CALR,0.07096536414899483,0.04010647798665215,0.008260252070832733,0.07596023287039122,0.0398569793563504,0.04322468214960668,-0.04537266549775307,0.06063183837895662,-0.043194963154060816,-0.007523619632249708,0.06452759446461466,0.04057640396287066,-0.01815373146400449,-0.0061107963752773985,-0.04667953336392824,0.007557306825237239,0.1630438281551526
PIGA,-0.010173040952060062,0.004364874420627107,0.008269738121706961,-0.030921559383856944,0.03450337083805581,-0.0631380875498713,-0.009406102887532535,0.033943339820434515,0.010879986724426026,0.04113548821844274,-0.004502156747305243,0.015243467541399821,-0.03555389765586571,0.027786937114787906,-0.04068430600798438,0.08716876736142314,0.08252693370251026
CD200,-0.026380376573334363,-0.0033266139118603645,-0.032938446317579924,-0.0021264215045600824,-0.0025483297413449973,-0.01120855329831042,0.025978906258306147,-0.062492077454996096,0.03799648849980611,-0.003301585151520454,-0.0018576296459879434,-0.013194161455697457,0.12477351070192856,0.03715389198789767,0.036492832074523675,0.033579001046863344,0.02425427588485902
GRP,,-0.04482063473977971,-0.012203962344911086,,,,0.0009528069150449312,,-0.026890879579844013,-0.004260750725703697,0.004388082300625531,-0.019178206866467852,-0.03135994767118493,,-0.016475587353480488,-0.01563837096000776,0.17243496660209298
CDH1,,-0.024206384822527082,-0.02922131624771855,,-0.016608079692054988,,-0.021720274866720447,0.04371316130729746,0.0009794955032809444,,0.04229701376571808,-0.019992814675957836,-0.041432730639761675,0.014736920847515794,0.03408882637520205,-0.026517989609794495,0.0015824657111787397
LPL,0.000675740814598246,0.04079763392820615,-0.019798864207046726,0.047134933733645384,0.015780551864188357,-0.01324432220776039,0.028784958870803855,0.055713780800558645,-0.0070426831898034335,-0.04230965418539288,0.06124403616562197,0.011582423193685212,0.00207002469333595,-0.03759481263320415,-0.014197800673225063,0.07004369516800932,0.16343033626287515
SEMA5A,0.01315982138165673,0.025210358667264104,-0.03397253910275933,-0.0004145476173472423,-0.04512022773947594,0.051648307125699594,-0.06419098515816503,0.030973719845211366,0.027580814060030455,-0.019999194635799255,0.018486161365606595,0.09560770440483424,0.0013226050212339394,-0.026707235663713996,0.042611657565537336,0.012236148479260254,0.05953345501429042
SEMA7A,-0.056915324110120374,0.0004534417343095427,0.059396747367119716,0.0357888380889235,0.020250648110558423,0.04812342519857675,0.0298737573604957,0.02177437617745781,-0.01411863946146547,-0.0049919395538587825,0.042958334284545666,-0.03561002987101283,0.06711912145506894,0.027222024612943947,0.05507101715456794,0.022745911306843346,0.03869281029555034
SEMA4G,0.042301158121333074,-0.018379879710566524,-0.0198701305664832,0.10022319724150268,0.006867220053831098,0.02933694832002275,-0.014078263647160012,0.07207573559438628,-0.007025906182271616,-0.03373575326709746,-0.0177562229912895,0.01182363707468089,-0.036810821839278314,-0.0013623018751801384,-0.027676189788105248,-0.03345651347809233,0.023813851053623613
SEMA3B,-0.022546058281138003,0.005120382444927787,-0.018942471097390955,-0.001777257291409162,0.04163064272004286,0.046648062908433166,-0.021292279266647517,0.0016395414664835991,-0.011222724983088605,0.02469341638134857,0.08315436423734142,-0.021232952705523066,-0.06704978577378674,0.009379699283016008,-0.006218145073146944,-0.0063085050327998,-0.028415216341467667
RPH3A,-0.05318061178468492,-0.014688840200006294,0.00038746119956659846,-0.01977048832630765,0.011711978696822584,-0.06609563466002173,0.016629315598505043,-0.021959867965202856,0.060509899549941466,0.06468415277981639,-0.07249932131503876,0.08941216550200952,0.0038954339533021367,0.015802982515739066,-0.06006737273075508,-0.03169259078810062,-0.015766810526001904
JAG2,0.00834312800028777,0.003015575949905929,-0.012116278656060886,0.04100522776050458,0.04030952696148135,0.005839517442270416,0.0030100367928891005,-0.0005496570062891357,-0.0065951500431324535,0.023948118948533666,0.011171892894250487,0.00514711498767843,0.06483750131429676,0.00016471075259854144,-0.01541402062247769,0.05639796803019149,0.07752895579676683
CGN,-0.023762613308378477,-0.0005740393118178725,-0.01661599632751026,0.03220723381515053,-0.01929884018456462,0.017867732377947913,0.07783137634161895,0.055576587633229445,-0.003881659859488207,-0.01447886058956501,-0.024067978160875116,0.017539851803612297,0.06586064021945988,-0.004937816568639221,0.01570910055469597,-0.037131474982664094,0.0499218325184936
GDF15,-0.04200418002225031,0.020155960930808,-0.019102748933723025,0.006417340148350898,-0.0010081236632478495,-0.06690733850157377,-0.031778392710341115,0.09050322387436868,-0.021802693532821188,,0.020278666969868454,0.012499771576648108,0.013948980442211297,0.054431937148148445,-0.04382642899779106,-0.00320128239650746,0.06913176782808163
SEMA4F,-0.020185632437938965,0.013278009449669474,-0.02086034059110059,-0.05150142600641553,-0.04248051010246968,-0.03454401939713966,0.08728773787493918,-0.02857849560220481,-0.0010310764562973195,-0.028315460446546595,-0.02103705204270433,0.02884710032382169,-0.03577679192722464,0.07755375911835917,0.013387425665729742,0.02868209242324873,0.03447910685148469
NXPH1,-0.004495265515522243,-0.033574044992196704,-0.021243941130853334,0.05468525007554151,-0.007264783643283227,0.009387831895183,-0.01484908213805174,0.010110552128783467,0.04307542255582555,0.045040541128612804,-0.018167421232986508,0.006964569028568934,-0.017713870485205344,0.004723394041365328,0.017293395256142777,0.04072079318595306,0.06913819576749285
ARF1,-0.03952240547557306,-0.008956053624899566,-0.009710893459997259,-0.00554165895696659,-0.0012612802851330756,-0.028581795294262195,0.050651055260944995,-0.005197295424913345,0.0074402283470743034,-0.020215920268019723,0.04341945780824935,0.027226754023093873,-0.010360340416604852,-0.02042154527269409,0.03083476409944486,-0.02554329482825077,0.0018994106743359866
DSC3,,0.013339965300476299,,,,,,,,,,,,,,-0.013179541055426035,
EBI3,-0.007516062225472009,0.023010175920434108,-0.034126798810394675,-0.03317941256315633,0.0536623244374878,-0.03451843948329893,0.0016533529882964203,0.019419007859588406,0.11211609144967395,-0.005517938454153017,-0.027573641800246632,0.05298043426215995,-0.01622624391157812,-0.019018749337930237,0.028645571003486865,0.04025063436449221,0.10995181700006178
TIMP1,0.05331761566116488,0.030621015543374177,-0.05176947164897033,-0.04701581936883595,0.062136792572909015,-0.007944939484409493,-0.0212823879879847,0.07225516916752048,-0.029280490302435656,-0.020257602799834053,0.06833542879582787,0.09585658966485114,-0.09012220826547387,0.01920645145563259,-0.03469710437458722,-0.05087183799498876,0.0783469767365927
