,UKF248,ZH1007nec,ZH8811Bbulk,ZH881T1,ZH916T1
F8,0.03188424868970699,-0.07922824200911481,0.03894069569698382,-0.00424645898685947,-0.004551321645829372
C3,0.0014828234554585594,-0.04748794975582974,0.06383726161026064,0.0409556068302688,0.0019916437801002916
DLK2,-0.006061974100342408,0.0700852369773475,0.05721788768782864,0.03221188652875181,-0.02160099963731885
TSLP,-0.014340523268758851,0.11728150214045475,-0.03787068724883071,-0.0320999338506772,0.03747593843443755
OSM,0.0036074551434001592,0.056469071648063404,0.05453249548598027,0.006399184187567783,0.04151037880799118
PRND,-0.012858810251671722,,,,-0.025240789806303
SLPI,0.021904220827765233,-0.0470803866992113,-0.06380437018065394,-0.0020264432838156135,0.007800543224239553
AFDN,-0.021839985675752693,0.03847317663859905,0.016947062906872503,0.05518716631876272,-0.028874306787712925
KISS1,,-0.038527692441589635,-0.01576841028066536,-0.018460466215527434,
ULBP2,0.05042121054677684,-0.028070912633445577,0.11014908729093663,0.04864407200877312,-0.060899758636039164
ICAM4,-0.011554148115313065,,-0.013833677931491907,,0.08592925526584672
ANGPTL1,-0.0031125140982464442,,0.004151731047033822,0.033714911266570634,-0.020979259053563543
LTBP1,0.04364010753297315,-0.04717664786997572,0.00543885168828084,0.07073389171211014,-0.0346762224771179
NTN4,-0.009558697129676542,0.032659951221211216,0.018990851853708857,0.021871999233323457,0.024217875732867263
APP,0.00811639176427515,0.026030077999740317,0.03386679224326878,0.047093664817659524,-0.04210863217004838
RIMS2,-0.013572300164687636,-0.04479761991156374,0.01875827601676382,-0.01500209635967487,-0.02384645866168931
WNT7A,0.048680254219606076,0.07532677522929489,-0.03912893461314399,0.003484454630058541,0.06090100259536266
GAST,,,-0.01576841056598565,,-0.0265682536387063
GPI,0.04177672990812896,0.050525077802534304,-0.09017567676957834,-0.005315750881104289,0.01731574609242771
IL1B,-0.024275627756138226,-0.00471178324406075,-0.021018808138040936,0.10984944178727633,0.040493473829063674
SFTPA2,,,0.015890861716626077,0.15495347252005842,
HAS2,0.0507784796687673,-0.09580495015610527,0.030807066869980488,-0.04904288702309713,0.02673845501797181
IL11,-0.01751276282450748,0.04158631998542307,0.05245233801477638,-0.04128215762480628,-0.0059068326979013425
SEMA4B,0.03220118556752998,0.011194224904978832,-0.001353789432673836,0.06927958414038464,0.0020407438583221645
FGF12,0.0077814290723935385,-0.025140213463981435,0.06362496401226649,-0.0012204023845562226,0.034643177777828466
CP,0.04123561242402467,0.005584508575441015,-0.03486659527615496,-0.040666288806038474,-0.06351873121086657
NLGN3,0.004051932967713512,0.013005108461034766,0.04991631795390176,-0.03841357316494604,0.04283258090968144
GZMB,-0.024042715589125307,,-0.019547399962088232,-0.03180442129308017,0.0026572094701877206
PROC,-0.023953883260292005,-0.06758033319873898,0.03238955672008942,-0.02818153292200016,0.01873118490623925
TNFSF11,-0.011893065416137322,,-0.01665680373180687,,-0.0585627207475398
AGT,-0.002773321829703505,-0.07275453082917298,-0.04402650306902967,-0.033129873867599594,0.0442769743433369
PTHLH,-0.027574174629439126,-0.003407470184728014,0.07811686377488568,-0.006779247230849906,0.016278662702749337
COL1A1,-0.008610667288785838,0.022905510728407342,-0.016658485252606374,0.02608507223352601,-0.057955450099061376
LAMB2,-0.04887843354445897,-0.021066390925385387,-0.06964064622929922,0.06338869651457762,0.002021900237689019
DSC2,0.032219315308078304,0.02437232911560119,0.04674918879200475,0.027155557728503435,0.00842760217585294
WNT5B,-0.011336132791796238,-0.03481749945616433,0.06260628256180348,0.018236195309410036,0.011062082356546663
LEFTY1,-0.001867747824313763,-0.0532819486519549,-0.015279559900245532,-0.03640258555693539,-0.03992621140063551
FGL1,-0.022493345565832826,,0.05158425933309006,-0.02111723885190378,
CXCL5,0.11055292347077814,-0.06339773966767345,-0.04870559239397949,-0.034487339656481555,-0.032110265945494425
S100A1,-0.0027191534507193297,-0.047002910528972715,0.09748813690678783,-0.013958960331668607,0.06761872179007458
C4BPA,,,,,0.02336248035414472
NPTX1,-0.022906596305434637,-0.03839357715150565,-0.01730801390644853,0.05464705648084656,
TGS1,-0.007167651779621042,-0.05646830139641865,-0.002751580710795154,0.016643504433059914,-0.009645715024877688
SST,0.06598523897088218,,0.04699549198074926,-0.04147946132672192,
IL34,-0.00890807500848283,0.02767365757946064,-0.04134219564610839,-0.03144488622828868,0.0044068791187937065
DHH,,,-0.026219764063133116,-0.05100284560317285,0.02855592162807341
XCL2,-0.013316773335743846,,,,-0.020254051716211793
TF,-0.03149097123107915,-0.056942569994312055,0.059414312817724926,-0.016930448163116448,0.06398830028490067
IL33,0.03024604870590952,0.009065442033958877,0.06061475170243586,-0.06658197309446948,-0.038406430356198826
RBP4,0.01573415104918569,0.009970735108778246,0.08369071260968582,-0.009411480312975066,-0.01212025390325296
CCL19,,,,,0.029699157736619818
CCL20,-0.005079206123876776,0.03280419426339127,-0.06322987772892003,0.001915930319561483,0.029268604717536145
NAMPT,0.07361073222161037,-0.06227261805011153,-0.02895516396933426,-0.05946651015081238,-0.023141446801726598
