,MGH258,UKF248,UKF269,UKF296,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1
RLN1,0.9999999999999998,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,1.0,1.0
COL4A1,-0.0334762903766007,0.06255289536755404,0.12839780057669717,-0.02872499925519262,-0.07447564374908695,0.07595066258157825,-0.029390722658474387,0.12929243974759957,-0.011728597729179113
CCL3,-0.031388795868063826,0.06785126153611837,0.057708679498183764,0.053330546273349294,-0.07865327752309811,0.14358940962316724,-0.051171604902106774,0.01561571833801072,0.015174183746531265
BGN,-0.04789707452154212,0.047383304797496736,0.09775556432072685,0.019928761445623524,-0.12067147151393688,0.027478509279501483,-0.02382416357169121,0.10252294121594949,-0.006127460344499381
RETN,,-0.015803932080748703,,0.01798315705180482,0.058036098941640746,0.06413357949149953,-0.03817386913127019,,-0.0233165046437711
S100A9,-0.10010357789901748,-0.016890426578566094,0.1404291037411668,-0.006071619599585787,0.021672344934054958,-0.014625592676669033,-0.06716706354275677,0.03965112640539798,-0.02608075128806458
HCRT,0.063145472318305,,0.013929702812224855,0.041336327301180614,0.13862614955872357,0.031237728459359477,0.004218053784092629,0.014166387144524058,0.03419832406348598
FADD,0.0016274661090264577,0.018432096228834682,-0.002400419240766658,0.06759549439013075,-0.09940760220533068,0.021428410010672364,0.03784813173374981,0.033382139117634255,0.1250734694100933
ACTR2,-0.07869789122078191,0.01584931722518649,0.011388141523719383,0.037199000003034915,-0.12071555839469562,-0.03248535571557064,-0.022632623297311038,0.0714713493858839,-0.041834808271116804
BMP2,9.178709751028398e-05,-0.022681099350619835,0.007066562741767706,0.04856677113399868,-0.1145799645068588,0.028897428118416245,0.04044017001337737,0.08934984501113061,0.020629384946001875
PDYN,,-0.002008447846863123,-0.02236100241192233,0.030152192841367897,,-0.0048783391200879255,0.046224584601937894,,
CD55,-0.03135577069027429,0.03428262567762382,0.03485973946259437,0.029532884272780044,0.03196685741603457,-0.005854031238037867,0.00817200599641405,-0.01012090255656987,-0.005070096475234698
OSTN,,,-0.021615736590992658,-0.030225805418461302,,,,-0.015856131325537978,
PDX1,,,,,,-0.02635611428997582,-0.02237129504565067,,
CD6,-0.026254893469014072,-0.023141766598861996,-0.0006307484144033079,-0.02505519023155253,-0.03700524626461709,-0.02052260306672113,,0.0037094676610859075,0.020748822309919267
IL16,-0.017764944844744366,7.476675469543224e-05,0.059923721897025585,-0.03145825561753122,0.027573532964898506,-0.07211108054433267,0.060604527224669365,0.05550786557024376,0.10319476956265147
LAMA5,-0.0451894944699202,-0.0049551204150807635,0.07853015294257677,0.07836935843457614,-0.04983332699586056,0.03186987071236444,-0.033943364546690884,0.13963799927088913,0.05148504166410061
RGMB,-0.030037612031877974,0.02529331758756457,0.0443313179308346,-0.006268550378346309,0.025248755448912332,-0.005702352023569439,0.01517148414765946,0.00433939504465466,0.04605352439614446
INSL5,-0.015602696669714143,,-0.006370121915959577,-0.012731495894957333,,,,,-0.023441157308957263
IL12A,0.0022842070814112726,-0.03684299080072269,0.06210025023263028,0.024079800719750404,0.007278584885527513,0.021424835554035772,-1.5749857168319015e-05,-0.034297809456314596,0.040113451524166746
S100A8,-0.021931817493149274,-0.006450625737539956,0.14607858034225182,0.043782824174179134,0.024304589534318008,0.024533066632769426,-0.06004671343822174,-0.011356211569348566,0.03207626042255069
TAC3,,0.020091482981021223,-0.028306000989002225,0.01637483856450993,,-0.004758417146203713,-0.0436339202885144,,-0.027936968472861815
TAC4,,0.05589292128550935,0.013592611948820886,,,,,,
MFAP5,-0.024713698882650275,-0.012384877202970835,,0.03367192705934815,,0.03401602696820616,-0.010059651325947808,-0.02188935949840326,-0.016846395984627248
CXCL16,-0.09255796332399517,0.0005663418750495047,0.025066561247308546,0.0294033850686079,0.0728474410937752,0.0045448957758794485,0.031605519432261996,-0.02525356478409425,-0.013156871022113508
AGRN,0.024752285989549656,0.06689064166190498,0.09634292921753322,0.06742373199552423,-0.061371343000535046,-0.024111018871161814,0.034299792111430014,0.12542254749950568,0.04082671492873568
COL4A6,-0.021528105948865863,-0.015803932361616993,0.06380683353208703,0.022022961610663663,-0.03140005588405436,0.08806657133314409,-0.016194759734089813,0.14044191757093444,-0.0206738408596932
FST,,0.0033413028534475054,0.015375705915943737,0.028828675231742158,0.0422422366770298,-0.05311861163299215,0.02848303835481001,0.08487495104678827,0.017934094915745893
MEGF10,-0.020954824055788746,0.034869618655381136,-0.061119670937146174,-0.020206956466682396,0.01974655660884197,-0.05977164535560729,0.03976449469464397,0.029155728976257938,0.07019280604532223
C1QB,-0.10397482344300923,0.03386295551401031,0.1125490749580763,-0.000693745061905682,0.08556774409506807,-0.006816286142882619,0.004641899781834272,0.09853783574671943,0.011254650568318881
HLA-B,-0.021466301857197004,-0.03645566674949934,0.10195151729770535,-0.008396839223875546,0.11007085062978621,0.0703872789465857,-0.07559400224102882,0.10495347598864373,-0.017580282920308086
PDGFA,-0.036759991612345964,-0.052502594266106456,0.0091183421599024,0.020966230617677783,-0.0456947387214257,-0.02139815078085938,-0.04677261688659059,0.022177565470729008,0.018490539521966727
LAMA3,,0.011426798588731841,-0.018384621292706585,-0.005683582590440548,,,-0.0178317153693307,-0.01792769094315346,-0.025712180199337135
DKK1,-0.01607585778260523,-0.022020406048330506,-0.011517563385167268,0.024098531268770176,0.028506931069118353,0.055760702495953274,-0.007198329042891489,0.04554794192441817,-0.004845884386829743
INHBA,-0.020054618167235527,-0.03576318569528823,-0.0400445718045938,-0.013189297327760363,-0.08684674175111709,0.014557797112121825,-0.018007626885916794,-0.020184982771331912,-0.004590138725860185
LEP,,,,,,,,,-0.013629414393344618
IL7,-0.0239114154888641,-0.029726156931997996,-0.009396064856067624,0.03546225647520015,,0.07386114240054678,-0.010027369762689663,0.10078784978450411,0.03165476604255112
FABP5,0.07410903631811512,0.007480721273473774,0.0707603552079407,-0.04876544364326519,-0.008171842271693461,0.0010131606445940035,0.030843911743072376,0.09854917244147925,0.041789326976284125
CCL4,-0.029131485660457458,0.06973511615728675,0.03463225486017746,0.013181605292273847,0.026005082894772543,0.047380767852382794,-0.027156417189251037,-0.027904085413551587,0.01925366394474415
FBN1,-0.021109839472767476,0.013503958701470972,0.11909449079511392,-0.015929016867506952,-0.05677749264964228,0.025755912694123043,0.06193543029018918,0.008291412430023248,-0.0014907360756672022
TCTN1,0.03381298135449009,0.06499763950696988,0.06426736594886348,-0.029215080630552774,0.011888123765974278,0.017149201926907342,0.004238481810901005,0.06621657967567139,0.06092928109921221
NCR3LG1,0.08088372447677931,,,,,-0.01129824100378176,-0.026848958669288492,-0.01680611209487797,
BMP7,-0.038370210088434706,0.016017403258119928,0.03551226921209297,-0.009478918433978188,0.006819979782554096,0.0011171672243393551,0.009400648110795714,0.08514445927088715,0.060625776080022946
NLGN2,0.019560489595889984,-0.014841906230245274,0.024234581251020754,0.0009470399368077857,0.10648287153493446,-0.003344077810776257,0.008458236126446425,0.022096913199913457,0.05843941676376918
CCL25,-0.015602694609885207,-0.00022088773748028438,0.06475841353493368,,-0.010873048037442807,0.07312903152892601,0.0025169465341613956,,-0.02110197883375083
NPNT,0.027790813618542912,-0.04566849911268776,0.06695279073994942,-0.017317992970186782,0.06746325110593183,0.007400681360065955,-0.031285589955616144,0.10423462131224126,0.028250087882155515
KITLG,0.0028975441387285705,0.022320396280878913,0.04600609518823028,-0.016690627461008477,0.12151657302672554,0.008001715144587055,-0.056138219540919555,0.06839361441951823,0.024871314421494033
MADCAM1,-0.01607585778260523,0.06286273870173718,0.0011368263396605446,0.021493918753594278,-0.055342498747098776,-0.021078521583162195,-0.0018490719476353743,0.0007144768265570685,0.03739999694865952
F12,-0.016949056686753346,-0.00868202479840693,-0.005562531303482848,0.06660114945351944,0.0880158988549966,0.016585857419620424,-0.005224117337453419,-0.00496839235678313,0.015368731163277454
S100B,0.03752413424380076,0.07708400859764722,0.010931046954604715,0.0031020052557045874,-0.01444489578108184,0.016919400470294187,0.06723668140856225,-0.09088667722041212,0.07473180981028829
IL27,,-0.01751276026430298,,,-0.03532727806123912,,-0.025394246334519664,,0.04692740691884032
CD99,0.05931539614799364,0.03589537095530486,0.11133457973708397,-0.014265538035165039,0.0139835240591451,0.09650699193306247,0.007310538813119517,0.08277253403837387,0.04442844652467933
PDGFB,-0.018804003300415876,0.04392845587234887,0.011463628634324359,0.0049763726077608076,-0.07619803666499947,0.0697478657073,-0.008822885197044703,0.0175646562269573,0.05950642769864034
CLEC2D,0.014246854928979565,0.008156700691504818,0.06395333207595137,0.0013507773006185527,0.032577371875976105,-0.030451134880656143,0.04004975172821164,0.0801297017573441,-0.008836805146149346
F8,0.029429931258759878,0.01638963981968129,0.05928358224400116,-0.026231241216945686,-0.03505322664939986,0.007630639588191838,0.004073833612705878,0.029170793130262593,0.09941673386838497
C3,-0.07566523930430154,0.04381549265262687,0.08807070248203192,-0.022609605444610666,0.07383834731396273,-0.02271695713378438,-0.01398772286711499,0.009367175683859802,-0.046656852022428995
DLK2,,-0.05097395676494069,-0.004334687155051514,-0.034711296583852615,-0.07121206446474139,0.02903931012445054,0.06877509916408542,0.06468385256714515,-0.015172708780040229
TSLP,-0.01584093202665326,-0.016555414995466287,0.08155446041613156,0.02699367719562003,-0.052498441362961085,0.003770744604107579,-0.020932838479427427,0.07253395283517769,0.022281073222856714
OSM,-0.015115626384575571,0.025127894794793236,0.09760344995806854,,0.06858140481513225,-0.04161399281793024,-0.026155534374070255,0.024471122261769934,-0.061564478659685694
PRND,0.098567961438213,-0.012858811678036165,0.16323359973149565,,,,,,-0.017729325472864016
SLPI,0.034793965891640334,-0.07659522664672332,0.16175990809793994,0.05280966514828385,0.0463352307467078,0.015902008588279636,-0.042632025670726284,0.11000410448050198,0.019262587311227864
AFDN,0.011143214957699295,-0.019741238572771772,0.06297354221269226,0.03454251768050327,-0.07656883249798832,-0.01601664231370254,0.009242441725977584,-0.026632858919637542,0.006535750068976113
KISS1,,,,,-0.03914582481224078,-0.02400958882368084,-0.020029147370600835,,
ULBP2,0.002923783809418349,0.010426274511026783,0.07277339763522976,0.13972071701143762,0.007848500715654875,0.058047940398155216,0.019120628768448555,-0.025137191562321304,0.013392619829944294
ICAM4,,-0.011554149396957767,,,,,0.028151624172223378,,-0.016239976287267855
TDGF1,,,,-0.02505519230007809,,,,,
ANGPTL1,0.01764410553872567,0.004251248144680405,0.08060596275789311,-0.0662812976596877,,0.09123519347186859,0.015057499519948149,-0.03711359846735478,-0.024056156686130738
LTBP1,0.0077041791869375195,0.037371931570665824,0.02130866708222536,0.03784596900943462,0.09285140129512215,0.052634026106203984,0.012882368351791585,-0.0053697806431563105,0.024175898199883056
NTN4,0.19078325527650858,0.0373470183065446,0.007247019191532418,-0.009981795358258288,-0.01750187575304253,0.033265527143321184,0.06081822392207978,0.030514936976928458,0.0001246949125277479
APP,0.03644537174458621,0.07645115628760611,-0.03220599987624704,0.012619996541957631,-0.053922866632268,0.007673671343333204,0.06024804646689295,0.018542654569639102,0.01112481580310671
RIMS2,0.04346004049653505,-0.046036978985282244,-0.02598059441981097,0.04551196378587483,-0.045516346034013055,0.01195904251388489,-0.00768276952894502,-0.023646937669139088,0.03294967676541731
WNT7A,-0.016536288961928672,0.0209897475016993,0.001933662631232239,0.03685440318199898,-0.032917005793505275,0.0022363274169780664,0.05101415986019024,0.1330576162586464,-0.022880988788838503
GAST,,,,,,,-0.020029147733016707,0.05679172555262429,-0.01866174630908747
GPI,0.020312822076634707,-0.03917170348662915,-0.03151685383952286,0.034447739126712354,0.11693395645196968,0.018721780248383824,-0.05461282244771473,0.08397728532974107,0.0026154616876007527
IL1B,-0.02005462617910727,-0.01311433502731351,0.05507083460199527,0.012536120786188204,0.041498590896013335,0.02896434395418631,-0.008027648444593027,0.07432995283177714,0.010084360077318614
SFTPA2,,,,,,-0.0170652069170062,-0.017307866221599258,,
HAS2,0.047022094512956164,-0.02847583226302218,0.021513300194878904,-0.032552411860830424,-0.06278164347126862,0.0017771263577195456,-0.0017427496331618502,-0.015043428646295834,0.00020197001035026767
IL11,,-0.017512764767111944,0.022772609381663565,,-0.05208297813043705,0.03666577289164056,-0.03787033340882966,-0.020388184167445318,-0.0355629375518209
SEMA4B,-0.04365728838070125,0.03171267916917117,0.09323722917589912,-0.015617839042206896,0.1097664569867462,0.01624318556579901,-0.011187626092105172,0.05297266132243621,0.03572281418160997
FGF12,0.0004672252973129349,0.03341057842489902,-0.05885863519436502,0.03678990308968281,-0.07137695389648713,0.027724034329448543,-0.0047156497108946545,0.04685190571095037,0.014405503893517996
CP,-0.05230052605622862,0.03501760852031318,0.08807738738236,0.0012097559299725235,0.003242653614195869,0.045885728979270075,-0.002189791694257852,-0.0926470295002305,-0.019662654338000816
NLGN3,-0.014760611747871119,0.02358362206440948,0.02966406670749188,-0.03301354903678701,0.010839462004604304,-0.018625277296673508,0.0839244099592824,0.05010973700173569,0.08549459246475881
GZMB,-0.019863540982698963,0.046611653476008735,,-0.021304666721408076,,0.047697915226410065,0.007908342049939423,,-0.044028897377070816
PROC,-0.015492560990403779,-0.02395388591737821,0.0683230658761975,-0.016793667414870414,-0.028260000154212924,-0.02417214575963705,0.05646830061280158,-0.03214956635445858,-0.02684317807068475
TNFSF11,,0.0446273170832221,,,,0.03762710845957199,0.07379980045649343,,-0.041134906818577684
AGT,0.009729204207713723,0.057858217289854706,0.07034160960149306,-0.06090160172655243,0.05862956040268636,-0.0003998185933200793,-0.030209971509708302,0.09132305207383486,0.07763864144764245
PTHLH,0.13847234118649385,0.027930307907702488,-0.013967856243987964,-0.003406374564682101,0.16646819228403525,0.07855714143876963,-0.002028989363358266,0.052350825546168815,0.028389902944692173
COL1A1,-0.084562233984584,0.05776500724913175,0.09535345435384088,0.007520913358926124,-0.04612602581548207,0.03037293932059705,-0.04117247978946244,0.10117728173874496,-0.05074811969992606
LAMB2,0.013294234965726587,0.06915497804075246,0.06351452560321365,-0.014028165715707069,0.003121220941497519,0.03930513363642868,-0.00455483340970062,0.11242753874547025,0.058084797453050376
DSC2,0.026567121087559185,0.010938922842781477,0.06670538055987356,0.019975693527844177,0.07399644650458397,0.000370821374012762,0.003955974071775083,0.03784693052723429,0.03561153627258095
WNT5B,-0.014238450244361517,0.04398470246660004,-0.037456548458880704,-0.03783315511960193,-0.013995727441729269,0.0125169294449332,0.02294634507384564,0.05366966808497902,0.022077201494834706
LEFTY1,0.008361079192695964,-0.014771892100547161,-0.016493776640235387,-0.020244782842454886,-0.010123005877081988,-0.039741217063651656,0.05778647466563503,0.02709006481510094,0.016221308052156776
FGL1,,-0.022493348060908785,0.02543383513279293,,,0.030343853791658052,-0.028067088684728153,-0.026246279982794146,
CXCL5,0.044714209717781686,-0.019082967181195423,-0.022353078736436847,-0.021668004979167134,-0.04601063089296632,0.03782679217760773,-0.02372937443323754,-0.02306754822376469,-0.0031708407429935203
S100A1,-0.012405600133123433,-0.05736905636813901,-0.07274010492009018,-0.02613090413465341,0.024717589195611834,-0.013948605492517563,0.010750640052372994,-0.13154867955115432,0.06168033377433126
C4BPA,,,,,,,,,-0.013629411053217761
NPTX1,0.0963844996782049,-0.031586860625153305,-0.043459450432934456,0.06535085281570996,-0.06433744286795773,-0.012779028021059952,0.013473916244704573,-0.016098531776119508,
TGS1,0.03199893782179535,-0.011512276111377302,0.07088505965039506,0.02809929887401077,0.11435612034244834,0.05435711355029238,0.03028749919577864,0.010681767527590109,0.02080778865371989
SST,-0.020618262961472948,0.04105354858179251,-0.017719559022767055,0.018115129642202802,,-0.03428055526109768,0.041998026600859786,-0.004937944232670771,
IL34,-0.04889621339971703,-0.02752661099999935,0.026566622924964325,0.027832167534849094,0.05428412611546592,-0.02030068790605411,-0.018239792605573128,0.04143414211952532,0.06536032127376505
DHH,,,,,,-0.04108305304677679,-0.0022696143871963922,0.06019791921486989,-0.02012904610460721
XCL2,-0.030217268847191076,-0.013316774812907878,,,,,,,0.10421177363024638
TF,-0.0043603651110628696,-0.020922995524787956,-0.10070538778235433,0.004356149213128336,-0.019966111143785475,-0.033989869364399246,0.034387780217343025,-0.11850633314937416,0.005139567695775569
IL33,-0.011620974593822766,0.0001080465658929,0.02032110153701844,-0.01637420310948857,-0.0640538820933387,-0.0295883795461533,-0.031495512420717194,-0.013496696679937338,-0.012454849437732122
RBP4,,0.03049730160782684,-0.027104934349136214,0.04803960766705246,-0.04436406638346753,0.02193961298755632,0.03236649870099361,-0.02133743533644538,-0.025131156285599372
CCL19,,,,-0.03630016980257966,,,,,-0.026055672760683313
CCL20,,-0.030174537123216185,-0.002089586312519217,,-0.012565464095786443,0.0463532216773234,-0.04769612548471873,-0.01792770069872607,-0.009516833686264927
NAMPT,0.0012901187571747416,-0.05671539707300726,0.07637606499901514,-0.02084728998551643,-0.07248392257567761,-0.011595849431374919,-0.0431895668570205,0.08792696235261363,-0.05648233883207
