,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
TGFB3,0.010654482582865284,0.07715445312872503,-0.052541282808621435,0.02798342873757433,0.03251548722349226,0.06808248576058284,0.10499293911097339,-0.006539660958957221,0.0037752369587660973,-0.012866365211722037,0.11193717337227582,-0.03149812207895869,0.012351593997852885,-0.009836713249774648,0.007048442871334726,0.007765793992792006,-0.06394378480324707,0.0005706822392562435
APLN,-0.053427072631817486,-0.10333550926760413,0.0015225373447235555,0.030441639334251164,0.05992623551024354,0.04958213180042098,0.2075568067408041,-0.018022640035805115,-0.000915047629765269,-0.02279472326856933,0.07573965451371877,-0.03098390316949003,-0.04472333567314114,0.05556122742081177,0.007268709799947797,-0.032875802094691195,-0.04413956436813695,-0.07057236365188944
SHANK2,-0.024536188538650958,0.08902227141214779,-0.024028623894462378,0.016374275171603954,-0.01756611098166958,-0.05519092024883531,-0.09530018297009442,0.0025166273092864233,0.012158326374550063,,-0.017426679048869877,0.19117607794474364,,,0.12266162405623075,0.12356282337744207,0.07715685231222573,-0.0528365806055432
LTF,,0.004101302182191923,0.016303928011640035,,-0.01651863660665438,0.03479120291022396,0.1993444457519614,-0.017561628341117443,0.050268847269568616,,0.013717952151580882,0.06466573674402877,0.020108741413526865,-0.01307546400940891,0.01655895327534213,-0.0027860619919353236,0.06695401453242361,-0.1281473702397357
PYY,,,,,,,,-0.03439329927366374,,-0.017251989265670575,0.09424966896982617,,,,-0.02553102598405525,0.03423204293763867,0.06061229045117193,-0.01898300872066969
PENK,0.11132431089751976,0.10555254477401196,0.05661029248317596,-0.0021051904247802013,0.07737365708654959,-0.06222458247792457,-0.110654370495959,-0.02607427151557192,-0.055708947754461516,,-0.0006622023352530688,,,,,,-0.026326528169396752,0.026517617088243413
CTF1,-0.056829551495317134,0.012694804907754305,0.020714166045377198,0.05628413618649579,0.039261373447036896,0.03266535688584555,0.10228904643281418,-0.0037236593497235225,0.012687084535103742,-0.002580739710213822,-0.03494628696809779,0.11945285629109671,0.08670625078319204,0.18274518975575846,0.0004964098364392817,0.05664484182776731,0.029294119040014454,0.009947331142506304
COL3A1,0.03100758859117084,0.06590049306249188,-0.0033438535114208127,-0.02379621516243284,-0.007324997460248622,-0.03779216448117839,0.2233309565850078,0.0002691429407422918,0.00014815289713923966,-0.07001669705734452,-0.030699580783711378,-0.08796006265532783,-0.08310446825635277,0.03698499698471212,-0.0014961250646667204,-0.02584967936438495,-0.11172791666716968,0.07620022136925113
S100A10,0.004480075789401186,-0.12554968870646555,-0.1048073066172295,-0.0165032873880176,-0.001359242754706272,0.08416360592653582,0.21966187987923608,-0.056583100236192695,0.0407558556446613,-0.03271493400294738,0.04190773713091338,0.04591506692609583,-0.006843968326160499,0.05283674519950962,-0.09570781325163252,-0.11706911324128244,0.028837019204701986,-0.03853945305643787
FGF13,0.1494726037581328,0.07125411523797132,0.04311269817133205,-0.000990542298910378,0.024305347148678828,0.028521338284368997,-0.1404679264276064,0.008935158370565124,-0.025405738157987846,-0.021616308228278966,-0.06711586887045895,,,,0.008789228155083345,0.12629682028437886,0.04596051574487043,0.005204869539896142
SEMA4A,-0.034866786696263356,0.016378622440999965,0.04197019357594406,-0.04799616161077722,-0.022378785732395465,-0.09135439223028266,-0.08087679629780214,0.04112386657389556,-0.010564394462418619,0.00437471320930063,-0.01999435820394791,-0.03630976809539609,0.018187844449212773,0.03390766775257493,0.08645667800422234,-0.008426688875054125,-0.03467781543355461,-0.007097101059976619
EFNA4,0.08501900627509833,0.07767014090105455,-0.03593612325223332,0.012430904844756426,0.06735851062426744,0.04642112195880637,0.12903076523350435,-0.014937235767544993,0.0072404432714822916,0.012987776009798538,0.014273555229952113,-0.054388959786901295,0.004499828113909825,0.01807325847761748,0.04030146662295445,0.011334540118791498,0.0253321966171489,0.043455136904168586
HSPA8,-0.025938976765842465,0.05440411514892157,0.1020991733988451,0.03633122291730684,0.017446159009660088,-0.034868695950702744,0.006667919396917721,0.05476285590393728,-0.018066657025824308,0.007567644264217986,-0.13010529681908653,-0.08040516739039133,0.03792059665670391,0.029624096182123163,0.07286789574286555,0.12203036439170419,0.0261073916609791,-0.009442317034323855
NPB,-0.014882352995921961,-0.026202644100155322,-0.013150880001800988,-0.02382527613564942,-0.02235287469446328,,,-0.041022726256547556,0.06917472662157807,,0.006600723622467403,0.022037189001350987,0.1462448646147482,0.04107998715568839,-0.06551058242279242,0.02082141892367262,0.07393126377242618,-0.022268407790877198
ULBP1,,-0.020032954329548013,-0.027586494684354118,0.031443237222362724,0.02259854935206504,-0.015860960139533826,-0.044861158191510604,-0.021780157040038745,,-0.030265066660227113,-0.026135575142366637,0.059215066062994454,-0.04822399364903394,,-0.023558645612351558,-0.022800501853414534,0.021997628066245608,-0.034898816149778134
SEMA3E,-0.023390913421540108,0.0012437607762044531,0.03615227509206675,0.04489699200841363,-0.006364002291286851,0.03326752066460385,0.03487563796968473,-0.012132835438059963,0.002992512765216463,-0.02546443007885841,0.003718656450218048,0.14004129986418404,-0.05429220416274234,-0.01500110441105973,0.04780066312408056,0.0640282003703568,0.05819637225693354,0.023092395653963534
FGF3,,,,,,,,,,,,,,,0.11439386141939287,0.0705260786725367,,
ADAM9,-0.003020207957854373,-0.07382092694238203,-0.03433685615872822,-0.018377887063460222,-0.004903092026270484,0.055318252196688164,0.17382572537425622,-0.0273422123578343,0.056808085566422466,0.039671698974605485,0.07923263010227109,0.07879604835716605,0.04136083640655615,0.08826516080454759,-0.04108687900828183,-0.06454137903666911,0.014400743471697954,0.07708008309912746
ASIP,-0.028166343461311614,0.024986727798187842,,,-0.018546929026932644,-0.03748439527610674,,-0.015151252946030529,-0.0007673017688369989,0.0751158604892089,0.14106272230494077,-0.04402464899179032,-0.055489412937121514,0.017887460364394862,0.02566222345139917,0.006721145617371083,-0.006910130915843099,-0.0028305210295638174
IBSP,,-0.015345192325926028,-0.010071451284598095,,-0.026629964101939234,0.022571675460249248,0.01278928032632935,,,0.012158915813190146,-0.034297274563568576,0.015554063267676227,0.036787975751454656,0.06407885665031732,0.00936724290315372,-0.12125255348124499,-0.03130651734739692,0.00864468086545006
MMP12,,,-0.013356994353748156,,,,,,,-0.01943411033554438,,,,,,,,
FAT4,-0.0011778023649425889,0.1406366128361816,0.00017004926038841252,-0.0010663820773061542,0.0067158114775217,-0.016449174601807563,0.05380496687690607,-0.007541136765508977,-0.006155103650763074,-0.010730718134792944,-0.021866586774977124,0.1776197206336301,0.0022331288013906167,0.09472026650184061,0.043977394329941445,0.016238981422115308,0.004692902691971786,-0.0418107390419381
MDK,0.010977888709493072,0.07550824215294333,0.028769327125075603,0.015926411454682408,-0.019179890245380936,-0.05641444190980388,0.2602419961682728,0.01297436125341328,-0.006727582304122067,0.06583922259105274,0.0820320678043663,0.09960233669838356,0.0452682448404139,-0.014297186404777144,0.0337984087713451,-0.02638686687437267,-0.03168572630625886,0.07350268321572273
BMP5,,,,,0.0058749662347785106,,,,,,,,,,-0.035758511644858146,0.05880922083100902,-0.005098198170596017,0.07281741449963715
CAMP,,,,0.011287408360585996,0.009753260783527748,-0.0006119495996024719,,,,,,,,,-0.014995754066766537,0.0849935547835588,0.027553908751549977,-0.026060239463101053
HSPA1A,-0.04853495704368521,-0.06247395879465837,-0.028182468161880893,0.01864469409150018,-0.013935514582673626,0.013661514279094395,0.12309474668479027,0.07378691793845804,0.0043255003228743075,-0.01078194439282729,-0.007913009396865893,0.035290810788771006,0.09258317597919676,0.011473112450734993,-0.03421227159874512,-0.055909194590547565,0.03665850631047569,-0.04997413202787865
SOST,,0.07073426679434545,-0.020689722876365595,,,,,,,,-0.010922560227336911,,-0.03917031570660783,,,,,
SEMA3F,0.0019258985762435129,0.06821317811922872,0.01855209460795293,0.1483893821956547,-0.04166337843113984,-0.017156349812877635,0.14109314101281845,-0.012165640773287922,0.030186464363934108,0.013901407938304342,-0.03205001405554009,-0.0343113485968726,0.03956310430256474,0.08137288590366015,0.05613825353891886,0.0891606157142932,0.0038046288666154604,0.026833475758325537
ARF6,-0.041077281291159,-0.006202082288329977,0.027928406644481405,0.018915280579926776,0.022862689910664567,-0.04148570471989447,0.06086519901927543,-0.03318011603587565,0.0588229853519619,-0.056578173900767685,0.035806455309948956,0.09332452499201999,-0.05615192896427282,0.012702613217696345,0.0017919099263477998,-0.043578415826146265,-0.011627482796902741,-0.0014185708086700798
IL6,0.022575968954312145,-0.05478125586217806,-0.061044460269130636,-0.026744778272426467,0.1005929142512662,0.048562470535517877,0.012183049895765546,0.012382202471889658,,-0.03342463393645695,-0.03329665819083024,0.03706060058274543,-0.005294999122284432,,0.09648843464274612,0.02329566395598108,0.011874123540969192,0.03782169045155987
CALM1,-0.05603699282697558,0.12243866225127485,0.04270085527920411,0.0017345435112533422,-0.052769116670687496,-0.0953285966749869,-0.18680043240037383,0.056748592322339135,0.02082942698986204,-0.02816235215527225,-0.069839277479053,-0.01781588437968387,0.0002796912007358081,0.0003714289002432644,0.003913201677541403,0.00708921128800943,0.09641174854465069,-0.031380748285409495
VIP,,-0.02859199699292649,0.07602912932876997,-0.030698685066451317,0.0037227886689539637,-0.03728779570523291,-0.07207116105326385,0.006029029977363514,-0.04668806917119245,,-0.04909247920479728,,,,,,-0.002872868795683745,0.07212653352056475
NMB,-0.010346944685788194,0.015774288789304956,-0.045336423149583575,0.044178044724844795,-0.042250851748487785,0.03682508533748184,0.18761847369850543,-0.019555640421056147,-0.013184807829145611,-0.016001424192572635,0.06999783600997406,0.08778836672205807,-0.04556071321117423,-0.0011385985201035733,0.07027510878366154,0.134083622256105,0.07706051458418241,-0.002458424341119549
CCL26,-0.016982413650552426,0.010344725410644956,0.05783872125496148,0.0560716425361122,0.009841743917468088,0.03907249601780791,0.03584903140234455,-0.02553866345599,,-0.014622385063953289,-0.027467154719582564,-0.019855665768244747,-0.09836169135534852,-0.01599838276318645,0.0003787032717810919,-0.021067637347102507,0.003940593972157728,0.07952579868007453
FBLN1,-0.020399949353058684,0.05899189586697421,-0.006442845978989444,0.025694052983152058,-0.04750554481109366,-0.02898988344512431,0.10241082016039495,0.012240161169225154,-0.025491462772566677,-0.009055415341716966,0.00520092198153785,-0.08042174833759637,0.02027838908282872,-0.005218300059948382,0.023755798985778464,0.06153114624956466,-0.0030284957365407316,-0.0030757769197542507
SAA1,-0.0234238118740364,0.02099807352550615,-0.035728386131085345,,0.002430273811125892,0.06375714257920728,0.1032642995807937,0.07668833941541313,0.0010935063369884991,0.03171157891058067,,0.017422739029977263,-0.015513582462888687,0.10673655183895968,-0.038062151595383426,-0.13535527996418953,-0.002840851062648901,-0.061197082730433706
MICB,0.027958625828901396,-0.03885194488254246,-0.02971083728604953,0.005831906614652983,-0.037137081839339704,0.020462782215371796,0.07517824372748493,0.08795053077319338,0.016908632817238582,0.015262470492993044,0.011747870298313833,-0.06357208975377446,-0.0025992162816916094,0.03565259446701266,0.014686760197219517,-0.04365070965785797,-0.013159066201861325,0.014252218916441644
MMP13,,,-0.01580409370776985,,,,,,,-0.027719609586355737,-0.02231593986720116,,-0.01930352704810159,-0.0026701764725520047,,,-0.02632651704740518,
F13A1,0.02576019285542595,-0.025538553337629596,-0.019213377934576174,0.014188116282986558,-0.053166641027154314,0.031836166968615014,0.03077919236330665,-0.02411819604109476,0.0042764875265375365,-0.014823819028707988,0.008504574416761015,-0.08595879726375524,,0.025800545114899345,-0.074574240253034,-0.10232175333566759,-0.025744418420875145,-0.0367027947312302
CXCL11,0.000562876375880563,0.10350907980848896,0.03376707255499817,-0.025090476019208455,0.04087337800795923,0.06453367585212214,0.10147698623150808,-0.0022003250568102205,-0.014296992764313598,,0.026231184489538362,-0.042841208844872754,0.06069881952265943,,,,-6.935138101009019e-06,-0.0019605739608638956
COL5A2,0.0039253099351377295,0.10936099385461341,0.006560170933696773,-0.019157225452737667,0.003575710692685989,0.005656810686455237,0.21190967886660278,-0.0553317512509776,0.034411108030651616,-0.05504381260749887,0.05429461300105872,0.04803071053225234,-0.020029299839599984,0.0792055186828357,0.03431116395685496,-0.03128572323100552,-0.06774813892706721,0.010776056638793927
EFNA5,0.02483043120308261,0.04867638187866964,0.0280879240742093,0.060396954255802535,-0.013240409782181667,-0.03211504017655388,-0.08413834677348174,-0.020828137879448285,-0.02747576478143203,-0.016428413697713733,-0.01718886040691222,0.020179947602533624,-0.037674164058338094,-0.027323601234500245,0.029457462153646172,-0.06164087227278157,0.037622293071723094,-0.01307845880607754
AREG,,-0.01898585717825112,-0.0381301310780625,0.03799781479551689,0.0063720718681400815,0.01222614286640755,-0.04687907933968692,0.050922276967729094,,0.062389464462351656,,,,,0.04202512897602663,0.12780702312492342,0.005518618607509763,0.00275363687323385
EDIL3,-0.04192440466883257,0.10800236343741626,-0.0021235360464952504,-0.02063965766366973,-0.0027046904884698293,-0.004417784599597028,-0.2297339825514476,0.01982094944797038,-0.005202301247425766,-0.056494434215546584,0.047862563048139996,-0.10441340594143517,-0.13175998121958366,-0.05876876502917488,0.019836513355813955,0.004370136060472267,-0.04650246047090586,0.013201230135402609
CD86,0.006845191831908181,-0.0027031347630643065,-0.024053391534784956,-0.01714381412444808,0.012097714479855972,-0.0215470471543526,0.13524876097628424,0.0434956918232033,-0.00017629056088603866,0.00014948931535851078,0.01131723039432042,-0.018221074685878195,0.059716354841205965,0.00029763095761713295,0.056967576879056944,-0.05305732624153136,-0.0072760177282313425,-0.020316902904594578
AHSG,,,,,,0.05666349883506862,,,,,,-0.014700098429947937,,,,0.08524504083755122,,
WNT9B,,-0.025976078951779093,,,-0.006977287207572257,,,0.024566513759544405,-0.03773053690527523,,,,,,,,,
HRAS,0.06965393261216886,-0.01846341354530183,-0.04066313424907275,-0.03877685411097314,-0.022864886643346512,0.010923251429365536,-0.0646660816408537,-0.029371832287438133,0.00788727843269631,-0.057784023163190076,0.003002944202114929,0.06509688206923968,0.021733896207197376,-0.019706293049528437,-0.05959162259995617,-0.03162251021237826,0.0641216521184845,0.03539298381435995
C1QTNF5,0.017987004633506505,,,,,,,,,,,-0.056155011410462426,-0.021609355783169144,-0.047883696735371586,0.014972016336173295,-0.012506321094036994,-0.010136898097663024,0.020226927794174055
RLN1,-0.021348910761446738,,0.08363332246791262,,,,-0.042078321099308556,,-0.04097462779285625,,,0.012413744920537161,,,0.04639196862219416,0.04037697726880385,0.03941338405162848,
COL4A1,0.018811862780569785,0.04657639751479764,0.007725385364940678,0.0035726371785212477,-0.019843638631272146,-0.002008244087708202,0.2506990893070284,-0.0555719045775992,-0.004301846800757342,0.0004888204834465403,0.04593224850282723,-0.06255826712447958,0.019749028440006266,0.07309224007337677,0.0427278112721937,0.033642592028154325,-0.08265506522345982,0.009469655829221631
CCL3,-0.0216918616007629,0.125411503906218,-0.0077367863319428125,0.06003282552636687,0.062074656496757974,0.052076271828042,0.06263114641461187,0.039120865837965216,-0.010612215402937839,0.0680558296672581,0.09780306466237494,-0.09184974931427269,0.02018798865942723,0.061048876811248425,0.0029223398464989017,0.026529282974285716,0.07719924343543921,0.053536694388084706
BGN,-0.0428587086612169,0.06664420651754345,-0.03604548814304373,-0.007671481887569243,0.033581760909447145,0.02930719424334825,0.14145093851311322,0.05090676174058127,0.0129353864482267,-0.06273699452192853,0.026731905172244372,-0.10929827542803511,-0.07923689613226609,0.02842725984718964,-0.009812048825855344,0.0593963852705289,-0.07357332548805307,0.018337756833005
RETN,,,-0.018547730707644115,-0.003954293580672241,-0.026840612883531595,-0.031859986760962834,,,0.043293444639388785,-0.016993213515031223,,-0.010389541659425726,-0.016440215685272472,,-0.03236288887233194,0.005746072231408452,-0.03593482984160972,0.11853807587281869
S100A9,0.03488478713067778,-0.07969028304451639,-0.05460993921029024,-0.014127314300012678,0.0816672931091175,0.00032181087550501317,0.19941319347270386,-0.005010938286599645,0.05143256815606956,0.0020142578714711346,0.05104585329344007,0.016699145202904043,0.06510056778199023,0.03801595268996798,-0.048766268202614926,-0.11633518888857056,-0.05188966581953219,0.015783144998660643
HCRT,0.0038716089921396724,0.1091086681434919,,-0.014098504458864727,0.02350890826934519,-0.0052698940865203775,0.014091535444806942,-0.019918345590889338,0.02051117855357032,,-0.002284919315236515,-0.013710407446086597,0.08586590555836293,0.06946346301887714,0.005161972517118599,0.02797822909911098,0.09124920045183756,0.08297822217987705
FADD,0.030874862642167395,-0.018666539376027406,-0.047126510679540254,0.011413405479095725,-0.011701879463242566,-0.012141705765560819,0.17003301685658836,-0.006680103532377982,0.0008855355946440666,0.05927268579105402,0.0314977657915374,0.04403018144951701,0.09464224642501895,0.051913346359901365,0.08171005986317893,0.0026668973717520377,0.0065901540621786485,-0.04810640645735588
ACTR2,0.008355481019892268,0.09567136858746782,0.059549691699571194,-0.006256517528520415,-0.001955402956418426,0.011059016354029552,0.020262691779191183,-0.002601490543307702,-0.020490384373005776,0.0364891870548683,0.022444496032066774,0.027585075511888435,-0.0508508462767101,-0.07115143756062535,-0.06942424488072214,-0.09032498819209316,-0.06217658489189416,-0.0678916114783192
BMP2,0.012427465164878162,-0.00030204701885319874,0.006923684027321322,-0.009407327600478405,0.05257226511346821,0.026385896988600815,0.07617446130467555,0.02856131096313142,0.03074716757509352,0.058664713875287475,0.0484450888494151,0.008655197228237255,-0.026116683621328667,0.037174908374571346,-0.0398628893746306,0.03826419474065004,-0.015880992412328935,-0.02177488271517293
PDYN,,0.16233582112446593,0.018909604647969012,-0.02765353841978408,0.05509464165167113,-0.02503544226594639,-0.18453968194965703,-0.009101935843711753,-0.03207815440597995,,-0.02827693372722859,,,,0.0005300925576272186,0.1314397021318787,,-0.021493961636202177
CD55,-0.004815625117969662,-0.009053693016680941,-0.027790054391530684,-8.932036745378232e-05,0.04968499078308991,0.0383642498099815,-0.019895778870935316,-0.028405398858497237,0.049118255705041726,0.05731619861371915,0.04308765883580462,0.007270119492466721,0.11807529735448116,0.021937978416002462,-0.01001391843456415,0.0020229407726704467,-0.012923078084348867,-0.03048294164228909
OSTN,,,,,0.015058968037124741,-0.023678202123748493,-0.03830154330704017,-0.002227001562303239,0.01924030835940711,,,,,,,,,-0.005497444536306659
PDX1,,,,,,,,0.01805537887986545,,,,,,,-0.029457201945184232,0.0913606344519963,,
CD6,-0.0063944776198923345,,-0.02715952288213776,-0.037159822714290566,0.012039912047186735,-0.023671675454389557,0.0014397060425622968,-0.017404892859009445,-0.002935184003682768,-0.028689138127295295,-0.017583910467510348,0.05449443393473075,0.12776373231391028,-0.004519849890996236,-0.02293731376051853,,-0.03842898299859476,0.02265060361892433
IL16,0.026701701858258466,0.05650832964551658,-0.05376231716005148,0.014520949109428994,-0.033304313313192335,0.07507572490297827,0.08363282859297193,0.06195650443229242,-0.019127577593315633,-0.006999145664192259,0.061245500439774336,0.1632241071001388,0.000572718025491786,-0.025993976586871463,-0.005828846200434495,0.011191523431543435,-0.014783236448185565,0.027579822860475865
LAMA5,0.02565079864663817,0.05009716520853137,-0.053526264145823024,-0.003191890228440635,-0.014321552288215206,0.009661881850332756,0.10957369657661206,0.02009249881432713,-0.029897899912347328,0.028349872468885758,0.07994671245400933,0.013197884286679024,0.004780278329253108,0.06457723204879783,-0.022908939734021225,-0.025417893402709058,-0.020433731645413896,0.03851954717501081
RGMB,-0.03641762163827336,0.0851249958211893,0.04558855673614904,0.037346618305424614,0.03177528738668797,0.06811671489381002,0.07730922401648882,-0.032339828777488984,0.06417860433181422,0.0492128080336468,-0.019884452490532774,0.06120310402286644,-0.07411241300485612,0.05751062377393118,-0.016726114973211206,-0.0226812250948069,0.09929443535947721,0.039195816101705194
INSL5,-0.020720552915067404,,,,0.02498490488627248,0.042043073545604055,0.08935526891306055,0.02962879019174726,0.03401555542549929,,,,0.07610931361327787,0.06067868662146044,,,-0.012131512522045034,
IL12A,-0.04065960269378637,0.07104962617293879,0.05504775979898345,-0.0368148248919971,0.028929391488593564,-0.018117136071342205,0.133797364029952,0.03156890865382676,0.0004513101747127531,,0.02191699525897783,0.036101046941725196,0.0062692895582943135,,0.064627996021615,0.06828479766009922,0.022115503438419695,-0.0378753878237343
S100A8,0.02275997113879359,0.013409057263016463,-0.03864045822500105,-0.048791988912078095,0.062404596530517956,0.08916420853034457,0.19422005335143527,-0.0031864440103372936,0.042444526765629244,-0.012597151654518893,0.024055497263858455,0.04457733399100545,-0.016851969967436767,0.0027430380003771507,-0.026211044312927347,-0.12339563173869908,0.0015287618706936919,-0.005767408787637172
TAC3,,0.12689585270680304,0.07103327943313774,0.05236661685831953,-0.0046633785352039325,-0.03776620699895657,-0.12071163014815367,0.03132013808700724,0.021993707484355453,,-0.03632230637222365,,,,0.05299651094152559,-0.005059150467516969,-0.032455444227642155,-0.019518997154417284
TAC4,,,-0.04243618045049687,,-0.033125856187146696,,0.05705531100307376,,,,,,0.04572776823393503,0.02680599966309882,,,,
MFAP5,-0.032820064137950015,,-0.01453507684253862,0.0072070349947310685,,,,,0.029531103804430473,0.005873688257808678,,,0.012898412417339175,0.14213857967428756,-0.02521144235167311,-0.033573387949982,-0.018020890637717328,-0.04032909314682171
CXCL16,0.0216965182325607,0.0619610626249254,-0.03344250369110999,-0.019182042904392047,0.011040439848759725,0.0033171046598987524,0.1497627264786682,-0.007728283756368501,0.07689504467596944,0.07523198642379011,-0.003032656364614307,0.03875496506382501,0.06297891137265316,0.0013493608736781222,0.04028708287464712,0.0460327827993853,0.012344832800487591,-0.0008159400042844256
AGRN,0.008520797801115088,0.03306797232188793,0.06928894775640752,0.0026992353172278468,0.0004913310741743502,-0.027245972320056842,0.24581709728989523,-0.06953442272981236,0.03166411555916747,0.028729394872601458,0.0768880718038402,0.03725411217607673,-0.05647549438185633,0.06675226789894526,0.10128881796982113,0.09979937264897304,-0.03563497920203816,0.011340409019783719
COL4A6,0.07229329680755356,-0.01998598751120414,-0.01854773103727533,0.08552009493260823,-0.022380751285772417,0.03368972752961201,0.07085044591345446,0.07860078813784634,0.020342610458627938,,0.09062735060593527,-0.006633314946283762,-0.007550190787645997,0.07398626076290166,0.08795574745400785,0.016032030382362134,-0.018522607547201968,0.026130349978542893
FST,,-0.028800782994196198,0.10039503759212454,0.024305114428295162,0.02739640993226759,0.030538583824190075,-0.04593894361760452,-0.029473388828620755,0.013861634858574657,-0.009503610189098172,,-0.01848358733827412,0.02466152335347967,0.07272992197050687,0.021227854485661782,0.012177375741899279,0.05094100156650043,0.010761202927992443
MEGF10,-0.011675465274521271,0.09125700098871103,0.038956215189477235,0.04278169207832871,-0.0007901862231714801,-0.013425338860349913,-0.03195076506723239,0.011286653562238218,0.09039340229728941,0.028667843395032394,0.033579205737116855,-0.014096103112318637,-0.013276191246788324,0.09040990785697893,0.07560120978183635,0.08374134272390937,0.07614286053603056,-0.05478789417378711
C1QB,0.03217826490215492,0.11134292167348461,-0.026288875743336455,0.05333042618529447,-0.060660732343300994,0.01863526852392728,0.21911217586343892,-0.005444000715391469,0.038074983465556884,0.03205769805807242,0.017027362558839427,0.03221788420409127,0.09452196844534186,-0.002601317763827363,0.009198650925365842,-0.03606208142852163,-0.04749475155477666,0.09732954810352991
HLA-B,-0.0026871530728720377,0.0027216105998327062,-0.06021117589286768,0.00010684182945110619,0.007033056504605465,0.10945763490815542,0.23183135147273454,0.0817013329875486,0.050041337224583454,-0.04083546412737252,0.06260759120400804,0.09557603968711244,-0.005441047920884433,0.0176777286088635,-0.019523426341273655,-0.12373102383698187,-0.0718070831081694,0.009558049377083275
PDGFA,-0.08548308881057465,0.020477073411698816,0.019068489734286966,-0.03414425838741563,0.006760934176041577,-0.03531616325882012,0.05173468086955648,-0.03006964480770099,-0.032572549873815165,0.020350477776138617,0.017778062009633108,-0.08357164882009077,-0.12768093965416394,-0.023690456177526527,-0.05357733192807526,-0.06360980432069875,-0.014948638585478142,-0.040037835241543064
LAMA3,,0.02289796675178045,-0.024585138644300942,0.020108081765122406,0.012421214297964002,-0.004664156910034179,-0.06658818033524774,-0.0471806141072304,-0.00010725458702276644,-0.030724274466329214,-0.0017274603067412764,,0.02702741603501383,-0.041198095522195076,,0.06622985804889381,0.10252664431492838,-0.030131021237752936
DKK1,-0.021348916081034897,,-0.025843477393510967,,,-0.02224877061880258,-0.03126936335902446,0.014801840646021327,-0.017251198823745865,,,0.09167261588932107,0.00809674149186739,0.11376745191764218,0.02750910197564896,-0.01858085147460512,-0.016720350646912956,0.07479292780492461
INHBA,-0.02663275366573469,0.12546262254269006,0.01655548727196937,-0.0030545843394438207,0.032121520617299476,0.03402487852063531,-0.1447114707962021,0.03889812437154694,0.0022151198376740475,-0.03915072614173195,-0.02509179625878216,-0.012983936703046935,0.04651855716462815,0.07524772554228265,-0.03021055359978733,-0.01833989325024575,-0.0008856172053618704,-0.012892055592785907
LEP,,,,,,,,,,,,,,,,,-0.02100532196177463,
IL7,-0.03175462296033012,0.034812215969878706,0.040650190763890585,-0.005034526582505529,0.04383258121757655,0.03983724032290375,-0.025346152312164437,-0.009408770882086036,-0.0145275236867655,0.05647283646123622,0.06652517331087218,,-0.052601747697762595,0.09677786201619139,0.056510103777468644,0.07170388957035514,-0.014064546919270955,0.04704382175584933
FABP5,0.053233007406632525,0.05459652970734889,-0.023420977942172256,0.011743826295803386,0.018061147490811277,0.04706022323763443,0.1120014791270878,0.014773927443850568,-0.0014997603461017967,0.02696327025816017,0.10157579201235653,0.02619908127243929,0.07931645340451876,-0.017579461887392685,-0.011584507487890793,-0.04028693365998337,0.0637697588698705,0.0027469998743762615
CCL4,0.09010452086764095,0.09906790393278024,-0.0218564719635566,0.06784387784307863,0.026715419895259242,0.03338869925990484,0.16269639793276836,0.008547597077586153,-0.0465443663354093,0.10992946051770021,-0.0020285436743223625,-0.03999597929885013,0.04597727266307104,-0.002641240965330651,0.09900336198748566,-0.037913130058034886,0.021219204226352453,0.07840724651033164
FBN1,0.06404700398464196,0.04022188747651957,-0.016453165579664107,0.01897383883620705,-0.006227315971333483,-0.04293199174397072,0.13757026844724451,-0.012533167226799567,0.026995249555224306,-0.07933268494018969,0.005206103839335096,0.0009430068086435366,0.05570868917603158,0.02143007025665579,-0.0009544226541277869,0.036228204809287574,-0.05438778736042315,-0.029558011474234883
TCTN1,-0.03356260609428624,-0.022816854043638594,0.045528033730684515,0.05422321705904426,0.01782475943787116,0.13724703818386852,0.18341881460956225,-0.01387459107464043,0.028627607094923777,-0.026520248300952298,0.0632981396069555,0.013473244424031907,0.003925206562916141,0.07504150287876024,0.06501937939223001,0.022246801002903743,0.08940611451183945,0.06417044886064699
NCR3LG1,-0.025340943309432127,,,,,,,,,,,,,,-0.031099609561498667,0.05617228119502787,,-0.023462892400712088
BMP7,-0.030892833534851703,0.03721101661720647,0.07573026162025398,-0.024015734290811268,0.021977955147164024,-0.019889978442047547,0.14000592472250362,-0.039200642498759944,0.06645583230916993,0.049241585074729075,0.11370672325745869,-0.026644138268913653,-0.08954344534811828,0.05044759752712045,0.06142409829446439,-0.00879350401067823,0.10770041835466955,0.06061517960887629
NLGN2,0.02092741926829337,0.051893463778580506,0.055613412490015834,-0.014288689498972034,0.05681244261129789,0.014069359465429254,0.06864173551807837,-0.028969491355784475,0.00036790806077798916,0.023347611925708826,0.02700388948502552,-0.021349517148473125,-0.0004900415480773901,-0.02544564386352518,0.09251993565996137,0.00587152472145357,0.043498007445122416,-0.09894313223459382
CCL25,-0.0207205501795919,,-0.020216515773068496,,-0.04842048707473094,,0.06760534845812853,,,,-0.01640941716933023,-0.06550771807076146,,,0.04361213294729945,0.06278341409917292,-0.019334856392076875,-0.02413553848896034
