,UKF260,UKF266,UKF296,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CXCL11,0.09761013061521456,-0.0436860222035501,0.09422597351507196,,,,-0.0035766390543737155,0.009772157059997908,
COL5A2,-0.06275574078066648,-0.051946407348903566,-0.019571236779382536,0.01963568396390875,0.057416451547636305,-0.009111091819201016,-0.025495295252959203,0.06637229036411708,0.058571309032230866
EFNA5,0.1182597779247327,0.0068438767741617,-0.040517135320732305,-0.020417604077889874,0.002338099470436162,-0.0191055050614817,0.0014480780737397819,-0.05252983920602888,-0.0024234993145010072
AREG,0.0296034395295965,,,0.03810557542796785,-0.037885986515484305,-0.019717682634407162,-0.0022781538532609773,0.03151439709622719,
EDIL3,0.057069923540005736,0.01821697621765482,-0.0015183943043661579,0.0382319283729927,0.03546814612460244,0.044880591676430256,-0.00532819511697965,0.0014894585848411544,0.010368441267353937
CD86,0.03155937115965208,-0.06948134377688157,-0.006515059965620209,0.044275058234127106,-0.046598504348505466,0.0022290724980414058,0.01617488507343573,0.00048476878681144017,0.04482927811363119
AHSG,-0.021711711839427564,,,,-0.02116569605311816,,,,
WNT9B,,,0.03739053010174726,,,,,,
HRAS,-0.04468296095719233,0.0026181284690201707,0.009783762754093745,-0.023035513373180803,0.011040165717367679,0.0247678352563396,0.039960689309541206,-0.04125678963228825,-0.020485605214151183
C1QTNF5,,,,-0.01051242950224318,0.006209339776305779,-0.027627512099025822,-0.02732343963269268,-0.03502632580974231,
RLN1,,,0.017662121897437644,0.014961663241015014,0.04393951536044785,,-0.014987975213527646,,
COL4A1,-0.051353072102098433,-0.025247194759828253,0.0076497001527665205,0.036495717400536816,0.0787143721205107,0.022021421685628817,-0.1133764064100001,0.03637638995935084,-0.04891368102633225
CCL3,-0.10178128900727154,-0.03937346398779171,0.0442856638977844,-0.033595783723500354,-0.023215573043791567,0.03257931985167912,0.027043366260413242,-0.01846661902909825,-0.08241926946428274
BGN,-0.06880333416745307,-0.0014280926041582542,0.015290746760198818,0.016786749083801934,0.04787871542724036,-0.004318188466099686,-0.08793152787754163,-0.019817888592442313,-0.08995014447786295
RETN,-0.024456417966341314,,0.019526339125970467,0.007558959527299828,0.01181400854197703,-0.029611107718078598,-0.010439850061264567,-0.0333337639237703,
S100A9,-0.040987524983168926,-0.061157406119360956,0.001483288505008248,0.0077780280337837494,0.005660892099843031,0.05090178669296875,-0.004129514635751614,0.07977311492420879,-0.06101175509548751
HCRT,0.05876988698715862,-0.03550619226661398,-0.0008381825500190828,-0.032813986029452596,-0.006025958428489108,-0.032091306515447976,-0.023380380431843345,-0.03360697464810159,-0.034748353330448234
FADD,-0.03539928522486647,-0.02048339234134268,0.024253928896891243,-0.02977432025460588,0.030067186285290082,-0.038563286937830024,0.04168502996011955,0.03740869881642762,-0.03416601961000128
ACTR2,0.011068541667368537,-0.0032496135093022334,0.021876417510906215,0.0842795121757159,-0.05587941385035855,0.043610459719456804,-0.03952147723503216,0.02391430477205346,0.008907760161319821
BMP2,0.002852415078801699,-0.037807191370315886,-0.00704137390193674,-0.025495347689227614,0.01327810015748121,-0.017783619950968506,0.01681145759346556,0.03657779151373338,-0.06517875039725525
PDYN,0.12591475494917595,0.00592275280600515,0.014823782948256049,-0.03339022759410445,-0.02451315717861598,0.002907935671624584,,0.06636971426605257,0.09822853824164246
CD55,-0.03163061104717032,-0.008699782566168273,-0.013644625688408081,0.059950514962746754,0.06267939925829077,0.07136819544284012,-0.010831785194181284,0.001985432314825162,-0.036929934472561134
OSTN,-0.01550686887891831,,-0.022966603890674543,,,,,0.00773706629878442,
PDX1,,-0.04049056736935584,,0.027723838754128365,-0.024556177830875398,-0.06599395734259363,,,
CD6,-0.0011531316862230265,0.04107812804251055,-0.019037793087296945,-0.026980669273422665,,-0.03300306903836857,-0.017888771016438224,-0.047270787890419386,
IL16,0.04319673218955626,-0.001502085846676726,0.036534350753116125,0.007305828015455329,-0.02578024616170322,0.03222154561700331,-0.00831621308668036,0.006197208914260325,0.051496296796012975
LAMA5,-0.08356080727311192,-0.05496652480989019,0.02672347360390336,-0.03929954024250853,0.06546348990729868,0.012082447041176315,-0.017518849478351514,0.029970607084557843,0.03909008865586768
RGMB,-0.04521024854034755,-0.029304092753179214,0.0011581325334362401,-0.019819294654159148,-0.04399846497122548,-0.043954998121395146,0.06277458829456933,0.12343351124899256,0.029550844759920678
INSL5,-0.01380811453666888,,-0.02380648898867343,,,,0.03797476430261582,,
IL12A,-0.022232658495662767,0.026358724868755408,0.01335869477855776,0.03811520354062485,0.06695311682784316,-0.013148731742816298,0.044695541979884956,-0.06460579950606632,-0.026380876501460267
S100A8,-0.10311260191950976,-0.04429567967449745,0.0008384207526624558,0.01929297925687606,0.06383778188722458,0.015799996539459567,0.009837770134140174,-0.0008653391874345441,0.011711341667073471
TAC3,0.07792600114610104,0.04249011567152834,0.0020100800639930544,-0.06292231462387649,0.011087191272582519,0.050619333631244524,0.023971919044683338,0.04651114615689975,0.09259686141056427
TAC4,,-0.03572270524781942,,,,,,,
MFAP5,,,-0.009486806208494802,0.11875990477598684,0.024533129673622082,0.01760747259669607,-0.04264742032441731,0.018763931327307196,
CXCL16,-0.03547533039644412,-0.00726035268129493,-0.06204261477315178,-0.012552263893908032,0.018462110364801707,0.04050036703007987,0.014728930250176778,-0.01637574387239355,-0.07310799842147062
AGRN,-0.06014240525664001,-0.01639521220564115,0.05624662570722285,0.024031789049274548,0.02737637888421146,-0.007961781567767993,-0.04385282196060599,0.02025073327669286,0.07111902044366596
COL4A6,-0.036596924173129264,,0.041481608246576915,0.04822219103991163,0.019844823579377942,0.004914125054572793,0.09641472810647266,0.014205332244877045,
FST,0.015680839284703194,-0.05735576990522167,-0.004685589127496809,0.01089938961761427,0.03987400233222394,-0.047679956453623995,0.034643817940544115,0.06431207939820557,
MEGF10,0.01930405328746749,0.0060016536372883055,-0.020725782450072408,-0.055975243319494404,0.015630382020706258,-0.026977117846903785,0.008161784030999038,-0.046776393689255014,0.11291292124348755
C1QB,-0.04067549091981694,-0.04837001187984975,0.027816607866878586,0.042919245467148405,0.001186329058274141,0.0012920178613040352,-0.010146315624955963,-0.00667936584685011,0.054856340587681976
HLA-B,-0.10712441562024619,-0.0628768928952687,0.024913819949627096,-0.0038403411981514568,0.03314425105493243,0.046931338213387734,0.006241085438139154,0.061215323124256676,-0.019952303446058087
PDGFA,0.019644419624297485,-0.024968243726434906,0.0034387577984897433,-0.014016821852311305,0.006939834951486302,0.016400758752011205,-0.016616307067773974,0.04844168682564481,0.09178793155272154
LAMA3,-0.035616906075200246,0.0861833038196946,-0.019187217218147673,,-0.018629312615297842,0.001421646123573602,0.015344269171226287,-0.012416756703966645,
DKK1,-0.046805246425069454,-0.029478894370666867,-0.018655430602603367,-0.0408720815852974,0.030743003228692806,0.04088107044816922,0.04650658237469293,0.12540855451786198,0.18124699220133914
INHBA,0.10298965795286241,-0.01785177834076315,0.013975024722901398,-0.04035099608734456,0.011478323405589677,-0.05370238443660037,0.01419123187524931,-0.06546599893750338,0.008501074878422044
LEP,,,,,,,0.011721788240915462,,
IL7,0.04069924098254144,,-0.027153243666358042,-0.003466628493182588,0.09081576635800916,-0.020133214985926514,0.11257112415171901,-0.047762516411785395,
FABP5,-0.06430009570851564,-0.03843140985175528,0.002971220732570587,0.019455035678018536,0.025371591425145595,-0.005228706538466934,0.019575039707313564,0.012390318052568882,-0.04341826936936738
CCL4,-0.09083622919335516,-0.012009867973652118,0.07623924139872394,-0.017429847372162088,-0.02289026238528057,-0.005438862406819224,0.08193770502774995,-0.014547589845043835,-0.08348306766542603
FBN1,0.045166952304465595,0.01828406349250383,0.041363548675202665,0.060355630918477746,0.032011526699010036,0.02034219316515725,-0.008410766395099618,0.026790956380968504,-0.03087711096183855
TCTN1,-0.01907888627036173,0.03173397524744726,-0.03955594077493472,0.022566164949635852,0.06015889297089265,0.0006689400643997317,0.04669931066308685,0.024408016254073274,-0.010051358674643665
NCR3LG1,,,,-0.03658180242342379,0.03203749593551946,0.040517005610147455,,0.12511658994591993,
BMP7,0.030962084607726814,-0.012652960472578915,0.00085437800490178,-0.016114992463689866,0.04060323256566943,0.09719000631202904,0.01823886573450648,-0.06275921535755957,-0.01927119289480123
NLGN2,-0.022366277306813436,0.042848562642094246,-0.021412402645518056,-0.014144099837766924,-0.020209999890924125,-0.039639857058528905,0.032838176891652436,0.0440346834483381,0.11497818917768499
CCL25,,,,-0.05681753882606661,-0.029437561860836355,0.002414578478396392,-0.006330895047078199,-0.0313734736324728,
NPNT,0.11993880002105514,-0.005075553043178841,-0.043172195819560895,0.004311631687815037,0.05562912318536183,-0.049474066140495335,0.041732102357114845,-0.007460470190317167,0.04203669670222279
KITLG,0.022576774446422924,-0.02740759248185286,0.049474428304671504,0.012934470220659147,-0.012119666230295607,-0.030531418183972505,0.016047648557416284,-0.0071384018026338664,-0.03590998800558392
MADCAM1,-0.016207964068711507,0.01623425280273067,0.012864784116090704,-0.027711524593593533,-0.021872892158369166,0.03267634813730462,-0.028610354061831694,0.03705932219106107,
F12,0.12955450848718256,0.012876615002203898,-0.02050911791262494,-0.012170287583054168,-0.01419472744296685,-0.010545207349151434,0.03413170007001816,0.06862300931608317,0.09700763893357854
S100B,0.03222772978017497,-0.07336573979242084,0.05632755514174052,0.024612134567762855,0.02950571277449996,-0.03589495112720557,-0.005906982108099758,-0.03125550080672685,-0.0995193002732949
IL27,0.0809112914307923,,,,0.14657964644045704,-0.023535915138032833,0.01962168510842954,0.050004229082556806,
CD99,-0.09149910538750397,-0.019491943381892057,-0.000265536096129968,0.024826175364589392,0.04980165942623291,-0.0073949110992781834,-0.018292274037791996,0.029596208460564884,-0.047897573015008146
PDGFB,0.022055066892864097,0.05076278761531613,-0.01231684719919812,-0.01082489771250842,0.052065148886403415,0.015659318538381775,0.008754852812425946,0.005123228411549416,0.10375792989130503
CLEC2D,-0.013094066940552393,0.01608656237382858,-0.004423132451068816,-0.008062073290026913,-0.015612862791810782,0.036204483414420056,0.059516374163279526,-0.05224075583900405,-0.012286026029366261
F8,-0.016004586927395516,-0.012441638123944639,-0.006750236915315523,0.022308640077752375,0.029561702568464708,-0.051916157869878125,0.04471340167688423,0.0773856923233146,0.08253660602359811
C3,-0.027653341941281818,-0.011869331947321695,-0.011913646706672311,0.02571028359831678,0.019832165049777143,-0.03232973891395908,0.05589486978651015,0.015649812660481006,-0.010953638305103252
DLK2,0.13983327125705464,0.012075026894897775,0.06446633075493466,-0.028541914942837313,0.058282531049354075,0.014049900552922023,-0.016939438347218307,-0.011066870717280637,-0.03824164095452822
TSLP,-0.016747766594147645,-0.004267931934391105,0.06508931318855678,-0.03658179669899918,0.022557956442429673,-0.045764889097709406,-0.043072342583665754,-0.021698734841612895,0.027265410140801374
OSM,-0.04864043907859441,-0.04368602585075326,,-0.004006748817647231,0.05310355371685109,0.02865588428232692,0.03868785014883223,0.02778467489776071,0.08626030871138393
PRND,,,,,,,-0.01979375074939986,,
SLPI,0.0133142790161298,-0.024325029830569098,0.023476051796140696,0.011815694417007878,0.027125454344719295,0.03493940624697173,0.11431869574784825,0.08961174507303749,
AFDN,-0.023997928168396267,-0.011026939372132045,-0.04902119588494166,0.010647166544394208,0.03779019704739249,0.035488685561069704,-0.051309610310503406,0.003248092772638747,0.08421957414124855
KISS1,,,,-0.03156494199768661,0.017726921474921505,-0.018506245018345812,,,
ULBP2,-0.011754594686561133,-0.01645577757852383,0.04432732956796029,0.027755669888908045,0.004247706880160101,0.012998992994163973,0.003611131515831439,0.04577915689499654,
ICAM4,-0.013196017878357624,,,,0.0032893161441799415,,-0.018130979844571415,-0.028989304815483286,
TDGF1,,0.039068771685627175,0.011994316199126151,,,,,,
ANGPTL1,0.0639292728731706,0.01688295838553919,-0.01982683199710397,0.01948547845584983,0.01376624407427184,-0.03698277589523798,0.03466518289470633,-0.029296911124701813,0.023619481155763594
LTBP1,0.03962157825438671,-0.04368976175663079,-0.027217448731691286,0.034890449352459996,0.014133443312623237,0.032011382483571674,-0.03396749933483416,-0.04127398544034198,0.12932499668304487
NTN4,0.16239438430779762,0.041510835359634034,-0.05977257929361002,0.04811147354016184,0.052811961808916494,0.05146764598479935,0.098712496531689,-0.052909587573957736,0.15671810902597885
APP,0.003646011489014915,0.07970898841520674,0.0024905300534583392,-0.025834912761584946,0.05043418419194526,-0.014350746794932066,-0.026873563984968953,0.035670804949274736,0.03710006861987378
RIMS2,0.09659089860831008,0.02528995316825335,-0.015575941717070276,0.01105513077302244,0.07273059058685938,0.04645546739571057,-0.018700320498191283,-0.04007374628560066,0.0654083727772058
WNT7A,0.03684840045029228,0.00907599204570164,0.0036053781765984366,0.023406761627028875,-0.0029417449470921704,0.07763265946608645,0.05375264481426767,0.07257294523052163,-0.018096794061745844
GAST,,,,,-0.020925034232999736,,0.05874761656307661,-0.027792569990132226,
GPI,-0.03508381040346263,0.08294000285129173,-0.0719822666970008,-0.06723591245449466,-0.07216050703429082,0.06323402049522789,0.0289150580527664,0.03791338490737994,0.09527598285882011
IL1B,-0.08476076553447488,-0.05946516190121307,-0.02000894661207364,-0.050158224531040324,0.033108148498837094,0.06779664323412327,0.07777442192950312,-0.019061724055609165,-0.12582760322314307
SFTPA2,,,,0.015184439284415067,-0.018082032147086074,-0.009576157115300871,,-0.0037773132926747074,
HAS2,0.0005284030084457677,-0.005673453053936713,0.014648121751521493,-0.04107612177951309,-0.02084336166464902,0.04250462523309309,0.044885749973582245,0.014268054089235156,
IL11,-0.01360699465093027,0.0631015056416632,,-0.007369464343209777,-0.003581856306849313,0.004898359018972311,0.014859662366988134,0.00011880306586568355,
SEMA4B,-0.05025649376303417,0.02869925644263916,0.054004217672882084,-0.023929465942435262,0.003975829776829435,0.010178433840972301,0.058550935004380994,0.027773979409651286,0.03470618680707983
FGF12,-0.003327368921948638,-0.017208867379128343,-0.03169811566549309,-0.04155664167839993,0.022775449011987223,0.04837167066423988,0.04660808516654682,-0.03975749743168473,0.009175625423905286
CP,-0.042267050884039085,0.001457149612450275,-0.02371873582615534,-0.018067393034349313,0.04126786541691361,0.0289760046799101,0.06506145356538805,0.0471993934622992,0.02515594093308433
NLGN3,0.023347240319761754,-0.011309458298168493,-0.012299602903362924,-0.032942432598589734,-0.016586143232090626,0.018889229664837616,0.005286688250383703,0.08964944607803227,0.06265431358259994
GZMB,-0.028532833550145853,-0.034112089622413876,-0.01618801665793042,-0.03220237960552445,-0.025939837858811255,0.0206923047833915,0.02769724221506603,-0.029741785141722415,
PROC,0.23169840675125522,0.04043067793225209,-0.012760404629399336,-0.004511028403451808,-0.02210396036802943,0.03564640737935046,-0.029968831970856636,0.10518358960133205,
TNFSF11,,,,0.06114156399557686,0.05067693069853501,,-0.04592470784705981,-0.006076178498900305,
AGT,-0.02383574804897551,-0.019861537054489658,-0.003917998676716765,-0.009916445713012737,0.027221068432273718,-0.0329216784411105,-0.005786257538782552,0.0454513724993325,-0.03790291713698278
PTHLH,0.05937652536473184,-0.021513755132029033,-0.02578917120116231,0.03003540910706332,0.010270424412274349,-0.005249930162573848,0.0896693649514797,0.05093340395361733,-0.03446377052491321
COL1A1,0.007299962071033899,0.003714029513981464,0.016658806890479178,0.055858903908258414,0.012076238738702904,0.03215927135836207,-0.07746454268635908,0.02451082307424229,0.0025883090386330486
LAMB2,-0.037346849968381134,-0.053934837509217314,0.03129353529061731,0.09196274978767567,0.02300168012526246,-0.047740204507795,-0.04792698720030189,0.07154082410551806,0.06368518992328537
DSC2,0.014124451494710297,-0.03911289069354854,0.07749209372716119,0.050564769920582175,-0.012830057729645699,0.0011412555950579331,0.02190342635660031,0.014036857503584216,0.010618790052182593
WNT5B,-0.0025387954542369032,0.07551645728384739,-0.008833300566318186,0.027016096601590267,-0.024646420159677978,-0.018359401491242617,-0.032805458691482915,-0.025354659943810906,-0.043410707413860786
LEFTY1,-0.030689444482229458,0.07488285409942085,-0.022859715942123705,-0.018814083349051165,-0.0070989861885633445,-0.047548107847831686,-0.0043025105780051115,0.08919746663288021,
FGL1,-0.014960874410885776,-0.01635638582933811,,0.011670862064118413,0.21519376061465734,0.006651067726016559,,-0.0006225714948675301,-0.04875850538339913
CXCL5,0.013531451470347967,-0.026060396342232305,-0.02362448408645747,-0.08001763831659592,0.008063468414801373,-0.017249397374556028,0.0194040898463026,0.03718322277308079,0.07118920573609168
S100A1,0.053330018840754646,-0.012886565130965647,0.01640128712022055,0.020677920484604075,0.05048841674838543,-0.05493623837829248,0.029462251982756333,-0.05797240121756535,0.0015517206948999368
C4BPA,,,,,,,0.011420318450576176,,
NPTX1,0.17148691860680612,0.07334377799726136,0.03464362305612718,0.012060592037101971,-0.008583062900764854,0.012098434006635135,,0.022030530437658197,0.07510706031862559
TGS1,0.031534840734189336,-0.012370906967970661,-0.04049767347574995,-0.02914471855218748,0.003364778042976025,-0.03747012897770072,0.03056610317081314,0.05492442889981924,0.06287269397257951
SST,0.09105355095575918,0.039693806898142614,0.011047086357248688,0.0063250678381628345,0.10282811285959752,-0.0032678201803343922,,0.014635103427723664,0.06601381605037857
IL34,-0.009721216216401386,-0.011904503626541428,0.008384812858633305,-0.023828491820354597,0.012581672297773851,-0.0481030733510179,-0.033139821269017135,-0.0036539508448066404,0.029814670598929872
DHH,,,,-0.009790287087809563,0.006315722024978806,0.09031954097036475,-0.022472897912985883,,
XCL2,-0.020358064141411895,,,,,,-0.015883165876055077,-0.029296891316819423,
TF,0.07322683931867358,-0.04086487853790632,-0.03537758131200776,-0.026853523972846443,-0.005826935530268675,-0.06519292483987303,0.027212436243429106,-0.0017951574842763874,-0.06290670836575832
IL33,0.011506095222222072,-0.034694438955276255,-0.061598753155228836,-0.04282039412724454,-0.027267998468974118,-0.07441445606926007,0.012733325049986935,0.045777324268965816,-0.0004472263538172871
RBP4,0.04106095656007454,0.014776211713611641,0.004452994725367008,-0.023724257899224915,0.0006054564461651498,0.012426787264555357,-0.02805746018497626,0.014732505026355883,-0.0006517013403424297
CCL19,,-0.02131917377394164,-0.027582114338328627,,,,0.0267092754265209,-0.037720160878516006,
CCL20,-0.040304149523310955,,,-0.048894915518453604,-0.012999616717441927,0.030549234152869916,0.062472578691661694,-0.03375617233888892,
NAMPT,-0.022436331649446844,0.0018121133350432203,-0.03396334029183631,-0.0438276980649863,0.007524033325727742,-0.012737249816437524,0.06292074773153804,0.08854242384635255,-0.013833521133161728
