,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
FBLN2,-0.016395411890557942,0.053285120853623816,0.05921839737475013,-0.05962902815972469,-0.005037966239371977,0.003533163575382859,0.12602586070809227,0.14857961684430745,-0.02342883723754368,0.02774466810303944,-0.005154121732840821,0.010024343512393084,0.10549830709781079,-0.0009504362678493613,-0.08652220928567059,,-0.07804653808683377,0.022511578454359363,0.09754577071921751,-0.00041950353516239584,-0.0886737695468987,0.164252619157401
VTN,,-0.00376678829411187,0.02533754379166328,,0.02673955748137897,0.011864486160951005,0.00022188913862295197,0.016412701315486805,-0.012761297896266089,-0.016102496152169608,0.016699318176740738,,0.0036800776792073188,-0.019377755773222073,-0.07542384907162894,-0.019793034682517925,,,,-0.04021435331683468,-0.04184721444387493,
VEGFA,0.09719945619408403,-0.3483959549043723,-0.20700798801989748,-0.027115011321386755,-0.06155037604044404,-0.0893635848945415,-0.17961829057142864,-0.1731360582806735,-0.08894573128704233,-0.12833455283127235,0.006069156032342413,0.062425639097598976,-0.3078123057884612,-0.007000774879054697,-0.22905869229078174,-0.10936908747625658,0.08286291124746802,-0.05439415123092112,-0.044819688587958546,0.06142058025022053,-0.14721535927681073,0.09564205982202363
F10,,,,-0.006670922034241842,,,0.18795319577476527,0.006158120378004595,-0.05105987763797411,-0.008644776599290051,-0.0014647250131827828,0.07096606288291919,,0.0699291045784532,,-0.043874180903961606,,-0.028911632298656946,-0.06530601529248499,0.014396015129593003,-0.03916507905885604,
SERPINA1,-0.09050130919836288,0.02574640286643608,-0.04169764170363254,0.009108299418612253,0.0566200939655109,0.023200878766184124,-0.06573440472284701,-0.12601513994524047,-0.29492511963885815,0.019178254074377676,-0.00040690431940793053,-0.1270711028589548,-0.08412382778888088,0.06710118695243998,-0.06968942231647868,-0.04097257244909919,0.09445008865037727,-0.017842028824213648,0.07803202541711696,-0.0025403566219401076,-0.012604768001468104,-0.07066367946536556
VWF,0.12973901098967575,0.1317983986054037,0.06964958266129945,-0.009497176178756565,0.014631824985252877,0.04023464131996383,0.1470903605139025,-0.035815463635155004,-0.2885195648309771,-0.14369453394752182,-0.047825402548535595,0.05234316728236092,0.08539909574446279,-0.05000875943581213,0.17059846252984284,0.058351562179594786,0.07374351610161761,-0.05480625644034503,-0.07595109547261035,-0.059834311710572574,0.0816262095821919,0.023494497545517353
GDNF,,,0.007998282893156058,,-0.03350934795268391,-0.023807667815851155,,-0.10429666840758191,,,,,-0.025985745940189826,,,-0.043442694432832385,0.1275342187957381,,,,,0.032962235650166816
VASP,0.05691700362227467,-0.04582048620684717,0.03374407390915188,0.011514630007220176,-0.06720173019183089,0.005391113910045054,-0.08393450043673556,-0.11030340955751143,-0.13787467719744334,0.00503438513653793,-0.022195207050864786,0.0071979034800784365,-0.10546671853292319,0.02625970212253502,-0.03949647937063938,-0.10831948834307766,0.12301134040566528,-0.025232603841763117,-0.06131254212067918,0.08704661390050482,-0.02142632987301893,0.08907090593380827
ADAM15,0.04145574531454723,-0.00859732814299617,-0.00571426055125229,-0.055867150708161985,0.03232224873277594,-0.006182778207859602,-0.04615875678034527,-0.17749031420807107,-0.19236967861743398,-0.011637987779751743,-0.007958397533198245,0.013809146400121597,-0.04883077415714803,-0.05420097737422037,0.10228931024564332,-0.026430826305702843,0.026228275948886746,-0.004781720850850681,-0.10320485934163184,0.03637258830163179,-0.1324156988711458,-0.0011603591413073054
WNT2,,0.259586766785737,0.052131268573326374,,-0.04086577153633982,,0.19520015159584314,0.03837632743450334,0.3768881091955402,,0.02720051315033913,0.07877414953394778,0.20664496718006437,,-0.04319204985755455,,,,,0.17170079678346267,-0.028200187730270807,
CALCB,,0.021616962384916966,,0.040051917324308045,-0.03350936389236248,,-0.05354039282884696,-0.044317392634412936,0.11805725194671385,,,0.10837568300670275,,,,,,,,,-0.08131783846258876,
OLFM2,-0.09571574168826764,0.04443983992032856,0.09883604605595311,-0.057478839490150944,0.019889844829662634,-0.0508821127943156,0.10671653312301364,0.010553200122617732,0.31034162182611125,0.064963485377562,-0.10064194973900792,0.10852757532341599,0.08003203862624586,-0.06139532009279698,0.04426012583935821,-0.0316137002254988,0.06499463484030552,-0.03249505536123024,0.04950107635629329,0.036593066654689074,0.010092240240486997,-0.001225606841726645
MFAP2,0.016669401566144708,0.13285776518308762,0.008136149579605843,-0.0405024172196918,,-0.007975368005853694,0.07926945358385963,-0.1182329059302353,-0.17540063413414006,0.033089678632331185,-0.02606666874850848,-0.008872392131743694,-0.050196550478145925,0.06853857267797285,0.13918542670439127,-0.0003230796632890426,0.14438841858770537,-0.08049664112600899,,0.06983452215417899,0.035283201789564206,
HLA-C,0.15492726764126424,-0.18665073665033557,-0.06576772425719062,0.018169354800109117,0.05904217058510967,0.017946009693730017,-0.057735904579766816,-0.2177699110319519,-0.41873530019624317,0.004383149060850815,-0.07982670648597665,-0.12091189760784506,-0.2870337344248506,0.04401674908963896,-0.016389984068969864,0.021943138297694918,0.08048195156025423,-0.05155394987954193,0.03169219297492651,-0.009879577924712644,0.004928635075927304,0.045882984877273145
THBS1,-0.04491212642417894,-0.09189773525948537,-0.09472672052521469,0.0703100252561427,-0.06843744728272322,0.023977488391422837,-0.07564045344740612,-0.11549398314261441,-0.00872989042257566,-0.12903636307630748,0.018479448050397786,-0.00040455657649540467,-0.01395239638386265,-0.037575522261305554,0.11292992938697893,0.10827795083059062,0.13456624538959636,-0.06888127638811571,-0.005958259655189074,0.04851840136138837,0.00988845020801504,0.05105873445242848
HSPA4,-0.01487553746459272,-0.016767340923429415,-0.0024931689905025693,0.022850364350638596,0.09318895627743973,-0.017137750621552015,-0.042232617554104346,-0.10607584906310563,-0.041185100271491325,-0.09784172880729075,0.008999452330714851,0.06644674243361215,0.001020975931007786,-0.04934909071025755,0.05722307942873633,-0.05779819181478999,0.0006650316850746709,0.015113979297700236,-0.04825040217798491,-0.012755960002677359,0.05821150330913779,0.047976554070881555
LMAN1,0.06631847436269869,-0.1472836632407787,-0.07849398113086933,0.04481607293116978,0.012481832534812215,0.024845704118114605,-0.1198685713832114,-0.12918654264904755,-0.36826371823106874,-0.053659416596690455,-0.03218632916349897,0.013348270855086017,-0.11125662877894973,-0.05461610200884128,-0.11590918329531093,-0.06536112066403761,0.023213501584576073,-0.03549800802964916,-0.002933280743802489,0.04055901084166755,0.03247329522337262,-0.0811494950770342
LYPD3,,,0.11690181041253259,0.054466410299525196,-0.02581054875449565,0.08962832376451081,0.040454977297124314,-0.009058168616198587,-0.07882898203275017,0.0056461567038812825,0.018451154401905083,0.06438594486990726,,0.021541125356582196,0.09751698589540228,0.06749960382496267,0.050752233919197025,,,-0.00022967552478682225,-0.01854549543421505,
APOE,-0.08976799072524297,0.30085821545252994,0.07979666553661278,-0.02744336728093605,0.10153059507813664,0.07322476850459607,-0.07253596533118055,-0.22387481506520318,-0.31575625655976064,0.015767999604370694,-0.08248054147457884,-0.17302990755096057,0.16116303720103844,-0.13276114394615438,-0.14751698280515535,-0.07289947978703906,-0.08771198279281776,-0.026030324856472085,-0.08938426802991344,-0.11940582744569182,0.1267645545938435,-0.15126774342244817
SOSTDC1,0.03014373496978467,0.06717113403054605,0.1493764532258837,,,,0.3600437964929357,0.11876319140739942,-0.0016234756199193078,0.00019553813082659002,0.029754060841866235,0.0293543232313682,0.1643873431724068,,,,,,,0.04307001234636804,-0.060570242368560914,0.12988819227201467
ANXA1,-0.07626792285045537,-0.3867763318098024,-0.11238092636369942,0.03061983188278905,-0.05895314543122312,-0.02810638520122381,-0.112701605410039,-0.2032277127835397,-0.4180914606997781,0.03783291794544068,-0.25878903252762125,-0.12146831501704802,-0.2143198669851135,-0.009202638527117325,0.10552092616347351,0.07634115554847618,0.25971317918982145,-0.011075241390590436,0.005232200875162298,-0.053060114588910745,-0.22039897819620585,-0.015395036940423316
WNT2B,0.009497352867772263,0.016572503585910094,-0.013074385927921518,0.03481382421982961,0.014892279696184623,0.0404750440629472,0.06258609373076407,0.06686836468899468,-0.07982789098516721,-0.03729735746963284,0.009887184561957842,0.06793193948352172,-0.04723218437165892,0.11557633474681277,0.07519290785285003,0.054633228504984054,0.010288098074364756,0.058367171286711525,-0.0031609760640229564,0.0495110157142824,-0.02240974733055816,0.004354362666599256
AMH,,-0.02585785447619965,0.062605427909643,0.017453193629221455,-0.0700731629711923,-0.02981978090930879,0.022928675051007298,-0.08067933146551376,0.028786760222108503,-0.036975892685345006,0.023875476620049407,,-0.0909872871192363,,,-0.018206945153234778,-0.02241746114724529,-0.026920516253763276,,-0.013122705791468722,-0.032062052207495105,
GDF10,,0.1244173881212418,0.043755401839701016,-0.030004642575740054,,,0.07070253036152874,0.0475723283798854,0.17806787569037305,0.07491672222771749,0.05810292925579427,0.1448156541078004,0.1791736560919587,0.09196624873551058,0.06621184716175456,0.0204260060929874,,0.01201486916254087,-0.023800224159165894,-0.010693268885157679,0.05726709737246813,0.060824280062255126
EFNB3,0.05881340844965074,0.029370016982836266,0.09230437654477852,0.03133673435780926,0.05374744783367762,0.03867835574258903,0.1506336224328762,0.14823698745225133,0.32986888818575905,0.04169960457281313,0.00312910467244407,0.16919806101983448,0.21075812316071277,0.027735031903731014,-0.0091673073945475,-0.09343746964408514,0.023385189672905014,0.004273072759141982,0.04742919784965847,-0.0032559046812433144,0.11770374146826999,0.15218107646614915
LTB,0.02315997738550795,0.18656008353161194,-0.0005324751050547626,0.027457410447005455,,0.024102581607813502,0.14778862852633676,0.05314904388168712,0.1026731910034024,0.02219906090278349,-0.028619626710415572,0.0394074232288026,-0.016428893641361113,0.0022637239133687184,-0.02390682155462865,-0.022573858450835194,0.09551461119011408,-0.03750291029873337,,0.05395558384224334,-0.10582465057817039,0.006075907231321888
ANGPT2,0.05062516289284153,0.1715513605632493,0.06721265361693723,0.012251036806218184,-0.07174604094247487,0.04040491909606565,0.06105090726719922,-0.14769064333690238,-0.32321449063827135,-0.09259829004108652,-0.040274931260933816,-0.043846063686380346,-0.11393894038943103,-0.009149183466529959,0.22057185661151232,0.046927540912570016,0.13985416815160748,-0.008530222714185654,0.06615279066011394,0.023779766694430722,0.13327260468046442,0.018052400843921006
NRTN,,,,,,,,,,,,,,,,,-0.02630421515737758,-0.033976727014843354,,,,-0.06578805443301318
ADAM17,0.010666937163483181,-0.0653115988004039,0.0063454137767419054,-0.03731543592459826,0.02475735988570571,0.06340814049247226,-0.12591589978554285,-0.1249260814969643,-0.1438921780999689,-0.030928786595047886,-0.08731579866743276,0.052206259748044624,-0.08550191008115265,-0.04780977926804385,-0.022031582833672375,0.1287324519226738,0.07010713834794463,0.012355600188477067,-0.041813582130029725,0.04300695096931507,0.006454440883872297,-0.002868471755029269
LRPAP1,0.11377483395607849,-0.017563607244216375,0.15570266664868243,0.029999753972919894,0.07571143125313404,0.03569799751903135,-0.016052215050712214,0.16946371071401065,-0.20211984496417473,0.07569474068485045,0.041301227288971336,0.07371685545287988,-0.024357714989181222,0.07562659152376852,-0.05123839940930369,-0.038883217551453485,0.12021814771134874,-0.020749976708116097,0.027575809663971267,-0.030722769543499093,0.012466102690181944,0.08575289309955338
NID1,0.07441272434372664,0.1286795182180555,0.0247498599130942,-0.03680546774847999,0.012119999574441348,-0.0030787218998237736,0.00361435959498818,-0.07568204649788442,-0.3214540169522719,-0.03651488705002586,-0.03864676760208017,0.04552884116538498,-0.09819309788690861,-0.03274321952849144,0.20588166220850296,-0.031307134078408745,0.2028141222757029,-0.06195019128147934,0.03139758516414147,0.028564392967988045,0.12277675824465292,0.10178587914738202
MST1,0.10289194819102998,-0.10172350171470979,-0.036413931810381876,0.038467833496010614,0.02489425861343041,0.03798915303688268,-0.09606401685234442,-0.0825363001333471,-0.23009860773463153,0.0020493523788096316,0.015628450501885407,0.03189237509118422,-0.15075915528462652,0.04959141876768286,0.03790293319720404,-0.03988516339522292,0.04870998507951849,-0.01803585991393127,-0.008137737169911544,0.06808186039572507,-0.09802527004723348,0.10269618319574499
IL13,,,,,,,,,-0.02702379689381586,,,,-0.00857226528879829,,0.019920217379396768,,,,,,,
DCN,0.06697984936390218,0.06142050222785374,0.02735116648623703,-0.02731732875040524,0.04739089818460519,0.025323634165776022,0.10784436379077114,0.11183448690082476,-0.15973323414390778,-0.04051935320940692,-0.05414360719969273,0.06763064632875958,0.06560783017527837,-0.02122720298713008,0.23648550068374358,0.04137655655934366,0.10411714083723492,-0.04619521235656435,0.009516075833995549,-0.07610644582066892,0.08995315833073916,0.04097718310747234
IGFL2,,,,,,,,,,-0.020905560471305373,,,,,,,,,,0.07916289354402772,,0.008804298875507837
COL7A1,0.044684607679520545,-0.002849323454889113,-0.03343367229881712,0.03524661432800358,0.009181403189244292,0.004148403553246468,-0.07109412509741903,-0.05577723662420875,-0.20405507808487347,-0.03604570322451754,-0.0017157348442035146,-0.015279268011572025,-0.10496390388394612,-0.0023410352661907548,0.11579716882617387,-0.04917216154393475,0.07370189399584247,-0.03949730247584633,-0.07848000699674462,0.024896427270244065,-0.01259981376043688,-0.0074702295638516825
CALR,0.023670408559986818,-0.1645774579103911,-0.06790620359401862,-0.01204525700701996,-0.022252111716757134,-0.051579352669169146,-0.25227507939016225,-0.2864946729825691,-0.34096671526180117,-0.07705586692113743,-0.13049519671385593,-0.013425315370570231,-0.30261570044333186,0.01008239064892213,0.020776257776422075,0.050155649175168404,0.00726043103697914,0.01576954170672951,-0.019909389468785833,0.06271035224423349,-0.034127880588580385,-0.11620531472996191
PIGA,0.029042823059365536,-0.12146419455269401,-0.03400828019163578,-0.004489230909223065,-0.011260922706635422,-0.0149139903211485,0.05648355316660313,-0.07713141198407283,-0.14097842597193813,-0.0067667752059749646,-0.004274280323142653,-0.02105008259534881,-0.056499963468271526,0.13864853233638846,-0.018591268435178138,-0.049696691251764964,0.05991303697957219,0.0441207322625046,0.15994801737354505,0.10751432241023753,-0.01765188351517602,-0.02851758417624328
CD200,0.10279062333022763,0.22810956587140585,0.084381324262954,0.02278167028497358,0.04913155679271285,0.05026393300034277,0.1592858975734434,0.13365286745878785,0.29134724742912455,0.06017500809143528,0.06923307776166622,0.14904603202413536,0.32382261563271153,0.035427774954901396,0.1826080277326773,-0.10049888431877085,0.12363936260578542,0.032630512474896164,0.03632003007643633,0.031937992479160106,0.15226453490278236,0.07383104717095375
GRP,,,0.01572932143084237,0.05693442557404311,,,,0.07035615459969043,,-0.022091265119110377,-0.009120923546629637,-0.039373336609551474,0.048723388741277567,0.08052117227113505,,,,0.031157040707060598,,-0.014566306002773876,0.13095464146230204,
CDH1,-0.0016519251787877958,,0.014859433707981531,0.029268659269615926,,0.03651884937527496,,0.007815794158133205,-0.2106806883004633,0.01916439522073398,,-0.04356866059711951,-0.05902696714778175,-0.04564742402615613,0.10005429255791208,0.029505121381760264,-0.006929611054633315,-0.05182316210744103,-0.07176703622720704,-0.04106566387297852,0.12901005812054567,-0.0008956078859804991
LPL,0.04650579434012464,-0.33816532814943107,0.04268513844794926,-0.0029360646285358774,0.04627952718656605,-0.06207954607320655,-0.036441826248865744,-0.17436364855363845,-0.38488262213923036,-0.16676168477391567,-0.0029801445642018438,-0.017889266427949538,-0.14102836759150125,0.10080266956531296,-0.07874941940485312,0.021647491701466588,0.017894253202324857,-0.021798846647861823,0.088649916819719,0.006162332267705757,0.028345936873407633,-0.0251059434821063
