,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
LGALS1,0.025405315518410646,-0.019928630351840376,-0.0006453602820263166,-0.0027884467486958054,-0.01987906997360669,0.01172733047231314,0.07971317502412209,0.10093836839023339,0.0017874151839033716,0.04753643808005755,0.1382551238937887,-0.1159895379463989,0.03925190569198185,0.1946990602287678,-0.10603238035327969,0.07156043789776215,-0.0819109771608477,0.020311815547253812,-0.0871244003711089
BCAN,0.016705709010387128,0.10127327294880284,0.037072549986985115,-0.04474506030226142,-0.006140465805485996,0.02522644657154581,0.04955839113972618,0.11960811705342858,-0.05954237233924646,0.07279951099332986,-0.22221195727449128,0.08061468704399374,0.05125424501635764,0.13654078491245847,0.1216552551155175,0.0029190373212882887,-0.0069786896839579195,0.06787981045876963,0.13747396912409846
ANOS1,0.06489143705077959,0.03984695272124913,0.022123427216677087,-0.0840006175306138,0.046941978632798684,0.0200557211468777,-0.01572131108422451,0.0694650309036094,0.0019184271092641918,0.047226219138112195,-0.0029101495817777973,-0.033881734120059875,0.05975879579204139,0.08900862670204863,0.10462895668944973,-0.021736935549974957,0.04965348195110656,0.04711065225841547,0.0961618855479129
EDA,0.031029959696677465,0.02551118640487974,0.0034005608314769866,-0.011618982763653952,-0.03495184541384119,-0.014668347198211846,-0.024399900061954426,-0.02927482782255561,0.038898502359199415,0.02441236788230268,-0.06290408201135904,-0.019928026082953625,0.006698619877097529,0.12206051722834532,0.001978340209350538,0.05594458166523077,-0.03737629191111273,0.09579370010866074,0.03391788375928604
FGF22,,0.027394481191716395,-0.0163623896271838,-0.021912345945135837,,-0.01944621565296907,-0.003380540733862968,-0.029907948585565752,-0.01784590196357506,-0.027577566330483715,,,,0.021624265025135554,-0.027320631653079273,-0.018071985260895266,-0.034493065501865955,0.03592200684731473,0.09942891625779879
SHANK1,-0.005492346135940155,,0.014657541119837454,0.0005008801632555189,0.008958400885265378,,-0.011269278836422128,-0.028455513553278477,0.0291747682612139,-0.01700251327458943,,,,-0.0005339066950242531,0.0085136238249518,,0.031630725685609026,0.029033425081108632,-0.03856273891401213
NPVF,,,,,,,,,,,,,,,-0.02028027442895832,,,,
RAET1G,,,,,,,,,,,,,,,,,,0.0901804634961718,-0.023542340996906056
TGFB1,-0.030535115733685447,0.07899191486465185,-0.023734721286615405,-0.03308846951384133,-0.03920331270730065,-0.025183848805337243,,0.030799648335090045,0.01705458530958499,-0.03955667847317271,0.15638321946084702,0.06982396034617978,0.1707148224425562,0.09637967632220944,0.035642019969776464,0.08127089724982793,0.018178685453859058,0.12797551781912156,0.027381927321933834
MSTN,-0.027611206226946926,0.0799367153737695,-0.006376429107400471,0.02806923951936971,0.0018159262698577525,0.012373433125698208,-0.02877421220667162,0.12727119757652477,-0.051685433375332095,0.019172285464360443,-0.021759144436914752,-0.00021111174723763369,-0.11642534704376609,0.03924363361708455,-0.022963161409455306,0.0012197613916148098,0.02158617242471644,0.06376147236943411,-0.03183412267389018
WNT4,,0.03948597932943312,0.03493249417149059,-0.005627113283889188,,0.01350485833448569,-0.023000319741434447,0.09363458670759862,-0.0038204601163108337,0.02252616346872622,-0.027863257265419914,,,0.01168544413919082,0.039630563839189586,0.08174071447799919,0.006079453448484926,0.03601508821307039,0.12063136103219783
TNFSF4,-0.04630432680944148,0.004081812190848097,0.08848774489587403,0.0493002994810731,0.02977924892217002,0.15351784206761315,0.03913338320813436,0.1255524120367444,0.0008120769238596612,-0.025196886631137002,0.012425108602097345,0.16698350446760196,0.021707990593396297,-0.03434099248343367,0.020679076302110477,0.0035135869733052116,0.0581973034623581,0.08200379784449771,0.06667249707313105
NTN1,0.04140209622360946,0.09442553988583816,0.02304837020260196,0.03871685145123359,-0.016829144842226803,-0.07341372860596904,0.05543964380000702,0.15426307534357123,0.012492449148429719,-0.03624821434734469,0.14350089240984393,0.08748014005212389,0.052983779773865335,0.084299301375417,0.07691483499575538,0.02204112104193653,-0.056824627609752654,0.02580467536073919,0.005691331847847294
CXCL12,-0.0480751447855006,0.09552628194083974,0.028354666576363888,0.031979439835091786,0.014276247031988678,0.09847567952269728,0.004210593049118281,0.1268437708374162,0.01330652043773889,-0.025861276460201376,0.17573690463969266,-0.008275080461324344,0.039686223045245876,0.08702738207451124,0.02255863674350913,0.04713734582119507,-0.05109564643903852,0.12381513536107588,0.08994878003108547
GNRH1,-0.0016268155852924822,0.04275348015190855,0.0010572181923317776,0.02941115967268705,-0.03380297322080581,-0.02452871293631386,-0.011463999001423853,0.10375248397472703,-0.0007197063939199791,0.024857809170872432,0.006676329103925939,-0.0010054148120527365,0.08079647257284878,-0.03369822401608902,0.028069296956538207,-0.03186669863599448,0.04742632639750374,0.11469011554751136,-0.03228910434553569
FGF8,,,,,,,-0.0160210625073217,,,,,,,,-0.002161957523171676,,-0.021741715074076826,,
RIMS1,-0.03625390531546436,-0.014958844950516968,0.026887484093617176,0.01647984487308024,-0.006853120913835051,0.09882867384780278,-0.010953995853901305,-0.08045358599584687,0.03887079415144916,-0.036922807906542905,-0.0442765033612744,,-0.08759888754286364,-0.03865486292575497,0.03116816919815134,0.007441999557204494,0.01246801629976277,-0.06037363220175492,0.1020386438941948
FGF14,0.01738532572882498,0.040728832641623476,0.04748308229096112,0.0007850780004616562,0.01883504866294525,-0.004476817791452175,0.010965838291923095,0.05458964737765695,-0.036054266351448455,-0.051438406830750155,0.08969727118352543,0.010529329912535877,0.10387841156081506,0.016341619156891564,0.012626656028693414,-0.06458157228260178,-0.01648267418894486,0.020069325742807485,-0.039146359092632234
IGF1,0.046438694434836635,0.08477675959224228,0.09371927855652683,0.00792606018328013,0.04340470886048835,-0.038568798463468834,-0.029255811859768794,0.06221929509303368,0.02876358875017272,0.024025847218630703,0.044495719750977956,0.07862426914403253,0.07682668921610526,0.06883287274494744,0.003949968912131942,0.0004880420357097549,-0.0286632039218235,0.071244417804002,-0.02924043650536801
TNFSF10,0.039232315804879056,0.060622129317434235,0.05984683927055966,0.00874449357055036,0.05255008081436973,0.015170074961926319,0.06965084307509518,0.10808817160431951,-0.011133800137323067,0.02825900324420312,0.11510069588090689,0.10829619984267717,0.12204209349422279,0.012270223363675333,0.04757285593322588,0.130756988078794,-0.05061269798319858,0.11177406830491993,-0.025987844175695985
GDF5,0.09244976699349121,0.059421187776391396,0.04180714659800722,,,-0.017768336022826917,-0.01326145114792851,0.0010800160312095226,0.03013749971628422,-0.012345280365236168,,,,-0.008427472518632942,-0.019128554812942903,0.023866581582891344,-0.005650181684628941,0.03437243969830604,0.0016402310390409053
CHAD,,,,,,-0.018980295549441414,-0.022691090399011425,,0.022879488440088726,,,,,,0.023095260697110345,0.022596063378769918,-0.008025233661205318,,
RGMA,0.03373359598776182,0.035674762199172955,-0.004948798476388422,0.04043622061694524,0.008839316632394564,0.015412546950135114,0.027975566077290463,0.09564280261854016,-0.026818837308558822,0.10850671823446657,-0.055045041295212246,0.09975211662471466,-0.009754262058543853,0.02918641672075536,0.06759439635490372,0.03033650003583348,-0.008273516851346096,0.013191182795071865,0.02484541376440678
CLEC3A,,,,,,,,,0.014791555137712737,,,,,,,,,,
WNT16,0.010230537884414768,0.02149226069860731,0.06622283180862674,-0.016155144171355003,0.07384854140708072,-0.01167825062538541,0.07829366388995088,0.034674500803620945,0.003882326302196094,,,,,,,-0.012452569318302823,-0.02048712417676132,0.13195097693445434,0.16977812500745956
CX3CL1,0.01320141947474957,0.0641779748640231,0.037950538652766694,-0.032419993600372274,0.05584121557073667,-0.013073113189622152,0.034753858345587,-0.07851948672250124,0.030708107622246225,-0.04357656535627044,0.12344163118068188,0.11457933902779358,0.11051474604989052,0.13063105030237993,0.09082271246690703,0.12081730318036653,-0.007590425026896801,0.11356540508682567,-0.03955285518727779
FGF1,0.017175568699253768,0.02467407704871195,0.03344131310753016,0.0472447982380805,-0.01181131929731809,0.05444313501152062,0.014304418901427493,-0.05444575219348665,0.05317685253785387,-0.007247869549279694,0.09178050475951435,0.21660953832364804,0.10341043293827756,-0.10609072044620281,0.06919624871483626,-0.015148519395078894,0.022648037648347948,-0.03696010322996625,0.030767098586833713
ALOX5AP,-0.05197648228533586,-0.001288647458589936,-0.014826502956623227,0.09289157464538308,0.05436458481556891,-0.023264566875592623,0.00030627159752767745,0.05808912208151903,-7.735644739807225e-05,0.003523504445631851,0.09034105198646343,-0.11735722863744039,0.029718320388502792,-0.02279156079984795,-0.011722511632967907,-0.034337902390501135,-0.01746979180215518,-0.030441503738302823,-0.03909503114495218
IL1RN,0.012357669624314225,0.09578258545626644,-0.032652127856000905,0.04887415585544838,-0.03745412731378874,-0.03612391201385246,-0.015736701696302084,0.08778543505888542,,-0.013258449489749257,,-0.05082322361141652,-0.0938726520805666,-0.02164431495363257,-0.046230920800788756,,-0.0433160820683183,0.023345600892961112,-0.04858313897260723
PCSK9,,,,,,,,,,,,,,,-0.01768971302074415,,-0.0011433568425811343,,
NPW,,0.014756487342932502,,,0.06387718727510429,0.06698637596608305,0.05185839355207081,,,-0.014767026049874168,0.0008001211274541613,-0.03358258928055874,0.06709396686453688,0.04013823580218693,0.08509068910241463,-0.017259958638543835,-0.007285393386438683,0.017879063520192223,0.014541742900399895
CXCL9,-0.004130844835782604,-0.001661564108353224,-0.0367065269917358,0.00046735943091842343,0.0170386006341691,0.1376585729780605,,0.02820064839679086,-0.01784589931043627,,0.07135544848949706,,0.03301461119268604,0.026402021120508466,,-0.02449990408007334,,0.1435525077064662,0.06006777877897745
ANGPTL4,0.0017548819008685354,-0.07078672443216531,-0.046752406160160916,-0.01836445630856564,-0.0036126415462733623,-0.019878976188943707,0.06425369816030714,0.003085243564739977,-0.03558431738108049,0.04028858488137741,0.13036826256502118,-0.1366441142285365,-0.10967245248554863,-0.05310349629808668,-0.1075769636641218,0.08369306145513677,-0.0035689546591814035,0.05357933312584713,-0.055148134495406856
UCN2,,,,,-0.01462413572544268,,,0.003361254822584717,,,,0.06220623579999247,,,-0.030587393364306603,,-0.0051653153237877876,,
OBP2A,,,,,,,,,,,0.03521237844916935,0.007551953658844153,,,,,,-0.004305297103500825,
COL4A3,,-0.005513894212734413,-0.0023999077848068534,-0.004788018280132052,-0.06437329347364883,-0.0229690445471805,,,-0.025673928555553935,-0.016720520180633105,,,,,,-0.008456386780111956,-0.03142828368203478,0.07559414926684738,-0.010735017098236146
NRG3,-0.012698117914112053,0.02391243818450442,0.0403738199978958,-0.008526270562194545,0.0407721278777241,-0.04377006356446358,0.014760891917513553,-0.050173970635691935,-0.01965709596175927,-0.044859405400182434,0.06728017318300623,,0.12711044694888063,0.006655947589979011,-0.013253505075189036,-0.036833641252663356,0.004778186354995617,0.05531800916965922,0.03204498529575518
IL23A,,0.06691946375031167,-0.0004109662992671788,-0.021549206131692974,-0.023008066533038638,0.049312094039857625,,-0.00729407795605468,,-0.020343379746006588,0.06873795780991108,0.11568255045011477,-0.011543805197412044,,-0.017689706849830903,,,0.09857434844822409,0.01942633435280773
COLQ,0.018471229914576295,-0.03317819858110592,-0.023689968162267178,-0.004781465854543203,-0.04283241083149088,-0.05020751498424151,0.08160610560910782,0.04653206275978871,0.006643303800653711,0.0030234464332691753,0.1014386712210835,0.07533706224581087,0.015725327860471157,0.005231356691441486,-0.008015923805188518,0.06714547866604763,0.09976719109444987,0.02046536423816899,-0.023861817050766086
SCGB1A1,,,,-0.016393589330157488,,,,,,,,,,,,,-0.02300817256663721,,
TNFSF12,0.053154057655473576,0.0272251292161582,0.008427122770351176,0.04790032931771523,0.032123503218814194,0.040491315294247245,-0.015123194597356322,0.0770418853071829,0.0002978497621713061,-0.017848557615748686,-0.034337861022606414,0.0183150003025652,0.06706193326873967,0.07326873857769971,0.036097954330524214,0.06565159345643543,-0.026790477632770097,0.11233938058786548,0.05376873284032648
DKK2,,0.09201575033592894,-0.04026545549215415,0.0494320928166364,0.004806475324765418,-0.012908549492072714,-0.022482958206376066,-0.026756066956833514,-0.012279877655260125,,,,,-0.024735792496830444,0.08529575304239742,,-0.012410052207381327,0.07990504973560414,-0.0032058646182845773
FYN,-0.04360463954743192,0.05456626079677213,0.02917696388871612,-0.02739518827540926,0.015292002514765002,0.01817666295688961,0.04458791855385457,0.07356986338821103,-0.021690907794795156,0.04710577160289534,0.09238199369935143,0.02832421406741174,0.11772347837669864,0.07058261552966422,0.09182864404124791,0.007440875433818072,-0.005096231917637374,0.020695142758058203,0.009807944868436684
ACE,0.056979102778580475,0.02822672083365323,0.07490068730741606,-0.01159867991391212,0.03575301113288009,0.02862119030711469,0.02372618629727566,0.19730583695027984,0.01137623564362021,-0.001280243255580601,0.29417877803503545,0.27378563658627814,0.13764968494210525,0.182408535215983,0.06775920596574224,0.18800738011310836,-0.026007948654587287,0.17901772387527948,0.0429901855275421
IL18,-0.006980492961957942,-0.0018191834706098504,0.003176585676032022,0.06062881267959144,0.02443884004929754,0.020738907260469036,-0.014060044629503717,0.10915586338785531,-0.036212740170878076,0.013290323209011157,0.10303177534310778,-0.03779354189002745,0.07840134939502529,0.041004364773590395,0.05526405268309807,0.014088638340006872,0.03258884185274361,0.1007181453303859,0.06667155656497949
PPBP,,,,,,-0.012219950304052088,,,,,,,,,-0.021659344844898027,0.10342272881780418,,,0.04916591457068638
CCL27,0.09894100442843869,-0.05372737932504152,0.04366941550519234,,-0.03445420201022217,0.00665929234148601,,0.0835441107102546,-0.012650040763046573,0.05631460816023634,-0.00016196223608444803,-0.027579751011042822,-0.08968578916816142,-0.00942682167284101,0.11357666374461069,0.05079324547137097,0.04017400133088316,0.07578907602719329,0.06768931343426224
SERPING1,-0.007250129715491234,0.03163177555176489,0.009069860736908084,0.060359790231382555,0.016250375723702647,-0.0279440805331881,0.030190244720887507,0.11738729875203939,0.012143857835147296,0.04255218067385997,0.09221166373964297,0.08441045775962022,0.10979864334916456,0.0873349779388707,-0.01497760309096612,0.0678450501219349,0.025967224990438798,0.032591692900833365,-0.07869880636125791
AZGP1,0.056883435288669244,0.038698782121386645,-0.0009882359635375014,-0.02022322010539381,-0.016164241672418127,-0.02896118848944249,-0.02017955101664594,0.025464681069501578,9.325606217190174e-05,-0.018643711825168857,0.03992430366601999,0.10557312084511457,,-0.07258412424308276,0.06832001880089833,0.0363886623706103,0.031103728131793646,0.0635565382740738,-0.07535278613693847
INHA,0.050415066446133104,0.07845995847024086,0.05350620298509677,-0.02512133592523875,-0.020731827377196983,0.03505794184893902,-0.020754526488572754,0.07799276962972633,-0.019489861940589992,-0.008233484162504627,,-0.01703341501025662,0.021293166374205964,-0.05240126630120376,0.0008427121171349864,0.02912521533533587,0.019183029052138117,-0.03414833294165431,0.03974223002175783
SEMA3G,0.02210960994506216,0.09389932975288984,-0.01067451956668944,-0.023651348401898285,-0.01697945290129158,0.04699336005382658,-0.014328401127146026,0.06910550889907051,0.012959062235067258,-0.018868066362709428,-0.03451133036236311,0.20196721118559796,0.07506012471763435,-0.005297104605331014,,0.0032003146992047545,-0.02123942029922318,0.11881530701586498,0.08833594259625943
OXT,,,,,,,,,,,,,,,,,-0.019266948182051734,,
COL6A1,0.04662159195939463,-0.0006200569106818679,0.028704278487400793,-0.01055970647623122,-0.028059758715380394,-0.011818882666778137,0.06410427630827832,0.08788633721520328,-0.016257245241063773,0.01580356881907619,0.22515414308733817,0.024589843613285138,-0.008614743493395187,0.13422452815042005,-0.06073066557697564,0.0852530211164824,-0.018119829976645782,0.0797202180417879,0.027098640183198092
FGF17,,-0.02480203593294986,0.0738364809474354,-0.017978135310069247,-0.027449274091805732,0.011651214686833571,-0.02195533207861824,0.021224587511505102,-0.0020880223904034367,0.02098576395972988,,,,,0.009709127616873385,,0.07425214295446508,-0.02996097831187097,-0.04009764559988091
TNFSF8,-0.031199645516696493,0.012158119727441874,,-0.01591328595157939,0.09322612352054731,-0.012219947136566654,,0.021685308653756886,,,0.06904726732150163,0.0015840967496562552,,,-0.02350201952064981,0.005101935265260211,-0.020487126880852934,0.04307848880629998,-0.02971235123379247
FGF20,-0.041540994645316194,,0.04712665290339201,-0.028658715889342132,0.04626337580335328,0.051437832939729686,-0.013757233077123242,0.037370695472392954,-0.025386671771025264,-0.01614291511650756,0.04926041569954358,,-0.025175443716562346,0.14832620891429948,0.009541261717424638,-0.0077553842550536186,0.043634566586204834,0.07516929790897707,0.07051331521509324
ICAM3,-0.013832103838142555,-0.014320626924853846,0.08618918136514472,-0.04044289711855504,0.009827019150869901,0.0689206990920713,0.058869332499779686,0.055835823031716136,-0.035585287109639346,0.12419793272020384,0.07214148434158338,-0.01776852536453662,0.18142347226160277,0.08980085729991469,0.05887562516107367,0.09853881898747666,0.08230463572297476,0.07351779515295695,0.02265100754395019
LAMA4,0.0987048000130681,0.04290441163507962,0.03925239856009134,0.017686150349729885,-0.0337617148151712,0.01882026232662926,0.06894342602824159,0.1622834673981731,-0.04320887873479041,0.07362361093074458,0.30659835096830684,0.30373738605817585,0.09582149374205096,0.19648714957813193,0.06055076967659141,0.11486070650045223,0.04110500944153086,0.12332803879615312,0.024025337459427906
INHBE,,0.10415573022843204,,,,,,,,,,,,,,,,,
DLL4,0.09493706004479328,0.13066876288393905,0.061203186538240216,0.01387877914397748,-0.04569695219829933,0.05905953525299365,0.017114134466793402,0.13593979199696532,-0.017713640874004292,-0.013764449530806144,0.2360858939145246,0.2674966111357886,0.09820075566945967,0.13745131931226287,0.032205449443438665,0.19630233438482975,0.019297344203050005,0.1207536887691149,0.04910165307110622
SEMA3A,0.05014229534875446,0.12769850320776296,0.02077111850601461,-0.029959119201890427,-0.037065584115202256,-0.035557687063801864,0.02952328006897876,-0.01781124412444074,0.015578127222750818,-0.0006809879007213733,0.08940439320678523,0.09432894812566668,,,0.06087248023215197,0.018075037795954672,0.025728790925016266,-0.014718737769282118,-0.010420683656387202
RLN2,,,,0.02146831316358738,-0.01882671924310012,0.061395578656663626,0.07794291387732383,0.02626067200796718,0.02044200909721298,0.0931414829998635,,0.12147431003968669,,,-0.01625158941561081,-0.016988782443839077,-0.02247102708202493,-0.02252589246549147,0.03397675615556834
C5,0.027919227429447784,-0.06768512125794246,-0.02606102508193237,-0.01199979589297918,0.03422794507855579,0.012995704194735183,0.05365245246539498,0.09073052747347542,0.029298066567518252,0.06654351443665227,0.08534374839015782,0.19746188930401082,0.04898816769380851,0.12692377972568877,0.07794983815847964,0.024875170685143735,0.01073963850637078,0.12494843258185166,-0.027485820617038678
COMP,,,,,,,,,,,,,,,,-0.03505157075051881,,-0.04271553229646457,
EDN2,,-0.025361426339206097,-0.0040180464194253815,,,-0.016071273370883928,,0.06418097997714964,,0.009470303744113345,,,,,,,,,
C1QA,-0.04580511792237547,0.10836978102991598,-0.020730047606269987,0.022542309756427594,-0.015947823986881132,0.010025981231868788,0.03738771924132096,0.11954890900513815,0.04688298133098877,0.0539536762327868,0.018105527537080373,-0.05669129121357077,0.07033683866246264,0.020948547842724694,-0.009072475243067677,-0.012995441045501318,0.006706795596133356,0.014577944548088823,0.047320100900563995
UTS2B,0.026887869037280486,0.09531795260067087,0.08505861712051355,-0.019440091214573768,-0.018826719134938448,-0.013403013073190534,-0.012030064703823791,,-0.030864652292506473,,,,0.016583811496087578,,,,,0.0820836522099081,
COL9A3,0.009811838855177177,0.07363704177495374,0.026615004387134333,-0.007532293126331994,0.025552778840698388,-0.012451811418322472,0.05918128996860469,0.07055806745424457,-0.02371687427019099,0.039373037826289425,-0.08352445549182116,0.11732499446377087,0.11353543710488091,0.008717659113619344,0.08726063356711203,-0.03556073283880558,-0.03026073645884869,0.10004004204396211,0.13858578648376219
DLK1,,,,,-0.021942204958679785,-0.010916218632134614,0.04737864656672967,,,,0.07413819515543692,-0.1094987536681404,,,,,,,0.014013173865749098
HGF,-0.03037771636530383,-0.028955989654086425,0.08294581254176708,0.015070447725078616,-0.01636178537458823,-0.013905829217140916,-0.03695533323819142,-0.021626830653775707,0.0480191740267508,-0.019371020495397233,0.07836041682175988,0.015889387600866455,0.07924598740958395,0.031884670849891834,0.016809537954802563,0.08166521431052357,-0.0747110145899774,0.025673061795087538,-0.03374546754817796
P4HB,0.04398592120848602,-0.01445213756611187,-0.017123857456154374,0.0007243006798303501,-0.014008015084422122,-0.04607334389298683,0.07088997301195078,0.10781302805880283,0.038276567915590344,0.012514466214275526,0.13596197067174115,-0.08852985187798249,0.1391182896324814,0.05845199517688235,-0.07371575152656729,0.10995929695457227,-0.010800032969096986,0.05029231408098181,-0.07317846442162275
ADCYAP1,-0.029100441784783757,,0.0952260278694185,-0.024150036446404736,-0.022844581676327403,0.0107401963997404,0.03462407700897565,0.018671558090419264,0.057670925324863384,-0.018740423365833855,0.11139184214275777,,0.09165772085191369,0.07225474099776857,0.036629525696769576,0.06653648330343358,0.02805001984287797,0.06904937569524638,-0.0037203870532407594
GREM1,0.006584143051942298,0.17788289894939915,-0.006547664616111271,0.013342664553975586,-0.01627218762628938,0.017032728560505368,0.022880473786130187,0.006696167330825877,0.06373108817112033,-0.03453942394418494,0.08220610720243218,0.01575313290754137,-0.06350729536856893,-0.004432872551041172,0.03726159427438013,-0.043091253986630336,0.036718745449754904,0.02755181311415373,0.006794345641670752
EGF,0.0504378539764765,0.030703751814207786,0.08952173618513802,0.00279615816983253,0.03462941413466864,0.038770076537714256,-0.0192525621087277,0.08401975675065451,-0.022016786658370986,0.03608442860038751,0.012481723824459832,0.044790514977769015,0.06362472788161794,-0.05752663412434495,-0.019870248401512608,0.04347802700960245,-0.014783831617841086,0.010854528629969417,0.03940716699715594
VEGFB,-0.011574278729207138,-0.036215956073021874,-0.0723889647981295,0.03895764256718318,-0.045137869044168,0.04922496643103398,0.04532613054612957,0.09594257648410355,0.011767620804743415,-0.0012296315591303552,0.014051125898510408,-0.09664241512322559,-0.0030806054160704035,-0.06146579406172361,-0.0751300403363458,-0.03285853626885821,-0.011078586975604257,-0.015363840143888146,-0.006520397725336304
FARP2,-0.06576280767916501,0.05503306633761679,0.023361431128188545,-0.006985467763209376,-0.02407635730106578,-0.0008349954115716932,0.04483026350166993,0.08103613590629262,-0.024053903812632733,0.02608260084221354,0.05537835431280287,0.006803007335231536,-0.05674467163095281,0.06452518654141098,-0.026884778834187974,0.014359385429760792,-0.05900139074069977,0.0756359630602816,0.07280535714080627
BMP3,,,,,,,-0.01876925532203578,,0.02473890915582112,,,,,,,,,,
IHH,,,,,,,,,-0.01738232845740814,,,,,,0.058282803535471335,,-0.022197873134117623,,
LAMA2,-0.011727618863997579,0.008588351910044645,0.04643565465777426,0.01759574530992009,0.02435424222144522,-0.024702055653519562,0.10153775481308391,0.11903480759346649,0.013272392786198798,0.07859598250848558,0.07928722803527931,0.062401876244426856,-0.044901728636839694,0.15160323963601335,0.09703939274770985,0.09088600646910985,0.043696520294392145,0.10028974225783269,0.04285275474086222
SERPINC1,,,,,,,,,,,,,,,,,-0.005182222878181552,,
NRG1,,8.933371786485369e-07,0.030776150699528902,0.06511927104256074,-0.032924979371161116,-0.024717330183989687,-0.02310260854997614,-0.025651905862459,0.04318531302478014,-0.025687476599129382,0.05775470800156257,-0.07600344666014544,0.09491628373183195,0.04968765433674429,-0.03424293923970689,,0.013424089915311523,0.05295527463632517,-0.031636855065751805
SPINK1,,-0.04732199167974392,-0.016067310767632258,,0.04536248180914031,-0.021852716674385354,,,,-0.012718061086704533,,,,-0.06285041688885513,-0.04485592098250749,,-0.02694595575544953,-0.04820078338036109,-0.07513756446031807
EFEMP2,-0.024568465787533283,-0.020564422794106915,0.028451143546064123,-0.005264790056822058,0.003002224160866574,-0.020487677707596318,0.029288753386680858,0.08317764519077794,-0.028565897479379532,0.02848159492005121,0.17090213421630918,-0.11097771791848106,0.04391717445948023,0.05757977368817952,-0.03301041248666316,0.04199323715474571,-0.06356052980233488,0.023674896967097122,-0.09663255217446422
SELPLG,0.00039814533404646283,0.0441494317821264,0.013491087402047682,0.04173792197389642,-0.023815941062839283,0.038461809747412846,-0.0033322268773058796,-0.004961337515894129,-0.004276470929829413,-0.039633561682028286,0.07723821438867584,0.07275935922313452,0.046311536795437785,0.09487934408084289,0.01853081226145149,0.0030745798749591303,-0.007120439968670495,0.08953705610994349,0.09636008064830005
GDF6,,-0.023647510477424832,0.009791423986948357,,0.03530498558104984,,0.038826068515239905,-0.0183847638824227,,,,,,,0.029841562829727726,,0.03185561636001164,,
HLA-E,-0.083285767653961,0.07030314172110709,0.007177600148835714,0.020734015015658594,-0.006099071420500698,0.02977516232346469,0.06296472393684718,0.1329536647517925,-0.01085032470355616,0.054171943304241375,-0.0028345146548201866,0.027855487810907735,0.09628711310089294,0.06803070587073157,-0.05915899607673408,0.14743784312626956,0.003179901059635172,0.05916091034887497,0.026388629472872252
PTN,0.03139967559831092,0.09077369901814719,0.08687793588968187,-0.027771397739097217,0.015024293193392964,-0.04026487217954711,0.04354196478490009,0.12077156762664472,0.00925504399992379,0.08547593870936461,0.08026234540082061,0.03965286108478988,0.02880398950401748,0.14798369493782548,0.03782120753239107,0.08230219570194537,-0.04906444193664363,0.05780240594766822,-0.0005540005429382264
CD274,0.04999027311008855,0.052216319207401204,0.0026536762845068085,0.010819594102637945,-0.028762395143670776,-0.0005743260686837229,0.018867854900814374,0.06171504251208266,-0.017038091583503348,0.010947638859509905,0.09939645292712358,0.05576481171188704,0.011769910429536809,0.09731963990291806,0.027896304230751755,0.05004342994994302,-0.0181998290059807,0.019900008353142713,-0.0001230950388060353
FGF10,,,,,,,,,0.10853069450533892,,,0.04306956766548064,,,,,,,
CD14,-0.0016547875822823816,0.016640960285383512,0.01875799356360299,-0.025502146864742888,-0.023750724072441193,-0.018858225752694635,0.019616716233904426,0.09399833117626384,0.0013114742443669787,0.0641329837401793,0.056537911957315584,-0.12632146883512324,0.0702893762180043,0.0656705075231765,-0.0143124461256297,0.05543145965961004,-0.021586225574659154,0.03257827385478306,0.02058214773425671
SFTPD,,0.13428167945739125,-0.046480520898439535,-0.027118148666958275,,0.09254392863775936,0.03284090143231903,,-0.00797453359446388,-0.02150370142143995,0.007156243546659611,0.05909147277954491,0.007753598160933313,0.060318074092774544,0.026792948858979745,0.007848728583937509,-0.027020394906268303,0.1083135376512509,-0.00047322290338168936
SLIT1,0.056442535487795,0.020560263207293792,0.02705727637297616,-0.00745548210926674,0.03411107156765791,0.0314007403901306,0.006060707495917031,0.013323151699671517,-0.04057770222145588,0.05107605548667735,-0.010073470599384456,-0.04398208873013282,0.05854599558002297,0.14627536660334692,-0.01903567507983974,0.032698471359074326,-0.004501251876975972,0.013227454126498343,0.08082791710614606
LPA,,,,,,,-0.012030067719808956,,,,,,,,,,,,
CNTF,-0.019995651453516648,,,,-0.014839732491673242,-0.012219948251878146,,-0.0408166952142221,0.08545911288200649,0.030835636386458764,,,,,,0.0936831097659403,0.01087137063445793,,
BST1,0.045524202774582474,0.05198944487998081,0.011155828889423392,0.037742242203696985,-0.030310970726585076,-0.037950885430002405,0.01983401004544243,0.11793663568363509,-0.015918010986091025,-0.030742412439352235,0.02055459012271341,0.06260604205582919,-0.052050043677302815,0.13386061245828218,0.044928632683488595,0.027084956472553823,0.014615228026706601,0.05215616691026768,0.032923049875104894
AGTRAP,0.05949513839469649,0.014265829135522526,0.025826499493767367,0.002203103253331285,-0.0021823596924382153,0.08367022167034581,0.02974530775330743,0.1298935081562537,0.015313940666582078,0.05360464751916897,0.019638872266331257,0.06612223383386918,0.15073861734774674,-0.004430910401814032,0.023711021841907005,-0.0738801256696979,0.04417803728696441,-0.007335688871332331,0.023755033993462748
