,UKF304,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
SLPI,0.010719382456632514,0.0017725172245510721,0.008163276471342816,-0.0011660209842103892,-0.059464785326828536,0.0023926606696489023,-0.033277951633031086,-0.028395325253075247
AFDN,-0.0013247365577188854,-0.010527731795815783,-0.07171428621934646,0.05510549936181561,0.03985505852047436,-0.0189358794612662,0.06460852363232181,-0.006376729399690333
KISS1,,-0.01727454820235549,,-0.02400958882368084,0.00826523292318416,,0.040217415171436385,
ULBP2,-0.005992774213957374,-0.01612470636184053,0.012199229259982921,0.026223015322383546,0.05573885668284692,-0.01004852341579564,0.05610163406656605,-0.017383192846720817
ICAM4,,,,,-0.021507886853869573,,,0.06121895574100655
TDGF1,0.04971266163284216,,,,,,,
ANGPTL1,-0.05083830672643296,-0.022419347546354478,0.03330782090612089,0.016635001262811245,-0.02042995646277052,-0.029288201745530203,0.04081765062774624,-0.024385603704500203
LTBP1,-0.052069246478416674,-0.023540825972719504,-0.005917200886163559,-0.0029863498569261916,0.018609469506731334,0.021827531376197012,-0.02747391806676797,0.06633074716779437
NTN4,-0.04535622165733572,-0.010280754488055576,-0.03195698576762629,0.018536185922098228,0.08240042242113116,-0.03000019303122831,-0.018484095429098974,-0.04744894898962155
APP,-0.04194627339728936,0.004588570396608854,0.03255616640888756,0.010785824493950925,0.01189227018613359,0.002721879768634664,-0.010702438596492564,-0.040146882192540534
RIMS2,-0.06167146297006985,-0.007748685035577815,-0.023116207319898996,-0.009902054263379291,-0.022718907356768542,-0.008076594681649618,0.013409265667239222,-0.022294360775059075
WNT7A,-0.04964792639149138,-0.0018095617467636617,-0.03305024172117567,-0.019753402342347504,-0.03693179775289313,-0.0075527377431265355,0.06118018995699956,-0.0019426638508518732
GAST,,,,,-0.007879678514233459,0.07302874409686701,,0.046719688438189175
GPI,-0.06369752191777422,0.011899280928283398,0.08192130414524104,-0.09171686516006589,-0.11937986549267826,0.012296654741809115,0.020132641957949407,-0.014499814624594739
IL1B,0.02226177419586228,-0.032760262521893097,0.048355287607360256,-0.005404274265315011,-0.07085035723500055,0.040969755530346916,0.011235399007738909,0.0783994771631303
SFTPA2,,-0.013843707445780761,,0.032610383797184714,-0.02118502894874151,,-0.022430564327784733,0.02874566990391648
HAS2,-0.0332497468887709,-0.03275902460071078,0.05486428734936013,-0.013602997393954768,-0.005056779567137482,0.03156338578046655,-0.020888399610179756,-0.0030166916460585263
IL11,-0.030695892960827705,-0.015548023425319447,,-0.019325085258296935,-0.022325981739468707,-0.0011506516763848545,0.011806760805057713,-0.021652302974206658
SEMA4B,-0.006511004128592859,-0.023415479451823637,0.0033955332324128256,0.08649726325062815,0.019799213100484877,0.03478361416179871,0.0024441812357440373,0.042501840546910634
FGF12,-0.09625506116586462,0.008877560550000151,-0.006954045177323636,0.05843341428271265,0.03917299625319355,-0.03072123042792678,0.002862538128976784,-0.03469812190428264
CP,0.08441014962212466,0.014848772102026637,0.0009574411819052057,0.009120870508692784,-0.0772361664853851,-0.05834375606412623,-0.08312784074147829,-0.035741570879347706
NLGN3,0.0967345870475883,-0.005263653495194936,-0.014081162773708496,0.017436536011204186,0.1148428453422543,-0.013011140546499302,0.02226365338776819,0.03184372311379319
GZMB,-0.030166128822014446,,,-0.02449444999865335,-0.03039128630534679,,-0.047501561923924976,-0.055555570583186144
PROC,-0.0260621029092231,-0.03148972734594575,-0.049957433094572935,-0.02417214575963705,-0.010204981728386239,-0.049635288837934576,-0.007259734746254045,0.11487968722193173
TNFSF11,,,,-0.016152765930477958,0.020251389625618843,,,-0.021416986244186673
AGT,-0.03364759063651323,0.0008271731816295652,-0.0755313930239307,-0.008668127260613846,-0.052197169749688674,-0.0076621382176851206,-0.014397194421635798,0.01682013413742758
PTHLH,-0.06939120037429151,-0.04370535340730624,-0.05286668816968261,0.01259284174794358,0.09763371876941296,-0.007894489160326361,0.025249319889459974,0.030735006131009372
COL1A1,0.02477337250623588,0.02585257506883158,0.07948581789197783,0.0412783734417513,-0.05404895773330138,0.04403531171155865,-0.06295449245772027,-0.016078742290264354
LAMB2,0.039101439729953176,0.03596830240919114,0.0352307745798021,0.08493701068685115,-0.02149035886205023,0.029490642217879535,-0.00793495560237397,0.0343577779401892
DSC2,0.09504431030071821,0.0346294478825529,-0.0004970207503127987,0.0041387475492033615,0.0663300858169874,0.01955902677422538,0.022041095902662174,0.06287025745739654
WNT5B,-0.04027789334784096,-0.008508319750021196,0.07205419525501103,-0.004078410270849627,0.11713405057566537,0.0038848452031962945,0.04643993598322951,-0.040210470953840734
LEFTY1,-0.036471339855228706,0.006089782173727204,0.0034501342552348212,0.023113383172780548,0.052654440308180096,-0.03109922574541471,-0.026689267604299235,-0.001323991331530833
FGL1,0.07453242907153035,0.06756528896931913,,0.012294693303042049,0.037797683593536816,0.022505196742878254,-0.03153969757042148,0.029722585513212246
CXCL5,0.03924468020717493,,,-0.0026261080453938014,-0.04309140309741814,0.03253141716028585,-0.03601347480766408,0.008833848197770127
S100A1,0.0071964259952840386,0.05908046443370763,0.02049186332215506,0.05597078135613507,0.034257494377660604,0.03127933053577155,-0.050756142316232135,-0.05000259926679391
NPTX1,-0.07845958972239873,0.02227735771774017,0.14424252537479715,0.027030644754953335,0.014471395734515658,-0.01832714629714506,0.0161776553454116,-0.07661246893679492
TGS1,-0.014642242053249401,-0.01623835884892852,-0.06293528013664097,0.02796567844423459,0.03906450809310227,-0.02203481760436898,0.005466919543458422,0.0021628560782985928
SST,-0.031289052533264264,0.0334012149582536,,0.06950618894326871,0.025746030820531375,-0.012033396023826694,0.05152402176628613,-0.02059808202486109
IL34,-0.02047912696248032,-0.00423060713484721,0.019928474971618794,0.0023528546560145904,0.03368378087733548,0.06310968100787487,-0.06084509855489775,-0.06707988043300324
DHH,-0.031085308996563213,,,-0.01597907677453687,0.027897535475836593,0.09680476855640967,-0.028793879168236898,
XCL2,,,,,,,,0.016167170289197924
RSPO1,,-0.01471944214763877,,,,,,
TF,0.1322072318464429,0.011319738209954914,0.013558501020489272,-0.02189702538953689,0.045742666324629463,0.016456209433124844,0.02287085824336215,-0.009202148876283166
IL33,-0.05428134058575509,0.027700264668167003,0.013355874207426545,-0.03219059346816123,-0.04253978149254399,0.014698186649838144,0.0036184388855732682,-0.048658074963262486
RBP4,-0.0751589571728175,0.0231981214513983,-0.010414675199468267,0.05741629044269163,0.08912579123877941,-0.0242913021171903,0.02442712241046504,-0.07360098396458502
CCL19,-0.04137138308721213,,-0.02038346784120719,,,,,-0.03139678756365295
CCL20,0.004689862208811754,-0.01450525131266626,,-0.06804814110350951,-0.11504562989592941,0.029272786023252187,0.05353779239191555,0.03692702596622028
NAMPT,0.047229932553825946,-0.010322745662570918,0.07767049663135578,-0.04400976567600188,-0.07702066743444251,-0.02001570360991261,-0.0520892282165107,-0.03173457002202121
