,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
CLEC3A,,,,,,,,,,,-0.024870343187951196,,,,,,,,,,,
WNT16,0.041895345611999285,-0.01741857164477481,0.017659332544790015,0.05807844933595115,-0.006154453201531935,0.05880285481236736,0.021650324976285808,0.022629802764057686,-0.013524750358040754,0.03289717238603076,-0.009697630726787839,-0.06650931438643215,,,,,,-0.04289899498877009,-0.024376465631345337,,0.02381246858300302,
CX3CL1,-0.005274932372973041,0.009204343486730817,0.015700488141244674,0.029713612634922077,0.09924739119182785,-0.013198811716805642,0.04398492818720713,0.0523382523171576,-0.025599185722967075,8.034855762794492e-05,0.013596105391962746,-0.22544297851467296,-0.035921521698799835,-0.03510591844274777,0.05740304930447777,0.03294338816149681,0.0032177646485078044,-0.1877748905184758,-0.051858665219836265,-0.06177120919861591,0.05858809199407856,0.13170824005991028
FGF1,0.031398717699453016,0.027368820176021658,-0.05921790514191186,0.07640926667270535,0.13486944524080083,0.03372614258187486,0.17705237973785837,0.0369602377651176,0.17415251060653922,0.02804512319060081,-0.008759111480504296,0.3835170035012413,0.17944687526166783,0.09108414526665883,-0.05824028071986754,0.07492355932366253,0.0680842854185556,0.1062761826692074,0.0930729825601412,0.09303609277275503,0.10530400609695209,0.10413470614107884
ALOX5AP,0.016243512359721136,-0.07962564310195261,-0.1000290798082094,0.005110335216750637,0.11314972875894386,0.07805759942899006,-0.11829646143103396,0.002421384047850987,-0.13724571920481585,0.0906928178398278,-0.010759785940116302,0.2555243139594542,0.02301129685328974,0.06855347637537726,-0.048497395506904746,-0.08084347730636744,0.003121501294268168,0.016146599308582303,-0.04699237279912679,-0.01298037415807994,-0.07898570872091229,0.12686164201993905
IL1RN,0.03264975846253999,-0.09931234077303651,-0.0382799902733005,-0.025116759695810204,-0.06953251312101813,-0.004487956366582279,-0.2047186254415835,-0.041180552969509766,-0.017155062486884684,-0.07404082897843334,,0.08947243312413566,-0.0603551111091664,,-0.10112854752065348,-0.03889405374801438,0.05269538063181865,,0.020683773903611206,0.0633984217616474,-0.04571272409454315,
PCSK9,,,,,,,,,,,,,,,,,-0.02104164155131695,,0.07192078921094262,,,
FGF23,,,,,,,,,,,,,,,,,,,,,,-0.020078864361668034
NPW,,0.03988905449766034,,,-0.03660817822936846,0.03799204607012978,0.021803343180092753,0.11392009673403854,,-0.010013106288975147,,,-0.004470875983846632,-0.0021282106971107864,0.05926184399656806,-0.015195362524573193,-0.0460377140648268,-0.023107432558336635,-0.030291894325383505,,0.08802637239169213,-0.1300549979061849
CXCL9,0.08016875610941679,0.08757249225163845,-0.05834468744554605,0.0075409173835698715,,-0.007228101151613048,-0.02708979723005137,,-0.04503124060074012,-0.008059813642985332,-0.013598367449467304,0.0436929175495208,,0.06848943682450781,-0.08575471437814351,0.07748801132844468,,0.024091906859399007,,,0.07218750101533171,
ANGPTL4,0.12305552031932479,-0.1663430833275864,-0.033038353219994564,-0.019521877683848613,-0.17245723316146358,0.01930840841376545,-0.18585934502495524,-0.017505484691203766,-0.010013887645692061,-0.05698525965413573,-0.0038455032505179086,0.16585943568542785,-0.16615499404159528,0.06645610768315617,-0.010946662634539094,-0.0751374075994698,-0.056777558494687054,0.06277767641345533,-0.03739125986671589,-0.0030846311016630374,-0.15629766445674348,0.028462217174684834
UCN2,,,,,-0.06604076088112629,-0.029368356709030773,,,-0.059399260780425074,0.0036389136610437433,,,,,,,-0.013425437226829175,,-0.026737001984393275,,,
OBP2A,,,,,,,,,,,,,,-0.04050260292069622,,,,,,,,
COL4A3,,-0.045481703348567736,-0.012751944078726336,-0.07606554525781169,0.05906852981319884,0.013945856420244556,0.11198439583478997,,,0.07340234157299873,0.002993338656939186,,-0.051512460579074826,,,,-0.016650680283226738,-0.07917217725594637,-0.005293368284252858,,-0.0073526711934483605,
NRG3,0.006984622702827919,0.09188310661835793,0.06953024222863728,0.08717357504111684,0.045677553699078506,-0.006865832040170747,0.07167369415191359,0.04225434771949935,0.12213827328871242,-0.008940244839503945,0.020639659395598094,-0.12078283886288348,-0.01714302207719205,0.05780267573898479,0.09829426940620888,-0.055743213675476355,0.051984778312617476,0.08307579534878691,0.018763022228568786,-0.07005731061357783,0.09415852733690236,0.022766119175641156
IL23A,,-0.012941314994441943,-0.03599649738796056,0.08687818910979425,-0.025332666337453742,0.03397017019346155,-0.06240940763882261,,0.019924553383416754,,,,-0.0007176492924876816,-0.05883403006182884,-0.04297939920094584,,0.06569647620464313,,,,0.009947695498557828,
COLQ,-0.09361458317975913,0.057058895964695225,-0.03016665372111219,0.008060253915163438,0.08903923920865799,0.04496968070316257,0.05268446157840092,0.011862697776477223,-0.12234987092803323,-0.02530506866936741,-0.04807046424239464,-0.0875434389735125,0.05303021922108581,-0.03249521956185342,-0.012045771220528493,0.03618813398340302,0.08244126089336669,-0.07280029479986821,-0.0399480473065838,,-0.01266250743177747,0.10847350121604031
SCGB1A1,,,,-0.020909810666394538,,,,,,,,,,,,,0.004220820716862581,,-0.027376117944698138,,,
TNFSF12,0.010072917447390615,0.008160761241772483,-0.0010189177181956202,0.022185895035486607,0.10186488715816393,-0.025148450809078335,0.056572195293306225,-0.021433175925532656,-0.15374806308741124,-0.01792445522926976,-0.04206003445169024,0.007894872979509797,0.03544400957033843,-0.010540950446745335,-0.007480555068648122,-0.02247870232819024,0.04158182691736303,-0.08610114732088255,-0.07940753331974008,0.033381699756047864,0.10810536068814773,0.06133086699644291
DKK2,,0.036399061068141614,-0.030570535460981596,0.026178807316065582,,-0.007698123645210124,-0.05348752624893758,0.0044441174139601405,-0.03384413029962385,-0.004772713393863289,-0.0027067228945485723,-0.02957210020588449,,,,-0.1043055199464852,,,-0.019174513314609717,0.009207729214485037,0.05421201961936741,
FYN,0.08059020049548501,-0.037263784841375366,-0.0021666221781880806,-0.03444099251182789,0.13615890761358584,-0.04369433208315805,0.1241509659374793,0.015022426810774554,-0.18074050949504777,0.006032084792201797,-0.049485761397390624,0.02481919402306143,0.1302262347247581,0.09922613006850566,-0.04745772118239703,-0.042742578046028115,0.04177841711062263,-0.17044070718761004,-0.0023460367182314905,0.028675375781816143,-0.007655021788139535,0.03435330556542371
ACE,-0.010237631320297388,0.02266901889783744,-0.06237666657477372,-0.02737086166195915,0.13218241672433428,-0.03783635451951978,0.07494673825233518,0.037448710708349514,-0.13193221543400213,-0.05587815833336533,0.0546971276903561,-0.12122671000015052,0.025147321242423946,0.00013899847442257988,-0.03737589571964523,0.007361947219952974,0.02791357113040349,-0.2616568146422565,-0.03940441338981323,,0.02769327581833287,0.018252287259432808
IL18,0.08115409194621197,-0.013195981960113451,-0.01061039591019257,-0.007996083585189327,0.1138181905425243,-0.004933177844405189,0.08923765565740807,-0.03904003199037852,-0.1799482117527013,-0.0035991421534092515,-0.00986140763275762,0.19005061680449412,0.03927310542951442,0.0029775919294528514,0.040174813020727396,-0.03724747702763925,0.03715225355497314,0.060722605641858766,-0.008741512681704032,-0.02284316723152959,0.03139705985594574,0.09216232249529864
PPBP,,,,,,,-0.03609099371271182,,,,,,,,,,0.03910524303942615,-0.10073498332943076,,,-0.03861114202579736,
CCL27,-0.0032518440399737147,-0.044829816392138455,0.04368051169962188,,0.0338230433288925,0.029501226671033214,-0.02895961458924385,,-0.02326825429914369,-0.014050521102123613,-0.033040297765268935,0.004659075637953004,0.018900526501866126,0.020907312336372944,-0.015685602587630805,0.039449033919360624,0.09861200635344373,0.022207792457563217,0.024150938021087913,,-0.09054146517030501,
SERPING1,-0.061865141641231434,-0.025293221512133795,-0.06790991324624274,0.04038263339386743,0.11559064131605758,0.042224285897940854,-0.12256162191768805,0.011968685382644477,-0.2617528545388713,0.09787845845466335,-0.13477688674036434,0.0872972113960121,-0.025732286706042808,0.022210164877268488,-0.005750834836691159,-0.07912071810914267,0.01939271600900331,-0.16014688875033975,-0.03519449017931598,-0.07571180511181753,-0.061168577546180714,-0.06566733183239369
AZGP1,0.023782400096649784,-0.005277760628387687,-0.07153073456321493,-0.07211347429568385,0.018954578778558474,0.04839235219018873,0.16969813777165937,0.06490918354273059,0.012629632135336431,0.038666811639445985,0.06845831414760832,0.11742453448961865,0.05635646958399565,0.043675086440636536,,0.052394896923673495,-0.014779006546193671,-0.14555105703019405,0.0028505840247307138,0.037604941356205804,-0.04162042280401104,0.05085602344306168
INHA,-0.031510298786897886,0.016293849399246073,0.036283672270416685,0.022744608891767146,-0.044593548872462585,0.044901498049834884,0.015550135039551162,-0.014629610772141846,-0.07442963169194126,-0.017382994659794617,-0.04536110355748294,-0.03090584206688569,0.06076015331481275,,-0.034653433402897435,-0.04440724401725448,0.0390308624117482,-0.07728806662852623,0.014910861738424397,,-0.007782655161352627,0.029424627086544693
SEMA3G,0.016619888091209806,0.03653771715141533,-0.029503453612673758,0.028242849345740614,,-0.027172605746959608,0.012968918750430644,0.08586259665818624,-0.01918851563077604,0.024629632930133493,0.05228466715743819,-0.019733602512628658,0.024827792518254534,-0.08362127462362647,-0.11931116650714783,-0.04354186008939904,,-0.0651574813593366,0.042584846231089775,,-0.042749304000408515,
OXT,,,,,,,,,,,,,,,,,,,-0.006053694345164004,,,
COL6A1,-0.007425915028377603,-0.08363598375623363,-0.1114567132576647,-0.0012534623721165894,0.010811705821697512,-0.03586284477219337,-0.0742628055588619,0.03622107379479242,-0.21728156990737932,-0.20393227788933904,-0.08143053653132432,-0.10632373720940239,-0.048073141403509774,-0.002248978132815795,-0.048401958071325954,-0.06306542171231197,-0.07157788983165736,-0.22542524313058113,-0.10497927392230223,-0.09014582062165169,-0.07675411870605373,-0.038340077427882195
FGF17,,-0.0017852805246957911,0.05828584140136467,0.061591983770466034,0.07663516093660604,-0.038839085937156445,0.019308774855842748,0.012671829721493954,-0.010804189430104067,-0.02122759311113874,-0.01714929451868022,-0.05693515297843242,-0.03215088820701509,,,,-0.03847481231360643,,-0.06322267948214684,,-0.05972772824301397,-0.007322230782209089
TNFSF8,-0.025246879687546492,0.05670409543930333,,0.021142440525531162,,0.009709495891899067,0.06624943616856138,,-0.014987278447111757,0.03059660868604746,,,,-0.01868564858203296,,,-0.023049425597650098,-0.016760323746375823,0.03858853982963818,,-0.04467379376980527,
FGF20,-0.013644928978560905,,0.006572763807247984,0.009750475887821736,,-0.010184245642262717,-0.00051058724063982,0.05352164937189469,-0.005184304135348604,-0.01676238133552511,-0.06630675823860456,0.0800953770577251,0.04183811261896735,-0.05076859547951594,0.008035881076656072,-0.02214684635137668,0.0802314441965538,0.019022005042635702,0.022400414208352145,,0.07842696641177221,
ICAM3,-0.07526216850857773,-0.06452502000055933,-0.07328321953367316,0.03153191101790832,-0.026775114218207077,0.02019080828932259,-0.005520148447701867,0.03298666208724111,-0.11361243608547004,0.01668541401235884,-0.017401768638514673,0.06512170949281476,-0.036158759431942036,0.027572686724646762,-0.03574432371933942,0.02203542982738513,0.05936945110164169,-0.08222209847025819,-0.014273241737500785,-0.05623488275431374,-0.08580037130216017,0.005565994382879422
LAMA4,-0.07572692783833032,-0.08862963667598785,-0.08982727848988939,0.0023068382962939294,0.10732445962101206,-0.05627998099011277,-0.007166915691780735,0.08308648162396516,-0.24699479873459398,-0.05169650439692197,0.02599502258374318,0.08730099706586394,0.09493179284971752,0.013626267663387271,0.09481172674058776,0.0027511751280233374,-0.03902168938546428,-0.22423323615700017,-0.09813979768813265,-0.07788159706099175,-0.024803309223054036,-0.06619052286081938
INHBE,,-0.04018694422410333,,,,,,,,,,,,,,,,,,,,
DLL4,-0.038004645589905114,0.001462218210112925,-0.018956115984667257,-0.014513049036703885,0.04005558232336418,-0.025571144910183464,0.04362484795579482,0.08251137226012471,-0.1789694042140663,-0.05677539323499565,-0.024717266791188512,-0.028988083602917113,0.059559593289123025,-0.017202659623660438,0.025475616936549574,0.010346464386296867,0.03309401346664472,-0.1357969597582786,-0.09255731309490232,0.032430390188178865,-0.04551590613456035,0.12351240572369744
SEMA3A,-0.05172619316010452,0.044631420143465966,-0.004493942797636821,-0.03426768607395299,0.018739058286805995,0.08980996450270942,0.018191470080438976,0.01009721453983307,0.026696551477853547,-0.07925663107263851,0.012559425483165526,-0.11484822878039244,-0.030809665409829944,0.06960195447162222,,,0.029358514194632656,-0.03581598711898345,-0.028270550895192714,-0.03531581059438874,0.0024956077774191147,0.08078112622059751
RLN2,,,,-0.046478983075506165,-0.031095604332866494,0.024462607862730912,0.017262182130802793,0.03911734478910638,-0.02840895383720859,-0.00414859763603067,0.0061549163227134,0.0040282569393658456,-0.004386912597446484,,,,,-0.05878941969050804,-0.026736999036074748,,-0.026132233705488808,
C5,0.0714404399224382,-0.017735591347470717,0.05134110562904507,0.05246569152581367,0.08258331649222653,0.04589776855227651,0.04746694047759682,0.008766837369613404,-0.13480086783110634,-0.017652439571727456,-0.03465766174477525,0.05544297926044602,0.05183038157414101,-0.018444569115458553,0.07525444762965379,0.0015069571345637956,0.09713097489980468,-0.034847710791001116,-0.021148486344295565,0.08846026724189648,-0.08292031132722381,0.05839197538566374
COMP,,,,,,,,,,,,,,,,,,-0.008515203552249094,,,,
EDN2,,-0.014852718039806426,0.06874421575363779,,,,-0.06571744254361873,,-0.04412057323298112,-0.06197788416273948,,,-0.10171945543758557,,,,,,,,,
C1QA,0.029375749643688585,0.05681476887514953,-0.09420588613904125,0.033420725382961154,0.1665373323038747,-0.041133127052656725,-0.04019850344584188,-0.026405752550816234,-0.18243203722415646,0.03370281222968656,0.037810580115298136,0.21129707709831677,0.061654840185763296,0.016539982371801248,0.01384776180974391,-0.12110172943008064,0.016065947313034477,-0.1418633655447265,-0.05308291125705875,0.0064991839823918904,0.03911161649251807,0.11052351619090303
UTS2B,0.03735311811626864,0.10416826322604669,-0.01495158995007751,-0.020966195712920892,,-0.03780803280249033,-0.035857492814344506,0.0016550730201082564,,0.045268971208481903,-0.01701489375350381,,,,-0.023793133631998534,,,,,,,
COL9A3,-0.017502223536047364,0.017988184039049664,-0.03307294466246988,0.037284593193853036,0.16030752476158816,-0.0036305780527426104,0.1742123567978535,0.06814521927332984,-0.14779021586541335,-0.14049543974314171,0.06094856122242254,0.19704085742227065,0.16066034254406136,-0.03285038434006778,-0.0829820753848279,0.07498111177127509,0.030814110534622775,0.12810896693904758,-0.012206873768679696,0.03064251631015006,0.07460140813444993,0.11668846588228018
DLK1,,,,,,0.020296579977350526,0.02191450760295693,0.03831666225551611,,0.03126222589658586,,,,0.028423186904246646,,,,,,,-0.0018375819155652209,
HGF,-0.012513449366261819,0.10446994010186242,0.028525032208934292,0.08331046352939371,0.09191311657753493,0.09226694327846226,0.04383981460360775,-0.009690000318781982,-0.016851427988433743,0.1333390853499011,-0.021870005641835815,-0.009375331521259678,-0.014010304118685202,-0.01798051263526231,-0.0022971535753071462,-0.014248177169899233,0.045854266793957016,-0.11228530420083249,-0.012401273488982588,0.08340951972484403,-0.03407816879303978,-0.05277275868808349
P4HB,-0.015116043465883336,-0.10671573355154998,-0.027408292846259816,0.0422155976904828,-0.1405850950304178,-0.03941623649839722,-0.2429274470971035,0.07027252619480866,-0.1862435336293994,-0.12150541778392879,0.03539260604203794,0.08958152671436127,-0.11785599339323286,-0.021517861960642745,-0.043651657537735186,-0.0764140167454464,-0.025432359125471062,-0.2137242397133967,-0.054306240462865356,0.007580833078737096,-0.1263913754663505,-0.001831574841218367
ADCYAP1,0.006551750813124781,,-0.04096101439442177,-0.022823549052525715,0.04402259325057784,0.011293403050754266,0.011121145897714672,0.05386264593301978,0.10765196149176136,-0.009919029522142627,-0.0008480762677372082,-0.12421890271839224,-0.07094849205065888,0.010707597883420085,-0.07164843440725657,-0.04666412815164251,0.006137179056733734,-0.1267089909896306,-0.03521855633493511,,0.09176436213156067,-0.10092438984581856
GREM1,0.0939124006711647,0.08078299019730142,0.028011900382871744,0.04573312342550369,,0.01537668320234623,0.10809771511261129,0.0353413004377952,0.1637904733548797,0.021247278785949814,-0.02157671899860892,0.27720660260134056,0.12870091370796055,0.06161073552270464,-0.012461417478797693,0.0307419669686105,-0.02067553092803602,0.19841112498587052,0.030958886313644223,0.0062663766286671875,0.10854965263717725,0.17594709219392338
EGF,-0.024201236308810777,0.020993991768938153,-0.043469578081384616,-0.003999874893592391,,0.05901397187533017,0.03683879130884443,0.008945932420862163,-0.04154654775549916,-0.0011407344481848979,0.013141750738714562,0.019763046622547166,0.04642928725767601,-0.03728683607166612,0.027369608104175443,0.014745989291502082,-0.020089995025113466,0.015943893789017474,0.011604997220187506,,0.039218203448647404,0.11482459418362115
VEGFB,-0.029350838397946215,-0.06451430134314025,0.058589307031149784,0.03355817947581072,-0.05607239126834395,0.0022704056862738477,-0.039260473240917165,0.013073695446624853,-0.0420037759645392,-0.034972856259127966,-0.0006977047487949512,0.1163093833972859,-0.019699147696684408,-0.08630681981590123,-0.0454542539556265,-0.01350167728605619,-0.032481706216679215,-0.05172453354567788,0.029776743998474194,0.009857168117236971,-0.10958623915153133,0.03197594738740442
FARP2,0.0007608767109436267,-0.02084039350309194,0.03426305982090263,-0.000977705754352834,0.03430728162270298,0.019297240906727756,-0.009973485734610535,0.03785805198834017,-0.03596569302967344,0.023980307737261376,0.011762893260339307,0.09379184391928415,-0.0070318706555743595,-0.04690732152870711,0.15907173745586514,-0.021712421410343415,0.033110880221398714,0.04156614172254577,0.016477510538258442,0.088347868665999,-0.03950170389323175,0.04754409888610034
BMP3,,,,,,,,-0.030850342433824188,,,0.008397896752102126,0.05645359430569588,,,,,,,,,,
IHH,,,,,,,,,,,-0.0077057751893401015,,,,,,-0.024506463465382464,,-0.02641198866537657,,,
LAMA2,-0.014141824116888215,0.06373549928847695,-0.07728261638652803,0.026766430543542413,0.1318370854427662,0.016652577983821124,0.01842917464458202,0.07100569252299666,-0.15116963941324227,-0.06736369704030308,-0.019958341910212254,0.05763328377966955,0.049136449631795386,-0.08410188239145878,0.02675040919113943,0.01578298259374934,-0.008482116298417938,-0.19878611984821268,-0.06884801672622919,-0.06572028891107838,-0.07151881345706301,0.04385499863311924
SERPINC1,,,,,,,,,,-0.023429633357250058,,,,,,,-0.020089996623316866,,-0.02608316820067307,,,
NRG1,,0.012270948387855238,-0.013195674711527558,0.056664433382438685,0.0991374959437065,0.014509802177847407,-0.03592907088173956,0.019168585016816703,-0.005528315334730485,0.06232564300113527,0.016130555185937066,-0.15038032518320113,0.033688557586730374,0.011070159274786051,-0.06599167840676995,-0.02272587218062604,-0.04339181963477791,,-0.02370371620797814,,-0.04141704136818735,
SPINK1,,-0.05698961529847368,-0.06379253818088228,,-0.08361729416370088,-0.03509100726642785,-0.08349683869100823,,,,,,-0.06639588255758289,,,0.018285809465856832,0.0028765808578012893,,-0.032061462541508566,,-0.08421565490356599,
EFEMP2,0.01520416613819097,-0.01591956970699696,-0.016318589486392476,0.045497055970555325,0.04374938443647,0.014452042747635065,-0.08296683505628882,0.008637972108667485,-0.18528082413793992,-0.06539447620081094,-0.016611136523163296,0.048100244318100054,0.07708195953773839,0.03131791433645165,0.09568959454162056,0.04766726321671009,-0.00879998010398527,-0.20404511317679092,-0.039142034600002026,-0.08847758286317642,-0.10575746306366654,-0.050038381088395804
SELPLG,0.0016186663533953594,-0.061953582113220364,-0.021809337057179183,-0.005208929592479516,0.06873649292713682,0.017415999077741297,0.03500972501705282,0.016567185154852258,-0.048897172294345044,0.04612389105277259,0.04318294190961103,0.08745677853779567,0.10745928679584722,-0.022568980359603114,-0.0036636137154795107,0.046105483436647644,0.05241569644677747,0.03351463050252683,-0.04113917903836451,0.05972937457086042,0.1038138319040637,0.118285282082035
GDF6,,-0.04104397176920355,0.05195910145886823,,0.019089069830065294,0.04871343936702904,,0.016121172142845273,0.04624335953780331,,,,,,,,-0.04535959176035682,,-0.018246640575067672,,,
HLA-E,0.030690106683262906,0.028437547169800594,-0.049158687335210366,0.07162034198305085,0.07466406619380672,0.06179108916274512,-0.10005902454739521,0.013011442229010852,-0.1708871106150582,0.044370408122433355,-0.019097632040605265,0.220222216127429,-0.0861132820335835,0.1468072218232967,0.012361396961375577,-0.08731533622144166,-0.006781380022617134,-0.1890183745183072,0.06167549889672789,0.0032812577769956177,0.014174917655554157,0.11700531694743006
PTN,-0.09570943159450072,0.036609472469770116,-0.005332644052079476,-0.02090172428275299,0.19168225999492935,-0.03560475036449929,0.21671907801472962,0.028832779100160234,-0.23205481610378145,-0.19086525406815774,-0.04854056111024223,0.09404776601218746,0.03396972415849081,-0.0034029878132920697,-0.06856615149910608,0.06533416360364308,-0.08766688328621929,-0.3372158715849397,-0.013781073987632744,-0.014544955325047793,-0.004432936701868682,0.1410057711772602
CD274,-0.03634587118341818,-0.026885258604914815,0.0013754711904010433,-0.009254476963439102,-0.0373087207952288,0.00919558780345612,-0.06681128289406063,0.05230144723884357,-0.08311476070331135,-0.007302319297236405,-0.015469700564319776,-0.060460098483646474,0.02091360015724521,0.04554885845004432,-0.011512167273164496,0.048288786530723875,-0.014187317773142989,-0.11855994723177095,0.054113976904312466,-0.003140892820090285,-0.06988304179270731,
FGF10,,,,,,,,,,,0.02932734202628292,,,,,,,,,,,
CD14,0.019216533754136348,-0.10249106420208795,-0.12625166685071795,0.014824881064834493,0.15517462782617936,-0.05500335445033602,-0.1336186043708882,-0.06117905429025565,-0.19149048377716874,-0.029681225827594027,0.009135642077534359,0.1675321180264083,-0.04267190881934331,-0.007712434939505182,-0.05054708452693956,-0.08659668775427008,0.03753776408345766,-0.22411116051550145,-0.06264855972760403,0.07230330864275274,-0.04252361615835701,0.15016822814106504
SFTPD,,0.006756486851243067,-0.0052317719174651296,-0.005137914268769391,,,0.08531169250761304,0.015315917639878008,,0.0017449572060639817,-0.01035951981324176,,0.059455506001827446,-0.06737239211760335,-0.027359311370094837,0.053972263150672,-0.037147250972183514,0.0016484634334245631,-0.01253729166464488,0.016548492681811796,0.07969736746125419,0.018198860966454216
SLIT1,-0.037769940329092394,0.07245818518022909,0.037737059188365556,0.04644402667919286,0.10043975838011986,0.015351565630796973,0.15846519381203997,0.10445712970734598,-0.2041756490514958,0.1001134693546602,0.05061155805113717,-0.227301326709429,0.1506458239930161,0.04146234432049,-0.06047411054655292,0.02431685536166436,0.012524539013737164,-0.01748501029760694,0.025174365751791567,-0.06231684753023618,0.1644331951150539,-0.06070978782668703
LPA,,,,,,,,0.024599831152625474,,,,,,,,,,,,,,
CNTF,0.03230088964041838,,,,,-0.02980132060206665,-0.06854580550957173,,-0.07531812713691163,-0.0402355300021242,0.04779337496405009,0.029725040656562562,-0.040472615766686273,,,,,-0.03468361311817144,-0.026737001984393275,,,-0.018983380266434695
BST1,-0.05257412432544745,0.015419865559202838,-0.07633635720203225,0.0041391895557113265,0.07022665695297231,0.049691517869003575,-0.019851118152398445,-0.02629776998295462,-0.19784274400216337,0.021719652364556846,-0.006252443355043034,0.05255261940473363,0.01277165852522288,0.06678423809039064,0.02536672027275756,-0.027089632109157644,0.01870582656107551,0.0002913782151914777,-0.028771106315860485,0.0906365715246145,0.04276467618572055,0.004438738679024517
AGTRAP,-0.021131190486740566,0.015021851193153623,-0.055128846390782936,0.007611251322014488,0.05244138327599368,-0.02657476913392467,0.04264207483759348,0.03300523532162764,-0.17623219078045255,0.029033171184683904,0.026747973435479883,0.19040411355754386,0.05797651545902479,0.004468234297383803,-0.026258194188299683,-0.009236246386458334,0.017238305256621164,0.07272979165395986,-0.0580608998397892,0.05057312541448991,-0.0526263727609178,0.07853972167316993
LAMC1,-0.04404128548684374,-0.04714810253767473,-0.08327157908566932,-0.032518580254035645,-0.028073806745735803,-0.05161282934487057,-0.10003392010741044,0.1195726930046783,-0.23157188519214644,-0.1172025989912937,-0.046727501271091126,0.10918999228808088,0.037276681757323904,-0.012136867505231274,0.060834848747019596,-0.10411680651353485,-0.03401182658302144,-0.22859296804022217,-0.057300888043393006,0.05680051604885385,-0.06675611483140056,-0.0260298370410002
COL6A3,0.03567082114241045,0.007117525674749202,-0.07946077121424694,-0.027736684239664626,-0.01860856704808618,-0.027590288217768637,-0.046042332293067985,0.06115027897193341,-0.11793207872416765,-0.03955974194386317,0.01253002904424469,-0.047540843787100315,-0.010274938794754437,-0.019477672402356004,0.026428352799879144,-0.003269469983203753,-0.004383167482605647,-0.14122557321971654,-0.06158915944715311,-0.031202000365475633,-0.04433931500346543,0.002077641240787456
FN1,-0.06132895466106546,-0.15809508793846813,-0.14280487955324886,-0.026146588820177688,-0.08465451004828273,-0.06185109365562842,-0.14054748157765845,0.07693379011429549,-0.24709753338089432,-0.04738835340046515,-0.041391089955401736,-0.016654997812345123,0.03701761746638665,-0.03401685728186721,-0.0540420164687481,-0.06021660590365265,-0.0650535176051192,-0.26814809969574965,-0.08325068716694019,-0.014643429915008008,-0.12957375940989616,-0.008330246077972173
MIF,-0.03583351189261165,-0.19088033156054127,0.03375185691450719,-0.010800263160870807,-0.17654629003445144,0.04222040505241289,-0.10209334105412975,-0.061241292136187564,0.014755313941954291,-0.05472946511952919,0.07871972957877045,-0.03824568177727203,-0.1754570073248944,0.007929735642363949,0.037216301993351374,-0.09183588716202608,-0.010690486902619666,0.1358996569381217,-0.037692435260620064,0.03818402816940833,-0.08584291731665965,-0.08821155050392046
JAG1,-0.01602825135818319,-0.08850997089844369,0.0003850176529294813,-0.02012243628666028,0.06631893114776823,0.025444369614138082,-0.015453531418464188,0.08038894710201983,-0.12238089386613799,-0.14675307983664143,0.013846338388219293,-0.018885324489939914,0.11440230705657956,-0.10333601265675256,-0.06138526272692967,-0.055392369753228796,-0.03576561854681013,-0.13491396341852907,-0.11382239236060648,0.08103845356903097,-0.1172949486767542,0.06890265913758398
NID2,0.033139275899674595,0.016485006799294384,-0.06396649138100857,-0.039324016306074946,0.06991088391432901,-0.05781376025066668,0.10428591760133035,0.08352075131852352,-0.21856012124749266,0.0035570383474073635,-0.013696160200276359,-0.00944478789965214,-0.018804633705901044,0.012675412552566403,0.020707882795017896,0.014730128228156782,-0.027216212376551797,-0.1752879891772755,-0.02019623539532083,-0.08659543448580455,0.028171634816529026,0.03438125051994962
EFNB1,-0.04100088149859585,-0.017622241669618337,-0.05430277274733494,0.029688941082886004,0.05003972956718292,-0.032857187187275254,0.07149560864527144,0.08442771966358352,-0.15125637720888746,0.0036653196953321003,-0.023993259474221873,-0.029831493436032978,0.04124874118117547,0.07256720015343225,-0.036288029336740225,-0.04333324384860927,0.026565380140921933,-0.11407978986741382,-0.05180011309998228,0.00921457975882174,-0.03370787989666268,0.05268575955071502
COL4A2,-0.03587062462071941,-0.01895332940763354,-0.07445061882915695,0.014646152078887652,0.08397861998977091,-0.03652250614187311,0.042958792191845833,0.08952435042001078,-0.27231677275083804,-0.1290762824354437,-0.017930960856317235,-0.020783573308889063,0.13964800039907396,0.0023205841575112103,0.025851726937495552,0.012312983745196087,-0.03738455493240799,-0.3064894016747146,-0.13597680586003186,-0.017032181584835642,0.0024407255152354298,-0.016608932082444586
SPP1,0.10408081076355707,-0.16746354534676985,-0.04274213617714318,0.10623524963018285,0.12066303134019397,0.09533853872818748,-0.2570312520329494,0.06926406966730778,-0.21710840060625355,-0.08548334457746205,0.08110065790726317,0.3771329277620021,-0.03656774922240086,0.0595171050555812,0.008549044424018241,-0.11037970628548283,-0.036460288623116566,-0.009158024057721927,-0.010787288878250088,0.03902794916419661,-0.10880874820222229,0.1604127813736631
