,UKF243,UKF248,UKF255,UKF259,UKF269,UKF275,UKF296,UKF313,ZH1019T1,ZH8811Abulk,ZH8811Bbulk
SEMA3C,0.03812206381069044,-0.02723089949682298,0.02990183786119161,0.001463655389375852,0.029973350273692106,0.06611636931713324,0.02466692057902529,0.023009764969037266,-0.039392663451107,0.031310258316120006,-0.031234333569717564
GAS6,0.016225700232183556,-0.04690834141146338,0.051366871813290416,-0.017998825718957445,0.033264940895519124,0.046372222471166354,0.008991725690544405,0.02118077647941509,0.12331251128666124,-0.006878236390701304,0.02319583921762933
MEPE,-0.02360629669218418,0.04984778436116947,-0.009442124916803187,0.03430737083741869,-0.023542809705495854,-0.026230853401806208,-0.024795908756257007,,,0.03225420679278673,0.0021972363139661296
SERPINE1,-0.031969498921290924,-0.00967285819283367,0.003343488826449107,0.028662455051174922,-0.01160911627787848,0.02770009415957013,-0.010722433051490194,0.013530450796688732,0.07829191085636553,-0.03384763394214762,-0.031526258445375314
RSPO2,-0.04746712530342872,-0.0024570695064455336,-0.029018837247366893,0.07697253835231832,-0.028682279408760798,-0.0065573996594454655,-0.03978363942834331,,,0.053044536513792435,-0.026232706736856785
SHBG,0.04370215719255285,0.03616684926209821,,0.012128977665731198,-0.00777185705524028,-0.00758860061329499,-0.025658986824948406,,-0.02776960315992481,-0.024584842766478408,0.09437187313108387
LGALS3BP,0.1299586512499411,0.013131308014497843,0.021064408961933373,0.009422007581857213,0.05511410994368375,0.03719858717018353,0.04116465240384816,-0.023440680394441252,-0.049698163509780895,-0.00027134576928830275,0.011788520240852852
LAMB1,0.05764027321194355,0.0053784503972675495,-0.043692829463006747,0.014087545148196963,0.09131455803510186,0.002348724829538255,-0.05621856335559438,-0.02168419076662109,-0.0193223480375867,-0.007480907652685603,-0.00841271053224927
SPTBN2,0.050691260537193646,-0.02696490340270243,-0.05195620758739,-0.012401664179583018,-0.020571853179621673,-0.06846467312936631,0.04715970264234575,-0.0027585575213738543,-0.04896581828154279,0.029966178685422527,0.014466156253705365
COL1A2,0.06582765677784705,0.03775393344304058,-0.025074483560595776,-0.051858558524264645,0.0909924261537374,0.0037088167902330385,0.009921613169739208,-0.04255736405710227,-0.07587056263388409,-0.02686149779414531,0.010283867580996699
DEFB1,,,,,,-0.014843495656126788,,,,,
SCT,,,,,,-0.013643001697845674,,,,,
WNT11,,0.052738279237602576,,-0.0008214194711369165,0.01131985418864427,,0.046972131740986585,-0.017630438676820116,,0.03531039566962243,0.023360518332171506
LGALS1,-0.029711377372751,-0.08190916127002172,-0.00011998856729139358,0.08178189604363295,0.10539899194014629,0.017106423907941332,0.05638679393288991,0.026781691430714114,0.012266425475588016,-0.05356154657359828,-0.07444107591452873
BCAN,0.07487777572791605,0.08652104210300372,0.03011298786693648,-0.06817817369322753,0.01697885031440813,0.0006071891031816031,-0.02016211849503254,-0.017787750532747452,-0.06015223415150352,0.05369984301608986,0.08970418692847612
ANOS1,0.061161938233574055,0.007961681676818884,0.0139022484083282,-0.002801247532684822,0.012465118261049771,-0.0071195998204160674,0.045077278250880704,0.03537889573753908,-0.0003419778328983328,0.05314094208532913,0.027959511122276026
EDA,-0.03518918903961232,-0.011047444818100821,-0.03512949679275042,-0.03377406653054587,0.005449362408900394,0.017627709533910196,-0.008189248459827273,-0.018556009886510006,0.006047670511689601,0.04482071085081968,-0.016511316427334607
FGF22,-0.03577088573554697,-0.015709509706035126,,,-0.013357915804404956,,0.04508347137178265,,,-0.025016342185483986,-0.018461213861739115
SHANK1,,0.0072795100211765044,,-0.019981952343120557,-0.012709208494468454,-0.01996957534674822,-0.010478523564551367,,,0.07144705494784007,0.010940949195062085
NPVF,,,,,,,,,,0.027313960016129613,-0.01668742531400183
TGFB1,-0.03755193307027765,-0.014835761206578863,0.04061045995952627,0.024969096902107135,0.025447529666596642,-0.032504251574482806,0.032479107760796946,-0.012990727089036959,0.0005408725460917354,-0.008163425032749989,-0.04401241436812547
MSTN,-0.0338008708494468,0.038698906984952576,,-0.002805065834105846,0.07218088301972418,-0.036044584314712955,-0.009201498005480884,,0.0027082294794323336,-0.02102639173112561,0.015135404430486034
WNT4,-0.025973918821123116,-0.01016770915646822,0.007702076030193828,,0.08421740972938233,-0.020964086272785624,-0.006173030637697471,,,0.08247898480346674,0.0685565487605819
TNFSF4,0.024203655659038068,-0.023251689588348147,-0.006252437987170648,-0.00859469637660491,0.04003845464062317,-0.004753235067563782,0.016454791886488084,-0.03838305458003694,-0.019996074054142544,0.10105641709062932,0.055626416773138426
NTN1,0.10403143627122194,-0.029123990489305328,0.004710546565556015,-0.04639587932531381,0.06715372286313408,-0.014083914698466881,-0.02611861853317092,0.004485011131766569,-0.04676764040879188,-0.038918137748800555,0.005307551661148091
CXCL12,-0.008638133161061878,-0.0010131278351794499,0.06268184996626511,-0.009768511788050462,0.0884682191464755,0.024801838601788893,0.09344078290501735,-0.0012225634711559687,-0.06152866528388982,0.0237321195513992,0.0569423888985403
GNRH1,0.02837490137046898,0.0452465075968127,0.05778295730546894,0.02864585015912403,-0.03718191833224214,-0.022567124148380083,-0.02555728126936129,0.03150154693339217,-0.03596449333581488,-0.015047302234410162,0.005708854191746537
FGF8,,,,,,,,,,0.03247634314556974,-0.02303346626038517
RIMS1,-0.04071017988256511,0.01433865196007083,0.018095450770927123,-0.004319479073599726,-0.049571796474838656,-0.05136973774802586,-0.02578311699349803,,0.06036932650880737,-0.008611061403795955,-0.0061799427725086715
FGF14,0.05267764442746074,0.01226704310015592,-0.00533989188552719,-0.010630004180661191,0.04665136011176455,0.0010266050018804358,-0.006867641369960597,,0.04467317870867482,0.014667983300605078,0.03244113013088553
IGF1,-0.016913112441758547,0.04222651782167771,0.007318123463817487,-0.010121440096527311,-0.014879890596254492,-0.01068375945628777,0.027138357017990413,-0.011712230185506945,0.028507410534510103,0.06683579339968101,0.017238068791414502
TNFSF10,0.04242124654109399,-0.048885886131804196,0.06676711738740615,-0.00495205928696314,0.05844118256862858,0.03554962230704933,0.009795115252564006,-0.010009283080834912,-0.009323016288898544,0.006368198462220868,0.023570592195240724
GDF5,-0.04886304659580926,-0.01558744381854098,,,0.07227746613742554,,-0.01846130872696956,-0.023784734457925415,,0.021910028546353395,0.08173364877388536
CHAD,,,0.00867576110774897,,,,-0.015514069764536727,,,0.021730697181773333,0.042388337010637975
RGMA,0.06535857842929156,0.027733808574666237,-0.039414067276500674,-0.01671874656804538,0.036849916164435684,-0.01104941985377831,0.025968657118382515,0.03346992716944837,-0.08288904396970932,-0.004019763861670336,0.029978306517375847
CLEC3A,,,,,,,0.003587196155137981,,,,
WNT16,0.0425588653101739,-0.009126505631451997,-0.010251579445900187,-0.02812238198488806,-0.03822753512183916,-0.023468339614302385,0.07120289080681476,0.0060814169742219,,,
CX3CL1,0.017160910123266156,0.01595899437203343,0.0571552048253733,-0.05705939494924248,-0.019182883923898966,-0.02903302856423997,-0.05692701356784279,-0.040168230969007075,-0.045233504131384765,0.08370783242791277,0.011543489598438105
FGF1,-0.0008290008524226667,0.06995070246613462,0.05066103093944647,-0.019945065506999544,0.014980131804088937,-0.07678570874655755,0.0029195367792221156,-0.026222344532293964,-0.00252556123243014,0.013313271748212029,0.05049467003265355
ALOX5AP,0.013206419083775817,0.014171263571740979,0.022311229521983594,0.04990039389297837,0.07817180248449923,0.02693261262403334,0.07649943690634652,-0.04415636251059851,0.08901662604869201,0.04286477383041976,-0.04576071009119583
IL1RN,-0.01301627996564987,-0.03432831754633509,-0.034156979715939985,0.005197842750531734,0.09767830662038993,-0.02081296229078025,,0.022829824637586028,0.046109801595568954,-0.020923118865932868,-0.04163980036979308
PCSK9,,,,,,,,0.008526891287313204,,-0.016197718987952824,-0.017693281325295577
NPW,-0.046777905999175404,,-0.0038446052138244803,-0.00576946604234865,,-0.01892690672296935,,-0.018252246494110124,0.0554237855224802,0.02207983711833129,-0.021697507929560544
CXCL9,0.01949948376699887,0.03169549511635472,,-0.021177213749354423,0.07595157922279636,0.02514901415176119,0.0432837969522246,-0.0235415166597082,-0.04681860944991503,,
ANGPTL4,0.0010842572684776762,-0.07700902702983856,0.03244217135379124,0.00467397169496862,-0.0027981710233789163,0.028449767196667357,0.005741010200454535,0.019152710422561378,-0.023293395567111744,-0.03657132686371418,-0.047560742660287585
CCL11,,,,,,,,-0.01840469537753466,,,
UCN2,,,0.05120358701344491,-0.01413134348400497,0.22259800967730156,0.0302255925876641,,-0.013641982515980613,,-0.028007577155605524,0.06604048040714625
OBP2A,,,,,,,,-0.014722231259520782,,,
COL4A3,-0.0022070278217039244,-0.02043061459481854,-0.040315819103481136,-0.027284222862631838,,-0.027653729758667558,-0.02655928040358532,,,,-0.01400105451802282
NRG3,-0.03653498859638108,-0.038623724255355554,-0.030663090703487748,-0.037009723562672514,0.006080165763051581,-0.01619520545469094,0.010307040879841672,,0.018520612116281848,-0.029915878878887775,0.02328355677061236
IL23A,0.08424752048466237,-0.01665659282007392,-0.03445701361438598,0.030788222202347636,0.00397845966127427,,,,-0.003391512738340151,-0.016197713337509627,-0.02272326747747397
COLQ,0.058566720167706206,0.002430644148509788,-0.026613093311515016,-0.006374396692092314,-0.035685325408905975,0.026643444446000187,-0.002783254718252128,-0.006021737159391654,-0.0793153338343199,0.012597519374546841,0.04068786307418319
SCGB1A1,,,,,,,,,,,0.050424907382250514
TNFSF12,0.0639916494986206,0.008473165051698232,-0.016127979075994055,-0.01424211383179219,0.08566759412629844,-0.031978760403018724,-0.04881001023130809,-0.040381863791243706,0.08414592004156587,-0.0013394203774040718,-0.014318526103849493
DKK2,0.06433683506313038,0.05888233330486793,,-0.014339676719732951,-0.025604738807638146,-0.021917003197596645,0.076122992991936,0.05441649447373678,,-0.019120276017789047,
FYN,0.09590545107277684,0.03835816887435817,0.014173783284409033,-0.04462915417723227,0.03722995470079532,-0.06680430674063643,-0.029535870373820966,0.048529061464963816,-0.07446207133697638,0.03950134913407068,0.06606823171872765
ACE,0.02248896743934515,0.011493395215226207,0.021661814332920984,-0.04308368122890751,0.12309741910595713,0.034589506118403536,0.05516195992017165,0.0033923859986688997,-0.014636633459650505,0.020858434411024106,0.012168055803408177
IL18,-0.06318379278079171,0.01702108217252592,0.002688910075301275,-0.019943900787795697,0.08177228518503629,0.02301852722662308,-0.005190061336107173,0.045757034325466496,0.029768145576790236,0.054479929653971186,0.030016935762945562
PPBP,,,,,,,,0.01408945824693195,,-0.01983254227185109,-0.020944820779161877
CCL27,-0.05172947981784128,-0.011047444892320466,0.028945395910128825,0.012891283728052046,0.04883791489528783,0.0242957688053227,-0.013086270728515292,,-0.03961594763206943,0.06917071889747055,-0.0022435299517841304
SERPING1,0.03969531063241353,-0.01565591293912837,0.0451511224855607,0.02483838730907447,0.06980530249715239,0.024709923715152324,0.03315915061928152,-0.03897795448616865,0.018829519502006106,-0.019255510176581135,-0.05385270607626833
AZGP1,-0.012108781579442753,-0.032328826206121986,0.08367719566279329,0.007470671794495543,-0.03177905458532548,0.04801582554022134,0.05691007380257726,,,-0.002740747756694537,0.07401873155623967
INHA,0.0146768855069156,-0.021188910021797982,0.014593753366754692,-0.00690216132556254,-0.012567280041928232,-0.030886182082982938,-0.0201619595219804,0.0066187664192846095,-0.03392749574155693,-0.03888247465063549,0.0468025507791806
SEMA3G,-0.01576433931926692,-0.031654456259069354,,-0.00404054787703786,0.08979850190223533,-0.02524902886387642,-0.02462564908928528,-0.020291907451711277,-0.001697007506798687,,
COL6A1,-0.0029988491348276734,-0.019179249686732614,-0.06750102358119695,0.0005533109715418635,0.06600905478861048,-0.022752099559895173,-0.004332190111655712,0.014797393380939767,-0.08700141546970645,-0.02583592684530832,-0.018368921690730882
FGF17,0.0011305072939981425,-0.020167359317319063,-0.04109618073106623,-0.026524310759989452,-0.02117442615462997,-0.031056890772515156,-0.025557277260503893,0.32427001618578044,,-0.040974805441047854,-0.027425169531824736
TNFSF8,0.07491306907307539,,,0.013989453536067975,-0.013567572331298213,-0.017501642170358888,,,,-0.021519801219977815,-0.019381566333172697
FGF20,,-0.021924807803529164,,0.010009071492488955,0.22362167657273196,0.029745030963932776,0.01815355106121505,,-0.04171488535048585,0.05139108797258274,-0.03024824524682674
ICAM3,-0.0014413717875208158,-0.002015345462818195,0.01056061713313165,0.008130416063956427,-0.02293534464381575,0.028922814210463915,-0.020180973547232892,0.0831346439230907,0.10489865415570779,-0.03993654793592214,0.04637575294175791
LAMA4,0.12802812817794862,0.030423418677846554,-0.000465597939071475,-0.005142587952110219,0.0674594712294132,-0.014436874396741666,-0.03815712743652036,-0.0251849465475407,-0.059402295084455006,-0.027763287410409367,0.03602983860061653
INHBE,-0.028398277603850112,,,,,,,-0.018098623832997596,,,
DLL4,0.03252863088198082,0.035007459988443394,-0.0147411629865443,-0.025372152814548105,0.04757526647324913,0.07704749407342358,-0.018324486411306032,0.09222069477037621,-0.03662366378485337,0.0031309819378721204,-0.01612635247816446
SEMA3A,0.02941284845659136,-0.02813052906581677,0.04590382777956796,0.017896893673084172,0.028681924188270747,-0.017505902157431134,0.04891992660998918,0.0067443136441480015,,-0.0035933817293577535,0.055286147909160144
RLN2,,,-0.03145536272610453,-0.018192311757495024,-0.01742419612169618,-0.0021785787671052648,-0.008712822546088628,,,-0.014880890275210291,
C5,0.060819704622195034,0.055319500877273074,0.015858324745187297,0.034472108141064994,0.019659681404442516,0.06781281133423168,-0.014415602283135723,-0.03545727361354472,-0.012159001099328012,0.059959772551268914,0.03563456753071712
COMP,,,,,,,,-0.021378840937324613,,,
EDN2,-0.024418339558843104,-0.012481861698491139,,,0.022861456437507442,-0.02164865707052208,,-0.014344088654257249,,,
C1QA,0.006760531087856142,0.049871990294248915,0.020213780777994104,-0.04041652118687342,0.06623208506835841,0.03002505540331088,0.031806539523960266,0.01235361352113497,0.07339994223083873,0.010665600026011504,-0.009848986121960569
UTS2B,0.10032650103487205,-0.013356999058342431,,-0.0020216967749908878,,-0.015410049999641844,-0.013927445067353238,,-0.039606351280766776,,
COL9A3,0.018211974970108093,0.05178792275385126,-0.01684833557517254,-0.022853445261567313,0.04483832950330127,-0.027835383881977326,-0.01757601130596219,-0.007741782016729872,0.0538699732686545,0.1070967011555652,0.021525621183674053
DLK1,,,,0.02020738961823373,,0.0035340653893526533,,-0.00619469909201204,,,
HGF,-0.004547771088010272,-0.0023705272029331216,0.09823615338971593,0.06037383796940865,0.0854683604794188,0.0014191174142285353,-0.01833308584691913,0.013220656370717397,-0.016244768141726148,-0.01605251457348133,0.044755502705969806
GIP,,,,,,,,0.021837020094786583,,,
P4HB,0.015781983057199352,-0.051712373974745436,2.7512900659949484e-05,-0.003555285644341396,0.09522051545891894,-0.009921569243126264,0.005900998249334359,-0.07531626627938759,-0.03327881673901917,-0.0332484616219548,-0.0603794854697896
ADCYAP1,,-0.014106461100588136,-0.006703625329962179,-0.019919555100026114,-0.00396697816328028,-0.019687773305365083,-0.013749970259281851,,0.015888956411002887,0.006928090800046464,0.005195576354110381
GREM1,-0.01941590300084501,-0.017557287255607585,,-0.015723860671178914,-0.011160476038460375,0.0376805290037321,-0.014859086922924864,0.02517552865478596,0.08487722028884513,-0.0005452498803268491,0.012150280728640519
EGF,-0.03275233776696818,-0.036070874627077615,,0.012892356705490604,0.03664954742713964,0.06422175720926744,-0.022776023902235824,-0.018706198862400016,-0.041714850114633883,-0.018194342635807256,-0.016893070482938335
VEGFB,0.0026616454219558,-0.0036738247696886258,0.02135982291943197,0.02471009122936294,0.04085168553753823,0.036193952418208844,0.030205540057064318,-0.03728762895877846,-0.034136212429713805,-0.060175024103312956,-0.01929389137320051
FARP2,0.009552695719565567,0.02288499224723396,0.011421395001540999,-0.017720999633980543,0.03284777627028322,0.016667338517383935,0.012420693702899535,0.015403104331875554,-0.13481693972923528,-0.01395084365133833,0.02672034483734329
BMP3,,,,,,,-0.002193420146132544,,,,
IHH,,,,,,,-0.011058454622088978,,,0.0022605513785926646,0.06011223595168711
LAMA2,0.07400102693894454,0.005287547920579073,0.06559877687391093,-0.0009660573570827259,0.08017915459752568,-0.0068565281398635805,-0.0182008104046505,-0.05660579590575986,-0.09359420007643955,0.042663469671386636,0.06013151138322179
SERPINC1,,,,,,-0.016487361404861584,,,,,-0.016893071826819338
NRG1,0.0340305550488511,-0.023165194374094568,0.009703511210621569,0.04985023649134312,-0.029883135436559936,-0.02752113038340069,0.03072913332351053,-0.015092781687709944,0.025892951635021227,0.02289404689482645,0.0236642064187741
SPINK1,-0.03113174413999701,-0.03734837788278937,0.05599650473056189,-0.028152238330770095,,,,0.024582172316538482,,-0.04107266195717566,0.01162486058536474
EFEMP2,0.13664134258399327,-0.007335570683159222,0.05082584118420511,0.014098504919138097,0.046562298407054406,0.0166636525595165,0.006081038296363391,-0.003787815083699409,-0.048698632297703305,-0.05086382982295957,-0.07385106770468862
SELPLG,0.11521101520279642,0.00645023399283218,0.019565010592792052,-0.014578211389654344,0.016139068480774295,-0.026709138074308095,-0.042211098397409594,-0.047995007649383886,0.033828789028677385,0.05469506010073957,0.04295796516504101
GDF6,-0.02276815715472631,-0.02118890795349393,0.020434610244149477,-0.020379961956291482,0.02640891823989279,,,,,0.022074999546966675,-0.005046619483507137
HLA-E,0.0885748596600137,0.012856639093798083,0.013412334266415445,-0.052291422031162826,0.06385864257292491,0.015125109322993402,0.01216216609752591,0.0032530786601263437,0.011450111473192148,-0.048354015083454785,-0.044794634543784004
PTN,0.12850506436224907,0.04247440529308924,0.027998353949629427,-0.012006861676742715,0.029462919442462036,-0.023623363315854913,0.010116022624934388,-0.017628470599390208,0.03627220754332734,0.10690201475898083,-0.029472577325157682
CD274,0.07933573520546915,0.011809935767547863,0.019499281233771298,0.06784292607892659,0.026413328542695645,0.05405810137296447,-0.017625641160800877,-0.025885911795231146,0.20477892103666354,0.014129650903067136,0.022204346407605678
FGF10,,,,,,,-0.016601414377894447,,,,
CD14,-0.020555035908709135,0.029043375128032897,0.008153081567643522,0.009312176725257599,0.029036841607592578,-0.017764041914079452,0.018052726668483406,0.03118891310533384,0.11384620500811651,0.05532109441623347,0.01235650431765916
SFTPD,-0.02468369100717002,0.08417523707630653,,,,-0.0282982963175834,0.00038756445994215166,,-0.006039137094304008,-0.00017986543547124394,0.05338299997873664
SLIT1,0.017642642004360724,-0.04369567214469467,-0.0005687658151750198,0.013116648088789627,0.009259204737039223,-0.019603452309278853,-0.01563294856836923,-0.016987841961339453,0.1315686540136091,0.0673345853594954,-0.0043559306443812056
CNTF,,,,-0.01433967524561084,-0.018230136263801645,-0.014054129191947368,-0.014859085638689033,,,,
BST1,0.005090690553875268,0.007703044948605657,0.007927538696559464,-0.03489049936986881,0.04257482406036688,0.02885401008898692,0.02559151807823289,-0.02128387200176672,-0.03381806908698925,0.06100418952418742,-0.012127565494824145
AGTRAP,-0.007630888958976009,0.0023577179959080362,-0.027536703506904358,0.018139499884116634,0.02624857603154393,0.00776428965809768,-0.01992870725566071,-0.008917258409496058,-0.048035288030003315,0.027241007992493734,-0.02833440708798554
LAMC1,0.10907576150449293,-0.01813983007661443,-0.043526116826278376,0.01790479044121273,0.09419961784787963,-0.02138479758360649,0.007267701432169936,0.03754670055291853,0.00401865893612701,-0.008752939200623871,-0.013300009307205506
COL6A3,0.03860610138777669,0.018911996390504636,0.00504840225226494,-0.0003311475399834319,-1.9922462318511888e-06,0.07878374892661848,-0.004051130135521596,0.02758865393675663,-0.03695105228403245,0.011583021898279117,0.0044165279100650484
FN1,-0.018767034948341508,0.025238672803459518,0.03819975944997929,-0.02996815870566011,0.0638831741572719,-0.04276897958236884,0.0011610422361918254,-0.003647483029015793,-0.06941305625109397,-0.06920572424418263,-0.019455219039578666
MIF,0.037139093942646216,-0.09303992924714515,0.052216995887197006,0.04084550612752401,0.005065696823559924,-0.024252352460529977,0.004098865693462087,-0.02725701563025292,-0.040159649338865386,-0.009118926153062099,-0.02268043072144393
JAG1,0.031215169762383296,0.02623729497966053,0.04706891637000517,0.015845033920883,0.056481577802809844,0.028272783206185002,0.012023748522213593,-0.05326551409046791,-0.019872076835183997,0.019862484642920012,0.04166604677759913
NID2,0.07236541377301248,0.034062898590334824,0.03704601142062959,0.00035617454802086627,0.08045685474160073,0.023935399311598552,0.03072381044922498,-0.0024678350977114347,-0.041380753543432146,0.0054041370318166585,0.025225261038459193
EFNB1,0.09004908329889523,0.01828462068998288,0.03411485796605734,-0.006017033585603478,0.06738626162001071,-0.003950288523166694,-0.01253898775378614,0.03829787648153412,-0.09719500759893951,0.02128435291256289,0.03136115661197494
COL4A2,0.10256627782688892,0.01609063094181453,0.04289644273816643,-0.04546799796367393,0.06952335619799555,-0.020255707675198426,-0.006380317719626916,0.029327755240632376,-0.06202338964293994,-0.04345151451512607,0.027625431777854845
SPP1,-0.08737476464846697,-0.07407338711480088,-0.008480399372744063,0.07881984785132026,0.08192161083670868,0.056991566467368394,0.08222664092347683,0.03439846473283477,-0.001630346812350276,0.005638684220372096,-0.0737006413597131
PODXL2,-0.0024238027452901335,-0.026985663531977584,0.014815817756821508,-0.04232583402164756,-0.02440976270859554,-0.018950443446404605,-0.03315040089112353,0.01689374307685752,-0.08687624797091821,0.038797981881770464,0.02730933921528153
IFNE,,,,,,,-0.016601413082593497,,,,
FGF9,-0.040360202864150964,9.95696672608628e-05,0.05330767436179571,0.07144736792833153,-0.03309449132795198,-0.04917809066537644,-0.0038522897906533757,,,-0.009515284264319855,0.05255831014529464
ITIH2,-0.018055008119698738,-0.021095395155216308,,0.08797151649822833,-0.017750606072927798,,-0.013900404717318501,,-0.03811017615473627,0.06202196482381292,0.046149469226380156
ADAM10,-0.08137110229413166,0.02678696318806772,0.022490461710629038,-0.01642790889508704,-0.02449071878026263,-0.05444456543521036,-0.07226763240296734,-0.01370571289670783,0.032375020130398655,0.04675334987823126,-0.055994090822767704
CFH,0.07663510688549477,-0.00412444845017397,-0.00795196356535084,-0.024997039944663305,0.04170919129961008,0.02207480502595078,-0.008547065704562578,0.018612997323482865,-0.026286884555180055,0.03485446645872205,0.01999628325534431
COL4A5,0.0760373288035461,0.07182389375157777,0.014453698816718203,-0.006830393326335912,0.009206894832645154,-0.00046776244897822725,0.027091551558855193,-0.0005158082240964034,0.03267366957524714,0.037897949294736784,0.038584127305366596
LTBP3,0.037947495148653226,-0.048503229153341654,-0.036579270537520775,0.036803960709488076,0.005935929583032826,0.005752671162841274,-0.043122753858879904,0.038102758550260636,-0.0186586160942278,-0.05591900982658893,-0.06038758626403868
GNB3,0.08055863018109945,0.07986475912601537,-0.002472762091318373,0.08652526829531469,0.056249751685315215,-0.02451064818625262,0.0044076948816694685,-0.02239841993886778,0.016607829136935,0.09454233860775435,0.06223908334746161
COL6A2,0.0440860731251383,-0.01887853779376151,0.017818882758814755,-0.016862879799373304,0.02425681959435371,-0.013712662237596226,-0.020524166098231544,0.022596457709664522,-0.07889728622663525,-0.04241123541480551,-0.04698448999082296
GDF9,-0.03217882023179389,-0.028282799188311343,0.09722834825406818,0.015414513919473847,0.05974610113836717,-0.047217112815066124,-0.022776023781011834,-0.020012006489997885,-0.04152360814924791,-0.030515180650652847,0.011389043521257745
NCAM1,0.08015667906357384,0.05200330065559945,-0.011619243501018275,-0.061829770970600134,-0.03202061115710641,-0.014742818890738316,-0.04321553167390813,-0.032149571536461995,0.03408589269213564,-0.03024698524585051,0.007106887537403779
APOC2,-0.004692630928749635,-0.019008348554615605,0.08349592199114415,0.024917570985942904,0.0020435814204098125,0.03225659027741679,-0.04193531333944863,-0.034326206775418366,0.06409041916102963,0.06436206469342506,-0.0032736473651816395
BST2,0.07903567374168537,0.021401597486650707,-0.031137000867258704,0.05047392710171243,0.09099310844146637,0.023957160266055717,-0.0037896897399678463,-0.03784364058400704,-0.025120869263601256,0.07300617036659308,0.022190091905263012
COL5A1,0.03819537282697135,0.018636682038519786,-0.021594710685429314,0.02236459693864926,0.023952441668079257,0.019306926548778032,-0.02743432955825427,-0.020235695141072617,0.06674492462602052,-0.039034019739127575,-0.021144387887572325
CALM3,0.03837574123410868,-0.004794117897656017,0.054621269504992145,-0.007345243719294956,-0.06210448347506417,-0.02149094876722029,-0.05164011306114939,0.0007047071141226087,0.00861335414768242,0.0504630971803919,0.067847457544311
THBS2,0.11262479249666275,-0.03556324169925168,0.07240542070974401,0.06932288696679334,0.015330000909671428,-0.04002794626723529,0.044271719180110976,0.028953814790549866,-0.06281209651415712,-0.011684933068689708,0.06482272809392038
SERPINE2,-0.03287242131967226,0.010361014713562256,-0.021714904177641717,0.05374683219072994,-0.05192949925394858,-0.023664493495329512,0.056353936911085756,0.03371525876070521,-0.12022108504779858,-0.007298123996496554,0.029527688088411268
EFNB2,0.0017921631375241755,0.04486354602834934,0.022694737467339396,-0.027980030667719435,0.048338118053879435,-0.02385471385656347,0.03893726676083559,0.06311993388671934,-0.06630293654441616,0.028003931593149116,-0.021347957922485755
PROK1,,0.013104168936753766,-0.03153032329858854,0.049759631667349744,,-0.010303594513946697,,,,-0.01488089357646966,-0.018648621431638403
LACRT,,,,,,,0.09004793749336665,,,,
MMP9,-0.023879746186840894,0.030528935409594282,-0.04175808213993414,-0.011765639363934382,0.06351396071739819,0.11843301798338922,,-0.01533540732228705,-0.040777658022600374,-0.05830738647211335,-0.020286624484434496
DMP1,,-0.014963453599412046,,,,,,,,,
NPPA,-0.029770103239699787,0.004493979053977756,0.03628551046687036,0.056282313929933256,-0.024164782150577185,0.019691118020842866,-0.038310735827880804,,0.0765293672534005,0.05210364481484983,0.04170417686262867
APOB,,,,,-0.013977903427485082,-0.018145769077702444,-0.015514069739881528,,,,
C4B,-0.0262251825115937,,,-0.02446255940614215,,-0.01846328908765743,,-0.015091444136713338,,,
NTNG2,0.007704956242828692,-0.015178750442525311,-0.02847289281562763,0.03286842726672821,0.04214489232265773,0.007204270677511579,0.06057882005505677,0.006397693817463611,-0.02797593027135905,0.05202758666329509,-0.041067911406098785
LAMA1,-0.046604108152604976,0.0008158250792529885,0.058315746960797964,-0.04975190957886416,0.06620581696196062,-0.03399228495532628,0.07757915092773134,0.013486561691823593,0.03199893411413262,0.07279815776782589,0.028624927804970706
UCN,0.028675269807878444,-0.018206535518172924,-0.01345441170699918,-0.0014913077443687059,-0.023416733255113318,-0.04180614270962844,0.07007780972626551,0.0004922244559284428,0.06961464479019784,-0.03785909191694259,0.02433235745791017
ARTN,0.11368071491668079,-0.01984564776885125,0.1267554627467273,-0.024336481931188796,-0.021174437724996154,-0.011812835453818591,,-0.021081995262480405,-0.052444288076402806,0.03838119525484413,0.0009488003775088399
PDGFD,0.022303441948423073,-0.0007420183305763492,-0.04252308962192323,-0.006031224749677248,0.0868763309672577,-0.03217798244795702,0.03884193438518232,-0.02107895462843996,-0.0393989388367182,0.04964674339164511,0.001068989955293969
EDN1,-0.039360924804801536,-0.0013273779481908076,0.018361575256226004,-0.008581786813258462,0.0400085586653214,-0.012333105747365637,-0.031905473161589384,0.008370884452253634,0.027038294064850147,-0.0024382599646187593,-0.02221229852982498
ARPC5,-0.00942680177666158,0.0015063560168796022,0.017779813847484886,0.022627219587721962,-0.02233064587660145,0.01451189912605662,0.05639478495187857,0.006674284483478527,0.07730891866120661,0.029531731745122625,0.0040908466723626425
GSTO1,-0.008241882722482627,0.006111155800478296,0.01604708564370665,-0.00938469031407433,-0.03133079956677043,0.07443528607828678,0.01476831978557696,-0.008595549990868917,-0.08666495653162079,0.0027923757520501545,0.024713351563882466
PROK2,,,,,,,-0.025352812683095357,,,-0.012930333088935864,-0.01901833579617598
SYK,-0.06509463338133037,-0.020876319393893457,-0.0528174070952043,-0.014805487117972669,0.07129230978290593,0.009764025586563392,0.018687002050299148,-0.013965063686177762,-0.013710862983982507,-0.027799591757565946,0.030634406344023812
